категория	categoria
медицинское	médica
медицинское	medico
медицинское	medicina
медицинское	médicos
замки	castelos
замки	cadeados
замки	fechaduras
эрнест	ernest
эрнест	ernesto
уверены	confiantes
уверены	confiante
треугольник	triângulo
дональд	donald
автоматического	automáticos
автоматического	automático
автоматического	automática
автоматического	automáticas
мыши	ratinho
мыши	ratos
мыши	ratinhos
мыши	rato
мыши	ratinho
мыши	mouse
лагерей	acampamentos
реабилитации	reabilitação
реабилитации	reabilitação
симона	simone
симона	simona
рик	rick
рик	ric
оригинальная	originais
оригинальная	original
богатый	ricas
богатый	rico
богатый	ricos
богатый	rich
богатый	rica
богатый	ricos
грэм	graeme
грэм	graham
необходимое	necessários
необходимое	necessário
необходимое	necessária
необходимое	necessario
призыв	contestação
призыв	apelação
призыв	apelo
призыв	recurso
чехов	chekhov
чехов	chekov
ибрагим	ibrahim
протокола	protocolos
протокола	protocolo
толедо	toledo
канадская	canadiano
канадская	canadense
канадская	canadenses
канадская	canadian
послов	embaixadores
ходит	caminha
ходит	passeios
моисей	moses
моисей	moisés
моисей	musa
предки	ancestrais
предки	antepassados
дайте	dê
дайте	dar
дайте	dá
записано	gravou
записано	gravado
записано	registrado
записано	gravados
теоретические	teórica
теоретические	teórico
теоретические	teóricos
теоретические	teóricas
корень	raízes
корень	raiz
корень	root
корень	raíz
невский	nevsky
черный	preta
черный	black
черный	preto
черный	negro
черный	pretas
коллегой	contraparte
коллегой	contrapartida
аполлон	apolo
аполлон	apollo
кении	quénia
кении	quênia
иностранный	estrangeiro
иностранный	estrangeira
иностранный	estrangeiras
иностранный	estrangeiros
шансы	chances
шансы	hipóteses
шансы	chances
шансы	probabilidades
раса	raça
раса	corrida
раса	race
точные	precisos
точные	exato
точные	exatas
обещал	prometido
обещал	prometi
обещал	prometida
обещал	prometeu
ближнем	meados
ближнем	médio
ближнем	meio
ближнем	middle
бондаренко	bondarenko
решительно	fortemente
решительно	decisivamente
непрерывно	continuamente
непрерывно	contínua
непрерывно	contínuo
непрерывно	contínuas
непрерывно	contínuos
прованс	provença
определять	determinar
определять	determina
определять	determinam
определять	determine
низами	nizami
опасных	perigosa
опасных	perigosos
опасных	perigosas
опасных	perigoso
опасных	perigosa
опасных	perigosos
опасных	perigoso
недопустимо	inaceitáveis
недопустимо	inadmissível
недопустимо	inaceitável
недопустимо	inadmissíveis
недопустимо	inadmissível
филиппин	filipinas
филиппин	filipina
филиппин	filipinas
филиппин	filipino
предпринимателей	empresárias
предпринимателей	empreendedores
предпринимателей	empresários
пятое	quinto
пятое	quinta
подозрения	suspeita
подозрения	suspeitas
подозрения	suspeitas
шеф	chef
шеф	cozinheiro
шеф	chief
шеф	chefe
шеф	alcaide
исчезает	desaparece
исчезает	desaparecer
исчезает	desaparecendo
исчезает	desaparecimento
фестивалей	festas
фестивалей	festivais
физически	fisicamente
инди	indie
инди	indy
пособия	manuais
пособия	subsídios
пособия	licenças
пособия	benefícios
пособия	prestações
пособия	vantagens
сайга	saiga
покрытием	revestidas
покрытием	revestida
покрытием	revestido
покрытием	revestidos
активисты	activistas
активисты	ativistas
ничто	nada
егоров	egorov
новость	novidades
новость	noticias
новость	notícia
новость	notícias
новость	story
новость	história
вводит	introduz
петрограде	petrogrado
чешской	tcheca
чешской	checo
чешской	tcheco
чешской	checa
идеология	ideologia
идеология	ideologias
двина	dvina
вилла	villa
нейтральной	neutral
нейтральной	neutro
нейтральной	neutra
нейтральной	neutralidade
нейтральной	neutros
тень	sombras
тень	sombra
тень	shadow
тень	sombra
лауреатов	laureados
предоставление	concessão
предоставление	concedendo
предоставление	conceder
рассуждения	raciocínio
терминал	terminal
терминал	terminais
упор	ênfase
племен	tribos
племен	tribais
племен	tribal
массово	maciçamente
активистов	activistas
активистов	ativistas
иртыш	irtysh
консоли	consola
консоли	consoles
консоли	console
бин	bin
бин	feijão
бин	bean
тепла	heat
тепла	calor
тепла	cordialidade
тепла	calor
традиционная	tradicional
традиционная	tradicionais
купол	dome
купол	cúpula
купол	domo
миссисипи	mississippi
миссисипи	mississipi
миссисипи	mississípi
конкуренции	concurso
конкуренции	competição
конкуренции	concorrência
бернард	bernard
бернард	bernardo
симферополь	simferopol
смита	silva
смита	smith
маска	máscara
маска	mascara
дели	deli
дели	delhi
обширные	extensa
обширные	extenso
обширные	extensas
обширные	extensiva
увеличивает	aumentos
увеличивает	aumenta
киров	kirov
ионов	iões
ионов	íons
референдум	referendo
пейзаж	paisagens
пейзаж	paisagem
задних	retaguarda
задних	traseiro
задних	traseiros
задних	traseira
принимая	levando
принимая	tomando
платить	pagar
платить	pagando
платить	pagar
платить	paga
платить	pague
враги	inimigo
враги	inimigas
враги	inimiga
враги	inimigos
враги	inimigos
враги	inimigas
мексиканский	mexicanos
мексиканский	mexicana
мексиканский	mexicanas
мексиканский	mexicano
кошки	cats
кошки	gatos
кошки	gatas
исход	êxodo
протесты	protesto
протесты	protestar
протесты	protestos
протесты	protestos
строка	line
строка	linha
строка	string
строка	rema
строка	fila
строка	fileira
строка	row
требовал	exigiu
требовал	exigi
требовал	exigia
соломон	solomon
соломон	salomão
сторонник	apoiante
мягко	suavemente
мягко	suavemente
мягко	gentilmente
альбрехт	albrecht
публикует	publica
передние	front
передние	fachada
передние	frente
миров	mundos
колебания	flutuação
колебания	hesitação
колебания	hesitações
колебания	oscilação
колебания	flutuações
колебания	oscilações
томе	tomé
помогло	ajudei
помогло	ajudou
помогло	ajudaram
помогло	ajudado
молдова	moldávia
листов	lençois
листов	folhas
листов	lençóis
мэй	may
мэй	maio
мэй	pode
мэй	mae
мэй	mei
трофей	troféu
бригад	brigadas
содержащих	contendo
оксана	oksana
спасителя	salvador
спасителя	redentor
сохраняет	salva
сохраняет	economiza
призрак	ghost
призрак	fantasmas
призрак	fantasma
призрак	phantom
призрак	fantasma
акцент	ênfase
акцент	pronúncia
акцент	acento
акцент	sotaque
текущее	correntes
текущее	atual
текущее	atuais
текущее	actual
текущее	corrente
ожидания	expectativas
ожидания	expectativa
ожидания	expectativa
ожидания	expectativas
ранены	feridos
ранены	ferida
ранены	lesionado
ранены	ferido
ранены	ferido
ранены	ferida
ранены	feridos
вратари	goleiros
пациента	pacientes
пациента	paciente
пациента	doente
серые	gray
серые	cinzento
серые	cinza
серые	cinzenta
серые	cinzento
серые	cinza
серые	grey
серые	cinzentos
восприятие	percepção
восприятие	percepções
джоан	joana
джоан	joan
помогли	ajudei
помогли	ajudou
помогли	ajudaram
помогли	ajudado
самец	macho
самец	masculino
хелен	helene
хелен	helena
хелен	helen
симптомы	sintomas
лошадь	cavalos
лошадь	cavalo
каменец	kamianets
ника	nick
ника	nika
солнечный	ensolarado
солнечный	sunny
диана	diana
диана	diana
диана	diane
диана	dianne
уэйн	wayne
вернер	verner
вернер	werner
арабские	árabe
арабские	árabes
коммерческие	comerciais
коммерческие	comercial
даллас	dallas
миллиардов	biliões
миллиардов	bilhões
завершение	completação
завершение	finalização
завершение	conclusão
завершение	finalizando
завершение	terminando
завершение	acabamento
завершение	acabamentos
испанцы	espanhóis
атаковал	atacado
атаковал	atacaram
атаковал	atacada
атаковал	atacados
атаковал	atacou
джесси	jessie
джесси	jesse
хуана	juan
временные	temporários
временные	temporariamente
временные	temporário
временные	temporária
временные	temporárias
дмитриев	dmitriev
перси	percy
гамильтон	hamilton
тимошенко	tymoshenko
сергеев	sergeyev
рамон	ramón
рамон	ramon
рамон	ramone
рамон	ramón
рамон	ramon
обзора	resenha
обзора	revisão
обзора	reexame
обзора	rever
павильон	pavilhão
неофициальный	informal
неофициальный	informais
подольский	podilskyi
агентов	agentes
баланс	saldo
баланс	balança
баланс	balanço
баланс	equilíbrio
персии	pérsia
разведку	exploração
разведку	prospecção
эквадора	equatoriano
обозреватель	colunista
псков	pskov
руководит	direciona
руководит	dirige
разведка	inteligência
разведка	reconhecimento
разведка	exploração
разведка	prospecção
защитники	defesas
защитники	defensores
защитники	advoga
защитники	defensores
ткань	tecido
ткань	tecidos
ткань	pano
ткань	tecidos
ткань	tecido
ткань	tecidos
ткань	tecido
несоответствие	incompatibilidade
несоответствие	incoerência
несоответствие	inconsistência
несоответствие	discrepância
рыцари	knights
рыцари	cavaleiros
низ	nih
низ	fundo
низ	bottom
партизанского	partidário
партизанского	partidária
регистрация	regista
регистрация	registro
регистрация	registrar
регистрация	registo
регистрация	registar
регистрация	inscrição
регистрация	inscrições
регистрация	registro
регистрация	registo
архангельск	arkhangelsk
гомер	homer
гомер	homero
служащий	funcionário
служащий	trabalhador
служащий	funcionária
служащий	empregado
миссий	missões
ужас	terror
ужас	horror
рязань	ryazan
эльст	elst
консультант	consultora
консультант	consultor
поступления	receitas
поступления	renda
поступления	rendimento
поступления	receitas
поступления	proveitos
поступления	rendimentos
поступления	receita
поступления	receitas
патент	patente
патент	patentes
франкфурт	frankfurt
франкфурт	francoforte
моделирования	modelagem
моделирования	modelagem
моделирования	modelização
моделирования	simulação
потоков	riachos
потоков	fluxos
читайте	lidos
читайте	ler
читайте	leia
читайте	lê
лоренцо	lorenzo
лоренцо	lourenço
вестфалия	vestfália
вестфалия	vestefália
точной	exato
точной	exatas
смирнова	smirnova
отверстия	aberturas
отверстия	furos
отверстия	orifícios
отверстия	buracos
готовится	prepara
краков	cracóvia
краков	cracóvia
пятна	nódoas
пятна	manchas
пятна	pintas
пятна	manchas
пятна	spots
предлогом	pretexto
зимбабве	zimbabué
зимбабве	zimbabwe
зимбабве	zimbábue
уши	orelhas
уши	ouvidos
нагрузка	carregar
нагрузка	carga
андреас	andreas
блюда	refeições
блюда	louças
блюда	pratos
блюда	louça
блюда	loiça
обычная	ordinário
обычная	vulgar
обычная	ordinária
переменных	variáveis
джеки	jackie
джеки	jacky
стекло	vidro
стекло	copo
стекло	vidros
запрещена	proibida
запрещена	proibidos
запрещена	proibidas
запрещена	proibido
запрещена	proibida
запрещена	proibidos
запрещена	proibidas
запрещена	proibido
запрещена	proibida
запрещена	proibidos
запрещена	banida
запрещена	banido
запрещена	proibido
совершено	cometeu
совершено	empenhado
совершено	comprometida
совершено	comprometido
совершено	cometido
витебск	vitebsk
системные	sistémicas
системные	sistémico
системные	sistémica
системные	sistémicos
нпо	ong
нпо	ongs
нпо	ong
нпо	ongs
финансово	financeiramente
маккартни	mccartney
жив	viva
жив	vivos
жив	vivas
жив	vivo
жив	alive
искусственный	artificiais
искусственный	artificial
спросить	pergunte
спросить	pedir
спросить	pergunta
спросить	perguntar
эксперты	peritos
эксперты	especialistas
рэп	rap
рэп	rap
трансляции	difusão
трансляции	emissão
трансляции	radiodifusão
трансляции	transmissão
трансляции	transmissões
боролся	lutou
фауны	fauna
членство	adesões
членство	filiação
членство	adesão
майер	maier
майер	mayer
майер	meier
майер	meyer
норман	normando
норман	normandos
норман	norman
норман	normanda
кристи	christie
кристи	christy
главу	capitulo
главу	capítulo
голод	fome
голод	fome
алтарь	altar
страсти	paixões
страсти	paixão
антропологии	antropologia
бежали	fugiu
бежали	fugiram
товарищи	companheiras
товарищи	companheiros
товарищи	companheiros
товарищи	camaradas
отменил	cancelado
отменил	cancelou
отменил	cancelados
отменил	cancelei
отменил	cancelada
слушателей	ouvintes
сет	conjunto
сет	definir
сет	set
сет	definido
сет	seth
роже	rogério
роже	roger
общаться	comuniquem
общаться	comunique
общаться	comunicar
общаться	comunica
валюты	moedas
валюты	divisas
толщина	espessura
билет	ingresso
билет	bilhete
диски	discos
диски	jantes
диски	aros
диски	discos
диски	disquetes
диски	drives
диски	conduz
автоматическая	automáticos
автоматическая	automático
автоматическая	automática
автоматическая	automáticas
распад	repartição
распад	detalhamento
распад	desagregação
распад	discriminação
распад	decaimento
распад	decadência
распад	rompimento
распад	dissolução
распад	desintegração
восточное	orientais
восточное	oriental
восточное	orientais
восточное	oriental
восточное	leste
восточное	eastern
похороны	enterro
похороны	funerária
похороны	funeral
похороны	funerais
похороны	funerais
хабаровск	khabarovsk
крыши	telhados
крыши	telhados
крыши	telhado
крыши	telhados
крыши	teto
эмили	emily
потребность	need
потребность	preciso
потребность	precisa
потребность	necessidade
бег	executando
бег	running
бег	correndo
бег	jogging
крещение	baptismo
крещение	batismo
крещение	batismo
крещение	batizado
тов	tov
карен	karen
новичок	novata
новичок	novato
новичок	novata
новичок	novato
песнь	canção
песнь	song
рауль	raul
рауль	raoul
рауль	raul
рауль	raúl
эсперанто	esperanto
соколова	sokolova
скала	scala
скала	rochedo
скала	rocha
скала	pedra
скала	rock
тракта	tracto
совместный	articulação
совместный	joint
герцеговина	herzegovina
альтернативный	alternativo
альтернативный	suplente
альтернативный	alternar
орджоникидзе	ordzhonikidze
улучшать	melhorar
улучшать	melhora
улучшать	melhore
абсолютная	absoluta
абсолютная	absoluto
абсолютная	absolutos
анатомии	anatomia
духовный	espiritual
духовный	espirituais
владельцы	proprietários
владельцы	donos
классицизма	classicismo
математические	matemático
беккер	becker
сахара	sahara
сахара	saara
поблизости	imediações
простая	simple
простая	simples
кожа	couros
кожа	couro
кожа	pele
кожа	skin
дисциплин	disciplinas
плену	cativo
плену	cativa
плену	cativas
плену	cativeiro
плену	cativeiro
тимур	timur
дельта	delta
сценарии	cenários
сценарии	guiões
сценарии	roteiros
сценарии	scripts
пак	puck
пак	parque
пак	park
пак	pak
брест	brest
систематически	sistematicamente
террористов	terroristas
собранные	recolhido
собранные	coletados
собранные	recolhida
собранные	recolhidos
собранные	compilado
собранные	compilados
собранные	compiladas
собранные	compilada
собранные	colhidas
собранные	colhido
собранные	colhida
собранные	colhidos
плотины	barragem
плотины	dique
плотины	represa
плотины	dam
плотины	barragens
ханство	canato
японцы	japonesa
японцы	japonês
японцы	japão
японцы	japoneses
религий	religiões
интеллектуальной	intelectual
интеллектуальной	intelectuais
фланг	flanco
автоматизации	automação
автоматизации	automatização
организовано	organizada
организовано	organizados
организовано	organizado
организовано	organizou
страхования	seguros
страхования	seguradora
страхования	seguro
положительный	positivos
положительный	positivas
положительный	positivo
положительный	positiva
бренд	brand
бренд	marca
доблестный	valente
доблестный	valiant
инфекции	infecções
инфекции	infecções
инфекции	infecção
инфекции	infeção
информатики	informática
нанесли	infligidos
нанесли	infligido
пятая	quinto
пятая	quinta
отрицательно	negativa
отрицательно	negativas
отрицательно	negativos
отрицательно	negativo
перевели	traduzida
перевели	traduzidas
перевели	traduzido
синие	blue
синие	azul
синие	azuis
бегство	fugindo
бегство	voo
бегство	vôo
хаус	casa
найдена	encontrada
найдена	encontrados
найдена	achado
найдена	encontraram
найдена	encontrado
нэнси	nancy
вершину	vértice
вершину	vértices
отмечали	celebrada
отмечали	celebrado
отмечали	celebrou
отмечали	comemorado
отмечали	celebrados
напишите	escreve
напишите	escreva
напишите	escrever
бедных	coitado
бедных	pobre
бедных	pobres
декоративные	decorativos
декоративные	decorativo
декоративные	decorativas
гражданское	civil
гражданское	civis
отдых	recriação
отдых	recreação
отдых	férias
отдых	repouso
отдых	descansa
отдых	resto
отдых	descansar
отдых	descanse
отдых	descanso
отдых	feriado
отдых	férias
чжоу	zhou
забыли	esqueci
забыли	esqueceu
забыли	esquecida
забыли	esqueceu
забыли	esquecido
забыли	esquecidos
прокси	proxies
прокси	procuração
прокси	proxy
пули	balas
богданов	bogdanov
носовой	nasais
носовой	nasal
ирландский	irlandeses
ирландский	irish
ирландский	irlandesa
ирландский	irlandês
запасов	existências
запасов	stocks
совместных	articulação
совместных	joint
пустой	vazios
пустой	vazio
пустой	vazia
пустой	esvaziar
пустой	vazias
привлекает	atrai
привлекает	atraem
привлекает	atraídas
привлекает	atraiu
привлекает	atraído
привлекает	atraídos
уничтожена	destruídos
уничтожена	destruído
уничтожена	destruída
уничтожена	arrasaram
люси	lúcia
люси	lucy
люси	lucia
аляска	alasca
аляска	alaska
ноль	zero
братской	fraternal
братской	fraterno
первичные	primárias
первичные	primária
первичные	primário
первичные	primárias
первичные	primários
чжао	zhao
кэмпбелл	campbell
практическая	prática
практическая	práticos
практическая	prático
антонина	antonina
пенсии	pensões
пенсии	pensão
пенсии	pensões
зло	malvado
зло	mal
зло	evil
зло	maldade
махмуд	mahmood
махмуд	mahmud
махмуд	mahmoud
противоречие	contradições
противоречие	contradição
сетях	redes
ронни	ronnie
ронни	ronny
вероника	veronica
вероника	verónica
вероника	veronika
купола	dome
купола	cúpula
купола	domo
купола	cúpulas
успешное	sucesso
шахта	shaft
рона	rona
рона	ródano
рона	rhône
рона	ron
презентация	apresentação
антонов	antonov
материнской	materno
материнской	maternal
материнской	materna
переиздание	reedição
организованной	organizada
организованной	organizados
организованной	organizado
организованной	organizou
организованной	organizada
организованной	organizados
организованной	organizadas
организованной	organizado
мат	companheiro
мат	mate
мат	mat
мат	esteira
мат	tapete
мат	checkmate
шлем	capacete
шлем	capacetes
шлем	elmo
формирований	formações
комната	sala
комната	quarto
подписано	assinado
подписано	assinados
подписано	assinou
подписано	assinada
расстройства	perturbação
расстройства	transtorno
расстройства	desordem
расстройства	perturbações
труба	tubo
труба	cano
труба	cachimbo
труба	pipe
труба	canos
труба	trombeta
труба	trompete
тенор	tenor
арабов	árabes
ставка	lance
ставка	licitação
ставка	licitar
ставка	taxa
ставка	classifique
ставка	apostar
ставка	aposta
ставка	bet
римляне	romanos
бока	boca
баба	baba
баба	babá
рао	rao
эмма	emma
эмма	ema
косвенно	indiretas
косвенно	indirecto
косвенно	indirectas
косвенно	indirecta
косвенно	indireta
косвенно	implicitamente
косвенно	indiretamente
косвенно	indirectamente
архитектурных	arquitectónico
маркиза	marquesa
фрегат	fragata
сельскохозяйственные	agrícola
архивы	arquivo
архивы	arquivos
врата	portão
врата	portal
врата	gate
врата	gateway
добычу	estraga
добычу	despojos
добычу	presas
добычу	presa
добычу	rapina
добычу	booty
добычу	espólio
добычу	saque
прихожан	paroquianos
психолог	psicólogo
психолог	psicóloga
глубокий	profunda
глубокий	profundo
глубокий	deep
коробка	box
коробка	caixa
синоним	sinônimo
синоним	sinónimo
лесли	lesley
лесли	leslie
вольфганг	wolfgang
кенни	kenny
карачаево	carachai
сёстры	manas
сёстры	irmãs
винтовка	espingarda
винтовка	carabina
винтовка	fuzil
винтовка	rifle
изменено	mudado
изменено	alterado
изменено	mudou
изменено	alterada
изменено	mudei
изменено	modificada
изменено	alterado
изменено	modificados
изменено	modificado
алиев	aliyev
видение	visão
видение	vision
харрис	harris
богатые	ricas
богатые	rico
богатые	ricos
богатые	rich
богатые	rica
богатые	ricos
физический	física
физический	físicas
физический	fisico
физический	físicos
физический	físico
закрыты	fechou
закрыты	fechado
закрыты	fechada
закрыты	fechados
паспорт	passaporte
вмешательство	ingerência
вмешательство	interferência
вмешательство	interferências
вмешательство	intervenções
вмешательство	intervenção
опытные	experiente
опытные	experientes
опытные	experimentado
отображения	visualização
отображения	exibição
отображения	exibir
обратное	inverso
обратное	inversa
обратное	inverter
обратное	reverter
обратное	inverso
становления	formativa
парагвая	paraguai
парагвая	paraguai
парагвая	paraguaio
преобладает	prevalece
толкование	interpretação
толкование	interpretação
рейх	reich
статистику	estatísticas
статистику	estatísticas
ветки	sucursais
ветки	galhos
ветки	ramos
ветки	filiais
крыше	telhado
крыше	telhados
крыше	teto
рай	heaven
рай	paraíso
рай	céu
рай	rai
рай	paraiso
рай	paraíso
рай	paradise
демократия	democracia
контент	conteúdos
контент	teor
контент	conteúdo
серая	gray
серая	cinzento
серая	cinza
серая	cinzenta
серая	cinzento
серая	cinza
серая	grey
серая	cinzentos
шмидт	schmidt
депортиво	deportivo
премьеры	estreia
освобожден	liberada
освобожден	libertado
освобожден	libertada
освобожден	liberado
освобожден	libertados
психиатрии	psiquiatria
землетрясение	terremoto
землетрясение	terramoto
землетрясение	sismo
повествование	narrativas
повествование	narrativa
повествование	narrativa
конгрегации	congregações
удаляет	remove
кошка	gato
кошка	gata
клаус	claus
клаус	klaus
обратный	inverter
обратный	reverter
обратный	inverso
стадия	fase
стадия	palco
стадия	etapa
нарушают	viole
нарушают	violar
фельдмаршал	feldmarschall
съемки	filmando
съемки	filmar
съемки	filmagem
съемки	filmagens
син	canela
син	shin
син	pecado
син	pecar
син	sin
син	ins
персонал	pessoal
персонал	pessoal
обвинил	culpava
обвинил	culpou
флоры	flora
страдает	sofre
алессандро	alessandro
купер	cooper
тупик	impasse
тупик	impasse
тупик	impasse
раствор	solução
дикой	wildlife
приморская	maritima
гена	gene
гена	genes
чужие	desconhecidos
чужие	forasteiros
чужие	estranhos
заложников	reféns
юта	utah
объявление	anuncio
объявление	anúncio
орландо	orlando
зоя	zoya
буда	buda
кухни	cozinhas
кухни	cozinha
паук	spider
паук	aranha
уникальные	únicos
уникальные	único
уникальные	única
уникальные	únicas
доказано	provei
доказано	provado
доказано	provou
доказано	provada
доказано	comprovado
доказано	comprovada
доказано	provado
кои	koi
националистов	nacionalistas
артиллерийские	artilharia
матрица	matrix
матрица	matriz
продажа	vender
продажа	venda
продажа	vendo
продажа	vende
продажа	vender
продажа	vendendo
продажа	venda
продажа	sales
продажа	vendas
чиновники	funcionários
чиновники	oficiais
страха	susto
павловский	pavlovsky
печи	fornos
печи	forno
печи	fornalha
печи	forno
печи	fornos
избрание	eleição
избрание	eleições
выступающие	falantes
выступающие	oradores
овец	ovinos
овец	ovelha
овец	carneiros
овец	ovelhas
тихоокеанского	pacífico
тихоокеанского	pacifico
тихоокеанского	pacific
жуан	joão
жуан	joao
режимы	modos
режимы	regimes
эсминцев	contratorpedeiros
эсминцев	destruidores
собирает	recolhe
собирает	reúne
гамбург	hamburgo
маркович	marković
мощные	poderosas
мощные	poderosa
мощные	poderoso
мощные	poderosos
элис	alice
высотах	elevações
турцию	turquia
наро	naro
кнопки	botões
тай	tai
прыжок	jump
прыжок	salto
прыжок	saltar
прыжок	pula
прыжок	pular
прыжок	salto
прыжок	pulando
прыжок	saltando
прыжок	saltar
местонахождение	localização
отраслей	indústrias
наземных	terrestre
наземных	terrestres
подавать	sirva
подавать	servir
подавать	serve
подавать	servi
присвоил	desviados
бенедикт	benedict
бенедикт	bento
яркий	brilhante
яркий	bright
яркий	brilhantes
клара	klara
клара	clara
удивительно	incrível
удивительно	incrivel
удивительно	fantástico
удивительно	amazing
потребителей	consumidores
потребителей	consumidor
потребителей	consumidores
кубани	kuban
виден	visíveis
виден	visível
объективно	objectivamente
мышцы	músculos
мышцы	músculos
мышцы	músculo
мышцы	muscular
обелиск	obelisco
прыжки	saltos
прыжки	pulando
прыжки	saltando
прыжки	saltar
мордовии	mordóvia
ггц	ghz
дуб	quercus
дуб	carvalho
дуб	carvalhos
дуб	oak
брюсселе	bruxelas
пий	pio
византийский	bizantina
византийский	bizantinos
византийский	bizantino
декларации	declarações
дипломатической	diplomática
дипломатической	diplomático
дипломатической	diplomáticos
создается	cria
флотилия	flotilha
вооружений	armamento
вооружений	braços
вооружений	armamento
вооружений	arms
эдгар	edgar
авраам	abraham
авраам	abraão
авраам	avraham
жестоко	cruel
жестоко	crueldade
жестоко	cruéis
жестоко	brutalmente
братство	companheirismo
братство	irmandade
братство	fraternidade
братство	fraternidade
братство	irmandade
изучить	explorar
изучить	explore
изучить	explora
стокгольм	estocolmo
оливье	olivier
введен	introduzida
введен	introduziu
введен	introduzidas
введен	introduzidos
введен	introduzido
мао	mao
сухая	seca
сухая	secos
сухая	secas
сухая	secar
сухая	seco
сообщалось	denunciado
сообщалось	denunciou
сообщалось	relatado
сообщалось	comunicados
сообщалось	denunciada
тер	ter
байконур	baikonur
спросил	pediu
спросил	perguntei
спросил	perguntou
спросил	perguntado
прадеш	pradesh
агенты	agentes
европейское	europeu
европейское	europeia
европейское	europeias
генератор	gerador
генератор	geradores
змея	cobra
змея	snake
змея	serpente
пива	beer
пива	cerveja
пива	cervejas
пива	cervejas
кадр	moldura
кадр	frame
кадр	armação
кадр	shot
кадр	tiro
кадр	baleado
охотник	caçador
охотник	caçador
охотник	caçadora
охотник	hunter
монтевидео	montevidéu
архипелаг	arquipélago
технологических	tecnológico
технологических	tecnológica
кинематографистов	realizadores
кинематографистов	cineastas
присуждена	premiado
присуждена	concedido
юмор	humor
юмор	humor
гавани	portos
гавани	harbour
бренда	brand
бренда	marca
бренда	brenda
алюминия	alumínio
алюминия	alumínio
квадрат	quadrada
квадрат	praça
квадрат	square
квадрат	quadrado
квадрат	quadrados
квадрат	quadrado
маяковского	mayakovsky
нормандии	normandia
карибского	caribe
карибского	caraíbas
синод	sínodo
нумерация	numeração
приют	abrigo
приют	orfanato
характеризует	caracteriza
депрессии	depressão
использовано	utilizada
использовано	usada
использовано	usado
использовано	utilizado
использовано	utilizados
использовано	usados
входящие	recebidas
устранить	eliminem
устранить	eliminar
устранить	elimine
редактирование	edit
редактирование	edita
редактирование	editar
редактирование	edite
редактирование	editando
редактирование	edição
предпочитают	prefere
предпочитают	prefiro
предпочитают	prefira
предпочитают	preferir
калининград	kaliningrado
глубокое	profunda
глубокое	profundo
глубокое	deep
адаптации	adaptação
адаптации	adaptar
адаптации	adaptando
адаптации	adaptáveis
адаптации	adaptável
адаптации	adaptação
устойчивость	sustentabilidade
устойчивость	resiliência
отмена	cancelar
отмена	cancela
отмена	desfazer
отмена	abortar
отмена	anulação
отмена	cancelamento
отмена	anular
отмена	desfazer
орбите	orbitando
душанбе	dushanbe
размножения	reprodução
беркли	berkeley
минеральных	mineral
минеральных	minerais
отменены	cancelado
отменены	cancelou
отменены	cancelados
отменены	cancelada
раскрыта	divulgadas
раскрыта	divulgada
раскрыта	divulgado
раскрыта	divulgados
присоединилась	aderiram
присоединилась	entrou
присоединилась	aderiu
присоединилась	juntou
стилей	styles
стилей	estilos
боуи	bowie
служение	servindo
служение	servir
сена	hay
сена	feno
сена	palheiro
сена	sena
сена	seine
авив	aviv
кружка	caneca
блюдо	prato
ада	ada
платон	platão
шанхай	shanghai
шанхай	xangai
учится	aprende
оаэ	eau
оаэ	uae
этнический	étnico
этнический	étnicos
этнический	étnicas
этнический	étnica
этнический	etnia
религиозная	religiosos
религиозная	religiosa
религиозная	religioso
религиозная	religiosas
стоять	stand
мелодии	melodias
мелодии	tunes
остин	austen
остин	austin
клэр	clare
клэр	claire
затраты	custo
затраты	cost
затраты	custos
затраты	custos
затраты	despesas
запрещает	proíbe
запрещает	proíbe
кон	kon
кон	cohn
кон	con
справедливость	justiça
справедливость	justice
справедливость	equidade
справедливость	participações
справедливость	imparcialidade
остаток	resíduo
остаток	saldo
остаток	balança
остаток	balanço
остаток	equilíbrio
остаток	restante
признала	reconhecido
признала	reconheceu
признала	reconhecidos
признала	reconhecida
признала	admitida
признала	admitido
признала	admitiu
признала	admitidos
худ	capuz
худ	hood
плод	fruto
плод	frutos
плод	frutas
плод	fruta
плод	feto
окончательного	finais
окончательного	final
окончательного	definitiva
окончательного	definitivas
окончательного	definitivos
окончательного	definitivo
эванс	evans
пролива	estreito
восхождение	ascensão
восхождение	escalada
восхождение	escalar
восхождение	subida
восхождение	sobe
восхождение	subir
восхождение	escalar
восхождение	subida
восхождение	ascensão
стс	rcm
стс	sts
куб	cubo
пустынь	desertos
палестины	palestina
берет	boina
классические	clássica
классические	clássicos
классические	clássicas
классические	clássico
классические	clássica
классические	clássicos
классические	classic
классические	clássico
настройки	configurações
настройки	configuração
настройки	definições
нсдап	nsdap
пел	sang
пел	cantava
пел	cantou
пел	cantaram
жанров	gêneros
жанров	géneros
объявлена	declaradas
объявлена	declarada
объявлена	declarado
объявлена	declarou
объявлена	declarados
творческая	criativo
творческая	creative
творческая	criativos
творческая	criativa
невеста	noiva
критические	críticas
критические	crítico
критические	critica
критические	críticos
критические	crítica
паралимпийских	paraolímpicos
паралимпийских	paralímpicos
занято	ocupados
занято	ocupado
занято	ocupada
занято	ocupados
занято	ocupado
занято	ocupada
занято	ocupadas
пмр	rmt
подозрение	suspeita
подозрение	suspeitas
