din	från
personaj	karaktär
personaj	tecken
personaj	rollfigur
deținut	intern
deținut	fånge
făcând	gör
cezar	caesar
cere	ask
cere	fråga
relațiile	relationer
relațiile	förhållanden
relațiile	förbindelserna
relațiile	förbindelser
relațiile	relationer
relațiile	relationerna
avioane	flygplan
avioane	luftfartyg
avioane	flygplan
avioane	plan
colegiul	högskolan
colegiul	college
colegiul	högskola
securitate	säkerhet
securitate	säkerheten
securitate	trygghet
catalina	catalina
raionului	rayon
originea	ursprung
muntele	mountain
muntele	berg
muntele	berget
muntele	mount
muntele	montera
muntele	berget
inginer	ingenjör
gura	mun
gura	munnen
datele	datum
datele	data
datele	uppgifter
problemă	problem
problemă	problemet
problemă	problematiskt
problemă	utfärdande
problemă	emission
finlanda	finland
natură	natur
natură	naturen
natură	nature
sovietic	sovjetiska
sovietic	sovjetisk
sovietic	sovjet
anual	årligen
anual	årlig
anual	årliga
anual	årligen
anual	årlig
anual	årliga
anual	årligt
marginea	kant
marginea	edge
marginea	kanten
luxemburg	luxemburgska
luxemburg	luxemburg
luxemburg	luxembourg
cercetări	forska
cercetări	forskning
părăsit	övergivit
teritoriile	territorier
titluri	rubriker
titluri	rubrikerna
titluri	rubriker
titluri	titlar
galeria	galleriet
galeria	galleri
dovedit	bevisade
dovedit	bevisat
dovedit	bevisad
dovedit	bevisade
dovedit	bevisat
existente	befintligt
existente	befintlig
existente	befintliga
existente	existerande
piesă	bit
piesă	stycke
matei	matthew
matei	matteus
căsătorie	äktenskap
căsătorie	äktenskapet
căsătorie	giftermål
linii	rader
linii	linjer
linii	banor
filozofie	filosofin
filozofie	filosofi
east	östra
east	österut
east	öst
east	öster
cauză	orsaka
cauză	orsak
litere	brev
litere	skrivelser
litere	bokstäver
locală	lokala
locală	lokalt
locală	lokal
locală	local
lipsă	saknar
lipsă	saknas
lipsă	saknade
lipsă	saknad
lipsă	försvunnen
practic	praktiskt
practic	praktisk
practic	praktiska
practic	praktiskt
cam	cam
protejată	skyddas
protejată	skyddad
protejată	skyddade
protejată	skyddat
noaptea	natten
noaptea	night
noaptea	kväll
noaptea	natt
arabă	arab
arabă	arabisk
arabă	arabiska
arabă	arabisk
arabă	arabiska
părinții	föräldrar
părinții	föräldrars
părinții	föräldrarna
arhitectură	arkitektur
regiunile	regioner
regiunile	regionerna
regiunile	områden
egipt	egypten
scenă	scen
feminin	kvinnlig
feminin	feminina
feminin	kvinnligt
feminin	kvinnliga
feminin	hona
feminin	kvinnligt
feminin	kvinna
considerate	övervägde
considerate	övervägt
considerate	anses
scădere	sänkning
scădere	minska
scădere	minskning
forță	kraft
forță	force
forță	tvinga
soție	fru
soție	hustru
soție	maka
soție	frun
drepturi	rättigheter
cimitirul	begravningsplats
cimitirul	kyrkogård
cimitirul	kyrkogården
cimitirul	begravningsplats
cimitirul	kyrkogård
contribuit	bidragit
contribuit	bidrog
contribuit	medverkade
spaniolă	spanska
spaniolă	spansk
spaniolă	spanskt
practică	praktiskt
practică	praktisk
practică	praktiska
practică	övning
practică	praktik
practică	öva
practică	praxis
discuţie	diskussioner
discuţie	diskussion
sute	hundratals
sute	hundratal
magazine	lagrar
magazine	butiker
magazine	butiker
clădiri	fastigheter
clădiri	byggnaderna
clădiri	byggnader
cotă	kvoter
cotă	kvot
unitatea	enhetlighet
unitatea	enighet
unitatea	unit
unitatea	enhet
unitatea	enheten
leon	leon
lumină	light
lumină	ljus
lumină	ljust
regală	kungliga
regală	royal
regală	kunglig
regală	kungligt
act	act
act	akt
act	agera
lake	sjöar
lake	sjö
lake	lake
lake	sjön
editor	förlag
editor	förläggare
editor	utgivare
editor	redigerare
editor	redaktör
editor	editor
exemple	exempel
aurel	aurel
rowspan	rowspan
alegeri	val
alegeri	val
serviciul	gudstjänst
serviciul	tjänsten
serviciul	service
serviciul	tjänst
crăciun	christmas
crăciun	jul
crăciun	julen
personală	personlig
personală	personliga
personală	personligt
larg	breda
larg	bred
larg	brett
larg	wide
poezii	dikter
poezii	poesi
viitorul	framtiden
viitorul	framtid
viitorul	future
viitorul	framtida
viitorul	blivande
necesar	obligatoriskt
necesar	krävs
necesar	nödvändigt
necesar	nödvändig
necesar	nödvändiga
stalin	stalin
stalin	stalins
ofițer	polisman
ofițer	officer
ben	ben
iarnă	vintern
iarnă	winter
iarnă	vinter
link	länk
link	länken
link	länka
ruși	ryssar
zaporijjea	zaporizjzja
roger	uppfattat
roger	roger
frecvent	frekvent
frecvent	ofta
administrator	admin
administrator	administratör
administrator	förvaltaren
administrator	administratör
administrator	handläggare
civile	civila
civile	civil
civile	civilt
catolic	katolsk
catolic	katoliker
catolic	katolska
catolic	katolik
bizantin	bysantinska
piață	marknaden
piață	market
piață	marknad
problemele	problem
natura	natur
natura	naturen
natura	nature
columbia	columbia
columbia	colombia
columbia	colombia
polonez	polskt
polonez	polsk
polonez	polska
episcopul	löpare
episcopul	biskop
episcopul	bishop
cucerit	erövrat
cucerit	besegrade
cucerit	segrade
cucerit	erövrade
ministerului	departement
ministerului	ministeriet
ministerului	ministerium
cartierul	grannskap
cartierul	stadsdel
presă	tryck
presă	press
presă	pressen
presă	media
presă	medier
presă	massmedia
presă	medierna
petrecut	spenderat
petrecut	tillbringade
petrecut	förbrukat
petrecut	förbrukade
petrecut	spenderade
imperiu	imperiet
imperiu	imperium
imperiu	rike
imperiu	empire
secret	hemlighet
secret	hemliga
secret	secret
secret	hemlig
secret	hemligt
fondată	grundats
fondată	grundat
fondată	grundades
fondată	grundad
fondată	grundade
oficiale	tjänsteman
oficiale	officiell
oficiale	officiellt
oficiale	officiella
constă	består
eure	eure
adam	adam
curând	snart
stația	järnvägsstation
stația	station
stația	stationen
închis	stängda
închis	stängd
închis	sluten
închis	stängt
element	varan
element	objekt
element	föremål
element	elementet
element	element
roșii	tomater
roșii	tomat
roșii	tomater
munca	arbete
munca	work
munca	arbeta
munca	jobba
funcționează	funkar
funcționează	arbetar
funcționează	fungerar
persoana	person
persoana	personen
str	str
localizare	platsen
localizare	läge
localizare	plats
localizare	lokalisering
contact	kontakt
contact	kontakta
ordin	ordningsföljd
ordin	beställning
ordin	ordning
ordin	beställa
renania	rheinland
capacitate	kapacitet
capacitate	förmågan
capacitate	förmåga
arme	vapen
arme	vapen
arme	pistoler
arme	gevär
stele	stjärnor
stele	stars
napoleon	napoleon
aparținând	tillhörighet
instituții	institutioner
instituții	institut
instituții	institutionerna
cântece	låtar
cântece	sånger
adoptat	antaget
adoptat	antagna
adoptat	antagen
adoptat	adopterad
adoptat	antogs
federația	federationen
federația	federation
windows	windows
windows	fönster
windows	rutor
comercial	reklamfilm
comercial	kommersiell
comercial	kommersiella
comercial	kommersiellt
crește	öka
crește	ökning
crește	höjning
crește	odla
crește	växa
crește	växer
rss	rss
calitatea	kvalité
calitatea	kvalitet
calitatea	kvaliteten
antonio	antonio
jucători	spelare
trecerea	förbipasserande
trecerea	passerar
varianta	varianten
varianta	variant
nova	nova
statuia	staty
profesorul	professor
profesorul	professorn
tipul	typ
liberal	liberala
liberal	liberal
liberal	liberalt
pădurea	skog
pădurea	skogs
pădurea	skogen
pădurea	forest
contract	kontraktet
contract	kontrakt
croația	kroatien
compusă	sammansatt
compusă	består
repede	snabbt
repede	snabb
repede	snabba
repede	snabbt
repede	snabb
repede	snabba
repede	snabbt
mary	mary
mary	maria
condamnat	fördömt
condamnat	dömd
condamnat	dömda
condamnat	dömde
condamnat	dömd
condamnat	fälld
condamnat	dömda
condamnat	dömd
condamnat	dömda
condamnat	dödsdömd
condamnat	dömt
podul	bridge
podul	bro
podul	bron
podul	brygga
podul	bryggan
rău	bad
rău	dåligt
rău	dåliga
rău	dålig
são	são
artistică	konstnärliga
artistică	konstnärlig
artistică	konstnärligt
culturală	kulturella
culturală	kulturellt
culturală	kulturell
limbile	språken
limbile	språk
descris	beskrev
descris	beskrivet
descris	beskrivna
descris	beskrivs
lungimea	längden
lungimea	längd
mediul	omgivning
mediul	miljön
mediul	miljö
mîkolaiiv	mykolajiv
lucian	lucian
tronul	tronen
tronul	tron
ansamblul	ensemble
electric	elektriskt
electric	elektrisk
electric	elektriska
electric	electric
electric	elektriskt
electric	elektrisk
electric	elektriska
rezultatul	resultat
rezultatul	resultatet
recent	nyligen
recent	senaste
recent	nyligen
înapoi	tillbaks
înapoi	tillbaka
înapoi	bakåt
înapoi	rygg
înapoi	backa
societate	sällskapet
societate	samhälle
societate	samhället
protecție	beskydd
protecție	skydd
scoția	scotland
scoția	skottland
scoția	skottlands
concert	konsert
carieră	karriären
carieră	karriär
carieră	stenbrott
arena	arena
arena	arenan
motor	motorns
motor	motor
motor	motorn
motor	motor
grupa	gruppen
grupa	grupp
grupa	gruppera
redactor	redigerare
redactor	redaktör
redactor	editor
proiecte	projekt
canalul	kanal
canalul	channel
canalul	kanalen
pirinei	pyrenéerna
obiect	objektet
obiect	objekt
obiect	föremål
ioana	joan
royal	kungliga
royal	royal
royal	kunglig
royal	kungligt
constituit	utgjorde
tineri	unga
tineri	young
tineri	yngre
tineri	ung
nordică	nordic
nordică	nordisk
nordică	nordiska
harry	harry
companii	bolag
companii	företag
cartier	grannskap
cartier	stadsdel
cartier	cartier
cartier	grannländer
cartier	grannskap
cartier	grannskapet
specialitate	specialitet
specialitate	specialitet
aspect	framträdande
aspect	utseende
aspect	utseendet
aspect	aspekten
aspect	aspekt
clădire	building
clădire	byggnad
clădire	bygga
creată	skapad
creată	skapat
creată	skapade
creată	skapats
creată	skapades
dealul	kullen
dealul	backen
dealul	backe
dealul	kulle
dealul	hill
determinat	beslutsam
determinat	fastställd
determinat	bestämd
guvernator	guvernören
guvernator	guvernör
episod	avsnitt
episod	episod
centre	centra
centre	centra
alpes	alpes
henri	henri
acțiunile	åtgärder
acțiunile	insatser
crede	tror
crede	tro
josé	josé
noastră	våra
noastră	vårat
noastră	vår
noastră	vårt
noastră	våran
acceptat	accepterade
acceptat	godkänt
acceptat	accepteras
acceptat	accepterat
acceptat	accepterad
acceptat	godkänd
debut	debut
episodul	avsnitt
episodul	episod
religioasă	religiöst
religioasă	religiösa
religioasă	religiös
praga	prag
critică	kritik
critică	kritisk
critică	kritiskt
critică	kritiska
ține	behåll
ține	keep
necesară	obligatoriskt
necesară	krävs
necesară	nödvändigt
necesară	nödvändig
necesară	nödvändiga
baden	baden
cambridge	cambridge
artiști	artister
artiști	konstnärer
regional	regionala
regional	regional
regional	regionalt
americani	amerikanerna
americani	amerikaner
georg	georg
ceaușescu	ceaușescu
regimentul	regemente
regimentul	regementet
paginile	sidorna
paginile	sidor
înscris	inskrivna
înscris	inskriven
utc	utc
net	net
net	nät
net	netto
francisc	frans
francisc	francis
câmp	field
câmp	fält
câmp	fältet
sigur	visst
caraș	caraș
faza	fas
faza	fasen
faza	etapp
alfred	alfred
atacat	attackerad
atacat	attackerade
atacat	överfallen
memoria	minnen
memoria	minnet
memoria	minne
memoria	memory
mâna	handen
mâna	hand
will	will
will	kommer
dea	dea
rezultatele	resultat
rezultatele	resultaten
geografice	geografiskt
geografice	geografisk
geografice	geografiska
geografice	geografiskt
geografice	geografisk
geografice	geografiska
domenii	domäner
domenii	fields
domenii	fält
domenii	fälten
domenii	områden
fondator	grundandet
fondator	grundande
fondator	grundaren
fondator	grundare
pădure	skog
pădure	woods
pădure	skogen
pădure	skogar
pădure	skog
pădure	skogs
pădure	skogen
pădure	forest
apele	farvatten
apele	vatten
apele	waters
apele	vattnen
fosta	tidigare
eduard	edvard
eduard	edward
eduard	eduard
asemănătoare	likartade
asemănătoare	likartat
asemănătoare	liknande
asemănătoare	likartad
asemănătoare	dubbelgångare
pur	rena
pur	ren
pur	rent
document	dokumentera
document	dokumentet
document	dokument
document	handling
evreilor	judar
concurs	tävling
concurs	konkurrens
concurs	tävling
sol	jord
sol	sol
sol	marken
sol	ground
proprii	äga
proprii	eget
proprii	egen
proprii	egna
viteza	hastighet
viteza	snabbhet
viteza	speed
viteza	varvtal
viteza	växlad
statut	status
statut	ställning
nave	fartyg
nave	skepp
nave	fartyg
nave	blodkärl
nave	kärl
cat	katt
legat	bundna
legat	bundet
legat	bunden
legat	bindas
legat	bundna
legat	bundet
legat	bunden
legat	fastbunden
mijloc	medelväg
mijloc	mitten
mijloc	mellersta
mijloc	middle
durata	löptid
durata	längd
durata	varaktighet
lucruri	saker
lucruri	saker
lucruri	grejer
austriac	österrikiska
austriac	österrikisk
austriac	österrikare
locuit	bebodda
japonez	japansk
japonez	japanska
japonez	japaner
japonez	japanskt
înconjurătoare	omgivande
mașini	bilar
mașini	maskiner
liste	listor
liste	förteckningar
constantinopol	konstantinopel
campion	förkämpe
campion	champion
campion	mästare
puține	få
puține	fåtal
masa	bordet
masa	bord
masa	tabell
masa	massa
masa	mässan
masa	mässa
masa	mass
masa	måltider
masa	mjöl
masa	måltid
vândut	såld
vândut	sålda
vândut	säljs
vândut	sålt
ducele	hertig
ducele	duke
youtube	youtube
campionilor	champions
campionilor	mästare
dumneavoastră	ditt
dumneavoastră	din
dumneavoastră	dina
dedicat	tillägnad
dedicat	hängiven
incluse	ingår
incluse	inkluderade
incluse	inkluderat
incluse	inkluderad
relația	relation
relația	förhållande
relația	förhållandet
relația	släktskap
varșovia	warszawa
minim	minimalt
minim	minst
minim	minimum
minim	minsta
minim	minimala
minim	minimal
minim	minimalt
frații	syskonen
frații	syskon
frații	bröderna
frații	bröder
frații	brothers
intrare	entré
intrare	ingång
intrare	indata
intrare	inmatning
intrare	tillförsel
intrare	input
intrare	inresa
intrare	post
intrare	inträde
intrare	ingång
străine	utrikes
străine	utländska
străine	utländsk
străine	utländskt
străine	främmande
frumos	vackra
frumos	vacker
frumos	vackert
frumos	snyggt
frumos	trevligt
frumos	fint
frumos	fina
frumos	snygg
frumos	snygga
întotdeauna	alltid
giovanni	giovanni
atestare	intyg
pământul	jorden
pământul	earth
pământul	jord
episoade	avsnitt
episoade	episoder
stea	stjärnan
stea	stjärna
stea	star
remarcat	uppmärksammade
remarcat	märkte
remarcat	märkt
remarcat	noterade
remarcat	noterades
remarcat	konstaterade
remarcat	noterat
remarcat	noteras
mereu	alltid
limita	gräns
limita	begränsa
limita	gränsvärde
implicat	inblandad
implicat	involverad
implicat	inblandat
implicat	delaktig
implicat	involverade
implicat	inblandad
districte	distrikten
districte	distrikt
districte	stadsdelar
thailanda	thailand
françois	francois
françois	françois
lot	parti
lot	sats
lot	parti
lot	lot
papă	påven
papă	påve
papă	pope
ordinea	ordningsföljd
ordinea	beställning
ordinea	ordning
ordinea	beställa
jet	jet
denumire	namnge
denumire	namn
denumire	name
poloneză	polskt
poloneză	polsk
poloneză	polska
jackson	jackson
născută	född
născută	born
născută	födda
williams	williams
cer	himmel
cer	sky
cer	himlen
utilizate	använda
utilizate	använt
utilizate	begagnad
utilizate	används
utilizate	begagnade
regal	regal
regal	kungliga
regal	royal
regal	kunglig
regal	kungligt
tradus	översatt
tradus	översatta
străinătate	utomlands
străinătate	utomeuropeiska
străinătate	utlandet
străinătate	utomlands
străinătate	utrikes
străinătate	utländska
străinătate	utländsk
străinătate	utländskt
străinătate	främmande
sicilia	sicilien
algeria	algeriet
românii	rumäner
utc+	utc+
comisia	kommissionens
comisia	kommission
comisia	provision
comisia	kommissionen
adevăr	sanning
adevăr	sanningen
adevăr	sanningens
jacques	jacques
capitală	huvudstad
capitală	kapitalet
capitală	capital
capitală	huvudstaden
capitală	kapital
trupe	band
trupe	trupp
trupe	trupper
vietnam	vietnam
angeles	angeles
luca	luke
luca	lukas
luca	luca
hotărât	bestämde
hotărât	beslutade
hotărât	beslutat
hotărât	beslöt
marian	marion
marian	marian
scena	scen
științific	vetenskapligt
științific	vetenskapliga
științific	vetenskaplig
capacitatea	kapacitet
capacitatea	förmågan
capacitatea	förmåga
economie	ekonomi
economie	sparsamhet
economie	ekonomin
economie	ekonomi
temperatura	temperatur
modificări	ändringar
modificări	modifieringar
modificări	ändringsförslag
modificări	ändringar
modificări	ändringar
modificări	förändringar
profil	profil
profil	profilen
mexic	mexico
mexic	mexiko
software	software
software	mjukvara
software	programvara
soțul	maken
soțul	make
corect	höger
corect	rätt
corect	korrigera
corect	rätta
corect	korrekt
corect	rätt
corect	mässa
corect	rättvist
corect	rättvis
dincolo	bortom
dans	dance
dans	dansa
dans	dans
dans	dansar
dans	dansande
dans	dansa
dans	dancing
dans	dans
dans	dansar
independența	självständighet
independența	oberoende
independența	självständigt
independența	oavhängighet
independența	independence
val	val
val	våg
val	vinka
val	wave
côte	côte
evoluat	utvecklad
evoluat	utvecklat
evoluat	utvecklades
evoluat	utvecklats
last	senast
last	senaste
last	sista
last	sist
scott	scott
angajat	anställd
angajat	medarbetare
angajat	anställd
angajat	sysselsatta
angajat	sysselsatt
angajat	anlitade
poarta	gate
poarta	grind
tour	tour
tour	turné
tour	rundtur
rolurile	rollerna
rolurile	roller
big	big
big	stora
big	stor
big	stort
hill	kullen
hill	backen
hill	backe
hill	kulle
hill	hill
rhin	rhin
rhin	alsace
lemmon	lemmon
apărarea	försvaret
apărarea	försvar
apărarea	försvaret
apărarea	försvar
durată	löptid
durată	längd
durată	varaktighet
comandantul	befälhavare
comandantul	kommendör
comandantul	befälhavaren
comandantul	kommendörkapten
comandantul	commander
leopold	leopold
juan	juan
rețea	network
rețea	nätverket
rețea	järnvägsnät
rețea	nätverk
utilizatori	användarna
utilizatori	användare
spring	våren
spring	vårens
voturi	röster
voturi	omröstningar
voturi	omröstning
documentar	dokumentär
teritoriale	territoriellt
teritoriale	territoriella
teritoriale	territoriell
silver	silver
toamna	hösten
toamna	höst
toamna	hösten
toamna	faller
toamna	fall
toamna	ramla
toamna	höst
toamna	falla
texas	texas
situație	läget
situație	situationen
situație	situation
valori	värdena
valori	värden
valori	värderingar
vânătoare	slayer
vânătoare	jaga
vânătoare	jakt
vânătoare	hunt
vânătoare	jagar
vânătoare	jakt
vânătoare	jaga
vânătoare	jagar
alex	alex
iacob	jakob
iacob	jacob
iacob	jakob
iacob	james
evenimentele	händelser
evenimentele	evenemang
sectorul	sektor
sectorul	sektorn
francisco	francisco
distrus	förstörda
distrus	förstöras
distrus	förstörde
distrus	förstörd
distrus	förstört
grande	grande
may	may
may	maj
back	tillbaks
back	tillbaka
back	bakåt
back	rygg
back	backa
scăzut	låga
scăzut	lågt
scăzut	low
scăzut	låg
line	line
line	linje
line	rad
independente	självständig
independente	självständiga
independente	oberoende
independente	självständigt
independente	fristående
normal	normalt
normal	normala
normal	normal
termină	slutför
termină	avsluta
create	skapad
create	skapat
create	skapade
create	skapats
create	skapades
tone	ton
tone	ton
tone	massvis
tone	ton
tone	tonfall
tone	ton
football	fotboll
aria	aria
rece	kallt
rece	förkylning
rece	kall
rece	cold
rece	kyla
insulă	ön
similar	likartade
similar	likartat
similar	liknande
similar	likartad
similar	likaledes
similar	likaså
angajați	anställda
angajați	medarbetare
irlanda	irland
irlanda	ireland
green	gröna
green	grön
green	grönt
green	green
can	kan
can	can
michel	michel
tehnice	teknisk
tehnice	tekniskt
tehnice	tekniska
nostru	våra
nostru	vårat
nostru	vår
nostru	vårt
nostru	våran
serviciu	gudstjänst
serviciu	tjänsten
serviciu	service
serviciu	tjänst
romani	romans
romani	romare
romani	romarna
romani	romska
râu	river
râu	floden
râu	flod
căsătoria	äktenskap
căsătoria	äktenskapet
căsătoria	giftermål
jones	jones
gol	naket
gol	naken
gol	nakna
gol	mål
gol	tomma
gol	tomt
gol	tom
rar	sällan
rar	sällsynta
rar	sällsynt
reprezentând	representera
reprezentând	företräda
reprezentând	representerar
teodor	theodore
teodor	theodor
teodor	teodor
young	unga
young	young
young	yngre
young	ung
moare	avlider
moare	dör
întinde	sträcka
întinde	sträck
întinde	sträckning
argentina	argentina
argentina	argentinska
decizia	beslutet
decizia	beslut
lansarea	lansering
lansarea	sjösättning
lansarea	lansering
lansarea	avfyrning
lansarea	uppskjutning
lansarea	inleda
lansarea	starta
eroilor	hjältar
eroilor	heroes
#aaa	#aaa
călătorie	travel
călătorie	resa
călătorie	resor
călătorie	resande
călătorie	färd
călătorie	resa
călătorie	resan
călătorie	resa
johannes	johannes
ajutat	understödda
ajutat	hjälpte
ajutat	hjälpt
management	management
management	ledning
management	hantering
management	förvaltning
superioare	överordnad
superioare	överlägsen
superioare	överlägset
superioare	superior
ivano	ivano
formație	band
formație	musikgrupp
formație	bildande
formație	formation
formație	bildning
comitetul	kommittén
comitetul	kommitté
comitetul	utskottet
comitetul	utskott
ran	sprang
ran	kördes
cont	konto
cont	kontot
structură	strukturen
structură	struktur
structură	strukturera
banca	bank
dragoste	kärlek
dragoste	älska
dragoste	love
dragoste	älskar
politici	politik
politici	policyer
charente	charente
out	ut
out	out
out	ute
transformat	vände
transformat	vänt
transformat	vred
transformat	förvandlade
transformat	förvandlad
specială	speciellt
specială	särskild
specială	speciell
specială	särskilda
specială	speciella
con	kon
con	con
întoarce	vrida
întoarce	vänd
întoarce	sväng
întoarce	returnerar
întoarce	återvänder
întoarce	returneras
par	hair
par	hår
par	håret
simbol	symbol
simbol	symbolen
bruno	bruno
clasamentul	topplista
finala	final
finala	finalen
finala	slutliga
finala	final
finala	slutligt
finala	sista
finala	slutgiltigt
finala	slutlig
arestat	anhållen
arestat	gripen
arestat	arresterad
arestat	häktad
arestat	arresterade
sportiv	idrottsman
sportiv	idrottare
sportiv	sportig
vin	komma
vin	kommer
vin	vin
vin	vin
vin	viner
evoluează	utvecklas
rezistență	motstånd
rezistență	motståndskraft
rezistență	resistens
rezistență	motståndsrörelsen
rezistență	beständighet
comisiei	kommissionens
comisiei	kommission
comisiei	provision
comisiei	kommissionen
oxford	oxford
sri	sri
albastru	blå
albastru	blue
albastru	blåa
albastru	blått
regulă	regeln
regulă	regel
regulă	härska
contribuții	bidrag
influență	påverkan
influență	inflytande
influență	påverka
disney	disney
fata	flicka
fata	tjej
fata	ansikte
fata	ansiktet
fata	face
protejate	skyddas
protejate	skyddad
protejate	skyddade
protejate	skyddat
regimul	regim
regimul	regimen
editare	edit
editare	redigera
editare	redigerar
editare	redigera
editare	redigering
zbor	fly
zbor	flyger
zbor	flyg
zbor	fluga
zbor	flyga
zbor	flyger
zbor	flygning
zbor	flyga
zbor	flygande
zbor	flight
zbor	flyg
zbor	flygning
discută	diskutera
avion	flygplan
avion	planet
avion	plan
vas	farkost
vas	fartyg
vas	fartygets
vas	kärl
vas	vas
nava	fartyg
nava	fartygets
nava	skepp
întreg	hel
întreg	hela
anti	anti
evident	uppenbart
evident	självklar
evident	uppenbara
evident	uppenbar
evident	uppenbarligen
căutare	sökning
căutare	sök
căutare	söka
luhansk	luhansk
revistă	tidskrift
revistă	tidskriften
revistă	tidningen
revistă	tidning
revistă	magasin
autoritatea	auktoritet
autoritatea	myndigheten
autoritatea	myndighet
lider	ledaren
lider	ledare
lider	leader
arătat	visas
arătat	visat
cruce	cross
cruce	kryss
cruce	korsa
cruce	kors
vot	rösta
vot	omröstning
vot	röstning
vocal	sång
vocal	högljudd
pilot	piloten
pilot	pilot
carlos	carlos
realitate	realitet
realitate	reality
realitate	verkligheten
realitate	verklighet
atins	uppnådd
atins	uppnådda
atins	uppnådde
atins	uppnått
atins	berörde
atins	rörde
atins	rörd
atins	berört
atins	uppnådda
atins	nått
atins	nås
atins	nådd
atins	nåtts
spaniol	spanska
spaniol	spansk
spaniol	spanskt
similare	likartade
similare	likartat
similare	liknande
similare	likartad
decedat	avlidna
decedat	avliden
decedat	avlidne
bucuresti	bukarest
chris	chris
luptat	slogs
luptat	kämpat
luptat	kämpade
luptat	slagits
includ	inkluderar
includ	inkludera
dorit	önskat
dorit	önskas
dorit	sökes
dorit	önskat
dorit	önskade
directorul	katalogen
directorul	katalog
ohio	ohio
metode	metoderna
metode	metoder
crucea	cross
crucea	kryss
crucea	korsa
crucea	kors
participarea	medverkan
participarea	delaktighet
participarea	deltagande
participarea	medbestämmande
ortodox	ortodoxa
dublu	dubbel
dublu	dubbelt
dublu	dubbla
dublu	fördubbla
magazin	handla
magazin	butiken
magazin	butik
magazin	förvaras
magazin	lagra
magazin	butiken
magazin	butik
frankivsk	frankivsk
ștergere	borttagning
ștergere	radering
ștergere	strykning
ștergere	stryka
ștergere	stryk
ștergere	radera
căzut	fallit
căzut	ramlat
căzut	fallna
căzut	stupade
căzut	fallen
iisus	jesus
germanii	tyskar
urbană	urban
urbană	urbana
urbană	tätort
promovarea	främjande
promovarea	befordran
promovarea	marknadsföring
promovarea	kampanj
promovarea	främja
promovarea	marknadsföra
lansată	lanseras
lansată	lanserades
lansată	lanserade
lansată	inledde
fundația	foundation
fundația	rf
fundația	grundande
fundația	stiftelsen
fundația	stiftelse
patrimoniului	kulturarv
patrimoniului	kulturarvet
patrimoniului	arv
bazin	bäcken
turneu	tour
turneu	turné
turneu	rundtur
turneu	turneringen
turneu	turnering
turneu	turneringar
sex	kön
sex	kön
sex	sex
exclusiv	exklusivt
exclusiv	ensamrätt
exclusiv	exklusiva
exclusiv	exklusiv
exclusiv	exklusivt
exclusiv	uteslutande
hall	salen
hall	hallen
hall	hall
statistică	statistiken
statistică	statistik
statistică	statistiska
statistică	statistisk
statistică	statistiskt
statistică	statistik
texte	texter
texte	sms
teme	teman
teme	läxor
teme	läxa
japoneză	japansk
japoneză	japanska
japoneză	japaner
japoneză	japanskt
sânge	blodet
sânge	blod
sânge	blood
giurgiu	giurgiu
fete	girls
fete	tjejer
fete	flickor
separat	separat
separat	separerad
separat	åtskilda
separat	separerat
separat	separerade
separat	avskilda
separat	separat
separat	separata
separat	separera
artilerie	artilleri
artilerie	artilleriet
păsări	fåglar
prieten	vännen
prieten	vän
ierusalim	jerusalem
ierusalim	jerusalems
ludwig	ludwig
marina	flotta
marina	navy
marina	flottan
marina	marinen
marina	marina
imperial	kejserliga
imperial	imperial
inclusă	ingår
inclusă	inkluderade
inclusă	inkluderat
inclusă	inkluderad
php	php
pri	pri
paralel	parallell
paralel	parallella
paralel	parallellt
organizații	organisationer
organizații	organisationer
profile	profiler
înțeles	förstått
înțeles	uppfattat
înțeles	förstod
spate	tillbaks
spate	tillbaka
spate	bakåt
spate	rygg
spate	backa
spate	bakre
spate	bak
schimbarea	ändra
schimbarea	ändrar
schimbarea	byta
schimbarea	ändra
schimbarea	byt
schimbarea	ändring
schimbarea	förändring
schimbarea	byta
universal	universella
universal	universal
universal	universell
universal	universellt
high	high
high	höga
high	hög
high	högt
indiferent	likgiltig
indiferent	likgiltiga
indiferent	oavsett
financiare	ekonomiskt
financiare	finansiellt
financiare	finansiell
financiare	finansiella
villa	villan
villa	villa
song	låten
song	sång
song	song
următorul	nästa
următorul	härnäst
torino	torino
torino	turin
bazele	grunder
bazele	baser
cursuri	banor
cursuri	kurser
cursuri	klasser
cursuri	klasserna
cursuri	lektioner
teritorii	territorier
păduri	skog
păduri	woods
păduri	skogen
păduri	skogar
păduri	skog
păduri	skogarna
păduri	skogar
turn	tower
turn	torn
turn	tornet
proprie	äga
proprie	eget
proprie	egen
proprie	egna
cucerirea	erövringar
cucerirea	erövring
conținut	innehållet
conținut	innehåll
prefectura	prefektur
pod	vinden
pod	bridge
pod	bro
pod	bron
pod	brygga
pod	bryggan
deseori	ofta
bătrân	gamla
bătrân	gammal
bătrân	gammalt
dinastie	dynastin
fiică	dotter
fiică	dottern
presa	media
presa	medier
presa	massmedia
presa	medierna
museum	museum
museum	museet
cântăreață	singer
cântăreață	sångare
cântăreață	sångerska
saxon	saxon
preotul	präst
usa	dörr
usa	dörren
usa	usa
conformitate	uppfyllande
conformitate	överensstämmelse
conformitate	efterlevnad
conformitate	överensstämmelse
scurte	kort
scurte	korta
scurte	short
perioade	perioder
creștin	kristet
creștin	christian
creștin	kristna
creștin	kristen
caracteristici	karakteristika
caracteristici	särdrag
