категория	categoría
наследство	herdanza
залив	golfo
залив	baía
общ	común
общ	comúns
общ	total
общ	de
международен	international
международен	internacional
международен	internacionais
ангел	anxo
знаме	bandeira
главата	cabeza
главата	a
бели	brancos
бели	branco
бели	branca
бели	brancas
настоящ	actual
настоящ	actuais
настоящ	que
настоящ	súa
настоящ	corrente
режим	modo
режим	réxime
дълги	longo
дълги	longa
дълги	moito
дълги	tempo
обществото	sociedade
революционна	revolucionario
революционна	revolucionaria
източно	leste
източно	oriente
източно	este
източно	do
източно	próximo
източно	orientais
източно	oriental
източно	este
сити	city
сити	cidade
сити	da
любов	amor
любов	o
методи	métodos
методи	os
галерия	galería
галерия	de
галерия	louvre
камък	de
камък	pedra
камък	a
камък	rocha
камък	pedra
камък	rock
камък	de
църкви	igrexas
древен	antiga
древен	antigas
древен	antigo
древен	antigos
блокиране	mazá
блокиране	bloque
блокиране	bloquear
блокиране	acceso
блокиране	barracón
народни	folk
квартал	barrio
конго	congo
защитата	defensa
защитата	da
лекар	médico
лекар	médico
лекар	doutor
емил	emile
женен	casou
женен	casar
женен	casado
играта	partido
играта	xogo
играта	videoxogos
играта	de
промяна	cambiar
промяна	mudar
промяна	cambio
собственост	propiedade
помага	axuda
помага	a
хенри	henry
хенри	de
кампания	campaña
жените	mulleres
жените	as
специални	especial
специални	especiais
наистина	de
наистина	verdade
наистина	o
наистина	feito
наистина	grazas
наистина	verdade
наистина	realmente
наистина	global
наистина	de
наистина	realmente
наистина	moi
наистина	que
наистина	en
наистина	verdade
независимост	independencia
правила	regras
правила	as
правила	normas
ван	van
ван	pham
линии	liñas
линии	de
линии	trincheiras
линии	frases
омъжена	casou
омъжена	casar
омъжена	casado
трудно	difícil
трудно	duro
трудно	difícil
трудно	dificil
тяхното	seus
тяхното	as
тяхното	súas
тяхното	os
тяхното	seu
тяхното	súa
изглежда	semella
изглежда	que
изглежда	parece
изглежда	parece
изглежда	semella
шумен	forte
шумен	alto
шумен	alta
шумен	voz
шумен	barullento
шумен	ruidoso
корпус	corpo
корпус	de
корпус	fuxitivos
участък	división
конгрес	congreso
лице	cara
лице	rostro
художници	artistas
художници	de
машини	maquinaria
машини	máquinas
машини	as
машини	máquinas
машини	lavadoras
оръжие	armas
оръжие	as
оръжие	armamento
оръжие	arma
оръжие	arma
оръжие	arma
оръжие	pistola
оръжие	revólver
оръжие	brazos
оръжие	armas
знае	sabe
знае	coñece
знае	sábeo
основана	fundou
схема	de
гара	comisaría
гара	estación
наречена	chamada
наречена	chamado
наречена	chámase
наречена	chamou
размер	tamaño
размер	do
количество	cantidade
количество	enorme
количество	cantidade
брега	costa
снимка	foto
снимка	imaxe
снимка	fotografía
снимка	fotografía
снимка	foto
снимка	foto
басейн	piscina
басейн	a
бял	brancos
бял	branco
бял	branca
бял	brancas
оръдия	canóns
оръдия	canóns
оръдия	sobre
оръдия	os
оръдия	artillaría
оръдия	canón
притежава	é
притежава	posúe
нас	nos
нас	nós
освобождението	liberación
дърво	madeira
дърво	árbore
дърво	tree
дърво	crosstree
граждани	cidadáns
граждани	citizens
граждани	os
върха	do
върха	enriba
върха	20
върха	cima
върха	superior
поредица	serie
поредица	de
поредица	secuencia
членовете	membros
членовете	do
фаза	fase
високи	instituto
високи	altos
високи	alto
високи	alta
високи	alto
високи	alta
документи	papeis
документи	prensa
документи	os
документи	xornal
документи	xornais
документи	documentos
храна	comida
храна	alimentos
храна	alimentaria
храна	comida
имената	nomes
имената	nome
имената	os
вашингтон	washington
вашингтон	dc
използвана	adoitaba
използвана	antes
бригада	brigade
бригада	a
бригада	brigada
важни	importante
важни	importantes
графство	do
графство	condado
графство	o
графство	nado
изследователи	investigadores
цяла	toda
цяла	todo
цяла	enteiro
цяла	a
неща	cousas
неща	as
неща	isto
неща	cousas
неща	material
принцип	principio
проекти	proxectos
проекти	os
медицина	medicinas
медицина	medicina
медицина	baseada
медицина	na
медицина	médicos
медицина	menciña
иран	irán
участници	participantes
приятел	amigo
приятел	amiga
войска	tropas
войска	as
поезия	poesía
бяла	brancos
бяла	branco
бяла	branca
бяла	brancas
функции	función
функции	funcionar
функции	a
функции	funcións
руска	rusa
руска	ruso
журналист	xornalista
географски	geographic
норвегия	noruega
лос	ángeles
лос	los
лос	angeles
лос	ánxeles
виетнам	vietnam
зала	hall
зала	corredor
зала	concello
зала	civil
зала	sede
арабски	árabe
пътища	estradas
пътища	camiños
латински	latín
мост	oco
мост	ponte
мост	bridge
активност	actividade
лейтенант	tenente
западно	oeste
западно	occidente
западно	occidental
западно	do
западно	da
западно	west
деление	división
есента	caída
есента	outono
есента	caer
западните	occidental
революционери	revolucionarios
управител	director
управител	gobernador
северен	do
северен	norte
важна	importante
важна	importantes
пилот	piloto
играят	xogando
играят	xogar
играят	tocando
играят	tocar
двигател	máquina
двигател	motor
двигател	motoras
двигател	motor
събор	congregación
музиканти	músicos
бизнес	negocios
бизнес	negocio
бизнес	asunto
бизнес	traballo
орган	autoridade
орган	órgano
постоянно	constantemente
убити	a
убити	mataron
убити	matou
убити	asasinado
убити	mortos
интервю	entrevista
интервю	unha
интервю	entrevisto
избрана	escollida
стар	anos
стар	vellos
стар	vello
стар	vella
стар	starr
пролетта	primavera
пролетта	a
планини	montañas
планини	das
планини	andes
планини	montes
планини	lorenzo
планини	montaña
планини	monte
сравнение	comparar
сравнение	comparamos
бира	cervexa
художествена	artística
художествена	artístico
позиции	posicións
позиции	obxectos
позиции	os
позиции	puntos
позиции	artigos
позиции	das
сътрудничество	colaboración
сътрудничество	cooperación
ръка	brazo
ръка	man
ръка	mans
ричард	richard
песните	cancións
песните	canción
песните	escribir
защитава	protexe
защитава	a
седмици	semanas
изградена	construida
изградена	construíu
изградена	construín
изградена	construímos
изградена	de
дадена	lle
дадена	a
дадена	dado
дадена	se
драма	drama
архитектура	arquitectura
христос	xesucristo
христос	cristo
христос	advindo
христос	están
христос	aos
христос	por
власти	autoridades
повод	nunha
повод	ocasión
годишен	anual
тегло	peso
тегло	importancia
японски	xaponés
японски	xaponeses
тома	thomas
местни	local
местни	locais
местни	o
местни	de
местни	nativo
местни	onde
местни	terra
внимание	atención
глас	voz
глас	a
луис	luis
луис	louis
учен	científico
учен	científicos
учен	científica
оскар	óscar
крайбрежие	costa
крайбрежие	marfil
крайбрежие	na
певец	cantante
търговия	o
търговия	comercio
търговия	comercio
търговия	trocar
търговия	comercial
търговия	oficio
кара	conduce
елемент	compoñente
програми	programas
конфликт	conflito
мнение	opinión
мнение	que
мнение	a
мнение	na
мнение	comentarios
мнение	opinión
мнение	opinións
осем	oito
осем	8
югоизточна	sueste
югоизточна	sureste
метод	método
институции	institucións
резултати	resultados
къщата	casa
празник	de
празник	vacacións
празник	celebración
устройство	aparello
устройство	dispositivo
устройство	de
устройство	historias
устройство	mecanismo
символ	símbolo
отдел	de
отдел	departamento
отдел	axentes
млади	nova
млади	mozos
млади	mozo
млади	novo
млади	moza
открита	descubrimos
открита	descuberto
открита	descubriu
открита	descubrín
свобода	liberdade
свобода	a
свобода	liberdade
свобода	a
свобода	libertade
краля	king
краля	rei
краля	o
краля	xurxo
изпратен	a
изпратен	enviou
изпратен	mandou
градовете	vilas
градовете	cidades
градовете	nas
представляват	representa
представляват	representan
дял	cortar
дял	compartir
дял	comparten
дял	compartimos
дял	a
дял	parte
дял	título
самолети	avións
самолети	avións
самолети	os
никой	ninguén
никой	non
никой	a
значимост	relevancia
значимост	importancia
физика	da
физика	física
обхваща	cobre
големина	tamaño
големина	do
парламент	parlamento
каза	dixo
каза	dixeron
каза	dixen
каза	que
обявен	declarou
асоциация	asociación
музикант	músico
сейнт	santo
сейнт	san
такова	tan
такова	como
такова	tal
танзания	tanzania
памет	memoria
музикален	musical
музикален	musicais
култури	cultivos
култури	culturas
пазар	compras
пазар	mercar
пазар	mercado
пазар	mercados
пазар	esa
пазар	feira
уеб	web
работил	traballamos
работил	funcionou
работил	traballei
работил	traballaba
работил	traballou
религия	relixión
веднъж	cando
веднъж	unha
веднъж	vez
банка	banco
банка	ribeira
банка	penedo
банка	citybank
станция	comisaría
станция	estación
достъп	acceso
достъп	aos
родителите	pais
родителите	os
въоръжени	armados
въоръжени	armado
въоръжени	armada
въоръжени	armadas
народи	xente
народи	fronte
народи	nacións
идея	idea
мисия	misión
подготовка	para
подготовка	a
подготовка	preparar
народ	xente
народ	persoas
народ	a
народ	pobo
политиката	político
политиката	política
политиката	a
политиката	de
политиката	póliza
политиката	política
политиката	a
политиката	políticas
отговор	resposta
отговор	responder
отговор	resposta
отговор	á
отговор	resposta
отговор	reacción
технологии	tecnoloxías
технологии	tecnoloxía
времена	veces
времена	times
времена	tempos
общи	común
общи	comúns
общи	xeral
общи	xeneral
общи	o
поведение	actitude
поведение	atrancos
поведение	pensas
поведение	comportamento
поведение	conducta
поведение	comportamentos
поведение	seu
поведение	conduta
поведение	que
енциклопедия	enciclopedia
знак	sinal
знак	asinar
функция	función
функция	funcionar
функция	a
етап	fase
етап	escenario
етап	etapa
етап	no
етап	palco
приет	mañá
офицери	oficiais
офицери	os
офицери	seus
офицери	policías
ранен	feridos
ранен	feridos
ранен	ferido
десет	dez
десет	10
института	instituto
писмо	carta
писмо	letra
състезания	razas
състезания	de
състезания	carreiras
характеристики	características
характеристики	as
характеристики	características
зимата	no
зимата	inverno
зимата	o
загуба	perda
кула	torre
анализ	análise
културно	cultural
светлина	luz
светлина	lámpada
залива	golfo
допълнителни	adicional
допълнителни	de
допълнителни	máis
допълнителни	extra
допълнителни	un
органи	autoridades
органи	órganos
повърхността	superficie
обществени	público
обществени	pública
обществени	públicos
обществени	públicas
стопанство	granxa
стопанство	a
стопанство	campo
стопанство	leira
стопанство	casa
стопанство	reserva
стопанство	suxeitando
стопанство	a
стопанство	aguante
червен	vermello
червен	vermella
червен	vermellos
червен	roxa
червен	comunista
затвор	cárcere
затвор	preso
затвор	cadea
затвор	caldeiro
затвор	prisión
затвор	cadea
затвор	cárcere
пристига	chega
важно	importante
важно	importantes
поети	poetas
единици	unidades
теми	temas
теми	temas
теми	suxeitos
лидер	líder
търси	buscar
търси	procura
търси	busca
търси	buscar
сериозно	serio
сериозно	seria
сериозно	en
сериозно	grave
сериозно	en
сериозно	serio
включени	incluía
произвежда	produce
улица	rúa
улица	street
арестуван	deter
арестуван	arresto
арестуван	arrestados
арестуван	arrestaron
арестуван	deteñan
арестуван	o
седмица	semana
седмица	á
анджелис	ángeles
анджелис	angeles
анджелис	ánxeles
свободен	libre
свободен	libres
свободен	balde
свързана	coa
свързана	conectados
свързана	conectada
свързана	conectado
свързана	con
свързана	conectadas
свързана	conectan
свещеник	cura
гласуване	votamos
гласуване	voto
гласуване	votan
гласуване	votar
гласуване	votos
гласуване	voten
гласуване	votación
дядо	avó
природата	natureza
природата	da
природата	a
идеи	as
идеи	ideas
речник	vocabulario
партньор	socio
полза	beneficio
йосиф	wilson
йосиф	joseph
атака	ataque
атака	atacar
чужбина	estranxeiro
чужбина	fóra
ляв	esquerda
ляв	queda
класа	clase
класа	da
създадени	creamos
създадени	creou
създадени	creado
създадени	creei
създадени	creados
финал	final
финал	derradeira
финал	último
финал	axuntémonos
финал	todos
финал	definitivo
чин	queixo
изборите	elección
изборите	eleccións
изборите	electoral
нощта	noite
нощта	pola
нощта	noites
ресурси	recurso
ресурси	recursos
потребители	consumidores
самолет	avión
чили	chile
секция	sección
градина	xardín
градина	horta
науката	ciencia
науката	a
науката	ciencias
науката	científica
науката	cencia
ниска	pouco
ниска	baixo
ниска	baixa
ниска	baixas
ниска	baixos
судан	sudán
дейности	actividades
научно	cientificamente
научно	científicamente
научно	científica
научно	científico
приблизително	aproximadamente
централен	central
централен	primordiais
централен	centro
бяха	eran
бяха	estaban
бяха	foron
тур	xira
изисква	require
ученици	estudantes
ученици	os
ученици	alumnos
ученици	aos
ученици	alumnos
ученици	alumnado
ученици	terceiro
санта	santa
важен	importante
важен	importantes
вестници	xornais
вестници	xornal
вестници	xornais
вестници	prensa
вестници	papeis
вестници	prensa
вестници	os
вестници	xornal
вестници	xornais
решения	tomar
решения	decisións
решения	solucións
решения	solución
клетки	as
клетки	células
необходимо	necesario
необходимо	necesaria
необходимо	necesarios
необходимо	necesarias
необходимо	preciso
необходимо	é
промишленост	industria
агенция	axencia
агенция	de
учители	profesores
учители	mestres
учители	os
учители	bos
карти	tarxetas
карти	cartas
карти	naipes
карти	as
карти	ás
лицето	cara
лицето	rostro
киселина	ácido
киселина	aminoácidos
оставя	marcha
оставя	follas
оставя	deixa
оставя	as
оставя	sae
традиция	tradición
традиция	tradicións
инструмент	instrumento
инструмент	de
инструмент	ferramenta
инструмент	ferramentas
градче	cidade
градче	pobo
градче	vila
градче	aldea
слабо	débil
свързан	asociados
свързан	coa
свързан	asociado
свързан	coa
свързан	conectados
свързан	conectada
свързан	conectado
свързан	con
свързан	conectadas
свързан	conectan
паметници	monumentos
модели	modelos
северозапад	noroeste
летище	aeroporto
уилямс	williams
природа	natureza
природа	da
природа	a
мисията	misión
събитие	acontecemento
събитие	de
събитие	eventos
събитие	evento
събитие	suceso
финландия	finlandia
островите	illas
монтана	montana
парламента	parlamento
сценарий	guión
шарл	charles
шарл	carlos
оръжия	armas
оръжия	as
оръжия	armamento
оръжия	arma
оръжия	armas
оръжия	fusís
оръжия	as
оръжия	armados
оръжия	metralladoras
оръжия	brazos
оръжия	armas
тежки	pesada
тежки	pesados
тежки	pesado
тежки	forte
тежки	pesa
тежки	moito
тежки	peso
тежки	intenso
тежки	grave
тежки	graves
нос	o
нос	cabo
нос	nariz
нос	o
нос	no
международна	international
международна	internacional
международна	internacionais
нобелова	nobel
прага	praga
британска	a
британска	británico
британска	británica
британска	británicos
британска	británicas
британска	inglesa
черни	negra
черни	negro
черни	negros
картата	mapa
търсене	buscar
търсене	procura
търсене	busca
процеси	ensaios
процеси	xuízos
процеси	procesos
предложение	oferta
предложение	ofrecer
предложение	lle
предложение	unha
предложение	unha
предложение	suxestión
предложение	proposta
предложение	proposición
директно	directa
директно	directamente
затвора	prisión
затвора	cadea
затвора	cárcere
конкурс	competición
личен	persoal
личен	persoais
личен	privadas
личен	privado
личен	privada
личен	privados
личен	raso
личен	soldado
разстояние	distancia
разстояние	distancias
разстояние	lonxe
разстояние	as
разстояние	até
червено	vermello
червено	vermella
червено	vermellos
червено	roxa
червено	comunista
операции	as
операции	operacións
удар	impacto
удар	un
удар	na
удар	prazo
удар	efecto
удар	mellora
удар	cerebral
удар	serea
приятели	amigos
приятели	os
приложение	aplicación
приложение	aplicación
думите	palabras
думите	as
думите	verbas
демократична	democrático
климат	mudanza
климат	climática
климат	clima
климат	cambio
климат	climático
останки	segue
останки	queda
останки	a
останки	ser
останки	restos
останки	continúa
останки	fica
пълна	chea
пълна	cheo
пълна	completo
пълна	total
пълна	completa
пълна	completar
пълна	completo
ние	que
ние	temos
различен	diferentes
различен	distintas
различен	distinto
различен	distintos
различен	diferente
осъден	condenados
осъден	a
осъден	condenado
уязвим	vulnerables
уязвим	vulnerable
съдове	vasos
съдове	sanguíneos
съдове	frota
съдове	louza
съдове	pratos
неделя	domingo
неделя	domingos
неделя	dominical
иначе	contrario
иначе	ou
иначе	doutro
иначе	xeito
иначе	se
иначе	non
иначе	senón
спечели	gañar
спечели	non
спечели	vai
спечели	vou
годишно	anual
връзката	conexión
дела	actos
дела	della
услуги	servizos
услуги	os
услуги	servizo
услуги	de
теорията	teoría
направен	fixen
направен	fixo
направен	feito
мерки	medidas
качеството	calidade
граници	limita
граници	límites
жертви	baixas
жертви	vítimas
жертви	da
жертви	vítima
сицилия	sicilia
древна	antiga
древна	antigas
древна	antigo
древна	antigos
опити	ensaios
опити	xuízos
опити	intentos
опити	experimentos
пада	cae
стивън	stephen
стивън	steven
ръцете	mans
ръцете	man
ръцете	as
любовта	amor
любовта	o
местен	local
местен	locais
местен	o
местен	de
нужда	precisamos
нужда	necesitamos
нужда	que
нужда	preciso
махала	barrio
музикална	musical
музикална	musicais
концерт	concert
концерт	concerto
концерт	balde
концерт	espectáculo
концерт	show
четвърти	cuarto
четвърти	cuarta
четвърти	acto
четвърти	catro
четвърти	infantaría
барабани	drum
барабани	batería
барабани	tambores
барабани	os
определят	definir
желание	desexo
желание	gustaríame
желание	desexo
желание	desexaría
желание	oxalá
мъж	home
мъж	meu
въоръжена	armados
въоръжена	armado
въоръжена	armada
въоръжена	armadas
наши	noso
наши	nosas
наши	nós
наши	nosa
наши	nosos
споразумение	acordo
споразумение	arranxo
споразумение	acordo
трима	tres
трима	3
евреи	xudeus
правилата	regras
правилата	as
правилата	normas
реал	real
реал	de
реал	verdade
избрани	escollida
шотландия	escocia
каролина	carolina
софтуер	software
помощник	axudante
помощник	asistente
помощник	de
смит	smith
смит	veña
освободен	liberado
освободен	liberados
освободен	editaron
командване	orde
командване	motoras
командване	ordes
командване	mando
командване	de
командване	comando
допълнително	máis
допълнително	lonxe
допълнително	adicional
допълнително	de
допълнително	máis
допълнително	extra
допълнително	un
наем	renda
наем	aluguer
наем	alugar
състезание	carreira
състезание	raza
състезание	a
състезание	internacional
състезание	competición
тенис	ao
тенис	tenis
свири	tocar
свири	xogar
свири	xogan
свири	xogo
окончателно	final
окончателно	derradeira
окончателно	último
окончателно	axuntémonos
окончателно	todos
окончателно	definitivo
горе	arriba
източен	orientais
източен	oriental
източен	este
тежко	pesada
тежко	pesados
тежко	pesado
тежко	forte
тежко	pesa
тежко	moito
тежко	peso
тежко	intenso
съществуването	existencia
съществуването	vida
архитект	arquitecto
ръководство	manual
ръководство	guía
ефект	efecto
ефект	efectos
ефект	efectos
криза	crise
задача	tarefa
основано	fundou
клон	póla
клон	sucursal
принуден	obrigado
принуден	a
принуден	forzado
принуден	todo
принуден	obrigoume
принуден	recrutado
трето	terceira
трето	terceiro
трето	terzo
конференция	conferencia
конференция	de
конференция	conferencias
конференция	rolda
ранни	cedo
ранни	primeiras
баба	avoa
баба	avoa
баба	a
лечение	tratamento
лечение	tratamentos
лечение	trato
продукт	produto
повърхност	superficie
изграждане	construír
изграждане	edificio
изграждане	construción
изграждане	construción
изграждане	construcción
изграждане	construír
изграждане	construtora
изграждане	construír
изграждане	crear
изграждане	construir
социални	social
социални	sociais
бяло	brancos
бяло	branco
бяло	branca
бяло	brancas
професионален	profesionais
професионален	profesional
професионален	un
професионални	profesionais
професионални	profesional
професионални	un
морето	mar
манчестър	manchester
цял	toda
цял	todo
цял	enteiro
цял	a
марка	marca
оркестър	banda
оркестър	orquestra
югоизток	sueste
югоизток	sureste
звезди	estrelas
звезди	das
направени	fixen
направени	fixo
направени	feito
даде	deume
даде	deu
даде	a
съпруг	marido
съпруг	home
съпруг	o
юнайтед	dos
юнайтед	nos
юнайтед	unidos
юнайтед	unidas
юнайтед	ficade
юнайтед	ee
юнайтед	eua
научен	científica
научен	científico
храни	comida
храни	alimentos
храни	alimentaria
храни	comer
храни	alimentar
храни	poderán
храни	de
храни	manter
храни	de
кения	kenia
познат	coñecido
познат	coñecidos
познат	de
познат	familiar
познат	familiarizados
познат	familiares
познат	coñeces
въздуха	aire
въздуха	ar
двора	patio
марица	marizza
франк	frank
франк	franco
скали	rocha
скали	pedra
скали	rock
скали	de
скали	rochas
скали	xeo
скали	pedras
стени	paredes
стени	muros
стени	as
стени	defensas
питър	peter
питър	pedro
венеция	venecia
замък	castelo
обем	o
обем	volume
пиер	peirao
пиер	pierre
специален	especial
специален	especiais
редактори	editores
фондация	fundación
фондация	alicerce
фондация	alicerces
фондация	base
фондация	foundation
фондация	cimentos
фондация	transformado
китайски	os
китайски	chineses
китайски	chinés
китайски	chinesas
китайски	chinesa
преврат	golpe
играчи	músicos
играчи	entidades
риба	peixes
риба	peixe
риба	pescar
къде	onde
долина	val
долина	da
долина	valley
специална	especial
специална	especiais
майстор	mestre
майстор	máster
майстор	dono
майстор	o
майстор	propietario
майстор	patrón
майстор	señor
следваща	próxima
следваща	ao
следваща	seguinte
следваща	lado
следваща	próximo
следваща	o
числа	números
числа	das
числа	os
числа	número
тексас	texas
ана	anna
мюсюлмани	musulmáns
липса	falta
липса	de
липса	carecen
силен	forte
силен	fortes
мощност	poder
мощност	o
лорд	señor
лорд	deus
лорд	lord
лий	lee
имперски	imperial
борда	xunta
борда	de
борда	reunión
борда	bordo
борда	comida
съвместно	antro
различна	diferentes
различна	distintas
различна	distinto
различна	distintos
различна	diferente
революционен	revolucionario
революционен	revolucionaria
главна	principal
главна	importante
гражданска	civís
гражданска	civil
луната	lúa
луната	moon
пиано	piano
двигатели	máquina
двигатели	motor
газ	gas
газ	gasolina
газ	de
газ	gases
курс	suposto
курс	que
курс	por
курс	claro
награден	condecorado
награден	recompensado
агент	axente
черен	negra
черен	negro
черен	negros
широка	amplo
лагер	campo
лагер	campamento
лагер	acampamento
лагер	do
машина	máquina
машина	lavadora
машина	maquinaria
машина	metralladoras
дух	pantasma
дух	espírito
дух	espírito
дух	o
дух	déixate
психология	psicoloxía
психология	de
листа	marcha
листа	follas
листа	deixa
листа	as
листа	sae
онлайн	en
онлайн	liña
пристанище	porto
проучвания	estudos
проучвания	estudios
проучвания	análises
проучвания	estudo
проучвания	investigación
проучвания	de
проучвания	investigacións
проучвания	investigar
северозападна	noroeste
тона	ton
приета	mañá
свободно	libre
свободно	libres
свободно	balde
социалистическа	socialista
сцената	escenario
сцената	etapa
сцената	no
сцената	palco
карлос	carlos
карлос	oh
грузия	georgia
провинцията	provincia
провинцията	do
капацитет	capacidade
капацитет	de
битки	batallas
битки	combates
напред	fronte
напред	cara
напред	adiante
старо	anos
старо	vellos
старо	vello
старо	vella
поколение	xeración
поколение	da
устройства	mecanismos
устройства	dispositivos
устройства	aparellos
устройства	utensilios
условията	condicións
условията	patoloxías
условията	as
двор	patio
двор	xardín
двор	pendente
интереси	interesa
интереси	intereses
чисто	puro
чисто	pura
чисто	puros
чисто	limpa
чисто	limpo
чисто	limpar
диаметър	diámetro
водещ	anfitrión
картини	pinturas
картини	cadros
картини	as
картини	fotos
картини	imaxes
картини	fotografías
спортни	deportes
спортни	deporte
тежка	pesada
тежка	pesados
тежка	pesado
тежка	forte
тежка	pesa
тежка	moito
тежка	peso
тежка	intenso
тежка	grave
тежка	graves
щат	estado
поддръжка	apoio
поддръжка	apoiar
поддръжка	de
алън	allen
турне	xira
международно	international
международно	internacional
международно	internacionais
закони	leis
закони	as
завод	planta
завод	vexetais
завод	de
завод	fábrica
завод	fábricas
завод	industriais
свързано	coa
свързано	conectados
свързано	conectada
свързано	conectado
свързано	con
свързано	conectadas
свързано	conectan
колеж	universidade
колеж	na
колеж	estudantes
колеж	facultade
колеж	que
колеж	college
колеж	colexio
термин	termo
термин	prazo
термин	período
бой	loitar
бой	contra
бой	loita
живопис	cadro
живопис	pintura
междувременно	tanto
междувременно	mentres
бей	baía
автомобили	coches
автомобили	coche
автомобили	autos
принадлежи	pertence
дизайн	deseño
дизайн	deseñar
медицински	medicina
медицински	médico
медицински	médicos
медицински	médica
създаде	creamos
създаде	creou
създаде	creado
създаде	creei
създаде	creados
чичо	tío
чичо	tonton
рио	río
болница	hospital
гориво	combustible
понастоящем	estamos
понастоящем	actualmente
понастоящем	neste
понастоящем	momento
задачи	tarefas
свободна	libre
свободна	libres
свободна	balde
публикуван	no
нощ	noite
нощ	pola
нощ	noites
временно	temporalmente
временно	temporal
млад	nova
млад	mozos
млад	mozo
млад	novo
млад	moza
преподаватели	profesores
преподаватели	mestres
преподаватели	os
преподаватели	bos
благодаря	grazas
благодаря	moitas
решението	decisión
подобен	similar
подобен	similares
подобен	semellantes
подобен	semellante
подобен	parecido
подобен	parecidas
религиозни	relixioso
религиозни	relixiosa
огън	lume
огън	fogo
избор	elixir
избор	escollen
избор	escoller
избор	que
избор	o
избор	a
избор	escolle
избор	opción
избор	elección
избор	escolla
избор	alternativa
избор	outra
избор	escoller
дълъг	longo
дълъг	longa
дълъг	moito
дълъг	tempo
камъни	pedras
камъни	stones
камъни	rochas
камъни	xeo
камъни	pedras
конституцията	constitución
обиколка	xira
победител	gaña
силна	forte
силна	fortes
примери	exemplos
студенти	estudantes
студенти	os
студенти	alumnos
студенти	aos
свойства	propiedades
пълно	chea
пълно	cheo
пълно	completo
пълно	total
пълно	completa
пълно	completar
пълно	completo
заглавие	título
европейска	europea
европейска	europeas
предмети	obxectos
предмети	os
предмети	obxectos
предмети	os
предмети	puntos
предмети	artigos
предмети	das
изследва	explorar
хари	harry
произведен	producida
императора	emperador
близки	preto
зависи	depende
зависи	da
зависи	das
продължи	seguir
продължи	continuar
продължи	continúan
продължи	continúe
продължи	continuaremos
продължи	continuou
цветове	cor
цветове	cores
цветове	de
цветове	cores
цветове	cor
цветове	ser
далеч	lonxe
особености	características
ранг	última
дадено	lle
дадено	a
дадено	dado
дадено	se
правило	norma
правило	regra
правило	reglamento
правило	gobernar
очите	os
очите	ollos
кучета	cans
кучета	can
кучета	os
кучета	aos
написана	escrito
написана	escrita
написана	o
монети	moeda
куба	cuba
куба	cubana
акт	acto
акт	actuar
очи	os
очи	ollos
индустрия	industria
стихове	poesía
стихове	verso
стихове	poemas
хуан	juan
баня	baño
баня	cuarto
баня	baño
възможности	posibilidades
възможности	opcións
батальон	batallón
съпротива	resistir
съпротива	resista
съпротива	os
съпротива	resistencia
съпротива	a
скот	scott
заболявания	enfermidade
заболявания	enfermidades
заболявания	enfermedades
заболявания	doenzas
заболявания	doenza
заболявания	enfermidades
заболявания	enfermidade
заболявания	cardíacas
екип	equipo
екип	de
ракети	mísiles
ракети	foguetes
ракети	pasaron
мъжете	homes
мъжете	os
човешки	humanos
човешки	humana
човешки	humano
бул	touro
леко	sinxelo
леко	fácil
леко	doado
леко	calma
леко	acouguen
златни	de
златни	ouro
златни	ouro
златни	de
включен	incluía
творчеството	a
творчеството	creatividade
администрация	administración
флорида	florida
дървета	árbores
дървета	das
нива	niveis
критика	críticas
критика	crítica
общността	comunidade
представителите	representantes
успехи	éxito
гръцка	grego
построени	construida
построени	construíu
построени	construín
построени	construímos
построени	de
длъжност	función
длъжност	funcionar
длъжност	a
длъжност	posición
нека	imos
нека	déixame
нека	vamos
адрес	a
адрес	discurso
адрес	enderezo
адрес	tratar
адрес	abordar
адрес	dirección
марс	marte
обявена	declarou
стои	de
стои	pé
стои	estar
стои	estaba
стои	parados
стои	está
стои	entre
стои	queda
центрове	centros
собствена	propio
собствена	propia
собствена	seu
срок	termo
срок	prazo
срок	período
оператор	operadora
факти	feitos
факти	probas
равнина	chaira
равнина	costa
равнина	plano
равнина	claro
равнина	tenra
равнина	avión
скала	escala
скала	cliff
скала	rocha
скала	pedra
скала	rock
скала	de
кинг	king
кинг	rei
кинг	o
кинг	xurxo
символи	idiogramas
символи	personaxes
пътят	estrada
пътят	camiño
факт	feito
факт	de
факт	que
факт	realidade
стоки	bens
стоки	luxo
стоки	o
стоки	ben
крило	nunha
крило	á
десетилетия	décadas
флота	negro
флота	frota
местно	local
местно	locais
местно	o
местно	de
басейни	piscinas
германска	alemán
германска	alemana
германска	alemaña
германска	alemáns
комунистическа	comunista
комунистическа	partido
комунистическа	comunistas
замъка	castelo
долу	abaixo
долу	na
долу	debaixo
долу	por
долу	baixo
долу	abaixo
долу	embaixo
долу	seccionada
долу	abaixo
дати	datas
фигури	figuras
налягане	presión
алжир	alxeria
фонд	fondo
фонд	de
силни	forte
силни	fortes
ханс	hans
приходи	os
приходи	ingresos
приходи	do
приходи	ingreso
приходи	renda
секунди	segundos
наименование	nome
наименование	se
физик	físico
президентът	presidente
президентът	vicepresidente
президентът	o
определено	definitivamente
фирма	empresa
фирма	compañía
многобройни	moitas
отделно	separado
отделно	separar
стените	paredes
стените	muros
стените	as
стените	defensas
държавно	estado
намери	atopar
франциско	francisco
макс	max
