категорія	kategori
підтримати	understøttelse
підтримати	support
підтримати	støt
підтримати	støtte
дослівно	ordret
дзеркала	spejle
штучні	kunstig
штучні	kunstigt
штучні	kunstige
публікація	historien
публікація	story
публікація	historie
публікація	offentliggørelse
публікація	udgivelse
публікація	publikation
публікація	udstationering
публікація	offentliggørelse
публікація	udgivelse
публікація	offentliggør
публікація	udgiver
публікація	forlagsvirksomhed
едмонтон	edmonton
здійснюються	opererede
здійснюються	drives
здійснюються	opereret
башкири	basjkirere
адріан	adriaen
адріан	adrián
адріан	hadrian
адріан	adrian
якесь	nogle
італію	italien
кора	skorpe
кора	kora
кора	cora
спалили	brændte
спалили	forbrændt
спалили	brændt
ядер	kerner
звіти	beretninger
звіти	indberetninger
звіти	betænkninger
звіти	rapporter
спеціалізовані	specialiseret
спеціалізовані	specialiserede
надгробок	gravsten
правосуддя	justice
правосуддя	justitsministeriet
правосуддя	retfærdighed
сміття	skrald
сміття	sludder
сміття	skrald
сміття	vrøvl
пор	havne
пор	portvin
пор	havn
пор	port
природним	naturligt
літом	sommertid
літом	sommertiden
колесо	hjul
колесо	hjulet
колесо	dæk
юлій	julius
враховувати	overvejelser
враховувати	overvejelse
враховувати	hensyntagen
бразильський	amazon
приток	bifloder
череп	kranie
череп	kranium
череп	kraniet
захоплені	fanget
захоплені	fangede
захоплені	indfanget
вгорі	øvre
вгорі	øverste
вгорі	overdel
вгорі	øverst
вгорі	øverste
вгорі	top
вгорі	toppen
коричневі	brun
коричневі	brune
коричневі	brunt
коричневі	brown
колона	søjle
колона	kolonne
колона	colonna
рідкісний	sjælden
рідкісний	sjældne
рідкісний	sjældent
піднімається	klatrer
піднімається	stiger
піднімається	stigende
піднімається	stiger
купол	kuppel
купол	kuplen
передбачав	forudsagt
передбачав	forudset
передбачав	forudsagde
почути	hører
почути	hørt
почути	høre
лео	leo
жорстоко	grusomt
жорстоко	grusom
жорстоко	grusomme
жорстоко	ond
жорстоко	ondt
жорстоко	brutalt
мандрівник	rejsende
мандрівник	rejsende
мандрівник	vandrer
барі	bari
грані	facetter
багатства	rigdom
багатства	rigdomme
багатства	velstand
худ	hætte
худ	hætten
худ	hood
тренування	træning
тренування	uddannelse
тренування	oplæring
тренування	øver
тренування	øve
тренування	øvede
мільйон	millioner
малювання	maleri
малювання	male
малювання	maling
малювання	maler
малювання	tegning
малювання	tegner
малювання	tegne
малювання	trækning
сімейство	familien
сімейство	familie
сімейство	family
прийоми	kunster
прийоми	tricks
аполлон	apollo
рафаель	raphael
рафаель	rafael
рафаель	rafael
рафаель	raphaël
урану	uran
дума	dumaen
перевагою	fordelen
перевагою	begunstigelse
перевагою	fordel
судова	retsmedicinsk
судова	retsmedicinske
почалась	begyndt
почалась	påbegyndt
зібрано	bygget
зібрано	byggede
зібрано	opbygget
зібрано	indbygget
зібрано	udarbejdet
зібрано	indsamlet
зібрано	grupperet
зібрано	sammenbyggede
зібрано	sammenbygget
зібрано	afhentet
зібрано	afhentes
зібрано	indsamlet
зібрано	opkrævet
переконати	overbevise
переконати	overbeviser
розлучення	skilsmissen
розлучення	skilsmisser
розлучення	skilsmisse
виключення	udelukke
виключення	undtagelse
пен	peng
пен	nåle
пен	stifter
пен	nål
пен	pinkode
пен	pin
сервера	cervera
сервера	serveren
сервера	server
люфтваффе	luftwaffe
штучно	kunstigt
штучно	opdigtede
штучно	fiktive
штучно	fiktiv
фотограф	fotograf
фотограф	fotografen
стрічку	båndet
стрічку	tape
стрічку	bånd
попит	efterspørgsel
попит	efterspørgslen
крайній	porno
крайній	pornofilm
винахід	opfindelsen
винахід	opfindelser
винахід	opfindelse
змінилася	ændret
змінилася	forandret
змінилася	skiftet
змінилася	ændrede
записати	skrive
записати	skriv
записати	skriver
записати	plade
записати	optag
записати	record
записати	rekord
записати	brænd
записати	brænder
записати	brænde
куби	cuba
уникати	undgås
уникати	undgå
звільнено	affyret
звільнено	fyret
звільнено	befriede
звільнено	befriet
албанія	albanien
туристичний	turist
підручники	tutorials
дедалі	koldere
пола	pola
дружба	venskaber
дружба	venskaber
дружба	venskab
чорногорія	montenegros
чорногорія	montenegro
венера	venus
айрес	aires
зменшує	reducerer
зменшує	mindsker
зменшує	nedsætter
зменшує	aftager
могилу	gravsted
могилу	graven
могилу	grav
підключення	forbinder
комбінації	kombinationer
поліцейський	cop
поліцейський	panser
поліцейський	strømer
поліцейський	strisser
поліцейський	betjent
поліцейський	politibetjent
поліцейський	politimand
дам	dame
поверхонь	overflader
поверхонь	flader
конкретно	specifikt
воювали	kæmpede
воювали	udkæmpet
воювали	kæmpet
воювали	sloges
курорт	resort
курорт	udvej
позитивний	positivt
позитивний	positive
позитивний	positiv
туніс	tunesien
туніс	tunis
чай	teen
чай	tea
чай	te
кримінальні	strafferet
кримінальні	kriminelle
кримінальні	forbryder
кримінальні	kriminel
вірус	virusen
вірус	virus
зосереджені	koncentrere
зосереджені	koncentreret
висловлювання	output
висловлювання	produktion
висловлювання	uddata
розрив	bryde
розрив	pause
розрив	bræk
розрив	bryd
розрив	break
розрив	kløft
розрив	gap
куля	sfære
куля	patron
куля	kugle
легенд	legender
легенд	sagn
органічні	organisk
органічні	organiske
органічні	økologisk
органічні	økologiske
підприємців	iværksættere
ресторан	restaurant
цілу	hel
цілу	hele
підняття	højnelse
згоду	godkendelse
згоду	samtykke
зростанням	stigende
зростанням	opad
коричневий	brun
коричневий	brune
коричневий	brunt
коричневий	brown
каф	caf
археологічний	arkæologiske
археологічний	arkæologisk
коробки	æsker
коробки	bokse
коробки	kasser
лави	lava
шкода	medlidenhed
шкода	skam
шкода	undskyld
шкода	fortryder
шкода	fortryde
шкода	fortrydelse
шкода	fortrudt
шкода	nedtur
делла	della
фарби	maler
фарби	male
фарби	maling
сформовано	stiftet
сформовано	dannet
собака	hund
повернули	vender
повернули	dreje
повернули	drejning
шолом	hjelmen
шолом	hjelm
пропаганда	propaganda
таджикистану	tadsjikistan
записані	skriftlig
записані	skrevet
впливати	påvirker
впливати	påvirke
впливати	indflydelsen
впливати	indflydelse
впливати	påvirkning
швейцарський	schweiz
швейцарський	schweizisk
швейцарський	schweiziske
підприємстві	facilitet
підприємстві	faciliteten
лікуванні	behandler
лікуванні	behandle
ліцензію	licens
ліцензію	licens
ліцензію	kørekort
курт	kurt
курт	curt
сумнів	tvivl
сумнів	tvivler
сумнів	tvivlstilfælde
змішані	blandede
змішані	blandet
підтверджено	konfirmeret
підтверджено	bekræftede
підтверджено	bekræftet
підтверджено	godkendt
підтверджено	godkendte
індивідуальні	individuelt
індивідуальні	individ
індивідуальні	individuelle
індивідуальні	individuel
кримські	krim
заарештовано	arresterede
заарештовано	anholdte
заарештовано	anholdt
заарештовано	arresteret
альтернативний	alternativet
альтернативний	alternativt
альтернативний	alternativ
альтернативний	suppleant
альтернативний	alternativt
альтернативний	alternativ
континенту	verdensdel
континенту	kontinentet
континенту	kontinent
ванкувер	vancouver
небесної	himmelsk
небесної	himmelske
зла	ondskab
зла	ond
зла	onde
зла	evil
зла	ondt
траса	spore
траса	trace
траса	sporing
встановлює	indstiller
встановлює	sæt
встановлює	sætter
глядача	tilskuere
геологічні	geologiske
геологічні	geologisk
заслуговує	fortjener
холодна	fryser
холодна	kold
холодна	koldt
холодна	kulde
холодна	kolde
фільтр	filter
фільтр	filtret
сильна	kraftigt
сильна	stærke
сильна	kraftig
сильна	stærkt
сильна	strong
сильна	stærk
мера	borgmester
мера	borgmesteren
важливості	vigtighed
важливості	betydning
репертуар	repertoire
ваз	vaz
ваз	vaser
ярмарок	rimelig
ярмарок	rimeligt
ярмарок	retfærdig
ярмарок	fair
ліцензія	licens
ліцензія	licens
ліцензія	kørekort
геть	væk
пісок	sand
пісок	sandet
пера	pera
пера	fjer
гірше	værre
гірше	dårligere
ворог	fjenden
ворог	fjendtlig
ворог	fjender
ворог	fjende
невдало	mislykket
невдало	fejlede
невдало	mislykkedes
невдало	fejlet
невдало	fejler
невдало	svigter
невдало	mislykkes
девіз	motto
девіз	mottoet
лицарі	riddere
лицарі	ridderne
тривалості	forsømmer
тривалості	forsømmelse
часті	hyppigt
часті	hyppige
часті	hyppig
спокійно	lempet
спокійно	afslappede
спокійно	afslappet
завершити	afslut
завершити	færdiggør
завершити	slutning
завершити	afslutning
завершити	slut
завершити	ende
завершити	ophør
завершити	udfyldes
завершити	fuldstændig
завершити	fuldført
завершити	komplet
підняти	elevator
підняти	lift
підняти	løfte
підняти	løft
підняти	hæve
підняти	lønforhøjelse
відсутнє	ingen
розквіт	blomstrer
змінні	variable
змінні	variabler
чоловічу	manddom
клер	claire
клер	clair
нікого	nogen
нікого	ingen
террі	terry
раннє	tidlig
раннє	tidligt
вибрана	valgt
вибрана	udvalgt
вибрана	valgte
інфраструктура	infrastruktur
присвячено	dedikerede
присвячено	tilegnet
присвячено	dedikeret
спорядження	rygsække
спорядження	grej
спорядження	gear
спорядження	redskaber
спорядження	redskab
кіото	kyoto
продюсери	producenter
продюсери	producenterne
навчальної	vejledning
математичної	matematiske
математичної	matematisk
математичної	matematik
реалізувати	implementere
реалізувати	gennemføre
наміри	intentionerne
наміри	hensigter
наміри	intentioner
черепаха	turtle
черепаха	skildpadde
черепаха	skildpadde
збудження	ophidselse
синонім	synonym
синонім	synonymt
пропонував	bidrog
пропонував	bidraget
тези	afhandlinger
кінематограф	biografen
кінематограф	biograf
страв	retter
страв	tallerkener
страв	opvask
страв	tallerkner
браян	brian
браян	bryan
гільдії	guild
рон	rhône
рон	ron
ілюстрація	illustration
схему	stativ
схему	ordning
традиційна	traditionelle
традиційна	traditionel
традиційна	traditionelt
симон	simon
залізний	jern
якоб	jacob
якоб	jakob
якоб	jakob
воскресіння	genoplive
воскресіння	genopstandelse
воскресіння	opstandelse
рукописи	manuskripter
соліст	stråmand
вихідний	afgående
вихідний	udadvendt
вихідний	udgående
збираються	indsamling
видати	decharge
видати	udledning
мовні	sproglige
мовні	sproglig
привілеї	privilegium
привілеї	beføjelser
привілеї	privilegier
фраза	sætning
міфи	myter
фольклор	folklore
фольклор	sagn
заповіт	testamente
будівельник	bygmester
скарби	skatte
рання	tidlig
рання	tidligt
джейсон	jason
комерційного	kommerciel
комерційного	kommercielt
комерційного	kommercielle
юліан	julian
анатомія	anatomi
федеральний	federal
федеральний	føderale
федеральний	føderal
федеральний	føderalt
федеральний	forbunds
тед	ted
польщу	polen
польщу	polens
керрі	kerry
керрі	carrie
польовий	arvense
страйк	strike
страйк	strejker
страйк	strejke
віддали	gav
платівки	plader
платівки	records
платівки	registreringer
платівки	fortegnelser
платівки	optegnelser
рибу	fisk
рибу	fish
рибу	fiske
оригінал	originalt
оригінал	oprindelige
оригінал	oprindelig
оригінал	originale
оригінал	oprindeligt
оригінал	original
підвищує	stigninger
підвищує	forøgelser
підвищує	forhøjelser
тихий	stillehavet
тихий	pacific
відмова	svigt
відмова	fiasko
камер	kameraerne
камер	kameraer
себастьян	sebastian
себастьян	sebastián
єзуїтів	jesuitter
стелі	loft
постійна	konstante
постійна	konstant
євгеній	eugene
хоп	hop
підвищити	forhøjelse
підвищити	forøgelse
підвищити	øge
підвищити	stigning
змії	slangerne
змії	slanger
змії	slange
змії	slangen
змії	snake
змії	snog
безпосередній	omgående
безпосередній	umiddelbar
безпосередній	øjeblikkelig
безпосередній	umiddelbart
провідник	vejledningen
провідник	guide
провідник	vejledning
провідник	dirigent
партизан	guerillaer
допомагали	hjulpet
допомагали	hjalp
ютери	maskiner
мільярдів	mia
мільярдів	milliarder
мільярдів	milliard
протести	protesterne
протести	protest
протести	protester
протести	demonstrationer
ельзас	alsace
шеф	kok
шеф	køkkenchef
шеф	kokken
шеф	chef
шеф	chief
шеф	høvding
завтра	imorgen
обряд	ritual
боксери	boksere
жозеф	joseph
жозеф	josef
зупинка	stopper
зупинка	standsning
зупинка	standser
зупинка	standset
зупинка	stoppede
зупинка	stoppet
зупинка	stop
зупинка	standsning
зупинка	standse
поліцейських	politimænd
поліцейських	politifolk
поліцейських	politibetjente
допомагати	hjælper
допомагати	hjælpe
дзвін	klokkerne
дзвін	klokker
дзвін	klokke
дзвін	klokke
дзвін	bell
проміжок	interval
удари	haner
удари	slag
холодний	fryser
холодний	kold
холодний	koldt
холодний	kulde
холодний	kolde
кавалерії	kavaleriet
кавалерії	kavaleri
сорок	fyrre
сорок	forty
вантажний	gods
вантажний	fragt
епізоди	episoder
відпочинок	adspredelse
відпочинок	fritid
відпочинок	fritidsaktiviteter
відпочинок	hvil
відпочинок	hvile
автомат	machine
автомат	maskinen
автомат	maskin
автомат	maskine
апостол	apostel
липа	tilia
калію	kalium
кінцівок	ekstremiteter
недостатності	utilstrækkelighed
цифр	cifre
цифр	ciffer
змінився	ændret
змінився	forandret
змінився	skiftet
змінився	ændrede
замінено	udskiftet
замінено	udskiftes
замінено	erstattede
замінено	erstattet
пів	halvt
пів	halvleg
пів	halvdelen
пів	halv
спираючись	stoler
спираючись	læner
спираючись	hælder
спираючись	lænede
подвійний	double
подвійний	dobbelt
подвійний	dobbelt
товариш	kammerat
вирішують	beslutsomhed
вирішують	løse
нараховується	tildelte
нараховується	uddelt
нараховується	tildelt
сортування	sortere
сортування	sortering
розробок	udviklinger
розробок	udviklingen
організми	organismer
десант	overgreb
десант	overfald
десант	angreb
більшим	støre
більшим	større
місій	missioner
місій	repræsentationer
місій	tjenesterejse
місій	tjenesterejser
путін	putin
путін	putins
кравчук	kravtjuk
юридичні	lovligt
юридичні	lovlige
юридичні	juridiske
юридичні	juridisk
труси	underbukser
труси	trusser
труси	trusser
труси	boksere
пишеться	trylleformular
пишеться	besværgelse
пишеться	stave
пишеться	fortryllelse
пишеться	stavet
організували	arrangerede
організували	arrangeret
барбара	barbara
виняток	undtagelse
законодавчих	lovgivende
знижує	aftager
колу	coke
колу	koks
колу	kokain
колу	cola
сосни	pines
павільйон	pavillon
копіювання	kopiering
копіювання	kopi
копіювання	kopier
копіювання	kopierer
копіювання	kopiering
подарунок	gaven
подарунок	gave
подарунок	nutiden
подарунок	nuværende
подарунок	nutid
буркіна	burkina
польова	arvense
блиск	shine
блиск	skinne
обстеження	evalueret
обстеження	vurderet
обстеження	evaluerede
продати	sælge
продати	sælger
помічника	assisterende
помічника	medhjælper
помічника	assistent
стамбул	istanbul
рівність	ligestilling
рівність	lighed
рівність	ligebehandling
іноземців	udlændinge
захоплено	invaderet
захоплено	invaderede
фаза	fasen
фаза	fase
відчуває	sanser
прочитати	læses
прочитати	læse
прочитати	læs
прочитати	læst
мовознавство	lingvistik
існуючі	bestående
існуючі	eksisterende
електроніка	elektronik
електроніка	elektronisk
електроніка	elektroniske
зімбабве	zimbabwe
координації	samordning
координації	koordinering
координації	koordination
перетворити	konverterer
перетворити	konvertere
перетворити	konverter
перетворити	transformere
перетворити	forvandle
зварювання	svejsning
ескадрильї	eskadrille
дизайнер	designer
дощів	regnvejr
дощів	regnfuld
цинку	zink
узагальнення	generalisering
узагальнення	generalisering
комуністи	kommunisterne
комуністи	kommunister
судові	domstolen
судові	retten
судові	domstol
ленін	lenin
болгарський	bulgarsk
болгарський	bulgarske
говорили	snakker
говорили	taler
говорили	snakket
говорили	snakkede
говорили	talte
говорили	snakkede
говорили	talte
фрукти	frugt
фрукти	frugter
фрукти	frugt
фрукти	frugter
марсі	marcy
міф	myter
міф	myte
міф	myten
здавалося	syntes
здавалося	virkede
промені	bjælker
промені	stråler
промені	rokker
промені	stråler
партнер	kompagnon
партнер	partner
партнер	samarbejdspartner
партнер	makker
дельта	delta
чудовий	vidunderlig
чудовий	vidunderligt
чудовий	herligt
очікування	ventetid
очікування	venter
очікування	afventer
очікування	vente
налаштування	opsætning
налаштування	setup
налаштування	indstilling
налаштування	konfiguration
налаштування	præferencer
налаштування	opsætning
налаштування	indstillinger
рушій	motoren
рушій	motor
старші	ældre
навички	kvalifikationer
навички	kompetencer
навички	færdigheder
рядовий	pvt
завдали	forårsaget
завдали	forårsagede
зустрічей	udnævnelser
зустрічей	aftaler
зустрічей	møder
зустрічей	samlinger
діалог	forespørgsel
діалог	forespørgslen
діалог	dialogen
діалог	dialog
діалог	dialogen
діалог	dialog
едо	edo
порошенко	porosjenko
купити	køb
купити	købe
купити	køb
купити	købes
купити	køber
олесь	ales
геральдика	heraldik
цивільний	civil
цивільний	civilret
цивільний	civile
цивільний	civil
цивільний	civile
цивільний	civilt
цивільний	civilist
потяги	togene
потяги	tog
принцеси	prinsesser
доставки	søfart
доставки	skibsfart
доставки	fragt
доставки	shipping
доставки	forsendelse
неволі	glædes
практичне	praktisk
завершується	slutter
завершується	ender
завершується	slutning
завершується	slutter
редакторів	udgivere
редакторів	redaktører
шини	dækkene
шини	dæk
шини	bus
шини	bussen
продовжили	genoptog
продовжили	genoptaget
продовжили	flygte
продовжили	flygt
передумови	forudsætninger
захисники	beskyttere
переробка	genbrug
переробка	genvinding
переробка	genanvendelse
переробка	recirkulering
дане	dansker
дане	dane
житель	statsborger
житель	borgeren
житель	borger
брокгауза	efron
демократичний	demokratiske
демократичний	demokratisk
демократичний	demokrat
демократичний	demokrater
протистояти	konfronterer
протистояти	konfrontere
погіршення	forværring
погіршення	forværret
сирія	syrien
індіана	indiana
боже	gosh
боже	gud
прикрашені	prydet
ситуаціях	situationer
зараження	inficerede
зараження	smittede
зараження	smittet
зараження	inficeret
зараження	nedfald
захисників	forsvarere
форд	ford
фірмі	firma
юхимович	rasputin
лід	føring
лід	bly
лід	føre
лід	lead
лід	is
лід	køl
лід	ice
помітні	påfaldende
помітні	iøjnefaldende
соціалістів	socialdemokraterne
соціалістів	socialdemokrater
соціалістів	socialisterne
соціалістів	socialister
дунай	donau
демо	demo
прибрати	rene
прибрати	rens
прибрати	ren
прибрати	rent
прибрати	clean
прибрати	fjerne
прибрати	fjern
палаті	ward
нагірно	nagorno
темний	dark
темний	mørke
темний	mørkt
темний	mørk
мусульмани	muslimske
мусульмани	muslim
мусульмани	muslimer
мусульмани	muslimsk
мусульмани	muslimerne
мусульмани	muslimer
видобування	ekstraktion
видобування	udtrækning
видобування	udtræk
видобування	udvinding
видобування	ripper
видобування	ripper
видобування	udtrækning
видобування	udvinder
видобування	udvinding
облога	belejring
облога	belejringen
ходів	flytter
ходів	moves
ніколас	nicolás
ніколас	nicholas
брами	gates
брами	porte
брами	portene
уфа	ufa
баррі	barry
лувр	louvre
фішер	fisher
фішер	fischer
додаткова	ekstra
додаткова	extra
додаткова	supplerende
додаткова	supplerende
припинено	afbrudt
казані	kazan
претендентів	redegørelser
гарно	lækkert
гарно	dejligt
гарно	hyggeligt
гарно	flot
гарно	pænt
гарно	nice
перетворено	konverterede
перетворено	konverteret
перетворено	ombygget
перетворено	omregnet
перекласти	oversætte
перекласти	oversæt
корі	corey
корі	cory
корі	cori
перемагає	vinde
перемагає	vinder
перемагає	vindende
перемагає	besejrer
груди	brystkassen
груди	brystkasse
груди	brystet
груди	bryst
груди	kiste
груди	bryst
допоміжні	assistenter
допоміжні	medhjælpere
вченим	lærde
вченим	lærd
птаха	fuglen
птаха	fugl
птаха	bird
стадія	etape
стадія	stadie
стадія	scenen
стадія	stage
стадія	fase
повідомили	orienteret
повідомили	informerede
повідомили	oplyst
повідомили	underrettet
повідомили	informeret
ззовні	udadtil
ззовні	eksternt
ззовні	udvendigt
ззовні	udenfor
ззовні	udvendig
ззовні	udvendigt
рейд	razzia
пояснив	forklarede
пояснив	forklaret
автоматична	automatiske
автоматична	automatisk
автоматична	automatgear
партизани	guerillaer
партизани	guerillaer
партизани	partisaner
отвори	huller
зближення	grænserne
сухі	tørre
сухі	tørt
сухі	tør
поповнення	erstatninger
поповнення	afløsere
поповнення	udskiftninger
поповнення	tropperne
поповнення	tropper
розіграш	lotteri
фасо	faso
фізично	fysisk
дивитися	se
дивитися	kigger
дивитися	ser
ставлять	race
ставлять	racen
жанна	jeanne
таємниця	mysterie
таємниця	mystik
таємниця	mysterium
таємниця	mystisk
таємниця	hemmelige
таємниця	hemmelig
таємниця	secret
таємниця	hemmelighed
таємниця	hemmeligt
таємниця	hemmeligholdelse
таємниця	tavshedspligt
таємниця	hemmelighed
таємниця	hemmelighedskræmmeri
творців	skabere
творців	skaberne
застосувати	ansøge
застосувати	anvend
печер	huler
печер	hulerne
прогнозування	prognoser
істини	sandheder
коротко	kortvarigt
коротко	kortfattede
коротко	kortfattet
вагон	vogn
тяжко	hårde
тяжко	svært
тяжко	hard
тяжко	hård
тяжко	hårdt
тяжко	svær
тяжко	sygepleje
нагляду	opsyn
нагляду	tilsyn
нагляду	overvågning
ректора	rektor
молодша	yngre
описи	beskrivelser
описи	betegnelser
куб	terning
напали	angrebet
напали	overfaldet
універсальний	forenet
універсальний	universal
універсальний	universelt
універсальний	universelle
універсальний	universel
подивитися	se
подивитися	se
подивитися	kig
подивитися	se
очікується	forventet
очікується	ventet
очікується	forventes
очікується	forventede
очікується	afventer
очікується	forventer
очікується	venter
очікується	verserende
очікується	ventende
очікується	afventende
очікується	afventer
матвій	matthew
членство	medlemskab
членство	medlemsskab
оригінальне	originalt
оригінальне	oprindelige
оригінальне	oprindelig
оригінальне	originale
оригінальне	oprindeligt
оригінальне	original
звернутися	konsultere
повітряна	antenne
повітряна	air
повітряна	luften
повітряна	luft
подають	tjent
подають	serveres
подають	serveret
подають	forkyndt
подають	afsonet
подають	serverer
битв	slagmarken
битв	slagmark
ірак	irak
гомер	homer
орда	horde
смирнов	smirnov
степ	steppe
пострілів	skud
пострілів	shots
тінь	skygge
тінь	shadow
тінь	skyggen
переглянути	gennemse
переглянути	gennemgang
переглянути	gennemgå
переглянути	gennemse
переглянути	anmeldelse
переглянути	se
переглянути	vis
переглянути	udsigt
антологія	antologi
інтенсивність	intensitet
інтенсивність	styrke
інтенсивність	modstandsdygtighed
поклав	indestående
поклав	deponerede
поклав	deponeret
християни	christian
християни	kristen
християни	kristne
паша	pasha
викрадення	kidnapningen
викрадення	kidnapning
викрадення	bortførelse
знімок	øjebliksbillede
простіше	lettere
простіше	nemmere
простіше	enklere
сусідів	bofæller
олівер	oliver
фундамент	instituttet
фундамент	foundation
фундамент	institut
фундамент	fond
фундамент	stiftelse
фундамент	fundament
окреме	separat
окреме	særskilt
окреме	adskilt
окреме	separate
позов	sagsanlæg
оподаткування	skattespørgsmål
оподаткування	beskatning
нагляд	opsyn
нагляд	tilsyn
нагляд	overvågning
ходити	går
ходити	walking
ходити	gående
заборонені	forbudte
заборонені	forbudt
хоккайдо	hokkaido
волтер	walter
орест	orest
орест	orestes
ключі	taster
ключі	nøgler
ключі	nøglerne
салоні	kabine
салоні	hytte
салоні	kahyt
салоні	kabinen
землеробство	landbrug
бак	buck
бак	sorteper
бак	bak
бак	bac
самка	hunkøn
самка	kvindelig
самка	kvinde
самка	kvindelige
таблиць	tabellerne
таблиць	tabeller
таблиць	borde
гарольд	harold
турин	torino
скрізь	overalt
приєднатися	deltag
меблі	møbel
меблі	møbler
меблі	inventar
відзначено	angiver
відзначено	indikerer
платон	platon
грудей	bryst
збережені	gemte
збережені	sparet
збережені	reddede
збережені	reddet
збережені	gemt
сенатор	senator
сенатор	senatoren
буш	busk
буш	bush
буш	bushs
буш	busken
глибокий	deep
глибокий	dybe
глибокий	dyb
глибокий	dybt
просте	simple
просте	simpel
просте	enkelt
просте	enkel
просте	simpelt
хутро	fur
хутро	pels
зареєстрований	indregistreret
зареєстрований	registrerede
зареєстрований	registreret
зареєстрований	tilmeldt
іванова	ivanova
чеської	tjekkiske
чеської	tjekkisk
дано	dano
дано	givet
дано	givne
дано	given
посадку	lander
посадку	landing
поліпшити	mærkbar
поліпшити	mærkbart
скандал	skandalen
скандал	skandaler
скандал	skandale
скандал	skandaler
арабські	arabisk
кей	kay
реп	rep
реп	rap
астронавти	astronauter
обеліск	obelisk
збирає	indsamler
збирає	opbygger
збирає	bygger
референдум	folkeafstemning
референдум	folkeafstemningen
патент	patent
патент	patentet
патент	patenter
супер	super
аматорів	amatører
їсти	spiser
їсти	spisning
їсти	spise
їсти	spis
їсти	spiser
їсти	æd
їсти	spise
відправлення	udrejse
відправлення	afgang
відправлення	afrejse
відправлення	afgange
зручності	bekvemmelighed
зручності	rentefri
прихід	ankomsten
прихід	ankomst
прихід	indtræden
строго	strengt
чверть	quarter
чверть	kvartal
чверть	kvart
чверть	fjerdedel
протест	indvending
протест	indsigelser
протест	indsigelse
протест	protest
протест	indvendinger
протест	protest
протест	protestere
протест	protester
фермі	fermi
інтенсивно	intens
інтенсивно	intenst
інтенсивно	intense
меню	menu
меню	menukort
меню	menuen
меню	menuer
меню	menukort
брюссель	bruxelles
яйце	ægget
яйце	æg
боснія	bosnien
турецькі	tyrkisk
турецькі	tyrkiske
побачила	sav
складна	hårde
складна	svært
складна	hard
складна	hård
складна	hårdt
складна	svær
владимир	vladimir
сир	cheese
сир	oste
сир	ost
трилер	thriller
путіна	putin
путіна	putins
сніг	sner
сніг	snefald
сніг	sne
сніг	vinterdæk
піднявся	marcherede
необхідним	nødvendig
необхідним	nødvendige
необхідним	nødvendigt
мануель	manuel
луганський	lugansk
дейв	dave
хвойних	nåletræer
візит	besøg
візит	visit
візит	besøge
чинний	gyldige
чинний	gyldigt
чинний	gyldig
чинний	gyldighed
напої	drikkevarer
напої	drikkevare
напої	drink
напої	drikker
напої	drikke
напої	drik
напої	drikkevarer
напої	drikkevarer
напої	drinks
збирають	høst
збирають	høster
куль	kugler
куль	kuglerne
куль	patroner
співає	synger
співає	sang
співає	synger
співає	synge
співає	syngende
діалектів	dialekter
попередніми	forudbetalt
альфонсо	alfonso
класичні	klassisk
класичні	klassiker
класичні	klassiske
класичні	classic
картах	kort
картах	landkort
грант	yde
грант	skænk
грант	tilskud
грант	grant
співав	sunget
співав	sang
фінансова	finansiel
фінансова	finansielt
фінансова	økonomisk
жук	bille
надані	forudsat
надані	medfølger
ведмідь	bjørn
ведмідь	bære
ведмідь	bamse
ведмідь	bjørne
сьомий	syvende
протока	strædet
імператриця	kejserinden
імператриця	kejserinde
контролює	kontrol
контролює	kontroller
ісландія	island
ісландія	islands
компаніями	virksomheder
компаніями	selskaber
компаніями	virksomheder
компаніями	firmaer
еро	hérault
заворушення	spændinger
заворушення	spændingerne
вітри	vindstød
вітри	vind
анджей	andrzej
вдова	enke
вдова	enken
кан	kang
кан	kahn
ботаніка	botanik
надійності	driftssikkerhed
надійності	pålidelighed
грін	greene
фрази	vendinger
фрази	sætninger
символіка	symbolik
суха	tørre
суха	tørt
суха	tør
нормандії	normandie
гая	gaia
розрахунків	forlig
розрахунків	boligområder
розрахунків	bosættelser
негативний	negativt
негативний	negative
негативний	negativ
вказівки	vejledning
вказівки	retningslinjer
вказівки	retningslinjerne
вказівки	retningslinier
вказівки	instruktioner
вказівки	instruktion
вказівки	brugsanvisning
вказівки	instrukser
вказівки	vejledning
їздив	kørt
їздив	redet
готується	forbereder
здобич	bytte
благодійний	velgørende
благодійний	velgørenhed
благодійний	charity
цезар	caesar
цезар	cæsar
географ	geograf
теннессі	tennessee
ханство	khanatet
інна	inna
боббі	bobby
боббі	bobbi
організовані	organiseret
організовані	organiserede
номера	nummererede
номера	nummereret
номера	tal
номера	antal
номера	nummer
озброєні	bevæbnede
озброєні	væbnet
озброєні	armeret
озброєні	bevæbnet
озброєні	væbnede
анголи	angolas
анголи	angola
приймав	medarbejder
приймав	arbejdstager
приймав	lønmodtager
приймав	ansat
вінсент	vincent
графи	figurerne
графи	grafer
графи	diagrammer
нікола	nicola
нікола	nikola
традиційне	traditionelle
традиційне	traditionel
традиційне	traditionelt
підземний	underjordiske
підземний	undergrund
підземний	underjordisk
підземний	undergrunden
підземний	underverden
підземний	underverdenen
голосувати	afstemning
голосувати	stemme
голосувати	afstemningen
голосувати	stem
екологічний	økologisk
