категория	kategori
принцеса	princess
илия	ilya
илия	elijah
илия	elia
илия	ilija
илия	ilia
дете	knægten
дете	dreng
дете	knægt
дете	kid
дете	barns
дете	child
дете	barn
защо	hvorfor
граница	grænse
граница	kant
граница	grænsen
граница	grænse
граница	grænse
граница	begrænsning
граница	grænse
аржентина	argentinas
аржентина	argentina
аржентина	argentinas
аржентина	argentina
аржентина	argentinske
база	base
база	basen
база	basis
база	grundlaget
база	grundlag
база	basis
отделни	separat
отделни	særskilt
отделни	adskilt
отделни	separate
годините	år
гол	mål
зад	bag
зад	bagved
взема	tager
закон	jura
закон	lovgivning
закон	lov
мартин	martin
титла	betegnelse
титла	overskrift
титла	titel
титла	afsnit
гърци	grækerne
гърци	grækere
никога	aldrig
наречен	kaldt
наречен	ringet
наречен	kaldet
наречен	ringede
наречен	kaldte
полуостров	halvøen
полуостров	halvø
константинопол	konstantinopel
езика	sprog
езика	sproget
френска	fransk
френска	franskmænd
френска	franskmand
френска	french
френска	franske
войници	soldaterne
войници	soldater
войници	tropperne
войници	tropper
турнир	turnering
турнир	turneringen
международни	international
международни	internationalt
международни	internationale
броя	tæller
броя	tælle
съюза	union
съюза	fagforening
съюза	fagforeningen
съюза	unionen
подобни	lignende
подобни	tilsvarende
нейната	hendes
последно	sidste
последно	sidst
положение	status
положение	statussen
положение	position
положение	stilling
положение	holdning
положение	situation
положение	situationen
лесно	nemt
лесно	let
лесно	nemt
лесно	nem
лесно	let
лесно	rolig
отряд	trup
селата	landsbyer
селата	landsbyerne
твърди	tilgodehavender
твърди	påstande
твърди	krav
твърди	erstatningskrav
ловеч	lovetj
науки	videnskaber
стойност	værdien
стойност	værdi
управлява	løber
кратко	kort
кратко	short
кратко	korte
кратко	kortfattede
кратко	kortfattet
игра	vildt
игра	spillet
игра	kamp
игра	spil
игра	leg
игра	play
игра	spille
игра	spil
игра	leg
локомотив	lokomotiv
блок	bloc
блок	blokering
блок	bloker
блок	blok
блок	blokere
блок	block
инструменти	instrumenter
инструменти	instrumenterne
инструменти	værktøj
инструменти	værktøjer
инструменти	redskaber
средна	medium
средна	mellemstor
средна	medie
средна	mediet
подобно	lignende
подобно	tilsvarende
къща	house
къща	huset
къща	hus
поддържа	bibeholder
поддържа	fastholder
поддържа	opretholder
поддържа	understøtter
поддържа	støtter
обучение	træning
обучение	uddannelse
обучение	oplæring
обучение	uddannelse
обучение	undervisning
обучение	vejledning
плевен	pleven
канал	kanal
канал	canal
канал	kanalen
канал	kanal
канал	channel
канал	kanalen
всяко	hver
наука	naturvidenskab
наука	videnskab
факултет	fakultet
факултет	fakultetet
факултет	fakulteter
кмет	borgmester
кмет	borgmesteren
основен	basal
основен	basic
основен	grundlæggende
пари	money
пари	penge
том	tom
семейства	familierne
семейства	familier
зависимост	afhængighed
зависимост	afhængighed
зависимост	afhængigheden
зависимост	afhængighed
рота	rota
рота	selskab
рота	firma
рота	kompagni
рота	virksomhed
майор	majoren
майор	major
такава	sådan
относно	om
относно	omkring
бан	ban
бан	forbyde
бан	forbud
изтриване	slette
изтриване	slet
научни	videnskabeligt
научни	videnskabelig
композитор	komponist
йордан	jordans
йордан	jordan
космос	kosmos
космос	rummet
космос	mellemrum
космос	plads
космос	rumforskning
космос	rum
определени	fastlagt
определени	afgrænset
определени	definerede
определени	defineret
определени	fastlagt
определени	beslutsom
определени	fastslået
определени	bestemt
структура	strukturen
структура	struktur
структура	opbygning
манастира	klostret
манастира	kloster
манастира	klosteret
рано	tidlig
рано	tidligt
действие	aktion
действие	action
действие	handling
действие	foranstaltninger
действие	indsats
гео	geo
николов	nikolov
отива	går
отива	goes
скопие	skopje
икономически	økonomiske
икономически	økonomisk
икономически	økonomisk
португалия	portugals
португалия	portugal
дейвид	david
градски	urban
национално	nationale
национално	nationalt
национално	national
национално	landsdækkende
национално	landsplan
национално	landsdækkende
кръст	kryds
кръст	kors
кръст	cross
кръст	krydse
кръст	krydser
комплекс	kompliceret
комплекс	indviklet
комплекс	komplekse
комплекс	kompleks
комплекс	komplekst
дунав	donau
предишна	tidligere
предишна	foregående
предишна	forrige
предишна	forudgående
издадена	udstedte
издадена	udstedt
съвета	rådets
съвета	rådet
полета	marker
полета	fields
полета	felter
полета	felterne
полета	fly
полета	flight
полета	flyvning
чест	ære
чест	ære
час	chas
час	timen
час	time
гори	forbrændinger
гори	brænder
гори	brandsår
гори	brænd
гори	brænder
гори	brænde
гори	skov
гори	skovene
гори	skove
гори	brænding
гори	brændende
гори	brænder
гори	brænde
майкъл	michael
индонезия	indonesien
съоръжения	faciliteter
построен	bygget
построен	byggede
построен	opbygget
построен	indbygget
рядко	sjældent
рядко	sjældent
рядко	sjælden
рядко	sjældne
рядко	sjældent
петко	femmer
търговски	kommerciel
търговски	kommercielt
търговски	kommercielle
комисия	kommissionen
комисия	komiteen
комисия	udvalg
комисия	udvalget
планински	bjerget
планински	bjerg
планински	mountain
тяхната	deres
тяхната	deres
християни	kristne
учени	lærde
учени	akademikere
учени	videnskabsfolk
учени	forskere
учени	videnskabsmænd
израел	israel
израел	israelsk
корея	korea
единица	enhed
единица	unit
чета	læses
чета	læse
чета	læs
чета	læst
чета	læsning
чета	læser
чета	aflæsning
чета	læse
въпроси	spørgsmål
въпроси	emner
въпроси	problemer
въпроси	mærkesager
въпроси	spørgsmål
изпълнение	gennemførelse
изпълнение	implementering
изпълнение	iværksættelse
изпълнение	gennemførelsen
изпълнение	effektivitet
изпълнение	ydelse
изпълнение	ydeevne
изпълнение	præstation
изпълнение	gennemførelse
изпълнение	fuldbyrdelse
изпълнение	udførelse
изпълнение	henrettelse
минава	passerer
флот	navy
флот	flåden
флот	flåde
флот	marine
флот	søværnet
флот	flåden
флот	flåde
предполага	antyder
предполага	foreslår
герои	helte
герои	karakterer
герои	figurer
герои	tegn
официална	officielt
официална	embedsmand
официална	tjenestemand
официална	officiel
компании	selskaber
компании	virksomheder
компании	firmaer
възпитаници	alumni
мир	peace
мир	freden
мир	fred
певица	sanger
певица	singer
певица	sangerinde
растения	planter
растения	anlæg
описва	beskriver
описва	beskriver
творчество	kreativitet
творчество	kreativiteten
продуцент	producent
продуцент	producenten
продуцент	producer
преименува	omdøbe
принц	fyrste
принц	prince
принц	prins
стена	væg
стена	wall
стена	væggen
стена	mur
разкази	tales
разкази	fortællinger
разкази	fortællinger
разкази	stories
разкази	historier
загуби	tab
загуби	tab
загуби	svind
загуби	tabte
загуби	fortabt
загуби	mistede
загуби	lost
загуби	tabt
загуби	mistet
смисъл	betydning
дълбочина	dybde
дълбочина	dybden
мадрид	madrid
фронт	front
фронт	foran
фронт	forside
изследване	undersøgelse
изследване	undersøgelse
изследване	studie
изследване	studier
изследване	forskning
изследване	eksamen
изследване	undersøgelse
изследване	efterforskning
изследване	udforskning
организира	arrangerer
организира	organiserer
употреба	brug
употреба	anvendelse
употреба	anvend
благоевград	blagoevgrad
национални	nationale
национални	nationalt
национални	national
национални	landsdækkende
продукти	vare
продукти	produkt
продукти	produktet
продукти	varer
продукти	produkter
министерството	ministeriet
министерството	ministerium
кой	hvem
техника	teknikken
техника	teknik
стари	gammelt
стари	old
стари	gamle
стари	gammel
тема	emne
тема	emnet
тема	emne
тема	tema
албания	albanien
изкуството	art
изкуството	kunsten
изкуството	kunst
добро	god
добро	gode
добро	godt
подкрепа	understøttende
подкрепа	støttende
подкрепа	understøttelse
подкрепа	support
подкрепа	støt
подкрепа	støtte
активно	aktive
активно	aktivt
активно	aktiv
едновременно	samtidig
едновременно	samtidige
едновременно	samtidigt
едновременно	samtidig
едновременно	samtidigt
изключение	undtagelse
реките	floder
реките	floderne
реките	vandløb
реките	rivers
снимки	pics
снимки	billeder
снимки	fotos
снимки	fotografier
снимки	billeder
автори	forfatterne
автори	ophavsmænd
автори	forfattere
братя	brødrene
братя	brødre
братя	brothers
братя	bros
видео	videoen
видео	video
успешно	vellykket
успешно	succes
успешно	succesfuld
успешно	succesrig
успешно	vellykket
успешно	succesfuldt
тяло	body
тяло	lig
тяло	kroppen
тяло	krop
метъл	metaller
метъл	metal
вмро	vmro
интерес	interesser
интерес	rente
интерес	renter
интерес	interesse
коста	costa
коста	kosta
шаблони	skabeloner
операция	betjening
операция	operation
операция	drift
операция	operationen
операция	operation
операция	kirurgi
изпраща	sender
трета	tredje
томас	thomas
срещи	datoer
срещи	dadler
срещи	møder
срещи	samlinger
срещи	dating
срещи	dater
едуард	edvard
едуард	edward
едуард	eduard
основна	vigtigste
основна	main
основна	basal
основна	basic
основна	grundlæggende
програмата	program
програмата	programmet
материал	materiale
материал	materiel
възстановяване	tilbagebetaling
възстановяване	restitution
възстановяване	genoprette
възстановяване	restaurering
възстановяване	genopretning
възстановяване	genskabelse
възстановяване	genoprettelse
възстановяване	genopretning
възстановяване	inddrivelse
възстановяване	tilbagebetaling
възстановяване	tilbagebetaling
причини	grunde
причини	årsager
причини	begrundelse
причини	begrundelser
причини	årsager
причини	årsagerne
кралица	queen
кралица	dronningen
кралица	dronning
хил	bakken
хил	bakke
хил	hill
ирландия	irland
висок	høj
висок	højt
висок	høje
висок	høj
висок	høje
крепост	stronghold
крепост	fæstningen
крепост	fæstning
крепост	fort
размери	dimensioner
размери	dimensionerne
размери	størrelser
размери	størrelse
размери	størrelsen
размери	str
философия	filosofien
философия	filosofi
обратно	retur
обратно	ryg
обратно	tilbage
сцена	scenen
сцена	scene
сцена	etape
сцена	stadie
сцена	scenen
сцена	stage
сцена	fase
изглед	visninger
изглед	synspunkter
изглед	vis
изглед	udsigt
звезда	star
звезда	stjerne
звезда	stjernen
провинции	provinser
провинции	provinserne
училища	skoler
училища	skolerne
атина	athen
атина	athens
атина	athena
лично	personlig
лично	personlige
лично	personligt
лично	personlig
лично	personligt
участник	deltager
участник	deltager
седем	syv
общност	fællesskabet
общност	fællesskab
използване	brug
използване	anvendelse
използване	anvend
проблем	problem
проблем	problemet
проблем	problemer
проблем	ballade
проблем	problemer
проблем	besvær
технически	teknisk
технически	tekniske
полковник	oberst
лица	personer
лица	personers
лица	ansigterne
лица	ansigter
характер	personlighed
характер	tegn
характер	karakter
габрово	gabrovo
пропаганда	propaganda
цезар	caesar
цезар	cæsar
цезар	cesar
словения	slovenien
труд	arbejder
труд	arbejd
труд	arbejde
труд	arbejdet
труд	arbejderpartiet
труд	arbejdskraft
наследство	nedarvede
наследство	arven
наследство	arv
наследство	eftermæle
наследство	arven
наследство	arv
наследство	kulturarv
наследство	kulturarven
наследство	arv
залив	kløft
залив	golf
залив	golfen
залив	bugt
залив	bugten
залив	bay
рода	rhoda
общ	almindelige
общ	fælles
общ	almindelig
общ	samlet
международен	international
международен	internationalt
международен	internationale
ангел	engel
ангел	angel
знаме	flag
знаме	banner
митология	mytologi
главата	head
главата	hovede
главата	hovedet
главата	hoved
федерация	commonwealth
федерация	forbund
федерация	føderation
федерация	federation
федерация	føderationen
бели	hvid
бели	white
бели	hvidt
бели	hvide
настоящ	aktuel
настоящ	aktuelt
настоящ	løbende
настоящ	nuværende
режим	tilstand
режим	mode
режим	regimet
режим	styret
режим	regime
попов	popov
дълги	lang
дълги	lange
дълги	længe
обществото	society
обществото	samfundet
обществото	samfund
нейните	hendes
революционна	revolutionerende
революционна	revolutionær
революционна	revolutionære
кипър	cypern
легенда	legenden
легенда	legende
легенда	legender
легенда	sagn
източно	east
източно	østpå
източно	øst
източно	østlig
източно	øst
източно	østlige
сити	city
сити	byen
сити	storby
сити	by
любов	kærlighed
любов	elsker
любов	love
любов	vild
спартак	spartacus
спартак	spartak
методи	metoderne
методи	metoder
галерия	galleriet
галерия	galleri
камък	smæk
камък	stone
камък	sten
камък	klippe
камък	rokke
камък	sten
камък	rock
църкви	kirker
църкви	kirkerne
древен	gammelt
древен	ældgammel
блокиране	blokering
блокиране	blokerende
блокиране	blokerer
блокиране	blokere
блокиране	blokering
блокиране	bloker
блокиране	blok
блокиране	blokere
блокиране	block
мюнхен	münchen
квартал	kvarter
квартал	nabolag
квартал	kvarteret
квартал	nabolaget
квартал	kvarter
квартал	nabolag
квартал	naboskab
конго	congo
открито	udendørs
открито	åbent
защитата	forsvar
защитата	forsvaret
лекар	læge
лекар	lægen
лекар	læge
лекар	doktor
лекар	doctor
крепостта	fæstningen
крепостта	fæstning
крепостта	fort
емил	emile
емил	emil
женен	gifte
женен	gift
играта	vildt
играта	spillet
играта	kamp
играта	spil
играта	leg
промяна	skift
промяна	ændring
промяна	forandring
промяна	ændr
собственост	ejes
собственост	ejede
собственост	ejet
собственост	egenskab
собственост	ejendom
собственост	ejendomsret
собственост	ejerskabet
собственост	ejerskab
собственост	ejerforhold
собственост	ejendomsret
помага	hjælper
хенри	henrik
хенри	henry
етнография	etnografi
кампания	campania
кампания	kampagne
кампания	kampagnen
жените	kvinderne
жените	kvinder
специални	særligt
специални	særlige
специални	speciel
специални	specielle
специални	særlig
наистина	faktisk
наистина	virkelig
наистина	virkelig
независимост	uafhængighed
независимост	uafhængig
независимост	selvstændighed
независимост	uafhængigheden
транспорт	transporten
транспорт	transport
транспорт	befordring
транспорт	transporten
транспорт	transport
правила	regler
правила	bestemmelser
ван	varevogn
ван	van
ван	varevognen
линии	strækninger
линии	linier
линии	linjer
омъжена	gifte
омъжена	gift
трудно	hårde
трудно	svært
трудно	hard
трудно	hård
трудно	hårdt
трудно	svær
трудно	svært
трудно	svære
трудно	vanskelig
трудно	vanskeligt
трудно	svær
номинация	udnævnelse
средната	medianen
средната	median
тяхното	deres
изглежда	synes
изглежда	udseende
изглежда	ser
шумен	sjumen
шумен	larmende
шумен	højt
шумен	larmer
шумен	larm
шумен	larmende
шумен	støjende
корпус	skrog
корпус	skroget
корпус	corpus
корпус	korps
корпус	korpset
участък	afdeling
участък	opdeling
участък	division
участък	hovedgruppe
участък	politistation
конгрес	kongres
конгрес	kongressen
конгрес	konventet
конгрес	konventionen
конгрес	konvent
конгрес	konvention
лице	ansigt
лице	ansigtet
лице	fjæs
лице	face
страницата	siden
страницата	side
страницата	page
художници	malere
художници	artister
художници	kunstnere
художници	kunstnerne
машини	maskineri
машини	maskiner
машини	maskiner
оръжие	våben
оръжие	våben
оръжие	gevær
оръжие	pistol
оръжие	gun
оръжие	våben
оръжие	armene
оръжие	arme
оръжие	våben
нидерландия	nederlandene
нидерландия	holland
знае	kender
паша	pasha
паша	græsning
основана	grundlagde
основана	grundlagt
схема	ordning
схема	skematisk
гара	station
гара	stationen
наречена	kaldt
наречена	ringet
наречена	kaldet
наречена	ringede
наречена	kaldte
размер	størrelse
размер	størrelsen
размер	str
малките	unger
споменава	omtaler
споменава	nævner
споменава	mentions
количество	beløb
количество	mængde
количество	kvantitet
количество	mængde
брега	kyst
брега	shore
брега	kysten
снимка	billed
снимка	billede
снимка	foto
снимка	fotografi
снимка	foto
снимка	billede
снимка	photo
басейн	bækkenet
басейн	bassin
басейн	pulje
басейн	bassin
басейн	swimmingpool
басейн	pool
басейн	billard
бас	bassen
бас	bass
бас	bas
бял	hvid
бял	white
бял	hvidt
бял	hvide
оръдия	kanonerne
оръдия	kanoner
оръдия	kanonen
оръдия	kanon
оръдия	kanoner
етнически	etnisk
етнически	etnisk
етнически	etniske
виктор	viktor
виктор	viktor
виктор	victor
министерство	ministeriet
министерство	ministerium
освобождението	befrielse
освобождението	frigørelse
дърво	wood
дърво	træ
дърво	tree
дърво	træet
дърво	træ
граждани	borgere
граждани	borgerne
граждани	statsborgere
граждани	statsborgere
върха	øverst
върха	øverste
върха	top
върха	toppen
поредица	serier
поредица	serie
поредица	serien
поредица	sekvens
поредица	rækkefølge
членовете	medlemmer
членовете	medlemmerne
фаза	fasen
фаза	fase
високи	høj
високи	højt
високи	høje
високи	høj
високи	høje
документи	papirer
документи	dokumenter
документи	dokumenterne
храна	levnedsmidler
храна	mad
храна	fødevarer
храна	måltid
имената	navne
имената	betegnelser
вашингтон	washington
глобус	globe
глобус	kloden
глобус	klode
хан	hahn
хан	khan
хан	han
използвана	brugte
използвана	anvendt
използвана	brugt
използвана	udnyttet
босна	bosnien
библиография	bibliografi
бригада	brigade
важни	vigtig
важни	vigtigt
важни	vigtige
графство	county
графство	amtet
графство	amt
графство	amtskommune
графство	herredet
изследователи	opdagelsesrejsende
изследователи	forskere
изследователи	forskerne
цяла	hel
цяла	hele
неща	ting
неща	tingene
неща	ting
езера	søerne
езера	søer
андрей	andrej
андрей	andrej
андрей	andrei
принцип	princip
принцип	principielt
принцип	princippet
проекти	projekter
проекти	projekterne
медицина	medicin
медицина	lægevidenskab
медицина	lægemiddel
иран	iran
участници	deltagere
участници	deltagerne
участници	deltagere
приятел	ven
приятел	veninde
войска	tropperne
войска	tropper
наследник	arving
наследник	efterfølger
наследник	efterfølgeren
белград	beograd
поезия	digte
поезия	poesi
бяла	hvid
бяла	white
бяла	hvidt
бяла	hvide
функции	funktion
функции	funktionen
функции	funktionerne
функции	funktioner
герб	crest
герб	emblem
племена	stammer
руска	russeren
руска	russer
руска	russiske
руска	russisk
журналист	journalisten
журналист	journalist
дворец	slot
дворец	paladset
дворец	palads
дворец	palace
географски	geografisk
географски	geografiske
географски	geografisk
географски	geografisk
норвегия	norge
норвегия	norges
лос	elg
лос	moose
лос	elg
лос	los
виетнам	vietnam
зала	hallen
зала	hal
зала	hall
зала	sal
арабски	arabisk
пътища	veje
пътища	ruter
пътища	ruterne
пътища	stier
пътища	stier
латински	latin
латински	latinske
латински	latinsk
мост	bro
мост	bridge
мост	broen
активност	aktiviteten
активност	aktivitet
лейтенант	løjtnant
западно	west
западно	vest
западно	vestpå
епизод	episode
деление	afdeling
деление	opdeling
деление	division
деление	hovedgruppe
есента	efteråret
есента	efterår
есента	falder
есента	falde
есента	efterår
есента	fald
западните	vestlig
западните	vest
западните	western
западните	vestligt
западните	vestlige
революционери	revolutionære
перу	peru
фестивал	festival
управител	driftsleder
управител	manager
управител	leder
управител	guvernør
управител	guvernøren
северен	nordlige
северен	nordlig
важна	vigtig
важна	vigtigt
важна	vigtige
пилот	styrmand
пилот	pilot
играят	leger
играят	afspilning
играят	spiller
играят	spille
двигател	motoren
двигател	motor
двигател	motorisk
двигател	motor
населени	beboede
населени	beboet
населени	befolkede
населени	beboet
населени	befolket
събор	menigheden
събор	menighed
музиканти	musikere
бизнес	forretninger
бизнес	forretning
бизнес	erhvervslivet
бизнес	business
бизнес	virksomhed
орган	autoritet
орган	bemyndigelse
орган	myndighed
орган	organ
орган	organet
постоянно	konstant
убити	myrdet
убити	myrdede
убити	dræbte
убити	dræbt
убити	myrdet
интервю	interview
интервю	jobsamtale
интервю	interviewet
петков	petkov
избрана	valgt
избрана	udvalgt
избрана	valgte
избрана	valgt
избрана	valgte
избрана	udvalgte
избрана	udvalgt
избрана	markeret
антон	anton
стар	gammelt
стар	old
стар	gamle
стар	gammel
стар	starr
пролетта	foråret
пролетта	forår
пролетта	fjeder
планини	bjergene
планини	bjerge
сравнение	sammenligning
сравнение	sammenligner
сравнение	sammenligne
сравнение	sammenlign
бира	øl
бира	bajer
художествена	kunstnerisk
художествена	kunstneriske
позиции	stillinger
позиции	positioner
позиции	holdninger
позиции	punkterne
позиции	poster
позиции	genstande
позиции	punkter
сътрудничество	samarbejde
сътрудничество	samarbejdet
щаб	hovedkontor
щаб	hovedkvarteret
щаб	hovedkvarter
щаб	hovedsædet
щаб	hovedsæde
ръка	arm
ръка	armen
ръка	hånd
ръка	hand
симеон	simeon
ричард	richard
турци	tyrkere
турци	tyrkerne
турци	tyrker
песните	sange
сливен	sliven
защитава	beskytter
текстове	tekster
текстове	tekster
седмици	ugerne
седмици	uger
изградена	bygget
изградена	byggede
изградена	opbygget
изградена	indbygget
дадена	givet
дадена	givne
дадена	given
драма	drama
драма	dramatik
архитектура	arkitekturen
архитектура	arkitektur
владетел	regent
владетел	hersker
христос	christos
христос	kristus
власти	myndighederne
власти	myndigheder
указ	dekretet
указ	dekret
указ	bekendtgørelse
повод	anledning
хесен	hessen
годишен	årlig
годишен	årligt
тегло	vægt
тегло	vægten
старши	senior
старши	højtstående
японски	japansk
японски	japanerne
японски	japaner
японски	japanere
японски	japanske
тома	toma
тома	thomas
местни	lokale
местни	lokalt
местни	lokal
местни	local
местни	lokale
местни	lokalbefolkningen
местни	indfødt
местни	indfødte
местни	hjemmehørende
внимание	opmærksomhed
глас	voice
глас	stemme
погребан	begravet
погребан	begravede
луис	lewis
луис	luis
луис	louis
луис	ludvig
учен	videnskabsmand
учен	forsker
учен	lærde
учен	lærd
оскар	oscar
оскар	oskar
крайбрежие	kystlinje
крайбрежие	kyst
крайбрежие	kyster
крайбрежие	coast
певец	sanger
певец	singer
певец	sangerinde
наса	nasa
търговия	commerce
търговия	handel
търговия	handelen
търговия	trading
търговия	samhandel
търговия	bytte
търговия	handel
търговия	trade
кара	kara
кара	kører
кара	drev
кара	cara
мико	miko
турците	tyrkere
турците	tyrkerne
турците	tyrker
дания	denmark
дания	danmark
елемент	element
елемент	punkt
елемент	bestanddel
елемент	komponenten
елемент	komponent
елемент	grundstof
елемент	elementet
елемент	element
дебют	debut
програми	programmer
програми	programmerne
програми	programmer
конфликт	konflikten
конфликт	konflikter
конфликт	konflikt
запазени	forbeholdt
запазени	afsat
запазени	reserveret
запазени	bevares
запазени	konserveret
запазени	bevaret
запазени	bevarede
запазени	konserverede
георг	georg
преподава	underviser
мнение	udtalelse
мнение	bemærkninger
мнение	kommenterer
мнение	kommentarer
мнение	meninger
мнение	udtalelser
осем	otte
югоизточна	sydøstlige
югоизточна	sydøst
метод	metoden
метод	metode
династията	dynasti
институции	institutioner
институции	institutionerne
резултати	resultater
резултати	resultat
резултати	resultaterne
петербург	petersborg
фердинанд	ferdinand
къщата	house
къщата	huset
къщата	hus
празник	holiday
празник	ferie
празник	helligdag
празник	festmåltid
празник	festdag
празник	fest
празник	fejring
княжество	fyrstendømmet
империята	empire
империята	imperiet
империята	imperium
устройство	anordning
устройство	apparat
устройство	enhed
квинт	quintus
консули	konsuler
символ	symbol
символ	symbolet
прекарва	tilbringer
отдел	afdeling
отдел	departement
отдел	afdelingen
фауна	fauna
млади	unge
млади	ung
открита	opdagede
открита	opdaget
свобода	freedom
свобода	frihed
свобода	friheden
свобода	liberty
свобода	frihed
краля	konge
краля	kongens
краля	kong
краля	kongen
краля	king
изпратен	afsendt
изпратен	sendes
изпратен	sendte
изпратен	sendt
градовете	byer
градовете	byerne
градовете	storbyer
градовете	byer
представляват	repræsenterer
представляват	repræsentere
евро	eur
евро	euros
евро	euro
евро	euroen
евро	euro
сирия	syrien
обновяване	opgradering
обновяване	opgradere
обновяване	opdatere
обновяване	opdatering
обновяване	opdater
обновяване	update
обновяване	opdater
обновяване	fornyelse
обновяване	forlængelse
дял	cut
дял	skære
дял	klippet
дял	snit
дял	klip
дял	skåret
дял	dele
дял	deler
дял	del
дял	andel
дял	deling
дял	betegnelse
дял	overskrift
дял	titel
дял	afsnit
самолети	fly
самолети	luftfartøjer
самолети	luftfartøj
самолети	flyvemaskiner
самолети	fly
никой	ingen
издания	udgaver
значимост	relevant
значимост	relevans
значимост	vigtighed
значимост	betydning
значимост	betydning
физика	fysik
обхваща	overtræk
обхваща	omslag
обхваща	dækker
големина	størrelse
големина	størrelsen
големина	str
историк	historiker
парламент	parlamentet
парламент	parlament
парламент	folketinget
философ	filosof
каза	sagde
каза	said
обявен	erklæret
обявен	meddelt
обявен	annoncerede
обявен	annonceret
обявен	bekendtgjort
обявен	bebudet
обявен	meddelte
асоциация	forening
асоциация	foreningen
асоциация	association
асоциация	sammenslutning
асоциация	associering
музикант	musiker
сейнт	sankt
сейнт	helgen
сейнт	saint
такова	sådan
танзания	tanzania
памет	minde
памет	erindring
памет	hukommelse
памет	hukommelsen
памет	memory
музикален	musikalske
музикален	musical
музикален	musikalsk
археологически	arkæologiske
археологически	arkæologisk
култури	kulturer
култури	afgrøder
култури	kulturer
пазар	markedspladsen
пазар	markedsplads
пазар	shopping
пазар	shopper
пазар	indkøb
пазар	shoppe
пазар	markedet
пазар	market
пазар	marked
уеб	web
уеб	www
уеб	spind
тайланд	thailand
работил	arbejdede
работил	bearbejdede
работил	bearbejdet
религия	religion
религия	religions
поход	korstog
хърватия	kroatiens
хърватия	kroatien
банка	banken
банка	bank
експедиция	ekspeditionen
експедиция	ekspedition
херцеговина	hercegovina
станция	station
станция	stationen
достъп	adgang
малайзия	malaysia
родителите	forældrene
родителите	forældre
въоръжени	bevæbnede
въоръжени	væbnet
въоръжени	armeret
въоръжени	bevæbnet
въоръжени	væbnede
народи	folkeslag
народи	befolkninger
народи	nationer
народи	nationers
народи	nations
бавария	bayern
идея	ide
идея	idé
мисия	kommissorium
мисия	tjenesterejse
мисия	mission
мисия	missionen
мисия	tjenesterejser
постига	opnår
гражданство	nationalitet
гражданство	statsborgerskab
гражданство	borgerskab
гражданство	medborgerskab
гражданство	statsborgerskab
гражданство	unionsborgerskab
подготовка	klargøring
подготовка	udarbejdelse
подготовка	forberedelse
подготовка	forberedelser
подготовка	tilberedning
подготовка	forbereder
подготовка	klargøring
подготовка	forberede
подготовка	forberedelse
подготовка	præparater
подготовка	forberedelse
подготовка	forberedelser
публий	publius
категории	kategorierne
категории	kategorier
народ	mennesker
народ	personer
народ	folk
народ	people
политиката	politik
политиката	politik
отговор	svar
отговор	svaret
отговор	svar
отговор	besvarelse
отговор	reaktion
отговор	svar
отговор	respons
технологии	teknologier
технологии	teknologien
технологии	teknologi
времена	tidspunkter
времена	gange
времена	tiderne
времена	tider
времена	times
общи	generiske
общи	generisk
общи	almindelige
общи	fælles
общи	almindelig
общи	generelt
общи	generel
общи	generelle
общи	almindelig
досега	tidligere
вещества	stoffer
основател	stifter
основател	grundlægger
поведение	opførsel
поведение	adfærd
поведение	indstilling
поведение	holdning
поведение	attitude
поведение	opførsel
поведение	adfærd
поведение	handlemåde
поведение	adfærd
енциклопедия	leksikon
знак	tegn
функция	funktion
функция	funktionen
преподавател	lektor
преподавател	foredragsholder
етап	fasen
етап	fase
етап	etape
етап	stadie
етап	scenen
етап	stage
етап	fase
тодоров	todorov
приет	accepteret
приет	accepterede
приет	godtaget
приет	vedtaget
приет	adopteret
приет	indrømmede
приет	indlagt
приет	indrømmet
офицери	betjente
офицери	officerer
ранен	tilskadekomne
ранен	sårede
ранен	skadet
ранен	såret
ранен	kvæstede
ранен	sårede
ранен	såret
десет	ten
десет	ti
михайлов	mikhailov
института	instituttet
института	institute
института	institut
писмо	brev
писмо	skrivelse
писмо	bogstav
склонове	skråninger
състезания	konkurrencer
състезания	racer
състезания	ræs
състезания	racerløb
състезания	racing
състезания	væddeløb
състезания	kapsejlads
характеристики	karakteristika
характеристики	egenskaber
характеристики	kendetegn
характеристики	karakteristika
характеристики	egenskaber
характеристики	særtræk
характеристики	funktioner
зимата	vinteren
зимата	winter
зимата	vinter
загуба	tab
певци	sangere
домакинства	husstande
домакинства	husholdningerne
домакинства	husholdninger
кула	tårn
кула	tower
кула	tårnet
видин	vidin
формат	formater
формат	format
анализ	analyser
анализ	analyse
тим	tim
събира	indsamler
културно	kulturelle
културно	kulturel
културно	kulturelt
културно	kulturelt
науките	videnskaber
излъчване	udsende
излъчване	udsendelse
излъчване	udsendelsen
осигурява	giver
осигурява	leverer
осигурява	sørger
светлина	tænd
светлина	light
светлина	let
светлина	lys
светлина	lampe
светлина	lygte
светлина	lampen
залива	kløft
залива	golf
залива	golfen
допълнителни	supplerende
допълнителни	yderligere
допълнителни	ekstra
допълнителни	extra
фамилия	efternavn
органи	myndighederne
органи	myndigheder
органи	organerne
органи	organer
повърхността	overflade
повърхността	overfladen
обществени	offentlighed
обществени	offentligt
обществени	offentlige
обществени	offentligheden
обществени	offentlig
стопанство	farm
стопанство	gård
стопанство	bedriften
стопанство	holding
стопанство	bedrift
