din	출신
popular	인기가
existența	존재
justificare	정당화
papa	교황
sport	스포츠
sport	스포츠
ministrul	장관
poloniei	폴란드
creșterea	성장
creșterea	증가
plasa	net
mutat	감동
scrisă	서면
noastre	우리의
generale	장군
generale	일반
generale	일반인
filip	펠리페
filip	필립
subiect	주제
subiect	주제
subiect	제목
politica	정책
politica	방침
politica	정치
politica	정치학
insulele	제도
park	파크
park	공원
arta	예술
arta	미술
arta	아트
pictor	화가
gradul	학위
gradul	계급
gradul	순위
autorul	작가
autorul	저자
autorul	제작자
autorul	작성자
ora	시간
ora	시간
ora	타임
ora	time
posibil	가능한
posibil	가능
onoare	명예
onoare	영광
onoare	명예
mii	수천만
mii	수천
joacă	놀기
joacă	재생
joacă	연주
joacă	플레이
cernăuți	체르니우치
tom	탐라
continuare	계속
ore	영업시간
ore	시간
moarte	죽음
moarte	사망
moarte	데스
vremea	날씨
monumentul	기념탑
monumentul	기념물
monumentul	모뉴먼트
monumentul	기념비
forme	양식
forme	모양
program	프로그램
program	일정
program	스케줄
program	예약
susținut	지원합니다
susținut	지원
susținut	지원함
alegerile	선거
linie	라인
producție	프로덕션
producție	생산
producție	제작
urban	도시
strada	거리가
strada	스트리트
strada	거리
strada	길거리
drum	도로
drum	로드
lung	허파
festivalul	축제
festivalul	페스티벌
alta	알타
zonele	영역
tipuri	유형
primii	우선
primii	퍼스트
primii	처음
primii	먼저
versuri	노랫말
steaua	항성
jucător	플레이어
jucător	재생기
jucător	선수
sursa	소스
sursa	원본
sursa	출처
familii	가족
christian	기독교
christian	크리스티안
christian	크리스천
christian	크리스찬
west	서쪽
west	서부
west	웨스트
distanță	거리
distanță	리모콘
distanță	원격
distanță	리모컨
clădirea	건물
clădirea	건축
clădirea	빌딩
biblioteca	라이브러리
biblioteca	도서관
formate	형식
formate	포맷
piatra	스톤
piatra	석기
piatra	바위
piatra	rock
termen	용어
valoarea	가치
miniatura	미니어처
miniatura	썸네일
don	don
religioase	종교
calais	칼레
rio	리오
alpi	알프스
doctor	닥터
drepturile	권리
emir	아미르
emir	에미르
emir	아미르
turnul	타워
washington	워싱턴
nobel	노벨
economică	경제
adăugat	추가되었습니다
adăugat	추가됨
afară	밖에서
afară	외부
afară	바깥
afară	아웃
stilul	스타일
proces	프로세스
proces	절차
proces	과정
proces	재판
domeniu	도메인
domeniu	영역
han	한한
cerut	요청함
comanda	커맨드
comanda	명령
comanda	명령어
comanda	사령부
comanda	지휘
comanda	순서
comanda	주문
interior	인사이드
interior	내부
interior	내부
interior	인테리어
interior	내부
madrid	마드리드
bani	머니
bani	돈이
secole	세기
crearea	생성
crearea	창조
crearea	만들기
crearea	만들기
șah	체스
argint	실버
intră	입력
intră	입력합니다
intră	입력하기
norvegia	노르웨이
regina	여왕
galerie	화랑
galerie	갤러리
decis	결심
unitate	통일
unitate	단결
unitate	유니티
unitate	unity
unitate	유닛
unitate	unit
unitate	단위
campania	캄파니아
campania	캠페인
campania	전역
compus	작곡
compus	자작곡
compus	화합물
compus	복합
compus	복합체
partid	party
partid	파티
scop	목적
moderne	모던
moderne	현대
moderne	근대
moderne	근황
descrie	설명
descrie	설명하기
condiții	조건
energie	에너지
schimbat	변경되었습니다
schimbat	바꿨다
schimbat	변경됨
extrem	극도로
extrem	극단
extrem	익스트림
extrem	극한
tratatul	조약
elveția	스위스
eveniment	이벤트
ana	ana
ana	아나
aer	항공
aer	에어
aer	공기
standard	스탠더드
standard	표준
mișcarea	움직임
mișcarea	운동
solid	단색
solid	고체
solid	입체
solid	솔리드
apa	물이
apa	워터
sezon	시즌
sezon	계절
stadionul	경기장
stadionul	스타디움
studiile	공부
anunțat	발표
cazuri	케이스
cazuri	사례
latină	라틴
latină	라틴어
munte	산악
edward	에드워드
descoperă	찾기
descoperă	발견
descoperă	찾아보기
romană	로만
romană	로마
conducător	통치자
conducător	리더
conducător	지도자
evenimentul	이벤트
poziție	직위
poziție	위치
poziție	포지션
masă	탁자
masă	식탁
masă	테이블
masă	미사
masă	매스
masă	대량
masă	질량
masă	식사
povestea	이야기
povestea	스토리
povestea	소식
spațiu	스페이스
spațiu	공간
spațiu	우주
bas	베이스
bas	배스
opt	여덟
opt	eight
coreea	한국
coreea	코리아
interne	내부
parlamentului	국회
parlamentului	국민의회
parlamentului	의회
teren	필드
teren	현장
teren	육지
teren	랜드
teren	지형
burgundia	부르고뉴
serbia	세르비아
marcat	득점
marcat	표시됨
canton	캔턴
london	런던
utilizat	사용함
utilizat	사용됨
utilizat	사용
produce	프로듀스
france	프랑스
cult	숭배
cult	컬트
cult	예배
cult	숭배
cult	경배
otto	오토
control	통제
control	제어
control	제어하기
control	컨트롤
preot	신부
preot	성직자
versiune	버전
făcute	made
făcute	만든
lorena	로렌
lorena	로레인
fişier	파일
păstrează	유지
iosif	조셉
iosif	요제프
iosif	조제프
iosif	조지프
iosif	요셉
condițiile	조건
zilele	데이즈
prezentat	제출
folosirea	사용하기
sala	헬스
sala	체육관
turcia	터키
turcia	칠면조
animale	동물들
animale	동물
medicină	의학
producător	프로듀서
producător	제작자
producător	제조업체
producător	제조사
relativ	상대
relativ	상대적
relativ	친척
relativ	상대적으로
vecine	이웃
vecine	이웃집
material	물질
material	재료
material	소재
regiuni	지역
dolari	달러
înălțime	높이
înălțime	키는
imaginea	그림
imaginea	이미지
parlamentul	국회
parlamentul	국민의회
parlamentul	의회
statutul	상태
umane	인간
umane	인체
umane	인간인
operă	opera
operă	오페라
natural	자연
natural	천연
natural	자연스럽게
natural	자연적으로
natural	naturally
planul	플랜
planul	계획
textul	텍스트
textul	문자
textul	문구
plecat	gone
medalia	메달
vârstă	연령
vârstă	나이에
vârstă	나이
înregistrat	녹음
înregistrat	녹화
înregistrat	등기
înregistrat	등록
serial	직렬
serial	시리얼
administrative	행정
turci	터키인
turci	터키식
turci	터키어
turci	터키
absolvit	졸업
münchen	뮌헨
xiii	xiii
vara	여름
belgia	벨기에
jack	젝스키스
normandia	노르망디
sora	여동생
sora	언니
sora	누나
acțiuni	주식
acțiuni	공유
acțiuni	행동
acțiuni	활동
acțiuni	동작
acțiuni	액션
autoritățile	당국
name	이름
răspuns	응답
răspuns	정답
răspuns	대답해
răspuns	대답
răspuns	답변
răspuns	답장
răspuns	응답
răspuns	답글
răspuns	답변
răspuns	대응
răspuns	반응
răspuns	응답
rezultate	결과
anna	안나
discuții	토론
discuții	논의
discuții	토론
discuții	논의
poezie	문학
economic	경제
obiecte	객체
obiecte	개체
obiecte	물체
obiecte	천체
acasă	집에
acasă	고향
acasă	집으로
acasă	가정
budapesta	부다페스트
consilier	충고
sfârșit	종료
sfârșit	끝내기
secolele	세기
secretar	비서
permis	허용
maxim	맥스
maxim	막스
maxim	최대
maxim	max
maxim	최대
danemarca	덴마크
transport	교통수단
transport	운송
transport	교통
transport	교통수단
transport	운송
transport	수송
transport	교통
coasta	코스트
coasta	해안
pavel	파울로스
pavel	파울로
pavel	바울
pavel	파울
lei	라이온스
lei	라이언스
lei	사자
exact	정확히
cronica	크로니클
cronica	연대기
grupuri	그룹
studiu	공부해
studiu	공부하기
studiu	공부
studiu	연구
florin	배리
socială	사회주의
socială	사회
socială	사회적
fier	철쭉
notă	노트
notă	참고
motive	이유
mount	마운트
pian	피아노
ucis	살해
ucis	살인
direcția	방향
soldați	군인
soldați	병사
administrativă	행정
miliarde	십억
miliarde	수십억
modelul	모델
modelul	모형
necesare	필요함
necesare	필수
comentariu	댓글
comentariu	코멘트
actuală	현재
actuală	전류
viitor	미래
viitor	퓨처
clar	지우기
clar	지우
clar	맑음
tânăr	영영
tânăr	젊은
subiectul	주제
subiectul	제목
bronz	청동기
bronz	청동
gabriel	게이브리얼
gabriel	가브리엘
episcop	비숍
episcop	주교
habsburg	합스부르크
org	org
încheiat	완료
încheiat	완료되었습니다
încheiat	종료되었습니다
ultimele	마지막
ultimele	라스트
ultimele	최근
ultimele	최신
rog	rog
retras	은퇴
retras	퇴직
sofia	소피아
spațiul	스페이스
spațiul	공간
spațiul	우주
sediu	본부
sediu	본사
records	레코드
mișcare	모션
mișcare	움직임
mișcare	움직임
mișcare	운동
industria	업계
industria	산업
femeie	여인
femeie	여자
femeie	여성
femeie	암컷
femeie	여성
franz	프란츠
medic	의사
comandant	지휘관
comandant	사령관
comandant	커맨더
bărbați	멘트
bărbați	남성
bărbați	남자
utilizarea	사용하기
utilizarea	이용하기
utilizarea	사용하기
utilizarea	사용
utilizarea	이용
utilizarea	사용하다
tehnică	테크니컬
tehnică	기술
tehnică	기술적
tehnică	기법
adresa	주소
documente	문서
inclus	포함
inclus	포함됨
volum	볼륨
muntenegru	몬테네그로
max	맥스
max	막스
max	최대
max	max
meciuri	일치하는
meciuri	성냥
meciuri	일치
baia	욕실
baia	화장실
arthur	아서
corp	시체
corp	몸매
corp	몸매가
servicii	서비스
servicii	서비스
colecția	콜렉션
colecția	컬렉션
colecția	모음집
importanță	중요성
lupte	파이트
lupte	레슬링
victorie	win
victorie	승리
victorie	승리
victorie	victory
scriitorilor	작가
walter	월터
walter	발터
veneția	베네치아
veneția	베니스
creștere	증가
creștere	성장
creștere	증가
house	하우스
caracter	성격
caracter	문자
caracter	캐릭터
caracter	인물
numără	카운트
teritoriu	영토
teritoriu	준주
speciale	특수
speciale	특별한
speciale	스페셜
speciale	특별
south	남부
south	사우스
south	남쪽
debutat	데뷔
alias	별칭
alias	별명
marin	마린
marin	마린
marin	해병대
albume	앨범
albume	음반
holmes	홈즈
holmes	홈스
producția	프로덕션
producția	생산
producția	제작
css	css
oscar	오스카
conflict	갈등
conflict	갈등이
conflict	충돌
conflict	분쟁
organizarea	조직
organizarea	기구
capul	헤드
capul	머리
ivan	이반
nimeni	아무도
arheologic	고고학
apărare	방위
apărare	국방
apărare	방어
apărare	디펜스
apărare	방위
apărare	국방
apărare	방어
apărare	디펜스
alexander	알렉산드르
alexander	알렉산더르
alexander	알렉산더
sensul	의미
următor	다음
următor	넥스트
jocuri	게임
revoluția	레볼루션
revoluția	레벌루션
revoluția	혁명
smith	스미스
categorii	카테고리
categorii	범주
categorii	분류
categorii	카테고리
categorii	카테고리가
categorii	범주
categorii	분류
noapte	밤에
noapte	나이트
acces	접속
acces	접근
acces	액세스
matematică	수학
matematică	수학
matematică	수학
specifice	구체적
specifice	특정
specifice	구체
primește	받기
centrale	중부
centrale	센트럴
afl	afl
povestiri	스토리
povestiri	소식
scor	점수
scor	득점
red	붉은
red	붉은색
red	레드
red	빨간색
red	빨강
comunități	커뮤니티
comunități	공동체
portugalia	포르투갈
wiki	위키
wiki	위키위키
vlad	블라드
guvern	정부
occidental	웨스턴
occidental	서부
occidental	서양
anglo	앵글로
barcelona	바르셀로나
posibilitatea	가능성
midi	미디
midi	midi
realizarea	깨달음
copiii	키즈
copiii	애들
copiii	아이들
copiii	어린이
copiii	아동
copiii	어린이들
copiii	자녀
copiii	어린이
copiii	아이들
google	구글
studiul	공부해
studiul	공부하기
studiul	공부
studiul	연구
cuvânt	워드
cuvânt	word
cuvânt	단어
făcută	made
făcută	만든
dinamo	다이너모
construcții	공사
construcții	건설
construcții	건축
refuzat	거절
regină	여왕
independent	독립
independent	독립적
terminat	완료
terminat	완료되었습니다
sprijinul	지원
sprijinul	지지
sprijinul	후원
ali	알리
ali	ali
modernă	모던
modernă	현대
modernă	근대
modernă	근황
sydney	시드니
puternică	강한
puternică	스트롱
foto	사진
ridicată	길러
xii	xii
scorul	점수
scorul	득점
bazat	기반
bazat	기반으로
relații	연애
relații	관계
relații	관계
fifa	fifa
north	북부
north	북쪽
north	노스
ordine	순서
ordine	주문
ordine	주문
democrat	민주당
democrat	민주당
html	html
italiană	이탈리아
italiană	이탈리아인
italiană	이탈리아어
elisabeta	엘리자베스
elisabeta	엘리사벳
elisabeta	엘리자벳
elisabeta	엘리자베스
trăit	살았던
pro	프로
milano	밀란
milano	밀라노
parțial	부분적으로
parțial	부분적
parțial	부분
parțial	부분적으로
forța	강제
forța	포스
modern	모던
modern	현대
modern	근대
modern	근황
largă	넓은
largă	와이드
largă	넓이
critic	평론
critic	크리틱스
critic	비평가
critic	크리티컬
programul	프로그램
programul	일정
programul	스케줄
programul	예약
formatul	형식
formatul	포맷
formatul	형식으로
asociația	협회
spectatori	관람객
spectatori	구경꾼
spectatori	시청자
personaje	문자
personaje	등장인물
trupa	밴드
înaltă	높음
înaltă	하이
formarea	형성
disc	디스크
disc	디스크
iulia	율리아
iulia	쥘리아
iulia	줄리아
activități	활동
prinț	프린스
prinț	왕자
champagne	샴페인
eric	에리크
eric	에릭
influența	영향력
air	항공
air	에어
air	공기
comerciale	상용
comerciale	상업용
comerciale	상업
autonomă	자치구
învins	패배
mark	표시
mark	마르크
mark	마크
educație	교육학
educație	교육
educație	학력
legătura	링크
dimensiuni	차원
dimensiuni	크기
dimensiuni	사이즈
dimensiuni	크기
activ	활성화
activ	활동
activ	액티브
activ	활성
grad	성적
grad	학년
grad	학위
grad	계급
grad	순위
interviu	인터뷰
interviu	면접
simon	시몬
simon	사이몬
simon	사이먼
tratat	조약
maximă	최대
sisteme	체계
sisteme	시스템
arbitru	심판
arbitru	ref
jocul	게임
jocul	경기
încredere	신뢰
încredere	자신감
încredere	신뢰
încredere	신탁
cântec	송송
cântec	노래
ajutor	도움
ajutor	도움말
foc	화재
foc	불화
lege	법칙
lege	법률
lege	법학
curent	현재
curent	전류
funcții	함수
exterior	외부
exterior	외부
catedrala	성당
catedrala	대성당
starea	상태
maghiar	헝가리
maghiar	헝가리어
frank	프랑크
frank	프랭크
închisoare	교도소
închisoare	감옥
închisoare	교도소
închisoare	감옥
scriitori	작가
școli	학교
grand	그랜드
britanică	브리티시
britanică	영국인
britanică	영국
hitler	히틀러
secțiunea	섹션
șterge	삭제
șterge	지우기
șterge	삭제하기
premiera	시사회
personale	개인적
personale	개인적인
personale	개인용
personale	개인
istoricul	역사
istoricul	내역
istoricul	히스토리
istoricul	기록
personaj	성격
personaj	문자
personaj	캐릭터
personaj	인물
cezar	카이사르
cezar	시저
relațiile	연애
relațiile	관계
relațiile	관계
avioane	비행기
avioane	항공기
avioane	비행기
colegiul	대학교
colegiul	대학
colegiul	칼리지
colegiul	대학생
securitate	안보
securitate	보안
catalina	카타리나
catalina	카탈리나
originea	출처
muntele	산악
muntele	마운트
inginer	기술자
inginer	엔지니어
inginer	공학자
datele	날짜
datele	데이트
datele	자료
datele	데이터
problemă	문제
problemă	이슈
problemă	문제
finlanda	핀란드
natură	자연
sovietic	소련
anual	매년
marginea	엣지
marginea	모서리
marginea	edge
luxemburg	룩셈부르크
cercetări	조사
cercetări	연구
părăsit	버림
teritoriile	영토
titluri	헤드라인
titluri	타이틀
titluri	제목
galeria	화랑
galeria	갤러리
dovedit	입증
existente	존재
existente	기존
piesă	piece
matei	매튜
căsătorie	혼인
căsătorie	결혼
linii	라인
filozofie	철학
east	동부
east	이스트
east	동쪽
cauză	원인
litere	글자
litere	편지
locală	로컬
locală	현지
lipsă	실종
lipsă	누락
lipsă	missing
practic	실무
practic	실용적
practic	실용
practic	기본적으로
protejată	보호
noaptea	밤에
noaptea	나이트
arabă	아랍인
arabă	아랍
arabă	아라비아어
arabă	아라비아
arabă	아랍어
părinții	부모
părinții	부모님
arhitectură	아키텍처
arhitectură	건축학
arhitectură	건축
regiunile	지역
egipt	이집트
scenă	장면
scenă	현장
feminin	암컷
feminin	여성
scădere	줄이기
scădere	감소
forță	강제
forță	포스
soție	마누라
soție	와이프
soție	아내
drepturi	권리
cimitirul	묘지
cimitirul	묘지
spaniolă	스페인어
practică	실무
practică	실용적
practică	실용
practică	연습생
practică	연습
discuţie	토론
discuţie	논의
sute	수백명이
sute	수백
magazine	매장
magazine	가게
magazine	상점
magazine	스토어
magazine	상점
magazine	가게
clădiri	건물
clădiri	건축물
clădiri	건물들
clădiri	빌딩
unitatea	통일
unitatea	단결
unitatea	유니티
unitatea	unity
unitatea	유닛
unitatea	unit
unitatea	단위
leon	레온
leon	리온
lumină	가볍게
lumină	가벼운
lumină	라이트
lumină	가벼움
regală	로열
regală	로얄
act	act
lake	호수
lake	호야
editor	출판사
editor	퍼블리셔
editor	출판
editor	편집기
editor	편집자
editor	에디터
exemple	예시
exemple	예제
alegeri	선거
alegeri	선거
serviciul	서비스
crăciun	크리스마스
personală	개인적
personală	개인적인
personală	개인용
personală	개인
larg	넓은
larg	와이드
larg	넓이
poezii	문학
viitorul	미래
viitorul	퓨처
necesar	필요함
necesar	필수
ofițer	책임자
ofițer	경관
ofițer	경찰관
ofițer	장교
iarnă	겨울
iarnă	윈터
link	링크
ruși	러시아인
zaporijjea	자포리자
frecvent	자주
administrator	운영자
administrator	관리자
administrator	운영자
administrator	관리자
catolic	가톨릭주의
catolic	가톨릭
piață	마켓
piață	시장
problemele	문제
natura	자연
columbia	콜롬비아
columbia	콜럼비아
columbia	컬럼비아
columbia	콜롬비아
polonez	폴란드어
polonez	폴란드
episcopul	비숍
episcopul	주교
cartierul	동네
presă	프레스
presă	누르기
presă	미디어
petrecut	지출
imperiu	엠파이어
imperiu	제국
secret	시크릿
secret	비밀
fondată	설립
ruse	계략
oficiale	공식
oficiale	official
adam	아담
adam	애덤
stația	역시
închis	비공개
închis	닫힌
element	항목
element	품목
element	아이템
element	요소
element	원소
roșii	토마토
roșii	토마토
munca	퇴근
munca	직장
munca	작업
funcționează	웍스
funcționează	작동
funcționează	작품
persoana	사람
str	str
localizare	위치
localizare	지역화
localizare	현지화
contact	접촉
contact	문의
contact	연락처
contact	연락
ordin	순서
ordin	주문
renania	라인란트
capacitate	용량
capacitate	능력
capacitate	능력자
arme	무기
arme	총기
stele	항성
stele	스타
napoleon	나폴레옹
cântece	노래
cântece	songs
adoptat	채택
adoptat	입양
federația	연맹
federația	연방
windows	윈도우
comercial	상용
comercial	상업용
comercial	상업
crește	증가
crește	자라
rss	rss
calitatea	품질
calitatea	퀄리티
calitatea	화질
calitatea	화질이
antonio	안토니오
jucători	플레이어
jucători	선수
jucători	플레이어스
trecerea	지나가다
trecerea	지나가다가
trecerea	지나가
trecerea	지나가는
varianta	변종
nova	노바
statuia	동상
statuia	여신상
statuia	조각상
profesorul	교수
profesorul	교수님
tipul	형식
tipul	타입
tipul	종류
tipul	유형
contract	계약
contract	계약서
croația	크로아티아
croația	크로아티아인
compusă	작곡
compusă	자작곡
repede	빠른
repede	빠르다
repede	빨라
repede	빠름
repede	빠르게
mary	메리
mary	마리아
podul	다리
podul	브리지
rău	bad
rău	나쁜
rău	나쁘다
artistică	예술적
limbile	언어
lungimea	길이
mediul	환경
tronul	왕좌
tronul	왕위
ansamblul	앙상블
electric	전기
electric	전기
rezultatul	결과
recent	최근
recent	최근에
recent	최근
înapoi	다시
înapoi	뒤로
societate	사회
protecție	보호
scoția	스코틀랜드
concert	연주회
concert	콘서트
carieră	경력
carieră	직업
carieră	커리어
arena	아레나
motor	엔진
motor	모터
motor	전동기
grupa	그룹
grupa	집단
redactor	편집기
redactor	편집자
redactor	에디터
proiecte	프로젝트
canalul	채널
obiect	객체
obiect	개체
obiect	대상
obiect	천체
ioana	조앤
royal	로열
royal	로얄
tineri	영영
tineri	젊은
nordică	노르딕
nordică	스칸디나비아
harry	해리
harry	헤리
companii	회사
cartier	동네
cartier	카르티에
cartier	근방
specialitate	전문
aspect	외모
aspect	모양
aspect	출연
clădire	건물
clădire	건축
clădire	빌딩
creată	생성
creată	만들었습니다
dealul	언덕
guvernator	주지사
episod	에피소드
centre	센터
acțiunile	행동
acțiunile	활동
acțiunile	동작
acțiunile	액션
crede	believe
crede	믿기
noastră	우리의
debut	데뷔해
debut	데뷔
episodul	에피소드
religioasă	종교
praga	프라하
critică	평론
critică	비판
critică	비평
critică	크리티컬
ține	유지
necesară	필요함
necesară	필수
baden	바덴
cambridge	케임브리지
artiști	음악가
artiști	예술가
artiști	아티스트
artiști	아티스트가
americani	미국인
regimentul	연대
paginile	페이지
înscris	득점
utc	utc
utc	표준시
net	net
francisc	프랜시스
câmp	필드
câmp	현장
alfred	알프레드
alfred	앨프레드
alfred	앨프리드
atacat	습격
memoria	추억
memoria	기억력
memoria	메모리
memoria	기억
mâna	핸드
rezultatele	결과
domenii	도메인
domenii	필드
domenii	영역
fondator	창립
fondator	설립자
fondator	창시자
fondator	창립자
pădure	우즈
apele	워터스
eduard	에드워드
asemănătoare	비슷함
asemănătoare	유사한
asemănătoare	비슷한
asemănătoare	유사
pur	순수한
pur	순수
document	문서로
document	문서
evreilor	유대인
concurs	경쟁
concurs	콘테스트
concurs	대회
sol	토양
sol	sol
sol	그라운드
proprii	소유
viteza	속력
viteza	속도
viteza	스피드
statut	상태
nave	혈관
cat	고양이
legat	바운드
legat	묶여
mijloc	중간
mijloc	가운데
durata	기간
conduce	드라이브
lucruri	것들
lucruri	사물
lucruri	물건
austriac	오스트리아인
japonez	일본어
japonez	일본
japonez	일본인
înconjurătoare	둘러싸인
mașini	자동차
mașini	차량
mașini	머신
mașini	기계
liste	리스트
liste	목록
constantinopol	콘스탄티노
campion	챔피언십
campion	챔피언
puține	몇몇
masa	탁자
masa	식탁
masa	테이블
masa	미사
masa	매스
masa	대량
masa	질량
masa	식사
vândut	팔렸다
vândut	판매
ducele	공작
ducele	듀크
youtube	유튜브
youtube	youtube
youtube	유투브
campionilor	챔피언스
campionilor	챔피언
altul	또다른
dedicat	헌신
incluse	포함
incluse	포함됨
relația	연애
relația	관계
varșovia	바르샤바
minim	최소
minim	최소
frații	형제
frații	형제자매
frații	남매
frații	형제
frații	브라더스
frații	형제들
intrare	입구
intrare	입력
intrare	입력기
intrare	입력하기
intrare	입출력
intrare	항목
străine	외국인
frumos	아름다운
frumos	아름다워
frumos	아름답다
frumos	나이스
întotdeauna	항상
întotdeauna	언제나
giovanni	조반니
atestare	증명
pământul	earth
pământul	대지
pământul	지구
episoade	에피소드
stea	항성
mereu	항상
mereu	언제나
limita	한계
limita	제한
limita	극한
thailanda	태국
thailanda	타이
lot	배치
lot	일괄
papă	교황
ordinea	순서
ordinea	주문
jet	제트
jet	제트기
denumire	이름
poloneză	폴란드어
poloneză	폴란드
jackson	잭슨
născută	born
născută	출생
născută	탄생
williams	윌리암스
williams	윌리엄스
cer	하늘
cer	스카이
utilizate	사용함
utilizate	사용됨
utilizate	사용
regal	로열
regal	로얄
tradus	번역
străinătate	해외로
străinătate	해외
străinătate	해외로
străinătate	해외
străinătate	외국인
sicilia	시칠리아
algeria	알제리
românii	루마니아인
comisia	위원회
adevăr	진실
adevăr	진리
jacques	자크
capitală	자본
capitală	수도
capitală	캐피탈
capitală	자본주의
capitală	캐피털
trupe	밴드
trupe	군대
vietnam	베트남
angeles	앤젤레스
luca	루가
luca	루크
luca	루카
hotărât	결심
marian	마리안
scena	장면
scena	현장
științific	과학
capacitatea	용량
capacitatea	능력
capacitatea	능력자
economie	경제학
economie	경제
temperatura	기온
temperatura	체온
temperatura	온도
modificări	변화
modificări	변경
profil	프로파일
profil	프로필
mexic	멕시코
software	소프트웨어
soțul	배우자
soțul	남편
corect	오른쪽
corect	정답
corect	올바른
corect	공정
corect	박람회
corect	페어
dincolo	비욘드
dans	댄스
dans	무용
dans	댄싱
dans	춤추는
independența	독립
independența	독립운동
independența	독립기념일
val	val
val	파도
val	웨이브
val	물결
val	파동
evoluat	진화
last	마지막
last	라스트
scott	스콧
scott	스캇
angajat	직원
angajat	고용
angajat	고용
poarta	대문
poarta	게이트
tour	투어
tour	관광
tour	둘러보기
tour	구경
tour	여행
rolurile	역할
hill	언덕
apărarea	방위
apărarea	국방
apărarea	방어
apărarea	디펜스
apărarea	방위
apărarea	국방
apărarea	방어
apărarea	디펜스
durată	기간
comandantul	지휘관
comandantul	사령관
comandantul	커맨더
leopold	레오폴드
leopold	레오폴트
rețea	네트워크
utilizatori	사용자
spring	봄이
spring	스프링
voturi	득표
voturi	투표
documentar	다큐멘터리
silver	실버
toamna	가을이
toamna	가을
toamna	떨어지지
toamna	떨어지는
toamna	떨어짐
texas	텍사스
situație	상황
situație	상황이
valori	가치관
valori	가치
vânătoare	슬레이어
vânătoare	사냥
vânătoare	헌트
vânătoare	사냥
alex	알렉스
alex	앨릭스
iacob	제이콥
iacob	야곱
iacob	제임스
evenimentele	이벤트
evenimentele	행사
sectorul	섹터
sectorul	부문
francisco	프란시스코
distrus	파괴됨
grande	그란데
back	다시
back	뒤로
scăzut	낮은
scăzut	낮음
scăzut	low
line	라인
independente	독립
independente	독립적
normal	정규
normal	보통
normal	평범
normal	정상
termină	완료
termină	마무리
termină	마침
termină	끝내기
create	생성
create	만들었습니다
football	축구
football	미식축구
football	풋볼
aria	aria
aria	아리아
rece	춥다
rece	감기
rece	추위
rece	차가운
similar	비슷함
similar	유사한
similar	비슷한
similar	유사
similar	비슷함
similar	비슷하게
angajați	직원
angajați	직원들
irlanda	아일랜드
green	녹색
green	그린
green	초록색
green	초록
tehnice	테크니컬
tehnice	기술
tehnice	기술적
nostru	우리의
serviciu	서비스
romani	로마인
căsătoria	혼인
căsătoria	결혼
jones	존스
gol	목표
gol	비어
rar	희귀한
rar	귀한
rar	희귀
rar	드문
teodor	시어도어
young	영영
young	젊은
argentina	아르헨티나
argentina	아르헨티나인
argentina	아르헨티나
argentina	아르헨티나인
decizia	의사결정
decizia	결정
lansarea	출시
lansarea	런칭
lansarea	출시
lansarea	실행
lansarea	발사
lansarea	런칭
eroilor	영웅
eroilor	히어로
eroilor	히어로즈
călătorie	여행
călătorie	여행
călătorie	여행
management	경영
management	관리
formație	밴드
formație	형성
comitetul	위원회
moldovenească	몰도바어
cont	계좌
cont	계정
structură	구조물
structură	구조
banca	뱅크
banca	은행
dragoste	러브
dragoste	사랑
politici	정책
out	아웃
specială	특수
specială	특별한
specială	스페셜
specială	특별
con	원뿔
întoarce	턴제
întoarce	반환
întoarce	리턴
par	머리카락
par	머리
par	머리카락이
simbol	기호
simbol	상징
bruno	브루노
clasamentul	랭킹
clasamentul	순위
finala	파이널
finala	결승전
finala	결승
finala	기말고사
finala	파이널
finala	결승전
arestat	체포
sportiv	운동선수
sportiv	육상선수
vin	출시
vin	coming
vin	vin
vin	와인
vin	포도주
evoluează	진화
rezistență	저항운동
rezistență	저항성
rezistență	저항
comisiei	위원회
oxford	옥스포드
oxford	옥스퍼드
sri	sri
albastru	파란색
albastru	청색
albastru	푸른
albastru	블루
albastru	파랑
albastru	푸른색
regulă	법칙
regulă	규칙
influență	영향력
disney	디즈니
fata	girl
fata	소녀
fata	얼굴
fata	얼굴이
protejate	보호
editare	편집
editare	편집하기
editare	수정
editare	편집
editare	수정
zbor	날아라
zbor	플라이
zbor	flying
zbor	플라잉
zbor	날아라
zbor	비행
zbor	항공편
zbor	비행
discută	토론하기
discută	논의
avion	비행기
avion	평면
avion	비행기
vas	선박
nava	선박
anti	안티
agricole	농업
agricole	농지
evident	명백하다
evident	명백히
evident	명백하게
căutare	찾기
căutare	검색
căutare	검색하기
revistă	잡지
revistă	매거진
autoritatea	권위
lider	리더
lider	지도자
arătat	표시됨
arătat	표시된
cruce	교차
cruce	십자
cruce	십자가
cruce	크로스
vot	투표
vocal	보컬
vocal	보컬
pilot	조종사
pilot	파일럿
carlos	카를로스
realitate	리얼리티
realitate	현실
atins	달성
atins	도달
spaniol	스페인어
similare	비슷함
similare	유사한
similare	비슷한
similare	유사
decedat	사망
bucuresti	부쿠레슈티
chris	크리스
includ	포함
dorit	원하는
directorul	디렉토리
directorul	디렉터리
ohio	오하이오
metode	수단
metode	메서드
metode	방법
crucea	교차
crucea	십자
crucea	십자가
crucea	크로스
participarea	참가
participarea	참여
dublu	더블
magazin	상점
magazin	가게
magazin	쇼핑
magazin	매장
magazin	가게
magazin	상점
magazin	스토어
ștergere	삭제
ștergere	지우기
