در	porta
کودکان	filhos
کودکان	criança
میانه	meados
میانه	médio
میانه	meio
میانه	middle
میانه	moderar
میانه	moderado
میانه	moderados
میانه	moderada
اساسی	fundamental
اساسی	fundamentais
شش	seis
شش	six
ضد	anti
قهرمان	campeão
قهرمان	champ
قهرمان	herói
قهرمان	heroi
قهرمان	hero
قهرمان	campeão
قهرمان	campeã
قهرمان	champion
ساختار	estrutura
محله	bairro
محله	vizinhança
یهودیان	judaica
یهودیان	judeus
یهودیان	judia
یهودیان	judeu
یهودیان	judaico
یهودیان	judeus
باستانی	antiga
باستانی	antigo
باستانی	antigos
باستانی	antiguidade
باستانی	ancião
فشار	imprensa
فشار	pressione
فشار	pressões
فشار	pressão
فشار	push
فشار	empurra
فشار	empurrar
محصول	produto
مسئله	problemas
مسئله	problema
مسئله	questão
گاز	trinca
گاز	morder
گاز	morde
گاز	mordida
گاز	gas
گاز	gás
گاز	gases
جمع	cobrar
جمع	recolher
جمع	coletar
جمع	reunir
جمع	plural
فیلمی	filme
رخ	ocorrer
رخ	ocorrem
رخ	ocorre
جنبش	movimentação
جنبش	movimentos
جنبش	movimento
تحصیل	estudo
تحصیل	estuda
تحصیل	estude
تحصیل	estudar
شیعه	xiitas
شیعه	xiita
سوئیس	suíça
سوئیس	suiça
سوئیس	suíça
سوئیس	suiça
سوئیس	suíços
سوئیس	swiss
سوئیس	suíço
مشهد	mashhad
اهمیت	importancia
اهمیت	importância
جایی	lugar
جایی	place
جایی	local
جایی	sítio
ارشد	seniores
ارشد	senior
ارشد	finalista
ارشد	sênior
ارشد	sénior
دیوید	davi
دیوید	david
کاربردی	aplicados
کاربردی	aplicado
کاربردی	aplicadas
کاربردی	aplicou
کاربردی	aplicada
کاربردی	aplicativo
کاربردی	aplicação
کاربردی	aplicável
کاربردی	aplicáveis
تابع	função
تابع	funções
نیمه	semi
عمر	omer
عمر	omar
عمر	omar
مهر	selo
مهر	carimbo
مهر	focas
مهر	selos
مهر	mehr
مهر	selados
مهر	selado
مهر	selada
مهر	lacrado
مهر	foca
مهر	lacre
مهر	selo
جدول	tabela
جدول	mesa
جدول	quadro
اجازه	permitir
اجازه	permissão
شاعران	poetas
امیر	emir
امیر	emir
امیر	amir
ویلیام	william
ویلیام	willian
ویلیام	guilherme
عرضه	apresentado
عرضه	apresentadas
عرضه	apresentados
عرضه	exposta
عرضه	expostos
عرضه	expostas
عرضه	exposto
فضایی	alien
فضایی	extraterrestre
فضایی	aliens
فضایی	estrangeiro
فضایی	alienígena
فضایی	espaço
فضایی	space
کارهای	emprego
کارهای	trabalhos
کارهای	empregos
سنای	senado
دار	dar
وزن	peso
تقریباً	quase
قرآن	corão
قرآن	alcorão
قرآن	corão
قرآن	alcorão
طلایی	dourada
طلایی	dourados
طلایی	golden
طلایی	ouro
طلایی	dourado
طلایی	ouro
طلایی	gold
طلایی	dourado
ستاره	estrela
ستاره	star
ستاره	estrelas
سنتی	tradicional
سنتی	tradicionais
تصویب	homologação
تصویب	aprovação
پرورش	reprodutores
پرورش	procriação
پرورش	reprodução
پرورش	nutri
بهمن	avalanche
بهمن	bahman
طلا	ouro
طلا	gold
طلا	dourado
داشتن	ter
داشتن	tendo
دره	valley
دره	vale
پرتغال	portugueses
پرتغال	portugues
پرتغال	português
پرتغال	portuguesa
عربستان	arábia
عربستان	arábia
عربستان	saudita
هفته	semana
هفته	semanas
سیتی	cidade
قرمز	vermelhas
قرمز	vermelha
قرمز	vermelho
قرمز	vermelhos
قرمز	red
ثابت	firme
ثابت	fixo
ثابت	fixas
ثابت	fixos
ثابت	corrigido
ثابت	fixa
ثابت	constante
ثابت	constantes
ثابت	provada
ثابت	comprovado
ثابت	comprovada
ثابت	provado
متحد	unidas
متحد	unida
متحد	united
متحد	unidos
متحد	unir
متحد	unam
متحد	aliado
متحد	aliadas
متحد	aliada
متحد	aliados
خبر	novidades
خبر	noticias
خبر	notícia
خبر	notícias
ورود	chegada
ورود	chegar
ورود	entrando
ورود	entrada
برجسته	proeminente
برجسته	proeminentes
برجسته	distintos
برجسته	distinguido
برجسته	distinto
برجسته	pendentes
گیلان	gilan
میلیارد	bilhão
میلیارد	bilhões
میلیارد	biliões
میلیارد	bilhões
قبلی	anterior
قبلی	anteriores
نقطه	pontos
نقطه	spot
نقطه	ponto
نقطه	point
حفظ	manter
حفظ	preservação
حفظ	preservando
حفظ	preservar
حفظ	mantendo
مشترک	comum
مشترک	frequentes
مشترک	common
مشترک	frequente
آتش	fire
آتش	fogueira
آتش	fogo
آتش	incêndio
بلوچستان	baluchistão
گاه	dobrar
گاه	dobragem
گاه	gah
زیست	biologia
فنی	técnicos
فنی	técnico
فنی	técnica
فنی	fanny
چشمه	spa
چشمه	termas
چشمه	fonte
چشمه	molas
چشمه	nascentes
چشمه	primaveras
چشمه	springs
تقسیمات	divisões
ایلینوی	illinois
پوشش	cobertura
پوشش	cover
پوشش	cubra
پوشش	cobrir
پوشش	capa
پوشش	cobertura
پوشش	cobrindo
پوشش	abrangendo
سلطنتی	real
سلطنتی	royal
سلطنتی	imperiais
سلطنتی	imperial
فراهم	fornecer
فراهم	forneça
فراهم	providenciar
فراهم	proporcionar
زیردریایی	submarino
زیردریایی	submarinos
کتابخانه	biblioteca
تشخیص	deteção
تشخیص	detecção
تشخیص	diagnosticar
تشخیص	detectar
تشخیص	detecta
تشخیص	detetar
تشخیص	diagnóstico
درخت	árvore
درخت	arvore
درخت	árvores
درخت	arvores
نزدیکی	perto
نزدیکی	próximo
تأثیر	influencia
تأثیر	influência
تأثیر	influências
تأثیر	influenciar
تأثیر	efeito
عرض	largura
دید	viu
دید	visibilidade
دید	visão
دید	vision
خدمت	servi
خدمت	servidos
خدمت	servia
خدمت	serviu
خدمت	servido
خدمت	servindo
خدمت	servir
خدمت	sirva
خدمت	servir
خدمت	serve
خدمت	servi
خدمت	serviço
داستانی	story
داستانی	história
بعدها	depois
ایرلند	irlandeses
ایرلند	irish
ایرلند	irlandesa
ایرلند	irlandês
ایرلند	irlanda
پرواز	fly
پرواز	voe
پرواز	mosca
پرواز	voar
پرواز	voa
پرواز	voando
پرواز	voar
پرواز	flying
پرواز	voo
پرواز	vôo
رمان	romance
رمان	novela
رمان	novelas
رمان	romances
حاصل	produto
حاصل	resultado
ادبی	literária
ادبی	literários
ادبی	literário
خرد	intelecto
آسیایی	asiáticas
آسیایی	asiática
آسیایی	asiático
آسیایی	asiáticos
بنیاد	foundation
بنیاد	fundações
بنیاد	fundação
بنیاد	alicerce
همدان	hamadã
الله	allahu
الله	allah
الله	alá
الله	deus
کشورها	países
خدا	deus
شهید	shahid
شهید	mártir
شهید	mártires
شهید	shaheed
رهبری	conduzindo
رهبری	liderando
رهبری	liderar
رهبری	liderança
بریتانیایی	britânico
بریتانیایی	britânicos
بریتانیایی	british
تحقیقات	investigação
تحقیقات	investigação
تحقیقات	pesquisa
تحقیقات	pesquisas
کلاسیک	clássica
کلاسیک	clássicos
کلاسیک	clássicas
کلاسیک	clássico
کلاسیک	clássica
کلاسیک	clássicos
کلاسیک	classic
کلاسیک	clássico
زندان	cadeia
زندان	prisão
زندان	cárcere
زندان	prisão
زندان	cárcere
سلطان	soltan
سلطان	sultão
سلطان	sultan
خوزستان	khuzistão
هوا	clima
هوا	tempo
هوا	meteorologia
هوا	ar
هوا	air
برق	eletricidade
برق	electricidade
برق	elétricos
برق	elétrica
برق	elétrico
برق	eléctrica
برق	relâmpago
برق	relâmpagos
برق	lightning
جزایر	ilhas
خورشید	sun
خورشید	sol
نقاشی	tinta
نقاشی	pintura
نقاشی	pinta
نقاشی	pintar
نقاشی	pintar
نقاشی	pintura
نقاشی	pintando
نقاشی	desenho
نقاشی	desenhar
نقاشی	desenhando
معتبر	válidos
معتبر	válido
معتبر	válida
معتبر	válidas
پایتخت	capitais
پایتخت	capital
تاسیس	estabelecimento
تاسیس	estabelecendo
شاعر	poeta
شاعر	poetisa
تیر	tir
تیر	flecha
تیر	seta
تیر	arrow
مطالعه	estudando
مطالعه	estudar
مطالعه	estudo
مطالعه	estuda
مطالعه	estude
مطالعه	estudar
قتل	assassinato
قتل	assassínio
قتل	homicídio
رادیو	radio
رادیو	rádio
بومی	aborígene
بومی	aborígenes
بومی	indígenas
بومی	indígena
بومی	nativas
بومی	nativa
بومی	nativo
بومی	nativos
نقشه	mapa
نقشه	plano
نقشه	plan
نقشه	planejar
تغییرات	variações
تغییرات	mudanças
تغییرات	alterações
تغییرات	modificações
امروز	hj
امروز	hoje
بلند	alto
بلند	high
بلند	altos
بلند	altas
بلند	alta
بلند	alto
بلند	barulhenta
بلند	barulhento
خودرو	automóvel
خودرو	carro
خودرو	automóvel
خودرو	veículo
خودرو	veiculo
ایتالیایی	italiana
ایتالیایی	italianos
ایتالیایی	italiano
نگاه	olhando
نگاه	procurando
نگاه	olhar
نماینده	representante
نماینده	representante
نماینده	representativo
نماینده	representativa
نماینده	delegar
نماینده	delegada
نماینده	delegado
اوج	clímax
اوج	topo
اوج	top
اوج	pico
اوج	peak
اوج	zenith
مقدس	sagrado
مقدس	sagrados
مقدس	sagrada
مقدس	santo
حرف	falando
حرف	conversando
حرف	letra
حرف	carta
حرف	conversar
حرف	fala
حرف	falar
حرف	fale
حرف	conversa
ابراهیم	ebrahim
ابراهیم	ibrahim
ابراهیم	abraham
ابراهیم	abraão
اشتباه	errado
اشتباه	errada
اشتباه	engano
اشتباه	erro
شهرک	vila
شهرک	cidade
جامع	abrangente
جامع	abrangentes
یونانی	grega
یونانی	grécia
یونانی	gregos
یونانی	grego
یونانی	gregos
دهانه	cratera
جعبه	box
جعبه	caixa
جعبه	caixas
جعبه	caixotes
ساز	instrumento
مراکز	centros
مراکز	centros
محدود	delimitada
محدود	limitado
محدود	limitados
محدود	limitadas
محدود	limited
محدود	limitada
محدود	limite
محدود	limitar
احتمال	chances
احتمال	probabilidades
احتمال	probabilidade
احتمال	possibilidade
احتمال	probabilidade
احتمال	probabilidades
نروژ	noruegueses
نروژ	norueguesa
نروژ	norueguês
نروژ	noruega
همیشه	always
همیشه	sempre
عشق	amor
عشق	love
عشق	amo
مجارستان	hungria
مجارستان	húngaros
مجارستان	húngaro
مجارستان	húngara
ارمنی	armênio
ارمنی	arménia
ارمنی	arménio
ارمنی	armênios
ارمنی	armênia
ارمنی	armênios
ارمنی	arménios
چک	tcheca
چک	checo
چک	tcheco
چک	checa
چک	cheque
چک	verificações
چک	controlos
چک	cheques
خصوصی	privada
خصوصی	privado
خصوصی	private
آلاباما	alabama
ساده	simple
ساده	simples
ساده	plain
ساده	planície
ساده	simples
ساده	simplesmente
ساده	facil
ساده	fácil
ساده	easy
ساده	calma
شنا	nado
شنا	natação
شنا	nadar
شنا	natação
شنا	nadar
تخت	takht
تخت	cama
سپاه	legião
سپاه	exércitos
سپاه	exército
سپاه	tropa
سپاه	army
بندی	bandy
برج	torres
برج	torre
برج	tower
سرانجام	enfim
سرانجام	finalmente
اسکاتلند	escócia
اسکاتلند	escócia
اسکاتلند	escocês
اسکاتلند	escoceses
اسکاتلند	escocesa
اسکاتلند	scottish
اوهایو	ohio
نقاط	pontos
نقاط	pintas
نقاط	manchas
نقاط	spots
رابرت	robert
رابرت	roberto
اسید	ácidos
اسید	ácido
لس	los
لس	les
اوایل	early
اوایل	cedo
پنجم	quinto
پنجم	quinta
پشتیبانی	apoio
پشتیبانی	suporte
پشتیبانی	apoios
پشتیبانی	apoiado
پشتیبانی	suportados
پشتیبانی	suportadas
پشتیبانی	suportada
پشتیبانی	suportado
پشتیبانی	backup
پشتیبانی	reforços
ایستگاه	estação
معاصر	contemporâneo
معاصر	contemporâneos
معاصر	contemporâneas
معاصر	contemporânea
برده	escrava
برده	escravos
برده	escravo
اینترنت	internet
جورجیا	georgia
جورجیا	geórgia
جورجیا	giorgia
عثمانی	otomano
عثمانی	otomanos
عثمانی	otomana
توزیع	repartição
توزیع	distribuição
توزیع	distribui
توزیع	distribuir
برخورد	impact
برخورد	impacte
برخورد	impacto
برخورد	impactos
برخورد	colisão
برخورد	confronto
برخورد	clash
دلایل	motivos
دلایل	razões
دلایل	argumentos
دلایل	argumentação
صد	hundred
صد	cem
صد	centena
پول	dinheiro
پول	money
پول	grana
واشینگتن	washington
عرب	árabe
عرب	árabes
عرب	árabes
پیروزی	vitoria
پیروزی	victory
پیروزی	vitória
پیروزی	triunfo
پیروزی	triunfar
صدا	sound
صدا	som
صدا	voice
صدا	voz
صدا	áudio
صدا	audio
قزوین	qazvin
صاحب	dona
صاحب	proprietária
صاحب	dono
صاحب	proprietário
برادر	bro
برادر	mano
برادر	irmão
برادر	irmao
برادر	brother
مطالعات	estudos
مشکلات	dificuldades
مشکلات	problemas
اقیانوس	oceanos
اقیانوس	oceanos
اقیانوس	oceano
سریع	rápido
سریع	rápido
سریع	fast
جوان	joana
جوان	joan
جوان	young
جوان	jovem
جوان	jovens
سرطان	câncer
سرطان	cancro
سرطان	cancer
مشابه	semelhante
مشابه	similar
مشابه	semelhantes
مشابه	similares
دانشمندان	acadêmicos
دانشمندان	estudiosos
دانشمندان	cientistas
جشن	comemorando
جشن	celebrando
جشن	partido
جشن	party
جشن	festa
جشن	festim
جشن	banquete
جشن	festa
جشن	celebrar
جشن	celebra
جشن	celebre
جشن	comemorar
جشن	celebração
جشن	comemoração
نظیر	peer
نظیر	nazir
جمهور	presidentes
اعمال	aplicando
کلمه	word
کلمه	palavra
آینده	futuro
آینده	future
آینده	futuras
آینده	futuros
آینده	futura
اسپانیایی	castelhano
اسپانیایی	espanhola
اسپانیایی	espanhóis
اسپانیایی	espanhol
اوکراین	ucrânia
قطع	corta
قطع	cut
قطع	corte
قطع	cortar
رد	vermelhas
رد	vermelha
رد	vermelho
رد	vermelhos
رد	red
مازندران	mazandaran
مازندران	cáspio
اخیر	recentes
اخیر	recente
تصاویر	imagens
تصاویر	fotografias
تصاویر	fotos
تصاویر	imagens
تدوین	editando
تدوین	edição
جوانان	jovens
جوانان	juventude
تازه	frescas
تازه	fresh
تازه	frescos
تازه	fresco
تازه	novo
تازه	novas
تازه	novos
تازه	novidade
تازه	nova
سرخ	vermelhas
سرخ	vermelha
سرخ	vermelho
سرخ	vermelhos
سرخ	red
کودک	criança
فرایند	processo
دل	heart
دل	coração
دل	del
دل	dell
دل	corações
دل	copas
دل	hearts
صدای	voice
صدای	voz
رهبر	lider
رهبر	leader
رهبر	líder
ناشر	editor
ناشر	editora
ناشر	editoras
ناشر	editores
دیگران	outros
دیگران	outras
واقعی	real
واقعی	verdadeiro
واقعی	reais
واقعی	verdadeiros
واقعی	verdadeira
هواپیمایی	aviação
هواپیمایی	avião
هواپیمایی	airlines
مشارکت	participação
شدت	intensidade
شدت	gravidade
شدت	severidade
فیلمبرداری	cinematografia
فیلمبرداری	filmou
فیلمبرداری	filmado
فیلمبرداری	filmada
فیلمبرداری	filmados
فیلمبرداری	tiroteio
فیلمبرداری	atirando
فیلمبرداری	tiro
فیلمبرداری	filmando
فیلمبرداری	filmar
فیلمبرداری	filmagem
فیلمبرداری	filmagens
آورده	trouxeram
آورده	trouxe
آورده	trazido
جایگزین	substitutos
جایگزین	substituições
جایگزین	alternativo
جایگزین	alternativas
جایگزین	alternativa
جایگزین	substituto
جایگزین	substituição
جایگزین	substituído
جایگزین	substituídos
جایگزین	substituída
جایگزین	substituiu
جایگزین	substituir
جایگزین	substitui
جایگزین	substitua
جایگزین	substituição
حفاظت	conservação
حفاظت	proteção
حفاظت	protecção
شبیه	like
شبیه	curta
شبیه	como
معادل	equivalentes
معادل	equivalente
بافت	tecidos
بافت	tecido
بافت	textura
بافت	texturas
مسائل	problemas
مسائل	problemas
مسائل	questões
بهبود	melhorar
بهبود	melhoria
بهبود	melhorando
بهبود	melhoramento
بهبود	aperfeiçoamento
بهبود	melhoria
بهبود	melhorias
بهبود	recuperando
بهبود	melhorar
بهبود	melhora
بهبود	melhore
کانزاس	kansas
پنسیلوانیا	pennsylvania
پنسیلوانیا	pensilvânia
داکوتای	dakota
داکوتای	dacota
ایرانیان	iranianos
ایرانیان	persa
ایرانیان	persas
ایرانیان	persas
ایرانیان	iraniana
ایرانیان	iranianos
ایرانیان	iraniano
عبدالله	abdullah
عبدالله	abdulla
تک	solteira
تک	solteiro
تک	single
ولایت	província
ولایت	kunar
گفتگو	conversação
گفتگو	conversa
رومانی	romeno
رومانی	romenos
رومانی	romena
رومانی	roménia
رومانی	romênia
استادان	mestres
استادان	masters
استادان	mestrado
نهایی	finais
نهایی	final
نهایی	derradeira
نهایی	ultimate
سومین	terceira
سومین	terço
سومین	terceiro
کردستان	curdistão
فلزی	metais
فلزی	metal
فلزی	metálico
فلزی	metálicas
فلزی	metálicos
ژاپنی	japonesa
ژاپنی	japonês
ژاپنی	japão
ژاپنی	japoneses
هنرهای	arts
هنرهای	artes
پرچم	pavilhão
پرچم	bandeira
پرچم	flags
پرچم	bandeiras
سینمای	cinemas
سینمای	cinema
کاخ	palazzo
کاخ	palácio
کاخ	palace
تحصیلات	educação
تحصیلات	ensino
صحنه	cena
صحنه	palco
صحنه	etapa
واکنش	reacção
واکنش	reação
واکنش	reflexo
واکنش	resposta
اکثر	most
عوامل	factores
عوامل	fatores
ورودی	input
ورودی	entrada
ورودی	entrada
ورودی	entrada
روشن	light
روشن	luz
روشن	leve
روشن	limpo
روشن	clear
روشن	limpar
روشن	roshan
رسیدگی	consideração
صورتی	pink
صورتی	rosa
سعی	tentar
سعی	tentando
ساسانیان	indo
اجرایی	executivo
اجرایی	executivos
اجرایی	executiva
پست	postar
پست	publicar
پست	publicação
پست	pós
پست	post
پست	publicado
پست	postado
پست	postou
پست	postei
پست	publicou
امی	amy
عملکرد	performance
عملکرد	atuação
عملکرد	desempenho
بشر	humanos
بشر	humanidade
بشر	humano
بشر	humanas
بشر	humana
بشر	human
مدار	órbita
مدار	orbita
مدار	circuito
مدار	circuitos
کدام	qual
نگهداری	mantendo
نگهداری	manter
نگهداری	manutenção
بهره	juros
بهره	interesse
باب	bab
اروپایی	europeu
اروپایی	europeia
اروپایی	europeias
گرمی	cordialidade
گرمی	calor
گرمی	grammy
رفتار	comportamentos
رفتار	comportamento
رفتار	deliberando
رفتار	atuando
رفتار	atuação
رفتار	comportamentos
رفتار	comportamento
فرمول	formula
فرمول	fórmula
نوری	nuri
نوری	light
نوری	luz
نوری	leve
نوری	óptica
نوری	óptico
نوری	ópticos
نوری	ótica
زیبا	linda
دانشجویان	alunos
دانشجویان	estudantes
مربیان	gerentes
مربیان	gestores
محور	eixo
محور	eixo
محور	eixos
مخالفت	dissidência
مخالفت	oposição
حمل	transportando
دینی	religiosos
دینی	religiosa
دینی	religioso
دینی	religiosas
مسلمانان	muçulmanos
مسلمانان	muçulmano
مسلمانان	muçulmanos
مسلمانان	muçulmanas
مسلمانان	muçulmana
گورستان	cemitério
آهن	ferro
پیشین	anterior
پیشین	anteriores
مقایسه	comparação
مقایسه	comparar
مقایسه	compare
مقایسه	comparado
مقایسه	comparada
مقایسه	comparados
رسیدن	chegou
رسیدن	chegaram
رسیدن	cheguei
ابزار	ferramenta
ابزار	ferramentas
مهاجرت	migrar
مهاجرت	colonização
مهاجرت	imigração
مهاجرت	migração
مهاجرت	migrações
اشعار	hinos
مقاومت	resiste
مقاومت	resistir
مقاومت	resista
مقاومت	resistindo
مقاومت	resistências
مقاومت	resistência
سینمایی	filme
بیمارستان	hospital
بیمارستان	hospitalares
بیمارستان	hospitalar
بیمارستان	hospitais
پا	foot
پا	pé
پا	pernas
پا	perna
اصول	axiomas
اصول	básicas
اصول	básico
اصول	princípios
اصول	principios
کن	ken
مجموع	soma
مجموع	sum
مجموع	somatório
مجموع	total
تفاوت	diff
تفاوت	diferenças
تفاوت	divergências
تفاوت	diferenças
تفاوت	diferenca
تفاوت	diferença
تفاوت	diferenças
دیدگاه	aspetos
دیدگاه	aspectos
گمر	gmr
دانمارک	dinamarca
دانمارک	dinamarquesa
دانمارک	dinamarqueses
دانمارک	dinamarquês
نوشتن	escreve
نوشتن	escreva
نوشتن	escrever
نوشتن	escrevendo
نوشتن	escrita
نوشتن	escrever
اختلاف	discordar
اختلاف	discorda
اختلاف	discordo
اختلاف	divergências
اختلاف	diferenças
اختلاف	desentendimento
اختلاف	desacordo
اختلاف	discordância
لبنان	libanesa
لبنان	libaneses
لبنان	libanês
لبنان	líbano
هشت	oito
هشت	eight
شهردار	prefeito
شهردار	mayor
نوبل	noble
نوبل	nobres
نوبل	nobre
نوبل	nobel
بسکتبال	basquete
بسکتبال	basquetebol
سخت	duro
سخت	hard
سخت	difícil
سخت	dura
سخت	dificil
سخت	difíceis
سخت	difícil
سامانه	system
سامانه	sistema
هدایت	guia
هدایت	orientações
هدایت	orientação
تخیلی	ficção
تخیلی	fiction
پیام	recado
پیام	mensagem
پیام	mensagens
فردی	freddie
فردی	freddy
گیتار	guitarra
گیتار	violão
پلیس	polícia
پلیس	policia
مفهوم	conceito
چیز	coisas
خطی	linear
خطی	lineares
خطی	manuscrito
خوانده	lidos
خوانده	ler
خوانده	leia
خوانده	lê
بنده	serva
بنده	servo
بنده	escrava
بنده	escravos
بنده	escravo
کمیته	comitês
کمیته	comissões
کمیته	comités
کمیته	comitê
کمیته	comite
کمیته	comissão
کمیته	comité
ژان	jean
ژان	joana
ژان	joan
ژان	joana
ژان	jeanne
اسماعیل	ismail
اسماعیل	ismael
اسماعیل	ismael
تنظیم	adaptação
تنظیم	ajustamento
تنظیم	ajuste
تنظیم	conjunto
تنظیم	definir
تنظیم	set
تنظیم	definido
تنظیم	configuração
خلاصه	breves
خلاصه	breve
خلاصه	síntese
خلاصه	resumo
خلاصه	sumário
ساکن	acalma
ساکن	residente
ساکن	residentes
ساکن	morador
ساکن	ocupante
ساکن	ocupantes
ساکن	estacionário
ساکن	estacionária
دیوان	diwan
گسترده	espalhe
گسترده	propagação
گسترده	espalhar
گسترده	expandido
گسترده	ampliado
گسترده	expandida
گسترده	expandiu
گسترده	estendida
گسترده	prolongado
گسترده	estendido
گسترده	alargado
گسترده	difundido
گسترده	difundida
گسترده	generalizada
الکتریکی	elétricos
الکتریکی	elétrica
الکتریکی	elétrico
الکتریکی	eléctrica
الکتریکی	elétricos
الکتریکی	eléctricos
الکتریکی	elétrica
الکتریکی	elétrico
رایانه	computadores
رایانه	computador
رایانه	computação
رایانه	informática
عبور	trânsito
عبور	cruz
عبور	cross
عبور	passe
عبور	passar
عبور	passa
عبور	pass
ششم	sexto
ششم	sexta
لی	lee
هنرمند	artista
گوناگون	diverso
گوناگون	diversa
گوناگون	diversificado
گوناگون	vários
گوناگون	diversos
گوناگون	várias
مدرن	moderna
مدرن	modernas
مدرن	modern
مدرن	moderno
ماشین	maquinas
ماشین	máquina
ماشین	maquina
ماشین	carro
ماشین	automóvel
ماشین	veículo
ماشین	veiculo
یونایتد	unidas
یونایتد	unida
یونایتد	united
یونایتد	unidos
گلدن	dourada
گلدن	dourados
گلدن	golden
گلدن	ouro
گلدن	dourado
شدید	severo
شدید	severas
شدید	severa
شدید	grave
شدید	intensa
شدید	intensas
شدید	intensos
شدید	intenso
شیر	leão
شیر	leite
سخن	word
سخن	palavra
نقد	críticas
نقد	crítica
نقد	dinheiro
نقد	grana
نقد	numerário
نقد	cash
محافظت	proteger
محافظت	proteção
محافظت	protegendo
محافظت	proteja
محافظت	protejam
محافظت	proteger
محافظت	protege
محافظت	proteção
محافظت	protecção
تنیس	ténis
تنیس	tênis
تنیس	tenis
بهار	spring
بهار	primavera
بهار	mola
بهار	bahar
قانونی	legítima
قانونی	legítimo
قانونی	legítimos
قانونی	jurídica
قانونی	jurídico
قانونی	legal
قانونی	legais
حکم	julgamento
حکم	juízo
حکم	julgamento
حکم	acórdão
حکم	frase
حکم	sentença
قصد	intenções
قصد	intenção
قصد	intenções
قصد	intento
قصد	intenção
قصد	pretendida
قصد	destinados
قصد	pretendido
قصد	pretendia
قصد	intenções
هوای	clima
هوای	tempo
هوای	meteorologia
هوای	huai
ماهی	peixes
ماهی	peixe
رم	roma
رم	ram
رم	carneiro
رایج	comum
رایج	frequentes
رایج	common
رایج	frequente
هماهنگ	coordenar
کبک	partridge
کبک	quebec
مستند	documentário
مهاجر	migrantes
مهاجر	refugiados
مهاجر	imigrante
مهاجر	imigrantes
فرهنگستان	academy
فرهنگستان	academia
جایگاه	residence
جایگاه	residência
جایگاه	estância
جایگاه	resort
خطوط	linhas
سالهای	years
سالهای	anos
زمینی	ground
زمینی	terreno
نژاد	raça
نژاد	mestiço
نژاد	raça
نژاد	corrida
نژاد	race
نژاد	linhagem
خمینی	khomeini
اروپای	europa
خاندان	clã
طولانی	longa
طولانی	longos
طولانی	longo
طولانی	comprido
طولانی	long
ریشه	raízes
ریشه	raiz
ریشه	root
ریشه	raíz
ریشه	raízes
مریلند	maryland
سرد	frio
سرد	cold
سرد	frios
سرد	fria
تحقیق	investigando
تحقیق	investigação
تحقیق	inquérito
تحقیق	investigação
تحقیق	pesquisa
تحقیق	pesquisas
ریچارد	richard
ریچارد	ricardo
تنسی	tennessee
کاتولیک	católico
کاتولیک	católicas
کاتولیک	católicos
کاتولیک	catolicismo
کاتولیک	católica
اکلاهما	oklahoma
جنگی	guerra
جنگی	war
جنگی	guerras
متوسط	médio
متوسط	média
متوسط	mídia
متوسط	médio
متوسط	média
متوسط	meio
متوسط	médium
دموکرات	democrata
دموکرات	democrática
دموکرات	democrático
دموکرات	democratas
دموکرات	democrata
دادگاه	tribunal
دادگاه	tribunal
دادگاه	corte
محسن	mohsen
محسن	muhsin
کنتاکی	kentucky
سزار	cesar
سزار	césar
سزار	caesar
سزار	cesar
سزار	césar
یمن	iêmen
یمن	iémen
حاج	haj
حاج	hajj
شناسایی	identifique
شناسایی	identificar
شناسایی	identifica
شناسایی	identificação
اسم	substantivo
اسم	substantivos
قطر	catar
قطر	qatar
بند	band
بند	banda
بند	parágrafo
بند	dobre
بند	dobrar
بند	bend
بند	obrigações
ستارگان	estrelas
ستارگان	stars
درختان	árvores
درختان	arvores
نتایج	resultados
نتایج	resultado
اثبات	provar
اثبات	prove
اثبات	provar
اثبات	provando
اثبات	prova
اثبات	provas
ادغام	fusão
ادغام	concentração
ادغام	fusão
ادغام	fundir
ادغام	junção
ادغام	mesclar
ادغام	mesclagem
ادغام	fundir
ادغام	mesclagem
دهم	décima
دهم	tenth
دهم	décimo
جذب	absorção
جذب	absorvem
جذب	absorve
جذب	absorver
جذب	atraia
جذب	atraem
جذب	atrair
جذب	atracção
جذب	atração
جذب	atraindo
جذب	atrair
بیشترین	most
لباس	roupas
لباس	roupa
لباس	vestuário
لباس	dress
لباس	vestir
لباس	vestido
لباس	vestidos
لباس	roupas
لباس	roupa
ترکی	turquia
ترکی	turki
ترکی	turcos
ترکی	turco
ترکی	turca
ترکی	turcas
سلام	olá
سلام	alô
سلام	hello
سلام	paz
تحلیل	analisados
تحلیل	analisada
تحلیل	analisado
تحلیل	analisadas
تحلیل	analise
تحلیل	análises
تحلیل	análise
سعید	saeed
سعید	sayid
ریاضی	matemático
ریاضی	matemática
ریاضی	matemática
همچنان	ainda
تاریخچه	historia
تاریخچه	história
نوشتار	documentar
نوشتار	documento
نقره	prateado
نقره	silver
نقره	prata
گویا	goya
آواز	sang
آواز	cantava
آواز	cantou
آواز	cantaram
آواز	cantando
آواز	cantar
آواز	canção
آواز	song
گلوب	globo
گلوب	globe
نظرات	opiniões
نظرات	pareceres
نظرات	comentário
نظرات	comentar
نظرات	comenta
نظرات	comentários
نظرات	observações
مرز	bordas
مرز	fronteiras
مرز	borda
مرز	fronteira
مرز	contorno
مرز	fronteira
رویدادهای	eventos
رویدادهای	acontecimentos
روستاها	vilas
روستاها	aldeias
فدرال	federal
فدرال	federais
فدرال	federais
