que	že
socials	sociálna
socials	spoločenský
objecte	namietať
objecte	predmet
objecte	objekt
objecte	objektu
directament	priamo
esposa	zena
esposa	manželku
esposa	žena
esposa	manželka
rep	prijíma
rep	dostáva
albert	albert
materials	materiály
materials	materiál
materials	materiálov
retirar	odobrať
roca	skala
roca	kameň
roca	skaly
roca	rock
notes	poznámok
notes	noty
notes	poznámky
notes	poznamenáva
comercials	komerčné
comercials	obchodný
comercials	obchodná
comercials	komerčný
comercials	obchodné
marina	marina
salvador	salvador
usuari	užívateľ
usuari	užívateľa
usuari	používateľa
usuari	užívateľské
usuari	používateľ
cort	dvor
cort	súd
plata	strieborný
plata	striebro
plata	strieborná
plata	silver
comandant	veliteľ
comandant	veliteľka
hivern	zime
hivern	zimný
hivern	zimná
hivern	zima
hivern	zimné
paraules	slov
paraules	slová
temperatura	teplota
temperatura	teploty
temperatura	teplotu
romans	rimania
contingut	obsahu
contingut	obsah
contingut	spokojná
suïssa	švajčiarsko
suïssa	švajčiarska
evolució	evolúcia
evolució	vývoj
evolució	evolúcie
representació	vykresľovanie
representació	reprezentácia
representació	zastúpenie
representació	zastupovanie
representació	zastúpenia
comandament	veliteľstvo
comandament	príkaz
comandament	velenie
vora	hrane
vora	okraja
vora	okraj
vora	hrany
vora	hraníc
vora	hranicu
vora	hranice
vora	hraničné
vora	hranica
xii	xii
vallès	vallès
cantant	speváka
cantant	spevák
cantant	singer
cantant	speváčka
cantant	spev
cantant	spievanie
existència	existenciou
existència	existenciu
existència	existencie
existència	existencia
llibertat	slobody
llibertat	sloboda
llibertat	voľnosť
llibertat	slobodu
llibertat	slobody
llibertat	voľnosť
plantilla	šablóny
plantilla	šablónu
malaltia	choroba
malaltia	ochorenie
malaltia	choroby
malaltia	ochorenia
elemental	základnej
rius	rieky
rius	riek
produeix	vyrába
produeix	produkuje
michael	michaela
michael	michal
michael	michael
tron	trón
tron	trónu
existeix	existuje
existeix	jestvuje
torneig	turnaj
ambdós	oboje
ambdós	obidvaja
ambdós	obidve
ambdós	obe
ambdós	obaja
ambdós	obom
salut	zdraví
salut	zdravotné
salut	zdravie
salut	zdravotníctvo
prou	stačí
prou	dost
prou	dosť
crítica	kritika
crítica	kritike
crítica	kritiku
oficina	kancelárie
oficina	kancelárske
oficina	pracovne
oficina	kancelária
oficina	úrad
assassinat	vraždiť
assassinat	vraždenie
assassinat	zavraždiť
assassinat	vražda
assassinat	vraždy
assassinat	vraždu
oficials	úradníci
oficials	dôstojníkov
oficials	dôstojníci
marine	mariňák
marine	morské
marine	morských
marine	námorník
marine	marine
marine	morský
xiv	xiv
efectes	efekty
efectes	účinky
efectes	vplyvy
hora	hodinový
hora	hodinu
hora	hodina
química	chémia
estadi	štadión
estadi	estadio
barranc	rokliny
barranc	gully
hospital	nemocnice
hospital	nemocnici
hospital	nemocnica
investigació	výskumné
investigació	výskum
investigació	výskumy
investigació	výskumu
escacs	šach
escacs	šachu
protecció	ochranu
protecció	ochrana
publicació	uverejnenie
publicació	uverejňovanie
publicació	uverejnení
publicació	publikácia
publicació	zverejnenie
publicació	zverejňovanie
publicació	príspevok
publicació	pošta
publicació	uverejniť
publicació	príspevku
publicació	post
construït	postavili
construït	postavená
construït	postavené
construït	postavený
construït	stavali
carta	carta
carta	dopis
carta	písmeno
carta	list
foc	oheň
foc	horí
foc	požiar
socialista	socialistická
socialista	socialistickej
grècia	grécko
grècia	grécka
viatge	výjazd
viatge	výlet
viatge	trip
carlos	carlosa
carlos	carlos
resistència	odolnosť
resistència	rezistencia
resistència	odpor
garcía	garcia
garcía	garcía
considerar	zvážiť
considerar	zvážte
considerar	zvažovať
considerar	uvažovať
motor	motorom
motor	motora
motor	motor
expedició	expedícia
àmbit	pole
àmbit	oblasť
àmbit	plocha
àmbit	oblasti
àmbit	pôsobnosť
àmbit	rozsah
àmbit	pôsobnosti
colors	farieb
colors	farbivá
colors	farby
colors	farby
sap	sap
constitució	ústave
constitució	ústavu
constitució	ústava
constitució	ústavy
recuperar	získať
allà	tam
federal	federálny
federal	federálne
federal	federálna
torres	torres
mur	steny
mur	múr
mur	wall
mur	stenu
mur	stene
mur	stena
mur	mur
escoles	škôl
escoles	školy
animal	zviera
animal	zvieratá
animal	živočíšne
animal	zvierat
animal	zvieracie
animal	zvieraťa
ràdio	vysielačka
ràdio	rádia
ràdio	rádio
ràdio	radio
pierre	pierre
mètode	metódu
mètode	spôsob
mètode	metóda
memòria	pamäte
memòria	pamäť
memòria	spomienka
memòria	spomienku
cara	tvárou
cara	tvár
cara	face
lletres	textov
lletres	texty
quart	štvrtá
quart	štvrté
quart	štvrtý
quart	štvrtého
actes	akty
actes	skutky
actes	úkony
actes	koná
jugadors	aktéri
jugadors	hráči
jugadors	hráčov
jugadors	prehrávače
cambres	komnaty
cambres	komory
quilòmetres	kilometre
quilòmetres	kilometrov
quilòmetres	míľ
quilòmetres	kilometre
quilòmetres	miles
quilòmetres	míle
inventari	zásob
inventari	súpis
inventari	inventár
martin	martina
martin	martin
blanca	blanca
missió	poslanie
missió	misia
missió	misie
missió	poslaním
concepte	koncepcia
concepte	pojem
concepte	koncept
concepte	koncepcie
concepte	koncepciu
polítiques	politiky
polítiques	politík
rock	skala
rock	kameň
rock	skaly
rock	rock
pràctica	prax
pràctica	praxi
anna	anna
setmana	týždňa
setmana	týždeň
setmana	tyzden
smith	smitha
smith	smith
participació	účasti
participació	účasť
segueix	sledovanie
segueix	follow
segueix	sledujte
segueix	nasledovať
segueix	sledovať
vii	vii
futur	budúca
futur	budúcnosti
futur	budúcnosť
futur	budúce
individual	individuálna
individual	individuálne
individual	jednotlivec
individual	individuálny
individual	jednotlivca
individual	jednotlivých
britànica	briti
britànica	britská
britànica	britský
britànica	british
britànica	britské
ciència	vedu
ciència	vedy
ciència	veda
filosofia	filozofia
filosofia	filozofie
filosofia	filozofiu
capità	kapitánom
capità	kapitan
capità	kapitán
bosc	les
bosc	lesy
bosc	lesov
bosc	lese
bosc	woods
bosc	lesa
bosc	lesný
bosc	les
bosc	forest
bosc	lesná
bosc	lesné
fórmula	vzorec
fórmula	vzorca
fundada	založený
fundada	založené
fundada	založená
verd	green
verd	zelený
verd	zelené
verd	zelenú
verd	zelená
escena	scéne
escena	scéna
escena	scénu
pressió	tlaku
pressió	tlak
pressió	nátlak
pressió	tlaková
urgell	urgell
inicialment	pôvodne
inicialment	spočiatku
viena	viedeň
viena	vienna
joseph	jozef
joseph	joseph
joseph	jozefa
bgcolor	bgcolor
concentració	koncentrácie
concentració	koncentráciu
concentració	koncentrácia
classes	triedy
sortida	výstup
sortida	produkcia
sortida	výstupný
sortida	ukončiť
sortida	výstup
sortida	východ
thomas	thomas
thomas	tomáš
colònia	kolín
colònia	kolónie
colònia	kolóniu
colònia	kolónia
colònia	kolónii
por	strachu
por	strach
ciclista	cyklista
fulles	odchádza
fulles	listy
fulles	listov
arquitecte	architekt
règim	režimu
règim	režim
medieval	stredoveké
portal	portáli
portal	portálu
portal	portál
recursos	zdrojoch
recursos	zdroje
recursos	prostriedky
creixement	rast
creixement	nárast
creixement	rastu
establiment	založenie
establiment	zriadenie
establiment	ustanovenie
conflicte	konfliktom
conflicte	konflikty
conflicte	konflikt
pedro	pedro
assemblea	montáž
assemblea	zostava
assemblea	zhromaždenia
assemblea	zhromaždenie
tribus	kmeňov
tribus	kmene
polítics	politikov
polítics	politici
polítics	politikom
poesia	poézie
poesia	poéziu
poesia	poézia
ferran	ferdinand
peter	petrom
peter	peter
peter	petra
alfons	alfonso
vint	dvadsať
vint	twenty
ràpidament	rýchlo
mil	tisíc
mil	mil
conseqüència	dôsledok
conseqüència	následok
catòlica	katolík
catòlica	katolíckej
àrees	plochy
àrees	oblasti
pares	rodičia
pares	rodičmi
pares	rodičov
pares	rodičom
pares	otcovia
pares	otcov
naturals	prirodzený
naturals	prírodný
naturals	prirodzené
naturals	prírodné
naturals	prírodná
amic	kamarát
amic	kamarátka
amic	priateľ
mont	pripojiť
mont	mount
mont	mont
irlanda	írska
irlanda	írsko
contacte	kontaktovať
contacte	kontakt
contacte	kontaktujte
louis	louis
louis	louisom
seguit	nasledovala
seguit	sledovaní
seguit	nasledovalo
seguit	sledované
seguit	nasledovali
seguit	sledoval
minuts	minút
minuts	zápisnica
minuts	minúty
minuts	zápisnice
cert	pravda
cert	true
cert	pravdivé
bronze	bronz
actiu	aktívneho
actiu	aktívne
actiu	aktívni
actiu	aktívny
actiu	aktívna
dalt	hore
dalt	poschodie
revolta	nepokoje
revolta	riot
revolta	vzbura
medicina	medicína
medicina	liek
medicina	lieky
abu	abu
taller	workshopy
taller	workshop
taller	seminár
curs	kurz
modern	moderné
modern	moderný
modern	moderná
polònia	poľsko
combat	bojové
combat	boj
líder	vodca
líder	leader
líder	líder
fundador	zakladateľ
afegir	pridaj
afegir	pridať
bèlgica	belgicko
corrent	súčasné
corrent	aktuálna
corrent	súčasný
corrent	aktuálne
corrent	aktuálny
sola	samé
sola	sama
sola	samostatne
sola	sami
sola	sám
princesa	princezná
princesa	princezna
títols	názvy
títols	tituly
vermell	červenú
vermell	červené
vermell	červená
vermell	červenej
vermell	červený
film	filmom
film	filmová
film	film
existeixen	existovať
existeixen	existujú
humà	ľudský
humà	ľudských
humà	človek
humà	ľudské
humà	ľudská
vaixells	člny
vaixells	člnov
vaixells	lode
vaixells	lodí
vaixells	lode
coneguts	známych
coneguts	známi
límit	obmedzenie
límit	limit
límit	obmedziť
galeria	galéria
galeria	galériu
galeria	galérie
flors	kvety
flors	kvetov
flors	kvietky
flors	kvetiny
https	https
acte	čin
acte	akt
acte	act
acte	konať
mal	mal
producte	produkt
producte	produktom
producte	výrobok
coses	všeličo
coses	vecí
coses	veci
coses	veci
coneixement	znalosti
coneixement	poznatky
coneixement	poznanie
coneixement	vedomosti
coneixement	znalosť
coneixement	vedomostí
totalment	plne
totalment	úplne
totalment	totálne
totalment	uplne
seguint	nasledujúci
tribu	kmeňa
tribu	kmeň
raó	rozum
raó	príčina
raó	dôvod
raó	dovod
estrella	hviezda
estrella	star
estrella	hviezdička
estrella	hviezdny
germana	sister
germana	sestra
germana	sestrička
comuna	obci
comuna	obec
llevant	levante
moviments	ťahy
moviments	pohyby
moviments	presuny
moviments	pohyby
nov	nov
nov	november
boscos	lesy
boscos	lesov
alemanys	nemcov
alemanys	nemci
comitè	výbor
comitè	výbore
comitè	výboru
províncies	provincie
províncies	provincií
finestres	windows
finestres	okná
ronda	ronda
ronda	okrúhle
ronda	kolo
ronda	okrúhly
ronda	kola
morts	mŕtve
morts	mŕtva
morts	mŕtvi
morts	mŕtvy
morts	dead
pista	koľaj
pista	koľaje
pista	trať
pista	sledovať
usuaris	užívatelia
usuaris	používatelia
usuaris	používateľov
usuaris	užívateľov
don	don
monument	pamätník
monument	pamätníku
monument	pamiatka
futbolista	futbalista
reconeixement	ocenenie
reconeixement	uznanie
reconeixement	zhodnotenie
reconeixement	zhodnocovanie
reconeixement	uznanie
reconeixement	rozpoznávanie
reconeixement	uznávanie
reconeixement	uznania
tractament	liečenie
tractament	zaobchádzanie
tractament	spracovanie
tractament	ošetrenie
tractament	liečba
palma	palma
figures	počty
figures	čísla
figures	údaje
miguel	miguel
santiago	santiago
smithsonian	smithsonian
feina	prácu
feina	zamestnanie
feina	praca
feina	práca
suècia	švédsko
suècia	švédska
washington	washingtonu
washington	washington
rosa	pink
rosa	ružovú
rosa	ružové
rosa	ružový
rosa	ružová
rosa	ruža
rosa	rose
rosa	rosa
monuments	pamiatky
valors	hodnoty
valors	hodnôt
park	parku
park	park
park	parkovať
religió	vyznanie
religió	náboženstva
religió	náboženstvo
continuació	pokračovanie
continuació	pokračovania
enllaç	spojiť
enllaç	spojenie
enllaç	súvislosť
enllaç	odkaz
enllaç	link
enllaç	prepojiť
tasca	poslanie
tasca	úloha
tasca	úlohy
nacions	národy
nacions	národov
fundat	založený
fundat	založené
fundat	založená
obert	open
obert	otvorené
obert	otvorená
obert	otvoriť
documents	dokumenty
documents	doklady
documents	dokumentov
documents	písomnosti
policia	polícia
policia	polície
policia	políciu
policia	policajný
oposició	nesúhlas
oposició	opozície
oposició	opozícia
tècniques	techniky
tècniques	techník
digital	digitálny
digital	digitálna
digital	digitálne
anònim	anonymný
anònim	anonymných
anònim	anonymne
anònim	anonymné
predecessor	predchodcu
predecessor	predchodca
org	org
milà	milan
milà	miláno
residència	bydlisko
residència	pobyt
arquebisbe	arcibiskup
setge	obliehanie
quadre	stôl
quadre	tabuľke
quadre	tabuľka
conquesta	dobývanie
loneos	loneos
torrent	torrent
completament	úplne
completament	kompletne
completament	uplne
autònoma	autonómna
autònoma	samostatná
autònoma	autonómne
stadium	štadión
peça	koľaj
peça	koľaje
peça	trať
peça	sledovať
llenguatge	jazyk
llenguatge	jazyka
llenguatge	jazyku
tecnologia	technológie
tecnologia	technológiu
tecnologia	technológia
tecnologia	technika
lópez	lopez
porto	porto
propietats	vlastnosti
propietats	nehnuteľnosti
entrenador	trener
entrenador	tréner
projectes	projektmi
projectes	projektov
projectes	projektom
projectes	projekty
lliures	voľné
lliures	slobodný
lliures	volne
lliures	free
lliures	voľný
lliures	libier
dit	prstom
dit	prst
proposta	návrh
clau	kľúčová
clau	kľúč
clau	kľúčové
agricultura	poľnohospodárstvo
agricultura	chov
agricultura	poľnohospodárstva
agricultura	poľnohospodárstvo
relacionats	súvisiace
relacionats	súvisiaci
relacionats	príbuzné
espasa	meč
pèrdua	stratu
pèrdua	prehra
pèrdua	strata
pèrdua	straty
colspan	colspan
extensió	predĺženie
extensió	rozšírenie
extensió	rozšírenia
varietat	odrodu
varietat	rôznorodosť
varietat	odrody
varietat	odroda
alexandre	alexandre
alexandre	alexander
sang	krvi
sang	krv
sang	krvou
guinea	guinea
guinea	guiney
guinea	guinei
venècia	benátkach
venècia	venice
internet	internete
internet	internetová
internet	internetom
internet	internet
sevilla	sevilla
sevilla	seville
oct	október
basc	baskický
circuit	okruh
circuit	obvod
circuit	okruhu
valls	valls
simon	šimon
simon	simon
simon	simona
anàlisi	rozbor
anàlisi	analýza
anàlisi	analýzy
anàlisi	analýzu
abr	apr
abr	apríl
aspecte	aspekt
aspecte	hľadisko
resposta	odpovedať
resposta	odpoved
resposta	odpoveď
resposta	odpovedz
feta	made
feta	vyrobený
feta	vyrobené
feta	vyrobená
hàbitat	biotopu
hàbitat	biotopov
hàbitat	biotopy
oficialment	oficiálne
oficialment	úradne
moscou	moskve
moscou	moskvy
moscou	moskva
periodista	novinárka
periodista	novinára
periodista	novinár
festes	sviatky
festes	dovolenka
festes	dovolenky
terreny	terénu
terreny	teréne
terreny	terén
terreny	mleté
terreny	pozemné
terreny	zemi
terreny	zem
terreny	pozemný
operació	operácie
operació	fungovanie
operació	operácia
operació	prevádzka
fortalesa	pevnosť
pirineus	pyreneje
internacionals	international
internacionals	medzinárodný
internacionals	medzinárodná
internacionals	medzinárodné
internacionals	medzinárodných
blau	blue
blau	modrý
blau	modré
blau	modrá
blau	modra
roig	červenú
roig	červené
roig	červená
roig	červenej
roig	červený
millorar	vylepšiť
millorar	zlepšovať
millorar	zlepšiť
senyal	signál
senyal	signálu
difícil	ťažké
difícil	náročné
difícil	zložité
difícil	ťažko
diputats	zástupcov
diputats	zástupcovia
versions	verzie
històrica	historický
històrica	historicky
històrica	historické
històrica	historická
dirigit	cielený
dirigit	namierené
metge	lekára
metge	lekárovi
metge	liečiteľ
metge	lekár
metge	lekára
metge	doktor
metge	lekár
metge	lekárka
metge	doctor
cadena	reťazec
cadena	reťazce
cadena	reťaz
cadena	reťazec
cadena	reťaze
cadena	reťazca
aliança	aliancia
aliança	spojenectvo
aliança	alianciu
aliança	aliancie
models	vzory
models	modely
models	modelky
models	modelov
vaixell	lodi
vaixell	čln
vaixell	loď
historiador	historik
lletra	textov
lletra	texty
junta	rada
junta	predstavenstvo
junta	doska
junta	palube
junta	board
junta	junta
rafael	raphael
presó	väzenia
presó	väznica
presó	väzení
presó	väzenie
operacions	operácie
operacions	prevádzky
operacions	prevádzka
royal	kráľovská
royal	royal
royal	kráľovský
royal	kráľovské
vist	videli
vist	videla
vist	videl
localitat	lokalita
localitat	lokalitu
localitat	lokalite
localitat	lokality
celebrar	osláviť
celebrar	oslavovať
aplicació	prihláška
aplicació	aplikácia
aplicació	žiadosť
aplicació	uplatňovanie
aplicació	aplikácie
obertura	otvoru
obertura	otvorenie
obertura	otvára
obertura	otváranie
esdeveniments	udalostí
esdeveniments	podujatia
esdeveniments	udalosti
categories	kategórie
categories	kategórií
amics	priatelia
amics	priateľov
amics	kamaráti
premsa	stlačiť
premsa	tlač
premsa	stlačte
premsa	tlače
premsa	tlači
turó	kopci
turó	kopca
turó	hill
turó	kopec
parella	párik
parella	dvojica
parella	pár
israel	izraela
israel	izrael
israel	izraelom
ocasions	príležitosti
black	čierne
black	čiernu
black	black
black	čierny
black	čierna
concert	koncerte
concert	koncert
reforma	reformovať
reforma	reforma
simple	jednoduchý
simple	jednoduchá
simple	jednoduche
simple	jednoduché
portes	dvere
portes	dverí
idees	nápady
idees	nápadov
idees	myšlienky
idees	predstavy
und	und
dimensions	dimenzie
dimensions	rozmery
anteriorment	predtým
parròquia	farnosti
excepte	okrem
comunista	komunistická
comunista	komunista
exemples	príklady
exemples	príkladov
reserva	rezervácie
reserva	rezerváciu
reserva	rezervácia
reserva	rezerva
reserva	rezervovať
reserva	rezervy
reserva	rezerve
explica	vysvetľuje
oli	oleja
oli	ropa
oli	olej
oli	oil
vídeo	video
vídeo	videa
provocar	vyprovokovať
provocar	vyvolať
dedicada	venovaná
autoritat	autorita
autoritat	právomoc
autoritat	orgán
autoritat	úrad
compost	zložený
compost	zlúčenina
inicial	počiatočné
inicial	počiatočný
inicial	počiatočná
forta	silná
forta	silní
forta	silné
forta	silný
econòmic	hospodárska
econòmic	ekonomické
econòmic	hospodárske
econòmic	ekonomická
econòmic	ekonomický
econòmic	hospodársky
destacats	zdôrazňuje
destacats	najdôležitejšie
darrera	posledným
darrera	posledný
darrera	naposledy
darrera	posledná
darrera	posledné
ocupa	zaberá
expressió	výraz
expressió	vyjadrenie
accions	akcie
accions	činy
imperial	cisársky
imperial	imperial
càrrega	nabiť
càrrega	načítať
càrrega	zaťaženie
càrrega	nakladanie
càrrega	zaťaženie
descripció	popis
descripció	opis
henry	henryho
henry	henry
para	para
muhammad	muhammad
muhammad	mohamed
feb	feb
feb	február
abd	abd
dedicat	venovaná
lleis	zákony
atenció	pozor
atenció	pozornosť
cavall	kona
cavall	koňa
cavall	kôň
rectangular	pravouhlých
justícia	spravodlivosť
justícia	justice
justícia	spravodlivosti
volia	chcelo
volia	chcela
volia	chcel
volia	hľadaný
luxemburg	luxembursko
fàbrica	továreň
fernando	fernando
diners	money
diners	peňazí
diners	peniaze
béns	tovaru
béns	tovar
béns	tovary
béns	tovarov
gas	plynu
gas	benzin
gas	plyn
presa	dam
presa	priehrada
presa	koristi
presa	korisť
populars	populárny
populars	obľúbené
populars	populárne
populars	populárna
nivells	úrovne
nivells	hladiny
completa	vyplniť
completa	úplné
completa	kompletný
completa	dokončiť
completa	kompletná
completa	kompletné
flota	flotila
flota	flotily
flota	flotilu
branca	konár
branca	pobočka
branca	branch
red	červenú
red	červené
red	červená
red	červenej
red	červený
paris	paris
paris	paríž
paris	paríža
paris	paríži
culturals	kultúrna
culturals	kultúrny
culturals	kultúrne
daniel	danielovi
daniel	daniel
simplement	jednoducho
indica	označuje
indica	naznačuje
indica	udáva
programes	programoch
programes	programy
programes	programov
programes	programy
programes	programov
centres	centrá
centres	centrách
centres	centier
centres	centrá
centres	strediská
centres	stredísk
centres	centier
espanyols	španielov
planeta	planéta
planeta	planéty
planeta	planet
planeta	planétu
planeta	planéte
atacs	útokmi
atacs	útoky
atacs	útokov
principat	kniežatstvo
llobregat	llobregat
habitual	zvyčajný
habitual	obvyklé
habitual	zvyčajne
municipals	obecné
municipals	komunálneho
migdia	poludnie
migdia	napoludnie
fernández	fernandez
fernández	fernández
essent	bytia
essent	byť
essent	bytosť
treballadors	robotníci
treballadors	pracovníci
treballadors	pracovníkov
treballadors	pracujúcich
solar	slnečné
solar	solárne
solar	solárny
solar	slnečná
carrers	uliciach
carrers	ulice
carrers	ulíc
instruments	nástroje
instruments	prístroje
instruments	nástrojov
nombres	počty
nombres	čísla
sabadell	sabadell
complex	zložitá
complex	komplexný
complex	komplex
complex	zložité
complex	komplexné
símbol	symbol
pintures	obrazy
pintures	maľby
constant	konštantné
constant	konštanta
constant	konštantný
constant	neustále
matar	zabitie
matar	zabíjať
matar	zabíjanie
viii	viii
#aaa	#aaa
gestió	hospodárenie
gestió	riadenie
gestió	vedenie
gestió	manažment
gestió	spravovanie
àcid	kyselinu
àcid	kyseliny
àcid	kyselina
àcid	kyslý
cossos	telá
cossos	karosérie
cossos	tiel
cossos	orgány
temporades	sezón
crisi	krízy
crisi	kríza
riba	riba
jul	júl
jul	jul
manca	nedostatok
sants	svätí
sants	svätých
ali	ali
ensenyament	výučba
ensenyament	učenie
ensenyament	vyučovanie
montserrat	montserrat
ministeri	ministerstvo
ministeri	ministerstvu
giro	giro
participants	účastníkov
participants	účastníkmi
participants	účastníci
baixes	nízko
baixes	nízke
baixes	nízky
baixes	nízka
baixes	low
motius	dôvodov
motius	príčiny
motius	dôvody
motius	motívy
regional	regionálnej
regional	regionálne
regional	regionálny
regional	regionálna
ascensió	vzostup
ascensió	povznesenie
necessitat	treba
necessitat	potrebné
necessitat	potreba
necessitat	potrebovať
possibilitat	možnosť
possibilitat	možnost
complet	vyplniť
complet	úplné
complet	kompletný
complet	dokončiť
complet	kompletná
complet	kompletné
cardenal	kardinál
martínez	martinez
martínez	martínez
pérez	pérez
universal	univerzálny
universal	univerzálnych
universal	univerzálnej
universal	univerzálne
context	súvislosti
context	kontextu
context	kontext
context	kontexte
isabel	isabel
arcs	luky
die	zomrieť
die	die
die	umrieť
convent	kláštore
convent	kláštor
jueus	židom
jueus	židov
jueus	židia
bernat	bernard
bernat	bernat
con	kužeľ
cristians	kresťania
cristians	kresťanov
derrota	prehru
derrota	porážka
derrota	poraziť
derrota	prehra
derrota	porážku
giovanni	giovanni
noruega	nórsko
noruega	nórska
famós	slávny
famós	slávni
famós	slávne
famós	slávna
cambridge	cambridge
estudiants	študenti
estudiants	žiaci
estudiants	študentky
estudiants	študentov
donant	rozdáva
donant	dávať
donant	dáva
donant	darca
donant	darcu
doctor	lekára
doctor	doktor
doctor	lekár
doctor	lekárka
doctor	doctor
espais	medzery
espais	priestory
riera	potok
riera	prúd
riera	stream
interpretació	interpretácia
interpretació	výklad
interpretació	interpretácie
interpretació	tlmočenie
caiguda	pád
caiguda	padnúť
caiguda	jeseň
caiguda	spadnúť
continua	pokračuje
aspectes	hľadiská
aspectes	aspektov
aspectes	aspekty
basat	založený
basat	založená
basat	založené
incloure	zahrnúť
intent	pokus
din	din
document	doklad
document	dokument
document	písomnosť
document	dokumentu
clara	clara
clara	klára
utc	utc
clàssica	klasický
clàssica	klasická
clàssica	klasické
mínim	minimálne
mínim	minimum
mínim	minimálny
mínim	minimálna
estàndard	štandardný
estàndard	štandard
estàndard	norma
estàndard	štandardné
obertures	otvory
institucions	inštitúcie
representant	reprezentatívna
representant	predstaviteľ
representant	reprezentatívny
representant	zástupca
representant	reprezentatívne
altura	výška
altura	výšku
altura	výšky
organitzar	usporiadať
organitzar	organizovať
organitzar	zorganizovať
escultura	socha
escultura	sochy
urbà	urbano
roger	roger
editor	vydavateľ
editor	editor
agència	agentúra
agència	agentúry
visió	vízia
visió	vízie
visió	videnie
visió	videnia
visió	víziu
laterals	bočné
laterals	bočný
cim	cim
international	international
international	medzinárodný
international	medzinárodná
international	medzinárodné
international	medzinárodných
passant	deje
americans	američania
americans	američanov
elegit	zvolené
elegit	vybratý
elegit	zvolená
elegit	vybraný
elegit	vybraté
elegit	zvolený
esteve	stephen
esteve	štefan
diòcesi	diecézy
musulmans	moslimov
musulmans	moslimovia
gira	otočiť
retorn	vrátenie
retorn	návratnosť
retorn	návrat
retorn	vrátiť
nostra	nostra
concurs	súťaž
acceptar	akceptovanie
acceptar	prijíma
acceptar	akceptovať
acceptar	prijať
possiblement	eventuálne
possiblement	prípadne
reacció	reakcia
reacció	reakciu
reacció	reakcie
golf	golf
golf	golfové
global	globálny
global	globálna
global	globálne
directe	priame
directe	priama
directe	priamo
directe	priamy
directe	direct
textos	textov
textos	znenia
textos	texty
marit	manžela
marit	manžel
terrestre	pozemné
terrestre	pozemná
terrestre	suchozemských
terrestre	suchozemské
terrestre	pozemný
terrestre	pozemské
navarra	navarre
rang	hodnosť
tractar	ošetriť
tractar	liečbu
tractar	liečiť
tractar	zaobchádzať
reus	reus
actuals	súčasné
actuals	aktuálna
actuals	súčasný
actuals	aktuálne
actuals	aktuálny
responsable	zodpovedný
responsable	zodpovedné
responsable	zodpovedných
responsable	zodpovedná
gonzález	gonzález
partida	zápas
partida	game
partida	hra
ribera	ribera
capaç	schopný
capaç	schopná
capaç	schopné
pacífic	tichomorských
pacífic	pacific
matèria	hmota
matèria	hmotu
matèria	záležitosť
matèria	hmoty
arbre	strom
arbre	stromček
arbre	strome
florida	floridu
florida	florida
propis	vlastný
propis	vlastná
propis	vlastné
propis	vlastniť
declarar	vyhlásiť
declarar	vyhlasujem
cicle	cyklus
cicle	cyklu
llegenda	legendu
llegenda	vysvetlivky
llegenda	legendy
llegenda	legenda
llançament	štart
llançament	spustenie
llançament	spustiť
processos	procesy
processos	procesov
orient	orientovať
orient	orient
patir	trpia
patir	trpieť
donen	dan
similars	podobnej
similars	podobné
similars	podobná
similars	podobný
similars	podobnú
estrelles	hviezd
estrelles	hviezdy
estrelles	hviezdičky
notable	pozoruhodný
notable	pozoruhodné
enviat	odoslané
enviat	poslané
enviat	odoslaná
enviat	poslali
caixa	box
caixa	kolónka
caixa	krabica
caixa	skrinka
utilitzant	použitím
utilitzant	používanie
utilitzant	pomocou
estructures	konštrukcie
estructures	stavby
estructures	štruktúry
ciutadans	občanov
ciutadans	občania
inicis	začiatky
signar	podpísať
signar	znak
signar	znamenie
signar	znamienko
guerres	vojen
guerres	wars
guerres	vojny
femení	samice
femení	ženské
femení	samica
femení	ženská
femení	žena
femení	žien
generació	generácie
generació	generácia
generació	generáciu
generació	generovanie
survey	prieskum
survey	zisťovanie
platja	pláže
platja	pláž
platja	pláži
platja	beach
publicacions	príspevky
publicacions	príspevkov
pell	koža
pell	pleť
pell	kožu
pell	kože
pell	skin
invasió	invázia
invasió	inváziu
all	cesnaku
all	cesnak
eix	osi
eix	os
papers	papiere
fao	fao
casat	manželia
casat	vydatá
casat	ženatý
àrabs	arabi
alegre	veselý
alegre	veselá
ago	august
ago	aug
valign	valign
successió	dedenie
deixant	odchádzajú
deixant	odchádza
deixant	odchod
andorra	andorra
aliats	spojencami
aliats	spojencov
aliats	spojenci
comptes	účty
comptes	účtov
comptes	účtovníctvo
pràcticament	prakticky
atenes	aténach
nobel	nobelovej
nobel	nobel
terrassa	terasa
terrassa	terrassa
ermita	hermitage
crist	krista
crist	kristus
gèneres	žánre
biografia	životopis
biografia	životopisy
biografia	životopisu
pilot	pilotom
pilot	pilota
pilot	pilotný
pilot	pilotného
pilot	pilot
coalició	koalície
ambdues	oboje
ambdues	obidvaja
ambdues	obidve
ambdues	obe
ambdues	obaja
ambdues	obom
igualment	rovnako
igualment	obdobne
igualment	podobne
arbres	stromy
arbres	stromov
liberal	liberálna
ulls	oči
ulls	očká
ulls	očí
ulls	očami
conservació	zachovanie
presidència	predsedníctva
presidència	predsedníctvo
actuació	výkonnosť
actuació	predstavenie
actuació	výkon
actuació	plnenie
actuació	vystúpenie
usa	používať
usa	použiť
usa	použite
usa	používanie
