категория	categoría
приказ	orde
приказ	para
приказ	xiro
приказ	postal
приказ	ordes
приказ	orde
приказ	as
приказ	encargos
стены	paredes
стены	muros
стены	as
стены	defensas
банка	banco
банка	ribeira
банка	penedo
банка	citybank
показывает	programas
показывает	demostra
местные	local
местные	locais
местные	o
местные	de
ошибки	erros
ошибки	culpa
ошибки	bugs
ошибки	myers
объявил	declarou
резко	forma
резко	ao
резко	radical
командование	orde
командование	motoras
командование	ordes
командование	mando
командование	de
командование	comando
таблица	mesa
шотландии	escocia
католической	católica
католической	católico
католической	catholic
технологий	tecnoloxías
фортепиано	piano
национальных	nacional
национальных	nacionais
национальных	national
освобождения	liberación
освобождения	lanzamento
освобождения	en
освобождения	liberdade
освобождения	a
освобождения	liberación
ваше	a
ваше	túa
ваше	teu
ваше	o
ваше	seu
ваше	súa
ваше	teu
ваше	túa
ваше	seu
ясно	claro
ясно	clara
ясно	claras
изменение	modificación
изменение	cambiar
изменение	cambiando
изменение	muda
изменение	a
изменение	mudando
изменение	de
изменение	cambio
изменение	cambiar
изменение	mudar
изменение	cambio
установки	aparello
установки	instalación
учёные	científicos
учёные	os
учёные	sociólogos
иоанн	john
сопротивление	resistencia
сопротивление	a
пространства	espacios
пространства	espazos
народ	xente
народ	persoas
народ	a
народ	pobo
берега	costas
продукт	produto
торговли	comercio
торговли	trocar
торговли	comercial
торговли	oficio
живёт	vidas
живёт	vida
живёт	vive
проспект	avenida
вернуться	a
вернуться	volvo
вернуться	regresar
вернуться	volva
вернуться	cambio
вернуться	volver
вернуться	retorno
газа	gas
газа	gasolina
газа	de
газа	gases
создавать	crear
создавать	creamos
создавать	unha
создавать	crean
варианты	opcións
наследия	herdanza
королевство	reino
королевство	ceos
контроля	control
контроля	controlar
опубликовал	no
бизнес	negocios
бизнес	negocio
бизнес	asunto
бизнес	traballo
автомобиль	coche
автомобиль	auto
автомобиль	carro
автомобиль	vehículo
внутренний	interno
внутренний	interna
возраст	anos
возраст	idade
мощность	poder
мощность	o
дорог	estradas
дорог	camiños
десять	dez
десять	10
экипаж	tripulación
экипаж	equipo
прибыл	cheguei
прибыл	á
прибыл	chegou
прибыл	chegamos
прибыл	chegaron
прибыл	a
прибыл	chegar
дивизион	división
выставки	exposicións
выставки	exposición
дополнительные	de
дополнительные	máis
дополнительные	extra
дополнительные	un
дополнительные	adicional
анализа	análise
офицер	de
офицер	oficial
офицер	policía
офицер	axente
необходимость	necesidade
банк	banco
банк	ribeira
банк	penedo
банк	citybank
летний	verán
летний	no
буквы	cartas
буквы	letras
технические	técnico
технические	técnica
девушка	moza
девушка	moza
девушка	rapaza
девушка	nena
ближайшие	máis
концерт	concert
концерт	concerto
концерт	balde
концерт	espectáculo
концерт	show
применяется	se
применяется	aplica
чили	chile
творчество	a
творчество	creatividade
показано	que
показано	se
показано	mostra
показано	amosado
показано	demostrado
показано	as
единица	unidade
поход	campamento
поход	acampando
независимость	independencia
цикл	acople
цикл	volta
цикл	ciclo
специальный	especial
специальный	especiais
зрителей	espectadores
зрителей	audiencia
социально	socialmente
американских	estadounidense
американских	americanos
американских	americana
американских	americano
долго	longo
долго	longa
долго	moito
долго	tempo
школ	escolas
школ	as
школ	nas
стоимость	custo
стоимость	custan
стоимость	custa
стоимость	valor
стоимость	canto
стоимость	revenda
структуры	estruturas
восточный	leste
восточный	oriente
восточный	este
восточный	do
восточный	próximo
оборудования	equipamento
колледж	universidade
колледж	na
колледж	estudantes
колледж	facultade
колледж	que
колледж	college
колледж	colexio
экономика	economía
экономика	a
экономика	da
недавно	pouco
недавно	recentemente
недавно	ultimamente
недавно	hai
недавно	recente
недавно	recentes
недавно	últimos
двигателя	máquina
двигателя	motor
разрешение	resolución
разрешение	permiso
зона	zona
адмирал	almirante
рассказ	historia
рассказ	relato
креста	cruzar
креста	cruz
креста	atravesar
креста	crosstree
дон	alborecer
дон	amencer
дон	non
пытался	intentei
пытался	intentou
пытался	tratamos
пытался	tentei
пытался	tentou
однажды	cando
однажды	unha
однажды	vez
бои	loita
бои	contra
бои	loitar
бои	loitamos
бои	combate
бои	pelexar
бои	combater
убийство	homicidio
убийство	cometidos
убийство	asasinatos
убийство	un
убийство	homicidio
убийство	asasinato
убийство	asasino
кратер	cráter
вода	auga
галерея	galería
галерея	de
галерея	louvre
плюс	máis
плюс	mais
атаки	ataca
атаки	ataques
администрация	administración
вильгельм	william
успеха	éxito
курсы	cursos
берег	costa
берег	costa
берег	marfil
берег	na
реакции	reaccións
реакции	reacción
реакции	reacción
завершил	os
май	poden
май	pode
май	maio
май	que
май	podo
советские	soviética
пару	par
пару	dous
пару	parella
пару	uns
кислоты	ácido
кислоты	aminoácidos
готов	listos
готов	lista
готов	preparados
готов	listo
готов	preparado
просьба	petición
западный	oeste
западный	occidente
западный	occidental
западный	do
западный	da
западный	west
западный	occidental
ход	mover
ход	moverse
ход	a
йорке	york
йорке	iorque
расположенный	atópanse
океана	océano
океана	océanos
телевидения	televisión
телевидения	tele
убийства	asasinatos
убийства	un
убийства	homicidio
убийства	asasinato
убийства	asasino
коллеги	colegas
коллеги	compañeiros
попытка	tentar
попытка	intentar
попытка	intento
попытка	de
попытка	tentando
попытка	intentando
попытка	intento
попытка	de
украинская	ucraniano
вблизи	preto
вблизи	do
вблизи	da
вблизи	de
дании	danés
дании	daneses
провести	gastar
провести	pasar
подразделения	unidades
калифорния	california
сложности	complexidade
бразилия	brasil
поведение	comportamento
поведение	conducta
поведение	comportamentos
поведение	seu
поведение	conduta
поведение	que
осталось	restante
осталось	para
осталось	esquerda
осталось	queda
печати	prensa
печати	o
печати	press
сделано	fixen
сделано	fixo
сделано	feito
сделано	fixen
сделано	feito
сделано	fixemos
сделано	facer
сделано	fixeches
убрать	se
убрать	e
убрать	quitar
убрать	quitamos
советник	avogado
советник	asistencia
принц	príncipe
принц	o
рабочий	traballador
рабочий	social
рабочий	obreiro
рабочий	obreiros
рабочий	parado
рабочий	traballando
рабочий	a
рабочий	traballar
рабочий	traballo
рассказывает	di
рассказывает	que
рассказывает	lle
нередко	a
нередко	miúdo
нередко	moito
нередко	veces
нередко	acotío
высокого	instituto
высокого	altos
высокого	alto
высокого	alta
ранен	feridos
ранен	feridos
ранен	ferido
октябрь	outubro
октябрь	de
выглядит	parece
выглядит	semella
используя	usando
используя	usar
используя	usan
братья	irmáns
братья	os
испанский	español
испанский	española
победил	non
победил	vai
победил	vou
искать	buscar
искать	procura
искать	busca
танков	tanques
произведение	produto
футбол	fútbol
восемь	oito
восемь	8
антонио	antonio
праздник	de
праздник	vacacións
праздник	celebración
давид	david
маршрут	ruta
форм	de
форм	formas
форм	forma
форм	documentos
жить	vivir
жить	vivo
жить	viven
жить	vive
жить	viva
конкурс	competición
удар	serea
удар	ponche
удар	unha
удар	unha
удар	malleira
удар	patada
удар	dáme
удар	una
удар	botar
удар	patea
доля	proporción
доля	porcentaxe
доля	compartir
доля	comparten
доля	compartimos
доля	a
доля	parte
двое	dous
двое	dúas
практике	unha
практике	práctica
практике	practicar
практике	exercen
коллега	colega
израиль	israel
учитывая	lle
учитывая	a
учитывая	dado
учитывая	se
мак	mac
мак	mackie
мак	navalla
мак	mack
экипажа	tripulación
экипажа	equipo
третье	terceira
третье	terceiro
третье	terzo
старые	anos
старые	vellos
старые	vello
старые	vella
поезда	trens
умерла	morreu
умерла	morreron
умерла	morto
умерла	morrer
орган	órgano
побережья	costas
органы	órganos
соглашение	acordo
фигуры	formas
фигуры	figuras
важно	importante
важно	importantes
остались	ficou
остались	por
вещи	cousas
вещи	as
вещи	isto
вещи	cousas
вещи	material
эдуард	edouard
эдуард	eduardo
эдуард	edward
рекорд	de
рекорд	gravar
рекорд	disco
показать	amosar
показать	espectáculo
ракеты	mísiles
ракеты	foguetes
ракеты	pasaron
сверху	do
сверху	enriba
сверху	20
сверху	cima
сверху	superior
напротив	contrario
напротив	oposta
напротив	opostas
критика	críticas
критика	crítica
стадии	fases
причины	razóns
причины	polas
причины	motivos
причины	provoca
причины	causa
причины	causas
причины	que
памятников	monumentos
соединение	conexión
соединение	conectarnos
доступ	acceso
доступ	aos
параллельно	paralelo
сражение	batalla
птицы	aves
птицы	paxaros
птицы	as
птицы	paxaro
птицы	aves
птицы	ave
математики	matemáticas
математики	matemática
математики	as
сомнения	dúbida
сомнения	dubidar
сомнения	dúbidas
сомнения	dubido
сомнения	dubídoo
нужна	precisamos
нужна	necesitamos
нужна	que
нужна	preciso
профессии	traballo
разработка	desenvolvemento
разработка	da
разработка	de
разработка	xapón
разработка	proxecto
характера	natureza
характера	da
характера	a
защита	protexe
защита	protección
защита	defensa
защита	da
защита	defensa
формирование	a
формирование	modelando
голову	cabeza
голову	a
руководства	guía
экономического	económico
экономического	económicas
экономического	o
экономического	económica
номера	cuartos
номера	salas
номера	habitacións
номера	ventiladas
номера	números
номера	das
номера	os
номера	número
яков	xacob
вера	vera
вера	fe
вера	confiar
вера	crenza
утверждение	aprobación
набор	conxunto
химии	química
эффект	impacto
эффект	un
эффект	na
эффект	prazo
эффект	efecto
эффект	mellora
эффект	efecto
эффект	efectos
командования	orde
командования	motoras
командования	ordes
командования	mando
командования	de
командования	comando
монеты	moeda
машина	máquina
машина	lavadora
машина	maquinaria
машина	metralladoras
машина	coche
машина	auto
машина	carro
религии	relixión
пехоты	infantería
пехоты	infantaría
начать	a
начать	comezar
начать	empezar
начать	a
начать	comezar
начать	comezan
начать	comezamos
голоса	votos
голоса	voces
голосования	votamos
голосования	voto
голосования	votan
голосования	votar
голосования	votos
голосования	voten
голосования	votación
инструменты	instrumental
инструменты	instrumentos
инструменты	ferramentas
инструменты	as
пьер	peirao
пьер	pierre
сентябрь	setembro
сентябрь	de
бог	deus
современное	modernos
современное	moderna
современное	as
современное	modernas
современное	moderno
иосиф	wilson
иосиф	joseph
принятия	adopción
крестьян	campesiño
крестьян	campesiños
крестьян	dos
крестьян	labregos
крестьян	aldeáns
задача	reto
задача	desafío
задача	desafiar
задача	tarefa
индия	india
физической	física
физической	físicos
физической	físicas
физической	físico
консенсус	consenso
консенсус	copenhaguen
исторической	históricas
исторической	histórica
известная	coñecido
известная	coñecidos
известная	de
известная	famoso
известная	famosos
известная	famosa
прибыль	beneficios
прибыль	ganancias
волны	ondas
дискуссии	debates
дискуссии	discusións
дискуссии	discusión
эрик	eric
март	marzo
март	de
март	marcha
качество	calidade
недель	semanas
оценка	cualificación
сцены	escenas
избранные	escollida
собственные	propio
собственные	propia
собственные	seu
открыл	abrimos
открыл	abriu
открыл	e
уверен	seguros
уверен	seguro
уверен	seguro
уверен	de
уверен	que
уверен	certo
уверен	claro
уверен	si
жили	vivimos
жили	viviron
жили	viviu
жили	viviamos
жили	vivían
жили	vivín
жили	vivía
исполнение	execución
наличии	depósito
дону	non
подход	enfoque
трудно	difícil
трудно	duro
трудно	difícil
трудно	dificil
видел	ver
видел	viron
видел	visto
видел	vin
видел	vira
видел	viches
видел	vin
видел	viu
видел	vimos
видел	vino
открытый	aberta
открытый	abertos
открытый	abrir
открытый	aberto
открытый	abre
открытый	abra
признание	confesión
признание	recoñecemento
японский	xaponés
японский	xaponeses
мужество	valor
мужество	coraxe
мужество	valentía
мужество	valente
мужество	collóns
следующая	próxima
следующая	ao
следующая	seguinte
следующая	lado
следующая	próximo
следующая	o
сотни	centos
платформа	plataforma
декабрь	decembro
декабрь	de
наблюдения	observación
наблюдения	vixilancia
барон	barón
барон	ao
открыто	aberta
открыто	abertos
открыто	abrir
открыто	aberto
открыто	abre
открыто	abra
возвращается	volve
функция	función
функция	funcionar
функция	a
построено	construida
построено	construíu
построено	construín
построено	construímos
построено	de
проверить	cheque
проверить	comprobalo
заявки	aplicacións
заявки	para
артур	arthur
пришёл	chegou
пришёл	veu
схема	de
прочие	outra
прочие	outros
прочие	outro
прочие	outras
прочие	aos
прочие	outros
прочие	demais
прочие	outras
поэта	poeta
поэта	poetas
поэта	o
метал	de
метал	metal
джо	jo
джо	joe
гарри	harry
дворе	patio
дворе	xardín
дворе	pendente
головы	cabezas
надеюсь	esperanza
надеюсь	que
надеюсь	espero
надеюсь	agardo
надеюсь	esperanza
надеюсь	espero
рим	roma
июль	xullo
июль	de
роста	crecemento
берлин	de
берлин	berlín
сценарий	guión
сопротивления	resistencia
сопротивления	a
настоящий	real
настоящий	de
настоящий	verdade
рассказы	historias
рассказы	as
проезд	viaxar
проезд	viaxa
проезд	cara
австралия	australia
связаны	conectados
связаны	conectada
связаны	conectado
связаны	con
связаны	conectadas
связаны	conectan
комиссия	comisión
суть	esencia
типов	tipos
специальные	especial
специальные	especiais
эпоху	era
башня	torre
переговоры	negociación
французская	franceses
французская	francés
французская	francesa
французская	francesas
кандидатов	candidatos
сыновей	fillos
сыновей	os
сыновей	mozos
святые	santos
святые	sagrado
святые	santo
святые	santos
святые	sagrada
магазин	tenda
магазин	de
магазин	mae
магазин	choio
магазин	delegados
магазин	almacenar
магазин	tenda
магазин	almacéns
магазин	almacén
поверхность	superficie
дирижёр	director
июнь	xuño
зачастую	a
зачастую	miúdo
зачастую	moito
зачастую	veces
зачастую	acotío
знаки	sinais
ушёл	marchou
наш	noso
наш	nosas
наш	nosa
наш	nosos
наш	o
наш	a
наш	os
наш	noso
наш	nosas
наш	nós
наш	nosa
наш	nosos
тони	tony
луис	luis
луис	louis
возвращение	volve
возвращение	a
возвращение	volvo
возвращение	regresar
возвращение	volva
возвращение	cambio
возвращение	volver
возвращение	retorno
возвращение	volta
третья	terceira
третья	terceiro
третья	terzo
отличия	diferenzas
показал	mostrou
показал	mostrei
показал	demostramos
показал	que
оформление	creativo
оформление	creativos
оформление	creativa
оформление	creativas
читать	lin
читать	ler
читать	leo
читать	le
вернуть	a
вернуть	volvo
вернуть	regresar
вернуть	volva
вернуть	cambio
вернуть	volver
вернуть	retorno
демократической	democrático
январь	xaneiro
январь	de
родители	pais
родители	os
механизм	maquinaria
механизм	máquinas
механизм	mecanismo
оборудование	equipamento
ошибка	erro
ошибка	erro
пределы	limita
пределы	límites
сотрудники	empregados
сотрудники	os
сотрудники	persoal
сотрудники	bastón
сотрудники	de
сотрудники	plantilla
апрель	abril
апрель	de
поддержка	apoio
поддержка	apoiar
поддержка	de
нравится	gustaba
нравится	lle
нравится	gustara
нравится	gustou
нравится	me
нравится	gustáballe
нравится	como
нравится	coma
нравится	así
нравится	gusta
нравится	gústalle
угол	esquina
угол	recuncho
угол	ángulo
пассажиров	pasaxeiros
предлагает	suxire
техника	técnica
техника	tecnoloxía
царство	reino
царство	ceos
двор	patio
двор	xardín
двор	pendente
гражданская	civís
гражданская	civil
гражданская	civil
лаборатории	laboratorio
лаборатории	laboratorios
написание	escribir
написание	a
написание	escribía
написание	facendo
написание	súas
написание	escrita
написание	escribe
макс	max
планеты	planetas
золото	ouro
золото	de
венгрия	hungría
поколения	xeración
поколения	da
поколения	xeracións
древних	antiga
древних	antigas
древних	antigo
древних	antigos
основано	fundou
основано	baseándose
основано	en
основано	baséase
основано	baseándonos
основано	baseada
основано	base
основано	baseado
малых	pequeno
малых	pequenos
малых	pequenas
малых	pequena
посольство	embaixada
служит	e
мысли	pensamentos
мысли	pensamento
мысли	que
активное	activa
активное	a
активное	activo
активное	activos
активное	activas
активное	militante
преступления	crimes
преступления	delitos
преступления	delito
преступления	crime
преступления	criminalidade
преступления	crimes
преступления	delincuencia
хуан	juan
самолёты	avións
самолёты	avións
самолёты	os
провел	reunión
провел	perdín
провел	mans
провел	tiña
провел	hoxe
провел	atopo
провел	pasamos
провел	pasei
провел	pasou
провел	anos
способность	capacidade
способность	de
способность	capacidade
способность	habilidade
участвовать	participar
восстановить	a
восстановить	restaurar
восстановить	reedificar
восстановить	reconstruír
восстановить	recuperar
голова	cabeza
голова	a
немецкие	alemán
немецкие	alemana
немецкие	alemaña
немецкие	alemáns
правление	xunta
правление	de
правление	reunión
правление	bordo
правление	comida
миссии	misión
миссии	misións
способности	capacidades
реклама	publicidade
формулы	fórmula
газ	gas
газ	gasolina
газ	de
газ	gases
услуг	servizos
услуг	os
временно	temporalmente
временно	temporal
явление	fenómeno
промышленность	industria
старая	anos
старая	vellos
старая	vello
старая	vella
королевской	teatro
королевской	royal
королевской	súa
королевской	real
королевской	alteza
посмотреть	ver
посмотреть	vexo
посмотреть	ver
посмотреть	mirade
посмотреть	coidado
посмотреть	ten
посмотреть	vista
посмотреть	opinión
посмотреть	punto
посмотреть	visión
европейского	europea
европейского	europeas
красные	comunistas
красные	vermello
красные	vermella
красные	vermellos
красные	roxa
красные	comunista
камень	de
камень	pedra
камень	a
камень	rocha
камень	pedra
камень	rock
камень	de
приходит	vén
приходит	se
приходит	ven
час	hora
желание	desexo
желание	gustaríame
желание	desexo
желание	desexaría
желание	oxalá
собственных	propio
собственных	propia
собственных	seu
естественно	natural
естественно	forma
естественно	naturalmente
естественно	non
замечания	comentarios
чарльз	charles
чарльз	carlos
знать	sabes
знать	sabe
знать	sei
знать	sabemos
отзывы	de
отзывы	resposta
специального	especial
специального	especiais
здоровья	saúde
здоровья	a
здоровья	health
случаи	casos
случаи	caixas
медицинских	medicina
медицинских	médico
медицинских	médicos
медицинских	médica
домой	fogar
домой	casa
домой	á
домой	na
сердце	corazón
сердце	cardíacas
сердце	cardíaca
королева	raíña
королева	queen
видеть	ver
видеть	vendo
джек	jack
джек	janek
лидеров	líderes
лидеров	os
работников	empregados
работников	os
работников	traballadores
работников	os
работников	obreiros
черты	trazos
ассоциация	asociación
жюри	xurado
командующий	comandante
архитектура	arquitectura
выпущена	liberado
выпущена	liberados
выпущена	editaron
полного	chea
полного	cheo
полного	completo
сложно	difícil
сложно	duro
сложно	complicado
сложно	complexas
сложно	complicadas
сложно	difícil
сложно	dificil
швеция	suecia
рио	río
высокий	instituto
высокий	altos
высокий	alto
высокий	alta
высокий	alto
высокий	alta
заменить	substituír
заменить	substituír
установить	conxunto
растение	planta
растение	vexetais
растение	de
топлива	combustible
мисс	srta
мисс	señorita
мисс	a
возвращения	volve
возвращения	a
возвращения	volvo
возвращения	regresar
возвращения	volva
возвращения	cambio
возвращения	volver
возвращения	retorno
восстановление	rehabilitación
официальных	oficial
разведки	intelixencia
создано	creamos
создано	creou
создано	creado
создано	creei
создано	creados
смит	smith
смит	veña
немецкая	alemán
немецкая	alemana
немецкая	alemaña
немецкая	alemáns
консенсуса	consenso
консенсуса	copenhaguen
мари	mariechen
мари	marie
впечатление	impresión
кот	gato
кот	ao
роды	a
роды	luz
роды	nacemento
роды	orixe
роды	de
народы	xente
народы	fronte
определить	determinar
определить	determinan
определить	han
определить	definir
судьи	xuíces
судьи	os
могила	tumba
могила	grave
убить	matar
убить	a
немцы	alemáns
петр	peter
петр	pedro
популярных	popular
популярных	populares
популярных	frente
популярных	cantante
популярных	impopular
верхний	esquina
верхний	superior
священник	sacerdote
священник	cura
лагерь	campo
лагерь	campamento
лагерь	acampamento
лагерь	do
работник	traballador
работник	social
работник	obreiro
работник	obreiros
работник	parado
друзей	amigos
друзей	os
расширение	expansión
расширение	expande
расширение	extensión
расширение	estensión
расширение	expansión
рынок	mercado
рынок	mercados
рынок	esa
рынок	feira
помощник	axudante
помощник	asistente
помощник	de
четвёртый	cuarto
четвёртый	cuarta
четвёртый	acto
четвёртый	catro
четвёртый	infantaría
листья	marcha
листья	follas
листья	deixa
листья	as
листья	sae
выиграла	non
выиграла	vai
выиграла	vou
изучение	estudando
изучение	estudar
изучение	estudar
изучение	estudo
изучение	estudamos
изучение	despacho
служить	servir
служить	serven
температуры	temperatura
температуры	a
цикла	ciclo
воспоминания	lembranzas
воспоминания	recordos
достигает	chega
чикаго	chicago
гражданин	cidadán
историческая	históricas
историческая	histórica
историческая	históricos
историческая	histórico
историческая	histórica
голосование	votamos
голосование	voto
голосование	votan
голосование	votar
голосование	votos
голосование	voten
голосование	votación
нефти	petróleo
нефти	aceite
нефти	de
исследователи	investigadores
клетки	as
клетки	células
значительное	significativas
значительное	significativa
значительное	significativo
значительное	máis
значительное	importante
глаз	os
глаз	ollos
глаз	ollo
глаз	ollos
глаз	visual
имея	ter
имея	tendo
имея	a
рынка	mercado
рынка	mercados
рынка	esa
рынка	feira
станций	comisarías
станций	postos
мексики	méxico
граница	fronteira
граница	fronteira
продолжение	continuou
сила	fortaleza
сила	forzas
сила	forza
сила	a
сила	radica
сила	forza
сила	a
сила	policía
сила	exército
сила	poder
сила	o
учитель	profesor
учитель	mestra
учитель	mestre
длину	lonxitude
вариантов	opcións
воинов	guerreiros
мелкие	pequeno
мелкие	pequenos
мелкие	pequenas
мелкие	pequena
ноябрь	novembro
ноябрь	de
установка	aparello
установка	instalación
корея	corea
коллектив	colectivo
коллектив	colectiva
мужчина	home
мужчина	meu
рыбы	peixes
рыбы	peixe
рыбы	pescar
филиал	póla
филиал	sucursal
пьесы	xoga
официальные	oficial
личный	persoal
личный	persoais
обвинения	cargos
колонии	colonias
колонии	colonia
критическая	crítica
оркестр	orquestra
увидел	vin
увидел	viu
увидел	vimos
увидел	vino
окончание	final
мысль	que
мысль	pensaba
мысль	pensei
технический	técnico
технический	técnica
медицины	medicinas
медицины	medicina
медицины	baseada
медицины	na
медицины	médicos
медицины	menciña
современная	modernos
современная	moderna
современная	as
современная	modernas
современная	moderno
судно	barco
залива	golfo
массы	masas
зелёный	verde
зелёный	verdes
зелёный	green
ближе	a
ближе	mais
ближе	máis
ближе	preto
ближе	xuntarse
ближе	achéguense
ближе	achegádevos
путешествие	viaxe
путешествие	viaxar
путешествие	viaxa
путешествие	cara
путешествие	viaxe
путешествие	viaxando
путешествие	a
путешествие	viaxe
сотрудничество	colaboración
сотрудничество	cooperación
обработки	procesando
обработки	procesamento
обращение	tratamento
обращение	tratamentos
обращение	trato
границу	fronteira
практика	unha
практика	práctica
практика	practicar
практика	exercen
практика	prácticas
надежда	esperanza
надежда	que
надежда	espero
надежда	agardo
изменить	editar
изменить	edit
изменить	cambiar
изменить	mudar
изменить	cambio
скульптор	escultor
психологии	psicoloxía
психологии	de
половина	media
половина	metade
половина	medio
половина	a
реакция	reacción
реакция	á
реакция	resposta
реакция	reacción
реакция	reaccións
реакция	reacción
медалей	medallas
доска	encerado
доска	xunta
доска	de
доска	reunión
доска	bordo
доска	comida
личного	persoal
личного	persoais
здравоохранения	saúde
здравоохранения	a
здравоохранения	health
высокие	alto
высокие	alta
родителей	pais
родителей	os
параметры	opcións
снять	retirada
судьба	destino
судьба	o
судьба	destino
профессия	profesión
профессия	ocupación
постоянного	continuo
постоянного	continua
лодки	barcos
испытания	probar
испытания	proba
испытания	exame
испытания	probas
испытания	de
испытания	test
испытания	exames
испытания	ensaios
испытания	xuízos
испытания	exames
испытания	probas
испытания	tests
испытания	probas
испытания	probando
вселенной	universo
вселенной	do
национальные	nacional
национальные	nacionais
национальные	national
оккупации	ocupación
преподаватель	mestre
преподаватель	profesor
преподаватель	profesor
преподаватель	mestra
преподаватель	mestre
одни	soa
одни	só
одни	sós
одни	soas
одни	en
одни	paz
размеры	tamaño
размеры	do
размеры	tamaños
философия	filosofía
конкретно	especificamente
стивен	stephen
стивен	steven
лес	bosque
лес	bosques
лес	árbores
лес	monte
лес	bosque
видит	ve
видит	viu
видит	xigante
видит	vexa
фраза	frase
личное	persoal
личное	persoais
личное	privadas
личное	privado
личное	privada
личное	privados
личное	raso
личное	soldado
вашингтон	washington
вашингтон	dc
кольцо	anel
дерево	madeira
дерево	árbore
дерево	tree
дерево	crosstree
избежать	evitar
хит	éxito
основание	fundación
основание	alicerce
основание	alicerces
основание	base
основание	foundation
основание	cimentos
основание	transformado
основание	a
основание	base
основание	base
основание	terreo
основание	chan
основание	terra
съёмки	a
съёмки	disparar
съёмки	disparando
съёмки	tiro
церемонии	cerimonia
знал	sabía
знал	que
знал	sabían
знал	o
токио	tokio
британская	a
британская	británico
британская	británica
британская	británicos
британская	británicas
британская	inglesa
коллекции	de
коллекции	colección
полёт	a
полёт	voando
полёт	voar
полёт	voo
лето	verán
лето	no
скажем	dicir
скажем	di
скажем	que
законы	leis
законы	as
дизайн	deseño
дизайн	deseñar
планы	plans
планы	os
планы	planos
агентство	axencia
агентство	de
высокая	instituto
высокая	altos
высокая	alto
высокая	alta
высокая	alto
высокая	alta
линий	liñas
линий	de
линий	trincheiras
линий	frases
онлайн	en
онлайн	liña
однозначно	definitivamente
чисто	claro
чисто	clara
чисто	claras
чисто	puro
чисто	pura
чисто	puros
чисто	limpa
чисто	limpo
чисто	limpar
любые	calquera
любые	máis
любые	ningún
трое	tres
трое	3
перечень	lista
перечень	listaxe
отдельная	separar
энергия	enerxía
энергия	consumo
энергия	enerxético
энергия	enerxética
подходит	encaixa
подходит	para
подходит	encaixan
подходит	ataque
подходит	encaixa
подходит	ben
подходит	axustan
подходит	de
мэри	mary
мэри	maría
сохранить	salvar
сохранить	aforrar
сохранить	salvalo
продажи	de
продажи	ventas
продажи	á
продажи	venda
динамика	dinámica
динамика	dinámicas
франко	franco
официальное	oficial
собственности	propiedade
ограничения	restrición
дает	da
дает	dá
дает	dálle
осталась	ficou
осталась	por
собственный	propio
собственный	propia
собственный	seu
диаметр	diámetro
личные	persoal
личные	persoais
февраль	febreiro
февраль	de
потерял	perdeu
потерял	perderon
потерял	perdín
потерял	perdemos
потерял	perdido
выпустила	liberado
выпустила	liberados
выпустила	editaron
знания	coñecemento
знания	coñecía
знания	coñecementos
гражданского	civís
гражданского	civil
уволен	retirarse
метка	etiqueta
метка	mark
метка	marca
метка	a
метка	marcos
граждане	cidadáns
граждане	citizens
граждане	os
разработан	desenvolveu
разработан	desenvolvido
разработан	desenvolvidos
разработан	desenvolvemos
разработан	o
разработан	deseñados
разработан	para
разработан	deseñadas
разработан	deseñado
разработан	deseñamos
штатов	unidos
штатов	ee
штатов	estados
штатов	uu
штатов	eua
созданный	creamos
созданный	creou
созданный	creado
созданный	creei
созданный	creados
космос	cosmos
космос	espazo
космос	espacio
космос	no
полная	chea
полная	cheo
полная	completo
полная	total
полная	completa
полная	completar
полная	completo
дядя	tío
дядя	tonton
золотые	de
золотые	ouro
золотые	ouro
золотые	de
насекомые	insectos
напоминает	lémbrame
напоминает	lembra
пушки	canóns
пушки	sobre
пушки	os
пушки	artillaría
пушки	canón
пушки	armas
пушки	fusís
пушки	as
пушки	armados
пушки	metralladoras
пушки	canóns
родной	nativo
родной	onde
родной	terra
решено	decidiron
решено	decidimos
решено	decidiu
решено	decidín
концепции	conceptos
предупреждение	prevención
исполнители	artistas
исполнители	de
отказ	negación
финляндия	finlandia
простой	simples
простой	simple
простой	sinxelo
простой	sinxela
помогает	axuda
помогает	a
миллиона	millóns
миллиона	de
миллиона	millón
уважаемый	respectado
принципы	principios
типы	tipos
пройти	pasar
пройти	pase
любит	gusta
любит	gústalle
любит	me
любит	quéreme
любит	ama
любит	quérete
любит	quere
спортивная	deportes
спортивная	deporte
насекомых	insectos
немедленно	inmediatamente
немедленно	inmediato
немедленно	axiña
немедленно	de
немедленно	contado
немедленно	inmediato
немедленно	contado
лекции	charla
законов	leis
законов	as
услуги	servizos
услуги	os
услуги	servizo
услуги	de
прошло	pasaran
прошло	morreu
прошло	aprobouse
прошло	transmitiron
прошло	pasou
прошло	pasar
процессы	procesos
верховный	corte
верховный	suprema
верховный	supremo
джонс	jones
отмечает	notas
парламент	parlamento
исполнитель	artista
исполнитель	artista
исполнитель	artistas
фотография	foto
фотография	imaxe
фотография	fotografía
фотография	fotografía
фотография	foto
фотография	foto
фотография	fotografía
комментарий	comentar
комментарий	comentario
музыкантов	músicos
классе	de
классе	grao
высшая	corte
высшая	suprema
высшая	supremo
заболевания	enfermidades
заболевания	enfermedades
заболевания	doenzas
заболевания	doenza
заболевания	enfermidades
заболевания	enfermidade
заболевания	cardíacas
обложки	a
обложки	cubrir
