dhe	وال
foto	صورة
foto	الصورة
foto	photo
foto	صورة
foto	الصورة
foto	الصوره
foto	صوره
foto	الصور
foto	صور
mark	العلامة
mark	مارك
mark	علامة
ngjyrë	لون
ngjyrë	الالوان
ngjyrë	اللون
ngjyrë	الوان
ngjyrë	لون
ngjyrë	اللون
ngjyrë	طلاء
ngjyrë	دهان
ngjyrë	الطلاء
ngjyrë	ارسم
ngjyrë	الحبر
ngjyrë	حبر
shkencor	علمية
shkencor	علميا
aktiv	نشطة
aktiv	النشطة
aktiv	نشط
jete	العمر
jete	الحياة
jete	الحياه
jete	حياة
jete	life
nivel	مستوى
nivel	المستوى
marrëdhëniet	علاقات
marrëdhëniet	العلاقات
marrëdhëniet	علاقة
marrëdhëniet	العلاقة
marrëdhëniet	العلاقات
marrëdhëniet	علاقه
marrëdhëniet	علاقات
marrëdhëniet	العلاقات
tetë	ثمان
tetë	ثمانية
tetë	eight
tetë	ثماني
png	png
ndihmë	المساعدة
ndihmë	مساعدة
ndihmë	ساعد
qëndron	يقف
qëndron	يبقى
krijoi	خلق
krijoi	خلقت
joseph	جوزيف
zgjedhjet	الانتخابات
zgjedhjet	انتخابات
zgjedhjet	انتخاب
zgjedhjet	الانتخابات
zgjedhjet	الانتخاب
zgjedhjet	انتخابات
diellit	صن
diellit	شمس
diellit	الشمس
radhë	طابور
radhë	الطابور
mbretëria	مملكة
mbretëria	المملكة
michael	مايكل
ruse	روسي
ruse	روسية
ruse	الروسية
ruse	روسيا
ruse	الروسي
ruse	حيلة
aktori	الممثل
aktori	فاعل
aktori	ممثل
thjesht	ببساطة
thjesht	ببساطه
thjesht	مجرد
thjesht	فقط
vlerë	القيمة
vlerë	قيمة
pjesët	اجزاء
pjesët	الاجزاء
ndryshime	تغيرات
ndryshime	تغييرات
ndryshime	التغييرات
ndryshime	التغيرات
euro	اليورو
euro	باليورو
euro	يورو
euro	اليورو
euro	باليورو
ebu	ابو
faqen	صفحة
faqen	الصفحة
nationalcaps	nationalcaps
huaja	اجنبي
huaja	الاجنبي
huaja	اجنبية
rrallë	نادرا
rrallë	النادر
rrallë	نادر
rrallë	نادرة
artistik	فنية
territorin	الاقليم
territorin	اقليم
ndahet	المشتركة
ndahet	تقاسم
ndahet	مشترك
beratit	بيرات
will	ويل
will	راح
will	سوف
orë	الساعات
orë	ساعات
orë	ساعه
orë	الساعة
orë	ساعة
minuta	الدقائق
minuta	دقائق
anglez	الانجليزية
anglez	انجليزي
anglez	انجليزية
anglez	الانكليزية
anglez	بالانكليزية
qendror	مركزية
qendror	سنترال
qendror	الوسطى
qendror	وسط
qendror	مركزي
vii	السابع
vii	سابعا
britanike	بريطاني
britanike	بريطانيا
britanike	بريطانية
britanike	البريطاني
britanike	البريطانية
martin	مارتن
martin	مارتين
tokat	اراضي
tokat	اراض
tokat	الاراضي
karl	كارل
këmbë	القدم
këmbë	قدم
këmbë	ارجل
këmbë	سيقان
këmbë	الارجل
këmbë	السيقان
këmbë	الساقين
këmbë	الساق
këmbë	ساق
këmbë	القدم
masë	القياس
masë	التدبير
masë	مقياس
masë	قياس
ati	الاب
ati	ابت
ati	اب
ati	ati
nevojë	حاجة
nevojë	الحاجة
zhvillim	التنمية
zhvillim	تنمية
zhvillim	التطوير
kombit	امة
kombit	الامة
emrat	اسماء
emrat	الاسماء
solli	جلبت
solli	احضرت
etnike	عرقية
etnike	الاثنية
gjysmë	شبه
gjysmë	نصف
gjysmë	النصف
fitues	فائز
fitues	الفائز
fitues	رابح
kanada	كندا
modern	حديثة
modern	الحديثة
shihet	شوهد
shihet	رايت
xvi	xvi
malore	ماونتن
malore	جبل
malore	الجبل
malore	الجبلية
rrit	زيادة
rrit	الزيادة
rrit	الزيادات
rrit	زيادات
rrit	يعزز
tradicionale	التقليدي
tradicionale	التقليدية
tradicionale	تقليدية
tradicionale	تقليدي
regjisor	مديرة
regjisor	مدير
regjisor	المديرة
regjisor	المدير
regjisor	المخرج
regjisor	مخرج
fifa	فيفا
ndikim	الاثر
ndikim	تاثير
ndikim	التاثير
ndikim	الاصطدام
ndikim	النفوذ
ndikim	تاثير
ndikim	التاثير
angli	انجلترا
angli	انكلترا
van	الفان
van	فان
rajon	الاقليم
rajon	اقليم
rajon	منطقة
rajon	المنطقة
socialiste	الاشتراكي
socialiste	الاشتراكية
dërguar	شحنها
dërguar	ارسلت
dërguar	ارسل
ndjekur	تبعت
ndjekur	طارد
probleme	مشاكل
probleme	مشكلات
probleme	المشكلات
probleme	المشاكل
probleme	مشاكل
probleme	المشاكل
probleme	ورطة
probleme	مشكلة
vajza	الابنة
vajza	البنت
vajza	بنت
vajza	ابنة
vajza	بنات
vajza	البنات
vajza	فتيات
vajza	لبنات
vajza	الفتيات
bej	بيه
map	خريطه
map	خارطة
map	الخريطة
map	خريطة
afërsi	الجوار
duart	اليدين
duart	الايدي
duart	ايادي
verës	صيفي
verës	الصيف
verës	صيف
verës	سمر
hapësirë	مساحة
hapësirë	الفضاء
hapësirë	فضاء
hapësirë	حيز
ndryshuar	تغيرت
ndryshuar	تغير
ndryshuar	المعدل
ndryshuar	معدل
ndryshuar	تعديل
ndryshuar	معدلة
sasi	كميات
sasi	الكميات
sasi	المبلغ
qëllimi	المرمى
qëllimi	هدف
qëllimi	الهدف
nationalgoals	nationalgoals
shpall	يعلن
shpall	تعلن
shpall	يعلن
shum	جدا
stamboll	اسطنبول
karakter	الشخصية
karakter	شخصية
ngjyra	لون
ngjyra	الالوان
ngjyra	اللون
ngjyra	الوان
ngjyra	الوان
ngjyra	الالوان
ngjyra	لون
ngjyra	اللون
ngjyra	الوان
ngjyra	الالوان
përreth	حو
përreth	حولي
ura	بريدج
ura	الجسر
ura	جسر
ura	الجسور
ura	جسور
mbrojtës	مدافع
mbrojtës	المدافع
mbrojtës	حامي
mbrojtës	الحامية
mbrojtës	حامية
asgjë	لاشيء
peshkopi	الاسقف
peshkopi	اسقف
peshkopi	بيشوب
albania	البانيا
londër	لندن
ahmet	احمد
pune	العمل
pune	اعمل
pune	عمل
pune	يعمل
pune	اعمل
stadium	استاد
stadium	ملعب
stadium	الملعب
jan	يناير
jan	جان
jan	يان
banorëve	السكان
banorëve	المقيمون
banorëve	المقيمين
ngjarjet	احداث
ngjarjet	الفعاليات
ngjarjet	المناسبات
ngjarjet	الاحداث
ngjarjet	مناسبات
beteja	معركة
beteja	باتل
beteja	المعركة
beteja	معارك
beteja	المعارك
mustafa	مصطفى
udhëheqës	زعيم
udhëheqës	قائد
gjakut	دماء
gjakut	دم
gjakut	دما
gjakut	الدم
fillimi	بداية
fillimi	البداية
los	لوس
bizantine	البيزنطية
haxhi	حج
haxhi	الحج
haxhi	حج
haxhi	الحج
fitore	فوز
fitore	الفوز
fitore	نصر
fitore	النصر
fitore	الانتصار
fitore	انتصار
albert	البرت
shumicën	الاغلبية
shumicën	اغلبية
shumicën	الغالبية
html	html
bar	العشب
bar	عشب
bar	الحانة
bar	حانة
bar	شريط
bar	البار
bar	بار
fakulteti	كلية
fakulteti	الكلية
kushtuar	مكرسة
kushtuar	مكرس
dikur	مرة
dikur	مره
detyrë	الواجب
detyrë	واجب
detyrë	الانتداب
detyrë	التكليف
detyrë	المهمة
turk	الترك
turk	تورك
turk	التركي
turk	التركية
turk	تركية
turk	تركي
cup	كوب
cup	فنجان
cup	كاس
cup	الكاس
cup	الكوب
ekipi	الفريق
ekipi	فريق
fetar	الدينية
fetar	دينية
fetar	الديني
fetar	متدين
detyruar	اجبرت
detyruar	اجبر
detyruar	مجبر
detyruar	القسري
black	الاسود
black	اسود
black	بلاك
black	سوداء
rritet	ينمو
rritet	المتزايد
rritet	ينمو
rritet	ينمو
rritet	تنمو
latine	لاتينية
#ddd	#ddd
profesionale	مهنية
profesionale	مهني
profesionale	محترف
profesionale	احترافية
profesionale	المهنية
liqeni	ليك
liqeni	بحيرة
liqeni	لايك
liqeni	البحيرة
përmendet	ذكرت
album	الالبوم
album	البوم
teatri	المسرح
teatri	مسرح
teatri	المسرح
teatri	مسرح
albumi	الالبوم
albumi	البوم
lindor	شرقي
lindor	شرقية
lindor	الشرقية
lindor	شرق
ndonjëherë	احيانا
press	اضغط
press	الصحافة
press	صحافة
kategorinë	الفئة
kategorinë	فئة
web	الشبكة
web	الويب
web	ويب
seksioni	القسم
seksioni	قسم
seksioni	الفرع
live	تعيش
live	يعيش
live	مباشر
live	عيش
live	العيش
live	عش
version	النسخة
version	اصدار
version	الاصدار
turqi	تركيا
milionë	مليون
milionë	المليون
milionë	مليونا
arabe	العرب
arabe	العربية
arabe	العربي
arabe	عربي
arabe	عرب
bashkia	البلدية
bashkia	بلدية
lufte	حرب
lufte	الحرب
komandant	قائد
komandant	القائد
pushtimit	الفتح
pushtimit	الغزو
pushtimit	غزو
shkollat	مدارس
shkollat	المدارس
regjistruar	مسجل
regjistruar	مسجلة
procesi	العملية
procesi	عملية
den	دن
den	عرين
trupi	الجسد
trupi	جسم
trupi	جثة
trupi	جسد
trupi	الجسم
international	الدولية
international	الدولي
international	دولية
international	دولي
juan	خوان
bëhen	تصير
bëhen	تصبح
bëhen	يصير
bëhen	يصبح
bëhen	اصبح
ofron	عروض
ofron	العروض
bashkimin	التوحيد
bashkimin	توحيد
organizata	منظمة
organizata	المنظمة
organizata	التنظيم
organizata	منظمة
organizata	المنظمة
organizata	التنظيم
organizata	منظمات
organizata	المنظمات
person	شخص
person	الشخص
objekte	الاصناف
objekte	عناصر
objekte	بنود
objekte	البنود
objekte	العناصر
objekte	الاجسام
objekte	اجسام
youthclubs	youthclubs
fuqishëm	قوى
fuqishëm	قوي
fuqishëm	قوية
aktive	نشطة
aktive	النشطة
aktive	نشط
bujqësore	زراعية
bujqësore	الزراعة
bujqësore	زراعة
pranuar	قبلت
pranuar	مقبولة
takon	يلتقي
revista	مجلة
revista	المجله
revista	المجلة
revista	المجلات
revista	مجلات
gruaja	امراة
gruaja	المراة
gruaja	الزوجة
gruaja	زوجه
gruaja	زوجة
qafë	الرقبة
qafë	رقبة
qafë	عنق
qafë	العنق
shërbim	الخدمة
shërbim	خدمة
shërbim	الخدمات
shërbim	خدمت
ministër	وزير
ministër	وزيرة
ministër	الوزيرة
ministër	الوزير
man	مان
man	رجل
man	man
man	مان
man	الرجل
jashtëm	الخارجية
jashtëm	خارجي
jashtëm	خارجية
burg	سجن
burg	السجن
burg	سجن
burg	السجن
dinastia	سلالة
dinastia	السلالة
france	وفرنسا
france	فرانس
france	فرنسا
romak	روماني
romak	رومان
romak	الروماني
romak	الرومانية
peter	بيتر
peter	بطرس
franca	وفرنسا
franca	فرانس
franca	فرنسا
kimike	كيميائية
kimike	كيميائي
ndërtimi	البناء
ndërtimi	التشييد
ndërtimi	تشييد
ndërtimi	بناء
ndërtimi	الانشاءات
ndërtimi	الانشاء
arkitektura	عمارة
arkitektura	العمارة
degë	الفروع
degë	فروع
degë	منافذ
degë	المنافذ
degë	الفرع
degë	فرع
degë	برانش
khan	خان
ndodhi	حدث
ndodhi	صار
greqisht	يوناني
greqisht	يونانية
greqisht	اليوناني
greqisht	اليونانية
allahu	الله
allahu	اللهم
allahu	الله
serbisë	صربيا
elemente	عناصر
elemente	العناصر
ajrore	جوية
përkthyer	مترجمة
këngët	اغان
këngët	الاغاني
këngët	اغاني
gurë	الاحجار
gurë	الحجارة
gurë	احجار
gurë	حجارة
gurë	ستون
gurë	حجر
gurë	الحجارة
gurë	حجارة
gurë	الحجر
gurë	الصخور
gurë	صخور
shoqata	جمعية
shoqata	الرابطة
shoqata	رابطة
shoqata	الجمعية
përcaktuar	معرف
përcaktuar	المعين
king	ملك
king	كينغ
king	الملك
king	كينج
program	الطلب
program	تطبيق
program	التطبيق
program	البرنامج
program	برنامج
humbje	خسارة
humbje	الخسارة
humbje	خسائر
humbje	الخسائر
humbje	الهزيمة
humbje	هزيمة
valencia	فالنسيا
lindja	شرقي
lindja	ايست
lindja	شرق
lindja	الشرق
lindja	شرقا
lindja	الشرقية
lindja	ميلاد
lindja	الميلاد
lindja	الولادة
lindja	ولادة
vdekja	الموت
vdekja	الوفاة
vdekja	موت
vdekja	وفاة
fjalët	الكلمات
fjalët	كلمات
les	les
les	لس
sjellë	جلبت
sjellë	احضرت
sjellë	احضار
sjellë	جلب
sjellë	احضر
femra	اناث
femra	الاناث
femra	الانثى
femra	انثى
femra	اناث
femra	الاناث
femra	نساء
femra	المراة
femra	النساء
mbyllur	مقفل
mbyllur	مغلقة
mbyllur	مغلق
first	اول
first	اولا
first	الاول
first	الاولى
marrëveshje	اتفاق
marrëveshje	الاتفاق
marrëveshje	التعامل
marrëveshje	صفقة
marrëveshje	الاتفاق
marrëveshje	الصفقة
marrëveshje	اتفاق
shfaq	عرض
shfaq	العرض
shfaq	اظهار
shfaq	عرض
shfaq	اظهر
shfaq	العرض
shfaq	اعرض
siguruar	المؤمن
siguruar	مؤمن
arkeologjike	الاثرية
arkeologjike	اثري
mit	mit
mit	الاسطورة
mit	اسطورة
pranoi	اعترفت
pranoi	قبلت
pranoi	مقبولة
rezultatet	النتائج
rezultatet	نتائج
krejt	كلهم
krejt	كله
krejt	جميع
krejt	كل
krejt	الكل
antike	عتيق
antike	العتيقة
antike	تحفة
antike	قديم
antike	القدماء
antike	تحف
antike	التحف
zyrtarisht	رسميا
titulli	اللقب
titulli	العنوان
titulli	عنوان
rilindjes	النهضة
humbi	خسرت
humbi	خسر
humbi	فقدت
humbi	ضاع
humbi	ضائع
santa	سانتا
tregime	احداث
tregime	القصص
tregime	حكايات
tregime	قصص
bashkëpunim	التعاون
bashkëpunim	تعاون
bashkëpunim	التعاون
bashkëpunim	تعاون
jugosllavisë	يوغوسلافيا
shpella	كهف
shpella	الكهف
shpella	الكهوف
elektronike	الالكترونيات
elektronike	الالكتروني
elektronike	الكتروني
elektronike	الالكترونية
elektronike	الكترونية
elektronike	الكترونيا
maleve	جبال
maleve	الجبال
shërben	يخدم
kilometra	كيلومترات
kilometra	كيلومترات
kulla	البرج
kulla	برج
shkëmb	الصخرة
shkëmb	روك
shkëmb	صخرة
shkëmb	الروك
shkëmb	كليف
shkëmb	المنحدر
shkëmb	منحدر
zot	اللهم
zot	الله
zot	ربي
zot	رب
zot	لورد
funksion	الوظيفة
funksion	الدالة
funksion	دالة
funksion	وظيفة
sipër	القمة
sipër	توب
sipër	قمة
sipër	الاعلى
sipër	اعلاه
financiare	مالي
financiare	مالية
financiare	المالية
vlerat	قيم
vlerat	القيم
zëri	الصوت
zëri	صوت
zëri	الصوت
zëri	صوت
zëri	صو
zëri	الصوت
zëri	صوت
malin	جبل
malin	ماونت
malin	مالين
forcë	قوة
forcë	القوة
forcë	قوة
forcë	القوة
përbëjnë	وضعية
përbëjnë	تشكل
xhami	مسجد
xhami	زجاجي
xhami	زجاج
xhami	الزجاج
xhami	المساجد
xhami	جامع
xhami	مسجد
xhami	المسجد
xhami	الجامع
komunist	الشيوعية
komunist	شيوعي
komunist	الشيوعي
perëndimor	غربي
perëndimor	غربية
perëndimor	الغربية
perëndimor	غرب
tim	تيم
magnetike	المغناطيسية
proces	العملية
proces	عملية
konsideruar	نظر
clubnat	clubnat
ballkan	البلقان
ballkan	البلقان
zakonshme	المعتاد
festivali	المهرجان
festivali	مهرجان
kombeve	الامم
holandë	الهولندية
holandë	هولندا
holandë	هولاند
holandë	هولندا
përmendur	ذكرت
fotografi	صورة
fotografi	الصورة
fotografi	photo
fotografi	التصوير
fotografi	تصوير
fotografi	الصور
fotografi	صور
fotografi	الصور
fotografi	صور
prodhimi	ناتج
prodhimi	الناتج
prodhimi	الاخراج
prodhimi	النواتج
prodhimi	الانتاج
prodhimi	انتاج
dashuri	العشق
dashuri	احب
dashuri	حب
dashuri	الحب
temperatura	الحرارة
serbia	صربيا
youthyears	youthyears
roma	روم
roma	روما
këngëtar	مغنية
këngëtar	مغني
këngëtar	المغني
kalaja	قلعة
kalaja	القلعة
kalaja	كاسل
kalaja	قلعة
kalaja	القلعة
kalaja	حصن
kalaja	الحصن
rilindja	النهضة
rilindja	الانبعاث
rilindja	انبعاث
përpjekje	المحاولة
përpjekje	مجهود
përpjekje	الجهد
përpjekje	جهد
përpjekje	المجهود
mbështetur	المدعومة
mbështetur	مدعوم
mbështetur	مدعومة
gratë	نساء
gratë	المراة
gratë	النساء
kulturor	الثقافي
kulturor	ثقافي
kulturor	ثقافية
kulturor	الثقافية
sistemet	نظم
sistemet	الانظمة
sistemet	النظم
sistemet	انظمة
pierre	بيير
famshme	شهيرة
famshme	مشهور
famshme	شهير
famshme	مشهورة
famshme	الشهيرة
shtuar	اضاف
shtuar	اضيف
shtuar	اضيفت
kompania	شركه
kompania	شركة
kompania	الشركة
kompania	رفقة
kategoria	الفئة
kategoria	فئة
herët	المبكر
herët	باكرا
herët	اوائل
herët	مبكرة
herët	مبكر
herët	مبكرا
vendim	المقرر
vendim	قرار
vendim	القرار
vendim	مقرر
social	اجتماعية
social	الاجتماعية
social	الاجتماعي
social	اجتماعي
saktë	دقيقا
saktë	دقيق
saktë	صحح
gol	المرمى
gol	هدف
gol	الهدف
sjell	يجلب
britanik	بريطاني
britanik	بريطانيا
britanik	بريطانية
britanik	البريطاني
britanik	البريطانية
përfunduar	اكتمل
përfunduar	اكملت
përfunduar	اكتملت
përfunduar	منتهي
përfunduar	انتهيت
përfunduar	انتهت
përfunduar	انتهى
ben	بين
ben	بن
instituti	المعهد
instituti	معهد
njëjtë	نفس
njëjtë	نفسه
online	الانترنت
shërbeu	خدمت
shërbeu	خدم
letër	الورقة
letër	ورق
letër	ورقة
letër	الورق
letër	حرف
letër	خطاب
letër	رسالة
problemet	مشاكل
problemet	مشكلات
problemet	المشكلات
problemet	المشاكل
formula	المعادلة
formula	الصيغة
formula	صيغة
formula	صيغ
formula	الصيغ
njësia	وحدة
njësia	الوحدة
njësia	المنفعة
njësia	الفائدة
energji	طاقة
energji	الطاقة
rregullt	منتظم
rregullt	منتظمة
diskutimet	مناقشات
diskutimet	المناقشات
diskutimet	النقاشات
diskutimet	النقاش
diskutimet	مناقشات
diskutimet	مناقشة
diskutimet	المناقشات
diskutimet	نقاش
diskutimet	المناقشة
druri	خشبية
druri	خشبي
druri	خشب
druri	وود
druri	الخشب
druri	الحطب
druri	الشجرة
druri	شجرة
librat	كتب
librat	الكتب
spanjës	اسبانيا
kujdes	الاهتمام
kujdes	انتباه
kujdes	الانتباه
kujdes	اهتمام
kujdes	شاهد
kujdes	ساعة
kujdes	راقب
kujdes	مشاهدة
mbuluar	غطى
mbuluar	غطيت
mbuluar	مغطاة
mbuluar	مغطى
tema	الموضوع
tema	موضوع
tema	السمة
tema	سمة
tema	الموضوع
tema	موضوع
kufizuar	المحدود
kufizuar	محدود
kufizuar	محدودا
kufizuar	محدودة
kufizuar	محدودية
kufizuar	مقيدة
kufizuar	مقيد
pavarësinë	استقلال
pavarësinë	الاستقلال
pavarësinë	الاستقلالية
pavarësinë	استقلالية
red	حمراء
red	احمر
red	الاحمر
tom	توم
rusia	روسيا
shkaktuar	سببت
zezë	الاسود
zezë	اسود
zezë	بلاك
zezë	سوداء
ftohtë	البرد
ftohtë	بارد
ftohtë	الباردة
ftohtë	باردة
ftohtë	برد
kokë	راسي
kokë	راس
kokë	الراس
emra	اسماء
emra	الاسماء
udhëhequr	قاد
muret	اسوار
muret	الحوائط
muret	الحيطان
muret	جدران
muret	الجدران
armë	اسلحة
armë	الاسلحة
armë	سلاح
armë	السلاح
armë	مسدس
armë	اسلحة
armë	الاسلحة
armë	البنادق
teknike	تقنية
teknike	تقني
teknike	فني
teknike	التقنية
deti	البحر
deti	بحر
trupin	الجسد
trupin	جسم
trupin	جثة
trupin	جسد
trupin	الجسم
sud	sud
katalonia	كاتالونيا
lojtar	مشغل
lojtar	اللاعب
lojtar	لاعب
lojtar	player
seine	السين
shkuar	رحلت
shkuar	رحل
shkuar	ذهب
shkuar	ذهبت
problem	مشكلة
problem	المشكلة
problem	مشكل
objekt	الكائن
objekt	جسم
objekt	كائن
brendshëm	الداخلية
brendshëm	داخلي
brendshëm	داخلية
brendshëm	الداخلي
metal	المعدن
metal	معادن
metal	معدني
metal	معدن
metal	المعادن
nis	بداية
nis	البداية
nis	بدء
përfaqësues	تمثيلية
përfaqësues	الممثل
përfaqësues	ممثل
përfaqësues	الممثلون
armatosur	المسلحة
armatosur	مسلحين
armatosur	مسلح
armatosur	مسلحة
armatosur	مسلحون
martuar	متزوجة
martuar	متزوجه
martuar	متزوج
prishtina	بريشتينا
zënë	مشغولا
zënë	مشغول
zënë	مشغولين
zënë	مشغولة
kan	kan
studimi	دراسة
studimi	ادرس
studimi	الدراسة
perandor	الامبراطور
perandor	امبراطور
familjet	الاسر
familjet	العائلات
familjet	الاسر
familjet	العوائل
familjet	اسر
familjet	عائلات
bregu	شور
bregu	الساحل
bregu	ساحل
bregu	كوست
termi	المصطلح
termi	مصطلح
maja	مايا
maja	المايا
maja	الخميرة
role	الادوار
role	ادوار
programi	البرنامج
programi	برنامج
japoni	اليابان
japoni	واليابان
britania	بريطانيا
britania	بريطانيا
kah	نحو
krijimi	خلق
krijimi	انشاء
krijimi	الانشاء
krijimi	الخلق
sipërme	علوي
sipërme	العليا
india	انديا
india	الهند
india	بالهند
roli	الدور
roli	دور
prejardhje	الخلفيات
prejardhje	خلفيات
element	العنصر
element	عنصر
element	بند
element	البند
google	جوجل
google	غوغل
google	google
rrethuar	محاط
rrethuar	المحاصر
qindra	مائة
qindra	hundred
qindra	مئات
qindra	المئات
dritë	خفيف
dritë	الخفيفة
dritë	ضوء
dritë	النور
dritë	فاتح
dritë	نور
nëntë	تسع
nëntë	nine
nëntë	تسعة
nëntë	تاسعا
nëntë	التاسع
nëntë	التاسعة
llojet	انواع
llojet	الانواع
rexhep	رجب
thomas	توماس
thomas	طوماس
letrar	ادبي
letrar	الادبية
max	ماكس
sportive	رياضة
sportive	الرياضة
sportive	الرياضات
egër	البرية
egër	برية
egër	البري
egër	سافج
egër	سافاج
egër	وحشية
egër	شرسة
egër	عنيف
egër	شرس
fushat	ميادين
fushat	الحقول
fushat	حقول
fushat	الميادين
mbrojtje	دفاع
mbrojtje	الدفاع
mbrojtje	دفاع
mbrojtje	الدفاع
mbrojtje	الحماية
mbrojtje	حماية
faza	الطور
faza	المرحلة
faza	مرحلة
faza	اطوار
faza	المراحل
faza	مراحل
faza	المنصة
faza	المسرح
faza	المرحلة
faza	مرحلة
gjithsej	مجموع
gjithsej	المجموع
gjithsej	اجمالي
gjithsej	الاجمالي
manchester	مانشستر
has	الوجوه
has	وجوه
shprehje	تعبير
shprehje	التعبير
princ	برنس
princ	برينس
princ	امير
princ	الامير
baza	اسس
baza	الاسس
baza	القاعدة
baza	قاعدة
ndonëse	بالرغم
normale	طبيعي
normale	عادي
shpirtërore	روحاني
shpirtërore	روحانية
shpirtërore	الروحية
shpirtërore	روحية
shërbyer	خدمت
shërbyer	خدم
park	حديقة
park	منتزه
park	بارك
park	متنزه
shah	شاه
shah	الشطرنج
shah	شطرنج
valign	valign
festa	حفلة
festa	الطرف
festa	حزب
festa	حفل
festa	الحزب
festa	الاجازة
festa	اجازة
festa	العطلة
festa	عطلة
gjuhët	لغات
gjuhët	اللغات
organizimin	تنظيم
politikë	السياسات
politikë	السياسة
politikë	سياسة
politikë	السياسات
politikë	السياسة
politikë	سياسة
mësimet	الدروس
mësimet	دروس
mësimet	العبر
mësimet	التعاليم
mësimet	تعاليم
mundi	تغلب
mundi	ضرب
mundi	هزم
mundi	هزمت
teoria	نظرية
teoria	النظرية
psh	مثل
psh	لايك
hershëm	المبكر
hershëm	باكرا
hershëm	اوائل
hershëm	مبكرة
hershëm	مبكر
hershëm	مبكرا
mbaroi	منتهي
mbaroi	انتهيت
mbaroi	انتهت
mbaroi	انتهى
term	المصطلح
term	مصطلح
hyrje	المدخل
hyrje	مدخل
hyrje	النفاذ
hyrje	الوصول
hyrje	الدخول
hyrje	دخول
sri	سري
detyra	الواجب
detyra	واجب
detyra	المهام
detyra	مهام
detyra	الانتداب
detyra	التكليف
detyra	الانتداب
detyra	المهام
detyra	مهام
detyra	المهمة
gjendja	الوضع
gjendja	الحالة
gjendja	حالة
shkenca	العلوم
shkenca	علوم
shkenca	العلم
end	نهاية
end	النهاية
mod	mod
ballkanit	البلقان
muhammad	محمد
trup	الجسد
trup	جسم
trup	جثة
trup	جسد
trup	الجسم
lojë	لعبة
lojë	مباراة
lojë	المباراة
lojë	اللعبة
barabartë	متساوية
barabartë	متساو
barabartë	مساو
barabartë	تساوي
poet	الشاعر
poet	شاعر
finlandë	الفنلندي
finlandë	الفنلندية
finlandë	فنلندا
kuptim	الاحساس
kuptim	حاسة
kuptim	احساس
bayern	بايرن
ndryshon	تغيرات
ndryshon	تغييرات
ndryshon	التغييرات
ndryshon	التغيرات
krijon	يخلق
krijon	ينشئ
sëmundje	المرض
sëmundje	الامراض
sëmundje	امراض
sëmundje	المرض
sëmundje	المرض
sëmundje	داء
sëmundje	الامراض
sëmundje	مرض
përdoruesit	المستخدمون
përdoruesit	مستخدمون
përdoruesit	المستخدمين
përdoruesit	مستخدمين
përdoruesit	مستخدمو
dega	الفرع
dega	فرع
dega	برانش
projekti	مشروع
projekti	المشروع
imam	امام
imam	الامام
dëshmi	الادلة
dëshmi	دليل
dëshmi	الدليل
dëshmi	ادلة
dëshmi	الشهادة
dëshmi	شهادة
dëshmi	برهان
dëshmi	دليل
dëshmi	اثبات
dëshmi	البرهان
popull	اشخاص
popull	اناس
popull	الاشخاص
popull	الناس
popull	ناس
popull	الامة
popull	امة
popull	الامة
kryen	ملتزم
kryen	ملتزمة
kryen	ارتكبت
australia	استراليا
sheh	بصير
sheh	شاهد
sheh	ترى
javë	اسبوعا
javë	الاسبوع
javë	اسبوع
javë	الاسابيع
javë	اسابيع
alexander	الكسندر
alexander	اليكساندر
alexander	الكساندر
alexander	الاسكندر
prindërit	الاهل
prindërit	الوالدين
prindërit	الوالدان
prindërit	الاباء
prindërit	اباء
ndryshimet	تغيرات
ndryshimet	تغييرات
ndryshimet	التغييرات
ndryshimet	التغيرات
mbretërore	رويال
mbretërore	الملكي
org	org
henry	هنرى
henry	هنري
donte	مطلوب
mijëra	الاف
mijëra	الالاف
energjia	طاقة
energjia	الطاقة
simbol	رمز
simbol	الرمز
simbol	رمزا
atdheut	وطن
tempujt	المعابد
lejuar	مسموح
lejuar	سمح
lejuar	المسموح
lejuar	المسموح
anët	الحواف
anët	جوانب
anët	الجانبين
anët	الجوانب
shtesë	اضافي
shtesë	اضافية
shtesë	الملحق
shtesë	تكميل
shtesë	الاضافة
shtesë	اضافة
listë	قائمة
listë	قائمه
listë	القائمة
origjinal	الاصلي
origjinal	اصلي
origjinal	الاصلية
origjinal	الاصل
origjinal	اصلية
europian	الاوروبي
europian	الاوروبية
kongresit	الكونغرس
kongresit	المؤتمر
kongresit	الكونجرس
kongresit	كونغرس
abdullah	عبدالله
lejon	تسمح
lejon	يسمح
shënime	الملاحظات
shënime	ملاحظات
shënime	الحافظة
shënime	حافظة
artist	فنان
artist	الفنان
artist	فنانة
vazhdueshme	مستمر
vazhdueshme	متواصل
vazhdueshme	مستمرة
vazhdueshme	متواصلة
shekuj	القرون
shekuj	قرون
gjata	لونغ
gjata	الطويل
gjata	طويلا
gjata	طويلة
gjata	طويل
muzikë	موسيقى
muzikë	موسيقي
muzikë	music
muzikë	الموسيقى
lidhjen	الربط
ide	افكار
ide	الافكار
ide	فكره
ide	الفكرة
ide	فكرة
liri	حرية
liri	الحرية
shkrimet	الكتابات
shkrimet	كتابات
shkrimet	سجلات
vëllezërit	اخواني
vëllezërit	الاخوان
vëllezërit	الاخوة
vëllezërit	اخوة
vëllezërit	اخوان
sekretar	سكرتيرة
