から	din
アシスト	asistă
識別	identifică
識別	identifica
識別	identificarea
識別	identificare
識別	identifică
アフガニスタン	afganistan
アフガニスタン	afghanistan
アフガニスタン	afganistanul
アフガニスタン	afgan
アフガニスタン	afgană
オットー	otto
プロテスタント	protestantismul
プロテスタント	protestant
望月	mochizuki
微妙	subtil
微妙	subtile
微妙	subtilă
健二	kenji
ロット	lot
生地	aluat
生地	aluatul
生地	mălai
生地	țesături
片山	katayama
心配	grijile
心配	griji
心配	îngrijorat
心配	îngrijorată
書類	documentul
書類	document
書類	documente
書類	documentele
書類	hârtii
書類	acte
デイリー	daily
デイリー	zilnic
キャッシュ	cache
宇部	ube
降下	coborâre
旗艦	emblematice
ドス	dos
ライフル	pusca
ライフル	pușcă
豪華	superbe
豪華	superb
豪華	superba
豪華	superbă
ノア	noe
ノア	noah
デルタ	delta
辞退	refuză
辞退	declinul
辞退	declin
辞退	refuzată
辞退	refuzate
辞退	refuzat
パーセント	procente
パーセント	procentele
パーセント	procent
パーセント	procentajul
パーセント	procentul
パーセント	procentaj
パーセント	procent
職務	îndatoriri
ジル	jill
勾配	gradient
ゼロ	zero
放射線	radiații
放射線	radiatii
ラフ	dur
疑惑	suspiciune
疑惑	suspiciunea
疑惑	suspiciuni
エンタープライズ	întreprindere
エンタープライズ	întreprinderea
エンタープライズ	enterprise
救済	remediu
救済	remediul
救済	salvarea
救済	mântuirea
救済	mântuire
救済	salvare
ハンドル	mânere
ハンドル	mâner
デラックス	deluxe
大崎	osaki
松村	matsumura
評判	reputație
評判	reputația
評判	reputatie
フルート	flautul
フルート	flaut
樋口	higuchi
ワーナー	warner
テネシー	tennessee
タマ	tama
ウー	woo
カウント	conte
カウント	conta
カウント	contele
カウント	numără
カウント	numărarea
カウント	numărare
カウント	bazez
アレクサンダー	alexandru
アレクサンダー	alexander
クリスティ	kirsty
割り当て	alocare
割り当て	alocarea
割り当て	atribuie
割り当て	misiuni
バブル	bulă
バブル	bula
考察	considerații
考察	considerente
考察	considerentele
亀山	kameyama
トリノ	torino
明るい	lumină
明るい	light
明るい	lumina
明るい	luminos
明るい	bright
サスペンション	suspendare
サスペンション	suspendarea
サスペンション	suspensie
サスペンション	suspensia
埋葬	înmormântare
埋葬	îngropat
埋葬	îngropate
埋葬	ingropat
埋葬	înmormântat
埋葬	îngropată
埋葬	înmormântări
平塚	hiratsuka
トレイン	train
トレイン	trenul
トレイン	tren
家老	karo
いつか	cândva
いつか	candva
バファローズ	bivoli
本質	esență
本質	esenta
大都市	metropolis
芸術家	artisti
芸術家	artiști
芸術家	artistă
芸術家	artista
芸術家	artistul
芸術家	artist
ハリス	harris
白河	shirakawa
セレクション	selecție
セレクション	selecția
ボランティア	voluntariat
ボランティア	voluntariat
ボランティア	voluntar
瑞穂	mizuho
フェラーリ	ferrari
ファイブ	five
ファイブ	cinci
熱帯	tropical
熱帯	tropicală
熱帯	tropicale
熱帯	tropice
半径	raza
半径	rază
ノミネート	nominalizări
みなと	minato
坂井	sakai
コック	cook
コック	bucătar
コック	gătesc
コック	scula
たかし	takashi
マケドニア	macedonia
ナポリ	neapole
ナポリ	napoli
ナポリ	neapole
ナポリ	napoli
消費者	consumatori
消費者	consumatorul
消費者	consumator
消費者	consumatorului
消費者	consumatorilor
消費者	consumatori
消費者	consumatorii
ヤク	iac
損失	pierderi
損失	pierderea
損失	pierdere
損失	pierderile
損失	pierderi
ストック	stocul
ストック	stoc
声明	declarație
声明	declarația
平山	hirayama
ハミルトン	hamilton
妄想	iluzie
妄想	paranoia
貧困	sărăcie
貧困	saracie
貧困	sărăciei
貧困	sărăcia
シアトル	seattle
ワゴン	caruta
ワゴン	vagon
力学	mecanici
力学	mecanicii
力学	mecanica
力学	mecanică
付録	anexă
付録	apendicele
付録	apendice
素数	prime
素数	prim
マキ	maki
解雇	încetarea
解雇	concedierea
解雇	demiterea
解雇	concediere
廃棄	eliminare
廃棄	eliminarea
廃棄	abandon
廃棄	abandonarea
タイムズ	timpuri
タイムズ	timpurile
タイムズ	vremuri
タイムズ	times
楕円	elipsă
楕円	eliptice
ソリ	sanie
ソリ	sania
マレー	malay
マレー	murray
ルートヴィヒ	ludwig
遺伝	ereditate
遺伝	genetic
遺伝	genetică
遺伝	genetice
飲料	băutură
違法	ilegale
違法	ilegală
違法	ilegal
キエフ	kiev
野生	wild
野生	salbatic
野生	sălbatică
野生	sălbatic
野生	sălbatice
中西	nakanishi
パトリック	patrick
トール	thor
公衆	publice
公衆	public
公衆	publică
ケネディ	kennedy
染色	vopsire
染色	vopsirea
和彦	kazuhiko
農場	ferma
農場	fermă
マーシャル	marshall
強度	putere
強度	puterea
強度	forta
源氏	genji
勇気	curaj
勇気	curajul
出荷	expediere
セキュリティ	securitate
セキュリティ	securitatea
セキュリティ	pază
セキュリティ	paza
債権	revendicare
債権	revendică
債権	pretenții
債権	creanțe
みらい	mirai
ハーバード	harvard
祖母	bunică
祖母	bunica
イエロー	galben
イエロー	galbenă
フロア	etajul
フロア	etaj
フロア	podea
ラッセル	russel
ラッセル	russell
位相	faza
位相	fază
受付	acceptarea
受付	acceptare
受付	primire
受付	recepție
受付	receptie
手続	procedurile
手続	proceduri
クラフト	kraft
ドキュメント	documentul
ドキュメント	document
ドキュメント	documente
ドキュメント	documentele
ドキュメント	documentație
ドキュメント	documentația
思考	gândire
思考	gândirea
思考	gândind
思考	gândit
思考	crezut
思考	gânduri
思考	gândurile
思考	ganduri
覚醒	trezire
覚醒	trezirea
ニール	neil
ニール	neal
講習	antrenamente
講習	antrenament
講習	pregătire
講習	formare
ホップ	hamei
ホップ	hop
コンピューター	calculator
コンピューター	computer
コンピューター	calculatorul
コンピューター	calculatoare
コンピューター	calculatoarele
コンピューター	computere
マネー	banii
マネー	bani
ウォール	peretele
ウォール	wall
ウォール	zid
ウォール	zidul
ウォール	perete
レート	rată
レート	rata
クラウン	coroana
クラウン	coroană
クラウン	crown
ロベルト	robert
ロベルト	roberto
貨幣	banii
貨幣	bani
仮想	virtuală
仮想	virtuale
仮想	virtual
マイアミ	miami
転用	diversiune
当事者	părți
当事者	partide
当事者	petreceri
当事者	partidele
常陸	hitachi
悪戯	păcăleală
迷宮	labirintul
迷宮	labirint
ロジャー	roger
ローラ	laura
ローラ	lola
悩み	necazurile
悩み	necazuri
朗読	recita
朗読	recită
朗読	recitare
朗読	recitând
千代	chiyo
ハナ	hana
夜明け	dawn
夜明け	zorii
夜明け	zori
ポンプ	pompează
ポンプ	pompa
ポンプ	pompă
ポンプ	pompe
ポンプ	pompele
フレデリック	frédéric
フレデリック	frederic
フレデリック	frederick
含める	include
含める	includ
丹波	tamba
上村	uemura
永田	nagata
ハイブリッド	hibrizi
ハイブリッド	hibride
ハイブリッド	hibrizii
ハイブリッド	hibrid
マウス	soareci
マウス	mouse
レインボー	rainbow
レインボー	curcubeu
レインボー	curcubeul
失う	pierzi
失う	pierd
失う	pierde
ベンチ	bancă
ヴェルディ	verdi
蜂起	revolta
蜂起	răscoală
蜂起	revoltă
スタブ	ciot
デイヴィッド	david
感じる	simți
感じる	simte
感じる	simțiți
感じる	simt
テリー	terry
脅威	amenintari
脅威	amenințări
脅威	amenințare
脅威	amenintare
触媒	catalizatorul
触媒	catalizator
虚偽	fals
虚偽	falsa
虚偽	falsă
虚偽	false
車輪	roată
車輪	roata
車輪	roti
車輪	rotile
車輪	roți
車輪	roţi
シャツ	tricou
シャツ	cămașă
シャツ	tricouri
主人	soț
主人	soțul
主人	sotul
主人	sot
歌人	poet
歌人	poetul
アリゾナ	arizona
プラハ	praga
結婚式	nuntă
結婚式	nunta
アルミ	aluminiu
香り	parfum
香り	parfum
シールド	scut
シールド	scutul
シールド	shield
シールド	scuturi
シールド	scuturile
不在	absent
不在	absentă
オブジェクト	obiect
オブジェクト	obiectul
オブジェクト	obiectele
オブジェクト	obiecte
代理店	agenția
代理店	agentie
代理店	agenție
代理店	agentia
代理店	agenții
代理店	agențiile
代理店	agentii
加茂	kamo
バンコク	bangkok
オイル	petrol
オイル	ulei
オイル	petrolul
注釈	adnotată
注釈	adnotare
トライアル	proces
トライアル	procesul
トライアル	încercări
トライアル	procese
沢田	sawada
リサーチ	cercetari
リサーチ	cercetări
リサーチ	cercetare
リサーチ	cercetarea
取り扱い	manipulare
取り扱い	manipularea
シベリア	siberian
シベリア	siberia
ムハンマド	muhammad
ムハンマド	mohammed
ワル	nume
ワル	tare
頭文字	inițială
頭文字	iniţială
頭文字	inițiale
頭文字	initiala
頭文字	inițial
頭文字	initiale
矛盾	contradicție
皮膚	piele
皮膚	pielea
誇り	mândria
誇り	mândrie
誇り	mândră
誇り	mandra
誇り	mândra
誇り	mandru
誇り	mândru
スプリント	sprint
切断	deconecta
切断	deconectează
切断	amputare
アムステルダム	amsterdam
宝石	bijuterie
宝石	jewel
宝石	bijuterie
宝石	bijuteriile
宝石	bijuterii
宝石	bijuteriile
宝石	bijuterii
ホン	hong
座標	coordonează
座標	coordona
座標	coordonate
座標	coordonatele
座標	coordonate
必須	obligatoriu
必須	necesare
必須	necesară
必須	necesar
シャトル	navetă
シャトル	naveta
パキスタン	pakistan
パキスタン	pakistanul
パキスタン	pakistanez
パキスタン	pakistanezi
複製	replicare
複製	dublură
複製	duplicat
金田	kaneda
標本	specimen
標本	specimene
暴れ	rampage
レーン	lane
ケリー	kelly
ケリー	kerry
ミズーリ	missouri
写本	manuscrise
写本	manuscris
写本	manuscrisul
笑顔	zâmbet
笑顔	zâmbește
笑顔	zâmbind
笑顔	zâmbesc
笑顔	zâmbete
紀元	epoca
頻度	frecvență
頻度	frecvența
取り組み	eforturi
取り組み	eforturile
乗る	plimbare
乗る	ride
追悼	memorial
追悼	memorial
追悼	memorialul
ギャル	gal
ルーキー	începător
アルプス	alpi
アルプス	alpii
有機	organici
有機	organice
有機	organică
有機	organic
広州	guangzhou
コロラド	colorado
優しい	blândă
優しい	blând
プチ	petit
ウォン	wong
ウォン	won
ウォン	câștigat
赤字	deficitului
赤字	deficitul
赤字	deficit
語源	origine
語源	originea
語源	etimologie
草津	kusatsu
オルガン	orgă
オルガン	organe
オルガン	orga
オルガン	organ
オルガン	organul
帽子	pălăriile
帽子	pălării
帽子	pălărie
帽子	hat
帽子	palarie
帽子	pălăria
批評	critică
批評	critici
批評	critica
批評	criticile
批評	critica
洞窟	pestera
洞窟	peştera
洞窟	peșteră
洞窟	peşteră
洞窟	pesteri
ウイング	aripă
ウイング	wing
ウイング	aripa
ムーア	moore
本当	adevărat
本当	adevarat
恵子	keiko
精度	precizie
精度	precizia
精度	precizie
精度	precizia
ミシェル	michelle
ミシェル	michel
裁判官	judge
裁判官	judecator
裁判官	judecă
裁判官	judecătoare
裁判官	judecător
裁判官	judecătorilor
裁判官	judecătorii
裁判官	judecători
グルメ	gourmet
藤岡	fujioka
系図	genealogia
チームメイト	coechipier
アドルフ	adolph
アドルフ	adolf
磐田	iwata
モーツァルト	mozart
ベッド	paturi
ベッド	paturile
ベッド	patul
ベッド	pat
本堂	hondo
円形	circulare
円形	circulară
円形	circulara
円形	circular
ロッキー	rocky
ヴィクトリア	victoriei
ヴィクトリア	victoria
参考文献	bibliografia
参考文献	referințe
参考文献	referinte
参考文献	trimiteri
魔法使い	vrăjitorul
魔法使い	vrăjitor
錬金術	alchimist
錬金術	alchimie
風俗	mores
古賀	koga
忠実	credincios
忠実	credincioasă
制約	constrângeri
制約	constrângere
地面	sol
ビタミン	vitamine
ビタミン	vitamina
ビタミン	vitaminele
ビタミン	vitamine
公布	promulgat
クルーズ	croaziere
クルーズ	cruise
クルーズ	croazieră
クルーズ	croaziera
宇治	uji
最適	optim
最適	optimă
最適	optime
マック	mac
マック	mack
透明	transparente
透明	transparent
透明	transparentă
透明	transparență
透明	transparența
アンダーソン	anderson
放射	radiații
放射	radiatii
助言	sfătui
助言	sfaturi
助言	sfat
助言	sfatul
索引	indexul
索引	index
索引	indice
索引	indicele
索引	indici
アップデート	actualizarea
アップデート	actualizează
アップデート	actualizare
アップデート	update
アップデート	actualizări
アップデート	actualizările
タイミング	sincronizarea
タイミング	sincronizare
速報	rupere
決断	decizia
決断	decizie
葬儀	înmormântare
葬儀	funeralii
葬儀	înmormântarea
葬儀	funeraliile
葬儀	funeralii
葬儀	înmormântări
見事	uluitoare
見事	uimitoare
見事	uluitor
ターゲット	tinta
ターゲット	țintă
ターゲット	obiective
テクノ	techno
ヒップ	hip
ヒップ	sold
ヒップ	soldul
ホームズ	holmes
ローレンス	lawrence
満足	satisfactie
満足	satisfăcător
満足	satisfăcătoare
満足	satisfacerea
満足	mulțumit
満足	satisfăcut
満足	satisfăcută
スティーヴン	stephen
スティーヴン	ștefan
スティーヴン	ştefan
スティーヴン	steven
気圧	presiuni
気圧	presiunea
気圧	presiune
筋肉	muschi
筋肉	muschii
筋肉	mușchi
筋肉	muschi
筋肉	musculare
バッテリー	baterie
バッテリー	bateria
楽園	paradisul
楽園	paradis
楽園	paradise
支給	furnizarea
支給	dispoziție
カンファレンス	conferința
カンファレンス	conferinta
カンファレンス	conferință
カンファレンス	conferinţa
対称	simetrice
対称	simetrie
パイプ	pipe
パイプ	conductă
パイプ	pipa
パイプ	pipă
パイプ	tevi
パイプ	conducte
因子	factorul
因子	factor
能登	noto
菩薩	bodhisattva
クラッシュ	zdrobi
クラッシュ	accident
クラッシュ	crash
トレーナー	antrenor
ルノー	renault
討伐	subjugare
ユリ	lilium
ユリ	crini
ユリ	crin
ユリ	lily
停車駅	oprește
写像	cartografiere
引き分け	leaga
引き分け	cravată
引き分け	cravata
引き分け	remiză
引き分け	desenează
シャープ	sharp
仮名	kana
祈り	rugăciuni
祈り	rugăciunile
祈り	rugăciune
祈り	rugăciunea
祈り	rugaciunea
祈り	rugaciune
直人	naoto
好み	preferințe
好み	preferință
好み	favorite
好み	favoritele
マルコ	marko
マルコ	marco
ジーン	jean
ジーン	gene
ジーン	genă
ジーン	gena
アコースティック	acustică
アコースティック	acustice
アコースティック	acustic
アンドリュー	andrew
ドラマー	baterist
ドラマー	bateristul
園芸	grădinărit
潜入	infiltrare
十五	fifteen
十五	cincisprezece
ガソリン	benzina
ガソリン	petrol
ガソリン	benzină
ガソリン	benzina
ガソリン	benzină
和子	kazuko
みき	miki
マスターズ	masterat
マスターズ	masters
マスターズ	stăpâni
マスターズ	stăpânii
勧告	consultativ
アルメニア	armean
アルメニア	armeni
アルメニア	armenia
係数	coeficientul
係数	coeficient
係数	coeficienții
係数	factorul
係数	factor
読書	citirea
読書	citire
読書	citesc
読書	citind
読書	lectură
トランペット	trompete
トランペット	trompetă
トランペット	trompeta
クリストファー	cristofor
クリストファー	christopher
いじめ	intimidarea
いじめ	intimidare
いじめ	agresori
いじめ	agresat
いじめ	bruscat
テクノロジー	tehnologiile
テクノロジー	tehnologii
テクノロジー	tehnologie
テクノロジー	tehnologii
テクノロジー	tehnologia
パズル	puzzle
怪物	monstrul
怪物	monster
怪物	monstru
延期	amână
延期	amâna
延期	amânată
延期	amânat
延期	amânate
延期	amânarea
金剛	kongō
推移	tranzitive
文法	gramatică
文法	gramatica
長門	nagato
ハドソン	hudson
樺太	sahalin
ミシシッピ	mississippi
ソフィア	sofia
ソフィア	sophia
医者	doctorii
医者	medicii
医者	doctori
医者	doctorilor
医者	medici
医者	doctore
医者	doctor
サテライト	satelitul
サテライト	satelit
辞書	dictionar
木材	lemn
木材	lemnul
木材	wood
木材	lemne
木材	cherestea
個性	individualitatea
個性	personalitate
個性	personalitatea
ブレイク	blake
家屋	case
家屋	casele
ガールズ	fetele
ガールズ	fete
ガールズ	girls
ガールズ	fetelor
谷川	tanikawa
フォーム	formulare
フォーム	forme
フォーム	formularele
フォーム	formular
フォーム	formă
フォーム	forma
フォーム	formularul
ちょうど	doar
ルビー	ruby
モントリオール	montréal
モントリオール	montreal
アプローチ	abordările
アプローチ	abordări
アプローチ	abordarea
アプローチ	abordare
農家	fermieri
農家	agricultori
農家	fermierii
農家	agricultorii
農家	fermierilor
農家	agricultor
農家	farmer
農家	fermier
セダン	sedan
ナトリウム	sodiu
ナトリウム	sodică
持株	holding
寄与	contributie
寄与	contribuția
寄与	contribuție
バリエーション	variații
バリエーション	variația
バリエーション	variație
繁栄	prosperitatea
繁栄	prosperitate
親族	neamuri
親族	rudelor
親族	rudele
親族	rude
親族	rudenie
本物	real
本物	reale
本物	reală
本物	autentic
本物	veritabil
本物	autentică
届け	livrează
届け	livra
情勢	situațiile
情勢	situații
情勢	situatii
加算	adăugarea
加算	adăugare
加算	adaugă
加算	add
加算	adauga
通知	notificare
通知	notificare
通知	notificări
通知	notificarea
通知	notificările
通知	notificări
通知	notifică
ウォーズ	războaiele
ウォーズ	razboaie
ウォーズ	războaie
名目	nominal
名目	nominală
ジュン	joon
神道	shinto
厩舎	grajduri
厩舎	grajdurile
フアン	juan
吾妻	azuma
不参加	refuzată
不参加	refuzate
不参加	refuzat
スパルタ	sparta
サムネイル	miniatura
サムネイル	miniatură
プライベート	privată
プライベート	privat
プライベート	private
マツダ	mazda
エニックス	enix
収益	profit
収益	profitul
収益	veniturile
収益	venituri
阿蘇	aso
人質	ostatici
人質	ostatec
人質	ostatic
人質	ostatici
人質	ostaticii
人質	ostateci
ロッド	tija
ロッド	rod
ロッド	dic
白川	shirakawa
ブラザーズ	frați
ブラザーズ	fratii
ブラザーズ	frații
ブラザーズ	fratilor
水力	hidroelectrice
焦点	focalizare
富士通	fujitsu
歩く	mersul
歩く	mergând
歩く	plimbare
歩く	walk
由美	yumi
ダッシュ	dash
ガム	gumă
ガム	guma
魔術	vrăjitorie
最上	mogami
絶望	disperare
絶望	disperarea
ピッチ	smoală
ピッチ	aruncare
サミュエル	samuel
サーバー	servere
サーバー	serverele
サーバー	serverul
サーバー	server
ひょう	grindină
ヘッセン	hessa
ヘッセン	hesse
ユニフォーム	uniforme
ユニフォーム	uniformele
ユニフォーム	uniforma
ユニフォーム	uniformă
ユニフォーム	uniforme
ユニフォーム	uniform
短歌	tanka
先住民	indigene
石垣	ishigaki
ファーム	ferma
ファーム	fermă
沿革	istoricul
沿革	istorie
沿革	istoric
沿革	istoria
カンボジア	cambodgia
カンボジア	cambodgian
カンボジア	cambodgia
呪い	blestem
呪い	blestemul
聖人	sfânt
聖人	sfantul
聖人	sfântul
聖人	saint
ルドルフ	rudolph
ルドルフ	rudolf
ルドルフ	rudolf
モル	mor
モル	mol
東海道	tōkaidō
野党	opoziția
野党	opozitie
野党	opoziție
美穂	miho
アンディ	andy
クリーブランド	cleveland
測量	topografie
ブロー	suflă
ブロー	sufla
注文	comanda
注文	ordinea
注文	comandă
注文	ordine
注文	ordin
注文	ordine
注文	ordinele
注文	comenzi
デート	data
デート	dată
デート	datând
デート	dating
デート	intalniri
気分	senzație
気分	sentimentul
気分	sentiment
気分	simt
気分	dispozitie
オークランド	oakland
オークランド	auckland
使者	emisarul
使者	emisar
シンガー	cântăreață
シンガー	singer
シンガー	cântăreț
立法	legislația
立法	legislație
モニター	monitor
モニター	monitoriza
モニター	monitorul
モニター	monitorizează
ソロモン	solomon
適応	adaptat
適応	adaptate
適応	adaptată
適応	adaptarea
適応	adaptare
適応	adaptează
擁護	apără
擁護	apara
ビクター	victor
長崎市	nagasaki
チョコレート	ciocolata
チョコレート	ciocolată
青少年	adolescenti
エディション	ediția
エディション	ediţie
エディション	editie
エディション	ediție
エディション	ediţia
エディション	ediţii
レンジ	interval
レンジ	intervalul
スロット	slot
スロット	sloturi
ワニ	crocodil
年表	cronologie
年表	cronologia
差し替え	înlocuiește
リッチ	bogata
リッチ	bogată
リッチ	rich
リッチ	bogat
リッチ	ricci
バッファ	amortizor
バッファ	tampon
バッファ	tampoane
愛する	iubitoare
愛する	iubitor
記念碑	memorial
記念碑	memorialul
記念碑	monumente
記念碑	monumentele
記念碑	monumentul
記念碑	monument
アベニュー	avenue
グルジア	georgia
ワード	cuvînt
ワード	word
ワード	cuvant
ワード	cuvânt
難民	refugiat
難民	refugiati
難民	refugiați
予言	prezis
予言	previziuni
デバイス	dispozitivul
デバイス	dispozitiv
デバイス	aparate
デバイス	dispozitive
シロ	shiro
神学	teolog
神学	teologie
パッ	puf
武藤	muto
ドライ	usca
ドライ	uscate
ドライ	uscat
ドライ	uscată
オックスフォード	oxford
健太	kenta
ファイア	focul
ファイア	incendiu
ファイア	foc
チカ	chica
桃山	momoyama
進撃	atac
オト	oto
えり	eri
アルゴリズム	algoritmi
アルゴリズム	algoritmul
アルゴリズム	algoritm
括弧	paranteze
括弧	braț
括弧	paranteze
歩き	plimbare
歩き	walk
浪人	ronin
メンタル	mintală
メンタル	mentale
メンタル	mental
メンタル	mentală
花園	hanazono
イスラム教	musulmană
イスラム教	musulmani
イスラム教	musulmane
イスラム教	musulman
イスラム教	musulmani
イスラム教	musulmanii
イスラム教	musulmanilor
イスラム教	islamul
イスラム教	islamului
イスラム教	islam
合金	aliaj
合金	aliaje
みずほ	mizuho
迷惑	neplăcere
迷惑	enervant
迷惑	enervante
迷惑	enervantă
迷惑	enervat
リンゴ	mar
リンゴ	mere
リンゴ	măr
リンゴ	apple
リンゴ	mere
フォント	font
フォント	fonturi
バナナ	banane
バナナ	banana
バナナ	banană
バナナ	banane
バナナ	bananele
計測	măsura
計測	măsură
計測	măsoară
計測	masura
クレア	claire
関節	comune
関節	joint
免疫	imuni
免疫	imună
免疫	imunitar
免疫	imun
免疫	imunitate
免疫	imunitatea
混同	confuzia
混同	confuzie
混同	confuzii
桃太郎	momotaro
離陸	decolare
離陸	decolarea
カルチャー	cultura
カルチャー	cultură
有形	corporale
有形	tangibile
カタルーニャ	catalunya
メモリー	memorie
メモリー	memoria
メモリー	amintirea
メモリー	amintire
天津	tianjin
パニック	panica
パニック	panică
ジャングル	jungla
ジャングル	junglă
ジャングル	jungle
堀川	horikawa
ナウ	acum
プレステージ	prestigiu
プレステージ	prestigiul
リーチ	leach
リーチ	impact
リーチ	impactul
シューティング	trăgătorul
シューティング	shooter
シューティング	trăgător
レーサー	racer
坂口	sakaguchi
レフ	lev
稲荷	inari
ドレス	rochie
ドレス	rochii
天狗	tengu
ロビン	robin
セールス	vânzările
セールス	vanzari
セールス	vânzări
グラント	subvenție
グラント	grant
ブレーブス	braves
ドナルド	donald
鉱業	minerit
鉱業	miniere
アルベルト	albert
アルベルト	alberto
氏族	clan
氏族	clanul
氏族	clanurile
氏族	clanuri
勢い	impuls
勢い	avântul
勢い	avânt
パブリック	publice
パブリック	public
パブリック	publică
手順	pașii
手順	trepte
手順	pași
手順	pasi
手順	procedurile
手順	proceduri
手順	procedură
手順	procedura
手順	instrucțiunile
手順	instrucțiuni
手順	instructiuni
エージェント	agenții
エージェント	agenți
エージェント	agentii
エージェント	agenti
エージェント	agent
エージェント	agentul
強盗	tâlhar
強盗	jefuitor
強盗	jaf
強盗	jaful
ケンブリッジ	cambridge
すき	suki
ミルク	laptele
ミルク	lapte
パブ	cârciumă
パブ	pub
イーグル	eagle
イーグル	vultur
イーグル	vulturul
キミ	kimi
マルク	marc
マルク	marcu
マルク	marchează
マルク	marca
マルク	mark
高麗	goryeo
処女	virginitatea
処女	fecioara
処女	virgină
処女	fecioară
処女	virgina
処女	virgin
処女	fecioară
処女	maiden
処女	fecioare
処女	virgine
栄光	glorioasă
栄光	glorios
晴れ	soare
晴れ	însorită
晴れ	însorit
晴れ	sunny
司祭	popă
司祭	preot
司祭	preotul
司祭	preoti
司祭	popii
司祭	preotii
ディック	sculă
ディック	dick
ディック	pula
ディック	pulă
カプセル	capsulă
カプセル	capsula
カプセル	capsule
カプセル	capsulele
信夫	nobuo
クリーム	crema
クリーム	smântână
クリーム	crem
クリーム	cremă
微分	diferențiere
微分	derivate
微分	derivat
ボスニア	bosnia
失踪	dispărut
失踪	disparitia
失踪	dispariția
失踪	disparitie
宮田	miyata
革新	inovator
革新	inovatoare
革新	reformei
革新	reforma
革新	reformă
革新	inovare
革新	inovarea
ランナー	runner
ランナー	alergător
ランナー	alergători
菊地	kikuchi
可変	variabil
可変	variabilă
可変	variabile
可変	variabila
担保	garanție
担保	garanții
担保	colaterale
逃走	evadare
横田	yokota
インストール	instalatii
インストール	instalări
インストール	instalații
インストール	instalări
インストール	instalație
インストール	montare
インストール	instalarea
インストール	instalare
インストール	instalarea
インストール	instalează
インストール	instalare
子爵	viconte
ナイフ	cutit
ナイフ	cuțit
アロー	săgeata
アロー	săgeată
アロー	sageata
アロー	arrow
中国人	chineza
中国人	chineză
中国人	chinezesc
中国人	chinez
中国人	chinezi
デビッド	david
サックス	saci
サックス	saxofon
サックス	saxofon
聖子	seiko
パイオニア	pionier
流入	aflux
金星	venus
灰色	gray
灰色	gri
灰色	grey
灰色	gri
神谷	kamiya
オールスターズ	allstars
ウォルター	walter
オレゴン	oregon
侯爵	marchiz
侯爵	marchiz
侯爵	marchizul
森山	moriyama
ネルソン	nelson
コンゴ	congo
除外	exclude
除外	excluderea
除外	excludere
除外	excluzând
除外	exclus
除外	excluse
除外	exclusă
除外	exclude
除外	exclud
アンソニー	anthony
ハッチ	hatch
ハッチ	trapa
カエル	broasca
カエル	broască
孤立	izolare
孤立	izolarea
コーラ	cocs
コーラ	cocaină
コーラ	cola
コーラ	kola
コーラ	cora
コーラ	cola
巡査	ofițer
巡査	ofiţer
巡査	ofiter
休暇	vacanța
休暇	vacanta
休暇	concediu
休暇	vacanță
休暇	vacante
キャロル	carol
岩井	iwai
ネズミ	șobolan
ネズミ	rat
紙幣	bancnotele
紙幣	bancnote
紙幣	facturile
紙幣	facturi
紙幣	bancnotă
紙幣	bancnota
青色	albastră
青色	albastru
想像	imaginatie
想像	imaginat
現金	cash
現金	numerar
暴行	atac
暴行	asalt
ゴードン	gordon
詐欺	fraude
詐欺	frauda
詐欺	fraudă
詐欺	escrocherii
軌跡	locus
シチリア	sicilia
オーク	stejarul
オーク	stejar
オーク	oak
金銭	banii
金銭	bani
尊敬	respectul
尊敬	respect
カップル	cupluri
カップル	cuplurile
カップル	cuplurilor
カップル	cuplu
カップル	cuplul
散歩	plimbați
ブロードウェイ	broadway
拉致	răpit
拉致	răpită
拉致	răpire
拉致	răpirea
拉致	răpire
拉致	răpească
拉致	răpitorii
拉致	răpitori
知り合い	cunostinta
知り合い	cunoștință
知り合い	cunostinte
ゲオルク	georg
スティーブ	steve
カウンター	contor
カウンター	contra
カウンター	contoare
サラブレッド	pursânge
両手	mâini
両手	mainile
両手	mâinile
ルネサンス	renascentist
三次	cubi
センサー	senzorii
センサー	senzori
センサー	senzorul
センサー	senzor
クラリネット	clarinet
ジェームス	james
ジェームス	iacov
ジェームス	iacob
勝者	câștigător
勝者	învingător
勝者	castigator
勝者	învingători
原稿	manuscris
原稿	manuscrisul
エチオピア	etiopia
エチオピア	etiopian
ギャング	gangster
ギャング	bandă
ギャング	gasca
ギャング	bandele
ギャング	bande
アイヌ	ainu
デリー	delhi
デリー	derry
動詞	verb
動詞	verbe
レバー	pârghie
レバー	ficatul
レバー	ficat
自信	încrezătoare
自信	încrezător
自信	încrezători
自信	încrederea
自信	incredere
自信	încredere
ラッキー	norocoasă
ラッキー	norocos
誘惑	ispită
誘惑	ispita
ユキ	yuki
マーチ	martie
グスタフ	gustav
レイアウト	layout
レイアウト	aranjament
仮説	ipoteze
仮説	ipoteză
仮説	ipoteza
仮説	ipoteze
孤独	singuratic
孤独	singur
孤独	singurătate
孤独	singurătatea
孤独	singurătate
孤独	singuratate
孤独	singurătatea
バラード	baladă
押す	push
押す	impinge
押す	împinge
ニックネーム	porecla
ニックネーム	poreclă
ニックネーム	porecle
ハイウェイ	autostrada
ハイウェイ	autostradă
ハイウェイ	highway
等しい	egali
等しい	egal
等しい	egală
等しい	egale
等しい	egala
等しい	egali
等しい	egal
パーフェクト	perfect
