que	bahawa
texas	texas
jugar	play
jugar	main
jugar	bermain
jugar	main
jugar	playing
operación	operasi
papa	dad
papa	ayah
papa	paus
papa	pope
papa	keledek
papa	kentang
papa	potato
papa	papa
latinos	latino
firma	penandatangan
firma	menandatangan
firma	tandatangan
firma	tanda
firma	petanda
firma	sign
firma	tandatangan
nacionalidad	kebangsaan
nacionalidad	kewarganegaraan
nacionalidad	kerakyatan
patrimonio	hartanah
patrimonio	warisan
patrimonio	heritage
regiones	kawasan
poesía	puisi
hermana	saudari
hermana	adik
decide	putuskan
alianza	perikatan
alianza	persekutuan
alianza	pakatan
alianza	alianza
respuesta	jawapan
respuesta	reply
respuesta	respon
google	google
pruebas	ujian
pruebas	cubaan
pruebas	percubaan
pruebas	testing
pruebas	kalis
pruebas	bukti
pruebas	buktinya
pruebas	bukti
richard	richard
médico	doktor
médico	doctor
médico	doktor
médico	medik
médico	perubatan
metro	subway
metro	metro
marina	marina
marina	navy
marina	marin
marina	marines
marina	marin
marina	marine
eventos	peristiwa
eventos	acara
exterior	outdoor
exterior	luaran
exterior	luar
exterior	diluar
exterior	luaran
músicos	pemuzik
británica	british
visto	ditonton
visto	diperhatikan
visto	menonton
visto	diawasi
visto	dilihat
visto	ditonton
visto	dipandang
visto	dilihat
visto	seen
estudió	dikaji
estudió	dipelajari
estudió	belajar
aquellos	those
suiza	switzerland
suiza	switzerland
suiza	swiss
coronel	kolonel
parroquia	mukim
parroquia	jemaah
parroquia	paroki
física	fizik
física	jasmani
física	fizikal
dan	dan
presentó	difailkan
anteriormente	dahulunya
práctica	latihan
práctica	latih
práctica	amalan
práctica	praktikal
práctica	practical
grecia	yunani
grecia	greece
zaragoza	zaragoza
exposición	pameran
exposición	pameran
exposición	dedahan
industrial	industri
industrial	industrial
industrial	perindustrian
industrial	industrialist
asiáticos	asian
asiáticos	asia
asiáticos	asians
cuadro	table
cuadro	jadual
cuadro	meja
cuadro	melukis
cuadro	lukisan
cuadro	mengecat
fundada	diasaskan
enfermedad	penyakit
enfermedad	penyakit
enfermedad	penyakit
enfermedad	sickness
nba	nba
colonia	cologne
colonia	colony
colonia	jajahan
díaz	díaz
díaz	wayne
díaz	diaz
pequeñas	kecik
pequeñas	kecil
nación	bangsa
nación	nation
show	tunjuk
show	papar
national	national
national	kebangsaan
anunció	mengumumkan
anunció	diumumkan
anunció	umumkan
régimen	rejimen
régimen	skema
régimen	scheme
régimen	skim
régimen	rejim
régimen	regime
dinero	wang
dinero	duit
dinero	cash
ahí	ada
suelo	lantai
suelo	floor
suelo	tanah
suelo	tanahnya
aparición	munculnya
aparición	kemunculannya
aparición	penampilan
aparición	kemunculan
aparición	rupa
operaciones	operasi
operaciones	transaksi
concepto	konsep
calles	jln
calles	street
hechos	fakta
ambiente	atmosfera
ambiente	suasana
ambiente	persekitaran
pronto	segera
pronto	soon
gestión	menguruskan
gestión	pengurusan
gestión	management
recibe	menerima
salida	output
salida	keluaran
salida	keluar
salida	berlepas
salida	cawangan
salida	outlet
capítulo	bab
italiana	itali
acciones	kongsian
acciones	perkongsian
acciones	tindakan
acciones	stocks
acciones	saham
acciones	stok
acciones	stock
cristo	christ
cristo	kristus
cristo	cristo
medicina	ubat
medicina	perubatan
medicina	medik
medicina	perubatan
evolución	evolusi
evolución	evolution
evolución	perkembangan
alcanzó	dijangkau
alcanzó	dicapai
modelos	model
modelos	model
venta	sell
venta	jual
venta	jual
venta	selling
venta	menjual
venta	sale
venta	sales
venta	jualan
tomó	took
fundador	pengasas
piano	piano
procedencia	asal
procedencia	asalnya
procedencia	sumber
procedencia	asalnya
roberto	robert
roberto	roberto
ganar	win
ganar	menang
ganar	menang
pintor	pelukis
evento	peristiwa
evento	event
evento	acara
campeonatos	kejohanan
campeonatos	championship
campeonatos	kejohanan
campeonatos	kejuaraan
alemana	jerman
rosario	rosario
menores	minor
solamente	sahaja
hispanos	hispanic
hispanos	hispanik
conocimiento	ilmu
conocimiento	pengetahuan
conocer	meet
conocer	bertemu
términos	terma
debajo	dibawah
debajo	bawah
debajo	dibawah
debajo	under
generación	janaan
generación	generasi
bronce	brass
bronce	loyang
bronce	gangsa
tabla	table
tabla	jadual
tabla	meja
tabla	papan
vio	gergaji
vio	saw
armada	navy
armada	armada
armada	bersenjatakan
armada	bersenjata
armada	tentera
armada	army
pareja	couple
pareja	pasangan
producto	product
producto	produk
territorios	wilayah
gol	gol
gol	gol
gol	matlamat
gol	goal
institución	institusi
institución	lembaga
ingeniero	jurutera
luna	luna
luna	bulan
luna	moon
reconocimiento	pengiktirafan
reconocimiento	perakuan
reconocimiento	recon
reconocimiento	reconnaissance
reconocimiento	pengiktirafan
reconocimiento	pengecaman
península	semenanjung
escrita	bertulis
escrita	ditulis
organizaciones	organisasi
organizaciones	pertubuhan
llevar	carry
bahía	bahia
bahía	teluk
bahía	bay
adelante	forward
adelante	maju
adelante	majukan
asamblea	perhimpunan
asamblea	assembly
cerro	cerro
cerro	bukit
cerro	hill
enlace	pautan
enlace	link
traducción	terjemahan
traducción	penterjemahan
traducción	terjemahan
traducción	penterjemahan
máxima	maksimum
máxima	maksima
máxima	maxim
contaba	dikira
fundado	diasaskan
paraguay	paraguay
alguien	sesiapa
alguien	seseorang
alguien	someone
alguien	seseorang
ganador	pemenang
estrellas	bintang
sangre	blood
sangre	darah
resistencia	stamina
resistencia	endurance
resistencia	ketahanan
resistencia	perlawanan
resistencia	resistance
resistencia	ketahanan
continuación	continuation
continuación	berterusan
conflicto	konflik
conflicto	konflik
software	perisian
software	software
volumen	isipadu
volumen	jilid
xxi	xxi
aérea	aerial
técnico	juruteknik
técnico	teknikal
técnico	tek
técnico	tech
humano	manusia
humano	human
dirigido	diarah
colaboración	kolaborasi
aparecen	muncul
colores	warna
colores	colours
colores	warna
per	per
materiales	bahan
materiales	material
materiales	bahan
carta	piagam
carta	huruf
carta	letter
centros	pusat
centros	pusat
categorías	kategori
curso	course
curso	kursus
fiestas	parti
fiestas	festival
fiestas	percutian
fiestas	bercuti
fiestas	cuti
simplemente	hany
simplemente	cuma
simplemente	hanya
japonés	jepun
opinión	pendapat
opinión	pendapatnya
franco	frank
franco	franco
franco	franc
temperatura	suhu
propuesta	proposal
propuesta	meminang
propuesta	dalil
propuesta	dicadangkan
propuesta	dicadang
eds	eds
decreto	dekri
decreto	ketetapan
decreto	dekrit
decisión	decision
decisión	keputusannya
decisión	keputusan
concepción	concepcion
concepción	rekaan
concepción	design
concepción	conception
concepción	concepción
cara	cara
cara	muka
cara	wajah
carolina	caroline
carolina	carolina
lee	lee
botánica	botani
botánica	botani
botánica	botanical
botánica	botanic
residiendo	residing
maria	mary
maria	maryam
maria	maria
editor	penerbit
editor	penyunting
editor	editor
polonia	polish
polonia	poland
polonia	poland
hogar	rumah
experiencia	kepakaran
experiencia	experience
experiencia	pengalaman
abierto	open
noroeste	northwestern
participantes	contestants
participantes	peserta
participantes	peserta
instituciones	institutional
instituciones	institusi
instituciones	lembaga
monasterio	biara
castro	castro
sean	sean
amerindios	amerindian
suecia	sweden
suecia	sweden
inicialmente	awalnya
nota	note
nota	nota
concurso	saingan
concurso	persaingan
concurso	pertandingan
concurso	contest
seguir	follow
marqués	marquess
altitud	altitud
altitud	ketinggian
altitud	ketinggian
dólares	dollar
dólares	dolar
actuación	performance
actuación	prestasi
actuación	berlakon
actuación	lakonan
peces	ikan
ascenso	promosi
ascenso	panjat
ascenso	daki
planeta	planet
monumento	memorial
monumento	tugu
monumento	monumen
monumento	tugu
monumento	monumen
israel	israel
marcha	mac
marcha	march
representación	perwakilan
turismo	pelancongan
turismo	pelancong
turismo	tourist
turismo	bersiar
turismo	persiaran
turismo	bersiaran
publicaciones	kiriman
publicaciones	siaran
publicaciones	jawatan
publicaciones	penerbitan
ingeniería	teknik
ingeniería	kejuruteraan
frecuencia	frekuensi
frecuencia	kekerapan
semanas	minggu
basado	berasaskan
basado	based
saber	tau
saber	kenali
saber	tahu
saber	saber
olímpico	olimpik
olímpico	olympian
utilizar	guna
piezas	bahagian
piezas	kepingan
piezas	potongan
piezas	cebisan
poner	put
poner	meletakkan
corea	korea
corea	korea
borrado	dipadam
borrado	terpadam
borrado	terpadam
borrado	terhapus
borrado	pemadaman
carmen	carmen
carmen	carmel
creada	dicipta
religión	agama
técnicas	teknik
estaciones	musim
estaciones	stesyen
estaciones	stesen
escuelas	sekolah
escuelas	mazhab
elección	election
elección	pilihanraya
elección	pilihan
elección	choice
clases	pelajaran
clases	pengajaran
clases	kelas
clases	kelas
clases	class
completamente	fully
completamente	sepenuhnya
vuelo	terbang
vuelo	flying
vuelo	flight
vuelo	penerbangan
xiii	xiii
parlamento	parlimen
titular	pemegang
titular	holder
florida	florida
económico	ekonomi
económico	ekonomi
descrito	dihuraikan
descrito	digambarkan
descrito	diterangkan
rápidamente	pesat
rápidamente	cepat
league	liga
nave	kapal
nave	ship
isleños	islander
posibilidad	kebarangkalian
posibilidad	kemungkinan
destaca	sorotan
html	html
anderson	anderson
directo	straight
directo	direct
usado	diguna
usado	digunakan
usado	usang
usado	worn
sucesor	penerus
contrario	opposite
totalmente	fully
totalmente	sepenuhnya
totalmente	totally
andalucía	andalusia
oficialmente	officially
volver	belakang
volver	punggung
autoridades	berwajib
pista	trek
pista	runut
pista	landasan
pista	klu
pista	pembayang
botánico	botanic
botánico	botani
botánico	botanical
iglesias	gereja
composición	komposisi
composición	gubahan
composición	penggubahan
método	kaedah
concierto	konsert
cuarta	keempat
agricultura	pertanian
agricultura	perladangan
agricultura	bertani
agricultura	pertanian
agricultura	pertanian
par	tork
par	par
capaz	abie
capaz	berkebolehan
capaz	mampu
viejo	viejo
viejo	tua
viejo	old
tratamiento	rawatan
palomar	palomar
especiales	khas
especiales	special
especiales	istimewa
especiales	special
nueve	nueve
nueve	sembilan
bosque	hutan
bosque	hutan
bosque	hutan
ganado	diperolehi
ganado	memperolehi
ganado	won
ganado	dimenangi
ganado	menang
ganado	ternakan
ganado	ternakan
ganado	lembu
ganado	ternak
carga	muatkan
carga	kargo
carga	memuatkan
carga	loading
carga	upload
carga	cas
carga	caj
carga	charge
carga	libas
quiere	wants
quiere	mahukan
letra	lirik
letra	huruf
letra	letter
debutó	debuted
necesidad	memerlukan
necesidad	perlukan
necesidad	perlu
necesidad	need
necesidad	keperluan
diócesis	keuskupan
dejar	tinggalkan
consiste	terdiri
registro	register
registro	pendaftar
registro	rakam
registro	rekod
registro	pendaftaran
registro	registry
registro	pendaftaran
regreso	comeback
regreso	belakang
regreso	punggung
duración	jangkamasa
duración	tempoh
duración	ketahanan
complejo	complex
complejo	kompleks
acto	akta
acto	act
acto	lakonan
acto	bertindak
life	life
life	hidup
life	kehidupan
life	hidupan
indica	menunjukkan
fundó	diasaskan
bandas	bands
bandas	geng
voto	undilah
voto	undian
voto	undi
voto	mengundi
nicolás	nicolas
nicolás	nicolás
nicolás	nicholas
arquitecto	arkitek
solar	suria
solar	solar
perdió	lost
perdió	kehilangan
perdió	hilang
playa	beach
playa	pantai
playa	playa
playa	pantai
rango	julat
rango	darjat
rango	pangkat
rango	rank
cantantes	penyanyi
arriba	top
arriba	diatas
latina	latin
latina	latina
conseguir	dapatkan
femenino	feminine
femenino	feminin
femenino	betina
femenino	wanita
femenino	perempuan
regresó	dikembalikan
instalaciones	pemasangan
instalaciones	kemudahan
instalaciones	fasiliti
vive	vive
vive	live
vive	nyawa
vive	lives
cosa	perkara
cosa	hal
cosa	thing
derrota	tewaskan
derrota	kekalahan
vii	vii
king	raja
king	king
sola	sola
sola	bersendirian
sola	sendiri
sola	keseorangan
basada	berasaskan
basada	based
césar	caesar
césar	césar
castellano	castilian
castellano	castellano
castellano	sepanyol
urbano	urban
international	antarabangsa
forman	forman
oriente	timur
oriente	orient
campeones	juara
campeones	champion
campeones	champs
leyes	statut
leyes	perundangan
leyes	law
estructuras	struktur
entrevista	interview
entrevista	otai
entrevista	temuduga
niveles	aras
arco	lengkung
arco	arc
arco	lengkok
arco	lengkuk
arco	arch
arco	arco
arco	berjemaah
arco	busur
arco	bow
justo	justo
justo	adil
justo	fair
ficción	fiksyen
socialista	sosialis
difícil	rumit
difícil	susah
difícil	hard
difícil	keras
difícil	sukar
one	satu
one	one
novelas	novel
conocidos	known
conocidos	dikenali
conocidos	diketahui
conocidos	kenalan
conocidos	berkenalan
super	super
discos	cakera
discos	rekod
discos	cakera
simple	simple
simple	sederhana
listas	ready
listas	siap
sebastián	sebastian
sebastián	sebastián
histórica	bersejarah
histórica	bersejarah
histórica	sejarah
diputado	timbalan
diputado	mep
diputado	kongres
ideas	idea
ojos	mata
continuó	berterusan
músico	pemuzik
busca	penghalaman
números	nombor
destino	destinasi
destino	destiny
destino	takdirnya
destino	takdir
destino	nasib
comarca	rantau
comarca	wilayah
comarca	kawasan
comarca	shire
comarca	comarca
vasco	vasco
vasco	basque
contacto	contact
reforma	reformasi
reforma	pembaharuan
reforma	reformasi
carreras	ras
carreras	berlumba
carreras	perlumbaan
carreras	racing
carreras	kerjaya
single	single
single	bujang
single	singel
expedición	ekspedisi
invierno	winter
llegaron	tiba
llegaron	arrived
diferente	berbeza
park	park
park	taman
romana	roman
romana	rom
romana	romana
barrios	barrios
barrios	kejiranan
barrios	setinggan
barrios	setinggan
cree	cr
cree	cree
cree	berkeyakinan
ofrece	menawarkan
ofrece	tawaran
navarra	navarra
lanzó	bernada
lanzó	dilancarkan
lanzó	launching
relevancia	kaitan
relevancia	keterkaitan
relevancia	perkaitan
ancho	lebar
ancho	tolok
ancho	lebar
ancho	luas
grabación	merekod
grabación	rakaman
grabación	merakam
esas	those
boca	mulut
boca	boca
panamá	panama
panamá	panamá
universal	universal
completa	complete
completa	lengkap
producido	dihasilkan
negra	black
negra	hitam
dando	memberikan
dando	memberi
variedad	kepelbagaian
dominio	domain
dominio	dominasi
trabajadores	pekerja
star	star
star	bintang
valores	nilai
propios	sendiri
mas	mas
mas	lebih
mas	lagi
mas	more
movimientos	moves
movimientos	gerakan
movimientos	pergerakan
océano	lautan
océano	samudera
océano	lautan
océano	ocean
promedio	purata
promedio	avg
promedio	purata
árabe	arab
árabe	arab
aplicación	perlaksanaan
aplicación	aturcara
aplicación	aplikasi
aplicación	app
aplicación	aplikasi
ámbito	skop
famoso	famous
famoso	selebriti
famoso	celebrity
interpretación	pentafsir
interpretación	takbir
interpretación	pentafsiran
interpretación	mentafsir
competición	saingan
competición	persaingan
competición	pertandingan
compuesta	terdiri
publicada	diterbitkan
publicada	dikirim
publicada	disiarkan
terreno	land
terreno	tanah
terreno	darat
terreno	kontang
terreno	tanah
terreno	ground
respectivamente	masing
similares	serupa
similares	seiras
similares	seiras
construir	bina
construir	binaan
construir	membangun
construir	membina
construir	build
construir	bina
toledo	toledo
periódico	periodical
periódico	akhbar
noticias	news
miss	cikgu
miss	rindu
miss	cik
normalmente	kebiasaannya
normalmente	biasanya
normalmente	kebiasaannya
normalmente	biasanya
normalmente	kebiasaannya
trayectoria	trajektori
piloto	juruterbang
piloto	pilot
unió	bersatu
unió	united
abogado	peguam
abogado	lawyer
chicago	chicago
figuras	angka
figuras	tokoh
clásico	klasik
clásico	klasikal
clásico	klasik
clásico	classic
ópera	opera
candidato	calon
candidato	candidate
debería	patut
debería	sepatutnya
desarrollado	dikembangkan
desarrollado	dibangunkan
municipales	perbandaran
activo	active
activo	aktif
activo	aset
activo	aset
irlanda	irish
irlanda	ireland
irlanda	ireland
detrás	belakang
llegando	datang
llegando	coming
xii	xii
descripción	description
aspecto	penampilan
aspecto	kemunculan
aspecto	rupa
aspecto	aspek
aspecto	looks
solicita	permintaan
solicita	pemintaan
málaga	malaga
málaga	málaga
vídeo	video
presión	tekanan
conciertos	konsert
conciertos	konsert
vecinos	kejiranan
vecinos	jiran
vecinos	jiran
lorenzo	laurence
lorenzo	lorenzo
lorenzo	lawrence
federico	friedrich
federico	frederic
federico	frederick
federico	federico
competencia	pesaing
competencia	saingan
competencia	persaingan
competencia	pertandingan
sky	sky
sky	langit
punta	punta
punta	petua
punta	takat
punta	point
fórmula	formula
núcleo	core
núcleo	inti
núcleo	nukleus
núcleo	kernel
illinois	illinois
galería	galeri
galería	galeri
galería	gallery
humana	manusia
humana	human
cambiar	menukar
cambiar	perubahan
cambiar	ubah
nelson	nelson
asturias	asturias
verdad	benar
verdad	true
verdad	kebenaran
une	menyertai
une	une
joaquín	joaquin
joaquín	joaquin
joaquín	joachim
juventud	pemuda
juventud	belia
golpe	lejang
golpe	stroke
golpe	strok
avión	pesawat
avión	aircraft
avión	satah
avión	pesawat
masa	doh
masa	jisim
bosques	perhutanan
bosques	hutan
bosques	hutan
bosques	hutan
bienes	barangan
bienes	aset
egipto	mesir
egipto	mesir
moderna	moden
intento	cubaan
intento	cubaan
intento	percubaan
presentación	presentation
presentación	persembahan
presentación	penyerahan
muerto	dead
muerto	mati
escribir	tulis
escribir	menaip
escribir	tulisan
escribir	menulis
escribir	penulisan
históricos	bersejarah
históricos	bersejarah
históricos	sejarah
reserva	reservation
reserva	tempahan
reserva	booking
reserva	rizab
públicas	awam
live	live
árboles	pokok
árboles	pokok
árboles	pohon
árboles	trees
culturales	kebudayaan
culturales	budaya
comienzo	mulakan
comienzo	start
comienzo	mula
comienzo	awai
denominación	menamakan
denominación	penamaan
denominación	nama
denominación	denomination
hábitat	habitat
lenguaje	bahasa
asistencia	kehadiran
asistencia	bantuan
judíos	yahudi
judíos	yahudi
expresión	ungkapan
expresión	expression
expresión	ekspresi
ejecutivo	executive
ejecutivo	eksekutif
portugués	portugis
bélgica	belgium
bélgica	belgium
órdenes	pesanan
ignacio	ignacio
ignacio	ignatius
torneos	kejohanan
torneos	tournament
corto	pendek
populares	popular
usando	menggunakan
hotel	hotel
clara	clare
clara	clara
normal	normal
tampoco	nor
búsqueda	carian
búsqueda	gelintar
sello	cop
sello	cap
sello	setem
sello	mohor
sello	meterai
sello	seal
revistas	jurnal
revistas	magazine
revistas	majalah
revistas	majalah
teniente	leftenan
investigaciones	researches
investigaciones	siasatan
investigaciones	inquiries
investigaciones	pertanyaan
investigaciones	research
investigaciones	kajian
investigaciones	penyelidikan
álvarez	álvarez
álvarez	alvarez
mark	tanda
mark	mark
mendoza	mendoza
comerciales	komersial
comerciales	komersil
titulado	bertajuk
titulado	berjudul
residencia	residence
residencia	kediamannya
residencia	kediaman
residencia	residensi
jazz	jazz
jazz	jaz
indígenas	peribumi
massachusetts	massachusetts
jack	jek
jack	jack
café	coffee
café	kopi
café	cafe
café	cafe
café	kafe
hierro	besi
hierro	iron
nuestro	our
latín	latin
oposición	pertentangan
árbol	pokok
global	sejagat
global	global
escala	skala
bueno	good
bueno	gud
muertos	dead
muertos	mati
valladolid	valladolid
bogotá	bogotá
bogotá	bogota
reales	real
reales	royal
reales	diraja
comunidades	komuniti
pierre	pierre
marcos	marcos
marcos	tanda
marcos	mark
marcos	bingkai
marcos	frame
vivir	living
vivir	live
die	die
die	mati
fama	reputasi
fama	kemasyhuran
fama	fame
united	bersatu
united	united
gabriel	gabriel
gabriel	jibrail
gabriel	jibril
debía	berhutang
votación	undi
votación	mengundi
votación	pengundian
votación	undilah
votación	undian
votación	undi
votación	mengundi
votación	ballot
apenas	nyaris
biografía	biografi
biografía	bio
biografía	biodata
vino	anggur
vino	wain
alonso	alonso
alonso	alonzo
caída	terjatuh
caída	falling
caída	jatuh
caída	tergendala
caída	fall
caída	jatuh
sonora	sonora
únicamente	sahaja
visión	penglihatan
visión	visi
arena	arena
arena	gelanggang
arena	pasir
límite	sempadan
límite	hadkan
límite	had
límite	limit
entrar	masukkan
noruega	norway
noruega	norway
canales	saluran
canales	canals
canales	channel
materia	jirim
roja	merah
roja	red
data	data
regular	biasa
regular	regular
regular	teratur
promoción	promosi
salir	keluar
autoridad	autoriti
autoridad	authority
bellas	bellas
caracas	caracas
pasando	passing
pasando	melepasi
demasiado	too
demasiado	jugak
accidente	kemalangan
accidente	tergendala
manga	manga
manga	lengan
manga	sleeve
medidas	pengukuran
medidas	mengukur
siguió	diekori
siguió	diikuti
críticas	kritikan
críticas	pengkritik
críticas	kritik
críticas	criticisms
críticas	critiques
críticas	semakan
bajas	terkorban
bajas	rendah
bajas	low
asuntos	persoalan
asuntos	isu
aviones	pesawat
aviones	pesawat
aviones	aircraft
aviones	satah
conquista	penaklukan
conquista	conquer
cuartos	bilik
cuartos	room
cuartos	perempat
cuartos	quarters
células	sel
alemanes	jerman
alemanes	jerman
laguna	kolam
laguna	laguna
laguna	tasik
laguna	lake
laguna	laguna
laguna	lagoon
montevideo	montevideo
protagonista	protagonis
protagonista	dibintangi
pérdida	kerugian
alma	alma
alma	jiwa
alma	soul
caballero	knight
caballero	satria
caballero	wira
caballero	gentleman
caballero	mithali
caballero	caballero
retiro	retiro
retiro	persaraan
retiro	pencen
retiro	penarikan
retiro	withdrawal
retiro	berundur
enciclopedia	ensiklopedia
enciclopedia	encyclopaedia
jaime	james
jaime	jamie
jaime	jimmy
jaime	jaime
dinastía	dinasti
aspectos	aspek
procesos	process
procesos	proses
procesos	proses
salón	lounge
salón	salon
ataques	serangan
ataques	kejang
tony	tony
breve	pendek
breve	ringkas
breve	taklimat
zip	zip
universo	universe
universo	semesta
imperial	imperial
sitios	tapak
sitios	tempat
bot	bot
são	são
emisión	pemancaran
emisión	pancaran
emisión	siaran
emisión	penyiaran
abajo	down
abajo	kebawah
abajo	dibawah
múltiples	berbilang
múltiples	pelbagai
homenaje	penghormatan
guardia	penjaga
guardia	pengawal
guardia	guard
guardia	pengawal
miles	km
miles	miles
miles	mil
miles	ribuan
miles	beribu
rural	pedalaman
pantalla	screen
pantalla	skrin
pantalla	display
convento	convent
clásica	klasik
clásica	klasikal
clásica	klasik
clásica	classic
grabado	ukiran
grabado	terukir
grabado	dirakam
grabado	direkod
grabado	etching
considerada	dianggap
considerada	dipertimbangkan
corriente	semasa
quinto	kelima
quinto	quintus
legislatura	perundangan
puertas	gates
puertas	pintu
puertas	door
puertas	pintu
ruiz	ruiz
disponible	available
disponible	tersedia
disponible	disediakan
disponible	didapati
ocasión	majlis
mantiene	mengekalkan
dulce	sweet
dulce	dulce
dulce	candy
óscar	oscar
óscar	óscar
tribunal	tribunal
tribunal	court
tribunal	mahkamah
profesores	profesor
profesores	guru
profesores	fakulti
posiciones	jawatan
últimas	terkini
últimas	terbaru
honduras	honduran
honduras	honduras
conferencia	persidangan
conferencia	ceramah
conferencia	lecture
conferencia	syarahan
tom	tom
dvd	dvd
dvd	dvd
comentarios	maklumbalas
comentarios	feedback
comentarios	komen
royal	royal
royal	diraja
convertirse	become
científico	saintis
científico	saintifik
plano	peta
plano	flat
plano	satah
plano	plan
oportunidad	peluang
oportunidad	chance
oportunidad	peluang
oportunidad	kesempatan
documentos	dokumen
documentos	dokument
viene	comes
viene	datang
viene	coming
anual	tahunan
anual	tahunan
elemento	item
elemento	unsur
destacado	ditonjolkan
destacado	diperincikan
destacado	highlight
destacado	menyerlahkan
universitario	universiti
time	waktu
time	masa
time	time
west	west
west	barat
agustín	agustín
agustín	augustin
agustín	agustin
agustín	augustine
vega	vega
infantil	childish
escenario	senario
escenario	pentas
escenario	panggung
escenario	tahap
brown	brown
flota	armada
flota	apung
aun	genap
clave	kekunci
css	css
atlántico	atlantic
atlántico	atlantik
habita	mendiami
condición	syarat
condición	kondisi
jones	jones
construida	dibina
construida	dibina
moscú	moscow
hernández	hernandez
hernández	hernández
hernández	thomson
profesionales	profesional
profesionales	pros
profesionales	profesional
profesionales	professional
quién	sape
cuestión	issue
cuestión	isu
cuestión	persoalan
cuestión	soalan
aumento	meningkat
aumento	tingkatkan
aumento	meningkat
aumento	naikkan
aumento	meningkat
encontrado	nemu
encontrado	terjumpa
encontrado	dijumpai
mejorar	meningkatkan
mejorar	pertingkatkan
mejorar	tingkatkan
mejorar	dipertingkat
mejorar	meningkatkan
mejorar	meningkatkan
mejorar	improve
comunes	lumrah
comunes	common
comunes	commons
víctor	victor
youtube	youtube
públicos	khalayak
públicos	awam
rojas	rojas
rojas	merah
rojas	red
caja	box
caja	kotak
caja	caja
caja	juruwang
guerras	peperangan
guerras	wars
guerras	perang
formada	dibentuk
cabecera	pengepala
declaró	diisytiharkan
declaró	menyatakan
var	var
recién	freshly
responsable	bertanggungjawab
responsable	penyelenggara
responsable	penyenggara
cortes	cortes
guadalajara	guadalajara
dedicado	berdedikasi
org	org
instrumentos	instrumen
instrumentos	alatan
instrumentos	tools
ciclo	kitar
ciclo	kitaran
incluido	disertakan
incluido	termasuk
incluido	termasuk
señal	signal
señal	isyarat
señal	tanda
señal	petanda
señal	sign
señal	tandatangan
amplia	lebar
amplia	luas
amplia	luas
williams	williams
murcia	murcia
vehículos	lasak
vehículos	kenderaan
und	und
franceses	perancis
hungría	hungary
hungría	hungary
liberal	liberal
catalán	catalan
catalán	catalonia
intención	niat
intención	niat
tropical	tropika
ejemplos	contoh
secundaria	secondary
secundaria	sekunder
masculino	maskulin
masculino	jantan
masculino	male
altos	altos
xiv	fourteenth
xiv	xiv
realmente	truly
realmente	sungguh
doce	twelve
doce	doce
americano	americano
americano	american
americano	amerika
burgos	burgos
siguiendo	mengikuti
siguiendo	following
recientemente	terkini
instrumento	instrumen
instrumento	radas
instrumento	tool
instrumento	alat
salamanca	salamanca
ayudar	helping
ayudar	membantu
ayudar	pertolongan
ayudar	bantu
ayudar	bantuan
ayudar	help
ayudar	membantu
portada	penutup
portada	cover
identidad	identiti
identidad	identiti
pasajeros	penumpang
pasajeros	penumpang
suficiente	mencukupi
suficiente	cukup
suficiente	secukupnya
suficiente	cukuplah
mezcla	campurkan
mezcla	mix
mezcla	campuran
mezcla	campur
mezcla	campurkan
mezcla	campuran
mezcla	adun
mezcla	blend
mezcla	pengadunan
buscar	carian
buscar	gelintar
infantería	infantri
culto	cult
culto	sembah
culto	beribadat
culto	beribadah
historias	tales
historias	cerita
historias	bercerita
historias	penceritaan
duda	syak
duda	kemusykilan
duda	ragu
duda	keraguan
duda	musykil
big	besar
pies	kaki
ida	ida
metropolitana	metropolitan
url	url
url	url
recorrido	lawatan
recorrido	tour
comunista	komunis
comunista	komunis
leyenda	lagenda
leyenda	legend
leyenda	lagenda
comedia	komedi
barco	kapal
barco	ship
barco	sampan
barco	bot
barco	perahu
barco	boat
mañana	esok
mañana	morning
tomás	tomás
tomás	thomas
tomás	tom
fotografía	fotograf
fotografía	fotografi
fotografía	cinematography
fotografía	photo
fotografía	foto
romanos	romans
romanos	roman
romanos	rom
etiqueta	etika
etiqueta	tag
etiqueta	label
ohio	ohio
cable	kabel
cable	cable
propias	sendiri
mensaje	mesej
hugo	hugo
hugo	hugh
décadas	dekad
décadas	berdekad
poderes	kuasa
permanente	kekal
permanente	perm
anime	anime
antiguas	antique
antiguas	antik
antiguas	purba
antiguas	kuno
química	kimia
química	kimia
plataforma	platform
plataforma	pelantar
poblaciones	stocks
poblaciones	saham
potencia	horsepower
potencia	kesaktian
potencia	tenaga
potencia	power
potencia	kuasa
espíritu	roh
espíritu	semangat
espíritu	spirit
pro	pro
artístico	artistik
house	rumah
rol	peranan
tren	keretapi
tren	kereta
tren	latih
juvenil	juvana
misiones	misi
misiones	quests
princesa	puteri
princesa	princess
college	kolej
audiencia	khalayak
audiencia	penonton
entrega	delivery
entrega	penghantaran
valign	valign
invasión	pencerobohan
límites	batas
límites	hadkan
límites	had
enseñanza	pengajaran
enseñanza	pendidikan
asteroides	asteroid
asteroides	asteroid
reconocido	diiktiraf
reconocido	dikenalpasti
reconocido	diakui
reconocido	dikenali
reconocido	diakui
reconocido	diiktiraf
corta	dipotong
corta	cut
corta	memotong
corta	potong
corta	pendek
reunión	gathering
reunión	perhimpunan
reunión	perjumpaan
reunión	rapat
