ngc	एनजीसी
post	उपवास
post	पोस्ट
udruženje	सम्बद्धता
udruženje	एसोसिएशन
udruženje	संघ
pak	पक
pak	pak
pak	पाक
pro	प्रो
izdao	विश्वासघात
izdao	गद्दारी
note	नोट्स
note	नोट
note	टिप्पणी
note	टीप
membrane	झिल्लियों
visoki	हाई
visoki	आलीशान
visoki	उच्च
visoki	ऊँची
visoki	लंबा
visoki	लंबी
visoki	लम्बा
visoki	वरिष्ठ
ibrahim	इब्राहिम
ibrahim	इबराहीम
ibrahim	इब्राहीम
ibrahim	अब्राहम
ben	बेन
münchen	म्यूनिख
francisco	फ्रांसिस्को
bill	बिल
bill	विधेयक
proizvođač	मेकर
proizvođač	उत्पादक
proizvođač	निर्माता
vlakna	फाइबर
vlakna	रेशा
vlakna	रेशे
vlakna	मछली
akcije	क्रिया
akcije	कार्रवाइयों
akcije	कार्रवाइयाँ
akcije	क्रियाएँ
institucija	संस्था
institucija	संस्थाओं
institucija	संस्थानों
živjeli	चियर्स
živjeli	चीयर्स
živjeli	जिया
hamilton	हैमिल्टन
rimsko	रोमन
goran	गोरान
širina	चौड़ाई
širina	चौडाई
ste	ste
zrak	बीम
vrati	पीछे
vrati	बैक
vrati	पिछे
vrati	वापस
mac	मैक
bos	bos
genetičke	जेनेटिक
istanbul	इस्तांबुल
arhitektura	आर्किटेक्चर
arhitektura	वास्तु
arhitektura	वास्तुकला
studirao	पढ़ाई
vezani	संबंधित
vezani	सम्बन्धित
različiti	भिन्न
različiti	अलग
konfederacija	परिसंघ
konfederacija	परिषद
konfederacija	कनफेडरेशन
supstance	पदार्थ
lice	चेहरे
lice	चेहरा
lice	face
lice	फेस
teče	दौड़
teče	रन
teče	रनों
teče	बहती
specifična	विशिष्ट
igrati	खेल
mars	मंगल
ekonomske	आर्थिक
ekonomske	किफायती
staro	ओल्ड
staro	पुराने
staro	पुरानी
staro	पुराना
staro	वृद्ध
staro	बूढ़ा
pojavila	उभरा
vodolija	कुंभ
vodolija	कुम्भ
ulje	तेल
ulje	ऑयल
ulje	आयल
nosio	पहना
elementa	तत्वों
elementa	तत्व
sir	चीज़
sir	पनीर
sir	चीज
sir	sir
sir	श्रीमान
sir	साहब
sir	महोदय
sir	सर
simon	साइमन
zahtjev	अनुरोध
zahtjev	आग्रह
zahtjev	निवेदन
dvd	डीवीडी
dvd	dvd
liverpool	लिवरपूल
procjenjuje	अनुमानित
starost	उम्र
starost	आयु
borac	लड़ाकू
borac	फाइटर
borac	सेनानी
joe	जोए
joe	जो
racing	दौड़
racing	रेसिंग
opera	ओपेरा
šef	प्रधान
šef	प्रमुख
šef	मुखिया
šef	मुख्य
šef	बॉस
šef	boss
gray	ग्रे
gray	धूसर
plava	नीला
plava	डीलक्स
plava	ब्लू
plava	सुनहरे
elemente	तत्वों
elemente	तत्व
braća	ब्रदर्स
braća	भाइयों
braća	भाईयो
braća	भाइयो
walter	वाल्टर
zoran	zoran
nazvana	उतावले
nazvana	नामित
nazvana	बुलाया
nazvana	पुकारा
net	नेट
net	जाल
net	नैट
net	nat
stvar	बात
luis	लुइस
zapad	पश्चिम
zapad	वेस्ट
drvo	वुड
drvo	लकड़ी
drvo	लकडी
drvo	वृक्ष
drvo	ट्री
drvo	पेड़
situacija	परिस्थिति
situacija	स्थिति
situacija	हालात
unija	यूनियन
unija	संघ
znanje	ज्ञान
geografske	भौगोलिक
christian	क्रिश्चियन
christian	क्रिस्चियन
christian	ईसाई
ocl	ocl
potter	कुम्हार
govor	स्पीच
govor	भाषण
govor	वाक्
govor	वाक
zbirka	संग्रह
zbirka	कलेक्शन
zbirka	संग्रहण
stvaraju	बनाएं
stvaraju	बनाएँ
diplomirao	स्नातक
diplomirao	ग्रैजुएट
vid	दर्शन
vid	दृष्टि
povećanje	hike
povećanje	बढ़ेगी
povećanje	वृद्धि
povećanje	बढ़ाएं
povećanje	बढ़ाएँ
napravljen	बनाया
napravljen	बना
pokazala	दिखाया
pokazala	दिखाया
milenij	मिलेनियम
spomenici	स्मारक
čelik	इस्पात
čelik	स्टील
globus	भूगोल
globus	ग्लोब
prikazana	प्रदर्शित
moje	मेरा
mike	माइक
ustring	ustring
johnson	जॉनसन
allah	अल्लाह
allah	ईश्वर
allah	भगवान
allah	परमेश्वर
allah	अल्लाह
allah	allah
lijevo	बायां
lijevo	शेष
lijevo	बाएं
lijevo	बाएँ
stvorio	बनाया
stvorio	बनाए
stvorio	निर्मित
demokratska	लोकतांत्रिक
inter	इंटर
transport	परिवहन
transport	परिवहन
transport	ट्रांसपोर्ट
transport	यातायात
transport	हस्तांतरण
arkansas	अरकंसास
električne	इलेक्ट्रिकल
električne	विद्युत
tijelu	जिस्म
tijelu	बॉडी
tijelu	शरीर
tijelu	देह
mišljenja	राय
fosfat	फास्फेट
neprijatelja	शत्रु
neprijatelja	दुश्मनों
izdat	निर्गत
izdat	जारी
režija	निर्देशित
oscar	ऑस्कर
časopisa	मैगज़ीन
putovanja	यात्राएं
putovanja	यात्राएँ
nijemci	वैली
zaliv	खाड़ी
zaliv	गल्फ
zaliv	बे
zaliv	खाड़ी
galerija	गैलरी
galerija	गलियारा
galerija	दीर्घा
dokaz	सबूत
dokaz	प्रूफ
dokaz	प्रमाण
auto	स्वतः
auto	auto
auto	ऑटो
auto	स्वचालित
rudolf	रुडॉल्फ
šuma	जंगल
šuma	वनों
šuma	वन
upravljanje	प्रबंधन
upravljanje	प्रबंध
upravljanje	मैनेज
negdje	कहीं
negdje	कही
kisik	आक्सीजन
kisik	ऑक्सीजन
umjetnik	कलाकार
zvuk	ध्वनि
dala	दी
dala	दिया
padavina	वर्षा
padavina	वर्षण
predstavnik	जनप्रतिनिधि
predstavnik	प्रतिनिधि
nazad	पीछे
nazad	बैक
nazad	पिछे
nazad	वापस
dali	दी
dali	दिया
takođe	भी
takođe	भी
takođe	too
štafeta	रिले
nebraska	नेब्रास्का
jacques	ज़ाक
stepeni	डिग्री
alan	एलन
pozorište	थिएटर
pozorište	सिनेमाघर
pozorište	रंगमंच
pozorište	थिएटर
kandidata	उम्मीदवार
kandidata	उम्मीदवार
kandidata	प्रत्याशी
pećina	गुफ़ा
pećina	गुफा
dani	दानी
colorado	कोलोराडो
igrala	निभाई
istraživač	शोधकर्ता
istraživač	explorer
istraživač	एक्सप्लोरर
andromeda	एंड्रोमेडा
sobom	खुद
chicago	शिकागो
pale	पाले
načelnik	प्रधान
načelnik	प्रमुख
načelnik	मुखिया
načelnik	मुख्य
započela	शुरू
započela	प्रारंभ
sprint	स्प्रिंट
čestice	कणों
čestice	कण
čestice	अणु
čestice	कण
pozicije	स्थितियाँ
roditelja	अभिभावक
roditelja	जनक
dakota	डकोटा
široki	वाइड
široki	व्यापक
široki	चौड़ी
široki	ब्रॉड
široki	व्यापक
glumi	अभिनीत
figura	आकृति
figura	फिगर
naučnici	विद्वानों
naučnici	वैज्ञानिक
naučnici	वैज्ञानिकों
prsten	अंगूठी
prsten	रिंग
konstantin	konstantin
željezo	लोहा
željezo	लोहे
željezo	लौह
željezo	आयरन
santiago	सैंटियागो
žrtve	हताहत
žrtve	पीड़ित
žrtve	पीड़ितों
dug	ऋण
dug	कर्ज
dug	कर्ज़
dug	लंबी
dug	लंबा
dug	लम्बी
dug	long
bana	बैन
bana	बाना
bana	bana
utah	यूटा
nacional	nacional
nacionalnost	राष्ट्रीयता
piramida	पिरामिड
piramida	पिरामिडों
kratki	छोटू
dugi	लंबी
dugi	लंबा
dugi	लम्बी
dugi	long
dodatne	अतिरिक्त
izdaje	विश्वासघात
like	like
like	जैसे
henri	हेनरी
stepena	डिग्री
stepena	डिग्री
stepena	उपाधि
bol	दर्द
bol	पीड़ा
tradicionalno	पारम्परिक
tradicionalno	पारंपरिक
tradicionalno	परंपरागत
problemi	समस्याएँ
problemi	समस्याएं
ustanak	बगावत
ustanak	विद्रोह
ustanak	फसाद
dobre	good
dobre	अच्छे
dobre	गुड
dobre	शुभ
definicija	परिभाषा
jelena	येलेना
izgubila	खोई
izgubila	गुमशुदा
izgubila	खोया
liječenje	इलाज
liječenje	उपचार
građanskog	नागरिक
ciklusa	चक्र
hram	मन्दिर
hram	मंदिर
hram	टेम्पल
perzijski	फारसी
perzijski	फ़ारसी
perzijski	पारसी
scena	दृश्य
scena	सीन
scena	झाँकी
planetarna	ग्रहीय
mehanizam	दाता
mehanizam	यांत्रिकी
peti	पंचम
peti	पाँचवा
peti	पांचवा
peti	पांचवां
peti	पैटी
lokacije	अवस्थिति
lokacije	स्थान
lokacije	स्थितियाँ
glasa	वोट
glasa	वोटों
glasa	मत
koreja	कोरिया
koreja	कोरियाई
mlađi	जूनियर
brian	ब्रायन
poezija	कविता
poezija	शायरी
poezija	काव्य
amerika	अमरीका
amerika	अमेरिका
vjera	ईमान
vjera	विश्वास
vjera	आस्था
iona	ions
osnivača	संस्थापक
kćerke	बेटियों
kćerke	बेटियाँ
kćerke	बेटियां
alija	आलिया
radnja	शॉप
radnja	दुकान
radnja	दूकान
radnja	स्टोर
les	लेस
poslanik	पैगंबर
poslanik	पैगम्बर
poslanik	नबी
softver	सॉफ़्टवेयर
softver	सॉफ्टवेयर
softver	साफ्टवेयर
softver	तन्त्र
loše	बेचारी
loše	बेचारे
loše	गरीब
loše	बेचारा
loše	ग़रीब
loše	खराब
loše	ख़राब
karaktera	कैरेक्टर
karaktera	वर्ण
karaktera	अक्षर
tron	अर्श
tron	सिंहासन
tron	ट्रोल
ugao	कॉर्नर
ugao	कोना
ugao	कोने
ugao	कोण
procjena	एस्टीमेट
procjena	अनुमान
gsub	gsub
rumunija	रोमानियाई
rumunija	रोमानिया
vrijedi	लायक
popularnost	लोकप्रियता
računar	मेज़बान
računar	होस्ट
računar	मेजबान
računar	संगणक
računar	कम्प्यूटर
računar	कंप्यूटर
računar	गणक
računar	परिपथ
out	बाहर
out	आउट
poljski	पालिश
poljski	पोलिश
poljski	पॉलिश
odjeljenje	विभाग
širine	चौड़ाई
širine	चौडाई
studio	स्टूडियो
studio	स्टुडियो
stopa	पैरों
stopa	पैर
stopa	पाँव
stopa	पांव
stopa	फ़ुट
stopa	फीट
stopa	दर
stopa	रेट
serie	श्रंखला
mandat	पद
mandat	आदेश
mandat	जनादेश
komisija	कमीशन
komisija	आयोग
pleme	कबीले
pleme	जनजाति
prima	स्वीकृत
kolonija	उपनिवेशों
kolonija	उपनिवेशवाद
kolonija	कॉलोनी
kolonija	उपनिवेश
vozilo	वाहन
vozilo	गाडी
stranih	विदेश
stranih	विदेशी
grade	बिल्ड
grade	निर्माण
filozofija	दर्शन
filozofija	दर्शनशास्त्र
tag	टैग
alt	alt
yorka	यॉर्क
počevši	शुरुआत
počevši	आरम्भ
počevši	शुरूआत
default	मूलभूत
default	डिफ़ॉल्ट
default	डिफॉल्ट
gradi	बिल्ड
gradi	निर्माण
morala	नैतिकता
putnika	यात्रियों
putnika	यात्री
izrazito	पडती
jesen	पतझड़
jesen	गिरा
jesen	पतझड़
jesen	गिरना
jesen	गिर
jesen	पतन
nastupao	performed
dokazi	साक्ष्य
dokazi	सबूत
dokazi	प्रमाण
japanski	जापानी
pukovnik	कर्नल
odbor	बोर्ड
odbor	बिसात
odbor	फलक
odbor	समिति
odbor	कमेटी
hemičar	केमिस्ट
uticaja	प्रभाव
gospodar	भगवान
gospodar	प्रभु
gospodar	रब
gospodar	मास्टर
gospodar	निपुण
aktivni	सक्रिय
aktivni	क्रियाशील
konačni	परिमित
konačni	फ़ाइनल
konačni	अंतिम
konačni	फाइनल
domen	डोमेन
anti	एंटी
boji	रंग
vrhunac	पीक
vrhunac	शिखर
zadnja	अंतिम
zadnja	आखरी
zadnja	आखिरी
zadnja	पिछला
smije	हँसते
smije	हँस
banke	बैंक
banke	बैंक्स
banke	बैंकों
banke	बैंको
mozak	दिमाग़
mozak	मस्तिष्क
mozak	दिमाग
mozak	दिमाग़
mozak	दिमाग
dvorac	किला
historijska	ऐतिहासिक
sekretar	सचिव
afrika	अफ़्रीका
afrika	अफ्रीका
afrika	अफ़्रीकी
pol	pol
pol	ध्रुव
see	देख
see	देखें
see	देखिए
dvadeset	बीस
teške	भारी
dioksid	डाइऑक्साइड
mašina	मशीन
mašina	यंत्र
lako	आसान
korak	चरण
korak	स्टेप
korak	कदम
naveden	सूचीबद्ध
off	बन्द
off	बंद
rukama	हाथों
rukama	हाथ
rukama	हैंड्स
zelena	हरित
zelena	हरी
zelena	हरा
zelena	ग्रीन
blago	खजाना
oliver	ओलिवर
činjenice	तथ्य
organizam	जीव
organizam	सजीव
proteini	प्रोटीन
utc	यूटीसी
utc	utc
kim	किम
voli	पसंद
upozorenja	चेतावनी
upozorenja	चेतावनी
upozorenja	चेतावनियाँ
manuel	मैनुएल
dolina	घाटी
boju	रंग
maryland	मेरीलैंड
brown	ब्राउन
brown	भूरा
pluća	फेफड़ों
pluća	फेफड़ों
pluća	फेफड़े
srebrenica	srebrenica
obzir	खाता
gradonačelnik	मेयर
gradonačelnik	महापौर
režirao	निर्देशित
ministarstva	मंत्रिमंडल
operativni	प्रचालन
operativni	ऑपरेटिंग
građanski	नागरिक
fox	लोमड़ी
fox	फॉक्स
značenja	अर्थ
kalij	पोटेशियम
kalij	पोटैशियम
lično	पर्सनल
lično	व्यक्तिगत
lično	निजी
lično	खुद
vijesti	खबर
vijesti	समाचार
vijesti	न्यूज़
vijesti	न्यूज
teleskop	दूरदर्शी
postupak	कार्यवाही
postupak	प्रक्रिया
postupak	कार्यविधि
potomci	औलाद
potomci	वंशजों
vlasništvu	स्वामित्व
ivo	इवो
vlakana	रेशे
vlakana	मछली
lanac	चेन
lanac	चैन
lanac	chain
lanac	कड़ी
bayern	bayern
jordan	जोर्डन
jordan	जॉर्डन
osnivanje	स्थापना
pozorišta	थिएटर
sebastian	सेबेस्टियन
temelji	मूलाधार
računa	खाता
računa	खाता
računa	खाते
lokalnom	स्थानीय
lokalnom	लोकल
bitno	महत्वपूर्ण
jugoslavenski	यूगोस्लाव
porazio	पराजित
steve	स्टीव
spomen	मेमोरियल
spomen	उल्लेख
spomen	जिक्र
tony	टोनी
gen	जीन
gen	जनरल
gen	gen
prezime	बेनाम
prezime	सरनेम
prezime	उपनाम
jednaka	बराबर
tour	भ्रमण
tour	टूर
tour	दौरे
carica	सम्राज्ञी
prodaje	बेचें
prodaje	बिकता
muzička	संगीतमय
muzička	musical
svakako	कतई
hotel	होटल
privremeno	अस्थायी
privremeno	अस्थाई
pješaka	पैदल
mjera	अन्दाज़
mjera	माप
finska	फ़िनलैंड
finska	फिनलैंड
rješenja	समाधान
rješenja	हल
rješenja	समाधान
vitez	नाईट
hall	हॉल
usta	मुख
usta	मुह
usta	मुंह
usta	मुँह
polufinale	अर्ध
polufinale	अर्द्ध
polufinale	सेमी
biografija	जीवनी
logor	कैम्प
logor	कैंप
logor	शिविर
port	पोर्ट
port	बंदरगाह
port	बंदरगाहों
prix	प्रिक्स
chris	क्रिस
naučno	वैज्ञानिक
skraćenica	संक्षिप्त
stijene	चट्टानें
stijene	रॉक्स
otvaranje	ओपनिंग
otvaranje	खोलने
dozvoljeno	अनुमति
dozvoljeno	अनुमत
automobil	कार
automobil	गाड़ी
automobil	गाडी
automobil	car
podijeljen	विभक्त
podijeljen	विभाजित
hasan	हसन
hasan	हसन
info	जानकारी
info	सूचना
das	दास
union	यूनियन
union	संघ
jezgra	कोर
jezgra	केंद्रक
metro	सबवे
metro	मेट्रो
metro	मैट्रो
godišnja	वार्षिक
godišnja	सालाना
noge	पैरों
noge	पैर
noge	टाँगे
poziv	काल
poziv	कॉल
poziv	निमंत्रण
poziv	आमंत्रण
poziv	निमन्त्रण
cijev	पाइप
cijev	बत्ती
cijev	बल्ब
cijev	नलिका
cijev	ट्यूब
prethodne	पिछले
prethodne	पिछला
jackson	जैक्सन
ostati	रहें
ostati	रहो
priznanja	मान्यता
ministarstvo	मंत्रालय
tradicionalne	पारम्परिक
tradicionalne	पारंपरिक
tradicionalne	परंपरागत
imam	मिली
imam	मिला
doživio	अनुभवी
dvanaest	बारह
hvala	धन्यबाद
hvala	शुक्रिया
hvala	धन्यवाद
manastir	कान्वेंट
porto	पोर्टो
formiranja	गठन
tvrđave	महल
tvrđave	दुर्गों
razvijen	विकसित
ford	फोर्ड
ford	घाट
češki	चेक
young	युवा
young	जवान
young	यंग
navode	दोषारोपण
kosovo	कोसोवो
bakterije	जीवाणु
interesa	रुचियाँ
interesa	रुचियों
interesa	रूचि
parova	जोड़े
parova	जोड़ों
parova	युगल
danski	डेनिश
danski	दानिश
danski	डैनिश
metra	मीटर
književni	साहित्यिक
vezan	बाध्य
vezan	बाउंड
vezan	बंधी
muhammed	मुहम्मद
valuta	मुद्रा
valuta	करेंसी
disk	डिस्क
zaštita	संरक्षण
zaštita	सुरक्षा
makedonski	मकदूनियाई
vodeći	अग्रणी
nominacija	नामांकन
nezavisna	स्वतंत्र
institucije	संस्थाओं
institucije	संस्थानों
scott	स्कॉट
oblike	फ़ॉर्म
kraljevska	नवाबी
kraljevska	रॉयल
kraljevska	शाही
kraljevska	royal
glavno	मुख्य
glavno	मेन
glavno	प्रमुख
kalcij	कैल्सियम
zamjena	प्रतिस्थापन
zamjena	बदला
zamjena	बदलना
opasnost	खतरा
opasnost	ख़तरा
opasnost	खतरे
zaista	बेशक
misija	मिशन
euro	यूरो
euro	यूरोपियन
logo	लोगो
sulejman	सालमन
sulejman	सोलोमन
sulejman	सुलेमान
grci	यूनानियों
usluge	सेवाएँ
usluge	सेवाएं
ptice	पंछी
ptice	परिंदे
ptice	पक्षियों
jane	jane
jane	जेन
tržište	बाजार
tržište	बाज़ार
tržište	मार्केट
primjenu	एप्लिकेशन
primjenu	आवेदन
primjenu	अनुप्रयोग
masters	मास्टर्स
anthony	एंथनी
anthony	एंथोनी
moderna	आधुनिक
ray	रे
forme	फ़ॉर्म
pao	गिरी
pao	pao
standardni	मानक
testiranje	परीक्षण
tražio	निवेदित
tražio	अनुरोधित
strukturi	संरचना
strukturi	अवसंरचना
strukturi	स्ट्रक्चर
strukturi	ढांचा
glasanje	वोट
glasanje	vote
provodi	व्यय
provodi	खर्च
slijedeći	अगला
grof	गणना
grof	गिनती
kćeri	बेटियों
kćeri	बेटियाँ
kćeri	बेटियां
najviša	सर्वोच्च
najviša	उच्चतम
pisanje	लिखकर
pisanje	लेखन
pisanje	लिखना
pisanje	लिखने
lokalni	स्थानीय
lokalni	लोकल
ulazak	एन्ट्री
ulazak	एंट्री
ulazak	प्रविष्टि
ulazak	प्रवेश
long	लंबी
long	लंबा
long	लम्बी
long	long
koncentracija	एकाग्रता
koncentracija	विशेषज्ञता
rakete	मिसाइलों
rakete	मिसाइल
rakete	मिसाइलें
šalje	भेजना
iskustva	अनुभव
iskustva	अनुभवों
iskustva	अनुभव
afrički	अफ्रीकी
afrički	अफ़्रीकी
četvrta	चौथा
četvrta	चौथी
poruka	सन्देश
poruka	संदेश
varijacije	विसंगतियाँ
pozdrav	बधाई
prihvatio	स्वीकृत
smanjenje	कटौती
smanjenje	घटा
smanjenje	घटी
izvedena	performed
lord	भगवान
lord	प्रभु
lord	रब
agencija	एजेंसी
protivnik	प्रतिद्वंद्वी
protivnik	प्रतिद्वन्दी
novčanice	banknotes
novčanice	बिल्स
pogrešno	गलत
pogrešno	ग़लत
jaja	अंडे
jaja	गेंदों
jaja	बॉल
jaja	गेंदें
nytimes	nytimes
prolaz	ड्योढ़ी
mjerenje	मूल्यांकन
mjerenje	माप
mjerenje	मापन
otto	ओटो
maksimalna	अधिकतम
praksi	प्रथा
praksi	अभ्यास
historijsko	ऐतिहासिक
historijsko	ऐतिहासिक
emir	अमीर
vezane	संबंधित
vezane	सम्बन्धित
championship	चैम्पियनशिप
championship	चैंपियनशिप
etnička	जातीय
klavir	पियानो
columbia	कोलंबिया
poziva	आमंत्रण
poziva	कॉल
poziva	काल्स
proučava	अध्ययन
metod	विधि
donjem	निचला
donjem	निम्नतर
žlijezde	ग्रंथियों
ćelijske	सेलुलर
ćelijske	सेल्यूलर
free	निशुल्क
free	मुफ्त
free	मुक्त
free	फ्री
free	आजाद
free	फ़्री
čile	चिली
arizona	एरिज़ोना
but	बूट
azija	एशिया
raspored	ख़ाका
raspored	खाका
raspored	अभिन्यास
raspored	लेआउट
raspored	शेड्यूल
raspored	अनुसूची
anu	अनु
oka	नेत्र
oka	आँख
oka	आंख
oka	नजर
pristupa	पहुँच
pristupa	एक्सेस
pristupa	पहुंच
pristupa	अभिगम
kongo	कांगो
zločine	अपराधों
zločine	अत्याचार
đoković	जोकोविच
načine	तरीके
završen	पूर्ण
završen	पूरा
završen	समाप्त
val	वल
dodatak	अनुपूरक
dodatak	संपूरक
prisutan	मौजूद
prisutan	मौजूदा
prisutan	वर्तमान
prisutan	उपस्थित
pobune	विद्रोह
dostupan	उपलब्ध
dostupan	उपलब्धियाँ
franz	फ्रांज
zoi	ज़ो
zoi	zoe
predaje	सिखाती
stephen	स्टीफन
izraza	एक्सप्रेशन
izraza	अभिव्यक्ति
revolucija	क्रांति
revolucija	इंकलाब
revolucija	क्रान्ति
lijekova	दवाइयाँ
elizabeth	एलिजाबेथ
elizabeth	एलिज़ाबेथ
urugvaj	उरुग्वे
tvrde	दावा
tvrde	अर्जी
prozor	खिडकी
prozor	विंडो
prozor	खिड़की
šah	शतरंज
hrana	भोजन
hrana	खाना
prijatelji	मित्रो
prijatelji	दोस्तो
prijatelji	मित्र
prijatelji	दोस्तों
prijatelji	मित्रों
sofija	सोफिया
duboko	दीप
duboko	गहरी
duboko	गहरा
duboko	गहन
nebo	स्वर्ग
nebo	आसमानी
nebo	आकाश
nebo	आसमां
nebo	आसमान
nebo	आसमान
kvalitet	क्वालिटी
kvalitet	गुणवत्ता
kvalitet	विशेषता
jim	जिम
historičari	इतिहासकारों
brže	तेज़
seta	सेट
howard	हावर्ड
prodaju	बिक्री
preduzeća	व्यवसाय
preduzeća	व्यवसायों
preduzeća	उद्यमों
vide	देख
vide	देखें
vide	देखिए
radnje	दुकानें
radnje	स्टोर
radnje	स्टोर्स
radnje	क्रिया
radnje	कार्रवाइयों
radnje	कार्रवाइयाँ
radnje	क्रियाएँ
vodik	हाइड्रोजन
namaz	नमाज़
namaz	प्रार्थना
namaz	दुआ
heroj	हीरो
heroj	hero
heroj	नायक
heroj	नायिका
superkup	इटालियाना
draga	dear
draga	डियर
draga	प्रिय
draga	डिअर
braće	ब्रदर्स
braće	भाइयों
braće	भाईयो
braće	भाइयो
priliku	अवसर
dimenzija	आयाम
žuta	पीला
ion	आयन
metaka	बुलेट
pokušaja	प्रयास
pokušaja	कोशिशें
ekonomija	अर्थशास्त्र
cijela	सम्पूर्ण
cijela	संपूर्ण
cijela	पूरी
cijela	पूरा
cijela	पूरे
igor	इगोर
normalno	सामान्य
sumpor	सल्फर
sumpor	गंधक
sumpor	सल्फर
sumpor	गंधक
eduard	eduard
statistika	आंकड़े
statistika	आँकड़े
statistika	सांख्यिकी
statistika	आंकडे
statistika	आँकड़े
statistika	आंकड़े
teži	अत्यधिक
borbama	लड़ता
borbama	झगड़े
uzeti	लें
uzeti	ले
uzeti	लो
get	पाएँ
get	मिलेंगी
gazi	गाजी
gazi	गाजा
ističe	समाप्त
herbert	हर्बर्ट
muž	पति
muž	husband
server	सर्वर
javni	सार्वजनिक
javni	जनता
javni	लोक
javni	पब्लिक
fizički	भौतिक
fizički	शारीरिक
stone	पत्थर
stone	स्टोन
musliman	मुसलमान
musliman	मुस्लमान
musliman	मुस्लिम
xvi	xvi
pravni	लीगल
pravni	कानूनी
pravni	विधिक
predstavljen	प्रस्तुत
zvanični	अधिकारी
zvanični	सरकारी
zvanični	आधिकारिक
mini	मिनी
fizičke	भौतिक
fizičke	शारीरिक
električna	इलेक्ट्रिकल
električna	विद्युत
električna	विद्युत
električna	इलेक्ट्रिक
polovina	हाफ़
polovina	आधा
polovina	आधी
polovina	हाफ
naučne	वैज्ञानिक
bell	बेल
bell	घंटी
sultana	सुल्ताना
meta	मेटा
meta	टार्गेट
meta	टारगेट
meta	लक्ष्य
meta	निशाना
snimio	फिल्माया
snimio	दर्ज
snimio	अंकित
vjere	पंथ
pehar	बीकर
vuk	वुल्फ
vuk	भेड़िया
vrhovni	सुप्रीम
vrhovni	सर्वोच्च
vrhovni	परम्
podatak	आँकड़ा
podatak	डाटा
podatak	डेटा
podatak	आंकड़ा
petak	शुक्रवार
bakar	ताँबा
bakar	ताम्र
bakar	तांबा
bakar	कॉपर
bakar	तांबे
enzimi	एंजाइमों
zdravlje	सेहत
zdravlje	स्वास्थ्य
putovanje	यात्रा
putovanje	सफर
putovanje	सफर
putovanje	सफ़र
putovanje	यात्रा
putovanje	यात्रा
putovanje	ट्रिप
ograničena	limited
ograničena	सीमित
unesco	यूनेस्को
unesco	युनेस्को
plus	प्लस
tabele	टेबल
nogomet	सॉकर
nogomet	फुटबॉल
nogomet	फुटबाल
nogomet	फ़ुटबॉल
listovi	पृष्ठ
listovi	पेज
listovi	पन्ने
listovi	पृष्ठों
odlukom	फैसला
odlukom	निर्णय
posto	प्रतिशत
kombinaciji	संयोजित
kombinaciji	संयुक्त
ulice	सड़कें
ulice	गलियां
ulice	गलियों
ulice	सड़क
ulice	गली
napredak	प्रगति
kontakt	संपर्क
kontakt	सम्पर्क
domaći	घरेलू
domaći	होमवर्क
domaći	homework
naučnik	वैज्ञानिक
novije	नया
novije	नई
novije	नए
kule	मीनारें
teška	भारी
teška	कठिन
teška	मुश्किल
teška	कठिन
teška	मुश्किल
news	खबर
news	समाचार
news	न्यूज़
news	न्यूज
duh	घोस्ट
duh	भूत
duh	भुत
duh	आत्मा
duh	आत्माओं
duh	रूह
duh	भावना
duh	स्पिरिट
pacijenata	रोगियों
pacijenata	मरीजों
dolazak	आगमन
subota	शनिवार
sagrađena	बनवाया
sagrađena	बनवाई
sagrađena	निर्मित
mrežu	नेटवर्क
mrežu	संजाल
izgubili	खोई
izgubili	गुमशुदा
izgubili	खोया
trajanje	अवधि
tlo	मृदा
tlo	ग्राउंड
tlo	जमीन
tlo	मैदान
štit	शील्ड
niže	निचला
niže	निम्नतर
nedjelja	sunday
nedjelja	रविवार
nedjelja	संडे
slični	समान
broji	गणना
broji	गिनती
broji	गिनती
mašine	मशीनों
mašine	मशीनें
mašine	मशीने
arhitekt	वास्तुकला
arhitekt	आर्किटेक्ट
arhitekt	वास्तुकार
arhitekt	वास्तु
camp	कैम्प
camp	कैंप
camp	शिविर
tačaka	बिंदु
tačaka	पॉइंट
tačaka	अंक
editor	संपादक
editor	एडिटर
osman	उस्मान
ubija	मारता
peru	पेरू
non	नॉन
non	गैर
osvajači	आक्रमणकारियों
wolfgang	वुल्फगांग
vilim	विलियम
originalni	मूल
originalni	मौलिक
originalni	असली
nervni	घबरा
nervni	बेचैन
nervni	तंत्रिका
pogon	नोदन
ostataka	अवशेष
efekti	प्रभाव
živa	सजीव
živa	जीना
živa	जिन्दा
živa	जीवित
živa	जिंदा
kevin	केविन
komentari	टिप्पणियां
komentari	टिप्पणियाँ
komentari	टिप्पणी
chelsea	चेल्सी
mađarski	हंगरी
mađarski	हंगेरियाई
stotina	सौ
božica	देवी
tajni	रहस्य
ulaz	प्रवेश
interakcije	सहभागिता
interakcije	बातचीत
anton	एंटोन
autori	रचयिता
autori	लेखक
sahranjen	दफन
sahranjen	दफ़न
sahranjen	दफ्न
osnove	basics
osnove	आधारभूत
dobijanje	जीतना
stav	तेवर
stav	एटीट्यूड
stav	रूख
stav	attitude
stav	रवैया
vincent	विन्सेंट
vincent	विंसेंट
omer	उमर
kandidat	उम्मीदवार
kandidat	प्रत्याशी
bolnice	अस्पतालों
bolnice	अस्पताल
murray	मरे
vladari	शासकों
bogova	देवताओं
