категорија	kategori
прашања	problemer
прашања	mærkesager
прашања	spørgsmål
температура	temperaturen
температура	temperatur
папа	pope
папа	pave
папа	paven
месец	måneder
месец	måneden
месец	måned
започна	startet
започна	påbegyndt
започна	begyndte
започна	begyndt
започна	startede
згради	bygningers
згради	bygninger
згради	bygningerne
згради	ejendomme
битка	battle
битка	slag
битка	kamp
битка	slaget
следи	follow
следи	følge
следи	følg
следи	følger
бела	bela
бела	hvid
бела	white
бела	hvidt
бела	hvide
бела	bella
голови	målsætninger
голови	mål
голови	goals
швајцарија	schweiz
проблем	problem
проблем	problemet
проблем	problemer
проблем	ballade
проблем	problemer
проблем	besvær
лидерите	lederne
лидерите	ledere
национална	nationale
национална	nationalt
национална	national
национална	landsdækkende
тешко	hårde
тешко	svært
тешко	hard
тешко	hård
тешко	hårdt
тешко	svær
тешко	svært
тешко	svære
тешко	vanskelig
тешко	vanskeligt
тешко	svær
бразил	brasilien
бразил	brasiliens
општински	kommunale
општински	kommunalt
општински	kommunal
степен	grad
анализа	analyser
анализа	analyse
реки	floder
реки	floderne
реки	vandløb
реки	rivers
материјали	materialer
материјали	materiale
покраини	provinser
покраини	provinserne
шпански	spanske
шпански	spansk
шпански	spaniere
данска	denmark
данска	danmark
основана	grundlagde
основана	grundlagt
револуционерна	revolutionerende
револуционерна	revolutionær
револуционерна	revolutionære
финансиски	finansielt
финансиски	finansiel
финансиски	finansielt
финансиски	økonomisk
филмски	folie
филмски	filme
филмски	film
министер	ministeren
министер	minister
ист	samme
род	rod
род	ke
род	stang
род	slægt
причини	grunde
причини	årsager
причини	begrundelse
причини	begrundelser
предмети	punkterne
предмети	poster
предмети	genstande
предмети	punkter
предмети	genstande
предмети	objekter
знае	kender
поранешен	tidligere
револуција	revolutionen
револуција	revolution
револуција	omvæltning
хронолошки	kronologisk
хронолошки	chronicles
даде	gav
франс	frans
франс	frankrig
франс	france
служба	betjening
служба	forkyndelse
служба	tjenesteydelse
служба	tjeneste
служба	service
вардар	vardar
прашање	udstedelse
прашање	spørgsmål
ознака	mærke
ознака	tag
ознака	mærk
ознака	tagge
дете	knægten
дете	dreng
дете	knægt
дете	kid
дете	barns
дете	child
дете	barn
завршува	slutter
завршува	ender
мартин	martin
висок	høj
висок	højt
висок	høje
висок	høj
висок	høje
значително	betragteligt
значително	betydeligt
значително	betydeligt
значително	markant
значително	signifikant
значително	væsentligt
значително	betydeligt
потребно	nødvendig
потребно	nødvendige
потребно	nødvendigt
потребно	krævede
потребно	påkrævet
потребно	krævet
потребно	nødvendig
потребно	påkrævet
физички	fysisk
физички	fysiske
физички	fysisk
џиро	giro
изградба	byg
изградба	bygge
изградба	build
суд	domstolen
суд	retten
суд	domstol
суд	retsbygningen
суд	domhuset
собрание	montage
собрание	samling
собрание	forsamling
собрание	forsamlingen
макс	max
макс	maks
меѓународни	international
меѓународни	internationalt
меѓународни	internationale
калифорнија	californiske
калифорнија	californien
калифорнија	california
вредности	værdier
интерес	interesser
интерес	rente
интерес	renter
интерес	interesse
создава	opretter
создава	skaber
двајца	to
турнеја	rundvisning
турнеја	tour
турнеја	turné
турнеја	rundtur
јужно	sydpå
јужно	sydlige
јужно	syd
исус	jesus
воена	militæret
воена	militære
воена	militær
воена	militært
велес	veles
дејност	aktiviteten
дејност	aktivitet
риби	fisk
риби	fish
риби	fiske
активност	aktiviteten
активност	aktivitet
напади	attentater
напади	angriber
напади	angreb
напади	overfald
однесување	opførsel
однесување	adfærd
однесување	opførsel
однесување	adfærd
индустрија	industries
индустрија	industrier
индустрија	brancher
индустрија	industri
индустрија	erhverv
индустрија	industrien
истанбул	istanbul
тирингија	thüringen
слобода	freedom
слобода	frihed
слобода	friheden
слобода	liberty
слобода	frihed
останал	blev
останал	forblevet
останал	opholdt
останал	forblev
десет	ten
десет	ti
ана	ana
ана	anna
поранешни	tidligere
том	tom
јужен	sydlige
карл	karl
карл	carl
титула	betegnelse
титула	overskrift
титула	titel
титула	afsnit
отворено	åbent
отворено	åbent
отворено	åbn
отворено	åben
низа	snor
низа	streng
низа	strengen
низа	sekvens
низа	rækkefølge
долна	lavere
долна	sænk
долна	nedre
следниот	næste
планински	bjerget
планински	bjerg
планински	mountain
одржува	bibeholder
одржува	fastholder
одржува	opretholder
појава	fremkomst
појава	opståen
појава	forekomst
појава	fænomenet
појава	fænomen
кратко	kort
кратко	short
кратко	korte
марко	marco
марко	marko
доби	modtages
доби	modtagne
доби	modtog
доби	modtaget
доби	dobby
оддел	afdeling
оддел	departement
оддел	afdelingen
оддел	afdeling
оддел	sektion
оддел	afsnittet
оддел	afsnit
оддел	segment
оддел	rum
конечно	endeligt
конечно	endelig
врв	højdepunkt
врв	peak
цариград	konstantinopel
наследство	nedarvede
наследство	arven
наследство	arv
наследство	eftermæle
наследство	arven
наследство	arv
наследство	kulturarv
наследство	kulturarven
наследство	arv
категории	kategorierne
категории	kategorier
сингл	single
сингл	enkelt
сингл	enlige
сингл	enlig
жан	jean
жан	jeanne
конгрес	kongres
конгрес	kongressen
осум	otte
бел	belle
бел	hvid
бел	white
бел	hvidt
бел	hvide
бел	klokke
бел	bell
делумно	partiel
делумно	delvist
делумно	delvise
делумно	delvis
делумно	delvist
делумно	delvis
делумно	delvist
делумно	delvis
издаден	udstedte
издаден	udstedt
технологија	teknologien
технологија	teknologi
составен	sammensat
струмица	strumica
фудбал	fodbold
фудбал	fodbold
фудбал	football
етнички	etnisk
етнички	etnisk
етнички	etniske
личност	person
личност	personlighed
фестивал	festival
знак	tegn
знак	karakter
знак	tegn
стар	gammelt
стар	old
стар	gamle
стар	gammel
висока	høj
висока	højt
висока	høje
висока	høj
висока	høje
дрво	wood
дрво	træ
дрво	tree
дрво	træet
дрво	træ
релативно	relativ
релативно	relativt
примена	modtages
примена	modtagne
примена	modtog
примена	modtaget
примена	indrømmede
примена	indlagt
примена	indrømmet
примена	ansøgning
примена	anvendelse
примена	applikation
отоманската	ottoman
оружје	våben
оружје	våben
оружје	armene
оружје	arme
оружје	våben
остатоци	forbliver
остатоци	murbrokker
остатоци	rester
момент	moment
момент	øjeblik
фон	von
гитара	guitar
гитара	guitaren
методи	metoderne
методи	metoder
светлина	tænd
светлина	light
светлина	let
светлина	lys
владеење	styreformer
владеење	regeringsførelse
владеење	ledelse
владеење	forvaltning
владеење	styring
владеење	regel
владеење	reglen
владеење	regere
владеење	regeringstid
христијани	christian
христијани	kristen
христијани	kristne
канал	kanal
канал	canal
канал	kanalen
канал	kanal
канал	channel
канал	kanalen
жителите	fastboende
жителите	bosiddende
жителите	residenter
жителите	indbyggere
жителите	beboere
школа	skolen
школа	school
школа	skole
манчестер	manchester
белгија	belgien
најдобра	beste
најдобра	bedste
најдобра	bedst
најдобра	best
болест	sygdom
болест	sygdomme
болест	sygdom
болест	sygdom
војвода	duke
војвода	hertug
превод	oversat
превод	oversættelse
томас	tomas
томас	thomas
партии	fester
партии	parter
партии	parterne
партии	partier
поранешна	tidligere
гола	nøgen
гола	nøgne
гола	nøgen
гола	nøgne
заедници	samfund
заедници	fællesskaber
заедници	lokalsamfund
заедници	kommuner
заедници	kommunerne
христо	christo
христо	hristo
продолжи	behold
продолжи	bevar
продолжи	keep
продолжи	fortsæt
продолжи	fortsætte
продолжи	genoptage
спортови	sports
спортови	sport
спортови	sportsgrene
учествувал	deltog
учествувал	deltaget
златна	gylden
златна	gyldent
златна	gyldne
златна	golden
актер	skuespilleren
актер	skuespiller
актер	aktør
меѓународна	international
меѓународна	internationalt
меѓународна	internationale
православна	ortodokse
тетово	tetovo
мало	small
мало	små
мало	småt
мало	lille
мало	malo
мало	små
мало	lille
такви	sådan
линии	strækninger
линии	linier
линии	linjer
линии	striber
точно	nøjagtig
точно	præcis
возач	chauffør
возач	fører
возач	føreren
возач	driver
обид	forsøgt
обид	forsøgte
метал	metaller
метал	metal
содржат	indeholder
содржат	indeholde
двајцата	både
двајцата	begge
програми	programmer
програми	programmerne
програми	programmer
долг	gælden
долг	gæld
мајкл	michael
вклучени	omfattet
вклучени	inkluderet
вклучени	omfattede
вклучени	inkluderede
вклучени	medtaget
висина	højde
висина	højden
висина	højde
васил	vasil
глас	voice
глас	stemme
страници	sider
останува	forbliver
останува	forbliver
херцеговина	hercegovina
монголија	mongoliet
иста	samme
секое	hver
стапка	rate
стапка	sats
азбука	alfabet
азбука	alfabetet
светлината	tænd
светлината	light
светлината	let
светлината	lys
океан	havet
океан	hav
океан	ocean
композитор	komponist
брод	skibet
брод	skib
брод	båden
брод	båd
тек	tek
тек	strømning
тек	flow
тек	strøm
тек	bæk
тек	strøm
тек	stream
власти	myndighederne
власти	myndigheder
согласност	samtykke
согласност	overholdelse
согласност	overensstemmelse
согласност	overensstemmelse
фактори	faktorer
теми	emner
теми	emnerne
теми	temaer
теми	emner
теми	temaerne
примери	eksempler
почнува	begynder
почнува	begynder
почнува	starter
првично	oprindeligt
првично	oprindelig
првично	oprindeligt
првично	oprindelig
источно	østgående
источно	østlig
источно	øst
источно	østlige
борис	boris
зголемува	stigninger
зголемува	forøgelser
зголемува	forhøjelser
споредба	sammenligning
штип	štip
подрачје	areal
подрачје	område
улоги	hovedrollen
улоги	rollerne
улоги	roller
почнал	startet
почнал	påbegyndt
почнал	begyndte
почнал	begyndt
почнал	startede
денеска	idag
направени	made
направени	lavet
направени	foretaget
ефект	virkning
ефект	retsvirkning
ефект	virkningen
ефект	effekt
ефект	virkninger
ризик	risici
ризик	risiko
главата	head
главата	hovede
главата	hovedet
главата	hoved
цела	hel
цела	hele
верува	stoler
верува	betroet
верува	betroede
верува	stolede
настан	hændelse
настан	begivenheden
настан	event
настан	begivenhed
трета	tredje
сопственост	egenskab
сопственост	ejendom
сопственост	ejendomsret
сопственост	ejes
сопственост	ejede
сопственост	ejet
сопственост	ejerskabet
сопственост	ejerskab
сопственост	ejerforhold
сопственост	ejendomsret
спортски	sportslige
спортски	sportslig
спортски	sporty
спортски	sports
спортски	sport
спортски	sportsgrene
тврди	fremførte
тврди	argumenteret
тврди	argumenterede
тврди	tilgodehavender
тврди	påstande
тврди	krav
тврди	erstatningskrav
тврди	argumenteres
тврди	argumenterer
страницата	siden
страницата	side
страницата	page
виена	wien
виена	wiener
ништо	intet
клетки	cellerne
клетки	solceller
клетки	celler
правила	regler
правила	bestemmelser
продолжува	forsætter
продолжува	fortsætter
продолжува	fortsat
продолжува	fortsættes
продолжува	fortsætter
продолжува	genoptager
продолжува	genoptages
симбол	symbol
симбол	symbolet
удар	slag
удар	pust
удар	blæse
удар	blæs
удар	kuppet
удар	statskup
удар	kup
удар	slagtilfælde
удар	hjerneblødning
удар	takt
удар	slag
удар	punch
удар	strike
удар	strejker
удар	strejke
годишна	årlig
годишна	årligt
некогаш	ever
некогаш	nogensinde
стара	stara
стара	gammelt
стара	old
стара	gamle
стара	gammel
карактер	tegn
карактер	karakter
карактер	personlighed
јувентус	juventus
константинопол	konstantinopel
првак	mester
првак	champion
документи	dokumenter
документи	dokumenterne
документи	papirer
дејвид	david
анг	aang
црвена	rødt
црвена	røde
црвена	rød
црвена	red
рак	kræft
рак	cancer
рак	kræften
фридрих	friedrich
телевизија	tv
телевизија	fjernsynet
телевизија	fjernsyn
традиција	traditioner
традиција	tradition
традиција	traditionen
годишно	årlig
годишно	årligt
годишно	årligt
крст	kryds
крст	kors
крст	cross
крст	krydse
крст	krydser
кит	hval
кит	hvaler
кит	hvalen
кит	keith
кит	kit
инструменти	instrumenter
инструменти	instrumenterne
брак	ægteskabet
брак	ægteskab
брак	ægteskaber
бизнис	forretninger
бизнис	forretning
бизнис	erhvervslivet
бизнис	business
бизнис	virksomhed
отворен	åbent
отворен	åbn
отворен	åben
долга	lang
долга	lange
долга	længe
круг	cirkel
круг	kreds
круг	budrunde
круг	rundt
круг	runde
круг	rund
круг	omgang
кула	tårn
кула	tower
кула	tårnet
кула	kula
служи	serv
служи	tjene
служи	tjener
служи	serverer
точки	prikker
точки	punkterne
точки	points
точки	pointer
точки	punkter
точки	point
точки	pletter
култури	kulturer
високи	senior
високи	højtstående
проекти	projekter
проекти	projekterne
дал	dal
дал	dahl
дал	gav
поени	punkterne
поени	points
поени	pointer
поени	punkter
поени	point
ерусалим	jerusalem
трет	tredje
потреба	behov
потреба	nødvendighed
езера	søerne
езера	søer
намалување	reducerer
намалување	reducere
намалување	reduktion
намалување	nedbringelse
намалување	nedsættelse
намалување	nedgang
намалување	fald
мрежи	garn
мрежи	net
мрежи	nets
мрежи	redskaber
мрежи	net
мрежи	netværker
мрежи	datanet
мрежи	netværk
мрежи	nettet
мрежи	net
мрежи	netværket
мрежи	network
мрежи	netværk
латински	latin
латински	latinske
латински	latinsk
внимание	opmærksomhed
моментално	aktuelt
словенија	slovenien
база	base
база	basen
база	basis
избрана	valgt
избрана	valgte
избрана	udvalgte
избрана	udvalgt
избрана	markeret
западно	west
западно	vest
западно	vestpå
западно	vestgående
љубов	kærlighed
љубов	elsker
љубов	love
љубов	vild
јасно	klart
јасно	ryd
јасно	klar
јасно	klart
ѓорѓи	georgi
ѓорѓи	georgie
мера	udstrækning
мера	omfang
мера	foranstaltning
мера	måle
карло	carlo
содржина	indhold
содржина	indholdet
содржина	indholdsfortegnelse
содржина	indhold
мир	peace
мир	freden
мир	fred
најдобро	beste
најдобро	bedste
најдобро	bedst
најдобро	best
екипи	besætningerne
екипи	besætninger
екипи	holdene
екипи	hold
екипи	teams
израел	israel
израел	israelsk
создадена	oprettede
создадена	skabt
создадена	oprettet
вообичаено	almindelige
вообичаено	fælles
вообичаено	almindelig
вообичаено	sædvanligt
вообичаено	sædvanlige
вообичаено	sædvanlig
султанот	sultanen
султанот	sultan
убиен	myrdet
убиен	myrdede
убиен	dræbte
убиен	dræbt
убиен	myrdet
топ	kanonen
топ	kanon
топ	kanoner
топ	øverst
топ	øverste
топ	top
топ	toppen
шкотска	scotland
шкотска	skotland
просторот	rummet
просторот	mellemrum
просторот	plads
просторот	rumforskning
просторот	rum
приказна	fortælling
приказна	historien
приказна	story
приказна	historie
нато	nato
одлука	afgørelse
одлука	beslutning
одлука	afgørelsen
назначен	tildelte
назначен	tildelt
назначен	anvist
назначен	udnævnt
назначен	udnævnte
назначен	udpeget
назначен	udnævnes
замена	ombytning
замена	udveksling
замена	bytte
замена	exchange
замена	udskiftning
замена	afløsning
замена	afløser
замена	erstatning
странски	udenlandsk
странски	fremmed
закони	lovene
закони	love
заеднички	joint
заеднички	fælles
заеднички	gensidig
заеднички	gensidigt
заеднички	gensidige
заеднички	almindelige
заеднички	fælles
заеднички	almindelig
долги	lang
долги	lange
долги	længe
метод	metoden
метод	metode
мадрид	madrid
мост	bro
мост	bridge
мост	broen
недели	ugerne
недели	uger
сцена	scenen
сцена	scene
сцена	landskaber
сцена	landskab
сцена	landskabet
турнир	turnering
турнир	turneringen
едвард	edvard
едвард	edvard
едвард	edward
сопруга	konen
сопруга	kone
сопруга	hustru
брегот	kyst
брегот	shore
брегот	kysten
брегот	kystlinjen
брегот	kystlinje
кучиња	hunde
кучиња	bastarder
клубови	klubber
клубови	natklubber
клубови	køller
клубови	klubberne
знаци	karakterer
знаци	figurer
знаци	tegn
знаци	skiltning
знаци	skilte
знаци	tegn
император	kejseren
император	kejser
средно	medium
средно	mellemstor
средно	medie
средно	mediet
средно	sekundære
средно	sekundær
средно	sekundært
залив	kløft
залив	golf
залив	golfen
залив	bugt
залив	bugten
залив	bay
опрема	udstyr
опрема	grej
опрема	gear
опрема	redskaber
опрема	redskab
петров	petrov
важни	vigtig
важни	vigtigt
важни	vigtige
опишува	beskriver
златен	gylden
златен	gyldent
златен	gyldne
златен	golden
златен	guld
златен	gold
компанија	selskab
компанија	firma
компанија	kompagni
компанија	virksomhed
секретар	sekretær
начини	måder
чарлс	charles
норвешка	norsk
норвешка	norges
норвешка	norske
норвешка	norge
норвешка	norges
барање	forespørgsel
барање	forespørgslen
барање	forespørgsel
барање	anmodning
барање	søgning
барање	søger
барање	efterspørgsel
барање	efterspørgslen
идеи	ideer
идеи	forestillinger
идеи	idéer
географски	geografisk
географски	geografisk
болести	sygdomme
болести	sygdomme
болести	sygdom
арапски	arabisk
разликуваат	skelne
разликуваат	sondre
разликуваат	skelner
лик	tegn
лик	karakter
владимир	vladimir
секунди	sekunder
трговија	samhandel
трговија	bytte
трговија	handel
трговија	trade
клима	klimaet
клима	klima
членки	medlemmer
членки	medlemmerne
враќа	returnerer
враќа	afkast
тони	tony
тони	toni
статистика	statistikker
статистика	statistik
статистика	indblik
тренер	træner
тренер	træneren
тренер	coach
тренер	træner
користејќи	bruger
учествува	deltager
учествува	deltager
учествува	deltage
учествува	deltag
елемент	element
елемент	punkt
елемент	grundstof
елемент	elementet
елемент	element
градски	gradski
градски	city
градски	byen
градски	storby
градски	by
тврдина	slot
тврдина	borg
тврдина	castle
тврдина	borgen
тврдина	slottet
тврдина	tivoli
тврдина	fæstningen
тврдина	fæstning
тврдина	fort
тврдина	kastellet
луј	louis
луј	ludvig
револуционер	revolutionerende
револуционер	revolutionær
револуционер	revolutionære
хари	harry
весник	avispapir
весник	avisen
весник	avis
весник	dagbladet
поврзан	tilsluttet
поврзан	forbundne
поврзан	forbundet
поврзан	knyttet
поврзан	forbundet
стари	gammelt
стари	old
стари	gamle
стари	gammel
светци	helge
светци	helgener
минхен	münchen
природа	natur
природа	naturen
природа	art
природа	nature
опис	beskrivelse
изградени	bygget
изградени	byggede
изградени	opbygget
изградени	indbygget
изградени	konstruerede
изградени	konstrueret
наслов	overskriften
наслов	overskrift
наслов	betegnelse
наслов	overskrift
наслов	titel
наслов	afsnit
змија	slange
змија	slangen
змија	snake
змија	snog
змија	slange
змија	viper
симболи	symboler
докази	beviser
докази	bevis
докази	bevismateriale
докази	beviser
ричард	richard
фамилија	familien
фамилија	familie
фамилија	family
код	koder
код	kode
код	koden
облека	tøj
облека	outfit
облека	beklædningsgenstande
облека	beklædning
облека	tøj
облека	påklædning
облека	tøjet
облека	tøj
библиотека	bibliotek
библиотека	biblioteket
постепено	gradvist
постепено	gradvis
постепено	gradvist
постепено	efterhånden
постепено	gradvis
режија	instrueret
режија	instruerer
режија	instruere
бои	farver
бои	farvestoffer
бои	farver
митологија	mytologi
важна	vigtig
важна	vigtigt
важна	vigtige
безбедност	tryghed
безбедност	sikkerhed
безбедност	sikkerheden
безбедност	sikkerhed
сличен	lignende
сличен	tilsvarende
полуостров	halvøen
полуостров	halvø
млади	ungdommen
млади	ungdoms
млади	unge
млади	ungdom
млади	unge
млади	ung
горна	øvre
горна	øverste
горна	overdel
федерација	forbund
федерација	føderation
федерација	federation
федерација	føderationen
дели	deli
дели	delikatesse
дели	splitter
изглед	fremmøde
изглед	udseende
изглед	udseendet
изглед	fremtræden
изглед	styling
страната	side
реакција	tilbagemelding
реакција	reaktion
реакција	reaktioner
реакција	reaktionen
изјавил	erklærer
навистина	faktisk
навистина	virkelig
пријател	ven
пријател	veninde
велосипедисти	cyklister
лос	los
лос	moose
лос	elg
одржување	vedligehold
одржување	vedligeholdelse
одржување	opretholdelse
атина	athen
атина	athens
атина	athena
северен	nordlige
северен	nordlig
културно	kulturelle
културно	kulturel
културно	kulturelt
културно	kulturelt
културно	høflig
културно	høfligt
културно	høflige
менува	skifter
менува	ændrer
дома	hjem
дома	hjemme
дома	startside
дома	hjemad
дома	home
предизвикува	udløser
предизвикува	årsager
предизвикува	årsagerne
основно	elementær
основно	grundskole
основно	elementært
основно	elementære
основно	essentiel
основно	essentielt
основно	afgørende
основно	væsentlige
основно	væsentlig
основно	basal
основно	basic
основно	grundlæggende
успешно	vellykket
успешно	succes
успешно	succesfuld
успешно	succesrig
успешно	vellykket
успешно	succesfuldt
чешка	tjekkiske
чешка	tjekkisk
основањето	grundlæggelse
основањето	stiftende
прогласен	erklæret
сестра	sister
сестра	søster
приказни	tales
приказни	fortællinger
приказни	fortællinger
приказни	stories
приказни	historier
силно	stærkt
силно	kraftigt
силно	hårde
силно	svært
силно	hard
силно	hård
силно	hårdt
силно	svær
вистински	ægte
вистински	real
вистински	virkeligt
вистински	rigtig
вистински	virkelig
христијанството	kristendommen
христијанството	kristendom
деби	debut
деби	debbie
зошто	hvorfor
посебна	særligt
посебна	særlige
посебна	speciel
посебна	specielle
посебна	særlig
полиња	marker
полиња	fields
полиња	felter
полиња	felterne
милан	milan
милан	milano
трки	racer
трки	ræs
трки	racerløb
трки	racing
трки	væddeløb
трки	kapsejlads
книжевност	litteratur
книжевност	litteraturen
алберт	albert
балканот	balkanlandene
балканот	balkan
едноставно	simple
едноставно	simpel
едноставно	enkelt
едноставно	enkel
едноставно	simpelt
едноставно	simpelthen
наследник	arving
наследник	efterfølger
наследник	efterfølgeren
таков	sådan
конкуренција	konkurrencen
конкуренција	konkurrence
политичар	politiker
зафаќа	indtager
сеуште	stadig
сеуште	stadigvæk
објавена	offentliggjort
објавена	udkommet
објавена	offentliggjorte
објавена	udgivet
објавена	offentliggøres
јапонски	japansk
јапонски	japanerne
јапонски	japaner
јапонски	japanere
јапонски	japanske
бели	hvid
бели	white
бели	hvidt
бели	hvide
бели	beli
нашата	vores
нашата	vor
нашата	our
положба	position
положба	stilling
положба	holdning
садови	retter
садови	tallerkener
садови	opvask
садови	tallerkner
честички	partikler
честички	partiklerne
честички	partikel
второ	sekund
второ	andet
второ	anden
букви	bogstaver
букви	breve
помала	mindre
уефа	uefa
предизвика	provokeret
предизвика	fremkaldt
предизвика	forårsaget
предизвика	forårsagede
предизвика	årsag
предизвика	årsagen
предизвика	udløst
предизвика	udløste
предизвика	udløses
носат	slid
носат	bære
правец	retning
правец	retningen
откриени	afsløret
откриени	afdækket
откриени	opdagede
откриени	opdaget
откриени	afslørede
откриени	afsløret
откриени	genvundet
откриени	inddrevet
откриени	tilbagebetalt
назад	retur
назад	ryg
назад	tilbage
сосема	helt
сосема	fuldstændigt
сосема	fuldstændig
сосема	totalt
тела	karrosserier
тела	kroppe
тела	lig
тела	organer
живо	bor
живо	live
живо	leve
живо	lev
живо	levende
научни	videnskabeligt
научни	videnskabelig
уреди	redigere
уреди	rediger
уреди	redigér
источен	østlig
источен	øst
источен	østlige
зона	område
зона	zone
дијалект	dialekt
банки	bankerne
банки	banks
банки	banker
банки	bankers
драма	drama
драма	dramatik
аргентина	argentinas
аргентина	argentina
технички	teknisk
технички	tekniske
горно	gorno
потребни	nødvendig
потребни	påkrævet
потребни	krævede
потребни	påkrævet
потребни	krævet
стапки	fodaftryk
стапки	fodspor
стапки	satser
стапки	satserne
затвор	fængsel
затвор	fængslet
затвор	fængsler
затвор	fængsel
затвор	fængslet
куманово	kumanovo
одговор	svar
одговор	svaret
одговор	svar
одговор	besvarelse
објавен	offentliggjort
објавен	udkommet
објавен	offentliggjorte
објавен	udgivet
објавен	offentliggøres
младите	unge
младите	ung
издадена	udstedte
издадена	udstedt
охридски	ohrid
раскази	fortællinger
раскази	stories
раскази	historier
производ	vare
производ	produkt
производ	produktet
последица	konsekvens
претставници	repræsentanter
претставници	repræsentanterne
претставници	udsendinge
хемиски	kemisk
хемиски	kemikalie
хемиски	kemisk
илија	ilya
илија	ilija
мерки	forholdsregler
мерки	foranstaltninger
обезбеди	give
премногу	også
поделена	divideret
поделена	opdelt
поделена	splittet
професионален	faglige
професионален	fagligt
професионален	professionelt
професионален	professionel
професионален	professionelle
филозофија	filosofien
филозофија	filosofi
основните	fundamentalt
основните	fundamentale
основните	fundamental
основните	grundlæggende
основните	basal
основните	basic
основните	grundlæggende
киев	kiev
уметнички	kunstnerisk
уметнички	kunstneriske
султан	sultanen
султан	sultan
достигне	rækkevidde
достигне	reach
нобеловата	nobels
нобеловата	nobel
составена	sammensat
научници	videnskabsfolk
научници	forskere
научници	videnskabsmænd
меѓународен	international
меѓународен	internationalt
меѓународен	internationale
родители	forældrene
родители	forældre
рекорд	plade
рекорд	optag
рекорд	record
рекорд	rekord
павле	pavle
павле	poul
павле	paulus
павле	paul
американска	amerikaner
американска	american
американска	amerikanske
американска	amerikansk
дизајн	udformning
дизајн	projektering
дизајн	konstruktion
дизајн	design
добар	god
добар	gode
добар	godt
барселона	barcelona
домаќин	organisator
домаќин	vært
домаќин	host
домаќин	værten
комисија	kommissionen
комисија	komiteen
комисија	udvalg
комисија	udvalget
комисија	panelet
комисија	paneler
комисија	panel
процеси	processer
лекови	medicin
лекови	medicin
лекови	lægemidler
граници	grænser
граници	begrænsninger
граници	grænseværdier
граници	grænser
граници	grænserne
граници	kanter
изгледа	synes
изгледа	udseende
изгледа	ser
кореја	korea
последен	sidste
последен	sidst
знаење	kundskab
знаење	viden
знаење	kundskaber
знаење	kendskab
ефекти	virkningerne
ефекти	retsvirkninger
ефекти	effekter
ефекти	virkninger
објави	indlæg
објави	opslag
објави	post
објави	stillinger
објави	opslag
објави	offentliggør
објави	offentliggøre
цена	pris
цена	price
цена	prisen
ретко	sjældent
ретко	sjældent
ретко	sjælden
ретко	sjældne
ретко	sjældent
женски	kyllinger
женски	tøser
женски	kvinderne
женски	kvinder
женски	hunkøn
женски	kvindelig
женски	kvinde
женски	kvindelige
женски	hunkøn
женски	feminine
женски	feminin
записи	plader
записи	records
записи	registreringer
записи	fortegnelser
записи	optegnelser
записи	skrifter
подобро	bedre
текстови	tekster
намалува	reducerer
намалува	mindsker
намалува	nedsætter
намалува	aftager
намалува	faldende
намалува	aftagende
споменик	monument
туристички	turist
птица	fuglen
птица	fugl
птица	bird
исклучок	undtagelse
продажба	sælge
продажба	sælger
продажба	sælge
продажба	sælger
продажба	udsalg
продажба	salg
продажба	salget
продажба	salg
слободно	frit
слободно	fri
слободно	frit
слободно	free
слободно	gratis
ресурси	ressource
ресурси	indtægt
ресурси	midler
ресурси	ressourcer
движења	flytninger
движења	bevægelser
христос	kristus
појас	bælte
појас	sele
појас	bæltet
средновековна	middelalder
средновековна	middelalderlige
бродови	bådene
бродови	både
бродови	skibe
бродови	fartøjer
бродови	skibe
компании	selskaber
компании	virksomheder
компании	firmaer
први	første
први	først
центри	knudepunkter
центри	nav
центри	centre
центри	centrene
центри	centres
центри	centre
струја	el
струја	elektricitet
економска	økonomiske
економска	økonomisk
модели	modeller
модели	modellerne
елиптична	elliptiske
даме	dame
корисник	brugeren
корисник	bruger
попис	optælling
попис	folketælling
попис	opgørelse
попис	inventar
попис	beholdning
коска	bone
коска	knogler
коска	knogle
ликови	karakterer
ликови	figurer
ликови	tegn
независна	selvstændig
независна	selvstændigt
независна	uafhængig
независна	uafhængige
независна	uafhængigt
претставник	repræsentative
претставник	repræsentativt
претставник	repræsentant
претставник	repræsentativ
задача	overdragelse
задача	opgave
задача	arbejdsopgave
задача	opgave
профил	profil
профил	profilen
нации	nationer
нации	nationers
нации	nations
акција	aktion
акција	action
акција	handling
акција	foranstaltninger
акција	indsats
насока	retning
насока	retningen
парламентот	parlamentet
парламентот	parlament
парламентот	folketinget
искуство	oplevelse
искуство	erfaringer
искуство	erfaring
искуство	oplev
рака	hånd
рака	hand
турците	tyrkere
турците	tyrkerne
турците	tyrker
сина	blå
сина	blåt
сина	blue
наспроти	versus
наспроти	kontra
покажуваат	foreslå
покажуваат	foreslår
живеел	boet
живеел	boede
живеел	levede
живеел	levet
мехмед	mehmed
мехмед	mehmet
органи	organerne
органи	organer
органи	organ
органи	organet
дата	date
дата	dato
девет	ni
девет	nine
ѕид	væg
ѕид	wall
ѕид	væggen
ѕид	mur
порта	gate
порта	porten
порта	låge
порта	port
порта	havne
порта	portvin
порта	havn
порта	port
порта	gateway
млад	unge
млад	ung
конфликти	konflikterne
конфликти	konflikter
конфликти	konflikt
вида	vida
кредити	credits
кредити	kreditter
прикажува	viser
прикажува	shows
прикажува	skærme
прикажува	viser
водство	vejledning
водство	lederskab
водство	ledelse
водство	føring
водство	bly
