morris	morris
pinged	spanning
pinged	spanningen
pinged	spanningen
võidelnud	worstelde
kontroller	controller
kontroller	controleur
bock	bock
arve	bill
arve	wetsontwerp
arve	wetsvoorstel
arve	factuur
tõstetud	opgegroeid
tõstetud	getogen
tõstetud	opgevoed
austin	austin
klassid	lessen
klassid	klassen
laser	laser
jessica	jessica
romaane	romans
hardcore	keihard
hardcore	hardcore
informaatika	informatica
informaatika	informatica
laienemine	uitbreiding
laienemine	expansie
laienemine	uitbreiden
laienemine	uitbreiding
marguerite	marguerite
delegatsioon	delegeren
delegatsioon	delegatie
col	col
col	kol
molotovi	molotov
õiglus	justice
õiglus	gerechtigheid
õiglus	justitie
õiglus	rechtvaardigheid
õiglus	billijkheid
õiglus	eerlijkheid
deutschland	deutschland
kolooniad	koloniën
kolooniad	kolonies
ülalt	top
ülalt	bovenste
ülalt	bovenkant
formaat	indeling
formaat	opmaak
formaat	format
formaat	formatteren
formaat	formaat
freudi	freudiaanse
iru	iru
berger	berger
hannover	hannover
vöönd	gebied
vöönd	zone
pühitsetud	gewijde
hetk	moment
hetk	ogenblik
telefon	telefoon
telefon	telefoon
carol	carol
arktika	arctische
arktika	noordpool
arktika	noordpoolgebied
locke	locke
spektri	spectrum
soomlased	finnen
mag	mag
minevik	voorbij
minevik	verleden
luksemburg	luxemburgs
luksemburg	luxemburgse
luksemburg	luxemburg
gerard	gerard
teadvus	bewustzijn
lasku	afdalen
aadel	adel
faktor	factor
tähtkuju	sterrenbeelden
tähtkuju	constellatie
tähtkuju	sterrenbeeld
tegur	factor
lepingud	contracten
lepingud	verdragen
lepingud	akkoorden
lepingud	overeenkomsten
curie	curie
veterinaaria	veterinair
veterinaaria	veterinaire
räägi	vertel
räägi	tell
räägi	talk
räägi	praten
räägi	praat
räägi	spreek
räägi	spreken
valima	kies
valima	kiezen
valima	kies
valima	selecteren
valima	selecteer
oksad	bijkantoren
oksad	takken
oksad	branches
oksad	filialen
portreed	portretten
lahkumine	vertrek
lahkumine	vertrekken
lahkumine	weggaan
eelistatud	voorkeur
demo	demo
efektiivsus	efficiency
efektiivsus	efficiëntie
efektiivsus	doeltreffendheid
efektiivsus	doelmatigheid
efektiivsus	effectiviteit
efektiivsus	doeltreffendheid
efektiivsus	werkzaamheid
efektiivsus	doelmatigheid
efektiivsus	doeltreffendheid
efektiivsus	effectiviteit
efektiivsus	werkzaamheid
ülesehitus	wederopbouw
ülesehitus	heropbouw
ülesehitus	reconstructie
ülesehitus	structuur
norbert	norbert
esperanto	esperanto
roth	roth
resolutsiooni	resolutie
tuuri	rondreizen
tuuri	tours
tuuri	excursie
reformid	hervormingen
reformid	hervorming
laskemoona	ammunitie
laskemoona	munitie
laskemoona	munitie
väljund	uitvoer
väljund	output
clara	clara
ligipääs	toegang
psühholoogiline	psychologische
psühholoogiline	psychologisch
ekvatoriaal	equatoriaal
tsivilisatsiooni	beschaving
tsivilisatsiooni	beschaving
saun	sauna
presidendid	presidenten
presidendid	voorzitters
komponendi	bestanddeel
komponendi	onderdeel
komponendi	component
domineerib	domineert
domineerib	overheerst
kirjutised	geschriften
asendus	vervanging
asendus	vervanger
asendus	plaatsvervanger
asendus	substituut
asendus	vervanger
asendus	vervanging
asendus	vervangen
asendus	vervang
davidson	davidson
maksud	heffingen
maksud	belasting
maksud	belastingen
elmo	elmo
päikest	zon
päikest	zon
päikest	zonneschijn
päikest	zonnetje
berend	berend
võidetud	gewonnen
võidetud	won
võidetud	verslagen
mõjukas	invloedrijk
mõjukas	invloedrijke
laua	tafel
laua	tafeltje
laua	tabel
illustraator	illustrator
kaisa	kaisa
harta	handvest
ursula	ursula
nõudmised	aanvragen
nõudmised	verzoeken
nõudmised	eisen
kriteeriumid	criteria
allkiri	handtekening
allkiri	ondertekening
maas	down
maas	omlaag
ten	tien
otsustav	beslissend
otsustav	beslissende
otsustav	doorslaggevend
palub	vraagt
mainis	vermeld
mainis	genoemd
mainis	vermeldde
meteoroloogia	meteorologie
stepan	stepan
demokraadid	democraten
näljahäda	hongersnood
motiivid	motieven
motiivid	motieven
vastuvõetud	geaccepteerde
vastuvõetud	aanvaard
vastuvõetud	aanvaarde
vastuvõetud	geaccepteerd
vastuvõetud	geadopteerd
vastuvõetud	aangenomen
vastuvõetud	goedgekeurd
xxiii	xxiii
teodor	teodor
baleriin	ballerina
ipod	ipod
krooniline	chronisch
edwards	edwards
kraater	krater
leibkonna	huishouding
leibkonna	huishoudelijke
leibkonna	huishouden
leibkonna	huishoudelijk
kauge	afstandelijk
kauge	verre
istus	zat
istus	sat
tapmist	slachten
tapmist	slachting
tapmist	slacht
claudio	claudio
coli	coli
ajakirjad	dagboeken
ajakirjad	tijdschriften
ajakirjad	magazines
turner	turner
nähtamatu	onzichtbare
nähtamatu	onzichtbaar
nähtamatu	verborgene
nähtamatu	ongezien
nähtamatu	onzichtbaar
haamer	hamer
haamer	hammer
jätkati	voortgezet
jätkati	vervolg
luxembourg	luxemburgs
luxembourg	luxemburgse
luxembourg	luxemburg
piip	piep
piip	pipe
piip	pijp
clément	clément
clément	clement
vastuolud	tegenstrijdigheden
vastuolud	inconsistenties
tõstmine	opvoeden
tõstmine	opheffen
tõstmine	tillen
tõstmine	optillen
connor	conner
connor	connor
kilogrammi	kilogram
kilogrammi	kilogram
baer	baer
sas	sas
raamatukogude	bibliotheken
masti	mast
kümnes	tenth
kümnes	tiende
jahu	meel
jahu	bloem
jahu	maaltijd
täiustatud	verbeterde
täiustatud	verbeterd
täiustatud	geavanceerd
täiustatud	geavanceerde
täiustatud	gevorderden
täiustatud	advanced
täiustatud	gevorderd
blu	blu
zeusi	zeus
ajad	tijden
ajad	times
marine	marinier
agentuur	bureau
agentuur	agentschap
kõrgustik	upland
entomoloog	entomoloog
kuulis	hoorde
kuulis	gehoord
rocca	rocca
mesopotaamia	mesopotamië
tuuleveski	molen
tuuleveski	windmolen
karabahhi	karabach
peegeldab	reflecteert
peegeldab	weerspiegelt
natura	natura
blackberry	blackberry
uskumused	overtuigingen
nõid	tovenares
nõid	heks
maandus	geland
maandus	landde
maandus	aangeland
maandus	aangevoerde
sõltuvust	afhankelijkheid
sõltuvust	afhankelijkheid
steel	staal
steel	stalen
isabella	isabella
mozilla	mozilla
teatab	kondigt
teatab	verklaart
olivier	olivier
eurooplaste	europeanen
alexis	alexis
kohtunud	ontmoet
kohtunud	ontmoette
legaat	legatus
mürk	gif
mürk	vergif
mürk	gif
mürk	vergif
emilie	emilie
igavesti	forever
heidi	heidi
unustatud	vergeten
reform	hervormingen
reform	hervorming
reform	hervormen
tseremoonia	plechtigheid
tseremoonia	ceremonie
tõlk	tolk
tõlk	vertaler
tõlk	tolk
tõlk	vertaler
registrisse	inschrijven
registrisse	register
registrisse	registreren
raadius	straal
raadius	radius
iowa	iowa
kasvajate	tumoren
antonius	antony
antonius	antonius
jesse	jesse
kesklinn	binnenstad
walther	walther
murdis	brak
murdis	blut
murdis	gebroken
muudatus	amendement
muudatus	wijziging
muudatus	veranderen
muudatus	wijziging
muudatus	wijzigen
muudatus	verandering
muudatus	veranderingen
nõrgad	zwak
nõrgad	zwakken
nõrgad	slap
nõrgad	zwakke
einstein	einstein
ice	ijs
ice	ice
kann	kruik
santi	santi
juur	root
juur	wortel
tundlik	gevoelig
tundlik	gevoelige
diplomaatia	diplomatiek
diplomaatia	diplomatie
elupaikade	habitats
elupaikade	habitat
elupaikade	leefgebied
elupaikade	habitat
väärib	verdient
tõhus	efficient
tõhus	efficiënte
tõhus	efficiënt
tõhus	effectief
tõhus	doeltreffend
tõhus	effectieve
kalduvus	neiging
kalduvus	neiging
kalduvus	tendens
hingamisteede	ademhaling
hingamisteede	ademhalingsstelsel
täiendav	bijkomend
täiendav	bijkomende
täiendav	aanvullend
täiendav	aanvullende
täiendav	extra
täiendav	complementair
täiendav	aanvullend
täiendav	complementaire
täiendav	aanvullen
täiendav	aanvullende
täiendav	aanvullend
värvitud	geverfd
värvitud	beschilderd
värvitud	geschilderd
värvitud	geverfd
ertshertsog	aartshertog
janne	janne
tööriist	gereedschap
tööriist	hulpprogramma
tööriist	tool
tööriist	instrument
tööriist	hulpmiddel
tööriist	werktuig
rikutud	corrupt
rikutud	bedorven
rikutud	beschadigd
rikutud	verpest
rikutud	geruïneerd
rikutud	verwend
rikutud	overtreden
rikutud	geschonden
kohustuse	verbintenis
kohustuse	toewijding
kohustuse	engagement
kohustuse	betrokkenheid
protesti	protesten
protesti	protest
protesti	protesteren
hüppas	gesprongen
hüppas	sprong
tonga	tonga
edit	edit
edit	bewerk
edit	bewerken
gaboni	gabon
reageerivad	reageer
reageerivad	reageren
vaenlased	vijanden
khan	khan
terra	terra
doc	doc
doc	dok
eeldus	vermoeden
eeldus	veronderstelling
eeldus	veronderstelling
mitmekordne	meerdere
mitmekordne	meervoudige
mitmekordne	veelvoud
mitmekordne	meervoudig
haute	haute
kandidaadid	sollicitanten
kandidaadid	kandidaten
dom	dom
girls	meiden
girls	meisjes
girls	girls
césar	cesar
césar	césar
césar	cesar
césar	césar
teras	staal
teras	stalen
benedetto	benedetto
nool	pijl
nool	arrow
veronika	veronika
tasand	niveau
tasand	level
eeskiri	regelgeving
eeskiri	regulering
eeskiri	verordening
eeskiri	regel
eeskiri	rule
allveelaeva	onderzeeër
allveelaeva	duikboot
detailid	details
detailid	bijzonderheden
unikaalne	unique
unikaalne	unieke
unikaalne	uniek
švaabimaa	zwaben
arkadi	arkady
kasvatatud	gegroeid
kasvatatud	gekweekt
kasvatatud	opgegroeid
kasvatatud	getogen
kasvatatud	opgevoed
kasvatatud	getogen
kasvatatud	gekweekt
kasvatatud	gefokt
bluetooth	bluetooth
järsk	steile
järsk	steil
pomm	bom
automaatne	automaat
automaatne	automatisch
automaatne	automaat
automaatne	automatische
automaatne	automatisch
vaene	arme
vaene	arm
pseudonüüm	pseudoniem
loomaarst	veearts
loomaarst	veearts
pidamine	houden
parandamine	verbetering
parandamine	verbeteren
parandamine	herstelling
parandamine	reparatie
parandamine	repareren
parandamine	correctie
parandamine	rectificatie
parandamine	verbetering
eile	gisteren
eile	gister
popper	popper
hella	hella
volta	volta
polüneesia	polynesische
polüneesia	polynesië
tagumine	achterste
tagumine	achterkant
tagumine	achteraan
tagumine	achterhoede
tagumine	achterzijde
rikkumine	schending
rikkumine	inbreuk
rikkumine	overtreding
rikkumine	inbreuken
rikkumine	schending
rikkumine	overtreding
enrique	enrique
tamara	tamara
rob	rob
rob	beroven
basel	bazel
basel	basel
basel	bazel
basel	basel
lamp	lamp
seisu	klassement
võistleja	deelnemer
betty	betty
kullast	goud
ellis	ellis
institutsioon	instelling
lint	bandje
lint	plakband
lint	tape
sissepääs	entree
sissepääs	ingang
tabeli	spreadsheet
sõrmuse	ring
kaubamärk	handelsmerk
kaubamärk	handelsmerken
pilvede	wolken
pilvede	bewolking
hurda	greyhound
vilistlased	alumni
philips	philips
preestrid	priesters
jälgimine	traceren
jälgimine	traceren
jälgimine	tracking
jälgimine	monitoring
jälgimine	toezicht
väärtuslik	kostbaar
väärtuslik	waardevol
väärtuslik	waardevolle
ebaselge	onduidelijk
ebaselge	onduidelijke
teaduslikud	wetenschappelijk
aruba	aruba
argumendi	argument
konkurents	concurrentie
konkurents	mededinging
konkurents	competitie
kurjategija	misdadiger
kurjategija	misdadiger
kurjategija	misdadig
kurjategija	crimineel
kurjategija	dader
kurjategija	overtreder
teemant	diamond
teemant	diamant
laava	lava
kaitsjad	verdedigers
kaitsjad	beschermers
kaitsjad	bewaarders
kaitsjad	wachters
kaitsjad	bewakers
kaitsjad	hoeders
argumendid	argumenten
asjaolud	omstandigheden
asjaolud	omstandigheid
asjaolud	omstandigheden
regioonide	cor
regioonide	cvdr
nordisk	nordisk
türklased	turks
türklased	turken
vask	koper
theodore	theodore
alpes	alpes
unistus	droom
unistus	dromen
unistus	dream
järeldus	conclusie
kvartalis	driemaandelijkse
kvartalis	driemaandelijks
kvartalis	kwartaal
konsultant	adviseur
konsultant	consulent
konsultant	consultant
konstruktsioon	bouw
konstruktsioon	constructie
konstruktsioon	bouwnijverheid
konstruktsioon	opbouw
konstruktsioon	bouwen
inglased	engelsen
ilona	ilona
vaikselt	stilletjes
vaikselt	stilzwijgend
vaikselt	stilletjes
vaikselt	geruisloos
tõrjuda	afweren
kattub	overlappen
kattub	overlappingen
kattub	overlappen
kattub	samenloop
kattub	overlapping
kattub	overlappende
soovitab	suggereert
platoo	plateau
córdoba	córdoba
malmö	malmö
chuck	chuck
lambert	lambert
silvio	silvio
dialoogi	dialoog
dialoogi	dialoog
fine	prima
süüdistuse	vervolging
süüdistuse	aanklager
vaz	vaz
kristian	kristian
ramón	ramón
ramón	ramon
seinad	muren
seinad	wanden
uss	worm
ümmargune	ronde
ümmargune	rondje
ümmargune	round
ümmargune	rond
next	volgende
next	volgend
ravida	genezen
ravida	genees
katki	verbroken
katki	kapot
katki	gebroken
taktika	tactieken
taktika	tactiek
taktika	tactiek
õigusega	terecht
takistuse	belemmering
takistuse	obstakel
takistuse	hindernis
skandaali	schandaal
skandaali	schandalen
amadeus	amadeus
teenus	dienst
teenus	service
vedel	vloeistof
vedel	vloeibaar
vedel	vloeibare
partner	partner
partner	geassocieerde
partner	associëren
partner	medewerker
alalise	permanente
alalise	blijvend
alalise	permanent
alalise	blijvende
namiibia	namibië
lõhn	geur
lõhn	geur
lõhn	reuk
lõhn	ruiken
lõhn	ruik
lõhn	geur
zeit	zeit
seadusandlik	wetgevend
seadusandlik	wetgevende
seadusandlik	wetgever
pruunid	brown
pruunid	bruine
pruunid	bruin
pruunid	browns
etnoloog	etnoloog
allutatud	ondergeschikte
allutatud	ondergeschikt
allutatud	achtergestelde
allutatud	ondergeschikt
allutatud	achtergesteld
cia	cia
cia	cia
cia	cla
saarlased	eilandbewoners
algebra	algebra
vastastikune	wederzijds
vastastikune	wederzijdse
vastastikune	wederzijdse
armand	armand
bakuu	baku
läbiviidud	uitgevoerd
tag	taggen
tag	tag
ostsid	kocht
ostsid	gekocht
vabanenud	vrijgelaten
vabanenud	vrijgegeven
vabanenud	uitgebracht
nupp	knop
nupp	button
annie	annie
kotzebue	kotzebue
reich	rijk
reich	reich
sisend	input
sisend	invoer
tadžikistani	tadzjikistan
hillary	hillary
harvard	harvard
jyväskylä	jyväskylä
dong	dong
luige	swan
luige	zwaan
neljakordne	viervoudige
areneda	evolueren
istanbuli	istanboel
istanbuli	istanbul
kalevala	kalevala
kübar	hoed
kübar	pet
kübar	hat
kübar	muts
peatub	stopt
peatub	haltes
lao	lao
plaane	plannen
libeeria	liberia
libeeria	liberiaanse
lõigu	segment
monarh	monarch
puutumata	ongerept
puutumata	onaangetast
puutumata	onaangeroerd
luna	luna
ehitaja	bouwer
heidelbergi	heidelberg
hollywoodi	hollywood
lilla	paars
lilla	paarse
publik	doelgroep
publik	publiek
publik	menigte
kaovad	verdwijnen
laupäeval	zaterdag
veeteede	waterwegen
lahendamine	resolutie
fin	vin
fin	fin
ehitab	bouwt
kaevatud	groef
kaevatud	gegraven
kaevatud	dug
acer	acer
lööb	hits
lööb	treffers
lööb	slaat
lööb	beats
vastavusse	uitlijning
vastavusse	uitlijnen
rubens	rubens
tugevdada	versterken
tugevdada	versterken
algoritm	algoritme
populatsioon	bevolking
populatsioon	populatie
alias	alias
alias	schuilnaam
identne	identieke
identne	identiek
vähim	minste
vähim	minst
hero	crank
hero	held
hero	hero
tõuke	impuls
grupis	groep
grupis	fractie
indutseeritud	geïnduceerde
baikali	baikal
kepler	kepler
mõrv	moordzaken
mõrv	doodslag
mõrv	moord
mõrv	moord
ahvenamaa	åland
filtri	filter
filtri	filteren
esivanemad	voorvaderen
esivanemad	voorouders
esivanemad	voorvaders
vahendatud	bemiddelde
armas	heerlijk
veenis	overgehaald
pass	paspoort
õuna	appel
õuna	apple
jenny	jenny
umberto	umberto
henryk	henryk
kentucky	kentucky
pilved	wolken
pilved	bewolking
pilved	wolk
pilved	cloud
pilved	wolken
mer	mer
lipnik	stuurman
lipnik	cadet
lipnik	vaandrig
lipnik	kadet
padova	padua
franki	frank
tähendusi	betekenissen
osaleja	deelnemer
õlu	bieren
õlu	biertje
õlu	bier
paratamatu	onvermijdelijke
paratamatu	onvermijdelijk
reklaam	publiciteit
reklaam	commerciële
reklaam	commercieel
reklaam	reclame
reklaam	adverteren
selma	selma
adelaide	adelaide
romana	romana
kogemused	ervaring
kogemused	ervaringen
kogemused	ervaar
kogemused	ervaren
kogemused	ervaring
kogemused	ervaringen
tagurpidi	achterstevoren
tagurpidi	achterwaarts
tagurpidi	achteruit
tagurpidi	omgekeerde
tagurpidi	omkeren
tagurpidi	omgekeerd
ümar	afgeronde
ümar	afgerond
ümar	ronde
ümar	rondje
ümar	round
ümar	rond
genfis	geneve
genfis	genève
kuulas	luisterden
kuulas	beluisterd
kuulas	geluisterd
kuulas	luisterde
vaatluse	observatie
vaatluse	waarneming
vaatluse	observaties
aspekti	aspect
sünagoog	synagoge
paigal	stilzetten
paigal	bevriezen
kolmnurk	driehoek
lõksu	valkuil
lõksu	valstrik
regulaarne	regelmatige
regulaarne	regulier
regulaarne	reguliere
regulaarne	regelmatig
sümmeetria	symmetrie
paleontoloog	paleontoloog
teadust	wetenschap
teadust	wetenschappen
stig	stig
edith	edith
aspektid	aspecten
hahn	hahn
organisatsioone	organisaties
organisatsioone	organisaties
positiivsed	positief
positiivsed	positieve
dostojevski	dostojevski
tsitaat	citeren
tsitaat	quote
tsitaat	citaat
tsitaat	citeer
tsitaat	citaat
tsitaat	notering
tsitaat	offerte
liepāja	liepāja
valdkonnad	oppervlakten
valdkonnad	gebieden
pearl	pearl
pearl	parel
joonas	joonas
joonas	jonah
silmapaistev	uitstaande
silmapaistev	uitmuntend
liitumine	fusie
ohutu	onschadelijk
ohutu	ongevaarlijk
ohutu	onschuldig
ohutu	veilig
ohutu	kluis
ohutu	safe
ohutu	veilige
iraak	irak
györgy	györgy
bissau	bissau
janet	janet
viktoria	viktoria
legendaarne	legendarische
legendaarne	legendarisch
rudolph	rudolph
rudolph	rudolf
petra	petra
motors	motors
motors	motoren
brad	brad
kubrick	kubrick
ühendused	connecties
ühendused	aansluitingen
ühendused	verbindingen
ühendused	associaties
ühendused	verenigingen
kaksikud	tweeling
kaksikud	gemini
kaksikud	tweeling
kaksikud	tweelingen
mängitud	gespeelde
mängitud	speelde
mängitud	afgespeeld
mängitud	gespeeld
monroe	monroe
tuuled	winden
tuuled	wind
tingimusteta	onvoorwaardelijk
tingimusteta	onvoorwaardelijk
tingimusteta	onvoorwaardelijke
kitsad	smalle
kitsad	smal
eeliseid	voordelen
selgitab	verklaart
omanduses	eigendom
häiritud	verstoorde
häiritud	verstoord
häiritud	gestoord
häiritud	verstoord
häiritud	verontrust
häiritud	verstoorde
nathan	nathan
liiklus	verkeer
nicola	nicola
hoidja	keeper
hoidja	wachter
hoidja	blijvertje
hoidja	hoeder
hoidja	houder
müüt	mythes
müüt	mythe
leben	leben
rääkinud	gesproken
mosambiigi	mozambique
mõõdukas	matige
mõõdukas	matig
mõõdukas	gematigde
mõõdukas	gematigd
renate	renate
sforza	sforza
konteksti	context
kihid	lagen
pühakute	heiligen
pühakute	saints
seisnud	stond
kama	kama
toledo	toledo
plii	leiden
plii	lood
plii	loden
plii	lead
tais	thailand
liivakivi	zandsteen
küsib	vraagt
laused	zinnen
laused	uitdrukkingen
laused	zinnen
laused	vonnissen
sarnasus	gelijkenis
sarnasus	gelijkenissen
sarnasus	gelijkenis
scsi	scsi
palavik	koorts
sanders	sanders
sanders	sander
vallandati	ontslagen
hääldatakse	uitgesproken
patareid	batterijen
ohver	slachtoffer
tycho	tycho
kiirabi	ziekenwagen
kiirabi	ambulance
raúl	raúl
hääletus	stemmen
hääletus	stemming
hääletus	stem
hääletus	stemmen
hääletus	stemming
marcello	marcello
vastupidav	duurzaam
vastupidav	duurzame
tähevärav	stargate
pereira	pereira
säde	vonk
toni	toni
varade	activa
reuters	reuters
aianduse	tuinbouw
tantsud	danst
cannes	cannes
dieter	dieter
larissa	larisa
larissa	larissa
pane	zet
isiksus	persoonlijkheid
olendid	wezens
olendid	wezens
olendid	schepsels
kanalid	kanalen
kanalid	grachten
kanalid	kanalen
kanalid	kanaal
põletatud	afgebrand
põletatud	verbrand
põletatud	verschroeide
põletatud	verbrand
põletatud	aangebrand
sain	got
sain	heb
sain	kreeg
smirnov	smirnov
kontaktid	contacten
kontaktid	contactpersonen
suremus	sterfelijkheid
suremus	sterftecijfer
suremus	sterfte
suremus	mortaliteit
juhend	handleiding
juhend	gids
juhend	instructies
juhend	instructie
moe	moe
usbekistani	oezbekistan
osce	ovse
pankur	bankier
claire	claire
stefano	stefano
kana	kip
kana	kippen
kana	hen
täitmine	handhaving
täitmine	vullen
täitmine	opvullen
täitmine	vulling
täitmine	uitvoering
täitmine	terechtstelling
täitmine	executie
koopad	grotten
nebraska	nebraska
keeld	ban
keeld	verbod
keeld	verbieden
keeld	drooglegging
keeld	verbod
täiendavad	bijkomend
täiendavad	bijkomende
täiendavad	aanvullend
täiendavad	aanvullende
täiendavad	extra
hart	hart
komplekt	instellen
komplekt	set
komplekt	ingesteld
komplekt	setje
komplekt	kit
qui	qui
kolju	schedel
kolju	skull
pms	pms
kadusid	verdwenen
kadusid	verdween
abdul	abdul
winston	winston
alabama	alabama
arendaja	ontwikkelaar
arendaja	ontwikkelaars
otsad	uiteinden
otsad	eindigt
mõneti	ietwat
mõneti	enigszins
mõneti	enigzins
löök	blazen
löök	blow
löök	blaas
löök	percussie
löök	strike
löök	staking
löök	schoppen
löök	schop
löök	kick
löök	trap
tundsid	voelden
tundsid	gevoeld
tundsid	voelde
tundsid	vilt
fbi	fbi
pzkpfw	panzer
bismarck	bismarck
uks	deur
teadlikult	bewust
teadlikult	bewust
wells	wells
wells	putten
athena	athene
athena	athena
leiutatud	verzonnen
leiutatud	uitgevonden
susi	susi
kõrva	oor
pippin	pippin
liikumised	bewegingen
liikumised	verplaatsingen
soovitav	gewenst
soovitav	wenselijke
soovitav	wenselijk
vietnam	vietnam
veronica	veronica
rahaühik	munt
rahaühik	munteenheid
rahaühik	valuta
greg	greg
auru	stoom
auru	stomen
auru	damp
alto	alto
que	que
houston	houston
kukub	vallen
kukub	waterval
kukub	valt
kukub	watervallen
kukub	falls
pannoonia	pannonische
ibrahim	ibrahim
küpros	cyprus
galaktikate	sterrenstelsels
pealkirjad	krantenkoppen
pealkirjad	koppen
pealkirjad	titels
illüüria	illyrische
kõrvad	oren
kõrvad	oortjes
luisa	luisa
atlantis	atlantis
louisiana	louisiana
göteborgis	göteborg
laos	laos
vabrik	fabriek
vabrik	factory
kloostrid	kloosters
mathias	mathias
sõiduki	voertuig
mehhanismid	mechanismen
kehti	solliciteren
kehti	toepassen
paaris	gekoppeld
paaris	paren
ash	as
ash	ash
ash	assen
mauritiuse	mauritius
raport	verslag
raport	rapporteren
raport	rapport
süüdistatud	beschuldigde
süüdistatud	beschuldigd
pavia	pavia
vie	vie
nõudlus	eisen
nõudlus	eis
erapooletu	onthouding
erapooletu	onpartijdig
erapooletu	onpartijdige
erapooletu	onpartijdig
erapooletu	onbevooroordeeld
erapooletu	neutrale
erapooletu	neutraal
balthasar	balthasar
gotha	gotha
duke	duke
duke	hertog
juut	joodse
juut	jood
juut	joods
juut	jood
lahendused	oplossingen
lahendused	solutions
laulda	zing
laulda	zingen
planeerimine	planning
planeerimine	plannen
võrreldakse	vergelijkt
cesare	cesare
ameeriklased	amerikaan
ameeriklased	amerikanen
tehnoloogiad	technologieën
kohtuda	ontmoet
kohtuda	ontmoeten
diktatuuri	dictatuur
mercia	mercia
okt	lgo
louvre	louvre
kuude	maandenlang
kuude	maanden
ministrid	ministers
kümned	tientallen
kümned	tienduizenden
kümned	tienen
kümned	tientallen
racing	racing
racing	racen
solanum	solanum
kent	kent
tudengid	studenten
tudengid	leerlingen
quintus	quintus
karvane	harige
karvane	harig
karvane	behaarde
karvane	harige
karvane	harig
ülevõtmine	omzetting
ülevõtmine	overname
piirkondlikud	regionale
piirkondlikud	regionaal
kristo	kristo
windsor	windsor
kasvatus	opvoeding
kasvatus	opvoeding
kasvatus	ouderschap
kasvatus	opvoeden
ari	ari
hondurase	honduras
sõnastik	glossarium
sõnastik	woordenlijst
sõnastik	woordenboek
teravilja	granen
teravilja	cornflakes
teravilja	ontbijtgranen
hädavajalik	onmisbaar
hädavajalik	onmisbare
hädavajalik	onontbeerlijk
hädavajalik	essentiële
hädavajalik	onmisbaar
hädavajalik	essentieel
kristin	kristin
martino	martino
keerukas	complexe
keerukas	complex
keerukas	ingewikkeld
põrgu	hel
põrgu	hell
lucca	lucca
laboratooriumi	laboratorium
eranditult	uitsluitend
hms	hms
kollektsioon	verzamelen
kollektsioon	collectie
kollektsioon	inzameling
kollektsioon	verzameling
spordiala	sport
toetaja	aanhanger
toetaja	supporter
moto	devies
moto	motto
moto	moto
bradley	bradley
dünamo	dynamo
pilk	oogopslag
pilk	blik
pilk	staren
õnneks	gelukkig
porta	porta
hamiltoni	hamilton
lõpetamine	voltooiing
lõpetamine	afsluiting
lõpetamine	sluiting
lõpetamine	afstuderen
lõpetamine	beëindiging
lõpetamine	opzegging
como	como
potentsiaal	potentieel
potentsiaal	potentie
potentsiaal	potentiële
faso	faso
klient	klant
klient	afnemer
klient	client
klient	klant
klient	opdrachtgever
klient	cliënt
edastamine	transmissie
edastamine	doorsturen
skt	bnp
skt	bbp
gibson	gibson
fanny	fanny
webber	webber
sajad	honderden
pakistan	pakistan
dis	dis
clement	clement
amor	amor
ühtlane	tenue
ühtlane	uniform
poodi	winkel
poodi	winkelen
poodi	winkel
poodi	bewaren
lazio	lazio
lazio	latium
birger	birger
seks	seks
seks	geslacht
seks	sex
renoveeritud	opgeknapt
renoveeritud	gerenoveerd
renoveeritud	gerenoveerde
renoveeritud	gerenoveerd
lausanne	lausanne
stabiilsus	stabiliteit
tausta	achtergrondinformatie
tausta	achtergrond
reaalsus	werkelijkheid
reaalsus	realiteit
evolutsioon	evolution
evolutsioon	ontwikkeling
evolutsioon	evolutie
metaani	methaan
tõmbas	trok
tõmbas	getrokken
konfliktid	conflicten
konfliktid	conflict
konfliktid	conflicten
konfliktid	conflict
signaalid	seinen
signaalid	signalen
julien	julien
phelps	phelps
junior	junior
phd	doctoraat
phd	phd
sõjalised	militairen
sõjalised	militair
sõjalised	militaire
sõjalised	krijgsmacht
salvatore	salvatore
süüdistus	beschuldiging
süüdistus	opladen
süüdistus	charge
süüdistus	aanklacht
süüdistus	tenlastelegging
airbus	airbus
setted	sedimenten
uraan	uranium
uraan	uranus
bussi	bus
süstemaatiliselt	systematisch
maadlus	worstel
maadlus	worstelen
karol	karol
piibel	bijbel
bryan	bryan
nukleotiidi	nucleotide
borussia	borussia
dee	dee
palk	salaris
palk	loon
palk	salarissen
palk	lonen
kosmonaut	kosmonaut
graf	graf
riba	strippen
riba	uitkleden
riba	strip
sojuz	sojoez
õlut	bieren
õlut	biertje
õlut	bier
hüljatud	achtergelaten
hüljatud	verlaten
kavatsusest	intentie
levin	levin
pingeid	spanning
pingeid	spanningen
pingeid	spanningen
nacional	nacional
vahekord	coïtus
vahekord	geslachtsgemeenschap
tolly	tolly
warner	warner
failid	bestanden
failid	dossiers
tõlgendus	interpretatie
tõlgendus	uitlegging
tõlgendus	vertolking
proosa	proza
mõistmine	inzicht
mõistmine	begrijpen
mõistmine	begrip
gustave	gustave
kuraator	curator
mutatsioonid	mutaties
viiulit	viool
metsik	wild
metsik	wilde
aacheni	aken
streik	strike
streik	staking
karistada	bestraffen
karistada	straffen
kalli	knuffel
kalli	knuffelen
vangid	gevangenen
vangid	nadelen
sami	sami
määratleb	omschrijft
