در	vrata
اقیانوس	okean
سریع	brzo
سریع	brzo
سریع	brza
سریع	brz
سریع	brzi
جوان	joan
جوان	mladi
جوان	mlada
جوان	young
جوان	mladić
سرطان	rak
مشابه	slični
مشابه	slične
مشابه	sličan
مشابه	slična
مشابه	sličnim
دانشمندان	naučnici
دانشمندان	naučnici
جشن	slavio
جشن	slavila
جشن	stranka
جشن	partija
جشن	slavi
جشن	slave
جشن	proslava
جشن	proslave
جشن	slavlje
جشن	proslavu
جمهور	predsjednici
جمهور	predsjednike
کلمه	riječ
آینده	budućnost
اسپانیایی	španski
اوکراین	ukrajina
قطع	rez
قطع	smanjila
رد	crvena
مازندران	mazandaran
مازندران	kaspijskog
مازندران	kaspijski
اخیر	nedavne
اخیر	nedavni
اخیر	nedavna
اخیر	nedavnim
تصاویر	slike
تصاویر	pictures
تصاویر	slike
جوانان	omladina
جوانان	omladina
تازه	novi
سرخ	crvena
کودک	dijete
فرایند	proces
دل	srce
دل	del
دل	dell
دل	srca
دل	srcima
صدای	glas
رهبر	lider
ناشر	izdavač
ناشر	izdavača
دیگران	ostali
دیگران	drugi
واقعی	real
واقعی	pravi
واقعی	stvarni
واقعی	stvarne
هواپیمایی	avijacija
هواپیمایی	avion
هواپیمایی	aviokompanija
هواپیمایی	avio
هواپیمایی	airlines
مشارکت	učešće
شدت	intenzitet
فیلمبرداری	kinematografija
فیلمبرداری	snimio
فیلمبرداری	streljaštvu
آورده	donijeli
آورده	doveden
آورده	donijela
آورده	donio
جایگزین	zamjene
جایگزین	alternativna
جایگزین	alternativa
جایگزین	zamjena
جایگزین	zamijenio
جایگزین	zamijenjeni
جایگزین	zamijeniti
جایگزین	zamijenit
جایگزین	zamjenu
حفاظت	konzervacijska
حفاظت	održanja
حفاظت	zaštita
حفاظت	zaštitu
شبیه	kao
شبیه	like
معادل	ekvivalentni
معادل	ekvivalent
بافت	tkiva
بافت	tkivo
بافت	teksturi
مسائل	problemi
بهبود	poboljšanje
بهبود	oporavlja
بهبود	unaprijediti
بهبود	poboljšaju
بهبود	improve
کانزاس	kansas
پنسیلوانیا	pennsylvania
داکوتای	dakota
ایرانیان	iranaca
ایرانیان	perzijski
ایرانیان	iranska
ایرانیان	iranski
عبدالله	abdullah
عبدالله	abdulla
تک	single
ولایت	pokrajina
گفتگو	razgovor
رومانی	rumunski
رومانی	rumunija
استادان	masters
نهایی	finale
نهایی	završni
نهایی	konačni
نهایی	krajnji
سومین	treći
سومین	treća
سومین	treće
فلزی	metal
فلزی	metalna
فلزی	metalnih
فلزی	metalni
ژاپنی	japanski
هنرهای	umjetnost
پرچم	zastava
پرچم	zastave
سینمای	kino
سینمای	kinematografija
سینمای	cinema
کاخ	palazzo
کاخ	palata
کاخ	palača
تحصیلات	obrazovanje
صحنه	scena
صحنه	faza
صحنه	bina
واکنش	reakcija
واکنش	refleks
واکنش	odgovor
اکثر	većina
عوامل	faktori
ورودی	doprinos
ورودی	ulazni
ورودی	ulaz
ورودی	ulazak
ورودی	upis
روشن	svjetlost
روشن	jasni
روشن	jasnih
روشن	jasno
روشن	jasna
روشن	jasan
روشن	roshan
رسیدگی	razmatranje
صورتی	ružičasta
سعی	pokušava
ساسانیان	indo
ساسانیان	sasanidsko
پست	post
پست	postavljenim
امی	amy
عملکرد	nastup
بشر	ljudi
بشر	čovječnosti
بشر	čovječanstvo
بشر	čovjek
مدار	orbitu
مدار	orbiti
مدار	kolo
کدام	kom
کدام	koja
کدام	koju
نگهداری	imajući
نگهداری	održavanje
بهره	kamata
باب	bab
اروپایی	evropljanin
اروپایی	evropski
گرمی	grammy
رفتار	ponašanje
رفتار	postupajući
رفتار	ponašanje
فرمول	formula
نوری	nuri
نوری	svjetlost
نوری	optički
نوری	optičko
زیبا	lijepe
زیبا	lijepa
دانشجویان	studenti
دانشجویان	učenici
مربیان	menadžeri
مربیان	menadžera
مربیان	zabavljači
محور	osi
مخالفت	opozicioni
مخالفت	protivljenje
مخالفت	opozicija
حمل	prenose
دینی	vjerski
دینی	vjersko
دینی	vjerskim
دینی	vjerska
دینی	vjerskih
دینی	vjerske
مسلمانان	muslimani
مسلمانان	muslim
مسلمانان	musliman
گورستان	groblje
آهن	željezo
پیشین	bivši
پیشین	prethodna
پیشین	prethodnim
پیشین	prethodni
پیشین	prethodno
پیشین	prethodnom
پیشین	prethodne
مقایسه	poređenja
مقایسه	poređenje
مقایسه	poređenje
مقایسه	porede
رسیدن	stigao
رسیدن	stigli
رسیدن	stigla
ابزار	alat
ابزار	alat
مهاجرت	kolonizacija
مهاجرت	imigracija
مهاجرت	migracije
مهاجرت	migracija
مقاومت	otpor
سینمایی	film
بیمارستان	bolnica
بیمارستان	bolnice
پا	foot
پا	noge
پا	nogu
پا	noga
اصول	aksiomi
اصول	osnove
اصول	principi
کن	ken
مجموع	sum
مجموع	suma
مجموع	ukupno
تفاوت	diff
تفاوت	razlika
تفاوت	razlike
تفاوت	razlika
دیدگاه	aspekata
دیدگاه	aspektima
دیدگاه	aspekti
دانمارک	danska
دانمارک	danski
نوشتن	pisu
نوشتن	napiši
نوشتن	pišu
نوشتن	pisanje
اختلاف	razlika
اختلاف	razlike
اختلاف	neslaganje
لبنان	libanska
لبنان	liban
هشت	osam
شهردار	gradonačelnik
نوبل	plemeniti
نوبل	nobelova
نوبل	nobel
بسکتبال	košarka
سخت	hard
سخت	teško
سخت	teškom
سخت	teški
سخت	težak
سخت	teško
سخت	teška
سامانه	sistem
هدایت	hedayat
هدایت	vodič
هدایت	uputa
تخیلی	fikcija
پیام	poruka
پیام	poruke
فردی	freddie
گیتار	gitara
پلیس	policija
مفهوم	pojam
چیز	stvari
خطی	linearno
خطی	linearna
خطی	rukopis
خوانده	čita
گردد	postaje
بنده	sluga
بنده	rob
کمیته	komiteti
کمیته	odbor
کمیته	komitet
ژان	jean
ژان	joan
ژان	jeanne
اسماعیل	ismail
اسماعیل	ismaila
اسماعیل	ismael
تنظیم	podešavanje
تنظیم	setu
تنظیم	set
تنظیم	postavio
تنظیم	postavljeni
خلاصه	overview
خلاصه	kratko
خلاصه	sažetak
ساکن	smiruje
ساکن	stanovnik
گسترده	širenja
گسترده	proširili
گسترده	proširena
گسترده	raširena
گسترده	rasprostranjene
الکتریکی	električne
الکتریکی	električna
الکتریکی	električni
الکتریکی	električna
الکتریکی	električni
رایانه	računari
رایانه	računar
رایانه	računarstvo
عبور	tranzitna
عبور	tranzitne
عبور	tranzit
عبور	krst
عبور	proći
عبور	pass
ششم	šesti
ششم	šestom
لی	lee
هنرمند	umjetnik
گوناگون	različite
گوناگون	različita
گوناگون	razni
گوناگون	razne
گوناگون	raznim
گوناگون	raznih
مدرن	moderna
مدرن	savremena
مدرن	savremen
ماشین	mašina
ماشین	automobil
ماشین	vozilo
یونایتد	ujedinjene
یونایتد	united
یونایتد	ujedinjena
یونایتد	ujedinjeni
گلدن	zlatna
شدید	intenzivne
شدید	intenzivan
شیر	lav
شیر	mlijeko
سخن	riječ
نقد	kritika
نقد	kritike
نقد	novac
محافظت	zaštititi
محافظت	štiti
محافظت	zaštita
محافظت	zaštitu
تنیس	tenis
بهار	proljeće
بهار	proleće
قانونی	legalno
قانونی	pravna
قانونی	pravne
قانونی	pravni
قانونی	pravnih
حکم	sud
حکم	sudnji
حکم	kaznu
حکم	rečenica
حکم	kazna
حکم	presudom
قصد	namjera
قصد	namjeru
قصد	namjerom
قصد	namjera
قصد	namjere
قصد	namijenjeni
قصد	namijenjene
قصد	namijenjena
قصد	namijenjen
قصد	namjere
هوای	vremenska
هوای	huai
ماهی	ribe
رم	rim
رم	ram
رایج	zajednički
رایج	zajedničkim
رایج	zajedničku
کبک	partridge
کبک	québec
مستند	dokumentarac
مهاجر	imigranti
مهاجر	migranti
مهاجر	izbjeglica
مهاجر	izbjeglice
مهاجر	imigranata
مهاجر	imigrant
فرهنگستان	akademija
جایگاه	boravka
خطوط	linije
سالهای	godina
زمینی	terenu
زمینی	tlo
زمینی	kopnena
زمینی	tlu
زمینی	ground
نژاد	trka
نژاد	rasa
خمینی	homeini
اروپای	evropa
خاندان	klan
خاندان	klana
طولانی	dugi
طولانی	dug
طولانی	dugu
طولانی	long
طولانی	dugo
ریشه	korijene
ریشه	korijenima
ریشه	korijeni
مریلند	maryland
سرد	hladno
تحقیق	istraga
تحقیق	istraživanje
تحقیق	istraživanja
ریچارد	ričard
ریچارد	richard
کاتولیک	katolici
کاتولیک	katolički
کاتولیک	katolička
کاتولیک	katolik
اکلاهما	oklahoma
جنگی	rat
جنگی	ratu
متوسط	prosječno
متوسط	prosječne
متوسط	prosječnom
متوسط	prosjek
متوسط	medium
متوسط	srednji
متوسط	srednjim
متوسط	srednje
متوسط	srednja
دموکرات	demokratski
دموکرات	demokratska
دموکرات	demokrata
دادگاه	tribunal
دادگاه	tribunala
دادگاه	sud
دادگاه	sudnici
محسن	mohsen
محسن	muhsin
کنتاکی	kentucky
سزار	cezar
یمن	jemen
حاج	haj
حاج	hadždž
شناسایی	identifikuje
شناسایی	identifikaciji
شناسایی	utvrditi
شناسایی	identifikacija
اسم	imenice
قطر	katar
بند	bend
بند	paragraf
بند	yarra
ستارگان	zvijezda
ستارگان	zvezde
درختان	drveće
نتایج	rezultati
اثبات	dokaže
اثبات	dokazati
اثبات	dokazali
اثبات	dokazuju
اثبات	dokazuju
اثبات	dokaz
ادغام	spajanje
ادغام	spoje
ادغام	spajanje
ادغام	spajanja
ادغام	spajanje
دهم	deseti
دهم	deseta
جذب	apsorpcije
جذب	apsorbuju
جذب	privlače
جذب	privlačenje
جذب	privući
جذب	atrakcija
جذب	privlačnost
جذب	atrakciju
جذب	privlači
جذب	privlačenje
بیشترین	većina
لباس	odjeća
لباس	dress
لباس	odjeća
لباس	odjeću
ترکی	turska
ترکی	turki
ترکی	turkijski
ترکی	turski
سلام	alo
سلام	halo
سلام	mira
تحلیل	analizirali
تحلیل	analiza
سعید	saeed
ریاضی	matematički
ریاضی	matematička
ریاضی	matematika
ریاضی	matematike
ریاضی	matematička
ریاضی	matematici
ریاضی	matematika
همچنان	ipak
تاریخچه	historija
نوشتار	dokument
نقره	srebro
گویا	goya
آواز	pjevao
آواز	pjevanje
آواز	pjesma
گلوب	globus
نظرات	mišljenja
نظرات	komentari
نظرات	komentarima
مرز	granica
مرز	granica
مرز	granični
رویدادهای	događaja
رویدادهای	događaji
رویدادهای	dešavanja
روستاها	sela
روستاها	selima
فدرال	federalni
فدرال	federalno
گیاه	biljke
فرزندان	sinovi
فرزندان	sinova
فرزندان	djece
فرزندان	djecu
فرزندان	djeca
امپراتور	imperator
پیرامون	okolne
پیرامون	okolnim
خانگی	ljubimce
نویسندگی	pisanje
حاکم	vladar
حاکم	guverner
بندر	bender
بندر	luka
بندر	port
بندر	bandar
چینی	kineski
اینترنتی	internet
جو	joe
قبول	prihvatiti
قبول	prihvate
قبول	prihvati
هزینه	trošak
آرکانزاس	arkansas
همزمان	istovremeno
اتاق	sobu
اتاق	soba
اتاق	sobe
اتاق	sobe
نسل	generacija
طبقه	kata
طبقه	spratova
طبقه	kata
طبقه	spratu
طبقه	poda
طبقه	sprat
روند	trend
روند	proces
روند	postupak
روند	procedura
شیوه	mla
قیمت	cijena
ضبط	snimanje
ضبط	rekord
ضبط	rekordno
ضبط	bilježe
ضبط	rekordnih
مستقر	stacioniranih
هفتم	vii
هفتم	sedma
هفتم	sedmi
قابلیت	kapacitete
قابلیت	sposobnosti
قابلیت	sposobnost
قابلیت	kapacitete
صلح	mira
سلسله	dinastija
نیازمند	treba
اعداد	brojevi
صفوی	doktrina
توانایی	sposobnosti
توانایی	sposobnost
توانایی	sposoban
توانایی	sposobni
ویندوز	windows
نصب	instalacija
نصب	instalaciju
نصب	instalacija
نصب	instalirane
آرام	miran
آرام	mirne
آرام	mirni
آرام	aram
هندی	indijska
هندی	indijanac
هندی	indijski
هندی	hindi
موج	talas
نوشت	pisu
نوشت	napiši
نوشت	pišu
قلمرو	teritorije
قلمرو	teritorija
قلمرو	kraljevina
آبشار	vodopad
آبشار	pada
آبشار	spada
آبشار	vodopadi
دشت	dasht
ویسکانسین	wisconsin
تالار	odaja
تالار	komora
تالار	komori
تالار	vijećnica
تالار	dvorana
تالار	hall
مذهب	religija
باور	bauer
باور	vjeruju
نظارت	praćenje
نظارت	monitoring
نظارت	monitor
نظارت	monitora
نظارت	monitoru
نظارت	nadzorom
نظارت	nadzor
آسیب	štetu
آسیب	oštećenja
آسیب	štete
آسیب	oštećenje
احتمالاً	vjerovatno
الجزایر	alžirska
الجزایر	alžir
بیت	pobijedio
بیت	pobedi
بیت	beit
دقیق	tačna
دقیق	tačan
دقیق	tačan
لرستان	bronzana
لرستان	bronza
نواحی	okruzi
نواحی	okruga
نواحی	područja
نواحی	oblasti
سوسیالیستی	socijalistička
تونی	tony
عناصر	elemenata
عناصر	elementima
عناصر	elementa
عناصر	elemente
عناصر	elementi
شیلی	čileanski
شیلی	čile
آقا	sir
آقا	ser
مانده	ostataka
موفقیت	uspjeh
قالب	formatu
قالب	formata
قالب	format
امضا	potpisivanje
امضا	znak
امضا	potpisan
امضا	potpis
ارومیه	urmia
عمده	major
امارات	uae
امارات	emiratima
امارات	emirates
امارات	emirata
توکیو	tokio
دعوت	pozvati
دعوت	pozivamo
دعوت	pozivaju
دعوت	poziv
دعوت	poziva
نامزدهای	nominacije
لقب	nadimak
فرار	bijeg
فرار	pobjegne
صفحات	stranica
صفحات	listovi
آوردن	donijeli
آوردن	doveden
آوردن	donijela
آوردن	donio
آوردن	donijeti
آوردن	donose
آوردن	dovode
سود	profit
سود	dobit
سود	korist
سود	profit
باد	bad
باد	vjetar
سقوط	sudar
سقوط	pad
سقوط	jesen
سقوط	pad
الدین	alden
الدین	din
اصطلاح	idiom
اصطلاح	mandat
اصطلاح	izraz
اصطلاح	termin
الگوریتم	algoritam
طبیعت	priroda
ایندیانا	indiana
گشت	patrola
گشت	patrolni
نوازندگان	muzičara
نوازندگان	muzičari
نوازندگان	orkestar
حقیقت	istina
مسلمان	muslim
مسلمان	musliman
مسلمان	muslimani
صفر	nula
تجهیزات	oprema
تجهیزات	zalihe
تجهیزات	zaliha
تجهیزات	opskrbljuje
تجهیزات	namirnica
آبان	aban
خطر	rizik
خطر	opasnost
فرض	preuzela
فرض	pretpostavka
هواپیما	avion
معاون	zamjenik
معاون	potpredsednik
معاون	potpredsjednik
معاون	vice
فرمان	naredba
فرمان	komandu
فرمان	komanda
فرمان	naređenje
فرمان	naredbu
فرمان	reda
فرمان	red
فرمان	aukcija
فرمان	naređenje
فرمان	naređenja
فدراسیون	federacija
تجربه	iskusila
تجربه	doživjelo
تجربه	doživio
تجربه	doživjela
تجربه	iskustava
تجربه	iskustva
تجربه	iskustva
تجربه	iskustvo
آزمایش	test
آزمایش	eksperiment
آزمایش	eksperimentu
آزمایش	testiranje
مسیحی	hrišćanski
مسیحی	christian
مسیحی	hrišćanska
مسیحی	kršćanska
مسیحی	hrišćanin
مسیحی	kristijan
مسیحی	hrišćani
متصل	povezani
متصل	povezana
متصل	povezivanje
متصل	povezivati
متصل	povezati
متصل	povezivanja
غذایی	hrana
غذایی	jelo
غذایی	obroku
امید	nada
امید	nade
امید	nadaju
کالج	fakultet
کالج	koledž
ساحل	obalu
ساحل	shore
ساحل	obala
ساحل	plaža
خبری	vijest
خبری	vijesti
خبری	news
خبری	novosti
کنگره	kongres
اندونزی	indonezija
عزیز	drage
عزیز	draga
عزیز	dragi
عزیز	aziz
بلغارستان	bugarska
مطلب	isis
مطلب	članak
زرد	žuta
تجارت	trgovina
تجارت	trgovanje
تجارت	poslovni
تجارت	poslovanje
تجارت	trgovina
ذخیره	skladištenje
ذخیره	skladište
ذخیره	spasi
ذخیره	spašavanje
ذخیره	radnja
ذخیره	prodavnica
ذخیره	store
ذخیره	rezerva
دودمان	dinastija
پوست	koža
برچسب	tag
کلرادو	colorado
رقص	ples
رقص	plesu
رقص	ples
فی	faye
فی	phi
فی	fay
فی	fei
قادر	sposoban
قادر	sposobni
دانشگاهی	akademik
دانشگاهی	akademska
دانشگاهی	akademske
دانشگاهی	fakultet
دانشگاهی	koledž
روسی	ruski
روسی	rossi
جرج	george
علاقه	zainteresovani
علاقه	zainteresovan
علاقه	zainteresiran
علاقه	zainteresovana
علاقه	zainteresirani
علاقه	zainteresovane
علاقه	kamata
آشنا	poznato
آشنا	kontakt
فنلاند	finska
فنلاند	finski
جلو	ispred
جلو	front
جلو	napred
جلو	naprijed
عضویت	članstvo
جبهه	ispred
جبهه	front
تابستان	ljeto
معدنی	neorganskih
معدنی	neorganska
معدنی	neorganske
سد	brana
مدرک	dokaz
مدرک	dokazi
اختصاص	singl
نفوذ	uticaja
نفوذ	utjecaj
نفوذ	uticaj
نفوذ	infiltracija
ایل	île
عقب	nazad
عقب	back
عقب	vrati
سرباز	vojnik
سرباز	privatno
سرباز	privatne
سرباز	privatni
سرباز	privatna
خشک	suha
خشک	suho
خشک	suho
فراوان	obilja
فراوان	obilne
فراوان	mnogo
تاثیر	uticaja
تاثیر	utjecaj
تاثیر	uticaj
رفتن	nestao
رفتن	nestali
رفتن	otišli
رفتن	otišla
اگرچه	iako
اگرچه	iako
احساس	osjete
احساس	osjećaju
احساس	osjeti
احساس	osjeća
احساس	osećaj
احساس	feeling
احساس	osjećaju
احساس	osjećaj
احساس	osjetio
احساس	osećanja
احساس	osjećanja
ادوارد	edvard
ادوارد	edward
برنز	burns
برنز	opekotine
برنز	bronzana
برنز	bronza
خرید	radnja
خرید	shop
خرید	nabavku
خرید	kupovina
خرید	kupi
خرید	kupiti
خرید	kupovinu
خرید	kupovinom
قاره	kontinent
قاره	kontinente
قاره	kontinenti
هشتم	viii
هشتم	osmi
هشتم	osmo
شاخه	grana
شاخه	ogranak
شاخه	grana
قطعه	segmentima
قطعه	komad
قطعه	segment
قطعه	komadi
قطعه	komada
دیوار	zid
دیوار	zidova
دیوار	zidine
دیوار	zidovi
دیوار	zidinama
دیوار	zidovima
مترجم	prevodilac
مترجم	prevodilac
اکبر	akbar
مجبور	primorava
اعدام	pogubljen
اعدام	pogubljenje
روح	duh
روح	duha
روح	duh
روح	džibril
درگاه	luka
درگاه	port
امتیاز	rezultat
امتیاز	rezultatom
امتیاز	tačaka
پیشرفت	napredak
روحانی	duhovne
روحانی	duhovni
روحانی	duhovnih
روحانی	duhovno
روحانی	duhovnog
روحانی	duhovnu
روحانی	ruhani
گذاری	bombardovanja
مخصوص	posebna
مخصوص	specijalno
مخصوص	specijalni
منفی	negativan
منفی	negativne
منفی	negativni
منفی	negativno
تام	tome
تام	tom
نکته	napomena
نکته	vrh
نکته	tačka
گیاهی	biljni
گیاهی	biljke
سهام	dionica
سهام	dijeli
سهام	berze
سهام	dionica
سهام	deonice
سهام	dionice
برلین	berlin
تفسیر	commentary
تفسیر	tumačenje
تفسیر	tumače
تفسیر	tefsir
درود	pozdrav
جزئی	djelimična
جزئی	djelimični
ولز	velški
ولز	vels
ولز	vels
ولز	wells
کانال	kanal
کانال	kanal
کانال	kanalu
کانال	channel
هرچند	međutim
هرچند	iako
هرچند	iako
اسناد	papire
اسناد	dokumentima
اسناد	dokumenata
اسناد	dokumenti
اسناد	dokumente
داریوش	darije
توضیحات	komentari
توضیحات	komentarima
حیات	hayat
دقت	rezolucija
دقت	preciznost
دقت	preciznosti
دقت	tačnost
دقت	preciznost
آنجلس	angeles
روزهای	dana
چارلز	charles
دامنه	opseg
دامنه	domen
دامنه	amplitude
نجات	spašavanje
نجات	spašavanja
نجات	spašavanje
مفید	koristan
مفید	saradnici
مفید	korisno
مفید	korisni
مفید	korisne
مفید	korisna
مفید	korisni
مارتین	martin
مهاجم	osvajači
مهاجم	napadač
رباتیک	robotike
رکوردز	rekordi
رکوردز	zapisi
نماد	simbol
نماد	notacija
نماد	ikona
تصویری	vizuelni
تصویری	vizuelno
تصویری	vizuelna
تصویری	visual
تکمیل	završetak
تکمیل	završetku
تکمیل	završetka
تکمیل	završeno
تکمیل	potpuna
تکمیل	kompletna
تکمیل	kompletan
قهرمانان	heroji
قهرمانان	šampioni
نبراسکا	nebraska
وظیفه	dužnosti
وظیفه	dužnost
آهنگسازان	kompozitora
آهنگسازان	kompozitori
اداری	upravna
زادروز	rođendan
آکادمی	akademija
ارسال	slanje
ارسال	poslati
ارسال	šalju
ارسال	send
دیدار	ispuniti
دیدار	sastanak
دیدار	susret
دیدار	susret
فضا	prostor
عکاسی	fotografija
توماس	thomas
صادق	sadeq
صادق	honest
انگلیس	engleska
پیوست	pripajanje
موسی	musa
موسی	musa
پای	foot
پای	pita
پای	nogu
پای	noga
پیکچرز	pictures
پیکچرز	slike
مثبت	pozitivna
مثبت	pozitivan
مثبت	pozitivne
مثبت	pozitivni
ارتباطات	veze
ارتباطات	komunikacija
ارتباطات	komunikacija
سلطنت	vladavine
فراوانی	obilja
فراوانی	obilne
جراحی	hirurgija
جراحی	hirurške
مدافع	defender
مدافع	branilac
مدافع	takmičar
رستم	rustam
مس	bakar
مس	bras
قرارداد	protokol
قرارداد	sporazum
قرارداد	ugovor
قلب	srce
دارایی	imovine
دارایی	vlasništvo
دارایی	imovina
دارایی	imovinu
دارایی	imovinska
دارایی	imovina
دارایی	sredstva
رهبران	lideri
بهداشت	sanitarne
بهداشت	higijenskih
بهداشت	zdravlje
بابل	babel
بابل	babilon
شبه	pseudo
نشست	sjednicu
نشست	sjednici
نشست	sjednica
نشست	sjedio
نشست	sat
ظرفیت	kapacitet
ظرفیت	kapaciteti
درک	derek
درک	razumiju
درک	razumije
درک	shvati
آلن	allen
آلن	alen
آلن	alan
مسیحیت	kršćanstvo
تاجیکستان	tadžikistan
پیتر	peter
پیتر	petar
متال	metal
مسکو	moskva
مسعود	masoud
مسعود	massoud
خلاف	suprotno
خلاف	suprotna
رومی	rimski
رومی	rimsko
رومی	roman
سرویس	služba
سرویس	servis
ابتدای	počevši
ابتدای	početak
شاهزاده	princ
شاهزاده	prince
یو	yoo
ملک	imovine
ملک	vlasništvo
ملک	imovina
ملک	imovinu
ملک	imovinska
ملک	malek
ملک	naselju
ملک	imanju
ملک	posjed
سرمایه	kapital
احترام	poštovanje
الکترونیک	elektronika
الکترونیک	elektronska
الکترونیک	elektronski
رقابت	rivalstvo
رقابت	takmičarski
رقابت	takmičenje
کلید	ključeve
کلید	ključa
کلید	ključni
کلید	ključ
کهن	kahn
کهن	drevni
کهن	drevno
کهن	drevna
کهن	drevne
نیم	polovina
نیم	polovinu
نیم	pola
نیم	nim
شیرین	slatko
شیرین	shirin
بد	loše
بد	bad
بد	loš
بد	zlo
صرف	potrošio
صرف	proveo
صرف	provesti
صرف	provede
صرف	troše
صرف	provode
سان	sunce
سان	san
شاخص	indeks
شاخص	indikator
بگیرد	preuzeti
بگیرد	uzeti
بگیرد	take
بگیرد	preuzme
خواندن	čita
خواندن	reading
خواندن	čita
اسب	konjima
اسب	konji
اسب	konj
فعالان	aktivisti
زیبایی	ljepota
حافظه	sjećanja
حافظه	uspomene
حافظه	uspomena
حافظه	sjećanje
حافظه	uspomena
حافظه	pamćenje
حافظه	memorija
حافظه	memorije
حافظه	memorijski
مقیاس	skala
نهم	deveti
فیلسوفان	filozofi
مکتب	škola
مارک	marka
مارک	mark
معمولی	običnih
معمولی	obični
معمولی	običan
معمولی	običnog
معمولی	zajednički
معمولی	zajedničkim
معمولی	zajedničku
معمولی	normalno
معمولی	normalan
معمولی	normalni
معمولی	normalne
معمولی	normalna
اهداف	ciljevi
اهداف	mete
درد	bol
کارکنان	personal
کارکنان	uposlenici
فتح	osvajanja
فتح	osvajanje
فتح	fath
فتح	pobjeda
هواپیمای	aviona
هواپیمای	avion
هواپیمای	avion
اعتماد	trust
اعتماد	povjerenje
الان	sada
الان	now
الان	sad
ماند	ostala
ماند	ostala
ماند	ostao
ماند	boravio
درمانی	terapija
درمانی	liječenje
درمانی	ljekovita
درمانی	terapeutske
حالا	sada
حالا	now
حالا	sad
خودکار	auto
خودکار	automatsko
مغز	mozak
نشریه	žurnal
آماده	spremno
آماده	spreman
آماده	spremni
گوگل	google
خانم	mis
خانم	miss
داروهای	lijekove
کتابی	knjiga
خارجه	stranih
خارجه	strani
خارجه	stranim
سنگی	stone
سنگی	kamen
سنگی	kameno
سنگی	kameni
سنگی	rok
سنگی	rock
بالایی	gornji
پیمان	sporazum
سلیمان	sulejman
سلیمان	sulejmana
سلیمان	sulejman
سلیمان	sulejmanova
سلیمان	sulejman
اهواز	ahvaz
انتظار	čekanje
انتظار	čekajući
انتظار	čeka
انتظار	čekaju
انتظار	čekanja
انتظار	očekuju
انتظار	očekuju
انتظار	očekivati
یافتن	nalaz
یافتن	nađe
یافتن	pronalaze
یافتن	pronaći
یافتن	find
یافتن	naći
آلاسکا	aljaske
پیر	pir
پیر	stare
پیر	stara
پیر	staro
پیر	stari
پیر	pierre
کمپانی	kompanija
ناصر	naser
بتن	beton
عین	ain
پستی	post
پستی	poštanski
پستی	mailing
تاج	kruna
تاج	krunu
افتخار	ponosna
افتخار	proud
افتخار	ponosni
افتخار	časti
افتخار	čast
فلسطین	palestinu
فلسطین	palestina
فلسطین	palestinski
بازسازی	rekonstrukcije
بازسازی	rekonstrukcija
بازسازی	obnova
بازسازی	rekonstrukciju
بازسازی	reconstruction
بازسازی	obnavljanje
بازسازی	obnova
بازسازی	obnove
بازسازی	obnovu
غار	pećina
تخریب	rušenje
تخریب	rušenja
تخریب	uništavanje
تخریب	uništenja
تخریب	uništenje
هرگز	nikad
فیزیکی	fizički
فیزیکی	fizičko
فیزیکی	fizičke
موسسه	institut
موسسه	institutu
موسسه	zavod
موسسه	osnivanje
موسسه	institucija
موافقت	složio
موافقت	složili
گرجستان	gruzijski
گرجستان	georgia
گرجستان	džordžija
گرجستان	gruzija
پاک	pak
پاک	čistu
پاک	čistim
پاک	čista
پاک	čist
پاک	čistom
پاک	čisti
پاک	čisto
پاک	čista
نیروگاه	biljke
آمدن	dolazi
لایه	slojeva
لایه	slojevi
پردازش	obrade
پردازش	obradu
پردازش	obradi
پردازش	prerađena
اعتقاد	vjerovanje
اعتقاد	vjerovanja
کامپیوتر	računar
کامپیوتر	računari
ویژگی	imovine
ویژگی	vlasništvo
ویژگی	imovina
ویژگی	imovinu
ویژگی	imovinska
ویژگی	igranih
ویژگی	igrane
وسایل	oprema
کارخانه	fabrika
قرضی	duga
قرضی	dug
منچستر	manchester
ساختن	zgrada
ساختن	izgradnji
ساختن	gradi
ساختن	grade
ساختن	graditi
ساختن	sagraditi
ساختن	pravljenje
ساختن	izrada
ساختن	čime
غیره	etc
غیره	itd
غیره	ostala
غیره	ostale
غیره	drugim
غیره	drugi
قوی	jaka
قوی	jaki
خالی	prazan
خالی	prazna
خالی	prazna
ساسانی	sasanidsko
گنبد	kupola
فرانک	frank
اعتراض	protest
رسانه	media
رسانه	mediji
میلان	milano
صربستان	srbija
تکرار	ponavljanju
تکرار	ponovi
تکرار	ponavljanje
پرو	peruanska
پرو	pro
پرو	perua
پرو	peruu
پرو	peru
اعتبار	kredit
اعتبار	ugled
اعتبار	validnost
مسئول	odgovorne
مسئول	odgovorna
مسئول	odgovorni
مسئول	odgovornim
مسئول	odgovoran
خودکشی	samoubistva
خودکشی	samoubistvo
امروزی	moderna
امروزی	savremena
امروزی	savremen
اکشن	akcija
مرغ	kokoška
مرغ	hen
خوش	sretan
خوش	sretna
خوش	happy
امنیتی	obezbjeđenje
امنیتی	sigurnost
میزوری	missouri
آرش	arash
بخار	parni
بخار	parna
برداشت	žetve
برداشت	preuzeti
برداشت	uzeti
برداشت	take
برداشت	preuzme
شناسه	identifikator
سنی	uzrast
سنی	godište
سنی	doba
سنی	age
سنی	starost
سنی	sunitska
مصطفی	mostafa
