年	ano
未來	futuras
未來	futuros
未來	futura
未來	mirai
營	batalhão
營	acampamento
營	camp
營	campo
芳	fang
著作	escritos
鯉	carpa
金融	financeiro
金融	financeira
任務	cessão
任務	atribuição
任務	tarefa
任務	atribuições
任務	tarefas
任務	missão
任務	missao
任務	mission
商業	comércio
商業	comercio
商業	comerciais
商業	comercial
商業	negócios
商業	negócio
雄	woong
基金	fund
基金	fundo
基金	fundos
空間	espaços
空間	espaço
空間	space
亮	ryo
零	zero
詩	poema
詩	poesia
詩	poesias
詩	poesia
詩	poemas
慶	kyung
巨	gigante
巨	giant
巨	gigantes
過去	passadas
過去	passados
過去	passado
董	tung
董	dong
國民	nacionais
存	deposito
存	depósito
存	depositar
提高	aumente
提高	aumentem
提高	aumento
提高	aumentar
提高	aumenta
嚴重	sério
嚴重	séria
嚴重	serio
嚴重	grave
嚴重	severo
嚴重	severas
嚴重	severa
嚴重	grave
論	teorias
論	teoria
俊	jun
俊	joon
母親	mãe
母親	mamãe
訓練	formação
訓練	treinamento
訓練	treinos
訓練	treino
熙	hee
葡萄牙	portugueses
葡萄牙	portugues
葡萄牙	português
葡萄牙	portuguesa
葡萄牙	portugal
行為	comportamentos
行為	comportamento
行為	comportamentos
行為	comportamentos
行為	comportamento
行為	conduta
喬	joe
朝鮮	joseon
朝鮮	coréia
朝鮮	korea
朝鮮	coreia
工業	indústrias
工業	industria
工業	indústria
工業	industrial
工業	industriais
蓋	gai
慧	hye
舒	shu
坦克	tanques
坦克	tanque
坦克	reservatório
坦克	tank
坦克	tanques
坦克	cisternas
劇場	teatro
劇場	teatro
授予	prémio
授予	prêmio
授予	premiado
授予	concedido
水域	águas
水域	aguas
茂	mau
茂	shigeru
茂	moo
參考	referência
參考	referencia
健	jian
韓	han
台北市	taipei
收入	rendimentos
收入	receita
收入	receitas
收入	ganhos
收入	renda
收入	rendimento
收入	receitas
收入	proveitos
收入	rendimentos
收入	receitas
珍	jane
珍	joana
成績	conquistas
成績	realizações
成績	graus
成績	realizações
成績	conquista
姓	apelidos
姓	apelido
姓	sobrenome
盛	sheng
菜	prato
菜	culinária
菜	cozinha
菜	gastronomia
菜	louças
菜	pratos
菜	louça
菜	loiça
古代	antiga
古代	antigo
古代	antigos
古代	antiguidade
古代	ancião
灰	gray
灰	cinzento
灰	cinza
灰	ash
灰	cinza
灰	cinzas
灰	cinzenta
灰	cinzento
灰	cinza
灰	grey
灰	cinzentos
灰	cinzas
工具	ferramenta
工具	ferramentas
寬	largura
寬	vasto
寬	ampla
寬	amplo
寬	wide
寬	ampla
寬	amplo
提升	atualizar
提升	upgrade
提升	actualização
提升	atualização
提升	atualize
提升	atualizando
提升	levantar
提升	levante
提升	lift
提升	elevador
提升	elevação
楚	chu
新疆	xinjiang
退	retiro
退	recuo
退	retirada
退	recuar
退	retirar
十八	dezoito
十八	eighteen
持續	sustentado
持續	sustentou
持續	sustentada
持續	contínua
持續	contínuo
持續	contínuas
持續	contínuos
品牌	marcas
品牌	brand
品牌	marca
卓	zhuo
翻譯	traduções
翻譯	traduzindo
翻譯	traduzir
翻譯	tradutores
翻譯	traduzida
翻譯	traduzidas
翻譯	traduzido
翻譯	traduções
翻譯	tradução
翻譯	traduza
翻譯	traduzir
翻譯	traduz
目標	gol
目標	objetivo
目標	golo
目標	baliza
目標	meta
目標	objectivos
目標	objetivos
目標	objectivos
目標	gols
目標	metas
目標	golos
目標	objetivos
目標	objectivo
目標	objetivo
目標	metas
目標	alvos
目標	alvo
目標	target
基礎	base
基礎	base
自動	auto
自動	automático
自動	automáticos
自動	automático
自動	automática
自動	automáticas
自動	automaticamente
自動	automatizados
自動	automatizado
自動	automatizada
群島	arquipélago
群島	ilhas
理論	teorias
理論	teoria
理論	doutrina
理論	teorias
軍隊	exército
軍隊	tropa
軍隊	army
宣	xuan
鏡	mirror
鏡	espelho
注意	atençao
注意	atenção
大樓	construção
大樓	construindo
大樓	edifício
大樓	prédio
出口	saida
出口	saída
出口	sair
出口	exporta
出口	exportação
出口	exportações
出口	exporta
出口	exportação
出口	exportações
出口	exportar
出口	saídas
地震	terremoto
地震	terramoto
地震	sismo
地震	terremotos
地震	sismos
地震	terramotos
關於	sobre
海外	ultramarinos
海外	ultramar
海外	offshore
高速公路	autoestradas
高速公路	estradas
高速公路	rodovias
高速公路	highway
高速公路	rodovia
高速公路	autoestrada
高速公路	estrada
產品	produto
產品	produtos
條約	tratados
條約	tratado
助理	assistente
助理	assistentes
畫	tinta
畫	pintura
畫	pinta
畫	pintar
畫	desenhar
畫	desenhe
畫	desenha
畫	empate
畫	sorteio
畫	pintar
畫	pintura
畫	pintando
舞	dança
舞	dance
舞	dançar
舞	dança
舞	dançando
舞	dançar
舞	dancing
荷蘭	holanda
獸	fera
獸	besta
汽車	carro
汽車	automóvel
汽車	automóveis
汽車	carros
宏	macros
避免	evitando
避免	evitar
避免	evitar
避免	evita
避免	evitem
避免	evite
命令	comandos
命令	comando
命令	comandar
命令	ordem
命令	encomendar
命令	encomenda
命令	ordens
命令	encomendas
遠	far
遠	longe
結構	estruturas
結構	arquitetura
結構	arquitectura
結構	estrutura
結構	estrutural
結構	estruturais
埃及	egipto
埃及	egito
字母	alfabeto
字母	cartas
字母	letras
字母	letra
字母	carta
大陸	continental
大陸	continentais
大陸	continente
大陸	continente
大陸	continentes
可可	coco
可可	cacau
海岸	shore
海岸	litoral
海岸	costa
水平	horizontalmente
水平	horizontal
水平	horizontais
輝	fai
輝	huy
墨西哥	méxico
墨西哥	mexico
都市	metrópole
都市	metropolis
都市	metrópolis
學習	estudando
學習	estudar
學習	estudo
學習	estuda
學習	estude
學習	estudar
學習	aprender
學習	aprendizado
學習	aprendizagem
學習	aprendendo
學習	aprenda
學習	aprender
學習	aprende
賴	lai
阮	nguyễn
阮	nguyen
阮	ruan
動	mover
樂團	band
樂團	banda
樂團	orchestra
樂團	orquestra
那些	essas
那些	aqueles
那些	esses
那些	aquelas
材料	materiais
材料	material
材料	materiais
以後	depois
士兵	soldado
士兵	soldados
容易	facil
容易	fácil
容易	easy
容易	calma
魔法	mágica
魔法	mágico
魔法	magic
魔法	mágicas
魔法	magia
彼得	pedro
彼得	peter
大阪	osaka
茶	chá
孩子	criança
代理	agente
代理	deliberando
代理	atuando
代理	atuação
代理	procuração
代理	proxy
組合	combinação
組合	mistura
組合	mix
組合	mixagem
組合	misture
組合	misturar
正常	normais
正常	normal
北京市	beijing
北京市	pequim
王子	principe
王子	prince
王子	príncipe
模型	models
模型	modelos
模型	model
模型	modelo
夜	noites
夜	nights
夜	noite
夜	night
乘客	passageira
乘客	passageiros
乘客	passageiro
乘客	passageiros
錦標賽	campeonatos
錦標賽	torneio
錦標賽	torneios
錦標賽	torneios
錦標賽	campeonato
錦標賽	championship
禁止	ban
禁止	banimento
禁止	banir
禁止	proibição
禁止	proibida
禁止	proibidos
禁止	proibidas
禁止	proibido
禁止	proibida
禁止	proibidos
禁止	proibidas
禁止	proibido
禁止	proibições
禁止	interdição
禁止	proibição
重播	replay
重播	repetir
重播	repetição
重播	reprodução
重播	repetição
宣傳	publicidade
宣傳	propaganda
宣傳	advocacia
巨大	enormes
巨大	enorme
克拉	quilates
蛇	cobra
蛇	snake
蛇	serpente
蛇	cobras
蛇	serpentes
紫	roxo
紫	roxa
紫	púrpura
紫	violeta
紫	violet
週	semana
完整	cheia
完整	plena
完整	pleno
完整	full
完整	cheio
完整	completa
完整	completos
完整	complete
完整	completo
爆	explosão
翁	weng
上市	listagem
上市	listas
上市	listada
上市	listado
上市	enumerados
上市	listados
上市	listagem
上市	listar
德里	deli
德里	delhi
森林	floresta
森林	bosque
森林	florestas
森林	forest
森林	florestas
介紹	apresentando
介紹	introdução
介紹	introduzindo
介紹	apresentamos
介紹	introdução
介紹	apresentação
白色	brancos
白色	branco
白色	white
白色	brancas
白色	branca
晚上	noite
晚上	noite
晚上	night
國王	king
國王	rei
袁	yuan
欣	xin
耳	orelha
耳	ouvidos
耳	orelhas
耳	ouvido
耳	orelhas
耳	ouvidos
改變	mudando
改變	mudar
改變	mudança
改變	mudanças
改變	troco
廣場	quadrada
廣場	praça
廣場	square
廣場	quadrado
廣場	quadrados
廣場	piazza
廣場	praça
廣場	plaza
市民	cidadãos
市民	cidadã
市民	cidadão
樹	árvore
樹	arvore
樹	árvores
樹	arvores
大西洋	atlântica
大西洋	atlântico
聯邦	federal
聯邦	federais
聯邦	federação
聯邦	confederação
麻	cânhamo
土耳其	turquia
酸	azedo
酸	amargo
酸	azeda
酸	ácidos
酸	ácido
酸	ácidos
董事	diretores
董事	realizadores
董事	directores
外交	diplomática
外交	diplomático
外交	diplomáticos
外交	diplomacia
夫人	senhora
夫人	madame
公斤	quilogramas
公斤	quilos
公斤	quilograma
公斤	quilo
公斤	kilo
效果	efeito
效果	efeitos
說明	descrição
資格	qualificações
資格	qualificação
連續	consecutivas
連續	consecutivo
連續	consecutiva
連續	consecutivos
連續	contínua
連續	contínuo
連續	contínuas
連續	contínuos
連續	continuum
連續	contínuo
晚	tarde
晚	atrasada
晚	tardia
晚	atrasados
晚	atrasado
輪	roda
輪	volante
輪	rodas
輪	redonda
輪	redondo
輪	ronda
輪	round
輪	rodada
記錄	gravando
記錄	gravação
記錄	registro
記錄	recorde
記錄	gravar
記錄	record
記錄	registos
記錄	records
記錄	registros
記錄	discos
作戰	combate
寫	escreve
寫	escreva
寫	escrever
寫	escrevendo
寫	escrita
寫	escrever
鹿	veados
鹿	veado
鹿	cervo
地理	geográficos
地理	geográfico
地理	geográfica
地理	geografia
孝	hyo
姜	kang
姜	jiang
姜	ruivo
姜	gengibre
姜	ginger
最近	ultimamente
最近	recentemente
最近	recentes
最近	recente
咸	salgadas
咸	salgada
咸	salgado
網頁	website
網頁	site
秘密	segredo
秘密	secret
秘密	secreto
秘密	secreta
變	mudar
變	mudança
變	mudanças
變	troco
人大	npc
開放	abertura
開放	abre
開放	aberto
開放	abra
開放	abrir
開放	aberta
開放	open
主持人	moderador
主持人	organizador
主持人	hospedeiro
主持人	anfitrião
主持人	host
主持人	apresentador
主持人	acolhimento
主持人	facilitador
移民	imigrantes
移民	emigração
移民	migrantes
移民	imigração
移民	migração
移民	migrações
運輸	transportes
運輸	transporte
運輸	transportes
運輸	transporte
背	costas
背	volta
背	voltar
第八	oitava
第八	oitavo
姚	yao
大小	tamanhos
大小	size
大小	tamanho
大小	dimensão
演唱會	concerto
演唱會	concertos
演唱會	concert
演唱會	concertos
演唱會	shows
錫	tin
錫	lata
錫	estanho
習性	hábitos
頂	topo
頂	top
柏林	berlim
三個	tres
三個	three
三個	três
今天	hj
今天	hoje
符	amuleto
親	beijo
親	beijinho
親	kiss
兒子	son
兒子	filho
骨	bones
骨	ossos
骨	espinhas
骨	osso
骨	ossos
骨	bone
加州	califórnia
加州	california
人口普查	recenseamento
人口普查	censo
人口普查	recenseamentos
戰役	battle
戰役	batalha
戰役	batalhas
電台	radio
電台	rádio
墓	tumba
墓	túmulo
墓	sepultura
墓	cova
墓	túmulo
墓	grave
墓	campa
北方	norte
北方	north
北方	norte
北方	setentrional
北方	northern
活躍	ativo
活躍	activo
活躍	ativa
活躍	activa
活躍	ativos
星期一	segundas
星期一	segunda
首播	estréia
首播	estreia
首播	estreou
業務	negócios
業務	negócio
射	atire
射	atirar
前身	predecessor
前身	antecessora
前身	antecessor
前身	precursor
啟	kai
極	polar
極	extremamente
野	selvagem
野	wild
野	selvagens
投資	investindo
投資	investimento
投資	investir
投資	investe
投資	investir
投資	invista
投資	investimento
投資	investimentos
投資	investimento
投資	investimentos
海洋	oceanos
海洋	oceanos
海洋	oceano
類型	género
類型	gênero
類型	type
類型	digite
類型	tipo
類型	tipos
機會	chance
機會	oportunidade
機會	opportunity
機會	oportunidade
機會	oportunidades
機會	oportunidades
錯誤	engano
錯誤	erro
錯誤	errado
錯誤	errada
錯誤	enganos
錯誤	erros
錯誤	erro
錯誤	erros
儀	yee
總部	sede
總部	sedes
健康	saudável
健康	sãos
健康	saudáveis
健康	saude
健康	saúde
股	unidade
身高	altura
熱	quente
熱	gostosa
熱	gostosas
熱	heat
熱	calor
空中	antena
空中	aéreas
空中	aéreo
空中	aérea
空中	ar
空中	air
工人	trabalhadores
工人	operários
工人	trabalhadoras
工人	trabalhador
工人	operário
輕	light
輕	luz
輕	leve
輕	isqueiro
經常	freqüentemente
經常	frequentemente
經常	regulares
經常	regular
經常	freqüentemente
經常	frequentemente
經常	frequentes
經常	frequente
臺	esplanada
臺	terraço
臺	varanda
臺	terrace
滿	mitsuru
滿	cheia
滿	plena
滿	pleno
滿	full
滿	cheio
負	negativa
負	negativas
負	negativos
負	negativo
粵語	cantonês
亨利	henrique
交易	transação
交易	transacção
交易	trading
交易	negociação
交易	deal
交易	transações
交易	operações
交易	transacções
黑色	preta
黑色	black
黑色	preto
黑色	negro
黑色	pretas
爆炸	explosão
爆炸	explosão
爆炸	detonação
喜歡	like
喜歡	curta
喜歡	como
各種	variados
警方	polícia
警方	policia
十七	dezassete
十七	seventeen
十七	dezessete
尹	yoon
能量	energia
能量	energias
酒	álcool
酒	alcool
酒	vinho
酒	vinhos
地面	superficie
地面	superfície
地面	ground
地面	terreno
太平	taiping
普遍	universal
普遍	universais
十年	década
然後	então
然後	depois
十四	fourteen
十四	quatorze
十四	catorze
鬼	ghost
鬼	fantasmas
鬼	fantasma
昆	kun
中山	zhongshan
鼠	rato
鼠	ratazana
鼠	rat
鼠	rato
鼠	ratinho
鼠	mouse
鼠	ratinho
鼠	ratos
鼠	ratinhos
必要	necessários
必要	necessário
必要	necessária
必要	necessario
俄	russia
俄	rússia
彩	chae
山西	shanxi
南極洲	antártica
南極洲	antártida
南極洲	antárctica
南極洲	antárctida
南極洲	antártica
南極洲	antártida
南極洲	antártico
南極洲	antárctica
南極洲	antárctida
小型	small
小型	pequenos
小型	pequeno
小型	pequena
小型	pequenas
退出	desistir
退出	saida
退出	saída
退出	sair
以色列	israel
兒童	crianças
兒童	filhos
兒童	criança
一切	everything
一切	tudo
東部	oriente
東部	leste
東部	east
東部	orientais
東部	oriental
東部	leste
東部	eastern
逐漸	gradual
逐漸	gradualmente
博物館	museus
博物館	museus
博物館	museu
固定	fixo
固定	fixas
固定	fixos
固定	corrigido
固定	fixa
固定	estacionário
固定	estacionária
對話	conversação
對話	conversa
對話	diálogo
對話	dialogar
對話	diálogos
對話	diálogos
對話	diálogo
對話	janela
對話	conversas
琴	violino
階段	fase
階段	fases
階段	estádios
階段	estágios
階段	etapas
階段	fases
階段	palco
階段	etapa
江西	jiangxi
游	nado
游	natação
游	nadar
游	tour
游	natação
游	nadar
薛	xue
病	doente
病	doenças
病	doença
病	doenças
病	doença
病	enjoado
病	doentio
病	doente
病	doentes
病	doenças
病	doença
病	enjoo
問	pergunte
問	pedir
問	pergunta
問	perguntar
翡翠	jade
維持	manter
維持	mantendo
維持	manutenção
格式	formatar
格式	formatação
格式	formatos
格式	formato
格式	formatar
格式	formatação
事故	acidente
事故	acidentes
臺北	taipei
互	mútua
互	mútuo
刺	esfaquear
刺	facada
刺	facadas
藝人	artista
藝人	artistas
天使	angels
天使	anjos
天使	anjinho
天使	ángel
天使	anjo
天使	angel
表面	superficie
表面	superfície
池	piscina
池	pool
圖片	foto
圖片	fotografia
圖片	imagem
圖片	fotografias
圖片	fotos
圖片	imagens
圖片	image
圖片	imagem
圖片	imagens
建設	construção
建設	construções
風暴	tempestades
風暴	tempestade
風暴	storm
定義	definição
定義	definir
定義	defina
定義	define
定義	definindo
定義	definições
步兵	infantaria
指定	especifica
指定	designação
指定	denominação
指定	designados
指定	designada
指定	designado
指定	designadas
指定	especifica
指定	especifique
指定	especificar
解決	resolver
解決	resolve
解決	solucionar
解決	resolver
解決	resolva
熊	bears
熊	ursos
熊	xiong
熊	ursinho
熊	bear
熊	urso
休	hugo
休	hugh
國語	tangerina
國語	mandarim
火箭	foguetes
火箭	rockets
火箭	foguetões
火箭	foguetão
火箭	foguetes
火箭	foguete
火箭	rocket
騎士	knight
騎士	cavaleiro
騎士	cavalo
騎士	cavaleiros
騎士	cavs
騎士	knights
騎士	cavaleiros
指揮	comando
指揮	comandar
指揮	maestro
指揮	condutor
安排	organizar
安排	arranjar
安排	arranjos
安排	arranjos
安排	acordo
安排	arranjo
安排	convénio
實	minoru
象	elefantes
象	elefante
象	elefantes
明星	estrela
明星	star
明星	estrelas
明星	estrelas
明星	stars
爆發	surto
爆發	erupção
現任	correntes
現任	atual
現任	atuais
現任	actual
現任	corrente
現任	presentes
現任	presente
潮	maré
潮	marés
你的	seu
你的	sua
匈牙利	hungria
匈牙利	húngaros
匈牙利	húngaro
匈牙利	húngara
羊	ovinos
羊	ovelha
羊	carneiros
羊	ovelhas
羊	cabra
羊	bode
河流	rio
河流	rios
出席	atendente
出席	frequentou
出席	compareceu
出席	compareceram
改造	remodelação
改造	remodelar
車輛	veículos
車輛	veículo
車輛	veiculo
京都	kyoto
京都	quioto
五月	may
五月	maio
五月	pode
上午	manhã
上午	morning
河北	hebei
馮	feng
使用者	usuários
使用者	utilizador
使用者	usuário
使用者	utilizadores
使用者	usuários
鄧	deng
機械	maquinas
機械	máquina
機械	maquina
機械	maquinaria
機械	máquinas
機械	mecânico
機械	mecânicos
機械	mecânica
爭議	contestado
爭議	disputada
爭議	disputado
爭議	controvérsias
爭議	controvérsia
爭議	polêmica
爭議	diferendos
爭議	litígios
爭議	disputas
爭議	controvérsias
爭議	polémica
爭議	controverso
爭議	polêmica
爭議	controversa
爭議	litígio
爭議	contestação
爭議	disputa
爭議	contestar
發射	lançar
發射	lançamento
首先	primeira
首先	primeiros
首先	primeiramente
首先	primeiro
入侵	invasões
入侵	invasão
入侵	incursões
同盟	league
同盟	liga
同盟	alianças
同盟	aliança
同盟	alliance
同盟	aliados
轉換	conversão
轉換	converte
轉換	converter
轉換	converta
轉換	conversão
轉換	reconversão
轉換	transforme
轉換	transformada
轉換	transformar
轉換	transforma
轉換	convertendo
轉換	transformações
轉換	transformação
疑似	suspeita
疑似	suspeito
疑似	suspeitos
唱	sing
唱	cante
唱	cantem
唱	cantar
唱	canta
蕭	shaw
血	sangue
血	blood
努力	esforços
事情	coisas
監督	superintendência
監督	supervisão
監督	supervisionado
監督	supervisionada
監督	supervisão
監督	vigilância
軌道	track
軌道	trilha
軌道	faixa
軌道	orbital
軌道	orbitais
軌道	trilhas
軌道	trilhos
軌道	faixas
軌道	órbita
軌道	orbita
軌道	órbitas
軌道	orbita
今日	hj
今日	hoje
狼	loba
狼	lobo
狼	wolf
尼斯	boa
尼斯	belo
尼斯	bom
尼斯	legal
尼斯	nice
部門	departamento
部門	sector
部門	setor
汗	suar
汗	suando
汗	transpiração
汗	suores
汗	cã
汗	khan
汗	suar
汗	suor
汗	suado
汗	suada
南極	antártica
南極	antártida
南極	antártico
南極	antárctica
南極	antárctida
南極	antártica
南極	antártida
南極	antárctica
南極	antárctida
綜合	síntese
廣播	difusão
廣播	emissão
廣播	radiodifusão
廣播	transmissão
廣播	radiodifusão
廣播	radio
廣播	rádio
河畔	nad
比例	rácio
比例	proporção
比例	proporções
比例	proporção
比例	proporções
比例	proporcional
比例	proporcionais
偶像	ídolos
偶像	ídolo
偶像	ídolos
偶像	idol
側	lateral
側	laterais
側	lateral
側	lado
側	side
怡	jardine
父母	pais
父母	pais
它們	eles
它們	elas
鍾	relógio
選區	eleitorado
選區	circunscrição
廖	liao
渡	wataru
飛行	voando
飛行	voar
飛行	flying
飛行	voo
飛行	vôo
統一	unificado
統一	unificada
統一	unidade
統一	unity
統一	reunificação
統一	reagrupamento
統一	unificação
統一	harmonização
冬	inverno
大獎	jackpot
恢復	restauro
恢復	repor
恢復	restaurar
恢復	restauro
恢復	restauração
恢復	recuperação
恢復	valorização
恢復	cobrança
恢復	currículo
恢復	recomeçar
恢復	retomar
綠	midori
綠	verde
綠	green
綠	verdes
設施	facilidades
設施	instalações
設施	amenidades
設施	instalações
設施	facilidade
退役	desactivação
退役	desativação
退役	desmantelamento
退役	aposentado
退役	reformado
退役	reformados
退役	aposentados
框	box
框	caixa
框	molduras
框	armações
框	quadros
框	moldura
框	frame
框	armação
住宅	residencial
住宅	residenciais
住宅	residências
住宅	residence
住宅	residência
伊朗	irã
伊朗	irão
伊朗	iraniana
伊朗	iranianos
伊朗	iraniano
圍	wai
莊	banqueiro
莊	zhuang
混合	híbrida
混合	híbrido
混合	híbridos
混合	mistura
混合	mix
混合	mixagem
混合	misture
混合	misturar
混合	mistura
混合	misturando
混合	misturar
混合	mista
混合	misturados
混合	misturado
混合	misto
混合	mistura
混合	misturar
混合	mistura
混合	misturando
混合	mixagem
混合	misturar
殺	mate
殺	kill
殺	matem
殺	matar
殺	mata
殺	matar
山脈	montanhas
山脈	cordilheira
山脈	alcance
山脈	intervalo
山脈	gama
上海市	shanghai
上海市	xangai
莫斯科	moscou
莫斯科	moscovo
食品	alimentação
食品	alimentos
食品	alimento
食品	comida
食品	comidas
食品	alimentos
王國	reino
王國	kingdom
王國	reino
王國	reinos
希臘	grega
希臘	grécia
希臘	gregos
希臘	grego
希臘	grécia
深度	profundezas
深度	profundidades
深度	profundidade
高雄	kaohsiung
法案	bill
法案	contas
有限	limitado
有限	limitados
有限	limitadas
有限	limited
有限	limitada
有限	finitos
有限	finito
有限	finita
學者	académicos
學者	acadêmicos
學者	erudito
學者	estudioso
學者	acadêmicos
學者	estudiosos
戰士	soldado
戰士	warrior
戰士	guerreiro
戰士	guerreira
被迫	forçadas
被迫	forçada
被迫	forçado
被迫	forçou
被迫	forçados
湖北	hubei
合成	sintética
合成	sintéticas
合成	sintético
合成	sintéticos
合成	composto
合成	compósitos
合成	síntese
四十	forty
四十	quarenta
基因	gene
基因	genes
基因	genes
罪	pecado
罪	pecar
罪	sin
罪	pecados
鳥	ave
鳥	bird
鳥	passarinho
鳥	pássaro
鳥	aves
鳥	pássaros
鳥	aves
教練	coach
教練	treinador
展示	vitrine
展示	mostra
展示	espetáculo
展示	mostrar
展示	show
展示	visualização
展示	exibição
展示	exibir
湘	xiang
槍	pistola
槍	gun
槍	arma
錦	kam
只要	só
只要	apenas
義大利	itália
義大利	italiana
義大利	italianos
義大利	italiano
讀	lidos
讀	ler
讀	leia
讀	lê
讀	ler
讀	lendo
讀	leitura
很快	logo
很快	brevemente
成都	chengdu
追	perseguição
追	chase
厚	espesso
厚	grossa
厚	grosso
厚	espessa
拍	atire
拍	atirar
統治	reinar
統治	reinado
藩	domínio
藩	dominio
部落	tribo
部落	tribos
部落	tribais
部落	tribal
部落	tribos
圓	círculo
圓	circle
圓	circulo
圓	redonda
圓	redondo
圓	ronda
圓	round
圓	rodada
幫助	socorro
幫助	ajude
幫助	ajudar
幫助	ajuda
教會	igrejas
教會	igrejas
教會	igreja
連結	conectando
連結	conexão
連結	link
連結	ligação
連結	conecte
連結	ligar
連結	conectar
連結	conexão
設定	conjunto
設定	definir
設定	set
設定	definido
設定	configuração
設定	configurações
設定	configuração
設定	definições
記者	repórteres
記者	jornalista
記者	repórter
記者	reporter
數量	quantidades
數量	grandezas
數量	quantidades
數量	quantidade
星系	galáxias
星系	galaxy
星系	galáxia
鳳	fénix
鳳	fênix
鳳	phoenix
假	falsa
假	false
假	falsas
假	falsos
假	falso
假	falsa
假	falsos
假	falso
假	fake
感	sentido
感	senso
留下	ficar
留下	fica
留下	stay
留下	fique
方便	convenientes
方便	conveniente
領	colarinho
領	gola
領	coleira
領	colar
程式	programar
程式	programa
程式	programas
校長	principal
合理	razoável
合理	razoáveis
挪威	noruegueses
挪威	norueguesa
挪威	norueguês
挪威	noruega
步	step
步	passo
步	etapa
步	degrau
勇	yong
所在地	localização
解釋	explicações
解釋	explicações
解釋	explicação
解釋	expliquem
解釋	explicar
解釋	explica
解釋	explique
十九	dezenove
十九	nineteen
十九	dezanove
刀	sword
刀	espada
刀	faca
批評	críticas
批評	crítica
批評	críticas
批評	critica
批評	criticar
批評	criticam
太子	principe
太子	prince
太子	príncipe
檔案	arquivos
檔案	ficheiros
檔案	arquivo
檔案	arquivos
檔案	arquivo
檔案	ficheiro
檔案	arquivo
檔案	arquivar
爵士	jazz
狗	cão
狗	cadela
狗	dog
狗	cachorro
狗	cães
狗	cachorros
國會	parlamento
國會	congresso
國會	congressos
病毒	virus
病毒	vírus
病毒	vírus
富士	fuji
阿根廷	argentina
當選	eleito
當選	eleita
當選	eleitos
創	tron
計算	calcula
計算	calcular
計算	calcule
計算	calculando
計算	calculista
計算	computação
計算	informática
計算	cálculos
計算	cálculo
計算	cálculos
對手	rival
對手	adversários
對手	oponentes
對手	opositores
對手	rivais
對手	adversário
對手	opositor
對手	oponente
碧	bea
湯	sopa
一天	dia
艦隊	frotas
艦隊	frota
廣州	cantão
廣州	guangzhou
錢	dinheiro
錢	money
錢	grana
碑	monumento
食用	comestível
食用	comestíveis
晉	jin
晉	gênios
廣東	guangdong
廣東	cantonês
棒球	beisebol
棒球	baseball
棒球	basebol
中立	neutralidade
中立	neutral
中立	neutro
中立	neutra
中立	neutralidade
中立	neutros
質量	missa
質量	massa
質量	qualidade
化石	fósseis
化石	fóssil
化石	fósseis
持有	posse
持有	possessão
持有	holdings
持有	explorações
持有	segurando
持有	holding
理解	percebido
理解	entendido
理解	entendi
理解	entendeu
理解	compreendido
理解	compreendeu
理解	entendendo
理解	compreender
理解	compreendendo
理解	entendimento
理解	compreensão
波蘭	polônia
波蘭	polónia
美洲	america
美洲	américa
美洲	américas
恆星	estelares
恆星	estelar
恆星	estrela
恆星	star
恆星	estrelas
恆星	estrelas
恆星	stars
淑	sook
部長	ministro
部長	ministra
挑戰	desafios
挑戰	desafio
挑戰	challenge
挑戰	desafiante
挑戰	desafiador
挑戰	desafiar
挑戰	desafiando
東方	oriente
東方	leste
東方	east
東方	orientais
東方	oriental
東方	oriente
東方	orientais
東方	oriental
東方	leste
東方	eastern
賈	jia
羽毛球	badminton
幾乎	quase
阿拉	allah
阿拉	alá
玲	ling
消失	desaparecer
消失	desaparece
消失	sumir
消失	desapareça
例子	exemplos
司令	comandante
月球	lunares
月球	lunar
月球	lua
月球	moon
地圖	mapa
地圖	mapas
地圖	mapa
杭州	hangzhou
女兒	filha
結婚	casamento
結婚	matrimônio
岳	yue
引用	citado
引用	citadas
引用	citados
引用	citada
引用	citar
引用	citação
引用	cotações
引用	citações
引用	aspas
官員	funcionários
官員	oficiais
請求	solicitações
請求	requisições
請求	pedidos
請求	pedir
請求	solicitação
請求	pedido
請求	solicitar
殖民地	colônias
殖民地	colónias
殖民地	colônia
殖民地	colónia
原子	átomos
原子	atômica
原子	atómica
原子	atómico
原子	atômico
原子	átomo
原子	átomos
原子	atom
菲律賓	filipinas
觀眾	espectadores
觀眾	público
觀眾	audiência
觀眾	platéia
觀眾	plateia
觀眾	públicos
觀眾	espectadores
觀眾	visualizadores
觀眾	telespectadores
進攻	atacar
進攻	attack
進攻	ataquem
進攻	ataque
珊	sun
珊	sol
貓	cats
貓	gatos
貓	gatas
貓	gato
貓	gata
吸引	atracção
吸引	atração
吸引	atraídas
吸引	atraiu
吸引	atraído
吸引	atraídos
吸引	atraia
吸引	atraem
吸引	atrair
吸引	atraindo
吸引	atrair
測試	testar
測試	teste
測試	ensaio
測試	exames
測試	testes
測試	ensaios
測試	testando
測試	ensaios
測試	teste
測試	testes
測試	ensaio
專業	professional
專業	profissionais
專業	profissional
專業	profissão
專業	especialidade
旅遊	tour
旅遊	viajar
旅遊	viagem
旅遊	viaje
旅遊	viagens
旅遊	turismo
旅遊	turistas
旅遊	turista
旅遊	viajando
旅遊	viajar
石油	azeite
石油	óleo
石油	petróleo
石油	óleos
石油	petróleo
浪	ondas
浪	onda
浪	acenar
浪	wave
需求	need
需求	preciso
