tudi	همچنین
ram	رم
hrana	غذایی
hrana	خوراک
hrana	غذا
poročena	married
poročena	متاهل
poročena	ازدواج
odgovornosti	مسولیت
odgovornosti	مسئولیتی
odgovornosti	مسئولیت
kakorkoli	هرچند
naslovi	عناوین
živega	زنده
nizke	کم
nizke	low
modri	کبود
modri	آبی
modri	بلو
ameriko	آمریکای
ameriko	امریکا
ameriko	آمریکا
upravna	اداری
težje	سنگینتر
steno	وال
steno	دیواری
steno	دیوار
felix	فلیکس
felix	فیلیکس
postajo	پاسگاه
postajo	ایستگاه
priročnik	دستی
priročnik	راهنما
dogovor	توافقنامه
dogovor	موافقتنامه
dogovor	قرارداد
dogovor	توافق
dogovor	معامله
dogovor	توافق
austin	آستین
illinois	ایلینوی
blok	بلوک
blok	بلاک
jules	جولز
jules	ژول
pogosti	رایج
pogosti	معمولی
pogosti	مشترک
postavitev	چیدمان
postavitev	کاریابی
modre	کبود
modre	آبی
modre	بلو
pianist	پیانیست
športne	اسپورتینگ
športne	ورزشی
športne	اسپرت
športne	اسپورت
športne	ورزشی
športne	ورزش
ranjen	مجروح
ranjen	زخمی
ohranjen	محفوظ
stike	مخاطبین
uporabnika	کاربر
indijska	سرخپوست
indijska	هندی
bis	بیس
članice	اعضای
članice	اعضا
vod	جوخه
vod	جوخه
uradnik	کارمند
uradnik	رسمی
notre	نوتر
lastniki	صاحبان
obsojen	محکوم
obsojen	محکوم
ohio	اوهایو
atomi	اتمهای
atomi	اتمها
log	ثبت
mladost	جوانی
mladost	جوانان
franjo	فرانیو
queen	queen
queen	ملکه
queen	بیبی
začetni	آغازی
začetni	آغازین
rumeno	زرد
poklic	حرفه
poklic	شغلی
poklic	شغل
poklic	اشغال
vlog	سپرده
pokopališče	قبرستان
pokopališče	گورستان
pokopališče	قبرستان
koroška	کرنتن
šesto	ششمین
šesto	ششم
šesto	ششمی
steber	ستون
steber	رکن
steber	ستونی
steber	ارکان
lega	موضع
lega	موقعیت
turistično	توریست
turistično	گردشگری
turistično	جهانگرد
turistično	توریستی
turistično	گردشگر
priložnosti	فرصتها
priložnosti	فرصتهای
reakcijo	واکنشی
reakcijo	واکنش
zamisel	ایده
jak	یاشار
izguba	خسارات
izguba	ضرر
avto	خودرو
avto	خودروی
avto	ماشین
cross	صلیب
cross	کراس
cross	عبور
golob	داو
golob	فاخته
golob	کبوتر
golob	کبوتری
golob	کبوتر
vesolju	کائنات
vesolju	کیهان
vesolju	گیتی
alkohola	الکل
bogov	خدایان
usd	usd
vek	پلک
preživetje	بقا
preživetje	بقای
preživetje	بقاء
latns	latns
opazovanja	مشاهدات
opazovanja	مشاهده
opazovanja	رصد
prireditve	رویدادهای
prireditve	رویدادها
prireditve	حوادث
prireditve	اتفاقات
stanley	استنلی
podmornico	زیردریایی
podmornico	ساب
podmornico	فرعی
longew	longew
disney	دیزنی
barcelona	بارسلون
barcelona	بارسلونا
centre	مراکز
centre	مراکز
faze	مراحل
tehnik	تکنسین
tehnik	تکنیکهای
räikkönen	رایکونن
kitaro	گیتار
mohamed	محمد
mohamed	محمد
hitler	هیتلر
ustanova	موسسه
ustanova	تاسیس
ustanova	تأسیس
ustanova	موسسه
ustanova	مؤسسه
peugeot	پژو
collins	کالینز
huber	هابر
ustvariti	ایجاد
vidna	نمایان
vidna	مرئی
intenzivno	شدید
elizabeta	الیزابت
samica	نسوان
samica	زن
samica	مؤنث
samica	مونث
samica	ماده
billy	بیلی
dodatek	پیوست
dodatek	آپاندیس
dodatek	الحاق
dodatek	ذیل
kemijo	chemistry
kemijo	شیمی
gospa	بانوی
gospa	بانو
gospa	بانوی
gospa	بانو
bombe	بمبها
bombe	بمبهای
industrijo	صنعت
industrijo	صنایع
plemstvo	اصالت
angela	آنگلا
angela	آنجلا
dokument	سند
dokument	نوشتار
sproži	تلنگر
sproži	ماشه
težke	سنگینی
težke	سنگین
arhitekta	معمار
arhitekta	architect
enotnosti	همبستگی
enotnosti	وحدت
enotnosti	اتحاد
kristjani	مسیحیان
kristjani	مسیحی
kristjani	نصارا
castle	قصر
castle	کاستل
castle	کستل
castle	قلعه
castle	کسل
posredno	غیرمستقیم
carter	کارتر
koordinate	مختصات
priprave	آمادگی
priprave	تدارک
priprave	مقدمات
poudarek	تأکید
poudarek	تاکید
direktno	مستقیما
direktno	مستقیماً
duše	نفوس
zvon	ناقوس
zvon	زنگ
zvon	بل
komentar	توضیح
komentar	نظر
komentar	تفسیری
komentar	تفسیر
vesolje	کائنات
vesolje	کیهان
vesolje	گیتی
vesolje	فضای
vesolje	فضا
vesolje	فضایی
vesolje	فاصله
boril	جهاد
dejavnik	فاکتور
dejavnik	عامل
učenec	مردمک
učenec	محصل
učenec	شاگرد
učenec	دانشجو
neskončno	نامتناهی
neskončno	بینهایت
neskončno	نامحدود
neskončno	بیکران
neskončno	نامتناهی
neskončno	بینهایت
deček	پسر
deček	boy
fernández	فرناندز
oskarja	اسکار
organi	ارگان
organi	اندامها
organi	اندام
zavezništvo	ائتلاف
zavezništvo	وصلت
zavezništvo	اتحاد
odgovorni	مسئول
odgovorni	مسول
odgovorni	مسئولیت
indiana	ایندیانا
končna	نهائی
končna	نهایی
končna	پایانی
končna	آخرین
končna	فاینال
zagotovo	قطعاً
zagotovo	قطعا
gilbert	گیلبرت
krivulje	منحنی
meči	شمشیرهای
meči	شمشیرها
nasilje	خشونت
ponudbo	پیشکش
ponudbo	پیشنهاد
ponudbo	تقدیم
ane	ana
grant	گرنت
grant	گرانت
grant	اعطای
definicija	تعریف
pij	نوشیدن
pij	بنوش
pij	بنوشید
operi	تماشاخانه
operi	اُپرا
operi	اپرا
pogoj	شرط
pogoj	شرایط
sorazmerno	متناسب
sposoben	توانایی
sposoben	لایق
sposoben	قادر
sposoben	توانا
okvir	چارچوب
okvir	چهارچوب
okvir	قاب
okvir	چارچوب
okvir	فریم
trenerja	coach
trenerja	دلیجان
trenerja	مربیگری
trenerja	مربی
marco	مارکو
sintezo	سنتز
odgovornost	مسولیت
odgovornost	مسئولیتی
odgovornost	مسئولیت
odgovornost	جوابگو
železni	آهنی
tradicionalne	سنتی
creek	کریک
creek	نهر
otočje	جزایر
crawford	کرافورد
wien	wien
kodo	کد
nizka	کم
nizka	low
streho	سقف
streho	بام
nenavadno	غیرعادی
nenavadno	عجیبی
nenavadno	عجیب
nenavadno	فرد
nenavadno	عجیب
podpora	پشتیبان
podpora	پشتیبانی
podpora	حمایت
državljanska	مدنی
državljanska	سیویک
kongres	کنگره
bor	پاین
bor	کاج
bor	بور
zastave	پرچم
zastave	پرچم
zastave	پرچمها
zastave	پرچمهای
ustavi	توقف
dana	دانا
dana	دینا
dana	دنا
učinkovitosti	اثربخشی
kemija	chemistry
kemija	شیمی
cilji	اهداف
cilji	اهداف
medicina	دارو
medicina	طب
medicina	پزشکی
medicina	داروها
tekočina	سیال
tekočina	مایع
tekočina	شاره
tekočina	مایع
karte	کارتها
karte	ورق
karte	کارتهای
karte	بلیط
karte	بلیت
pablo	پابلو
zračno	ایر
zračno	هوا
zračno	هوایی
vključen	شامل
vključen	درگیر
vključen	دخیل
nosil	پوشیده
nosil	ساییده
nosil	پوشید
ita	ita
organizira	سازماندهی
četrtek	پنجشنبه
frankfurt	فرانکفورت
lahka	سبک
lahka	روشنایی
lahka	نور
lahka	روشن
lahka	نوری
irske	ایرلند
irske	ایرلندی
invazija	تهاجم
invazija	هجوم
dediščino	میراث
dediščino	ارث
dediščino	ارث
vratu	نک
vratu	گردن
polieder	چندوجهی
microsoft	مایکروسافت
microsoft	microsoft
predor	تونلی
predor	تونل
vila	ویا
vila	ویلایی
vila	ویلا
vila	ویلای
vila	ویلا
učiteljica	معلم
učiteljica	معلمی
učiteljica	teacher
učiteljica	آموزگار
preživeli	بازماندگان
preživeli	بازمانده
facebook	facebook
facebook	فیسبوک
facebook	فیس
prijateljev	دوستان
ekonomski	اقتصادی
gostote	تراکم
gostote	چگالی
cena	قیمتش
cena	بهای
cena	پرایس
cena	بهایی
cena	قیمتی
cena	قیمت
nastopov	گیگ
nenadoma	یهویی
nenadoma	ناگهان
vez	باند
vez	پیوند
napoleon	ناپلئون
bolgarija	بلغارستان
roki	دست
roki	بازوان
roki	بازوها
roki	آغوش
roki	بازو
atp	atp
sinovi	پسران
sinovi	فرزندان
tipi	انواع
bogata	ثروتمند
bogata	ثروتمندان
bogata	پولدار
bogata	پولداری
bogata	غنی
bogata	ریچ
ogled	تور
ogled	tour
ogled	پیشنمایش
ogled	نما
ogled	نمای
taborišča	اردوگاه
enoti	واحدها
latd	latd
sestavljeni	کامپوزیت
sestavljeni	مرکب
mandat	فرمانی
petar	پتار
kapaciteta	ظرفیت
kapaciteta	گنجایش
primarni	ابتدایی
primarni	اصلی
primarni	اولیه
obleganje	محاصره
obnova	نوسازی
obnova	بازسازی
obnova	تجدید
obnova	بازگردانی
obnova	مرمت
obnova	ترمیم
obnova	بازسازی
obnova	نوسازی
obnova	بازسازی
poletja	سامرز
galerijo	گالری
galerijo	نگارخانه
galerijo	gallery
prazna	خالی
prazna	تهی
dovoljeno	مجاز
dovoljeno	مجاز
fotografija	فتو
fotografija	photo
fotografija	عکس
fotografija	عکاسی
fotografija	photography
fotografija	عکسبرداری
fotografija	عکس
longd	longd
komunikacije	ارتباطات
komunikacije	مخابرات
komunikacije	آیات
organizem	ارگانیسم
organizem	ارگانیزم
slabost	ضعف
slabost	تهوع
elektronska	electronic
elektronska	الکترونیکی
elektronska	الکترونیک
konstantinopel	قسطنطنیه
gonzález	گونزالس
georgia	گرجستان
georgia	جورجیا
težka	سنگینی
težka	سنگین
težka	سخت
težka	سختی
težka	دشوار
dodatni	اضافی
vetra	باد
vetra	بادی
cene	قیمتها
finance	مالی
unesco	یونسکو
günther	گونتر
vektor	بردار
znamenje	شگون
znamenje	فال
znamenje	طالع
pope	پاپ
pope	پوپ
din	الدین
din	din
spopad	کلش
spopad	برخورد
spopad	درگیری
spopad	منازعه
spopad	کشمکش
spopad	نزاع
spopad	ناسازگاری
nina	نینا
nationalyears	nationalyears
širi	گسترش
širi	منبسط
mount	کوه
mount	طور
rjave	قهوهای
rjave	براون
oddaljen	دوردست
saša	ساشا
saša	ساشا
riba	فیش
riba	ماهیان
riba	ماهی
amatersko	آماتور
premoženje	ویژگی
premoženje	دارایی
premoženje	ملک
premoženje	اموال
premoženje	مالکیت
premoženje	داراییهای
premoženje	دارائی
premoženje	دارایی
premoženje	ثروت
premoženje	مال
športna	اسپرت
športna	اسپورت
športna	ورزشی
športna	ورزش
camp	اردوگاه
camp	اردو
camp	کمپ
zbiranje	جمع
zbiranje	گردآوری
zbiranje	مجموعۀ
zbiranje	مجموعه
tehniki	متخصصان
motnja	پارازیت
motnja	دخالت
motnja	مداخله
motnja	تداخل
motnja	ناآرامی
motnja	اختلال
motnja	خودشیفته
motnja	اختلالات
sestav	مجلس
sestav	مجمع
sestav	محفل
dia	dia
dia	دیا
zamisli	ایده
postaji	پاسگاه
postaji	ایستگاه
pretvori	تبدیل
predhodnik	اسبق
glasovanja	رای
glasovanja	رأی
koreja	کره
popolna	عالی
popolna	perfect
popolna	پرفکت
popolna	تکمیل
sava	ساوا
šah	چس
šah	شطرنج
suha	خشک
suha	خشکیده
suha	لاغری
suha	لاغر
ravnanje	گرداندن
simona	سیمون
simona	سایمن
simona	سایمون
simona	سیمونا
komponente	تبصره
komponente	قطعات
komponente	اجزای
irak	عراق
prostovoljno	داوطلبانه
prostovoljno	اختیاری
prostovoljno	داوطلبانه
atom	اتم
leonard	لئونارد
fischer	فیشر
discipline	انضباط
victoria	ویکتوریا
mlin	میل
mlin	آسیاب
pomorske	دریانوردی
temelj	پایه
temelj	بنیاد
vnuk	نوه
vnuk	نوه
vaje	تمرین
vaje	تمرین
vaje	مشق
vaje	ورزش
vaje	تمرین
igralke	بازیگرها
igralke	بازیگر
igralke	actress
prisiljen	اجباری
prisiljen	اجبار
združitev	ادغام
združitev	تلفیق
split	شکافتن
teoretično	نظری
giancarlo	جیانکارلو
praznuje	جشن
čiščenje	نظافت
čiščenje	پاکسازی
mandata	فرمانی
morgan	مورگان
morgan	مرگان
morgan	مورگن
tir	شیار
tir	تیر
tir	tir
asistent	دستیاری
asistent	دستیار
turner	ترنم
turner	ترنر
proizvajalca	سازنده
straža	نگهبانان
straža	گارد
straža	نگهبانی
straža	گارد
napaka	خطای
napaka	خطا
letna	سالانه
letna	سالیانه
letna	سالانه
letna	سالیانه
latm	latm
mergedrow	mergedrow
body	بدن
body	بدنی
body	بدنه
body	جسم
body	body
površje	سطح
površje	سطحی
johan	یوهان
longm	longm
kapelo	نمازخانه
kapelo	چپل
kapelo	کلیسای
surtees	سرتیس
media	رسانه
bot	ربات
bot	bot
življenjepis	بیوگرافی
življenjepis	تذکره
življenjepis	زندگینامه
letalsko	هوانوردی
letalsko	هواپیمایی
semena	بذر
semena	دانه
semena	بذر
semena	دانه
semena	نسل
hala	hala
hala	هلا
hala	هال
hala	هل
hala	hal
poroka	ازدواج
poroka	عروسی
poroka	ازدواج
uporabna	مفید
uporabna	کاربردی
western	وسترن
western	غربی
ptica	پرنده
vesna	وسنا
web	تار
web	وب
web	وبی
sarah	ساره
jet	جت
industrijski	صنعتی
steklo	گلاس
steklo	گلس
steklo	لیوان
steklo	شیشه
raketa	راکت
raketa	موشک
raketa	موشک
raketa	موشکی
prevajanje	ترجمه
prevajanje	ترجمه
klasična	کلاسیک
klasična	کلاسیک
klasična	classic
moralo	روحیه
moralo	اخلاق
moralo	اخلاقیات
moralo	اخلاقی
moralo	اخلاق
maple	افرا
zračna	ایر
zračna	هوا
zračna	هوایی
puška	تفنگ
premik	شیفت
premik	جابجایی
premik	گردشی
tabela	میز
tabela	سفره
tabela	جدول
ven	بیرون
ven	برون
poletje	تابستان
poletje	سامر
poletje	تابستون
poletje	تابستانی
svetilnik	بیکون
maxi	ماکسی
peč	کوره
peč	فر
peč	فره
peč	اجاق
peč	تنور
uspešni	موفق
uspešni	رستگار
lady	بانوی
lady	بانو
borec	رزمنده
borec	جنگنده
borec	مبارز
borec	مبارزان
drugačno	متفاوت
freiburg	فرایبورگ
psa	psa
okoliških	اطراف
okoliških	احاطه
okoliških	پیرامون
medici	مدیچی
pogajanja	مذاکرات
pogajanja	مذاکره
pogajanja	مذاکره
pogajanja	مذاکرات
pogajanja	مذاکره
nog	پاهایش
nog	نوازش
nog	پاها
nog	پا
klorid	کلرید
tekoče	مایع
jezer	لیکس
kultur	فرهنگهای
pravne	مجاز
pravne	قانونی
pravne	حقوقی
izredni	استثنایی
izredni	استثنائی
mira	میرا
narobe	اشتباه
narobe	نادرست
temelje	پایه
temelje	بنیاد
temelje	پایه
prizma	منشور
fra	فرا
louise	لوئیز
louise	لوییز
mešanica	اختلاط
mešanica	مخلوط
mešanica	میکس
mešanica	آمیخته
mešanica	مخلوطی
mešanica	ترکیب
deutsche	دویچه
varovanje	محافظت
varovanje	امنیتی
varovanje	حراست
varovanje	امنیت
varovanje	حفاظت
varovanje	پناه
varovanje	محافظت
šesti	ششمین
šesti	ششم
šesti	ششمی
odred	فوج
ustring	ustring
nesreča	حادثه
nesreča	تصادفی
nesreča	تصادف
prazniki	تعطیلات
prazniki	اعیاد
manjka	گمشده
rak	سرطانی
rak	سرطان
sporočil	پیامها
sporočil	پیام
nigel	نایجل
veselje	مسرت
veselje	شادی
veselje	جوی
veselje	شادمانی
veselje	خوشی
strank	مشتریان
strank	مشتری
strank	موکلین
zavest	آگاهی
zavest	هوشیاری
zavest	خودآگاه
zavest	آگاهی
zavest	هشیاری
izdelek	مطلب
izdelek	مقالۀ
izdelek	مقاله
izdelek	فرآورده
izdelek	محصول
izdelek	ضرب
izdelek	حاصل
podrobno	مفصل
prehrano	تغذیه
prehrano	رژیم
prehrano	رژیمی
zmeraj	always
zmeraj	همیشه
roberts	رابرتس
roberts	رابرتز
vodik	هیدروژن
vodik	هیدروژنی
desetletje	دهه
desetletje	میلادی
zvrst	ژانر
geograf	جغرافیدان
zanimiv	جالب
zanimiv	جالبی
zanimiv	جالبه
point	نکته
point	نقطه
point	پوینت
tanki	تانک
tanki	تانکها
sedeža	صندلی
dosežek	دستاوردهای
dosežek	کامیابی
vietnam	ویتنام
zasedbo	گچ
zasedbo	بیندازید
polna	پر
polna	کاملش
polna	سرشار
polna	فول
polna	پره
nenehno	دائماً
nenehno	دائما
jam	جم
jam	مربا
goran	گوران
fant	پسر
fant	boy
lego	لگو
ogljika	کربن
ogljika	کربنی
nasa	ناسا
nevarne	خطرناکی
nevarne	خطرناک
podatek	اطلاعات
podatek	معلومات
original	اصیل
original	اصلی
original	اوریجینال
svetlobni	مبین
mešani	مخلوط
mešani	مختلط
umik	نشینی
vzroki	علل
vzroki	موجب
pleme	قبیله
raziskava	تحقیق
raziskava	تحقیقاتی
raziskava	تحقیقات
raziskava	پژوهش
raziskava	تحقیق
raziskava	تحقیقات
raziskava	سروی
raziskava	نظرسنجی
genov	ژنها
genov	ژن
genov	ژنهای
ravnine	دشتی
ravnine	دشتهای
tenor	تنور
vnos	معرفی
vnos	مقدمه
vnos	اشنایی
vnos	آشنایی
vnos	مدخل
vnos	ورودی
vnos	ورود
vnos	ورودی
plen	انفال
plen	غنایم
plen	غنیمت
plen	درندگان
plen	طعمه
plen	شکارش
plen	تاراج
plen	غنیمت
namedata	namedata
stališče	موضع
stališče	موقعیت
sistematično	سیستماتیک
sistematično	اصولی
stroški	هزینه
narodi	مردمان
narodi	ملت
narodi	ملتها
narodi	ملل
ponedeljek	دوشنبه
massachusetts	ماساچوست
bolnišnice	بیمارستان
bolnišnice	بیمارستانها
resnice	حقیقتی
resnice	واقعیت
resnice	حقیقت
resnice	حق
določanje	عزم
blankname	blankname
rumene	زرد
umrli	مرحوم
žuželke	حشرات
žuželke	حشرات
bolniki	بیمارها
bolniki	بیماران
montana	مونتانا
skupščina	مجلس
skupščina	مجمع
skupščina	محفل
narava	سرشت
narava	طبیعت
računalniško	رایانه
računalniško	کامپیوتر
rojstvo	تولد
rojstvo	birth
rojstvo	ولادت
samci	ذکور
samci	مذکر
samci	نر
razprava	بحثش
razprava	بحث
razprava	مناظره
kvadratnih	مربع
kvadratnih	میدان
stalna	پایدار
stalna	همیشگی
stalna	دائم
stalna	دائمی
stalna	دایمی
stalna	دایم
dokumentov	اسناد
simfonija	سمفونی
mreža	توری
mreža	گرید
mreža	شبکه
mreža	شبکه
mreža	network
harrison	هریسون
tek	روان
tek	دویدن
tek	اجرا
tek	اشتهای
tek	اشتها
trulli	ترولی
urejeno	مرتب
bolgarski	بلغاری
robinson	رابینسون
encim	آنزیم
vala	والا
vala	ولا
dolžnost	وظیفه
znamke	تمبر
potomci	فرزندانی
potomci	اولاد
potomci	فرزند
potomci	زاد
potomci	نوادگان
roma	roma
roma	روما
glasovi	رای
glasovi	رأی
glasovi	صداها
glasovi	صداهایی
glasovi	صداهای
glasovi	آوازها
bavarski	باواریا
znanstvenik	دانشمندی
znanstvenik	دانشمند
boginja	الهه
albedo	سپیدایی
jaguar	جگوار
palico	نیشکر
palico	چوب
potreb	نیاز
bogat	ثروتمند
bogat	ثروتمندان
bogat	پولدار
bogat	پولداری
bogat	غنی
bogat	ریچ
bogat	ثروتمندان
bogat	ثروتمندی
bogat	پولدار
bogat	ثروتمند
cel	کل
cesarski	امپراطوری
cesarski	سلطنتی
cesarski	امپراتوری
vratar	دربان
jelena	آهو
jelena	دیر
jelena	گوزن
jelena	آهویی
jelena	آهوی
generacija	نسل
veleposlaništvo	سفارت
veleposlaništvo	سفارتخانه
otoke	جزایر
kolesar	cyclist
hokej	هاکی
ostro	شارپ
ostro	تیزی
ostro	هشیار
ostro	تیز
novejše	جدیدتر
full	پر
full	کاملش
full	سرشار
full	فول
full	پره
poudarja	highlights
katoliško	کاتولیک
otroštvo	کودکی
otroštvo	بچگی
kelly	کلی
odsotnosti	غایب
odsotnosti	غیبت
odsotnosti	غیاب
oceni	ارزیابی
oceni	تعیین
učenjak	ادیب
učenjak	پژوهشگر
tole	این
želje	خواهان
želje	طالب
želje	آرزوها
želje	میخواهد
kitare	گیتار
rokopis	خطی
dave	دیو
snooker	اسنوکر
prispevki	اهدا
razlago	تعبیر
razlago	تفسیر
primarno	ابتدایی
primarno	اصلی
primarno	اولیه
primarno	عمدتاً
daimler	دایملر
banke	بنک
banke	بانکها
banke	بانک
banke	بنکس
walker	واکر
walker	والکر
prodaja	فروش
prodaja	فروختن
prodaja	فروش
prodaja	فروش
prodaja	sale
prodaja	حراج
priprava	آمادگی
priprava	تدارک
alba	آلبا
alba	البا
koch	کوخ
koch	کخ
jeruzalem	اورشلیم
jeruzalem	قدس
dokumenti	اسناد
gotska	گوتیک
plus	پلاس
teritorialne	ارضی
fisichella	فیزیکلا
trenutna	جاری
trenutna	جریان
učinka	اثر
učinka	جلوه
učinka	تأثیر
judd	جاد
ubit	کشته
žarki	اشعه
uničenje	تخریب
uničenje	هلاکت
uničenje	نابودی
uničenje	خرابی
uničenje	ویرانی
danske	دانمارکی
danske	دانمارک
prince	پرنس
prince	پرینس
prince	شاهزاده
vodika	هیدروژن
vodika	هیدروژنی
vodnjak	فواره
vodnjak	سرچشمه
vodnjak	چشمه
dance	dance
dance	رقص
podobnosti	شباهت
podobnosti	تشابه
podobnosti	شباهت
pisava	قلم
vzame	میگیرد
pripovedovalec	راوی
hunter	هانتر
hunter	شکارچی
plan	تدبیر
plan	پلان
plan	نقشه
povečano	افزایش
povečano	افزود
rojeni	متولد
rojeni	زاده
volk	گرگ
volk	وولف
volk	گرگه
volk	ولف
derek	درک
kriza	بحرانی
kriza	بحران
čoln	قایق
čoln	کشتی
povečana	افزایش
povečana	افزود
opazovanje	مشاهده
opazovanje	رصد
resne	جدی
soncu	آفتاب
soncu	خورشید
soncu	سون
soncu	سان
plovilo	مجرا
ladislav	لادیسلاوا
mirna	میرنا
xvi	شانزدهم
psiholog	روانشناس
jugoslovansko	یوگوسلاوی
ureja	تدبیر
živa	زنده
ključ	کلید
ključ	کلیدی
verska	مذهبی
verska	دینی
mongoli	مغول
mongoli	مغولها
težki	سنگینی
težki	سنگین
potreba	نیاز
potreba	نیازمند
potreba	ضرورت
evans	ایوانز
evans	اونس
evans	اوانس
evans	اونز
evans	اوانز
dviga	طلوع
razpravo	بحثش
razpravo	بحث
california	california
california	کالیفرنیا
ukrajina	اوکراین
načini	راهها
načini	راههایی
načini	راههای
načini	روشهای
načini	حالتهای
grande	گرانده
grande	گراند
opero	تماشاخانه
opero	اُپرا
opero	اپرا
modo	فشن
modo	مد
modo	fashion
modo	مُد
najvišjo	بالاترین
morale	اخلاق
morale	اخلاقیات
morale	اخلاقی
morale	اخلاق
vinci	وینچی
ann	ان
zastavo	پرچم
becker	بکر
petje	آواز
petje	خوانندگی
marcus	مارکوس
valley	دره
ulrich	اولریش
vonj	بوش
vonj	بوی
vonj	رایحه
odprava	اکتشاف
kongresu	کنگره
owen	آون
owen	اوون
objavi	پست
objavi	پستی
objavi	post
objavi	انتشار
poje	آواز
poje	خوانندگی
naklon	شیب
naklon	سراشیبی
naklon	گرادیان
région	région
kps	sct
poglavja	سوره
poglavja	فصلها
trikotnik	مثلث
trgovec	بازرگانی
trgovec	تاجر
trgovec	بازرگان
študenti	دانشجویان
potuje	سفر
potuje	مسافرت
earl	ارل
earl	ایرل
izbranih	برگزیده
čustev	احساسات
čustev	احساسات
čustev	احساس
čustev	احساساتی
raziskovanju	اکتشاف
raziskovanju	کاوش
industrijske	صنعتی
srečno	خوشبخت
srečno	خوش
srečno	شاد
srečno	خوشحال
srečno	مبارک
piran	پیران
manfred	مانفرد
manfred	منفرد
povzetek	خلاصۀ
povzetek	خلاصه
sedmo	هفتمین
sedmo	هفتم
asteroidi	سیارکها
popravil	ثابت
popravil	معین
pada	انداختن
predsednikov	جمهور
zvečer	عصر
zvečer	غروب
zvečer	شام
nevarno	خطرناکی
nevarno	خطرناک
milijarde	میلیارد
milijarde	بیلیون
milijarde	میلیارد
milijarde	میلیاردها
spekter	طیف
pomladi	بهار
pomladi	بهاری
pomladi	اسپرینگ
močnejši	قویتر
sela	سلا
redki	نادره
redki	کمیاب
redki	نادر
redki	نادری
est	est
riccardo	ریکاردو
fraser	فریزر
jeter	جگر
jeter	کبد
baden	بادن
centralni	مرکزی
centralni	سنترال
centralni	مرکز
odličen	عالی
vlak	قطار
fotografijo	فتو
fotografijo	photo
fotografijo	عکس
fotografijo	عکاسی
fotografijo	photography
fotografijo	عکسبرداری
fotografijo	عکس
yamaha	یاماها
krize	بحرانها
krize	بحرانی
krize	بحران
utrdba	قلعه
utrdba	دژ
utrdba	فورت
utrdba	دژ
gosto	ضخیم
gosto	کلفت
gosto	متراکم
opomba	یادداشت
opomba	نکته
opomba	نوت
opomba	تبصره
pomlad	بهار
pomlad	بهاری
pomlad	اسپرینگ
učinkovit	کارآمد
učinkovit	مؤثر
učinkovit	موثر
odrasli	بزرگسال
odrasli	بزرگسالان
odrasli	بزرگترها
odrasli	بزرگسال
odrasli	بالغ
odrasli	بزرگسالان
slabše	بدتر
močni	قوی
močni	توانا
močni	نیرومند
močni	پرقدرت
močni	قدرتمند
časi	زمانهای
časi	times
časi	دفعات
časi	تایمز
gama	گاما
hiv	ایدز
hiv	hiv
litija	لیتیم
phoenix	سیمرغ
phoenix	فونیکس
phoenix	ققنوس
phoenix	فینکس
phoenix	فینیکس
tisočletja	هزاره
poljskega	لهستانی
virusa	ویروس
duša	نفس
duša	سول
duša	نفسی
prikazan	مثلی
newton	نیوتون
newton	نیوتن
davidson	دیویدسن
historia	historia
govorice	شایعات
govorice	شایعاتی
govorice	شایعه
govorice	شایع
prstan	حلقه
prstan	رینگ
prstan	انگشتر
modul	پیمانه
modul	ماژول
prejme	میگیرد
dell	دل
objave	پستها
peči	کوره
poezija	شعر
filme	سینما
filme	فیلمهایی
filme	فیلم
filme	فیلمها
sredo	چهارشنبه
izražanje	تجلّی
izražanje	عبارت
rumena	زرد
tradicionalni	سنتی
jaroslav	یاروسلاو
utc	utc
nečak	برادرزاده
nečak	خواهرزاده
omejen	محدود
omejen	ممنوع
julien	جولیان
julien	جولین
julien	ژولین
mil	میل
banka	بنک
banka	بانک
mann	مان
#efefef	#efefef
klaus	کلاوس
predmestje	حومه
predmestje	حومه
minutah	دقیقه
minutah	دقایقی
slovenščina	اسلونیایی
raf	raf
kritično	بحرانی
kritično	انتقادی
kritično	حیاتی
dvorišče	حیاط
dvorišče	حیاط
dvorišče	حیاط
dvorišče	یارد
opravljanje	نمایشی
širino	عرض
eugène	اوژن
slaba	bad
slaba	بد
tovarno	کارخانه
odsotnost	غیبت
odsotnost	غیاب
raketni	راکت
raketni	موشک
naučil	آموخت
naučil	آموخته
naučil	یادگیری
naučil	تدریس
harris	هریس
norveško	نروژی
norveško	نروژ
norveško	نروژ
soči	سوچی
romunski	رومانیایی
romunski	رومانی
slavni	مشهور
slavni	مشهوره
slavni	معروف
bristol	بریستول
dallas	دالاس
poezijo	شعر
koncertov	کنسرت
cox	کاکس
vrednote	مقادیر
vrednote	ارزشها
jaka	جیک
matematično	ریاضی
postopki	روشها
postopki	فرایندهای
magnetno	مغناطیسی
sodelavcev	همدستان
stuttgart	اشتوتگارت
nemogoče	ناممکن
nemogoče	غیرممکن
head	هد
head	سر
letališča	aerodromes
letališča	فرودگاههای
letališča	فرودگاهها
nestor	نستور
pravna	مجاز
pravna	قانونی
pravna	حقوقی
matthew	ماتیو
matthew	متیو
interakcije	تعامل
interakcije	تعاملات
kansas	کانزاس
preučevanje	studying
preučevanje	مطالعه
sklep	تصمیم
sklep	فیصله
sklep	نتیجه
gen	ژنها
gen	ژن
gen	ژنی
gen	گن
doi	دوای
marino	مارینا
marino	مارینو
