oli	бе
pop	pop
osallistunut	присъстваха
osallistunut	замесена
osallistunut	замесен
osallistunut	участвали
osallistunut	участвала
osallistunut	участваха
ongelma	проблем
otto	ото
lähtee	листа
lähtee	оставя
lähtee	листата
koneen	машинка
koneen	машина
ukrainan	украйна
ukrainan	украински
steve	стив
steve	стийв
nobelin	нобелова
itävallan	austrian
itävallan	австрия
itävallan	австрийски
itävallan	австрия
sijoitus	инвестиране
sijoitus	инвестирането
sijoitus	инвестиране
sijoitus	инвестиции
sijoitus	инвестиция
max	макс
saavuttanut	постигнато
saavuttanut	достигнат
saavuttanut	достигната
lisätä	увеличаване
lisätä	увеличение
lisätä	повишаване
lisätä	увеличи
lisätä	добави
lisätä	добавяне
lisätä	добавя
lisätä	добавете
taistelun	битката
taistelun	битка
eteenpäin	напред
toista	повторение
hannu	хензел
useat	няколко
useat	множествена
useat	многобройни
useat	множество
tavoitteena	цел
puolivälissä	мидуей
puolivälissä	средата
päättää	решава
päättää	решете
real	истинско
real	реал
real	истинска
real	реално
real	истински
jaettu	споделено
jaettu	споделена
jaettu	споделени
jaettu	разделена
jaettu	разделено
jaettu	разделени
jaettu	разделен
jaettu	разпределена
jaettu	разпределени
jaettu	разпределен
jaettu	разпределено
jaettu	разделим
jaettu	разделен
jaettu	сплит
jaettu	разделяне
säilynyt	запазено
säilynyt	запазен
säilynyt	запазени
säilynyt	консервирани
säilynyt	запазена
tietoja	информация
tietoja	info
tietoja	инфо
tietoja	информация
tietoja	информиране
tietoja	дейта
tietoja	данни
vaikutteita	влияния
uudestaan	отново
uudestaan	пак
ääni	звук
ääni	звука
ääni	гласът
ääni	глас
ääni	звук
ääni	аудио
merkittävät	значителен
merkittävät	значително
merkittävät	значителни
merkittävät	значим
merkittävät	значителна
lähteet	източници
estää	предотвратява
estää	блокирането
estää	блокиране
estää	предотврати
estää	предотвратяване
estää	предотвратяват
listan	списък
alexander	александър
vaikutus	влияние
vaikutus	сблъсък
vaikutus	въздействие
vaikutus	удар
vaikutus	влияние
vaikutus	ефект
vaikutus	въздействие
vaikutus	последици
vaikutus	въздействие
vaikutus	ефекти
vaikutus	ефект
kirjallisuuden	литературни
kirjallisuuden	литературен
kirjallisuuden	литература
komentaja	командващ
komentaja	командир
data	дейта
data	данни
edellä	над
edellä	отгоре
naiset	дами
naiset	дамски
naiset	жени
naiset	жените
jakaa	сподели
jakaa	споделете
jakaa	споделяне
jakaa	дял
espanja	испания
espanja	испанци
espanja	испанска
espanja	испанско
espanja	испански
ulkonäkö	изяви
ulkonäkö	появата
ulkonäkö	появяване
ulkonäkö	поява
ulkonäkö	изглежда
lapin	лапландия
lääni	окръг
lääni	графство
death	смърт
death	смъртта
toisinaan	понякога
menee	отива
kannattaa	уърт
joe	джо
varmaan	вероятно
tarina	приказка
tarina	история
rooli	роля
tour	турне
tour	обиколка
tour	тур
pro	про
pro	pro
pro	професионалист
williams	уилиамс
williams	уилямс
tony	тони
todella	наистина
todella	наистина
puolustaja	защитник
talo	house
talo	къща
talo	къщата
talo	хаус
englannissa	англия
asukkaita	обитатели
asukkaita	жители
asukkaita	пребиваващи
asukkaita	обитатели
asukkaita	жители
lännessä	запад
lännessä	западно
lännessä	западна
lännessä	западен
lännessä	уест
englanniksi	английски
englanniksi	bulgarian
englanniksi	англичани
espanjalainen	испанци
espanjalainen	испанска
espanjalainen	испанско
espanjalainen	испански
usa	сащ
usa	usa
vuosia	години
vuosia	годините
historiaa	историята
historiaa	история
html	html
pohjoiseen	северно
pohjoiseen	север
pohjoiseen	северна
valmistaa	произвежда
eläkkeelle	пенсиониране
eläkkeelle	пенсиониране
eläkkeelle	пенсиониран
eläkkeelle	пенсионер
laki	закон
heimo	племето
heimo	племе
heimo	племенен
heimo	племенния
valmentaja	треньор
valmentaja	треньор
valmentaja	треньорът
kanada	канада
unkarin	унгария
unkarin	унгарски
tasolla	равнище
tasolla	ниво
yorkin	йорк
soittaa	вика
soittaa	призвание
tapa	убий
tapa	начин
haluaa	иска
haluaa	пожелания
haluaa	желания
haluaa	желанията
voimakkaasti	енергично
elävät	жива
elävät	живите
elävät	живи
tuki	помощи
tuki	помощ
tuki	подпомагане
tuki	подкрепа
tuki	поддръжка
suuret	голямо
suuret	големи
suuret	голям
suuret	голяма
aasian	азиатски
aasian	азиатска
aasian	азия
järjestää	организираме
järjestää	организиране
järjestää	организира
järjestää	организиране
teksti	текст
show	покажи
show	показване
monta	mnogo
monta	много
lapset	деца
lapset	децата
lapset	деца
lähetti	изпратена
lähetti	изпратено
lähetti	изпратен
lähetti	изпратени
vastaava	съответстващ
vastaava	съответстващи
vastaava	съответстваща
vastaava	съответен
vastaava	съответстващо
vastaava	еквивалентна
vastaava	еквивалент
vastaava	еквивалентни
vastaava	еквивалентно
chris	крис
yhdistää	обединяване
yhdistää	сливане
yhdistää	свързване
yhdistää	свързващи
yhdistää	съчетават
ohjelma	програмата
ohjelma	програма
ohjelma	програма
liittyvät	асоциирани
liittyvät	свързани
liittyvät	свързан
liittyvät	свързани
liittyvät	свързан
liittyvät	свързана
liittyvät	свързано
muutama	няколко
muutama	малцина
les	лес
henkilöitä	лица
raja	раджа
raja	лимит
raja	граница
raja	ограничаване
raja	ограничение
raja	граница
raja	границата
raja	граница
raja	гранична
raja	граница
liike	бизнес
liike	движение
liike	придвижване
liike	движение
yhdistys	сдружение
yhdistys	асоциация
yhdistys	асоцииране
vaihtelee	варира
vaihtelee	варира
rakentaa	изграждане
rakentaa	построи
rakentaa	построяване
useimmat	повечето
viidenneksi	пети
viidenneksi	пето
viidenneksi	пета
kisat	игри
jossain	някъде
edessä	преден
edessä	предни
edessä	отпред
edessä	фронт
edessä	предна
joki	ривър
joki	река
joki	реката
debytoi	дебютира
laaja	широко
laaja	широки
laaja	широк
laaja	широка
laaja	широки
laaja	широка
laaja	обширно
laaja	обширни
paavo	пааво
hans	ханс
talli	конюшни
talli	конюшня
talli	конюшните
talli	стабилни
talli	стабилен
talli	стабилно
talli	стабилна
paavi	папата
paavi	папа
paavi	поуп
luultavasti	вероятно
nimitys	назначаване
nimitys	обозначение
nimitys	означение
nimitys	обозначаване
nimitys	определяне
henkilöt	лица
henkilöt	народ
henkilöt	хора
henkilöt	хората
high	висок
high	висока
high	високи
high	високо
kaikille	всички
kaikille	всичко
kaikille	всички
kaikille	всеки
tärkein	основни
tärkein	основна
tärkein	главна
tärkein	главен
tärkein	главни
vettä	вода
vettä	водата
brasilian	бразилия
brasilian	бразилски
power	мощност
power	сила
power	власт
power	мощ
jones	джонс
jones	джоунс
video	запис
video	видеоклип
video	видео
edward	едуард
tutkimuksen	учене
tutkimuksen	учи
tutkimuksen	проучване
tutkimuksen	изучаване
tutkimuksen	изследване
tutkimuksen	проучване
tutkimuksen	анкета
tutkimuksen	изследване
tutkimuksen	проучване
tutkimuksen	проучвания
tutkimuksen	изследване
tutkimuksen	изследвания
seurakunta	енория
seurakunta	париш
seurakunta	периш
seurakunta	паството
seurakunta	събор
seurakunta	църква
seurakunta	чърч
seurakunta	църквата
elämää	живот
elämää	живота
elämää	life
elämää	лайф
elämää	животът
kuvattu	изобразен
kuvattu	сниман
kuvattu	заснет
kuvattu	снимано
kuvattu	заснети
kuvattu	заснето
kuvattu	описани
kuvattu	описано
kuvattu	описана
kuvattu	описан
kuvattu	сниман
kuvattu	снимана
kuvattu	снимано
kuvattu	заснето
osasto	отдел
osasto	департамент
osasto	купе
osasto	отделение
osasto	дирекция
osasto	дирекцията
osasto	заглавие
osasto	дял
osasto	титла
kuollut	починали
kuollut	починала
kuollut	покойник
kuollut	починал
kuollut	мъртви
kuollut	мъртва
kuollut	мъртъв
kilpailut	състезания
kilpailut	конкурси
kilpailut	конкурси
käyttäjät	потребители
käyttäjät	потребителите
käyttäjät	ползватели
käyttäjät	потребителски
käyttäjät	потребител
käyttäjät	ползвател
piirikunta	окръг
piirikunta	графство
piirikunta	окръг
piirikunta	област
piirikunta	район
#aaa	#aaa
ottelu	мач
ottelu	съвпадение
ottelu	борба
ottelu	битка
ottelu	бой
golden	златен
golden	златни
golden	златно
golden	златна
tien	тиен
tien	пътят
tien	път
tien	road
tien	пътя
ulos	вън
ulos	навън
jakso	сечение
jakso	секция
jakso	раздел
jakso	епизод
jakso	период
west	запад
west	западно
west	западна
west	западен
west	уест
vaikea	трудно
vaikea	труден
vaikea	трудни
vaikea	трудна
fredrik	фредерик
fredrik	фридрих
fredrik	фредрик
auttaa	помага
yksin	сама
yksin	сам
yksin	соло
kesto	времетраене
kesto	продължителност
mainittu	спомената
mainittu	споменато
mainittu	споменат
mainittu	посочено
laivasto	флот
laivasto	флотилия
laivasto	флота
laivasto	флот
tekijä	извършител
tekijä	фактор
tekijä	коефициент
tekijä	автор
bill	бил
bill	законопроект
blues	блус
jatko	продължение
jatko	продължаване
eero	ееро
kehitys	развитие
kehitys	разработване
kehitys	разработка
kehitys	еволюция
kehitys	еволюцията
kehitys	развития
osat	части
osat	компоненти
berliinin	берлин
operaatio	операцията
operaatio	експлоатация
operaatio	функциониране
operaatio	операция
tutkimus	учене
tutkimus	учи
tutkimus	проучване
tutkimus	изучаване
tutkimus	изследване
tutkimus	разследването
tutkimus	разследван
tutkimus	разследване
tutkimus	проучване
tutkimus	анкета
tutkimus	изследване
tutkimus	проучване
tutkimus	проучвания
tutkimus	изследване
tutkimus	изследвания
royal	роял
royal	кралско
royal	кралска
royal	royal
royal	кралски
löysi	намерено
löysi	намерени
löysi	открит
löysi	намерена
löysi	намерен
kone	машинка
kone	машина
kone	самолет
kone	равнина
maailmaa	свят
maailmaa	света
petri	петри
petri	петри
sdp	сдп
kantaa	носи
kantaa	носене
erät	позиции
erät	артикули
erät	предмети
erät	елементи
lapsi	дете
albumia	албум
suunniteltu	планирани
suunniteltu	планирана
suunniteltu	планирано
suunniteltu	планиран
suunniteltu	проектирано
suunniteltu	проектирана
suunniteltu	проектиран
suunniteltu	проектирани
maakunnan	провинциален
viimeksi	последно
viimeksi	последен
viimeksi	последни
viimeksi	последна
aku	доналд
aku	аку
roolit	ролите
roolit	роли
suhteellisen	сравнително
suhteellisen	относително
kalifornia	калифорния
kalifornia	калифорнийски
young	млада
young	младо
young	млади
young	йънг
young	млад
työn	работа
työn	йов
työn	работа
työn	труд
työn	работи
palkinnot	награди
palkinnot	награди
palkinnot	награди
sanan	дума
israelin	израел
israelin	израелски
pelaajan	плеър
pelaajan	играч
britannia	британия
britannia	великобритания
britannia	британия
teokset	работи
teokset	произведения
arkisto	архив
arkisto	архиви
arkisto	архив
arkisto	архиви
aiheutti	причинено
aiheutti	причинени
aiheutti	причинена
org	org
pisteitä	точки
tyypillisesti	обикновено
lahti	бей
lahti	залив
lahti	заливът
lahti	bay
lahti	залив
lahti	залива
lahti	лахти
saatu	получено
saatu	получена
saatu	получен
saatu	получени
saatu	получено
saatu	получена
saatu	получен
saatu	получени
talon	house
talon	къща
talon	къщата
talon	хаус
talon	талон
minun	моите
minun	мой
minun	моята
minun	мое
minun	моя
minun	моят
työtä	работа
työtä	йов
työtä	работа
työtä	труд
työtä	работи
pdf	pdf
leveys	ширина
leveys	широчина
leveys	ширина
omistaja	собственик
omistaja	притежател
omistaja	собственика
abc	abc
risto	ристо
risto	кристофър
risto	рики
laina	заем
rakennuksen	изграждане
rakennuksen	сграда
rakennuksen	сградата
alkuun	начало
ohjaus	контролиране
ohjaus	контрол
ohjaus	насоки
jatkuvasti	непрекъснато
jatkuvasti	постоянно
jatkuvasti	непрестанно
jatkuvasti	непрекъснато
jatkuvasti	постоянна
jatkuvasti	постоянен
jatkuvasti	константа
jatkuvasti	постоянни
kysymys	въпрос
seurakunnan	паството
seurakunnan	събор
kirjoitettu	писмено
kirjoitettu	написана
kirjoitettu	написано
kirjoitettu	писмен
kirjoitettu	писмена
tunnus	герб
tunnus	емблема
tunnus	символ
valitsi	избра
jonkun	някой
jonkun	някой
esimerkki	примерна
esimerkki	пример
valittu	избрана
valittu	избрано
valittu	избрани
valittu	избран
valittu	избрана
valittu	избрано
valittu	избрани
valittu	избран
merkitystä	значимост
merkitystä	значимост
sivulla	страница
sivulla	страницата
sivulla	page
asukkaat	обитатели
asukkaat	жители
asukkaat	пребиваващи
asukkaat	обитатели
asukkaat	жители
vaatii	отнема
vaatii	взема
vaatii	искания
vaatii	настоява
vaatii	взискателен
vaatii	изискваща
vaatii	изисква
mary	мери
scott	скот
muutoksia	модификации
muutoksia	изменения
muutoksia	промени
muutoksia	промените
muutoksia	изменения
kärsi	страдаше
kärsi	страда
kärsi	страдала
kärsi	страдал
vesi	вода
vesi	водата
opettaja	учителка
opettaja	учител
tulevat	предстоящите
tulevat	предстоящи
tulevat	предстоящо
kohta	скоро
kohta	точка
lehdet	листа
lehdet	оставя
lehdet	листата
lehdet	списанията
lehdet	списания
lehdet	вестниците
lehdet	вестници
linna	замъка
linna	замъкът
linna	замък
linna	касъл
tee	направи
tee	чай
teatteri	театър
teatteri	театър
jan	ян
jan	джан
loi	създадени
loi	създадено
loi	създадена
loi	създаде
loi	създаден
rio	рио
sveitsin	швейцария
sveitsin	швейцарски
sveitsin	швейцарско
sveitsin	швейцарска
sveitsin	швейцария
tuomittiin	осъждан
tuomittiin	осъден
tuomittiin	осъдени
tuomittiin	осъден
keskustelua	дискусия
keskustelua	обсъждания
keskustelua	дискусии
keskustelua	обсъждане
keskustelua	разговор
keskustelua	разговори
keskustelua	беседа
keskustelua	разискване
keskustelua	разисквания
keskustelua	дебат
keskustelua	дебати
moottori	двигатели
moottori	двигател
moottori	моторни
moottori	двигател
moottori	мотор
matkan	пътуване
matkan	пътешествие
matkan	пътуване
matkan	пътешествие
matkan	трип
matkan	екскурзия
ben	бен
aloittaa	начало
aloittaa	старт
aloittaa	започнете
aloittaa	стартиране
kalle	кале
etelään	южно
etelään	южен
etelään	юг
etelään	южна
josé	жозе
josé	хосе
josé	жозе
josé	хосе
leo	лъв
leo	лео
tukholman	стокхолм
mahdollisuus	шанс
mahdollisuus	ченс
mahdollisuus	възможност
mahdollisuus	възможност
kuudes	шесто
kuudes	шести
kuudes	шеста
kuudes	шестима
kuudes	шест
jäljellä	оставащи
jäljellä	оставащите
kanava	канал
kanava	канал
kanava	каналът
liisa	лиза
liisa	лиса
liisa	алиса
liisa	алис
liisa	лиз
alfred	алфред
erikseen	поотделно
erikseen	отделно
erikseen	отделни
erikseen	разделени
erikseen	отделно
erikseen	отделна
erikseen	отделен
erikseen	отделени
park	парк
park	park
jäseniä	членове
jäseniä	членовете
aleksanteri	александър
jumala	господ
jumala	бог
sanat	текстове
sanat	текст
sanat	думите
sanat	думи
luoda	създаване
luoda	създайте
syy	причина
sanoo	казва
will	уил
japanilainen	японско
japanilainen	японска
japanilainen	японци
japanilainen	японец
japanilainen	японски
japani	япония
japani	японско
japani	японска
japani	японци
japani	японец
japani	японски
wilhelm	вилхелм
santa	санта
hyökkääjä	нападател
hyökkääjä	нападателят
hyökkääjä	нападателя
hyökkääjä	нападател
hyökkääjä	агресор
hyökkääjä	нападател
hyökkääjä	страйкър
jazz	джаз
jazz	джаза
kuningatar	кралицата
kuningatar	царица
kuningatar	кралица
vaimo	жена
vaimo	съпруга
vaimo	съпругата
divisioona	участък
divisioona	разделение
divisioona	дивизия
divisioona	деление
piste	дот
piste	точка
käsikirjoittaja	писателка
käsikirjoittaja	сценарист
käsikirjoittaja	писател
käsikirjoittaja	сценарист
tuntia	часове
menestys	успешна
menestys	успешни
menestys	успешен
menestys	успешно
menestys	успех
menestys	успехи
silta	мостик
silta	мост
silta	бридж
mestaruutta	първенство
mestaruutta	шампионат
bob	боб
kpl	бр
kpl	бройки
kpl	парченца
kpl	парчета
pisteen	точка
onnistunut	успешна
onnistunut	успешни
onnistunut	успешен
onnistunut	успешно
oulu	оулу
melkein	почти
saksalaiset	германци
saksalaiset	немци
saksalaiset	германците
suomalaisia	финландци
per	пер
kauan	дълги
kauan	дълго
kauan	дълъг
kauan	лонг
tampereella	тампере
viittaus	препратка
viittaus	позоваване
viittaus	референтни
house	house
house	къща
house	къщата
house	хаус
pietari	петър
pietari	питър
pietari	петер
pietari	петербург
käytännön	практично
käytännön	практичен
käytännön	практически
käytännön	практическо
käytännön	практична
käytännön	тренировка
käytännön	практика
simon	саймън
simon	симон
pierre	пиер
ehdolla	номиниран
ehdolla	номинирана
työ	работа
työ	йов
työ	работа
työ	труд
työ	работи
urheilu	спорт
urheilu	спортен
urheilu	спортни
urheilu	спортен
urheilu	спорт
urheilu	спортно
urheilu	спортове
luo	създаване
luo	създайте
kiinassa	порцелан
kiinassa	китай
kiinassa	чайна
kehittyi	еволюира
kehittyi	еволюирали
kanadassa	канада
piano	пианото
piano	пиано
piano	пияно
eric	ерик
angeles	анджелис
august	август
august	аугуст
enimmäkseen	предимно
enimmäkseen	главно
lajit	видове
lajit	вид
erottaa	разделя
profiili	профил
itään	източно
itään	изток
pää	главата
pää	глава
seuraavaksi	следващо
seuraavaksi	следващ
seuraavaksi	следваща
vaati	заявено
vaati	твърдеше
vaati	настоя
saatavilla	наличен
saatavilla	налично
saatavilla	налични
saatavilla	налична
tammi	дама
tammi	дъб
tammi	оук
pidä	запази
osia	части
muotoon	формата
muotoon	форма
wikimedia	уикимедия
arthur	артър
poliisi	полицай
poliisi	ченге
poliisi	ченгето
poliisi	полиция
kaupungit	градове
kaupungit	градовете
kaupungit	градчета
kaupungit	градове
kaupungit	градовете
rata	коловоз
rata	писта
rata	пистата
adolf	адолф
adolf	адолф
yhteistyötä	сътрудничество
yhteistyötä	съдействие
yhteistyötä	сътрудничество
poliittinen	политическа
poliittinen	политически
poliittinen	политическо
mario	марио
valmistettu	произведени
valmistettu	произведена
valmistettu	произведен
valmistettu	произведено
valmistettu	направена
valmistettu	направено
valmistettu	направен
valmistettu	направени
valmistettu	приготвен
valmistettu	подготвен
valmistettu	подготвени
valmistettu	подготвено
valmistettu	подготвена
sata	sata
sun	сън
sun	слънце
windows	windows
windows	прозорци
windows	прозорците
ahl	ahl
christian	кристиан
christian	кристиян
christian	крисчън
christian	християнин
washington	уошингтън
washington	вашингтон
rumpali	барабанист
palaa	изгори
palaa	гори
palaa	изгаряне
palaa	връщане
palaa	завръщане
alankomaiden	холандец
alankomaiden	нидерландски
alankomaiden	дъч
alankomaiden	холандски
sukuun	род
perustaja	основаването
perustaja	създател
perustaja	основателят
perustaja	основател
jim	джим
marie	мари
omistaa	притежавани
omistaa	собственост
omistaa	притежава
playstation	playstation
turkin	турция
turkin	пуйка
turkin	турчин
turkin	турско
turkin	турски
turkin	турска
pisteet	резултат
pisteet	точки
työskennellyt	работил
hallitsi	доминират
hallitsi	постанови
maailma	свят
maailma	света
den	бърлога
den	den
väestö	демографски
väestö	население
väestö	популация
väestö	население
stanley	станли
stanley	стенли
otettu	взет
otettu	взето
otettu	взети
rap	рап
tukea	подкрепа
tukea	поддържаща
tukea	подкрепящи
tukea	подпомагане
tukea	подкрепа
tukea	поддръжка
jaetaan	споделянето
jaetaan	споделяне
tähden	звезден
tähden	звезда
suhde	съотношение
suhde	коефициент
suhde	връзка
suhde	взаимоотношения
suhde	отношения
ateenan	атина
yhteisön	общност
yhteisön	общността
prinssi	княз
prinssi	принц
prinssi	принс
prinssi	принцът
vähitellen	постепенно
vähitellen	постепенно
kuvaus	описание
väliin	между
kuvattiin	сниман
kuvattiin	заснет
kuvattiin	снимано
kuvattiin	заснети
kuvattiin	заснето
käsin	ръчно
aihe	тема
aihe	тема
aihe	субект
aihe	обект
tulokset	резултати
tappaa	убий
tappaa	убива
tappaa	убиване
tappaa	убивам
filosofi	философ
sisältö	съдържание
sisältö	съдържание
herra	лорд
herra	сър
televisio	телевизия
televisio	телевизията
televisio	телевизор
lauluntekijä	текстописец
nba	нба
matka	пътувания
matka	пътуване
matka	пътувам
matka	пътуват
matka	пътешествия
matka	пътуване
matka	пътешествие
matka	пътуване
matka	пътешествие
matka	трип
matka	екскурзия
dave	дейв
eversti	полковник
unionin	профсъюз
unionin	съюз
unionin	съюза
unionin	юниън
lapsen	дете
tarvitaan	необходимост
tarvitaan	нужда
tarvitaan	потребност
henkilöiden	лица
tarinan	приказка
tarinan	история
tasavalta	република
hyvää	добър
hyvää	добро
hyvää	добре
hyvää	щастлив
hyvää	щастливи
hyvää	щастлива
hyvää	щастливо
hyvää	хепи
annettu	издадена
annettu	издаден
annettu	емитирани
annettu	издадени
annettu	издадено
annettu	дадени
annettu	дадена
annettu	дадено
elokuvat	филми
elokuvat	филми
varmasti	определено
varustettu	снабден
varustettu	оборудвано
varustettu	оборудвани
varustettu	оборудван
varustettu	оборудвана
osoite	адрес
rajan	границата
rajan	граница
rajan	гранична
maalin	отбеляза
maalin	вкара
league	лигата
league	лига
jakoi	споделено
jakoi	споделена
jakoi	споделени
vapaasti	свободно
pelaajat	играчи
norjalainen	норвежки
tapauksissa	случаи
kuningaskunta	кралство
kuningaskunta	царство
julkaisu	пускане
julkaisu	освобождаване
julkaisu	post
julkaisu	публикация
julkaisu	публикуване
julkaisu	пост
julkaisu	публикация
julkaisu	публикуване
julkaisu	публикуване
julkaisu	издателство
itävalta	austrian
itävalta	австрия
itävalta	австрийски
itävalta	австрия
osoittaa	показва
auringon	сън
auringon	слънце
auringon	слънчево
auringon	слънчева
auringon	слънчеви
löydettiin	открит
löydettiin	открита
löydettiin	открити
löydettiin	намерено
löydettiin	намерени
löydettiin	открит
löydettiin	намерена
löydettiin	намерен
mainita	споменете
mainita	споменаване
mainita	цитират
julkaisuja	постове
julkaisuja	публикации
julkaisuja	публикации
bbc	bbc
bbc	бибиси
käyttäjien	потребители
käyttäjien	потребителите
käyttäjien	ползватели
noussut	възкръсна
noussut	възкръснал
jalkapallo	футбол
jalkapallo	футбол
jalkapallo	футболен
tähti	звезден
tähti	звезда
suunnitellut	планирани
suunnitellut	планирана
suunnitellut	планирано
suunnitellut	планиран
suunnitellut	проектирано
suunnitellut	проектирана
suunnitellut	проектиран
suunnitellut	проектирани
tila	статус
tila	състояние
tila	положение
tila	статут
tila	фермата
tila	ферма
tila	стопанство
tila	режим
tila	пространство
tila	космос
tila	космоса
chicago	чикаго
tarjoaa	оферти
tarjoaa	предлага
tarjoaa	предложения
tarjoaa	предлагане
tarjoaa	осигурява
tarjoaa	предоставя
tarjoaa	предвижда
tason	равнище
tason	ниво
johnson	джонсън
walter	уолтър
walter	валтер
belgian	белгия
belgian	белгийските
belgian	белгийски
tapaa	среща
tapahtumat	събития
tapahtumat	мероприятия
tapahtumat	случки
tapahtumat	транзакции
tapahtumat	операции
tapahtumat	трансакции
tapahtumat	сделки
pikku	малка
pikku	малки
pikku	малък
pikku	литъл
pikku	малко
johnny	джони
rahaa	пари
rahaa	парите
rahaa	кеш
aalto	аалто
aalto	вълната
aalto	вълна
tapahtumia	събития
tapahtumia	мероприятия
tapahtumia	случки
brown	кафяв
brown	кафяви
brown	браун
brown	кафява
brown	кафяво
ilkka	илка
yhtiöt	корпорациите
yhtiöt	корпорации
yhtiöt	дружества
yhtiöt	фирми
yhtiöt	компании
ford	форд
toivo	надеждата
toivo	хоуп
toivo	надежда
kasvatti	отгледани
kasvatti	отгледа
kasvatti	отгледана
kasvatti	повдигнат
kasvatti	отгледан
kasvatti	повдигнати
kasvatti	приемен
kasvatti	фостър
kasvatti	приемни
kartanon	имение
kartanon	имението
apua	помощ
helsinkiin	хелзинки
järjestö	организация
järjestö	организация
hot	горещи
hot	гореща
hot	горещо
hot	секси
korean	корейски
korean	корея
roger	роджър
rakenne	текстура
rakenne	структура
rakenne	конструкция
luokiteltu	поверително
luokiteltu	секретно
luokiteltu	класифициран
luokiteltu	класифицирани
luokiteltu	класифицирана
luokiteltu	категоризирани
lontoo	london
lontoo	лондон
kielet	езиците
kielet	езици
kielet	езикът
kielet	езика
kielet	език
pojat	момчета
kim	ким
taiteilija	изпълнител
taiteilija	художничка
taiteilija	художник
taiteilija	артист
taiteilija	творец
elokuvia	филми
elokuvia	филми
pienempi	долна
pienempi	долен
engl	engl
tunnin	час
rautatieasema	станция
rautatieasema	station
rautatieasema	гара
hyökkäyksen	инвазия
hyökkäyksen	нашествие
hyökkäyksen	нахлуване
brian	браян
brian	брайън
pyhä	сейнт
pyhä	свети
pyhä	светица
pyhä	светец
pyhä	свято
pyhä	свети
pyhä	свята
pyhä	свято
pyhä	свещено
pyhä	свещена
pyhä	свещени
pyhä	свещен
renault	рено
väri	цветове
väri	цвят
väri	цветен
väri	цветно
väri	цветна
väri	цветове
väri	цвят
väri	цветен
väri	цветно
vladimir	владимир
kanta	сорт
kanta	щам
kanta	позиция
kanta	положение
kanta	длъжност
tyttö	момиченце
tyttö	момиче
mikael	микаел
mikael	майкъл
merkittävästi	значително
rakentaminen	изграждане
rakentaminen	сграда
rakentaminen	сградата
rakentaminen	изграждане
rakentaminen	строеж
rakentaminen	конструкция
rakentaminen	строителство
merkitty	маркирани
merkitty	маркиран
merkitty	отбелязани
merkitty	отбелязан
merkitty	записания
merkitty	маркирани
merkitty	маркирана
merkitty	белязани
merkitty	маркиран
merkitty	белязан
long	дълги
long	дълго
long	дълъг
long	лонг
esa	емв
juan	хуан
hengen	дух
media	медии
media	медия
media	медиите
parlamentin	парламента
parlamentin	парламентът
parlamentin	парламент
lippu	флаг
lippu	знамето
lippu	знаме
lippu	билет
pelata	играе
pelata	играй
pelata	свири
pelata	игра
toisena	второ
toisena	втора
toisena	втори
varsinainen	действителна
varsinainen	действителен
vihreä	грийн
vihreä	зелено
vihreä	зелен
vihreä	зелена
vihreä	зелени
ystävä	приятелка
ystävä	приятелю
ystävä	приятел
kutsuttu	поканени
kutsuttu	поканена
kutsuttu	поканен
kutsuttu	наречен
kutsuttu	наречена
space	пространство
space	космос
space	космоса
leena	уенди
kauppa	сладкарница
kauppa	магазин
kauppa	магазинче
kauppa	търговия
kauppa	магазин
kauppa	съхранение
kauppa	търговия
kauppa	търговско
näkee	вижда
adam	адам
yhteinen	съвместния
yhteinen	джойнт
yhteinen	съвместни
yhteinen	съвместно
yhteinen	съвместна
yhteinen	съвместен
yhteinen	взаимно
yhteinen	взаимен
yhteinen	взаимни
yhteinen	взаимна
kanavan	канал
kanavan	канал
kanavan	каналът
maalintekijä	голмайстор
virtaa	поток
virtaa	потоци
virtaa	тече
vie	изнасяне
vie	износ
koulussa	училището
koulussa	школа
koulussa	училище
jatkuu	продължава
jatkuu	продължаване
jatkuu	продължавам
jatkuu	продължи
kirjasto	библиотеката
kirjasto	библиотека
peliä	мач
peliä	гейм
peliä	играта
peliä	игра
lääketieteen	медицински
lääketieteen	медицинска
valmistus	производство
valmistus	изработване
valmistus	подготовка
valmistus	препарат
valmistus	приготвяне
valmistus	производство
nimiä	наименования
nimiä	имената
nimiä	имена
sisään	вътрешно
sisään	вътре
katolinen	католическа
katolinen	католическо
katolinen	католик
katolinen	католици
katolinen	католичка
nokia	nokia
lääkäri	лекар
lääkäri	лекар
lääkäri	докторе
alukset	корабите
alukset	кораби
alukset	съдове
alukset	кораби
lento	полета
lento	полет
vieraili	посетиха
vieraili	посети
vieraili	посетих
ulkomailla	чужбина
ulkomailla	чужбина
kiitos	мерси
kiitos	благодаря
välittömästi	мигновено
välittömästi	моментално
ray	рей
dollarin	долар
päällikkö	шефе
päällikkö	началник
järjesti	уредено
järjesti	подредени
järjesti	уреден
järjesti	уговорено
löytyi	намерено
löytyi	намерени
löytyi	открит
löytyi	намерена
löytyi	намерен
portugalin	португалски
portugalin	португалия
vallankumouksen	революция
yläpuolella	над
yläpuolella	отгоре
egyptin	египет
egyptin	египетски
artisti	изпълнител
artisti	художничка
artisti	художник
artisti	артист
artisti	творец
historiallinen	историческа
historiallinen	исторически
historiallinen	историческо
historiallinen	историческа
historiallinen	исторически
historiallinen	историческо
