மற்றும்	og
ஒற்றுமை	samhold
சாதனைகள்	prestasjoner
சாதனைகள்	bragder
சாதனைகள்	plater
சாதனைகள்	records
சாதனைகள்	rekorder
சமச்சீர்	symmetrisk
சமச்சீர்	symmetrisk
கடைகள்	butikker
கடைகள்	butikkene
கடைகள்	butikker
திகில்	redsel
திகில்	horror
திகில்	skrekk
திகில்	panikk
சாஸ்திரி	shastri
வளர	gror
வளர	voks
வளர	vokse
தலையை	hode
தலையை	hodet
தலையை	head
முப்பரிமாண	perspektivet
முப்பரிமாண	perspektiv
ரோஸ்	rose
ரோஸ்	ross
தொலை	remote
தொலை	fjernkontroll
கல்யாணம்	bryllup
லிட்டர்	liters
மூக்கு	nese
மூக்கு	nesen
மூக்கு	nesa
மூக்கு	neser
மூக்கு	nesene
வரலாம்	kansje
வரலாம்	kanskje
யுரேனியம்	uran
ஹிந்தி	hindi
ஹிந்தி	hint
சேனல்	kanal
சேனல்	channel
சேனல்	kanalen
உயர்நிலை	avansert
உயர்நிலை	avanserte
உயர்நிலை	advanced
காது	øre
காது	øret
நூலகங்கள்	biblioteker
புதன்	kvikksølv
புதன்	mercury
புதன்	onsdag
புதன்	wednesday
வாரத்தில்	uken
வாரத்தில்	uke
வாரத்தில்	uka
வாரத்தில்	ukedager
துறவி	monk
துறவி	munk
விதிமுறைகள்	vilkårene
விதிமுறைகள்	betingelsene
விதிமுறைகள்	betingelser
விதிமுறைகள்	vilkår
ஜூனியர்	junior
பட்டறை	workshop
பட்டறை	verksted
பட்டறை	verkstedet
கம்பன்	even
கம்பன்	selv
கம்பன்	tilogmed
கம்பன்	sjølv
கிளைகள்	greiner
எதிர்பார்க்கப்படுகிறது	forventa
எதிர்பார்க்கப்படுகிறது	ventes
எதிர்பார்க்கப்படுகிறது	ventet
எதிர்பார்க்கப்படுகிறது	forventet
எதிர்பார்க்கப்படுகிறது	forventes
கத்தோலிக்கம்	katolisisme
சரணாலயம்	fristed
சரணாலயம்	tilfluktssted
சரணாலயம்	helligdom
விளையாடிய	spilte
விளையாடிய	spilt
தேவ்	dev
வியாழன்	thu
வியாழன்	jupiter
வியாழன்	torsdagen
வியாழன்	torsdag
வியாழன்	thursday
வார்னர்	advarer
வார்னர்	warner
சின்	hake
சின்	chin
சின்	haken
சின்	haka
அமைதியான	stille
அமைதியான	stillhet
அமைதியான	fredfull
அமைதியான	fredfylt
அமைதியான	fredelig
அமைதியான	fredfullt
அமைதியான	fredelige
சுரேஷ்	suresh
பயஸ்	pius
செயலர்	sekretær
பூனை	tamkatt
பூனை	katt
பூனை	cat
சூ	stevne
சூ	sue
சூ	saksøke
சூ	zhu
சூ	soo
சூ	choo
ஒட்டு	lapper
கீதை	gita
கேட்	gate
கேட்	port
கேட்	kate
கேட்	kat
தெய்வ	gudene
தெய்வ	guder
கண்டறிதல்	oppdagelse
கண்டறிதல்	discovery
கனிமங்கள்	mineraler
மைக்கல்	mikael
மைக்கல்	michael
சூர்யா	surya
உலர்	dry
உலர்	tørt
உலர்	tørr
உலர்	tørk
தீர்வுகள்	løsninger
பங்கேற்கும்	deltar
பங்கேற்கும்	deltakende
வேகமான	sleepy
வேகமான	søvnig
வேகமான	speedy
பாதுகாக்கப்பட்ட	beskyttet
பாதுகாக்கப்பட்ட	beskyttes
தூண்	kolonnen
தூண்	kolonne
தூண்	søyle
தூண்	pillar
பாதுகாப்பாக	sikre
பாதுகாப்பாக	sikker
பாதுகாப்பாக	sikret
பாதுகாப்பாக	trygt
பாதுகாப்பாக	safe
பாதுகாப்பாக	trygge
பாதுகாப்பாக	trygg
மன்னிப்பு	tilgivelse
மன்னிப்பு	unnskyldning
மன்னிப்பு	unnskyldningen
நியூட்டன்	newtons
நியூட்டன்	newton
பால	bala
தொழில்நுட்பங்கள்	teknologier
உயிரினம்	organisme
தடகள	athletic
தடகள	atletisk
பிரதிநிதிகள்	representanter
பிரதிநிதிகள்	representantene
விளக்குகள்	lampene
விளக்குகள்	lights
ஆவண	implementering
ஆவண	gjennomføringen
காணவும்	watch
சதி	plott
சதி	sammensvergelse
சதி	konspirasjon
அழித்து	ødelegge
அழித்து	ruin
அழித்து	ødelegge
வடிவமைக்கப்பட்டது	designet
வடிவமைக்கப்பட்டது	utformet
நாயகி	heroin
நாயகி	heltinne
நாயகி	heroin
மாசி	masi
துபாய்	dubai
பொறியாளர்	ingeniør
பழ	frukt
பழ	fruktig
மனு	manu
மனு	begjæringen
மனு	begjæring
மனு	underskriftskampanje
வல்லுநர்	spesialist
வல்லுநர்	spesialisten
வல்லுநர்	ekspert
அதிகாரபூர்வமாக	offisielt
அரபி	arabisk
சிகப்பு	rødt
சிகப்பு	rød
சிகப்பு	red
வழு	insekt
வழு	bug
வழு	feil
ஒலிபரப்பு	overføring
ஒலிபரப்பு	sending
ஒலிபரப்பு	kringkasting
ஆபிரகாம்	abraham
புரதங்கள்	proteiner
ஊருக்கு	town
ஊருக்கு	byen
ஊருக்கு	by
லத்தீன்	etiketter
லத்தீன்	etikettene
லத்தீன்	merkelapper
லத்தீன்	latin
லத்தீன்	latinske
லத்தீன்	latinsk
குறைந்தபட்சம்	minimum
விஜயா	vijaya
டேவிஸ்	davis
டேவிஸ்	davies
விரும்பினால்	valgfritt
விரும்பினால்	valgfrie
விரும்பினால்	valgfri
டீசல்	diesel
பங்குகள்	rollene
பங்குகள்	roller
பங்குகள்	delinger
பங்குகள்	aksje
பங்குகள்	andeler
பங்குகள்	aksjer
பங்குகள்	deler
பாறைகள்	steiner
பாறைகள்	bergart
பாறைகள்	rocks
கடமை	plikt
பிழைகள்	insekter
இழை	fiber
பதினெட்டு	atten
பதினெட்டு	eighteen
அதுவரை	until
அதுவரை	inntil
பின்புறம்	bakre
பே	bukt
பே	bay
பெண்மணி	lady
பெண்மணி	damen
பெண்மணி	dame
கொடை	donor
குளிர்கால	vinteren
குளிர்கால	vinter
மெகா	mega
எழுத்துரு	skrifter
அகன்ற	bred
அகன்ற	bredt
அகன்ற	brede
பாக்கிஸ்தான்	pakistan
வரைவு	utkast
வரைவு	utkastet
வரைவு	draft
தெரியுமா	iz
தெரியுமா	vet
தெரியுமா	kjenner
தெரியுமா	know
தெரியுமா	kjenn
விட்டனர்	graves
விட்டனர்	graver
விட்டனர்	gravene
ஒப்பிட்டு	sammenligne
ஒப்பிட்டு	sammenlikne
ஒப்பிட்டு	sammenligning
ஒப்பிட்டு	sammenlign
செயலாக்கம்	behandler
செயலாக்கம்	behandle
செயலாக்கம்	behandles
தியானம்	meditasjon
டிஸ்னி	disney
சாங்	chang
குழந்தைகளை	kids
குழந்தைகளை	ungdommer
குழந்தைகளை	kidsa
குழந்தைகளை	unger
குழந்தைகளை	barn
குழந்தைகளை	barn
வரவில்லை	fraværende
வரம்பு	range
வரம்பு	rekkevidde
வரம்பு	spekter
வரம்பு	grense
அறுவடை	harvest
அறுவடை	innhøsting
அறுவடை	høste
வாழ்த்துகள்	congratulations
வாழ்த்துகள்	gratulasjoner
வாழ்த்துகள்	gratulerer
வாழ்த்துகள்	gratulere
வாழ்த்துகள்	grattis
சுட்டி	mouse
சுட்டி	musen
சுட்டி	mus
கண்டறியும்	oppdage
ஆல்பா	alpha
ஆல்பா	alfa
பார்த்துக்	ser
சவூதி	saudiske
சவூதி	saudi
யோகி	yogi
உணவில்	kosthold
உணவில்	dietten
உணவில்	diett
உணர்ச்சி	følelser
உணர்ச்சி	reaksjon
உணர்ச்சி	emosjonell
உணர்ச்சி	emosjonelle
உணர்ச்சி	emosjonelt
உணர்ச்சி	følelsesladet
உணர்ச்சி	følelsesmessig
பசு	ku
ஜீன்	jean
ஜீன்	jun
மகன்கள்	sons
மகன்கள்	sønner
நுழைந்து	oppgi
நுழைந்து	angi
நுழைந்து	enter
அழகி	brunette
அழகி	skjønnheten
அழகி	skjønnhet
அழகி	beauty
செலவுகள்	kostnader
செலவுகள்	koster
செலவுகள்	utgifter
கொடிய	dødelig
மனைவியின்	kona
மனைவியின்	wife
மனைவியின்	kone
மனைவியின்	hustru
கேப்டன்	captain
கேப்டன்	kaptein
காடி	syre
அலகாபாத்	allahabad
தரவுத்தள	database
லே	leh
லே	ligg
லே	lay
இங்கும்	jepp
பிஜி	fiji
உள்ளார்ந்த	lokale
உள்ளார்ந்த	lokalt
உள்ளார்ந்த	lokal
உள்ளார்ந்த	local
பகவத்	bhagavad
பகவத்	bhagavadgita
ஃபாக்ஸ்	fox
நொதி	enzym
எஃகு	stål
அர்த்தம்	betydning
அர்த்தம்	mening
ஒப்பந்தங்கள்	kontrakter
ஒப்பந்தங்கள்	tilbud
ஒப்பந்தங்கள்	avtaler
ஒப்பந்தங்கள்	tilbudene
சிலுவை	kryss
சிலுவை	cross
சிலுவை	krysse
சிலுவை	kors
செயல்களை	handlingene
செயல்களை	handlinger
புகுபதிகை	pålogging
புகுபதிகை	innlogging
எலும்புகள்	bones
எலும்புகள்	knokler
ஊழியர்	stav
ஊழியர்	personale
ஊழியர்	stab
ஊழியர்	staff
ஆண்டி	andy
வசந்த	våren
வசந்த	spring
உடனடி	øyeblikkelige
உடனடி	umiddelbar
உடனடி	øyeblikkelig
உடனடி	øyeblikk
உடனடி	umiddelbar
உடனடி	øyeblikkelig
சொன்னார்	sakt
சொன்னார்	sa
சொன்னார்	said
சொன்னார்	sagt
இடாய்ச்சு	duch
வறண்ட	dry
வறண்ட	tørt
வறண்ட	tørr
வறண்ட	tørk
நோன்பு	fasten
நோன்பு	faster
நோன்பு	faste
ஏற்றி	kjede
ஏற்றி	båret
ஹாட்	varm
ஹாட்	hot
ஹாட்	varmt
சமன்பாடுகள்	ligninger
இடைமுகம்	grensesnitt
மூடி	bister
மூடி	moody
ஒரிசா	orissa
துண்டு	håndkle
பாஸ்	sjef
பாஸ்	boss
பாஸ்	bass
பாஸ்	bestå
பாஸ்	pasning
தாஸ்	das
நட்சத்திரங்கள்	stjernene
நட்சத்திரங்கள்	stjerner
நட்சத்திரங்கள்	stars
மூர்	moor
மூர்	moen
மூர்	moore
வளையம்	ring
சிலிக்கான்	silicon
ஒவ்வொருவரும்	alle
முதிர்ந்த	moden
முதிர்ந்த	modent
முதிர்ந்த	modne
கூரை	taket
கூரை	tak
நானே	myself
பாலா	bala
பயனுள்ளதாக	nyttige
பயனுள்ளதாக	nyttig
பயனுள்ளதாக	brukbart
குறிகள்	symboler
குறிகள்	flagg
கோப்புகள்	arkiv
கோப்புகள்	filer
கோப்புகள்	filene
கோப்புகள்	mapper
பெருக்கம்	gevinst
கடினமாக	hard
கடினமாக	vanskeleg
கடினமாக	hardt
கடினமாக	vanskelig
டாடா	tata
கிடைக்க	tilgjengelige
கிடைக்க	tilgjengeleg
கிடைக்க	ledig
கிடைக்க	tilgjengelig
பெற்றோர்கள்	foreldre
ஒளிபரப்பு	airplay
ஒளிபரப்பு	sending
ஒளிபரப்பு	sendingen
ஒளிபரப்பு	kringkasting
ஒளிபரப்பு	kringkaste
ஒடிசா	odessa
கிழங்கு	potet
சமுதாயம்	fellesskap
சமுதாயம்	samfunnet
சமுதாயம்	samfunn
சமுதாயம்	fellesskapet
கண்டறியப்பட்டுள்ளது	oppdaget
எலி	rat
எலி	rotte
எலி	rotta
எலி	mouse
எலி	musen
எலி	mus
கருணை	medlidenhet
கருணை	medfølelse
கருணை	mercy
கருணை	nåde
கருணை	barmhjertighet
கருணை	nåden
கருணை	vennlighet
கருணை	godhet
கருணை	ynde
கருணை	nåden
கருணை	nåde
கருணை	grace
போயிங்	boeing
வேண்டுமா	ønsker
வேண்டுமா	lyst
வேண்டுமா	want
வேண்டுமா	vil
இணைப்பை	link
இணைப்பை	kobling
இணைப்பை	lenke
சோளம்	maisen
சோளம்	mais
மானிடவியல்	antropologi
களை	ugress
களை	weed
களை	gress
பாட்டர்	potter
நகர்வு	skift
நகர்வு	skiftet
செங்குத்து	loddrett
செங்குத்து	vertikal
செங்குத்து	vertikalt
உறை	konvolutt
உறை	dekke
உறை	cover
உறை	deksel
உறை	dekk
உறை	konvolutter
திட்டமிட்டு	planlagt
நரசிம்மர்	narasimha
லால்	lal
சிப்பாய்	soldat
சிப்பாய்	sepoy
அச்சம்	redd
அச்சம்	frykt
அச்சம்	fear
அச்சம்	redsel
தானாக	automatisk
பசுமை	grønn
பசுமை	green
பசுமை	grønt
பசுமை	grønne
விவேகானந்தர்	vivekananda
பங்கேற்க	delta
தில்	dil
வளர்ந்தது	vokste
ஆரஞ்சு	orange
ஆரஞ்சு	appelsin
ஆரஞ்சு	oransje
கோட்	kåpe
கோட்	frakk
கோட்	jakka
கோட்	kot
பயணங்கள்	oppdrag
பயணங்கள்	tripper
பயணங்கள்	turer
பயணங்கள்	turene
எழும்	die
எழும்	dø
மற்றவை	andre
மற்றவை	annet
மற்றவை	annen
மற்றவை	diverse
மற்றவை	andre
மிடில்செக்ஸ்	middlesex
தென்னை	kokosnøtt
தென்னை	kokos
தென்னை	coconut
வாய்ப்புள்ளது	sjanse
வாய்ப்புள்ளது	chance
வாய்ப்புள்ளது	sjans
கொள்ளை	ran
தீவிரவாத	terror
தீவிரவாத	terroren
தீவிரவாத	terrorist
மாஸ்டர்	mester
மாஸ்டர்	mestre
மாஸ்டர்	master
மாஸ்டர்	herre
எழுதியது	skrev
எழுதியது	skreiv
நடக்க	gå
நடக்க	gange
நடக்க	spasertur
நடக்க	walk
வார்த்தைகள்	ord
வார்த்தைகள்	words
வார்த்தைகள்	orda
அதிகரிப்பு	øk
அதிகரிப்பு	øke
அதிகரிப்பு	økning
சென்ட்ரல்	central
சென்ட்ரல்	sentral
சென்ட்ரல்	sentralt
அரிதாக	sjelden
அரிதாக	sjeldent
முகலாய	mughal
பஞ்சம்	hungersnød
ஜெட்	jet
காமா	gamma
ராஜேந்திரன்	rajendra
நீல்	neal
நீல்	neil
இரட்டையர்	tvilling
இரட்டையர்	twin
இரட்டையர்	tvillingen
இரட்டையர்	tvillinger
இரட்டையர்	twins
இரட்டையர்	tvillingene
ஸ்காட்	scott
கம்போடியா	kampuchea
கம்போடியா	kambodsja
அடைந்தனர்	spetakkel
அடைந்தனர்	slagsmål
தடித்த	sparks
தடித்த	gnister
தடித்த	tjukk
தடித்த	tykk
தடித்த	tykt
தடித்த	tykke
தடித்த	freidig
தடித்த	fet
தடித்த	dristige
தடித்த	dristig
தடித்த	djerv
தடித்த	striper
வானம்	himmel
வானம்	sky
வானம்	himmelen
பானை	kjele
பானை	pot
வாய்ப்பை	mulighet
செப்பு	kobber
செப்பு	copper
வன	vana
மகாராஷ்டிரா	maharashtra
உருவாக்கப்படுகிறது	oppretting
உருவாக்கப்படுகிறது	oppretter
உருவாக்கப்படுகிறது	opprette
உருவாக்கப்படுகிறது	skape
தள்ளுபடி	rabatt
படையெடுத்து	invaderte
படையெடுத்து	invadert
குறைந்தபட்ச	minimum
வில்சன்	wilson
அதிவேக	fengende
பிரதர்ஸ்	brødrene
பிரதர்ஸ்	brødre
பிரதர்ஸ்	brothers
கணக்கியல்	regnskap
முக்கியமானவை	sensitivt
முக்கியமானவை	sensitive
முக்கியமானவை	følsom
முக்கியமானவை	følsomt
முக்கியமானவை	sensitiv
மேம்படுத்தப்பட்ட	avansert
மேம்படுத்தப்பட்ட	avanserte
மேம்படுத்தப்பட்ட	advanced
விநியோகம்	distribusjon
விநியோகம்	fordeling
கவனிக்க	merknad
கவனிக்க	varsel
உரைநடை	prosa
அயனி	ion
அயனி	jone
பிலிப்பைன்ஸ்	philippines
பிலிப்பைன்ஸ்	filippinene
பிலிப்பைன்ஸ்	filippinenes
இளவரசன்	prinsen
இளவரசன்	fyrste
இளவரசன்	prince
இளவரசன்	prins
செல்கள்	cellene
செல்கள்	celler
நிறுவனமும்	firma
நிறுவனமும்	selskap
நிறுவனமும்	kompani
நிறுவனமும்	bedrift
ஈரானிய	iransk
ஈரானிய	iranske
எப்போதுமே	always
எப்போதுமே	bestandig
எப்போதுமே	alltid
எப்போதுமே	altid
பதிப்புரிமை	opphavsrett
பெர்ரி	perry
பெர்ரி	berry
ஆடியோ	lyd
திடீரென	plutselig
திடீரென	brått
குற்றங்கள்	forbrytelser
குற்றங்கள்	forbrytelsene
கரடி	bjørn
கரடி	bear
நிரல்கள்	programmer
நிரல்கள்	applikasjoner
நிரல்கள்	programmer
நிரல்கள்	søknader
நிரல்கள்	apper
வில்லியம்ஸ்	williams
மனதை	sinn
மனதை	mind
இப்போதும்	forsatt
இப்போதும்	framleis
இப்போதும்	fremdeles
இப்போதும்	likevel
இப்போதும்	fortsatt
சோதிடம்	stjernetegn
சோதிடம்	astrologi
ஜெயா	jaya
சுத்தம்	rengjøring
சுத்தம்	rensing
சுத்தம்	rydding
காலங்கள்	tidspunkter
காலங்கள்	tider
காலங்கள்	tidene
காலங்கள்	ganger
காலங்கள்	times
மில்லி	millie
மில்லி	milly
மில்லி	millisekunder
ஃபிளாஷ்	flash
ஃபிளாஷ்	blits
யுவான்	yuan
நிலத்தடி	underground
நிலத்தடி	undergrunnen
நிலத்தடி	underjordisk
உயிர்கள்	lives
நிறைவேற்ற	oppfylle
பங்கேற்ற	deltok
பங்கேற்ற	deltatt
வசூல்	samling
துளை	hull
துளை	hole
துளை	sokkel
இருப்பிடம்	beliggenhet
இருப்பிடம்	sted
இருப்பிடம்	lokalisering
இருப்பிடம்	lokasjon
இருப்பிடம்	posisjon
இருப்பிடம்	plassering
பாவம்	stakkars
பாவம்	fattig
பாவம்	fattige
பாவம்	synd
பாவம்	synden
கருத்தியல்	ideologi
கருத்தியல்	ideologien
தொழிலதிபர்	forretningsmann
தொழிலதிபர்	forretningsfolk
குட்டி	lille
குட்டி	lite
குட்டி	liten
சாம்பியன்ஷிப்	mesterskap
சாம்பியன்ஷிப்	championship
காணொளி	videoen
காணொளி	video
பாய்கிறது	flyter
சேகரிப்பு	samling
ரியல்	real
ரியல்	ekte
ரியல்	reelt
ரியல்	rial
மிஸ்டர்	mister
கோணங்கள்	vinkler
ஆங்கிலோ	anglo
நாக	naga
அழிவு	ødeleggelse
அழிவு	ødeleggelser
அழிவு	destruktiv
அழிவு	ødeleggelse
அழிவு	tilintetgjørelse
அச்சில்	utskrift
அச்சில்	trykking
அச்சில்	advarsel
அச்சில்	warning
மணிப்பூர்	manipur
பிரச்சனை	problem
பிரச்சனை	problemet
பிரச்சனை	problem
பிரச்சனை	brak
பிரச்சனை	trouble
பிரச்சனை	problemer
பிரச்சனை	trøbbel
யாராவது	anyone
யாராவது	noen
நீக்கப்பட்ட	slettede
நீக்கப்பட்ட	slettet
நீக்கப்பட்ட	slettes
லேசர்	laseren
லேசர்	laser
முகாம்	leiren
முகாம்	leirskole
முகாம்	leir
முகாம்	camp
முகாம்	camper
முகாம்	camping
வாழ்த்து	hilsen
உக்ரைன்	ukraina
அப்பல்லோ	apollo
ராஜன்	rajan
ஆங்காங்கே	bitterhet
ஆங்காங்கே	bitterheten
விவாதம்	diskusjon
காட்	ghat
கெமர்	khmer
விரும்புகிறேன்	ønsker
விரும்புகிறேன்	lyst
விரும்புகிறேன்	want
விரும்புகிறேன்	vil
வலைத்தளங்கள்	nettsteder
வலைத்தளங்கள்	nettsider
வலைத்தளங்கள்	nettstedene
பயிற்சிகள்	øvelser
பயிற்சிகள்	øvelsene
வித்தியாசமான	sprøtt
வித்தியாசமான	merkelig
வித்தியாசமான	rar
வித்தியாசமான	snålt
வித்தியாசமான	rart
வித்தியாசமான	merkelig
வித்தியாசமான	strange
வித்தியாசமான	rart
வித்தியாசமான	annerledes
வித்தியாசமான	ulike
வித்தியாசமான	forskjellige
வித்தியாசமான	forskjellig
மட்டம்	niva
மட்டம்	nivå
மட்டம்	nivået
மட்டம்	level
மேடையில்	podiet
ஏஞ்சல்ஸ்	angeles
கழுகு	eagle
கழுகு	ørn
தூக்கி	kast
தூக்கி	sleng
தூக்கி	slenger
தூக்கி	kaste
ராம	rama
காமிக்ஸ்	tegneserier
காமிக்ஸ்	tegneserie
நானோ	nano
மூச்சு	ånde
மூச்சு	pust
மூச்சு	åndedrag
மூச்சு	åndedrett
மூச்சு	puster
மூச்சு	pusting
லாகூர்	lahore
கற்க	learn
கற்க	lære
கற்க	lær
பிரிவுகளாக	divisjoner
இஸ்ரேல்	israel
நன்மைகள்	fordeler
நன்மைகள்	goder
அனல்	termisk
சிறப்புகள்	spesialiteter
சிறப்புகள்	fremhever
சிறப்புகள்	høydepunkter
சிறப்புகள்	høydepunktene
பங்களிப்பை	bidrag
மயக்கம்	transe
மயக்கம்	trance
உலர்ந்த	dry
உலர்ந்த	tørt
உலர்ந்த	tørr
உலர்ந்த	tørk
நிகழ்வை	hendelse
நிகழ்வை	arrangementet
நிகழ்வை	hending
நிகழ்வை	arrangement
ரமேஷ்	ramesh
கண்ணீர்	tåre
கண்ணீர்	tårer
அனுமதிக்கும்	tillater
லிவர்பூல்	liverpool
நிரலாக்கம்	programmering
திருத்தலம்	skrin
ரசிகர்கள்	fans
ரசிகர்கள்	tilhengere
ரசிகர்கள்	publikum
ரசிகர்கள்	publikummet
விக்ரம்	vikram
நிறுத்தப்பட்டது	sluttet
நிறுத்தப்பட்டது	stoppes
நிறுத்தப்பட்டது	stoppet
நிறுத்தப்பட்டது	stanset
நிறுத்தப்பட்டது	slutta
நிறுத்தப்பட்டது	stoppa
நிறுத்தப்பட்டது	avbrutt
ரஹ்மான்	rahman
சுஜாதா	sujata
ஏர்வேஸ்	airways
உடல்நலம்	helsa
உடல்நலம்	helse
இராவணன்	ravana
சிக்கிம்	sikkim
பரஸ்பர	gjensidige
பரஸ்பர	gjensidig
பரஸ்பர	felles
பக்	buck
பக்	bukken
பக்	insekt
பக்	bug
தூய்மை	renslighet
தூய்மை	renhet
தூய்மை	pur
தூய்மை	ren
தூய்மை	rent
தூய்மை	pure
டீன்	teen
டீன்	tenåringen
டீன்	dekanus
டீன்	dean
நாடகத்தில்	drama
நாடகத்தில்	dramatikk
சுகாதாரம்	renslighet
சுகாதாரம்	hygiene
சுகாதாரம்	helsa
சுகாதாரம்	helse
ஆபத்தான	dangerous
ஆபத்தான	farlig
ஆபத்தான	farlige
ஆபத்தான	livsfarlig
மாயா	maya
வீக்கம்	betennelse
வீக்கம்	oppsvulmet
வீக்கம்	hoven
ஊசி	injeksjon
ஊசி	nål
சில்வா	silva
சந்தித்த	møtt
சந்தித்த	møtte
சந்தித்த	møttes
சந்தித்த	met
சந்தித்த	traff
சூழலை	miljø
இருக்கை	sete
சீசன்	sesong
சீசன்	sesongen
சீசன்	årstid
பெற்றவை	mottok
பெற்றவை	mottatte
பெற்றவை	mottatt
ஆர்க்டிக்	arktisk
ஆர்க்டிக்	arktiske
ஆர்க்டிக்	arktis
ஆர்க்டிக்	arctic
எடிசன்	edison
சீடர்கள்	disipler
சீடர்கள்	disiplene
வீட்டின்	house
வீட்டின்	huset
வீட்டின்	hus
கைவிடப்பட்டது	frafalt
கைவிடப்பட்டது	droppet
கைவிடப்பட்டது	avbrutt
அகமதாபாத்	ahmedabad
நூற்றாண்டுகளாக	århundrer
தொடர்கிறது	fortsetter
தொடர்கிறது	fortsettelse
தொடர்கிறது	fortsatte
அண்டை	naboer
அண்டை	naboene
அரிதான	skjelden
அரிதான	sjelden
அரிதான	sjeldent
அரிதான	sjeldne
உறவை	relasjon
உறவை	forholdet
உறவை	forhold
தொலைநோக்கி	teleskopet
தொலைநோக்கி	teleskop
இருப்பார்கள்	springs
இருப்பார்கள்	fjærer
பொறிகள்	slette
பொறிகள்	slett
பொறிகள்	feller
பொறிகள்	fella
பொறிகள்	felle
பொறிகள்	trap
ஜெய்	jai
ஜெய்	jay
உத்திகள்	strategier
உத்திகள்	taktikk
உத்திகள்	teknikker
பிராட்	brad
பொருத்தம்	passer
பொருத்தம்	sprek
பொருத்தம்	fit
பொருத்தம்	fyrstikk
பொருத்தம்	treff
பொருத்தம்	match
செயல்பாட்டில்	aktive
செயல்பாட்டில்	aktivt
செயல்பாட்டில்	aktiv
செயல்பாட்டில்	active
அங்கீகரிக்கப்பட்ட	autoriserte
அங்கீகரிக்கப்பட்ட	autorisert
தோட்டத்தில்	hage
இயக்குனர்கள்	regissører
இயக்குனர்கள்	directors
இயக்குனர்கள்	direktører
காற்றை	vind
காற்றை	wind
நிறுவல்	grunnlagt
நிறுவல்	stiftet
நிறுவல்	grunnla
நிறுவல்	installasjon
நிறுவல்	installering
நிறுவல்	installasjonen
நிறுவல்	installeringen
பேசிய	talt
பேசிய	snakket
கண்ணி	sløyfe
கண்ணி	loop
கலாம்	kalam
கூலி	belønning
கூலி	dusør
பிரச்சனைகள்	problemer
பிரச்சனைகள்	problemstillinger
பிரச்சனைகள்	saker
பிரச்சனைகள்	problemer
பேரரசுகள்	kongedømmer
பேரரசுகள்	kongedømmene
பேரரசுகள்	kjeltringer
புரட்சிகர	revolusjonære
புரட்சிகர	revolusjonerende
புரட்சிகர	revolusjonær
அறிவியலில்	vitenskap
அறிவியலில்	naturvitenskap
ஜாக்சன்	jackson
அகதிகள்	flyktning
அகதிகள்	flyktningene
அகதிகள்	flyktninger
பேட்டி	intervju
ரிசர்வ்	reserver
ரிசர்வ்	reserve
அதிகளவு	aggressive
அதிகளவு	aggressivt
அதிகளவு	aggressiv
செல்சியஸ்	celsius
சல்பைடு	sulfid
யூரோ	euro
விஜய	vijaya
டிம்	tim
டிம்	dim
பிரபலமானது	populært
பிரபலமானது	populære
பிரபலமானது	populær
பிரபலமானது	folkelig
பிரபலமானது	popularitet
கிராமப்புற	landlige
கிராமப்புற	bygd
மைதானத்தில்	lende
மைதானத்தில்	bakken
மைதானத்தில்	marka
மைதானத்தில்	ground
கேம்	spill
கேம்	kampstart
கேம்	game
கேம்	cam
ஆட்சியாளர்கள்	herskere
நிறங்கள்	farger
நிறங்கள்	farger
கண்காட்சி	rettferdig
கண்காட்சி	fair
விளம்பரங்கள்	kampanjer
விளம்பரங்கள்	støtteerklæringer
விளம்பரங்கள்	annonser
விளம்பரங்கள்	reklamer
விளம்பரங்கள்	annonser
திறப்பு	åpning
சமவெளி	plains
பயன்படுத்தியது	brukt
பயன்படுத்தியது	brukes
பயன்படுத்தியது	brukte
வளைந்த	buet
திபெத்	tibet
தாழ்த்தப்பட்ட	bakover
சிறுவன்	gutt
சிறுவன்	gutten
பேசினார்	pratet
பேசினார்	snakka
பேசினார்	snakket
பேசினார்	talte
சம்பவம்	hendelsen
அமராவதி	amravati
சொந்தமாக	eier
குரோமியம்	krom
நைல்	nilen
எண்ணும்	telling
எண்ணும்	nedtelling
எண்ணும்	telle
எண்ணும்	teller
மிளகு	pepper
சர்ச்சை	kontroverser
கடிகாரம்	klokke
பொம்மை	leketøy
பொம்மை	dukke
பொம்மை	dokka
பொம்மை	dokke
ஜாக்கி	jackie
திரட்டு	katalogene
திரட்டு	samler
திரட்டு	samle
திரட்டு	sanke
திரட்டு	kataloger
ஹார்டி	hardy
நகர்ப்புற	urban
நகர்ப்புற	urbane
அப்துல்லா	abdullah
நிபுணர்கள்	eksperter
நிபுணர்கள்	ekspert
செய்முறை	oppskrift
மாடல்	modell
சிவனின்	shiva
சிவனின்	siva
மெட்ரோ	metro
வேட்பாளர்கள்	kandidater
வேட்பாளர்கள்	kandidatene
குவைத்	kuwait
காதலி	kjæresten
காதலி	kjæreste
காதலி	venninne
நோயாளி	tålmodig
நோயாளி	pasient
கில்	gill
கார்த்திகேயன்	karthikeyan
இளமை	ungdommen
இளமை	ungdom
இளமை	ungdomstiden
படிப்புகள்	retter
படிப்புகள்	løyper
படிப்புகள்	kurs
தயாரிப்புகள்	produkter
தயாரிப்புகள்	produktene
கென்யா	kenya
இளநிலை	ungkarer
உள்துறை	interiør
உமர்	umar
உமர்	omar
போராடி	sliter
போராடி	strever
நெல்சன்	nelson
