категория	категорија
количество	сума
количество	износ
количество	количество
количество	количина
количество	количество
брега	брег
брега	брегот
снимка	слика
снимка	фотографија
снимка	фотографијата
снимка	фото
басейн	басен
басейн	билјард
басейн	базен
бас	бас
бял	бело
бял	бели
бял	бел
бял	бела
бял	вајт
оръдия	топови
оръдия	топ
оръдия	топот
етнически	етнички
етнически	етничка
етнически	етнички
етнически	етничко
притежава	поседува
виктор	виктор
виктор	виктор
министерство	министерство
освобождението	ослободителната
дърво	дрво
дърво	дрва
дърво	дрво
дърво	стебло
граждани	граѓани
граждани	граѓаните
граждани	државјани
върха	top
върха	топ
върха	врвот
поредица	серија
поредица	серии
поредица	низа
поредица	секвенца
членовете	членки
членовете	членовите
членовете	членови
фаза	фаза
високи	високиот
високи	висок
високи	висока
високи	хај
високи	високо
високи	high
високи	висок
високи	висока
документи	хартии
документи	документи
документи	трудови
документи	весници
документи	документи
храна	храна
храна	оброк
храна	јадење
имената	имиња
вашингтон	вашингтон
глобус	глобус
хан	хан
хан	хан
хан	кан
хан	хан
използвана	искористен
използвана	користени
използвана	користена
използвана	искористена
използвана	користен
босна	босна
библиография	библиографија
бригада	бригада
важни	важна
важни	битно
важни	важно
важни	битен
важни	важни
графство	жупанија
графство	округот
графство	округ
графство	округот
изследователи	истражувачи
изследователи	истражувачи
цяла	цела
цяла	целина
неща	работи
неща	нешта
неща	работи
неща	нешта
езера	езера
андрей	андреј
андрей	андреј
принцип	начело
принцип	принцип
проекти	проекти
медицина	медицина
медицина	лек
иран	иран
участници	учеснички
участници	учесници
участници	присутни
участници	присутните
приятел	другарка
приятел	пријател
войска	трупи
войска	војници
наследник	наследник
наследник	наследничка
наследник	наследникот
наследник	наследник
белград	белград
белград	белградски
поезия	поезијата
поезия	поетски
поезия	поезија
бяла	бело
бяла	бели
бяла	бел
бяла	бела
бяла	вајт
функции	функција
функции	функции
герб	герб
герб	грб
герб	грб
племена	племиња
руска	руска
руска	руски
руска	руско
журналист	новинарка
журналист	новинар
дворец	палас
дворец	дворец
дворец	палата
географски	географски
географски	географски
норвегия	норвешка
лос	елк
лос	лос
лос	мус
лос	лос
виетнам	виетнам
зала	сала
арабски	арап
арабски	арапски
арабски	арапска
арабски	арапски
пътища	патишта
пътища	правци
пътища	патеки
латински	латинска
латински	латино
латински	латиница
латински	латински
мост	мост
активност	дејност
активност	активност
активност	активности
лейтенант	поручник
западно	запад
западно	западно
западно	вест
епизод	епизода
деление	дивизија
деление	поделба
есента	есента
есента	наесен
есента	есен
есента	паѓање
есента	пад
есента	падот
есента	есен
есента	падне
западните	вестерн
западните	западни
западните	западна
революционери	револуционери
перу	перу
фестивал	фестивал
управител	менаџер
управител	управител
управител	гувернер
управител	гувернерот
северен	северен
северен	северна
важна	важна
важна	битно
важна	важно
важна	битен
важна	важни
пилот	пилот
пилот	пилотот
играят	свирење
играят	играње
играят	свири
двигател	моторот
двигател	мотор
двигател	моторни
двигател	мотор
двигател	моторно
населени	населено
населени	населен
населени	населени
музиканти	музичари
бизнес	бизнис
орган	авторитет
орган	власт
орган	овластувања
орган	управа
орган	орган
орган	органи
постоянно	постојано
постоянно	константно
убити	убиена
убити	убиени
убити	убивани
убити	убиен
убити	убиена
убити	убиени
убити	убиено
убити	уби
убити	убиен
интервю	интервју
петков	петков
избрана	одбрани
избрана	избрани
избрана	избран
избрана	избрани
избрана	избрано
избрана	избрана
избрана	одбрано
избрана	избран
антон	антон
стар	старо
стар	стари
стар	стар
стар	стара
пролетта	пролет
пролетта	пролетни
планини	планини
сравнение	споредба
сравнение	спореди
сравнение	споредете
сравнение	споредуваат
бира	пиво
художествена	уметнички
художествена	уметничко
позиции	положби
позиции	позиции
позиции	предмети
позиции	ставки
сътрудничество	соработка
сътрудничество	соработка
щаб	седиштето
щаб	штабови
щаб	штаб
ръка	арм
ръка	рака
ръка	дланка
симеон	симеон
ричард	ришар
ричард	ричард
турци	турците
турци	турци
песните	песни
сливен	сливен
защитава	заштитува
защитава	штити
текстове	текстови
текстове	стихови
седмици	недели
седмици	седмици
изградена	изграден
изградена	изградена
изградена	изградени
изградена	изградено
дадена	дадена
дадена	дадени
дадена	дадено
дадена	даден
драма	драмски
драма	драма
архитектура	архитектурата
архитектура	архитектура
владетел	владетел
христос	христос
христос	христа
власти	властите
власти	власти
указ	декрет
указ	декретот
повод	прилика
повод	пригода
хесен	hessen
годишен	годишен
годишен	годишна
тегло	тежина
старши	виш
старши	високи
старши	пензионерски
старши	матурант
старши	постар
японски	јапонско
японски	јапонска
японски	јапонски
тома	тома
тома	томо
тома	томас
тома	тома
тома	thomas
местни	локален
местни	локално
местни	локални
местни	локална
местни	мештаните
местни	мајчин
местни	родно
внимание	внимание
глас	гласот
глас	глас
погребан	погребан
погребан	закопана
погребан	закопани
погребан	закопано
погребан	закопан
луис	lewis
луис	луис
луис	луис
луис	луј
луис	луис
учен	научникот
учен	научник
оскар	оскар
оскар	оскар
крайбрежие	крајбрежје
крайбрежие	брег
крайбрежие	крајбрежје
крайбрежие	обала
певец	пејачка
певец	пеач
певец	пејач
певец	сингер
наса	наса
наса	nasa
търговия	стопанство
търговия	стопанската
търговия	тргување
търговия	трговија
кара	кара
кара	вози
кара	кара
турците	турците
турците	турци
дания	данска
елемент	елемент
елемент	предмет
елемент	ставка
елемент	компонента
елемент	елементот
елемент	елемент
дебют	деби
програми	програми
програми	програми
конфликт	конфликт
запазени	задржани
запазени	резервирано
запазени	резервирани
запазени	резервирана
запазени	резервиран
запазени	зачувана
запазени	сочувана
запазени	сочувани
георг	георг
преподава	предава
мнение	мислење
мнение	коментари
мнение	мислења
осем	eight
осем	осуммина
осем	осум
югоизточна	југоисточен
югоизточна	југоисточно
югоизточна	југоисток
югоизточна	југоисточна
югоизточна	југоисточен
югоизточна	југоисточно
югоизточна	југоисточна
метод	методот
метод	метод
метод	метода
династията	династијата
династията	династија
институции	институции
резултати	резултати
петербург	петербург
петербург	петерсбург
фердинанд	фердинанд
къщата	куќа
къщата	хаус
празник	празнична
празник	празнично
празник	празник
празник	гозба
празник	прослава
празник	прославата
княжество	кнежевство
империята	царство
империята	империја
устройство	уред
устройство	направа
квинт	квинт
консули	конзули
символ	симбол
прекарва	троши
отдел	оддел
фауна	фауна
млади	младите
млади	млад
млади	јанг
млади	young
млади	млади
млади	млада
открита	откриени
открита	откриено
открита	откриена
свобода	слободата
свобода	слобода
свобода	либерти
свобода	слобода
краля	крал
краля	кинг
краля	кралот
изпратен	испратени
изпратен	испрати
изпратен	испратено
изпратен	испратена
изпратен	пратен
изпратен	испратен
градовете	градови
градовете	градови
представляват	представува
представляват	застапува
представляват	претставуваат
евро	еур
евро	евра
евро	еврото
евро	euro
евро	еуро
евро	евро
сирия	syria
сирия	сирија
обновяване	модернизација
обновяване	надградба
обновяване	ажурирање
обновяване	освежи
обновяване	освежување
обновяване	обновување
обновяване	обнова
дял	поделба
дял	рез
дял	исечи
дял	сечи
дял	сподели
дял	титула
дял	наслов
самолети	авиони
самолети	летала
самолети	авионски
самолети	авионите
самолети	авиони
никой	никој
издания	изданија
значимост	релевантност
значимост	важност
значимост	значење
значимост	важност
физика	физика
обхваща	навлаки
обхваща	покрива
големина	големина
историк	историчар
парламент	парламентот
парламент	парламент
философ	филозоф
каза	рече
каза	рекол
обявен	прогласи
обявен	прогласена
обявен	прогласен
обявен	најави
обявен	најавена
асоциация	здружение
асоциация	асоцијација
музикант	музичар
сейнт	светец
сейнт	свети
сейнт	сеинт
сейнт	света
такова	вакви
такова	таквите
такова	такви
такова	таков
такова	таква
танзания	танзанија
памет	спомен
памет	меморија
памет	сеќавање
музикален	музички
музикален	музичка
музикален	мјузикл
музикален	музичко
археологически	археолошки
археологически	археолошко
археологически	археолошки
култури	посевите
култури	посеви
култури	култури
култури	културите
пазар	пазар
пазар	шопинг
пазар	купување
пазар	маркет
пазар	пазар
уеб	web
уеб	веб
уеб	пајажина
тайланд	тајланд
работил	работел
работил	работев
работил	работеше
работил	функционираше
работил	работено
религия	религија
веднъж	еднаш
поход	поход
хърватия	хрватска
банка	банка
експедиция	експедицијата
експедиция	експедиција
херцеговина	херцеговина
станция	станица
достъп	пристапот
достъп	пристап
малайзия	малезија
родителите	родители
родителите	родителите
екзархия	егзархија
въоръжени	вооружена
въоръжени	наоружан
въоръжени	вооружени
въоръжени	вооружен
народи	народите
народи	народи
народи	нациите
народи	нации
бавария	баварија
идея	замисла
идея	поим
идея	идеја
идея	идеа
мисия	мисија
мисия	мисијата
постига	постигнува
постига	остварува
постига	постигне
гражданство	националност
гражданство	државјанство
подготовка	подготовка
подготовка	подготовки
подготовка	подготовка
подготовка	припрема
подготовка	подготвуваат
подготовка	подготвувам
подготовка	подготовки
подготовка	подготовките
публий	публиј
категории	категории
народ	народ
народ	луѓе
политиката	политика
политиката	политика
отговор	одговори
отговор	одговор
отговор	одговори
отговор	одговор
технологии	технологиите
технологии	технологии
технологии	технологија
времена	пати
общи	генерички
общи	општ
общи	обичен
общи	заедничка
общи	заеднички
общи	вообичаено
общи	општо
общи	општи
общи	општа
общи	општо
общи	генерал
досега	претходно
вещества	супстанци
вещества	супстанции
основател	основач
поведение	однесување
поведение	став
поведение	однесување
енциклопедия	енциклопедија
знак	потпишете
знак	знак
функция	функција
преподавател	предавач
етап	фаза
етап	бина
етап	етапа
етап	фаза
тодоров	тодоров
приет	прифатен
приет	прифатена
приет	прифатено
приет	прифатени
приет	посвоен
приет	усвоена
приет	усвоени
приет	усвои
приет	посвоена
приет	усвоено
приет	примена
офицери	офицери
офицери	полицајци
ранен	повреден
ранен	повредени
ранен	ранет
ранен	ранети
ранен	ранета
ранен	повредени
десет	десетмина
десет	ten
десет	десетка
десет	десет
института	институт
писмо	писмо
писмо	буква
склонове	падини
състезания	натпреварувања
състезания	натпревари
състезания	трки
състезания	раси
състезания	тркачки
състезания	трки
състезания	тркање
характеристики	карактеристики
характеристики	карактеристики
зимата	зима
загуба	губење
загуба	губиток
загуба	загуба
певци	пеачи
певци	пејачи
домакинства	домаќинствата
домакинства	домаќинства
кула	кула
кула	кулата
видин	видин
формат	формат
формат	форматирање
анализ	анализи
анализ	анализа
тим	тим
събира	прибира
събира	собира
културно	културни
културно	културен
културно	културно
културно	културна
културно	културно
културно	културолошки
науките	науки
излъчване	емитувана
излъчване	емитување
излъчване	радиодифузија
излъчване	емитување
осигурява	пружа
осигурява	обезбедува
светлина	светлината
светлина	светол
светлина	светло
светлина	светлина
светлина	светлост
светлина	ламба
светлина	лампа
светлина	ламбата
залива	заливот
залива	залив
допълнителни	дополнително
допълнителни	дополнителни
допълнителни	дополнителна
допълнителни	додатни
допълнителни	дополнителен
допълнителни	екстра
фамилия	презимето
фамилия	презиме
органи	властите
органи	власти
органи	органите
органи	органи
повърхността	површина
повърхността	површината
обществени	јавно
обществени	јавни
обществени	јавен
обществени	јавна
обществени	јавност
обществени	public
стопанство	фармата
стопанство	фарма
стопанство	држење
стопанство	холдинг
уефа	уефа
юлий	џулиус
юлий	јулие
червен	црвен
червен	црвена
червен	црвено
червен	црвени
затвор	затворање
затвор	затвор
затвор	затвор
пристига	пристигнуваат
пристига	пристигнува
пристига	пристигнува
пристига	пристига
хасково	хасково
важно	важна
важно	битно
важно	важно
важно	битен
важно	важни
намалява	намалува
намалява	намалува
армения	ерменија
поети	поетите
поети	поети
единици	единици
теми	теми
теми	теми
теми	темите
теми	субјекти
теми	субјектите
теми	поданици
лидер	лидер
лидер	водач
търси	пребарување
търси	барај
търси	барајте
търси	барај
хилядолетие	милениум
сериозно	сериозен
сериозно	сериозна
сериозно	озбилно
сериозно	сериозно
сериозно	озбилно
включени	вклучени
включени	вклучено
произвежда	произведува
улица	улични
улица	улица
улица	уличен
холандия	холандија
холандия	холандија
министри	министри
министри	министрите
арестуван	апсење
арестуван	уапсен
арестуван	уапсени
арестуван	уапсена
седмица	недела
седмица	седмица
изкуства	уметност
изкуства	уметности
анджелис	анџелес
свободен	слободни
свободен	бесплатно
свободен	слободно
свободен	слободна
свободен	слободен
вокали	вокал
адолф	адолф
свързана	поврзани
свързана	поврзано
свързана	поврзани
свързана	поврзано
свързана	поврзан
свещеник	свештеник
свещеник	свештеникот
гласуване	гласање
гласуване	гласајте
гласуване	гласај
гласуване	гласање
дядо	дедо
дядо	дедото
дядо	прадедо
дядо	дедо
природата	природа
природата	природата
виктория	викторија
идеи	идеи
речник	речникот
речник	речник
речник	речникот
речник	вокабулар
речник	речник
партньор	партнер
партньор	партнерка
турнири	турнири
полза	корист
йосиф	јосиф
йосиф	џозеф
йосиф	јозеф
признава	признава
признава	признава
признава	признава
атака	напад
атака	атак
мъжка	машко
мъжка	машки
бежанци	бегалци
чужбина	прекуокеански
чужбина	странство
ляв	лево
ляв	лева
ляв	левица
класа	клас
класа	класа
създадени	создадено
създадени	создадени
създадени	креирано
създадени	создадена
създадени	создаден
финал	final
финал	финална
финал	конечен
финал	конечна
финал	финале
чин	брадата
чин	брада
чин	муцка
изборите	избори
нощта	вечер
нощта	нок
нощта	ноќ
нощта	night
ресурси	ресурсот
ресурси	ресурс
ресурси	ресурси
ресурси	ресурсите
ресурси	ресурси
сен	сен
потребители	корисници
потребители	потрошувачи
потребители	потрошувачите
специалност	специјализирана
специалност	специјалитет
специалност	специјалност
специалност	специјалност
самолет	авионски
самолет	авион
самолет	авионски
самолет	авион
чили	chilli
чили	чили
чили	чиле
секция	рез
секция	оддел
секция	отсек
секция	секција
предава	пренесе
венецуела	венецуела
патриаршия	патријаршија
македонска	македонско
македонска	македонска
македонска	македонец
македонска	македонски
градина	градината
градина	градина
науката	науката
науката	наука
науката	науки
ниска	ниско
ниска	ниски
ниска	ниска
ниска	низок
судан	судан
дейности	активности
научно	научно
научно	научни
научно	научен
научно	научно
приблизително	приближна
приблизително	приближно
жанрове	жанрови
централен	централно
централен	централен
централен	централа
централен	централна
бяха	беа
бяха	биле
тур	тура
тур	турнеја
тур	тур
тур	обиколка
дел	дел
дел	del
дел	дел
изисква	побарува
изисква	бара
ученици	студенти
ученици	ученици
ученици	студентите
ученици	ученици
номинации	номинациите
номинации	номинации
номинации	кандидатури
австрийски	австрискиот
австрийски	австриски
австрийски	австриска
австрийски	австриско
санта	санта
важен	важна
важен	битно
важен	важно
важен	битен
важен	важни
избира	избира
избира	бира
избира	одбира
избира	одбира
избира	бира
ернст	ернст
вестници	весник
вестници	весници
вестници	весници
вестници	хартии
вестници	документи
вестници	трудови
вестници	весници
решения	одлуки
решения	одлуките
решения	решенија
насау	насо
марко	марко
марко	марко
клетки	клетки
клетки	ќелии
клетки	кафези
бозайник	цицач
бозайник	цицачи
необходимо	неопходни
необходимо	неопходно
необходимо	неопходна
необходимо	потребно
сваляне	симнување
сваляне	преземи
сваляне	симнување
промишленост	индустрија
агенция	агенција
учители	учители
учители	наставниците
учители	наставници
карти	карти
карти	картички
карти	мапи
карти	мапите
карти	maps
кино	киното
кино	кино
лицето	соочи
лицето	свртено
лицето	лице
киселина	киселина
оставя	листови
оставя	лисјата
оставя	остава
оставя	лисја
традиция	традицијата
традиция	традиција
инструмент	инструмент
инструмент	инструментот
инструмент	алатка
инструмент	алат
битоля	битола
битоля	bitola
градче	град
градче	градче
слабо	слабо
слабо	слаби
слабо	слаба
слабо	слаб
свързан	поврзани
свързан	поврзано
свързан	поврзани
свързан	поврзано
свързан	поврзан
паметници	споменици
модели	модели
модели	манекенки
северозапад	северозападна
северозапад	северозападно
северозапад	северозапад
летище	аеродром
уилямс	вилијамс
природа	природа
природа	природата
мисията	мисија
мисията	мисијата
събитие	настан
събитие	настанот
финландия	финска
франц	франц
островите	острови
версии	верзии
монтана	монтана
милано	milan
милано	милано
милано	милан
милано	милано
парламента	парламентот
парламента	парламент
дължи	должи
сценарий	сценарио
сценарий	сценарио
сценарий	скрипта
сценарий	сценарио
шарл	чарлс
шарл	шарл
сръбска	српска
сръбска	српски
оръжия	оружје
оръжия	оружја
оръжия	пиштоли
оръжия	пушки
оръжия	оружје
инженер	инжинер
инженер	инженер
увеличава	зголемувања
увеличава	зголемува
диалект	дијалект
тежки	тешка
тежки	тежок
тежки	тешки
тежки	тешкото
враца	враца
нос	кејп
нос	наметка
нос	нос
международна	international
международна	меѓународна
международна	интернационална
международна	меѓународни
международна	меѓународен
горно	горно
нобелова	нобеловата
нобелова	нобел
прага	прага
британска	британски
британска	британска
британска	британскиот
черни	црн
черни	црна
черни	црно
черни	црни
черни	црнец
картата	мап
картата	карта
картата	мапа
картата	мапата
труда	труд
търсене	пребарување
търсене	барај
процеси	судења
процеси	процеси
предложение	понудата
предложение	понуда
предложение	понуди
предложение	сугестија
предложение	предлог
предложение	предлогот
предложение	предлог
директно	direct
директно	директни
директно	директна
директно	директен
директно	дирекно
директно	директно
затвора	затвор
надпис	насловот
конкурс	конкуренција
конкурс	конкурс
конкурс	натпреварување
конкурс	натпревар
конкурс	натпревар
личен	лично
личен	личен
личен	личното
личен	лична
личен	приватно
личен	приватен
личен	приватна
личен	приватни
рудолф	рудолф
рудолф	рудолф
разделя	одделува
разделя	одвојува
разстояние	оддалеченост
разстояние	растојание
разстояние	далечина
червено	црвен
червено	црвена
червено	црвено
червено	црвени
византийски	византиски
византийски	византиска
операции	операции
операции	трансакции
удар	влијанието
удар	влијание
удар	удар
удар	удар
приятели	пријатели
приложение	апликацијата
приложение	примена
приложение	апликација
приложение	апликацијата
приложение	апликација
приложение	анекс
външна	надворешен
външна	надворешно
външна	надворешни
външна	надворешна
думите	зборови
представяне	пријава
представяне	поднесување
представяне	презентација
демократична	демократски
демократична	демократска
херман	херман
херман	херман
климат	клима
останки	останува
останки	остатоци
пълна	полни
пълна	целосна
пълна	полна
пълна	полн
пълна	комплетен
пълна	комплетна
пълна	завршено
различен	различен
различен	различно
различен	поинакво
различен	различна
различен	поинаку
различен	поинаков
теодор	теодор
теодор	теодор
осъден	осудена
осъден	осуден
осъден	осудени
осъден	осудени
осъден	осуден
осъден	осуди
осъден	осудена
осъден	осудена
осъден	осуден
осъден	осуди
уязвим	ранлив
уязвим	ранливи
уязвим	ранлива
съдове	контејнери
съдове	бродови
съдове	садови
съдове	јадења
съдове	чинии
неделя	недела
иначе	инаку
иначе	иначе
спечели	победи
спечели	победуваат
спечели	победа
спечели	добиена
спечели	победи
спечели	освои
спечели	победија
спечели	освоено
годишно	годишно
годишно	годишен
годишно	годишна
връзката	поврзување
дела	дела
дела	дела
услуги	сервиси
услуги	услуги
услуги	служби
услуги	услуги
услуги	служба
услуги	сервис
услуги	услуга
теорията	теорија
направен	направи
направен	направени
направен	направен
направен	made
мерки	мерки
качеството	квалитетно
качеството	квалитет
граници	граници
граници	ограничувања
граници	граници
жертви	жртви
жертви	жртви
жертви	жртви
жертви	жртва
сицилия	сицилија
древна	древни
древна	древно
древна	античка
древна	древна
древна	антички
опити	судења
опити	обиди
опити	експерименти
пада	паѓа
пада	фолс
пада	водопади
графиня	грофицата
стивън	стивен
стивън	стивен
ръцете	раце
ръцете	рацете
любовта	љубов
любовта	љубовта
местен	локален
местен	локално
местен	локални
местен	локална
нужда	треба
нужда	потреба
перник	перник
махала	кварт
махала	соседство
махала	маало
орбита	орбита
орбита	орбитата
пирин	пирин
музикална	музички
музикална	музичка
музикална	мјузикл
музикална	музичко
североизточна	североисточна
североизточна	североисточно
североизточна	северозапад
североизточна	североисток
концерт	концерт
концерт	концертот
четвърти	четврто
четвърти	четвртата
четвърти	четвртото
четвърти	четвртиот
четвърти	четврти
четвърти	четврта
барабани	тапан
барабани	тапани
барабани	тапани
въоръжение	поставеност
въоръжение	вооружување
въоръжение	наоружување
определят	дефинира
желание	желба
желание	посакувам
желание	желба
желание	посакуваат
мъж	машко
мъж	машки
мъж	маж
мъж	чоек
мъж	човек
мъж	мен
мъж	човекот
въоръжена	вооружена
въоръжена	наоружан
въоръжена	вооружени
въоръжена	вооружен
наши	наша
наши	наше
наши	нашиве
наши	наш
споразумение	договор
споразумение	аранжманот
споразумение	аранжман
еквадор	еквадор
баден	баден
казахстан	казахстан
трима	тројца
трима	три
трима	тројка
евреи	евреите
евреи	евреи
правилата	правила
реал	вистински
реал	реално
реал	вистинско
реал	вистинска
реал	реална
реал	реал
добрич	добрич
избрани	одбрани
избрани	избрани
избрани	избран
избрани	избрани
избрани	избрано
избрани	избрана
избрани	одбрано
избрани	избран
шотландия	шкотска
каролина	каролина
софтуер	софтвер
помощник	помошничка
помощник	асистент
помощник	помошник
помощник	помошничка
помощник	помошник
смит	смит
освободен	пуштен
освободен	пуштени
освободен	ослободен
освободен	ослободено
пазарджик	одеса
командване	команда
командване	наредба
допълнително	понатамошно
допълнително	дополнително
допълнително	дополнителни
допълнително	дополнителна
допълнително	додатни
допълнително	дополнителен
допълнително	дополнително
допълнително	екстра
наем	изнајмување
наем	кирија
наем	изнајмување
наем	наем
запазва	задржува
състезание	трка
състезание	раса
състезание	конкуренција
състезание	конкурс
състезание	натпреварување
състезание	натпревар
състезание	натпревар
тенис	тенис
тенис	тениски
тенис	тенисот
тенис	тениско
уелс	велс
уелс	бунари
уелс	велс
свири	пушти
свири	играј
свири	свири
атанасов	атанасов
североизток	североисточно
североизток	северозапад
североизток	североисток
окончателно	final
окончателно	финална
окончателно	конечен
окончателно	конечна
окончателно	дефинитивниот
окончателно	дефинитивен
албрехт	албрехт
горе	горе
националност	националност
източен	источна
източен	источни
източен	источно
източен	источен
тежко	тешка
тежко	тежок
тежко	тешки
тежко	тешкото
следи	траки
следи	траги
следи	трагови
следи	траги
следи	трагови
съществуването	егзистенција
съществуването	постоење
популярност	популарност
архитект	архитект
ръководство	прирачник
ръководство	упатство
ръководство	рачно
ръководство	рачна
ръководство	водич
събират	собираат
събират	собирам
събират	соберете
ефект	ефект
ефект	ефекти
криза	криза
задача	задача
задача	задача
задача	задачата
основано	основана
основано	основани
основано	основано
основано	основан
клон	огранок
клон	гранче
клон	гранка
клон	филијала
принуден	принуден
принуден	присилена
принуден	присилени
принуден	принудени
принуден	присилен
трето	трето
трето	трета
трето	трет
трето	трето
трето	трети
трето	третиот
конференция	конференција
конференция	конференции
ранни	рано
ранни	ран
истанбул	istanbul
истанбул	истанбул
предаване	пренос
предаване	трансмисија
баба	прабаба
баба	баба
баба	baba
баба	баба
баба	бабата
баба	бабичка
баба	баба
баба	бабо
баба	баба
баба	бабичка
съдържат	содржат
барселона	барселона
сергей	сергеј
сергей	сергеј
лечение	третман
лечение	лекување
лечение	лекување
лечение	исцелување
лечение	лековита
лечение	лечење
продукт	продукт
продукт	производ
повърхност	површина
повърхност	површината
качване	прикачи
мала	mala
опера	оперски
опера	опера
изграждане	градба
изграждане	зграда
изграждане	градење
изграждане	изградбата
изграждане	градба
изграждане	градење
изграждане	градежништво
изграждане	конструкција
изграждане	изградба
изграждане	изгради
изграждане	градење
изграждане	градиме
изграждане	изградба
социални	социјална
социални	социјално
социални	општествени
бяло	бело
бяло	бели
бяло	бел
бяло	бела
бяло	вајт
професионален	професионална
професионален	професионален
професионален	професионални
професионален	професионално
професионален	professional
