категорія	categoría
колекції	colección
проводяться	a
проводяться	cabo
березень	marzo
березень	de
березень	marcha
обличчя	rostros
обличчя	caras
обличчя	cara
обличчя	rostro
річний	anual
сторіччя	séculos
зразок	mostra
зразок	como
зразок	coma
зразок	así
концерт	concert
концерт	concerto
концерт	balde
концерт	espectáculo
концерт	show
вирішили	decidiron
вирішили	decidimos
вирішили	decidiu
вирішили	decidín
зазнав	sufriron
зазнав	sofre
зазнав	sufrín
технічний	técnico
технічний	técnica
різко	forma
різко	ao
різко	radical
золото	ouro
золото	de
шляхи	formas
шляхи	xeitos
шляхи	xeito
шляхи	maneiras
шляхи	de
шляхи	forma
липень	xullo
липень	de
берега	costa
десь	nalgures
десь	nalgún
десь	lugar
десь	sitio
десь	parte
співробітників	empregados
співробітників	os
росте	de
росте	medrando
росте	medrar
росте	crecemento
росте	crecendo
росте	medra
росте	medra
росте	crece
пан	señor
пан	mr
пан	o
прямо	en
прямо	directo
прямо	dereito
храми	igrexas
написати	escribir
написати	escribe
написати	escribo
зустріч	cita
зустріч	xunta
зустріч	reunión
зустріч	encontro
зустріч	cita
зустріч	encontro
жити	vivir
жити	vivo
жити	viven
жити	vive
жити	viva
коледж	universidade
коледж	na
коледж	estudantes
коледж	facultade
коледж	que
коледж	college
коледж	colexio
діаметр	diámetro
покарання	castigo
покарання	punishment
занадто	tamén
занадто	demasiado
занадто	moi
становище	situación
звичайний	chaira
звичайний	costa
звичайний	plano
звичайний	claro
звичайний	tenra
звичайний	regularmente
звичайний	normal
звичайний	típica
звичайний	de
звичайний	taxis
звичайний	regular
звичайний	normal
звичайний	normais
бачу	ver
бачу	vexo
продукти	produtos
продукти	orixe
існувало	existiu
ріки	ríos
офіцерів	oficiais
офіцерів	os
офіцерів	seus
офіцерів	policías
волосся	pelo
волосся	cabelo
східних	oriental
існував	existiu
гармат	canóns
наша	noso
наша	nosas
наша	nosa
наша	nosos
наша	o
наша	a
наша	os
особистий	persoal
особистий	persoais
шкіри	pel
шкіри	ósos
інтересів	interesa
інтересів	intereses
лабораторії	laboratorios
лабораторії	laboratorio
лабораторії	no
різноманітні	varias
різноманітні	varios
різноманітні	con
найбільшим	maior
найбільшим	máis
суспільство	sociedade
рис	arroz
рис	de
мартін	martin
допомогти	axudar
допомогти	a
допомогти	axuda
допомогти	evitalo
громадського	público
громадського	pública
громадського	públicos
громадського	públicas
нехай	imos
нехай	déixame
нехай	vamos
церков	igrexas
виставка	exposición
виявляється	aparentemente
загрози	ameazas
європейський	europea
європейський	europeas
пристрій	aparello
пристрій	dispositivo
пристрій	de
пристрій	historias
пристрій	mecanismo
пристрій	conducir
пристрій	coche
пристрій	conduzo
зірка	estrela
зірка	star
угоду	acordo
половина	media
половина	metade
половина	medio
половина	a
пітер	peter
пітер	pedro
прес	prensa
прес	o
прес	press
ділянка	área
ділянка	zona
кого	quen
кого	que
інструменти	ferramentas
інструменти	as
вищу	máis
вищу	altos
вищу	alta
вищу	maior
вищу	altas
вищу	tan
вищу	alto
вироби	produtos
вироби	orixe
високі	instituto
високі	altos
високі	alto
високі	alta
викликає	causaron
викликає	provocando
викликає	chama
викликає	a
викликає	por
викликає	chamando
викликає	chamar
серпень	de
серпень	agosto
греція	grecia
мексики	méxico
посилань	enlaces
посилань	ligazóns
жертв	vítimas
екіпаж	tripulación
екіпаж	equipo
живлення	poder
живлення	o
старі	anos
старі	vellos
старі	vello
старі	vella
короткі	pouco
короткі	curto
короткі	curta
короткі	curtas
кореї	corea
сказати	dicir
сказати	di
сказати	que
руйнування	destrución
руйнування	destrucción
підготовка	para
підготовка	a
підготовка	preparar
даного	lle
даного	a
даного	dado
даного	se
областях	rexións
формула	fórmula
останнє	último
останнє	últimos
останнє	pasado
останнє	última
останнє	o
останнє	onte
раунд	redondo
раунд	redondos
раунд	xira
раунд	arredor
раунд	preto
ізраїлю	israel
надія	esperanza
надія	que
надія	espero
надія	agardo
серця	corazóns
серця	corazón
кислоти	ácido
кислоти	aminoácidos
розуміння	entender
розуміння	comprensión
розуміння	entendemento
розуміння	comprender
вищі	máis
вищі	altos
вищі	alta
вищі	maior
вищі	altas
вищі	tan
вищі	alto
таксі	taxi
таксі	taxi
золоті	de
золоті	ouro
золоті	ouro
золоті	de
витрати	pasar
витрати	gastos
російську	rusa
російську	ruso
днк	adn
днк	o
критики	críticas
критики	crítica
класи	clases
культурний	cultural
встановити	conxunto
листопад	novembro
листопад	de
переходить	vai
год	pm
носить	leva
центрів	centros
надто	tamén
надто	demasiado
надто	moi
тижнів	semanas
австралія	australia
припинення	matar
припинення	a
французькою	franceses
французькою	francés
французькою	francesa
французькою	francesas
доріг	estradas
доріг	camiños
диригент	director
вирішує	deciden
вирішує	decide
враження	as
враження	experiencias
враження	impresión
охоплює	cobre
пропозиції	ofréceme
сцени	escena
сцени	escea
адреси	lugares
носії	mediática
носії	prensa
носії	medios
носії	de
носії	comunicación
носії	dos
носії	almacenamento
носії	consigna
полювання	cazar
полювання	caza
помічник	axudante
помічник	asistente
помічник	de
мовлення	charla
мовлення	discurso
мовлення	expresión
мовлення	fala
дизайн	deseño
дизайн	deseñar
знає	sabe
знає	coñece
знає	sábeo
законодавства	lexislación
законодавства	a
законодавства	lei
додому	fogar
додому	casa
додому	á
додому	na
картин	pinturas
картин	cadros
скульптури	esculturas
пасажирів	pasaxeiros
змінити	editar
змінити	edit
змінити	cambiar
змінити	mudar
змінити	cambio
священик	cura
змогли	podía
змогли	podería
поведінки	comportamento
поведінки	comportamental
шосе	estrada
циклу	acople
циклу	volta
вежа	torre
деталі	detalles
деталі	crédito
деталі	roubada
частинок	partículas
єпископа	bispo
асоціація	asociación
приймає	leva
розробив	deseñados
розробив	para
розробив	deseñadas
розробив	deseñado
розробив	deseñamos
сюжет	historia
сюжет	relato
майстерні	estudio
драма	drama
католицька	católica
католицька	católico
католицька	catholic
зауваження	nota
зауваження	a
зауваження	conta
зауваження	que
зауваження	vin
зауваження	aviso
погляд	mirada
погляд	mira
віра	vera
віра	fe
віра	confiar
віра	crenza
повернути	a
стрічки	de
стрічки	cinta
стрічки	de
визволення	liberación
цікаво	curioso
цікаво	interesante
цікаво	interesantes
цікаво	me
цікаво	interesaba
цікаво	interesábame
цікаво	interesados
цікаво	interesado
цікаво	interese
цікаво	interesa
цікаво	interesada
цікаво	pregúntaste
цікаво	pregúntome
цікаво	me
цікаво	que
користування	usando
користування	usar
користування	usan
користування	uso
користування	usamos
користування	usar
користування	usan
мінерали	minerais
хід	a
хід	mover
хід	moverse
хід	a
інтереси	interesa
інтереси	intereses
представляє	representa
заміж	casou
заміж	casar
заміж	casado
плани	plans
плани	os
плани	planos
прибуток	os
прибуток	ingresos
прибуток	do
прибуток	ingreso
прибуток	renda
сержант	sarxento
сержант	o
кут	ángulo
надано	cama
надано	ofrecía
надано	lle
надано	a
надано	dado
надано	se
лютий	febreiro
лютий	de
явище	fenómeno
спеціальний	especial
спеціальний	especiais
медичні	medicina
медичні	médico
медичні	médicos
медичні	médica
подорож	viaxe
подорож	viaxar
подорож	viaxa
подорож	cara
подорож	viaxe
подорож	a
подорож	viaxe
подорож	viaxando
оцінка	cualificación
оцінка	arranxar
долини	vales
погляди	opinións
учні	estudantes
учні	os
учні	alumnos
учні	aos
учні	alumnos
учні	alumnado
учні	terceiro
повне	chea
повне	cheo
повне	completo
пік	pico
необхідні	necesario
необхідні	necesaria
необхідні	necesarios
необхідні	necesarias
необхідні	preciso
необхідні	é
дали	deume
дали	deu
дали	a
комах	insectos
ріо	río
зброю	armas
зброю	as
зброю	armamento
зброю	arma
зброю	armas
зброю	fusís
зброю	as
зброю	armados
зброю	metralladoras
посольство	embaixada
ідею	idea
активний	activa
активний	a
активний	activo
активний	activos
активний	activas
активний	militante
співвідношення	proporción
співвідношення	porcentaxe
співвідношення	aspecto
зберігаються	almacénanse
зберігаються	almacenados
суддя	xuíz
суддя	xulgar
спроба	intento
спроба	de
платформа	plataforma
ударні	batería
ударні	tambores
ударні	os
журі	xurado
стане	convértese
стане	en
стане	se
стане	vólvese
стане	é
сер	señor
сер	xefe
відповіді	respostas
відповіді	as
відповіді	respostas
відповіді	repostas
концепції	conceptos
потребує	precisa
потребує	ten
потребує	necesita
потребує	necesidades
потребує	require
філософія	filosofía
джованні	giovanni
порівняння	comparar
порівняння	comparamos
почався	comecei
почався	a
почався	comezamos
почався	empecei
почався	comezou
почався	comecei
почався	comezaron
почався	a
почався	comezou
почався	empezou
висока	instituto
висока	altos
висока	alto
висока	alta
релігійні	relixioso
релігійні	relixiosa
акторка	actriz
історичної	históricas
історичної	histórica
фізика	da
фізика	física
атаки	ataca
атаки	ataques
атаки	ataque
атаки	atacar
наші	noso
наші	nosas
наші	nosa
наші	nosos
наші	o
наші	a
наші	os
наші	noso
наші	nosas
наші	nós
наші	nosa
наші	nosos
відоме	coñecido
відоме	coñecidos
відоме	de
спогади	lembranzas
спогади	recordos
дорослому	medrara
дорослому	grande
дорослому	medrou
дорослому	xa
дорослому	es
дорослому	adulto
дорослому	maior
шампань	champaña
шампань	champán
засіб	de
засіб	ferramenta
засіб	ferramentas
тимчасово	temporalmente
тимчасово	temporal
обмін	compartir
обмін	intercambio
платформи	plataforma
проектування	deseño
проектування	deseñar
довгі	longo
довгі	longa
довгі	moito
довгі	tempo
антоніо	antonio
чорні	negra
чорні	negro
чорні	negros
пристроїв	mecanismos
пристроїв	dispositivos
пристроїв	aparellos
пристроїв	utensilios
ані	nin
ані	non
фізичні	física
фізичні	físicos
фізичні	físicas
фізичні	físico
артилерії	artillaría
артилерії	artillería
медіа	mediática
медіа	prensa
медіа	medios
медіа	de
медіа	comunicación
медіа	dos
повернутися	a
повернутися	volvo
повернутися	regresar
повернутися	volva
повернутися	cambio
повернутися	volver
повернутися	retorno
природні	natural
природні	normal
природні	naturais
природні	a
підхід	enfoque
хвіст	cola
економічні	económico
економічні	económicas
економічні	o
економічні	económica
журналісти	xornalismo
журналісти	xornalistas
берлін	de
берлін	berlín
лікарня	hospital
папи	papa
японський	xaponés
японський	xaponeses
вільний	libre
вільний	libres
вільний	balde
німецькою	alemán
німецькою	alemana
німецькою	alemaña
німецькою	alemáns
живопис	cadro
живопис	pintura
заліза	ferro
вільно	libre
вільно	libres
вільно	balde
нагоди	nunha
нагоди	ocasión
вальтер	walter
справді	realmente
справді	moi
справді	que
справді	en
справді	verdade
європа	europa
європа	en
приєднання	á
приєднання	a
приєднання	aquí
приєднання	únete
адміністрація	administración
дорослих	adultos
дорослих	adulta
дорослих	adulto
дорослих	dun
фігури	figuras
магазин	tenda
магазин	de
магазин	mae
магазин	choio
магазин	delegados
магазин	almacenar
магазин	tenda
магазин	almacéns
магазин	almacén
армій	exércitos
розроблена	deseñados
розроблена	para
розроблена	deseñadas
розроблена	deseñado
розроблена	deseñamos
відповідальність	responsabilidade
відповідальність	a
розповсюдження	se
розповсюдження	estendeu
потік	fluxo
потік	transmisión
потік	río
потік	regato
гай	tipo
гай	home
поточний	actual
поточний	actuais
поточний	que
поточний	súa
поточний	corrente
лідерів	líderes
лідерів	os
розумію	entender
розумію	comprender
розумію	entendo
колекція	de
колекція	colección
давніх	antiga
давніх	antigas
давніх	antigo
давніх	antigos
підтвердження	aprobación
танк	tanque
танк	depósito
зрозуміло	que
зрозуміло	comprendín
зрозуміло	entendían
зрозуміло	entendeu
зрозуміло	entendía
медичний	medicina
медичний	médico
медичний	médicos
медичний	médica
друзів	amigos
друзів	os
коней	cabalos
коней	os
щороку	anual
будинках	casas
будинках	fogares
вищий	máis
вищий	altos
вищий	alto
вищий	máis
вищий	altos
вищий	alta
вищий	maior
вищий	altas
вищий	tan
вищий	alto
структур	estruturas
виконавців	recursos
виконавців	artistas
виконавців	de
четвертий	cuarto
четвертий	cuarta
четвертий	acto
четвертий	catro
четвертий	infantaría
зліва	esquerda
зліва	queda
уникнути	evitar
маршрут	ruta
царство	reino
царство	ceos
едвард	eduardo
едвард	edward
перемог	gaña
пояснення	explican
пояснення	explicación
пояснення	explicar
пояснення	explicarllo
допомагає	axuda
допомагає	a
журналістів	xornalistas
засуджений	presidiario
засуджений	preso
засуджений	condenados
засуджений	a
засуджений	condenado
вхід	entrada
якось	algunha
якось	dalgún
якось	xeito
якось	dalgunha
якось	maneira
росіяни	rusos
росіяни	os
чарльз	charles
чарльз	carlos
випадки	casos
випадки	caixas
персонаж	carácter
утримання	detención
призначено	de
проводять	gastar
проводять	pasar
читання	lin
читання	ler
читання	leo
читання	le
читання	lendo
читання	ler
читання	lectura
читання	a
пара	par
пара	par
пара	dous
пара	parella
пара	uns
табір	campo
табір	campamento
табір	acampamento
табір	do
офіцер	de
офіцер	oficial
офіцер	policía
офіцер	axente
сталося	lle
сталося	pasou
сталося	ocorreu
сталося	aconteceu
сталося	sucedeu
сталося	que
десятки	decenas
десятки	ducias
десятки	ducias
десятки	ducia
десятки	de
схожі	similar
схожі	similares
схожі	semellantes
схожі	semellante
схожі	parecido
схожі	parecidas
схожі	coa
нагорода	recompensa
нагорода	premio
майбутнє	futuro
почуття	sensación
почуття	sentir
почуття	sentimento
почуття	sentido
почуття	ten
почуття	sentimentos
почуття	distancia
почуття	os
символів	carácter
символів	idiogramas
символів	personaxes
активність	actividade
надати	a
надати	de
надати	subministración
надати	dar
надати	dáme
надати	bolsa
надати	indultarme
надати	srta
надати	a
надати	grant
наслідки	consecuencias
соціальні	social
соціальні	sociais
затвердження	aprobación
дворі	patio
дворі	xardín
дворі	pendente
обліку	contar
обліку	contigo
маю	que
маю	ter
маю	teñen
маю	temos
маю	teño
плавання	nadando
плавання	nadar
плавання	piscina
плавання	á
плавання	a
плавання	nado
виглядає	parece
виглядає	semella
рідини	líquido
рідини	líquida
підручник	manual
самих	si
самих	mesmos
самих	se
самих	eles
самих	mesmas
танки	tanques
вперед	fronte
вперед	cara
вперед	adiante
студенти	estudantes
студенти	os
студенти	alumnos
студенти	aos
червоні	comunistas
червоні	vermello
червоні	vermella
червоні	vermellos
червоні	roxa
червоні	comunista
майна	propiedade
релігія	relixión
галереї	galería
галереї	de
галереї	louvre
громадяни	cidadáns
громадяни	citizens
громадяни	os
зйомки	a
зйомки	disparar
зйомки	disparando
зйомки	tiro
повноваження	responsabilidades
кохання	amor
кохання	o
показано	que
показано	se
показано	mostra
показано	amosado
показано	demostrado
показано	as
важливі	importante
важливі	importantes
йосип	wilson
йосип	joseph
тижні	semanas
ґрунту	chan
ґрунту	terra
артур	arthur
звук	son
звук	de
звук	parece
рекорд	de
рекорд	gravar
рекорд	disco
сягає	chega
втрат	perdas
втрат	as
революція	revolución
революція	a
професія	profesión
вашингтон	washington
вашингтон	dc
досяг	independencia
відтоді	desde
відтоді	xa
відтоді	que
відтоді	dende
спілкування	comunicación
спілкування	forma
спілкування	comunicarse
спілкування	comunicarnos
спілкування	comunicación
спілкування	comunicar
спілкування	conversación
спілкування	conversa
спілкування	sobre
правильно	ben
квітки	flor
художнього	artística
художнього	artístico
власність	propiedade
різниця	diferenza
різниця	diferenzas
різниця	diferencia
різниця	mesmo
різниця	lle
різниця	importa
різниця	máis
акт	acto
акт	actuar
відповідні	para
відповідні	máis
онлайн	en
онлайн	liña
дозвіл	permiso
закриття	preto
руїни	ruínas
принц	príncipe
принц	o
параметри	opcións
функцію	función
функцію	funcionar
функцію	a
говорити	falar
говорити	charla
говорити	con
говорити	falo
говорити	falar
говорити	falamos
говорити	fala
говорити	fale
говорити	con
ситуацію	situación
погано	mal
погано	mala
погано	malos
погано	mal
погано	malas
погано	malo
погано	mágoa
економічна	económico
економічна	económicas
економічна	o
економічна	económica
сестри	irmás
переваги	beneficios
переваги	os
млин	fábrica
млин	mill
млин	muíño
парламент	parlamento
найкраще	mellores
найкраще	mellor
яйця	ovos
яйця	os
яйця	pelotas
яйця	collóns
яйця	ovos
яйця	as
селах	aldeas
селах	pobos
манчестер	manchester
предмети	obxectos
предмети	os
сесії	altar
сесії	sesión
міліції	milicia
наслідок	consecuencia
закінчується	termina
закінчується	remata
закінчується	fin
закінчується	listo
закінчується	final
природний	natural
природний	normal
природний	naturais
природний	a
луїс	luis
луїс	louis
фінансування	financiamento
файлів	arquivos
журнали	revistas
фінал	final
фінал	derradeira
фінал	último
фінал	axuntémonos
фінал	todos
фінал	definitivo
двері	porta
двері	as
двері	portas
двері	porta
мері	mary
мері	maría
книжки	os
книжки	libros
токіо	tokio
пригоди	aventura
кабінет	minister
подорожі	viaxar
подорожі	viaxa
подорожі	cara
подорожі	viaxa
подорожі	viaxes
подорожі	viaxe
сторона	lado
сторона	secundarios
відмінності	diferenzas
серце	corazón
серце	cardíacas
серце	cardíaca
дон	non
спадщина	herdanza
вбивство	asasinatos
вбивство	un
вбивство	homicidio
вбивство	asasinato
вбивство	asasino
музична	musical
музична	musicais
включення	moitos
включення	de
включення	inclúe
листи	cartas
листи	letras
душі	ducha
душі	almas
громадської	ngo
ноги	metros
ноги	os
ноги	pés
ноги	pé
ноги	patas
ноги	pernas
ноги	as
ноги	legs
особисте	persoal
особисте	persoais
особисте	privadas
особисте	privado
особисте	privada
особисте	privados
особисте	raso
особисте	soldado
побачив	vin
побачив	viu
побачив	vimos
побачив	vino
пропоную	propoño
відновити	a
відновити	restaurar
відновити	recuperar
кампанія	campaña
практика	unha
практика	práctica
практика	practicar
практика	exercen
запитання	pregunta
запитання	cuestión
запитання	preguntas
запитання	as
запитання	pregunta
запитання	cuestións
розпочато	comecei
розпочато	a
розпочато	comezamos
розпочато	empecei
розпочато	comezou
додаток	aplicación
додаток	aplicación
продаж	vender
продаж	á
продаж	venda
продаж	de
продаж	ventas
сонце	sol
сонце	sol
сонце	luz
сонце	do
дядько	tío
дядько	tonton
оточення	caixas
оточення	palcos
оточення	barrio
реакція	reacción
моделювання	simulación
редакція	edición
самий	mesmo
самий	mesmas
самий	mesma
зали	hall
зали	corredor
зали	concello
зали	civil
зали	sede
пристрої	mecanismos
пристрої	dispositivos
пристрої	aparellos
пристрої	utensilios
документ	doc
документ	documento
символи	idiogramas
символи	personaxes
крізь	través
крізь	a
крізь	por
індія	india
весілля	de
весілля	voda
весілля	matrimonio
весілля	noiva
складова	ingrediente
конференція	conferencia
конференція	de
конференція	conferencias
конференція	rolda
зазнали	sufriron
зазнали	sofre
зазнали	sufrín
регіонах	rexións
королева	raíña
королева	queen
школах	escolas
школах	as
школах	nas
монета	moeda
математичних	matemática
різновид	tipo
різновид	como
різновид	clase
продукт	produto
британська	a
британська	británico
британська	británica
британська	británicos
британська	británicas
британська	inglesa
дух	espírito
дух	o
дух	déixate
готель	inn
готель	hotel
готель	hotel
сучасне	modernos
сучасне	moderna
сучасне	as
сучасне	modernas
сучасне	moderno
новини	noticias
новини	noticia
новини	novas
космос	cosmos
кулі	esferas
кулі	balas
кулі	as
вчитель	profesor
вчитель	mestra
вчитель	mestre
корисні	útil
корисні	útiles
корисні	para
корисні	útil
корисні	axuda
свобода	liberdade
свобода	a
свобода	liberdade
свобода	a
свобода	libertade
внутрішні	interno
внутрішні	interna
коефіцієнт	factor
вийти	deixa
вийти	de
вийти	deixar
вийти	non
вийти	deixaches
вийти	deixe
вийти	deixou
вийти	saída
верхні	esquina
верхні	superior
конго	congo
молода	nova
молода	mozos
молода	mozo
молода	novo
молода	moza
місцевий	local
місцевий	locais
місцевий	o
місцевий	de
хуан	juan
зберегти	salvar
зберегти	aforrar
зберегти	salvalo
душу	alma
молодь	xuventude
молодь	mozos
молодь	a
молодь	mocidade
молодь	francia
молодь	de
рівне	equitativos
рівне	igual
рівне	mesmo
рівне	iguais
рівне	son
міді	cobre
японська	xaponés
японська	xaponeses
особливий	especial
особливий	especiais
прага	praga
вікна	fiestras
алгоритм	algoritmo
ріг	corno
позицій	posicións
дем	eses
андерсон	anderson
воював	loitei
воював	contra
воював	loitou
воював	loitamos
худоби	e
худоби	puido
худоби	conseguimos
худоби	a
атмосфера	atmosfera
атмосфера	ambiente
діяти	a
діяти	actuando
діяти	actuar
діяти	acto
діяти	actuar
щастя	felicidade
щастя	a
щастя	benestar
щастя	ledicia
землею	terra
землею	mundo
землею	da
землею	earth
землею	terreo
землею	chan
землею	terra
десяти	dez
десяти	10
коротка	pouco
коротка	curto
коротка	curta
коротка	curtas
намагалися	intentei
намагалися	intentou
намагалися	tratamos
намагалися	tentei
намагалися	tentou
намагалися	por
джо	joe
стрільби	a
стрільби	disparar
стрільби	disparando
стрільби	tiro
шукати	buscar
шукати	procura
шукати	busca
шукати	buscar
зелені	verde
зелені	verdes
зелені	green
секції	sección
заповідник	reserva
показав	mostrou
показав	mostrei
показав	demostramos
показав	que
переїхала	mudeime
переїхала	a
переїхала	mudouse
переїхала	se
прийняти	aceptar
прийняти	aceptalo
прийняти	acepto
розслідування	investigación
ресурс	recurso
місцями	cando
удар	éxito
удар	ponche
удар	unha
автобус	autobús
автобус	parada
автобус	autocarro
літери	cartas
літери	letras
літери	idiogramas
літери	personaxes
сценарій	guión
буду	vou
буду	vas
буду	vai
зразки	mostra
зразки	mostras
анрі	henri
анрі	henry
анрі	de
каже	di
каже	que
каже	dixo
квартира	apartamento
квартира	piso
фізик	físico
припущення	asumindo
дошка	xunta
дошка	de
дошка	reunión
дошка	bordo
дошка	comida
рівнів	niveis
долі	destino
проспект	avenida
твердження	declaración
жодних	ningunha
жодних	nada
жодних	ningún
жодних	non
жодних	é
поранений	feridos
поранений	feridos
поранений	ferido
торгівля	comercio
торгівля	trocar
торгівля	comercial
торгівля	oficio
вшанування	honor
вшанування	honra
вшанування	señoría
вшанування	súa
звернення	temas
звернення	suxeitos
хімічні	químicas
хімічні	químico
заводи	plantas
долю	destino
введено	entrou
введено	na
введено	entra
річ	que
річ	cousa
річ	mesmo
природа	natureza
природа	da
природа	a
найбільшу	máis
найбільшу	grandes
найбільшу	maiores
найбільшу	maior
найбільшу	mellor
найбільшу	meirandes
найбільшу	grande
найбільшу	duns
стояв	estaba
стояв	quedei
стояв	cando
суму	suma
суму	cantidade
суму	enorme
тіл	corpos
тіл	corpo
тіл	os
ізраїль	israel
клан	clan
клан	do
клан	dos
клан	clans
поєднання	combinación
поєднання	de
знав	sabía
знав	que
знав	sabían
знав	o
макс	max
урахуванням	sensibles
урахуванням	sensible
служить	e
споживання	consumo
конгресу	congreso
виявив	descubrimos
виявив	descuberto
виявив	descubriu
виявив	descubrín
працівники	traballadores
працівники	os
працівники	obreiros
працівники	empregados
працівники	os
заняття	actividades
захворювань	enfermidades
захворювань	enfermedades
захворювань	doenzas
вільна	libre
вільна	libres
вільна	balde
георгія	george
георгія	xurxo
продукція	produción
продукція	de
продукція	producción
продукція	produtos
продукція	orixe
предмет	suxeito
предмет	tema
предмет	materia
відкрили	abrimos
відкрили	abriu
відкрили	e
потенціал	potencial
губернатор	gobernador
студія	estudio
сума	suma
сума	cantidade
сума	enorme
правом	autoridade
десятиліття	década
доба	anos
доба	idade
концепція	concepto
фінляндія	finlandia
розміщені	de
біології	bioloxía
звичайна	normal
звичайна	normais
відбувалися	acontecendo
відбувалися	acontecer
відбувалися	ocorre
відбувалися	pasa
відбувалися	pasando
відбувалися	a
відтворення	xogando
відтворення	xogar
відтворення	tocando
відтворення	tocar
схеми	de
можливе	posible
можливе	sexa
можливе	posíbel
сильний	pesada
сильний	pesados
сильний	pesado
сильний	forte
сильний	pesa
сильний	moito
сильний	peso
сильний	intenso
сильний	forte
сильний	fortes
виконується	correr
виконується	correndo
виконується	a
розробку	en
розробку	vías
розробку	desenvolvemento
розробку	desenvolvimento
розробку	e
розробку	desenvolvendo
розробку	xestación
розробку	desenvolver
постачання	de
постачання	subministración
громадянин	cidadán
старше	máis
старше	vella
старше	vello
старше	os
старше	maior
старше	ancián
старше	sexa
старше	maiores
старше	crecen
форт	forte
удару	ponche
удару	unha
бойовий	loita
бойовий	contra
бойовий	loitar
бойовий	loitamos
бойовий	combate
бойовий	pelexar
бойовий	combater
бачив	ver
бачив	viron
бачив	visto
бачив	vin
бачив	vira
бачив	viches
бачив	vin
бачив	viu
бачив	vimos
бачив	vino
любить	me
любить	quéreme
любить	ama
любить	quérete
любить	quere
едуард	eduardo
едуард	edward
цілий	toda
цілий	todo
цілий	enteiro
цілий	a
йдуть	ir
ірану	irán
бразилія	brasil
ремонт	reparar
широке	amplo
додатково	avanzado
додатково	avanzada
бачити	ver
бачити	vendo
джек	jack
джек	janek
ворогів	inimigos
завоювання	conquista
поверхня	superficie
випущено	liberado
випущено	liberados
випущено	editaron
сміт	smith
сміт	veña
європейська	europea
європейська	europeas
хочу	quero
хочу	queres
хочу	quere
хочу	quero
хочу	queremos
хочу	quere
хочу	queren
хочу	queres
солі	salgado
солі	sal
марі	mariechen
марі	marie
маєток	mansión
зброєю	armas
зброєю	as
зброєю	armamento
зброєю	arma
могили	foxas
могили	comúns
могили	tumbas
могили	tumba
могили	grave
зусилля	esforzos
зусилля	esforzo
основне	fundamental
основне	principal
основне	importante
східні	orientais
східні	oriental
східні	este
речей	cousas
речей	as
факторів	factores
ураження	afectados
євреї	xudeus
вчителів	profesores
вчителів	mestres
вчителів	os
вчителів	bos
переслідування	da
переслідування	busca
переслідування	persecución
венеції	venecia
активні	activa
активні	a
активні	activo
активні	activos
активні	activas
активні	militante
суспільно	preparada
суспільно	listo
суспільно	preparado
польською	polaca
задачі	tarefas
задачі	traballos
задачі	traballo
задачі	tarefa
реал	real
реал	de
реал	verdade
гірський	montaña
гірський	montañosa
хребта	cresta
квіти	flores
засідання	xunta
засідання	reunión
засідання	encontro
засідання	cita
лекції	charla
камери	cámaras
камери	cámara
камери	cámaras
друг	amigo
друг	amiga
вважаються	considerado
портрети	retratos
протистояння	oposición
явищ	ningún
ефективність	eficiencia
ефективність	eficacia
драматичний	drama
переробки	reciclaxe
найвища	máis
якісь	calquera
якісь	máis
якісь	ningún
правий	ben
хай	hai
хай	longo
хай	longa
хай	moito
хай	tempo
хай	imos
хай	déixame
хай	vamos
мін	minas
судді	xuíz
судді	xulgar
судді	xuíces
судді	os
фабрика	fábrica
фабрика	fábricas
фабрика	industriais
рота	boca
офіційні	oficial
океан	océano
океан	océanos
дитинства	da
дитинства	infancia
дитинства	infantís
дитинства	nenez
секунд	segundos
оборону	defensa
ближче	a
ближче	mais
ближче	máis
ближче	preto
ближче	xuntarse
ближче	achéguense
ближче	achegádevos
ближче	máis
супутник	lúa
супутник	moon
повстанців	rebeldes
замки	castelos
показники	figuras
малюнок	debuxo
адмірал	almirante
зрозуміти	entender
зрозуміти	comprender
зрозуміти	entendo
дивись	mira
злиття	fusión
злиття	reactor
відгуки	de
відгуки	resposta
перевірки	exames
перевірки	probas
перевірки	tests
основа	base
запрошення	convídovos
запрошення	a
демократична	democrático
напад	ataque
напад	atacar
напад	asalto
мої	meu
мої	miña
мої	o
мої	a
мої	meus
композиція	pista
композиція	track
композиція	camiño
композиція	rastro
композиція	cambios
композиція	hipódromo
конституція	constitución
ночі	as
ночі	noites
ночі	noite
ночі	polas
ночі	noite
ночі	pola
ночі	noites
досягти	lograr
професійний	profesionais
професійний	profesional
професійний	un
росіян	rusos
росіян	os
рахунку	exames
дивіться	ver
дивіться	mirade
дивіться	coidado
дивіться	ten
дивіться	mira
включно	incluíndo
включно	mesmo
включно	incluído
включно	incluídos
включно	a
повинно	debería
повинно	que
використані	adoitaba
використані	antes
рамки	fronteira
лісі	bosque
лісі	bosques
лісі	árbores
лісі	monte
суть	esencia
захопити	a
захопити	capturar
риба	peixes
риба	peixe
риба	pescar
ракет	mísiles
ракет	foguetes
ракет	pasaron
кольорів	cores
розмноження	de
тоні	tony
члена	membro
члена	da
члена	membros
ран	marcharon
ран	sen
територіях	zonas
територіях	áreas
африка	áfrica
африка	sudáfrica
сини	fillos
сини	os
сини	mozos
друку	imprenta
посольства	embaixada
