din	from
înălțime	altura
imaginea	imatge
parlamentul	parlament
statutul	estatuts
umane	humà
umane	humans
operă	opera
operă	òpera
natural	naturals
natural	natural
natural	naturalment
planul	pla
textul	text
plecat	marxat
plecat	anat
medalia	medalla
vârstă	edat
înregistrat	enregistrat
înregistrat	registrat
înregistrat	inscrits
serial	serial
administrative	administratiu
administrative	administratius
turci	turcs
turci	turc
absolvit	graduat
münchen	munic
xiii	xiii
vara	estiu
belgia	bèlgica
jack	jack
normandia	normandia
sora	sister
sora	germana
acțiuni	participacions
acțiuni	accions
autoritățile	autoritats
name	nom
name	denominació
răspuns	resposta
răspuns	respon
rezultate	resultats
camera	room
camera	sala
camera	habitació
anna	anna
discuții	debat
discuții	discussió
discuții	discussions
discuții	debats
poezie	poema
poezie	poesia
economic	econòmic
economic	econòmica
economic	econòmics
economic	economic
economic	econòmiques
obiecte	objectes
acasă	domicili
acasă	llar
budapesta	budapest
consilier	assessor
consilier	conseller
consilier	consellera
sfârșit	final
secolele	segles
secretar	secretària
secretar	secretari
permis	permesos
permis	permès
maxim	max
maxim	màx
maxim	maksim
maxim	maxim
maxim	màxim
danemarca	dinamarca
transport	transport
transport	transports
transport	transport
vaslui	vaslui
menționat	esmentat
pavel	paul
pavel	pàvel
pavel	pavel
lei	lei
lei	lions
lei	lleons
petre	petre
exact	exactament
exact	exacte
exact	exactes
cronica	crònica
grupuri	grups
studiu	estudi
florin	barry
florin	florin
socială	socials
socială	social
fier	planxa
fier	ferro
notă	nota
motive	motius
motive	raons
mount	mont
pian	piano
păstrat	guardava
păstrat	mantingut
păstrat	guardats
ucis	matat
direcția	direcció
comun	comunes
comun	comú
comun	comuns
marne	marne
soldați	soldats
administrativă	administratiu
administrativă	administratius
miliarde	bilions
modelul	model
ortodoxe	ortodox
necesare	requerit
necesare	requerida
necesare	requerits
necesare	necessàries
comentariu	comentari
comentariu	comenta
king	king
king	rei
actuală	actuals
actuală	actual
actuală	corrent
vârful	punta
vârful	propina
pag	pag
viitor	futur
clar	neteja
clar	clars
tânăr	joves
tânăr	young
tânăr	jove
subiectul	assignatura
subiectul	subjecte
subiectul	subjectes
bronz	bronze
gabriel	gabriel
anton	anton
episcop	bisbe
episcop	alfil
lună	lluna
lună	mes
org	org
încheiat	completat
încheiat	finalitzats
opere	òperes
ultimele	darrer
ultimele	últim
ultimele	última
ultimele	darrera
ultimele	últimes
rog	rog
retras	retirat
retras	jubilats
retras	jubilat
retras	retirin
sofia	sofia
spațiul	espai
sediu	seu
river	riu
records	rècords
records	registres
introdus	introduïdes
introdus	introduït
introdus	introduïda
introdus	introduïts
introdus	inserida
mișcare	moviment
industria	indústria
femeie	dona
femeie	femení
femeie	femella
franz	franz
medic	metge
comandant	comandant
maramureș	maramureş
bărbați	homes
utilizarea	utilitzant
utilizarea	usant
utilizarea	usa
utilizarea	utilització
utilizarea	ús
tehnică	tècnic
tehnică	tècnics
tehnică	tècnica
adresa	adreça
documente	documents
inclus	inclòs
satu	satu
volum	volum
muntenegru	montenegro
max	max
max	màx
meciuri	mistos
meciuri	partits
meciuri	coincidències
meciuri	coincideix
baia	baia
baia	bany
arthur	arthur
corp	cos
servicii	serveis
servicii	servei
colecția	recollida
importanță	importància
lupte	baralles
lupte	lluita
victorie	guanyar
victorie	victòria
scriitorilor	escriptores
scriitorilor	escriptors
prof	prof
walter	walter
veneția	venècia
desfășurat	desplegat
creștere	increment
creștere	augment
creștere	creixement
oradea	oradea
dacia	dacia
house	casa
caracter	caràcter
caracter	personatge
valign	valign
numără	comte
teritoriu	territori
speciale	especial
speciale	especials
south	sud
debutat	debutat
înlocuit	substituït
gehrels	gehrels
săptămâni	setmanes
alias	àlies
marin	marin
marin	marín
marin	marine
albume	àlbums
holmes	holmes
producția	producció
css	css
oscar	òscar
oscar	oscar
conflict	conflicte
capul	head
capul	capçal
ivan	ivan
nimeni	ningú
arheologic	arqueològic
apărare	defensa
apărare	defensa
alexander	alexandre
alexander	alexander
sensul	significat
următor	pròxima
următor	següent
următor	propera
următor	next
jocuri	jocs
revoluția	revolució
smith	smith
rivne	rivne
categorii	categoria
categorii	categories
noapte	nit
acces	accés
matematică	matemàtica
matematică	matemàtiques
matematică	matemàtica
matematică	mates
matematică	matemàtica
specifice	específics
specifice	específic
groeneveld	groeneveld
ploiești	ploieşti
primește	rebre
primește	rep
primește	percebi
centrale	centrals
centrale	central
lee	lee
povestiri	històries
povestiri	relats
scor	puntuació
red	roig
red	vermell
red	red
comunități	comunitats
portugalia	portugal
wiki	wiki
vlad	vlad
guvern	govern
occidental	occidental
occidental	western
anglo	anglo
propus	proposat
propus	proposats
barcelona	barcelona
posibilitatea	possibilitat
adevărat	cert
adevărat	true
austro	austro
midi	midi
realizarea	realització
realizarea	realització
realizarea	concreció
copiii	nens
copiii	fills
copiii	infants
copiii	nens
google	google
studiul	estudi
cuvânt	paraula
făcută	fetes
făcută	feta
armate	exèrcits
armate	batallons
dinamo	dinamo
construcții	construcció
refuzat	denegat
refuzat	denegada
refuzat	rebutjat
refuzat	disminuït
oferit	ofert
regină	queen
regină	reina
independent	independents
independent	independent
kirovohrad	kirovohrad
terminat	acabada
terminat	finalitzat
terminat	acabat
sprijinul	suport
ali	alí
ali	ali
modernă	moderna
modernă	modern
calificat	qualificats
calificat	qualificada
calificat	qualificat
sydney	sydney
pictura	pintura
puternică	forts
puternică	forta
puternică	fort
foto	foto
ridicată	plantejat
jan	jan
brăila	brăila
xii	xii
scorul	puntuació
bazat	basat
relații	relacions
relații	relacions
fifa	fifa
north	nord
ordine	orde
ordine	ordre
ordine	encàrrecs
ordine	comandes
ordine	ordres
democrat	democràtica
democrat	democràtic
democrat	demòcrata
democrat	demòcrates
html	html
italiană	italià
ternopil	ternòpil
elisabeta	elizabeth
elisabeta	elisabet
popa	popa
trăit	vivia
trăit	viscut
seine	sena
seine	seine
pro	pro
pro	avantatges
pro	pros
milano	milà
milano	milano
parțial	parcialment
parțial	parcials
parțial	parcialment
forța	força
modern	moderna
modern	modern
critic	crític
critic	crític
programul	programa
programul	programa
programul	horari
formatul	format
asociația	associació
asociația	association
spectatori	espectadors
spectatori	espectadors
personaje	personatges
personaje	caràcters
trupa	banda
înaltă	alta
înaltă	high
înaltă	alt
olt	òlt
disc	disc
iulia	iulia
iulia	julia
iulia	júlia
participă	participa
participă	participeu
participă	participar
activități	activitats
suferit	patit
prinț	príncep
prinț	prince
champagne	champagne
champagne	xampany
eric	eric
influența	influència
air	aire
air	air
dunării	danubi
comerciale	comercial
comerciale	mercantils
comerciale	comercials
autonomă	autònoma
învins	derrotat
învins	vençut
învins	vençuts
marius	marius
premiu	premi
premiu	premi
premiu	adjudicació
premiu	guardó
mark	marca
mark	mark
garonne	garona
educație	educació
vodă	vodă
coa	coa
recunoscut	reconeguts
recunoscut	reconegut
așezare	assentament
legătura	vinculació
legătura	enllaç
dimensiuni	dimensions
dimensiuni	talles
dimensiuni	mides
activ	actiu
hans	hans
grad	grau
grad	grad
grad	grau
grad	rang
interviu	entrevista
simon	simó
simon	simon
simon	simón
tratat	tractada
tratat	tractat
maximă	màxim
sisteme	sistemes
indicativ	indicatiu
arbitru	àrbitre
arbitru	ref
intre	entre
jocul	partida
jocul	joc
încredere	confiar
încredere	confia
încredere	confiança
carl	carl
cântec	cançó
cântec	song
ajutor	auxili
ajutor	ajuda
ajutor	ajut
titular	titular
foc	incendi
foc	foc
lege	llei
curent	actuals
curent	actual
curent	corrent
funcții	funcions
exterior	externs
exterior	extern
exterior	externa
catedrala	catedral
maghiar	hongarès
frank	frank
închisoare	presó
scriitori	escriptores
scriitori	escriptors
ținut	guardava
ținut	mantingut
ținut	guardats
școli	escoles
grand	grand
ilie	elies
ilie	elijah
ilie	ilie
britanică	britànic
britanică	british
britanică	britànica
hitler	hitler
secțiunea	secció
șterge	esborra
premiera	estrena
elst	elst
construite	construït
construite	construit
construite	edificat
construite	construïts
personale	personals
istoricul	història
personaj	caràcter
personaj	personatge
făcând	fent
cezar	cèsar
cere	ask
relațiile	relacions
relațiile	relacions
avioane	aeronau
avioane	aeronaus
avioane	avions
colegiul	college
securitate	seguretat
catalina	catalina
raionului	rayon
originea	origen
muntele	muntanya
muntele	mont
inginer	enginyer
gura	desembocadura
gura	boca
datele	dates
datele	dades
problemă	problema
finlanda	finlàndia
natură	natura
natură	naturalesa
sovietic	soviètic
sovietic	soviètica
anual	anual
anual	anuals
marginea	vora
marginea	edge
luxemburg	luxemburg
cercetări	recerca
cercetări	investigació
teritoriile	territoris
titluri	titulars
titluri	títols
galeria	galeria
existente	existent
existente	existents
matei	matthew
matei	mateu
matei	matei
căsătorie	matrimoni
linii	línies
filozofie	filosofia
east	est
cauză	causa
locală	local
locală	locals
lipsă	desaparegut
lipsă	falta
lipsă	desapareguda
practic	pràctic
practic	bàsicament
practic	pràcticament
cam	cam
protejată	protegit
noaptea	nit
arabă	arab
arabă	àrab
părinții	pares
arhitectură	arquitectura
regiunile	regions
egipt	egypt
egipt	egipte
scenă	escena
feminin	femení
feminin	femella
considerate	considerades
considerate	considerat
scădere	disminució
forță	força
soție	esposa
drepturi	drets
cimitirul	cementiri
contribuit	contribuït
spaniolă	castellà
spaniolă	espanyol
practică	pràctic
practică	pràctica
discuţie	debat
discuţie	discussió
sute	centenars
sute	moltíssims
magazine	botigues
magazine	botigues
magazine	comerços
clădiri	edificacions
clădiri	edificis
unitatea	unitat
leon	leon
lumină	llum
regală	royal
act	acte
act	act
lake	llac
editor	editorial
editor	editor
exemple	exemples
aurel	aurel
rowspan	rowspan
alegeri	eleccions
serviciul	servei
crăciun	nadal
personală	personals
poezii	poemes
poezii	poesia
viitorul	futur
necesar	requerit
necesar	requerida
necesar	requerits
necesar	necessàries
stalin	stalin
ofițer	oficial
ben	ben
iarnă	hivern
link	vinculació
link	enllaç
ruși	russos
zaporijjea	zaporíjia
roger	roger
frecvent	freqüentment
administrator	admin
administrator	administrador
administrator	administrador
civile	civil
catolic	catòlic
catolic	catòlica
bizantin	bizantí
piață	mercat
problemele	problemes
natura	natura
natura	naturalesa
columbia	columbia
columbia	colòmbia
polonez	polonès
episcopul	bisbe
episcopul	alfil
cucerit	conquerit
ministerului	ministeri
cartierul	barri
presă	press
presă	premsa
presă	mitjans
imperiu	imperi
secret	secret
fondată	fundat
fondată	fundada
oficiale	official
constă	consta
eure	eure
adam	adam
curând	aviat
dâmbovița	dâmboviţa
stația	estació
închis	tancat
element	element
roșii	tomàquet
roșii	tomàquets
munca	treball
funcționează	obres
persoana	persona
str	str
localizare	localització
localizare	ubicació
localizare	emplaçament
contact	contacte
ordin	orde
ordin	ordre
renania	renània
capacitate	capacitat
arme	armes
arme	armes
arme	guns
stele	estels
stele	estrelles
napoleon	napoleó
poiana	poiana
instituții	institucions
cântece	cançons
cântece	songs
adoptat	adoptats
adoptat	adoptat
federația	federació
istat	istat
windows	windows
windows	finestres
comercial	comercial
comercial	mercantils
comercial	comercials
crește	increment
crește	augment
rss	rss
calitatea	qualitat
antonio	antonio
jucători	jugadors
varianta	variant
nova	nova
statuia	estàtua
profesorul	catedràtic
profesorul	professor
tipul	tipus
liberal	liberal
pădurea	bosc
contract	contracte
croația	croàcia
repede	ràpid
repede	ràpidament
mary	maría
mary	mary
podul	pont
podul	bridge
rău	bad
são	são
artistică	artístic
artistică	artística
artistică	artístics
culturală	cultural
culturală	culturals
limbile	llengües
limbile	idiomes
lungimea	longitud
mediul	entorn
mîkolaiiv	mikolàiv
lucian	llucià
tronul	tron
ansamblul	ensemble
electric	elèctrics
electric	elèctric
electric	electric
rezultatul	resultat
recent	recentment
recent	recents
recent	recent
înapoi	esquena
societate	societat
protecție	protecció
scoția	scotland
scoția	escòcia
concert	concert
carieră	carrera
carieră	pedrera
arena	arena
motor	motor
motor	dorsal
grupa	grup
redactor	editor
proiecte	projectes
canalul	canal
pirinei	sallent
pirinei	pirineus
obiect	objecte
ovidiu	ovidiu
ioana	joan
ioana	ioana
royal	royal
tineri	joves
tineri	young
tineri	jove
nordică	nòrdic
nordică	nordic
harry	harry
companii	empreses
companii	companyies
cartier	barri
cartier	cartier
cartier	veïnat
specialitate	especialitat
aspect	aspecte
clădire	edifici
clădire	edificació
creată	creades
creată	creats
creată	creat
dealul	turó
determinat	determinat
determinat	determinada
guvernator	governador
episod	episodi
centre	centres
centre	centres
henri	henri
acțiunile	accions
crede	creure
josé	josé
acceptat	acceptada
acceptat	acceptats
acceptat	acceptat
debut	debut
episodul	episodi
religioasă	religiós
praga	praga
critică	crítica
critică	crític
ține	mantén
necesară	requerit
necesară	requerida
necesară	requerits
necesară	necessàries
baden	baden
cambridge	cambridge
artiști	artistes
regional	regional
regional	regionals
americani	americans
georg	georg
ceaușescu	ceaușescu
regimentul	regiment
paginile	pàgines
înscris	anotat
înscris	marcó
înscris	matriculats
utc	utc
net	net
francisc	francis
câmp	àmbit
câmp	camp
sigur	segur
faza	fase
alfred	alfred
laureat	laureada
atacat	atacat
memoria	memòria
mâna	mà
will	will
will	voluntat
dea	dea
rezultatele	resultats
presupune	assumeix
geografice	geogràfic
domenii	dominis
domenii	camps
domenii	zones
domenii	àrees
domenii	àmbits
fondator	fundador
pădure	woods
pădure	bosc
pădure	bosc
apele	aigües
fosta	antiga
eduard	edward
eduard	eduard
eduard	eduard
asemănătoare	similars
asemănătoare	semblants
asemănătoare	similar
pur	purs
pur	pura
pur	pur
document	document
evreilor	jueus
concurs	competició
concurs	competència
concurs	concurs
concurs	certamen
sol	sòl
sol	terreny
proprii	propi
proprii	propis
viteza	velocitat
nave	naus
nave	vaixells
cat	gat
cat	cat
legat	empatat
durata	durada
durata	duració
conduce	impulsa
lucruri	coses
lucruri	coses
austriac	austríac
locuit	habitat
japonez	japonès
mașini	cars
mașini	cotxes
mașini	automòbils
mașini	màquines
liste	llistes
constantinopol	constantinoble
campion	campió
campion	campiona
campion	champion
puține	pocs
puține	poques
masa	taula
masa	quadre
masa	missa
masa	massa
masa	àpat
vândut	venut
vândut	venuda
ducele	duke
ducele	duc
youtube	youtube
campionilor	champions
campionilor	campions
dedicat	dedicat
dedicat	dedicada
incluse	inclòs
relația	relació
varșovia	varsòvia
minim	mínim
minim	mínima
minim	mínims
frații	germans
intrare	input
intrare	aportació
intrare	entrada
străine	exteriors
frumos	bonic
frumos	niça
întotdeauna	sempre
giovanni	giovanni
pământul	earth
pământul	terra
episoade	episodis
stea	estel
stea	estrella
remarcat	notat
remarcat	adonat
mereu	sempre
limita	límit
implicat	implicat
implicat	implicats
implicat	involucrat
districte	districtes
thailanda	tailàndia
françois	françois
lot	lot
lot	lot
papă	papa
ordinea	orde
ordinea	ordre
jet	jet
denumire	nom
denumire	denominació
poloneză	polonès
jackson	jackson
născută	nascut
născută	born
williams	williams
cer	cel
cer	sky
utilizate	emprat
utilizate	utilitzat
utilizate	utilitzats
utilizate	usat
regal	royal
tradus	traduït
străinătate	ultramar
străinătate	exteriors
sicilia	sicília
algeria	algèria
românii	romanesos
utc+	utc+
comisia	comissió
adevăr	veritat
jacques	jacques
capitală	capital
trupe	bandes
trupe	efectius
trupe	tropes
vietnam	vietnam
luca	luca
hotărât	decidit
marian	marian
scena	escena
banat	banat
capacitatea	capacitat
economie	economia
temperatura	temperatura
modificări	modificacions
modificări	esmenes
modificări	canvis
profil	perfil
mexic	mèxic
intitulat	titulat
software	programari
soțul	cònjuge
soțul	marit
corect	dret
corect	dreta
corect	corregeix
corect	corregir
corect	correctes
corect	fira
dans	dansa
dans	ballant
dans	ballar
independența	independència
val	val
val	ona
côte	côte
evoluat	evolucionat
last	darrer
last	últim
last	última
last	darrera
scott	scott
angajat	empleat
angajat	contractat
angajat	contractats
tour	recorregut
tour	tour
rolurile	rols
hill	turó
rhin	rhin
rhin	alsàcia
lemmon	lemmon
apărarea	defensa
apărarea	defensa
durată	durada
durată	duració
comandantul	comandant
leopold	leopold
juan	juan
rețea	xarxa
utilizatori	usuaris
spring	primavera
voturi	votacions
voturi	vots
documentar	documental
teritoriale	territorial
teritoriale	territorials
silver	plata
toamna	tardor
toamna	caiguda
texas	texas
situație	situació
valori	valors
liviu	liviu
vânătoare	caçadora
vânătoare	hunt
vânătoare	caça
alex	alex
alex	àlex
iacob	jacob
iacob	james
iacob	jaume
evenimentele	esdeveniments
sectorul	sector
francisco	francisco
distrus	destruït
distrus	destruïda
grande	grande
may	maig
back	esquena
scăzut	baix
scăzut	baixes
line	línia
independente	independents
independente	independent
normal	normal
normal	normals
termină	acabat
termină	finalitza
create	creades
create	creats
create	creat
tone	tones
tone	to
tone	matís
football	futbol
rece	fred
insulă	illa
similar	similars
similar	semblants
similar	similar
similar	igualment
angajați	empleats
irlanda	irlanda
irlanda	bellvís
nationalyears	nationalyears
nationalteam	nationalteam
green	green
green	verd
can	can
michel	michel
tehnice	tècnic
tehnice	tècnics
serviciu	servei
romani	romans
romani	romani
râu	riu
căsătoria	matrimoni
jones	jones
gol	despullada
gol	nua
gol	objectiu
gol	buit
gol	buida
rar	rarament
rar	rars
rar	rares
teodor	theodore
teodor	teodor
young	joves
young	young
young	jove
moare	mor
întinde	tram
argentina	argentina
argentina	argentina
argentina	argentí
decizia	decisió
lansarea	llançament
eroilor	heroes
eroilor	herois
#aaa	#aaa
călătorie	viatges
călătorie	trajecte
călătorie	viatge
johannes	johannes
sorin	sorin
ajutat	ajudat
management	gestió
superioare	superior
ivano	ivano
formație	banda
comitetul	comitè
ran	ran
cont	compte
structură	estructura
banca	bank
banca	banc
dragoste	amor
politici	polítiques
charente	charente
out	out
transformat	tornà
transformat	transformat
specială	especial
specială	especials
con	con
întoarce	torn
întoarce	retorna
întoarce	rendiments
par	pèl
par	cabells
simbol	símbol
clasamentul	rànquing
finala	finals
arestat	detingut
sportiv	atleta
sportiv	esportista
vin	arribant
vin	vin
vin	vi
evoluează	evolucionar
rezistență	resistència
comisiei	comissió
oxford	oxford
sri	sri
albastru	blau
regulă	regla
contribuții	aportacions
contribuții	contribucions
influență	influència
disney	disney
fata	noia
fata	cara
fata	face
protejate	protegit
regimul	règim
editare	edita
editare	edició
zbor	fly
zbor	volant
zbor	vol
managerclubs	managerclubs
discută	debatre
avion	avió
avion	plànol
avion	avió
vas	embarcació
nava	nau
întreg	sencer
întreg	sencera
anti	anti
agricole	agrícola
evident	obvi
evident	evident
evident	òbviament
evident	evidentment
căutare	cerca
luhansk	luhansk
revistă	revista
autoritatea	autoritat
lider	manava
lider	líder
arătat	mostrat
cruce	creu
cruce	cross
vot	votació
vot	vot
vot	vota
pilot	pilot
carlos	carlos
realitate	realitat
atins	aconseguit
atins	assolits
atins	tocat
atins	tocats
atins	assolit
spaniol	castellà
spaniol	espanyol
similare	similars
similare	semblants
similare	similar
decedat	causant
decedat	difunts
bucuresti	dosrius
bucuresti	bucarest
chris	chris
luptat	lluitat
includ	incloure
dorit	desitjada
dorit	desitjat
dorit	desitjats
dorit	volia
dorit	volien
directorul	directori
ohio	ohio
metode	mètodes
crucea	creu
crucea	cross
participarea	participació
ortodox	ortodox
dublu	doble
magazin	botiga
magazin	botiga
frankivsk	frankivsk
ștergere	supressió
ștergere	esborra
căzut	caigut
iisus	jesús
germanii	alemanys
urbană	urban
promovarea	promoció
fundația	fonament
fundația	fundació
patrimoniului	patrimoni
bazin	conca
turneu	recorregut
turneu	tour
turneu	torneig
sex	gènere
sex	sexe
sex	sex
exclusiv	exclusiu
exclusiv	exclusiva
exclusiv	exclusivament
hall	hall
statistică	estadística
statistică	estadístiques
statistică	estadístic
texte	textos
teme	temes
teme	deures
japoneză	japonès
sânge	sang
giurgiu	giurgiu
fete	xiques
fete	nenes
fete	noies
fete	girls
separat	separadament
separat	separat
separat	separats
artilerie	artilleria
păsări	aus
păsări	ocells
prieten	amistat
prieten	amic
ierusalim	jerusalem
ludwig	ludwig
marina	armada
marina	marina
imperial	imperial
inclusă	inclòs
php	php
pri	pri
organizații	organitzacions
profile	perfils
înțeles	entès
spate	esquena
spate	posterior
schimbarea	canviant
schimbarea	canvia
schimbarea	canvi
universal	universal
high	alta
high	high
high	alt
indiferent	indiferent
indiferent	independentment
financiare	financer
financiare	financera
villa	villa
song	cançó
song	song
următorul	pròxima
următorul	següent
următorul	propera
următorul	next
torino	torino
torino	torí
bazele	bases
cursuri	cursos
cursuri	classes
teritorii	territoris
păduri	woods
păduri	bosc
păduri	boscos
turn	torre
turn	tower
proprie	propi
proprie	propis
cucerirea	conquesta
conținut	contingut
prefectura	prefectura
pod	àtic
pod	golfes
pod	pont
pod	bridge
deseori	sovint
bătrân	antic
dinastie	dinastia
fiică	filla
presa	mitjans
museum	museum
museum	museu
cântăreață	singer
cântăreață	cantant
saxon	saxó
preotul	sacerdot
usa	porta
usa	usa
conformitate	acompliment
conformitate	compliment
conformitate	conformitat
scurte	curt
perioade	períodes
creștin	christian
creștin	cristià
caracteristici	funcionalitats
caracteristici	característiques
ansamblu	ensemble
semn	signe
semn	signa
semn	signar
cerkasî	txerkassi
completă	completa
completă	complet
mulțumesc	gràcies
kilometri	milles
kilometri	kilòmetres
kilometri	quilòmetres
kilometri	quilometratge
kilometri	kilòmetres
dvd	dvd
dunăre	danubi
indică	indica
indică	indicar
brown	marró
brown	brown
vorbește	parla
vorbește	speak
purtat	gastats
idei	idees
idei	ideas
tron	tron
palatinat	palatinat
anterioare	anteriorment
anterioare	prèviament
anterioare	anterior
complex	complexes
complex	complex
dorința	desig
simple	simple
simple	senzill
umană	humà
umană	humans
pitești	pitești
șerban	şerban
tema	temàtica
tema	tema
conțin	contenir
conțin	contenen
militari	militars
militari	militar
manageryears	manageryears
transferat	transferit
greutate	pes
organizația	organització
electrice	elèctrics
electrice	elèctric
electrice	electric
primăvara	primavera
programe	programes
programe	programes
turneul	torneig
puteri	atribucions
puteri	competències
puteri	poders
câmpia	plain
electrică	elèctrics
electrică	elèctric
electrică	electric
iran	iran
proprietatea	propietat
scară	escala
grele	heavy
grele	pesats
grele	pesada
grele	pesant
grele	pesades
permanent	permanent
permanent	permanents
permanent	permanentment
permanent	perm
gara	estació
kim	kim
latin	llatí
rudolf	rudolf
ligii	lliga
georgia	georgia
georgia	geòrgia
mănăstire	monestir
mănăstire	convent
economia	economia
aspecte	aspectes
aspecte	qüestions
observat	notat
observat	adonat
observat	observat
observat	observats
principala	main
principala	principals
principala	principal
introducerea	introducció
efect	efecte
mărime	mida
melodia	melodia
melodia	melody
rapidă	rapid
rapidă	ràpid
relație	relació
della	della
nepal	nepal
interpretare	interpretació
ducesă	duquessa
anne	anne
boli	malalties
boli	malaltia
simplă	simple
simplă	senzill
opus	opus
opus	oposat
opus	contrari
matematician	matemàtic
independență	independència
flandra	flandes
tradiția	tradició
atena	atenes
biografie	bio
biografie	biografia
adolf	adolf
împărțit	dividits
împărțit	dividit
împărțit	divideix
împărțit	split
artistic	artístic
artistic	artística
artistic	artístics
forțe	forces
adunarea	assemblea
reprezentată	representada
reprezentată	representats
reprezentată	representades
reprezentată	representat
pardosa	pardosa
căsătorită	casats
căsătorită	casat
adâncime	profunditat
mână	mà
săptămână	setmana
turda	turda
conducere	conducció
conducere	lideratge
culoarea	color
culoarea	color
filosofie	filosofia
handbal	handbol
traducerea	traducció
times	vegades
contele	comte
alegerea	escollint
alegerea	triant
alegerea	elecció
libertatea	llibertat
aisne	aisne
energia	energia
capitolul	capítol
reviste	revistes
solo	solo
specific	específics
specific	específic
comunitate	comunitat
majoritate	majoria
nominalizat	nominat
nominalizat	nominada
industriale	industrials
industriale	industrial
soare	sol
soare	solana
soare	sunshine
soare	assolellat
bătălie	batalla
poveste	història
fotografii	fotos
bbc	bbc
fabrica	fàbrica
măsuri	mesures
holstein	holstein
premiile	premis
premiile	premis
financiar	financerament
financiar	financer
financiar	financera
somme	somme
heinrich	heinrich
brandenburg	brandenburg
vie	vie
cântăreț	singer
cântăreț	cantant
romanian	anglès
paulo	paulo
metoda	mètode
araneus	araneus
comuniste	comunista
chile	xile
audio	àudio
digital	digital
marcel	marcel
conținutul	contingut
württemberg	württemberg
virginia	virgínia
virginia	virginia
pierde	perd
fizician	físic
eliberat	alliberades
eliberat	alliberada
eliberat	expedit
eliberat	emès
eliberat	estrenat
eliberat	estrenats
eliberat	alliberat
listele	llistes
treptat	gradual
treptat	gradualment
comercială	comercial
comercială	mercantils
comercială	comercials
originale	original
originale	originals
record	rècord
promovat	promogut
promovat	promogudes
promovat	promoguts
medalii	medalles
organizație	organització
masculin	masculí
masculin	mascle
hristos	crist
redus	reduït
redus	reduïda
sursele	fonts
chicago	chicago
sfânt	saint
artistice	artístic
artistice	artística
artistice	artístics
horia	horia
galben	groc
activat	habilitat
activat	activat
activat	activats
indian	indi
referință	referència
lac	llac
lac	lac
instrument	instrument
instrument	eina
valentin	valentin
valentin	valentín
valentin	valentine
uscat	secà
uscat	seques
posibilă	possible
posibilă	possibles
francezi	francès
realizări	èxits
realizări	realitzacions
scos	retirats
scos	eliminat
prezentate	presentat
prezentate	presentats
jazz	jazz
journal	journal
journal	diari
cameră	room
cameră	sala
cameră	habitació
uman	humà
uman	humans
sun	sol
ernst	ernst
siguranță	seguretat
iucn	uicn
super	impressionant
super	super
accesat	accedit
debutul	debut
liderul	manava
liderul	líder
bad	bad
ușoară	lleus
ușoară	lleu
ușoară	lleuger
legi	lleis
unesco	unesco
internă	intern
internă	interna
lotul	lot
declarată	declarat
declarată	declarada
grade	graus
saône	saône
tehnic	tècnic
tehnic	tècnics
tehnic	tècnicament
theodor	theodor
theodor	theodore
theodor	teodor
colecție	recollida
câmpul	àmbit
câmpul	camp
barbu	barbu
prezentare	presentació
inspirat	inspirat
sul	sul
tur	recorregut
tur	tour
joe	joe
dinastiei	dinastia
portul	port
vocea	veu
deal	turó
set	estableix
set	conjunt
accesul	accés
ochii	ulls
ochii	eyes
poezia	poesia
manchester	manchester
chimice	chemical
chimice	químic
muzeu	museum
muzeu	museu
cererea	requeriment
cererea	petició
cererea	demanda
bob	bob
instituție	institució
spitalul	hospital
stemma	stemma
extins	prorrogat
extins	ampliat
extins	ampliat
utilizare	ús
utilizare	usa
utilizare	utilització
utilizare	ús
atinge	touch
atinge	aixeta
atinge	toca
atinge	tap
cifra	dígit
sănătate	sanitat
sănătate	salut
francis	francis
leftarm	leftarm
alfonso	alfons
alfonso	alfonso
orchestra	orquestra
locotenent	tinent
iso	iso
străini	estranys
străini	desconeguts
străini	estrangers
flori	flors
experiență	experiencia
experiență	experiència
dispărut	desaparegut
legată	empatat
legată	enllaçat
picioare	peus
picioare	cames
femeilor	dones
toma	toma
toma	thomas
toma	tomàs
das	das
chimie	química
manuel	manuel
manuel	manel
brian	brian
propunerea	proposta
scrisoare	carta
clasică	clàssica
clasică	classic
clasică	clàssic
incluzând	inclòs
cand	quan
oise	oise
concerte	concerts
zid	paret
zid	mur
critice	crític
executat	executat
executat	executada
suprem	suprem
suprem	suprema
festival	festival
birmania	birmània
birmania	myanmar
metodă	mètode
impact	impacte
buna	bones
buna	bona
religia	religió
jurnalist	periodista
perfect	perfecte
perfect	perfecta
hun	hun
adaugă	afegir
adaugă	afegeix
jules	jules
majore	major
femeile	dones
descoperirea	descobriment
roluri	rols
obiectiv	objectiu
hotel	hotel
izvor	primavera
bourbon	bourbon
bourbon	borbó
polonezi	polonesos
cehia	txeca
cehia	txec
trimite	envia
scriitorul	escriptor
bruxelles	brussels
caragiale	caragiale
univers	univers
cântat	cantada
cântat	cantat
europeni	european
critici	crítica
critici	crítics
religios	religiós
misiunea	missió
antonescu	antonescu
motivul	raó
motivul	motiu
ucraineni	ucraïnesos
credință	fe
creek	creek
parc	park
parc	parc
context	context
valeriu	valeriu
resurse	recurs
resurse	recursos
gaz	gas
gaz	gaz
părinți	pares
ebraică	hebreu
arhitectura	arquitectura
