kostolov	цркви
symbolizuje	симболизира
nominácie	номинациите
nominácie	номинации
nominácie	кандидатури
chýbajú	исчезнати
chýbajú	исчезнато
chýbajú	исчезната
chýbajú	недостасува
chýbajú	фали
chýbajú	исчезнат
alba	алба
sledovanie	следење
sledovanie	мониторинг
sledovanie	надзор
sledovanie	надгледување
sledovanie	следете
sledovanie	следи
sledovanie	follow
scénu	сцена
bohatstvo	богатство
bohatstvo	богатства
bohatstvo	богатство
titulok	наслов
titulok	насловот
titulok	титула
titulok	наслов
ovocie	овошје
ovocie	плод
ovocie	овошна
ovocie	овошје
ovocie	плодови
kamery	камери
observatórium	опсерваторијата
observatórium	опсерваторија
proste	само
minca	паричка
minca	монета
označiť	ознака
označiť	означи
označiť	марк
označiť	белег
označiť	обележи
videli	забележана
videli	забележани
videli	шарен
videli	видена
videli	видено
videli	видени
videli	видел
videli	виден
videli	пила
videli	видов
videli	виде
baptiste	батист
náboženská	верски
náboženská	религиозен
náboženská	религиски
náboženská	религиозно
náboženská	религиозна
kvapaliny	течности
kvapaliny	течности
nápad	замисла
nápad	поим
nápad	идеја
nápad	идеа
morgan	морган
albánska	албански
albánska	албанска
albánska	албанец
albánska	албанија
hovoril	зборувано
hovoril	прозборе
hovoril	зборуваше
hovoril	говореше
hovoril	зборуваше
navrhnutá	дизајнирана
navrhnutá	дизајнирани
navrhnutá	дизајниран
navrhnutá	дизајнирано
miestnosť	просторија
miestnosť	соба
letel	летал
letel	летаа
letel	одлета
letel	прелета
zásob	попис
zásob	инвентар
zásob	акциите
zásob	акции
zásob	залихи
hole	дупка
dateformat	dateformat
brothers	браќа
vládcu	владетел
monika	моника
monika	моника
ovplyvnená	погодени
ovplyvnená	засегнати
rozdelenia	distributions
presnosť	точност
presnosť	прецизност
presnosť	прецизност
presnosť	точност
presnosť	точноста
jam	џем
komplexné	сеопфатни
komplexné	сеопфатна
komplexné	сеопфатен
komplexné	сеопфатно
komplexné	комплекс
komplexné	комплексен
uložená	зачуван
uložená	зачувани
uložená	зачувано
uložená	зачувана
uložená	спасен
uložená	спаси
turecký	турска
turecký	турско
turecký	турски
turecký	турскиот
zemetrasenie	земјотрес
zemetrasenie	земјотресот
zemetrasenie	земјотресите
zemetrasenie	земјотреси
pochopiť	разберете
pochopiť	разбере
pochopiť	сфати
pochopiť	разбери
pochopiť	разбирање
zväzkov	ќесички
efekty	ефекти
zeppelin	цепелин
plošina	платформа
plošina	плато
myslel	мисла
myslel	мислата
myslel	размислување
obmedzená	ограничено
obmedzená	лимитирана
obmedzená	ограничена
obmedzená	ограничен
obmedzená	ограничени
obmedzená	ограничено
obmedzená	ограничен
uverejnil	објавено
beck	бек
obchody	продавници
obchody	бизнис
obchody	тргува
obchody	договори
obchody	зделки
obchody	продавници
realizácia	реализација
realizácia	спроведување
realizácia	имплементација
realizácia	реализација
realizácia	извршување
realizácia	извршувањето
realizácia	егзекуција
realizácia	погубување
zachrániť	спаси
zachrániť	зачувај
zachrániť	зачувување
zachrániť	спасување
zachrániť	спас
zachrániť	спасувачки
pohrebu	погреб
pohrebu	погребот
slabo	слабо
beskydy	бескиди
dosiahne	постигнува
dosiahne	остварува
dosiahne	постигне
dosiahne	достигнува
dosiahne	достигне
rozpad	распадот
rozpad	распаѓање
rozpad	пропаѓање
rozpad	распад
apoštolov	апостоли
houston	хјустон
slabé	слабо
slabé	слаби
slabé	слаба
slabé	слаб
hercegovina	херцеговина
pearl	бисер
pearl	перл
priemerne	просечен
priemerne	просечни
priemerne	просечно
priemerne	просек
priemerne	просечна
alignbars	alignbars
kolesá	тркала
uzavretý	опкружени
prichádzajú	пристигнуваат
prichádzajú	пристигнува
mississippi	мисисипи
zajatcov	заробеници
zajatcov	затвореници
blog	блогот
blog	блог
samec	машко
samec	машки
ramená	раменици
ramená	рамењата
ramená	рамена
ramená	рамења
ramená	рамената
ramená	оружје
plní	изведува
plní	настапува
western	вестерн
western	западни
western	западна
vedené	воден
vedené	водени
špecifický	специфична
špecifický	специфично
špecifický	специфични
špecifický	конкретни
špecifický	специфичен
špecifický	одредено
trvalé	траен
trvalé	издржлив
trvalé	траен
trvalé	трајна
trvalé	трајно
trvalé	постојана
trvalé	постојан
trvalé	траен
baňa	мое
baňa	рудник
baňa	моја
baňa	мој
fci	fci
gilbert	гилберт
double	дупла
double	двојно
double	дупло
double	двојна
dakota	дакота
očí	очи
vrstvu	обвивка
vrstvu	слој
formáty	формати
baker	бејкер
utiekol	избегал
utiekol	избега
utiekol	избегаа
mini	мини
pracovníci	работниците
pracovníci	работници
kolumbii	колумбија
zoskupenia	јато
zoskupenia	јата
zoskupenia	групирање
urobila	дали
ovplyvnené	погодени
ovplyvnené	засегнати
existovalo	постоеле
existovalo	постоела
existovalo	постоеше
existovalo	постоело
existovalo	постоел
existovalo	постоеја
kansas	канзас
ľudská	човечко
ľudská	човек
ľudská	човечки
ľudská	човечка
šťastný	среќни
šťastný	среќна
šťastný	среќен
konfliktov	конфликти
trek	патеки
trek	трек
breh	брег
breh	брегот
mladí	младите
mladí	млад
mladí	јанг
mladí	young
mladí	млади
mladí	млада
povinný	задолжително
povinný	задолжително
graz	грац
krásne	преубави
krásne	убави
krásne	убава
krásne	преубава
krásne	прекрасни
známky	оценки
známky	оцени
rektor	ректорот
predal	продадени
predal	продадено
predal	продадена
predal	продаден
obor	џин
obor	гигант
obor	џиновска
obor	џиновски
prekonať	надмине
prekonať	надминати
prekonať	надминување
prekonať	надмине
prekonať	надминат
predpokladu	претпоставка
prezidentských	претседателски
prezidentských	претседателска
prezidentských	претседателско
ira	ира
brániť	брани
bohatá	богата
bohatá	богато
bohatá	богат
bohatá	богати
bohatá	рич
turecká	турска
turecká	турско
turecká	турски
turecká	турскиот
site	site
site	сајт
maxim	максим
príbuzné	роднини
príbuzné	роднините
príbuzné	поврзани
príbuzné	поврзано
rozmer	димензија
primátor	градоначалникот
primátor	градоначалник
jordan	jordan
jordan	јордан
jordan	џордан
rozpočet	буџет
darkgrey	darkgrey
franklin	франклин
franklin	френклин
franklin	franklin
batérie	акумулатор
batérie	батерија
batérie	акумулатори
batérie	батерии
batérie	батериите
neplatný	неважечки
neplatný	неважечка
neplatný	невалидни
neplatný	неважечко
academia	академијата
knižnici	библиотека
zriadené	воспоставен
zriadené	утврден
zriadené	формирана
zriadené	воспоставено
zriadené	формиран
zriadené	воспоставена
backgroundcolors	backgroundcolors
alkoholu	алкохол
dublin	даблин
veronika	вероника
veronika	вероника
upravená	прилагодени
rom	ром
terry	тери
výmenu	размена
výmenu	замена
okolnosti	околност
okolnosti	околности
okolnosti	околности
vianoce	божиќ
vianoce	божик
vianoce	крисмас
zaútočili	нападнати
zaútočili	нападнат
zaútočili	нападната
predpoklad	претпоставка
predpoklad	претпоставка
predpoklad	хипотеза
predpoklad	премиса
predpoklad	предуслов
fedor	федор
pokoj	смиреност
pokoj	спокој
pokoj	мир
pokoj	смирен
pokoj	мирен
pokoj	мирна
pokoj	спокојство
atentát	атентат
atentát	атентатот
bonaparte	бонапарта
plánovaná	закажана
plánovaná	закажано
plánovaná	закажани
plánovaná	планирана
plánovaná	планирани
plánovaná	планирано
plánovaná	планирале
plánovaná	планиран
plánovaná	планираното
aspekty	аспекти
vyvoláva	покренува
pacienta	трпелив
pacienta	пациентка
pacienta	пациент
letiská	аеродроми
odmietla	одбиена
odmietla	одби
matke	мајко
matke	мајката
matke	мајка
diamond	дијамант
diamond	дајмонд
zajatí	заробеништво
zajatí	заложништво
zajatí	заробеник
hrobky	гроб
hrobky	гробница
hrobky	гробници
jadrová	нуклеарна
jadrová	нуклеарно
jadrová	нуклеарни
jadrová	нуклеарен
klasifikácie	класификации
realizovať	сфати
realizovať	реализира
kľúčové	клучот
kľúčové	клуч
desaťročia	декади
desaťročia	децении
grace	благодет
grace	грејс
cestoval	патувал
cestoval	патувале
cestoval	патуваше
cestoval	патувал
kartu	ливче
kartu	картичка
kartu	картичката
kartu	карта
dana	дејна
dana	дана
edgar	едгар
stuart	стјуарт
študuje	проучување
študuje	учење
študuje	студирање
študuje	учењето
dokazuje	докажува
zákone	завет
zákone	тестамент
toulouse	тулуз
tokov	тече
urán	ураниум
urán	уран
čeľustnatce	gnathostomata
strecha	кровот
strecha	кров
strecha	кров
strecha	покрив
strecha	покривот
utiecť	напуштат
utiecť	бегство
utiecť	избега
kampane	кампањи
danny	дени
danny	дани
obyvateľom	жители
obyvateľom	жителите
obyvateľom	жители
magic	магија
stráca	губат
stráca	губење
stráca	губејќи
stráca	губи
materskej	мајчинство
materskej	родител
bonus	бонус
náhrada	надомест
náhrada	повраток
náhrada	компензација
náhrada	надоместок
náhrada	замена
dominika	доминик
dominika	доминика
autorských	copyright
marcela	марсел
jakob	јакоб
dostupná	достапно
dostupná	достапни
dostupná	достапен
dostupná	достапна
obmedzenie	рестрикција
obmedzenie	ограничување
obmedzenie	ограничи
obmedzenie	ограничување
kameraman	камерманот
kameraman	камерман
true	вистинито
true	вистина
topenia	топење
topenia	топењето
nariadenia	прописи
nariadenia	регулативи
nariadenia	регулатива
nariadenia	прописи
nariadenia	регулација
interakcie	интеракција
interakcie	интеракции
sedan	седан
sedan	салунот
als	als
pobočky	филијали
pobočky	претставништва
pobočky	гранки
pobočky	ограноци
pobočky	гранките
kritiku	критики
kritiku	критика
kritiku	критика
téme	тема
meč	мач
meč	мечот
meč	меч
chad	чад
inštitúcia	институција
federálny	федерално
federálny	федерални
federálny	сојузниот
zistí	детектира
nádeje	надежи
nádeje	надева
externý	надворешен
externý	надворешно
externý	надворешни
externý	надворешна
voyager	војаџер
zeus	зевс
experimentálne	експериментални
experimentálne	експериментален
ostro	остро
ostro	силно
ostro	остро
ostro	шарп
ostro	остра
ostro	остар
ostro	остри
ostro	нагло
gott	gott
mních	монах
mních	калуѓер
mních	монк
roh	агол
roh	ќоше
roh	ќош
roh	хорн
roh	рогот
roh	рог
všimol	забележал
všimol	забележаа
město	město
vlastníkom	сопственик
povolené	овластени
povolené	овласти
povolené	овозможен
povolené	овозможена
povolené	овозможено
povolené	одобрено
povolené	овластени
povolené	овластен
povolené	авторизиран
povolené	дозволени
povolené	дозволено
povolené	дозволена
povolené	дозволени
povolené	дозволено
zrušil	поништи
jedenásť	eleven
jedenásť	единаесет
magnus	магнус
epizódy	епизоди
dočasné	привремено
dočasné	привремена
dočasné	привремен
dočasné	привремени
dočasné	условно
dočasné	привремени
objavovať	истражуваме
objavovať	истражи
objavovať	истражува
objavovať	откријте
stúpa	изгрее
stúpa	изгрева
stúpa	зголемените
stúpa	rising
potraviny	намирници
potraviny	храна
potraviny	намирници
potraviny	продукти
očami	очи
reinmuth	reinmuth
kategóriu	категорија
spomienky	сеќавања
spomienky	спомени
ťažkosti	потешкотии
ťažkosti	сложеност
ťažkosti	тешкотија
ťažkosti	потешкотии
ťažkosti	тешкотии
edmund	едмунд
patriaci	припадност
protest	протести
protest	протест
graham	греам
riadené	управувани
riadené	успеаа
riadené	успеа
riadené	успеала
riadené	воден
riadené	водени
riadené	контролирана
riadené	контролиран
riadené	контролирани
riadené	контролирано
riadené	управуваа
poškodený	оштетен
poškodený	оштети
poškodený	оштетено
poškodený	оштетена
poškodený	оштетени
poškodený	расипана
poškodený	корумпирано
poškodený	оштетена
poškodený	корумпиран
zadný	задна
zadný	заден
isto	секако
isto	сигурно
existujúcich	постојните
existujúcich	постојна
existujúcich	постоечките
existujúcich	постоечки
existujúcich	постоечка
existujúcich	постојни
chrániť	заштити
chrániť	заштитува
chrániť	штити
radosť	локум
radosť	радост
radosť	задоволство
elektróny	електрони
prepojené	поврзани
prepojené	поврзано
prepojené	поврзан
hus	гуска
hus	гус
hus	хус
facebook	facebook
facebook	фејсбук
štandardná	стандарден
štandardná	стандардно
skladateľov	композитори
prístupná	пристапна
prístupná	пристапен
správna	точен
správna	исправи
správna	точна
sála	сала
stretáva	запознава
stretáva	исполнува
deja	дежа
auta	автомобил
auta	кола
krk	врат
krk	вратот
magyar	маџар
prach	прав
prach	прашина
nadácia	фондација
nadácia	темели
nadácia	темел
výmeny	размени
colin	колин
pocity	чувства
pocity	чуства
werner	вернер
ľahký	светлината
ľahký	светол
ľahký	светло
ľahký	светлина
ľahký	светлост
salzburg	салзбург
africké	африканска
africké	африкански
vrtuľník	хелихоптер
vrtuľník	хеликоптер
vrtuľník	хелихоптер
vrtuľník	хеликоптер
vrtuľník	хеликоптерот
dcér	ќерките
dcér	ќерки
zložité	незгоден
zložité	комплекс
zložité	комплексен
zložité	комплицирано
zložité	комплициран
zložité	комплицирана
zložité	комплицирани
zložité	тешко
zložité	тежок
zložité	тешка
zložité	тешки
panva	карлица
advokát	адвокат
advokát	застапник
advokát	заговараат
advokát	адвокатка
advokát	адвокат
advokát	правник
existujúce	постојните
existujúce	постојна
existujúce	постоечките
existujúce	постоечки
existujúce	постоечка
existujúce	постојни
ťažšie	потешки
ťažšie	потешка
ťažšie	потешко
ťažšie	посилно
ťažšie	потешка
zaujímavý	интересни
zaujímavý	интересно
zaujímavý	интересна
zaujímavý	интересен
odborníci	професионалци
odborníci	експерти
oceľ	челик
dokopy	заедно
skúmanie	истражуваме
skúmanie	истражуваат
skúmanie	истражуваше
skúmanie	истрага
vták	птица
roberto	роберто
prevahu	супериорност
zriedka	ретко
zriedka	ретко
pól	шипка
pól	pole
jedince	поединци
jedince	индивидуи
jedince	индивидуалци
štvornožce	четириношци
brusel	брисел
predsedníctva	претседателството
predsedníctva	претседателство
významnosť	значење
významnosť	важност
významnosť	релевантност
reťazec	низа
reťazec	врвка
reťazec	стринг
reťazec	синџир
reťazec	ланец
rozvíja	развива
zomreli	почина
zomreli	умре
zomreli	умрел
zomreli	починал
zomreli	умрела
sľub	вети
sľub	ветување
vhodná	соодветни
vhodná	соодветна
vhodná	соодветен
vhodná	соодветно
vhodná	погодна
vhodná	соодветен
vhodná	погодно
barrett	барет
saxofón	саксофон
ghz	ghz
metallica	металика
produkuje	произведува
apr	apr
električka	трамвај
teatro	teatro
isaac	ајзак
isaac	ајзек
isaac	исак
niesť	носи
niesť	носам
niesť	носење
pozostávala	состоеше
výrobcov	продуценти
výrobcov	производители
výrobcov	производители
nahrávania	прикачувања
vyvíja	еволуира
vyvíja	развива
kompletný	комплетен
kompletný	комплетна
kompletný	завршено
životnosť	доживотно
jun	џун
jun	јун
elektronický	електронски
elektronický	електронско
vodič	шофер
vodič	возачот
vodič	управувач
vodič	возач
newton	њутон
newton	њутн
desaťročí	декади
desaťročí	децении
desaťročí	деценијата
desaťročí	деценија
desaťročí	декада
galileo	галилео
chráni	заштитува
chráni	штити
soundtrack	саундтрак
obmedzený	ограничено
obmedzený	ограничен
obmedzený	ограничено
obmedzený	лимитирана
obmedzený	ограничена
obmedzený	ограничен
obmedzený	ограничени
zvláštny	чудни
zvláštny	чудна
zvláštny	чудно
zvláštny	чудна
zvláštny	чудни
zvláštny	чуден
zvláštny	чудно
dôsledok	последица
palace	палас
palace	дворец
palace	палата
rytmus	тепале
rytmus	ритамот
rytmus	ритам
príležitostne	повремени
príležitostne	повремено
príležitostne	повремено
duo	дуо
kresťanský	христијански
kresťanský	кристијан
kresťanský	христијан
kresťanský	христијани
kresťanský	христијанин
mäsa	месо
henrik	хенрик
bach	бах
slávu	слава
slávu	слава
theodor	теодор
využívanie	искористеност
využívanie	експлоатацијата
využívanie	искористување
využívanie	експлоатација
využívanie	употреба
využívanie	користење
ahoj	здраво
ahoj	ало
učiť	предаваат
učiť	дознај
učiť	учи
učiť	научи
učiť	научете
učiť	дознајте
astronauti	астронаути
kôra	лаат
kôra	кортекс
náročné	предизвикувачки
náročné	тешко
náročné	тежок
náročné	тешка
náročné	тешки
fakty	факти
costa	коста
darwin	дарвин
uzavreté	опкружени
uzavreté	затвори
uzavreté	затворен
uzavreté	затворена
uzavreté	затворени
uzavreté	затворено
rozhovory	разговори
rozhovory	интервјуа
rozhovory	разговори
tlači	печат
tlači	притиснете
tlači	прес
spolupracovala	соработувал
spolupracovala	соработуваа
liečbu	третирање
liečbu	третираат
zabili	убиена
zabili	убиени
zabili	убиено
zabili	уби
zabili	убиен
gréckom	грчки
gréckom	грчка
gréckom	грк
sfondo	sfondo
osudu	судбината
osudu	судбина
štýly	стилови
staviteľ	градител
hlboký	deep
hlboký	длабок
hlboký	длабока
hlboký	длабоко
hlboký	длабоки
využívaná	експлоатирани
zaujíma	заинтересираните
zaujíma	заинтересиран
zaujíma	заинтересирани
zaujíma	заинтересирана
viaže	обврзува
viaže	врзани
viaže	врзан
cape	кејп
cape	наметка
rekreačné	рекреативни
vyrobená	произведена
vyrobená	произведени
vyrobená	произведено
vyrobená	произведена
vyrobená	произведен
vyrobená	направи
vyrobená	направени
vyrobená	направен
vyrobená	made
kalendára	календар
flotily	флота
menším	помала
menším	помало
menším	помал
menším	помали
sektor	сектор
école	école
búrka	бура
búrka	сторм
búrka	бура
búrka	олуја
búrka	невреме
guillaume	гијом
komerčne	комерцијално
domácu	домашно
stavia	гради
keith	кит
spáchal	извршил
spáchal	извршено
spáchal	извршени
pablo	пабло
zdanlivo	навидум
zdanlivo	наизглед
tvrdý	цврст
tvrdý	тешки
tvrdý	тешка
nejako	некако
éra	ера
stredoveké	средновековна
stredoveké	средновековни
stredoveké	средновековен
presvedčený	уверен
presvedčený	уверени
presvedčený	самоуверен
presvedčený	убеден
presvedčený	верувајте
presvedčený	верувам
presvedčený	поверувале
presvedčený	веруваат
presvedčený	верувај
presvedčený	убедена
presvedčený	убедени
presvedčený	убеден
zranenie	повреда
zranenie	повреди
zranenie	раната
zranenie	рана
labuť	лебед
zachytáva	доловува
hitlera	хитлер
mrakodrap	облакодер
reštaurácia	ресторани
reštaurácia	ресторан
brad	бред
doplnené	надополнето
kostra	скелет
kostra	костур
zastávky	застанува
zastávky	престанува
zastávky	запира
ukončiť	излези
ukončiť	егзит
ukončiť	излез
ukončiť	крај
ukončiť	отказ
ukončiť	напушти
udelené	одобрено
udelené	награден
udelené	доделена
gregory	григориј
gregory	грегори
gregory	грегориј
predpisy	прописи
predpisy	регулативи
predpisy	правила
lars	ларс
pokrok	прогрес
pokrok	напредок
ostrý	остро
ostrý	шарп
ostrý	остра
ostrý	остар
ostrý	остри
laureát	лауреат
ohrozených	загрозена
ohrozených	загрозени
ohrozených	загрозен
marko	марко
ponuky	понуда
ponuky	тендери
ponuky	нуди
ponuky	понуди
univerzít	универзитети
stade	стад
obytné	станбен
vlaku	воз
susedné	соседи
susedné	соседна
susedné	соседни
budúce	иднина
poskytol	обезбедени
poskytol	обезбедена
dean	дин
dean	dean
zabitý	убиена
zabitý	убиени
zabitý	убиено
zabitý	уби
zabitý	убиен
nepriateľom	непријателот
nepriateľom	непријател
nepriateľom	непријатели
výnimky	исклучоци
výnimky	исклучок
výnimky	изземање
bin	држач
bin	бин
expozície	изложување
expozície	изложеност
ruka	арм
ruka	рака
ruka	дланка
bohužiaľ	нажалост
drevených	дрвено
drevených	дрвена
drevených	дрвен
drevených	дрвени
strieborný	сребрено
strieborný	сребрен
strieborný	сребрена
strieborný	сребро
strieborný	сребрени
kapacity	капацитети
kapacity	капацитет
luigi	луиџи
android	android
android	андроид
rozprávanie	зборува
rozprávanie	зборување
rozprávanie	зборувањето
rozprávanie	зборувајќи
rozprávanie	говорејќи
voličov	гласачи
voličov	гласачите
lom	рефракција
lov	ловат
lov	лови
lov	лов
lov	хант
lov	лов
lov	ловење
sady	овоштарниците
sady	поставува
sady	комплети
sady	заоѓа
sady	сетови
kanála	канал
kanála	канал
jeruzalema	ерусалим
prevrat	удар
červenú	црвен
červenú	црвена
červenú	црвено
červenú	црвени
piano	пијано
hrobka	гроб
hrobka	гробница
nosí	носи
china	кина
flash	блесок
flash	флеш
flash	блиц
pacific	пацифик
prítomný	сегашност
prítomný	сегашна
prítomný	поклон
prítomný	присутни
prítomný	претстави
prítomný	подарок
tón	тон
povrchové	површна
povrchové	површно
povrchové	површен
pomocné	помошните
rozhoduje	одлучува
pracujúcich	работниците
pracujúcich	работници
pláne	планираат
pláne	план
ouest	ouest
uplatňuje	важи
víťazný	победнички
nissan	нисан
kanálov	канали
kanálov	каналите
dres	џерси
baník	рудар
cassini	cassini
vysielať	емитувана
vysielať	емитување
vysielať	радиодифузија
vysielať	емитување
spomínaný	гореспоменатите
une	une
vodnár	водолија
lietadlom	авионски
lietadlom	авион
lietadlom	авионски
lietadlom	авион
churchill	черчил
kenneth	кенет
larry	лери
larry	larry
larry	лари
mitchell	мичел
viet	казни
viet	реченици
viet	пресуди
gibson	гибсон
veselý	весел
veselý	весело
absolútna	апсолутен
absolútna	апсолутна
lyžiar	скијач
lyžiar	скијачка
ball	топка
ball	бал
ball	топката
ball	топче
ann	ен
ann	ан
siedmy	седмо
siedmy	седмата
siedmy	седми
siedmy	седмиот
siedmy	седма
siedmy	седмото
občianskych	граѓански
občianskych	граѓанска
občianskych	граѓанско
tepelná	термичка
patent	патент
odpovede	одговори
odpovede	одговори
odpovede	одговорил
dievčatá	девојчиња
dievčatá	девојки
prijíma	прифаќа
prijíma	прифаќање
prijíma	прифаќањето
bielkovín	протеини
bielkovín	протеин
kat	џелатот
kat	кет
novinárov	новинари
ukázala	покажа
ukázala	покажала
pokusov	судења
pokusov	обиди
rieši	решава
čaká	чекањето
čaká	чекам
čaká	чекајќи
čaká	чекање
čaká	чека
čaká	чекаат
čaká	очекување
písomné	напишано
písomné	напишани
písomné	пишано
písomné	пишан
huby	печурки
huby	габа
huby	печурка
pomohli	помогна
pomohli	помогнале
pomohli	помогнаа
role	улога
role	улоги
prispeli	придонесоа
prispeli	донирани
prispeli	донираше
prispeli	донирал
automatické	автоматски
automatické	автомобилски
automatické	auto
automatické	авто
automatické	автоматско
automatické	автоматски
automatické	автоматска
automatické	автоматско
volal	повика
asistenti	асистенти
asistenti	помошници
detský	дете
vystavené	изложена
vystavené	изложено
vystavené	изложен
čestné	чесен
čestné	чесни
čestné	чесен
čestné	чесни
čestné	искрени
čestné	искрен
upravil	уредува
upravil	изменети
čínskych	кинески
zranenia	повредени
zranenia	повреди
popularita	популарност
zvony	камбаните
zvony	ѕвончиња
zvony	ѕвона
čelo	чело
čelo	челото
čelo	чело
dverí	врата
dverí	врати
zlý	bad
zlý	лоша
zlý	лош
zlý	лошо
zlý	бад
kusy	парчиња
kusy	кратења
kusy	резови
kusy	исекотини
strela	застрелан
strela	истрел
strela	погодок
strela	куршум
strela	проектил
strela	ракета
podzemných	подземјето
podzemných	подземје
podzemných	подземен
norma	норма
norma	норм
norma	стандард
norma	стандардна
norma	стандардни
norma	стандарден
norma	стандардно
početných	бројни
početných	бројните
alpy	алпи
paolo	паоло
rosa	роза
rosa	роса
rosa	роса
zvuky	звуци
zvuky	звучи
zvuky	звуци
canaveral	канаверал
uznané	признаен
uznané	призната
uznané	признаена
uznané	признат
uznané	препознаен
uznané	препознаат
uznané	призната
uznané	признат
uznané	препознаен
recenzie	рецензии
recenzie	прегледи
recenzie	критики
recenzie	рецензија
valcov	цилиндри
chvíle	моменти
chvíle	мигови
bankovky	банкноти
eugene	еуген
eugene	јуџин
úpadok	распаѓање
úpadok	пропаѓање
úpadok	распад
úpadok	банкрот
palestíny	палестина
najmenší	најмалиот
najmenší	најмалата
najmenší	најмало
najmenší	најмал
najmenší	најмала
minimum	минимално
minimum	минимална
minimum	минимум
zmenený	изменета
zmenený	модифициран
zmenený	променети
zmenený	изменета
zmenený	изменето
zmenený	изменет
zmiešané	мешани
zmiešané	мешано
zmiešané	мешан
zmiešané	мешана
zmiešané	помешани
julia	јулија
julia	џулија
julia	julia
laboratórium	лабораторија
laboratórium	лабараторија
laboratórium	лабораторија
cover	насловната
cover	корица
cover	насловна
dospelosti	адолесценција
miguel	мигел
limit	ограничување
limit	ограничи
che	че
che	che
obnova	обновување
obnova	обнова
obnova	реставрацијата
obnova	реставрација
míľ	мајлс
míľ	милји
míľ	km
base	затвор
fyzicky	физички
misií	мисии
misií	мисиите
guvernér	управител
guvernér	гувернер
guvernér	гувернерот
kolá	круга
kolá	кругови
kolá	полнења
kolá	рунди
kolá	круга
kolá	куршуми
vnímanie	перцепција
vnímanie	перцепцијата
vnímanie	перцепции
full	полни
full	целосна
full	полна
full	полн
námorná	поморска
námorná	поморски
plášť	кејп
plášť	наметка
plášť	наметка
stewart	стјуарт
clark	кларк
clark	кларк
lane	лејн
lane	лента
fyzické	физичко
fyzické	физичка
fyzické	физички
harrison	харисон
turíne	торино
laura	лора
laura	лаура
fauny	фауна
priečku	пречката
morských	маринец
čitateľov	читатели
čitateľov	читателите
autobusov	автобуси
pascal	паскал
baran	овен
znamenie	потпишете
znamenie	знак
wagner	вагнер
javu	феномен
javu	појава
vzorky	примерок
vzorky	примероци
meraní	мерења
poradca	советник
poradca	консултант
poradca	советник
poradca	советник
poradca	советник
usporiadania	распореди
dobrovoľne	своеволно
dobrovoľne	доброволно
dobrovoľne	доброволно
činy	дејства
činy	активности
činy	дејствија
činy	постапки
rozpočtu	буџет
katastrofy	катастрофи
katastrofy	катастрофи
zločiny	злодела
zločiny	злочини
zločiny	злосторства
koncentrácia	концентрации
koncentrácia	концентрација
čiernu	црн
čiernu	црна
čiernu	црно
čiernu	црни
čiernu	црнец
koleso	тркало
koleso	тркалото
koleso	воланот
kant	кант
aus	aus
masaryk	масарик
diera	дупка
porušenie	прекршочна
porušenie	прекршување
porušenie	кршење
porušenie	прекршок
porušenie	пробивање
porušenie	пробив
elektronika	електроника
jedlo	храна
jedlo	оброк
jedlo	јадење
infekcie	инфекции
infekcie	инфекција
infekcie	зараза
optické	оптички
optické	оптичка
summer	лето
edmonton	едмонтон
spomenúť	спомнувам
spomenúť	споменување
nižší	послаб
nižší	инфериорни
potvrdené	потврдено
potvrdené	потврди
potvrdené	потврдена
potvrdené	потврден
komerčné	стопанство
komerčné	стопанската
komerčné	комерцијално
komerčné	комерцијален
komerčné	реклама
komerčné	комерцијални
komerčné	комерцијална
ohlas	резонанца
techno	техно
povie	раскажува
povie	кажува
spôsobov	начини
obnovený	обновен
obnovený	обновено
obnovený	повторна
obnovený	обновен
obnovený	обновени
obnovený	обновено
vietnam	виетнам
dodatočne	дополнително
fasáda	фасада
cudzie	странски
cudzie	странска
stratégie	стратегии
stratégie	стратегија
výrobné	производство
jednotlivca	поединец
jednotlivca	индивидуален
jednotlivca	индивидуална
jednotlivca	индивидуа
jednotlivca	индивидуални
gravitácia	гравитација
hotela	hotel
hotela	хотел
mazovské	мазовско
jazykovej	лингвистички
tag	ознака
tag	означи
bella	бела
gen	ген
gen	генерал
konflikty	конфликти
konflikty	конфликт
oto	ото
joachim	јоаким
stretla	запознав
stretla	сретна
stretla	исполнето
ukážka	примерок
ukážka	преглед
ukážka	демонстрациите
ukážka	демонстрации
ukážka	демонстрација
fasády	фасади
zla	злото
zla	зла
zla	зли
zla	зло
tatiana	татјана
švédske	шведскиот
švédske	шведска
švédske	шведски
hnedý	кафеава
hnedý	браун
hnedý	кафеав
hnedý	кафена
vedený	воден
vedený	водени
stôl	табела
stôl	маса
stôl	биро
príspevkov	придонеси
príspevkov	објави
ring	прстен
ron	рон
taiwan	тајван
nacisti	нацисти
sfarbenie	разгорување
spravodlivosť	правдата
spravodlivosť	правдина
spravodlivosť	правда
spravodlivosť	праведност
spravodlivosť	праведноста
spravodlivosť	праведност
naživo	live
naživo	живеј
naživo	живо
naživo	лајв
nájdený	нашол
nájdený	пронајдени
nájdený	најдено
nájdený	пронајдено
nájdený	пронајдена
nájdený	најден
miro	миро
cpu	процесор
sprievodné	придружниот
regionálna	регионален
regionálna	регионалната
regionálna	регионално
regionálna	регионални
regionálna	регионална
gule	топки
gule	јајца
gule	топчиња
svätec	светец
svätec	свети
svätec	сеинт
svätec	света
