και	dan
σωματείο	unión
παρόν	hadirkan
παρόν	hadir
ιησού	isa
ιησού	jesus
νομίσματα	syiling
πρακτικά	praktikal
πρακτικά	practical
πρακτικά	praktis
σημαντικός	penting
ενεργό	active
ενεργό	aktif
προβολή	unjuran
προβολή	display
προβολή	view
ρυθμό	pace
ρυθμό	tempo
ρυθμό	rentak
συνελήφθη	ditahan
συνελήφθη	ditangkap
καλλιτέχνης	artis
καλλιτέχνης	artist
άντζελες	angeles
μαύρη	black
μαύρη	hitam
στήλη	kolum
νόμισμα	matawang
νόμισμα	coin
νόμισμα	syiling
αξιωματικός	pegawai
αξιωματικός	perwira
αξιωματικός	officer
συλλογές	collections
συλλογές	koleksi
δημιουργώντας	mencipta
στόλου	armada
καταστράφηκε	dimusnahkan
καταστράφηκε	hancur
βιογραφία	biografi
καθηγητή	profesor
καθηγητή	professor
καρδιά	jantung
καρδιά	hati
καρδιά	heart
στάδια	stadium
στάδια	langkah
στάδια	steps
γιου	yoo
καθαρά	clear
καθαρά	jelas
καθαρά	bersih
καθαρά	net
καθαρά	kelambu
αντίπαλο	saingan
αντίπαλο	menyaingi
αντίπαλο	lawan
ολοκλήρωση	penyempurnaan
ολοκλήρωση	pelengkapan
ολοκλήρωση	penyepaduan
ολοκλήρωση	complete
ολοκλήρωση	lengkap
τέταρτο	keempat
παρουσιάστηκε	dipersembahkan
παρουσιάστηκε	disajikan
θεωρίες	teori
ανεξάρτητη	independent
ανεξάρτητη	mandiri
ανεξάρτητη	bebas
εργαστήριο	makmal
εργαστήριο	workshop
εργαστήριο	bengkel
εργαστήριο	makmal
αντικατέστησε	digantikan
αντικατέστησε	diganti
αντικατέστησε	geganti
δείγμα	sample
δείγμα	sampel
δείγμα	contoh
δείγμα	spesimen
δημιουργήθηκαν	dicipta
πληροφορία	maklumat
πορτογαλία	portugal
ιστορικοί	sejarawan
πού	mana
ονομασίες	designations
ονομασίες	nama
ονομασίες	names
ονομασίες	denominations
παραμονή	hawa
παραμονή	eve
παραμονή	stay
εμμανουήλ	emmanuel
ελάχιστα	minima
ελάχιστα	minima
ελάχιστα	minimum
ελάχιστα	minimum
απαιτείται	dikehendaki
απαιτείται	diperlukan
μεγάλωσε	dibesarkan
μεγάλωσε	dibangkitkan
μεγάλωσε	dinaikkan
νομικά	perundangan
νομικά	legal
χωρητικότητας	tanan
διαχειριστής	admin
διαχειριστής	pengurus
διαχειριστής	manager
διαχειριστής	pentadbiran
διαχειριστής	pentadbir
ακρίβεια	ketepatan
ακρίβεια	kepersisan
ακρίβεια	ketepatan
υγεία	kesihatan
ιαπωνίας	jepun
άρτας	arta
δημήτρη	dimitri
δημήτρη	dimitris
πολέμους	peperangan
πολέμους	wars
πολέμους	perang
υπογραφή	penandatangan
υπογραφή	menandatangan
υπογραφή	ditandatangan
υπογραφή	ditandatangani
υπογραφή	tandatangan
σταθμοί	stesyen
σταθμοί	stesen
θεώρημα	teorem
αναγέννηση	renaissance
σταμάτησε	dihentikan
σταμάτησε	terhenti
προηγούμενο	terdahulu
προηγούμενο	sebelumnya
προηγούμενο	previous
μέσος	purata
επάγγελμα	kerjaya
επάγγελμα	profesion
επάγγελμα	pendudukan
αγωνιστής	fighter
ιράκ	iraq
διάλυση	pembubaran
μέγα	mega
πρωτοβουλία	inisiatif
μηχανικός	mekanik
μηχανικός	jurutera
αριθμοί	angka
αριθμοί	tokoh
αριθμοί	nombor
εμπορίου	dagang
εμπορίου	perdagangan
εμπορίου	niaga
εμπορίου	perdagangan
εμπορίου	trade
οπτικά	visual
οπτικά	optikal
οπτικά	optik
απαιτεί	memerlukan
απαιτεί	menuntut
έληξε	expired
γάμος	nikah
γάμος	jodoh
γάμος	perkahwinan
γάμος	berkhawin
γάμος	wedding
γάμος	kahwin
γάμος	perkahwinan
γάμος	kawin
μηχανή	machine
μηχανή	mesin
μηχανή	mesingan
μηχανή	engine
μηχανή	enjin
βραζιλίας	brazil
ειδικές	spesifik
ειδικές	specific
ειδικές	tertentu
πότε	bila
πότε	apabila
εγχώρια	prt
εγχώρια	domestik
ισπανική	sepanyol
βασιλεία	basel
όπερα	opera
λεπτομέρειες	perincian
λεπτομέρειες	butiran
λεπτομέρειες	details
λεπτομέρειες	detail
λεπτομέρειες	detail
νήσοι	kepulauan
συγκέντρωσε	berhimpun
όψη	view
εργαλεία	alatan
εργαλεία	tools
ευθύνη	liabiliti
ευθύνη	tanggungjawab
εργάζεται	works
εργάζεται	berfungsi
δίδαξε	ajar
δίδαξε	diajar
κανονικά	kebiasaannya
νικητές	pemenang
μα	tapi
μα	tetapi
φοιτητές	pelajar
φοιτητές	murid
οδηγήσει	plumbum
οδηγήσει	lead
οδηγήσει	pimpin
αποφάσεις	keputusan
κύκλου	kitar
κύκλου	kitaran
εγκατάσταση	pemasangan
εγκατάσταση	pertabalan
εγκατάσταση	kemudahan
εγκατάσταση	fasiliti
εγκατάσταση	pasang
αναφοράς	rujukan
αναφοράς	reference
νόημα	erti
νόημα	makna
νόημα	meaning
ψηφοφορία	undilah
ψηφοφορία	undian
ψηφοφορία	undi
ψηφοφορία	mengundi
ψηφοφορία	undi
ψηφοφορία	mengundi
ψηφοφορία	pengundian
βρετανός	british
ατμόσφαιρα	atmosfera
ατμόσφαιρα	suasana
τύπους	jenis
άμυνα	pertahanan
άμυνα	pertahanan
απεικόνιση	display
απεικόνιση	ilustrasi
απεικόνιση	pengimejan
κωνσταντίνο	constantino
κέρκυρα	corfu
εκτίμηση	penilaian
σχετικό	relatif
σχετικό	relevan
σχετικό	berkaitan
σχετικό	berkaitan
σχετικό	terkait
σχετικό	related
σχετικό	berkait
βράδυ	petang
ποσό	jumlah
ποσό	amaun
κατέχει	memegang
τέχνες	seni
τέχνες	kesenian
παντρεμένος	berkahwin
μεθόδους	kaedah
τελετή	upacara
κόμης	kiraan
παρουσιάζεται	dipersembahkan
παρουσιάζεται	disajikan
καθιερώθηκε	diperkenalkan
καθιερώθηκε	berkenalan
συγκέντρωση	pengkhususan
συγκέντρωση	kepekatan
συγκέντρωση	gathering
συγκέντρωση	perhimpunan
ήττες	kerugian
ασθενείς	pesakit
ασθενείς	pesakitnya
δυστυχώς	sedihnya
δυστυχώς	malangnya
τάξεις	classrooms
τάξεις	kelas
ρόλους	peranan
νέοι	pemuda
νέοι	belia
ζωγράφοι	pelukis
πολ	paulus
πολ	paul
κοινά	khalayak
απόπειρα	cubaan
απόπειρα	cubaan
απόπειρα	percubaan
λεπτό	nipis
λεπτό	minit
παράγοντας	factor
παράγοντας	faktor
ηχογραφήσεις	rakaman
εκατοστά	sentimeter
εκατοστά	inchi
εκατοστά	inci
αθηναίοι	athenians
ορχήστρα	band
ορχήστρα	kugiran
ορχήστρα	orkestra
άνοιγμα	open
άνοιγμα	pembukaan
άνοιγμα	opening
χαρακτηριστική	characteristic
ιρλανδία	ireland
δεκάδες	puluhan
υγρό	moist
υγρό	lembab
υγρό	cecair
υγρό	bendalir
υγρό	cecair
υγρό	basah
ηγέτες	pemimpin
ηγέτες	leaders
ζευγάρι	couple
βόλου	volos
ιωσήφ	yusuf
ιωσήφ	joseph
ιωσήφ	josef
αργεντινή	argentina
καλλιτέχνη	artis
καλλιτέχνη	artist
αλβανία	albania
πριγκίπισσα	puteri
πριγκίπισσα	princess
λι	lee
ήχου	audio
γένους	genus
σχεδιασμό	rekaan
σχεδιασμό	design
παρόμοιο	serupa
παρόμοιο	seiras
αθλητικός	athletic
αθλητικός	atlit
δημοψήφισμα	referendum
πουλιά	burung
ποιότητα	kualiti
ποιότητα	quality
ποιότητα	berkualiti
σύντομη	pendek
σύντομη	ringkas
σύντομη	taklimat
διδασκαλία	pengajaran
απόδειξη	resit
απόδειξη	kalis
απόδειξη	bukti
απόδειξη	buktinya
καταστροφές	musibah
διάθεση	mood
ρώσος	rusia
είκοσι	twenty
κατοικία	kediaman
κατοικία	residence
κατοικία	kediamannya
κατοικία	kediaman
άντρες	men
κινηματογράφο	pawagam
κινηματογράφο	cinema
ποιητή	penyair
ποιητή	pujangga
ποιότητας	kualiti
ποιότητας	quality
ποιότητας	berkualiti
συνδέονται	bersambung
συνδέονται	disambungkan
παλαιό	tua
παλαιό	old
διέταξε	memerintahkan
διέταξε	ditempah
φαινόμενα	fenomena
κοινοβουλίου	parlimen
διάταγμα	ordinan
διάταγμα	dekrit
διάταγμα	dekri
διάταγμα	ketetapan
διάταγμα	dekrit
ινδίας	india
τείχη	tembok
τείχη	dinding
σύγχρονο	moden
σύγχρονο	kontemporari
στόλο	armada
υπεύθυνος	bertanggungjawab
νοτιοανατολικά	tenggara
δάσος	hutan
δάσος	hutan
οδηγίες	arahan
ρίτσαρντ	richard
φθινόπωρο	autumn
φθινόπωρο	luruh
φθινόπωρο	fall
φθινόπωρο	jatuh
διαδικασίες	prosedur
θράκη	thrace
δύση	west
δύση	barat
καταργήθηκε	repealed
διάταξη	ordinan
διάταξη	rezeki
διάταξη	bentangan
διάταξη	rekabentuk
νοτιοδυτικά	southwest
ρώσοι	rusia
μεταγραφή	transkripsi
πρόσφυγες	penyeludupan
βασικός	asas
βασικός	basic
άνοδος	rise
άνοδος	bangkit
κόμη	kiraan
δράμα	drama
έλεγχος	kawalan
έλεγχος	check
έλεγχος	semak
έλεγχος	chek
αλλάζει	menukar
έμφαση	menitik
έμφαση	penekanan
υπηκοότητα	kebangsaan
υπηκοότητα	kewarganegaraan
υπηκοότητα	kerakyatan
μηδέν	zero
μηδέν	sifar
φωτιά	api
εκατοντάδες	beratus
εκατοντάδες	ratusan
ήπειρο	benua
χάλκινο	gangsa
αντίληψη	persepsi
πανιώνιος	panionios
πλατφόρμα	platform
πλατφόρμα	pelantar
σπύρος	spyros
σπύρος	spiro
διοικητή	komandan
διοικητή	komander
ρωμαίοι	romans
δάσκαλος	cikgu
δάσκαλος	teacher
δάσκαλος	guru
χάρι	harry
ανασκαφές	penggalian
ανασκαφές	excavations
ουγγαρίας	hungary
ελισάβετ	elizabeth
ελισάβετ	elisabeth
διαμάχη	kontroversi
διαμάχη	pertikaian
διαμάχη	pertikaikan
γεωμετρικά	geometrikal
βαθμός	ijazah
βαθμός	darjah
βαθμός	gred
βαθμός	darjat
βαθμός	pangkat
βαθμός	rank
σταθερή	dibaiki
σταθερή	steady
σταθερή	mantap
σταθερή	stabil
κριτήριο	kriteria
κοινωνικές	social
κοινωνικές	sosial
φρανκ	frank
δάση	perhutanan
δάση	hutan
δάση	hutan
φιλόσοφοι	philosophers
ουγγαρία	hungary
ακρόπολη	akropolis
ακρόπολη	citadel
μαθητής	pelajar
μαθητής	student
γιους	sons
βιογραφικό	bio
βιογραφικό	biodata
βιογραφικό	resume
θεά	dewi
πελοποννήσου	peloponnese
κρίσιμη	kritikal
καταλαμβάνει	occupies
ηράκλειο	heraklion
κωδικός	code
κωδικός	kode
κωδικός	kod
τύχη	keberuntungan
τύχη	fortune
τύχη	tuah
τύχη	luck
επικοινωνία	komunikasi
επικοινωνία	contact
επικοινωνία	komunikasi
είδε	gergaji
είδε	saw
δόξα	kemasyhuran
δόξα	fame
δόξα	kemegahan
δόξα	glory
δόξα	kemuliaan
δόξα	keagungan
κέρκυρας	corfu
πέμπτη	kelima
πέμπτη	khamis
ποσότητες	kuantiti
ποσότητες	ikhtiar
καθολική	katolik
καθολική	universal
αίσθηση	feeling
αίσθηση	perasaan
αίσθηση	sensasi
αίσθηση	deria
αίσθηση	akal
εξίσωση	persamaan
μοίρα	skuadron
μοίρα	destiny
μοίρα	takdirnya
μοίρα	takdir
μοίρα	nasib
αραβικά	arab
ασθένεια	penyakit
ασθένεια	penyakit
ασθένεια	penyakit
ασθένεια	sickness
αρχαίος	purba
αρχαίος	kuno
σύνοδο	summit
σύνοδο	kemuncak
φυλακή	penjara
φυλακή	penjara
πλήρης	full
πλήρης	kenyang
πλήρης	penuh
πλήρης	complete
πλήρης	lengkap
στρατιωτικοί	ketenteraan
στρατιωτικοί	tentera
αποσύρθηκε	bersara
αποσύρθηκε	pencen
αποσύρθηκε	ditarik
αγγλικό	inggeris
περιουσία	keberuntungan
περιουσία	fortune
περιουσία	hartanah
αθλητικό	athletic
αθλητικό	atlit
αθλητικό	sporting
οργανώσεις	organisasi
οργανώσεις	pertubuhan
κενό	gap
κενό	vakum
κενό	hampa
κενό	vacuum
κενό	kekosongan
κενό	kosong
κενό	kosong
ιβάν	ivan
αποτελούνταν	berkisarkan
προτείνει	saranan
προτείνει	proposes
βαθμοί	gred
βαθμοί	darjah
σάντα	santa
παπαδόπουλος	papadopoulos
σμύρνη	izmir
αριστερό	kiri
σίγουρα	sure
σίγουρα	yakin
σίγουρα	takpe
σχετικές	relevan
σχετικές	berkaitan
σχετικές	berkaitan
σχετικές	terkait
σχετικές	related
σχετικές	berkait
μοριακή	molekul
σχηματισμό	pembentukan
σχηματισμό	formasi
τυπικά	khas
τυπικά	kebiasaannya
τυπικά	biasanya
πέραν	beyond
άγγελος	bidadari
άγγελος	malaikat
άγγελος	angel
συνεχή	berterusan
ευαισθησία	sensitive
ευαισθησία	sensitif
ευαισθησία	kepekaan
ευαισθησία	sensitiviti
ευαισθησία	kelembutan
κόρες	daughters
οργανική	organik
εργοστάσιο	tanaman
εργοστάσιο	tumbuhan
εργοστάσιο	kilang
θερμοκρασίες	suhu
προσωρινή	sementara
προσωρινή	temp
κωμωδία	komedi
συρίας	syria
συρίας	syria
ηθοποιό	pelakon
φυλές	suku
φυλές	clans
φυλές	puak
φυλές	ras
συγγραφή	tulisan
συγγραφή	menulis
συγγραφή	penulisan
κύπρος	cyprus
κυβερνήτη	kapten
κυβερνήτη	gabenor
ζωντανά	live
πίτερ	peter
εκπρόσωπος	jurucakap
εκπρόσωπος	perwakilan
εκπρόσωπος	wakil
εκπρόσωπος	delegasi
κατασκευές	construction
κατασκευές	pembinaan
κατασκευές	binaan
κατασκευές	struktur
γέννηση	lahir
γέννηση	melahirkan
γέννηση	birth
γέννηση	kelahiran
γέννηση	beranak
αλεξάντερ	alexander
άκρη	tepi
συναυλία	konsert
βυζαντινοί	byzantines
γιορτή	percutian
γιορτή	holiday
γιορτή	perayaan
μάντσεστερ	manchester
έγγραφα	dokumen
έγγραφα	dokument
λειτουργίες	fungsi
τακτική	biasa
τακτική	regular
τακτική	teratur
τακτική	taktik
τακτική	taktik
τακτική	tactical
τακτική	taktikal
περιγράφεται	dihuraikan
περιγράφεται	digambarkan
περιγράφεται	diterangkan
κάλυψη	penutup
κάλυψη	cover
κάλυψη	coverage
κάλυψη	liputan
σαφώς	jelas
μαρκ	marc
μαρκ	tanda
μαρκ	mark
ψευδώνυμο	alias
ψευδώνυμο	gelaran
ψευδώνυμο	pseudonym
ποπ	pdo
ποπ	pop
προγραμματισμού	pengaturcaraan
ωκεανό	samudera
ωκεανό	lautan
ωκεανό	ocean
έννοιες	konsep
καλλιτεχνική	artistik
θρησκευτική	agama
θρησκευτική	keagamaan
πακιστάν	pakistan
παναγία	madonna
βιέννης	vienna
εκθέσεις	exhibitions
εκθέσεις	laporan
κατακτά	menakluk
πλευρό	rusuk
ανεξάρτητο	independent
ανεξάρτητο	mandiri
ανεξάρτητο	bebas
καλλιέργεια	kebudayaan
καλλιέργεια	budaya
παραίτηση	pengabaian
πλάκα	seronok
πλάκα	keseronokan
πλάκα	asyik
βήματα	langkah
βήματα	steps
χουάν	juan
διαμόρφωση	penyelarasan
διαμόρφωση	membentuk
σερ	ser
λέγοντας	saying
καταστάσεις	situasi
πεδία	bidang
πεδία	medan
χάσει	lost
χάσει	kehilangan
χάσει	hilang
βρετανοί	british
σμιθ	smith
σκέψη	fikir
σκέψη	sangka
σκέψη	pemikiran
σκέψη	pemikiran
σκέψη	berfikir
σκέψη	fikirkan
αντώνιος	antony
φυσικές	natural
φυσικές	semulajadi
πγδμ	macedonia
πγδμ	macedonia
σωστή	betulkan
σωστή	betul
δυναμικό	potensi
δυναμικό	dinamik
πρωτότυπο	prototaip
πρωτότυπο	original
ουσίες	zat
βλέπε	lihat
ενημέρωση	briefing
ενημέρωση	taklimat
ενημέρωση	kemaskini
ενημέρωση	update
χίου	chios
παο	pao
ροή	suapan
ροή	flow
ροή	aliran
ροή	strim
υπολογιστές	komputer
υπολογιστές	komputer
γεν	yen
απέτυχε	gagal
δεσμούς	silaturrahim
σύνδεσμο	pautan
σύνδεσμο	link
ντι	dee
συχνότητα	frekuensi
συχνότητα	kekerapan
χαμηλή	rendah
χαμηλή	low
εστία	dorm
εστία	asrama
εστία	wabak
εστία	hotspot
κορέα	korea
δημιουργείται	dicipta
άθλημα	sport
άθλημα	sukan
χωρητικότητα	kapasiti
χωρητικότητα	tanan
πιθανή	munasabah
πιθανή	kemungkinan
παραδοσιακή	traditional
παραδοσιακή	tradisional
αποφάσισαν	diputuskan
δραματική	dramatik
πλήκτρα	kekunci
πλήκτρα	keyboard
πλήκτρα	keyboard
χαλκού	copper
χαλκού	tembaga
χαλκού	kuprum
αποχώρηση	berlepas
αποχώρηση	penarikan
αποχώρηση	withdrawal
καταφύγιο	berteduh
καταφύγιο	bunker
καταφύγιο	sanctuary
καταφύγιο	perlindungan
μουσεία	muzium
μετάλλια	pingat
μετάλλια	medal
απόλυτη	mutlak
αποτυχία	gagal
αποτυχία	gagal
αποτυχία	kegagalan
αποτυχία	gagal
τοποθέτηση	kedudukan
τοποθέτηση	penempatan
τοποθέτηση	perletakan
τοποθέτηση	mounting
τοποθέτηση	melekap
φανέλα	jersey
τροφή	makanan
πύργο	tower
πύργο	menara
διάμετρο	diameter
κατείχε	dirasuk
διαχείρισης	pengurusan
διαχείρισης	management
ταυτότητα	pengenalpastian
ταυτότητα	identiti
δείγματα	spesimen
δείγματα	sample
δείγματα	sampel
μετρό	subway
μετρό	metro
ύλη	jirim
μπαράζ	barrage
επιμέρους	individu
επιμέρους	followers
πανεπιστήμια	universiti
διαλύθηκε	dibubarkan
γιατρός	doktor
γιατρός	doctor
γιατρός	doktor
χημικός	chemist
φυτό	tanaman
φυτό	tumbuhan
φίλους	rakan
προσώπου	facial
όγκος	isipadu
όγκος	jilid
όγκος	tumor
όγκος	barah
όγκος	ketumbuhan
κακό	buruk
κακό	teruk
κακό	dajjal
κακό	jahat
κακό	maksiat
κακό	evil
σπάρτη	sparta
δύσκολη	sukar
συμπεριλαμβανομένου	termasuk
κίτρινο	kuning
τραγουδιστές	penyanyi
ρωμαίους	romans
γραφεία	pejabat
όντως	memang
φιλμ	filem
ουκρανία	ukraine
ισχυρό	kuat
ηλία	elijah
ηλία	ilyas
ηλία	elias
στατιστική	statistik
συνθέτες	penggubah
μητρόπολη	metropolis
ηχογράφηση	merekod
ηχογράφηση	rakaman
ηχογράφηση	merakam
αντικειμένων	objek
γιόχαν	johann
γιόχαν	johan
σύσταση	saranan
θεσσαλίας	thessaly
εξέταση	peperiksaan
εξέταση	pemeriksaan
αρχιεπίσκοπος	archbishop
ποίημα	syair
ποίημα	puisi
μέθοδοι	kaedah
δανία	denmark
δέντρο	pokok
γουίλιαμ	william
μέγιστο	maksimum
μέγιστο	maksima
ήρωα	hero
ήρωα	wira
ανώτατο	supreme
διαχειριστή	admin
διαχειριστή	pentadbiran
διαχειριστή	pentadbir
χημικό	kimia
μονάχου	munich
παραδόσεις	tradisi
κοινωνικό	social
κοινωνικό	sosial
πεθάνει	die
πεθάνει	mati
απειλή	ugutan
απειλή	ancaman
πρωί	morning
κάπου	somewhere
ετήσια	tahunan
ετήσια	tahunan
υποθέσεις	kes
νεκροταφείο	kuburan
νεκροταφείο	perkuburan
νεκροταφείο	perkuburan
παραλλαγές	variasi
σκοτ	scott
βαθιά	deep
κώδικας	code
κώδικας	kode
κώδικας	kod
τσαρλς	charles
επιτυχημένη	berjaya
απαραίτητο	diperlukan
απαραίτητο	essential
απαραίτητο	penting
αδερφός	saudara
αδερφός	brother
αδερφός	abg
εργαλείο	radas
εργαλείο	tool
εργαλείο	alat
αρχιτέκτονας	arkitek
γιουγκοσλαβία	yugoslavia
ελεύθερος	free
αποικία	colony
αποικία	jajahan
καβάλας	kavala
βασισμένη	berasaskan
βασισμένη	based
κυρία	puan
κυρία	madam
κυρία	lady
λόγιος	sarjana
κλίση	cerun
κλίση	kecerunan
κλίση	condong
δημοφιλής	popular
αφγανιστάν	afghanistan
μεταβολές	perubahan
ενεργά	active
ενεργά	aktif
τόνους	tonnes
τόνους	ton
προηγούμενες	terdahulu
προηγούμενες	sebelumnya
προηγούμενες	previous
δημοκρατική	demokratik
παίκτη	player
παίκτη	pemain
εκτείνεται	diluaskan
εκτείνεται	meluas
αργεντινής	argentina
αργεντινής	argentina
αργεντινής	argentina
εισήγαγε	diperkenalkan
εισήγαγε	berkenalan
θεία	auntie
θεία	makcik
θεία	bibi
θεία	makcik
θεία	makcik
γουινέα	guinea
διαιρείται	dibagi
διαιρείται	dibahagikan
διαιρείται	dibahagi
ικανότητες	keupayaan
ικανότητες	kemahiran
αφιέρωμα	penghormatan
αντιπολίτευσης	pertentangan
κιλά	paun
κιλά	lbs
κιλά	kg
κιλά	pon
κιλά	kilogram
κιλά	kilo
φάσμα	spektrum
κάπως	agak
μέγαρο	mansion
ελάχιστη	minima
ελάχιστη	minimum
ελάχιστη	minimum
βιετνάμ	vietnam
βιετνάμ	vietnam
παρούσα	hadirkan
παρούσα	hadir
ντοκιμαντέρ	dokumentari
ντοκιμαντέρ	seller
ντοκιμαντέρ	documentaries
υψηλότερη	tertinggi
υψηλότερη	tinggi
υψηλότερη	higher
πωλ	paulus
πωλ	paul
άμστερνταμ	amsterdam
επιθυμία	keinginan
επιθυμία	kemahuan
επιθυμία	wish
επιθυμία	hajat
γεωγραφικό	geografi
προφορά	sebutan
προφορά	loghat
προφορά	loghat
άγιοι	saints
ακολουθώντας	mengikuti
ακολουθώντας	following
ιούλιος	julai
σκότωσε	membunuh
σκότωσε	kill
σκότωσε	bunuh
σκότωσε	tewas
σκότωσε	terbunuh
τζακ	jek
τζακ	jack
συμπέρασμα	kesimpulan
σταυρό	rentas
σταυρό	salib
σταυρό	cross
σταυρό	langar
χερσόνησο	semenanjung
μηχανές	enjin
μηχανές	mesin
μηχανές	mesin
μηχανές	jentera
αγωνιστές	pejuang
αγωνιστές	petarung
αγωνιστές	fighters
αγωνιστές	militan
μεταβολή	perubahan
μεταβολή	ubah
εκατό	seratus
εκατό	ratus
μάρτιν	martin
φορείς	pembawa
σκάφος	kapal
σκάφος	wadah
σκάφος	kapal
σκάφος	ship
σκάφος	kraf
σκάφος	craft
σκάφος	sampan
σκάφος	bot
σκάφος	perahu
σκάφος	boat
ένταση	ketegangan
ένταση	keamatan
απουσία	ketiadaan
όροι	terma
όροι	syarat
δίσκους	cakera
δίσκους	cakera
δέντρα	pokok
δέντρα	pohon
δέντρα	trees
μέγιστη	maksimum
μέγιστη	maksima
εκλέγεται	terpilih
μόναχο	munich
μόνιμα	kekal
σταυρός	rentas
σταυρός	salib
σταυρός	cross
σταυρός	langar
σταυρός	salib
δίκτυα	rangkaian
δημιουργός	maker
δημιουργός	pembuat
δημιουργός	pencipta
μέσων	instrumen
φίλοι	rakan
στελέχη	alunan
στελέχη	eksekutif
όπλων	lengan
δείκτης	indeks
δείκτης	penunjuk
εντύπωση	impression
εντύπωση	kesan
αναλογία	perkadaran
αναλογία	nisbah
πρόσφατες	terbaharu
δυνατότητες	kemungkinannya
δυνατότητες	kebarangkalian
δυνατότητες	kemungkinan
δυνατότητες	potensi
ουρά	buntut
ουρά	ekor
αποικίες	koloni
αποικίες	jajahan
λογότυπο	logo
αυξάνεται	meningkat
ήρωας	hero
ήρωας	wira
κορυφαία	top
επιτρέπεται	diizinkan
επιτρέπεται	dibenarkan
επιτρέπεται	dibenarkan
αέριο	gas
συν	plus
νήσος	pulau
νήσος	island
νήσος	isle
μεραρχία	divisyen
μεραρχία	pembahagian
μεραρχία	bahagian
ακολουθία	turutan
ακολουθία	jujukan
οξυγόνο	oksigen
ταξινόμηση	mengisih
ταξινόμηση	pengelasan
ταξινόμηση	klasifikasi
ποινή	penalti
ποινή	hukuman
ποινή	kalimat
αναπαράσταση	perwakilan
ματς	mancis
ματς	padan
έντουαρντ	edward
λαμβάνουν	menerima
αυτόματα	automatik
αυτόματα	automatic
αυτόματα	automatik
γυμναστήριο	gym
γυμναστήριο	gim
γυμναστήριο	gimnasium
λίμνες	tasik
λίμνες	danau
πίστευε	diyakini
χαν	khan
χαν	han
λήψη	download
λήψη	ambil
λήψη	ambik
χριστιανοί	christian
χριστιανοί	kristian
χριστιανοί	kristian
οπτική	visual
οπτική	optik
ενίσχυση	aid
αποκατάσταση	pemulihan
αποκατάσταση	restoration
διευθυντή	pengarah
ευγενείς	bangsawan
ευγενείς	bangsawan
ευγενείς	mulia
ευγενείς	noble
μάρκος	markos
μάρκος	marcos
δέρμα	leather
δέρμα	kulit
δέρμα	kulit
οθόνη	screen
οθόνη	skrin
οθόνη	pantau
οθόνη	monitor
οθόνη	pemantau
σάο	são
σάο	sao
τουρκικά	halwa
τουρκικά	turki
τουρκικά	turkish
μίλια	km
μίλια	miles
μίλια	mil
προτείνω	mengesyorkan
προτείνω	dicadangkan
προτείνω	cadangkan
προτείνω	disyorkan
ιδρύματα	institusi
ιδρύματα	lembaga
ήχο	sound
ήχο	bunyi
ήχο	audio
στρατευμάτων	pasukan
στόλος	armada
σκωτία	scotland
ίδιοι	sama
ίδιοι	same
ακτινοβολία	sinaran
έγκλημα	jenayah
δουκάτο	kadipaten
στέλιος	stelios
συσκευές	perkakasan
συσκευές	peralatan
συσκευές	peranti
συσκευές	ditalian
συσκευές	apparatus
παράγουν	produce
παράγουν	hasilkan
γιαν	jan
ρωμαίος	roman
ρωμαίος	rom
ρωμαίος	romeo
τάφος	pusara
τάφος	makam
τάφος	kubur
σχολές	sekolah
σχολές	mazhab
ρίζα	root
ρίζα	akar
κοινωνικά	social
κοινωνικά	sosial
σωστό	kanan
σωστό	kan
σωστό	betulkan
σωστό	betul
κομητεία	county
κομητεία	kaunti
κεφάλαιο	bab
κεφάλαιο	modal
κεφάλαιο	capital
αντιπροσωπεύει	mewakili
πνευματική	rohani
πνευματική	intelektual
εκδότης	penerbit
εκδότης	penyunting
εκδότης	editor
εκδότης	pengeluar
χρυσά	golden
χρυσά	emas
χρυσά	keemasan
χρυσά	emas
χρυσά	gold
παλαιότερη	tertua
παλαιότερη	older
υψηλό	tinggi
παραδοσιακό	traditional
παραδοσιακό	tradisional
απόστολος	rasulullah
όρη	ganang
όρη	banjaran
όρη	pergunungan
αποφασίστηκε	diputuskan
μοναδικός	unik
μοναδικός	unique
παραλλαγή	varian
παραλλαγή	kepelbagaian
παραλλαγή	variasi
παραλλαγή	variasi
ξεκινάει	bermula
ξεκινάει	bermula
σκοτώθηκαν	tewas
σκοτώθηκαν	terbunuh
ζακ	zac
ζακ	zack
ζακ	zach
ζακ	jacques
φινλανδία	finland
επιδρομές	serbuan
νωρίς	early
νωρίς	dini
νωρίς	awal
κατασκευάστηκαν	manufactured
μάτι	eye
μάτι	mata
μάτι	matty
συλλογικό	kolektif
ύμνος	bertasbih
κανάλια	saluran
κανάλια	canals
νορβηγία	norway
ορυκτά	mineral
ορυκτά	mineral
ορυκτά	galian
ιδιοκτησία	property
ιδιοκτησία	hartanah
ιδιοκτησία	pemilikan
είσοδος	entrance
είσοδος	input
είσοδος	kemasukan
σχηματίζεται	membentuk
σχηματίζεται	bentukkan
σχηματίζεται	dibentuk
αποσαφήνιση	nyahkekaburan
αποσαφήνιση	penjelasan
μεσόγειο	mediterranean
αεροσκαφών	pesawat
αεροσκαφών	aircraft
πάντοτε	always
πάντοτε	sentiasa
πάντοτε	selalu
χάρτες	maps
χάρτες	peta
χοσέ	jose
χοσέ	josé
χοσέ	josé
