ve	그리고
konak	주최
konak	호스트
akan	흐르는
texas	텍사스
kayıtlı	등기
kayıtlı	등록
jeff	제프
jeff	jeff
romalı	로마인
romalı	로만
romalı	로마
hastalıkları	질병
kafa	헤드
kafa	머리
ihlal	침해
ihlal	위반
ihlal	위반
karakterleri	문자
karakterleri	등장인물
sarah	사라
sarah	새라
sarah	세라
hitit	히타이트
sürüldü	추방
etkiler	영향
etkiler	영향
etkiler	효과
etkiler	영향
juventus	유벤투스
görevden	무시
görevden	닫기
görevden	해산
ihraç	내보내기
ihraç	수출
ihraç	내보내기
ihraç	수출
tutuklandı	체포
jerry	제리
abbas	압바스
abbas	아바스
karma	카르마
romalılar	로마인
organizasyon	단체
organizasyon	조직
organizasyon	기구
organizasyon	조직
organizasyon	기구
organizasyon	단체
rastgele	무작위
rastgele	무작위로
rastgele	랜덤
ajansı	에이전시
ajansı	대행사
ajansı	대리점
kaybı	상실
kaybı	손실
düzen	배치
düzen	layout
düzen	레이아웃
düzen	형성
düzen	순서
düzen	주문
yükseklik	고도
yükseklik	고도
yükseklik	높이
yükseklik	키는
port	항구
port	포트
global	글로벌
global	전역
blues	블루스
anıtı	기념탑
anıtı	기념물
anıtı	모뉴먼트
anıtı	기념비
jonathan	조나단
kemer	벨트
kemer	아치
kemer	벨트
kuşatma	포위전
istenen	요청함
istenen	원하는
üreme	전파
üreme	번식
üreme	사육
punk	펑크
okula	학교
okula	학교는
okula	스쿨
okula	학원
geçirmek	지출
moleküler	분자
pamuk	스노우
ludwig	루트비히
ludwig	루드비히
yaklaşım	근사
yaklaşım	접근법
yaklaşım	접근
cep	포켓
cep	주머니
cep	셀프
cep	세포
turkey	터키
turkey	칠면조
adams	애덤스
adams	아담스
etkinlik	활동
etkinlik	이벤트
etkinlik	이벤트
etkinlik	행사
merak	궁금해
merak	호기심
merak	원더
merak	궁금해
justin	저스틴
kaybeden	루저
kaybeden	패자
kate	kate
kate	케이트
valencia	발렌시아
plastik	플라스틱
plastik	성형외과
plastik	플라스틱
plastik	성형
plastik	비닐
beta	베타
ferdinand	페르디난트
gabriel	게이브리얼
gabriel	가브리엘
sayfayı	페이지
devriye	순찰
devriye	순찰
pekin	베이징
pekin	베이징
patlama	분출
patlama	폭발
patlama	폭발
açısı	각도
açısı	앵글
sesli	목소리
sesli	음성
sesli	모음
günlüğü	학술
günlüğü	학술지
günlüğü	저널
günlüğü	일기장
günlüğü	다이어리
günlüğü	일기
magic	마술
magic	마법
magic	magic
magic	매직
maurice	모리스
saldırıları	공격
norman	노르만
norman	노먼
standard	스탠더드
standard	표준
ross	로스
yasak	금지
yasak	금지
adolf	아돌프
yalan	거짓말
yalan	거짓말
yalan	거짓말
bradley	브래들리
suikast	암살
suikast	암살
suikast	암살
sunucusu	발표자
sunucusu	서버
iktidar	판결
ayaklanması	폭동
ayaklanması	봉기
endüstriyel	공업
endüstriyel	산업
açıklaması	설명
açıklaması	묘사
alışveriş	상점
alışveriş	가게
alışveriş	쇼핑
alışveriş	구매
alışveriş	구입
alışveriş	구매하기
alışveriş	쇼핑
alışveriş	구매
sahte	위조
sahte	거짓
sahte	가짜
sahte	위조
sahte	허위
sahte	가짜
uygulamalar	애플리케이션
uygulamalar	어플리케이션
mor	보라색
mor	자주색
işlemleri	거래
işlemleri	트랜잭션
uç	날아라
uç	플라이
arkeoloji	고고학
arkeoloji	고고학
arkeoloji	고고학
forum	포럼
ohio	오하이오
babil	바벨
babil	바빌론
sistemler	체계
sistemler	시스템
güvenliği	안전
güvenliği	안전성
tapınak	템플
tapınak	신전
tapınak	사원
romantik	연애
romantik	로맨스
romantik	낭만
romantik	낭만주의
romantik	로맨틱
romantik	낭만적
bahçesi	가든
bahçesi	정원
öncü	파이어니어
öncü	파이오니아
merkezleri	센터
tahrip	폭파
ürdün	조던
ürdün	조르당
şans	기회
şans	럭키
şans	행운
lisa	리사
otobüs	버스
otobüs	버스
pedro	페드로
tartışmalar	토론
tartışmalar	논쟁
tartışmalar	분쟁
tartışmalar	인자
tartışmalar	인수
tartışmalar	토론
tartışmalar	논의
jordan	조던
jordan	조르당
oluşturulmuş	생성
yüce	슈프림
psikoloji	심리학
yiyecek	푸드
yiyecek	음식
yiyecek	식량
yiyecek	식품
yeteneği	능력
yeteneği	능력자
çatışmalar	갈등
çatışmalar	분쟁
kürdistan	쿠르드
kürdistan	쿠르디스탄
carlo	카를로
seattle	시애틀
yatırım	투자
yatırım	투자
yatırım	투자
pembe	분홍색
pembe	분홍
pembe	핑크
wild	와일드
wild	야생
kurallar	규칙
kurallar	가이드라인
kurallar	지침
bal	여보
bal	허니
amy	에이미
analizi	해석학
analizi	해석
analizi	분석
hamilton	해밀턴
vincent	빈센트
ted	테드
ted	ted
miss	그리워
miss	미스
taksim	택시
tekniği	기법
fırtına	폭풍
fırtına	폭풍우
fırtına	스톰
duygusal	감정
duygusal	센티멘탈
başa	손잡이
başa	핸들
rev	레브
wright	라이트
haberleri	뉴스
haberleri	소식
kritik	크리티컬
girişimi	이니셔티브
hareketli	모바일
dostluk	우정
hatun	병아리
sil	지우
sil	지우기
sil	지워
sil	삭제
sil	지우기
sil	삭제하기
alice	앨리스
xbox	엑스박스
jazz	재즈
yörünge	궤도
yöresel	로컬
yöresel	현지
çatışma	갈등
çatışma	갈등이
çatışma	충돌
çatışma	분쟁
stuttgart	슈투트가르트
peygamber	예언자
yapıları	구조물
yapıları	구조
kennedy	케네디
akustik	어쿠스틱
ian	lan
beklenen	예상
tayland	태국
tayland	타이
tayland	타이완
tayland	대만
teori	이론
zeytin	올리브
zeytin	올리브
otuz	삼십
otuz	서른
aynen	마찬가지로
aynen	정확히
aynen	동감
aynen	같은
aynen	동일
aynen	똑같이
direniş	저항운동
direniş	저항성
direniş	저항
fahri	명예
yanıt	응답
yanıt	답변
yanıt	답장
yanıt	응답
yanıt	답글
yanıt	답변
yanıt	응답
yanıt	정답
yanıt	대답해
yanıt	대답
yanıt	답변
yanıt	답장
yanıt	응답
yanıt	답글
yanıt	답변
yanıt	대응
yanıt	반응
yanıt	응답
kızlar	소녀
kızlar	소녀들
kızlar	걸스
filosu	함대
filosu	플리트
warner	워너
fotoğrafları	사진
fotoğrafları	사진들
sky	하늘
sky	스카이
kilo	무게
kilo	몸무게
kilo	몸무게가
kilo	체중
kilo	파운드
kilo	킬로그램
kilo	킬로
kilo	킬로
sahnesi	장면
sahnesi	현장
perry	페리
gereklidir	필요함
gereklidir	필수
bahçe	가든
bahçe	정원
dokuzuncu	아홉번째
fonksiyon	함수
yener	비트
çeşitleri	유형
başlangıcı	발병
marx	마르크스
nelson	넬슨
kök	루트
kök	뿌리
kök	뿌리
kök	뿌리기
üssü	기지
üssü	베이스
nesne	객체
nesne	개체
nesne	대상
nesne	천체
nesne	객체
nesne	개체
nesne	물체
nesne	천체
georgia	조지아어
georgia	조지아
noel	크리스마스
noel	크리스마스
oluşturuldu	생성
oluşturuldu	만들었습니다
oluşturuldu	생성
sözler	따옴표
sözler	약속
sözler	words
sözler	단어
sözler	노랫말
finansal	재무
finansal	금융
marka	브랜드
marka	브랜드
marka	상표권
marka	상표
charlotte	샬럿
charlotte	샬롯
filipinler	필리핀
çocukluk	어릴적
çocukluk	어린시절
değerlendirme	리뷰
değerlendirme	평가
değerlendirme	검토
değerlendirme	검토하기
değerlendirme	검수
değerlendirme	리뷰
değerlendirme	고려
burun	주둥이
burun	비강
burun	코코
adsl	adsl
ajax	아이아스
kıta	콘티넨탈
kıta	대륙
kıta	콘티넨털
kıta	대륙
kıta	대륙
girişi	로그인
girişi	입구
gözlem	모니터링
gözlem	관찰
gözlem	관찰
gözlem	관측
tahran	테헤란
sancak	배너
sancak	현수
veriler	자료
veriler	데이터
kurşun	총알
kurşun	리드
kurşun	총알
kurşun	탄환
yatay	수평
yatay	수평으로
yatay	수평
yatay	조경
yatay	경관
yatay	풍경
ribaund	리바운드
aileler	부모
aileler	부모님
aileler	가족
yöntemleri	수단
yöntemleri	메서드
yöntemleri	방법
salon	라운지
salon	미용실
salon	살롱
pratik	실무
pratik	실용적
pratik	실용
pratik	연습생
pratik	연습
pratik	연습
santiago	산티아고
varşova	바르샤바
aksiyon	행동
aksiyon	활동
aksiyon	작업
aksiyon	동작
aksiyon	액션
mobil	모바일
harvard	하버드
çam	소나무
çam	파인
ejderha	드래곤스
ejderha	드래곤
ejderha	드래곤즈
ejderha	드래곤볼
ejderha	드래곤
lyon	lyon
lyon	리옹
nefret	미움
nefret	증오
nefret	미움
nefret	혐오
nefret	증오
nefret	혐오
yöneten	감독
göçmen	이민
göçmen	이민자
göçmen	이민
göçmen	이민호
göçmen	난민
cenaze	장례식장
cenaze	장례식
cenaze	장례
cenaze	장례식
telekom	텔레콤
telekom	통신
roket	로켓
roket	로켓
blood	피피
blood	블러드
blood	혈액
blood	블러드
prenses	공주
prenses	공주님
prenses	프린세스
beden	시체
beden	몸매
beden	몸매가
beden	사이즈
beden	크기
bass	베이스
bass	배스
leyla	라일라
bellek	추억
bellek	기억력
bellek	메모리
bellek	기억
torunu	손녀
torunu	손자
avusturyalı	오스트리아인
fin	지느러미
fin	핀란드어
fin	핀란드
land	육지
land	랜드
başkanları	회장
başkanları	대통령
mızrak	랜스
mızrak	스피어스
mızrak	스피어
turkish	영어
turkish	잉글리시
edebi	문학
verici	송신기
verici	트랜스폰더
dernek	박애
dernek	협회
sas	sas
olasılık	가능성
olasılık	확률
olasılık	확률론
olasılık	가능성
koro	합창
koro	코러스
denge	균형
denge	밸런스
denge	잔액
denge	평형
denge	균형
risk	위험
risk	리스크
risk	위험
risk	리스크
bağlantıları	링크
bağlantıları	커넥션
bağlantıları	연결
junior	주니어
tehlike	위험
antlaşma	조약
rna	rna
tutar	금액
seçme	선택
seçme	추천
seçme	대표
seçme	선택하기
seçme	선택
kristal	크리스털
kristal	크리스탈
nispeten	상대적으로
manastır	수도원
manastır	수도원
manastır	수녀원
manastır	수도원
copa	코파
franklin	프랭클린
nice	나이스
yüzme	수영
yüzme	수영
julia	율리아
julia	쥘리아
julia	줄리아
sofya	소피아
sofya	소피아
yılan	뱀과
yılan	뱀과
vampire	뱀파이어
vampire	흡혈귀
yayılan	방산
matthew	매튜
usa	usa
usa	미국
duke	공작
duke	듀크
dersler	강습
dersler	레슨
dersler	수업
dersler	강의
dersler	강연
dersler	강좌
dersler	코스
dersler	과정
dersler	클래스
dersler	수업
güneye	남부
güneye	사우스
güneye	남쪽
kocası	남편
çarşamba	수요일
şirketleri	회사
satranç	체스
vahşi	와일드
vahşi	야생
iniş	착륙
iniş	랜딩
yakup	제이콥
yakup	야곱
katedrali	성당
katedrali	대성당
kanıt	증거
kanıt	증명
kanıt	증거
korunması	보호하기
korunması	보호
slovakya	슬로바키아
belirten	지정
evrim	진화
evrim	에볼루션
evrim	진화
evrim	진화론
evrim	진화
düzensiz	불규칙
alfa	알파
alfa	알파
tedavisi	시술
tedavisi	치료
bükreş	부쿠레슈티
maalesef	불행히도
yuvarlak	라운드
yuvarlak	순환
yuvarlak	원형
cisim	객체
cisim	개체
cisim	대상
cisim	천체
kullanıcıları	사용자
tütün	담배
bateri	드럼
bateri	드럼
bateri	드럼은
oksijen	산소
ceylan	가젤
soul	영혼
soul	소울
eklenen	추가되었습니다
eklenen	추가됨
meryem	성모
meryem	마돈나
meryem	메리
meryem	마리아
malezya	말레이시아
malezya	말레이시아어
savaşlar	전쟁
savaşlar	전투
geliştirmek	개발
geliştirmek	보정
geliştirmek	향상
geliştirmek	개선하기
geliştirmek	향상
geliştirmek	개선
yiğit	히어로
yiğit	영웅
yiğit	발리언트
lüksemburg	룩셈부르크
marshall	마샬
marshall	마셜
çeşme	분수
muhafaza	보존
muhafaza	보존
extra	연장
matematikçi	수학자
atış	촬영
atış	총격
atış	사격
atış	피치
android	android
android	안드로이드
tura	투어
tura	관광
tura	둘러보기
tura	구경
tura	여행
tura	원수
erik	자두
erik	자두
erik	에리크
erik	에릭
western	웨스턴
western	서부
western	서양
kiraz	체리
kiraz	벚꽃
kiraz	체리
kiraz	앵두
yargı	심판
yargı	판단
yargı	판결
yargı	판단력
yargı	심판
yargı	판단
yargı	사법
yargı	사법제도
yargı	사법
adalar	제도
misafir	게스트로
misafir	손님
misafir	게스트
misafir	참석자
misafir	손님
misafir	게스트
misafir	참석자
misafir	손님들
law	법칙
law	법률
law	법학
kule	타워
astronomi	천문학
rgb	rgb
eddie	에디
skor	점수
skor	득점
şimşek	썬더
şimşek	천둥
şimşek	선더
şimşek	라이트닝
şimşek	번개
genişliği	너비
burda	여기
burda	여기에
turistik	관광객
adem	아담
adem	애덤
ayaklanma	폭동
ayaklanma	봉기
ayaklanma	반란
ayaklanma	폭동
katılmak	참여하기
katılmak	가입하기
katılmak	참여
katılmak	가입
tibet	티베트어
tibet	티베트
tibet	티베트족
tibet	티베트
mekke	메카
venezuela	베네수엘라
venezuela	베네수엘라
sport	스포츠
kartaca	카르타고
yetişkin	성인
yetişkin	어른
yetişkin	성인
yetişkin	어른
ağız	구강
hükümdar	통치자
hükümdar	주권
hükümdar	군주
hükümdar	모나크
hediye	선물
hediye	선물
hediye	현재
hediye	선물
hediye	경품
hediye	선물
koşulları	조건
koşulları	약관
koşulları	용어
doğmuş	born
doğmuş	출생
doğmuş	탄생
izleme	보기
izleme	트래킹
izleme	추적
izleme	모니터링
sembolü	기호
sembolü	상징
aston	애스턴
tekstil	직물
tekstil	섬유
tekstil	직물
eyüp	직업
eyüp	욥기
şiirler	문학
jet	제트
jet	제트기
raymond	레이먼드
raymond	레이몬드
planlama	스케줄링
planlama	플래닝
planlama	계획
planlama	기획
cumhuriyetçi	공화당
cumhuriyetçi	공화당
prodüksiyon	프로덕션
prodüksiyon	생산
prodüksiyon	제작
prodüksiyon	프로덕션
prodüksiyon	프로덕션스
age	연령
age	나이에
age	나이
renkleri	색상
renkleri	색상
renkleri	색깔
oran	평가
oran	비율
oran	비율
hayali	허구
hayali	상상
mesajı	메시지
mesajı	메세지
mermer	대리석
oklahoma	오클라호마
hassas	정밀도
hassas	정밀
hassas	민감한
hassas	민감하다
hassas	섬세한
hassas	부드러운
frekans	주파수
frekans	빈도
modelleri	모델
modelleri	모형
carter	카터
pan	냄비
bavyera	바이에른
mayın	광산
mayın	지뢰
kullanma	사용하기
ideal	아이디얼
ideal	이상
girit	크레타
kuyruklu	혜성
kuzeydoğu	북동
kuzeydoğu	북동부
tercüme	번역기
tercüme	번역
tercüme	번역하기
tercüme	번역
bale	발레
bale	발레단
bale	베일
versiyon	버전
yazık	부끄러운
yazık	수치
yazık	부끄러움
boğaz	목구멍
boğaz	목이
boğaz	보스포루스
boğaz	해협
tüfek	샷건
tüfek	소총
tüfek	소총
jennifer	제니퍼
birlikler	유닛
birlikler	단위계
birlikler	단위
birlikler	군대
toz	먼지
toz	가루
toz	파우더
force	강제
force	포스
derleme	컴파일
derleme	컴필레이션
derleme	컴파일러
derleme	컴파일
derleme	컴파일
radyasyon	방사능
radyasyon	방사
radyasyon	방사선
radyasyon	방사성
sözlüğü	사전
mesut	메수트
miras	상속
miras	레거시
miras	문화유산
tatil	휴일
tatil	명절
tatil	연휴
tatil	홀리데이
tatil	휴가
tatil	공휴일
tatil	방학
tatil	휴가
tatil	휴일
tatil	연휴
tatil	공휴일
tatil	명절
intikam	회수
intikam	복수
intikam	복수
elle	수동
elle	설명서
elle	매뉴얼
elle	elle
danny	대니
dk	민아
dk	민지
dk	민수
çaba	노력
airlines	항공
airlines	항공사
bruno	브루노
pink	분홍색
pink	분홍
pink	핑크
polonyalı	폴란드어
polonyalı	폴란드
eklemek	추가하기
eklemek	추가
evler	주택
hücum	청구
hücum	충전
hücum	전하
büyüme	growing
büyüme	성장
büyüme	자라고
büyüme	성장
büyüme	증가
yaratıcı	창조주
yaratıcı	제작자
yaratıcı	작성자
yaratıcı	메이커
yaratıcı	크리에이티브
çavuş	경사
çavuş	상사
çanak	요리
çanak	접시
kutup	극성
kutup	극성
kutup	북극
farklılık	다양성
farklılık	차이
farklılık	차이점
dos	dos
barbara	바바라
zorla	강제
zorla	강제로
zorla	강제
zorla	포스
sıcaklığı	기온
sıcaklığı	체온
sıcaklığı	온도
hacmi	볼륨
tag	태그
cruz	크루즈
oluşumu	형성
andrea	안드레아
yazmak	쓰기
yazmak	글쓰기
çıkışı	종료
çıkışı	출구
çıkışı	나가기
çıkışı	exit
çıkışı	끝내기
avustralyalı	오스트레일리아
avustralyalı	오스트레일리아의
artistik	예술적
çıkmaya	연애
çıkmaya	데이트
point	지점
point	포인트
boru	파이프
boru	튜브
form	양식
form	형식
form	형태
form	양식
başak	처녀자리
bitti	완료
bitti	완료되었습니다
bitti	완료
yemekler	푸드
yemekler	음식
yemekler	식량
yemekler	식품
yemekler	음식
yemekler	식품
yemekler	식사
yemekler	접시
körfez	베이
kazı	스크랩
kazı	긁어
durumlar	상태
atlet	운동선수
atlet	육상선수
elverişli	편리하다
elverişli	편리
banka	뱅크
banka	은행
banka	뱅크스
banka	뱅크
banka	은행
fazlası	잉여
daima	항상
daima	언제나
studio	스튜디오
marşı	anthem
biyoloji	생물학
lizbon	리스본
tamamlandı	완료
tamamlandı	완료되었습니다
tamamlandı	완료
tamamlandı	완료되었습니다
tamamlandı	완료
tamamlandı	완성
çağrı	소환
çağrı	통화
çağrı	전화
çağrı	호출
çağrı	calling
oynuyor	연극
oynuyor	연주
oynuyor	재생
irlandalı	아일랜드어
irlandalı	아일랜드인
bağlar	링크
bağlar	채권
bağlar	커넥션
bağlar	연결
bağlar	바인딩
bağlar	넥타이
dinamik	동역학
dinamik	역학
dinamik	다이내믹스
dinamik	동적
dinamik	다이내믹
şarap	와인
şarap	와인
şarap	포도주
uygundur	어울리는
hedefi	목표
vektör	벡터
ender	희귀한
ender	귀한
ender	희귀
ender	드문
soylu	귀족
soylu	노블
bilişim	정보학
miguel	미겔
ateşi	열이
dua	기도
dua	기도
dua	기도
dua	기도
brüksel	브뤼셀
soundtrack	사운드트랙
berabere	넥타이
berabere	묶여
bodrum	지하
bodrum	지하도
yazıldı	서면
arizona	애리조나
mimarisi	아키텍처
mimarisi	건축학
mimarisi	건축
kazananlar	우승자
kazananlar	수상자
kazananlar	승자
partiler	파티
kabile	부족
semt	동네
semt	근방
dayanışma	연대
bush	부시
kahve	커피
julius	줄리어스
hamur	반죽을
hamur	반죽이
hamur	반죽
gizlice	몰래
taç	티아라
taç	왕관
taç	크라운
tanım	정의
tanım	설명
tanım	묘사
kurul	보드
kurul	게시판
kurul	이사회
kurul	위원회
kaba	저속한
kaba	무례한
kaba	무례하게
tartışmalı	논란이
tartışmalı	논란
bomba	폭탄
bomba	폭탄
endülüs	안달루시아
görünüyor	나타납니다
batıya	서쪽
batıya	서부
batıya	웨스트
clark	클라크
görme	보기
görme	비전
görme	시력
görme	시각
yönü	방향
side	측면
side	사이드
orlando	올랜도
üretici	제조업체
üretici	제조업자
üretici	프로듀서
üretici	제작자
üretici	제조업체
üretici	제조사
zagreb	자그레브
yüzbaşı	캡틴
yüzbaşı	대위
yüzbaşı	선장
sex	성교
sex	섹스
sex	성관계
sex	성별
balıklar	피쉬
balıklar	피시
balıklar	생선
balıklar	물고기
fırsat	행사
fırsat	기회
sparta	스파르탄
sparta	스파르타
çevirisi	번역기
çevirisi	번역
direk	직접
direk	직통
direk	direct
direk	다이렉트
ee	eee
letonya	라트비아
marco	마르코
cleveland	클리블랜드
kazak	코자크
kazak	카자크
kazak	스웨터
kazak	스웨터
kazak	카자흐스탄
kazak	카자흐어
cenevre	제네바
lucas	루카스
lucas	루커스
kurtarmak	절약
kurtarmak	저장
alkol	알코올
çatı	펜트하우스
çatı	옥상
çatı	옥상
çatı	지붕
andreas	안드레아스
başvuru	애플리케이션
başvuru	프로그램
başvuru	어플리케이션
dinler	종교
dinler	듣기
dinler	청취
katılımcı	참석자
katılımcı	참가자
katılımcı	출품
boz	그리즐리
kategorisi	카테고리
kategorisi	범주
kategorisi	분류
demirci	대장장이
demirci	스미스
yönlü	방향성
ingilizler	브리티시
ingilizler	영국인
ingilizler	영국
main	메인
salvador	엘살바도르
atilla	아틸라
lazer	레이저
lazer	레이저
arnavut	알바니아
arnavut	알바니아인
arnavut	알바니아어
seçimler	선거
seçimler	선거
saç	머리카락
saç	머리
saç	머리카락이
saç	헤어스타일
dost	친근한
dost	친구
şeref	영광
şeref	명예
şeref	영광
şeref	글로리
şeref	명예
stockholm	스톡홀름
newcastle	뉴캐슬
görevler	작업
görevler	태스크
görevler	작업
görevler	일자리
görevler	직업
görevler	잡스
görevler	미션
görevler	역할
görevler	퀘스트
aslen	원래
afyon	양귀비
afyon	아편
yüksel	오르기
yüksel	상승
yüksel	rise
sattı	팔렸다
sattı	판매
silahlar	무기
silahlar	권총
silahlar	총기
silahlar	무기
daimi	영구적
daimi	영구
luke	루가
luke	루크
stack	스택
kanuni	법률
kanuni	합법적인
açılır	열립니다
açılır	열기
lefkoşa	니코시아
eşittir	같음
eşittir	평등
reform	개혁개방
reform	개혁
reform	종교개혁
reform	개혁개방
reform	개혁
mareşal	마샬
mareşal	마셜
saygılar	존경
saygılar	존중
estetik	미학
estetik	화장품
estetik	성형
estetik	미학
afc	afc
mesleki	프로페셔널
mesleki	프로
mesleki	전문
mesleki	전문가
yakası	칼라
yakası	쇄골
larry	래리
suçlu	범죄자
suçlu	유죄
hapse	교도소
hapse	감옥
görüşler	의견
görüşler	피드백
görüşler	의견
toplantı	수집
toplantı	모임
toplantı	회의
toplantı	미팅
toplantı	모임
toplantı	회의
toplantı	만남
toplantı	미팅
mantık	추리
mantık	추론
mantık	논리적
mantık	논리학
mantık	논리
salt	소금
macera	퀘스트
macera	어드벤처
macera	모험
macera	어드벤처
macera	모험
kızları	딸들
tarif	방향
tarif	레시피
tarif	설명
tarif	묘사
sidney	시드니
sidney	시드니
ölmüş	사망
şartları	약관
şartları	용어
cumartesi	토요일
sözlü	구강
pas	패스
evleri	주택
dram	드라마
christmas	크리스마스
eli	엘리
portland	포틀랜드
sürgüne	망명
sürgüne	exile
kurma	형성
gelenekleri	전통
adresi	주소
eki	첨부
fakir	불쌍한
af	용서
senfoni	교향곡
senfoni	교향곡
diplomat	외교관
austin	오스틴
bağlandı	첨부
bağlandı	첨부된
bağlandı	연결됨
bağlandı	연결됨
özür	사과
özür	사과
koruyucu	수호
koruyucu	보호자
koruyucu	가디언
koruyucu	보호
koruyucu	수비수
koruyucu	보호자
tema	테마
kuveyt	쿠웨이트
birmingham	버밍엄
hanlığı	칸국
cinsiyet	성별
yokohama	요코하마
yahudileri	유대인
taht	왕좌
taht	왕위
gazetecilik	저널리즘
haberler	뉴스
haberler	소식
haberler	스토리
haberler	소식
nadiren	드뭅니다
morgan	모건
sulu	juicy
çinli	중국인
çinli	중국어
memur	사무원
memur	점원
memur	책임자
memur	경관
memur	경찰관
memur	장교
kuyruk	꼬리
şirketler	회사
delta	삼각주
delta	델타
ermeniler	아르메니아인
programlar	프로그램
işlevi	함수
moğolistan	몽골어
moğolistan	몽골
moğolistan	몽골
dublin	더블린
füze	미사일
füze	유도탄
füze	미사일
belirsiz	애매하다
belirsiz	불분명하다
belirsiz	불분명
belirsiz	애매하다
beach	바닷가
beach	해변
beach	비치
sound	소리
sound	사운드
arz	공급
sade	단순
sade	간단
sade	심플
sade	단순한
sade	간단하다
sade	간단한
sade	평원
sade	평범
okur	읽기
okur	리더
beraberlik	넥타이
full	가득
bobby	바비
sargon	사르곤
federasyon	연맹
federasyon	연방
özet	추상화
özet	추상
özet	소화
özet	요약
graham	그레이엄
katar	카타르
katar	카타르
almanlar	독일인
tutum	태도
tutum	태도
elo	elo
stefan	스테판
stefan	슈테판
çapı	직경
çapı	지름
geçerlidir	유효합니다
geçerlidir	유효
geçerlidir	유효한
geçerlidir	적용
geçerlidir	적용됩니다
geçerlidir	적용된다
kopenhag	코펜하겐
tommy	토미
donanım	하드웨어
donanım	장비
sahili	코스트
sahili	해안
icat	발명
icat	발명
icat	발명
organı	장기
organı	오르간
kurumsal	기업인
kurumsal	기업
kurumsal	엔터프라이즈
kurumsal	기업
fabrika	공장
fabrika	팩토리
sinyal	신호
sinyal	신호
sinyal	신호기
sinyal	시그널
araştırmacı	연구자
araştırmacı	연구원
araştırmacı	탐정
gama	감마
cinayet	살인
cinayet	치사
cinayet	살인사건
cinayet	살인죄
cinayet	살인
fan	foo
farklılıklar	차이와
farklılıklar	차이
farklılıklar	차이점
margaret	마거릿
margaret	마르그리트
düzenlenmiş	규제
frederick	프레더릭
frederick	프리드리히
etiyopya	에티오피아
etiyopya	에티오피아
muhafız	수호
muhafız	보호자
muhafız	가디언
helsinki	헬싱키
reddetti	거절
haçlılar	크루세이더
rachel	레이첼
göğüs	흉부
göğüs	가슴이
göğüs	가슴
göğüs	유방
göğüs	가슴
göğüs	가슴
abc	abc
bayer	바이어
denetim	통제
denetim	제어
denetim	제어하기
denetim	컨트롤
denetim	점검
denetim	검사
rolling	rolling
rolling	굴러
rolling	롤링
celtics	셀틱스
mesleği	직업
mesleği	점령
üreticisi	제조업체
üreticisi	제조사
vadi	골짜기
vadi	밸리
vadi	계곡
vadi	베일
engelleme	차단
engelleme	차단
engelleme	블록
engelleme	블럭
kaldırılması	제거
kaldırılması	폐지
vezir	여왕
sevilen	인기가요
sevilen	인기
sevilen	인기가
yönlendirme	리다이렉션
yönlendirme	라우팅
yönlendirme	전달
atlantik	애틀랜틱
atlantik	대서양
kör	블라인드
kör	블라인드
olağan	평범
olağan	평상시
olağan	평소
rekor	레코드
rekor	녹음
rekor	녹화
rekor	기록
yayınlar	출판물
dağıtım	분포
dağıtım	분배
dağıtım	배포
dağıtım	배포판
danışmanı	컨설턴트
danışmanı	충고
sünni	수니파
yorumları	댓글
secret	시크릿
secret	비밀
dizileri	시퀀스
hatları	라인
bitkiler	식물
bitkiler	식물학
bitkiler	약초
bitkiler	허브
kaplan	호랑이
kaplan	타이거
kaplan	카플란
rönesans	르네상스
platin	플래티넘
platin	백금
konservatuvarı	음악원
galaksi	은하
galaksi	은하
galaksi	은하
galaksi	갤럭시
benzerlik	닮음
heykeltıraş	조각가
heykeltıraş	조각가자리
kimliği	정체성
kimliği	본인
fantastik	판타스틱
fantastik	환상적
ömür	생명
ömür	생활
ömür	라이프
ömür	인생
paraguay	파라과이
mermi	총알
mermi	탄환
mermi	총알
nam	nam
stephan	슈테판
masa	탁자
masa	식탁
masa	테이블
masa	테이블
masa	데스크
masa	책상
suları	주스
suları	쥬스
suları	워터스
gelenler	도착
budapeşte	부다페스트
baltık	발트
major	전공
major	메이저
stanley	스탠리
hell	지옥
toplamı	합계
giyim	의류
giyim	의류
thompson	톰프슨
nefes	호흡
nefes	호흡
nefes	호흡
walker	워커
walker	워커
hakaret	명예훼손
hakaret	모욕
hakaret	모욕적
hakaret	모욕
hakaret	모욕을
hakaret	모욕
kurtlar	늑대
kurtlar	늑대들
kurtlar	늑대
kurtlar	볼프
kurtlar	울프
pirinç	브라스
pirinç	라이스
alakalı	관련
alakalı	관련성
alakalı	관련
nancy	낸시
azami	맥스
azami	막스
azami	최대
azami	max
azami	최대
özgürlüğü	자유
özgürlüğü	프리덤
mine	광산
parker	파커
seks	성교
seks	섹스
seks	성관계
seks	성별
marino	마리노
türkistan	투르키스탄
propaganda	선전
sivri	샤프
sivri	예리
izler	트랙
izler	마르크
izler	마크스
renault	르노
değerler	가치관
değerler	가치
kuzeye	북부
kuzeye	북쪽
kuzeye	노스
kalkan	방패
kalkan	방패
yeğeni	조카
yeğeni	조카
stabilize	안정화
oturan	착석
oturan	앉은
raw	raw
kiss	키스
kiss	kiss
burnu	주둥이
burnu	케이프
burnu	코코
manastırı	수도원
yetkili	권위
sunar	선물
koreli	한국인
