din	od
coasta	obala
coasta	rebro
coasta	obala
mentionat	spomenut
mentionat	spominje
mentionat	spomenuo
mentionat	pomenuo
mentionat	spomenuta
pavel	paul
pavel	pavel
lei	lavovi
exact	tačno
exact	tačan
cronica	hronika
cronica	hronični
cronica	hronična
cronica	hronične
cronica	hroničnih
cronica	hroničnim
grupuri	grupe
studiu	proučiti
studiu	studija
studiu	proučavanja
florin	barry
florin	florin
sociala	društvena
sociala	društvene
sociala	društvenu
sociala	socijalna
sociala	društvena
sociala	društvene
sociala	društvenu
sociala	socijalna
fier	željezo
nota	napomena
nota	napomena
motive	razlozi
motive	razloga
mount	mount
pian	klavir
pastrat	zadržala
ucis	ubila
ucis	ubio
ucis	ubijena
ucis	ubijen
ucis	ubila
ucis	ubili
ucis	ubio
ucis	ubijena
ucis	ubijen
ucis	ubijeni
directia	smjer
directia	pravac
directia	smjer
directia	pravac
stie	zna
stie	zna
comun	zajednički
comun	zajedničkim
comun	zajedničku
marne	marne
soldati	vojnici
soldati	vojnici
soldati	vojnici
administrativa	upravna
miliarde	bilion
miliarde	milijarde
miliarde	milijardi
modelul	model
modelul	modela
stiu	zna
stiu	znaju
stiu	know
ortodoxe	pravoslavna
ortodoxe	pravoslavni
necesare	potrebnih
necesare	neophodni
necesare	neophodno
necesare	neophodna
necesare	neophodan
necesare	neophodnih
necesare	neophodnu
comentariu	komentara
comentariu	komentar
king	king
king	kralj
actuala	trenutna
varful	vrh
pag	pag
viitor	budućnost
clar	jasni
clar	jasnih
clar	jasno
clar	jasna
clar	jasan
tanar	mladi
tanar	mlada
tanar	young
tanar	mladić
subiectul	subjekat
subiectul	subjekt
bronz	tan
bronz	bronzana
bronz	bronza
anton	anton
episcop	biskup
habsburg	habsburška
habsburg	habsburg
org	org
incheiat	završen
incheiat	okončana
incheiat	okončan
opere	operas
ultimele	last
ultimele	poslednji
ultimele	poslednja
ultimele	posljednja
ultimele	zadnja
ultimele	posljednji
ultimele	najnoviji
ultimele	najnovija
ultimele	najnovije
rog	rog
retras	penzionisan
retras	penzionisani
retras	povukao
sofia	sofija
spatiul	prostor
spatiul	prostor
sediu	sjedište
river	rijeka
interpretat	protumačili
records	rekordi
records	zapisi
introdus	uvedeno
introdus	uveo
introdus	uveden
introdus	uvedena
introdus	uveo
introdus	ubačeni
miscare	motion
miscare	pokretu
miscare	pokret
miscare	pokret
miscare	motion
miscare	pokretu
miscare	pokret
industria	industrija
femeie	žena
femeie	ženka
franz	franz
medic	ljekar
medic	sanitet
comandant	komandant
comandant	komadant
comandant	komandant
barbati	muškarci
barbati	muškarci
utilizarea	koristeći
utilizarea	koristimo
utilizarea	upotreba
utilizarea	iskoristi
utilizarea	koristi
utilizarea	koriste
tehnica	tehnički
tehnica	tehnička
tehnica	tehnika
tehnica	tehnika
documente	dokumentima
documente	dokumenata
documente	dokumenti
documente	dokumente
inclus	uključivala
inclus	uključena
volum	volumen
max	max
meciuri	mečevi
meciuri	mečevima
meciuri	mečeva
meciuri	mečeve
baia	baia
arthur	arthur
arthur	artur
corp	tijela
corp	tijelo
corp	tijelu
corp	telo
servicii	usluge
servicii	usluga
servicii	služba
servicii	servis
colectia	zbirka
colectia	kolekcija
colectia	collection
colectia	zbirka
colectia	kolekcija
colectia	collection
lupte	borbe
lupte	borbama
lupte	hrvanje
victorie	pobjeda
victorie	pobijedi
victorie	osvoji
victorie	pobjeda
scriitorilor	pisci
scriitorilor	pisaca
scriitorilor	piscima
prof	prof
walter	valter
walter	walter
venetia	venecija
venetia	venecija
venetia	venecija
desfasurat	raspoređen
desfasurat	raspoređena
crestere	povećanje
crestere	porast
crestere	povećati
crestere	rast
crestere	rast
dacia	dacia
house	kuća
caracter	karaktera
caracter	karakter
caracter	lik
valign	valign
numara	računaju
numara	grof
numara	broji
teritoriu	teritorije
teritoriu	teritorija
speciale	posebna
speciale	specijalno
speciale	specijalni
south	jug
inlocuit	zamijenio
inlocuit	zamijenjeni
saptamani	sedmica
saptamani	sedmica
marin	marin
marin	morskih
marin	morski
marin	marine
albume	albuma
holmes	holmes
holmes	holmesa
productia	proizvodnja
css	css
oscar	oskar
oscar	oscar
conflict	sukob
conflict	konflikt
organizarea	organizacija
capul	glava
ivan	ivan
nimeni	niko
arheologic	arheološka
arheologic	arheološki
arheologic	arheološko
aparare	odbranu
aparare	odbrana
aparare	odbrana
aparare	odbranu
aparare	odbrana
aparare	odbrana
alexander	aleksandar
alexander	alexander
sensul	značenja
sensul	značenju
sensul	značenje
sensul	smisao
urmator	sljedeći
urmator	narednu
urmator	sledeći
urmator	slijedeći
jocuri	igara
jocuri	igre
jocuri	igrama
revolutia	revolucija
revolutia	revolucija
smith	smith
categorii	kategoriju
categorii	kategorija
categorii	kategorije
categorii	kategorija
noapte	night
acces	pristup
acces	pristupa
acces	access
matematica	matematika
matematica	matematike
matematica	matematička
matematica	matematici
matematica	matematika
matematica	matematika
matematica	matematike
matematica	matematička
matematica	matematici
matematica	matematika
specifice	specifične
specifice	konkretne
specifice	specifična
groeneveld	groeneveld
primeste	primaju
primeste	prima
centrale	central
centrale	centralni
centrale	centralna
lee	lee
afl	afl
povestiri	priče
povestiri	price
scor	rezultat
scor	rezultatom
red	crvena
comunitati	zajednica
portugalia	portugal
wiki	wiki
vlad	vlad
guvern	vlast
occidental	zapadu
occidental	zapadna
occidental	zapadnim
occidental	zapadne
occidental	zapadni
anglo	anglosaksonski
anglo	anglo
propus	predložio
propus	predloženo
propus	predloženi
barcelona	barcelona
posibilitatea	mogućnost
adevarat	istina
adevarat	tačna
adevarat	istina
adevarat	tačna
austro	austro
midi	midi
realizarea	realizaciju
realizarea	realizaciji
realizarea	realizacija
realizarea	shvatanje
realizarea	realizacija
copiii	deca
copiii	djeca
copiii	djece
copiii	djecu
copiii	djeca
google	google
studiul	proučiti
studiul	studija
studiul	proučavanja
cuvant	riječ
cuvant	riječ
facuta	made
facuta	napravio
facuta	napravljena
facuta	napravljen
facuta	napravila
dinamo	dinamo
dinamo	dinamo
constructii	izgradnja
constructii	građevinarstvo
constructii	građevinski
constructii	izgradnja
constructii	građevinarstvo
constructii	građevinski
refuzat	porekao
refuzat	odbio
refuzat	odbio
oferit	ponudio
oferit	ponudila
independent	independent
independent	nezavisno
independent	nezavisni
independent	nezavisna
independent	nezavisno
terminat	završila
terminat	završio
terminat	završeno
sprijinul	podrška
moderna	moderna
moderna	savremena
moderna	savremen
moderna	moderna
moderna	savremena
moderna	savremen
calificat	kvalificirala
calificat	kvalifikovana
sydney	sydney
puternica	jaka
puternica	jaki
puternica	jaka
puternica	jaki
puternica	moćna
puternica	moćan
foto	foto
foto	fotografija
ridicata	podignut
ridicata	podigao
jan	jan
xii	xii
scorul	rezultat
scorul	rezultatom
bazat	based
bazat	bazirana
bazat	osnovu
relatii	odnosi
relatii	odnosi
fifa	fifa
north	sjever
ordine	naređenje
ordine	naredbu
ordine	reda
ordine	red
ordine	naređenje
ordine	naređenja
democrat	demokratski
democrat	demokratska
democrat	demokrata
democrat	demokrata
democrat	demokrati
html	html
italiana	italijanski
italiana	italijanski
elisabeta	elizabeta
elisabeta	elizabeth
elisabeta	elisabeth
popa	sveštenik
popa	sveštenika
trait	živjela
trait	živjeli
trait	živio
trait	živjela
trait	živjeli
trait	živio
seine	seine
pro	pro
pro	pros
milano	milano
milano	milano
partial	djelomično
partial	delimično
partial	djelimično
partial	djelimična
partial	djelimični
partial	delimično
partial	djelimično
partial	djelomično
partial	delimično
partial	djelimično
partial	delimično
partial	djelimično
forta	sila
forta	sila
forta	snage
forta	snaga
forta	sila
modern	moderna
modern	savremena
modern	savremen
larga	wide
larga	široki
larga	široko
larga	široka
critic	kritičara
critic	kritičar
critic	kritična
critic	kritično
programul	program
programul	program
programul	raspored
formatul	formatu
formatul	formata
formatul	format
asociatia	udruženje
asociatia	asocijacija
asociatia	udruženje
asociatia	asocijacija
spectatori	gledaoci
personaje	likovi
trupa	bend
trupa	bend
trupa	trupa
inalta	visoko
inalta	visoki
inalta	visoka
inalta	visok
inalta	visoki
inalta	visoko
inalta	visoki
inalta	visoka
inalta	visok
inalta	visoki
olt	olt
formarea	formiranje
formarea	formiranja
formarea	formacija
disc	disc
disc	diska
disc	disk
disc	disku
iulia	iulia
iulia	julia
iulia	julija
participa	učestvuje
participa	učestvuju
participa	učestvovati
participa	učestvuju
participa	učestvovati
activitati	aktivnosti
activitati	aktivnosti
suferit	pretrpjela
print	princ
print	prince
print	princ
print	prince
print	princ
print	prince
champagne	champagne
eric	eric
influenta	uticaja
influenta	utjecaj
influenta	uticaj
influenta	uticaja
influenta	utjecaj
influenta	uticaj
influenta	uticajan
influenta	uticajne
influenta	uticaja
influenta	utjecaj
influenta	uticaj
air	vazduh
dunarii	dunav
comerciale	komercijalne
comerciale	komercijalni
comerciale	reklama
autonoma	autonomni
autonoma	autonomne
autonoma	autonomna
invins	poraženi
invins	poražena
invins	porazila
invins	porazio
invins	poraženi
invins	poražena
invins	porazila
invins	porazio
marius	mariusa
premiu	nagrada
premiu	nagrade
mark	marka
mark	mark
garonne	garonne
educatie	obrazovanje
educatie	obrazovanje
coa	coa
recunoscut	priznao
recunoscut	priznala
recunoscut	priznata
recunoscut	priznat
asezare	naselje
dimensiuni	dimenzije
activ	aktivna
activ	aktivni
activ	aktivan
hans	hans
grad	razreda
grad	stepenu
grad	stepen
grad	stepena
interviu	intervju
simon	simon
tratat	tretiran
tratat	tretiraju
tratat	sporazum
maxima	maksimalna
maxima	maksimalni
maxima	maksimalne
maxima	maksimum
maxima	maksimalno
maxima	maksimalna
maxima	maksimalni
maxima	maksimalne
maxima	maksimum
maxima	maksimalno
sisteme	sistemi
arbitru	sudija
arbitru	ref
jocul	igra
incredere	povjerenje
incredere	trust
incredere	povjerenje
incredere	povjerenje
incredere	trust
incredere	povjerenje
carl	carl
cantec	pjesma
cantec	pjesma
ajutor	pomoći
ajutor	pomogne
ajutor	pomoć
foc	vatra
curent	trenutna
functii	funkcija
functii	funkcije
exterior	spoljne
exterior	vanjski
exterior	spoljnoj
exterior	spoljašnje
exterior	spoljašnja
exterior	vanjska
exterior	vanjski
exterior	exterior
catedrala	katedrala
catedrala	katedrala
starea	status
maghiar	mađarski
frank	frank
inchisoare	zatvor
inchisoare	zatvor
inchisoare	zatvor
scriitori	pisci
scriitori	pisaca
scriitori	piscima
tinut	zadržala
tinut	održano
tinut	držala
tinut	održana
tinut	održan
scoli	škole
scoli	škole
grand	velika
grand	grand
grand	reisul
ilie	ilie
britanica	britanski
britanica	britansko
britanica	britanska
britanica	britanske
britanica	britanci
hitler	hitler
sectiunea	odeljak
sectiunea	sekcija
sectiunea	odeljak
sectiunea	sekcija
sterge	izbrisati
sterge	izbrisati
premiera	premijeru
premiera	premijerno
premiera	premijeru
premiera	premijerno
elst	elst
construite	sagrađena
construite	izgrađena
construite	izgrađeno
construite	izgradio
construite	konstruisana
personale	ličnu
personale	ličnim
personale	lične
personale	lična
personale	lično
personale	lični
istoricul	historija
personaj	karaktera
personaj	karakter
personaj	lik
detinut	zatvorenik
detinut	zatvorenik
cezar	cezar
cere	ask
relatiile	odnosi
avioane	aviona
avioane	avioni
colegiul	fakultet
colegiul	koledž
securitate	obezbjeđenje
securitate	sigurnost
catalina	catalina
catalina	catalina
raionului	rayon
originea	porijekla
originea	porijeklo
muntele	planina
muntele	mount
inginer	inženjer
gura	usta
gura	usta
datele	datira
datele	datuma
datele	datumi
datele	podatak
finlanda	finska
natura	priroda
natura	priroda
sovietic	sovjetski
anual	godišnje
anual	godišnjim
anual	godišnji
anual	godišnjem
anual	godišnja
marginea	edge
luxemburg	luksemburg
cercetari	istraživanje
cercetari	istraživanja
cercetari	researches
cercetari	istraživanje
cercetari	istraživanja
teritoriile	teritorije
teritoriile	teritorija
titluri	naslovi
titluri	titule
titluri	titula
galeria	galerija
dovedit	dokazali
dovedit	dokazan
dovedit	dokazala
dovedit	dokazana
dovedit	dokazano
existente	postojeće
existente	postojećim
existente	postojećih
existente	postojeći
piesa	komad
matei	matthew
casatorie	brak
casatorie	brak
linii	linije
filozofie	filozofija
east	istok
litere	pisma
litere	slova
locala	lokalnom
locala	lokalni
practic	praktične
practic	praktična
practic	praktični
practic	praktično
cam	cam
protejata	zaštićeni
protejata	zaštićen
protejata	zaštićena
noaptea	night
araba	arab
araba	arapsko
araba	arapskih
araba	arapska
araba	arapski
araba	arapski
parintii	roditelji
parintii	roditelji
arhitectura	arhitektura
arhitectura	arhitektura
regiunile	regije
egipt	egipat
scena	scena
scena	scena
feminin	ženka
considerate	smatran
scadere	smanjenja
scadere	smanjenje
sotie	supruga
sotie	žena
sotie	supruga
sotie	žena
drepturi	prava
cimitirul	groblje
cimitirul	groblje
contribuit	doprinijela
contribuit	doprinijeli
contribuit	doprinio
contribuit	doprinijelo
spaniola	španski
spaniola	španski
practica	praktične
practica	praktična
practica	praktični
practica	praksu
practica	praksi
practica	praksom
practica	praksa
practica	praksu
practica	praksi
practica	praksom
practica	praksa
sute	stotine
magazine	radnje
magazine	prodavnice
magazine	prodavnice
cota	kvota
cota	podijeli
cota	kvota
unitatea	jedinstvo
unitatea	jedinica
leon	lion
leon	leon
regala	royal
regala	kraljevska
regala	kraljevsko
regala	kraljevski
act	ponašaju
act	čin
act	akt
lake	jezero
editor	izdavač
editor	editor
editor	urednik
exemple	primjeri
rowspan	rowspan
alegeri	izbori
alegeri	izbori
alegeri	izbori
serviciul	služba
serviciul	servis
craciun	božić
craciun	božić
personala	ličnu
personala	ličnim
personala	lične
personala	lična
personala	lično
personala	lični
personala	ličnu
personala	ličnim
personala	lične
personala	lična
personala	lično
personala	lični
larg	wide
larg	široki
larg	široko
larg	široka
poezii	poezija
viitorul	budućnost
necesar	potrebnih
necesar	neophodni
necesar	neophodno
necesar	neophodna
necesar	neophodan
necesar	neophodnih
necesar	neophodnu
stalin	staljin
ofiter	oficire
ofiter	oficir
ofiter	oficirom
ofiter	oficire
ofiter	oficir
ofiter	oficirom
ofiter	oficire
ofiter	oficir
ofiter	oficirom
ben	benu
ben	bene
ben	ben
iarna	zima
iarna	zima
link	veza
link	link
rusi	rusi
rusi	rusi
roger	roger
frecvent	često
administrator	admin
administrator	administrator
civile	civilno
civile	civilna
catolic	katolici
catolic	katolički
catolic	katolička
catolic	katolik
problemele	problemi
columbia	columbia
columbia	kolumbija
columbia	kolumbija
polonez	poljski
episcopul	biskup
cucerit	osvojio
cucerit	osvojen
ministerului	ministarstvo
cartierul	naselje
presa	press
presa	štampa
presa	media
presa	mediji
presa	media
presa	mediji
petrecut	potrošio
petrecut	proveo
imperiu	carstvo
secret	tajna
fondata	osnovana
fondata	osnovan
fondata	utemeljena
fondata	osnovano
ruse	ruse
oficiale	zvanična
oficiale	zvaničnik
oficiale	zvanične
oficiale	zvanični
oficiale	službeni
curand	ubrzo
curand	uskoro
statia	stanica
inchis	zatvorena
inchis	zatvoreno
inchis	zatvorio
inchis	zatvorena
inchis	zatvoreno
inchis	zatvorio
element	elemenat
element	element
rosii	paradajz
rosii	paradajz
rosii	paradajz
rosii	paradajz
rosii	paradajz
rosii	paradajz
functioneaza	radovi
functioneaza	funkcioniše
functioneaza	radi
str	str
localizare	lokacija
localizare	localization
contact	kontakt
ordin	naređenje
ordin	naredbu
ordin	reda
ordin	red
renania	porajnje
capacitate	kapacitet
capacitate	kapaciteti
capacitate	sposobnosti
capacitate	sposobnost
arme	oružje
arme	oružja
arme	puške
arme	oružje
arme	guns
stele	zvijezda
stele	zvezde
napoleon	napoleona
napoleon	napoleon
institutii	institucije
institutii	institucija
institutii	institucije
institutii	institucija
cantece	pesama
cantece	pjesme
cantece	pesme
cantece	pjesmama
cantece	pjesama
cantece	pesama
cantece	pjesme
cantece	pesme
cantece	pjesmama
cantece	pjesama
adoptat	usvojen
adoptat	usvojena
federatia	federacija
federatia	federacija
windows	windows
comercial	komercijalne
comercial	komercijalni
comercial	reklama
creste	povećanje
creste	porast
creste	povećati
creste	rastu
creste	rasti
creste	rastu
creste	rasti
creste	rastu
creste	rasti
rss	rss
calitatea	kvalitet
calitatea	kvaliteta
antonio	antonio
jucatori	igrači
jucatori	igrači
trecerea	prenošenja
varianta	varijanta
varianta	varijanta
nova	nova
statuia	kip
profesorul	profesor
tipul	tip
tipul	type
liberal	liberalne
liberal	liberalni
liberal	liberalna
padurea	šuma
contract	ugovor
croatia	hrvatska
croatia	hrvatska
croatia	hrvatska
compusa	sastavljene
repede	brzo
repede	brzo
repede	brza
repede	brz
repede	brzi
repede	brzo
mary	merjem
condamnat	osudila
condamnat	osudio
condamnat	osuđeni
condamnat	osuđen
podul	most
rau	loše
rau	bad
rau	loš
rau	rijeka
rau	loše
rau	bad
rau	loš
são	são
artistica	umjetnička
artistica	umjetničko
artistica	umjetničkim
artistica	umjetnički
culturala	kulturna
culturala	kulturno
culturala	kulturni
culturala	kulturnih
limbile	jezici
limbile	jezike
descris	opisala
descris	opisane
descris	opisan
descris	opisao
lungimea	dužina
mediul	okruženju
mediul	okoliš
mediul	sredina
mediul	okolina
mediul	okruženje
lucian	lucian
tronul	prijesto
tronul	arš
tronul	tronu
tronul	tron
tronul	trona
ansamblul	ansambl
electric	električne
electric	električna
electric	električni
electric	električna
electric	električni
rezultatul	rezultat
recent	nedavno
recent	nedavne
recent	nedavni
recent	nedavna
recent	nedavnim
inapoi	nazad
inapoi	back
inapoi	vrati
inapoi	nazad
inapoi	back
inapoi	vrati
societate	društvo
protectie	zaštita
protectie	zaštitu
protectie	zaštita
protectie	zaštitu
scotia	škotska
scotia	škotska
scotia	škotska
concert	koncert
arena	arena
arena	arena
motor	motor
motor	motor
grupa	grupa
grupa	grupa
grupa	odred
redactor	editor
redactor	urednik
proiecte	projekti
proiecte	projekata
canalul	kanal
canalul	kanalu
canalul	channel
pirinei	pireneji
obiect	objekat
ovidiu	ovidiu
ioana	joan
royal	royal
royal	kraljevska
royal	kraljevsko
royal	kraljevski
tineri	mladi
tineri	mlada
tineri	young
tineri	mladić
nordica	nordijska
harry	hari
harry	harry
companii	kompanije
cartier	naselje
cartier	cartier
specialitate	specijalitet
aspect	izgled
aspect	aspektu
aspect	aspekt
cladire	zgrada
cladire	zgrada
creata	kreirana
creata	stvoreno
creata	stvorena
creata	stvoren
creata	stvorio
creata	kreirana
creata	stvoreno
creata	stvorena
creata	stvoren
creata	stvorio
dealul	brdo
determinat	odlučan
determinat	utvrdili
guvernator	guverner
episod	epizode
episod	epizoda
centre	centara
centre	centri
centre	centrima
centre	centri
centre	centre
alpes	alpes
henri	henri
actiunile	akcija
actiunile	radnje
actiunile	akcije
actiunile	postupci
actiunile	postupcima
crede	vjeruju
josé	josé
noastra	naše
noastra	naša
noastra	naš
noastra	naše
noastra	naša
noastra	naš
acceptat	prihvatio
acceptat	prihvaćena
acceptat	primljeni
acceptat	primljen
acceptat	prihvatili
debut	debi
episodul	epizode
episodul	epizoda
religioasa	vjerski
religioasa	vjersko
religioasa	vjerskim
religioasa	vjerska
religioasa	vjerskih
religioasa	vjerske
religioasa	vjerski
religioasa	vjersko
religioasa	vjerskim
religioasa	vjerska
religioasa	vjerskih
religioasa	vjerske
praga	prag
critica	kritika
critica	kritike
critica	kritična
critica	kritično
critica	kritika
critica	kritike
critica	critique
critica	kritična
critica	kritično
tine	zadrži
tine	keep
necesara	potrebnih
necesara	neophodni
necesara	neophodno
necesara	neophodna
necesara	neophodan
necesara	neophodnih
necesara	neophodnu
necesara	neophodni
necesara	neophodno
necesara	neophodna
necesara	neophodan
necesara	neophodnih
necesara	neophodnu
baden	baden
cambridge	cambridge
artisti	umjetnici
artisti	umjetnici
regional	regionalni
regional	regionalna
americani	amerikanaca
americani	amerikanci
georg	georg
regimentul	regimenta
regimentul	puk
paginile	stranica
paginile	listovi
inscris	postigao
inscris	upisao
utc	utc
net	neto
net	net
francisc	francis
francisc	franjo
sigur	sure
sigur	siguran
caras	caras
caras	caras
faza	faze
faza	faza
faza	faze
faza	faza
alfred	alfred
atacat	napali
atacat	napao
memoria	sjećanje
memoria	uspomena
memoria	pamćenje
memoria	memorija
memoria	memorije
memoria	memorijski
mana	šaka
mana	šaka
mana	mana
mana	šaka
mana	manna
will	will
will	će
will	ce
dea	dea
rezultatele	rezultati
geografice	geografske
geografice	geografska
geografice	geografski
domenii	domena
domenii	polja
domenii	područja
domenii	oblasti
fondator	osnivački
fondator	osnivanja
fondator	osnivača
fondator	osnivač
padure	woods
padure	šuma
padure	woods
padure	šuma
apele	vodama
fosta	bivši
eduard	edvard
eduard	edward
eduard	eduard
asemanatoare	slični
asemanatoare	slične
asemanatoare	sličan
asemanatoare	slična
asemanatoare	sličnim
pur	čisti
pur	čisto
pur	čista
document	dokument
evreilor	jevreji
concurs	takmičenje
concurs	konkurs
concurs	takmičenje
sol	tlo
sol	tlu
sol	sol
sol	terenu
sol	tlo
sol	kopnena
sol	tlu
sol	ground
proprii	own
proprii	vlastiti
proprii	sopstvenog
proprii	sopstvene
proprii	sopstveni
proprii	posjeduju
statut	status
nave	brodovi
nave	brodove
nave	brodovima
nave	plovila
cat	mačka
legat	vezan
legat	vezane
legat	vezao
mijloc	srednji
durata	trajanja
durata	trajanje
durata	trajanja
durata	trajanje
lucruri	stvari
austriac	austrijski
locuit	naseljeno
japonez	japanski
inconjuratoare	okolne
inconjuratoare	okolnim
masini	automobile
masini	automobili
masini	automobila
masini	mašine
masini	automobile
masini	automobili
masini	automobila
masini	mašine
masini	automobile
masini	automobili
masini	automobila
liste	liste
constantinopol	konstantinopolj
campion	šampion
putine	par
putine	nekoliko
vandut	prodala
vandut	prodat
vandut	prodao
vandut	prodala
vandut	prodat
vandut	prodao
ducele	vojvoda
youtube	youtube
campionilor	šampioni
altul	još
dumneavoastra	vaš
dumneavoastra	tvoje
dumneavoastra	your
dedicat	posvetio
dedicat	posvećen
incluse	uključivala
incluse	uključena
varsovia	varšava
varsovia	varšava
minim	minimalno
minim	minimum
minim	minimalna
minim	minimalno
minim	minimalni
fratii	braće
fratii	braća
fratii	braće
fratii	braća
intrare	ulaz
intrare	doprinos
intrare	ulazni
intrare	ulazak
intrare	upis
straine	stranih
straine	strani
straine	stranim
frumos	lijepe
frumos	lijepa
frumos	nice
intotdeauna	uvijek
intotdeauna	uvek
intotdeauna	uvijek
intotdeauna	uvek
giovanni	giovanni
pamantul	zemlja
episoade	epizode
episoade	epizoda
stea	zvijezda
remarcat	primijetili
remarcat	zapaža
remarcat	ukazao
remarcat	naglašeno
mereu	uvijek
mereu	uvek
limita	ograničavaju
limita	ograničenje
limita	ograničavaju
limita	ograničenje
implicat	sprovodile
implicat	uključen
districte	okruzi
districte	okruga
thailanda	tajland
françois	françois
lot	lot
lot	mnogo
ordinea	naređenje
ordinea	naredbu
ordinea	reda
ordinea	red
jet	jet
denumire	ime
poloneza	poljski
jackson	jackson
nascuta	born
nascuta	rođen
nascuta	rođena
nascuta	rođeni
williams	williams
cer	sky
cer	nebo
utilizate	korištene
utilizate	koristi
utilizate	korišteno
utilizate	korišten
regal	royal
regal	kraljevska
regal	kraljevsko
regal	kraljevski
tradus	prevedene
tradus	preveden
tradus	prevedena
strainatate	stranih
strainatate	strani
strainatate	stranim
sicilia	sicilija
algeria	alžir
romanii	rumuni
utc+	utc+
comisia	komisija
adevar	istina
adevar	istina
jacques	jacques
trupe	bendova
trupe	bendovi
trupe	trupe
vietnam	vijetnam
angeles	angeles
luca	luke
luca	luk
luca	luca
hotarat	odlučili
hotarat	odlučilo
hotarat	odlučila
hotarat	odlučio
marian	marian
stiintific	naučna
stiintific	naučne
stiintific	naučno
stiintific	naučna
stiintific	naučne
stiintific	naučno
banat	banat
capacitatea	kapacitet
capacitatea	kapaciteti
capacitatea	sposobnosti
capacitatea	sposobnost
economie	ekonomija
economie	privreda
temperatura	temperatura
temperatura	temperatura
modificari	modifikacije
modificari	amandmani
modificari	amandmane
modificari	promjene
modificari	promjene
profil	profil
mexic	meksiko
software	softver
sotul	muž
sotul	muž
corect	pravo
corect	desno
corect	pravilna
corect	fer
corect	sajam
dans	ples
dans	plesu
dans	ples
independenta	nezavisnost
independenta	nezavisnost
independenta	independent
independenta	nezavisno
independenta	nezavisni
independenta	nezavisna
independenta	independent
independenta	nezavisno
independenta	nezavisni
independenta	nezavisna
independenta	nezavisnost
val	val
val	talas
val	veo
côte	côte
evoluat	razvio
evoluat	evoluirala
evoluat	evoluirao
evoluat	evoluirali
evoluat	razvijen
last	last
last	poslednji
last	poslednja
last	posljednja
last	zadnja
last	posljednji
scott	scott
angajat	radnik
angajat	zaposleni
angajat	zaposlenih
angajat	angažovali
angajat	zaposlio
tour	turneja
tour	tour
rolurile	uloge
big	velikih
big	veliki
hill	brdo
rhin	rhin
rhin	alsace
lemmon	lemmon
apararea	odbranu
apararea	odbrana
apararea	odbrana
apararea	odbranu
apararea	odbrana
comandantul	komadant
comandantul	komandant
leopold	leopold
juan	juan
retea	mrežu
retea	mreže
retea	mreža
retea	mrežu
retea	mreže
retea	mreža
utilizatori	korisnici
utilizatori	korisnika
spring	proljeće
spring	proleće
voturi	glasove
voturi	glasova
voturi	glasa
voturi	glasovima
documentar	dokumentarac
teritoriale	teritorijalnoj
teritoriale	teritorijalni
teritoriale	teritorijalna
teritoriale	teritorijalne
silver	srebro
toamna	jesen
toamna	jesen
toamna	pad
toamna	jesen
texas	texas
situatie	situacija
situatie	stanje
situatie	situacija
situatie	stanje
valori	vrijednosti
liviu	liviu
vanatoare	slayer
vanatoare	lov
vanatoare	lov
vanatoare	lov
alex	alex
iacob	jakov
iacob	james
evenimentele	događaja
evenimentele	događaji
evenimentele	dešavanja
sectorul	sektor
francisco	francisco
distrus	uništene
distrus	uništen
distrus	uništena
distrus	uništeni
grande	grande
may	maj
back	nazad
back	back
back	vrati
scazut	niski
scazut	nizak
scazut	low
line	linija
independente	independent
independente	nezavisno
independente	nezavisni
independente	nezavisna
normal	normalno
normal	normalan
normal	normalni
normal	normalne
normal	normalna
termina	završiti
create	kreirana
create	stvoreno
create	stvorena
create	stvoren
create	stvorio
tone	tona
tone	tone
tone	tona
tone	tone
tone	ton
tone	tona
football	nogomet
football	fudbala
football	fudbalu
football	football
football	fudbal
aria	arija
rece	hladno
similar	slični
similar	slične
similar	sličan
similar	slična
similar	sličnim
similar	slično
angajati	uposlenici
angajati	uposlenici
irlanda	irska
green	zelena
can	može
michel	michel
tehnice	tehnički
tehnice	tehnička
nostru	naše
nostru	naša
nostru	naš
serviciu	služba
serviciu	servis
casatoria	brak
casatoria	brak
jones	jones
gol	gol
gol	gola
gol	gol
gol	cilj
gol	prazan
gol	prazna
rar	rijetko
rar	rijetki
rar	rijetko
teodor	theodore
teodor	teodor
teodor	teodor
young	mladi
young	mlada
young	young
young	mladić
moare	umire
moare	umre
intinde	trase
intinde	trase
argentina	argentina
argentina	argentinac
decizia	odlukom
decizia	odluka
lansarea	pokretanje
lansarea	pokretanje
lansarea	pokrenuti
eroilor	heroji
#aaa	#aaa
calatorie	putovanje
calatorie	putovanje
calatorie	trip
calatorie	putovanje
calatorie	putovanje
johannes	johannes
sorin	sorin
ajutat	pomagao
ajutat	pomogla
ajutat	pomogao
management	menadžment
ivano	ivano
formatie	bend
formatie	formiranje
formatie	formiranja
formatie	formacija
formatie	bend
comitetul	odbor
comitetul	komitet
ran	ran
cont	račun
cont	obzir
cont	računa
banca	banka
banca	banka
banca	klupi
banca	klupa
dragoste	ljubav
charente	charente
out	iz
out	out
transformat	transformirao
transformat	pretvorena
speciala	posebna
speciala	specijalno
speciala	specijalni
speciala	posebna
speciala	specijalno
speciala	specijalni
con	kupa
con	con
intoarce	okrenuti
intoarce	pretvaranje
intoarce	turn
intoarce	pretvoriti
par	dlaka
par	dlaka
simbol	simbol
