மற்றும்	dhe
பால்	qumesht
பால்	qumësht
பால்	qumeshti
பால்	qumështi
பால்	qumështit
பால்	milky
வீரர்கள்	lojtaret
வீரர்கள்	lojtarë
வீரர்கள்	lojtarët
வீரர்கள்	ushtare
வீரர்கள்	ushtarët
வீரர்கள்	ushtaret
வீரர்கள்	ushtarë
அழைக்கப்படும்	thirri
அழைக்கப்படும்	thirren
தன்மை	sjellja
தன்மை	sjellje
தன்மை	sjellja
விடுதலைப்	çlirimi
விடுதலைப்	çlirimtare
விடுதலைப்	çlirimin
விடுதலைப்	çlirim
கணினி	kompjuteri
கணினி	kompjuter
கணினி	kompjuterin
கணினி	sistem
கணினி	sistemin
கணினி	sistemi
வரலாற்று	historik
வரலாற்று	historike
வரலாற்று	historik
வரலாற்று	historike
இத்தகைய	tilla
தேவையான	kërkohet
தேவையான	kërkohen
தேவையான	kërkohej
நவீன	modern
நவீன	moderne
நவீன	kull
நவீன	cool
சிகிச்சை	terapi
சிகிச்சை	terapinë
சிகிச்சை	terapia
சிகிச்சை	trajtim
சிகிச்சை	trajtimi
தொகுதிகள்	blloqet
தொகுதிகள்	blloqe
ஒன்றாக	bashk
ஒன்றாக	sëbashku
ஒன்றாக	bashkë
ஒன்றாக	bashke
ஒன்றாக	sebashku
மாநிலம்	shtet
மாநிலம்	shteti
மாநிலம்	shtetit
நோக்கி	kah
நோக்கி	drejt
திருவண்ணாமலை	tiruvannamalai
திருவண்ணாமலை	thiruvannamalai
தற்போதைய	aktual
தற்போதைய	aktuale
தற்போதைய	prezente
தற்போதைய	pranishëm
தற்போதைய	prezent
வருகின்றன	vjen
தேர்வு	zgjedhjen
தேர்வு	zgjedhja
தேர்வு	përzgjedhje
தேர்வு	zgjidh
தேர்வு	zgjedhje
தேர்வு	zgjedhja
ஊர்	qyteti
ஊர்	qytet
ஊர்	qytezë
ஊர்	qyteza
அல்ல	jo
அல்ல	nuk
தூதரகம்	ambasada
தூதரகம்	ambasadën
தூதரகம்	ambasadë
நோபல்	fisnike
நோபல்	fisnik
நோபல்	nobel
முடிவு	mbarimi
முடிவு	fund
முடிவு	fundi
முடிவு	end
முடிவு	perfundim
முடிவு	rezultojnë
முடிவு	rezultati
முடிவு	rezultat
முடிவு	konkluzion
முடிவு	konkluzioni
முடிவு	përfundim
முடிவு	përfundimi
பத்து	dhjete
பத்து	dhjet
பத்து	dhjeta
பத்து	ten
பத்து	dhjetë
கிடைக்கும்	dispozicion
வானூர்தி	aviacioni
வானூர்தி	aviacionit
வானூர்தி	aeroplanë
வானூர்தி	avion
வானூர்தி	avionët
வானூர்தி	avioni
வானூர்தி	avionë
தோற்றம்	stil
தோற்றம்	style
தோற்றம்	stili
தோற்றம்	shikim
தோற்றம்	shikoni
தோற்றம்	shiko
தோற்றம்	daljen
தோற்றம்	paraqitja
தோற்றம்	looking
நன்றி	rrofsh
நன்றி	faleminderit
நன்றி	falënderim
வயது	moshë
வயது	mosha
அவரை	atij
அவரை	ate
அவரை	atë
சிங்	sing
சிங்	singh
சிங்	xing
இதழ்கள்	petalet
இதழ்கள்	petale
இதழ்கள்	revistat
இதழ்கள்	revista
தனிப்பட்ட	personal
தனிப்பட்ட	personale
தனிப்பட்ட	privatë
தனிப்பட்ட	privat
தனிப்பட்ட	private
தனிப்பட்ட	unik
தனிப்பட்ட	unike
என்பதால்	qysh
என்பதால்	meqe
கோயில்கள்	tempujt
கோயில்கள்	tempuj
மென்பொருள்	programe
மென்பொருள்	programesh
மென்பொருள்	programet
மென்பொருள்	software
பொழுது	kur
பொழுது	ur
சோவியத்	sovjetike
சோவியத்	sovjetik
தேவை	kërkohet
தேவை	kërkohen
தேவை	kërkohej
தேவை	duheshin
தேவை	duhej
தேவை	nevojshëm
தேவை	nevojshme
தேவை	duhen
தேவை	duhet
தேவை	nevoja
தேவை	nevoitet
தேவை	nevojë
தேவை	kërkohet
தேவை	donte
தேவை	donin
தேவை	dasht
தேவை	deshte
சக்தி	energji
சக்தி	energjia
சக்தி	fuqi
சக்தி	fuqin
சக்தி	power
சக்தி	fuqia
சக்தி	pushteti
அவர்களது	tyre
இல்லாமல்	pa
நிகழ்வுகள்	evente
நிகழ்வுகள்	ngjarje
நிகழ்வுகள்	ngjarjet
போரில்	betejë
போரில்	beteja
போட்டி	turneun
போட்டி	turneu
போட்டி	turnir
போட்டி	turne
போட்டி	ndeshja
போட்டி	ndeshje
போட்டி	konkurrencës
போட்டி	konkurenca
போட்டி	konkurs
போட்டி	konkurrenca
போட்டி	konkurs
உட்பட	perfshire
ஏறத்தாழ	pothuajse
ஏறத்தாழ	pothuaj
ஏறத்தாழ	thuajse
மாகாணம்	krahina
மாகாணம்	provinca
மாகாணம்	provincë
கொல்லப்பட்டனர்	vrau
கொல்லப்பட்டனர்	vrarë
கொல்லப்பட்டனர்	vritet
க்கு	për
க்கு	per
கத்தோலிக்க	katolikë
கத்தோலிக்க	katolike
கத்தோலிக்க	katolik
மூன்றாவது	trete
மூன்றாவது	tretë
மூன்றாவது	treta
முந்தைய	paraardhëse
முந்தைய	mëparshme
முந்தைய	mëparshëm
முந்தைய	paraardhës
இருந்தாலும்	ndonese
இருந்தாலும்	ndonse
இருந்தாலும்	ndonëse
இருந்தாலும்	megjithëse
இயக்கம்	lëvizja
இயக்கம்	mocion
இயக்கம்	lëvizje
இயக்கம்	mocioni
இயக்கம்	operacioni
இயக்கம்	operacion
இயக்கம்	lëvizja
இயக்கம்	levizje
இயக்கம்	lëvizje
முனைவர்	doktoraturës
முனைவர்	doktoraturë
குறிப்பிடத்தக்க	domethënëse
நடிகர்கள்	aktorë
நடிகர்கள்	aktorët
உரை	teksti
உரை	tekst
குறிப்பு	referencë
குறிப்பு	referimi
குறிப்பு	referenca
குறிப்பு	note
குறிப்பு	shënim
குறிப்பு	shenim
விருதுகள்	dekorata
விருதுகள்	çmime
விருதுகள்	qmime
குறைவான	low
குறைவான	ulët
கடந்த	kaluar
கடந்த	kaluarën
கடந்த	kaluara
கடந்த	fundit
கடந்த	last
ஆண்	mashkulli
ஆண்	mashkull
ஆண்	bura
ஆண்	men
ஆண்	meshkuj
ஆண்	meshkujt
ஆண்	burrat
ஆண்	burra
திறன்	aftësi
திறன்	aftësitë
திறன்	kapacitetin
திறன்	kapacitet
திறன்	kapaciteti
திறன்	aftësi
திறன்	aftesia
திறன்	aftësia
கொள்கை	politikë
கொள்கை	politikën
உங்கள்	tuaj
உங்கள்	suaj
உங்கள்	jot
உங்கள்	tu
உங்கள்	juaj
உங்கள்	jote
உரிமை	pronësinë
உரிமை	pronësia
இல்லாத	pa
இல்லாத	lirë
இல்லாத	lira
இல்லாத	falas
இல்லாத	free
இலக்கியம்	letërsia
இலக்கியம்	letërsi
இலக்கியம்	literaturë
அடங்கும்	përfshinte
அடங்கும்	përfshihen
அடங்கும்	përfshirë
அடங்கும்	përfshihet
அடங்கும்	përfshi
அடங்கும்	përfshinë
அடங்கும்	përfshin
வடிவம்	forma
வடிவம்	formë
வடிவம்	formati
வடிவம்	format
நாடாளுமன்ற	parlamentare
நாடாளுமன்ற	parlamentar
நாடாளுமன்ற	parlament
நாடாளுமன்ற	parlamenti
நாடாளுமன்ற	parlamentin
வாழ்ந்த	jetonin
வாழ்ந்த	jetova
வாழ்ந்த	jetoi
வாழ்ந்த	jetonte
வாழ்ந்த	jetuan
பிரதேசம்	pradesh
ஒன்றை	një
ஒன்றை	njera
ஒன்றை	nje
ஒன்றை	one
பயிற்சி	trajnime
பயிற்சி	trajnimi
பயிற்சி	stërvitje
பயிற்சி	trajnim
பயிற்சி	stervitje
பயிற்சி	ushtrimi
பயிற்சி	praktikë
பயிற்சி	praktika
பயிற்சி	tutorial
கோட்டை	kalaja
கோட்டை	kështjella
கோட்டை	kështjellë
கோட்டை	keshtjella
கோட்டை	fortesa
கோட்டை	fortesë
கோட்டை	fort
உயிர்	jetë
உயிர்	jeta
உயிர்	jete
உயிர்	ringjallur
உயிர்	ringjallet
உயிர்	ringjallin
உயிர்	ngjallë
சேர்த்து	përfshi
தீவுகள்	ishuj
தீவுகள்	ishujt
காந்தி	gandi
எழுத்து	skenar
எழுத்து	skenari
எழுத்து	script
எழுத்து	personazh
எழுத்து	karakter
எழுத்து	karakteri
எழுத்து	shkrimi
எழுத்து	shkruan
எழுத்து	shkrim
எழுத்து	drejtshkrimore
விளக்கம்	përshkrimi
வேலூர்	vellore
சூரிய	diellor
சூரிய	solare
சூரிய	diellore
சூரிய	solar
எதிரான	kundra
எதிரான	kundër
எட்டு	tetë
உலகம்	worldwide
உலகம்	botë
உலகம்	bota
உலகம்	bote
உலகம்	world
உலகம்	glob
உலகம்	globi
உலகம்	global
உலகம்	globale
ஏனெனில்	sepse
சேலம்	salem
சாதாரண	normal
சாதாரண	normale
சாதாரண	normal
அரசியல்வாதிகள்	politikanëve
அரசியல்வாதிகள்	politikanet
அரசியல்வாதிகள்	politikanë
அரசியல்வாதிகள்	politikanët
கூடுதல்	shtesë
கூடுதல்	ekstra
கூடுதல்	shtes
கூடுதல்	extra
கூடுதல்	shtesë
வழங்கப்பட்டது	dhënë
வெளியிடப்பட்டது	lirohet
வெளியிடப்பட்டது	lëshuar
வெளியிடப்பட்டது	liruar
வெளியிடப்பட்டது	botua
வெளியிடப்பட்டது	publikohet
வெளியிடப்பட்டது	publikuar
வெளியிடப்பட்டது	botuar
தாய்	thai
தாய்	tai
தாய்	nënë
தாய்	nene
தாய்	nëna
தாய்	nena
தாய்	mother
பண்டைய	antike
பண்டைய	lashtë
தடை	ndaluar
தடை	ndalohen
தடை	ndalohet
தடை	ban
தடை	bllokuar
தடை	bllokohet
தடை	bllokuan
தடை	bllokoi
விமான	aviacioni
விமான	aviacionit
இப்போது	tash
இப்போது	tani
குழந்தை	shpirt
குழந்தை	zemër
குழந்தை	zemer
குழந்தை	foshnja
குழந்தை	foshnjore
குழந்தை	femije
குழந்தை	femija
குழந்தை	femi
குழந்தை	fëmijë
கண்டு	gjet
கண்டு	gjetur
கண்டு	gjej
விக்கி	wiki
விக்கி	viki
விக்கி	vicky
பணியாற்றினார்	punoi
பணியாற்றினார்	punonte
பணியாற்றினார்	punuar
சிங்கப்பூர்	singapor
கடவுள்	zoti
கடவுள்	allahu
கடவுள்	zot
மையம்	qendra
மையம்	qendër
மையம்	qendra
மையம்	qendër
சட்ட	juridike
சட்ட	ligjore
சட்ட	legale
சட்ட	legal
சட்ட	ligjor
பின்வரும்	pas
காட்சி	shfaqje
காட்சி	emisioni
காட்சி	shfaqja
காட்சி	show
காட்சி	shfaq
காட்சி	skena
காட்சி	skenën
காட்சி	skenë
காட்சி	vendngjarje
காட்சி	display
காட்சி	shfaq
காட்சி	pamje
காட்சி	pamja
காட்சி	paraqitja
வங்கி	bankar
வங்கி	bankat
வங்கி	bankë
வங்கி	banka
வங்கி	bank
நடிகை	aktore
நடிகை	aktorja
சங்கம்	sangam
சங்கம்	shoqatës
சங்கம்	shoqërimi
சங்கம்	shoqata
சங்கம்	shoqatë
பயணம்	travel
பயணம்	udhëtimi
பயணம்	udhëtime
பயணம்	udhetim
பயணம்	udhëtim
பயணம்	udhetim
பயணம்	udhëtim
பயணம்	udhtim
பயணம்	trip
தீவு	ishulli
தீவு	ishull
தில்லி	delhi
நிர்வாக	administrativ
நிர்வாக	administrative
ஒளி	dritë
ஒளி	drita
ஒளி	drite
ஆசிய	aziatik
ஆசிய	aziatike
விகிதம்	raporti
விகிதம்	normë
விகிதம்	norma
விகிதம்	rate
விகிதம்	perqind
சாலை	rruga
சாலை	rruge
சாலை	rrugë
சாலை	udha
சாலை	road
கொழும்பு	colombo
குடியரசு	republika
குடியரசு	republikë
நகரங்கள்	qytete
நகரங்கள்	qytetet
அனைத்தும்	gjithqka
அனைத்தும்	gjithçka
அனைத்தும்	gjithcka
அனைத்தும்	krejt
அனைத்தும்	gjith
மேலாண்மை	menaxhimi
மேலாண்மை	administrim
மேலாண்மை	menaxhim
சிவகங்கை	sivagangai
இங்கே	ketu
இங்கே	ktu
இங்கே	ja
இங்கே	këtu
இயற்பியல்	fizikë
இயற்பியல்	fizika
இதழ்	revista
இதழ்	revistë
கலைஞர்	artiste
கலைஞர்	artistja
கலைஞர்	artisti
கலைஞர்	artist
குறிப்பிடத்தக்கது	domethënëse
ஒலிம்பிக்	olimpike
ஒலிம்பிக்	olimpikë
ஒலிம்பிக்	olimpik
ஒலிம்பிக்	olympic
ஒலிம்பிக்	olimpiadë
ஒலிம்பிக்	olimpiada
ஒலிம்பிக்	olimpiadën
மலேசிய	malajziane
மாவட்டங்கள்	qarqet
உருவாக்கப்பட்டது	krijoi
உருவாக்கப்பட்டது	krijuar
எவ்வாறு	si
தொடங்கியது	nisi
தொடங்கியது	filloi
தொடங்கியது	filluan
தொடங்கியது	filluam
வெள்ளை	bardhë
வெள்ளை	bardh
வெள்ளை	bardha
வெள்ளை	jes
சுற்றி	rreth
சுற்றி	perreth
சுற்றி	rrotull
சுற்றி	përreth
எப்படி	si
பில்லியன்	bilion
பில்லியன்	miliardë
பில்லியன்	miliard
பில்லியன்	miliarda
பேரரசு	empire
பேரரசு	perandori
பேரரசு	perandoria
நீளம்	gjatësia
நீளம்	qu
ஆராய்ச்சி	kërkime
ஆராய்ச்சி	kërkim
ஆராய்ச்சி	hulumtimi
தளம்	domain
தளம்	sajt
தளம்	sajti
தளம்	platformë
தளம்	platforma
தளம்	platformën
தளம்	baza
தளம்	bazë
விழா	festival
விழா	festivali
விழா	festivalit
விழா	ceremoni
விழா	ceremonia
விழா	ceremoninë
பக்கத்தில்	faqe
பக்கத்தில்	faqja
பக்கத்தில்	faqen
சங்க	sangam
சங்க	sanga
புற	largët
முன்னணி	front
முன்னணி	fronti
முன்னணி	frontin
புவியியல்	gjeografia
அடையாளம்	tag
அடையாளம்	identifikimin
அடையாளம்	identifikimi
அடையாளம்	identitetin
அடையாளம்	identitetit
அடையாளம்	identitet
அடையாளம்	identiteti
அடையாளம்	nënshkruaj
அடையாளம்	firmos
அடையாளம்	nënshkruani
அடையாளம்	shenjë
குறியீடு	simboli
குறியீடு	simbol
குறியீடு	kodin
குறியீடு	kod
குறியீடு	kodi
செயல்	veprim
செயல்	veprimi
செயல்	aksion
செயல்	aksioni
செயல்	akcion
செயல்	funksion
செயல்	funksioni
செயல்	funksionet
செயல்	operacioni
செயல்	operacion
மன்னன்	mbreti
மன்னன்	king
மன்னன்	mreti
மன்னன்	mbret
பயன்பாடு	përdorimi
பயன்பாடு	aplikimin
பயன்பாடு	aplikimi
பயன்பாடு	program
பயன்பாடு	aplikim
பயன்பாடு	aplikacioni
பயன்பாடு	aplikacion
பயன்பாடு	aplikacionin
பயன்பாடு	aplikacionit
முறைகள்	metoda
முறைகள்	metodat
சொந்த	personal
சொந்த	personale
வார்ப்புரு	shabllon
கிரேக்க	greqisht
கிரேக்க	grek
கிரேக்க	greku
கிரேக்க	greke
காதல்	dashuri
காதல்	dashuria
காதல்	romantike
காதல்	romantik
இவன்	ivan
இருவரும்	dyjat
இருவரும்	dy
வகைப்பாடு	klasifikimi
எடுத்துக்	morr
எடுத்துக்	marrë
எடுத்துக்	marre
எடுத்துக்	taken
எடுத்துக்	merrni
எடுத்துக்	merreni
எடுத்துக்	merre
எடுத்துக்	mere
எடுத்துக்	merr
கனடா	kanada
கனடா	kanadaja
கனடா	canada
குழந்தைகள்	femije
குழந்தைகள்	fëmijë
குழந்தைகள்	fëmijët
குழந்தைகள்	femij
குழந்தைகள்	femije
குழந்தைகள்	femijet
குழந்தைகள்	fëmijë
குழந்தைகள்	fëmijët
குழந்தைகள்	femij
அனைவரும்	gjithkush
அனைவரும்	krejt
அனைவரும்	gjith
ஆரம்ப	fillon
ஆரம்ப	filloj
தகவல்கள்	informacionet
தகவல்கள்	informacion
தகவல்கள்	informacioni
தகவல்கள்	informacione
வில்லியம்	william
வில்லியம்	uilliam
பெயர்கள்	emra
பெயர்கள்	emrat
அணு	atomi
அணு	atom
பின்பு	pastaj
பின்பு	atëherë
பின்பு	atehere
மாணவர்கள்	nxënës
மாணவர்கள்	nxënësit
மாணவர்கள்	nxenesit
மாணவர்கள்	studentë
மாணவர்கள்	studentët
மாணவர்கள்	studentet
சரியான	perfekt
சரியான	perfect
சரியான	perfekte
சரியான	përsosur
சரியான	saktë
சரியான	korrekte
சரியான	korrekt
சரியான	sakt
உருவாக்கப்பட்ட	krijoi
உருவாக்கப்பட்ட	krijuar
சபை	kuvendi
சபை	asamble
சபை	kuvendit
சபை	këshill
சபை	këshilli
மருத்துவம்	ilaçe
மருத்துவம்	mjekësi
மருத்துவம்	ilaçi
மருத்துவம்	ilaç
மருத்துவம்	mjekësia
மருத்துவம்	medicine
மருத்துவம்	mjekësore
மருத்துவம்	mjekësor
மருத்துவம்	mjeksor
கிராமம்	fshat
கிராமம்	fshati
தாக்குதல்	sulm
தாக்குதல்	vrehet
தாக்குதல்	ofenduese
தாக்குதல்	sulmuese
தாக்குதல்	fyese
தாக்குதல்	sulm
தாக்குதல்	sulmi
கேரள	kerala
மதிப்பு	vlera
மதிப்பு	vlerë
கருவிகள்	vegla
கருவிகள்	mjetet
கருவிகள்	mjete
கருவிகள்	veglat
படை	forca
படை	forcë
படை	force
மனைவி	gruan
மனைவி	bashkëshortja
மனைவி	gruaja
பதவி	pozicioni
பதவி	pozicion
பதவி	roli
பதவி	rol
பதவி	rolit
பதவி	rolin
அஞ்சல்	postë
அஞ்சல்	mail
அஞ்சல்	posta
அஞ்சல்	zip
உதவும்	ndihme
உதவும்	ndihma
உதவும்	ndihmë
சொற்கள்	fjalët
சொற்கள்	fjalet
சொற்கள்	fjalë
சொற்கள்	fjale
வெளியீடு	lirim
வெளியீடு	lironi
வெளியீடு	prodhim
வெளியீடு	prodhimi
வெளியீடு	botim
வெளியீடு	botimi
வெளியீடு	publikimin
வெளியீடு	publikimi
எதிர்	kundërta
எதிர்	përballë
எதிர்	kundërt
மிக்க	shqetësues
மிக்க	mëshirues
தொழில்நுட்ப	teknik
தொழில்நுட்ப	teknike
வெளியே	jashtë
வெளியே	out
வெளியே	jashte
வெளியே	jasht
வானொலி	radio
வானொலி	radioja
கிராமங்கள்	fshatrat
முக்கியத்துவம்	rëndësia
மீன்	peshqit
மீன்	peshk
மீன்	peshku
போதும்	mjafton
போதும்	mjaft
போதும்	boll
மஞ்சள்	verdhë
மலேசியா	malaysia
கிலோமீட்டர்	kilometër
கிலோமீட்டர்	kilometra
கொள்ளும்	grindje
உள்ளூர்	lokale
உள்ளூர்	vendase
உள்ளூர்	vendore
உள்ளூர்	lokal
உள்ளூர்	vendas
கிட்டத்தட்ட	pothuajse
கிட்டத்தட்ட	pothuaj
கிட்டத்தட்ட	thuajse
கடைசி	fundit
கடைசி	last
குரு	guru
ஆனாலும்	por
படத்தில்	foto
படத்தில்	fotografi
எதிர்ப்பு	rezistencë
எதிர்ப்பு	rezistenca
எதிர்ப்பு	qëndresa
எதிர்ப்பு	rezistence
எதிர்ப்பு	rezistencës
எதிர்ப்பு	opozitës
எதிர்ப்பு	opozita
எதிர்ப்பு	opozitar
எதிர்ப்பு	opozitë
ஒன்பது	nëntë
வான்	wan
வான்	furgoni
வான்	furgon
வான்	van
சிறப்பாக	mrekulli
சிறப்பாக	mirat
சிறப்பாக	miren
சிறப்பாக	miri
தொடங்கினார்	nisi
தொடங்கினார்	filloi
தொடங்கினார்	filluan
தொடங்கினார்	filluam
பேராசிரியர்	prof
பேராசிரியர்	profesor
பேராசிரியர்	profesore
பேராசிரியர்	profesori
பேராசிரியர்	profesoresha
பதிப்பகம்	botimi
பதிப்பகம்	publikimin
பதிப்பகம்	publikimi
தனியார்	privatë
தனியார்	privat
தனியார்	private
பஞ்சாப்	punjabi
நம்பிக்கை	besim
நம்பிக்கை	besimi
நம்பிக்கை	besim
நம்பிக்கை	besimi
நம்பிக்கை	besnike
நம்பிக்கை	besnik
நம்பிக்கை	beso
நம்பிக்கை	besë
நம்பிக்கை	trust
நம்பிக்கை	besim
நம்பிக்கை	besimi
நம்பிக்கை	shpresë
நம்பிக்கை	shpresa
நம்பிக்கை	besim
இடங்கள்	vendodhja
இடங்கள்	vendndodhje
இடங்கள்	vendndodhjet
இடங்கள்	vënde
இடங்கள்	vendet
இடங்கள்	vëndet
இடங்கள்	vende
பரவலாக	adhuronin
பரவலாக	adhuruar
பரவலாக	gjerësisht
மரபு	trashëgimi
மரபு	trashëgimia
மும்பை	mumbai
விற்பனை	shet
விற்பனை	shes
விற்பனை	shit
விற்பனை	shet
விற்பனை	shitja
விற்பனை	marketing
விற்பனை	marketingu
விற்பனை	shitjet
விற்பனை	sales
விற்பனை	shitje
விற்பனை	shitja
விற்பனை	shitje
வருடம்	viti
வருடம்	vit
மேலே	krye
மேலே	maje
மேலே	top
மேலே	sipër
மேலே	majë
மேலே	përmbi
மேலே	sipër
மேலே	mbi
ஏற்கனவே	tashme
ஏற்கனவே	tanimë
ஏற்கனவே	tashmë
ஏற்கனவே	veq
அம்மன்	aman
என்றாலும்	ndonese
என்றாலும்	ndonse
என்றாலும்	ndonëse
என்றாலும்	megjithëse
கடன்	kredia
கடன்	credit
கடன்	krediti
கடன்	kredit
கடன்	kredi
கடன்	kredia
கடன்	kredi
கடன்	borxhe
கடன்	borxh
கடன்	borxhi
கடன்	kreditë
கடன்	kredi
கடன்	huatë
விலை	çmimi
விலை	cmim
விலை	cmimi
விலை	çmim
விலை	price
விலை	cmime
செய்திகள்	news
செய்திகள்	lajmi
செய்திகள்	lajmet
செய்திகள்	lajme
செய்திகள்	lajm
செய்திகள்	mesazhe
செய்திகள்	mesazhet
சோதனை	test
சோதனை	provë
சோதனை	testi
சோதனை	prove
சோதனை	testimi
சோதனை	testim
பிபிசி	bbc
யாழ்ப்பாணம்	jaffna
உருவாக்க	krijojne
அவர்களுக்கு	to
அவர்களுக்கு	atyre
அவர்களுக்கு	ato
அவர்களுக்கு	tyre
அவர்களுக்கு	ata
அரசன்	monark
அரசன்	mbreti
அரசன்	king
அரசன்	mreti
அரசன்	mbret
போட்டிகள்	garat
போட்டிகள்	konkurset
ஆகியவற்றில்	batha
கை	dorën
கை	dora
கை	dorës
கை	dorë
அரசியல்வாதி	politikani
அரசியல்வாதி	politikan
பறவைகள்	zogj
பறவைகள்	zogjte
பறவைகள்	zogjtë
ஒலி	zëri
ஒலி	tingulli
ஒலி	tingull
ஒலி	zëri
ஒலி	audio
குறிப்புகள்	shënime
குறிப்புகள்	shënimet
குறிப்புகள்	këshillat
குறிப்புகள்	këshilla
குறிப்புகள்	majet
பெண்களின்	vajzat
பெண்களின்	vajza
ஜே	jay
இயக்குனர்	drejtor
இயக்குனர்	drejtori
இயக்குனர்	drejtoreshë
இயக்குனர்	regjisor
உயிரியல்	biologji
தொடக்கம்	nisja
தொடக்கம்	nisje
தொடக்கம்	nis
தொடக்கம்	filloni
தொடக்கம்	fillo
தொடக்கம்	filloj
தொடக்கம்	fillimi
தொடக்கம்	fillim
தொடக்கம்	fillon
தொடக்கம்	filloj
பூங்கா	parku
பூங்கா	park
இளம்	young
அருகே	afer
அருகே	prane
அருகே	afër
அருகே	near
அருகே	pranë
உயர்ந்த	high
உயர்ந்த	lart
உயர்ந்த	lartë
உயர்ந்த	ngritur
காவல்	polici
காவல்	policia
குடும்பம்	familje
குடும்பம்	familjar
குடும்பம்	family
குடும்பம்	familja
ஆதரவு	mbështetje
ஆதரவு	mbështetja
ஆதரவு	perkrahje
ஆதரவு	përkrahje
கைது	arrestim
கைது	arrestimi
கைது	arrest
கைது	arrestuar
கைது	arrestohen
கைது	arrestohet
எழுதினார்	shkruante
எழுதினார்	shkroi
வலது	djathtas
வலது	drejtë
மாலை	mbrëmje
மாலை	mbremje
மாலை	mbrëmja
மாலை	mbramje
மாலை	ev
மாலை	eve
மாலை	prag
மாலை	iv
ஆய்வுகள்	studime
ஆய்வுகள்	studimet
குறிக்கிறது	qëndron
எடுத்து	marrja
எடுத்து	merrni
எடுத்து	merreni
எடுத்து	merre
எடுத்து	mere
எடுத்து	merr
சிவப்பு	rikthe
சிவப்பு	përsërit
சிவப்பு	kuqja
சிவப்பு	kuqe
சிவப்பு	kuq
சிவப்பு	redi
சிவப்பு	red
நடைபெற்றது	mbajtur
நடைபெற்றது	mbajt
நடைபெற்றது	mbahet
எதுவும்	hic
எதுவும்	asgjë
எதுவும்	asgje
முஸ்லிம்	mysliman
முஸ்லிம்	muslimani
முஸ்லிம்	muslimane
முஸ்லிம்	muslim
முஸ்லிம்	musliman
இன்றும்	sote
இன்றும்	sotme
இன்றும்	sot
தலைவர்கள்	shefa
தலைவர்கள்	shefat
தலைவர்கள்	liderët
தலைவர்கள்	udhëheqësit
தலைவர்கள்	krerët
இரத்த	gjakut
இரத்த	gjak
இரத்த	gjaku
இரத்த	gja
இருந்தனர்	ishin
இருந்தனர்	ishim
இருந்தனர்	shim
இருந்தனர்	ishe
சிவன்	shiva
ஜார்ஜ்	xhorxh
ஜார்ஜ்	jorgo
ஜார்ஜ்	xhorxhi
ஜார்ஜ்	george
முழுமையான	plotësuar
முழுமையான	kompletuar
முழுமையான	komplete
முழுமையான	komplet
இரண்டும்	dyjat
இரண்டும்	dy
காங்கிரஸ்	kongres
காங்கிரஸ்	kongresit
காங்கிரஸ்	kongresin
காங்கிரஸ்	kongresi
அவள்	ajo
சுவாமி	swamy
வரிசை	serial
வரிசை	seriale
வரிசை	porosit
வரிசை	porosia
வரிசை	rend
வரிசை	porositur
வரிசை	rresht
வரிசை	rreshti
காற்று	ere
காற்று	erës
காற்று	era
மாத	mujore
பயனர்கள்	përdoruesit
பயனர்கள்	përdorues
பயனர்கள்	përdoruesve
கான்	khan
இரவு	natë
இரவு	nata
இரவு	naten
இரவு	nate
இரவு	natën
நடவடிக்கை	aktivitetin
நடவடிக்கை	aktiviteti
நடவடிக்கை	aktivitet
நடவடிக்கை	veprim
நடவடிக்கை	veprimi
நடவடிக்கை	aksion
நடவடிக்கை	aksioni
நடவடிக்கை	akcion
அவரின்	vet
அவரின்	tij
நேரங்களில்	herë
நேரங்களில்	kohërat
நேரங்களில்	here
நேரங்களில்	times
நேரங்களில்	kohet
வழக்கு	case
வழக்கு	rast
வழக்கு	rest
வழக்கு	rasti
அகாதமி	akademi
அகாதமி	akademia
அகாதமி	academy
சேவைகள்	shërbimet
சேவைகள்	shërbime
தளத்தில்	sajt
தளத்தில்	sajti
மக்கள்தொகை	popullsia
மக்கள்தொகை	popullata
மக்கள்தொகை	popullsi
கவிதை	poemë
கவிதை	poezi
கவிதை	poezi
கவிதை	poezia
கவிதை	poezinë
இதுவரை	larg
நேரடியாக	drejtpërdrejt
நேரடியாக	direkt
அறிக்கை	raporti
அறிக்கை	report
அறிக்கை	raport
அறிக்கை	deklaratë
அறிக்கை	deklarata
அறிக்கை	deklarimi
பணம்	holla
பணம்	paraja
பணம்	para
பணம்	lek
பணம்	parat
பணம்	paratë
பணம்	holla
பணம்	cash
பணம்	para
பணம்	monedhën
பணம்	monedhë
பணம்	monedha
உண்மையான	real
உண்மையான	reale
உண்மையான	vertet
உண்மையான	vërtetë
உண்மையான	origjinale
பிரிவுகள்	seksione
பிரிவுகள்	kategori
பிரிவுகள்	kategoritë
அடிக்கடி	shpesh
அடிக்கடி	shpesh
அடிக்கடி	shpeshherë
அடிக்கடி	shpeshta
மரம்	druri
மரம்	dru
மரம்	bredhi
மரம்	degëzimi
மரம்	druri
மரம்	pema
மரம்	peme
மரம்	pemë
இராணுவ	ushtria
இராணுவ	ushtarakë
இராணுவ	ushtarake
இராணுவ	ushtarakët
இராணுவ	ushtarak
சீனா	kine
சீனா	kina
சீனா	kinë
சீனா	china
உண்மையில்	vertet
உண்மையில்	vërtetë
உண்மையில்	vërtet
