மற்றும்	και
உதவுகிறது	βοηθά
சந்திப்பு	ραντεβού
சந்திப்பு	διορισμός
சந்திப்பு	συνάντηση
சந்திப்பு	σύσκεψη
சந்திப்பு	συνεδρίαση
சந்திப்பு	συναντήσω
சந்திப்பு	συνάντηση
மன்றங்கள்	φόρουμ
வாயு	αερίου
வாயு	αέριο
வாயு	αέρια
வாயு	βενζίνη
வாயு	γκάζι
ராபர்ட்	robert
ராபர்ட்	ρόμπερτ
வழிபாடு	λατρεία
தொல்லியல்	αρχαιολογικό
தொல்லியல்	αρχαιολογία
உயரமான	ψηλότερο
உயரமான	ψηλότερος
உயரமான	ψηλότερη
அறிவிக்கப்பட்டது	ανακοινώθηκαν
அறிவிக்கப்பட்டது	ανακοίνωσαν
அறிவிக்கப்பட்டது	ανακοίνωσε
அறிவிக்கப்பட்டது	ανακοινώθηκε
கணக்கெடுப்பு	απογραφή
கணக்கெடுப்பு	καταμέτρηση
கணக்கெடுப்பு	απαρίθμηση
மனிதர்கள்	ανθρωποι
மனிதர்கள்	ανθρώπους
மனிதர்கள்	άνθρωποι
பரிமாற்றங்கள்	συναλλαγές
அரங்கம்	θέατρο
அரங்கம்	θεατρο
அரங்கம்	στάδιο
அரங்கம்	γήπεδο
அரங்கம்	αμφιθέατρο
சூழலில்	περιβάλλον
காணப்பட்டது	εντοπίστηκε
மரங்கள்	δένδρα
மரங்கள்	δέντρα
எடுத்துக்காட்டு	παράδειγμα
எடுத்துக்காட்டு	παραδειγμα
மாதங்கள்	μήνες
மாதங்கள்	μηνών
வடக்கே	βορρά
வடக்கே	βορεια
வடக்கே	βόρεια
வடக்கே	βορράς
தூரம்	απόσταση
அவசியம்	απαιτούμενη
அவசியம்	απαιτούμενα
அவசியம்	απαιτούμενος
அவசியம்	απαιτείται
அவசியம்	απαιτούμενο
மாநாடு	σύσκεψη
மாநாடு	συνδιάσκεψη
மாநாடு	διάσκεψη
மாநாடு	συνέδριο
மாநாடு	σύνοδο
மாநாடு	σύμβαση
மாநாடு	συνέλευση
சொல்லும்	πω
சொல்லும்	πείτε
சொல்லும்	πες
விலங்கு	ζώο
தயாரிப்பாளர்	παραγωγός
தயாரிப்பாளர்	κατασκευαστής
தயாரிப்பாளர்	κατασκευαστή
தயாரிப்பாளர்	παραγωγός
படுகொலை	δολοφονία
படுகொலை	σφαγή
அல்லாத	non
பூ	άνθος
பூ	λουλούδι
பூ	μπου
யானை	ελέφαντες
யானை	ελέφαντα
யானை	ελέφαντας
வணிகம்	εμπορική
வணிகம்	δουλειές
வணிகம்	business
வணிகம்	εμπορίου
வணிகம்	συναλλαγές
வணிகம்	ανταλλαγή
வணிகம்	εμπόριο
கல்	stone
கல்	πέτρα
கல்	στόουν
அமைந்திருக்கும்	εντοπίστηκε
மண்டபம்	χωλ
மண்டபம்	hall
மண்டபம்	χολ
இசையமைத்த	αποτελείται
நூறு	hundred
நூறு	εκατό
பாலம்	μπριτζ
பாலம்	γέφυρα
சார்	κύριε
சுற்றுச்சூழல்	περιβάλλον
சுற்றுச்சூழல்	περιβαλλοντικά
சுற்றுச்சூழல்	περιβαλλοντικές
சுற்றுச்சூழல்	περιβαλλοντικών
சுற்றுச்சூழல்	περιβαλλοντική
கல்வெட்டு	επιγραφή
தாயார்	μητέρα
தாயார்	μάνα
அதிகாரி	επίσημο
அதிகாரி	αξιωματούχος
அதிகாரி	επίσημη
அதிகாரி	αξιωματικός
புள்ளிகள்	σημεία
புள்ளிகள்	βαθμοί
புள்ளிகள்	πόντοι
புள்ளிகள்	βαθμολογία
புள்ளிகள்	σκορ
மைக்கேல்	μιχαήλ
மைக்கேல்	michael
மைக்கேல்	μάικλ
புத்தகம்	βιβλιο
புத்தகம்	βιβλίο
கட்டிடங்கள்	κτήρια
கட்டிடங்கள்	κτίρια
மதம்	θρησκευτικά
மதம்	θρησκεία
ஈடுபாடு	εμπλοκή
ஈடுபாடு	αρραβώνας
ஈடுபாடு	αλληλεπίδραση
ஈடுபாடு	αρραβώνων
ஈடுபாடு	συμμετοχή
ஈடுபாடு	συμμετοχη
ஈடுபாடு	εμπλοκή
பள்ளிகள்	σχολεία
பள்ளிகள்	σχολές
வீடியோ	video
வீடியோ	βιντεο
வீடியோ	βίντεο
வெளியில்	έξω
வெளியில்	out
வெளியில்	εξω
விவரங்கள்	λεπτομέρειες
பறவை	μπερντ
பறவை	πουλί
பறவை	πτηνό
பறவை	φιντς
எடுக்கப்பட்ட	τραβήχτηκε
பகுப்பாய்வு	analytics
பகுப்பாய்வு	ανάλυση
உடனடியாக	αμέσως
வரையறை	ορισμός
இணையம்	ίντερνετ
இணையம்	διαδίκτυο
இணையம்	ιντερνετ
இணையம்	internet
கடும்	βαρύς
கடும்	βαρύ
கடும்	βαριά
எளிதாக	εύκολη
எளிதாக	εύκολο
விசை	κλειδί
விசை	πλήκτρο
விசை	κλείδα
அழகிய	πανέμορφη
அழகிய	όμορφη
நாட்டை	εξορία
அழைக்கப்பட்டது	προσκληθεί
அழைக்கப்பட்டது	προσκεκλημένος
வேகமாக	γρήγορα
வேகமாக	γρήγορος
வேகமாக	γρήγορο
வேகமாக	γρήγορη
மாற்றப்பட்டது	άλλαξα
மாற்றப்பட்டது	αλλάξει
மாற்றப்பட்டது	άλλαξε
மாற்றப்பட்டது	τροποποιημένο
மாற்றப்பட்டது	τροποποιημένα
மாற்றப்பட்டது	τροποποιήθηκε
மாற்றப்பட்டது	τροποποιημένη
மாற்றப்பட்டது	τροποποιημένος
அட்டவணை	πίνακας
அட்டவணை	πινακας
அட்டவணை	τραπέζι
அட்டவணை	πρόγραμμα
அட்டவணை	χρονοδιάγραμμα
அட்டவணை	προγραμματισμός
அட்டவணை	προγραμμα
தீர்வு	διάλυμα
தீர்வு	λυση
தீர்வு	λύση
மதிப்பீடு	βαθμολογία
அருகிலுள்ள	κοντινές
அருகிலுள்ள	κοντά
அட்டை	βδέλλα
அட்டை	κάρτα
ஒருமுறை	κάποτε
முன்பே	ήδη
முன்பே	ηδη
முன்பே	νωρίτερα
ராக்	rock
ராக்	πέτρα
ராக்	ροκ
ராக்	βράχος
செல்கிறது	πηγαίνοντας
கட்டுப்பாடு	έλεγχος
கட்டுப்பாடு	ελέγχου
கட்டுப்பாடு	ελεγχος
சிக்கல்	τεύχος
சிக்கல்	πρόβλημα
சிக்கல்	προβλημα
யூத	εβραίοι
யூத	εβραίος
யூத	εβραϊκό
யூத	εβραία
பொறுப்பு	υπεύθυνοι
பொறுப்பு	υπεύθυνη
பொறுப்பு	υπεύθυνος
பொறுப்பு	υπεύθυνο
பொறுப்பு	ευθύνη
பொறுப்பு	παθητικό
பொறுப்பு	υποχρέωση
பொறுப்பு	ευθύνη
பொறுப்பு	υπευθυνότητα
நேர்	θετικές
நேர்	θετικά
நேர்	θετικός
நேர்	θετικό
நேர்	θετική
நேர்	ευθεία
நேர்	ίσια
நேர்	στρέιτ
நேர்	κατευθείαν
நேர்	καθοδήγηση
நேர்	προσανατολισμός
ஷா	σάχη
ஷா	σω
ஷா	σο
நடுவில்	μεση
நடுவில்	μεσαία
நடுவில்	μέση
நடுவில்	μεσαίο
ஜெர்மன்	γερμανοί
ஜெர்மன்	γερμανός
ஜெர்மன்	γερμανικό
ஜெர்மன்	γερμανικά
ஜெர்மன்	γερμανική
ஜெர்மன்	γραμματική
முகமது	mohammad
முகமது	μωάμεθ
முகமது	μοχάμεντ
நபர்	άτομο
நபர்	πρόσωπο
ஐந்தாவது	πέμπτη
ஐந்தாவது	πέμπτος
ஐந்தாவது	πέμπτο
மத்தியப்	μάντια
வெப்பம்	ζέστη
வெப்பம்	θερμότητα
வெப்பம்	θέρμανση
வெப்பம்	θερμότητας
ராஜ்	raj
ராஜ்	ραζ
ராஜ்	ρατζ
பெருமை	περηφάνεια
பெருமை	καμάρι
பெருமை	περηφάνια
பெருமை	υπερηφάνεια
பெருமை	υπερήφανος
பெருமை	περήφανοι
பெருமை	περήφανος
பெருமை	περήφανη
பாடசாலை	σχολείο
பாடசாலை	σχολη
பாடசாலை	σχολειο
பாடசாலை	σχολή
சா	τσα
சா	σάχη
தங்க	χρυσός
தங்க	χρυσό
தங்க	χρυσο
தங்க	χρυσάφι
தங்க	χρυσά
ஜோசப்	ιωσήφ
ஜோசப்	joseph
ஜோசப்	τζόσεφ
ஜோசப்	τζόζεφ
நாடாளுமன்றம்	βουλή
நாடாளுமன்றம்	κοινοβούλιο
நாடாளுமன்றம்	κοινοβουλίου
கூட்டம்	σύναξη
கூட்டம்	συγκέντρωση
கூட்டம்	συνάντηση
கூட்டம்	σύσκεψη
கூட்டம்	συνεδρίαση
கூட்டம்	πλήθος
அலை	κύματα
அலை	κύμα
இந்தியன்	ινδιάνος
இந்தியன்	ινδικό
இந்தியன்	ινδός
இந்தியன்	ινδική
ஆசிரியர்கள்	διδάσκοντες
ஆசிரியர்கள்	δασκάλους
ஆசிரியர்கள்	δάσκαλοι
ஆசிரியர்கள்	εκπαιδευτικοί
ஆசிரியர்கள்	καθηγητές
ஆசிரியர்கள்	δημιουργοί
ஆசிரியர்கள்	συντάκτες
ஆசிரியர்கள்	συγγραφείς
இலண்டன்	λονδίνο
இலண்டன்	london
பந்து	μπαλάκι
பந்து	μπάλα
சாதி	κάστα
ஆறுகள்	ποτάμια
ஆறுகள்	ρίβερς
ஆறுகள்	ποταμών
ஆறுகள்	ποταμούς
வென்றது	κέρδισα
வென்றது	γουόν
வென்றது	κέρδισε
சிவ	σιβ
சன்	σουν
சன்	κυρ
சன்	ήλιος
கலிபோர்னியா	καλιφόρνια
கலிபோர்னியா	california
தத்துவம்	παροιμία
தத்துவம்	φιλοσοφία
தத்துவம்	αρχη
தத்துவம்	αρχή
இரா	ira
இரா	ιρα
அதிகாரிகள்	αστυφύλακες
அதிகாரிகள்	αξιωματικοί
அதிகாரிகள்	αστυνομικοί
அதிகாரிகள்	αξιωματούχοι
அதிகாரிகள்	υπάλληλοι
அனைவருக்கும்	ολοι
அனைவருக்கும்	όλοι
மருந்துகள்	ναρκωτικά
சென்	chen
சென்	τσεν
சென்	σεν
சிக்கலான	κρίσιμη
சிக்கலான	κρίσιμα
சிக்கலான	κρίσιμο
சிக்கலான	κρίσιμες
சாதனை	ρεκόρ
சாதனை	επίτευξη
சாதனை	επίτευγμα
அடுக்கு	υποδοχή
அடுக்கு	σχισμή
அடுக்கு	στρώση
அடுக்கு	στιβάδα
அடுக்கு	στρώμα
பின்னாளில்	αργότερα
பின்னாளில்	αργοτερα
இசுலாம்	ισλάμ
மேரி	μαίρη
சோடியம்	νάτριο
சோடியம்	νατρίου
பல்	οδοντιατρική
பல்	οδοντιατρικά
பல்	δόντι
ஓவியங்கள்	πίνακες
விரைவாக	γρήγορα
விரைவாக	γρήγορος
விரைவாக	γρήγορη
விரைவாக	γρήγορα
விரைவாக	γρήγορος
விரைவாக	γρήγορο
விரைவாக	γρήγορη
விரைவாக	γρήγορα
பண்புகள்	χαρακτηριστικά
பண்புகள்	ιδιότητες
பண்புகள்	ιδιότητες
பண்புகள்	ακίνητα
கலந்த	μεικτή
கலந்த	μεικτό
கலந்த	μικτή
கலந்த	μεικτά
கலந்த	μεικτές
பருவம்	εποχή
பருவம்	σαιζόν
பருவம்	σεζον
பருவம்	σεζόν
பொருள்கள்	πραγματα
பொருள்கள்	πράγματα
பொருள்கள்	θεματα
பொருள்கள்	θέματα
பொருள்கள்	αντικείμενα
பொருள்கள்	αντικειμένων
பொருள்கள்	αντικείμενα
நெருங்கிய	πλησιέστερο
பரப்பு	επιφάνεια
பரப்பு	έκταση
பரப்பு	εμβαδόν
பரப்பு	περιοχή
பரப்பு	περιοχη
ஆய்வாளர்கள்	αναλυτές
ஏதாவது	οποιαδήποτε
ஏதாவது	κάτι
ஏதாவது	κατι
வழங்க	παρέχει
ஏற்று	φόρτωση
ஏற்று	φορτίο
ஏற்று	όρος
ஏற்று	εξαγωγές
ஏற்று	εξαγωγή
ஏற்று	εξαγωγής
ஹென்றி	ερρίκος
ஹென்றி	χένρυ
ஹென்றி	χένρι
சுதந்திரம்	ελευθερια
சுதந்திரம்	ελευθερία
தலைமையகம்	αρχηγείο
தலைமையகம்	έδρα
சர்	κύριε
முனிவர்	σέιτζ
கட்டிடம்	κτίριο
கட்டிடம்	κτήριο
அணை	dam
அணை	φράγμα
அணை	off
நல்லது	θετικές
நல்லது	θετικά
நல்லது	θετικός
நல்லது	θετικό
நல்லது	θετική
நல்லது	καλή
நல்லது	καλο
நல்லது	καλό
நல்லது	καλά
நல்லது	καλα
சுற்று	περιστροφή
கருத்தை	comment
கருத்தை	σχόλιο
வேறுபாடுகள்	διαφορές
அழற்சி	φλεγμονώδης
அழற்சி	φλεγμονή
அழற்சி	κολίτιδα
தொன்மவியல்	μυθολογία
மையமாக	μέτρια
மையமாக	μεσαία
மையமாக	μεσαίο
மையமாக	μέσο
முன்னதாக	νωρίτερα
ஆஸ்திரேலிய	αυστραλός
வடிவங்கள்	σχήματα
வடிவங்கள்	σχημάτων
வடிவங்கள்	μοτίβα
சுய	εαυτός
குருதி	αίμα
குருதி	blood
படைப்புகள்	γραφές
படைப்புகள்	γραπτά
படைப்புகள்	δημιουργίες
குதிரை	νάιτ
குதிரை	ιππότης
குதிரை	ιππότη
குதிரை	ίππος
குதிரை	άλογο
குதிரை	πόνυ
குதிரை	πόνι
குறைந்து	down
குறைந்து	κάτω
குறைந்து	κατω
மத	θρησκευτικά
மத	θρησκευτική
மத	θρησκευτικές
மத	θρησκευτικό
வெளிநாட்டு	ξένος
வெளிநாட்டு	ξένο
வெளிநாட்டு	ξένη
வெளிநாட்டு	ξένα
சந்திர	τσάντρα
சந்திர	σεληνιακή
வண்டி	φορτηγάκι
வண்டி	φορτηγό
வண்டி	καρότσι
வண்டி	καρτ
வண்டி	κάρο
வண்டி	όχημα
ஊர்கள்	πόλεις
பங்களிப்பு	εισφορές
பங்களிப்பு	συνεισφορές
பங்களிப்பு	συμμετείχε
பங்களிப்பு	συμμετείχαν
பங்களிப்பு	συμμετείχα
அணிகள்	ομαδες
அணிகள்	ομάδες
கூகிள்	google
பசிபிக்	ειρηνικός
பசிபிக்	ειρηνικού
பசிபிக்	πασίφικ
பசிபிக்	ειρηνικό
விதிகள்	κανόνες
விதிகள்	όρους
விதிகள்	όροι
சுல்தான்	σουλτάνος
இயல்பு	φυσιολογικός
இயல்பு	κανονικό
இயல்பு	φυσιολογική
இயல்பு	φυσιολογικό
இயல்பு	κανονική
உப்பு	άλας
உப்பு	σολτ
உப்பு	αλάτι
கட்சிகள்	κόμματα
கட்சிகள்	μέρη
கொள்கைகள்	αρχές
கொள்கைகள்	αρχες
கொள்கைகள்	πολιτικές
கொள்கைகள்	αρχη
கொள்கைகள்	αρχή
அடைய	επίτευξη
விழுக்காடு	ποσοστιαία
விழுக்காடு	ποσοστό
வலி	άλγος
வலி	πόνο
வலி	πόνος
வலி	επώδυνη
வலி	οδυνηρή
வலி	επίπονο
வலி	οδυνηρό
வலி	επώδυνο
குறைவு	χαμηλά
குறைவு	χαμηλό
குறைவு	χαμηλή
குறைவு	χαμηλός
குறைவு	λιγότερο
குறைவு	λιγότερες
குறைவு	λιγότερα
நடைமுறையில்	πρακτικά
நிரல்	πρόγραμμα
பிரேசில்	βραζιλία
வருகை	επισκέπτης
வருகை	επισκεφθείτε
வருகை	επίσκεψη
மின்னஞ்சல்	email
அரிய	σπάνιος
அரிய	σπάνιο
அரிய	σπάνια
அரிய	σπάνιες
லாஸ்	los
லாஸ்	λος
லாஸ்	λας
லாஸ்	las
பிரிந்து	χωρισμένοι
பிரிந்து	χωρισμένος
தீவிர	σοβαρό
தீவிர	σοβαρός
தீவிர	σοβαρή
கொழுப்பு	λίπος
கொழுப்பு	χοντρός
குழாய்	πίπα
குழாய்	σωλήνας
குழாய்	σωλήνα
குழாய்	σωληνάριο
குழாய்	σωλήνας
குழாய்	σωλήνα
கொடுக்கும்	δινει
கொடுக்கும்	δίνει
தனியாக	μόνοι
தனியாக	μονη
தனியாக	μόνη
தனியாக	μόνος
யாரும்	κανένας
யாரும்	κανείς
தடுப்பு	κράτησης
தடுப்பு	τιμωρία
தடுப்பு	κράτηση
தற்பொழுது	τώρα
தற்பொழுது	τωρα
வீச்சு	εύρος
வீச்சு	εμβέλεια
வீச்சு	απόσταση
உயிரினங்கள்	οργανισμοί
உயிரினங்கள்	πλάσματα
இறந்தார்	πέθανε
இறந்தார்	πεθανε
கூடுதலான	πρόσθετη
கூடுதலான	επιπλέον
கூடுதலான	πρόσθετες
நீல	μπλέ
நீல	μπλε
நீல	γαλάζιο
நாடகங்கள்	δράματα
கப்பல்கள்	σκάφη
கப்பல்கள்	πλοία
கப்பல்கள்	καράβια
கப்பல்கள்	πλοια
கப்பல்கள்	κρουαζιέρες
பரந்த	απέραντη
பரந்த	απέραντο
வெளிப்புற	υπαίθρια
வெளிப்புற	εξωτερική
வெளிப்புற	εξωτερικά
வெளிப்புற	εξωτερικό
வெளிப்புற	εξωτερικός
தெளிவாக	ξεκάθαρα
தெளிவாக	σαφώς
அரை	άλεσμα
அரை	μισό
அரை	μισά
அரை	μισή
தெரியும்	ορατό
தெரியும்	ορατά
தெரியும்	ορατή
தெரியும்	ορατός
தெரியும்	ορατές
தெரியும்	ήξερε
தெரியும்	ξέρει
நடை	στυλ
நடை	ύφος
நடை	στιλ
நடை	βόλτα
நடை	περίπατος
நடை	περπάτημα
திருமண	γάμο
திருமண	γάμος
பஞ்சாபி	παντζάμπι
நெல்	νελ
நெல்	ρύζι
நெல்	ράις
நெல்	nel
நெல்	πάντι
டச்சு	ολλανδός
டச்சு	ολλανδικό
டச்சு	ολλανδικά
டச்சு	ντατς
டச்சு	ολλανδική
காட்டு	εμφάνιση
காட்டு	show
காட்டு	δείξω
காட்டு	παράσταση
காட்டு	εμφάνιση
காட்டு	προβολή
காட்டு	απεικόνιση
காட்டு	θεα
காட்டு	θέα
காட்டு	όψη
காட்டு	προβολή
காட்டு	view
ஏறக்குறைய	σχεδόν
ஏறக்குறைய	σχεδον
முறையான	ισχύει
முறையான	έγκυρο
முறையான	έγκυρη
முறையான	κύρος
முறையான	εγκυρότητα
முறையான	ισχύς
மார்க்	μαρκ
மார்க்	μάρκ
மார்க்	mark
பேரரசர்	αυτοκράτορα
பேரரசர்	αυτοκράτορας
வை	vai
மைக்ரோசாப்ட்	microsoft
வளர்ந்த	καλλιεργούνται
கோல்	cole
கோல்	κόουλ
கோல்	στόχο
கோல்	γκολ
தோன்றியது	εμφανίστηκε
தோன்றியது	φάνηκε
தோன்றியது	φαινόταν
போதுமான	αρκετά
நேரு	νεχρού
குஜராத்	γκουτζαράτ
கருத்துக்கள்	σχολια
கருத்துக்கள்	σχόλια
கருத்துக்கள்	παρατηρήσεις
அருள்	εύνοια
வெறும்	σκέτο
வெறும்	απλό
வெறும்	πεδιάδα
வெறும்	απλα
வெறும்	απλά
வெறும்	απλώς
முயற்சிகள்	προσπάθειες
முயற்சிகள்	απόπειρες
முயற்சிகள்	προσπάθειες
கோபுரம்	πύργος
கோபுரம்	πύργο
அரண்மனை	ανάκτορα
அரண்மனை	palace
அரண்மனை	παλάτι
வெற்றிகரமாக	επιτυχώς
ஆகஸ்டு	αύγουστος
ஆகஸ்டு	αύγουστο
ஆகஸ்டு	αυγούστου
பெரு	περού
அறை	κύτταρο
அறை	κελί
அறை	δωμάτιο
மணம்	οσμή
மணம்	όσφρηση
மணம்	μυρωδιά
நிறை	μάζα
மோசமான	bad
மோசமான	κακός
மோசமான	κακό
மோசமான	κακή
மோசமான	χειρότερα
மோசமான	χειρότερη
மோசமான	χειρότερο
மோசமான	άσχημο
மை	μελάνι
எரிபொருள்	καυσίμων
எரிபொருள்	καύσιμα
எரிபொருள்	καύσιμο
இறந்து	πέθανε
இறந்து	die
இறந்து	πεθάνει
இறந்து	πέθανε
இறந்து	πεθανε
இறந்து	νεκροί
இறந்து	νεκρή
இறந்து	νεκρός
இறந்து	νεκρό
வலை	web
வலை	ιστός
வலை	ματιών
வலை	πλέγμα
நுரையீரல்	πνεύμονα
நுரையீரல்	πνεύμονες
நுரையீரல்	πνευμόνια
பிறந்து	γεννήθηκα
பிறந்து	γεννημένος
பிறந்து	γεννήθηκε
பிறந்து	γεννηθείς
கொரியா	κορέας
கொரியா	κορέα
காடு	δάση
காடு	δάσος
காடு	ζούγκλα
சான்றுகள்	διαπιστευτήρια
சீக்கிய	σιχ
மண்டல	περιφερειακή
மண்டல	περιφερειακά
கங்கை	γάγγη
லீ	λι
லீ	λη
கணிதம்	μαθηματικά
கணிதம்	μαθηματικά
கணிதம்	μαθηματικά
பூமி	γη
பூமி	γή
கணக்கு	account
கணக்கு	λογαριασμός
கணக்கு	λογαριασμό
ஒழுங்கு	ευθυγράμμιση
ஏர்	άροτρο
ஏர்	αερα
ஏர்	air
ஏர்	αέρα
ஏர்	αέρας
அறிகுறிகள்	συμπτώματα
அறிகுறிகள்	πινακίδες
அறிகுறிகள்	σημάδια
அனுப்பி	στάλθηκαν
அனுப்பி	έστειλε
அனுப்பி	στάλθηκε
அனுப்பி	εστάλη
அதிகரிக்கும்	αύξηση
நீதிபதி	δικαστής
நீதிபதி	δικαστή
நீதிபதி	κριτής
உணர்வு	συναίσθημα
உணர்வு	αίσθηση
உணர்வு	αίσθημα
சூப்பர்	σούπερ
சூப்பர்	super
சூப்பர்	υπερ
சூப்பர்	σουπερ
பொன்	χρυσός
பொன்	χρυσό
பொன்	χρυσή
பொன்	golden
பொன்	χρυσά
பல்கலைக்கழகங்கள்	πανεπιστημίων
பல்கலைக்கழகங்கள்	πανεπιστήμια
ஆக்சைடு	οξείδιο
அறிவியலாளர்கள்	διανοούμενοι
எழுதும்	καύση
எழுதும்	κάψιμο
பாப்	pap
பாப்	μπόμπ
பாப்	μπομπ
பாப்	pop
பாப்	ποπ
ஆயர்	ayer
மாநிலங்கள்	πολιτείες
மாநிலங்கள்	κρατών
மாநிலங்கள்	κράτη
உருவாகிறது	σχηματίζεται
மனிதர்	ανθρώπινα
மனிதர்	ανθρώπινη
மனிதர்	άνθρωπος
மனிதர்	ανθρώπινο
மனிதர்	ανθρωπίνων
மனிதர்	ανθρώπινος
தளபதி	διοικητής
தளபதி	διοικητή
எடுத்த	πήρε
ராணி	βασιλισσα
ராணி	queen
ராணி	βασίλισσα
ராணி	ντάμα
நெதர்லாந்து	ολλανδία
உரையாடல்	διάλογο
உரையாடல்	διάλογος
உரையாடல்	αλληλεπίδραση
உரையாடல்	διάλογος
உரையாடல்	συζήτηση
உரையாடல்	συνομιλία
திரும்ப	επιστροφή
வீடுகள்	σπίτια
வீடுகள்	σπίτια
வீடுகள்	βίλες
திரை	οθόνη
நடனம்	χόρεψε
நடனம்	dance
நடனம்	χορός
நடனம்	χορό
கிளை	δέντρο
கிளை	δένδρο
கிளை	δεντρο
கிளை	κλαδί
கிளை	μπραντς
கிளை	υποκατάστημα
அகராதி	λεξικό
அகராதி	λεξικό
முன்னால்	μπροστινό
முன்னால்	μπροστά
முன்னால்	μέτωπο
கண்ணாடி	γυάλινο
கண்ணாடி	γυάλινη
கண்ணாடி	ποτήρι
கண்ணாடி	γυαλί
கண்ணாடி	γυαλιά
கண்ணாடி	καθρέφτη
கண்ணாடி	καθρέφτης
கண்ணாடி	καθρέπτη
கண்ணாடி	γυαλιά
கண்ணாடி	ποτήρια
பட்டியல்கள்	κατάλογοι
பட்டியல்கள்	λίστες
குறியீடுகள்	κωδικοί
குறியீடுகள்	κώδικες
குறியீடுகள்	κωδικούς
குறியீடுகள்	ετικέτες
துறைகள்	τμήματα
அம்சங்கள்	χαρακτηριστικά
செயல்திறன்	επίδοση
செயல்திறன்	επιδόσεων
செயல்திறன்	επιδόσεις
செயல்திறன்	απόδοση
செயல்திறன்	παράσταση
மேற்கோள்	απόσπασμα
மேற்கோள்	παράθεση
மேற்கோள்	αναφοράς
மேற்கோள்	παραπομπή
மேற்கோள்	αναφορά
ஓரளவு	κάπως
பூக்கும்	ανθισμένα
பூக்கும்	ανθίζει
பூக்கும்	ανθίζουν
தொகுத்து	φιλοξενία
பூமியின்	γη
பூமியின்	γή
வாயில்	θύρα
வாயில்	πύλη
குறை	μειώσει
குறை	μείωση
குறை	ελάττωση
தொடர்ச்சியான	συνεχείς
தொடர்ச்சியான	συνεχές
தொடர்ச்சியான	συνεχόμενη
தொடர்ச்சியான	συνεχής
தொடர்ச்சியான	συνεχή
மரணம்	θάνατος
மரணம்	θάνατο
விளக்க	εξηγήσω
விளக்க	εξηγήστε
விளக்க	εξήγησε
பெருங்கடல்	ωκεανού
பெருங்கடல்	ωκεανός
பெருங்கடல்	ωκεανό
மொழியியல்	γλωσσολογία
மாநிலங்களில்	πολιτείες
மாநிலங்களில்	κρατών
மாநிலங்களில்	κράτη
சம	ίσης
சம	ίσοι
சம	ίσο
சம	ίση
சம	ισότητα
செயல்பாடு	συνάρτηση
செயல்பாடு	λειτουργία
செயல்பாடு	επιχειρηση
செயல்பாடு	εγχείρηση
செயல்பாடு	λειτουργία
செயல்பாடு	επιχείρηση
செயல்பாடு	δραστηριότητα
செயல்பாடு	δραστικότητα
செயல்பாடுகள்	πράξεις
ஆந்திர	andhra
கார்	αυτοκίνητο
கார்	αμάξι
கார்	car
தாய்லாந்து	ταϊλάνδη
விளக்கும்	φώτα
விளக்கும்	εξηγώντας
பக்தி	αφοσίωση
உலோக	μεταλλικό
உலோக	μέταλλο
உலோக	μέταλλα
உலோக	metal
உலோக	μεταλλικά
உலோக	μεταλλικά
உலோக	μεταλλικό
உலோக	μεταλλική
பெறுகிறது	παραλαβή
ஊடாக	μεσω
ஊடாக	μέσω
இப்பொழுது	τώρα
இப்பொழுது	τωρα
சீ	τσι
சீ	σι
கோப்பு	αρχεία
கோப்பு	φάκελοι
கோப்பு	φάκελος
கோப்பு	file
கோப்பு	αρχείο
கண்டுபிடிக்கப்பட்டது	ανακάλυψα
கண்டுபிடிக்கப்பட்டது	ανακάλυψε
கண்டுபிடிக்கப்பட்டது	ανακαλύφθηκε
கண்டுபிடிக்கப்பட்டது	ανακάλυψαν
அண்மைய	πρόσφατα
அண்மைய	πρόσφατο
அண்மைய	πρόσφατη
அண்மைய	πρόσφατες
ராவ்	ράο
சட்டங்கள்	καρέ
சட்டங்கள்	πλαίσια
சட்டங்கள்	νόμους
சட்டங்கள்	νόμοι
குண்டு	βόμβα
கோவிலில்	τεμπλ
கோவிலில்	ναός
கோவிலில்	ναό
வால்	ουράς
வால்	ουρά
வால்	βαλ
வால்	val
மின்சார	ηλεκτρικά
மின்சார	ηλεκτρικές
மின்சார	ηλεκτρική
மின்சார	ηλεκτρικός
மின்சார	ηλεκτρικά
மின்சார	ηλεκτρικό
மின்சார	ηλεκτρική
மின்சார	ηλεκτρικός
மலைகள்	όρη
மலைகள்	βουνά
தேர்தல்கள்	εκλογές
நிற்கும்	όρθια
நிற்கும்	όρθιος
நிற்கும்	όρθιοι
நிற்கும்	στέκεται
நிற்கும்	σταθεί
நிற்கும்	stand
புத்தர்	βούδας
புத்தர்	βούδα
காரணங்கள்	λόγους
காரணங்கள்	λόγοι
காரணங்கள்	προκαλεί
காரணங்கள்	αιτίες
காரணங்கள்	αίτια
நரம்பு	νευρικό
நரம்பு	νευρική
நரம்பு	νευρικός
நரம்பு	φλέβα
நரம்பு	νεύρο
நரம்பு	θράσος
பாதிக்கப்பட்ட	μολυσμένος
பாதிக்கப்பட்ட	μολυσμένη
பாதிக்கப்பட்ட	μολυσμένα
பாதிக்கப்பட்ட	μολυσμένο
பாதிக்கப்பட்ட	μολυνθεί
பாதிக்கப்பட்ட	μολυσμένοι
பாதிக்கப்பட்ட	επηρεάστηκαν
