kategória	categoria
zrejme	evidentment
vydavateľ	editorial
vydavateľ	editor
vydavateľ	emissor
pole	àmbit
pole	camp
dlhé	llarga
dlhé	llarg
dlhé	long
ruska	rússia
producent	productor
povrch	superfície
vydanie	extradició
postup	procediment
zahŕňa	inclou
cisára	emperador
ves	ves
futbalový	soccer
futbalový	futbol
existujú	existeixen
existujú	existir
sovietsky	soviètic
sovietsky	soviètica
catalina	catalina
vysoká	alta
vysoká	high
vysoká	alt
vysoká	college
formy	formularis
formy	formes
formy	motlles
vojakov	soldats
panny	virgo
medzinárodná	internacional
medzinárodná	international
medzinárodná	internacionals
vznikli	sorgiren
niekto	ningú
niekto	algú
commons	commons
architektúry	arquitectura
architektúry	arquitectures
vedy	ciència
vedy	ciències
albert	albert
podporu	suport
air	aire
air	air
tých	aquelles
tých	aquells
postavená	construït
postavená	construit
postavená	edificat
objekty	objectes
obyvatelia	habitants
obyvatelia	residents
obrázkov	imatges
obrázkov	fotografies
určené	destina
určené	designada
určené	designat
určené	determinat
určené	determinada
rodina	família
rodina	familia
štýl	estil
používať	usa
používať	utilització
používať	ús
video	vídeo
video	video
partnerské	soci
grécka	grec
grécka	grècia
malých	petita
malých	petites
južná	sud
vydavateľstvo	editorial
vydavateľstvo	edició
vydavateľstvo	publicant
yorku	york
výber	selecció
výber	seleccioneu
výber	selecciona
výber	elecció
organizuje	organitza
house	casa
divadla	theater
divadla	teatre
divadla	teatre
zámok	bloqueig
zámok	bloqueja
zámok	castell
zámok	château
účasť	assiduïtat
účasť	participació
list	fulla
list	fitxa
list	carta
pohoria	muntanyes
šesť	sis
šesť	six
výroby	producció
výroby	fabricació
hodnoty	valors
organizácia	organització
rur	rur
termín	termini
urb	urb
úrad	autoritat
úrad	despatx
úrad	office
úrad	oficina
provincie	província
provincie	províncies
pikardia	picardia
prístup	accés
prístup	plantejament
prístup	enfocament
vzduchu	aire
vzduchu	air
teplota	temperatura
prakticky	virtualment
prakticky	pràcticament
obvykle	habitualment
obvykle	normalment
obvykle	típicament
obvykle	normalment
nájsť	troba
nájsť	trobi
nájsť	trobeu
čísla	xifres
čísla	figures
čísla	nombres
čísla	números
https	https
únie	union
únie	unió
žil	vivia
žil	viscut
trnava	trnava
lot	lot
veliteľ	comandant
zariadenia	equipaments
zariadenia	equipament
zariadenia	dispositius
all	tots
all	totes
storočie	segle
dedičstva	patrimoni
práca	treball
práca	feina
práca	treball
práca	treballant
akadémie	academy
akadémie	academia
akadémie	acadèmia
akadémie	acadèmies
turné	recorregut
turné	tour
pozostáva	consta
jana	jana
dosť	prou
dosť	suficient
grand	grand
udalosti	esdeveniments
udalosti	esdeveniment
výboru	comitè
najvyššia	suprem
najvyššia	suprema
marie	marie
loir	loir
profil	perfil
sústava	system
sústava	sistema
znak	emblema
znak	caràcter
znak	personatge
znak	signe
znak	signa
znak	signar
preklad	traducció
železničná	ferrocarril
rakúsky	austríac
champagne	champagne
champagne	xampany
mestské	urban
mestské	ciutat
piesní	cançons
piesní	songs
max	max
max	màx
boh	déu
hráčov	jugadors
významný	significatives
významný	significatius
mark	marca
mark	mark
pomoc	ajuts
pomoc	assistència
pomoc	auxili
pomoc	ajuda
pomoc	ajut
dlhý	llarga
dlhý	llarg
dlhý	long
skončil	acabada
skončil	finalitzat
skončil	acabat
kapely	bandes
kapely	banda
metra	metro
začiatok	inici
začiatok	comença
platí	paga
dediny	viles
dediny	poble
dediny	aldea
zmienka	menció
calvados	calvados
vzdialenosť	distància
systémy	sistemes
systémy	system
systémy	sistema
použiť	aplica
použiť	usa
použiť	utilització
použiť	ús
príbeh	història
stránkach	pàgines
futbalové	soccer
futbalové	futbol
maďarsko	hongria
celá	sencer
celá	sencera
pohyb	mou
pohyb	moviment
kníh	llibres
vzťahy	relacions
vzťahy	relació
vzťahy	relacions
prvkov	elements
ochrana	protegint
ochrana	protecció
severná	nord
severná	northern
víťazstvo	victòria
veľkosti	mida
veľkosti	talles
veľkosti	mides
jazero	llac
družstiev	cooperatives
dôležité	important
nasa	nasa
sovietskeho	soviètic
sovietskeho	soviètica
charakter	caràcter
charakter	personatge
charakter	natura
charakter	naturalesa
hudobná	música
hudobná	musical
spočiatku	inicialment
komplex	complexes
komplex	complex
art	art
geografia	geografia
kraja	comarca
výstavba	construcció
pierre	pierre
motory	motors
motory	dorsals
svätý	saint
londýn	london
londýn	alpicat
londýn	londres
provence	provença
body	punts
starý	antic
krátky	curt
krátky	breu
otvorená	oberta
otvorená	oberts
otvorená	open
otvorená	obre
otvorená	obert
záujem	interessat
záujem	interessats
záujem	interès
václav	václav
talianska	itàlia
talianska	italià
grécky	grec
postavenie	posició
colspan	colspan
vytvoriť	crear
vytvoriť	crea
vytvoriť	construeix
mestská	urban
riešenie	solució
windows	windows
windows	finestres
televízne	televisió
kláštor	monestir
kláštor	convent
kláštor	abadia
použité	emprat
použité	utilitzat
použité	utilitzats
použité	usat
jazyku	idioma
jazyku	llenguatge
jazyku	llengua
útok	atac
útok	assalt
web	web
martina	martina
martina	martín
martina	martí
martina	martin
rakúska	austríac
rakúska	àustria
noci	nits
súvislosti	context
krát	vegades
zmluvy	contractes
zmluvy	tractats
úrovni	nivell
veda	ciència
veda	ciències
dlho	llarga
dlho	llarg
dlho	long
posádky	tripulació
pavla	paul
kalifornia	califòrnia
kalifornia	california
snp	snp
metal	metall
metal	metal
menšie	menor
menšie	minor
patril	pertanyia
sedem	set
kilometrov	quilòmetres
kilometrov	kilòmetres
jura	jura
remix	remix
space	espai
ocenenia	premis
ocenenia	premis
ocenenia	valoracions
tímy	equips
tvorba	creació
názory	dictàmens
názory	visualitzacions
republike	república
septembri	setembre
poľský	polonès
kultúrne	cultural
kultúrne	culturals
kultúrne	culturalment
lietadla	aeronau
lietadla	aeronaus
pro	pro
januári	gener
rodine	família
rodine	familia
eva	eva
dynastie	dinastia
majster	mestre
priemer	diàmetre
priemer	mitjana
priemer	mean
dolina	vall
rakety	míssils
rakety	coets
nálezy	troballes
hora	muntanya
práv	drets
súvisiace	associada
súvisiace	associades
súvisiace	relacionat
súvisiace	relacionada
súvisiace	relacionats
každá	cadascú
každá	cadascuna
každá	cadascun
auguste	auguste
auguste	agost
zľava	descompte
zľava	rebaixa
konkrétne	específics
konkrétne	específic
konkrétne	formigó
konkrétne	específicament
konkrétne	concretament
hory	muntanyes
hory	muntanya
nemecká	alemany
trón	tron
île	île
cher	cher
link	vinculació
link	enllaç
anglicko	anglaterra
londýne	london
londýne	alpicat
londýne	londres
ochranu	protecció
pôvodný	original
vojsk	efectius
vojsk	tropes
vojsk	tropa
sonda	sonda
objavili	descobert
divízie	divisions
symbol	símbol
jazykov	llengües
jazykov	idiomes
svetová	món
svetová	world
prof	prof
kobayashi	kobayashi
posádka	tripulació
materiál	material
materiál	materials
materiál	matèries
amerike	amèrica
rukou	mà
rím	roma
marci	març
marci	march
forma	forma
forma	formulari
kariéra	carrera
kariéra	carreres
kariéra	curses
severnom	northern
slovakia	eslovàquia
texty	textos
texty	lletres
texty	lletra
joseph	josep
joseph	joseph
dni	dies
sondy	sonda
sondy	sondes
sondy	probes
známi	conegut
známi	coneguts
choroby	malalties
choroby	malaltia
siete	xarxes
siete	xarxa
pop	iaio
pop	pop
savoie	savoie
jadro	core
jadro	nucli
jadro	nucli
jadro	nucli
zariadenie	dispositiu
zariadenie	equipaments
zariadenie	equipament
okruhu	circuit
nezávislosť	independència
výhry	victòries
výhry	guanya
výhry	guanys
federácia	federació
ciest	camins
prípadoch	casos
decembri	desembre
voľby	calçots
voľby	opcions
voľby	eleccions
jozefa	josep
jozefa	joseph
pol	pol
možnosti	possibilitats
možnosti	calçots
možnosti	opcions
online	online
man	home
man	man
prečo	perqué
medzinárodných	internacional
medzinárodných	international
medzinárodných	internacionals
zápis	notació
zápis	alerta
filmov	films
obyvateľstvo	poblacions
obyvateľstvo	població
riaditeľ	director
riaditeľ	directora
riaditeľ	realitzador
sieť	net
sieť	graella
sieť	xarxa
zakladateľ	fundador
rastliny	plantes
rastliny	planta
line	línia
viaceré	múltiples
viaceré	múltiple
moskva	moscou
zhruba	aproximadament
afriky	àfrica
pokračoval	continuat
pokračoval	continuada
pozície	posicions
japonsku	japó
japonsku	japan
spomína	mencions
spomína	esmenta
vety	frases
vety	frase
vety	frases
novembri	novembre
kusov	peces
ríme	roma
hlasov	votacions
hlasov	vots
hlasov	veus
olympijské	olympic
olympijské	olímpic
manželky	manilles
manželky	esposes
firma	ferm
firma	companyia
firma	empresa
bas	bas
štart	inici
štart	comença
štart	enlairament
štart	llançament
japonsko	japó
japonsko	japan
time	temps
time	time
maria	maria
stanici	estació
časopisu	revista
socha	escultura
socha	estàtua
hudbu	música
festival	festival
technické	tècnic
technické	tècnics
nato	otan
úsek	tram
úsek	secció
úsek	compartiment
úsek	segment
severne	nord
noviny	periòdic
noviny	periódico
noviny	diari
noviny	periòdics
noviny	diaris
stáva	esdevenir
skoro	gairebé
skoro	primerenc
objekt	objecte
apollo	apollo
slnko	sol
lodí	naus
lodí	vaixells
mapy	correspondències
mapy	maps
mapy	mapes
mapy	mapa
účastníci	participants
účastníci	assistents
autorov	autors
váhom	váhom
slúžil	servit
slúžil	servits
politika	pòlissa
politika	política
politika	política
špeciálne	especial
špeciálne	especials
liptovský	liptovský
zloženie	composició
poskytuje	proporciona
učiteľ	mestra
zlatá	or
zlatá	gold
zlatá	golden
národov	nacions
národov	pobles
dôvodov	motius
dôvodov	raons
hlas	veu
hodnota	valor
kmeň	tija
kmeň	tribu
automaticky	auto
automaticky	automàtica
automaticky	automàtic
automaticky	automàtica
automaticky	automàticament
herečky	actrius
iso	iso
stretnutia	sessions
stretnutia	trobades
stretnutia	reunions
stretnutia	nomenaments
stretnutia	sessió
stretnutia	reunió
stretnutia	trobada
aktivity	activitats
aktivity	activitat
grécko	grècia
ostrovov	illes
zámky	panys
dušan	dusan
dušan	dušan
provincii	província
meria	ronc
meurthe	meurthe
výraz	expressió
španielsky	castellà
španielsky	espanyol
mil	mil
roman	roman
roman	romà
červená	roig
červená	vermell
červená	red
správne	dret
správne	dreta
správne	corregeix
správne	corregir
správne	correctes
svetla	llum
doubs	doubs
čierna	black
čierna	negre
vidieť	veure
hore	despert
hore	dalt
značne	considerablement
hnutie	moviment
doslova	literalment
administratívne	administratiu
administratívne	administratius
administratívne	administrativament
športové	sporting
športové	esport
športové	sport
športové	esports
čoskoro	aviat
skratka	abreviatura
skratka	abreviació
skratka	sigla
skratka	sigles
skratka	drecera
kanada	canadà
prahy	llindars
prahy	praga
posledná	darrer
posledná	últim
posledná	última
posledná	darrera
hrať	reprodueix
hrať	jugant
ferdinand	ferran
sezóna	temporada
london	london
london	alpicat
london	londres
bitky	baralles
bitky	batalles
bitky	cops
one	one
slovan	slovan
používané	emprat
používané	utilitzat
používané	utilitzats
používané	usat
motora	motor
motora	dorsal
tatry	tatry
ríma	roma
boj	combat
boj	lluita
porazil	derrotat
porazil	vençut
porazil	vençuts
vecí	coses
júni	juny
pásmo	banda
dĺžku	longitud
divákov	espectadors
divákov	espectadors
úspešne	satisfactòriament
viedeň	viena
hádzanej	handbol
vzťahu	relació
panna	virgo
panna	virgin
panna	verge
dna	adn
dna	dna
pilot	pilot
ffffff	ffffff
marián	marián
gironde	gironde
provincia	província
žena	dona
žena	femení
žena	femella
žena	esposa
situácia	situació
predpokladá	assumit
predpokladá	pressuposa
predpokladá	assumeix
sila	força
sila	força
dieťa	baby
dieťa	nadó
dieťa	nen
dieťa	infant
dordogne	dordonya
ústav	institut
mierne	lleuger
mierne	moderadament
mierne	lleus
mierne	lleu
mierne	lleugerament
iss	iss
navigačné	nav
vedenie	gestió
vedenie	lideratge
vedenie	plom
arena	arena
stredná	mitjà
stredná	centrals
stredná	central
stredná	moderat
stredná	mitjana
stredná	mean
skončila	caducat
skončila	vençut
referencie	referències
referencie	referència
plochy	superfícies
plochy	zones
plochy	àrees
plochy	àmbits
plochy	escriptoris
plochy	escriptori
končí	finalitza
jediným	sole
svetlo	llum
doba	període
doba	temps
doba	time
medzinárodný	internacional
medzinárodný	international
medzinárodný	internacionals
relatívne	relatiu
budov	edificacions
budov	edificis
vnútri	inside
vnútri	endins
vnútri	dins
vnútri	indoors
príklad	exemple
group	grup
futbal	soccer
futbal	futbol
galéria	galeria
potreby	necessitats
osoba	persona
kanade	canadà
mohla	podria
astronómia	astronomia
dvd	dvd
hrala	jugat
hrala	tocava
vlastný	propi
vlastný	propis
vlastný	custom
vlastný	personalitzada
vlastný	personalitzat
názor	opinió
názor	dictamen
isère	isère
postava	caràcter
postava	personatge
švajčiarsko	suïssa
vytvorili	creades
vytvorili	creats
vytvorili	creat
škoda	vergonya
autora	autor
švédsko	suècia
pohára	tassa
pohára	cup
gólov	objectius
fakulty	facultats
fakulty	facultat
trate	línies
trate	vies
trate	peces
trate	pistes
znaky	personatges
znaky	caràcters
znaky	rètols
znaky	senyals
star	estel
star	estrella
čierny	black
čierny	negre
post	publicació
objavila	descobert
objavila	aparegut
indre	indre
petr	petr
pracuje	obres
pracuje	treballant
maďarský	hongarès
plocha	àmbit
plocha	àrea
plocha	escriptori
zvolen	zvolen
karl	carl
karl	karl
zbierka	recollida
biely	white
biely	blanc
umiestnené	emplaçat
vstup	input
vstup	aportació
vstup	entrada
histórie	història
povstania	aixecaments
hodiny	hores
hodiny	rellotge
roussillon	rosselló
francúzske	francès
múzea	museus
múzea	museum
múzea	museu
johann	johann
pôvodné	original
languedoc	llenguadoc
hrali	jugat
hrali	tocava
ruská	rus
chrámu	temple
obrany	defensa
novín	periòdics
novín	diaris
novín	periòdic
novín	periódico
novín	diari
str	str
vienne	vienne
rieke	riu
parlamentu	parlament
hranicu	frontera
hranicu	vores
hranicu	vora
podujatia	esdeveniments
ústavu	constitució
kardinál	cardenal
majstrov	masters
majstrov	amos
majstrov	champions
majstrov	campions
mesiace	mesos
mesiace	llunes
dramatik	dramaturg
výšky	alçàries
výšky	altures
výšky	alçades
výšky	alçada
výšky	alçària
výšky	altura
free	lliure
free	gratuït
free	lliures
zmena	modificació
zmena	canvia
zmena	canvi
úroveň	nivell
county	comtat
britská	britànic
britská	british
britská	britànica
súd	judici
súd	cort
súd	tribunal
ročník	vintage
prostredie	entorn
rýchlosti	velocitat
rýchlosti	velocitats
biela	white
biela	blanc
dedina	poble
dedina	aldea
jar	primavera
club	club
dvaja	dos
dvaja	dues
dáta	dades
podstate	essència
atlantiques	atlàntics
značka	marca
značka	mark
don	don
ľahko	fàcilment
ľahko	fàcil
španielska	espanya
španielska	castellà
španielska	espanyol
santa	santa
zbrane	armes
zbrane	armes
zbrane	guns
zbrane	braços
toky	fluxos
toky	fluxos
toky	cabals
nemal	havien
pravidelne	regularment
pravidelne	regulars
pravidelne	regular
pravidelne	periòdicament
motorov	motors
motorov	dorsals
kráľovná	queen
kráľovná	reina
ľadový	iceberg
ľadový	gel
dát	dades
hlavy	caps
filip	felip
filip	filip
autori	escriptores
autori	escriptors
autori	autors
pravidlá	regles
pravidlá	normes
vzdelanie	educació
poprad	poprad
fotografie	fotografies
fotografie	fotografia
fotografie	fotos
vojsko	militars
vojsko	militar
vojsko	efectius
vojsko	tropes
vojsko	exèrcit
island	islàndia
navrhol	suggerit
navrhol	suggerits
mier	pau
washington	washington
opis	descripció
patrila	pertanyia
preteky	cursa
preteky	racing
tlak	pressió
vysoký	alta
vysoký	high
vysoký	alt
poitou	poitou
paríža	paris
paríža	parís
west	oest
vosges	vosges
stroj	màquina
konal	actuat
filozofi	filòsofs
štít	escut
štít	escuts
stroje	maquinària
stroje	màquines
chemik	químic
patrili	pertanyia
budúcnosti	futur
ťažko	hard
ťažko	dura
ťažko	dur
ťažko	difícilment
ťažko	difícil
štruktúra	textura
štruktúra	estructura
budapešti	budapest
priebeh	progrés
publicista	publicista
princíp	principi
profesionálny	professional
profesionálny	professionals
používali	emprat
používali	utilitzat
používali	utilitzats
používali	usat
operácie	operacions
operácie	funcionament
operácie	operació
operácie	cirurgies
ryby	pisces
ryby	peixos
ryby	peix
semifinále	semifinals
semifinále	semifinal
meuse	meuse
inžinier	enginyer
súčasnej	contemporani
súčasnej	contemporània
orne	orne
life	vida
life	life
vedúci	gestor
vedúci	plom
afrike	àfrica
muž	masculí
muž	mascle
muž	home
muž	man
marek	marek
mix	barreja
gitarista	guitarrista
žiline	žilina
kameň	pedra
kameň	roca
kameň	rock
prešiel	superat
pôdy	sòls
pôdy	land
pôdy	sòl
správu	missatge
stanislav	stanislav
vhodné	apropiat
vhodné	correspongui
gymnázium	gramàtica
pink	pink
pink	rosa
dobré	bones
dobré	bona
systémov	sistemes
osobný	personals
zmluva	contracte
zmluva	tractat
dlhá	llarga
dlhá	llarg
dlhá	long
sprava	dret
sprava	dreta
tony	tony
tony	tones
zvyšok	residu
zvyšok	descansa
zvyšok	descans
charentes	charentes
úlohy	tasques
úlohy	rols
úlohy	assignacions
úlohy	cessions
úlohy	tasca
úlohy	deures
klávesy	claus
klávesy	tecles
klávesy	teclats
novinár	periodista
nikto	ningú
trhu	mercat
trhu	mercat
údajne	suposadament
údajne	presumptament
linky	línies
linky	enllaços
diaľnica	autopista
schopný	capaç
schopný	capaces
schopný	capaços
trh	mercat
prevádzky	operacions
prevádzky	establiments
láska	amor
hotel	hotel
index	index
index	índex
štruktúry	estructures
problémov	problemes
americké	american
americké	americà
edward	edward
edward	eduard
rezervácie	reserves
rezervácie	reserva
adam	adam
fakulta	facultat
king	king
king	rei
látok	substàncies
európsky	european
hmotnosti	masses
hmotnosti	pes
kapela	banda
písomná	escrit
katedrála	catedral
vojenský	militars
vojenský	militar
plán	pla
auvergne	alvèrnia
tretia	tercera
tretia	tercer
podobný	similars
podobný	semblants
podobný	similar
výskumu	recerca
výskumu	investigació
účely	finalitats
atmosféry	atmosfera
osi	eixos
osi	eix
dôme	dôme
mars	mart
mars	mars
stredisko	centre
dĺžky	longituds
dĺžky	longitud
milióna	milions
milióna	milió
yonne	yonne
gers	gers
oceánu	oceà
oceánu	ocean
členenie	desglossament
členenie	avaries
maine	maine
čína	xina
spisovateľka	escriptor
osem	vuit
postaviť	construir
štátne	estat
dosiahnuť	assolir
medailu	medalla
škôl	escoles
žiarenia	radiació
žiarenia	radiacions
každého	tothom
každého	cadascú
každého	cadascuna
každého	cadascun
straty	pèrdua
straty	pèrdues
pes	gos
american	american
american	americà
minister	ministre
momentálne	actualment
predchodca	predecessor
mori	mar
domy	habitatges
domy	casas
domy	cases
služieb	serveis
polovica	meitat
polovica	half
lety	vols
techniky	tècniques
sopka	volcà
kariéru	carrera
eduard	edward
eduard	eduard
eduard	eduard
prešove	prešov
zlaté	golden
white	white
white	blanc
súčasná	concurrent
súčasná	concurrents
súčasná	contemporani
súčasná	contemporània
isté	certes
isté	determinats
alexandra	alexandra
stupňa	instància
wta	wta
starší	elder
karty	cartes
karty	targetes
karty	tabulacions
karty	pestanyes
karty	targeta
študentov	estudiants
študentov	alumnat
študentov	alumnes
mike	mike
určený	determinat
určený	determinada
určený	designada
určený	designat
frank	frank
pomenovanie	termini
pomenovanie	anomenant
pomenovanie	denominació
vznikajú	sorgir
minimálne	mínim
minimálne	mínima
minimálne	mínims
simon	simó
simon	simon
simon	simón
metódy	mètodes
základ	fonament
základ	fundació
základ	base
základ	base
obyčajne	habitualment
obyčajne	normalment
street	carrer
nástroj	instrument
nástroj	eina
bibliografia	bibliografia
radio	ràdio
radio	radio
tarn	tarn
európske	european
rozšírenie	ampliació
rozšírenie	extensió
rozšírenie	pròrroga
rozšírenie	expansió
nemci	alemanys
jazera	llac
friedrich	friedrich
výstup	sortida
výstup	sortida
vozidiel	vehicles
slová	paraules
vesmíre	univers
vesmíre	cosmos
maximálna	max
maximálna	màx
maximálna	màxim
obsahujú	contenir
obsahujú	contenen
teploty	temperatures
teploty	temperatura
nástupca	successor
zomrela	morí
dostať	aconsegueix
dostať	aconseguir
pravda	cert
pravda	true
pravda	veritat
pracovník	treballador
vysoko	alta
vysoko	high
vysoko	alt
vysoko	altament
austrália	austràlia
príležitosti	ocasions
príležitosti	oportunitats
príležitosti	ocasió
kráľov	kings
kráľov	reis
ťažké	heavy
ťažké	pesats
ťažké	pesada
ťažké	pesant
ťažké	pesades
ťažké	hard
ťažké	dura
ťažké	dur
ťažké	difícil
fakt	realment
prekladateľ	traductor
prekladateľ	traductora
doma	domicili
doma	llar
rozdelenie	desglossament
rozdelenie	divisió
rozdelenie	subdivisió
rozdelenie	divideix
rozdelenie	split
rozdelenie	distribució
ďalšia	pròxima
ďalšia	següent
ďalšia	propera
ďalšia	next
metóda	mètode
cieľ	aim
cieľ	destinació
cieľ	objectiu
juan	juan
ročný	anual
ročný	anuals
mnohí	moltes
mnohí	molts
mohlo	podria
auto	cotxe
auto	camió
auto	auto
auto	automàtica
fáza	fase
fáza	etapa
fáza	escenari
stránku	pàgina
vrstvy	capes
definitívne	definitivament
definitívne	definida
definitívne	definit
obsahu	contingut
obsahu	continguts
známych	coneguts
tlaku	pressió
vii	vii
vytvorenie	creació
vytvorenie	creant
politiky	pòlissa
politiky	política
politiky	política
politiky	polítiques
funguje	obres
josé	jose
josé	josé
generácie	generació
generácie	generacions
židov	jueus
dome	dom
návrat	remuntada
návrat	retornar
návrat	retorn
návrat	devolució
fínsko	finlàndia
slovákov	eslovacs
upravené	editada
upravené	editat
spišská	spišská
vstúpil	entrat
strely	míssils
strely	preses
strely	trets
strely	rasants
strely	dron
strely	drones
venuje	dedica
útvary	departaments
pomer	proporció
pomer	ràtio
poslanec	membre
červený	rojos
červený	vermells
červený	roig
červený	vermell
červený	red
výskyt	ocurrència
výskyt	incidència
kapitán	capità
blue	blau
desať	deu
čile	xile
smith	smith
revolúcie	revolució
revolúcie	revolucions
gold	or
gold	gold
ocenenie	premis
ocenenie	reconeixement
ocenenie	valoració
ocenenie	premi
ocenenie	adjudicació
ocenenie	guardó
league	lliga
scenárista	guionista
závislosti	addiccions
závislosti	dependències
množstva	quantitat
viktor	víctor
viktor	victor
viktor	viktor
hmoty	matèria
knižnica	biblioteca
úspechy	èxits
úspechy	realitzacions
bus	bus
bus	autobús
aube	aube
tvare	forma
výšku	alçada
výšku	alçària
výšku	altura
prvok	estri
prvok	característica
prvok	element
aude	aude
igor	ígor
igor	igor
rovnaký	mateixa
rovnaký	mateix
mieru	pau
koncert	concert
poslanci	parlamentaris
poslanci	membres
poslanci	mps
krídla	wings
krídla	ales
iní	altres
jasné	neteja
jasné	clars
andy	andy
pomoci	ajuts
produkcia	sortida
produkcia	producció
dcéry	filles
literárny	literari
literárny	literària
literárny	literàries
existencie	existència
obchod	botiga
obchod	comerç
obchod	botiga
grammy	grammy
odvodené	deduir
fyzika	física
písmeno	carta
rovnomennej	homònim
boje	baralles
boje	lluitant
boje	batalles
boje	lluites
kanadský	canadenc
henry	enric
henry	henry
slobody	llibertat
slobody	llibertat
slobody	llibertats
okolia	barri
západné	oest
západné	western
samuel	samuel
listy	fulls
listy	fulles
listy	làmines
listy	fulls
listy	llençols
lásky	amor
číne	xina
ministerstvo	ministeri
využitie	ús
hráčom	gamer
jednoducho	fàcilment
jednoducho	simplement
albumov	àlbums
neustále	constant
neustále	constants
neustále	constantment
neustále	contínuament
jersey	jersei
jersey	jersey
banky	banks
banky	bancs
banky	matrassos
banky	bank
banky	banc
energia	energia
umelcov	artistes
sedlo	muntura
futbalisti	futbolistes
náboženstvo	religió
lesy	woods
lesy	bosc
lesy	arbrat
lesy	boscos
variant	variant
rumunsko	romania
úrovne	tiers
úrovne	nivells
úrovne	nivell
automobily	cars
automobily	cotxes
automobily	automòbils
automobily	automoció
kríž	creu
kríž	cross
chicago	chicago
pápeža	papa
peniaze	diners
peniaze	diner
dolný	bottom
dolný	fons
vydané	expedit
vydané	emès
miery	tarifes
rímsky	roman
rímsky	romà
pozornosť	atenció
asteroid	asteroide
dobrý	bones
dobrý	bona
švédsky	suec
oficiálny	official
otázky	qüestions
otázky	preguntes
britské	britànic
britské	british
britské	britànica
chris	chris
nesie	óssos
zaradené	inclòs
celok	sencer
celok	sencera
predstaviteľ	representant
roger	roger
majetok	propietat
majetok	actius
zbraní	braços
encyklopédia	enciclopèdia
vyhrala	guanyat
víťazov	premiats
víťazov	guanyadores
víťazov	guanyadors
belgicko	bèlgica
červenej	roig
červenej	vermell
červenej	red
sainte	sainte
vládol	regnar
paris	paris
paris	parís
použitia	usos
basketbal	basquetbol
basketbal	bàsquet
sav	sav
každoročne	anualment
rodičia	pares
ciele	objectius
vzťahov	relacions
zuzana	zuzana
zuzana	susan
schopnosti	habilitats
schopnosti	capacitats
plzeň	plzeň
viliam	guillem
viliam	william
žijúci	vivint
ruské	rus
stretol	met
vec	cosa
úpravy	modificacions
úpravy	adaptacions
úpravy	ajustos
úpravy	ajustaments
úpravy	edicions
sobota	dissabte
rovnaké	mateixa
rovnaké	mateix
areál	campus
dance	dansa
ain	ain
sezónu	temporada
premiéra	estrena
high	alta
high	high
high	alt
lewis	lewis
wilhelm	wilhelm
otto	otto
internet	internet
postavené	construït
postavené	construit
postavené	edificat
gray	gray
matematika	matemàtiques
matematika	matemàtica
matematika	mates
matematika	matemàtica
php	php
verziu	versió
vojaci	soldats
vojaci	efectius
vojaci	tropes
mladá	joves
mladá	young
mladá	jove
sociálne	socialment
sociálne	socials
sociálne	social
priemysel	indústria
zdeněk	zdeněk
hranica	borderline
hranica	llindar
hranica	frontera
hranica	vores
hranica	vora
pevnosť	força
pevnosť	fortalesa
haut	haut
heinrich	heinrich
odpor	resistència
palube	tauler
palube	junta
palube	baralla
palube	coberta
skutočne	efectivament
skutočne	veritablement
obaja	ambdós
obaja	ambdues
podpísal	signat
podpísal	firmat
pojmy	termes
pojmy	condicions
pojmy	conceptes
moskve	moscou
nech	let
šiestich	sis
šiestich	six
columbia	columbia
zoznamu	llista
hans	hans
gréci	grecs
rozlišovacie	distintiu
rozlišovacie	distingint
pochovaný	enterrat
pochovaný	enterrats
klavír	piano
použitý	emprat
použitý	utilitzat
použitý	utilitzats
použitý	usat
naozaj	realment
národa	nació
predstavitelia	líders
predstavitelia	dirigents
predstavitelia	representants
vyrába	fabrica
vyrába	produeix
dostupné	disponibles
dostupné	disponible
viii	viii
ľudské	humà
ľudské	humans
sama	sola
sama	sam
ružomberok	ružomberok
skúsenosti	experimentat
skúsenosti	experiències
skúsenosti	experiencia
skúsenosti	experiència
východne	est
tma	tma
tma	foscor
tma	tenebres
emil	emil
žiarenie	radiació
žiarenie	radiacions
častíc	partícules
častíc	partícula
historický	històric
historický	històrica
noc	nit
ústí	ústí
anglicka	anglaterra
carl	carl
joe	joe
lodi	vaixell
todor	todor
trvalo	permanentment
zlato	or
zlato	gold
náboženské	religiós
váha	ponderació
váha	pes
týždeň	setmana
port	port
kam	on
kam	kam
absolventi	alumni
absolventi	llicenciats
absolventi	titulats
zmenil	canviades
zmenil	canviat
zmenil	canviada
ton	tones
ton	tona
steve	steve
kláštora	monestir
sochár	escultor
postavili	construït
postavili	construit
postavili	edificat
rozsahu	escala
rozsahu	interval
sarthe	sarthe
krátke	curt
krátke	breu
našli	trobat
gól	objectiu
steny	paret
steny	mur
steny	murs
steny	parets
fyziky	física
okamžite	immediatament
okamžite	instant
okamžite	immediata
okamžite	immediat
celkový	total
azur	atzur
európa	europe
európa	europa
koní	cavalls
redaktorov	editors
redaktorov	redactors
každé	cadascú
každé	cadascuna
každé	cadascun
žiadny	cap
sin	pecat
sochy	escultura
sochy	estàtues
sochy	escultures
jaskyňa	cova
jaskyňa	coves
podnik	enterprise
oddelenie	separació
oddelenie	departament
oddelenie	compartiment
technika	tècnic
technika	tècnica
technika	tecnologia
out	out
egypta	egypt
egypta	egipte
literatúru	literatura
spoločné	conjunta
uefa	uefa
