категорія	categoria
зібрані	coletados
зібрані	recolhida
зібрані	recolhidos
зібрані	compilado
зібрані	compilados
зібрані	compiladas
зібрані	compilada
володів	propriedade
андре	andre
андре	andré
андре	andré
дочки	filhas
впливає	afeta
впливає	afecta
впливає	influências
впливає	impactos
впливає	impactes
англо	anglo
речення	frase
речення	sentença
речення	frases
речення	sentenças
графік	gráfico
графік	grafo
графік	trama
графік	conspiração
графік	parcela
графік	enredo
реклама	publicidade
реклама	anúncios
модифікації	revisões
арт	art
арт	arte
допоміг	ajudei
допоміг	ajudou
допоміг	ajudaram
допоміг	ajudado
америка	america
америка	américa
америка	américas
черкаси	tcherkássi
президенти	presidente
проблему	problemas
проблему	problema
кодекс	codex
невідома	desconhecida
невідома	desconhecidos
невідома	desconhecidas
невідома	desconhecido
енергія	energias
енергія	energia
енергія	energias
любові	paixões
діаспора	diáspora
гвінеї	guiné
виведення	output
виведення	saída
виведення	inferência
виведення	saídas
давид	davi
давид	david
оркестр	orchestra
оркестр	orquestra
святі	santos
святі	saints
святі	santo
нобелівської	nobel
рельєф	alívio
рельєф	relevo
призначив	nomeados
призначив	nomeado
поміж	entre
індонезії	indonésia
вогнем	fire
вогнем	fogueira
вогнем	fogo
вогнем	incêndio
обласний	regionais
обласний	regional
покращення	melhoramentos
покращення	melhorias
покращення	aprimorar
покращення	realçar
хвороб	doenças
явно	obviamente
явно	explicitamente
читачів	seguidores
мур	moore
мур	mur
угорщині	hungria
іраку	iraque
парки	parques
біологічних	biológica
біологічних	biológicas
біологічних	biológicos
біологічних	biológico
існувати	cessado
існувати	cessaram
існувати	cessou
срібла	prateado
срібла	silver
срібла	prata
туристів	turistas
отто	otto
образи	abuso
образи	abusos
образи	lutas
образи	combates
образи	brigas
морська	marinha
морська	marine
морська	marinho
морська	marinhos
морська	naval
австрійський	austríaca
австрійський	austrian
австрійський	áustria
австрійський	austríacos
австрійський	austríaco
швидкого	rapid
джерсі	jersey
організатор	organizador
організатор	organizador
усім	todos
майно	propriedade
майно	imóvel
майно	propriedades
майно	possessões
майно	posses
янського	autografada
реліз	libertação
реліз	release
реліз	solte
реліз	lançamento
реліз	liberação
запас	flutua
запас	flutuar
запас	estoque
запас	inventário
бувають	distintos
бувають	distinguido
бувають	distinto
виявили	descobriram
виявили	descoberta
виявили	descoberto
виявили	descobertos
видається	imaginei
видається	imaginou
видається	imaginava
видається	imaginado
мадрид	madrid
мадрид	madri
лука	luka
лука	luca
здобули	formado
здобули	graduada
здобули	graduado
підполковник	cel
підполковник	coronel
музикантів	músicos
супротивника	agressor
супротивника	assaltante
голоси	votações
голоси	votação
голоси	votos
голоси	vota
голоси	vozes
голоси	voices
втручання	intervenções
втручання	intervenções
втручання	intervenção
жовтий	amarelo
жовтий	amarelos
жовтий	amarela
вина	vinho
вина	vinhos
лікаря	doutor
лікаря	médica
лікаря	doutora
лікаря	doctor
лікаря	médico
зіткнення	colisão
зіткнення	colisão
зіткнення	colisões
запуску	inicialização
запуску	arranque
композиторів	compositores
способи	maneiras
способи	métodos
присутній	atendente
баден	baden
бордо	bordeaux
бордо	bordéus
бібліотек	bibliotecas
залишилася	permaneceram
залишилася	permaneceu
орбіти	inclinação
словом	word
словом	palavra
тебе	tu
тебе	você
тебе	vc
альберт	albert
альберт	alberto
номери	numeros
номери	números
важливе	importante
важливе	importantes
знято	soltando
знято	liberando
крок	step
крок	passo
крок	etapa
крок	degrau
крок	crocodilo
людства	humanidade
комедії	comédia
хребет	espinha
хребет	cordilheira
хребет	alcance
хребет	intervalo
хребет	gama
хребет	cume
хребет	ridge
зразка	amostra
зразка	amostras
кирило	kirill
кирило	cirilo
кирило	cirilo
кирило	cyril
відповідальності	responsabilidades
найменування	nomear
носій	mídia
носій	media
носій	mídia
носій	médio
носій	média
носій	meio
носій	médium
поліція	polícia
поліція	policia
негайно	imediato
негайно	imediatamente
негайно	imediatas
негайно	imediata
негайно	imediato
негайно	imediatos
негайно	instantaneamente
скелі	penhascos
скелі	falésias
скелі	penhasco
скелі	precipício
скелі	cliff
скелі	rochedos
скелі	pedras
скелі	rochas
скелі	rocks
староста	starosta
адміністратор	administrador
адміністратор	administradora
адміністратор	administrador
адміністратор	administradora
срібло	prateado
срібло	silver
срібло	prata
біль	dor
біль	dores
біль	pain
тисячоліття	milênio
тисячоліття	millennium
тисячоліття	milénio
колумбії	colômbia
колумбії	colombia
напряму	diretamente
напряму	directamente
романа	romana
творчий	criativo
творчий	creative
творчий	criativos
творчий	criativa
плоди	fruto
плоди	frutos
плоди	frutas
плоди	fruta
плоди	frutas
плоди	frutos
хор	coral
хор	coro
хор	glee
лат	lats
звернувся	endereçada
звернувся	endereçado
звернувся	abordado
звернувся	apelou
звернувся	recorreu
лівий	esquerdo
лівий	left
лівий	esquerda
лівий	partiu
хвилини	acta
хвилини	minutos
хвилини	actas
хвилини	minuto
хвилини	minute
човен	barco
човен	bote
човен	embarcação
сто	hundred
сто	cem
сто	centena
сто	sto
задній	retaguarda
задній	traseiro
задній	traseiros
задній	traseira
звіт	relatório
звіт	denunciar
звіт	relatar
жіноча	mulher
жіноча	fêmea
жіноча	feminino
рядок	line
рядок	linha
рядок	string
рядок	rema
рядок	fila
рядок	fileira
рядок	row
педагогічних	pedagógica
педагогічних	pedagógico
громадянська	civil
громадянська	civis
двадцять	twenty
двадцять	vinte
італійська	italiana
італійська	italianos
італійська	italiano
акторів	actores
акторів	atores
жіночий	mulher
жіночий	fêmea
жіночий	feminino
угода	covenant
угода	pacto
угода	convénio
угода	deal
угода	acordo
угода	concordância
африканських	africana
африканських	africanos
африканських	africano
поезія	poesias
поезія	poesia
дала	dei
дала	deu
чернігівського	chernigov
філії	sucursais
філії	galhos
філії	ramos
філії	filiais
математика	matemática
математика	matemática
математика	matemática
знищити	destruam
знищити	destrua
знищити	destrói
знищити	destruir
знищити	indestrutível
знищити	eliminem
знищити	eliminar
знищити	elimine
знищити	exterminar
принца	principe
принца	prince
принца	príncipe
керівники	executivos
переміщення	movendo
переміщення	deslocação
переміщення	deslocamento
відчуття	sentimento
відчуття	sentindo
відчуття	sensação
відчуття	feeling
візантії	bizâncio
здійснено	migraram
знизу	abaixo
знизу	fundo
знизу	bottom
мотор	motor
запобігання	prevenir
запобігання	evitar
запобігання	evasão
запобігання	prevenção
етапу	fase
сигнал	sinal
сигнал	sinalizar
християнство	cristianismo
християнство	cristandade
знати	conhecendo
знати	sabendo
знати	conheça
знати	saiba
знати	sei
знати	sabe
готовий	pronto
готовий	preparados
готовий	pronta
готовий	prontos
готовий	preparado
викладання	colocação
обрання	eleito
обрання	eleita
обрання	eleitos
ціна	preço
ціна	preços
ціна	price
приймати	hospedagem
складання	agregação
складання	totalização
витрат	gastos
витрат	despesa
витрат	gasto
штати	estados
дитина	nenê
дитина	neném
дитина	bebé
дитина	bebê
дитина	baby
дитина	criança
постанова	decreto
боснії	bósnia
арена	arena
романів	novelas
романів	romances
поляки	postes
поляки	polos
поляки	poloneses
поляки	polacos
поляки	pólos
половину	metade
половину	meia
половину	meio
половину	half
особисті	personal
особисті	pessoal
особисті	pessoais
відновлено	retomou
відновлено	retomados
відновлено	retomada
відновлено	retomado
відновлено	reaberta
відновлено	restaurada
відновлено	restaurados
відновлено	restaurado
жак	jacques
японські	japonesa
японські	japonês
японські	japão
японські	japoneses
хімічна	químico
хімічна	químicos
хімічна	química
надають	fornecer
надають	forneça
надають	providenciar
надають	proporcionar
отримані	recebida
отримані	recebido
отримані	receberam
отримані	recebidos
отримані	recebeu
отримані	recebidas
богослов	teólogo
франс	frans
данія	dinamarca
перспективи	perspectivas
перспективи	perspectiva
перспективи	perspetiva
теперішній	presentes
теперішній	presente
приготування	preparo
приготування	preparação
ірландія	irlanda
луганськ	luhansk
перенесено	envolto
перенесено	embrulhado
перенесено	embrulhada
йшли	andei
йшли	andou
йшли	caminhou
перейти	jump
перейти	salto
перейти	saltar
перейти	pula
перейти	pular
перейти	goto
джонс	jones
джонс	johns
комедія	comédia
анджелес	angeles
буенос	buenos
мішель	michelle
мішель	michel
мішель	michèle
солдати	soldados
освітлення	iluminação
видавець	editor
видавець	editora
видавець	emissor
видавець	emitente
допомога	socorro
допомога	ajude
допомога	ajudar
допомога	ajuda
послідовність	seqüência
послідовність	sequência
послідовність	sequencia
дуб	quercus
дуб	carvalho
дуб	carvalhos
дуб	oak
думи	duma
громадсько	socio
реконструкція	renovação
реконструкція	reconstrução
початкова	inicial
початкова	iniciais
збір	recolha
збір	colecionar
снд	cis
снд	ic
снд	sci
снд	sia
снд	cei
використати	uso
використати	usar
використати	use
використати	utilizar
використати	utilização
давні	antiga
давні	antigo
давні	antigos
давні	antiguidade
давні	ancião
давні	olden
пустелі	deserto
пустелі	desert
пустелі	desertos
пустелі	desertos
зведення	síntese
зведення	resumo
зведення	sumário
ланки	lanca
ланки	lanka
розклад	horário
розклад	agendamento
розклад	programação
розклад	agendar
розклад	timeline
розклад	cronograma
розклад	cronologia
розклад	calendário
розклад	horário
карт	cartões
карт	cartas
карт	cards
вояки	soldados
суміші	mistura
суміші	mix
суміші	mixagem
суміші	misture
суміші	misturar
птах	ave
птах	bird
птах	passarinho
птах	pássaro
птах	aves
тулузи	toulouse
називає	chamadas
вступу	filiação
вступу	adesão
прийняли	aceitos
прийняли	aceites
прийняли	aceitado
прийняли	aceite
прийняли	aceita
прийняли	aceito
залежність	dependência
залежність	dependências
залежність	dependência
залежність	vício
залежність	vícios
залежність	dependência
подав	arquivado
недоліки	falhas
недоліки	defeitos
недоліки	inconvenientes
недоліки	desvantagens
плюс	plus
вирощування	cultivo
хорватія	croácia
вниз	down
зерна	grão
зерна	cereais
зерна	grãos
житлових	residencial
житлових	residenciais
частинами	peças
частинами	partes
файли	arquivos
файли	ficheiros
човнів	barcos
планується	previsto
надії	esperanças
надії	esperança
надії	hope
надії	esperanças
данило	daniel
данило	danilo
конфліктів	conflitos
рублів	rublos
наступна	seguinte
наступна	próximo
наступна	próxima
наступна	next
августа	augusta
кільця	argolas
кільця	anéis
слобода	sloboda
топ	topo
топ	top
дитяча	criança
глави	capítulos
ніна	nina
правопису	ortografia
замінити	substituir
замінити	substitui
замінити	substitua
замінити	substituição
концерти	concertos
концерти	shows
умовами	termos
олімпійська	olympic
олімпійська	olímpico
олімпійська	olímpica
олімпійська	olímpicos
журналів	troncos
журналів	toros
виходячи	presumindo
виходячи	assumindo
виходячи	supondo
дозволу	permissão
графіки	gráficos
графіки	grafos
графіки	parcelas
графіки	conspirações
графіки	gráficos
графіки	paradas
графіки	gráficos
минуле	passadas
минуле	passados
минуле	passado
сприйняття	percepção
вказують	indique
вказують	indiquem
вказують	indicar
євробачення	concurso
євробачення	competição
літо	verão
літо	summer
наса	nasa
свідчення	testemunhos
свідчення	testemunho
посіла	vitórias
посіла	ganha
посіла	vence
зможе	capaz
зможе	able
дітьми	crianças
дітьми	filhos
дітьми	miúdos
дітьми	kids
дітьми	crianças
дітьми	filhos
татари	tártaros
містами	vilas
науковець	cientista
науковець	cientistas
подібний	semelhante
подібний	similar
подібний	semelhantes
подібний	similares
виробник	vendedor
виробник	vendedores
виробник	fornecedor
виробник	produtora
виробник	produtor
виробник	fabricante
дах	telhado
дах	telhados
дах	teto
вивчає	aprende
вивчає	estudos
учень	aluno
учень	pupilo
учень	aluna
учень	pupila
західні	ocidental
західні	ocidentais
західні	western
західні	oeste
відвідувачів	visitantes
подвійна	duplicar
подвійна	dupla
подвійна	duplo
подвійна	dobro
згоди	consentir
згоди	consentimento
згоди	concord
згоди	concórdia
шахти	veios
жила	viveu
жила	vivi
жила	morava
жила	vivia
жила	vivido
науковців	cientistas
передано	passou
слава	slava
слава	glórias
слава	glória
слава	glory
доступні	disponível
доступні	disponíveis
доступні	disponivel
коледжі	colégios
коледжі	faculdades
коледжі	faculdade
коледжі	colégio
коледжі	college
коледжі	universidade
передній	front
передній	fachada
передній	frente
напрям	direção
напрям	direcção
відсоток	porcentagem
відсоток	percentual
відсоток	percentagem
відсоток	porcentagem
відсоток	percentagem
парафії	paróquia
парафії	freguesia
прості	simple
прості	simples
врятувати	salvamento
врятувати	resgate
задоволення	satisfação
задоволення	prazer
опубліковано	publicados
опубліковано	publicou
опубліковано	publicadas
опубліковано	publicada
опубліковано	publicado
опубліковано	publicado
опубліковано	postado
опубліковано	postou
опубліковано	postei
опубліковано	publicou
робили	fiz
робили	did
робили	fê
робили	fez
множини	plural
розглядати	tratem
розглядати	tratar
розглядати	trate
китайський	chineses
китайський	chinesa
китайський	chinês
енциклопедичний	enciclopédico
укріплення	fortificações
удмуртія	udmúrtia
дебют	estréia
дебют	estreia
пояснити	expliquem
пояснити	explicar
пояснити	explica
пояснити	explique
ґрунт	solo
ґрунт	solos
ґрунт	grunhido
герман	hermann
герман	alemã
герман	alemães
герман	alemão
герман	herman
гітарист	guitarrista
обставин	circunstâncias
обставин	circunstância
поверх	chão
поверх	pavimento
поверх	piso
поверх	andar
волинь	volínia
святкування	celebração
святкування	comemoração
колії	gabarito
колії	bitola
чорногорії	montenegro
олімпіади	olympic
олімпіади	olímpico
олімпіади	olímpica
олімпіади	olímpicos
повільно	slow
повільно	lento
повільно	lenta
повільно	devagar
повільно	devagarinho
повільно	lentamente
повільно	devagar
бойко	boyko
частинки	partículas
частинки	partícula
стівен	marcelo
стівен	estêvão
стівен	stephen
стівен	steven
рано	early
рано	cedo
китайські	chineses
китайські	chinesa
китайські	chinês
кривий	aleijado
очки	pontos
мен	meng
мен	maine
черв	verme
черв	minhoca
черв	vermes
черв	worm
музиці	music
музиці	música
музиці	musica
музиці	músicas
подія	incidência
подія	acontecimento
подія	evento
створюється	gerar
створюється	gerando
хвороба	doenças
хвороба	doença
хвороба	doenças
хвороба	doença
хвороба	enjoo
продовжували	continuaram
продовжували	continuação
продовжували	continuado
продовжували	continuou
гармата	canhões
гармата	cannon
гармата	canhão
гармата	pistola
гармата	gun
гармата	arma
перенаправлення	redireccionar
перенаправлення	redirecionamento
перенаправлення	redirecionar
перенаправлення	reorientação
перенаправлення	redirecionamento
вартості	patente
вартості	rank
вартості	posto
стандарт	estandarte
стандарт	norma
стандарт	padrão
стандарт	standard
зовні	fora
консул	cônsul
авіація	aviação
зникнення	sumiço
зникнення	desaparecimento
зникнення	desaparecimentos
зникнення	ameaçada
зникнення	ameaçadas
зникнення	extinção
севастополь	sebastopol
складні	ansiosas
складні	ansioso
складні	ansiosos
складні	ansiosa
складні	complexas
складні	complexo
складні	complexos
складні	complexa
складні	desafiante
складні	desafiador
складні	desafiar
складні	desafiando
місія	missão
місія	missao
місія	mission
геологія	geologia
синій	blue
синій	azul
синій	azuis
фахівець	professional
фахівець	profissionais
фахівець	profissional
гміна	comuna
нації	nacionalidade
нації	nação
нації	nation
нації	nacionalidades
луки	pradarias
луки	prados
луки	prados
луки	meadows
зовнішня	externas
зовнішня	externo
зовнішня	externos
зовнішня	externa
зовнішня	exteriores
зовнішня	exterior
передача	transmitindo
передача	cometer
передача	comete
довести	provar
довести	prove
грец	graetz
бібліотеку	biblioteca
пропозиція	oferecendo
пропозиція	oferenda
пропозиція	ofereça
пропозиція	oferta
пропозиція	oferecer
пропозиція	proposta
пропозиція	proposição
пропозиція	sugestão
пропозиція	proposta
адміністративні	administrativa
адміністративні	administrativos
адміністративні	administrativas
адміністративні	administrativo
єпархія	eparquia
очищення	limpeza
очищення	limpando
очищення	limpar
очищення	limpezas
вірш	poema
вірш	poesia
вірш	verso
вірш	versos
вірш	versículo
юрист	jurista
юрист	jurista
юрист	advogada
юрист	advogado
суміш	mistura
суміш	mix
суміш	mixagem
суміш	misture
суміш	misturar
суміш	mistura
ставки	apostas
ставки	aposta
ставки	aposta
ставки	apostas
ставки	apostar
ставки	apostando
прийом	admitindo
прийом	admitir
прийом	recepção
прийом	receção
шрі	sri
френк	frank
рейху	reich
вистави	espetáculo
природу	wildlife
оренду	aluguel
оренду	renda
збору	aquisição
збору	aquisições
залишилося	remanescente
залишилося	restante
залишилося	restantes
залишилося	permanecendo
художня	art
художня	arte
несподівано	subitamente
несподівано	inesperadamente
широкі	vasto
широкі	ampla
широкі	amplo
препарат	formulação
заборонено	proibida
заборонено	proibidos
заборонено	proibidas
заборонено	proibido
заборонено	proibida
заборонено	proibidos
заборонено	proibidas
заборонено	proibido
заборонено	recusado
заборонено	negado
заборонено	negou
заборонено	negada
заборонено	recusada
реєстрації	cadastros
реєстрації	registos
реєстрації	inscrições
реєстрації	registros
мислення	pensamento
мислення	pensando
мислення	pensar
цивілізації	civilização
вбити	mate
вбити	kill
вбити	matem
вбити	matar
вбити	mata
вбити	matar
парі	apostar
парі	aposta
парі	bet
тестування	testando
тестування	ensaios
тестування	teste
тестування	testes
тестування	ensaio
сліди	rasto
сліди	trail
сліди	trilha
сліди	trilho
сліди	rastro
сліди	trilhas
сліди	trilhos
сліди	faixas
сліди	traces
сліди	traços
сліди	vestígios
сліди	trilhas
сліди	trilhos
добрі	gentil
добрі	bondoso
добрі	tipo
печери	grutas
печери	cavernas
ганс	hans
дитинство	infância
вузол	nó
вузол	nódulo
вузол	peer
вузол	organizador
вузол	hospedeiro
вузол	anfitrião
вузол	host
вузол	apresentador
вузол	acolhimento
вузол	nó
вузол	gânglio
перебуваючи	permanecendo
перебуваючи	ficar
перебуваючи	ficando
норвегія	noruega
додатковий	complementares
додатковий	complementar
додатковий	complementaridade
додатковий	facultativa
додатковий	opcionais
додатковий	opcional
додатковий	facultativo
додатковий	avançados
додатковий	avançado
додатковий	avançada
додатковий	advanced
додатковий	avançadas
додатковий	figurante
додатковий	extra
колонія	colônia
колонія	colónia
королі	kings
королі	reis
королі	monarcas
рухи	movimentos
катастрофи	catástrofe
катастрофи	calamidades
катастрофи	catástrofes
катастрофи	desastres
обробка	manuseamento
обробка	manipulação
обробка	movimentação
обробка	processamento
обробка	transformação
обробка	processando
обробка	processando
обробка	analisando
зробила	feitos
зробила	feita
зробила	feito
зробила	made
бойового	moral
більший	maiores
більший	maior
більший	maiores
більший	maior
верховна	verkhovna
горького	gorky
щоправда	embora
культурні	cultural
культурні	culturais
культурні	cultivado
культурні	cultivados
культурні	cultivadas
культурні	cultivada
міфологія	mitologia
дійсний	válidos
дійсний	válido
дійсний	válida
дійсний	válidas
арк	arc
арк	arco
зареєстровано	registrada
зареєстровано	registada
зареєстровано	registrado
зареєстровано	registado
зареєстровано	registados
майдан	maidan
майдан	rotunda
колеса	rodas
вірменська	armênio
вірменська	arménia
вірменська	arménio
вірменська	armênios
вірменська	armênia
збільшується	aumentos
збільшується	aumenta
товари	bens
товари	mercadoria
товари	mercadorias
виконати	realizar
виконати	executar
виконати	execute
виконати	executem
виконати	executar
виконати	corra
виконати	run
виконати	correr
виконати	corre
кіл	círculos
кіл	estaca
художні	artística
художні	artístico
художні	artísticas
календар	calendário
кракові	cracóvia
пошуки	procuras
пошуки	pesquisas
пошуки	buscas
розділи	secções
розділи	seções
розділи	capítulos
дошки	tabuleiro
дошки	tábua
дошки	prancha
дошки	diretoria
поетів	poetas
увага	cuidado
увага	atençao
увага	atenção
увага	aviso
увага	advertência
прапори	flags
прапори	bandeiras
спробу	tentativa
діви	virginis
чорне	preta
чорне	black
чорне	preto
чорне	negro
чорне	pretas
перенесення	transmissão
перенесення	transferências
перенесення	transmita
перенесення	transmitir
перенесення	transmite
перенесення	transferindo
перенесення	transfer
перенесення	transferência
перенесення	transferir
прибули	chegou
прибули	chegaram
прибули	cheguei
спільнота	grupo
спільнота	agrupar
спільнота	comunidade
займаються	envolver
важливо	importante
важливо	importantes
почати	comece
почати	comecem
почати	iniciar
почати	começa
почати	início
почати	começar
розуміє	entende
розуміє	compreende
фабрики	fábricas
абу	abu
абу	abou
розвиваються	desenvolver
розвиваються	desenvolvendo
побудувати	construir
побудувати	construa
побудувати	build
побудувати	constrói
побудувати	construir
організовано	ordenados
організовано	resolvido
організовано	classificadas
янська	eslavônico
конгрес	congresso
конгрес	congressos
фрагменти	fragmentos
фрагменти	excertos
фрагменти	trechos
гімн	hino
гімн	hino
технічна	técnicos
технічна	técnico
технічна	técnica
лейтенанта	tenente
більші	maiores
більші	maior
географічні	geográficos
географічні	geográfico
географічні	geográfica
географічні	geográfico
географічні	geográfica
хана	han
знов	novamente
кріс	chris
кріс	cris
кріс	kris
скотт	scott
католики	católicos
викладачі	educadores
трамвай	eléctrico
трамвай	bonde
передати	transmita
передати	transmitir
передати	transmite
передати	cometer
передати	transmita
передати	passe
передати	passar
передати	passa
передати	pass
охолодження	refrigeração
охолодження	resfriamento
охолодження	arrefecimento
оскар	oscar
оскар	óscar
оскар	oskar
геннадій	gennady
будова	composição
відповідності	correspondência
відповідності	correspondências
відповідності	correspondentes
відповідності	correspondência
голосу	voice
голосу	voz
клієнтів	clientes
клієнтів	clientes
підтримую	apoio
підтримую	suporte
підтримую	apoios
підтримую	aprovar
підтримую	aprova
підтримую	aprove
підтримую	suportando
підтримую	apoiar
підтримую	apoiando
представлено	representada
представлено	representado
представлено	representados
представлено	representadas
представлено	representou
прагнення	ambições
фінансові	financeiro
фінансові	financeira
втік	escapou
втік	fugiu
втік	escaparam
втік	fugiu
втік	fugiram
записав	gravou
записав	gravado
записав	registrado
записав	gravados
підземних	infernos
поведінка	comportamentos
поведінка	comportamentos
поведінка	comportamento
поведінка	virtudes
поведінка	virtude
поведінка	comportamentos
поведінка	comportamento
єпископи	bispos
стандартів	normas
стандартів	padrões
херсон	kherson
важливий	importante
важливий	importantes
страхування	seguros
страхування	seguradora
страхування	seguro
фрагмент	fragmento
фрагмент	excerto
фрагмент	trecho
кін	keen
кін	quin
кін	keane
трапляються	acontecem
трапляються	acontecer
трапляються	aquece
інтерфейс	interface
інтерфейс	interfaces
ядерної	nuclear
ядерної	nucleares
пані	milady
пані	senhora
пані	madame
пані	senhoritas
пані	senhoras
пані	damas
пані	moça
пані	senhora
пані	dama
пані	sra
літопис	crônica
літопис	chronicle
літопис	crónica
важкі	deutschland
перейменувати	renomear
білоруський	bielorrussa
білоруський	bielorrusso
човни	barcos
султан	sultana
султан	sultão
султан	sultan
промислові	industrial
промислові	industriais
акула	tubarões
акула	shark
акула	tubarão
елізабет	isabel
елізабет	elizabeth
грали	jogado
грали	jogou
грали	tocou
грали	joguei
грали	jogaram
грецький	grega
грецький	grécia
грецький	gregos
грецький	grego
корони	coroa
корони	crown
мельник	melnyk
марина	marina
кухня	culinária
кухня	cozinha
кухня	gastronomia
кухня	cozinha
містяться	continham
містяться	continha
містяться	contidos
містяться	contidas
містяться	contido
містяться	contida
містяться	contém
князі	implora
дисертації	tese
дисертації	teses
плавець	nadador
плавець	nadadora
академічний	acadêmica
академічний	académico
академічний	acadêmico
академічний	académica
фантастичні	fantásticas
фантастичні	fantástica
фантастичні	fantástico
убитий	assassinado
убитий	assassinadas
убитий	assassinada
убитий	assassinados
рухів	movimentos
мирний	pacífico
мирний	pacífica
аспекти	aspetos
аспекти	aspectos
досягли	atingido
досягли	alcançada
досягли	alcançado
досягли	alcançou
досягли	alcançadas
армійський	exército
армійський	tropa
армійський	army
суддів	juízes
суддів	juizes
вгору	ascendente
батареї	pilha
батареї	bateria
акад	akad
релігійна	religiosos
релігійна	religiosa
релігійна	religioso
релігійна	religiosas
сектор	sector
сектор	setor
техас	texas
браун	marrom
браун	brown
браун	castanhos
браун	castanhas
браун	castanha
браун	castanho
браун	braun
друзі	friends
друзі	amigos
друзі	amigas
обчислення	calcula
обчислення	calcular
обчислення	calcule
обчислення	calculando
обчислення	calculista
обчислення	computação
обчислення	informática
обчислення	cálculos
обчислення	cálculo
обчислення	cálculos
янський	jansky
авто	auto
авто	automático
авто	carro
авто	automóvel
злочини	crime
злочини	massacre
злочини	crimes
злочини	transgressões
спеціалістів	profissionais
кладовище	cemitério
кладовище	cemitério
дід	ded
дід	avô
дід	vovô
дід	avo
звинувачення	encargos
звинувачення	cobranças
звинувачення	acusações
звинувачення	débitos
звинувачення	acusação
звинувачення	acusação
звинувачення	acusações
отець	pai
отець	padre
намагаючись	tentar
намагаючись	tentando
копій	exemplares
копій	cópias
бойовики	acção
бойовики	action
бойовики	ação
ена	aisne
ена	ana
ввп	pib
здібності	habilidades
здібності	capacidades
здібності	potências
здібності	poderes
здібності	powers
здібності	competências
ростуть	crescer
ростуть	cresce
ростуть	crescem
ростуть	cresçam
ростуть	cresça
множина	conjunto
множина	definir
множина	set
множина	definido
іслам	islam
іслам	islã
іслам	islamismo
іслам	islão
максима	maxima
валенсія	valencia
валенсія	valência
завантаження	carregar
завантаження	carga
завантаження	carregando
завантаження	carregamento
завантаження	bota
завантаження	boot
цін	qing
тривало	durou
тривало	duraram
дисципліни	disciplina
включені	incluído
включені	incluídas
включені	incluso
включені	incluido
включені	incluídos
операцію	transação
операцію	transacção
механізми	mecanismos
конструкцій	construções
організаторів	organizadores
вагою	pesagem
вагою	pesando
традиція	tradições
традиція	tradição
здатний	capaz
здатний	capazes
показати	visualização
показати	exibição
показати	exibir
показати	renderização
показати	mostra
показати	espetáculo
показати	mostrar
показати	show
фронтах	frentes
форум	fórum
форум	foro
форум	forum
капітал	capitais
капітал	capital
капітал	estoque
капітал	existências
капітал	stock
капітал	principal
бургундія	burgundy
бургундія	borgonha
легка	facil
легка	fácil
легка	easy
легка	calma
ознакою	indicações
онтаріо	ontário
мілан	milão
мілан	milan
мілан	milão
мілан	milano
спостережень	observações
канали	canais
канали	canais
невідомі	desconhecida
невідомі	desconhecidos
невідомі	desconhecidas
невідомі	desconhecido
згоден	concordar
згоден	concorda
згоден	concordam
згоден	concordo
дол	dol
лікарів	medicos
лікарів	doutores
лікарів	médicos
стратегії	estratégias
стратегії	estratégia
письма	escrituras
письма	escritura
казки	contos
казки	tales
завершено	completou
завершено	concluída
завершено	concluído
завершено	concluídas
завершено	concluídos
завершено	terminei
завершено	terminou
завершено	acabado
завершено	concluído
завершено	terminado
завершено	terminada
азія	ásia
представляють	representem
представляють	representar
представляють	represente
представляють	representam
розроблено	desenvolvido
розроблено	desenvolvidas
розроблено	desenvolvidos
розроблено	desenvolvida
розроблено	desenvolveu
розроблено	concebidos
розроблено	projetado
розроблено	desenhado
розроблено	concebido
розроблено	projetada
колі	collie
колі	colo
колі	lap
входу	login
зіграла	gesso
зіграла	elenco
кароліна	caroline
кароліна	carolina
кароліна	karolina
кароліна	carolina
атмосфери	atmosferas
близький	fecha
близький	feche
близький	perto
близький	close
близький	fechar
підтримувати	manter
хвиля	onda
хвиля	acenar
хвиля	wave
стародавній	antiga
стародавній	antigo
стародавній	antigos
стародавній	antiguidade
стародавній	ancião
учитель	professora
учитель	professor
графіка	trama
графіка	conspiração
графіка	parcela
графіка	enredo
графіка	gráfico
графіка	grafo
графіка	gráficos
ключ	radical
ключ	radicais
ключ	chave
ключ	tecla
ключ	chaves
ключ	key
кільце	ring
кільце	ringue
кільце	anel
застосуванням	horripilante
цінності	valores
ділянку	região
комахи	insetos
комахи	insectos
комахи	insecto
комахи	insetos
комахи	inseto
постійний	sustentado
постійний	sustentou
постійний	sustentada
постійний	permanente
постійний	permanentes
постійний	constante
постійний	constantes
постійний	persistente
постійний	persistência
постійний	persistentes
сіль	sel
сіль	sal
сіль	sais
сіль	sil
доки	ate
доки	até
просування	promoções
просування	promoção
рей	rey
рей	rei
рей	raia
рей	ray
доповнення	completação
доповнення	finalização
доповнення	conclusão
доповнення	complemento
доповнення	complementar
запуск	lançar
запуск	lançamento
запуск	inicialização
запуск	arranque
запуск	começando
запуск	iniciando
дом	dom
моє	meu
моє	mina
моє	minha
повноважний	plenipotenciário
чистий	limpo
чистий	limpe
чистий	limpar
чистий	limpa
гімназія	ginásio
відображає	reflete
відображає	reflecte
відображає	reflita
маре	marais
молдова	moldávia
єва	eva
єва	ewa
