kategória	categoría
game	partido
game	xogo
game	videoxogos
game	de
éjjel	noite
éjjel	pola
éjjel	noites
követett	seguido
követett	o
követett	seguiron
követett	seguín
nyomás	presión
kikötő	porto
próbálta	intentei
próbálta	intentou
próbálta	tratamos
próbálta	tentei
próbálta	tentou
megszállás	ocupación
játszani	tocar
játszani	xogar
játszani	xogan
játszani	xogo
ismertek	coñecido
ismertek	coñecidos
ismertek	de
francis	francis
alkotás	creación
logikai	lóxica
hangot	son
hangot	de
hangot	parece
kört	círculo
egyedülálló	cada
egyedülálló	simple
egyedülálló	soa
egyedülálló	só
egyedülálló	única
egyedülálló	único
egyedülálló	único
egyedülálló	únicas
kiemelés	promoción
kiemelés	ascenso
dalokat	cancións
dalokat	canción
dalokat	escribir
szereti	gusta
szereti	gústalle
szereti	me
szereti	quéreme
szereti	ama
szereti	quérete
szereti	quere
írj	escribir
írj	escribe
írj	escribo
kerek	redondo
kerek	redondos
kerek	xira
kerek	arredor
kerek	preto
demokrata	democrático
délután	tarde
délután	bos
délután	tardes
délután	serán
statisztika	estatísticas
lőtt	disparou
liberális	liberais
liberális	liberal
firenze	florence
technológia	tecnoloxía
okok	razóns
okok	polas
okok	motivos
okok	provoca
okok	causa
okok	causas
okok	que
szint	niveis
szint	nivel
alias	alias
vígjáték	comedia
vígjáték	a
mac	mac
musical	musical
musical	musicais
ára	prezos
ára	prezo
ára	precio
ára	caché
ára	valor
ára	incalculábel
howard	howard
különálló	separar
előzetes	antes
történetek	historias
történetek	as
tárgy	obxecto
tárgy	que
tárgy	suxeito
tárgy	tema
tárgy	materia
skip	skip
skip	mo
hatékony	efectivas
hatékony	efectiva
hatékony	efectivo
hatékony	efectivos
hatékony	eficaces
hatékony	eficaz
hatékony	a
renault	renault
viták	debates
viták	discusións
teszt	probar
teszt	proba
teszt	exame
teszt	probas
teszt	de
teszt	test
teszt	exames
teszt	probas
teszt	probando
lányok	as
lányok	ás
lányok	rapazas
lányok	mozas
lányok	nenas
cup	cunca
cup	café
eléri	chega
ingyenes	libre
ingyenes	libres
ingyenes	balde
beépített	construida
beépített	construíu
beépített	construín
beépített	construímos
beépített	de
rovarok	insectos
rovarok	bugs
rovarok	myers
szentély	templo
napok	días
előadók	artistas
előadók	de
pártok	dos
pártok	festas
pártok	partidos
akció	acción
irán	irán
futott	marcharon
futott	sen
személyzet	persoal
személyzet	tripulación
személyzet	equipo
személyzet	persoal
személyzet	bastón
személyzet	de
személyzet	plantilla
rekord	de
rekord	gravar
rekord	disco
vezeti	corre
házak	casas
házak	fogares
hangok	soa
hangok	parece
hangok	sons
hangok	en
hangok	sona
hangok	voces
force	forza
force	a
force	policía
force	exército
vad	salvaxe
vad	salvaxes
aláírt	asinado
esetek	casos
esetek	caixas
úszás	nadar
úszás	baño
úszás	nado
úszás	nadando
úszás	nadar
úszás	piscina
úszás	á
úszás	a
úszás	nado
csoportban	grupo
csoportban	de
francesco	francesco
falvak	aldeas
falvak	pobos
tudtam	sabía
tudtam	que
tudtam	sabían
tudtam	o
kereskedelem	o
kereskedelem	comercio
kereskedelem	comercio
kereskedelem	trocar
kereskedelem	comercial
kereskedelem	oficio
elvileg	debía
elvileg	que
elvileg	supón
elvileg	suponse
elvileg	supostamente
elvileg	se
elvileg	teño
elvileg	supúñase
bernard	bernard
ünnepi	de
ünnepi	vacacións
erőteljes	poderosa
erőteljes	poderosos
erőteljes	poderoso
sűrű	groso
szülők	pais
szülők	os
űrhajós	astronauta
racing	de
racing	carreiras
követni	seguir
követni	seguindo
követni	seguintes
követni	seguinte
követni	seguir
követni	seguen
követni	siga
résztvevők	participantes
megerősítette	confirmado
vihar	treboada
vezetők	encargados
vezetők	líderes
vezetők	os
fantasy	fantasía
bobby	bobby
szoftver	software
meghal	morre
szótár	vocabulario
írása	escribir
írása	a
írása	escribía
írása	facendo
írása	súas
írása	escrita
írása	escribe
témák	temas
témák	temas
témák	suxeitos
formula	fórmula
moon	lúa
moon	moon
döntetlen	unha
döntetlen	os
döntetlen	gravata
döntetlen	átenos
döntetlen	garavata
döntetlen	debuxar
döntetlen	que
döntetlen	os
döntetlen	absorber
döntetlen	sur
döntetlen	debuxaría
repült	sobre
oroszok	rusos
oroszok	os
mindennapi	cotiá
latinul	latín
másodszor	segundo
másodszor	segunda
america	américa
america	ee
america	america
america	estados
america	unidos
america	uu
america	nos
terjed	se
terjed	estendeu
terjed	a
terjed	espállase
ellenség	inimigo
ellenség	inimigos
ellenség	inimigos
részek	partes
termék	produto
termék	produtos
termék	orixe
kémia	química
lényeges	relevante
lényeges	relevantes
lényeges	esenciais
lényeges	esencial
pályaudvar	comisaría
pályaudvar	estación
hősök	heroes
hősök	son
hősök	heroínas
támogatást	apoio
támogatást	apoiar
támogatást	de
ellentétes	contrario
ellentétes	pola
ellentétes	contra
ellentétes	contrario
ellentétes	oposta
ellentétes	opostas
örökség	herdanza
egyenesen	en
egyenesen	directo
egyenesen	dereito
apa	pai
apa	papá
átmérője	diámetro
caesar	césar
halász	pescador
kisebbségi	minoría
lost	perdeu
lost	perderon
lost	perdín
lost	perdemos
lost	perdido
georges	georges
részvétel	participación
részvétel	participar
részvétel	participación
részvétel	implicación
részvétel	participación
oroszlán	leóns
vera	vera
mezőgazdaság	agrícolas
mezőgazdaság	agrícola
mezőgazdaság	agricultura
mezőgazdaság	a
richárd	richard
szeme	os
szeme	ollos
szeme	ollo
szeme	ollos
szeme	visual
tánc	baile
tánc	baila
tánc	bailar
tánc	danza
tánc	baile
tánc	bailando
tánc	bailar
tánc	bailaba
fantasztikus	fantástico
fantasztikus	fantástica
steven	steven
off	a
forgalom	tráfico
véres	sangue
véres	o
véres	maldito
véres	idiota
véres	malditos
lefelé	abaixo
giuseppe	giuseppe
védelme	protexe
védelme	protección
guy	tipo
guy	home
bay	baía
ellenállás	resistencia
ellenállás	a
szicília	sicilia
forgatókönyv	guión
automatikus	automaticamente
automatikus	automático
hölgy	señora
hölgy	dama
hölgy	muller
hölgy	nai
érdekel	me
érdekel	interesaba
érdekel	interesábame
érdekel	interesados
érdekel	interesado
érdekel	interese
érdekel	interesa
érdekel	interesada
érdekel	importa
érdekel	igual
érdekel	me
felkelők	rebeldes
munkás	traballador
munkás	social
munkás	obreiro
munkás	obreiros
munkás	parado
jelek	sinais
jelek	sinais
megszületett	nacín
megszületett	naceu
megszületett	nacer
megszületett	naciches
megszületett	nacen
prágai	praga
érezte	sentía
érezte	sentíame
érezte	que
érezte	sentín
pszichológia	psicoloxía
pszichológia	de
fáj	dano
fáj	ferido
fáj	dor
fáj	moito
fáj	doe
finom	delicioso
erik	eric
nézni	vendo
nézni	a
nézni	as
nézni	ver
nézni	mirando
nézni	mirar
nézni	observando
hős	heroe
gyönyörű	fermoso
gyönyörű	bonita
gyönyörű	fermosa
gyönyörű	precioso
gyönyörű	fermosas
free	libre
free	libres
free	balde
vietnami	vietnam
vietnami	vietnamita
vietnami	vietnamitas
vietnami	vietnam
tervező	estilista
legfelsőbb	corte
legfelsőbb	suprema
legfelsőbb	supremo
korlátozott	limitado
korlátozott	limitada
vadász	caza
segítség	axudar
segítség	a
segítség	axuda
segítség	evitalo
vonatok	trens
érinti	afecta
érinti	á
fegyvert	arma
fegyvert	brazos
fegyvert	armas
oldalra	lado
oldalra	secundarios
valahogy	algunha
valahogy	dalgún
valahogy	xeito
valahogy	dalgunha
valahogy	maneira
nyomda	imprenta
angliai	inglaterra
iráni	irán
ezalatt	tanto
ezalatt	mentres
banda	banda
banda	forzados
emelkedik	aumento
vezér	líder
vizuális	visual
vizuális	visuais
mindenhol	todas
mindenhol	as
mindenhol	partes
mindenhol	por
mindenhol	en
mindenhol	everywhere
mindenhol	todo
mindenhol	todos
elemei	elementos
haladó	avanzado
haladó	avanzada
cannes	cannes
vlagyimir	vladimir
nyomtatott	impreso
engedély	licencia
engedély	permiso
engedély	permiso
jelenet	escena
jelenet	escea
módszerek	métodos
módszerek	os
zenés	musical
zenés	musicais
bor	viño
leírt	descrito
felvonás	acto
felvonás	actuar
ellenőrzés	control
ellenőrzés	controlar
ellenőrzés	inspección
ellenőrzés	cheque
ellenőrzés	comprobalo
kérésére	petición
szerencsés	afortunada
szerencsés	sorte
szerencsés	afortunado
szerencsés	con
szerencsés	de
dinoszauruszok	dinosauros
dinoszauruszok	os
dinoszauruszok	de
dinoszauruszok	dinosauro
dinoszauruszok	dinosauros
falusi	aldea
falusi	da
falusi	pobo
falusi	vila
heavy	pesada
heavy	pesados
heavy	pesado
heavy	forte
heavy	pesa
heavy	moito
heavy	peso
heavy	intenso
szolgáltatások	servizos
szolgáltatások	os
fotó	foto
futam	carreira
futam	raza
futam	a
futam	internacional
szervek	órganos
szervek	corpos
szervek	corpo
szervek	os
gaga	gaga
kelly	kelly
britek	a
britek	británico
britek	británica
britek	británicos
britek	británicas
britek	inglesa
alt	al
igazából	en
igazából	realidade
igazából	a
igazából	de
igazából	feito
igazából	realmente
utánpótlás	de
utánpótlás	subministración
gyere	ven
gyere	vamos
gyere	veña
tulajdonos	dono
határon	fronteira
szolgáltatás	servizos
szolgáltatás	os
szolgáltatás	servizo
szolgáltatás	de
képzett	adestrados
képzett	para
képzett	adestrada
képzett	adestrado
bevétel	os
bevétel	ingresos
bevétel	do
bevétel	ingreso
bevétel	renda
oliver	oliver
kaliforniai	california
polgár	cidadán
tökéletesen	perfectamente
tökéletesen	pasar
rajongói	ventiladores
gáz	gas
gáz	gasolina
gáz	de
gáz	gases
kommunikáció	comunicación
folytatódott	continuou
vállalatok	empresas
vállalatok	corporacións
vállalatok	empresas
vállalatok	as
vállalatok	compañías
folyamatok	procesos
ideális	ideal
ideális	ideais
adatbázis	base
adatbázis	de
adatbázis	datos
szokatlan	estraño
hagyományok	tradicións
példák	exemplos
santiago	santiago
light	luz
anyaga	materiais
anyaga	material
anyaga	prima
oszlop	columna
oszlop	retagarda
utazó	viaxando
formák	formas
formák	de
formák	formas
formák	forma
formák	documentos
hidrogén	de
hidrogén	hidróxeno
értékek	valores
váratlanul	inesperado
díszített	condecorado
hír	noticias
hír	noticia
hír	novas
megtörtént	lle
megtörtént	pasou
megtörtént	ocorreu
megtörtént	aconteceu
megtörtént	sucedeu
megtörtént	que
képzés	formación
képzés	estudan
képzés	adestramento
ken	ken
kéz	mans
kéz	man
kéz	as
kéz	man
kéz	mans
létrehozása	crear
létrehozása	creamos
létrehozása	unha
létrehozása	crean
létrehozása	creación
létrehozása	crear
létrehozása	creando
modellek	modelos
macska	gato
macska	ao
beszélő	falando
beszélő	de
beszélő	falar
beszélő	a
beszélő	falo
beszélő	con
beszélő	falar
beszélő	falando
irányított	dirixida
harminc	trinta
fejlesztés	desenvolvemento
fejlesztés	da
fejlesztés	de
fejlesztés	xapón
fejlesztés	proxecto
fejlesztés	mellora
fejlesztés	vexas
fejlesztés	mellor
kormányzat	goberno
kormányzat	do
dokumentum	documento
dokumentum	documentos
útvonal	ruta
útvonal	camiño
útvonal	senda
útvonal	seu
ördög	demo
ördög	diaño
érem	medalla
páratlan	único
páratlan	únicas
letartóztatták	arrestados
letartóztatták	arrestaron
letartóztatták	deteñan
letartóztatták	o
társa	socio
zavar	te
zavar	molesta
zavar	molestes
zavar	molestarte
zavar	importa
zavar	trastorno
zavar	desorde
részlet	detalle
részlet	detalles
nyilvánvaló	obvio
nyilvánvaló	obvia
nyilvánvaló	evidentes
nyilvánvaló	normal
nyilvánvaló	fixo
nyilvánvaló	claro
nyilvánvaló	claro
nyilvánvaló	obviamente
folytatása	continuou
küldetés	misión
műsorvezető	anfitrión
sejtek	as
sejtek	células
kedvéért	deus
kedvéért	amor
kedvéért	polo
kedvéért	ben
kedvéért	bendito
kedvéért	dios
várt	se
várt	esperaba
várt	que
várt	agardaba
china	china
kongresszus	congreso
valóság	realidade
valóság	a
tengeren	mar
völgyben	val
völgyben	da
völgyben	valley
kezelés	terapia
kezelés	de
kezelés	tratamento
kezelés	tratamentos
kezelés	trato
nelson	nelson
bőr	coiro
bőr	o
bőr	pel
bőr	ósos
felhasználói	usuario
felhasználói	de
őshonos	nativo
őshonos	onde
őshonos	terra
hegyen	montaña
hegyen	montañosa
hegyen	outeiro
hegyen	hill
hegyen	outeiros
hegyen	924
csík	de
dobok	batería
dobok	tambores
dobok	os
franklin	franklin
útvonalon	ruta
tilos	prohibido
tilos	prohibidas
szárny	nunha
szárny	á
szárny	as
szárny	ás
kifejlesztett	desenvolveu
kifejlesztett	desenvolvido
kifejlesztett	desenvolvidos
kifejlesztett	desenvolvemos
kifejlesztett	o
fred	fred
helyesen	ben
jelölő	teas
angyal	anxo
jelző	teas
arsenal	arsenal
arsenal	o
bull	touro
vélemény	opinión
vélemény	que
vélemény	a
vélemény	na
vélemény	opinión
vélemény	opinións
megsérült	feridos
megsérült	dano
megsérült	ferido
szimfonikus	sinfonía
értelmes	sensible
akartam	quería
akartam	que
akartam	quixen
gyűrű	anel
gyűrű	aneis
borító	a
borító	cubrir
borító	cuberto
borító	cuberta
borító	cobre
stuart	stuart
stuart	estuardo
gyilkosság	homicidio
gyilkosság	cometidos
gyilkosság	asasinatos
gyilkosság	un
gyilkosság	homicidio
gyilkosság	asasinato
gyilkosság	asasino
stewart	stewart
környéken	barrio
aláírás	asinado
marx	marx
környezeti	ambientais
táj	paisaxe
extra	de
extra	máis
extra	extra
extra	un
europe	europa
europe	en
megfigyelhető	observable
hadosztály	división
érzem	sinto
érzem	sentir
érzem	que
érzem	síntome
érzem	sensación
érzem	sentir
érzem	sentimento
alfa	chan
roll	dados
roll	o
roll	roll
roll	rolo
fegyverek	armas
fegyverek	as
fegyverek	armamento
fegyverek	arma
fegyverek	armas
fegyverek	fusís
fegyverek	as
fegyverek	armados
fegyverek	metralladoras
fegyverek	brazos
fegyverek	armas
vasárnapi	domingo
vasárnapi	domingos
vasárnapi	dominical
orgona	órgano
fejét	cabeza
fejét	a
legfelső	do
legfelső	enriba
legfelső	20
legfelső	cima
legfelső	superior
haladás	progreso
haladás	proceso
haladás	progresos
haladás	segue
fejlesztett	desenvolveu
fejlesztett	desenvolvido
fejlesztett	desenvolvidos
fejlesztett	desenvolvemos
fejlesztett	o
vélemények	opinión
vélemények	opinións
vélemények	opinión
vélemények	que
vélemények	a
vélemények	na
temetés	funeral
temetés	enterro
mag	sementes
mag	semente
mag	sementes
virtuális	virtual
építkezés	construción
építkezés	construcción
építkezés	construír
építkezés	construtora
diák	estudante
diák	estudantes
diák	alumno
fürdő	baño
fürdő	cuarto
fürdő	baño
kevéssé	lixeiramente
medve	oso
medve	osiño
gyarmati	colonial
rolling	rolling
nulla	cero
nyelve	lingua
tudás	coñecemento
tudás	coñecía
tudás	coñecementos
moore	moore
szentek	santos
felügyelő	inspector
felügyelő	comisario
technológiai	tecnolóxica
ellenőrzése	o
elkövetett	cometeu
elkövetett	cometido
elkövetett	cometiches
elkövetett	cometeses
elkövetett	cometer
elkövetett	compromiso
elkövetett	cometidos
elkövetett	comprometido
elkövetett	coa
design	deseño
design	deseñar
nukleáris	nuclear
nukleáris	nucleares
vezetés	liderado
vezetés	conducir
vezetés	conducindo
vezetés	a
meghatározása	definición
meghatározása	de
meghatározása	determinación
foglalkozás	profesión
foglalkozás	ocupación
tehetséges	talento
tehetséges	con
tehetséges	talento
tehetséges	talentosa
emlékek	lembranzas
emlékek	recordos
emlékek	memoria
konkrétan	especificamente
apple	mazá
apple	apple
apple	asadas
apple	mazás
ablak	fiestras
ablak	fiestra
ablak	xanela
ablak	pola
elismerte	mañá
mozgó	movéndose
mozgó	aquí
mozgó	de
vonalak	liñas
vonalak	de
vonalak	trincheiras
vonalak	frases
talaj	chan
talaj	terra
talaj	terreo
talaj	chan
talaj	terra
rendelt	que
rendelt	atención
rendelt	pedimos
erőszakos	violentos
erőszakos	violenta
erőszakos	violentas
erőszakos	violento
erőszakos	violencia
erőszakos	violencia
erőszakos	a
kocsi	carriño
kocsi	coche
kocsi	auto
kocsi	carro
kocsi	fantasma
hegedű	violín
foglalkozása	profesión
foglalkozása	ocupación
tizenegy	once
bruno	bruno
rejtett	oculto
rejtett	oculta
rejtett	ocultas
rejtett	escondidos
rejtett	escondidas
kézi	manual
por	po
por	pó
por	das
por	tocador
szellem	pantasma
szellem	espírito
szellem	espírito
szellem	o
szellem	déixate
magán	privadas
magán	privado
magán	privada
magán	privados
magán	raso
magán	soldado
évfordulója	aniversario
másodperc	segundos
másodperc	segundo
másodperc	segunda
frissen	fresco
frissen	fresca
frissen	frescos
frissen	descarado
frissen	descarados
frissen	frescas
frissen	cambiar
rang	última
russell	russell
alkalmazás	aplicación
alkalmazás	aplicación
rajz	debuxo
radikális	radical
radikális	radicais
harcos	guerreiro
harcos	forte
play	tocar
play	xogar
play	xogan
play	xogo
tartalék	reserva
konfliktus	conflito
következménye	consecuencia
oltár	altar
képtelen	incapacidade
kísérletek	ensaios
kísérletek	xuízos
kísérletek	experimentos
kísérletek	intentos
színek	cor
színek	cores
színek	de
színek	cores
enyhén	lixeiramente
beszélgetés	discusión
beszélgetés	conversación
beszélgetés	conversa
beszélgetés	sobre
beszélgetés	falar
beszélgetés	charla
beszélgetés	con
gyógyszerek	medicamentos
gyógyszerek	fármacos
gyógyszerek	drogas
özvegy	viúva
karrier	carreira
karrier	súa
feszültség	voltaxe
szavakat	palabras
szavakat	as
szavakat	verbas
kelta	gaélico
könnyebben	máis
könnyebben	doado
könnyebben	fácil
építés	construción
építés	construcción
építés	construír
építés	construtora
háttérben	de
háttérben	fondo
különbséget	diferenza
különbséget	distinción
tizenöt	quince
vásárolt	mercou
vásárolt	merquei
vásárolt	merqueino
vásárolt	merqueille
vásárolt	comprou
kár	mágoa
kár	vergoña
kár	que
kár	ferida
kár	lesión
kár	danos
kár	dano
táplálkozik	de
karácsony	nadal
felszíni	superficie
körbe	redor
körbe	arredor
körbe	por
körbe	aquí
körbe	redondo
körbe	redondos
körbe	xira
körbe	arredor
körbe	preto
kontinens	continente
kontinens	continente
ice	xeo
uniós	unión
uniós	sindicato
uniós	sindicalista
uniós	sindical
uniós	do
esetenként	cando
időjárás	♫
időjárás	tempo
időjárás	do
időjárás	este
időjárás	ben
szobrot	estatua
piac	mercado
piac	mercados
piac	esa
piac	feira
kocsis	condutor
kocsis	de
kocsis	o
kocsis	permiso
állati	animais
állati	animal
ábrahám	abraham
kennedy	kennedy
robot	robot
valakit	alguén
személyiség	personalidade
tulajdonságai	propiedades
távolság	distancia
távolság	distancias
távolság	lonxe
távolság	as
távolság	até
távolság	de
távolság	rango
távolság	cadea
távolság	montañosa
távolság	abano
lawrence	lawrence
lát	ve
lát	viu
lát	xigante
lát	vexa
ismeretek	coñecemento
ismeretek	coñecía
ismeretek	coñecementos
óvoda	cativos
munkások	traballadores
munkások	os
munkások	obreiros
támadások	ataca
támadások	ataques
studio	estudio
hollywood	hollywood
jelöltek	candidatos
bármelyik	calquera
bármelyik	máis
bármelyik	ningún
sérült	feridos
sérült	feridos
sérült	ferido
tavasz	primavera
tavasz	a
reakció	reacción
reakció	á
reakció	resposta
reakció	reacción
durva	aproximada
durva	vaga
durva	duro
durva	mal
durva	moi
durva	duros
durva	duras
élni	vivo
élni	vivir
élni	vivindo
élni	vida
élni	vivir
élni	vivo
élni	viven
élni	vive
élni	viva
eddie	eddie
színpad	escenario
színpad	etapa
színpad	no
színpad	palco
relatív	parente
alagút	túneles
georgia	georgia
kidolgozott	desenvolveu
kidolgozott	desenvolvido
kidolgozott	desenvolvidos
kidolgozott	desenvolvemos
kidolgozott	o
lincoln	lincoln
álom	soño
álom	soños
álom	con
álom	soños
nyugdíjba	xubilación
válság	crise
átfogó	xeral
átfogó	para
átfogó	todo
rendőr	poli
rendőr	policía
rendőr	policía
rendőr	policía
fém	de
fém	metal
union	unión
union	sindicato
union	sindicalista
union	sindical
union	do
egészséges	san
egészséges	saúde
egészséges	sans
egészséges	saudable
negyed	cuarto
nehezebb	máis
nehezebb	difícil
alatta	baixo
alatta	debaixo
alatta	na
alatta	debaixo
alatta	por
alatta	baixo
alatta	abaixo
alatta	embaixo
alatta	seccionada
alatta	baixo
alatta	debaixo
alatta	de
gömb	esfera
minőségi	calidade
hangzik	soa
hangzik	parece
hangzik	sons
hangzik	en
hangzik	sona
soul	alma
barátok	amigos
barátok	os
marseille	marsella
grant	bolsa
grant	indultarme
grant	srta
grant	a
grant	grant
jelölések	marcos
betegek	pacientes
betegek	os
betegek	doentes
betegek	enfermo
betegek	enfermos
betegek	enferma
ciklus	ciclos
ciklus	ciclo
telep	colonia
samu	sam
költészet	poesía
klinikai	clínicos
klinikai	clínicas
klinikai	clínico
tanulni	aprenden
tanulni	aprender
tanulni	a
helyek	lugares
helyek	sitios
helyek	onde
helyek	lugares
tényező	factor
támogatás	axuda
támogatás	apoio
támogatás	apoiar
támogatás	de
donald	donald
ötven	50
ötven	cincuenta
fizetett	pagar
fizetett	pagou
levele	carta
levele	letra
lehetetlen	imposible
lehetetlen	imposíbel
átlag	media
átlag	medio
átlag	de
átlag	estadounidense
átlag	mediocre
piaci	mercado
piaci	mercados
piaci	esa
piaci	feira
jordan	jordan
malom	fábrica
malom	mill
malom	muíño
nagyméretű	grande
nagyméretű	gran
nagyméretű	grandes
érzékeny	sensibles
érzékeny	sensible
lehetőségek	posibilidades
lehetőségek	opcións
befolyásolja	afecta
befolyásolja	á
készülnek	para
készülnek	a
készülnek	preparar
boston	boston
boston	de
igény	a
igény	que
igény	demanda
igény	pido
igény	custar
védelmet	protección
roy	roy
mozi	filmes
mozi	cinema
mozi	película
mozi	filme
mozi	cine
mozi	cinema
egyén	persoa
egyén	cada
egyén	individuais
egyén	individuo
egyén	individual
egyén	tipo
együttműködés	colaboración
együttműködés	cooperación
jellemzői	características
jellemzői	as
jellemzői	características
termelés	produción
termelés	de
termelés	producción
állítás	a
állítás	que
állítás	declaración
rajongók	ventiladores
megsemmisült	destruídos
megsemmisült	destruíron
megsemmisült	destruído
megsemmisült	con
megsemmisült	destruírono
megsemmisült	destruír
versenyek	razas
kedveli	gusta
kedveli	gústalle
danny	danny
main	principal
main	importante
megoldani	solucionar
megoldani	resolver
hiteles	auténtica
hiteles	é
bizonyítja	proba
erőt	fortaleza
erőt	forzas
erőt	forza
erőt	a
erőt	radica
környezetvédelmi	ambientais
logika	lóxica
neveket	nomes
neveket	nome
neveket	os
florida	florida
dallas	dallas
partra	costa
tömeges	foxas
tömeges	masa
tömeges	masiva
tömeges	masas
tömeges	de
tömeges	misa
drága	querido
drága	querida
drága	caro
drága	caros
drága	cara
nyilvánvalóan	claro
nyilvánvalóan	obviamente
bell	campá
vietnam	vietnam
dick	dick
felület	superficie
rendesen	ben
lények	os
lények	seres
lények	criaturas
gyorsabb	máis
gyorsabb	rápido
gyorsabb	axiña
gyorsabb	rápida
élelmiszer	comida
élelmiszer	alimentos
élelmiszer	alimentaria
sáv	de
eleje	diante
eleje	fronte
eleje	comezando
eleje	comezo
eleje	principio
eleje	empezando
virágok	flores
arány	de
arány	taxa
dolgozók	traballadores
dolgozók	os
dolgozók	obreiros
láb	metros
láb	os
láb	pés
láb	pé
láb	pé
láb	outro
láb	infantaría
láb	o
láb	patas
láb	pernas
láb	as
láb	legs
láb	perna
láb	pernas
láb	unha
láb	pata
hadtest	corpo
hadtest	de
hadtest	fuxitivos
magyarázat	explicación
holnap	mañá
függetlenség	independencia
ifjúság	xuventude
ifjúság	mozos
ifjúság	a
ifjúság	mocidade
ifjúság	francia
ifjúság	de
lyuk	buraco
lyuk	burato
lyuk	furado
lyuk	hole
okozza	provoca
okozza	causa
okozza	causas
okozza	que
bizonyíték	proba
bizonyíték	probas
bizonyíték	probas
bizonyíték	evidencia
bizonyíték	evidencias
tanuló	estudante
tanuló	estudantes
tanuló	alumno
sztálin	stalin
arc	facial
arc	faciais
arc	cara
arc	rostro
összességében	xeral
összességében	para
összességében	todo
lloyd	lloyd
lucas	lucas
idény	tempada
idény	de
kezét	man
kezét	mans
tommy	tommy
tommy	ei
kíváncsi	curioso
nemsokára	en
nemsokára	canto
nemsokára	axiña
nemsokára	pronto
lény	criatura
jacob	xacob
kitüntetés	medalla
magad	te
magad	mesmo
magad	ti
magad	vostede
prince	príncipe
prince	o
papír	papel
papír	xornal
papír	artigo
másképp	contrario
másképp	ou
másképp	doutro
másképp	xeito
másképp	se
másképp	non
másképp	senón
ideiglenesen	temporalmente
ideiglenesen	temporal
műemlékek	monumentos
mesék	historias
mesék	as
dokumentumok	documentos
mese	conto
mese	fadas
mese	historia
mese	relato
ohio	ohio
susan	susan
magasan	instituto
magasan	altos
magasan	alto
magasan	alta
kezelése	se
kezelése	facelo
kezelése	tratamento
kezelése	tratamentos
kezelése	trato
elavult	obsoleto
feltűnt	que
feltűnt	notei
feltűnt	conta
feltűnt	de
feltűnt	decatei
via	través
via	via
via	rúa
betűk	cartas
betűk	letras
megszerzése	obter
megszerzése	adquisición
tartós	permanente
has	estómago
has	o
has	estómago
has	ventre
has	barriga
fort	forte
hibák	erros
hibák	culpa
lelkes	interesa
évtized	década
zóna	zona
fogalmak	definicións
fogalmak	termos
fogalmak	funcionamento
fogalmak	a
fogalmak	conceptos
elmegy	deixar
elmegy	marcho
elmegy	marchar
sierra	serra
tárgyalások	negociación
súlya	peso
súlya	importancia
formát	forma
formát	dunha
formát	figura
módosítás	editar
módosítás	edit
módosítás	modificación
tokió	tokio
punk	un
címke	etiqueta
eye	ollo
eye	ollos
eye	visual
jogos	lexítima
jogos	lexítimo
repülési	voo
szolgálja	e
hossz	lonxitude
agy	cerebrais
agy	cerebro
agy	cerebral
agy	cerebro
agy	cerebros
agy	os
öngyilkos	suicidio
öngyilkos	suicidarse
szőke	loira
elfoglalt	moi
elfoglalt	ocupado
elfoglalt	ocupados
elfoglalt	negocios
elfoglalt	ocupada
elfoglalt	ocupada
japánok	xaponés
japánok	xaponeses
mindenütt	todas
mindenütt	as
mindenütt	partes
mindenütt	por
mindenütt	en
mindenütt	everywhere
mindenütt	todo
mindenütt	todos
bányász	minería
bányász	mineiro
bányász	mineiro
küzdelem	de
küzdelem	combate
küzdelem	combates
küzdelem	postos
küzdelem	loita
küzdelem	esfórzome
küzdelem	por
küzdelem	loita
küzdelem	contra
küzdelem	loitar
küzdelem	loitamos
küzdelem	combate
küzdelem	pelexar
küzdelem	combater
mozgás	movemento
mozgás	mover
mozgás	moverse
mozgás	a
mozgás	movemento
mozgás	movementos
mozgás	movimento
mozgás	xesto
nézők	espectadores
nézők	audiencia
mérgező	tóxicos
mérgező	tóxica
megtartotta	a
megtartotta	non
megtartotta	mantivo
vettem	mercou
vettem	merquei
vettem	merqueino
vettem	merqueille
vettem	comprou
megölte	a
megölte	mataron
megölte	matou
megölte	asasinado
megölte	mortos
csontos	ósos
csontos	óso
dem	eses
börtönbe	cárcere
börtönbe	preso
börtönbe	cadea
börtönbe	caldeiro
elv	principio
felfedezett	descubrimos
felfedezett	descuberto
felfedezett	descubriu
felfedezett	descubrín
szobrok	esculturas
emma	emma
rádiós	radio
vírus	viral
vírus	virus
perry	perry
wild	salvaxe
wild	salvaxes
ítélet	veredito
ítélet	veredicto
ítélet	xuízo
ítélet	oración
ítélet	frase
ítélet	sentenza
ítélet	sentencia
ítélet	punto
ítélet	e
ítélet	seguido
ellenzéki	oposición
moszkvában	moscova
delta	delta
delta	mekong
bármi	algo
bármi	nada
bármi	calquera
bármi	cousa
barát	amigo
barát	amiga
barát	mozo
látszólag	aparentemente
meglepő	abraiado
meglepő	sorprendidos
meglepő	sorprendeuse
meglepő	sorprendeume
meglepő	sorprende
meglepő	sorprendido
meglepő	sorprendente
meglepő	sorprendentes
eredményes	efectivas
eredményes	efectiva
eredményes	efectivo
eredményes	efectivos
eredményes	eficaces
eredményes	eficaz
eredményes	a
