மற்றும்	och
சிறப்பான	speciellt
சிறப்பான	särskild
சிறப்பான	speciell
சிறப்பான	särskilda
சிறப்பான	speciella
தோல்	läder
தோல்	hud
தோல்	skinn
தோல்	skin
கூடுதலாக	extra
கால்	benet
கால்	ben
கால்	nötboskap
கால்	nötkreatur
கால்	boskap
கால்	fot
கால்	foot
கால்	kvartalet
கால்	kvartal
கால்	kvart
கால்	fjärdedel
ஆர்வம்	intresserad
ஆர்வம்	intresserade
ஆர்வம்	ränta
ஆர்வம்	räntor
ஆர்வம்	intresse
கவனம்	koncentrationen
கவனம்	koncentration
கவனம்	uppmärksamhet
கவனம்	fokus
கவனம்	fokusera
கவனம்	focus
மூத்த	senior
மூத்த	äldste
மூத்த	äldsta
நினைவு	minnen
நினைவு	minnet
நினைவு	minne
நினைவு	memory
உருவானது	bildas
உருவானது	bildade
உருவானது	bildats
உருவானது	bildat
உருவானது	bildades
தூய	rena
தூய	ren
தூய	rent
பவுல்	foul
கவிதைகள்	dikter
நிறுவப்பட்டது	avstannat
நிறுவப்பட்டது	uppehöll
நிறுவப்பட்டது	installerat
நிறுவப்பட்டது	installerats
நிறுவப்பட்டது	installerade
நிறுவப்பட்டது	installerad
வாய்ப்பு	chance
வாய்ப்பு	slumpen
வாய்ப்பு	chans
வாய்ப்பு	tillfälle
வாய்ப்பு	möjlighet
மத்தியில்	centrerat
மத்தியில்	centrerad
மருந்து	medicin
மருந்து	läkemedel
மருந்து	läkemedels
மருந்து	farmaceutiska
மா	maa
மா	mango
ஏன்	varför
ஆனார்	blev
கிடைத்தது	fick
கிடைத்தது	got
தொலைபேசி	telefon
தொலைபேசி	telefonen
தொலைபேசி	telefon
ரவி	ravi
கட்டமைப்பு	strukturella
கட்டமைப்பு	strukturell
கட்டமைப்பு	strukturellt
கட்டமைப்பு	konfiguration
கட்டமைப்பு	inställning
கட்டமைப்பு	strukturen
கட்டமைப்பு	struktur
கட்டமைப்பு	strukturera
பாரம்பரிய	klassiska
பாரம்பரிய	klassisk
பாரம்பரிய	klassiskt
பாரம்பரிய	traditionellt
பாரம்பரிய	traditionell
பாரம்பரிய	traditionsenligt
பாரம்பரிய	traditionella
சின்னம்	ikonen
சின்னம்	ikon
எண்கள்	tal
எண்கள்	nummer
எண்கள்	siffror
தொழில்நுட்பம்	technology
தொழில்நுட்பம்	tekniken
தொழில்நுட்பம்	teknik
தொழில்நுட்பம்	teknologi
ஏரி	sjöar
ஏரி	sjö
ஏரி	lake
ஏரி	sjön
பாடிய	sjungit
சிலை	idol
சிலை	staty
வெள்ளி	fre
வெள்ளி	fredag
வெள்ளி	fredags
வெள்ளி	silver
இலத்தீன்	latinska
இலத்தீன்	latin
சோழன்	chola
நேச	allierade
நேச	allierades
நேச	allierad
நேரடி	leva
நேரடி	live
நேரடி	levande
நேரடி	direkta
நேரடி	regissera
நேரடி	direkt
நேரடி	direct
சுற்றுலா	turist
சுற்றுலா	tour
சுற்றுலா	turné
சுற்றுலா	rundtur
சுற்றுலா	turer
சுற்றுலா	turism
கிராமத்தில்	byn
கிராமத்தில்	by
கிராமத்தில்	village
நமது	thw
நமது	våra
நமது	vårat
நமது	vår
நமது	vårt
நமது	våran
புலிகள்	tigrarna
புலிகள்	tigrar
புலிகள்	tigers
அவர்களை	dem
அவர்களை	dom
அனுமதி	förordnande
அனுமதி	möte
அனுமதி	utnämning
அனுமதி	tillsättning
அனுமதி	tillåtelse
அனுமதி	behörighet
அனுமதி	tillstånd
அனுமதி	avblockera
அனுமதி	tillåta
அனுமதி	tillåt
அனுமதி	godkänna
அனுமதி	godkänner
பயன்	användning
பயன்	nytta
நிகழ்வு	händelse
நிகழ்வு	evenemang
நிகழ்வு	event
நிகழ்வு	evenemanget
ஆதி	adi
மைல்	miles
மைல்	mil
மைல்	mile
மைல்	mil
மைல்	milen
வளரும்	växande
வளரும்	växer
வளரும்	växer
வளரும்	utvecklande
வளரும்	utvecklar
வளரும்	utveckla
கால்பந்து	fotboll
உடலில்	body
உடலில்	kropp
உடலில்	kroppen
உடலில்	kropps
பக்க	sidan
பக்க	side
பக்க	sido
சான்	chan
சான்	san
உயரத்தில்	höjd
உயரத்தில்	höjden
உயரத்தில்	längd
கொண்டுள்ள	innehållande
அமிலம்	surt
அமிலம்	syra
விண்டோஸ்	windows
விண்டோஸ்	fönster
விண்டோஸ்	rutor
கூட்டமைப்பு	federationen
கூட்டமைப்பு	federation
கூட்டமைப்பு	edsförbundet
உத்தரப்	uttar
தொழிலாளர்	arbetarpartiet
தொழிலாளர்	arbetarnas
தொழிலாளர்	arbetskraft
விலங்குகள்	djur
மறு	nedgång
மறு	förnekar
மறு	nekar
மறு	förneka
மறு	neka
மறு	avvisa
மறு	förkasta
மறு	avslå
முடிவுகள்	resultat
முடிவுகள்	resultaten
மனிதன்	mänskliga
மனிதன்	mänsklig
மனிதன்	mänskligt
மனிதன்	människa
மனிதன்	mannen
மனிதன்	människan
மனிதன்	man
மாணவர்	studenten
மாணவர்	elev
மாணவர்	studerande
மாணவர்	student
பேசும்	talande
பேசும்	talar
குறிப்பிடுகிறது	anger
குறிப்பிடுகிறது	specificerar
நோக்கம்	målsättning
நோக்கம்	objektiv
நோக்கம்	objektivt
நோக்கம்	uppdrag
நோக்கம்	mission
கடந்து	passerat
கடந்து	passerade
கடந்து	gått
கடந்து	förbipasserande
கடந்து	passerar
உருவாக்கி	generator
உருவாக்கி	generatorn
உருவாக்கி	skaparen
உருவாக்கி	skapare
உருவாக்கி	kompositör
உருவாக்கி	utvecklare
ஒத்த	likartade
ஒத்த	likartat
ஒத்த	liknande
ஒத்த	likartad
பச்சை	gröna
பச்சை	grön
பச்சை	grönt
பச்சை	green
அலகு	unit
அலகு	enhet
அலகு	enheten
உள்நாட்டு	inhemsk
உள்நாட்டு	inhemskt
உள்நாட்டு	inhemska
உள்நாட்டு	inrikes
நகராட்சி	kommunen
நகராட்சி	kommun
உறவு	relation
உறவு	förhållande
உறவு	relation
உறவு	förhållande
உறவு	förhållandet
உறவு	släktskap
நூலகம்	bibliotek
நூலகம்	biblioteket
சண்டை	battle
சண்டை	slaget
சண்டை	kamp
சண்டை	strid
சண்டை	slåss
சண்டை	kämpa
சண்டை	fighting
சண்டை	slagsmål
சண்டை	kämpar
சண்டை	kämpande
சண்டை	slåss
சண்டை	kamp
சண்டை	strida
சண்டை	kämpa
நிறம்	färg
நிறம்	färg
விமானம்	flygplan
விமானம்	flight
விமானம்	flyg
விமானம்	flygning
விமானம்	flygplan
விமானம்	luftfartyg
பதில்	svar
பதில்	besvara
பதில்	svara
பதில்	svar
பதில்	svara
திருவிழா	festival
திருவிழா	festivalen
திருவிழா	karneval
திருவிழா	karnevalen
திருவிழா	tivoli
நான்காம்	fjärde
வெளியிடப்பட்ட	utgiven
வெளியிடப்பட்ட	publicerade
வெளியிடப்பட்ட	publicerat
வெளியிடப்பட்ட	offentliggjord
வெளியிடப்பட்ட	publicerad
கூடாது	inte
கூடாது	ej
காலை	godmorgon
காலை	morgon
காலை	morning
சமூகம்	sällskapet
சமூகம்	samhälle
சமூகம்	samhället
சமூகம்	communityn
சமூகம்	gemenskapen
சமூகம்	gemenskap
சமூகம்	samhälle
சமூகம்	community
சமூகம்	socialt
சமூகம்	sociala
சமூகம்	social
புற்றுநோய்	cancer
சு	chu
ஆன்	ann
மெய்யியல்	filosofin
மெய்யியல்	filosofi
மெய்யியல்	sekularism
மெய்யியல்	hängivenhet
மெய்யியல்	tillgivenhet
நாட்களில்	dagarna
நாட்களில்	dagar
நாட்களில்	days
பயணிகள்	passagerare
பயணிகள்	passagerarna
அறுவை	operation
அறுவை	kirurgi
இணை	koppla
இணை	anslut
இணை	ansluta
இணை	associerade
இணை	associerad
இணை	associera
அழுத்தம்	dragkraft
அழுத்தம்	tryck
அழுத்தம்	betoning
அழுத்தம்	tonvikt
அழுத்தம்	tyngdpunkt
அழுத்தம்	komprimering
கல்லூரிகள்	högskolor
மன்றம்	club
மன்றம்	klubb
மன்றம்	klubben
மன்றம்	klubba
மன்றம்	rådets
மன்றம்	council
மன்றம்	rådet
மன்றம்	forum
மன்றம்	forumet
இஸ்லாமிய	islamisk
இஸ்லாமிய	islamistiska
இஸ்லாமிய	islamiska
இஸ்லாமிய	islamska
உண்மை	sanna
உண்மை	sann
உண்மை	sant
உண்மை	true
உண்மை	faktum
உண்மை	fakta
உண்மை	sanning
உண்மை	sanningen
உண்மை	sanningens
உண்மை	realitet
உண்மை	reality
உண்மை	verkligheten
உண்மை	verklighet
அவனது	hans
இத்தாலிய	italienare
இத்தாலிய	italienska
இத்தாலிய	italienskt
இத்தாலிய	italiensk
இனங்கள்	raser
இனங்கள்	djurart
இனங்கள்	art
இனங்கள்	arter
தலைவன்	chef
தலைவன்	chief
தலைவன்	chefen
தலைவன்	hövding
நின்று	står
நின்று	stående
நடக்கும்	händer
நடக்கும்	hända
டைம்ஸ்	gånger
டைம்ஸ்	tider
டைம்ஸ்	tiderna
டைம்ஸ்	times
டைம்ஸ்	ggr
பிரிட்டிஷ்	brittisk
பிரிட்டிஷ்	brittiska
பிரிட்டிஷ்	britter
பிரிட்டிஷ்	brittiskt
நிகழ்ச்சிகள்	händelser
நிகழ்ச்சிகள்	evenemang
புதிதாக	ny
புதிதாக	nyhet
புதிதாக	nya
புதிதாக	nytt
புதிதாக	färskt
புதிதாக	färsk
புதிதாக	fräsch
புதிதாக	färska
வரைபடம்	karta
வரைபடம்	kartlägga
வரைபடம்	kartan
வரைபடம்	diagram
வரைபடம்	kartor
தாவரங்கள்	plantor
தாவரங்கள்	växter
தண்ணீர்	vatten
கர்நாடக	karnataka
விளையாட்டுகள்	games
விளையாட்டுகள்	spel
விளையாட்டுகள்	lekar
விளையாட்டுகள்	matcher
விளையாட்டுகள்	sporter
விளையாட்டுகள்	sport
விளையாட்டுகள்	idrott
விளையாட்டுகள்	sports
கட்டப்பட்டது	byggt
கட்டப்பட்டது	byggda
கட்டப்பட்டது	byggd
கட்டப்பட்டது	byggde
உள்	invärtes
உள்	interna
உள்	intern
உள்	inre
உள்	internt
உள்	lokala
உள்	lokalt
உள்	lokal
உள்	local
உள்	inre
மொழிபெயர்ப்பு	översättning
மொழிபெயர்ப்பு	översätta
மொழிபெயர்ப்பு	översätt
வின்	vin
வின்	winn
விளையாட்டுக்கள்	games
விளையாட்டுக்கள்	spel
விளையாட்டுக்கள்	lekar
விளையாட்டுக்கள்	matcher
விளையாட்டுக்கள்	sporter
விளையாட்டுக்கள்	sport
விளையாட்டுக்கள்	idrott
விளையாட்டுக்கள்	sports
நிமிடங்கள்	minuter
கருப்பு	black
கருப்பு	svart
கருப்பு	svarta
குறுகிய	kort
குறுகிய	korta
குறுகிய	short
தொடங்கப்பட்டது	påbörjade
தொடங்கப்பட்டது	började
தொடங்கப்பட்டது	startat
தொடங்கப்பட்டது	påbörjad
தொடங்கப்பட்டது	startad
தொடங்கப்பட்டது	startade
நம்	våra
நம்	vårat
நம்	vår
நம்	vårt
நம்	våran
அரசர்கள்	kings
அரசர்கள்	kungar
அரசர்கள்	konungar
அரசர்கள்	kungarna
பொருளியல்	ekonomi
பொருளியல்	ekonomiskt
பொருளியல்	sparsam
நிறைய	massor
நிறைய	partier
நிறைய	parti
நிறைய	lot
கொடி	flagga
கொடி	flagg
கொடி	flaggan
எப்போதும்	alltid
எப்போதும்	forever
எப்போதும்	någonsin
எப்போதும்	ever
எழுத்துக்கள்	alfabetet
எழுத்துக்கள்	brev
எழுத்துக்கள்	skrivelser
எழுத்துக்கள்	bokstäver
எழுத்துக்கள்	tecken
எழுத்துக்கள்	figurer
எழுத்துக்கள்	karaktärer
சுருக்கம்	sammanfattning
சுருக்கம்	sammanfattning
சுருக்கம்	summering
சுருக்கம்	sammandrag
அரசாங்கம்	regering
அரசாங்கம்	regeringen
மாறி	rörlig
மாறி	variabeln
மாறி	variabel
மாறி	varierande
வென்று	vunna
வென்று	won
வென்று	vunnit
வென்று	vann
சரியாக	precis
சரியாக	exakt
நாடகம்	drama
நாடகம்	dramatik
நாடகம்	dramat
ஓவியம்	tavla
ஓவியம்	målar
ஓவியம்	målning
இறந்த	död
இறந்த	döda
இறந்த	dött
இறந்த	dead
உள்ளே	inside
உள்ளே	inomhus
உள்ளே	inne
உள்ளே	insidan
உள்ளே	inuti
கோ	coe
கூட்டணி	alliance
கூட்டணி	allians
கூட்டணி	alliansen
அதிகாரப்பூர்வ	tjänsteman
அதிகாரப்பூர்வ	officiell
அதிகாரப்பூர்வ	officiellt
அதிகாரப்பூர்வ	officiella
அப்துல்	abdul
செலவு	spenderar
செலவு	spendera
செலவு	spenderat
செலவு	tillbringade
செலவு	förbrukat
செலவு	förbrukade
செலவு	spenderade
சுழற்சி	rotation
சுழற்சி	spiral
சுழற்சி	loop
சுழற்சி	slinga
சுழற்சி	kretslopp
சுழற்சி	cykel
மனம்	mind
மனம்	sinnet
மனம்	sinne
மனம்	själar
நோய்கள்	sjukdomar
அண்மையில்	nyligen
எளிதில்	enkelt
எளிதில்	lätt
எளிதில்	lätta
எளிதில்	enkelt
எளிதில்	lätt
எளிதில்	easy
அதிகாரம்	kraft
அதிகாரம்	makt
அதிகாரம்	power
நகைச்சுவை	komedi
கணித	matte
கணித	matematik
விநாயகர்	ganesha
சரி	okej
சரி	väl
பக்கங்கள்	sidorna
பக்கங்கள்	sidor
நீதிமன்றம்	domstolen
நீதிமன்றம்	revisionsrätten
நீதிமன்றம்	court
நீதிமன்றம்	domstol
செயல்படும்	aktiva
செயல்படும்	aktiv
செயல்படும்	aktivt
அதிபர்	president
அதிபர்	ordförande
அதிபர்	ordföranden
அதிபர்	talmannen
அதிபர்	pres
அலுவலர்	polisman
அலுவலர்	officer
அமைவிடம்	platsen
அமைவிடம்	läge
அமைவிடம்	plats
லீக்	ligan
லீக்	league
லீக்	förbundet
லீக்	liga
லீக்	purjolök
நிர்வாகம்	management
நிர்வாகம்	ledning
நிர்வாகம்	hantering
நிர்வாகம்	förvaltning
நிர்வாகம்	förvaltning
நிர்வாகம்	administration
நிர்வாகம்	administrativa
நிர்வாகம்	administrativ
நிர்வாகம்	administrativt
முறையை	metoden
முறையை	metod
ஆசியா	asien
ஆசியா	asia
ஓய்வு	rekreation
ஓய்வு	fritid
ஓய்வு	pensionering
ஓய்வு	pension
ஓய்வு	vila
ஓய்வு	avkoppling
தாக்கம்	impact
தாக்கம்	effekter
தாக்கம்	inverkan
தாக்கம்	påverkan
புரட்சி	revolutionen
புரட்சி	revolution
வலைத்தளம்	webbplatsen
வலைத்தளம்	webbsida
வலைத்தளம்	hemsidan
வலைத்தளம்	hemsida
வலைத்தளம்	webbplats
போராட்டம்	protest
போராட்டம்	protester
போராட்டம்	protesterar
போராட்டம்	protestera
போராட்டம்	kamp
போராட்டம்	kämpa
போராட்டம்	upprördhet
போராட்டம்	agitation
ஏதேனும்	någon
நிறைவு	färdigställande
நிறைவு	komplettering
நிறைவு	slutfört
நிறைவு	avslutad
நிறைவு	avslutade
நிறைவு	slutförd
நிறைவு	avslutat
நிறைவு	kompletta
நிறைவு	fullständigt
நிறைவு	slutför
நிறைவு	komplett
நிறைவு	fullständig
நடவடிக்கைகள்	verksamheter
நடவடிக்கைகள்	verksamhet
நடவடிக்கைகள்	aktiviteter
கூகுள்	google
கூகுள்	googles
கூகுள்	googla
மரியா	mary
மரியா	maria
மரியா	maria
மலர்	blomma
மலர்	blomman
இடைப்பட்ட	emellan
இடைப்பட்ட	mellan
விரைவில்	snart
பாடகர்	singer
பாடகர்	sångare
பாடகர்	sångerska
ஏற்பாடு	organiserat
ஏற்பாடு	organiserade
ஏற்பாடு	organiserad
ஏற்பாடு	arrangemang
ஏற்பாடு	arrangemanget
ஏற்பாடு	ordna
ஏற்பாடு	arrangera
நிறைந்த	fulla
நிறைந்த	fullständig
நிறைந்த	full
நிறைந்த	fullt
கட்டிடக்கலை	arkitektur
ஆட்டம்	spel
ஆட்டம்	spelet
ஆட்டம்	game
ஆட்டம்	match
ஆட்டம்	vilt
ஆட்டம்	matchning
ஆட்டம்	match
ஆட்டம்	matchar
ஆட்டம்	matcha
மண்	jord
மண்	sand
குழுக்கள்	grupper
குழுக்கள்	grupperna
தொடர்பாக	angående
சூரியன்	sön
சூரியன்	sun
சூரியன்	sol
இந்திரா	indira
இந்திரா	indra
தீ	fire
தீ	brand
தீ	eld
சேர்ந்தார்	anslöt
உருவாக்கிய	sammansatt
உருவாக்கிய	består
கடற்கரை	stranden
கடற்கரை	beach
கடற்கரை	strand
முற்றிலும்	absolut
வீட்டில்	hemmagjord
வீட்டில்	hemmagjorda
இயக்கிய	riktat
இயக்கிய	regi
இயக்கிய	riktad
எடை	tyngd
எடை	vikt
யின்	yin
உருவான	bildas
உருவான	bildade
உருவான	bildats
உருவான	bildat
உருவான	bildades
வழங்குகிறது	tillhandahåller
ஜனதா	janata
தொடர்ச்சியாக	fortlöpande
தொடர்ச்சியாக	kontinuerligt
தொடர்ச்சியாக	oavbrutet
பெற்றோர்	föräldraskap
பெற்றோர்	föräldrar
பெற்றோர்	föräldrars
பெற்றோர்	föräldrarna
பெற்றோர்	överliggande
பெற்றோர்	förälder
ஒற்றை	enda
ஒற்றை	ensamstående
ஒற்றை	single
ஒற்றை	singel
ஒற்றை	enstaka
அச்சு	axeln
அச்சு	axel
ஆஸ்திரேலியா	australien
கட்டப்பட்ட	byggt
கட்டப்பட்ட	byggda
கட்டப்பட்ட	byggd
கட்டப்பட்ட	byggde
கட்டப்பட்ட	konstruerade
கட்டப்பட்ட	konstruerat
கட்டப்பட்ட	konstruerad
பார்த்து	tittar
வழங்கிய	förutsatt
வழங்கிய	tillhandahålls
வழங்கிய	tillhandahöll
கடவுளின்	gudar
கடவுளின்	gudars
கடவுளின்	gudarna
கடவுளின்	gud
வேளாண்மை	jordbruket
வேளாண்மை	jordbruk
வேளாண்மை	lantbruk
ஐரோப்பா	eu
ஐரோப்பா	europe
ஐரோப்பா	europa
முடியவில்லை	misslyckades
முடியவில்லை	misslyckad
எழுத	skriva
எழுத	skriv
அறிஞர்கள்	lärda
புலவர்கள்	poeter
பிரான்ஸ்	frankrike
பிரான்ஸ்	france
ஜெர்மனி	tyskland
கொண்டே	behåll
கொண்டே	keep
பயன்படுத்தப்பட்டது	använda
பயன்படுத்தப்பட்டது	använt
பயன்படுத்தப்பட்டது	begagnad
பயன்படுத்தப்பட்டது	används
பயன்படுத்தப்பட்டது	begagnade
விரிவான	detaljerade
விரிவான	detaljerat
விரிவான	detaljerad
விரிவான	utförlig
தலைநகரம்	huvudstad
தலைநகரம்	kapitalet
தலைநகரம்	capital
தலைநகரம்	huvudstaden
தலைநகரம்	kapital
வட்டார	lokala
வட்டார	lokalt
வட்டார	lokal
வட்டார	local
பிரபல	berömt
பிரபல	kända
பிரபல	berömd
பிரபல	känd
பிரபல	berömda
பார்வை	räckvidden
பார்வை	reach
பார்வை	nå
பார்வை	räckvidd
பார்வை	utsikt
பார்வை	vy
பார்வை	visa
தகுதி	berättigande
தகுதி	förtjänar
தகுதி	kvalifikationer
தகுதி	kvalificering
தகுதி	berättigade
பாகம்	delen
பாகம்	del
பாகம்	modulen
பாகம்	modul
மரபணு	gene
மரபணு	gen
மரபணு	genen
எல்லை	gräns
எல்லை	kant
எல்லை	border
எல்லை	inramning
எல்லை	gränsen
எல்லை	gräns
எல்லை	gräns
எல்லை	begränsa
எல்லை	gränsvärde
எல்லை	avstånd
எல்லை	range
எல்லை	intervall
நடு	medelväg
நடு	mitten
நடு	mellersta
நடு	middle
வேறுபாடு	skillnad
வேறுபாடு	skillnaden
வேறுபாடு	kontrasten
வேறுபாடு	kontrast
உறுப்பு	term
உறுப்பு	termen
உறுப்பு	elementet
உறுப்பு	element
நெடுஞ்சாலைகள்	motorvägar
மருத்துவர்	läkare
மருத்துவர்	läkares
மருத்துவர்	läkaren
மருத்துவர்	doctor
மருத்துவர்	läkare
மருத்துவர்	doktor
இடத்தை	ställe
இடத்தை	place
இடத்தை	placera
இடத்தை	plats
எதிர்த்து	emot
எதிர்த்து	mot
ஏற்ற	mount
ஏற்ற	montera
ஏற்ற	berget
புதினம்	novell
புதினம்	romanen
புதினம்	roman
இடையிலான	emellan
இடையிலான	mellan
இலக்கணம்	grammer
இலக்கணம்	litteratur
இலக்கணம்	litteraturen
இலக்கணம்	grammatik
லண்டன்	london
கோப்பை	trophy
கோப்பை	pokalen
கோப்பை	trofén
கோப்பை	trofé
கோப்பை	mugg
கோப்பை	kopp
கோப்பை	bägare
கோப்பை	cup
அலி	ali
வினை	reaktion
வினை	reaktioner
கருத்தில்	överväger
கண்டி	kandy
உள்ளடக்கிய	inkluderande
வகுப்பு	klass
வகுப்பு	klassen
இறுதியாக	slutligen
இறுதியாக	äntligen
பொருளாதாரம்	ekonomiskt
பொருளாதாரம்	ekonomisk
பொருளாதாரம்	ekonomiska
பொருளாதாரம்	ekonomi
பொருளாதாரம்	ekonomiskt
பொருளாதாரம்	finansiellt
பொருளாதாரம்	finansiell
பொருளாதாரம்	finansiella
பொருளாதாரம்	sparsamhet
பொருளாதாரம்	ekonomin
பொருளாதாரம்	ekonomi
தவறான	felaktigt
தவறான	inkorrekt
தவறான	oriktig
தவறான	felaktig
தவறான	fel
உச்ச	högste
உச்ச	högsta
ஆப்பிரிக்க	afrikanskt
ஆப்பிரிக்க	afrikaner
ஆப்பிரிக்க	afrikansk
ஆப்பிரிக்க	afrikanska
முகம்மது	mohammad
முகம்மது	mohamed
முக்கியமாக	främst
முக்கியமாக	huvudsakligen
முடிகிறது	avslutar
முடிகிறது	slutar
முடிகிறது	avslutas
நடந்து	walking
நடந்து	gående
நடந்து	vandrande
நடந்து	promenerar
நடந்து	promenad
விளைவு	resultat
விளைவு	resultatet
விளைவு	verkan
விளைவு	effekten
விளைவு	effekt
விளைவுகள்	effekter
விளைவுகள்	verkningar
இத்தாலி	italien
இணையத்தளம்	webbplatsen
இணையத்தளம்	webbsida
இணையத்தளம்	hemsidan
இணையத்தளம்	hemsida
இணையத்தளம்	webbplats
உருவாக்கம்	skapande
உருவாக்கம்	skapelsen
உருவாக்கம்	skapelse
உருவாக்கம்	skapandet
அமைதி	frid
அமைதி	freden
அமைதி	peace
அமைதி	fridens
அமைதி	fred
அமைதி	tysta
அமைதி	tyst
அமைதி	tiga
அமைதி	lugna
அமைதி	lugnet
அமைதி	lugn
ஐந்தாம்	femtedel
ஐந்தாம்	femma
ஐந்தாம்	femte
ஐந்தாம்	fifth
வழக்கமான	regelbundet
வழக்கமான	regelbundna
வழக்கமான	regelbunden
வழக்கமான	ordinarie
நன்றாக	fine
பண்பாட்டு	kulturella
பண்பாட்டு	kulturellt
பண்பாட்டு	kulturell
இருபது	twenty
இருபது	tjugo
பீட்டர்	petrus
பீட்டர்	peter
விஜய்	vijay
வேகம்	hastighet
வேகம்	snabbhet
வேகம்	speed
வேகம்	varvtal
வேகம்	växlad
வேகம்	snabbt
வேகம்	snabb
வேகம்	snabba
உளவியல்	psykologi
சதவீதம்	procent
சதவீதம்	procentsats
சதவீதம்	procent
மகா	maha
பாலியல்	sexuellt
பாலியல்	sexuell
பாலியல்	sexuella
பாலியல்	sexuellt
அருங்காட்சியகம்	museum
அருங்காட்சியகம்	museet
காட்டுகிறது	visar
காட்டுகிறது	shower
காட்டுகிறது	visar
புவி	jorden
புவி	earth
புவி	jord
மன	psykiskt
மன	mentala
மன	mental
மன	psykiska
சிவாஜி	shivaji
இரும்பு	strykjärn
இரும்பு	iron
இரும்பு	järn
நடந்தது	hänt
நடந்தது	inträffade
நடந்தது	hände
பழமையான	legenden
பழமையான	legend
பழமையான	klassiker
பழமையான	klassisk
பழமையான	klassiskt
பழமையான	classic
பழமையான	klassiska
செயற்கை	syntetiskt
செயற்கை	syntetisk
செயற்கை	syntetiska
செயற்கை	konstgjord
செயற்கை	konstgjorda
செயற்கை	artificiellt
செயற்கை	konstgjort
செயற்கை	artificiell
நீதி	justice
நீதி	rättvisa
நீதி	rättskipning
முடிந்தது	slutfört
முடிந்தது	avslutad
முடிந்தது	avslutade
முடிந்தது	slutförd
முடிந்தது	avslutat
முடிந்தது	avslutade
முடிந்தது	klar
முடிந்தது	avslutat
முடிந்தது	färdiga
முடிந்தது	färdig
முடிந்தது	avklarat
முடிந்தது	done
முடிந்தது	gjort
முடிந்தது	färdig
முறைமை	läge
தண்டனை	påföljd
தண்டனை	straff
தண்டனை	bestraffning
தண்டனை	straff
ஒன்றும்	ingenting
ஒன்றும்	inget
நாவல்	novell
நாவல்	romanen
நாவல்	roman
ஜப்பான்	japan
உதவுகிறது	hjälper
சந்திப்பு	förordnande
சந்திப்பு	möte
சந்திப்பு	utnämning
சந்திப்பு	tillsättning
சந்திப்பு	sammanträde
சந்திப்பு	möte
சந்திப்பு	mötet
சந்திப்பு	träffas
சந்திப்பு	mötas
சந்திப்பு	möt
சந்திப்பு	möts
சந்திப்பு	träffa
நாயக்கர்	nayak
மன்றங்கள்	fora
மன்றங்கள்	forum
வாயு	gasa
வாயு	gas
வாயு	gaser
ராபர்ட்	robert
வழிபாடு	dyrka
வழிபாடு	gudstjänst
வழிபாடு	tillbedjan
வழிபாடு	tillbe
வழிபாடு	dyrkan
தொல்லியல்	arkeologiska
தொல்லியல்	arkeologi
உயரமான	längre
அறிவிக்கப்பட்டது	tillkännagav
அறிவிக்கப்பட்டது	meddelat
அறிவிக்கப்பட்டது	meddelade
அறிவிக்கப்பட்டது	aviserat
கணக்கெடுப்பு	folkräkning
கணக்கெடுப்பு	räkning
கணக்கெடுப்பு	uppräkning
மனிதர்கள்	människor
மலையாளம்	malayalam
பரிமாற்றங்கள்	transaktioner
அரங்கம்	theater
அரங்கம்	teater
அரங்கம்	stadion
அரங்கம்	stadium
அரங்கம்	aulan
சூழலில்	omgivning
சூழலில்	miljön
சூழலில்	miljö
காணப்பட்டது	upptäckta
காணப்பட்டது	såg
காணப்பட்டது	fläckig
மரங்கள்	träd
எடுத்துக்காட்டு	exempel
மாதங்கள்	månaderna
மாதங்கள்	månader
மாதங்கள்	månaders
வடக்கே	norr
வடக்கே	norra
வடக்கே	norrut
வடக்கே	nord
தூரம்	avstånd
தூரம்	distans
அவசியம்	obligatoriskt
அவசியம்	krävs
மாநாடு	konferensen
மாநாடு	konferens
மாநாடு	toppmöte
மாநாடு	toppmötet
மாநாடு	konventet
மாநாடு	konventionen
மாநாடு	konvent
மாநாடு	konvention
ஆண்டுதோறும்	årligen
சொல்லும்	say
சொல்லும்	säg
சொல்லும்	säga
சொல்லும்	berättar
விலங்கு	djur
தயாரிப்பாளர்	producent
தயாரிப்பாளர்	tillverkare
தயாரிப்பாளர்	tillverkaren
படுகொலை	lönnmord
படுகொலை	massakern
படுகொலை	massakrer
படுகொலை	massaker
அல்லாத	icke
அல்லாத	non
பூ	blomma
பூ	blomman
பூ	bu
பூ	boo
யானை	elefanten
யானை	elefant
யானை	elefanter
வணிகம்	reklamfilm
வணிகம்	kommersiell
வணிகம்	kommersiella
வணிகம்	kommersiellt
வணிகம்	affärsverksamhet
வணிகம்	affärer
வணிகம்	business
வணிகம்	företag
வணிகம்	näringsliv
வணிகம்	handeln
வணிகம்	handel
கல்	sten
அமைந்திருக்கும்	ligger
அமைந்திருக்கும்	lokaliserad
அமைந்திருக்கும்	belägen
அமைந்திருக்கும்	lokaliserat
மண்டபம்	salen
மண்டபம்	hallen
மண்டபம்	hall
இசையமைத்த	sammansatt
இசையமைத்த	består
நூறு	hundra
நூறு	hundred
பாலம்	bridge
பாலம்	bro
பாலம்	bron
பாலம்	brygga
பாலம்	bryggan
சார்	sir
சார்	herrn
சுற்றுச்சூழல்	omgivning
சுற்றுச்சூழல்	miljön
சுற்றுச்சூழல்	miljö
