категория	категорија
дан	дан
водещи	водечки
водещи	домаќини
възраждане	ренесанса
възраждане	оживување
възраждане	заживување
сандански	сандански
завършен	комплетен
завършен	комплетна
завършен	завршено
завършен	заврши
завършен	завршено
завършен	завршив
завършен	заврши
завършен	завршена
завършен	завршено
замбия	замбија
разнообразие	разновидност
разнообразие	разновидноста
разнообразие	разновидност
мишел	мишел
мишел	мишел
възможни	можно
възможни	можни
възможни	возможно
възможни	можен
ивайло	ивајло
шахмат	чес
шахмат	шаховска
шахмат	шах
колекция	збирка
колекция	колекција
планове	планови
болест	болест
болест	заболување
болест	болест
болест	болести
болест	болест
запазена	задржани
запазена	резервирано
запазена	резервирани
запазена	резервирана
запазена	резервиран
запазена	зачувана
запазена	сочувана
запазена	сочувани
сол	солт
сол	солта
сол	сол
комедия	комедија
белгийски	белгиски
белгийски	белгискиот
очевидно	очигледно
очевидно	очигледно
професия	професија
професия	окупација
професия	занимање
класическа	класични
класическа	класична
класическа	класика
класическа	classic
класическа	класик
класическа	класичен
класическа	класична
класическа	класично
класическа	класика
птиците	птиците
птиците	птици
медали	медали
медали	ордени
вила	vila
вила	вила
чети	читај
чети	читам
чети	читање
чети	читајте
чети	прочитај
чети	прочитајте
редки	ретки
редки	реткост
редки	ретко
редки	редок
редки	ретка
параметри	параметар
параметри	параметри
маргарета	маргарета
корона	круна
корона	корона
критично	критичен
критично	критично
критично	критична
критично	критични
специалисти	специјалисти
ставрев	ставрев
бивша	поранешно
бивша	поранешни
бивша	поранешен
бивша	поранешна
бивша	бивши
избухва	експлодира
роби	роби
роби	робови
роби	роби
будапеща	будимпешта
дипломатически	дипломатски
дипломатически	дипломатско
дипломатически	дипломатска
вратар	голман
вратар	голманот
вратар	голман
вратар	голманот
максимална	максимална
максимална	максимално
максимална	максимален
максимална	максимум
колежа	факултет
колежа	колеџ
съществуване	егзистенција
съществуване	постоење
анимационни	цртани
анимационни	карикатури
огромна	огромен
огромна	огромно
огромна	огромна
огромна	огромни
огромна	огромен
огромна	огромно
огромна	огромни
губят	губат
губят	изгуби
плочи	рекорди
плочи	евиденција
плочи	записи
плочи	плочи
плочи	таблици
плочи	чинии
плочи	таблички
милиарда	милијарда
милиарда	милијарди
милиарда	билион
легион	легија
легион	легијата
крайно	екстремен
крайно	екстремно
крайно	екстремни
крайно	екстремна
близко	блиску
близко	затвори
близко	близу
близко	блиску
хижа	викендичка
хижа	ложата
хижа	колибата
хижа	колиба
хижа	кабина
хижа	куќарка
животът	живот
животът	life
животът	животот
арсенал	арсенал
ювентус	јувентус
тейлър	тејлор
реално	вистински
реално	реално
реално	вистинско
реално	вистинска
реално	реална
реално	реал
варианти	варијанти
копие	копирај
копие	копирање
копие	копија
копие	реплика
копие	копје
истината	вистината
палестина	палестина
корпуса	трупот
зограф	зограф
джорджия	грузија
джорджия	џорџија
заменен	заменета
заменен	замени
заменен	заменети
заменен	заменето
заменен	заменет
ситуация	ситуација
сталин	сталин
ефекти	ефекти
просветен	просветен
свободни	слободни
свободни	бесплатно
свободни	слободно
свободни	слободна
свободни	слободен
валентин	валентин
валентин	валентајн
валентин	валентин
валентин	вљубените
валентин	валентина
синовете	синови
синовете	синовите
кон	коњ
кон	коњски
кон	kon
периоди	периоди
рей	реј
яйца	јајца
яйца	јајце
компютри	компјутери
пристанището	пристаништето
пристанището	порт
пристанището	порта
пристанището	пристаниште
вътре	внатре
вътре	однатре
молба	апликацијата
молба	примена
молба	апликација
молба	барањето
молба	барање
боя	боја
максимилиан	максимилијан
постоянен	траен
постоянен	трајна
постоянен	трајно
постоянен	постојана
постоянен	постојан
постоянен	постојано
постоянен	константно
постоянен	константна
постоянен	константа
щаба	седиштето
щаба	штабови
щаба	штаб
спор	контроверзност
спор	контроверзија
спор	контроверзии
спор	расправање
спор	аргумент
спор	оспори
спор	спор
форд	форд
форд	ford
юрий	јуриј
юрий	јури
сиера	сиера
земеделие	земјоделска
земеделие	земјоделие
земеделие	земјоделство
земеделие	земјоделие
земеделие	земјоделство
бен	ben
бен	бен
жертва	жртвување
жертва	жртва
жертва	жртва
изисквания	услови
изисквания	барања
ирина	ирина
тиберий	тибериј
дъното	дното
дъното	долен
дъното	дно
цифри	бројки
цифри	цифри
цифри	фигури
цифри	личности
цифри	бројки
цифри	броеви
цифри	бројки
спортове	спортови
спортове	спортски
спортове	спорт
кралски	кралско
кралски	кралска
кралски	ројал
кралски	royal
кралски	кралски
присъствие	посетеност
присъствие	присуство
присъствие	присутност
присъствие	присуство
музикално	музички
музикално	музичка
музикално	мјузикл
музикално	музичко
изучаване	проучување
изучаване	учење
изучаване	студирање
изучаване	учењето
изучаване	изучување
изучаване	студијата
изучаване	проучување
изучаване	студија
писма	букви
писма	писма
сестри	сестрите
сестри	сестри
разликата	разлика
независими	независни
независими	независна
независими	независен
независими	независно
договори	договори
личността	карактер
личността	личност
комнин	комнин
образ	слика
небето	небесата
небето	рај
небето	рајот
небето	sky
небето	небо
огромни	огромен
огромни	огромно
огромни	огромна
огромни	огромни
огромни	огромен
огромни	огромно
огромни	огромни
ирландски	ирско
ирландски	ирци
ирландски	ирски
ирландски	ирец
характеристика	карактеристика
характеристика	одлика
характеристика	карактеристика
звука	звук
емигрира	емигрираат
магдалена	магдалена
магдалена	магдалена
допълнителна	дополнително
допълнителна	дополнителни
допълнителна	дополнителна
допълнителна	додатни
допълнителна	дополнителен
струма	струма
млада	младите
млада	млад
млада	јанг
млада	young
млада	млади
млада	млада
някъде	негде
някъде	некаде
камера	камера
камера	апарат
токио	токио
съобщения	пораки
завършил	дипломираше
завършил	дипломира
рила	рилски
изгражда	гради
пиеси	претставите
пиеси	свири
свищов	свиштов
нейни	нејзин
нейни	нејзина
нейни	нејзино
нидерландски	холандија
нидерландски	дач
нидерландски	холандска
нидерландски	холандскиот
нидерландски	холандски
фактор	фактор
бъдещето	иднина
възстановява	обновува
стената	ѕид
домакин	компјутер
домакин	водител
домакин	домаќин
домакин	сервер
масата	табела
масата	маса
лед	лед
лед	мраз
стойности	вредности
основание	основа
основание	оправдание
основание	оправдување
основание	основ
основание	основа
джърси	џерси
производители	производители
производители	продуценти
производители	производители
аудио	аудио
светилище	прибежиште
светилище	засолниште
светилище	светилиште
светилище	светилиште
тясно	тесни
тясно	тесен
четвърта	четврто
четвърта	четвртата
четвърта	четвртото
четвърта	четвртиот
четвърта	четврти
четвърта	четврта
франческо	франческо
превежда	преведува
боб	боб
сатурн	сатурн
демокрация	демократија
моя	мое
моя	рудник
моя	моја
моя	мој
артилерия	артилериски
артилерия	артилерија
полето	поле
планета	планет
планета	планета
планета	планетата
масло	путер
масло	нафта
масло	масло
понятие	концепт
сложни	комплекс
сложни	комплексен
сложни	комплицирано
сложни	комплициран
сложни	комплицирана
сложни	комплицирани
познати	позната
познати	запознаен
познати	познато
познати	познаници
познати	познаник
съвременна	современа
съвременна	современ
съвременна	современи
умения	вештини
умения	способности
умения	вештини
умения	вештина
реформи	реформи
реформи	реформа
реформи	реформи
феновете	фановите
феновете	фанови
феновете	навивачи
феновете	обожаватели
компютър	компјутер
ливърпул	ливерпул
лева	лева
лева	bgn
сърце	срце
дивизии	поделби
дивизии	дивизии
соленост	salinity
чуждестранни	странски
чуждестранни	странска
частен	приватно
частен	приватен
частен	приватна
частен	приватни
таблица	табела
таблица	маса
опасност	опасност
опасност	азар
опасност	опасност
купи	купи
назад	грб
назад	назад
роберт	роберт
роберт	робер
фройд	фројд
тирол	тирол
завърши	заврши
завърши	финиш
завърши	дипломираше
завърши	дипломира
реклама	комерцијално
реклама	комерцијален
реклама	реклама
реклама	комерцијални
реклама	комерцијална
реклама	рекламирање
реклама	рекламирањето
намибия	намибија
мехмед	мехмет
мехмед	мехмед
мехмед	мехмед
кули	кули
фирми	фирми
фирми	претпријатија
фирми	компании
търговци	трговци
търговци	трговци
търговци	трговци
търговци	продавачи
търговци	дилери
синове	синови
синове	синовите
дрехи	облека
дрехи	алишта
дрехи	облека
сайтове	сајтови
сайтове	локалитети
събрани	собрани
събрани	собрал
събрани	собран
събрани	собрани
събрани	собирал
събрани	собрано
събрани	собрана
рид	трска
рид	рид
кулата	кула
кулата	кулата
кулата	караула
исляма	ислам
исляма	исламот
дълбока	deep
дълбока	длабок
дълбока	длабока
дълбока	длабоко
дълбока	длабоки
кралят	крал
кралят	кинг
кралят	кралот
върхове	врвови
заплаха	закана
заплаха	закана
етаж	спрат
етаж	кат
етаж	подот
етаж	партер
наименования	назив
наименования	имиња
адмирал	адмирал
рак	ракчиња
рак	рак
рак	канцер
прости	едноставен
прости	едноставно
прости	едноставна
прости	проста
прости	прости
прости	простете
интересни	интересни
интересни	интересно
интересни	интересна
интересни	интересен
лична	лично
лична	личен
лична	личното
лична	лична
джонсън	џонсон
велес	велес
казанлък	казанлак
вещество	супстанца
вещество	супстанции
вещество	супстанција
механизъм	механизам
израз	изразување
израз	изразувањето
израз	израз
тела	тела
йемен	јемен
владение	опседнатост
владение	поседување
владение	домен
владение	доменот
равнище	ниво
кот	kot
ливан	либан
плен	заробеништво
плен	заложништво
териториите	територии
подобряване	подобрување
подобряване	подобрување
подобряване	подобри
подобряване	подобрување
строеж	изградбата
строеж	градба
строеж	градење
строеж	градежништво
строеж	конструкција
строеж	изградба
диего	диего
медичи	медичи
медичи	медичи
снимката	фотографија
снимката	фотографијата
снимката	фото
политическо	политички
политическо	политичко
политическо	политичка
войниците	војници
общности	заедници
същество	суштество
задачата	задача
задачата	задачата
хълм	маунт
хълм	планината
хълм	монтирање
хълм	брдо
хълм	ридот
хълм	hill
хълм	хил
хълм	рид
естествен	природна
естествен	природни
естествен	природен
естествен	природно
виден	истакнати
виден	истакнат
европейско	европски
европейско	европско
европейско	европска
катастрофа	судар
катастрофа	краш
катастрофа	падот
катастрофа	катастрофа
катастрофа	катастрофи
гражданите	граѓани
гражданите	граѓаните
регистрирани	регистриран
регистрирани	регистрирана
регистрирани	регистрирано
регистрирани	регистрирани
континента	копното
континента	копно
континента	континент
континента	континентот
врати	врати
спасов	спасов
философията	филозофија
натиск	притисок
натиск	притисоци
боян	бојан
двойка	пар
двойка	пар
двойка	двојка
димитрова	димитрова
хит	удри
хит	погодена
хит	хит
хит	погодени
техники	техники
мохамед	мохамад
мохамед	мухамед
мохамед	мохамед
мохамед	мухамед
мохамед	мухаммед
мохамед	мохамед
избяга	избегал
избяга	избега
избяга	избегаа
действителност	реалност
действителност	стварност
действителност	реалноста
файлове	датотеки
снимките	фотографии
снимките	слики
пещерата	пештерата
пещерата	пештера
самоа	самоа
убийство	убиство
убийство	убиства
убийство	атентат
убийство	атентатот
убийство	убиство
губернатор	управител
губернатор	гувернер
губернатор	гувернерот
мед	бакар
буквално	буквално
буквално	буквален
буквално	буквално
китарист	гитарист
карло	карло
фернандо	фернандо
бази	бази
бази	базите
предвижда	предвидува
предвижда	пружа
предвижда	обезбедува
джими	џими
джей	џеј
знамето	знаме
квартали	окрузи
квартали	области
квартали	населби
квартали	маала
квартали	населби
народите	народите
народите	народи
еврейски	еврејка
еврейски	евреин
еврейски	еврејски
еврейски	евреј
еврейски	еврејско
еврейски	хебрејски
еврейски	еврејски
средни	среден
средни	медиум
средни	средно
младежи	младински
младежи	младинска
младежи	младост
младежи	младоста
младежи	млади
младежи	младина
младежи	јуниори
знаци	ликови
знаци	карактери
знаци	знаци
знаци	знаци
нации	нациите
нации	нации
стилове	стилови
въглища	јаглен
германците	германци
германците	германците
непал	непал
индийски	индијанец
индийски	индиски
индийски	индиска
индийски	индиец
сидни	сиднеј
допринася	придонесува
веселин	веселин
лекари	лекари
лекари	доктори
лекари	лекари
сладководни	слатководни
мина	мина
форт	форт
коса	влакна
коса	коса
стая	просторија
стая	соба
изпратени	испратени
изпратени	испрати
изпратени	испратено
изпратени	испратена
изпратени	пратен
изпратени	испратен
страх	стравот
страх	страв
дървени	дрвено
дървени	дрвена
дървени	дрвен
дървени	дрвени
дървени	дрво
дървени	дрва
исландия	исланд
корени	корен
корени	корени
корени	корења
предложения	предлози
предложения	сугестии
предложения	нуди
предложения	понуди
предложения	предлози
растенията	билки
растенията	растенија
растенията	централи
създател	создател
създател	творецот
създател	основач
създател	создавач
създател	создателот
създател	креатор
създател	творец
създател	творецот
жив	live
жив	живеј
жив	живо
жив	лајв
жив	жива
жив	живи
жив	жив
митрополия	архиепископија
епир	епир
измерване	мерење
измерване	мерење
венера	венус
венера	венера
тайно	тајно
тайно	тајна
случайно	случајно
сто	сто
стандарти	стандарди
престъпления	прекршоци
престъпления	злодела
престъпления	злочини
престъпления	злосторства
престъпления	злосторство
престъпления	криминал
жаба	жаба
жаба	жабата
жаба	жаба
жаба	жабата
дроб	џигер
провеждане	спроведување
мизия	мезија
класификация	класификација
сметки	банкноти
сметки	сметки
сметки	сметки
сметки	профили
сметки	сметките
кацане	слетување
кацане	спуштање
кацане	приземјување
кристина	кристина
кристина	кристина
кристина	кристина
черти	особини
черти	карактеристики
челси	челси
челси	челзи
присъствието	посетеност
присъствието	присуство
последва	следев
последва	следена
последва	следени
последва	следеше
младеж	младински
младеж	младинска
младеж	младост
младеж	младоста
младеж	млади
младеж	младина
кутия	кутија
джоузеф	јосиф
джоузеф	џозеф
мрежата	мрежа
мрежата	мрежи
мрежата	network
блус	блуз
хамбург	хамбург
хамбург	hamburg
живял	живееја
живял	живеел
живял	живееше
живял	живеев
живял	живееле
ферари	ферари
следващ	следниот
следващ	следна
следващ	следно
следващ	следни
следващ	следен
позната	позната
позната	познати
позната	познат
позната	позната
позната	запознаен
позната	познато
позната	познаник
леон	леон
леон	лион
леон	леон
самоков	самоков
совалката	шатл
совалката	шатлот
кардинал	кардинал
кардинал	кардиналот
потоци	потоци
потоци	тече
торино	торино
торино	торино
крепости	тврдини
волейбол	одбојка
волейбол	одбојката
фолклор	фолклор
атаки	нападите
атаки	напади
честота	фреквенции
честота	фрекфенции
честота	фрекфенција
честота	фреквенција
честота	случка
финансите	трезор
финансите	вредносни
навсякъде	насекаде
навсякъде	сегде
навсякъде	секаде
маринов	маринов
педро	педро
тайна	тајна
ломбардия	ломбардија
стъпка	степ
стъпка	чекор
запази	спаси
запази	зачувај
запази	зачувување
запази	продолжи
запази	задржи
запази	чувај
лов	ловат
лов	лови
лов	лов
лов	хант
лов	лови
лов	лов
лов	ловење
списъци	списоци
списъци	листи
списъци	списоците
кампанията	кампања
македонци	македонци
добавен	додадена
добавен	додаде
добавен	додадени
добавен	додадено
добавен	додаден
икономическо	економски
икономическо	економско
икономическо	економска
астронавт	астронаут
церемония	церемонијата
церемония	церемонија
електронна	електронски
електронна	електронско
мотиви	мотиви
мотиви	мотиви
взето	преземено
взето	сликани
взето	сликано
наследници	наследници
наследници	наследници
наследници	потомци
йорданов	јорданов
леки	благи
леки	блага
леки	благ
леки	леки
леки	лесна
синьо	плава
синьо	сина
синьо	сини
синьо	блу
синьо	сино
затворен	затвори
затворен	затворен
затворен	затворена
затворен	затворени
затворен	затворено
растителност	вегетација
принудени	принуден
принудени	присилена
принудени	присилени
принудени	принудени
принудени	присилен
стив	steve
стив	стив
ким	ким
компоненти	компоненти
графството	округот
продуценти	продуценти
продуценти	производители
орегон	орегон
вход	внес
вход	влезни
вход	влезот
вход	влез
вход	најавување
вход	најава
университети	универзитети
зип	зип
опазване	конзервација
опазване	зачувување
почетни	почесен
отношението	ставови
отношението	ставовите
майк	мајк
общините	општини
общините	комонс
съюзниците	сојузници
възрастни	возрасни
възрастни	возрасните
възрастни	постари
възрастни	возрасна
възрастни	возрасни
възрастни	возрасен
мали	мали
мали	mali
героите	јунаци
героите	херои
равни	еднакво
равни	еднаков
равни	еднакви
равни	еднаквите
африкански	африканска
африкански	африкански
осигуряване	одредба
расте	расте
расте	растат
расте	растечки
расте	расне
расте	расте
расте	расте
расте	растат
цивилизация	цивилизација
цивилизация	цивилизација
публика	публика
удари	удри
удари	погодена
удари	хит
удари	погодени
новини	вести
новини	вест
патрик	патрик
охрана	чувари
охрана	стражари
охрана	сигурност
охрана	обезбедување
охрана	безбедност
тест	тест
тест	квиз
островът	островот
островът	остров
охайо	охајо
джаксън	џексон
застава	застава
посланици	амбасадорите
посланици	амбасадори
актьорите	глумци
актьорите	актери
фредерик	фредерик
фредерик	фредерик
фредерик	фредерик
фредерик	фредерик
разширение	проширување
разширение	проширување
разширение	експанзија
разширение	наставка
разширение	продолжение
разширение	продолжување
бвп	бдп
постигне	остварување
постигне	постигне
знания	познавање
знания	знаењето
знания	познавања
знания	знаење
знания	знаења
съобщение	соопштение
съобщение	пораката
съобщение	порака
дисертация	дисертација
дисертация	тезата
дисертация	теза
дисертация	тези
тоскана	тоскана
богати	богата
богати	богато
богати	богат
богати	богати
богати	рич
бунт	револт
бунт	бунт
бунт	побуна
бунт	бунтот
бунт	немири
бунт	бунт
бунт	нереди
бунт	бунт
бунт	побуна
учените	научници
учените	научниците
кога	кога
око	окото
око	око
уотсън	вотсон
уотсън	ватсон
леоне	леоне
получаване	примаат
получаване	прими
получаване	сметка
получаване	примањето
получаване	добивајќи
получаване	примање
получаване	примаме
получаване	добивањето
основи	фондација
основи	темели
основи	темел
основи	основи
основи	основи
основи	бази
основи	базите
основи	темелите
основи	темели
основи	основи
основи	фондации
събиране	собираат
събиране	собирам
събиране	соберете
събиране	собирање
събиране	собир
събиране	збирка
събиране	колекција
събиране	обединување
икона	икона
ман	ман
слънце	сонце
слънце	сонцето
слънце	сонце
нашата	наша
нашата	наши
нашата	нашата
нашата	наш
нашата	нашиот
нашата	нашите
нашата	наша
нашата	наше
нашата	нашиве
нашата	наш
вълни	бранови
базирана	засновано
базирана	базирано
покрити	прекриена
покрити	покриени
покрити	покриено
покрити	покриен
покрити	опфатени
покрити	обложена
дмитрий	дмитри
дмитрий	димитриј
дмитрий	димитри
дмитрий	димитриј
дмитрий	димитри
дмитрий	димитриј
норвежки	норвешкиот
норвежки	норвешки
норвежки	норвешка
библията	библија
опашката	редицата
опашката	опашка
опашката	опашката
опашката	опаш
икономист	економист
лекции	предавања
способност	способност
способност	капацитет
способност	способност
богове	богови
колорадо	колорадо
разкопки	ископувања
разкопки	ископувањето
разкопки	ископување
разкопки	ископувања
разкопки	ископувањата
постоянна	траен
постоянна	трајна
постоянна	трајно
постоянна	постојана
постоянна	постојан
постоянна	постојано
постоянна	константно
постоянна	константна
постоянна	константа
топка	топка
топка	бал
топка	топката
топка	топче
порта	капија
порта	гејт
порта	порта
петер	питер
петер	петар
кенеди	кенеди
разработка	развој
разработка	развивач
разработка	програмер
уест	запад
уест	западно
уест	вест
катрин	кетрин
катрин	кетрин
катрин	катрин
катрин	катерин
катрин	катерина
статус	статус
картинки	слики
херцогиня	војвотка
нашите	наша
нашите	наши
нашите	нашата
нашите	наш
нашите	нашиот
нашите	нашите
нашите	наша
нашите	наше
нашите	нашиве
нашите	наш
италианска	италијанска
италианска	италијански
италианска	италијанецот
италианска	италијанец
престол	тронот
престол	трон
престол	престол
разпространението	шири
разпространението	рашири
разпространението	ширењето
момче	дечко
момче	момче
момче	бој
момче	синче
западни	вестерн
западни	западни
западни	западна
императори	цареви
царица	queen
царица	кралица
градини	градини
препратка	референца
препратка	референтна
есте	есте
александрия	александрија
отговорност	одговорност
отговорност	одговорност
ракетата	ракета
барбара	барбара
бангладеш	бангладеш
съдии	судиите
съдии	судии
сената	сенат
сената	сенатот
обикновен	обичен
обикновен	обичните
обикновен	обични
краката	стапала
краката	нозе
краката	стопала
краката	нозете
краката	нозе
байерн	bayern
обединена	обединето
обединена	обединет
обединена	обединета
обединена	соединети
обединена	јунајтед
обединена	обединета
обединена	обединето
обединена	обединети
дългогодишен	долготрајна
дългогодишен	долгогодишен
дългогодишен	долгогодишни
предишен	претходен
предишен	претходно
предишен	претходна
предишен	претходни
марина	marina
марина	марина
последствие	последица
сардиния	сардинија
монаси	монаси
монаси	монасите
генерали	генерали
андреа	андреја
андреа	андреа
майстори	мајстори
майстори	господари
майстори	мастерс
майстори	господарите
терен	терен
терен	терени
коне	коњи
коне	коњите
споменат	споменати
споменат	спомнато
споменат	спомнав
споменат	споменат
споменат	спомна
говор	дијалект
говор	говорот
говор	говор
вътрешен	ентериер
вътрешен	внатрешност
вътрешен	внатрешни
вътрешен	внатрешно
вътрешен	внатрешна
вътрешен	внатрешен
вътрешен	внатрешно
вътрешен	внатрешен
бракът	бракови
бракът	брак
медиите	мултимедија
медиите	медиуми
бела	бела
бела	бела
малави	малави
съвременно	модерен
съвременно	модерно
съвременно	модерни
съвременно	современ
съвременно	модерна
съвременно	современа
съвременно	современ
съвременно	современи
латинска	латинска
латинска	латино
латинска	латиница
латинска	латински
александра	александра
доказателство	докази
доказателство	доказ
критик	критичари
критик	критичар
домашни	домашно
домашни	домашен
домашни	домашна
домашни	домашни
домашни	домашните
домашни	домашно
домашни	домашна
изделия	статии
изделия	натписи
изделия	артикли
изделия	написи
петрова	петрова
радев	радев
медицинска	медицински
набор	сет
набор	комплет
набор	сетот
набор	постави
вярва	верува
вярва	верува
порт	пристаништето
порт	порт
порт	порта
порт	пристаниште
наказание	пенал
наказание	казни
наказание	казнување
наказание	казна
момичета	девојчиња
момичета	девојки
боговете	богови
френско	французи
френско	француски
автономна	автономни
автономна	автономен
автономна	автономна
започна	почна
започна	започна
започна	почнал
започна	почнаа
военноморски	поморски
парите	пари
танци	dance
танци	играј
танци	танцувај
танци	танц
танци	играње
танци	танцување
танци	танц
бюро	биро
бюро	биро
легенди	легенди
легенди	легендите
контакти	контакт
контакти	контактите
контакти	контакти
малта	малта
дирекция	директорат
значителен	значителен
значителен	значителна
значителен	значителни
значителен	значајни
значителен	значителна
значителен	значајно
значителен	значајна
значителен	значителен
значителен	значаен
смяна	поместува
смяна	смена
смяна	промени
смяна	промена
смяна	смени
смяна	измени
ривър	река
ривър	ривер
ривър	реката
студент	студентски
студент	ученик
студент	ученичка
студент	студент
моли	моли
комунистически	комунистичка
комунистически	комунистички
комунистически	комунист
подходящи	соодветни
подходящи	соодветна
подходящи	соодветен
подходящи	соодветно
подходящи	погодна
подходящи	соодветен
подходящи	погодно
кметове	градоначалниците
кметове	градоначалници
електронно	електронски
електронно	електронско
електронно	електронски
монах	монах
монах	калуѓер
монах	монк
критерии	критериум
критерии	критериуми
спаси	спаси
спаси	зачувај
спаси	зачувување
монголия	монголија
задължения	долгови
задължения	обврски
задължения	обврски
задължения	обврски
задължения	обврската
задължения	обврска
задължения	должности
чувство	чуство
чувство	чувство
преводи	трансфери
преводи	преводи
начини	начини
комуникация	комуникација
комуникация	комуникации
авиация	воздухопловство
авиация	авијација
пенсилвания	пенсилванија
твърдо	цврсто
твърдо	цврст
твърдо	цврста
твърдо	солидно
твърдо	цврсти
твърдо	фирма
твърдо	тешко
твърдо	тврд
твърдо	силно
твърдо	јако
собствено	сопствени
собствено	сопствено
собствено	сопствена
собствено	сопствен
статуя	статуа
успешен	успешните
успешен	успешни
успешен	успешно
успешен	успешна
успешен	успешен
румен	румен
специфични	специфична
специфични	специфично
специфични	специфични
специфични	конкретни
специфични	специфичен
специфични	одредено
стадиона	стадион
шотландски	шкотски
кук	кувар
кук	кук
животински	животинско
животински	животно
животински	животински
паркове	паркс
паркове	паркови
паркове	парковите
лист	лист
