din	จาก
trupa	วง
trupa	band
înaltă	high
înaltă	สูง
înaltă	ไฮ
înaltă	สูง
olt	olt
disc	แผ่น
disc	ดิสก์
disc	ดิสก์
iulia	julia
activități	กิจกรรม
suferit	ทรมาน
suferit	ประสบ
champagne	แชมเปญ
influența	อิทธิพล
air	แอร์
air	อากาศ
air	air
comerciale	พาณิชย์
comerciale	โฆษณา
învins	พ่าย
marius	marius
premiu	รางวัล
premiu	รางวัล
mark	เครื่องหมาย
mark	มาร์ค
legătura	ลิงก์
legătura	ลิงค์
dimensiuni	มิติ
dimensiuni	ขนาด
dimensiuni	ขนาด
hans	ฮันส์
grad	เกรด
grad	บัณฑิต
grad	ปริญญา
grad	อันดับ
interviu	interview
interviu	สัมภาษณ์
maximă	สูงสุด
sisteme	ระบบ
arbitru	กรรมการ
arbitru	กรรมการ
intre	ระหว่าง
jocul	เกม
jocul	เกมส์
încredere	มั่นใจ
încredere	ใจ
încredere	ไว้ใจ
carl	คาร์ลอ
carl	คาร์ล
cântec	ซง
cântec	เพลง
ajutor	ช่วย
foc	ไฟ
foc	เพลิง
lege	กฎหมาย
lege	กฎ
curent	ปัจจุบัน
exterior	ภายนอก
exterior	ภายนอก
starea	สถานะ
starea	สถานภาพ
maghiar	ฮังการี
închisoare	คุก
închisoare	คุก
ținut	เก็บ
școli	โรงเรียน
grand	grand
britanică	บริติช
britanică	อังกฤษ
secțiunea	ส่วน
șterge	ลบ
premiera	ปฐมทัศน์
construite	สร้าง
istoricul	ประวัติศาสตร์
istoricul	ประวัติการ
istoricul	ประวัติ
cere	ถาม
cere	สอบถาม
relațiile	สัมพันธ์
avioane	อากาศยาน
colegiul	วิทยาลัย
colegiul	มหาวิทยาลัย
securitate	รปภ
originea	ต้นทาง
originea	ที่มา
originea	กำเนิด
muntele	ภูผา
muntele	ภูเขา
muntele	ภูเขา
inginer	วิศวกร
gura	ปาก
datele	อินเทอร์เน็ต
datele	ข้อมูล
problemă	ปัญหา
finlanda	ฟินแลนด์
natură	สันดาน
natură	ธรรมชาติ
sovietic	โซเวียต
marginea	ขอบ
marginea	edge
cercetări	ค้นคว้า
cercetări	วิจัย
piesă	ชิ้น
piesă	พีซี
piesă	พีซ
linii	เส้น
linii	บรรทัด
filozofie	ปรัชญา
cauză	เพราะ
cauză	สาเหตุ
lipsă	หาย
lipsă	ขาด
practic	ปฏิบัติ
cam	แคป
cam	แคม
noaptea	ไนท์
noaptea	ค่ำคืน
noaptea	คืน
noaptea	ราตรี
arabă	อาหรับ
arhitectură	สถาปัตยกรรม
regiunile	ภูมิภาค
egipt	อียิปต์
scenă	ฉาก
feminin	หญิง
considerate	พิจารณา
scădere	ลด
forță	บังคับ
forță	แรง
soție	ภริยา
soție	ภรรยา
soție	เมีย
drepturi	สิทธิ
drepturi	สิทธิ์
cimitirul	สุสาน
cimitirul	ป่าช้า
spaniolă	สเปน
practică	ปฏิบัติ
practică	ฝึก
practică	ซ้อม
practică	ฝึกฝน
discuţie	อภิปราย
magazine	ร้าน
clădiri	ตึก
clădiri	อาคาร
cotă	จัดสรร
unitatea	สามัคคี
unitatea	unity
unitatea	เอกภาพ
unitatea	ยูนิต
unitatea	หน่วย
leon	ออน
lumină	สว่าง
lumină	เบา
lumină	ไลท์
lumină	แสง
regală	รอยัล
regală	ราชวงศ์
act	ทำท่า
lake	ทะเลสาบ
exemple	ตัวอย่าง
rowspan	rowspan
serviciul	บริการ
crăciun	คริสต์มาส
larg	wide
larg	กว้าง
poezii	กลอน
poezii	กลอน
poezii	กวี
viitorul	ต่อๆ
viitorul	future
viitorul	อนาคต
necesar	จำเป็น
ben	ben
ben	เบน
ben	เบ็น
link	ลิงก์
link	ลิงค์
ruși	รัสเซีย
frecvent	บ่อย
frecvent	บ่อยๆ
civile	แพ่ง
civile	ประชา
catolic	คาทอลิก
piață	ตลาด
problemele	ปัญหา
natura	สันดาน
natura	ธรรมชาติ
columbia	โคลัมเบีย
columbia	โคลัมเบีย
polonez	โปแลนด์
episcopul	บิชอป
cucerit	พิชิต
ministerului	กระทรวง
presă	สื่อ
presă	กด
presă	สื่อ
secret	secret
secret	ลับ
secret	ลับๆ
oficiale	ทางการ
oficiale	official
adam	อดัม
adam	adam
stația	สถานี
închis	ปิด
element	ธาตุ
munca	ทำงาน
munca	งาน
funcționează	ทำงาน
persoana	บุคคล
str	str
localizare	ตำแหน่งที่ตั้ง
localizare	ตำแหน่ง
contact	ติดต่อ
ordin	ลำดับ
renania	rhineland
arme	อาวุธ
arme	ปืน
stele	ดวงดาว
stele	ดารา
stele	ดาว
poiana	poiana
instituții	สถาบัน
cântece	เพลง
comercial	พาณิชย์
comercial	โฆษณา
crește	เพิ่ม
crește	เติบโต
crește	ปลูก
rss	rss
calitatea	คุณภาพ
varianta	แปรผัน
statuia	อนุสาวรีย์
profesorul	ศาสตราจารย์
tipul	ชนิด
tipul	ประเภท
tipul	พิมพ์
liberal	เสรีนิยม
pădurea	ป่า
pădurea	ฟอเรส
pădurea	ฟอเรสต์
contract	สัญญา
croația	โครเอเชีย
croația	croatia
compusă	แต่ง
repede	รวดเร็ว
repede	ด่วน
repede	ไว
repede	รวดเร็ว
repede	เร็ว
repede	ด่วน
repede	fast
repede	ไว
mary	แมรี่
mary	แมรี
podul	สะพาน
podul	บริดจ์
rău	แย่
rău	ร้าย
rău	bad
rău	เลว
culturală	วัฒนธรรม
limbile	ภาษา
lungimea	ยาว
tronul	บัลลังก์
electric	ไฟฟ้า
electric	รถไฟฟ้า
electric	ไฟฟ้า
rezultatul	ผล
rezultatul	ผลลัพธ์
recent	ล่าสุด
recent	ล่าสุด
înapoi	กลับ
societate	สังคม
protecție	ป้องกัน
scoția	สกอตแลนด์
concert	concert
concert	คอนเสิร์ต
carieră	อาชีพ
carieră	เหมือง
arena	สังเวียน
motor	เครื่องยนต์
motor	motor
motor	มอเตอร์
grupa	กลุ่ม
proiecte	โครงการ
canalul	ช่อง
pirinei	pyrenees
ioana	โจน
royal	รอยัล
royal	ราชวงศ์
tineri	ยัง
harry	harry
companii	บริษัท
aspect	ลักษณะ
aspect	สัดส่วน
clădire	ตึก
clădire	อาคาร
creată	สร้าง
dealul	เนิน
episod	episode
episod	ตอน
centre	ศูนย์
crede	เชื่อ
crede	ศรัทธา
episodul	episode
episodul	ตอน
religioasă	ศาสนา
praga	ปราก
praga	ปราง
critică	วิจารณ์
critică	วิกฤติ
critică	วิกฤต
ține	เก็บ
necesară	จำเป็น
artiști	ศิลปิน
regional	ภูมิภาค
americani	อเมริกัน
paginile	เพจ
paginile	หน้าที่
paginile	หน้า
utc	utc
net	ตาข่าย
net	net
net	สุทธิ
net	เน็ต
net	ถ้วน
câmp	สนาม
câmp	ฟิลด์
câmp	สาขา
câmp	ทุ่ง
câmp	ช่อง
faza	เฟส
alfred	อัลเฟร็ด
atacat	ทำร้าย
memoria	memory
mâna	มือขวา
mâna	มือ
mâna	หัตถ์
mâna	hand
will	พิน
will	จะ
will	วิล
rezultatele	ผล
rezultatele	ผลลัพธ์
geografice	ภูมิศาสตร์
geografice	ภูมิศาสตร์
domenii	โดเมน
domenii	ฟิลด์
domenii	ช่อง
domenii	บริเวณ
domenii	พื้นที่
pădure	ป่า
pădure	ป่า
pădure	ฟอเรส
pădure	ฟอเรสต์
fosta	อดีต
asemănătoare	คล้าย
pur	บริสุทธิ์
document	เอกสาร
evreilor	ยิว
concurs	ประกวด
sol	ดิน
sol	โซล
sol	พื้น
viteza	ความเร็ว
statut	สถานะ
statut	สถานภาพ
nave	เส้นเลือด
cat	แคท
cat	แมว
legat	ผูกพัน
legat	มัด
mijloc	กลาง
lucruri	สิ่งของ
lucruri	สิ่งของ
austriac	ออสเตรีย
japonez	ญี่ปุ่น
mașini	รถยนต์
mașini	รถ
mașini	เครื่องจักร
liste	รายการ
campion	แชมป์
masa	ตาราง
masa	โต๊ะ
masa	มวล
masa	ก้อน
masa	อาหาร
masa	มื้อ
vândut	ขาย
ducele	ดุ๊ค
ducele	ดุค
ducele	ดุก
ducele	ดุ๊ก
youtube	youtube
campionilor	แชมเปี้ยน
dedicat	ทุ่มเท
incluse	รวม
relația	สัมพันธ์
minim	minimal
minim	น้อย
intrare	รายการ
străine	ต่างด้าว
frumos	สวยๆ
frumos	สวย
frumos	สวยงาม
frumos	งดงาม
frumos	สวย
întotdeauna	มัก
întotdeauna	เสมอ
întotdeauna	ตลอด
pământul	earth
pământul	โลก
pământul	ธรณี
episoade	ตอน
stea	ดวงดาว
stea	ดารา
stea	ดาว
remarcat	สังเกต
mereu	มัก
mereu	เสมอ
mereu	ตลอด
limita	จำกัด
limita	วงเงิน
implicat	เกี่ยวข้อง
districte	เขต
thailanda	ไทย
thailanda	thailand
thailanda	ประเทศไทย
papă	โป๊ป
ordinea	ลำดับ
jet	เจ็ต
denumire	ชื่อ
poloneză	โปแลนด์
jackson	แจ็กสัน
născută	เกิด
cer	sky
cer	ท้องฟ้า
cer	ฟ้า
utilizate	ใช้
regal	รอยัล
regal	ราชวงศ์
tradus	แปล
străinătate	ต่างด้าว
capitală	พระนคร
capitală	ทุน
trupe	วง
vietnam	เวียดนาม
luca	ลุค
luca	ลูค
luca	luca
marian	marian
scena	ฉาก
științific	วิทยาศาสตร์
economie	เศรษฐศาสตร์
economie	เศรษฐกิจ
temperatura	อุณหภูมิ
modificări	เปลี่ยนแปลง
profil	โปรไฟล์
mexic	เม็กซิโก
software	ซอฟต์แวร์
software	ซอฟแวร์
software	ซอฟท์แวร์
soțul	ผัว
soțul	สามี
corect	ขวา
corect	ถูก
corect	แฟร์
corect	ยุติธรรม
dans	เต้นรำ
dans	เต้น
dans	เต้นรำ
dans	เต้น
independența	อิสรภาพ
independența	เอกราช
val	วาล
val	เวล
val	val
val	คลื่น
val	เวฟ
val	โบกมือ
val	โบก
evoluat	วิวัฒนาการ
evoluat	พัฒนา
last	last
last	สุดท้าย
last	ล่าสุด
scott	สก็อตต์
scott	สก็อต
scott	สก๊อต
scott	สกอต
angajat	ลูกจ้าง
angajat	พนักงาน
angajat	จ้าง
poarta	เกต
poarta	เกท
tour	ทัวร์
rolurile	บทบาท
big	บิ๊ก
big	ใหญ่
big	big
hill	เนิน
apărarea	ป้องกัน
juan	ควน
juan	ฮวน
spring	spring
spring	สปริง
voturi	โหวต
documentar	สารคดี
teritoriale	หวง
teritoriale	อาณาเขต
silver	ซิลเวอร์
silver	เงิน
toamna	ล้ม
toamna	หล่น
toamna	ตก
toamna	ร่วง
texas	เทกซัส
texas	เท็กซัส
situație	สถานการณ์
valori	ค่า
vânătoare	ล่า
vânătoare	ฮันท์
iacob	james
iacob	เจมส์
evenimentele	เหตุการณ์
evenimentele	กิจกรรม
sectorul	ภาค
distrus	ทำลาย
may	พฤษภาคม
back	กลับ
scăzut	โลว์
scăzut	ต่ำ
line	เส้น
line	บรรทัด
line	line
independente	อิสระ
independente	เอกราช
normal	ปรกติ
normal	ธรรมดา
normal	ปกติ
termină	เสร็จ
create	สร้าง
tone	ตัน
tone	โทน
football	ฟุตบอล
aria	เรีย
rece	หนาว
rece	เย็น
rece	เย็นๆ
insulă	เกาะ
similar	คล้าย
similar	คล้ายคลึง
angajați	ลูกจ้าง
angajați	พนักงาน
irlanda	ไอร์แลนด์
nationalyears	nationalyears
nationalteam	nationalteam
green	เขียว
can	สามารถ
can	สา
tehnice	เทคนิค
serviciu	บริการ
romani	โรมัน
râu	แม่น้ำ
gol	เปลือย
gol	ว่างๆ
gol	ว่าง
young	ยัง
argentina	อาร์เจนตินา
argentina	อาร์เจนตินา
eroilor	วีรบุรุษ
eroilor	heroes
eroilor	ฮีโร่
călătorie	ทริป
superioare	อธิการ
superioare	superior
formație	วง
formație	band
cont	บัญชี
structură	โครงสร้าง
banca	ธนาคาร
banca	แบงค์
banca	แบงก์
dragoste	ชอบ
dragoste	รัก
politici	นโยบาย
out	ออก
specială	พิเศษ
con	กรวย
con	โคน
con	con
întoarce	เลี้ยว
întoarce	หัน
întoarce	พลิก
întoarce	เปิด
par	ขน
par	เส้นผม
simbol	สัญลักษณ์
clasamentul	อันดับ
clasamentul	จุดยืน
sportiv	นักกีฬา
sportiv	สปอร์ต
vin	ที่มา
vin	vin
vin	ไวน์
vin	สุรา
evoluează	พัฒนา
sri	sri
sri	ศรี
albastru	น้ำเงิน
albastru	สีน้ำเงิน
albastru	บลู
regulă	ปกครอง
regulă	กฏ
regulă	กฎ
influență	อิทธิพล
disney	ดิสนีย์
fata	สาว
fata	ใบหน้า
fata	หน้า
fata	หน้าตา
fata	face
editare	แก้ไข
editare	แก้ไข
zbor	ฟลาย
zbor	บิน
zbor	ฟลาย
zbor	บิน
managerclubs	managerclubs
discută	อภิปราย
vas	ภาชนะ
nava	เรือ
nava	ยาน
anti	anti
agricole	การเกษตร
agricole	เกษตรกรรม
agricole	เกษตร
căutare	ค้นหา
revistă	นิตยสาร
autoritatea	อำนาจ
lider	ผู้นำ
cruce	ข้าม
cruce	กางเขน
vot	โหวต
pilot	นักบิน
carlos	คาร์ลอส
realitate	เรียลลิตี้
atins	สัมผัส
spaniol	สเปน
similare	คล้าย
bucuresti	บูคาเรสต์
chris	chris
includ	รวม
dorit	ต้องการ
directorul	directory
crucea	ข้าม
crucea	กางเขน
dublu	ดับเบิล
dublu	ดับเบิ้ล
magazin	ร้าน
ștergere	ลบ
germanii	เยอรมัน
promovarea	โปรโมท
promovarea	โปรโมชัน
fundația	รากฐาน
fundația	foundation
fundația	มูลนิธิ
patrimoniului	มรดก
turneu	ทัวร์
sex	เพศ
sex	เพศ
sex	เซ็กซ์
sex	sex
exclusiv	exclusive
exclusiv	พิเศษ
hall	ฮอล
hall	ฮอลล์
statistică	สถิติ
statistică	สถิติ
teme	การบ้าน
japoneză	ญี่ปุ่น
sânge	โลหิต
sânge	เลือด
fete	สาว
fete	สาวๆ
separat	แยก
separat	แยก
păsări	นก
prieten	friend
prieten	เพื่อน
ierusalim	เยรูซาเล็ม
ludwig	ludwig
marina	ท่าเรือ
inclusă	รวม
php	php
paralel	ขนาน
organizații	องค์กร
profile	โปรไฟล์
spate	กลับ
spate	หลัง
schimbarea	เปลี่ยนแปลง
schimbarea	เปลี่ยน
universal	universal
universal	สากล
high	high
high	สูง
high	ไฮ
villa	คฤหาสน์
song	ซง
song	เพลง
bazele	ฐาน
cursuri	หลักสูตร
cursuri	คอร์ส
cursuri	ห้องเรียน
cursuri	คลาส
păduri	ป่า
turn	หอคอย
turn	ทาวเวอร์
turn	หอ
cucerirea	ชัยชนะ
conținut	เนื้อหา
pod	สะพาน
pod	บริดจ์
deseori	บ่อย
deseori	มัก
deseori	บ่อยๆ
bătrân	เก่าๆ
bătrân	แก่
bătrân	เก่า
dinastie	ราชวงศ์
fiică	ลูกสาว
presa	สื่อ
museum	พิพิธภัณฑ์
preotul	นักบวช
usa	ประตู
usa	สหรัฐอเมริกา
usa	สหรัฐฯ
usa	usa
scurte	สั้น
scurte	สั้นๆ
scurte	เตี้ย
creștin	คริสเตียน
caracteristici	คุณลักษณะ
caracteristici	ลักษณะ
caracteristici	คุณสมบัติ
semn	ป้าย
semn	ลงชื่อ
semn	เซ็น
completă	สมบูรณ์
completă	ครบ
mulțumesc	ขอบคุณ
mulțumesc	ขอบคุณ
kilometri	ไมลส์
kilometri	ไมล์
kilometri	กิโลเมตร
kilometri	กิโล
dvd	dvd
dvd	ดีวีดี
vorbește	พูด
idei	แนวคิด
tron	บัลลังก์
tron	ตรอน
palatinat	palatinate
complex	ปม
complex	complex
dorința	ปรารถนา
simple	ง่าย
simple	ง่ายๆ
umană	มนุษย์
tema	ธีม
militari	กองทัพ
militari	ทหาร
manageryears	manageryears
transferat	โอน
organizația	องค์กร
organizația	องค์การ
organizația	มโน
organizația	องค์กร
organizația	องค์การ
electrice	ไฟฟ้า
electrice	รถไฟฟ้า
electrice	ไฟฟ้า
primăvara	spring
primăvara	สปริง
programe	โปรแกรม
puteri	พลัง
câmpia	ธรรมดา
electrică	ไฟฟ้า
electrică	รถไฟฟ้า
electrică	ไฟฟ้า
iran	อิหร่าน
proprietatea	คุณสมบัติ
proprietatea	ทรัพย์สิน
proprietatea	ทรัพย์
proprietatea	กรรมสิทธิ์
scară	บันได
grele	หนักๆ
grele	หนัก
permanent	ถาวร
permanent	ถาวร
permanent	ดัด
gara	สถานี
kim	คิม
kim	kim
ligii	สันนิบาต
ligii	ลีก
georgia	จอร์เจีย
mănăstire	วัด
mănăstire	อาราม
economia	เศรษฐกิจ
observat	สังเกต
principala	หลัก
introducerea	บทนำ
mărime	ขนาด
mărime	ไซส์
rapidă	รถไฟฟ้า
rapidă	รวดเร็ว
rapidă	เร็ว
rapidă	ด่วน
rapidă	fast
rapidă	ไว
relație	สัมพันธ์
nepal	เนปาล
interpretare	ตีความ
interpretare	ทำนาย
boli	โรค
boli	โรค
simplă	ง่าย
simplă	ง่ายๆ
independență	อิสรภาพ
independență	เอกราช
tradiția	ประเพณี
tradiția	ธรรมเนียม
biografie	ประวัติ
biografie	ชีวประวัติ
împărțit	หาร
împărțit	แยก
împărțit	แบ่ง
adunarea	สมัชชา
căsătorită	แต่งงาน
mână	มือขวา
mână	มือ
mână	หัตถ์
mână	hand
săptămână	อาทิตย์
săptămână	สัปดาห์
conducere	ขับ
conducere	ขับขี่
conducere	ผู้นำ
culoarea	สี
culoarea	สีสัน
culoarea	สี
filosofie	ปรัชญา
handbal	แฮนด์บอล
times	ไทม์
times	ครั้ง
contele	จำนวนนับ
contele	นับ
libertatea	เสรีภาพ
libertatea	อิสระ
libertatea	อิสรภาพ
energia	พลังงาน
capitolul	บท
inferior	ด้อย
reviste	นิตยสาร
solo	เดี่ยว
specific	เจาะจง
comunitate	ชุมชน
industriale	อุตสาหกรรม
soare	ซุน
soare	ซัน
soare	พระอาทิตย์
soare	แดด
soare	แสงแดด
bătălie	ศึก
bătălie	รบ
bătălie	สงคราม
poveste	เรื่อง
fotografii	ภาพถ่าย
fotografii	รูปภาพ
bbc	bbc
fabrica	โรงงาน
măsuri	มาตรการ
premiile	รางวัล
premiile	รางวัล
somme	somme
vie	vie
romanian	อังกฤษ
paulo	เปาโล
comuniste	คอมมิวนิสต์
chile	ชิลี
audio	เสียง
digital	ดิจิตอล
digital	digital
conținutul	เนื้อหา
württemberg	württemberg
virginia	เวอร์จิเนีย
pierde	แพ้
pierde	เสีย
listele	รายการ
comercială	พาณิชย์
comercială	โฆษณา
originale	ต้นฉบับ
originale	ดั้งเดิม
originale	เดิม
originale	ดั้งเดิม
record	บันทึก
record	สถิติ
organizație	องค์กร
organizație	องค์การ
organizație	มโน
organizație	องค์กร
organizație	องค์การ
masculin	ตัวผู้
redus	ลด
sursele	แหล่ง
chicago	ชิคาโก
chicago	chicago
sfânt	นักบุญ
sfânt	เซนต์
sfânt	ศีล
sfânt	ศักดิ์สิทธิ์
galben	เหลือง
indian	อินเดีย
referință	อ้างอิง
lac	ทะเลสาบ
lac	ครั่ง
lac	lac
valentin	valentin
valentin	วาเลนไทน์
uscat	แห้ง
uscat	แล้ง
uscat	แห้งๆ
uscat	แห้ง
francezi	ฝรั่งเศส
jazz	แจ๊ซ
jazz	แจ๊ส
journal	วารสาร
cameră	ห้อง
uman	มนุษย์
sun	ซุน
sun	ซัน
sun	พระอาทิตย์
iucn	iucn
super	เยี่ยม
super	super
liderul	ผู้นำ
bad	แย่
bad	ร้าย
bad	bad
bad	เลว
ușoară	mild
ușoară	อ่อน
legi	กฎหมาย
internă	ภายใน
grade	ปริญญา
grade	องศา
tehnic	เทคนิค
theodor	theodor
câmpul	สนาม
câmpul	ฟิลด์
câmpul	สาขา
câmpul	ทุ่ง
câmpul	ช่อง
tur	ทัวร์
joe	โจ
joe	joe
dinastiei	ราชวงศ์
portul	พอร์ต
portul	ท่าเรือ
vocea	เสียง
deal	เนิน
set	กำหนด
set	ตั้ง
ochii	นัยน์ตา
ochii	ดวงตา
ochii	สายตา
ochii	ตา
poezia	กลอน
poezia	กวี
manchester	manchester
chimice	เคมีภัณฑ์
chimice	เคมี
muzeu	พิพิธภัณฑ์
cererea	ขอ
cererea	คำขอ
cererea	ร้องขอ
cererea	อุปสงค์
cererea	อุปทาน
bob	บ็อบ
instituție	สถาบัน
stemma	stemma
extins	ขยาย
utilizare	ใช้
atinge	touch
atinge	แตะ
atinge	ทัช
atinge	สัมผัส
atinge	แตะ
atinge	แท็ป
cifra	หลัก
sănătate	อนามัย
sănătate	health
sănătate	สุขภาพ
leftarm	leftarm
locotenent	หมวด
iso	iso
flori	ดอกไม้
experiență	ประสบการณ์
legată	ผูกพัน
legată	มัด
picioare	ฟุต
picioare	เท้า
picioare	ฟิต
picioare	ขา
femeilor	หญิง
femeilor	สตรี
toma	toma
toma	โธมัส
das	das
chimie	เคมี
brian	brian
scrisoare	จดหมาย
clasică	คลาสสิค
clasică	คลาสสิค
clasică	classic
cand	เมื่อไร
cand	เมื่อ
cand	ตอน
concerte	คอนเสิร์ต
zid	กำแพง
critice	วิกฤติ
critice	วิกฤต
festival	เทศกาล
filmele	หนัง
filmele	ภาพยนต์
filmele	ภาพยนตร์
birmania	พม่า
birmania	พม่า
impact	impact
buna	เก่ง
buna	ดี
religia	ศาสนา
hun	ฮุน
adaugă	เพิ่ม
majore	เมเจอร์
femeile	หญิง
femeile	สตรี
roluri	บทบาท
obiectiv	วัตถุประสงค์
hotel	โรงแรม
izvor	spring
izvor	สปริง
polonezi	ขั้ว
cehia	เช็ก
trimite	ส่ง
bruxelles	บรัสเซลส์
univers	ภพ
univers	จักรวาล
univers	จักรภพ
cântat	แซง
cântat	ซัง
cântat	ซาง
cântat	ซอง
cântat	ซุง
europeni	ยุโรป
critici	วิจารณ์
religios	ศาสนา
misiunea	ภารกิจ
misiunea	mission
motivul	เหตุ
motivul	เหตุผล
motivul	สาเหตุ
credință	ศรัทธา
creek	รีก
parc	parc
parc	จอด
parc	สวน
context	บริบท
resurse	ทรัพยากร
resurse	ทรัพยากร
gaz	แก๊ส
gaz	ก๊าซ
gaz	น้ำมัน
arhitectura	สถาปัตยกรรม
analiza	วิเคราะห์
planurile	แผน
regionale	ภูมิภาค
succesul	สำเร็จ
vorbe	คำ
vorbe	ลมปาก
zero	ศูนย์
canal	คลอง
canal	ช่อง
specifică	เจาะจง
specifică	ระบุ
înregistrare	บันทึก
înregistrare	สถิติ
convins	ชักชวน
greci	กรีก
greci	กรีก
acuzat	จำเลย
dance	เต้นรำ
dance	เต้น
variantă	แปรผัน
cronică	เรื้อรัง
clasă	ห้องเรียน
clasă	คลาส
clasă	เรียน
drumuri	ถนน
variante	แปรผัน
variante	ตัวแปร
creștină	คริสเตียน
conducători	ผู้นำ
mormântul	สุสาน
bisericile	โบสถ์
frumoase	สวยๆ
frumoase	สวย
frumoase	สวยงาม
frumoase	งดงาม
modele	รุ่น
modele	ต้นแบบ
ardenne	ardenne
solar	สุริยะ
solar	สุ
insecte	แมลง
curte	ลาน
curte	ศาล
curte	สำนัก
curte	สนาม
curte	ลาน
elevi	นักเรียน
elevi	นักศึกษา
elevi	ม่านตา
potențial	ศักยภาพ
mamă	แม่
mamă	แม่
lucrurile	สิ่งของ
coloana	คอลัมน์
poziții	จุดยืน
poziții	ตำแหน่ง
trasee	หาง
comedie	ตลก
tradițional	ดั้งเดิม
like	ชอบ
like	เหมือน
like	แบบ
like	ถูกใจ
like	ไลค์
like	อย่าง
steve	steve
acte	เอกสาร
acid	กรด
automat	อัตโนมัติ
bogat	ริช
bogat	รวย
bogat	คนรวย
bogat	ร่ำรวย
oceanul	ทะเล
oceanul	มหาสมุทร
oceanul	ocean
atras	วาด
luate	ถ่าย
suma	ซำ
suma	จำนวน
dorește	ประสงค์
dorește	ปรารถนา
protecția	ป้องกัน
cetate	ป้อม
cetate	ปราการ
bill	บิล
bill	bill
căpitan	กัปตัน
scene	ฉาก
procesului	กระบวนการ
ajută	ช่วย
firma	มั่นคง
domnia	reign
home	บ้าน
home	home
home	บาน
claude	คลอด
campanie	แคมเปญ
parlament	รัฐสภา
vârf	พีค
pacific	แปซิฟิก
pacific	แปซิฟิค
doamna	มาดาม
doamna	คุณนาย
doamna	เลดี้
greșit	ธรรม
greșit	ผิด
retragerea	ถอน
street	ถนน
street	street
design	ดีไซน์
design	ออกแบบ
virgil	เฝอ
plin	เต็ม
plin	ฟู
raportul	รายงาน
land	land
land	แลนด์
land	ที่ดิน
directă	ตรง
directă	โดยตรง
directă	direct
planuri	พิมพ์เขียว
planuri	แผน
den	ถ้ำ
den	เดน
servit	เสิร์ฟ
front	หน้า
ochi	นัยน์ตา
ochi	ดวงตา
ochi	สายตา
ochi	ตา
ochi	ดวงตา
ochi	สายตา
ochi	ตา
menționează	mentions
contextul	บริบท
europe	ยุโรป
continua	ต่อ
profilul	โปรไฟล์
sankt	sankt
enciclopedia	สารานุกรม
înmormântat	ฝัง
open	เปิด
poetul	กวี
fond	กองทุน
animalelor	สัตว์
calvados	calvados
deschide	เปิด
culori	สี
culori	สี
culori	สีสัน
evreii	ยิว
scara	บันได
enciclopedie	สารานุกรม
old	เก่าๆ
old	แก่
old	เก่า
slab	ผอม
slab	อ่อนแอ
slab	อ่อน
antice	โบราณ
mașină	เครื่องจักร
mașină	แมชชีน
mașină	เครื่อง
mașină	รถยนต์
mașină	รถ
primă	premium
primă	พรีเมียม
echipele	ทีม
diferit	ต่าง
teorie	ทฤษฎี
rezervă	สำรอง
rezervă	สำรอง
navă	ภาชนะ
navă	เรือ
navă	ยาน
las	las
interesul	ดอกเบี้ย
interesul	สนใจ
utilizată	ใช้
turul	ทัวร์
avocat	ทนายความ
avocat	ทนาย
inițiativa	ริเริ่ม
inițiativa	initiative
utilizează	ใช้
story	เรื่อง
peninsula	คาบสมุทร
acoperit	ครอบคลุม
acoperit	ปกคลุม
vrut	ต้องการ
reală	real
reală	จริง
albe	ขาว
albe	ไวท์
japoneze	ญี่ปุ่น
predat	สอน
secol	ศตวรรษ
vale	หุบเขา
vale	เวลล์
presiunea	กดดัน
accident	อุบัติเหตุ
accident	คว่ำ
accident	ตก
cuvintele	คำ
cuvintele	ลมปาก
învățat	สอน
invitat	เชิญ
invitat	แขก
poliție	ตำรวจ
atenție	ใส่ใจ
atenție	สนใจ
exil	เนรเทศ
profesională	professional
profesională	วิชาชีพ
fips	fips
melodii	เพลง
nationalcaps	nationalcaps
creează	สร้าง
agent	ตัวแทน
agent	เอเย่นต์
scrierea	เขียน
conceptul	แนวคิด
conceptul	concept
linecolor	linecolor
etnie	ชาติพันธุ์
simbolul	สัญลักษณ์
cfr	cfr
voievod	voivode
eliberarea	ปล่อย
patrimoniul	มรดก
brătianu	brătianu
medii	เฉลี่ย
medii	กลาง
poloneze	โปแลนด์
grec	กรีก
congresul	สภา
congresul	รัฐสภา
actul	ทำท่า
câștigă	earn
câștigă	ขวนขวาย
vreau	ต้องการ
vreau	อยาก
aliate	สัมพันธมิตร
gaze	แก๊ส
gaze	ก๊าซ
gaze	น้ำมัน
var	ปูน
var	มะนาว
arabe	อาหรับ
spirit	วิญญาณ
spirit	สปิริต
min	min
min	มิน
comandă	ลำดับ
golful	กอล์ฟ
golful	อ่าว
golful	อ่าว
johnson	johnson
creștini	คริสเตียน
mâinile	มือ
duminică	อาทิตย์
project	โครงการ
unic	เอกลักษณ์
british	บริติช
british	อังกฤษ
lectură	อ่าน
maior	เมเจอร์
separate	แยก
carmen	carmen
alan	alan
manual	คู่มือ
semnificativ	สำคัญ
maestru	อาจารย์
mac	แมค
mac	mac
mac	แม็ค
mac	แมก
hectare	เอเคอร์
sprijin	สนับสนุน
sprijin	รองรับ
rânduri	แถว
microsoft	microsoft
conrad	ราด
proprietate	คุณสมบัติ
proprietate	ทรัพย์สิน
