در	ประตู
فرهنگستان	สถาบัน
فرهنگستان	academy
جایگاه	ที่พัก
جایگاه	รีสอร์ท
خطوط	เส้น
خطوط	บรรทัด
سالهای	ปี
زمینی	พื้น
نژاد	พันธุ์
نژاد	แข่ง
خمینی	khomeini
اروپای	ยุโรป
خاندان	ตระกูล
خاندان	เผ่า
طولانی	ยาว
طولانی	นาน
ریشه	ราก
ریشه	รูท
ریشه	รากฐาน
ریشه	ราก
سرد	หนาว
سرد	เย็น
سرد	เย็นๆ
تحقیق	สอบถาม
تحقیق	ค้นคว้า
تحقیق	วิจัย
تنسی	เทนเนสซี
تنسی	เทนเนสซี่
کاتولیک	คาทอลิก
جنگی	สงคราม
متوسط	เฉลี่ย
متوسط	กลาง
دموکرات	ประชาธิปไตย
دموکرات	ประชาธิปไตย
دادگاه	ศาล
دادگاه	สำนัก
محسن	mohsen
کنتاکی	kentucky
حاج	haj
شناسایی	ระบุ
اسم	นาม
بند	วง
بند	band
بند	ย่อหน้า
بند	ย่อ
بند	พันธบัตร
ستارگان	ดวงดาว
ستارگان	ดารา
ستارگان	ดาว
درختان	ต้นไม้
نتایج	ผล
نتایج	ผลลัพธ์
اثبات	พิสูจน์
دهم	tenth
جذب	ซึมซับ
جذب	ซึม
جذب	ดึงดูด
جذب	แรงดึงดูด
جذب	ดึงดูด
بیشترین	ที่สุด
لباس	เสื้อผ้า
لباس	ชุด
لباس	ชุด
لباس	เสื้อผ้า
ترکی	ตุรกี
ترکی	turki
ترکی	ตุรกี
سلام	สวัสดี
سلام	hello
سلام	สันติภาพ
سلام	สันติ
سلام	สันติสุข
تحلیل	วิเคราะห์
ریاضی	คณิตศาสตร์
ریاضی	คณิตศาสตร์
ریاضی	คณิตศาสตร์
ریاضی	คณิต
ریاضی	เลขคณิต
ریاضی	เลข
همچنان	ยัง
تاریخچه	ประวัติ
تاریخچه	ประวัติศาสตร์
تاریخچه	ประวัติการ
تاریخچه	ประวัติ
نوشتار	เอกสาร
نقره	ซิลเวอร์
نقره	เงิน
آواز	แซง
آواز	ซัง
آواز	ซาง
آواز	ร้อง
آواز	ซง
آواز	เพลง
گلوب	globe
گلوب	ลูกโลก
نظرات	หมายเหตุ
نظرات	คอมเมนท์
مرز	พรมแดน
مرز	ขอบ
مرز	กรอบ
مرز	ชายแดน
رویدادهای	เหตุการณ์
رویدادهای	กิจกรรม
روستاها	หมู่บ้าน
گیاه	โรงงาน
گیاه	ต้นไม้
گیاه	พืช
فرزندان	sons
فرزندان	ลูกๆ
فرزندان	เด็กๆ
فرزندان	เด็ก
تدریس	สอน
تدریس	สอน
امپراتور	จักรพรรดิ
نویسندگی	เขียน
حاکم	ไม้บรรทัด
بندر	พอร์ต
بندر	ท่าเรือ
چینی	จีน
اینترنتی	อินเทอร์เน็ต
اینترنتی	อินเตอร์เน็ต
جو	โจ
جو	joe
قبول	ยอมรับ
هزینه	ต้นทุน
اتاق	ห้อง
اتاق	ห้อง
نسل	รุ่น
نسل	ยุค
نسل	seed
نسل	เมล็ด
طبقه	พื้น
روند	trend
روند	กระบวนการ
روند	กระบวนการ
قیمت	ราคา
ضبط	บันทึก
ضبط	สถิติ
صلح	สันติภาพ
صلح	สันติ
صلح	สันติสุข
سلسله	ราชวงศ์
نیازمند	ต้องการ
اعداد	ตัวเลข
اعداد	หมายเลข
آرام	สงบ
آرام	สันติ
آرام	สงบ
هندی	อินเดีย
موج	คลื่น
موج	เวฟ
موج	โบกมือ
موج	โบก
نوشت	เขียน
قلمرو	อาณาเขต
قلمرو	อาณาจักร
آبشار	น้ำตก
آبشار	น้ำตก
آبشار	น้ำตก
آبشار	ฟอลส์
تالار	ฮอล
تالار	ฮอลล์
مذهب	ศาสนา
باور	เชื่อ
باور	ศรัทธา
نظارت	จอภาพ
بیت	จังหวะ
بیت	ตี
بیت	เอาชนะ
بیت	ชนะ
بیت	บิต
بیت	กัด
بیت	bit
دقیق	แม่นยำ
دقیق	แม่นยำ
لرستان	สัมฤทธิ์
نواحی	เขต
نواحی	บริเวณ
نواحی	พื้นที่
سوسیالیستی	สังคมนิยม
تونی	โท
عناصر	ธาตุ
شیلی	ชิลี
شیلی	ชิลี
آقا	เซอร์
موفقیت	สำเร็จ
قالب	ฟอร์แมต
امضا	เซ็น
امضا	ป้าย
امضا	ลงชื่อ
امضا	เซ็น
امضا	เซ็น
ارومیه	urmia
عمده	ขายส่ง
عمده	เมเจอร์
امارات	uae
توکیو	โตเกียว
دعوت	ชวน
دعوت	เชิญ
دعوت	เชิญ
لقب	ฉายา
فرار	หนี
صفحات	เพจ
صفحات	หน้าที่
صفحات	หน้า
آوردن	นำ
آوردن	การนำ
سود	กำไร
سود	ประโยชน์
سود	sud
سود	กำไร
باد	บัด
باد	แย้ม
باد	สายลม
باد	ลม
سقوط	คว่ำ
سقوط	ตก
سقوط	ล้ม
سقوط	หล่น
سقوط	ตก
سقوط	ร่วง
الدین	alden
الدین	din
الدین	ดิน
اوراق	พันธบัตร
اصطلاح	วาระ
طبیعت	สันดาน
طبیعت	ธรรมชาติ
ایندیانا	อินเดียนา
مسلمان	มุสลิม
مسلمان	มุสลิม
صفر	ศูนย์
تجهیزات	อุปกรณ์
تجهیزات	เสบียง
خطر	เสี่ยง
خطر	อันตราย
فرض	สันนิษฐาน
فرض	สันนิษฐาน
فرض	สมมติฐาน
فرض	สมมุติฐาน
معاون	ปลัด
معاون	รอง
فرمان	ลำดับ
فرمان	ประมูล
تجربه	ประสบ
تجربه	ประสบการณ์
تجربه	ประสบการณ์
آزمایش	สอบ
آزمایش	ทดสอบ
آزمایش	ทดลอง
آزمایش	ทดสอบ
مسیحی	คริสเตียน
مسیحی	คริสเตียน
غذایی	อาหาร
غذایی	จาน
غذایی	อาหาร
غذایی	มื้อ
امید	โฮป
امید	หวัง
امید	หวัง
کالج	วิทยาลัย
کالج	มหาวิทยาลัย
ساحل	ชายฝั่ง
ساحل	ฝั่ง
ساحل	ชายหาด
ساحل	หาด
خبری	ข่าวสาร
خبری	ข่าว
کنگره	สภา
کنگره	รัฐสภา
اندونزی	อินโดนีเซีย
عزیز	ถึง
عزیز	ที่รัก
بلغارستان	บัลแกเรีย
مطلب	isis
مطلب	บทความ
مطلب	ข่าว
زرد	เหลือง
تجارت	พาณิชย์
تجارت	ธุรกิจ
تجارت	กิจการ
تجارت	แลก
تجارت	เทรด
تجارت	ค้า
ذخیره	บันทึก
ذخیره	ประหยัด
ذخیره	ออม
ذخیره	สำรอง
دودمان	ราชวงศ์
پوست	ผิวหนัง
پوست	ผิวหนัง
پوست	ผิว
پوست	skin
برچسب	แท็ก
برچسب	ป้าย
کلرادو	โคโลราโด
رقص	เต้นรำ
رقص	เต้น
رقص	เต้นรำ
رقص	เต้น
فی	พี
دانشگاهی	วิชาการ
دانشگاهی	วิทยาลัย
دانشگاهی	มหาวิทยาลัย
روسی	รัสเซีย
روسی	รอสซี่
جرج	จอร์จ
علاقه	สนใจ
علاقه	ดอกเบี้ย
علاقه	สนใจ
آشنا	คุ้นๆ
آشنا	คุ้น
آشنا	ติดต่อ
فنلاند	ฟินแลนด์
فنلاند	ฟินแลนด์
جلو	หน้า
عضویت	สมาชิก
جبهه	หน้า
تابستان	ซัมเมอร์
تابستان	summer
معدنی	แร่
سد	เขื่อน
نفوذ	อิทธิพล
نفوذ	แฮ็ก
ایل	île
عقب	กลับ
عقب	หลัง
سرباز	ทหาร
خشک	แห้ง
خشک	แล้ง
خشک	แห้งๆ
خشک	แห้ง
فراوان	มาก
فراوان	มากมาย
تاثیر	อิทธิพล
اگرچه	แม้ว่า
اگرچه	แม้ว่า
احساس	รู้สึก
احساس	รู้สึก
احساس	feeling
احساس	รู้สึก
برنز	เบิร์น
برنز	สัมฤทธิ์
خرید	ร้าน
خرید	ซื้อ
خرید	ซื้อ
خرید	เลี้ยง
خرید	ชอปปิ้ง
خرید	ซื้อ
قاره	ทวีป
قاره	ทวีป
هشتم	viii
شاخه	กิ่ง
شاخه	สาขา
شاخه	สาขา
قطعه	ชิ้น
قطعه	พีซี
قطعه	พีซ
قطعه	ชิ้น
ساحلی	ชายฝั่ง
دیوار	กำแพง
دیوار	ผนัง
دیوار	กำแพง
مترجم	ล่าม
مترجم	ล่าม
اعدام	ประหาร
روح	ผี
روح	วิญญาณ
روح	สปิริต
درگاه	พอร์ต
درگاه	ท่าเรือ
امتیاز	สกอร์
امتیاز	แต้ม
امتیاز	คะแนน
امتیاز	ชี้
امتیاز	แต้ม
امتیاز	คะแนน
امتیاز	จุด
مخصوص	พิเศษ
منفی	ติดลบ
منفی	ลบ
تام	ทอม
تام	tom
نکته	หมายเหตุ
نکته	บันทึก
نکته	โน้ต
نکته	ทิป
نکته	point
نکته	ชี้
نکته	จุด
نکته	ประเด็น
گیاهی	สมุนไพร
گیاهی	โรงงาน
گیاهی	ต้นไม้
گیاهی	พืช
سهام	หุ้น
سهام	แชร์
سهام	หุ้น
سهام	สต๊อก
سهام	หุ้น
پرنده	นก
پرنده	เบิร์ด
برلین	berlin
برلین	เบอร์ลิน
تفسیر	ตีความ
تفسیر	ทำนาย
درود	พร
درود	สวัสดี
درود	ทักทาย
کانال	คลอง
کانال	ช่อง
هرچند	แม้ว่า
هرچند	แม้ว่า
اسناد	เอกสาร
اسناد	เอกสาร
توضیحات	หมายเหตุ
توضیحات	คอมเมนท์
دقت	แม่นยำ
روزهای	วัน
چارلز	ชารลส์
چارلز	ชาร์ลส์
چارلز	ชาร์ล
دامنه	ขอบเขต
دامنه	โดเมน
نجات	ออม
نجات	กู้ภัย
زدن	เคาะ
نماد	สัญลักษณ์
نماد	กรณ์
نماد	คอน
نماد	ไอคอน
تصویری	projective
تکمیل	สมบูรณ์
تکمیل	ครบ
قهرمانان	วีรบุรุษ
قهرمانان	heroes
قهرمانان	ฮีโร่
قهرمانان	แชมเปี้ยน
وظیفه	duty
وظیفه	หน้าที่
اداری	ธุรการ
آکادمی	สถาบัน
آکادمی	academy
ارسال	ส่ง
ارسال	ส่ง
دیدار	พบ
دیدار	พบปะ
دیدار	ประชุม
فضا	พื้นที่
فضا	อวกาศ
فضا	space
عکاسی	ภาพถ่าย
توماس	โธมัส
صادق	sadiq
صادق	ซื่อสัตย์
انگلیس	อังกฤษ
پیوست	แนบ
پیوست	ไส้ติ่ง
پیوست	ผนวก
پیوست	แนบ
موسی	โมเสส
پای	เท้า
پای	ตีน
پای	พาย
پای	ขา
پیکچرز	รูป
پیکچرز	แม่ค้า
مثبت	บวก
ارتباطات	สื่อสาร
ارتباطات	สื่อสาร
سلطنت	reign
جراحی	ศัลยกรรม
جراحی	ผ่าตัด
جراحی	ผ่าตัด
رستم	rustam
مس	ทองแดง
مس	copper
مس	เหลือง
قرارداد	สัญญา
قلب	heart
قلب	ใจ
قلب	หัวใจ
دارایی	คุณสมบัติ
دارایی	ทรัพย์สิน
دارایی	ทรัพย์
دارایی	ทรัพย์สิน
دارایی	สินทรัพย์
دارایی	สินทรัพย์
رهبران	ผู้นำ
بهداشت	อนามัย
بهداشت	อนามัย
بهداشت	health
بهداشت	สุขภาพ
نشست	เซสชั่น
نشست	เซสชัน
نشست	นั่ง
درک	เดเร็ก
درک	เดเรก
آلن	alan
پیتر	peter
متال	โลหะ
متال	เหล็ก
رومی	roman
رومی	โรมัน
سرویس	บริการ
یو	ยู
معمول	ปกติ
ملک	คุณสมบัติ
ملک	ทรัพย์สิน
ملک	ทรัพย์
ملک	คฤหาสน์
ملک	อสังหาริมทรัพย์
سرمایه	พระนคร
سرمایه	ทุน
احترام	เคารพ
احترام	นับถือ
الکترونیک	อิเล็กทรอนิกส์
الکترونیک	อิเล็กทรอนิกส์
رقابت	แข่งขัน
رقابت	แข่งขัน
کلید	กุญแจ
کلید	กุญแจ
کلید	คีย์
کهن	คาห์น
کهن	โบราณ
نیم	ครึ่ง
شیرین	หวานๆ
شیرین	หวาน
بد	แย่
بد	ร้าย
بد	bad
بد	เลว
سان	ซุน
سان	ซัน
سان	พระอาทิตย์
سان	ซาน
سان	แซน
سان	san
شاخص	ดัชนี
بگیرد	รับ
بگیرد	เอา
خواندن	อ่าน
خواندن	อ่าน
اسب	ม้า
اسب	ม้า
فعالان	อนุรักษ์
زیبایی	งาม
حافظه	memory
مکتب	โรงเรียน
مارک	เครื่องหมาย
مارک	มาร์ค
معمولی	สามัญ
معمولی	ธรรมดา
معمولی	สามัญ
معمولی	ทั่วไป
معمولی	ปรกติ
معمولی	ธรรมดา
معمولی	ปกติ
درد	ปวด
کارکنان	บุคลากร
کارکنان	ลูกจ้าง
کارکنان	พนักงาน
فتح	ชัยชนะ
فتح	เอาชนะ
فتح	พิชิต
فتح	ชัยชนะ
هواپیمای	อากาศยาน
اعتماد	ใจ
اعتماد	ไว้ใจ
ریز	จิ๋ว
درمانی	บำบัด
درمانی	รักษา
خودکار	อัตโนมัติ
خودکار	auto
خودکار	อัตโนมัติ
مغز	สมอง
اطلاع	แจ้ง
نشریه	วารสาร
آماده	พร้อม
خانم	คิดถึง
خانم	มิส
خانم	พลาด
خانم	นางงาม
کتابی	หนังสือ
کتابی	สมุด
خارجه	ต่างด้าว
سنگی	stone
سنگی	หิน
سنگی	ศิลา
سنگی	rock
سنگی	ร็อค
سنگی	โยก
سنگی	หิน
سلیمان	โซโลมอน
سلیمان	suleiman
انتظار	รอ
یافتن	หา
یافتن	ค้นหา
پیر	เก่าๆ
پیر	แก่
پیر	เก่า
پیر	ปิแอร์
کمپانی	บริษัท
کمپانی	company
کمپانی	องค์กร
ناصر	nasser
ناصر	naser
بتن	คอนกรีต
عین	อัยน์
پستی	โพสต์
پستی	โพส
پستی	ไปรษณีย์
تاج	crown
تاج	มงกุฎ
تاج	ทัช
افتخار	ภูมิใจ
افتخار	proud
افتخار	เกียรติ
افتخار	เกียรติยศ
فلسطین	palestine
فلسطین	ปาเลสไตน์
فلسطین	ปาเลสไตน์
غار	ถ้ำ
غار	ถ้ำ
فیزیکی	กายภาพ
موسسه	สถาบัน
موسسه	ตำหนัก
موسسه	สถาปนา
موسسه	สถาบัน
موافقت	ยินยอม
گرجستان	จอร์เจีย
گرجستان	จอร์เจีย
پاک	ปาก
پاک	ล้าง
پاک	สะอาด
پاک	clean
پاک	บริสุทธิ์
نیروگاه	โรงงาน
نیروگاه	ต้นไม้
نیروگاه	พืช
آمدن	ที่มา
کامپیوتر	คอม
کامپیوتر	คอมพิวเตอร์
کامپیوتر	คอมพิวเตอร์
ویژگی	คุณสมบัติ
ویژگی	ทรัพย์สิน
ویژگی	ทรัพย์
ویژگی	คุณสมบัติ
ویژگی	คุณลักษณะ
ویژگی	ฟีเจอร์
وسایل	อุปกรณ์
کارخانه	โรงงาน
قرضی	หนี้
منچستر	manchester
ساختن	ตึก
ساختن	อาคาร
ساختن	สร้าง
غیره	ฯลฯ
غیره	etc
غیره	อื่นๆ
قوی	เข้ม
قوی	strong
قوی	แรง
قوی	แข็งแกร่ง
خالی	ว่างๆ
خالی	ว่าง
خالی	ว่าง
گنبد	โดม
اعتراض	ค้าน
اعتراض	คัดค้าน
اعتراض	ประท้วง
رسانه	สื่อ
پرو	pro
پرو	โปร
پرو	เป
پرو	เปรู
پرو	เปเป
اعتبار	credit
اعتبار	เครดิต
مرغ	เจี๊ยบ
مرغ	ไก่
خوش	สุขใจ
خوش	ดีใจ
خوش	แฮปปี้
امنیتی	รปภ
میزوری	มิสซูรี
آرش	arash
بخار	steam
برداشت	รับ
برداشت	เอา
سنی	อายุ
سنی	ยุค
پژوهش	ค้นคว้า
پژوهش	วิจัย
مین	เมน
مین	เมนส์
مین	min
مین	มิน
حقوقی	กฎหมาย
محاسبه	คำนวณ
محاسبه	คำนวณ
ویتنام	เวียดนาม
سپاس	กตัญญู
سپاس	กตัญญู
سپاس	ขอบคุณ
بازداشت	จับกุม
بایرن	bayern
آسمان	สวรรค์
آسمان	sky
آسمان	ท้องฟ้า
آسمان	ฟ้า
جنگل	ป่า
جنگل	ฟอเรส
جنگل	ฟอเรสต์
جنگل	ป่า
علیرضا	alireza
عادی	ปรกติ
عادی	ธรรมดา
عادی	ปกติ
حاوی	บรรจุ
انبار	โกดัง
انبار	ยุ้ง
انبار	โรงนา
وین	เวย์น
وین	vin
وین	เวียนนา
تأیید	ยืนยัน
تأیید	ยืนยัน
تأیید	อนุมัติ
گری	เทา
جکسون	แจ็กสัน
جواب	ตอบ
توپ	ลูกบอล
توپ	บอล
دیدن	เห็น
دیدن	ดู
آریزونا	แอริโซนา
دوربین	กล้อง
آشنایی	บทนำ
کلیه	ไต
کلیه	ไต
میر	mir
فیلیپین	ฟิลิปปินส์
کیلوگرم	กิโลกรัม
مردمان	ชนชาติ
مردمان	ประชาชน
مردمان	บุคคล
مردمان	ผู้
مردمان	ผู้คน
مردمان	คน
گرد	gerd
خالص	จริงใจ
خالص	บริสุทธิ์
خالص	exclusive
خالص	พิเศษ
میزبان	โฮสต์
میزبان	จัด
هنگ	เฮง
هنگ	ฮอง
هنگ	ฮง
وسط	กลาง
کرواسی	โครเอเชีย
متغیر	ตัวแปร
متغیر	ตัวแปร
مدرس	ครู
خواهر	น้อง
جستجوی	ค้นหา
رأی	โหวต
رأی	โหวต
بودجه	งบ
شنای	ว่าย
گذشت	ผ่าน
پرتاب	ขว้าง
پرتاب	โยน
قطب	เสา
دستگیر	จับกุม
قلبی	heart
قلبی	ใจ
قلبی	หัวใจ
مؤثر	ประสิทธิ์
مؤثر	ประสิทธิผล
تشکر	ขอบคุณ
تشکر	ขอบคุณ
نیو	นิว
نیو	ใหม่
نیو	neo
بهرام	bahram
جدی	จริงจัง
مولی	molly
غذا	อาหาร
آیین	พิธีกรรม
موشک	จรวด
موشک	ขีปนาวุธ
جستجو	ค้นหา
جستجو	ค้นหา
تماس	ติดต่อ
تماس	โทร
سنگین	หนักๆ
سنگین	หนัก
اشغال	ยุ่งๆ
اشغال	ยุ่ง
اشغال	อาชีพ
رودهای	ลำไส้เล็ก
رودهای	ลำน้ำ
رودهای	แม่น้ำ
پروانه	ผีเสื้อ
واژگان	ศัพท์
موضوعات	หัวข้อ
ریاضیات	คณิตศาสตร์
ریاضیات	คณิตศาสตร์
ریاضیات	คณิตศาสตร์
ریاضیات	คณิต
ریاضیات	เลขคณิต
ریاضیات	เลข
جزء	ภาค
جزء	ส่วน
جزء	part
عنصر	ธาตุ
شعبه	กิ่ง
شعبه	สาขา
تصرف	คร่า
تصرف	จิก
ترسناک	สยอง
تمدن	วัฒนธรรม
تمدن	อารยธรรม
رییس	boss
کمونیست	คอมมิวนิสต์
بهشت	สวน
بهشت	garden
بهشت	พาราไดซ์
بهشت	สวรรค์
بهشت	พาราไดส์
جک	แจ๊ค
جک	แจ๊ก
جک	แจ็ค
جک	jack
جک	แจ็ก
دیجیتال	ดิจิตอล
دیجیتال	digital
بیمار	คนไข้
بیمار	อดทน
بیمار	ป่วย
بینی	จมูก
حوالی	รอบๆ
حوالی	รอบ
هسته	หลัก
هسته	แกน
هسته	นิวเคลียร์
هسته	เคอร์เนล
نمایشگاه	นิทรรศการ
یوسف	yousef
حمام	ห้องน้ำ
حمام	อ่างอาบน้ำ
حمام	อาบ
عصبی	ประสาท
حیوانات	สัตว์
حیوانات	สัตว์
مایع	ของเหลว
مایع	ของเหลว
مایع	เหลว
اشکال	บั๊ก
اشکال	บัก
میز	ตาราง
میز	โต๊ะ
مکانیک	กลศาสตร์
مکانیک	กลไก
مکانیک	เชิงกล
خواست	ต้องการ
بالغ	ผู้ใหญ่
بالغ	ผู้ใหญ่
چوب	วูด
چوب	ไม้
چوب	ติด
مالزی	มาเลเซีย
مجمع	สมัชชา
تکثیر	ทวีคูณ
تکثیر	คูณ
میانگین	เฉลี่ย
قطعات	อะไหล่
نرخ	อัตรา
قول	สัญญา
اتمی	อะตอม
اتمی	ปรมาณู
مکمل	สนับสนุน
گرایش	trend
گرایش	ท่าที
گرایش	attitude
گرایش	ทัศนคติ
حداکثر	รำ
حداکثر	ท็อปส์
حداکثر	สูงสุด
پادشاهان	กษัตริย์
پادشاهان	ราชา
سوخت	น้ำมัน
سوخت	ไหม้
سوخت	burn
سوخت	เผา
حلقه	แหวน
حلقه	วงแหวน
حلقه	ring
حلقه	ริง
حلقه	วงแหวน
حلقه	แหวน
حلقه	ลูป
حلقه	วน
سیمرغ	ฟีนิกซ์
مربی	coach
مربی	โค๊ช
مربی	โค้ช
هری	harry
حادثه	เหตุการณ์
حادثه	อุบัติเหตุ
حادثه	หายนะ
مراحل	กระบวนการ
اطلس	atlas
اطلس	แอตแลนติก
کردی	เคิร์ด
سوره	บท
سوره	บท
ابتدایی	ประถม
ابتدایی	มูลฐาน
ابتدایی	หลัก
پیامبر	ศาสดา
پیامبر	messenger
مهندس	วิศวกร
مجوز	อนุญาต
محتوای	เนื้อหา
ستون	คอลัมน์
حافظ	hafiz
مایل	ไมล์
مایل	ไมลส์
مایل	ไมล์
مادرید	มาดริด
مادرید	madrid
جورج	จอร์จ
قضیه	ทฤษฎีบท
مسیحیان	คริสเตียน
طراح	designer
خروج	ทางออก
سربازان	ทหาร
آشپزی	ปรุง
آشپزی	ครัว
آشپزی	หุง
آشپزی	อาหาร
خواجه	ขันที
رفع	แก้
رفع	แก้ไข
رفع	ซ่อม
سوپر	super
ایکس	aix
مقامات	ทางการ
الکترونیکی	อิเล็กทรอนิกส์
مصاحبه	interview
مصاحبه	สัมภาษณ์
مصاحبه	สัมภาษณ์
لوله	ท่อ
لوله	ท่อ
لوله	หลอด
روزی	เดย์
روزی	วัน
پایدار	ยั่งยืน
پایدار	ถาวร
پایدار	ยั่งยืน
پایدار	เสถียรภาพ
پایدار	มั่นคง
گرچه	แม้ว่า
گرچه	แม้ว่า
حوادث	เหตุการณ์
حوادث	กิจกรรม
دربار	ศาล
دربار	สำนัก
ارزیابی	คะแนน
ارزیابی	ประเมิน
ارزیابی	ประเมิน
زنی	หญิง
خواب	ฝัน
خواب	dream
خواب	นอน
خواب	หลับ
خواب	นอน
قلم	ปากกา
قاضی	ตัดสิน
دم	เขื่อน
دم	หาง
روغن	น้ำมัน
نر	ตัวผู้
برگ	ใบไม้
برگ	ใบไม้
ملکه	ควีน
ملکه	ราชินี
ملت	ประชาชาติ
ملت	สหประชาชาติ
ملت	ชาติ
ملت	เนชั่น
ملت	nation
کابل	ลวด
کابل	เคเบิล
کابل	เคเบิ้ล
کابل	เบิ้ล
پذیرش	ยอมรับ
مد	fashion
مد	แฟชั่น
خرابکاری	ประทุษร้าย
رویداد	เหตุการณ์
رویداد	กิจกรรม
جواد	javad
لینک	ลิงก์
لینک	ลิงค์
گوش	หู
شصت	sixty
چهره	ธีม
چهره	ใบหน้า
چهره	ใบหน้า
چهره	หน้า
چهره	หน้าตา
چهره	face
یادبود	อนุสรณ์
یادبود	อนุสาวรีย์
تکنولوژی	เทค
تکنولوژی	เทคโนโลยี
تکنولوژی	วิทยาการ
تکنولوژی	เทคโนโลยี
جمعه	ศุกร์
درگیر	เกี่ยวข้อง
وسطی	กลาง
نامی	nami
دارو	เวชศาสตร์
دارو	ยา
کوچکی	เล็ก
مدارس	โรงเรียน
نوار	เทป
سخنرانی	บรรยาย
سخنرانی	สุนทรพจน์
کربن	carbon
کربن	คาร์บอน
نقاش	จิตรกร
بغداد	แบกแดด
نمای	ดู
مک	แมค
مک	mac
مک	แม็ค
مک	แมก
ذهن	มายด์
ذهن	จิต
ذهن	ใจ
ذهن	mind
ذهن	รังเกียจ
گلستان	ประคำ
ماری	แมรี่
ماری	แมรี
کوچه	ซอย
کوچه	ตรอก
دروازه	เกต
دروازه	เกท
دروازه	เกตเวย์
بازرگانی	พ่อค้า
بازرگانی	พาณิชย์
تهدید	ข่มขู่
تهدید	ขู่
انتقاد	วิจารณ์
کپی	สำเนา
سلامت	อนามัย
سلامت	health
سلامت	สุขภาพ
سلامت	สันติภาพ
سلامت	สันติ
سلامت	สันติสุข
طایفه	ตระกูล
طایفه	เผ่า
باران	เรน
باران	ฝน
صبح	เช้า
صبح	morning
حسینی	hosseini
ذرات	อนุภาค
ذرات	อนุภาค
عملی	ปฏิบัติ
شناخت	จำ
خداوند	อัลลอฮ์
خداوند	พระเจ้า
خداوند	อัลลอฮฺ
شاهد	พยาน
تور	tor
تور	ทัวร์
تور	ทัวร์
تور	ตาข่าย
تور	net
تور	สุทธิ
تور	เน็ต
تور	ถ้วน
اردشیر	ardeshir
هفتاد	seventy
خانوادگی	ตระกูล
خانوادگی	ครอบครัว
خانوادگی	family
گذر	การขนส่งมวลชน
گذر	ผ่าน
نهادهای	สถาบัน
مالکیت	คุณสมบัติ
مالکیت	ทรัพย์สิน
مالکیت	ทรัพย์
مالکیت	กรรมสิทธิ์
معین	ตายตัว
معین	ซ่อมแซม
تایلند	ไทย
تایلند	thailand
تایلند	ประเทศไทย
تایلند	ไทย
صدر	sadr
فلسفی	ปรัชญา
راهنمایی	ใบ้
گره	มัด
گره	ไทด์
گره	เงื่อน
گره	ปม
گره	มัด
سختی	ยาก
تغذیه	ฟีด
تغذیه	โภชนาการ
منصور	mansur
منصور	mansour
شورش	จลาจล
شورش	กบฏ
سردار	sardar
ششمین	sixth
عمدتاً	หลักๆ
جانشین	ทดแทน
مشکلی	ปัญหา
شغل	อาชีพ
شغل	งาน
شغل	อาชีพ
لشکر	ทัพ
لشکر	กองทัพ
ابعاد	มิติ
ابعاد	ขนาด
منطقی	ตรรก
منطقی	ตรรก
منطقی	ตรรกศาสตร์
منطقی	เหตุผล
متهم	จำเลย
میل	ปรารถนา
میل	accord
اندیشه	ไตร่ตรอง
اندیشه	ใคร่ครวญ
اندیشه	ไตร่ตรอง
گراف	กราฟ
گراف	graff
پیوندهای	ลิงก์
فولاد	เหล็ก
پویانمایی	เคลื่อนไหว
پویانمایی	การ์ตูน
ارتباطی	สื่อสาร
کلمات	คำ
کلمات	ลมปาก
زندانی	นักโทษ
زندانی	เชลย
پنهان	ซ่อน
پنهان	ซ่อน
تایید	ยืนยัน
استخراج	คลาย
سند	ทราย
سند	เอกสาร
ممنون	ขอบคุณ
هتل	โรงแรม
کانون	โฟกัส
بیرونی	ภายนอก
شیکاگو	ชิคาโก
شیکاگو	chicago
رها	ทิ้ง
رها	สละ
رها	ละทิ้ง
مرجع	อ้างอิง
بازیگری	ทำตัว
ارجاع	อ้างอิง
سلول	เซลล์
سلول	เซลล์
پلی	สะพาน
پلی	บริดจ์
پلی	poly
دکتری	ดอกเตอร์
دکتری	หมอ
دکتری	แพทย์
موزیکال	มิวสิค
دختران	สาว
دختران	สาวๆ
دختران	ลูกสาว
دختران	ธิดา
ضعیف	อ่อนแอ
ضعیف	อ่อน
حاشیه	ขอบ
حاشیه	ขอบ
کویت	คูเวต
روانی	จิต
روانی	โรคจิต
روانی	กายสิทธิ์
فن	พัดลม
فن	fan
فن	แฟนๆ
فن	แฟน
کنگ	คัง
کنگ	เกง
کنگ	ฮ่องกง
تامین	จัดหา
اعراب	อาหรับ
حرارت	ร้อน
ممنوع	แบน
کوهستانی	ภูผา
کوهستانی	ภูเขา
معیار	เกณฑ์
نرم	เรียบ
نرم	นิ่ม
نرم	อ่อน
نرم	นุ่ม
سقف	เพดาน
سقف	หลังคา
سقف	ดาดฟ้า
قبرس	ไซปรัส
مصنوعی	สังเคราะห์
مصنوعی	วัตถุ
مصنوعی	เทียม
مصنوعی	ประดิษฐ์
فکری	ปัญญา
توصیه	แนะนำ
کلیسا	ศาสนจักร
کلیسا	โบสถ์
دوازده	twelve
بزرگراه	ทางด่วน
بزرگراه	ทางหลวง
بزرگراه	ทางด่วน
بزرگراه	ทางหลวง
بزرگراه	ไฮเวย์
اخبار	ข่าวสาร
اخبار	ข่าว
کنفرانس	ประชุม
مشروطه	รัฐธรรมนูญ
