και	dan
προπονητές	jurulatih
δραστηριότητα	aktiviti
τεχνική	teknikal
τεχνική	teknik
διαμέρισμα	flat
διαμέρισμα	apartment
διαμέρισμα	pangsapuri
γράμματα	ekor
γράμματα	huruf
μακεδονία	macedonia
πιθανώς	berkemungkinan
ανδρέας	andreas
κάποιοι	sesetengahnya
κάποιοι	sesetengah
εθνικός	national
εθνικός	kebangsaan
υόρκη	york
βασιλική	basilica
βασιλική	royal
βασιλική	diraja
μνημείο	memorial
μνημείο	tugu
μνημείο	monumen
τζέιμς	james
μονάδες	unit
είπε	said
γονείς	ibubapa
δημοτική	perbandaran
πανελλήνιο	panhellenic
μάχες	pergaduhan
μάχες	perkelahian
μάχες	fighting
μάχες	bergaduh
μάχες	berlawan
μάχες	pertempuran
πολιτικά	politik
πολιτικά	politically
καθεστώς	status
καθεστώς	skema
καθεστώς	scheme
καθεστώς	skim
καθεστώς	rejim
καθεστώς	regime
ρωμαϊκή	roman
ρωμαϊκή	rom
λογική	rationale
λογική	logikal
λογική	logik
λογική	logik
βυζαντινή	byzantine
ερτ	ert
αφρικής	afrika
αφρικής	african
κριτήρια	kriteria
άμεσα	langsung
άμεσα	directly
ολυμπιακούς	olimpik
μοναδικό	unik
μοναδικό	unique
δικαιωμάτων	hak
ακολούθησαν	diekori
ακολούθησαν	diikuti
εσωτερικών	interior
εσωτερικών	dalaman
κατακτήσει	conquer
όρια	hadkan
όρια	had
όρια	limit
όρια	batas
όρια	hadkan
όρια	had
λύση	penyelesaian
λύση	solution
φυσικό	natural
φυσικό	semulajadi
συνθέτης	songwriter
συνθέτης	penggubah
αίγυπτο	mesir
τρέχουσα	semasa
κώδικα	code
κώδικα	kode
κώδικα	kod
αέρα	udaranya
αέρα	udara
αέρα	air
εύκολα	mudahnya
δήλωσε	diisytiharkan
ακαδημία	akademi
ακαδημία	academy
πτώση	tolak
πτώση	terjatuh
πτώση	falling
πτώση	jatuh
πτώση	gugurkan
πτώση	drop
πτώση	fall
πτώση	jatuh
ζαν	jean
ζαν	jeanne
κτίριο	bangunan
κτίριο	membina
προσωπικό	personal
προσωπικό	peribadi
προσωπικό	kakitangan
προσωπικό	kakitangan
προσωπικό	staf
προσωπικό	staff
αυστραλία	australia
κίνα	china
κίνα	cina
επαρχίες	provinces
επαρχίες	provinsi
παίκτης	player
παίκτης	pemain
κοινωνική	social
κοινωνική	sosial
φεβρουάριο	februari
πολιτεία	keadaan
πολιτεία	negara
πολιτεία	negeri
πολιτεία	state
μυθιστόρημα	novel
μυθιστόρημα	fiksyen
αεροδρόμιο	airport
αεροδρόμιο	bandara
αεροδρόμιο	aerodrome
κατοχή	pemilikan
κατοχή	pendudukan
αμερικανική	american
αμερικανική	amerika
πιθανόν	berkemungkinan
λειτουργίας	beroperasi
λεξικό	lexicon
λεξικό	kamus
πλειοψηφία	majoriti
πλειοψηφία	majority
νόμο	perundangan
νόμο	law
ζώα	haiwan
ζώα	ternakan
συμβόλαιο	kontrak
συμβόλαιο	contract
σενάριο	screenplay
σενάριο	senario
σενάριο	skrip
ενάντια	terhadap
επαφή	contact
μπλε	blue
μπλε	biru
εργασίες	kerja
εργασίες	bekerja
εργασίες	jobs
εργασίες	pekerjaan
ολόκληρη	keseluruhan
ολόκληρη	whole
κινδύνου	risiko
κινδύνου	hazard
ρόμπερτ	robert
σταδιακά	bertahap
επίσημο	rasmi
επίσημο	official
επίσημο	formal
οικονομία	ekonomi
οικονομία	ekonomi
βιβλιογραφία	bibliografi
κρήτη	kreta
πλήρη	full
πλήρη	kenyang
πλήρη	penuh
πλήρη	complete
πλήρη	lengkap
λεζάντα	caption
ανάγκη	memerlukan
ανάγκη	perlukan
ανάγκη	perlu
ανάγκη	need
προϊόντα	produk
σημειώσεις	nota
γνώμη	pendapat
γνώμη	pendapatnya
καλλιτέχνες	pelaku
καλλιτέχνες	penghibur
καλλιτέχνες	artis
καλλιτέχνες	seniman
ισχύει	sah
ισχύει	terpakai
οδηγεί	petunjuk
οδηγεί	mengetuai
οδηγεί	leading
οδηγεί	terkemuka
ρώμης	rom
ρώμης	roma
πλήθος	keramaian
ιερά	suci
ιερά	kudus
ιερά	holy
ιερά	keramat
πόλεων	bandaraya
πόλεων	bandar
ηγεσία	kepimpinan
συνδυασμό	kombinasi
συνάρτηση	function
συνάρτηση	fungsi
αξία	nilai
μάζα	jisim
φράση	frasa
φυσικής	fizik
ειρήνη	ketenangan
ειρήνη	peace
προσπάθησε	try
προσπάθησε	cuba
φωνή	suara
φωνή	voice
οικογένειες	families
οικογένειες	keluaga
οικογένειες	keluarga
ομώνυμο	homonim
εντολή	arahan
εντολή	perintah
εντολή	mandat
γάλλοι	perancis
γάμο	nikah
γάμο	jodoh
γάμο	perkahwinan
γάμο	berkhawin
γάμο	wedding
γάμο	kahwin
γάμο	perkahwinan
γάμο	kawin
θρησκεία	agama
επιτρέπει	membolehkan
παρέχει	menyediakan
παρέχει	sediakan
παρέχει	membekal
παρέχει	menyediakan
αδελφός	saudara
αδελφός	brother
αδελφός	abg
ζήτησε	dipinta
ζήτησε	meminta
ζήτησε	diminta
ζήτησε	ditanya
επιρροή	pengaruh
κατάκτηση	penaklukan
κατάκτηση	conquer
υπέγραψε	ditandatangan
υπέγραψε	ditandatangani
σοβιετική	soviet
αντιδράσεις	reaksi
συγγραφέα	penulis
συγγραφέα	pengarang
συγγραφέα	penulis
συγγραφέα	author
κερδίσει	win
κερδίσει	menang
παγκοσμίως	worldwide
μακριά	away
μακριά	jauhnya
βασικό	asas
βασικό	basic
προσπάθειες	cubaan
προσπάθειες	percubaan
κρίση	penghakiman
κρίση	krisis
περ	per
περιγραφή	description
πύλη	gate
πύλη	portal
πύλη	gateway
ανακοίνωσε	mengumumkan
ανακοίνωσε	announce
ανακοίνωσε	umumkan
ανακοίνωσε	mengumumkan
ανακοίνωσε	diumumkan
ανακοίνωσε	umumkan
ελ	elle
μήνυμα	mesej
βαθμολογία	penarafan
βαθμολογία	kadaran
βαθμολογία	skor
προκάλεσε	tercabar
μεγαλύτερος	older
γεννημένος	lahir
γεννημένος	dilahirkan
γεννημένος	born
μοναστήρι	biara
μοναστήρι	convent
δραστηριότητες	aktiviti
χίτλερ	hitler
γραμματέας	setiausaha
ελευθερία	freedom
ελευθερία	kebebasan
ελευθερία	kebebasan
ελευθερία	liberty
ταξίδι	pelayaran
ταξίδι	voyage
ταξίδι	melancong
ταξίδι	travel
ταξίδι	pelancongan
ταξίδι	kembara
ταξίδι	trip
μοναδική	unik
μοναδική	unique
ακτή	coast
ομοσπονδίας	persekutuan
ιδιότητα	property
ιδιότητα	hartanah
πλήρως	fully
μελέτες	studies
μελέτες	kajian
μελέτες	pengajian
ήθελε	dicari
ήθελε	teringin
ήθελε	wanted
ντεμπούτο	debut
χέρι	lengan
χέρι	tangan
μέθοδος	kaedah
στρατεύματα	pasukan
στούντιο	studios
στούντιο	studio
κάρολος	charles
πέτρος	peter
πέτρος	petros
επιστημονική	saintifik
μέτωπο	front
μέτωπο	depan
μέτωπο	hadapan
μέτωπο	dahi
μέτωπο	kening
ουσία	zat
δούκα	duke
ρεύμα	semasa
τίποτα	nothing
παναθηναϊκός	panathinaikos
δίκαιο	perundangan
δίκαιο	law
δίκαιο	adil
δίκαιο	fair
εταιρία	syarikat
ναυτικό	navy
ανεξαρτησία	kemerdekaan
επιστήμη	ilmu
επιστήμη	sains
θεραπεία	cure
θεραπεία	mengubati
θεραπεία	penawar
θεραπεία	therapy
θεραπεία	terapi
θεραπεία	rawatan
μόνος	bersendirian
μόνος	sendiri
μόνος	keseorangan
στάση	perangai
στάση	attitude
στάση	sikap
στάση	postur
πάπα	paus
πάπα	pope
χάρτης	peta
μοντέλα	model
σχόλιο	komen
νομό	county
νομό	kaunti
μόνη	bersendirian
μόνη	sendiri
μόνη	keseorangan
οθωμανική	uthmaniyyah
απελευθέρωση	lepaskan
απελευθέρωση	pelepasan
απελευθέρωση	dedahkan
απελευθέρωση	release
απελευθέρωση	pembebasan
σύγκρουση	impak
σύγκρουση	hentaman
σύγκρουση	perlanggaran
σύγκρουση	konflik
μαθητές	pelajar
μαθητές	murid
ασφαλείας	sekuriti
ασφαλείας	keselamatan
σούπερ	super
τραγουδιστής	penyanyi
τραγουδιστής	singer
τραγουδιστής	vocalist
πρόσβαση	dalat
πρόσβαση	capaian
ηπείρου	epirus
ηπείρου	benua
παίζει	dimain
παίζει	bermain
παίζει	main
παίζει	playing
θεός	allah
ελέγχου	kawalan
ευκαιρία	peluang
ευκαιρία	chance
ευκαιρία	peluang
ευκαιρία	kesempatan
ινστιτούτο	institute
ινστιτούτο	institut
τάση	trend
τάση	tren
τάση	voltan
τάση	kecenderungan
περιοδεία	lawatan
περιοδεία	tour
περιοδεία	touring
ειδική	istimewa
ειδική	special
βασίλης	vasilis
βασίλης	claus
εκτέλεση	pelakuan
εκτέλεση	pelaksanaan
παίρνει	mendapat
παίρνει	gets
παίρνει	takes
ανατολή	timur
ανατολή	orient
ανατολή	sunrise
σταθερά	pemalar
σταθερά	dibaiki
σταθερά	steady
σταθερά	mantap
σταθερά	stabil
κεφάλι	kepala
πλάτος	latitud
πλάτος	lebar
εγκαταστάθηκε	dipasang
ιστορικός	bersejarah
ιστορικός	bersejarah
ιστορικός	sejarah
νύχτα	malam
μάικλ	michael
συνέδριο	persidangan
μπάσο	bes
μπάσο	bass
απόδοση	kecekapan
απόδοση	hasil
απόδοση	performance
απόδοση	prestasi
επεισόδιο	episod
κτίρια	bangunan
ελεύθερη	free
εντελώς	sepenuhnya
εντελώς	totally
παπανδρέου	papandreou
άλλαξε	ditukar
ποταμός	sungai
ποταμός	river
υπόλοιπο	imbangan
υπόλοιπο	baki
χρυσή	golden
χρυσή	emas
χρυσή	keemasan
μαθήματα	pelajaran
μαθήματα	pengajaran
μαθήματα	kursus
μαθήματα	kelas
ιταλική	itali
παραδείγματα	contoh
ηγέτης	leader
ηγέτης	pemimpin
ιταλός	itali
πολίτες	warganegara
ιερό	suci
ιερό	kudus
ιερό	holy
ιερό	keramat
πόδια	kaki
πόδια	kaki
πολιορκία	pengepungan
αρχικό	original
επίπεδα	aras
τηλεόραση	televisyen
χρήστος	christos
λευκό	white
λευκό	putih
μικρός	kecik
μικρός	kecil
περιόδους	tempoh
μισό	separa
μισό	separuh
μισό	haif
μισό	half
λέξεις	perkataan
δούκας	duke
γωνία	corner
γωνία	selekoh
γωνία	sudut
γωνία	bucu
γωνία	sudut
δεκαετίες	dekad
δεκαετίες	berdekad
κανάλι	canal
κανάλι	canai
κανάλι	terusan
κανάλι	channel
νίκησε	ditewaskan
νίκησε	dikalahkan
νίκησε	defeated
γράψει	bertulis
γράψει	ditulis
γεωγραφία	geografi
έστειλε	hantar
έστειλε	sent
έστειλε	dihantar
ολοκληρώθηκε	completed
ολοκληρώθηκε	dilengkapkan
ολοκληρώθηκε	complete
ολοκληρώθηκε	lengkap
γεωργία	pertanian
αγάπη	love
αγάπη	cinta
βουλγαρία	bulgaria
φτάσει	tiba
φτάσει	reach
φτάσει	capaian
άμεση	direct
θεόδωρος	theodoros
ελένη	eleni
ελένη	helen
παναγιώτης	panagiotis
δράσης	action
δράσης	tindakan
δράσης	aksi
δράσης	laga
τοποθεσία	lokasi
τοποθεσία	location
σύνδεσμος	pautan
σύνδεσμος	link
ανανέωση	pembaharuan
πλήρες	full
πλήρες	kenyang
πλήρες	penuh
πλήρες	complete
πλήρες	lengkap
θάνατος	kematian
θάνατος	death
θάνατος	maut
θάνατος	ajal
τοπικό	tempatan
γενικό	umum
γενικό	jeneral
γενικό	general
τζάκσον	jackson
πατρίδα	rumah
φωτογραφία	photo
φωτογραφία	foto
φωτογραφία	fotografi
φωτογραφία	fotograf
φωτογραφία	picture
φωτογραφία	gambar
ηρακλής	hercules
κόσμος	world
κόσμος	dunia
κόσμος	people
κόσμος	orang
κόσμος	rakyat
κόσμος	orng
καλύπτει	meliputi
αναπτύχθηκε	dikembangkan
αναπτύχθηκε	dibangunkan
δυναστεία	dinasti
μεταφέρθηκε	dipindahkan
περιγράφει	menghuraikan
νικητής	pemenang
μουσικό	pemuzik
προσφέρει	menawarkan
προσφέρει	tawaran
όργανο	instrumen
όργανο	organ
γένος	jantina
γένος	genus
μόνον	sahaja
παράγει	menjana
ανδρέα	andreas
προκαλεί	punca
προκαλεί	menyebabkan
μείωση	pengurangan
μείωση	mengurangkan
μείωση	kurangkan
κατασκευάστηκε	dibina
κατασκευάστηκε	dibina
ιατρική	ubat
ιατρική	perubatan
ιατρική	medik
ιατρική	perubatan
κύπελλα	cups
προσέγγιση	pendekatan
προσέγγιση	approach
πλανήτη	planet
δημοσιογράφος	wartawan
δημοσιογράφος	wartawan
εξέγερση	pemberontakan
εξέγερση	insurrection
εξέγερση	pemberontakan
εξέγερση	rusuhan
εξέγερση	pemberontakan
λήξη	hujung
λήξη	penghujung
λήξη	penamatan
λήξη	luput
ινδία	india
ακτές	coast
εμπορική	komersial
εμπορική	komersil
επεισόδια	episod
αντίσταση	perlawanan
αντίσταση	resistance
διακρίσεις	diskriminasi
διακρίσεις	diskriminasi
φωτογραφίες	fotograf
φωτογραφίες	gambar
φωτογραφίες	foto
φωτογραφίες	pictures
φωτογραφίες	gambar
καρλ	karl
καρλ	carl
διάδοχος	pewaris
διάδοχος	waris
διάδοχος	penerus
έντονη	tegang
έντονη	sengit
έντονη	intense
παλαιά	tua
παλαιά	old
παίκτες	pemain
παίκτες	gamers
κύκλο	bulatan
κύκλο	kitar
κύκλο	kitaran
αρνήθηκε	dinafikan
αρνήθηκε	menolak
αρνήθηκε	ditolak
αρνήθηκε	dinafikan
υλικά	bahan
υλικά	material
υλικά	bahan
γνώση	ilmu
γνώση	pengetahuan
βρήκε	nemu
βρήκε	terjumpa
βρήκε	dijumpai
βασική	asas
βασική	basic
πρόσφατα	terkini
πρόσφατα	terbaharu
λογοτεχνία	kesusasteraan
λογοτεχνία	sastera
ρωσική	rusia
χημεία	kimia
συμμαχία	perikatan
συμμαχία	persekutuan
συμμαχία	pakatan
ιδέες	idea
πίνακες	lukisan
λογαριασμό	akaun
παραγωγός	pengeluar
παραγωγός	pengeluar
παραγωγός	pengilang
γενικές	umum
γενικές	jeneral
γενικές	general
ολλανδία	belanda
προφίλ	profile
προφίλ	profil
προφίλ	profil
προφίλ	profail
κλίμα	iklim
σπίτια	homes
σπίτια	rumah
ικανότητα	kemahiran
ικανότητα	skill
ικανότητα	kapasiti
ικανότητα	kebolehan
ικανότητα	keupayaan
ικανότητα	kemampuan
αποκτήσει	didapat
αποκτήσει	diperoleh
αποκτήσει	diperolehi
αποκτήσει	cekup
μνημεία	tugu
μνημεία	monumen
σπάνια	jarang
σπάνια	rare
σπάνια	jarang
διαγωνισμό	contest
μαθηματικά	matematik
μαθηματικά	matematik
μαθηματικά	matematik
γέφυρα	jambatan
προσοχή	perhatian
είσοδο	entrance
πυκνότητα	ketumpatan
υπουργοί	menteri
μαύρο	black
μαύρο	hitam
φύλλα	kad
φύλλα	daun
φύλλα	daunnya
φύλλα	helaian
κίνδυνο	risiko
κίνδυνο	bahaya
αλλιώς	sebaliknya
ζει	nyawa
ζει	lives
πραγματικά	truly
πραγματικά	sungguh
σφαίρα	sfera
σφαίρα	peluru
σφαίρα	bullet
βάθος	kedalaman
βήμα	step
βήμα	langkah
έλλειψη	kekurangan
έλλειψη	kekurangan
εγκαταστάσεις	pemasangan
εγκαταστάσεις	kemudahan
εγκαταστάσεις	fasiliti
υψηλή	tinggi
κοινότητες	komuniti
βρέθηκαν	nemu
βρέθηκαν	terjumpa
βρέθηκαν	dijumpai
κατάλογο	direktori
κατάλογο	katalog
κατάλογο	katalog
κυριαρχία	kedaulatan
κυριαρχία	dominasi
βασικά	dasarnya
βασικά	sebenarnya
διαχειριστές	pentadbir
διαχειριστές	pentadbiran
διαχειριστές	pentadbir
ευρώ	euro
ευρώ	eur
ευρώ	euro
κυβερνήτης	gabenor
προγράμματα	program
προσωπικά	personal
προσωπικά	peribadi
εισβολή	pencerobohan
εισβολή	pencerobohan
γραφή	tulisan
γραφή	menulis
γραφή	penulisan
στρατιωτικός	ketenteraan
στρατιωτικός	tentera
οργανισμός	organisasi
οργανισμός	pertubuhan
οργανισμός	organisasi
οργανισμός	pertubuhan
οργανισμός	agensi
τούρκους	turki
ρόλος	peranan
απόλλων	apollo
ιστότοπος	website
νοσοκομείο	hospital
κριτικές	semakan
δει	dilihat
δει	seen
εκδόθηκε	dikeluarkan
όριο	hadkan
όριο	had
όριο	limit
βουλγαρίας	bulgaria
προφανώς	rupanya
προφανώς	jelas
εμπόριο	dagang
εμπόριο	perdagangan
εμπόριο	niaga
εμπόριο	perdagangan
εμπόριο	trade
ανάγκες	keperluan
χάρτη	peta
χάρτη	piagam
ελληνίδα	greek
ελληνίδα	yunani
προηγούμενη	terdahulu
προηγούμενη	sebelumnya
προηγούμενη	previous
έντονα	sangat
στόχος	objektif
στόχος	sasaran
στόχος	target
αυστρία	austria
κέντρα	pusat
άνοιξη	spring
ιωαννίνων	ioannina
ηλικίας	usia
ηλικίας	umur
ηλικίας	berumur
φέρεται	merawat
φέρεται	perlakuan
συγκροτήματα	bands
συγκροτήματα	assemblies
σκοπός	purpose
φαν	peminat
φαν	fan
φαν	kipas
διαμερίσματα	pangsapuri
λόγια	perkataan
παραλία	beach
παραλία	pantai
υποστηρίζει	sokong
πράγματι	memang
δυτικό	barat
δυτικό	western
συνεχώς	berterusan
σώματα	jasad
σώματα	mayat
εξαίρεση	pengecualian
εξαίρεση	pengecualian
εξαίρεση	pengecualian
αιτία	alasan
αιτία	sebab
αιτία	reason
αιτία	punca
αιτία	sebab
ξεκινά	bermula
ξεκινά	bermula
αθλητική	athletic
αθλητική	atlit
πολιτισμός	kebudayaan
πολιτισμός	budaya
πολιτισμός	tamadun
τράπεζα	bank
διατηρεί	mengekalkan
καπ	cap
καπ	tudung
διαφορετική	berbeza
εκκλησίες	gereja
σκόρερ	scorer
υποψήφιος	calon
υποψήφιος	candidate
πύργος	tower
πύργος	menara
σχολεία	sekolah
σχολεία	mazhab
ντέιβιντ	daud
ντέιβιντ	david
προπονητή	pelatih
προπονητή	coach
προπονητή	jurulatih
συζητήσεις	perbincangan
συζητήσεις	perbahasan
συζητήσεις	perdebatan
αρχαίο	purba
αρχαίο	kuno
προώθηση	promosi
προώθηση	menggalakkan
προώθηση	mempromosi
επίσκοπος	biskop
επίσκοπος	bishop
πλούσια	kaya
παράσταση	performance
παράσταση	prestasi
παράσταση	tunjuk
παράσταση	papar
περάσει	lulus
πολωνία	poland
απόλλωνα	apollo
σοφία	sofia
σοφία	sophia
σοφία	hikmat
σοφία	kebijaksanaan
σοφία	hikmah
παρουσίαση	presentation
παρουσίαση	persembahan
δυνατόν	munasabah
δυνατόν	kemungkinan
κατάληψη	mengambilalih
αναγνώριση	pengenalpastian
αναγνώριση	pengiktirafan
αναγνώριση	pengecaman
τάγμα	batalion
σήμα	signal
σήμα	isyarat
σήμα	lencana
ευχαριστώ	terimakasih
ευχαριστώ	thanks
ευχαριστώ	syukur
ευρήματα	temuan
αεροσκάφος	pesawat
αεροσκάφος	aircraft
χρόνος	waktu
χρόνος	masa
χρόνος	time
πράξεις	operasi
πράξεις	tindakan
φίλιππος	philip
δυνατό	strong
δυνατό	kukuh
δυνατό	kuat
βασιλείς	kings
βασιλείς	royals
τουρκική	halwa
τουρκική	turki
τουρκική	turkish
τέταρτη	keempat
αιγαίου	aegean
ύφος	style
ύφος	gaya
ύφος	subjenis
ύφος	bergaya
ύφος	stail
τούρκοι	turki
ορθόδοξη	ortodoks
παραστάσεις	pertunjukan
περιοδικά	majalah
περιοδικά	periodicals
παρακαλώ	sila
παράγοντες	agen
παράγοντες	ejen
παράγοντες	faktor
τεχνικές	teknik
αστέρας	star
αστέρας	bintang
φυτά	tanaman
φυτά	tumbuhan
αγίων	saints
προτάσεις	saranan
προτάσεις	cadangan
προτάσεις	saranan
σύμβουλος	penasihat
σύμβουλος	perunding
οικισμό	agglomeration
τεχνολογία	teknologi
όπλα	lengan
όπλα	senjata
όπλα	senapang
έκρηξη	letusan
έκρηξη	sebaran
έκρηξη	letupan
έκρηξη	letupan
συνέλευση	perhimpunan
συνέλευση	assembly
συνέλευση	konvensyen
επιτυχίες	kejayaan
βασιλικό	basil
βασιλικό	selasih
βασιλικό	royal
βασιλικό	diraja
πάρκο	park
πάρκο	taman
ποίηση	puisi
ανατολικό	timur
ανατολικό	timur
διαστάσεις	dimensi
διαστάσεις	dimensi
διαστάσεις	dimension
ερείπια	runtuhan
ασφάλεια	sekuriti
ασφάλεια	keselamatan
ασφάλεια	keselamatan
ασφάλεια	insurans
ασφάλεια	insurance
ασφάλεια	insuran
γραφείο	pejabat
γραφείο	office
γραφείο	meja
καθημερινή	everyday
καθημερινή	harian
καθημερινή	daily
εσωτερική	dalaman
απλή	simple
απλή	sederhana
αρχεία	fail
αρχεία	rekod
αρχεία	arkib
διάκριση	diskriminasi
εβδομάδες	minggu
επιστολή	huruf
επιστολή	letter
ιταλικά	itali
πιθανότητα	kebarangkalian
πιθανότητα	kebarangkalian
πιθανότητα	kemungkinan
μόσχα	moscow
εξέδωσε	dikeluarkan
ηρακλή	hercules
καλιφόρνια	california
πέρασμα	lulus
έμβλημα	insignia
έμβλημα	lambang
γύρος	pusingan
γύρος	bulat
παύλος	paulus
παύλος	paul
παύλος	pavlos
γερμανικό	jerman
βρετανική	british
συγκρούσεις	konflik
συγκρούσεις	konflik
προ	pre
προ	pra
χειμώνα	winter
πράσινο	green
πράσινο	hijau
δία	zeus
δία	musytari
δία	jupiter
εταιρείες	firma
εταιρείες	syarikat
εφημερίδες	akhbar
εφημερίδες	akhbar
αρχαιολογικό	arkeologi
μουσικός	pemuzik
χρήματα	wang
χρήματα	duit
τραγουδίστρια	penyanyi
τραγουδίστρια	singer
βερολίνο	berlin
κλίμακα	skala
ανέβηκε	dimuatnaik
κύκλος	bulatan
κύκλος	kitar
κύκλος	kitaran
βιέννη	vienna
σκοτώθηκε	tewas
σκοτώθηκε	terbunuh
δεδομένου	diberikan
δεδομένου	diberi
πρότεινε	dicadangkan
πρότεινε	cadangkan
βασιλείας	basel
εφαρμογές	aplikasi
εφαρμογές	apps
εφαρμογές	aplikasi
αλλάξει	ditukar
αιώνες	berkurun
χτίστηκε	dibina
ιστορίες	tales
ιστορίες	cerita
ισπανικά	sepanyol
βρετανικό	british
έρευνες	kajian
έρευνες	siasatan
έρευνες	research
έρευνες	kajian
έρευνες	penyelidikan
έρευνες	inquiries
έρευνες	pertanyaan
εκλογή	election
εκλογή	pilihanraya
πρακτική	praktikal
πρακτική	practical
πρακτική	latihan
πρακτική	latih
πρακτική	amalan
ρίζες	akar
μερικοί	sesetengahnya
μερικοί	sesetengah
ποιητές	penyair
σύνδεση	login
σύνδεση	sambungan
σύνδεση	menyambung
σύνδεση	pautan
σύνδεση	link
σύνδεση	sambung
αυτοκίνητα	cars
αυτοκίνητα	kereta
αυτοκίνητα	kenderaan
πλευρές	sisinya
διαδίκτυο	internet
νούμερο	nombor
δίνοντας	memberikan
δίνοντας	memberi
καφέ	brown
καφέ	coffee
καφέ	kopi
οδός	hala
οδός	jln
οδός	street
οδός	jalan
οδός	road
συμπεριλαμβανομένων	termasuk
λος	los
γνωστές	known
γνωστές	dikenali
γνωστές	diketahui
άμυνας	pertahanan
μάτια	mata
επιγραφή	bersurat
επιγραφή	prasasti
εκδηλώσεις	peristiwa
εκδηλώσεις	acara
σερβία	serbia
βαν	van
εσσδ	soviet
ποικιλία	kepelbagaian
ποικιλία	kepelbagaian
κώστα	costas
κώστα	costa
χρονικά	kronik
δολοφονία	pembunuhan
δολοφονία	pembunuhan
αθλητής	atlet
αθλητής	atlit
παρασκευή	jumaat
καθήκοντα	tugasan
απώλειες	kerugian
απώλειες	kerugian
απώλειες	terkorban
αποφοίτησε	lulus
αποφοίτησε	berkelulusan
εκπομπή	siaran
εκπομπή	penyiaran
εκπομπή	pemancaran
εκπομπή	pancaran
κινητήρα	engine
κινητήρα	enjin
κινητήρα	motor
αντικαταστάθηκε	digantikan
αντικαταστάθηκε	diganti
τόμας	thomas
απλό	simple
απλό	sederhana
εβδομάδα	minggu
έρχεται	datang
έρχεται	coming
επιστήμες	ilmu
επιστήμες	sains
επιστήμες	sains
αυλή	ela
αυλή	yard
επαγγελματική	profesional
επαγγελματική	professional
γαλλικό	perancis
φήμη	reputasi
φήμη	kemasyhuran
φήμη	fame
δημοσίευσε	dikirim
δημοσίευσε	disiarkan
ευρέως	meluas
κόλπο	helah
τύμπανα	dram
τύμπανα	dram
τύμπανα	gendang
ανακάλυψη	teroka
ανακάλυψη	terokai
ανακάλυψη	menerokai
ανακάλυψη	terokai
ανακάλυψη	teroka
ανακάλυψη	penerokaan
ανακάλυψη	penemuan
ανακάλυψη	discovery
ιδρυτής	pengasas
διαφορές	perbezaan
διαφορές	pertikaian
διαφορές	pertelingkahan
διαφορές	perselisihan
κινήσεις	moves
πυρήνα	core
πυρήνα	inti
πυρήνα	kernel
ποιος	sape
νόμπελ	nobel
κανονική	biasa
κανονική	regular
κανονική	teratur
κανονική	normal
αδελφή	saudari
αδελφή	adik
έπεσε	terjatuh
άγαλμα	patung
άγαλμα	arca
βραζιλία	brazil
βορρά	utara
βορρά	north
δύσκολο	susah
δύσκολο	hard
δύσκολο	keras
δύσκολο	sukar
προσπαθεί	mencuba
αριθμούς	nombor
ιερουσαλήμ	jerusalem
στρατόπεδο	kem
στρατόπεδο	perkhemahan
στρατόπεδο	kemah
εννέα	sembilan
διαφορετικό	berbeza
αλήθεια	benar
αλήθεια	true
αλήθεια	kebenaran
αλήθεια	sungguh
ποσότητα	kuantiti
ποσότητα	ikhtiar
δισκογραφία	diskografi
διαδρομή	hala
διαδρομή	laluan
νερά	perairan
νερά	air
σουηδία	sweden
λατινική	latin
ολόκληρο	keseluruhan
ολόκληρο	whole
έκφραση	ungkapan
έκφραση	expression
έκφραση	ekspresi
υπολογιστή	komputer
γνωστοί	known
γνωστοί	dikenali
γνωστοί	diketahui
γνωστοί	kenalan
προσφορά	bid
προσφορά	bidaan
προσφορά	menawarkan
προσφορά	tawaran
φρούριο	kubu
φρούριο	benteng
φρούριο	fort
παρατηρήσεις	remarks
παρατηρήσεις	pengamatan
παρατηρήσεις	komen
αρκετοί	beberapa
σχόλια	komen
άξονα	gandar
άξονα	paksi
νομική	perundangan
νομική	legal
γράμμα	huruf
γράμμα	letter
υποψηφιότητα	pencalonan
υποψηφιότητα	pencalonan
πνεύμα	roh
πνεύμα	semangat
πνεύμα	spirit
βουνά	ganang
βουνά	banjaran
βουνά	pergunungan
παλιό	tua
παλιό	old
τομείς	sektor
συμφωνώ	bersetuju
συμφωνώ	setuju
συρία	syria
γενιά	janaan
κατανομή	breakdown
κατανομή	pecahan
κατανομή	peruntukan
κατανομή	agihan
κατανομή	pengagihan
κατανομή	pengedaran
στίχους	ayatnya
στίχους	ayat
στίχους	lirik
κλειστό	ditutup
κλειστό	tertutup
αυτοκίνητο	car
αυτοκίνητο	kereta
αυτοκίνητο	jalanraya
εξαρτάται	bergantung
εξαρτάται	depends
εξαρτάται	tergantung
κατάταξη	pengelasan
κατάταξη	klasifikasi
δικαιοσύνης	keadilan
μεξικό	mexico
φυσικός	natural
φυσικός	semulajadi
τουρνουά	kejohanan
τουρνουά	tournament
αντίτυπα	salinan
ημερολόγιο	kalendar
ημερολόγιο	takwim
ημερολόγιο	diary
ημερολόγιο	diari
ημερολόγιο	jurnal
στατιστικά	statistik
βασικές	asas
βασικές	basic
στυλ	gaya
στυλ	style
στυλ	gaya
στυλ	subjenis
στυλ	bergaya
στυλ	stail
ήλιο	helium
