در	drzwi
کارخانه	fabryka
قرضی	długi
قرضی	długu
قرضی	dług
قرضی	zadłużenie
منچستر	manchesteru
منچستر	manchester
ساختن	budowanie
ساختن	budynek
ساختن	zbudować
ساختن	budować
ساختن	budowanie
ساختن	robienie
ساختن	zrobienie
غیره	etc
غیره	itd
غیره	itp
غیره	innych
غیره	inne
غیره	pozostałe
غیره	inny
قوی	silna
قوی	silny
قوی	mocne
قوی	silne
قوی	mocna
خالی	puste
خالی	pusta
خالی	pusto
خالی	pusty
خالی	puste
خالی	pusta
خالی	pusty
گنبد	kopuły
گنبد	dome
گنبد	kopuła
فرانک	frank
فرانک	franka
اعتراض	sprzeciw
اعتراض	protest
اعتراض	protestu
اعتراض	protesty
رسانه	nośnik
رسانه	media
رسانه	mediów
رسانه	nośniki
میلان	milan
میلان	mediolan
صربستان	serbii
صربستان	serbia
تکرار	powtarzamy
تکرار	powtarzać
تکرار	powtarzanie
تکرار	powtórzenia
تکرار	powtarzanie
پرو	zawodowiec
پرو	pro
پرو	peru
اعتبار	kredytu
اعتبار	kredyt
اعتبار	credit
اعتبار	reputacji
اعتبار	reputację
اعتبار	reputacja
اعتبار	ważność
مسئول	odpowiedzialny
مسئول	odpowiedzialna
مسئول	odpowiedzialne
خودکشی	samobójstwo
خودکشی	samobójstwa
خودکشی	samobójcze
امروزی	nowoczesne
امروزی	nowocześnie
امروزی	nowoczesny
امروزی	współczesna
امروزی	nowoczesna
اکشن	działania
اکشن	czynność
اکشن	działanie
اکشن	akcja
مرغ	kurczak
مرغ	tchórz
مرغ	kurczaki
مرغ	kurczaka
مرغ	kura
مرغ	hen
خوش	zadowolona
خوش	szczęśliwi
خوش	wszystkiego
خوش	szczęśliwa
خوش	szczęśliwy
خوش	zadowolony
امنیتی	bezpieczeństwa
امنیتی	ochrona
امنیتی	bezpieczeństwo
میزوری	missouri
آرش	arash
بخار	opary
بخار	parowa
بخار	pary
بخار	para
برداشت	zbiory
برداشت	żniwa
برداشت	zbiór
برداشت	zbiorów
برداشت	weź
برداشت	brać
برداشت	bierz
شناسه	identyfikator
سنی	wieku
سنی	age
سنی	wiek
سنی	sunnitów
مصطفی	mostafa
مصطفی	mustafa
پژوهش	badania
زمستان	winter
زمستان	zimowy
زمستان	zimy
زمستان	zima
زمستان	zimowe
مین	maine
مین	min
حقوقی	legalnie
حقوقی	prawny
حقوقی	prawne
حقوقی	legalne
محاسبه	obliczyć
محاسبه	obliczenie
محاسبه	obliczanie
محاسبه	obliczania
محاسبه	obliczanie
محاسبه	obliczenia
محاسبه	wyliczenie
محاسبه	obliczenie
محاسبه	wyliczenia
ویتنام	wietnam
سپاس	wdzięczność
سپاس	wdzięczności
سپاس	wdzięczny
سپاس	wdzięczna
سپاس	chwała
سپاس	chwalić
سپاس	dzieki
سپاس	dziękujemy
سپاس	dzięki
بازداشت	areszt
بازداشت	aresztowanie
بازداشت	aresztowany
بازداشت	areszt
بازداشت	zatrzymania
بازداشت	zatrzymanie
بازداشت	zatrzymany
بازداشت	zatrzymane
بازداشت	zatrzymana
بازداشت	zatrzymano
بایرن	bawarii
بایرن	byron
بایرن	bayern
آسمان	niebo
آسمان	niebiosa
آسمان	heaven
آسمان	niebie
آسمان	nieba
آسمان	niebo
آسمان	niebie
آسمان	sky
آسمان	nieba
جنگل	lasy
جنگل	leśne
جنگل	lasu
جنگل	leśny
جنگل	las
جنگل	dżungli
جنگل	dżungla
علیرضا	alireza
عادی	normalne
عادی	normalnie
عادی	normalny
عادی	normalna
منتقدان	krytycy
منتقدان	krytyka
منتقدان	krytyków
برادران	bracia
برادران	braci
حاوی	zawierająca
حاوی	zawierającej
حاوی	zawierający
حاوی	zawierające
حاوی	zawiera
حاوی	zawiera
حاوی	zawierają
حاوی	zawierać
انبار	magazyn
انبار	magazynie
انبار	składowanie
انبار	magazyn
انبار	przechowywanie
انبار	magazynowanie
انبار	stodoły
انبار	stodole
انبار	stodoła
وین	wayne
وین	łukasz
وین	vin
وین	wiedeń
وین	wiedniu
استونی	estonii
استونی	estonii
استونی	estonia
تأیید	potwierdzenia
تأیید	potwierdzenie
تأیید	potwierdzić
تأیید	potwierdzam
تأیید	zweryfikować
تأیید	zatwierdzony
تأیید	zatwierdzono
تأیید	zatwierdzona
تأیید	zatwierdzone
تأیید	zatwierdzonych
گری	siwy
گری	szary
گری	szara
گری	szare
گری	grey
جکسون	jackson
جواب	odpowiedz
جواب	odpowiedź
خودم	siebie
توپ	piłkę
توپ	ball
توپ	piłka
توپ	kula
احداث	formacje
احداث	scenariusz
دیدن	widzenie
دیدن	widząc
دیدن	zobaczenie
دیدن	patrz
دیدن	zobacz
دیدن	zwiedzanie
دیدن	odwiedziny
دیدن	odwiedza
آریزونا	arizonie
آریزونا	arizona
آریزونا	arizony
دوربین	kamery
دوربین	aparatu
دوربین	kamera
دوربین	aparat
آشنایی	wprowadzanie
آشنایی	wstęp
آشنایی	wprowadzenie
آشنایی	znajomość
کلیه	nerki
کلیه	nerek
کلیه	nerki
کلیه	nerki
کلیه	nerka
کلیه	nerek
جعفر	jafar
میر	meir
میر	mir
میر	meyer
فیلیپین	filipiny
کیلوگرم	kilogramy
کیلوگرم	kilogram
مردمان	narodów
مردمان	narody
مردمان	ludzi
مردمان	osoby
مردمان	people
مردمان	ludzie
محکوم	skazany
محکوم	skazana
محکوم	skazani
محکوم	skazany
محکوم	skazani
محکوم	skazana
محکوم	skazaniec
محکوم	skazać
گرد	gerd
خالص	szczerze
خالص	szczere
خالص	szczery
خالص	czysty
خالص	czysta
خالص	czyste
خالص	wyłączność
خالص	ekskluzywne
خالص	ekskluzywny
خالص	wyłączne
میزبان	gospodarza
میزبان	przyjmujące
میزبان	organizator
میزبان	gospodarz
هنگ	heng
هنگ	hong
هنگ	pułk
هنگ	pułku
وسط	środek
وسط	środkowy
وسط	środkowa
کرواسی	chorwacki
متغیر	zmienna
متغیر	zmiennej
متغیر	zmienne
متغیر	zmienny
متغیر	zmiennych
متغیر	zmienne
مدرس	instruktor
مدرس	nauczycielom
مدرس	nauczyciele
مدرس	nauczycielki
مدرس	nauczycieli
مدرس	madrasu
کودکی	dzieciństwa
کودکی	dzieciństwo
کودکی	dzieciństwie
خواهر	siostro
خواهر	siostra
جستجوی	szukanie
آهنگساز	kompozytor
آهنگساز	edytor
رأی	głosy
رأی	głosów
رأی	głosowania
رأی	zagłosowała
رأی	głosowałem
رأی	zagłosował
بودجه	budżetu
بودجه	budżet
شنای	pływać
شنای	pływa
شنای	pływania
شنای	pływanie
نگارش	komponować
نگارش	komponowanie
گذشت	zdał
گذشت	przeszedł
گذشت	minęło
پرتاب	rzuć
پرتاب	rzut
پرتاب	start
پرتاب	uruchomienie
پرتاب	startu
قطب	polak
قطب	biegun
قطب	pole
قطب	słup
دستگیر	areszt
دستگیر	aresztowanie
دستگیر	aresztowany
دستگیر	złapany
دستگیر	złapana
دستگیر	złapani
دستگیر	schwytany
دستگیر	schwytać
دستگیر	uchwycić
قلبی	serce
قلبی	serca
قلبی	heart
قلبی	serce
قلبی	serca
مؤثر	skutecznie
مؤثر	efektywnie
مؤثر	efektywne
مؤثر	skuteczny
مؤثر	efektywna
مؤثر	efektywny
مؤثر	skuteczne
تشکر	wdzięczność
تشکر	uznanie
تشکر	dzieki
تشکر	dziękujemy
تشکر	dzięki
نیو	nowości
نیو	nowe
نیو	nowość
نیو	nowy
نیو	nowa
نیو	neo
بهرام	bahram
خروجی	wyjście
آرمان	arman
آرمان	armand
جدی	poważna
جدی	poważne
جدی	poważny
الکساندر	aleksandr
الکساندر	aleksandra
الکساندر	aleksander
الکساندر	alexander
موسوی	musawi
ترکیبی	kombinacja
ترکیبی	kombinacje
مولی	molly
غذا	żywności
غذا	pokarm
غذا	żywność
غذا	jedzenie
آیین	creed
آیین	wyznanie
آیین	rytuał
آیین	rytuały
موشک	rakietę
موشک	rakiety
موشک	rakieta
موشک	pocisk
موشک	rakieta
جستجو	szukaj
جستجو	wyszukiwanie
جستجو	wyszukiwarka
جستجو	szukanie
تماس	kontakt
تماس	kontakty
پنجمین	piątej
پنجمین	piąte
پنجمین	piąta
پنجمین	piąty
اقیانوسیه	ofc
نقض	naruszenia
نقض	naruszenie
نقض	naruszenie
دارویی	farmaceutyczna
دارویی	farmaceutycznych
دارویی	farmaceutyczne
اتصال	związku
اتصال	podłączenie
اتصال	powiązanie
اتصال	połączenie
اتصال	połączenia
اتصال	podłączenie
اتصال	łączące
اتصال	łączenie
اتصال	połączenie
سنگین	heavy
سنگین	ciężkie
سنگین	ciężki
سنگین	ciężka
اشغال	zajęta
اشغال	zajęte
اشغال	zajęty
اشغال	zajęcie
اشغال	zawód
رودهای	jelita
رودهای	rzek
رودهای	rzeki
رودهای	rivers
پروانه	motyle
پروانه	motyla
پروانه	motyl
واژگان	słownik
واژگان	słownictwo
موضوعات	tematy
ریاضیات	matematyki
ریاضیات	matematyka
ریاضیات	matematykę
ریاضیات	matematyki
ریاضیات	matematyka
ریاضیات	matematyki
ریاضیات	matematyka
جزء	część
جزء	częściowo
عنصر	pierwiastek
عنصر	element
گینه	gwinei
گینه	gwinea
گینه	gwinei
شعبه	gałęzie
شعبه	gałęzi
شعبه	oddziały
امکانات	możliwości
امکانات	udogodnienia
اجماع	konsensus
اجماع	konsensusu
تصرف	posiadanie
تصرف	posiadania
سالن	salon
ترسناک	przerażające
ترسناک	straszne
ترسناک	straszna
ترسناک	straszny
ترسناک	grozy
ترسناک	horror
تمدن	kultura
تمدن	kultury
تمدن	cywilizacja
تمدن	cywilizacji
رییس	szef
رییس	szefie
سفارت	ambasady
سفارت	ambasadzie
سفارت	ambasada
کمونیست	komunistycznej
کمونیست	komunistą
کمونیست	komunistyczna
کمونیست	komuniści
بهشت	ogrodu
بهشت	ogród
بهشت	ogródek
بهشت	ogrodzie
بهشت	raju
بهشت	raj
بهشت	paradise
جک	jacka
جک	jacku
جک	jacek
جک	jack
سناتور	senator
دیجیتال	cyfrowy
دیجیتال	cyfrowa
دیجیتال	cyfrowe
دیجیتال	digital
بیمار	pacjentka
بیمار	pacjenta
بیمار	cierpliwy
بیمار	pacjent
بیمار	chore
بیمار	chora
بیمار	chory
بیمار	chorzy
بینی	nosy
بینی	nosie
بینی	nosa
بینی	nosek
بینی	nos
حوالی	okolice
حوالی	dookoła
هسته	rdzeń
هسته	rdzenia
هسته	jądro
هسته	jądro
هسته	nuklearne
هسته	jądrowa
هسته	nuklearna
هسته	jądrowe
هسته	nuklearny
هسته	jądrowej
هسته	jądra
هسته	jądro
نمایشگاه	wystawę
نمایشگاه	targi
نمایشگاه	wystawa
نمایشگاه	wystawy
یوسف	yusuf
یوسف	józefie
یوسف	joseph
یوسف	józef
یوسف	józefa
یوسف	yousef
حمام	łazience
حمام	łazienka
حمام	łazienki
حمام	kąpiele
حمام	wanny
حمام	łazienki
حمام	wanna
حمام	kąpiel
حمام	łazienka
عصبی	nerwowy
عصبی	zdenerwowana
عصبی	zdenerwowany
عصبی	nerwowe
حیوانات	zwierząt
حیوانات	zwierzęta
حیوانات	zwierząt
حیوانات	zwierzak
حیوانات	zwierzęta
حیوانات	zwierzę
مایع	ciecz
مایع	płyny
مایع	płyn
مایع	płynny
مایع	ciecz
مایع	płynne
مایع	płyn
اشکال	robak
اشکال	bug
اشکال	wadliwy
میز	tabeli
میز	tabela
میز	stół
میز	stolik
میز	tablica
میز	biurko
مکانیک	mechanika
مکانیک	mechanika
مکانیک	mechanik
مکانیک	mechaniczny
مکانیک	mechaniczne
خواست	poszukiwana
خواست	chciał
خواست	poszukiwany
خواست	poszukiwani
بالغ	dorośli
بالغ	dorosły
بالغ	dorosłych
بالغ	dorosła
بالغ	dojrzałe
بالغ	dojrzała
بالغ	dojrzały
دانشمند	naukowca
دانشمند	naukowiec
دانشمند	uczony
دانشمند	naukowcem
جالب	interesujące
جالب	ciekawe
جالب	interesujący
جالب	ciekawie
چوب	drewno
چوب	wood
چوب	drewna
چوب	patyk
مالزی	malezja
مالزی	malezji
مجمع	zgromadzenie
مجمع	montaż
تکثیر	pomnożyć
تکثیر	duplikat
میانگین	średnio
میانگین	średnie
میانگین	średni
میانگین	przeciętny
میانگین	średnia
میانگین	wredne
میانگین	średnia
ظهور	adwent
ظهور	powstanie
ظهور	wystąpienie
قطعات	części
قطعات	podzespoły
قطعات	komponenty
تابلوی	tableau
تابلوی	panelu
تابلوی	panel
حملات	ataki
حملات	ataków
حملات	atakuje
نرخ	stawki
نرخ	stawka
نرخ	stopa
رمانتیک	romans
رمانتیک	romanse
رمانتیک	romansu
رمانتیک	romantyczny
رمانتیک	romantyczne
رمانتیک	romantyczna
قول	obietnica
اتمی	atomowa
اتمی	atomowej
اتمی	atomowe
مکمل	wspieranie
مکمل	uzupełnienia
مکمل	uzupełniać
مکمل	uzupełnienie
مکمل	suplementy
مکمل	uzupełniające
گرایش	trend
گرایش	tendencje
گرایش	tendencja
گرایش	podejście
گرایش	postawa
گرایش	postawy
گرایش	nastawienie
گرایش	skłonność
گرایش	tendencja
حداکثر	maksimum
حداکثر	maksymalnie
حداکثر	maksymalny
حداکثر	maksymalna
پادشاهان	kings
پادشاهان	królowie
پادشاهان	królów
گویش	dialekt
سوخت	paliwo
سوخت	paliwa
سوخت	płonie
سوخت	spalić
سوخت	spal
حلقه	ring
حلقه	obrączka
حلقه	pierścień
حلقه	pierścionek
حلقه	obrączki
حلقه	pierścienie
حلقه	pętli
حلقه	pętla
یوتا	utah
یوتا	jota
جمعی	zbiorowego
جمعی	zbiorowe
سیمرغ	feniks
سیمرغ	phoenix
مربی	trener
مربی	trenerem
مربی	trener
مربی	trenerów
هری	harrego
هری	harry
پیوسته	stale
پیوسته	nieustannie
پیوسته	nieprzerwanie
پیوسته	ciągła
پیوسته	ciągłe
پیوسته	ciągły
پیوسته	ciągłego
اندکی	małe
اندکی	little
اندکی	mało
اندکی	mały
اندکی	mała
حادثه	incydent
حادثه	wypadek
حادثه	awaria
حادثه	katastrofy
حادثه	katastrofa
حادثه	klęska
الیور	olivera
الیور	oliver
مراحل	proces
مراحل	procesy
مراحل	etapy
مراحل	etapach
حاجی	haji
اطلس	atlas
اطلس	atlantyku
اطلس	atlantic
اطلس	atlantyk
اطلس	atlantycki
کردی	kurdyjskiej
سوره	rozdział
سوره	sura
سوره	rozdziałów
سوره	rozdziały
سوره	sura
نامگذاری	nazewnictwa
نامگذاری	nomenklatury
ابتدایی	podstawowy
ابتدایی	podstawowej
ابتدایی	podstawowy
ابتدایی	pierwotne
ابتدایی	podstawowej
ابتدایی	podstawowe
ابتدایی	podstawowa
پیامبر	prorok
پیامبر	proroka
پیامبر	prorokiem
پیامبر	posłańca
پیامبر	messenger
پیامبر	posłaniec
مهندس	inżynier
مجوز	licencja
مجوز	licencji
مجوز	licencje
مجوز	zezwolenie
مجوز	pozwolenie
محتوای	treść
محتوای	zawartość
محتوای	treści
ستون	kolumny
ستون	kolumnie
ستون	kolumna
ستون	słup
ستون	filaru
ستون	filar
حافظ	hafez
حافظ	hafiz
درگیری	zaangażowanie
درگیری	udział
درگیری	konflikty
درگیری	konfliktu
درگیری	konflikt
مایل	mile
مایل	mila
مایل	miles
مایل	kilometrów
مایل	mile
مایل	kilometry
مایل	mil
مادرید	madryt
جورج	jerzego
جورج	jerzy
جورج	grzegorz
جورج	george
اختلال	perturbacji
اختلال	zaburzenie
قضیه	twierdzenie
کبیر	kabir
نظری	teoretyczne
مسیحیان	chrześcijanie
مسیحیان	chrześcijan
ساری	surrey
ساری	sari
طراح	projektant
خروج	wyjście
خروج	wyjazd
خروج	wyjścia
سربازان	żołnierzy
سربازان	żołnierze
سربازان	żołnierzy
سربازان	wojska
سربازان	oddziały
آشپزی	cook
آشپزی	kucharza
آشپزی	kucharz
آشپزی	gotować
آشپزی	kuchnia
آشپزی	gotowanie
آشپزی	gotowania
خواجه	eunuch
رفع	naprawić
رفع	napraw
رفع	rozwiązać
سوپر	super
ایکس	aix
مقامات	władzom
مقامات	władze
مقامات	organy
مقامات	urzędników
مقامات	urzędnicy
جوانی	młodzież
جوانی	młodzieży
جوانی	młodości
جوانی	młodość
خودشان	same
الکترونیکی	elektroniczne
الکترونیکی	elektroniczna
الکترونیکی	elektroniczny
مصاحبه	wywiad
مصاحبه	wywiady
مصاحبه	przesłuchanie
مصاحبه	rozmowa
مصاحبه	przesłuchania
مصاحبه	wywiady
لوله	rura
لوله	fajkę
لوله	rurki
لوله	rurka
روزی	zapewnione
روزی	dostarczone
روزی	rosie
روزی	dnia
روزی	dzień
روزی	dzien
پایدار	zrównoważona
پایدار	zrównoważonego
پایدار	zrównoważone
پایدار	zrównoważony
پایدار	stałe
پایدار	stała
پایدار	trwałe
پایدار	stały
پایدار	trwałego
پایدار	trwałe
پایدار	trwały
پایدار	stabilny
پایدار	stabilna
پایدار	stabilne
گرچه	chociaż
گرچه	aczkolwiek
گرچه	choć
گرچه	chociaż
گرچه	choć
حوادث	katastrofy
حوادث	klęsk
حوادث	katastrof
حوادث	incydentów
حوادث	wypadki
حوادث	wypadków
حوادث	zdarzenia
حوادث	wydarzenia
حوادث	imprezy
حوادث	wydarzeń
حوادث	imprez
عهد	przymierze
عهد	przymierza
عهد	pakt
عهد	paktu
ادعا	twierdził
ادعا	twierdziło
ادعا	twierdziły
ادعا	twierdziła
ادعا	roszczenia
ادعا	roszczenie
ادعا	twierdzenie
ادعا	twierdzą
ادعا	twierdząc
ادعا	roszczenia
ادعا	należności
ادعا	wierzytelności
ادعا	twierdzi
ادعا	twierdzenia
دربار	dwór
دربار	sądu
دربار	sąd
دربار	court
دربار	trybunał
ارزیابی	rating
ارزیابی	ocena
ارزیابی	ranking
ارزیابی	ocena
ارزیابی	oceny
ارزیابی	ocena
حمید	hamid
زنی	kobiety
زنی	kobieta
مسئولیت	odpowiedzialności
مسئولیت	odpowiedzialność
مسئولیت	obowiązki
مسئولیت	odpowiedzialny
مسئولیت	odpowiedzialna
مسئولیت	odpowiedzialne
مسئولیت	odpowiedzialności
مسئولیت	odpowiedzialność
هاشمی	hashmi
خواب	marzenie
خواب	dream
خواب	marzenia
خواب	sen
خواب	śpi
خواب	spać
خواب	spanie
خواب	śpi
خواب	spać
خواب	śpiący
وزیران	ministrowie
وزیران	ministrów
قلم	pen
قلم	długopis
قلم	pióro
قلم	czcionka
قلم	czcionki
مشاهیر	sławy
مشاهیر	gwiazdy
مشاهیر	osobistości
ثمر	samar
قاضی	judge
قاضی	sędziego
قاضی	sędzia
دم	tamy
دم	zapora
دم	tama
دم	dam
دم	ogon
دم	tail
دم	ogonie
دم	dem
بنیان	założone
بنیان	założony
بنیان	założona
روغن	oleje
روغن	oleju
روغن	olej
روغن	oliwa
نر	samiec
نر	męskie
نر	męska
نر	męski
نر	mężczyzna
برگ	berg
برگ	liści
برگ	liść
برگ	liści
برگ	liście
ملکه	królowej
ملکه	królowa
ملکه	queen
ملکه	królowo
ملکه	królową
ملت	narodów
ملت	narody
ملت	narodu
ملت	naród
احمدی	ahmadi
کابل	kabulu
کابل	drutu
کابل	drut
کابل	druty
کابل	kable
کابل	kabel
کابل	kable
پذیرش	wstęp
پذیرش	dopuszczenie
پذیرش	akceptacja
پذیرش	przyjęcia
پذیرش	akceptację
پذیرش	recepcji
پذیرش	odbiór
پذیرش	recepcja
پذیرش	zaakceptować
پذیرش	akceptuje
پذیرش	akceptuję
پذیرش	przyjmij
مد	moda
مد	fashion
مد	mody
فینال	finale
فینال	finały
خرابکاری	chaos
خرابکاری	sabotażu
خرابکاری	sabotaż
خرابکاری	wandalizm
رویداد	wydarzenie
رویداد	wydarzenia
رویداد	zdarzenie
کریم	karim
جواد	dżawad
لینک	łącze
لینک	link
لینک	ogniwo
لینک	odnośnik
آرتور	arthur
آرتور	arturze
آرتور	artur
گوش	uszy
شصت	sixty
شصت	sześćdziesiąt
پایانی	ostateczny
پایانی	ostateczna
پایانی	finał
پایانی	ostateczne
پایانی	końcowe
پایانی	zakończenie
چهره	temat
چهره	motywu
چهره	motyw
چهره	twarze
چهره	twarz
چهره	face
یادبود	memorial
یادبود	pomnik
یادبود	upamiętnienie
یادبود	pomnik
تکنولوژی	tech
تکنولوژی	technologia
تکنولوژی	technologii
تکنولوژی	technologie
تکنولوژی	technika
جمعه	fri
جمعه	piątek
درگیر	zaangażowane
درگیر	zamieszany
درگیر	zaangażowana
درگیر	zaangażowany
وسطی	środek
وسطی	środkowy
وسطی	środkowa
دارو	medycyny
دارو	lekarstwo
دارو	medycyna
دارو	lekarstwa
دارو	lekarstwa
دارو	leki
دارو	lek
دارو	narkotyków
دارو	narkotyk
دارو	narkotyki
کوچکی	małych
کوچکی	mały
کوچکی	małe
کوچکی	niewielkie
کوچکی	mała
کوچکی	male
کوچکی	drobne
مدارس	szkół
مدارس	szkoły
عیسی	jezu
عیسی	jezus
ایوان	ivan
ایوان	iwan
ایوان	evana
ایوان	evan
نوار	taśmy
نوار	taśma
سخنرانی	wykłady
سخنرانی	wykład
سخنرانی	mowa
سخنرانی	przemowa
سخنرانی	przemówienie
سخنرانی	wystąpienie
کربن	węgla
کربن	węgiel
نقاش	malarz
نقاش	malarza
بغداد	bagdadu
بغداد	bagdadzie
نمای	widok
نمای	zobacz
مک	mac
مک	maca
ذهن	umysłu
ذهن	umysł
گلستان	różaniec
ماری	maryjo
ماری	maria
ماری	maryja
ماری	mary
ماری	maryi
کوچه	uliczka
کوچه	aleja
کوچه	zaułek
دروازه	bramka
دروازه	brama
دروازه	bramy
دروازه	bramę
دروازه	gate
دروازه	wrota
دروازه	bramka
دروازه	brama
دروازه	gateway
بازرگانی	merchant
بازرگانی	kupiec
بازرگانی	handlarz
بازرگانی	handlu
بازرگانی	handel
خلیفه	kalif
خلیفه	khalifa
نادر	nader
نادر	rzadka
نادر	rzadkość
نادر	rzadkie
نادر	rzadki
نادر	rzadko
نادر	nadir
تجزیه	składni
تجزیه	rozkładu
تجزیه	rozkład
تجزیه	analizowanie
تهدید	zagrożenia
تهدید	pogróżki
تهدید	groźby
تهدید	gróźb
تهدید	grozi
تهدید	grozić
تهدید	zagrożenia
تهدید	zagrożenie
تهدید	groźba
تهدید	groźby
مونتانا	montanie
مونتانا	montana
مونتانا	montany
انتقاد	krytyka
انتقاد	krytyki
انتقاد	krytykę
انتقاد	krytyka
انتقاد	krytykę
انتقاد	krytykować
ماهان	mahan
کپی	kopia
کپی	skopiuj
کپی	kopiuj
کپی	kopiowanie
سلامت	zdrowie
سلامت	zdrowia
سلامت	pokoju
سلامت	peace
سلامت	pokój
سلامت	bezpieczeństwa
سلامت	bezpieczeństwo
طایفه	klan
طایفه	ród
طایفه	klanu
ابزارهای	narzędzia
مبتلا	zarażony
مبتلا	zakażonych
باران	deszcz
باران	rain
آید	przychodzi
آید	przybywa
صبح	rano
صبح	poranek
ذرات	cząsteczki
ذرات	cząstek
ذرات	cząstki
ذرات	cząsteczki
ذرات	cząsteczki
ذرات	cząstki
ذرات	cząstek
ذرات	cząstka
عملی	praktyczne
عملی	praktyczna
عملی	praktyczny
شناخت	uznać
شناخت	rozpoznają
شناخت	uznają
شناخت	uznawać
شناخت	poznaje
شناخت	rozpoznają
شناخت	rozpoznaje
شناخت	rozpoznać
خداوند	bóg
خداوند	boże
حروف	pisma
حروف	liter
حروف	listy
حروف	litery
شاهد	świadkowie
شاهد	świadka
شاهد	świadek
تور	tor
تور	tora
تور	zwiedzanie
تور	tour
تور	wycieczka
تور	tury
تور	wycieczki
تور	net
تور	sieć
تور	siatka
تور	netto
تور	thora
تور	thor
هفتاد	siedemdziesiąt
کشتار	masakra
کشتار	zbrodnia
کشتار	ubój
کشتار	rzeź
کشتار	uboju
کشتار	masakra
کشتار	rzeźnia
کشتار	rzeź
خانوادگی	rodzina
خانوادگی	rodziny
خانوادگی	rodzinne
خانوادگی	rodzinka
خانوادگی	rodzinnie
سیاستمدار	polityk
سیاستمدار	polityka
سیاستمدار	politycy
تلفظ	wymowa
تلفظ	wymówić
گذر	tranzytowe
گذر	tranzytu
گذر	tranzyt
گذر	przechodząc
گذر	mijania
گذر	podanie
گذر	pass
گذر	przepustka
گذر	przełęcz
گذر	podaj
نهادهای	instytucji
نهادهای	instytucje
مالکیت	posiadanie
مالکیت	posiadania
مالکیت	własności
مالکیت	nieruchomości
مالکیت	właściwość
مالکیت	własność
مالکیت	nieruchomość
مالکیت	własności
مالکیت	własność
معین	przydzielony
معین	przydzielona
معین	przyznane
معین	przydzielone
معین	stałe
معین	stały
معین	stała
معین	ustalone
معین	ustalona
معین	mianowany
معین	wyznaczony
معین	wyznaczona
تایلند	tajlandia
تایلند	tajlandii
تایلند	tajski
صدر	kanclerz
صدر	sadr
فلسفی	filozoficzne
شکار	polował
شکار	ścigany
شکار	polowania
شکار	polowanie
راهنمایی	podpowiedź
راهنمایی	wskazówka
بایگانی	archiwizacji
بایگانی	archiwa
بایگانی	archiwum
بایگانی	archiwa
بایگانی	archiwum
گره	węzeł
گره	węzła
گره	remis
گره	krawat
گره	węzeł
گره	związany
گره	związana
سختی	trudności
سختی	trudność
سختی	trudna
سختی	trudny
سختی	trudne
تغذیه	aktualności
تغذیه	pasza
تغذیه	paszy
تغذیه	pasz
تغذیه	żywieniowe
تغذیه	odżywiania
تغذیه	żywieniu
تغذیه	karmienie
تغذیه	karmienia
تغذیه	karmi
هویت	hoyt
هویت	tożsamości
هویت	tożsamość
منصور	mansur
منصور	mansour
شورش	zamieszki
شورش	zamieszek
شورش	buntu
شورش	rebelii
شورش	bunt
سردار	serdar
اراک	arak
ششمین	szóstej
ششمین	szóste
ششمین	szósta
ششمین	szósty
عمدتاً	głownie
عمدتاً	głównie
خاطرات	wspomnienia
خاطرات	wspomnień
خاطرات	pamięci
جانشین	następcy
جانشین	następcą
جانشین	następcę
جانشین	następca
جانشین	następcy
جانشین	zastępstwo
جانشین	zastąpić
سالانه	rocznie
سالانه	roczne
سالانه	roczna
سالانه	rocznice
سالانه	coroczne
سالانه	roczny
سالانه	roczne
سالانه	rocznie
سالانه	roczna
مشکلی	problem
شغل	kariera
شغل	kariery
شغل	karierę
شغل	zlecenie
شغل	pracy
شغل	praca
شغل	zawód
بزرگتر	większy
بزرگتر	większa
بزرگتر	większe
بزرگتر	większy
بزرگتر	większa
بزرگتر	większego
بزرگتر	większe
بزرگتر	starsza
بزرگتر	starsze
بزرگتر	starsi
بزرگتر	starszy
لشکر	army
لشکر	wojska
لشکر	wojsko
لشکر	armia
لشکر	armii
اکثریت	większość
اکثریت	większości
اساطیر	mitologia
اساطیر	mitologii
ابعاد	wymiary
منطقی	logika
منطقی	logiczne
منطقی	logicznie
منطقی	logiczny
منطقی	logika
منطقی	logiczne
منطقی	logikę
منطقی	logiki
متهم	oskarżony
متهم	oskarżona
متهم	pozwany
میل	pragnienie
میل	pożądanie
میل	pragnienia
میل	pożądania
میل	młyn
میل	mill
زلزله	trzęsienie
اندیشه	odzwierciedlają
گراف	wykres
گراف	graff
پیوندهای	linków
پیوندهای	łącza
پیوندهای	linki
پیوندهای	odnośniki
صامت	cichy
فولاد	stal
فولاد	stalowe
فولاد	stali
پویانمایی	animacji
پویانمایی	animowany
پویانمایی	animacje
پویانمایی	animacji
ارتباطی	komunikat
ارتباطی	komunikacja
ارتباطی	komunikacji
کلمات	slowa
کلمات	słowa
کلمات	słów
زندانی	więzień
زبانی	językowej
پنهان	ukryj
پنهان	ukryty
پنهان	ukryta
پنهان	schowane
پنهان	ukryte
تایید	potwierdzić
تایید	potwierdzam
پذیرفته	przyjęta
پذیرفته	przyjęty
پذیرفته	zaakceptowane
پذیرفته	akceptowane
پذیرفته	przyjęte
استخراج	wydobycie
استخراج	ekstrakcji
استخراج	wyciąg
استخراج	ekstrakt
استخراج	wydobycia
