amb	함께
comprar	사기
estret	해협
estret	좁은
estret	좁아
estret	좁다
escriu	쓰기
escriu	글쓰기
system	체계
system	시스템
fenomen	현상
cost	비용
agent	에이전트
agent	요원
agent	대리인
impacte	영향
impacte	영향력
impacte	임팩트
fosc	어둡게
fosc	다크
fosc	어두운
fosc	어둠
organismes	미생물
flor	꽃이
flor	플라워
ala	ala
promoció	홍보
promoció	프로모션
promoció	승진
declaració	성명서
declaració	진술
declaració	선언
guanyador	승리자
guanyador	우승자
guanyador	winner
guanyador	승자
della	델라
vehicle	차량
seccions	섹션
postal	엽서
millora	향상
millora	개선
preu	가격
preu	프라이스
super	슈퍼
llar	집에
llar	고향
llar	집으로
llar	가정
circular	순환
circular	원형
metall	메탈
metall	금속
escriptors	작가
crítiques	리뷰
veneçuela	베네수엘라
violí	바이올린
violí	바이올린
aniversari	생일
aniversari	기념일
disputa	분쟁
esports	스포츠
ocupat	바쁜
ocupat	바쁘다
ocupat	바빠
gòtic	고딕
filòsof	철학자
filòsof	철학
èxits	성취
èxits	달성
èxits	업적
èxits	기록
barris	동네
interessos	관심사
controlar	제어
entendre	이해
entendre	이해하기
entendre	알아듣기
avinguda	애비뉴
democràtic	민주당
defineix	정의하기
defineix	정의
emir	아미르
emir	에미르
natal	나탈
tolosa	툴루즈
comunicacions	커뮤니케이션
comunicacions	통신
comunicacions	커뮤니케이션스
saxònia	작센
cant	노래
nostre	우리의
aus	새들
cristianisme	기독교
electoral	선거
exemplars	복사
exemplars	복사본
exemplars	사본
suma	합계
baviera	바이에른
centrals	중부
centrals	센트럴
lectura	독서
lectura	읽고
lectura	읽기
raons	이유
còmic	코믹스
còmic	만화
còmic	만화가
occidentals	서양인
secret	시크릿
secret	비밀
tècnic	테크니컬
tècnic	기술
tècnic	기술적
tècnic	기술자
nacionalitat	국적은
nacionalitat	국적
estén	연장
donada	주어진
dura	열심히
dura	하드
dura	어려워
alexander	알렉산드르
alexander	알렉산더르
alexander	알렉산더
financera	재무
financera	금융
francesco	프란체스코
cristià	기독교
cristià	크리스티안
cristià	크리스천
cristià	크리스찬
zero	제로
definir	정의하기
definir	정의
nebot	조카
colònies	식민지
produeixen	프로듀스
vies	트랙
hotel	호텔
temperatures	기온
temperatures	온도
otomà	오스만
crea	만듭니다
crea	만들기
crea	생성
crea	만드세요
enemics	적들
utilitzats	사용함
utilitzats	사용됨
utilitzats	사용
senyors	신사
protegit	보호
amenaça	위협
vegetació	식물
iraq	이라크
conflictes	갈등
conflictes	분쟁
músics	음악가
músics	연주자
músics	뮤지션
nacionalista	국민주의
resoldre	해결
resoldre	풀기
resoldre	해결
dibuix	그리기
monarquia	군주제
monarquia	군주
factor	팩터
factor	인자
factor	요인
activa	활성화
activa	활성화하기
missatge	메시지
missatge	메세지
presentació	프레젠테이션
anell	링링
anell	반지
anell	소환
mary	메리
mary	마리아
democràcia	민주주의
democràcia	민주화
filipines	필리핀
absència	부재
prefix	접두어
prefix	접두사
històries	스토리
històries	소식
branques	나뭇가지
disciplina	규율
presoners	죄수
plantilles	템플릿
one	하나
discurs	담화
discurs	연설
discurs	음성
transmissió	변속기
transmissió	전송
flora	플로라
cadascuna	각각
profunditat	깊이
profunditat	농도
capçalera	헤더
mineral	광석
mineral	미네랄
mineral	광물
superar	극복
constantinoble	콘스탄티노
composicions	작곡
continent	대륙
arthur	아서
períodes	생리
períodes	월경
períodes	마침표
sierra	시에라
criteris	기준
andré	안드레
atmosfera	대기
atmosfera	분위기
bones	좋다
geografia	지리학
geografia	지리
combinació	조합
macedònia	마케도니아
macedònia	마케도니아인
botigues	상점
botigues	가게
botigues	매장
botigues	가게
botigues	상점
botigues	스토어
nét	손자
disposició	배치
disposició	layout
disposició	레이아웃
sacerdot	신부
sacerdot	성직자
windows	윈도우
adn	dna
coma	혼수
coma	쉼표
episodis	에피소드
ona	파도
ona	웨이브
ona	물결
ona	파동
organisme	생물
organisme	생명체
paletes	팔레트
taules	테이블
onze	일레븐
pati	마당
víctor	빅토르
víctor	빅터
veritat	진실
veritat	진리
junts	함께
junts	같이
particularment	특히
maneres	방법
calor	더위
calor	히트
munic	뮌헨
sectors	섹터
cruz	크루즈
conservatori	음악원
manteniment	유지보수
manteniment	정비
manteniment	점검
útil	유용하다
útil	유용합니다
útil	유용
reformes	개혁개방
reformes	개혁
rècord	레코드
rècord	녹음
rècord	녹화
rècord	기록
treballant	일하기
artilleria	대포
western	웨스턴
western	서부
western	서양
utilització	이용하기
utilització	사용하기
utilització	사용
utilització	이용
utilització	사용하다
illinois	일리노이
renaixement	르네상스
renaixement	rebirth
alfabet	알파벳
alfabet	문자
avió	비행기
avió	평면
avió	비행기
mines	광산
mines	지뢰
escenari	스테이지
escenari	무대
pilar	기둥
uneix	참여하기
uneix	가입하기
uneix	참여
uneix	가입
provença	프로방스
ales	윙스
ales	날개
oxigen	산소
actuacions	공연
nintendo	닌텐도
mode	모드
vietnam	베트남
variable	변광성
variable	변수
declarat	선포
individuals	개별
individuals	개인
karl	카를
suec	스웨덴어
suec	스웨덴
suec	스웨덴인
lampisteria	토륨
desaparèixer	사라져
recuperació	복구
recuperació	회복
regiment	연대
tancat	비공개
tancat	닫힌
legal	법률
legal	합법적인
gai	게이
gai	게이이
camins	도로
camins	경로
iran	이란
divideix	스플리트
divideix	스플릿
divideix	분할
divideix	나누기
bàsicament	기본적으로
tardor	가을이
tardor	가을
violència	폭력
vidre	잔다
vidre	유리
vidre	글래스
programació	프로그래밍
dividit	나눈
ous	계란
ous	달걀
continguts	목차
continguts	콘텐츠
continguts	내용
formats	형식
formats	포맷
fetes	made
fetes	만든
lord	주님
relacionat	관련
necessitats	필요
identificar	식별
identificar	식별하기
comentaris	댓글
dificultats	어려움
dificultats	곤란
probable	가능성
consulta	쿼리
consulta	검색어
consulta	조회
consulta	협의
consulta	상담
assaig	테스트
assaig	검사
assaig	시험
passeig	산책
passeig	걷기
sales	객실
estableix	집합
estableix	세트
estableix	설정
marró	갈색
marró	브라운
arrels	뿌리
arrels	뿌리기
nuclis	커널
nuclis	코어
puerto	푸에르토
ciclisme	사이클링
ciclisme	사이클
judici	재판
manual	수동
manual	설명서
manual	매뉴얼
amistat	우정
amistat	친구
assistir	참석하기
assistir	참석
italians	이탈리아인
llicència	라이선스
llicència	라이센스
llicència	면허
llicència	라이선스
llicència	라이센스
llicència	면허
llicència	허가서
universitats	대학
sal	소금
poders	권력
poders	파워스
lisboa	리스본
cavallers	신사
savoia	사보이아
savoia	사보이
letònia	라트비아
wiki	위키
wiki	위키위키
equació	방정식
petició	요청
petició	요청하기
escapar	탈출
metro	지하철
metro	메트로
metro	지하철
diaris	신문
diaris	다이어리
alba	알바
graus	도도
majoritàriament	주로
majoritàriament	대부분
amsterdam	암스테르담
usos	사용
nicolau	니컬러스
nicolau	니콜라스
nicolau	니콜라우스
turc	터키식
turc	터키어
turc	터키
borgonya	부르고뉴
adults	성인
adults	어른
arriben	도착하다
arriben	도착
nominacions	후보
norma	norma
norma	규범
norma	노름
sobirania	주권
nasa	nasa
viatges	여행
jazz	재즈
coure	구리
ohio	오하이오
portat	포팅
monedes	동전
monedes	코인
monedes	통화
monedes	화폐
fragments	단편
temporal	임시
temporal	일시적
confederació	연맹
confederació	연방
localització	위치
senador	상원
senador	상원의원
delta	삼각주
delta	델타
alberto	알베르토
existir	존재
existir	존재함
potencial	잠재력
potencial	퍼텐셜
potencial	잠재
potencial	잠재적
tennis	테니스
cobert	커버
cobert	덮여
oficines	사무실
buit	비어
buit	진공
juvenil	청년
juvenil	청소년
juvenil	젊음
juvenil	청춘
borbó	부르봉
borbó	버번
neerlandès	네덜란드
neerlandès	네덜란드인
neerlandès	네덜란드령
neerlandès	네덜란드어
colom	피죤
colom	비둘기
gómez	고메즈
gómez	고메즈
turcs	터키인
lituània	리투아니아
pro	프로
tothom	모두
traduït	번역
moral	도덕
moral	도덕
moral	도덕성
moral	도덕
hitler	히틀러
barreja	섞어
barreja	믹스
barreja	혼합
rebels	반군
rebels	반란군
equador	적도
equador	에콰도르
notícia	뉴스
notícia	소식
femelles	암컷
femelles	여성
publica	커밋
catòlic	가톨릭주의
catòlic	가톨릭
acer	제철
acer	강철
acer	스틸
farmàcia	약국
farmàcia	약학
rodes	바퀴
celebració	축하
informe	신고
informe	보고서
informe	보고
finlàndia	핀란드
uci	icu
recents	최근
personals	개인적
personals	개인적인
personals	개인용
personals	개인
cursos	강좌
cursos	코스
cursos	과정
seqüència	순서
seqüència	시퀀스
galícia	갈리시아
galícia	갈리시아어
flux	플로
flux	플로우
flux	흐름
acabada	완료
acabada	완료되었습니다
roda	바퀴
estàtua	동상
estàtua	여신상
estàtua	조각상
retirat	은퇴
retirat	퇴직
secundari	중등
cotxe	자동차
cotxe	차량
registres	레코드
golden	황금
golden	골든
esforços	노력
líders	리더
líders	지도자
fotos	사진
fotos	사진들
jardins	낙원
jardins	정원
soviètic	소련
arma	무기
agustí	아우구스틴
campanyes	캠페인
open	오픈
open	열기
cinquè	fifth
cinquè	다섯번째
noia	girl
noia	소녀
aprendre	배운다
aprendre	배워
radiació	방사능
radiació	방사
radiació	방사선
radiació	방사성
braç	팔이
noblesa	귀족
interessant	흥미롭다
interessant	흥미로운
interessant	재미있는
químic	화학물질
químic	화학
químic	화학자
ports	항구
ports	포트
idiomes	언어
teories	이론
raça	품종
econòmics	경제
pacific	태평양
pacific	퍼시픽
missions	미션
navegació	탐색
hidrogen	수소
jurisdicció	관할권
separació	분리
popularitat	인기
divisions	분열
rebé	받았습니다
rebé	받은
rebé	받음
pols	먼지
símbols	기호
símbols	상징
literari	문학
hamburg	함부르크
indis	인디언스
indis	인디언
senyora	부인
senyora	사모님
senyora	숙녀
senyora	레이디
senyora	아줌마
sort	럭키
sort	행운
online	온라인
índex	색인
índex	인덱스
mecànica	기계
realització	깨달음
sec	sec
placa	접시
frase	어구
frase	구문
frase	문장
explotació	착취
conservador	보수주의
conservador	보수
preparar	준비하기
preparar	준비
suficient	충분해
suficient	충분한
suficient	충분히
heroi	히어로
heroi	영웅
insectes	곤충
passos	스텝
passos	걸음
passos	단계
passos	발자국
passos	발자취
christian	기독교
christian	크리스티안
christian	크리스천
christian	크리스찬
vivia	살았던
opera	opera
opera	오페라
mecanisme	메커니즘
empresari	사업가
empresari	기업인
empresari	직장
regles	규칙
xarxes	네트워크
senyals	신호
eina	공구
eina	도구
termini	용어
alaska	알래스카
competir	경쟁
assistència	원조
matí	아침
matí	모닝
caràcters	문자
caràcters	등장인물
indonèsia	인도네시아
radical	급진주의
emmy	에미상
investigacions	수사
investigacions	탐구
regla	법칙
regla	규칙
campiona	챔피언십
campiona	챔피언
repartiment	깁스
repartiment	캐스트
repartiment	캐스팅
últimes	최근
últimes	최신
causes	원인
irlandès	아일랜드어
irlandès	아일랜드인
parcialment	부분적으로
parcialment	부분적으로
centenars	수백명이
centenars	수백
alternativa	대안
alternativa	얼터너티브
brown	갈색
brown	브라운
debat	토론
debat	논의
debat	토론
debat	논쟁
compromís	약혼
compromís	참여
compromís	헌신
absoluta	절대
absoluta	절대적
aprovat	승인
professió	직업
quantitats	수량
audiència	타겟
audiència	관객
suprem	슈프림
dama	숙녀
dama	레이디
dama	아줌마
claude	클로드
quadres	테이블
existents	존재
existents	기존
editors	편집자
editors	편집기
editors	에디터
coneixements	지식인
coneixements	지식
òrgan	장기
òrgan	오르간
polonès	폴란드어
polonès	폴란드
competicions	대회
oklahoma	오클라호마
diumenge	일요일
crònica	크로니클
crònica	연대기
connexió	커넥션
connexió	연결
equilibri	균형
equilibri	밸런스
equilibri	잔액
equilibri	평형
equilibri	균형
den	덴덴
den	den
càmera	사진기
càmera	카메라
pilots	조종사
jaciment	저수지
drama	드라마
estada	머무르지
estada	머물러
estada	숙박
estada	머무르고
cognom	성씨
ritme	리듬
companyies	회사
privat	비공개
estrangers	외국인
màquines	머신
màquines	기계
sèrbia	세르비아
gamma	감마
avaluació	평가
taxa	평가
taxa	비율
solitari	외로워
solitari	외로운
solitari	외로움
agents	에이전트
propòsit	목적
esquerre	좌파
esquerre	왼쪽
ideal	아이디얼
ideal	이상
pena	페널티
contemporània	현대
esperança	희망
personalitat	성격
personalitat	인격
personalitat	개성
comparació	비교
errors	벅스
errors	버그
errors	곤충
errors	실수
museus	박물관
museus	박물관과
pèrsia	페르시아
aprenentatge	학습
estadística	통계
estadística	통계학
napoleó	나폴레옹
debut	데뷔해
debut	데뷔
matemàtic	수학자
cultures	문화
estranger	외국인
separat	분리됨
separat	별거
live	생방송
live	라이브
pacte	규약
administrador	운영자
administrador	관리자
administrador	운영자
administrador	관리자
pakistan	파키스탄
líquid	액체
líquid	리퀴드
àmpliament	널리
cònjuge	배우자
tomàs	토머스
tomàs	토마스
dorsal	엔진
carbó	석탄
presentat	제출
mozart	모차르트
bons	채권
gos	개그
citat	인용
citat	인용된
pic	pic
maó	벽돌
maó	브릭
visual	시각
visual	비주얼
gris	회색
gris	그레이
paràmetres	매개변수
víctimes	희생자
víctimes	피해자
loira	루아르
julià	율리우스
julià	율리아누스
julià	율리안
arrel	루트
arrel	뿌리
filles	딸들
jutge	판단
jutge	판사
cerca	찾기
cerca	검색
cerca	검색하기
negocis	업체
negocis	사업
negocis	비즈니스
almirall	제독
variacions	변수
fronteres	경계
fronteres	국경
fronteres	경계선
còpies	복사
còpies	복사본
còpies	사본
forts	강한
forts	스트롱
transformació	변신
transformació	변환
transformació	변형
johnson	존슨
wikimedia	위키미디어
creant	만들기
molècules	분자
refugi	쉼터
neu	스노우
associacions	협회
associacions	파트너십
indicar	나타냅니다
electrons	전자
aleta	지느러미
tensió	긴장감
tensió	텐션
tensió	긴장
tensió	전압
batalles	전투
obre	오픈
obre	열기
masses	덩어리
masses	질량
tradicions	전통
participat	참가
component	컴포넌트
component	구성요소
porter	골키퍼
porter	포터
contemporani	현대
wilson	윌슨
presoner	포로
missa	미사
missa	매스
missa	대량
missa	질량
caterina	캐서린
caterina	카트린
castro	카스트로
nazi	나치즘
traduir	번역하기
traduir	번역
visible	표시
visible	표시됨
trofeu	트로피
laboratori	실험실
laboratori	연구소
laboratori	연구실
laboratori	lab
laboratori	연구실
laboratori	실험실
estils	스타일스
estils	스타일
blocs	차단
blocs	블록
blocs	블럭
càlcul	계산법
càlcul	계산
abast	범위
abast	스코프
fleca	베이커리
fleca	빵집
simfonia	교향곡
pràctiques	인턴십
pràctiques	인턴
pràctiques	실습
moda	패션
jorge	호르헤
substitució	교체
soc	soc
revisió	검토
revisió	검토하기
revisió	검수
revisió	리뷰
revisió	리비전
observatori	천문대
infants	아동
infants	어린이들
infants	자녀
infants	어린이
infants	아이들
signatura	서명
llet	우유
llet	밀크
dates	날짜
dates	데이트
nigèria	나이지리아
esforç	노력
combustible	연료
alan	앨런
alan	알렌
alan	알란
recorda	기억해
recorda	기억하기
recorda	기억하라
recorda	remember
recorda	기억
nat	nat
francis	프랜시스
desaparició	소실
desaparició	실종
enorme	거대
enorme	거대한
iso	iso
oliver	올리버
clan	클랜
missouri	미주리
partidaris	지지자들
partidaris	지지자
partidaris	후원자
arqueològic	고고학
sucre	슈가
sucre	설탕
sucre	슈슈
teorema	정리
grande	그란데
freqüent	잦은
freqüent	자주
saga	사가
dents	이빨
dents	치아
oportunitat	기회
lai	라이
afegit	추가되었습니다
afegit	추가됨
trànsit	교통량
trànsit	트래픽
trànsit	교통
garcia	가르시아
costums	관세
costums	세관
costums	관습
distinció	구별
alonso	알론소
rin	라인
sofia	소피아
campions	챔피언스
campions	챔피언
tractats	조약
sardenya	사르데냐
conceptes	컨셉
conceptes	개념
conceptes	concepts
espectacle	표시
espectacle	보이기
espectacle	공연
influències	영향
sous	임금
significativa	의미있는
cinquena	fifth
cinquena	다섯번째
bernard	베르나르드
bernard	버나드
bernard	베르나르
virtual	가상
virtual	버추얼
ford	포드
qüestions	쟁점
qüestions	이슈
qüestions	문제
montevideo	몬테비데오
victor	빅토르
victor	빅터
emprat	사용함
emprat	사용됨
emprat	사용
llevat	효모
fira	공정
fira	박람회
fira	페어
estratègia	전략
sudan	수단
rellotge	시계
rellotge	시계
rellotge	클럭
carlo	카를로
semblants	비슷함
semblants	유사한
semblants	비슷한
semblants	유사
radio	라디오방송
radio	라디오
ricard	리차드
ricard	리처드
boston	보스턴
vicent	빈센트
desaparegut	실종
desaparegut	누락
desaparegut	missing
files	계급
específic	구체적
específic	특정
específic	구체
proteïna	단백질
precisament	정확하게
precisament	정확히
desig	욕망
desig	욕구
desig	욕망이
desig	소원
quinze	열다섯
hipòtesi	가설
electrònica	일렉트로닉스
electrònica	전자제품
electrònica	전자공학
cafè	커피
dispositius	기기
dispositius	디바이스
dispositius	장치
prestigi	프레스티지
pianista	피아니스트
bill	윌리엄
hollywood	헐리우드
hollywood	할리우드
conreu	경작
conreu	잘라내기
conreu	농작물
conreu	자르기
praga	프라하
ernest	어니스트
crítics	비평가
pastor	목사
cosí	사촌
cosí	사촌동생
òrgans	장기
expressar	익스프레스
danys	피해
danys	손상
danys	손해
bulgària	불가리아
adam	아담
adam	애덤
mostres	견본
mostres	샘플
substàncies	물질
números	숫자
variants	에디션
aproximació	근사
individu	개별
individu	개인
magnitud	등급
magnitud	규모
british	브리티시
british	영국인
british	영국
mateu	매튜
association	협회
observació	관찰
observació	관측
viles	마을
teulada	옥상
teulada	지붕
reconstrucció	재건
riquesa	재산
esborra	삭제
esborra	지우기
esborra	삭제하기
alexandria	알렉산드리아
sobreviure	생존
sobreviure	살아남기
sobreviure	생존
sobreviure	살아남은
renunciar	사임
herència	레거시
herència	상속
braços	무기
espera	기다린다
espera	기다림
espera	기다렸다
sorra	모래
sorra	모래시계
vocals	모음
herba	잔디
avantatge	혜택
avantatge	장점
ivan	이반
greus	심각한
greus	심각해
greus	심각하다
greus	심각하게
young	영영
young	젊은
ampliació	확장
ampliació	연장
ampliació	확장자
ampliació	확대
segell	우표
segell	스탬프
segell	물개
allen	앨런
aliat	앨리
constantí	콘스탄틴
constantí	콘스탄티노스
constantí	콘스탄티누스
tossal	정상회담
tossal	회담
tossal	정상회의
bits	비트
lògica	논리학
lògica	논리
claus	키키
claus	열쇠
claus	클라우스
claus	클로스
llacs	호수
varia	다양함
síntesi	합성
menció	언급
menció	언급하기
escuts	방패
argument	논증
argument	인수
argument	논쟁
màrtir	순교
màrtir	순교자
àlbums	앨범
àlbums	음반
orientació	복음
orientació	오리엔테이션
orientació	방향
orientació	지향
actitud	태도
escultures	조각
jueu	유대인
jueu	유대교
jueu	유대인
ambaixador	대사
còpia	복사
còpia	카피
còpia	복사본
còpia	사본
integrat	통합
matriu	매트릭스
matriu	행렬
competència	경쟁
perruqueria	미용사
impossible	impossible
impossible	불가능하다
impossible	불가능
impossible	불가능한
procediment	절차
procediment	시술
quaranta	마흔
alma	alma
alma	알마
germanes	시스터스
germanes	자매들
germanes	자매
variables	변수
gregori	그레고리
gregori	그레고리우스
africà	아프리카누스
africà	아프리카
villa	빌라
quadrats	제곱수
responsabilitat	책임
responsabilitat	책임
responsabilitat	책임감
youtube	유튜브
youtube	youtube
youtube	유투브
monarca	군주
monarca	모나크
testimoni	목격자
testimoni	증인
testimoni	증언
testimoni	증언
temàtica	주제
temàtica	테마
alimentació	푸드
alimentació	음식
alimentació	식량
alimentació	식품
metalls	금속
taylor	테일러
sostre	옥상
sostre	지붕
avi	조부모
avi	할아버지
avi	할아버지
avi	외할아버지
orleans	올리언스
pobres	불쌍한
votació	투표
molecular	분자
brigada	여단
típic	전형적
típic	전형
típic	전형적인
judicial	사법
generar	생성하기
generar	생성
samuel	새뮤얼
samuel	사무엘
acords	협약
acords	협정
rival	라이벌
pagament	송금
pagament	지불
pagament	결제
reaccions	공감
acadèmic	학문
acadèmic	학업
acadèmic	학술
lorenzo	로렌조
permís	권한
permís	허가
permís	허락
permís	허가
permís	허용
integració	통합
vestit	드레스
vestit	슈트
vestit	양복
vestit	수트
marcel	마르첼로
marcel	마르셀
cerimònia	의식
panamà	파나마
franz	프란츠
abella	벌벌
abella	꿀벌
dispositiu	기기
dispositiu	단말기
dispositiu	장치
criteri	기준
compositors	작곡가
recollir	수집
relacionada	관련
cup	cup
triomf	트라이엄프
cultiu	경작
cultiu	잘라내기
cultiu	농작물
cultiu	자르기
francs	프랑크족
teologia	신학
administratiu	행정
espectadors	관람객
espectadors	구경꾼
espectadors	시청자
creador	창조주
creador	제작자
creador	작성자
subjecte	주제
subjecte	제목
artificial	인조
artificial	인공
perspectiva	관점
candidats	후보
candidats	후보자
carmen	카르멘
gegants	자이언츠
gegants	자이언트
banderes	플래그
banderes	깃발
decisions	결정
canvia	스위치
canvia	switch
canvia	전환
canvia	바꾸기
canvia	바뀌기
canvia	변화
canvia	변경
canvia	바꾸기
habilitat	능력
habilitat	기술
habilitat	실력
habilitat	스킬
habilitat	솜씨
habilitat	활성화
ajudant	조교
ajudant	조수
ajudant	보조
ajudant	구원자
ajudant	도우미
tripulació	크루
tripulació	승무원
lineal	직선형
lineal	선형
air	항공
air	에어
air	공기
etiòpia	에티오피아
temples	신전
temples	사원
palestina	팔레스타인
palestina	팔레스타인인
literalment	말그대로
estocolm	스톡홀름
monjo	몽크
jueva	유대인
jueva	유대교
xxi	xxi
mascle	남성
mascle	수컷
elisabet	엘리자베스
elisabet	엘리사벳
passen	패스
fracàs	실패
atlantic	애틀랜틱
atlantic	대서양
green	녹색
green	그린
green	초록색
green	초록
maurice	모리스
granota	개구리목
granota	개구리
mapes	지도
restar	빼기
restar	빼빼로
lieja	리에주
madagascar	마다가스카
madagascar	마다가스카르
fruits	과일
fruits	과일과
publicitat	광고
transformar	변환
transformar	변신
transformar	변형
conjunts	세트
confiança	신뢰
confiança	신탁
marbre	대리석
record	기념품
començat	시작되었습니다
començat	시작했습니다
començat	시작됨
interiors	인테리어
ànima	영혼
ànima	소울
possibilitats	가능성
marcat	표시됨
mata	킬링
àngels	천사
àngels	천사들
múrcia	무르시아
perruqueries	미용실
perruqueries	살롱
amateur	아마추어
envair	침략
envair	침략
teixit	조직
abandonat	버림
orgue	장기
orgue	오르간
dvd	dvd
aprovació	승인
ric	부자
vegetals	채소
vegetals	야채
preparació	준비
virgínia	버지니아
dominant	지배
dominant	지배자
diversitat	다양성
comunistes	공산주의자
gegant	자이언트
gegant	거대
eduardo	에두아르도
claudi	클라우디우스
derivats	파생상품
joaquín	호아킨
doctrina	교리
rendiment	공연
rendiment	성과
rendiment	성능
rendiment	수익
dipòsit	보증금
dipòsit	예금
integrar	통합
precisió	정밀도
precisió	정밀
precisió	정확도
precisió	정밀도
precisió	정확성
ponts	브리지스
ponts	다리
ponts	브리지
ponts	브릿지
usant	사용하기
leipzig	라이프치히
famosos	유명한
famosos	유명해
famosos	유명인
famosos	유명하다
famosos	유명
mina	미나
mina	광산
creek	크리크
biologia	생물학
pal	슈트
pal	양복
pal	수트
pennsilvània	펜실베이니아
indiana	인디애나
ubicació	위치
femella	암컷
femella	여성
ordinadors	컴퓨터
cors	하트
dissolució	해산
quadrat	제곱
quadrat	스퀘어
quadrat	광장
quadrat	사각형
quadrat	정사각형
pisces	물고기자리
adreça	주소
escollir	선택하기
escollir	선택
gir	트위스트
dificultat	난이도
dificultat	어려움
cooperació	협력
bíblia	성경
conferències	컨퍼런스
conferències	회의
mart	마트
mart	마스
mart	화성
oferta	쿠폰
emissió	방송
emissió	방출
emissió	배출
destruïda	파괴됨
animació	애니메이션
trens	기차
trens	열차
cabrera	카브레라
cita	약속
cita	예약
cotxes	자동차
cotxes	차량
gruix	두껍게
gruix	두꺼운
gruix	두께
existent	존재
existent	기존
afegeix	추가하기
afegeix	추가
intercanvi	교환
consciència	양심
consciència	양심적
consciència	의식
jackson	잭슨
confirmar	확인하기
confirmar	확인
evident	명백하다
fortament	강력하게
soldat	군인
soldat	병사
relleus	릴레이
capturat	캡처
capturat	캡쳐
signe	기호
signe	서명
signe	사인
dolor	통증
dolor	통증이
dolor	고통
terminal	터미널
tècnics	테크니컬
tècnics	기술
tècnics	기술적
tècnics	기술자
ideologia	이데올로기
espiritual	정신적
soprano	소프라노
metal	메탈
metal	금속
absolut	절대
absolut	절대적
nba	nba
impostos	세금
intensitat	강도
intensitat	강조
actius	자산
llegat	레거시
millores	향상
millores	개선
singular	특이
monte	몬테
high	높음
high	하이
vendes	매출
vendes	영업
vendes	판매
cinta	테이프
stephen	스테파노
stephen	스티븐
menja	먹기
menja	먹어
marco	마르코
exercici	운동
paulo	파울루
díaz	디아스
díaz	디아즈
díaz	디아스
capes	레이어
alfonso	알폰소
proporció	비율
proporció	비율
proporció	비례
freqüents	잦은
freqüents	자주
ahmad	아흐메드
ahmad	아흐마드
cantar	sing
cantar	노래
associada	연관
legislatura	입법부
apartament	아파트
símptomes	증상
símptomes	증세
establerta	설립
negoci	업체
negoci	사업
negoci	비즈니스
mars	마스
mars	화성
lewis	루이스
missatges	메시지
fam	굶주림
fam	헝거
fam	배고픔
arròs	라이스
estable	안정화
estable	안정환
estable	안정적
estable	안정
davis	데이비스
negociacions	협상
rol	역할
cadenes	사슬
cadenes	체인
cadenes	문자열
torí	토리노
biblioteques	라이브러리
biblioteques	도서관
bretó	브르타뉴
aventures	어드벤처
aventures	모험
sitges	시체스
venus	금성
venus	비너스
rivera	리베라
separats	분리됨
separats	별거
iugoslàvia	유고슬라비아
donació	기부
donació	기부금
donació	기증
places	제곱수
continu	지속
continu	연속
continu	연속체
adolf	아돌프
eric	에리크
eric	에릭
memorial	메모리얼
memorial	기념비
memorial	기념관
revolucionari	혁명
canàries	카나리아
catedràtic	교수
catedràtic	교수님
algèria	알제리
hebreu	히브리어
hebreu	히브리
uniforme	유니폼
incendi	화재
incendi	불화
depressió	우울증
substància	물질
mir	mir
mir	미르
assalt	폭행
assalt	공격
investigadors	연구자
investigadors	연구원
seminari	신학교
seminari	세미나
single	싱글
single	단일
regulars	정규
regulars	보통
roc	ocr
mike	마이크
aplica	적용
aplica	적용하기
aplica	신청
governant	통치자
oral	구강
minnesota	미네소타
estètica	미학
álvarez	알바레스
passió	열정
forn	오븐
ray	레이
ones	파도
andrea	안드레아
indústries	업종
indústries	산업
miller	밀러
repressió	억압
santos	산토스
voluntaris	자원봉사자
voluntaris	자원봉사
voluntaris	봉사자
himne	anthem
croàcia	크로아티아
croàcia	크로아티아인
ana	ana
ana	아나
parlant	말하기
legió	레지옹
puntuació	평가
puntuació	평가하기
puntuació	별점
puntuació	평점
puntuació	점수
puntuació	득점
ofici	공예
tancs	tanks
tancs	탱크
tancs	전차
bomba	폭탄
microsoft	마이크로소프트
nomenament	약속
nomenament	예약
pavelló	파빌리온
bolívia	볼리비아
retrats	portraits
retrats	초상화
pilars	기둥
cadis	카디스
amant	연인
amant	애인
restaurar	복구
restaurar	복원하기
restaurar	복원
matemàtica	수학
matemàtica	수학
matemàtica	수학
pacients	환자
pacients	환자들
gasos	가스
destí	운명
ciudad	시우
asteroides	소행성
exactament	정확히
maryland	메릴랜드
pèrdues	손해
pèrdues	손실
traduccions	번역
convenció	조약
convenció	협약
convenció	컨벤션
elevació	고도
enginyers	엔지니어
mòdul	모듈
intervenir	개입
corba	곡선
corba	커브
fulla	나뭇잎
fulla	리프
cordes	로프
cordes	밧줄
maine	메인
hoquei	하키
dieta	다이어트
indi	인도인
indi	인도
indi	인디언
continuïtat	연속성
continuïtat	연속
talla	잘라
anti	안티
planetes	행성
confondre	혼동
inicials	이니셜
rellevant	관련
rellevant	관련성
anvers	앤트워프
delegació	위임
rené	르네
rené	레네
solucions	해결책
solucions	솔루션
inspiració	영감
inspiració	영감을
berlin	베를린
integral	적분
geometria	지오메트리
geometria	기하학
ferits	부상
ferits	부상당한
rutes	경로
rutes	노선
steve	스티브
beneficis	혜택
beneficis	이득
