oli	இருந்தது
kaart	சீட்டு
suunatud	இயக்கிய
suunatud	இலக்கு
parem	சிறப்பாக
parem	பரவாயில்லை
lahe	நவீன
lahe	கூல்
miljoni	மில்லியன்
com	com
com	காம்
mais	மக்காச்சோளம்
mais	சோளம்
kuud	மாதங்கள்
võimalus	வாய்ப்பு
võimalus	வாய்ப்புள்ளது
võimalus	வாய்ப்பை
võimalus	வாய்ப்பு
võimalus	பாதுகாத்த
musta	கருப்பு
musta	கறுப்பு
peamine	பிரதான
peamine	முதன்மை
peamine	முக்கிய
päris	அழகு
füüsika	இயற்பியல்
julgeoleku	பாதுகாப்பு
vahele	தவிர்த்தது
vahele	தவிர்
albaania	அல்பேனிய
albaania	அல்பேனியா
berliini	பெர்லின்
asi	விஷயம்
asi	அம்சமாக
täpselt	துல்லியமாக
täpselt	சரியாக
aasia	ஆசிய
aasia	ஆசியா
kogus	தொகை
kogus	அளவு
kogus	அளவு
suurus	அளவு
kutsus	அழைக்கப்பட்டார்கள்
kutsus	அழைக்கப்பட்டது
kutsus	அழைக்கப்பட்டார்
kutsus	அழைக்கப்பட்டனர்
kindral	பொதுவான
kindral	பொது
kindral	பொதுவாக
kindral	பொதுவானவை
sees	உள்ளே
aleksei	அலெக்சி
grupp	குழுவை
grupp	குழுவைப்
grupp	குழு
meistrivõistlused	சாம்பியன்ஷிப்
poja	மகனும்
poja	மகனுடன்
poja	மகனே
poja	மகன்
prints	இளவரசன்
prints	பிரின்ஸ்
prints	இளவரசர்
mehhiko	மெக்சிகன்
mehhiko	மெக்ஸிகோ
mehhiko	மெக்சிகோ
saabus	வந்தது
ferdinand	பேர்டினண்ட்
paremini	சிறப்பாக
paremini	பரவாயில்லை
sekretär	பொருளாளர்
sekretär	செயலர்
sekretär	செயலாளர்
teater	தியேட்டர்
teater	திரையரங்கம்
teater	அரங்கம்
teater	தியேட்டர்
teater	திரையரங்கு
teater	திரையரங்கம்
teater	அரங்கு
ansambel	இசைக்குழு
ansambel	பேண்ட்
foto	புகைப்படம்
foto	படத்தை
foto	படத்தில்
foto	படம்
foto	படத்தைப்
kodulehekülg	இணையதளம்
kodulehekülg	வலைத்தளம்
kodulehekülg	இணையத்தளம்
kodulehekülg	இணையதளத்தை
info	தகவல்
info	தகவலை
info	தகவல்
info	தகவல்கள்
info	தகவலை
horvaatia	குரோஷியா
tähtis	முக்கியமான
tähtis	முக்கியமானது
tähtis	முக்கியம்
tähtis	முக்கிய
edgar	எட்கர்
komisjoni	கமிசன்
komisjoni	கமிஷன்
jumal	ஆண்டவர்
jumal	தெய்வமே
jumal	கடவுளின்
jumal	கடவுள்
jumal	தேவன்
jumal	அல்லாஹ்
õde	சகோதரி
õde	செவிலியர்
õde	நர்ஸ்
ettevõte	நிறுவனம்
ettevõte	நிறுவனமும்
ütles	சொன்னேன்
ütles	சொன்னான்
ütles	சொன்னார்
vesi	நீர்
vesi	தண்ணீர்
vesi	தண்ணீரை
vesi	தண்ணீரைக்
linnaosa	பெருநகரம்
mati	mat
vajalik	தேவை
vajalik	தேவையானவை
vajalik	தேவையான
vajalik	அவசியம்
vajalik	தேவைப்படுகிறது
vajalik	தேவை
laetud	ஏற்றப்பட்ட
laetud	ஏற்றப்பட்டது
vanim	மூத்த
poliitiline	அரசியல்
les	லெஸ்
laius	அட்சரேகை
laius	அகலம்
novembris	நவம்பர்
saared	தீவுகள்
jälle	மீண்டும்
jälle	மறுபடியும்
tule	வந்து
tule	வரவும்
tule	வாருங்கள்
artur	ஆத்தர்
artur	ஆர்தர்
mehed	ஆண்கள்
mehed	ஆண்
mehed	ஆண்களிடம்
lossi	கோட்டை
positsioon	நிலை
positsioon	பதவி
osad	பகுதிகள்
naise	பெண்ணின்
naise	பெண்
naise	மனைவியின்
naise	மனைவியை
naise	மனைவிக்கும்
naise	மனைவி
omadused	தன்மைகள்
omadused	பண்புகள்
omadused	அம்சங்கள்
maal	ஓவியத்தை
maal	ஓவியம்
rühm	குழுவை
rühm	குழுவைப்
rühm	குழு
jaapan	ஜப்பான்
liikumine	இயக்கம்
liikumine	இயக்கம்
teiseks	வினாடி
teiseks	இரண்டாம்
teiseks	இரண்டாவது
inglismaal	இங்கிலாந்து
fail	கோப்பு
kuningriik	ஆட்சி
kuningriik	கிங்டம்
sõjaväe	இராணுவ
sõjaväe	இராணுவம்
sõjaväe	ராணுவம்
video	வீடியோவை
video	வீடியோ
video	வீடியோவில்
video	காணொளி
sõnad	lyrics
sõnad	வார்த்தைகளால்
sõnad	வார்த்தைகளை
sõnad	சொற்கள்
sõnad	வார்த்தைகள்
loomad	மிருகங்கள்
loomad	விலங்குகள்
räägib	பேசுகிறது
hetkel	தற்போது
leiti	கண்டு
leiti	கண்டேன்
leiti	கண்டறியப்பட்டது
sirp	அரிவாள்
city	நகரம்
city	சிட்டி
esitatud	சமர்ப்பிக்கப்பட்டது
valimised	தேர்தலில்
valimised	தேர்தல்
valimised	தேர்தல்கள்
santa	சாண்டா
santa	சான்டா
youtube	youtube
youtube	யூடியூப்
hoida	தொடர்ந்து
hoida	கொண்டே
taimed	தாவரங்கள்
taimed	செடிகள்
taimed	செடி
huvi	வட்டி
huvi	ஆர்வம்
roll	பாத்திரம்
roll	பதவி
roll	பங்கு
love	காதலை
love	அன்பு
love	அன்பை
love	அன்பும்
love	காதல்
režissöör	இயக்குநர்
režissöör	இயக்குனர்
ringi	வட்டம்
ringi	சுற்றிப்
ringi	சுற்றி
argentina	அர்ஜென்டினா
argentina	அர்ஜென்டினா
otse	நேரடியாகச்
otse	நேரடியாக
versioon	பதிப்பு
tarkvara	மென்பொருள்
egiptuse	எகிப்திய
seitse	ஏழு
abielu	திருமணம்
abielu	மேரேஜ்
dirigent	கடத்தி
dirigent	நடத்துனர்
lapsed	குழந்தைகளின்
lapsed	குழந்தைகள்
lapsed	சிறுவர்கள்
lapsed	குழந்தைகளை
lapsed	குழந்தைகளை
lapsed	பிள்ளைகள்
lapsed	குழந்தைகள்
lapsed	குழந்தைகளிடம்
xii	xii
nädal	வாரம்
nädal	வாரத்தில்
arthur	ஆத்தர்
arthur	ஆர்தர்
daniel	டேனியல்
daniel	டானியல்
tehnoloogia	தொழில்நுட்பம்
toodud	கொண்டு
toodud	கொண்டுவரப்பட்டது
idee	ஐடியா
idee	யுக்தி
idee	யோசனை
toime	கோப்
toime	விளைவு
toime	எபெக்ட்
toime	விளைவுகள்
iirimaa	அயர்லாந்து
pidevalt	தொடர்ச்சியாக
rahvaste	தேசங்கள்
rahvaste	மக்கள்
tundi	மணிநேரம்
tundi	மணிகள்
kodu	முகப்பு
kodu	இல்ல
kodu	வீடு
los	லாஸ்
loetletud	பட்டியலிடப்பட்டுள்ள
kolis	நகர்த்தப்பட்டது
kolis	நகர்த்த
kolis	நகர்ந்து
valdavalt	பெரும்பான்மையாக
esindaja	பிரதிநிதி
rada	தடம்
rada	பாதை
rada	வழி
organisatsioon	அமைப்பு
organisatsioon	நிறுவனம்
organisatsioon	நிறுவனர்
organisatsioon	நிறுவனம்
muuseumi	அருங்காட்சியகம்
valis	பலரை
kalju	கிளிஃப்
kalju	ராக்
kalju	பாறை
piiratud	லிமிடெட்
kuula	கேள்
kuula	கவனி
kuula	கேளுங்கள்
leedus	லிதுவேனியா
roheline	கிரீன்
roheline	பசுமை
roheline	பச்சை
romaani	புதினம்
romaani	நாவல்
areng	அபிவிருத்தி
areng	விருத்தி
areng	வளர்ச்சி
areng	பரிணாமம்
edu	வெற்றி
edu	வெற்றியை
edu	edu
sisaldavad	கொண்டுள்ள
arvuti	கணினி
armastus	காதலை
armastus	அன்பு
armastus	அன்பை
armastus	அன்பும்
armastus	காதல்
ikka	இன்னமும்
ikka	இப்போதும்
ikka	ஸ்டில்
ikka	இன்னும்
saatejuht	சேவையகம்
saatejuht	ஹோஸ்ட்
saatejuht	புரவலன்
saatejuht	புரவன்
saatejuht	வழங்குநர்
harva	அரிதாக
harva	அரிய
harva	அரிதான
ajakiri	பத்திரிகை
ajakiri	இதழ்
liigid	இனங்கள்
kraadi	டிகிரி
kraadi	டிகிரிகள்
kraadi	பட்டம்
kraadi	டிகிரி
sunnitud	நிமிர்ந்து
sunnitud	கட்டாயக்
mary	மரியே
mary	மேரி
mary	மரியா
keemia	வேதியியல்
seeria	தொடர்கள்
artiklid	கட்டுரைகள்
artiklid	கட்டுரை
omanik	உரிமையாளர்
omanik	சொந்தக்காரர்
kose	அருவி
kose	நீர்வீழ்ச்சி
kloostri	மடத்தில்
kloostri	மடம்
puuduvad	ஆகி
puuduvad	வரவில்லை
puuduvad	காணாமல்
puuduvad	காணவில்லை
puuduvad	இல்லாமை
valgus	விளக்கு
valgus	ஒளி
valgus	வெளிச்சம்
valgus	லேசாக
kultuur	பண்பாடு
kultuur	கலாச்சாரம்
kasutaja	பயனர்
toetas	ஆதரிக்கப்படும்
ütleb	சொல்கிறார்
ütleb	என்கிறார்கள்
ütleb	என்கிறார்
ütleb	சொல்கிறது
ütleb	சொல்லும்
loss	கோட்டை
silma	கண்
silma	கண்ணை
linnad	ஊர்கள்
linnad	நகரங்கள்
varsti	விரைவில்
varsti	சீக்கிரமே
lõpeb	முடிவடைகிறது
lõpeb	முடிகிறது
dmitri	திமித்ரி
dmitri	திமீத்ரி
võtsid	எடுத்த
muutunud	மாறிவிட்டது
muutunud	மாற்றப்பட்டது
muutunud	மாற்றப்பட்ட
õige	சரியா
õige	வலது
õige	சரியான
black	கருப்பு
black	கறுப்பு
auto	கார்
teksti	உரை
norras	நோர்வே
norras	நார்வே
riigid	மாநிலங்கள்
riigid	மாநிலங்களில்
riigid	நிலைகள்
riigid	நாடுகள்
mängija	பிளேயர்
mängija	விளையாடுபவர்
mängija	போட்டியாளர்
linnapea	மேயர்
õppima	கற்று
õppima	கற்க
õppima	அறிக
tekst	உரை
den	டென்
sinine	நீலம்
sinine	நீல
võim	சக்தியை
võim	சக்தி
võim	பவர்
võim	அதிகாரம்
võim	power
neljas	நான்காம்
neljas	நான்காவது
noorem	இளைய
loodus	இயற்கை
loodus	இயல்பை
moodustatud	உருவானது
moodustatud	உருவான
number	எண்ணி
number	எண்
number	எண்ணை
protsess	செயல்முறை
printsess	இளவரசி
võtab	எடுக்கும்
võtab	எடுக்கிறது
sellised	அத்தகைய
sellised	இத்தகைய
värvi	வண்ணம்
värvi	நிறம்
värvi	வண்ணம்
värvi	நிறம்
kaheksa	எட்டு
mänginud	விளையாடிய
mänginud	விளையாடியது
parlament	பாராளுமன்றம்
parlament	நாடாளுமன்ற
parlament	நாடாளுமன்றம்
kalle	சாய்வு
kiirus	வேகம்
allikas	மூலம்
allikas	ஆதாரம்
allikad	மூலங்கள்
lubatud	இயக்கப்பட்டது
lubatud	செயலாக்கப்பட்டது
lubatud	செயல்படுத்தப்பட்டது
lubatud	அனுமதிக்கப்பட்டது
sarnane	ஒத்த
jõud	படை
jõud	படைகள்
jõud	வற்புறுத்தி
jõud	சக்தியை
jõud	சக்தி
jõud	பவர்
jõud	அதிகாரம்
jõud	power
korra	ஒருமுறை
struktuur	கட்டமைப்பு
struktuur	அமைப்பு
matemaatik	கணிதவியலாளர்
mujal	எங்கும்
walter	வால்டர்
della	டெல்லா
selge	தெளிவு
selge	அழி
selge	தெளிவான
liitus	இணைந்துள்ளார்
liitus	இணைந்தது
liitus	சேர்ந்துள்ளார்
liitus	சேர்ந்தார்
liitus	இணைந்தார்
california	கலிபோர்னியா
meetod	முறையை
meetod	முறை
meetod	வழிமுறை
ruumi	வெளி
ruumi	இடம்
ruumi	விண்வெளி
ruumi	இடைவெளி
paar	ஜோடி
paar	ஜோடி
paar	தம்பதிகளின்
temperatuur	வெப்பநிலை
läinud	போய்விட்டது
läinud	சென்று
läinud	போனது
frank	பிராங்க்
järgmine	அடுத்தது
järgmine	அடுத்து
järgmine	அடுத்த
vabalt	தாராளமாக
teadus	அறிவியலில்
teadus	விஞ்ஞானம்
teadus	அறிவியல்
ekspress	விரைவுவண்டி
ekspress	எக்ஸ்பிரஸ்
tugev	வலிமையானது
tugev	வலுவானது
tugev	வலுவான
tugev	வலிமை
noor	இளமையான
noor	இளம்
noor	இளமையாக
noor	நூர்
häält	குரலில்
häält	குரல்
lahti	இழப்பு
protsessi	செயல்முறை
mälu	நினைவு
mälu	நினைவைப்
mälu	நினைவாற்றல்
mälu	நினைவகம்
mäe	மலை
mtü	ngo
max	அதிகமான
max	அதிகபட்சம்
max	அதிகபட்ச
ajalooline	வரலாற்று
ajalooline	வரலாற்று
ajalooline	சரித்திர
ajalooline	வரலாற்றுச்
tavaline	வழக்கமானது
tavaline	வழக்கம்
tavaline	வழக்கமான
kinnitatud	உறுதி
kinnitatud	உறுதிசெய்யப்பட்டது
tähistab	கொண்டாடுகின்றனர்
tähistab	கொண்டாடுகிறார்
tähistab	கொண்டாட்டம்
françois	பிரான்சுவா
leht	தாள்
leht	இலை
leht	பக்கத்தை
leht	பக்கம்
leht	பக்கத்தைப்
leht	பக்கத்தில்
mäng	ஆட்டம்
mäng	கேம்
mäng	விளையாட்டு
mäng	ஆட்டத்தில்
paiku	ஷ்
enamus	பெரும்பான்மை
andreas	andreas
kiire	விரைவு
kiire	விரைவாக
kiire	விரைவான
kiire	அவசரம்
kiire	வேகம்
kiire	விரைவாக
kiire	வேகமாக
kiire	விரைவான
kiire	வேகமானது
kiire	விரைவானது
matemaatika	கணிதம்
matemaatika	கணிதம்
matemaatika	கணிதம்
matemaatika	கணித
grand	பிரமாண்டம்
kirjeldus	விளக்கம்
kirjeldus	விவரம்
kirjeldus	விவரிப்பு
kirjeldus	விவரணம்
jurist	வக்கீல்
jurist	வழக்கறிஞர்
madal	ஆழமற்ற
madal	குறைவாக
madal	குறைவு
madal	குறைவான
madal	தாழ்வு
madal	குறைந்த
air	ஏர்
majandus	பொருளியல்
majandus	பொருளாதாரம்
majandus	பொருளாதார
majandus	பொருளாதாரம்
rekord	சாதனை
rekord	பதிவு
ühendus	பொதுநலவாய
ühendus	காமன்வெல்த்
ühendus	இனைப்பு
ühendus	இணைப்பு
ühendus	இணை
ühendus	இணைக்கவும்
ühendus	இணைக்க
ühendus	சமயம்
ühendus	சமுதாய
ühendus	சமுதாயம்
ühendus	சமூகம்
kestis	நீடித்தது
lubas	வாக்களிக்கப்பட்ட
aitab	உதவுகிறது
vaade	பார்வை
vaade	காட்சி
vaade	காட்டு
karjääri	தொழிலாக
karjääri	careers
#aaa	#aaa
iiri	ஐரிஷ்
tulemus	முடிவு
tulemus	விளைவு
tulemus	பலன்
põhjustab	காரணங்கள்
põhjustab	செய்கிறான்
ühenduse	இனைப்பு
ühenduse	இணைப்பு
haridus	கல்வி
elanud	வாழ்ந்தார்
elanud	வசித்து
elanud	வாழ்ந்த
suhe	விகிதம்
suhe	உறவுமுறை
suhe	உறவு
suhe	உறவை
kasvavad	வளரும்
kasvavad	வளர
für	für
katariina	கேத்தரின்
väikesed	சிறிய
väikesed	சிறு
väikesed	சிறியது
kirjutada	எழுத
kirjutada	எழுது
kirjutada	எழுதவும்
pere	குடும்பத்தினர்
pere	குடும்பம்
pere	குடும்பத்தார்
kunst	கலைகள்
kunst	கலை
kunst	ஆர்ட்ஸ்
kunst	ஆர்ட்
kunst	சித்திரம்
kunst	கலை
lasti	சரக்கு
otseselt	நேரடியாகச்
otseselt	நேரடியாக
teadmata	தெரியாதவர்
teadmata	தெரியாத
teadmata	தெரியாதது
liitu	சேர்
liitu	இணை
liitu	சேர
liitu	இணைந்து
rahvas	நாட்டார்
rahvas	கிராமிய
rahvas	கூட்டம்
rahvas	கூட்டமும்
rahvas	கூட்டத்தை
rahvas	மக்களே
rahvas	நபர்கள்
rahvas	மக்களின்
rahvas	மக்கள்
nato	nato
nato	நேட்டோ
võime	திறன்
kood	குறிமுறை
kood	குறியீடு
lisa	லிசா
lisa	சேர்
lisa	சேர்க்கவும்
lisa	கூட்டு
cambridge	கேம்பிரிட்ஜ்
juri	யூரி
laps	குழந்தை
kommunistliku	கம்யூனிஸ்ட்
olukord	சூழ்நிலையில்
olukord	சூழ்நிலை
olukord	நிலைமை
josé	ஜோஸ்
kindel	sure
kindel	உறுதியாக
kindel	நிச்சயமாக
kindel	கண்டிப்பாக
nõudis	வலியுறுத்தினார்
nõudis	கிராக்கி
preisi	prussian
life	வாழ்க்கை
life	உயிர்
life	ஆயுள்
windows	சாளரங்கள்
windows	விண்டோஸ்
vangi	கைதி
pihkva	pskov
skulptor	வடித்த
vorm	படிவம்
kõrgem	உயர்வாக
haru	கிளை
naised	பெண்களுக்கு
naised	பெண்களாக
naised	பெண்கள்
oblast	ஒப்லாஸ்து
antonio	அன்டோனியோ
roman	ருமேனியா
peamised	பிரதான
peamised	முதன்மை
peamised	முக்கிய
päikese	சோலார்
päikese	சூரிய
projekt	திட்டம்
projekt	திட்டப்பணி
ilves	lynx
teed	சாலைகள்
teed	தேநீர்
teed	தேயிலை
teed	டீ
lihtne	சாதாரணம்
lihtne	சுலபமான
lihtne	எளிமையானது
lihtne	எளிய
lihtne	எளிதானது
lihtne	சுலபம்
lihtne	எளிது
lihtne	எளிதான
lihtne	எளிதில்
lihtne	எளிதாக
aitas	உதவியது
põhjamaade	நோர்டிக்
erinev	வித்தியாசமான
erinev	வித்தியாசமாக
erinev	வெவ்வேறு
jms	போன்றவை
juhitud	led
ostis	வாங்கிய
ostis	வாங்கியது
ostis	வாங்கினேன்
lai	விரிந்த
lai	அகல
tihedus	அடர்த்தி
pildi	படம்
pildi	படமாக
pildi	படத்திற்கு
pildi	உருவம்
pildi	பிம்பம்
pildi	படம்
avastas	கண்டுபிடிக்கப்பட்ட
avastas	கண்டுபிடிக்கப்பட்டது
kitarr	கிதார்
kitarr	கிட்டார்
igor	இகோர்
smith	ஸ்மித்
theodor	தியோடோர்
tundub	தோன்றுகிறது
tundub	தெரிகிறது
bänd	இசைக்குழு
bänd	பேண்ட்
arenenud	பரிணமித்து
arenenud	உயர்நிலை
arenenud	மேம்படுத்தப்பட்ட
arenenud	மேம்பட்ட
valik	தெரிவு
valik	தேர்வு
valik	சாய்ஸ்
valik	தேர்வு
valik	தேர்வுகள்
lõpp	முடி
lõpp	இறுதி
lõpp	முடிவு
lõpp	முடிகிறது
lehed	இலைகளை
lehed	இலைகள்
lehed	பக்கங்கள்
lehed	தாள்கள்
lehed	தாள்
ain	அய்ன்
ain	ஐன்
objekti	பொருள்
esindajad	பிரதிநிதிகள்
don	டான்
don	don
keeled	மொழிகள்
major	மேஜர்
major	பிரதான
major	மிகப்பெரியது
top	டாப்
top	மேலே
top	முதன்மை
top	மேல்
aktiivne	இயங்கும்
aktiivne	செயல்பாட்டில்
aktiivne	செயலில்
aktiivne	செயல்படும்
aktiivne	நடப்பு
aktiivne	தற்போதைய
org	org
org	பள்ளத்தாக்கு
herbert	ஹெர்பர்ட்
ajaleht	செய்தித்தாள்
ajaleht	நாளிதழ்
saavutada	அடைய
insener	பொறியாளர்
milano	சேரும்
milano	மிலன்
inimestel	மனிதர்களும்
inimestel	மனிதர்கள்
küsimus	கேள்விக்கும்
küsimus	கேள்வி
küsimus	கேள்விக்குப்
küsimus	கேள்விக்கு
küsimus	கேள்வியில்
mänd	pinus
mänd	சைன்
mänd	பைன்
vett	நீர்
vett	தண்ணீர்
vett	தண்ணீரை
vett	தண்ணீரைக்
saadik	ambassador
saadik	தூதுவர்
saadik	தூதர்
toob	கொண்டுவரும்
kanal	வழிமுறை
kanal	சேனல்
kanal	அலைவரிசை
kanal	தடங்கள்
baieri	பவேரியா
kasvanud	வளர்ந்த
tea	தெரியுமா
tea	தெரியும்
islandi	ஐஸ்லாந்து
taime	ஆலை
taime	தாவரம்
taime	செடி
binaarne	இருநிலை
adam	ஆடம்
adam	அடம்
adam	ஆதாம்
lee	லீ
koosseis	தொகுப்பு
koosseis	கட்டுரை
täht	நட்சத்திர
täht	நட்சத்திரம்
täht	ஸ்டார்
kodus	முகப்பு
kodus	இல்ல
kodus	வீடு
tekivad	எழுந்தருளும்
jaama	நிலையம்
koostöö	கூட்டுமுயற்சி
koostöö	ஒத்துழைப்பு
väärtus	மதிப்பு
laine	அலை
laine	வேவ்
fotod	புகைப்படங்கள்
fotod	படங்கள்
elus	உயிருடன்
elus	உயிரோடு
poliitika	கொள்கை
poliitika	அரசியல்
poliitika	கொள்கைகள்
pikka	லாங்
pikka	long
pikka	நீண்ட
algus	ஆரம்பம்
algus	தொடக்கம்
algus	தொடங்கு
algus	துவங்கு
algus	ஆரம்பம்
algus	தொடக்கம்
saksi	சாக்சன்
psühholoogia	உளவியல்
raba	மூர்
kindlasti	கண்டிப்பாக
kindlasti	நிச்சயமாக
kindlasti	நிச்சயமாக
kümme	பத்து
pakub	சலுகைகள்
live	லைவ்
live	நேரலை
live	வாழ
live	நேரடி
õppejõud	விரிவுரையாளர்
hall	பழுப்பு
hall	கிரே
hall	சாம்பல்
hall	பழுப்பு
hall	சாம்பல்
hall	மண்டபம்
hall	ஹால்
kliima	தட்பவெப்பநிலை
kliima	காலநிலை
metsa	காடு
metsa	காடுகள்
probleem	பிரச்சனை
probleem	பிரச்சினை
probleem	சிக்கல்
tonni	டன்
tonni	டன்
võitja	வெற்றியாளர்
esmalt	முதலாவது
esmalt	முதலில்
esmalt	முதல்
paari	ஜோடி
paari	ஜோடிகள்
keemiline	ரசாயன
keemiline	ரசாயனம்
keemiline	கெமிக்கல்
isik	நபர்
iraagi	ஈராக்கிய
stockholmi	ஸ்டாக்ஹோம்
doi	doi
ravi	குணப்படுத்த
ravi	சிகிச்சை
ravi	சிகிச்சை
lood	கதைகள்
venelased	ரஷ்யர்கள்
asukoht	நிலை
asukoht	பதவி
asukoht	இடம்
asukoht	இருப்பிடம்
asukoht	அமைவிடம்
asukoht	பாதை
venna	சகோதரன்
venna	சகோதரர்
kagu	தென்கிழக்கு
sari	சேலையை
sari	புடவை
rna	மனிதனிடம்
iraani	ஈரான்
iraani	ஈரானிய
edukalt	வெற்றிகரமாக
sven	ஸ்வென்
lapse	குழந்தை
pank	வங்கி
ekp	ecb
eraldatud	பிரிந்து
eraldatud	பிரிக்கப்பட்ட
eraldatud	தனித்த
maailm	உலகம்
maailm	உலக
maailm	உலகமே
kanti	காந்த்
kohalik	உள்ளார்ந்த
kohalik	வட்டார
kohalik	உள்ளூர்
kohalik	உள்
avalik	பொதுவானது
avalik	பொதுவான
avalik	பொது
boriss	போரிஸ்
kaitsta	பாதுகாக்க
kaitsta	பாதுகாக்கவும்
avas	திறக்கப்பட்டது
avas	திறந்து
avas	திறந்தது
vara	சீக்கிரமாக
vara	சொத்து
keeldus	மறுத்து
saadi	பெறப்பட்டது
saadi	பெற்றவை
saadi	பெறப்பட்ட
peapiiskop	பேராயர்
tüüp	வகை
rebane	நரி
rebane	ஃபாக்ஸ்
näide	உதாரணம்
näide	எடுத்துக்காட்டு
konrad	கொன்ராடு
jagatud	பகிர்ந்தது
jagatud	பகிர்ந்துள்ளார்
jagatud	பகிர்ந்த
osalesid	பங்களிப்பு
osalesid	பங்கேற்ற
osalesid	பங்கேற்றனர்
versiooni	பதிப்பு
torn	டவர்
torn	கோபுரம்
hääl	குரலில்
hääl	குரல்
rakkude	அறை
rakkude	கைபேசி
rakkude	செல்
kollane	மஞ்சள்
kategooria	பிரிவு
kategooria	வகை
kujutab	depicts
köide	ஒலியளவு
ehitus	கட்டுமான
ehitus	கட்டுமானம்
mõista	புரிந்து
mõista	புரிந்துகொள்ளும்
mõista	புரியும்
atlandi	அட்லாண்டிக்
raud	இரும்பு
keelatud	தடுக்கப்பட்டு
keelatud	முடக்கப்பட்டது
keelatud	முடக்கப்பட்ட
keelatud	மறுக்கப்பட்டது
keelatud	தடை
art	ஆர்ட்
art	சித்திரம்
art	கலை
võidu	வெற்றி
määrab	தீர்மானிக்கிறது
apple	ஆப்பிள்
mudel	மாடல்
mudel	மாதிரி
kongo	காங்கோ
leping	ஒப்பந்தம்
läänemere	பால்டிக்
tehnika	டெக்னிக்
turu	மார்க்கெட்
turu	சந்தை
vähendada	குறைக்கும்
vähendada	குறை
vähendada	குறைக்க
toodetud	manufactured
keskmise	மையமாக
keskmise	நடுத்தரம்
keskmise	நடுத்தர
ikkagi	இன்னமும்
ikkagi	இப்போதும்
ikkagi	ஸ்டில்
ikkagi	இன்னும்
carlos	கார்லோஸ்
holland	நெதர்லாந்து
holland	ஹாலந்து
loo	உருவாக்கு
loo	உருவாக்குக
tapeti	கொல்லப்பட்டனர்
tapeti	கொன்றார்
tapeti	கொன்றது
tapeti	கொல்லப்பட்டார்
erakond	விருந்து
erakond	கொண்டாட்டம்
erakond	கட்சி
erakond	பார்ட்டி
pius	பயஸ்
zur	சூர்
surm	இறப்பு
surm	மரணம்
surm	மறைவு
surm	மரணத்தை
side	தகவல்தொடர்பு
side	தொலைதொடர்பு
side	இனைப்பு
kilomeetrit	kilometres
kilomeetrit	கிலோமீட்டர்கள்
kilomeetrit	கிலோமீட்டர்
american	அமெரிக்கன்
american	அமெரிக்கர்
american	அமெரிக்க
muutis	மாறிவிட்டது
muutis	மாற்றப்பட்டது
muutis	மாற்றப்பட்ட
kroonika	நாளாகமம்
albrecht	ஆல்பிரெஃக்ட்
sadam	துறைமுகம்
sadam	முனையம்
sadam	துறை
juan	ஜுவான்
alus	தளம்
alus	பேஸ்
alus	அடிப்படை
alus	அடிப்படை
alus	அடிப்படையில்
link	இணைப்பை
link	இணைப்பு
link	இணைப்பைப்
käe	arm
käe	இடிக்க
käe	கைகோர்த்து
käe	கை
käe	கையோடு
kadunud	தொலைத்த
kadunud	தொலைந்து
kadunud	இழந்ததை
kadunud	தொலைந்த
kadunud	இழந்த
kadunud	காணாமல்
kadunud	காணவில்லை
kadunud	இல்லாமை
kukk	சேவல்
kukk	சேவல்
henrik	ஹென்ரிக்
novgorodi	novgorod
kiri	வால்கள்
kiri	கடிதம்
müüdi	கட்டுக்கதை
kõigepealt	முதலாவது
kõigepealt	முதலில்
kõigepealt	முதல்
osariik	நிலை
osariik	மாநிலம்
wikipedia	விக்கிப்பீடியா
kerge	விளக்கு
kerge	ஒளி
kerge	வெளிச்சம்
kerge	லேசாக
kerge	எளிதானது
kerge	சுலபம்
kerge	எளிது
kerge	எளிதான
kerge	எளிதில்
kerge	எளிதாக
linda	லிண்டா
kaitsja	பண்டிதர்
kaitsja	பாதுகாவலன்
kaitsja	கார்டியன்
signaali	சிக்னல்
signaali	சைகை
mass	நிறை
mass	mass
mass	மாஸ்
sügavus	ஆழம்
koostatud	தொகுக்கப்பட்டது
leksikon	அகராதி
näeb	பார்க்கிறான்
näeb	பார்க்கிறது
viies	ஐந்தாம்
viies	ஐந்தாவது
kabel	சிற்றாலயம்
ott	ஓட்
tuhat	ஆயிரம்
tugevalt	உறுதியாக
onu	சித்தப்பா
onu	மாமா
onu	மாமன்
man	நாயகன்
man	மனிதா
man	மனிதனின்
man	மனிதனுக்கு
man	மனிதன்
süüria	சிரியா
süüria	சிரிய
teema	தீம்
teema	கருத்து
teema	பொருள்
pojad	மகன்கள்
nimed	பெயர்கள்
liigub	நகர்வுகள்
liigub	நகரும்
kergesti	எளிதில்
tom	டாம்
vanaisa	தாத்தா
produtsent	தயாரிப்பாளர்
kohalikud	உள்ளார்ந்த
kohalikud	வட்டார
kohalikud	உள்ளூர்
kohalikud	உள்
kohalikud	உள்ளூர்வாசிகள்
sepp	கொல்லர்
vahepeal	இதற்கிடையில்
toetab	ஆதரிக்கும்
toetab	ஆதரிக்கிறது
vajab	தேவைகளை
hooaeg	சீசன்
hooaeg	காலம்
hooaeg	பருவம்
hooaeg	பருவத்தில்
laulud	பாடல்கள்
piir	எல்லை
piir	வரம்பு
piir	எல்லை
piir	எல்லை
piir	விளிம்பு
piir	கரை
