oli	бе
puuttuminen	липса
kiinteää	твърда
kiinteää	солиден
kiinteää	твърдо
kiinteää	твърд
bosnian	босненски
huomautus	забележка
huomautus	бележка
huomautus	забележка
asunnon	апартамент
halo	хало
halo	ореол
lewisin	люис
lewisin	луис
circuit	верига
montana	монтана
vuosikymmenten	десетилетия
pelaamisen	хазарт
pelaamisen	игри
dei	деи
temple	темпъл
temple	храмът
temple	храм
jalkaa	крак
jalkaa	фут
jalkaa	крак
jalkaa	крака
huvila	villa
huvila	вила
ulkoasu	оформление
ulkoasu	подредба
ulkoasu	появата
ulkoasu	появяване
ulkoasu	поява
today	днеска
today	днес
ohjelmiston	софтуер
tunneli	тунел
norjalaiset	норвежци
opel	опел
rna	рнк
tuodaan	внасяне
tuodaan	внос
tuodaan	внесено
tuodaan	вносни
tuodaan	внесени
tuodaan	внесен
luoja	създател
mongolian	монголски
mongolian	монголия
kirkkoja	църкви
kirkkoja	църквите
mccartney	маккартни
karen	карен
karen	керън
karen	карън
milton	милтън
brysselin	брюксел
toukokuu	май
teorioita	теории
teorioita	теориите
eugene	юджийн
talojen	къщи
talojen	къщите
virginian	вирджиния
versailles	версай
lukko	катинар
lukko	заключване
lukko	заключи
lukko	ключалка
morsian	булката
morsian	булка
jumalatar	богиня
jumalatar	богинята
kuula	топка
kuula	бал
kuula	бол
kampanjan	кампанията
kampanjan	кампания
terveydenhuollon	здравеопазване
puhdasta	чисто
puhdasta	чист
puhdasta	чисти
puhdasta	чиста
puhdasta	чисто
puhdasta	чист
puhdasta	чиста
vahvistettu	потвърдено
vahvistettu	потвърден
vahvistettu	потвърдена
vahvistettu	потвърдени
vahvistettu	потвърдено
vahvistettu	проверено
vahvistettu	проверен
vahvistettu	проверена
vahvistettu	проверени
vahvistettu	подсилена
vahvistettu	подсилени
vahvistettu	усилена
vahvistettu	засилено
suvi	лятото
suvi	съмър
suvi	лято
suvi	лятно
suvi	самър
täytä	запълване
täytä	напълни
kaliforniaan	калифорния
kaliforniaan	калифорнийски
prahassa	прага
muslimien	мюсюлманин
muslimien	мюсюлмански
muslimien	мюсюлмани
muslimien	мюсюлманска
muslimien	мюсюлманите
muslimien	мюсюлмани
benny	бени
joulukuu	декември
joulukuu	декември
joulukuu	дек
petra	петра
fin	фин
fin	перка
fyysinen	физическо
fyysinen	физически
fyysinen	физическа
hullu	луд
hullu	луда
hullu	луд
hullu	луда
hullu	лудо
hullu	луди
hullu	лудост
hullu	луд
hullu	луда
vaihteli	разнообразни
lyon	лайън
lyon	лион
neuvoa	консултативен
neuvoa	консултиране
neuvoa	съвети
yhdistyvät	съчетава
helge	хелге
koreografi	хореограф
foster	приемен
foster	фостър
foster	приемни
sotilaallinen	военно
sotilaallinen	военен
sotilaallinen	военна
sotilaallinen	военни
kokonainen	цялата
kokonainen	цяла
kokonainen	цял
kokonainen	цялото
kuninkaat	царе
kuninkaat	кингс
kuninkaat	кралете
kuninkaat	крале
kuori	черупка
kuori	обвивка
kuori	черупки
kuori	шел
kuori	пийл
muokattu	редактира
muokattu	променени
muokattu	променено
muokattu	модифициран
muokattu	променен
muokattu	модифицирани
muokattu	модифицирана
tammikuu	януари
eronnut	разведена
eronnut	разведен
eronnut	разведени
suoja	защита
suoja	закрила
suoja	щит
irina	ирина
sovittu	съгласна
sovittu	договорено
sovittu	съгласен
jälkiä	следите
jälkiä	писти
jälkiä	следи
jälkiä	релси
azerbaidžanin	азербайджан
edustajien	представителите
edustajien	представители
arkkitehdit	архитекти
maalaukset	картини
maalaukset	картините
viola	виола
yhtäkkiä	внезапно
yhtäkkiä	изведнъж
kiova	киев
osallisena	замесен
osallisena	замесена
osallisena	замесен
kristina	кристина
osapuoli	парти
osapuoli	party
osapuoli	купон
osapuoli	партия
vertaa	сравни
vertaa	сравнение
vertaa	сравняване
sello	виолончело
sello	чело
gregory	григорий
gregory	грегори
gregory	грегъри
jupiter	юпитер
lil	лил
kehittyivät	еволюира
kehittyivät	еволюирали
velho	вълшебник
velho	магьосник
velho	магьосник
asukas	специализант
asukas	жител
asukas	обитател
kaivos	добив
kaivos	минни
kaivos	моите
kaivos	мой
kaivos	моята
kaivos	мое
kaivos	моя
kaivos	моят
italialaiset	италианците
italialaiset	италианци
italialaiset	италианска
italialaiset	италианец
italialaiset	италиански
italialaiset	италианско
esp	esp
alessandro	алесандро
virheellinen	неправилно
virheellinen	неправилен
virheellinen	неправилна
virheellinen	невалиден
virheellinen	инвалид
virheellinen	невалидна
virheellinen	невалидни
kokemuksia	преживявания
kokemuksia	опитът
kokemuksia	преживяване
kokemuksia	опит
kokemuksia	изживяване
hiiri	мишки
hiiri	маус
hiiri	миши
hiiri	мишки
hiiri	мишка
työntekijä	работник
työntekijä	служител
työntekijä	служителка
työntekijä	работник
julkiset	публично
julkiset	публични
julkiset	публична
julkiset	обществено
julkiset	публичен
julkiset	обществени
henkilökohtaista	лично
henkilökohtaista	личен
henkilökohtaista	лична
henkilökohtaista	лични
henkilökohtaista	персонален
tsaari	цар
hal	хал
verkkosivusto	уебсайт
verkkosivusto	сайт
romaaneja	романите
romaaneja	романи
perintö	наследство
perintö	завет
perintö	наследство
perintö	наследството
perintö	наследство
häät	сватбите
häät	сватби
häät	свадба
häät	сватба
freeman	фрийман
virus	вирусни
virus	вирусна
virus	вирус
virus	вируси
hienoa	страхотно
hyväksytään	приемане
hyväksytään	приета
hyväksytään	приети
hyväksytään	прие
hyväksytään	прието
hyväksytään	приет
ferguson	фъргюсън
legendan	легендата
legendan	легенда
ehdokkaat	номинираните
ehdokkaat	заявки
ehdokkaat	номинации
ehdokkaat	кандидатури
ehdokkaat	кандидатите
ehdokkaat	кандидатки
ehdokkaat	кандидати
paineen	напрежение
paineen	натиск
paineen	налягане
saatavissa	наличен
saatavissa	налично
saatavissa	налични
saatavissa	налична
arvostelut	отзиви
arvostelut	прегледи
esitelty	препоръчани
esitelty	представени
esitelty	представено
esitelty	представена
esitelty	представен
iskut	атакува
iskut	атентати
iskut	атаки
iskut	нападения
iskut	сътресения
iskut	шокира
kouluttaa	образова
sisäistä	вътрешна
sisäistä	вътрешно
sisäistä	вътрешни
sisäistä	вътрешен
matias	матис
matias	матиас
mcdonald	макдоналд
mcdonald	макдоналдс
timothy	тимъти
timothy	тимоти
pelkää	страх
valokuvan	снимка
kruunu	краун
kruunu	корона
kruunu	короната
haastoi	предизвикан
haastoi	предизвикана
haastoi	предизвика
bart	барт
schmidt	шмит
schmidt	шмид
esityksiä	представления
esityksiä	изпълнения
esityksiä	презентации
ultra	ултра
arne	арне
montenegron	черногорският
asetus	наредба
asetus	декрет
asetus	указ
asetus	постановление
asetus	настройка
asetus	регламент
asetus	регулация
asetus	регулиране
voimistelija	гимнастичка
suhteellinen	относителна
suhteellinen	роднина
suhteellinen	относително
suhteellinen	пропорционална
suhteellinen	пропорционални
suhteellinen	пропорционално
uros	мъжко
uros	мъжки
uros	мъж
uros	мъжкар
uros	мъжка
beck	бек
täydet	пълна
täydet	пълни
täydet	пълен
täydet	пълно
olosuhteet	състояния
olosuhteet	условията
olosuhteet	условия
olosuhteet	обстоятелства
olosuhteet	обстоятелствата
epäillään	заподозрян
epäillään	заподозряна
epäillään	заподозрян
epäillään	заподозрения
happea	кислород
olennainen	неделима
olennainen	неразделна
olennainen	съществени
olennainen	съществена
olennainen	съществено
sijoitti	инвестира
sijoitti	инвестирани
sijoitti	вложени
tehtävien	задачи
nähtävyydet	атракции
nähtävyydet	гледки
nähtävyydet	забележителности
nähtävyydet	забележителности
lentävä	летене
lentävä	летящи
lentävä	лети
häviää	губи
häviää	губиш
häviää	губя
häviää	губи
häviää	губи
häviää	губиш
häviää	губят
liiketoiminnan	бизнес
kalevala	калевала
kyle	кайл
css	css
mann	ман
kysyi	попитал
kysyi	попитала
kysyi	попита
gmbh	gmbh
swan	суон
swan	лебед
yksityiskohtia	детайли
yksityiskohtia	подробности
kulmassa	ъгъл
kulmassa	ъгъла
komisario	инспекторе
komisario	инспектор
saatavana	наличен
saatavana	налично
saatavana	налични
saatavana	налична
isabella	изабела
jaarli	ърл
jaarli	ярл
sevilla	севиля
todellakin	наистина
tupla	двойна
tupla	двойни
tupla	двоен
tupla	двойно
unelma	сън
unelma	мечта
oven	врата
oven	вратата
porsche	порше
filmi	филм
filmi	лента
sparta	спарта
lääke	лекарства
lääke	медицина
lääke	лекарство
lääke	дрога
lääke	наркотик
lääke	наркотици
lääke	лекарство
kaasu	бензин
kaasu	газове
kaasu	газ
bristol	бристол
lassi	калвин
lassi	келвин
sillanpää	плацдарм
sillanpää	предмостие
slovenia	словения
slovenia	словенският
slovenia	словенски
keskusteluissa	обсъждания
keskusteluissa	дискусии
keskusteluissa	разисквания
keskusteluissa	дебати
näkyvissä	видима
näkyvissä	видими
näkyvissä	видимо
julistaa	декларира
julistaa	деклариране
julistaa	обяви
julistaa	декларира
minskin	минск
laivoja	корабите
laivoja	кораби
huolto	поддръжка
huolto	поддържане
muodollisesti	формално
kommunistit	комунисти
kommunistit	комунистите
kommunistit	комунист
kommunistit	комунистическа
kommunistit	комунистически
ocean	океан
mailin	майл
mailin	километър
mailin	миля
tenori	тенор
rover	роувър
lippua	флаг
lippua	знамето
lippua	знаме
vuotuinen	годишен
vuotuinen	годишно
vuotuinen	годишна
marilyn	мерилин
ratsuväen	кавалерия
ratsuväen	кавалерията
järjestäjä	спонсор
järjestäjä	организатор
järjestäjä	домакин
järjestäjä	приемник
järjestäjä	водещ
järjestäjä	организатор
täytti	изпълнен
täytti	напълнена
irwin	ървин
irwin	ъруин
opiskelee	учене
opiskelee	уча
opiskelee	изучаване
opiskelee	учим
portin	портата
portin	порта
säteily	лъчение
säteily	радиация
säteily	облъчване
shawn	шон
kustannukset	разход
kustannukset	цена
kustannukset	разходи
kustannukset	разходи
hyödyllinen	полезна
hyödyllinen	полезно
hyödyllinen	полезни
hyödyllinen	полезен
hyödyllinen	полезна
hyödyllinen	полезно
hyödyllinen	полезни
hyödyllinen	полезен
kiista	спорове
kiista	спор
kiista	противоречия
kiista	спор
kiista	спорът
päiväkirja	дневник
päiväkirja	журнал
päiväkirja	джърнъл
päiväkirja	дневник
päiväkirja	дневника
päiväkirja	дневникът
reinhold	райнхолд
vietnam	виетнам
vietnam	виетнамски
lähdön	отпътуване
lähdön	заминаване
lähdön	тръгване
irc	irc
operaattori	оператор
operaattori	носител
operaattori	самолетоносач
operaattori	превозвач
systeemi	система
systeemi	системата
systeemi	системни
oikeudenkäynti	процес
indonesia	индонезийски
indonesia	индонезия
indie	инди
oscarin	оскар
lyö	удари
lyö	хит
kouluja	училища
kouluja	школи
kouluja	училищата
heimojen	племенен
heimojen	племенния
säännöllinen	редовно
säännöllinen	редовен
säännöllinen	редовни
säännöllinen	редовна
eugen	ойген
montgomery	монтгомъри
montgomery	монгомъри
tonavan	дунав
ein	ein
tietotekniikan	информатика
saavutuksia	постижения
saavutuksia	постижения
slovakia	словашки
slovakia	словакия
vastuun	отговорността
vastuun	отговорност
koskela	коскела
osoitettu	назначена
osoitettu	назначен
osoitettu	адресирано
osoitettu	разгледани
osoitettu	разпределени
osoitettu	разпределен
osoitettu	разпределено
osoitettu	доказан
osoitettu	доказана
osoitettu	доказано
osoitettu	доказани
osoitettu	доказана
osoitettu	доказано
osoitettu	демонстрира
reinin	рейн
puut	дърветата
puut	дървета
puut	дръвчета
troijan	троянски
troijan	трой
troijan	троя
simpsonit	симпсън
intro	въведение
intro	интро
hevosia	кончета
hevosia	коне
hevosia	конете
maailmanlaajuinen	световно
maailmanlaajuinen	световна
maailmanlaajuinen	световно
maailmanlaajuinen	глобална
maailmanlaajuinen	глобален
maailmanlaajuinen	глобални
maailmanlaajuinen	глобално
thaimaassa	тайланд
tuho	опустошение
tuho	катастрофа
tuho	бедствието
tuho	бедствия
tuho	бедствие
tuho	унищожаване
tuho	разрушение
tuho	разрушения
tuho	унищожение
tuho	разрушаване
lukuja	фигури
lukuja	цифри
reaktion	реакция
uutinen	новини
uutinen	новина
uutinen	новините
poikia	момчета
poikia	синовете
poikia	синове
moottoritie	магистрала
moottoritie	магистрала
moottoritie	магистралата
moottoritie	магистрала
moottoritie	магистралата
luottaa	доверие
luottaa	вярвай
luottaa	доверен
rangaistus	наказание
rangaistus	наказателни
rangaistus	санкция
rangaistus	наказателен
rangaistus	наказание
rangaistus	наказания
rangaistus	наказанието
torsten	торстен
hinnan	цена
mitsubishi	мицубиши
syys	септември
kriisi	кризата
kriisi	кризи
kriisi	криза
suhtautuminen	нагласи
suhtautuminen	отношението
ehdot	състояния
ehdot	условията
ehdot	условия
ehdot	термини
ehdot	условия
outo	странна
outo	странно
outo	странен
outo	странна
outo	странно
outo	странни
outo	странен
outo	странна
outo	странно
outo	странен
aloitetaan	започване
räjähti	избухна
räjähti	експлоадира
räjähti	експлодира
tori	тори
varastaa	открадне
varastaa	крадене
varastaa	краде
varastaa	крада
varastaa	кражба
varastaa	крадене
yliopistot	университетите
yliopistot	университети
kongressi	конгрес
kongressi	конгреса
kongressi	конгресът
klaanin	кланът
klaanin	клан
klaanin	клана
putken	тръбичка
putken	туба
putken	тръба
putken	газопровода
putken	тръбопроводи
putken	тръбопровод
putken	газопровод
andersonin	андерсън
mukaisia	съответстващи
mukaisia	съответстващо
luotain	сонар
luotain	сонда
luotain	сондата
target	целева
target	мишена
target	цел
target	целта
kohtaus	сцена
kohtaus	пристъп
kohtaus	припадък
kohtaus	гърчове
maasto	терена
maasto	терен
maasto	терени
esitykset	представления
esitykset	изпълнения
esitykset	презентации
esitykset	движения
ytimen	ядрото
ytimen	ядро
ytimen	сърцевина
ytimen	ядрото
liberty	либърти
liberty	свобода
jääkiekkoa	хокей
oletettavasti	предполагаемо
usp	usp
uskontojen	религии
lynn	лин
ajoneuvon	автомобил
ajoneuvon	возило
huhtikuu	април
huhtikuu	ейприл
huhtikuu	април
metsästäjä	ловец
metsästäjä	хънтър
tove	туве
theodore	теодор
theodore	тиодор
kameran	камера
kameran	фотоапарат
kameran	камерата
tennessee	тенеси
earl	ърл
alhainen	долно
alhainen	ниско
alhainen	ниски
alhainen	нисък
alhainen	ниска
rautaa	желязо
rautaa	железен
rautaa	желязна
rautaa	железни
lähetetty	изпратени
lähetetty	изпратена
lähetetty	изпратено
lähetetty	изпратен
lähetetty	изпратени
lähetetty	публикуван
lähetetty	публикувано
georgiassa	джорджия
georgiassa	грузия
kielitieteilijä	лингвист
toimet	дейности
toimet	занимания
toimet	действия
toimet	постъпки
toimet	искове
apostoli	апостол
apostoli	пратеник
uskollinen	лоялни
uskollinen	верен
uskollinen	лоялен
uskollinen	верните
uskollinen	верни
uskollinen	вярна
uskollinen	верен
uskollinen	верните
uskollinen	верни
eng	инж
zürich	цюрих
zürich	цюрих
shakespeare	шекспир
richardson	ричардсън
serbien	сърбите
serbien	сърби
gerald	джералд
valvoa	монитор
valvoa	следене
hun	хун
oppinut	научил
oppinut	учен
kriittinen	критичен
kriittinen	критично
kriittinen	критична
kriittinen	критични
mississippi	мисисипи
linnaan	замъка
linnaan	замъкът
linnaan	замък
linnaan	касъл
intialaiset	индианци
intialaiset	индийци
onnistuneesti	успешно
mozart	моцарт
heimot	племена
heimot	племената
aikuinen	пораснал
aikuinen	отглеждани
aikuinen	пораснала
aikuinen	пораснали
aikuinen	пораснало
aikuinen	възрастни
aikuinen	възрастна
aikuinen	възрастен
birmingham	бирмингам
obama	обама
keskusteluja	разисквания
keskusteluja	дебати
keskusteluja	разговори
keskusteluja	обсъждания
keskusteluja	дискусии
laita	сложи
murhasi	убита
murhasi	убити
murhasi	убит
hampaat	зъби
hampaat	зъбите
tulevia	предстоящите
tulevia	предстоящи
tulevia	предстоящо
todennäköisyys	шансове
todennäköisyys	шансовете
todennäköisyys	коефициенти
todennäköisyys	вероятност
todennäköisyys	вероятност
kuvattuna	сниман
kuvattuna	снимана
kuvattuna	снимано
kuvattuna	заснето
fantasia	фантазия
fantasia	фантазии
fantasia	фантазията
fantasia	фантазия
salin	фитнес
salin	сал
huone	стая
huone	стаята
cool	яко
cool	готина
cool	готино
cool	готин
suoritettu	завършена
suoritettu	завършени
suoritettu	завършен
suoritettu	завършено
suoritettu	изпълнена
sunnuntaina	неделно
sunnuntaina	неделя
con	измама
graafinen	графични
graafinen	графичен
graafinen	графични
graafinen	графичен
applen	епъл
applen	ябълков
applen	ябълка
applen	apple
iloinen	весел
iloinen	щастлив
iloinen	щастливи
iloinen	щастлива
iloinen	щастливо
iloinen	хепи
matematiikka	математика
matematiikka	математика
matematiikka	аритметика
matematiikka	математика
latviassa	латвия
konsensus	консенсус
konsensus	единодушие
hammer	чук
hammer	чука
hammer	хамър
näyttelyssä	изложение
näyttelyssä	изложба
kasvatus	възпитание
kasvatus	родителски
kasvatus	приемен
kasvatus	фостър
kasvatus	приемни
kasvatus	разплод
kasvatus	размножаване
kasvatus	възпитанието
kasvatus	възпитание
vuokra	наем
vuokra	наемане
vuokra	наем
vuokra	наеми
vuokra	наемът
vuokra	наема
säilyttämistä	запазване
säilyttämistä	задържане
rikas	рич
rikas	богато
rikas	богат
rikas	богата
rikas	богати
angelo	анджело
mittakaavassa	мащаб
mittakaavassa	скала
läpimitta	диаметър
läpimitta	диагонал
valvonta	контролиране
valvonta	контрол
valvonta	следене
valvonta	наблюдение
valvonta	мониторинг
valvonta	надзор
valvonta	наблюдение
valvonta	надзор
nathan	нейтън
painava	тежка
painava	тежки
painava	тежък
painava	тежко
eve	ив
eve	ева
taisto	битката
taisto	битка
tuhoutunut	унищожени
tuhoutunut	унищожена
tuhoutunut	разрушени
tuhoutunut	унищожен
tuhoutunut	унищожено
eesti	eesti
mon	мон
suositeltu	препоръчано
suositeltu	препоръчана
suositeltu	препоръчително
suositeltu	препоръчва
suositeltu	препоръчани
suositeltu	препоръчани
osastolla	уорд
perinteitä	традицията
perinteitä	традиция
perinteitä	традиции
perinteitä	традиции
perinteitä	традициите
nero	гениално
nero	гений
nero	неро
nero	нерон
nero	ниро
patricia	патриша
löydä	открийте
löydä	намиране
löydä	намерете
löydä	намери
löydä	намеря
löydä	открийте
löydä	открие
löydä	откриване
ash	аш
ash	пепел
sant	сант
carmen	кармен
luontoa	естество
luontoa	природа
luontoa	природата
perhonen	пеперудата
perhonen	пеперуда
faith	фейт
faith	вяра
muuttavat	мигрират
vankeja	осъдени
vankeja	пленници
vankeja	затворници
tunisia	тунис
tunisia	тунис
yhdisteet	съединения
viiva	тире
viiva	даш
viiva	реплика
viiva	линия
uudistus	реформата
uudistus	реформиране
uudistus	реформи
uudistus	реформа
yhdistäminen	агрегация
yhdistäminen	обединяване
yhdistäminen	сливане
yhdistäminen	свързване
yhdistäminen	свързващи
vieraita	странници
vieraita	непознати
vieraita	посетителите
vieraita	посетители
vieraita	гостите
vieraita	гости
manga	манга
ragnar	рагнар
bradley	брадли
tietoinen	съзнание
tietoinen	съзнателно
tietoinen	съзнателен
brock	брок
über	über
kulttuurien	култури
kulttuurien	културите
debyytti	дебют
musiikillisesti	музикално
toimitus	корабоплаването
toimitus	корабоплаване
toimitus	доставка
toimitus	доставяне
toimitus	доставката
toimitus	доставка
vika	дефект
vika	бръмбар
vika	бъг
vika	буболечка
wrc	wrc
perusteltu	обоснована
perusteltu	оправдана
perusteltu	обосновано
perusteltu	оправдано
perusteltu	оправдан
perusteltu	оправдани
perusteltu	оправдано
perusteltu	оправдан
perusteltu	легитимен
perusteltu	законен
perusteltu	мотивирано
ilmiötä	явления
ilmiötä	феномен
ilmiötä	феномени
ilmiötä	явление
ilmiötä	феномен
draama	драмата
draama	драма
etniset	етническа
etniset	етническо
etniset	етнически
chl	chl
kaasun	бензин
kaasun	газове
kaasun	газ
journalisti	журналист
journalisti	журналистка
marin	марин
rahoitusta	финансиране
rahoitusta	финансиране
kaipaa	нужди
kaipaa	пропуска
jens	йенс
aktivisti	активист
utah	юта
vision	зрение
vision	виждане
vision	визия
haku	търси
haku	търсене
holland	холандия
holland	холанд
myrskyn	буря
myrskyn	сторм
myrskyn	бурята
pimeä	тъмна
pimeä	тъмно
pimeä	тъмен
väitteitä	твърдения
shanghai	шанхай
sallii	разрешителни
sallii	разрешения
sallii	позволява
sallii	допуска
sallii	разрешава
sallii	разрешава
nash	неш
nash	наш
käännöksiä	преводи
dell	дел
dell	dell
rush	ръш
iskujen	атакува
iskujen	атентати
iskujen	атаки
iskujen	нападения
robertson	робъртсън
hood	качулка
hood	худ
ram	овен
ram	рам
fyysisesti	физически
anatoli	анатоли
anatoli	анатолий
avain	ключ
avain	ключа
avain	ключът
tuomarina	съдията
tuomarina	съдия
tuomarina	съдя
pohjaa	дъното
pohjaa	отдолу
pohjaa	дъно
christine	кристин
veljet	братя
kutsun	покани
kutsun	покана
piirtää	тегли
piirtää	обръща
piirtää	тегли
piirtää	рисува
piirtää	рисуване
piirtää	рисунка
rikollinen	престъпник
rikollinen	престъпно
studion	ателие
studion	студио
kirjastossa	библиотеката
kirjastossa	библиотека
kirkkaus	яркост
aito	истинско
aito	реал
aito	истинска
aito	реално
aito	истински
aito	истински
aito	автентични
aito	автентично
aito	автентична
aito	автентичен
aito	законна
aito	законно
aito	легитимен
aito	законен
muuri	стена
muuri	стената
muuri	уол
moldovan	молдова
tang	танг
tang	тан
lisääntynyt	повишена
lisääntynyt	увеличена
lisääntynyt	увеличен
lisääntynyt	повишен
munat	яйца
munat	яйцата
munat	топки
munat	топките
munat	топчета
munat	балове
munat	яйцето
munat	яйца
munat	яйце
beverly	бевърли
tulokas	новодошъл
tulokas	новобранец
tallinnassa	талин
elli	хелен
elli	хелън
shane	шейн
tuomioistuin	съдът
tuomioistuin	съд
tuomioistuin	корт
birger	биргер
yhtälö	уравнение
yhtälö	уравнението
libanonin	ливански
libanonin	ливан
teot	деяния
teot	актове
teot	дела
berger	бъргър
nigel	найджъл
nestettä	течност
nestettä	течни
nestettä	течна
nestettä	течност
nestettä	течно
nestettä	течен
päätökset	решения
koiria	кучета
ranskalaisia	картофки
ranskalaisia	френско
ranskalaisia	французи
ranskalaisia	френска
ranskalaisia	френски
ranskalaisia	французин
riian	рига
brien	бри
alueelliset	териториално
alueelliset	териториални
alueelliset	териториална
alueelliset	регионален
alueelliset	регионално
alueelliset	регионални
alueelliset	регионална
avenue	авеню
yötä	вечер
yötä	нощ
yötä	нощта
suunnitelmia	планове
carol	каръл
carol	керъл
carol	карол
polttaa	бърнс
polttaa	гори
polttaa	изгаряния
polttaa	изгори
polttaa	гори
polttaa	изгаряне
polttaa	горене
polttaa	гори
polttaa	парене
polttaa	горяща
polttaa	изгаряне
polttaa	пуши
polttaa	дим
polttaa	пушек
taitoja	умения
mar	мар
prikaati	бригада
prikaati	бригадата
vapautuu	освободена
vapautuu	освободен
vapautuu	освободени
olivier	оливие
triple	тройна
triple	троен
triple	тройно
pystyssä	стои
pystyssä	стояща
winston	уинстън
liha	месо
liha	месото
liha	плътта
liha	плът
rikhard	ричард
nesteen	течност
nesteen	течни
nesteen	течна
nesteen	течност
nesteen	течно
nesteen	течен
poikkeus	изключения
poikkeus	изключение
poikkeus	освобождаване
holm	холм
demokratia	демокрация
demokratia	демокрацията
kieltäytyy	отказва
youngin	млада
youngin	младо
youngin	млади
youngin	йънг
youngin	млад
älykäs	умна
älykäs	умно
älykäs	умен
älykäs	интелигентен
älykäs	интелигентно
älykäs	интелигентна
älykäs	интелигентни
älykäs	умна
älykäs	интелигентно
älykäs	умно
älykäs	умни
älykäs	умен
automaattinen	автоматично
automaattinen	авто
automaattinen	автоматична
automaattinen	автоматични
automaattinen	автоматично
automaattinen	автоматичен
automaattinen	автоматизирани
tumman	тъмна
tumman	тъмно
tumman	тъмен
fleming	флеминг
sandra	сандра
rakennelmat	конструкции
falun	фалун
etninen	етнос
etninen	етническа
etninen	етническо
etninen	етнически
césar	сезар
hypännyt	скочил
halu	желание
halu	желанието
palace	палас
palace	двореца
palace	дворец
palace	дворецът
palace	палат
tanssia	танци
tanssia	танцувай
tanssia	танц
tanssia	танци
tanssia	танцуващи
tanssia	танцуване
diesel	дизел
diesel	дизелов
sol	сол
sol	соу
beethoven	бетовен
seine	сена
lehdistö	преса
lehdistö	натиснете
lehdistö	натисни
lehdistö	пресата
vanki	затворничка
vanki	затворник
vanki	затворничка
vanki	затворник
sää	времето
chrysler	крайслер
työttömyys	безработица
työttömyys	безработицата
koulut	училища
koulut	школи
koulut	училищата
äänesti	гласували
äänesti	гласуваха
äänesti	гласувахме
clinton	клинтън
matkoja	пътувания
matkoja	пътешествия
matkoja	пътувания
matkoja	екскурзии
islanti	исландия
queens	куийнс
queens	куинс
queens	кралици
toteutus	осъществяване
toteutus	прилагане
toteutus	изпълнение
toteutus	внедряване
toteutus	екзекуция
toteutus	изпълнение
linkkien	връзки
augusta	аугуста
marianne	мариан
taistelevat	борба
jatkuvaa	постоянна
jatkuvaa	постоянен
jatkuvaa	константа
jatkuvaa	постоянни
jatkuvaa	непрекъсната
jatkuvaa	непрекъснати
jatkuvaa	непрекъснат
rengas	ринг
rengas	пръстен
rengas	гума
rengas	гума
rengas	гумата
toteutunut	реализирана
toteutunut	реализирани
vegas	вегас
hakee	търсения
hakee	привлекателна
syn	syn
dublin	дъблин
hammond	хамънд
vaihtoehtoisia	алтернатива
vaihtoehtoisia	алтернативно
vaihtoehtoisia	алтернативен
vaihtoehtoisia	алтернативни
vaihtoehtoisia	алтернативна
lauantaina	събота
luokitus	рейтинги
luokitus	рейтинг
luokitus	квалификация
luokitus	класифициране
luokitus	класиране
luokitus	класификация
reuna	ръба
reuna	ръб
maakunnat	провинции
hedelmät	плодове
hedelmät	плод
hedelmät	плодове
säteilyä	лъчение
säteilyä	радиация
säteilyä	облъчване
ikuinen	завинаги
ikuinen	вечно
ikuinen	вечна
ikuinen	вечен
ikuinen	вечна
ikuinen	вечни
ikuinen	вечен
opettanut	преподавал
opettanut	научени
lue	четете
lue	прочетете
lue	чета
lue	чети
lue	прочети
lue	четене
brysselissä	брюксел
torino	торино
ideoita	идеи
juhli	празнува
juhli	празнуват
juhli	празнуване
juhli	празнуваме
juhli	отпразнува
juhli	празнуват
juhli	празнуваме
torpedo	торпедото
torpedo	торпедо
kostaa	мъст
kostaa	отмъщение
kostaa	отмъщението
palestiinan	палестина
palestiinan	палестинските
napoli	неапол
napoli	наполи
karsinnat	квалификациите
litran	литър
litran	литър
laskeutui	кацнал
askel	стъпало
askel	стъпка
askel	крачка
heikentää	отслабване
heikentää	отслаби
heikentää	отслабва
mikki	мики
mikki	микрофон
mikki	мик
leviää	разпространява
valmistajan	производител
pascal	паскал
työkalu	инструмент
hollywoodissa	холивудски
hollywoodissa	холивуд
jamesin	джеймс
psykologi	психолог
islannissa	исландия
kiinnitetään	обръща
kiinnitetään	тегли
kiinnitetään	рисува
qing	цин
maaperän	почви
maaperän	почва
leif	лейф
polven	коляно
polven	коляното
sielu	душа
sielu	соул
sielu	душата
stig	стиг
irving	ървинг
pako	бягство
pako	бягство
klassista	класика
klassista	класическо
klassista	класически
klassista	класическа
klassista	класик
klassista	класическо
klassista	класическа
klassista	класика
klassista	класически
irak	ирак
kuvailee	описва
kuvailee	описва
kuvailee	описвам
välttämätöntä	незаменим
välttämätöntä	незаменима
välttämätöntä	неизбежно
välttämätöntä	неизбежна
välttämätöntä	неизбежни
välttämätöntä	съществени
välttämätöntä	съществена
välttämätöntä	съществено
välttämätöntä	необходимост
shin	шин
laitettu	поставено
laitettu	поставен
laitettu	поставени
savonlinna	савонлина
asiakas	клиенти
asiakas	клиент
asiakas	клиент
kalusto	оборудване
kalusto	екипировка
kalusto	акциите
kalusto	наличност
kalusto	флотилия
kalusto	флота
kalusto	флот
suunnittelua	планиране
kannattaja	поддръжник
kannattaja	привърженик
vaatteet	облекло
