kategória	kategori
billy	billy
existovala	eksisteret
existovala	fandtes
existovala	eksisterede
konfederácie	konføderationen
konfederácie	forbund
arabské	arabisk
metód	metoderne
metód	metoder
kurz	kursus
pracovali	arbejdede
pracovali	bearbejdede
pracovali	bearbejdet
velenie	kommandoen
velenie	command
velenie	kommando
motívy	temaer
motívy	emner
motívy	temaerne
motívy	motiver
motívy	bevæggrunde
motívy	motiv
motívy	motiver
zameriava	fokuserer
potravín	levnedsmidler
potravín	mad
potravín	fødevarer
potravín	fødevarer
smery	anvisninger
smery	retninger
architektonické	arkitektonisk
náš	vores
náš	vor
náš	our
náš	vores
rozhranie	interface
rozhranie	brugerflade
rozhranie	grænseflader
rozhranie	grænseflade
hrebeň	comb
hrebeň	kam
hrebeň	ridge
znižuje	sænker
znižuje	reducerer
znižuje	mindsker
znižuje	nedsætter
dráma	drama
dráma	dramatik
ohrozené	truet
ohrozené	truede
ohrozené	kompromitteret
opak	modsatte
opak	modsat
snáď	måske
snáď	forhåbentligt
snáď	forhåbentlig
kancelárie	kontorer
kancelárie	kontorerne
kancelárie	kontor
kancelárie	kontoret
kancelárie	embede
kancelárie	office
daniela	daniela
siene	sale
siene	haller
jane	jane
dôležitá	vigtig
dôležitá	vigtigt
dôležitá	vigtige
škody	beskadigelse
škody	skade
škody	skader
škody	skadeserstatning
škody	skader
škody	erstatning
výstava	udstille
výstava	udstilling
výstava	udstillingen
výstava	fremvisning
výstava	udstilling
výstava	udstillinger
výstava	opvisning
webe	website
webe	hjemmeside
webe	webside
webe	hjemmesiden
webe	websted
webe	web
webe	www
webe	spind
santiago	santiago
vila	vila
vila	villa
vila	villaen
jimmy	jimmy
kôry	bark
kôry	gø
kôry	skaller
kôry	peel
grande	grande
vedecká	videnskabeligt
vedecká	videnskabelig
chemický	kemisk
chemický	kemikalie
potreba	behov
potreba	nødvendighed
stolice	skammel
stolice	fæces
stolice	afføring
stolice	afføring
michaela	michaela
michaela	michael
výchovy	opdragelse
výchovy	opvækst
cross	kryds
cross	kors
cross	cross
cross	krydse
cross	krydser
vysvetlenie	forklaring
vysvetlenie	redegørelser
vysvetlenie	forklaring
vysvetlenie	forklaringer
porážke	besejre
bit	bit
bit	bidt
vetvy	grene
vetvy	filialer
vetvy	brancher
vetvy	afdelinger
obrana	forsvar
obrana	forsvaret
obrana	forsvar
obrana	forsvaret
vybavená	monteret
vybavená	udstyret
vybavená	udrustet
záujmy	interesser
ibn	ibn
dvanásť	twelve
ivo	ivo
tovaru	gods
tovaru	varer
zrušená	tilbagekaldt
zrušená	inddraget
zrušená	annullerede
zrušená	aflyst
zrušená	aflyste
zrušená	annulleret
zrušená	annullerede
zrušená	aflyst
zrušená	annulleret
zväzok	rumfang
zväzok	volumen
zväzok	bind
zväzok	lydstyrke
zväzok	mængde
zväzok	bundt
aktivít	aktiviteterne
aktivít	virksomhed
aktivít	aktiviteter
slovinsko	slovenien
váži	vejer
tele	body
tele	lig
tele	kroppen
tele	krop
tele	tele
zásoby	lager
zásoby	bestande
zásoby	beholdninger
zásoby	lagre
zásoby	forsyninger
zásoby	leveringer
zásoby	forsyning
zásoby	leverancer
zásoby	opgørelser
zásoby	fortegnelser
cudzích	udenlandsk
cudzích	fremmed
horách	bjergene
horách	bjerge
internetová	internettet
internetová	internet
socialistickej	socialist
socialistickej	socialistiske
socialistickej	socialdemokrat
socialistickej	socialistisk
konferencia	konference
konferencia	konferencen
schéma	diagram
schéma	diagrammet
schéma	skematisk
schéma	ordning
schéma	skema
geológia	geologi
stavať	byg
stavať	bygge
stavať	build
zriadená	fastslået
zriadená	etableret
zriadená	etablerede
miliárd	mia
miliárd	milliarder
miliárd	milliard
miliárd	milliarder
miliárd	milliard
oddiel	afdeling
oddiel	sektion
oddiel	afsnittet
oddiel	afsnit
oddiel	trup
zrážok	nedbør
lozère	lozère
súhlas	samtykke
súhlas	godkendelse
rameno	skulder
rameno	skulderen
rameno	bov
rameno	arm
rameno	armen
entomológ	entomolog
kamera	kameraet
kamera	kamera
publikácie	udgivelser
publikácie	publikationer
týždne	ugerne
týždne	uger
anthony	anthony
nasledovali	fulgte
nasledovali	efterfulgt
nasledovali	fulgt
nasledovali	følges
organizmy	organismer
reality	virkelighed
reality	realiteter
reality	virkeligheden
reality	realitet
reality	realiteter
reality	reality
reality	virkelighed
giuseppe	giuseppe
mhz	mhz
jazere	søen
jazere	sø
jazere	lake
politicky	politisk
ian	lan
ian	ian
ian	lan
ian	ian
beach	stranden
beach	beach
beach	strand
jihlava	jihlava
wolf	wolf
wolf	ulven
wolf	ulve
wolf	ulv
učiteľov	lærere
učiteľov	undervisere
učiteľov	lærerne
argument	argumentet
argument	argumentation
argument	argument
rozšírenia	udvidelse
rozšírenia	udvidelsen
rozšírenia	udvidelser
rozšírenia	forlængelser
rozšírenia	udvidelse
rozšírenia	forlængelse
vybudovať	byg
vybudovať	bygge
vybudovať	build
vybudovať	konstruere
encyklopédie	encyklopædier
leteckých	antenne
ukázal	viste
kvety	blomster
rozdelený	divideret
rozdelený	opdelt
rozdelený	splittet
kyslík	ilt
kyslík	oxygen
zabezpečenie	sikring
zabezpečenie	tryghed
zabezpečenie	sikkerhed
zabezpečenie	afdækning
kolónie	kolonier
kolónie	koloni
kolónie	kolonien
dopredu	fremadrettet
dopredu	frem
dopredu	fremad
dopredu	forude
dopredu	fremad
dopredu	forhånd
dopredu	forskud
dopredu	forudbetaling
prešli	passeret
prešli	bestået
súťaží	konkurrerer
súťaží	konkurrencer
súťaží	konkurrencer
živé	bor
živé	live
živé	leve
živé	lev
živé	levende
davis	davis
pravidla	regler
pravidla	bestemmelser
pravidla	regel
pravidla	reglen
kelly	kelly
východný	east
východný	østpå
východný	øst
východný	østlig
východný	øst
východný	østlige
tvrdenie	påstand
tvrdenie	påstand
plné	mæt
plné	fuld
plné	fuldt
plné	fulde
plné	full
výhľad	udsigter
výhľad	fremtidsudsigter
výhľad	perspektiver
výhľad	udsigterne
výhľad	vis
výhľad	udsigt
zriedkavé	sjælden
zriedkavé	sjældne
zriedkavé	sjældent
xii	xii
dosahujú	opnår
existovali	eksisteret
existovali	fandtes
existovali	eksisterede
polí	arrays
polí	marker
polí	fields
polí	felter
polí	felterne
polí	fag
nižšia	lavere
nižšia	sænk
nižšia	nedre
výrobcovia	producenter
výrobcovia	producenterne
výrobcovia	producenter
výrobcovia	fabrikanterne
výrobcovia	fabrikanter
výrobcovia	fremstillere
ocele	stål
vystúpenia	taler
vystúpenia	forestillinger
vystúpenia	skinnet
plný	mæt
plný	fuld
plný	fuldt
plný	fulde
plný	full
sound	lyd
sound	lyde
sound	sound
sound	lyden
administratívna	administrativ
administratívna	administrativt
vopred	forhånd
vopred	forskud
vopred	forudbetaling
vopred	upfront
christopher	christoffer
christopher	christopher
psov	hunde
dojem	indtryk
dojem	visning
moravce	moravce
chrbát	retur
chrbát	ryg
chrbát	tilbage
zdravie	sundhed
zdravie	helbred
xvi	xvi
corporation	corporation
prístroj	anordning
prístroj	apparat
prístroj	enhed
prístroj	machine
prístroj	maskinen
prístroj	maskin
prístroj	maskine
prístroj	apparater
prístroj	apparat
prístroj	apparatur
tvoriť	komponere
malina	malina
malina	hindbær
nick	nick
tlač	press
tlač	presse
tlač	tryk
tlač	print
tlač	udskriv
tlač	tryk
tlač	udskrift
tlač	trykning
tlač	udskrivning
tlač	trykkeri
zaslúžil	velfortjent
zaslúžil	fortjent
zaslúžil	fortjente
majiteľ	ejer
majiteľ	ejers
majiteľ	ejeren
gabriela	gabriela
zodpovedný	ansvarlig
zodpovedný	ansvarlige
zodpovedný	ansvarligt
johnny	johnny
hodnotenie	bedømmelse
hodnotenie	kreditvurdering
hodnotenie	rating
hodnotenie	evaluering
hodnotenie	vurdering
hodnotenie	bedømmelse
hodnotenie	bedømmelse
hodnotenie	vurdering
hodnotenie	evaluering
diery	hul
diery	hullet
diery	hole
diery	huller
tlače	press
tlače	presse
tlače	tryk
rovná	ligemænd
rovná	lige
rovná	equal
úradník	ekspedient
úradník	officielt
úradník	embedsmand
úradník	tjenestemand
úradník	officiel
úradník	betjent
úradník	officer
arch	arch
arch	buen
arch	bue
korunovaný	kronet
korunovaný	krones
lawrence	lawrence
epizóda	episode
témou	emne
témou	emnet
témou	emne
témou	tema
maritimes	maritimes
nemocnici	hospital
nemocnici	sygehus
nemocnici	sygehuset
nemocnici	hospitalet
matúš	matthew
potrebuje	behov
digitálne	digitalt
digitálne	digitale
digitálne	digital
zistiť	opdage
zistiť	detektere
lesná	skov
lesná	forest
lesná	skoven
lesná	skove
osobe	person
organizáciu	organisation
organizáciu	organisering
organizáciu	tilrettelæggelse
organizáciu	organisationen
organizáciu	organisation
organizáciu	tilrettelæggelse
organizáciu	organisering
organizáciu	organisationen
sad	grove
sad	orchard
sad	ked
sad	sørgeligt
sad	trist
pseudonym	pseudonym
ázijských	asiatisk
ázijských	asiatiske
ázijských	asiater
ázijských	asiat
legenda	legenden
legenda	legende
legenda	legender
legenda	sagn
koruny	crown
koruny	kronen
koruny	krone
koruny	kongehuset
koruny	kroner
kresťanské	christian
kresťanské	kristen
symfónia	symfoni
kráľovská	kongelige
kráľovská	kongeligt
kráľovská	royale
kráľovská	royal
kráľovská	kongelig
končatiny	lemmer
končatiny	lem
končatiny	ekstremiteter
končatiny	lemmer
končatiny	lemmerne
detstva	barndom
detstva	barndommen
dei	dei
navrhnutý	designede
navrhnutý	designet
navrhnutý	udformet
navrhnutý	konstrueret
navrhnutý	friede
navrhnutý	foreslåede
navrhnutý	foreslået
využívať	udnytte
matt	matt
matt	mat
prijali	accepteret
prijali	accepterede
prijali	godtaget
sledovať	track
sledovať	spor
sledovať	sporets
sledovať	spore
sledovať	sporet
sledovať	se
sledovať	follow
sledovať	følge
sledovať	følg
sledovať	følger
editor	chefredaktør
editor	editor
editor	redigering
editor	redaktør
editor	komponist
organizátor	organisator
organizátor	organisator
organizátor	arrangøren
organizátor	arrangør
hrdinov	helte
vyvinutý	fremkaldt
vyvinutý	udviklede
vyvinutý	udviklet
vyvinutý	udviklede
vyvinutý	udviklet
vyvinutý	evo
agentúry	agenturet
agentúry	agentur
agentúry	bureau
agentúry	bureauet
agentúry	bureauer
agentúry	agenturer
predná	front
predná	foran
predná	forside
laurence	laurence
audio	lyd
audio	audio
debut	debut
rose	rose
rose	steg
nezávislý	selvstændig
nezávislý	selvstændigt
nezávislý	uafhængig
nezávislý	uafhængige
nezávislý	uafhængigt
predstavený	præsenterede
predstavený	fremlagt
predstavený	præsenteret
predstavený	præsenteres
odísť	forlad
odísť	forlade
odísť	orlov
horský	bjerget
horský	bjerg
horský	mountain
predaja	salget
predaja	salg
cár	zar
princípy	principper
princípy	principperne
albrecht	albrecht
súhlasím	enige
súhlasím	enig
zúčastniť	deltage
zúčastniť	deltager
zúčastniť	deltage
zúčastniť	deltag
okraj	margen
okraj	margin
okraj	rand
okraj	kant
okraj	edge
okraj	kanten
okná	vinduer
okná	windows
okná	vinduerne
okná	ruder
colorado	colorado
čiary	streg
čiary	linje
čiary	linie
čiary	line
čiary	strækninger
čiary	linier
čiary	linjer
prednášal	belært
expedícia	afsendelse
expedícia	ekspeditioner
expedícia	ekspeditionen
expedícia	ekspedition
komora	kammeret
komora	kammer
chcem	ønsker
chcem	vil
argentíny	argentinas
argentíny	argentina
felix	felix
ariel	ariel
najdôležitejšie	fremhæver
najdôležitejšie	højdepunkter
zvláštne	mærkeligt
zvláštne	underlig
zvláštne	underligt
zvláštne	mærkelig
zvláštne	mærkeligt
zvláštne	underlig
zvláštne	underligt
zvláštne	besynderligt
zvláštne	mærkelig
zvláštne	mærkeligt
zvláštne	underligt
zvláštne	besynderligt
zvláštne	ulige
zvláštne	mærkelig
kozmického	kosmisk
kozmického	kosmiske
organizátorom	arrangører
organizátorom	arrangørerne
technológia	teknologien
technológia	teknologi
chapelle	chapelle
platne	plader
platne	tallerkener
platne	tallerkner
platne	plader
platne	plade
platne	nummerplade
platne	tallerken
platne	plader
platne	records
platne	registreringer
platne	fortegnelser
platne	optegnelser
hlasy	afstemninger
hlasy	afstemning
hlasy	stemmer
hlasy	stemmer
javy	java
javy	fænomen
javy	fænomener
vytvorí	opretter
vytvorí	skaber
bang	knald
bang	bang
bang	brag
starosta	borgmester
starosta	borgmesteren
suchý	tørre
suchý	tørt
suchý	tør
prináša	bringer
príjem	indtagelse
príjem	indtaget
príjem	indtag
príjem	indtægter
príjem	indtægterne
príjem	indtægt
príjem	kvittering
príjem	modtagelse
príjem	modtagelsen
príjem	modtagelse
príjem	reception
príjem	receptionen
príjem	indkomster
príjem	indtægt
príjem	indtægter
príjem	indkomst
rytierov	riddere
rytierov	ridderne
upravený	tilpasset
mláďatá	hvalpe
mláďatá	unger
kniežatstvo	fyrstendømmet
ochorenia	sygdom
ochorenia	sygdomme
ochorenia	sygdomme
ochorenia	sygdom
zavedenie	indfører
zavedenie	indføre
zavedenie	introducerer
zavedenie	introduktion
zavedenie	introduktion
zavedenie	indledning
obal	emballage
obal	pakning
obal	indpakning
hod	hod
hod	smider
hod	kast
hod	kaste
hod	smide
hod	smid
slávnostne	højtidelige
slávnostne	højtidelig
slávnostne	højtideligt
slávnostne	højtideligt
slávnostne	festlig
slávnostne	festligt
slávnostne	festlige
krízy	kriser
krízy	kriserne
krízy	kriser
krízy	krise
krízy	krisesituation
krízy	krisen
dôkazy	bevis
dôkazy	beviset
dôkazy	beviser
dôkazy	beviser
dôkazy	bevis
dôkazy	bevismateriale
dôkazy	beviser
over	over
over	derover
over	slut
daroval	doneret
daroval	donerede
cyklista	cykelrytter
speváka	sanger
speváka	singer
speváka	sangerinde
cache	cache
wall	væg
wall	wall
wall	væggen
wall	mur
vyzerá	udseende
vyzerá	ser
výhodou	fordelen
výhodou	begunstigelse
výhodou	fordel
karta	fanebladet
karta	faneblad
karta	fanen
karta	fane
karta	tab
karta	kort
karta	card
stena	væg
stena	wall
stena	væggen
stena	mur
chlorid	chlorid
rozprávky	tegnefilm
miliardy	mia
miliardy	milliarder
miliardy	milliard
miliardy	milliarder
miliardy	milliard
oddelené	adskilt
oddelené	separeret
oddelené	separat
oddelené	særskilt
oddelené	adskilt
oddelené	separate
opava	opava
zakladateľov	grundlæggere
zakladateľov	grundlæggerne
konať	handle
konať	retsakt
konať	akt
konať	act
najbližšie	nærmeste
najbližšie	nærmest
najbližšie	nærmeste
najbližšie	nærmest
povinnosti	pligter
povinnosti	forpligtelser
povinnosti	ansvar
povinnosti	ansvarsområder
povinnosti	opgaver
povinnosti	pligter
povinnosti	arbejdsopgaver
povinnosti	told
štvrtá	fjerde
screen	skærmen
screen	skærm
usd	usd
umelecká	kunstnerisk
umelecká	kunstneriske
wien	wien
potvrdenie	validering
potvrdenie	bekræftelse
potvrdenie	anerkendelse
potvrdenie	kvittering
potvrdenie	attest
potvrdenie	certifikat
potvrdenie	bekræfter
potvrdenie	bekræft
dan	dan
nútený	påtvunget
nútený	tvungen
nútený	tvunget
nútený	tvang
nútený	tvungne
napísať	skrive
napísať	skriv
napísať	skriver
napísať	komponere
kalendár	kalenderen
kalendár	kalender
tvár	ansigt
tvár	ansigtet
tvár	fjæs
tvár	face
kláštore	klostret
kláštore	kloster
kláštore	klosteret
kláštore	kloster
kríza	kriser
kríza	krise
kríza	krisesituation
kríza	krisen
orange	orange
orange	appelsin
protokol	protokollen
protokol	protokol
vnútorný	intern
vnútorný	interne
vnútorný	internt
vnútorný	inderste
vnútorný	indre
vnútorný	inder
vnútorný	indvendig
drží	bedriften
drží	holding
drží	bedrift
vyrábať	fremstiller
vyrábať	producere
klasická	klassisk
klasická	klassisk
klasická	klassiker
klasická	klassiske
klasická	classic
latinskej	latin
latinskej	latinske
latinskej	latinsk
vlak	træne
vlak	train
vlak	tog
vlak	træn
jednota	sammenhold
jednota	enhed
doktorát	doktorgrad
špecifické	specifik
špecifické	specifikt
špecifické	specifikke
scéna	scenen
scéna	scene
blízke	nærheden
blízke	nærliggende
zaujímavosti	interessante
zaujímavosti	spændende
zaujímavosti	interessant
zaujímavosti	forlystelser
zaujímavosti	attraktioner
zaujímavosti	seværdigheder
herbert	herbert
rafael	rafael
leto	summer
leto	sommer
leto	sommerferie
dostupný	tilgængeligt
dostupný	tilgængelige
dostupný	tilgængelig
dostupný	ledige
dostupný	disponible
silver	sølvfarvet
silver	silver
silver	sølv
mlyn	vindmølle
mlyn	mill
mlyn	mølle
viem	ved
viem	vide
viem	kender
viem	kend
singles	singler
typicky	typisk
typicky	typisk
typicky	typiske
zamerané	fokuserede
zamerané	fokuseret
zamerané	fokuseret
hdp	bnp
hdp	bruttonationalprodukt
pevné	solid
pevné	solidt
pevné	fast
zelené	green
zelené	grønt
zelené	grønne
zelené	grøn
široká	bred
široká	bredt
široká	brede
široká	bred
široká	brede
são	são
são	sao
zástupcovia	stedfortrædere
zástupcovia	agenterne
zástupcovia	agenter
zástupcovia	befuldmægtigede
zástupcovia	repræsentanter
zástupcovia	repræsentanterne
moderný	moderne
francesco	francesco
mandát	mandat
mandát	kommissorium
mandát	mandatet
prejavy	taler
prejavy	manifestationer
kontroly	kontrol
kontroly	kontroller
kontroly	inspektioner
kontroly	inspektion
kontroly	kontroller
kontroly	checks
vybrané	udvalgte
vybrané	udvalgt
vybrané	valgt
vybrané	valgte
vybrané	udvalgte
vybrané	udvalgt
vybrané	markeret
dánska	denmark
dánska	danmark
dánska	danish
dánska	danske
dánska	dansk
milión	millioner
boys	drenge
boys	boys
producenti	producenter
producenti	producenterne
kss	kss
diskusiu	diskussioner
diskusiu	diskussion
diskusiu	drøftelser
diskusiu	drøftelse
diskusiu	debat
set	sæt
set	indstillet
set	sat
opevnenia	befæstninger
spôsoby	måder
spôsoby	manerer
spôsoby	metoderne
spôsoby	metoder
dosiahnutie	præstation
dosiahnutie	bedrift
dosiahnutie	opnåelse
syndróm	syndromet
syndróm	syndrom
individuálne	individuelt
individuálne	enkeltvis
individuálne	individuelt
individuálne	individ
individuálne	individuelle
individuálne	individuel
pravdy	sandheder
pravdy	sandheden
pravdy	sandhed
iau	iau
písmen	bogstaver
písmen	breve
software	softwaren
software	programmel
software	software
demo	demo
grafické	grafisk
grafické	grafik
grafické	grafisk
grafické	grafik
grafické	grafisk
záliv	cove
záliv	kløft
záliv	golf
záliv	golfen
záliv	bugt
záliv	bugten
záliv	bay
romány	romaner
moon	måne
moon	månen
moon	moon
izraela	israel
izraela	israelsk
spravodlivosti	justice
spravodlivosti	justitsministeriet
spravodlivosti	retfærdighed
spravodlivosti	rimelighed
spravodlivosti	retfærdighed
spravodlivosti	fairness
regióny	regionerne
regióny	regioner
regióny	områder
kurt	kurt
samovraždu	selvmord
osobu	person
vlasti	fædreland
vlasti	fædreland
vlasti	hjemlandet
vlasti	hjemland
vlasti	homeland
polície	politi
polície	politiet
polície	police
výrazné	udtryksfuld
výrazné	betydningsfuldt
výrazné	betydelige
výrazné	betydende
výrazné	betydelig
výrazné	væsentlig
výrazné	signifikant
výrazné	udtalt
výrazné	udtales
výrazné	udpræget
zelený	green
zelený	grønt
zelený	grønne
zelený	grøn
wright	wright
moderátor	ordstyrer
profesionálne	faglige
profesionálne	fagligt
profesionálne	professionelt
profesionálne	professionel
profesionálne	professionelle
lucia	lucie
lucia	lucia
ročné	årlig
ročné	årligt
ročné	årlig
ročné	årligt
prísne	strengt
prísne	streng
prísne	strengt
prísne	strenge
nájdené	fundne
nájdené	fandt
nájdené	fundet
juhoslávie	jugoslavien
zabrániť	forhindre
zabrániť	forebygge
zabrániť	undgås
zabrániť	undgå
typická	typisk
typická	typiske
oscar	oscar
hrdinu	helt
hrdinu	hero
hrdinu	helten
erupcie	vulkanudbrud
vnútorná	indendørs
vnútorná	intern
vnútorná	interne
vnútorná	internt
vnútorná	inderste
vnútorná	indre
vnútorná	inder
vnútorná	indvendig
verejný	offentlighed
verejný	offentligt
verejný	offentlige
verejný	offentligheden
verejný	offentlig
ivanovič	ivanovich
poézia	digte
poézia	poesi
informačné	informative
indický	indianer
indický	indiske
indický	inder
indický	indisk
indický	indian
hĺbka	dybde
hĺbka	dybden
ferrari	ferrari
sky	himmel
sky	sky
sky	himlen
maršal	marshall
maršal	marshalls
maršal	sherif
maršal	marshal
vedcov	videnskabsfolk
vedcov	forskere
vedcov	videnskabsmænd
tvary	former
tvary	figurer
príprava	klargøring
príprava	udarbejdelse
príprava	forberedelse
príprava	forberedelser
príprava	tilberedning
príprava	forbereder
príprava	klargøring
príprava	forberede
príprava	forberedelse
rohu	hjørne
rohu	hjørnet
alice	alice
allen	allen
chyba	fejl
chyba	fejltagelse
chyba	fejl
baby	baby
baby	skat
španielske	spanske
španielske	spansk
španielske	spaniere
povesť	omdømme
povesť	renommé
povesť	anseelse
povesť	ry
povesť	rygte
jonathan	jonathan
informácia	oplysning
informácia	information
informácia	oplysninger
informácia	underretning
kože	skind
kože	huder
kože	gemmer
kože	skjuler
kože	hud
kože	skind
kože	skin
kože	huden
slovak	englændere
slovak	engelske
slovak	engelsk
slovak	english
julien	julien
poznatky	kundskab
poznatky	viden
poznatky	kundskaber
poznatky	kendskab
poste	poste
konferencii	konference
konferencii	konferencen
two	to
pevne	stram
pevne	stramme
pevne	stramt
staroveké	gammelt
staroveké	ældgammel
kúpil	købt
kúpil	købes
kúpil	købte
édouard	édouard
marseille	marseille
marseille	marseille
marseille	marseilles
turistický	turist
guy	fyr
guy	guy
guy	gut
rozhraní	grænseflader
kronika	chronicles
pausanias	pausanias
predné	front
predné	foran
predné	forside
helin	helin
dame	dame
ovplyvnil	påvirkede
ovplyvnil	påvirket
nahradené	afløst
nahradené	erstattet
nahradené	udskiftet
nahradené	udskiftes
nahradené	erstattede
nahradené	erstattet
škótska	whiskey
škótska	scotch
škótska	whisky
škótska	skotte
škótska	skotske
škótska	scottish
škótska	skotsk
wild	vildt
wild	vilde
wild	vildtlevende
wild	wild
wild	vild
prirodzený	naturlige
prirodzený	naturligt
prirodzený	naturlig
prirodzený	natural
clanok	opsummere
clanok	opsummering
hrubý	grov
hrubý	brutto
hrubý	ulækkert
hrubý	fyldig
hrubý	tykt
hrubý	tykke
hrubý	tyk
hrubý	ubehøvlet
hrubý	uforskammet
absolútne	absolut
absolútne	absolut
absolútne	absolutte
absolútne	absolute
hľadanie	søgning
hľadanie	søges
hľadanie	søge
hľadanie	søg
ponuku	budt
ponuku	byd
ponuku	bud
ponuku	tilbyde
ponuku	tilbuddet
ponuku	tilbud
amd	amd
zriadenie	oprettelse
zriadenie	opstilling
zriadenie	etablering
aréne	arena
stáli	stod
stáli	stået
aténach	athen
aténach	athens
party	party
party	fest
party	part
party	parti
spektrum	spektrum
spektrum	frekvenser
ročná	årlig
ročná	årligt
povodia	bækkenet
povodia	bassin
popisuje	beskriver
vlastníctva	ejerskabet
vlastníctva	ejerskab
vlastníctva	ejerforhold
vlastníctva	ejendomsret
gustav	gustav
gustav	gustave
niekoho	nogen
niekoho	nogen
zničená	udslettet
zničená	ødelagt
zničená	tilintetgjort
zničená	destrueret
zničená	sønderknust
zničená	hærget
zničená	ødelagt
zničená	ruineret
zničená	ødelagde
business	forretninger
business	forretning
business	erhvervslivet
business	business
business	virksomhed
neil	neil
zodpovednosť	ansvar
zodpovednosť	erstatningsansvar
zodpovednosť	hæftelse
zodpovednosť	ansvar
zodpovednosť	ansvarsområder
zodpovednosť	ansvar
zodpovednosť	ansvaret
zodpovednosť	ansvarlighed
zodpovednosť	ansvarlighed
rokovania	forhandlinger
rokovania	forhandling
rokovania	forhandler
rokovania	forhandle
rokovania	forhandling
rokovania	forhandlinger
rokovania	forhandlingerne
rýchly	hurtig
rýchly	hurtigt
rýchly	hurtige
rýchly	hurtig
rýchly	hurtigt
rýchly	hurtige
uhlíka	kulstof
uhlíka	kul
uhlíka	carbon
nemocnica	hospital
nemocnica	sygehus
nemocnica	sygehuset
nemocnica	hospitalet
meny	valuta
meny	møntenhed
meny	valutaer
zloženia	sammensætninger
priame	direkte
priame	direct
dôvody	grunde
dôvody	årsager
dôvody	begrundelse
dôvody	begrundelser
dôvody	grunde
dôvody	begrundelser
charlie	charlie
zložený	sammensat
zložený	sammensatte
zložený	sammensat
zložený	sammensatte
krátka	kort
krátka	short
krátka	korte
revue	revy
dieťaťa	barns
dieťaťa	child
dieťaťa	barn
kariet	kort
kariet	cards
kariet	kortspil
kariet	faner
zúčastnila	deltog
zúčastnila	deltaget
zúčastnila	deltog
zúčastnila	deltaget
rýchlejšie	hurtigere
synonymá	synonymer
princa	fyrste
princa	prince
princa	prins
parlamentných	parlamentarisk
parlamentných	parlamentariske
správny	korrekte
správny	korrekt
škótsko	scotland
škótsko	skotland
priemyselné	industrielt
jon	harald
jon	jon
pacientov	patienterne
pacientov	patienter
jasnosť	klarsyn
jasnosť	klarhed
jasnosť	tydelighed
jednoty	sammenhold
jednoty	enhed
manažment	management
manažment	forvaltning
manažment	ledelsen
manažment	ledelse
príchod	ankomsten
príchod	ankomst
príchod	kommer
priniesla	bragt
priniesla	bragte
priniesla	medbragte
vydať	udstedelse
nariadenie	bekendtgørelse
sklon	gradient
sklon	hældning
sklon	tilbøjelighed
sklon	hældning
záštitou	regi
ukončenie	udfyldelse
ukončenie	afslutning
ukončenie	færdiggørelse
ukončenie	fuldførelse
ukončenie	slutning
ukončenie	slutter
ukončenie	ophør
ukončenie	ophævelse
ukončenie	opsigelse
ukončenie	afslutning
verejná	offentlighed
verejná	offentligt
verejná	offentlige
verejná	offentligheden
verejná	offentlig
príčin	årsagssammenhængen
príčin	årsagssammenhæng
príčin	årsager
príčin	årsagerne
celosvetovo	verdensomspændende
celosvetovo	globalt
zložená	sammensat
zložená	sammensat
zložená	sammensatte
židovský	jøde
židovský	jødisk
židovský	jøder
židovský	jødiske
gordon	gordon
magnetické	magnetiske
magnetické	magnetisk
dusík	kvælstof
dusík	nitrogen
ihneď	umiddelbart
ihneď	straks
ihneď	øjeblikkeligt
jako	gerne
jako	like
marse	mars
alternatívne	alternativt
alternatívne	alternativet
alternatívne	alternativt
alternatívne	alternativ
alternatívne	suppleant
alternatívne	alternativt
alternatívne	alternativ
kamil	kamil
odstrániť	fjerne
odstrániť	fjern
odstrániť	slette
odstrániť	slet
teba	du
teba	dig
ťah	flyt
mol	mol
občianstvo	borgerskab
občianstvo	medborgerskab
občianstvo	statsborgerskab
občianstvo	unionsborgerskab
čínska	kinesere
čínska	kineser
čínska	kinesiske
čínska	kinesisk
čínska	kineserne
centrálna	central
centrálna	centralt
xiii	xiii
ľahké	nemt
ľahké	nem
ľahké	let
ľahké	rolig
opatrenia	forholdsregler
opatrenia	forholdsregler
opatrenia	foranstaltninger
silná	kraftfuld
silná	kraftigt
silná	magtfuld
silná	magtfulde
silná	stærkt
silná	kraftigt
silná	stærke
silná	kraftig
silná	stærkt
silná	strong
silná	stærk
atmosféra	atmosfære
atmosféra	stemning
atmosféra	atmosfæren
možný	muligt
možný	mulige
možný	mulig
definuje	definerer
štatút	status
štatút	statussen
štatút	vedtægt
štatút	statutten
štatút	vedtægter
štatút	statut
štatút	vedtægt
štatút	statutter
štatút	vedtægter
štatút	vedtægterne
rangers	rangers
prax	praktikplads
prax	praktik
prax	træning
prax	praksis
prax	øvelse
prax	øv
prax	oplevelse
prax	erfaringer
prax	erfaring
prax	oplev
marco	marco
zálive	kløft
zálive	golf
zálive	golfen
zálive	bugt
zálive	bugten
zálive	bay
lópez	lópez
potter	potter
firiem	firmaer
nebezpečenstvo	fare
nebezpečenstvo	farer
nebezpečenstvo	risici
nebezpečenstvo	farer
nebezpečenstvo	farerne
nebezpečenstvo	fare
nebezpečenstvo	hazard
nebezpečenstvo	risiko
major	majoren
major	major
koncepcie	begreb
koncepcie	koncept
koncepcie	koncepter
koncepcie	begreberne
