から	from
会員	adhesió
リスト	llista
リスト	llistes
トンネル	túnel
トンネル	túnels
チャート	diagrames
チャート	gràfiques
チャート	gràfic
チャート	diagrama
共通	comunes
共通	comú
共通	comuns
ケン	ken
内部	interior
内部	intern
内部	interna
グリーン	green
グリーン	verd
竣工	finalització
竣工	compleció
カール	curl
戦車	tanc
戦車	tancs
スキー	esquí
愛称	sobrenom
愛称	sobrenoms
消滅	lapse
消滅	extinció
再開	reobrir
再開	reprèn
再開	represa
再開	currículum
ミニ	mini
機器	dispositiu
機器	equipaments
機器	equipament
機器	dispositius
プロダクション	producció
スタッフ	personal
いくつか	alguns
いくつか	algunes
プログラム	programa
プログラム	programa
プログラム	programes
アカデミー	academy
アカデミー	academia
アカデミー	acadèmia
アカデミー	acadèmies
司会	moderador
司会	presentador
司会	presentadora
合意	consens
合意	acordats
合意	acordat
合意	pactat
合意	acord
二人	dos
二人	dues
改善	milloren
改善	millorar
改善	millora
文書	document
文書	documents
世代	generació
世代	generacions
ブラジル	brasil
ブラジル	brasiler
ネットワーク	xarxa
ネットワーク	xarxes
審査	revisió
審査	revisa
ダン	dan
ダン	donen
重量	pes
観測	observat
観測	observats
観測	observació
木村	kimura
プレイヤー	reproductor
プレイヤー	jugador
プレイヤー	jugadors
シャー	xah
シャー	xa
河川	riu
河川	rius
クイズ	qüestionari
巨大	enorme
巨大	gegant
伝統	tradició
伝統	tradicions
ナイト	cavaller
ナイト	nit
区分	categoria
命令	instrucció
命令	encàrrecs
命令	comandes
命令	ordres
ジャン	jean
旅行	viatges
旅行	viatge
旅行	trajecte
ルー	lew
ルー	lou
要求	exigències
要求	demandes
一郎	ichiro
後継	successors
少ない	menys
比較	compare
比較	compara
比較	comparar
比較	comparacions
貴族	nobles
貴族	noblesa
向上	milloren
向上	millorar
バトル	batalla
日曜	diumenges
ダンス	dansa
ダンス	ballant
ダンス	ballar
資格	titulacions
資格	titulació
プロデュース	produeixin
プロデュース	produeixen
実現	adonar
実現	realització
実現	concreció
ミサイル	míssils
ミサイル	míssil
セント	cèntims
文章	frase
ルート	rutes
ルート	ruta
ルート	arrel
わずか	lleuger
到着	arribada
到着	arribades
トラ	tiger
トラ	tigre
平和	pau
平和	pacífica
注意	precaució
注意	atenció
ドラゴン	dracs
ドラゴン	dragons
ドラゴン	drac
一度	once
今日	avui
集合	estableix
集合	conjunt
集合	conjunts
コンサート	concert
コンサート	concerts
回転	rotatius
回転	rotació
回転	girar
回転	gira
ロボット	robot
ロボット	robots
歩兵	infanteria
青年	juvenil
青年	jovent
青年	joventut
小惑星	asteroides
小惑星	asteroide
用語	termini
用語	termes
用語	condicions
用語	terminologia
前身	predecessor
前身	predecessors
姉妹	germanes
姉妹	sister
姉妹	germana
小さな	petita
小さな	petites
テン	marten
テン	deu
秘密	secrets
秘密	secret
操作	operacions
操作	funcionament
操作	operació
残り	restant
残り	restants
一致	mistos
一致	partits
一致	coincidències
一致	coincideix
一致	coincidència
適用	aplica
オーストリア	austríac
オーストリア	àustria
イオン	ió
イオン	ions
仲間	camarada
ジャック	jack
ソロ	solo
フィールド	àmbit
フィールド	camp
フィールド	camps
キロ	kilòmetres
キロ	quilo
キロ	kilo
論文	tesi
論文	tesis
諸島	illes
休止	suspensió
休止	pausa
高知	kochi
メキシコ	mexicà
メキシコ	mèxic
フォード	ford
福祉	benestar
属する	pertanyen
レポート	informe
レポート	informant
レポート	informes
要素	elements
要素	element
市町村	municipis
市町村	ajuntaments
市町村	municipi
平日	laborables
平日	feiners
ブラ	sostenidor
地図	mapa
地図	correspondències
地図	maps
地図	mapes
ブリ	bri
違反	incompliment
違反	violacions
違反	ofensa
違反	ofendre
性能	actuació
性能	rendiment
カメラ	càmera
カメラ	càmeres
役割	rol
役割	rols
野村	nomura
十分	prou
十分	suficient
ティー	tee
参議	sangi
改良	millores
改良	millorat
講師	instructors
講師	instructor
ルイ	lluís
ルイ	louis
ルイ	rui
ルイ	louie
曖昧	ambigua
曖昧	ambigu
曖昧	ambigüitat
録音	gravació
録音	enregistrament
サブ	sub
ニッポン	nippon
読み	llegit
読み	llegir
指名	candidatura
冒険	aventura
冒険	aventures
コレクション	cobraments
コレクション	recollida
犯罪	crim
大陸	continent
大陸	continents
画面	pantalla
医師	metge
医師	doctors
医師	metges
医師	metge
医師	doctor
国会	parlament
国会	dieta
インタビュー	entrevista
インタビュー	entrevistes
インタビュー	entrevistant
インタビュー	entrevistar
ワシントン	washington
マガジン	revista
生命	vida
生命	life
執行	execució
コミュニティ	comunitats
コミュニティ	comunitat
弁護士	lletrats
弁護士	advocats
弁護士	advocat
危険	perillós
危険	perillosos
危険	perill
健康	saludables
健康	healthy
健康	sanes
健康	saludable
健康	sanitat
健康	salut
愛媛	ehime
わか	waka
価格	preus
価格	preu
アニメーション	animació
アニメーション	animacions
対立	conflicte
参考	referència
香川	kagawa
カン	kang
工学	enginyeria
工学	dissenyats
母親	mares
母親	mare
ベン	ben
専攻	major
ドア	porta
ドア	portes
数学	matemàtiques
数学	matemàtica
数学	mates
数学	matemàtica
信号	senyals
信号	senyal
ドン	don
ダイレクト	directe
ダイレクト	directa
ダイレクト	direct
ダイレクト	directes
審議	deliberació
あまり	lleugerament
ゴール	objectius
ゴール	objectiu
金融	finances
スウェーデン	suècia
ミス	miss
ミス	senyoreta
ロバート	robert
金沢	kanazawa
周囲	perímetre
動画	vídeo
動画	video
動画	vídeos
わら	palla
広告	anuncis
広告	ads
広告	publicitat
ユダヤ	judea
幕府	bakufu
佐賀	saga
実行	executa
実行	execució
始める	inici
始める	comença
チャンピオン	campió
チャンピオン	campiona
チャンピオン	champion
チャンピオン	champions
チャンピオン	campions
日記	diaris
日記	journal
日記	diari
日記	diari
日記	diaris
有効	habilitat
有効	vàlida
有効	vàlid
フラン	franc
フラン	fran
歌詞	lletres
歌詞	lletra
鎌倉	kamakura
サイ	rinoceront
サイ	rhinos
パワー	potència
パワー	poder
アーティスト	artistes
アーティスト	artista
会館	kaikan
食品	menjar
食品	alimentació
サポート	suport
午後	tarda
ステーション	estació
戦艦	battleship
騎士	cavaller
音声	veu
音声	àudio
音声	discurs
ティン	ting
遺産	patrimoni
権利	drets
トロ	toro
学習	après
学習	aprenentatge
学習	aprèn
学習	aprendre
学習	apreneu
バンク	bank
バンク	banc
スコア	puntuació
スコア	puntuacions
スペース	espais
スペース	espai
四国	shikoku
潜水艦	submarí
潜水艦	submarins
人生	vida
人生	life
大和	yamato
コピー	còpia
コピー	còpies
コピー	exemplars
コピー	copiar
コピー	copiant
エピソード	episodis
エピソード	episodi
空軍	airforce
中山	nakayama
すでに	ja
収容	compromís
収容	detenció
希望	esperances
希望	esperança
三郎	saburo
マリア	maria
航空機	aeronau
航空機	aeronaus
ジェイ	jay
マシン	màquina
練習	pràctica
練習	practicant
ソフトウェア	programari
燃料	combustible
燃料	combustibles
再生	playback
再生	rehabilitació
ウィン	wynn
古い	antic
撤退	retirada
撤退	retirada
領域	àmbit
領域	àrea
司令官	comandant
防御	defensa
防御	defensa
歴代	successius
歴代	successives
天使	àngels
天使	angels
天使	angel
天使	àngel
無料	lliure
無料	gratuït
無料	lliures
教室	aula
教室	aules
ビジネス	negoci
ビジネス	negocis
ジャンプ	salta
ジャンプ	salts
友人	amistat
友人	amic
ソウル	seül
ソウル	ànima
期待	expectativa
期待	expectatives
期待	esperada
期待	esperats
自転車	motos
自転車	bicicletes
自転車	bici
自転車	bicicleta
動き	moviments
銀河	galàxia
困難	dificultat
困難	dificultats
モンスター	monster
モンスター	monstre
供給	abastament
供給	subministrament
アカウント	compte
アカウント	comptes
記憶	memòria
フィルム	film
ロケット	coet
早稲田	waseda
低い	baix
低い	baixes
まとめ	repàs
まとめ	resum
解決	resoldre
兵器	armes
はい	yes
はい	sí
北京	pequín
北京	beijing
引用	citacions
引用	citació
サイド	side
サイド	costat
原則	principis
ラブ	amor
株式	participacions
株式	estoc
株式	stock
信頼	confiar
信頼	confia
信頼	confiança
分析	analitzar
分析	analitzant
分析	anàlisi
収入	ingrés
収入	ingressos
ベルリン	berlin
ベルリン	berlín
流れる	abocat
惑星	planeta
惑星	planetes
同時	simultània
中野	nakano
ルイス	lewis
ルイス	lluís
ルイス	louis
目標	objectius
しばしば	sovint
裁判所	cort
裁判所	tribunal
裁判所	tribunals
計算	càlcul
計算	calcula
計算	calcular
自治	autonomia
バイ	adéu
テスト	test
テスト	prova
テスト	proves
テスト	provant
テスト	assaig
テスト	proves
意識	consciència
意識	conscient
呼称	anomenant
物質	matèria
物質	substància
許可	permís
許可	permetre
許可	permet
許可	permís
許可	permisos
回復	recuperació
回復	recuperant
画家	pintors
画家	pintor
中止	avortar
拡張	prorrogat
拡張	ampliat
拡張	connectors
拡張	extensions
拡張	pròrrogues
拡張	ampliacions
書籍	llibres
大きい	grans
ハート	cor
ハート	hart
メン	homes
治療	teràpia
治療	tractament
固定	corregit
固定	fix
固定	fixes
固定	arreglat
マイケル	michael
観客	espectadors
観客	públic
観客	audiència
観客	auditoris
免許	llicència
装甲	armadura
装甲	armadura
寺院	temple
寺院	temples
占領	ocupació
青春	juvenil
青春	jovent
青春	joventut
佐々木	sasaki
背景	antecedents
背景	fons
比較的	comparativament
比較的	relativament
準備	elaboració
準備	preparació
準備	preparant
準備	prepari
準備	preparar
準備	prepareu
アート	art
規格	estàndards
スイス	suïssa
スイス	suís
除去	eliminació
除去	supressió
除去	eliminació
形状	formes
形状	forma
シアター	theater
シアター	teatre
知事	governadors
知事	governador
崩壊	plega
崩壊	esfondrament
崩壊	decaïment
最新	últimes
キリスト教	christian
キリスト教	cristià
キリスト教	cristianisme
事項	assumptes
交渉	negociació
交渉	negociadora
交渉	negociacions
交渉	negociant
普及	difusió
武田	takeda
マスター	mestre
オール	oar
アナ	ana
アナ	anna
最近	recents
最近	recent
最近	recentment
最近	darrerament
最近	últimament
無期限	indefinit
無期限	indefinida
インターチェンジ	interchange
アウト	out
付属	agrupada
協定	acord
協定	acords
スクール	escola
推定	presumpció
推定	presumeix
山崎	yamasaki
山崎	yamazaki
協議	consulta
吸収	absorbent
吸収	absorció
ダウン	down
前田	maeda
処分	consignació
大佐	coronel
ブック	llibre
遺跡	ruïnes
ケイ	kay
ケイ	kei
中間	intermèdia
中間	intermedi
アクション	acció
アクション	accions
検証	verifica
検証	verificació
検証	verificació
検証	validar
検証	validació
上野	ueno
認識	reconeixement
逮捕	arrest
逮捕	detenció
逮捕	detingut
逮捕	detencions
オフ	apagat
オフ	off
キャラ	chara
金属	metall
金属	metal
金属	metalls
古墳	kofun
古墳	túmul
バラ	roses
バラ	rose
バラ	rosa
拒否	negativa
拒否	denega
拒否	rebutja
戦略	estratègies
戦略	estratègia
ゴールデン	golden
トル	toru
クロス	creu
クロス	cross
興行	actuació
興行	rendiment
スケート	skate
スケート	patins
関数	funció
関数	funcions
負傷	ferits
ルス	luz
ソビエト	soviètic
ソビエト	soviètica
中島	nakajima
ガール	noia
フランク	frank
ハンガリー	hongria
職員	empleat
職員	official
ポート	port
ポート	ports
検査	inspecció
ホワイト	white
ホワイト	blanc
ミックス	mixta
ミックス	mixt
ミックス	mesclat
ミックス	barreja
質問	pregunta
質問	preguntes
閉鎖	tancament
演劇	theater
演劇	teatre
演劇	teatre
言及	mencionant
言及	menció
言及	esmentat
言及	mencions
言及	esmenta
テイ	tay
ギリシャ	grècia
金曜日	divendres
ライフ	vida
ライフ	life
否定	denega
否定	denegació
否定	negació
否定	negation
大使	ambaixador
大使	ambaixadors
広場	quadrat
広場	plaça
ヤング	joves
ヤング	young
ヤング	jove
ヘンリー	enric
ヘンリー	henry
常に	sempre
爆発	explosió
爆発	explosions
売上	vendes
売上	surts
モスクワ	moscou
重複	duplicats
重複	duplicat
重複	duplica
さくら	sakura
概念	concepte
概念	conceptes
パート	part
現存	extant
危機	crisi
かし	kashi
ドライバー	controladors
ドライバー	conductors
ドライバー	xofers
ドライバー	xofer
ドライバー	conductor
裁判	judici
巨人	gegants
巨人	gegant
トーナメント	torneig
エース	as
エース	ace
アクセス	accés
アクセス	accedit
アクセス	accessos
安定	estabilitat
安定	estable
青山	aoyama
調整	ajustos
調整	ajustaments
調整	ajust
調整	ajustament
調整	ajust
調整	ajusta
調整	coordinació
中世	medieval
不足	manca
不足	falta
解釈	interpretacions
解釈	interpretació
岡田	okada
買収	adquisició
プレイ	reprodueix
ビット	bit
ビット	bits
日曜日	diumenges
日曜日	diumenge
注目	destacat
注目	atenció
市川	ichikawa
国王	king
国王	rei
分布	distribució
太田	ota
太田	ōta
パス	camí
パス	camins
パス	passen
パス	passi
パス	pass
ミュージシャン	músic
ミュージシャン	músics
リーダー	lectors
リーダー	manava
リーダー	líder
リーダー	lector
与える	donar
ファイナル	finals
コモ	como
ポルトガル	portugal
高度	altitud
テニス	tennis
次郎	jiro
結合	vincle
結合	lligam
知識	coneixements
知識	coneixement
ライセンス	llicències
ライセンス	llicencies
ライセンス	llicència
ライセンス	llicència
メール	correu
メール	correus
赤い	roig
赤い	vermell
赤い	red
クリア	neteja
クリア	clars
実績	èxits
実績	realitzacions
実績	consecució
実績	assoliment
アリ	formiga
アリ	ant
アリ	ari
アリ	formigues
アリ	alí
アリ	ali
バスケットボール	basquetbol
バスケットボール	bàsquet
繰り返し	repetit
繰り返し	repeteix
繰り返し	repetició
繰り返し	repetint
繰り返し	repetició
新規	nova
新規	nou
新規	noves
閲覧	navega
閲覧	explora
土曜日	dissabte
土曜日	dissabtes
端末	terminal
端末	terminals
トヨタ	toyota
ヤン	jan
事情	circumstàncies
都道府県	prefectures
都道府県	prefectura
都道府県	estat
隊長	capità
悪魔	dimoni
悪魔	devil
悪魔	diable
悪魔	dimoni
規制	regulació
規制	reglament
規制	reglamentació
規制	regulat
オペラ	opera
オペラ	òpera
オペラ	òperes
カイ	kai
みんな	tothom
みんな	nois
ウィー	wee
ディレクター	director
ディレクター	directora
ディレクター	realitzador
判決	sentència
駐車	pàrquing
駐車	aparcament
女王	queen
女王	reina
木曜	dijous
修了	finalització
修了	compleció
合成	sintètic
合成	composició
合成	síntesi
ミン	min
ローズ	rose
ローズ	rosa
数字	nombres
数字	números
提示	presentant
提示	presentat
提示	presentats
上海	shanghai
上海	xangai
侵攻	invasió
侵攻	invasions
国旗	bandera
国旗	banderes
国旗	indicadors
人類	humanitat
現象	fenòmens
現象	fenomen
二つ	dos
二つ	dues
にもかかわらず	malgrat
祭り	festival
祭り	festivals
応援	animant
ジェームズ	james
ジェームズ	jaume
ゴールド	or
ゴールド	gold
社員	empleat
社員	empleats
村上	murakami
エア	aire
エア	air
原子力	nuclear
アイルランド	irlanda
アイルランド	bellvís
ボタン	botons
ボタン	botó
プロフィール	perfil
プロフィール	perfils
仏教	budisme
仏教	budista
ストリート	carrer
ストリート	carrers
強制	coacció
強制	obligatòria
ロス	ross
ボン	bonn
サウンド	so
サウンド	sons
ベトナム	vietnam
世帯	llars
生成	generar
生成	genera
ローカル	localment
ローカル	local
ローカル	locals
境界	fronteres
蒸気	vapor
蒸気	vapor
インチ	polzada
インチ	polzades
体験	experiencia
体験	experiència
区別	distinció
アメリカン	american
アメリカン	americà
ブレーキ	frenada
ブレーキ	fre
ブレーキ	frens
兵士	soldat
兵士	soldats
スタン	stan
解放	alliberament
石油	oli
バレーボール	voleibol
リード	reed
リード	plom
青木	aoki
ゴルフ	golf
坂本	sakamoto
シート	fitxa
シート	làmines
シート	fulls
シート	llençols
ミッション	missió
ミッション	missions
組み合わせ	combinacions
組み合わせ	combinar
組み合わせ	combinació
準決勝	semifinals
人形	nines
人形	dolls
人形	nina
人形	doll
人形	ninot
ミュージカル	musical
大野	ohno
スリー	valldoreix
スリー	tres
現場	escena
エジプト	egypt
エジプト	egipte
プレミアム	premium
近畿	kinki
趣味	hobby
趣味	passatemps
趣味	aficions
将来	futur
授業	lliçons
授業	ensenyaments
授業	lliçó
身体	cos
作者	autors
作者	autor
推薦	recomanació
類似	anàleg
類似	anàloga
スカ	ska
地理	geografia
百万	milions
百万	milió
命名	anomenant
表面	superfície
訪問	visitant
訪問	visiteu
訪問	visita
訪問	visites
合格	superat
フランス語	francès
レット	let
パイロット	pilots
パイロット	pilot
トルコ	turquia
マス	truites
マス	truita
ウクライナ	ucraïna
ディスク	disc
続き	continuació
続き	continuat
続き	continuada
国勢調査	cens
次元	dimensió
シカゴ	chicago
パーソナリティ	personalitat
国籍	nacionalitat
国籍	nacionalitats
称号	títols
称号	títol
敗北	derrota
セン	sen
規則	regles
規則	normes
クラシック	clàssica
クラシック	classic
クラシック	clàssic
車線	carril
車線	carrils
機会	oportunitats
大隊	batalló
キャスター	càstor
新幹線	shinkansen
スカイ	cel
スカイ	sky
ドリーム	somia
ドリーム	somiar
ドリーム	somni
ソニー	sony
ソニー	sonny
ロゴ	logotip
ロゴ	logotips
コア	core
コア	nucli
学期	semestre
古典	classics
古典	clàssics
古典	clàssica
古典	classic
古典	clàssic
大人	adult
大人	adults
ボックス	caixa
ボックス	capsa
ボックス	caixes
神話	mites
神話	mitologia
神話	mite
フィギュア	estatueta
フィギュア	xifres
フィギュア	figures
フィギュア	figura
区画	subdivisió
移住	emigració
柔道	judo
柔道	judoka
支部	subdivisió
支部	sucursal
支部	branca
どこ	on
貿易	comerç
山下	yamashita
挿入	insereix
挿入	inserció
マッチ	mistos
マッチ	partits
マッチ	coincidències
マッチ	coincideix
マッチ	coincidència
空気	aire
空気	air
快速	rapid
譲渡	traspàs
譲渡	transferència
譲渡	trasllat
譲渡	cessió
ピン	pin
上田	ueda
両親	pares
セイ	say
投資	inversió
投資	inversions
ミステリー	misteri
小川	ogawa
大宮	omiya
経過	progrés
経過	transcorregut
後藤	goto
疑問	pregunta
キャンパス	campus
キャンパス	planters
恋人	sweethearts
恋人	nineta
恋人	lovers
恋人	amants
恋人	amant
ノース	nord
ロング	llarga
ロング	llarg
ロング	long
ナショナル	national
ナショナル	nacional
それら	aquelles
それら	aquells
高田	takada
別名	àlies
日立	hitachi
石井	ishii
話題	temàtica
話題	tema
水曜	dimecres
本体	cos
育成	maternals
怪獣	kaiju
怪獣	monster
怪獣	monstre
テキサス	texas
中川	nakagawa
消費	consum
不可能	impossible
ジャズ	jazz
川村	kawamura
利益	lucre
利益	benefici
爆弾	bomba
抵抗	resistència
文芸	literatura
文芸	bungei
側面	aspectes
側面	aspecte
リチャード	ricard
リチャード	richard
日産	nissan
患者	pacients
患者	pacient
カット	tallat
カット	retalla
カット	talla
カット	retallat
離脱	retirada
メタル	metall
メタル	metal
プラス	plus
学年	grau
岡崎	okazaki
相互	mutual
相互	mútues
相互	mútua
相互	mutu
業界	indústria
白い	white
白い	blanc
株主	accionistes
株主	accionista
場面	escenes
場面	escena
リック	rick
書く	escriu
警視	superintendent
ジム	gimnàs
ジム	gym
ジム	jim
メッセージ	missatge
メッセージ	missatges
詩人	poeta
詩人	poetes
顧問	assessor
ランク	rang
オンライン	online
脱退	retirada
三浦	miura
記号	símbols
記号	símbol
記号	signe
記号	signa
記号	signar
変換	transformació
変換	converteix
変換	transformacions
変換	transformada
変換	transformar
変換	transforma
変換	conversió
過程	procés
襲撃	atacat
ヘッド	head
ヘッド	capçal
ヘッド	caps
資産	actius
マリ	maliana
マリ	mari
マリ	mali
手紙	carta
アイテム	elements
単に	simplement
ジン	jin
ジン	gin
小田	oda
北九州	kitakyushu
ダブル	doble
交響曲	simfonia
交響曲	simfonies
平凡	mundà
入力	input
入力	aportació
公表	anunci
公表	publicació
大島	oshima
任意	voluntària
任意	arbitrària
任意	arbitrari
黄金	golden
平安	heian
短い	curt
ハム	hamm
ハム	pernil
ハム	ham
発達	desenvolupament
神経	nervi
ボード	tauler
ボード	junta
ボード	juntes
姿勢	actitud
姿勢	postura
議長	altaveu
スポンサー	patrocinat
スポンサー	patrocinats
スポンサー	patrocinador
スポンサー	padrí
スポンサー	patrocinadors
スポンサー	patrocini
ドイツ語	alemany
気象	weather
メトロ	metro
有限	finit
ボディ	cos
ポケット	butxaca
ポケット	butxaques
ピーター	peter
ピーター	pere
福山	fukuyama
ナレーション	narrar
ヒーロー	heroi
北陸	hokuriku
フロント	front
再建	reconstruir
再建	reconstrucció
再建	reconstruït
ドーム	cúpula
コマ	koma
ブラウン	marró
ブラウン	brown
ブラウン	braun
ブラウン	browne
オス	mascles
オス	masculí
オス	mascle
ニア	nia
国境	frontera
国境	vores
国境	vora
長谷川	hasegawa
リニューアル	renovació
織田	oda
ドライブ	impulsa
イスラエル	israel
試み	intent
クリス	kris
暗殺	atemptat
チャン	chang
チャン	chan
近藤	kondo
斎藤	saito
立候補	candidatura
漢字	kanji
武蔵	musashi
手段	mitjans
特典	gratificacions
分岐	bifurcació
措置	mesures
三井	mitsui
多様	divers
多様	diversa
リオ	rio
ラウンド	ronda
リス	esquirol
リス	rhys
リス	esquirols
ベルギー	bèlgica
ベルギー	belga
循環	circulatori
循環	circulació
上陸	aterratge
西村	nishimura
感染	infecció
地獄	infern
地獄	hell
現実	realitats
現実	realitat
幼稚園	preescolar
若い	joves
若い	young
若い	jove
ブルース	blues
ブルース	blaus
承認	acceptació
承認	acceptar
承認	accepta
承認	aprovació
承認	jó
承認	aprova
フライ	fly
フライ	fry
極めて	extremadament
学ぶ	aprèn
学ぶ	aprendre
学ぶ	apreneu
藤田	fujita
スピード	velocitat
スピード	velocitats
プレス	press
プレス	premsa
阿部	abe
アシスタント	assistent
アシスタント	ajudant
半分	meitat
半分	half
指示	instrucció
指示	instruccions
予想	conjectures
予想	conjectura
答え	resposta
イカ	calamar
定員	capacitat
財政	finances
研究者	investigador
研究者	investigadors
浜松	hamamatsu
カス	cus
カス	cass
意図	intencions
ケーブル	cables
ケーブル	cable
トランス	trans
十字	creu
十字	cross
ハード	hard
ハード	dura
ハード	dur
教皇	papa
任命	designació
任命	cita
任命	nomenament
ドラム	drumming
ドラム	drum
ドラム	tambor
ドラム	tambors
ガラス	vidre
悪い	bad
ヤード	pati
ヤード	iardes
教員	mestra
教員	mestres
教員	professors
教員	docents
教員	professorat
キャリア	carrera
キャリア	portadora
キャリア	transportista
キャリア	carreres
キャリア	curses
足利	ashikaga
月曜日	dilluns
マラソン	marató
マラソン	marathon
恐れ	temor
恐れ	fear
恐れ	por
自宅	domicili
自宅	llar
出発	eixint
単純	simple
単純	senzill
インターナショナル	internacional
インターナショナル	international
インターナショナル	internacionals
コンテ	conte
タル	tal
パック	envasos
パック	puck
パック	envàs
パック	manada
パック	pack
脱出	escapar
脱出	fugida
脱出	fuga
脱出	escape
ターミナル	terminal
サウス	sud
ウェスト	oest
輸入	importació
輸入	importacions
体育館	gimnàs
体育館	gym
ガイド	guia
ガイド	guies
混乱	confusió
混乱	confús
混乱	confós
混乱	confosa
ファースト	primer
ファースト	primera
ファースト	primers
タワー	torre
タワー	tower
聖書	bíblia
絵画	pintura
絵画	pintures
予算	pressupost
予算	pressupostos
ジョー	joe
福田	fukuda
大塚	otsuka
函館	hakodate
ボクシング	boxa
スコットランド	scotland
スコットランド	escòcia
フィリピン	filipines
コート	abric
コート	cort
コート	tribunal
両方	ambdós
両方	ambdues
災害	desastre
災害	catàstrofes
災害	desastres
イヤー	any
マリー	marie
経歴	carrera
北条	hōjō
プール	piscina
社団	associació
社団	association
ショップ	botiga
ショップ	botigues
ショップ	comerços
仮面	màscara
仮面	kamen
タクシー	taxi
相談	consultes
相談	consulta
ウルトラ	ultra
シナリオ	escenaris
楽章	moviment
モンゴル	mongòlia
辞任	renunciat
辞任	dimitit
辞任	renúncia
辞任	dimissió
辞任	dimitir
辞任	renunciar
誘導	inducció
ウッド	fusta
離婚	divorci
離婚	divorciat
スミス	smith
デンマーク	dinamarca
ペン	bolígraf
ペン	ploma
ペン	pen
ペン	llapis
ペン	pens
ペン	corrals
ボーナス	bonus
ボーナス	gratificació
ボーナス	bonificació
豊田	toyota
オフィス	oficines
オフィス	despatx
オフィス	office
オフィス	oficina
キャンペーン	campanyes
キャンペーン	campanya
弟子	deixebles
弟子	deixeble
走る	funcionant
走る	executa
走る	córrer
看護	infermeria
交代	alternant
助手	assistent
助手	ajudant
バラエティ	varietat
編纂	compilació
編纂	recopilatori
最低	mínim
ラス	russ
ラス	ras
ラス	las
権限	autoritat
権限	permisos
クリスマス	nadal
取扱	tramitació
取扱	maneig
ラグビー	rugby
ラグビー	rugbi
マックス	max
マックス	màx
退職	jubilació
退職	retirat
退職	jubilats
退職	jubilat
署名	certificar
署名	certifica
署名	signe
署名	signa
署名	signar
署名	firma
署名	signatura
コーラス	chorus
師範	shihan
ナンバー	número
ナンバー	nombre
小野	ono
黒い	black
黒い	negre
校長	director
集落	assentament
印刷	imprimeix
印刷	impressió
クレジット	crèdits
クレジット	credit
クレジット	crèdit
発音	pronunciat
発音	pronunciada
発音	pronunciació
発音	pronunciar
上部	top
ショッピング	compres
ショッピング	shopping
戻る	esquena
送信	enviament
送信	enviant
送信	presentin
送信	envia
和田	wada
パートナー	soci
パートナー	socis
ポスト	publicació
防止	prevenció
ナイ	nye
しかしながら	tanmateix
保障	garantia
回答	respostes
回答	respostes
回答	resposta
ダイヤモンド	diamond
ダイヤモンド	diamant
ダイヤモンド	diamants
松田	matsuda
デモ	demos
デモ	maquetes
デモ	demostració
デモ	manifestació
デモ	manifestacions
デモ	demostracions
デモ	mobilitzacions
デモ	demostració
デモ	demo
主体	assignatura
主体	subjecte
主体	subjectes
小さい	petita
小さい	petites
司令部	seu
ユーロ	euro
三島	mishima
コール	cole
コール	convocatòria
コール	trucada
ヘル	hel
ヘル	infern
ヘル	hell
平野	plain
平野	hirano
養子	adoptats
養子	adoptat
楽器	instrument
アリス	alice
ラテン	llatí
ツール	eina
ツール	eines
同期	sincronitza
同期	sincronització
同期	sincronitza
司法	judicial
文明	civilització
文明	civilitzacions
選考	selecció
選考	cribratge
屋根	terrat
屋根	teulada
屋根	sostre
ファンタジー	fantasia
合戦	batalles
エドワード	edward
エドワード	eduard
本文	cos
座席	seients
座席	assentaments
座席	seat
座席	seient
騎手	genet
石田	ishida
連携	coordinació
レストラン	restaurants
レストラン	restaurant
クイーン	queen
クイーン	reina
信仰	fe
信仰	creença
ポー	poe
車庫	garatge
難しい	hard
難しい	dura
難しい	dur
難しい	difícil
アマチュア	aficionats
アマチュア	amateur
アマチュア	aficionat
競輪	keirin
アルゼンチン	argentina
アルゼンチン	argentina
アルゼンチン	argentí
シンガポール	singapur
シンガポール	singapore
コンテスト	concursos
コンテスト	competició
コンテスト	competència
コンテスト	concurs
コンテスト	certamen
無人	desatesa
ジェット	jet
故障	fracàs
優先	prioritzar
旅団	brigada
研修	entrenament
研修	formació
みどり	midori
テロ	terrorisme
流行	tendència
流行	fad
起源	origen
起源	orígens
直径	diàmetre
まつり	matsuri
日野	hino
攻略	captura
法学	llei
法学	jurisprudència
パッケージ	paquets
パッケージ	paquet
浦和	urawa
原田	harada
評論家	crítics
評論家	crític
明日	demà
総督	virrei
マイク	mike
火災	incendi
火災	foc
測定	mesura
測定	ronc
測定	mesuraments
測定	mesura
測定	mesurament
フェスティバル	festival
人工	artificial
ファッション	moda
ファッション	fashion
キーボード	teclats
キーボード	teclat
滞在	estada
セブン	set
フィンランド	finlàndia
酵素	enzim
ジャケット	jaqueta
ガル	gal
大輔	daisuke
容量	capacitat
解消	resoldre
著者	autors
著者	autor
家臣	ortodòncia
ノルウェー	noruec
ノルウェー	noruega
温度	temperatura
認可	autoritzar
認可	autorització
認可	autorització
サム	sam
続編	seqüela
改訂	revisada
改訂	revisades
改訂	revisat
改訂	revisions
ライバル	rival
台風	tifó
アナログ	anàleg
アナログ	anàleg
アナログ	analògic
マリオ	mario
保守	conservadorisme
保守	conservador
カレッジ	college
フィリップ	felip
レオ	leo
読む	llegit
読む	llegir
