kategória	kategorya
populárny	popular
populárny	sikat
metre	meters
metre	metro
metre	subway
rak	rak
rak	kanser
obavy	fears
obavy	kinakatakutan
obavy	alalahanin
obavy	aalala
obavy	malasakit
obavy	alalahanin
obavy	concern
cit	cit
frekvencia	dalas
frekvencia	kadalasan
minútu	minuto
register	register
register	pagpapatala
bosna	bosnia
tvoje	iyong
tvoje	your
tvoje	yours
maximum	pinakamataas
coa	coa
cas	cas
cas	cass
prijaté	taken
prijaté	natanggap
prijaté	tinanggap
prijaté	inamin
prijaté	pinagtibay
dno	ibaba
dno	ilalim
američania	amerikano
frederick	frederick
frederick	federico
oheň	fire
oheň	sunog
oheň	apoy
garcía	garcía
zrážky	collision
zrážky	banggaan
zrážky	precipitation
alberto	alberto
russell	russell
kopca	burol
kritici	critics
demokracia	demokrasya
kus	piece
kus	piraso
možná	maaari
možná	posible
možná	possible
možná	maari
možná	posibleng
slávny	famous
slávny	sikat
turbo	turbo
brazílie	brazil
nezávislých	malayang
nezávislých	independent
nezávislých	independents
planétu	planeta
spoločenský	palakaibigan
spoločenský	panlipunan
spoločenský	social
spoločenský	sosyal
postupnosť	sequence
arnold	arnold
naplno	sagad
usporiadané	hagdan
reaguje	tumutugon
reaguje	sasagot
reaguje	tumutugon
harold	harold
studio	studio
černych	chernykh
kódy	codes
podporovať	suportahan
podporovať	support
podporovať	sumusuporta
podporovať	suporta
podporovať	sumuporta
podporovať	sinusuportahan
podporovať	hikayatin
podporovať	hinihikayat
podporovať	manghikayat
akt	act
akt	kikilos
akt	kumilos
sultán	sultan
nepriamo	tuwiran
pápeži	popes
povedomia	kamalayan
modelka	model
urata	urata
občianskeho	civic
uskutočňuje	nagsasagawa
blízkom	gitnang
blízkom	gitna
vlk	lobo
vlk	wolf
volkswagen	volkswagen
chemická	chemical
chemická	kemikal
comba	comba
zur	zur
kongresu	kongreso
lászló	lászló
robot	bot
robot	robot
pevný	solid
zahraničné	foreign
zahraničné	dayuhang
stuttgart	stuttgart
kovy	metal
kovy	metals
hamburg	hamburg
oslobodenie	patawad
oslobodenie	exemption
oslobodenie	paglaya
oslobodenie	liberation
oslobodenie	tulong
oslobodenie	kaluwagan
oslobodenie	relief
bydlisko	resident
bydlisko	residente
bydlisko	paninirahan
bydlisko	residence
bydlisko	tirahan
mag	mag
bobby	bobby
náhodou	sinasadyang
napísali	isinulat
napísali	nakasulat
napísali	sinulat
napísali	naisulat
napísali	sinulat
napísali	wrote
napísali	nagsulat
tiger	tiger
tiger	tigre
nadácie	pundasyon
detaily	detalye
kolektív	collective
automobilový	sasakyan
philippe	philippe
ľad	yelo
ľad	ice
lese	kagubatan
lese	woods
lese	kakahuyan
mostov	tulay
jadrovej	nuclear
odolnosť	paglaban
odolnosť	pagtutol
jay	jay
podobnú	kapareho
podobnú	magkatulad
podobnú	katulad
teórií	theories
záhreb	zagreb
leonardo	leonardo
sľuby	pangako
sľuby	promises
sľuby	nangangako
vertebrata	vertebrata
súčet	sum
súčet	kabuuan
umiestnenia	paglalagay
umiestnenia	paglalagyan
umiestnenia	paglalagyan
umiestnenia	kinalalagyan
umiestnenia	lokasyon
formátu	format
záhrade	hardin
záujmov	interes
derby	derby
robinson	robinson
zubov	ngipin
bela	bela
sierra	sierra
prusko	prussia
portugalský	portuguese
portugalský	portuges
case	case
case	kaso
case	kasong
vlakov	tren
soľ	asin
castle	mangarap
castle	kastilyo
zjednotenie	unification
väzba	binding
väzba	bonding
väzba	kustodiya
väzba	bono
väzba	bond
tradícia	kaugalian
tradícia	tradisyon
nástupcu	successor
aktuálny	current
aktuálny	kasalukuyan
aktuálny	kasalukuyang
aktuálny	topical
katalóg	catalogue
katalóg	katalogo
katalóg	catalog
nelson	nelson
rastú	lumago
rastú	paglaki
rastú	paramihin
sčítanie	census
výklad	interpretation
výklad	interpret
znamenal	sinadya
pozemné	panlupa
pozemné	lupa
pozemné	ground
ondřejov	ondřejov
pohľady	tanawin
pohľady	pagtingin
cestná	daan
zásah	panghihimasok
zásah	pamamagitan
warner	warner
zdravotné	medikal
zdravotné	medical
zdravotné	kalusugan
chybu	pagkakamali
založiť	base
jules	jules
prúdov	streams
komédia	katatawanan
komédia	comedy
watanabe	watanabe
kresťanov	kristiyano
angel	anghel
angel	angel
faktor	factor
faktor	kadahilanan
litva	lithuania
zavraždený	pinaslang
phil	phil
rob	rob
zastúpené	kinakatawan
spôsobujú	causing
výkonný	executive
ponúkol	inaalok
ponúkol	inalok
ponúkol	inaalay
presun	paglilipat
presun	ilipat
presun	transfer
presun	gumalaw
presun	move
presun	ilipat
presun	galawin
presun	lilipat
presun	gumagalaw
presun	paggalaw
presun	kilusan
carter	carter
poistenie	seguro
poistenie	insurance
kroky	hakbang
kroky	steps
kroky	yapak
zmazať	tanggalin
zmazať	burahin
zmazať	delete
bohatý	mayaman
bohatý	rich
bohatý	mayayaman
erich	erich
suchá	tuyo
suchá	tuyong
poddruh	subspecies
slnečná	solar
infraštruktúra	imprastraktura
svetom	mundo
nahrávanie	upload
nahrávanie	pagtatala
nahrávanie	recording
nahrávanie	record
nahrávanie	talaan
nahrávanie	rekord
čítať	mabasa
čítať	nabasa
čítať	basahin
záchranu	pagsagip
záchranu	pagligtas
záchranu	rescue
wood	kahoy
wood	wood
klavirista	pianist
dutiny	cavity
mer	mer
organické	organic
rybníky	ponds
portálu	portal
vyvinuli	evolved
skutočné	real
skutočné	aktwal
skutočné	actual
domény	domain
návštevy	bisita
návštevy	puntahan
návštevy	pagbisita
návštevy	pagbisita
predstaviť	ipakilala
predstaviť	maisip
predstaviť	akala
citát	quote
citát	marks
odborov	unyon
štvrté	ikaapat
štvrté	fourth
vzduchom	makalipad
jonas	jonas
barry	barry
equus	equus
licencie	lisensya
licencie	licence
licencie	licensing
nákladu	cargo
nákladu	karga
budovať	bumuo
budovať	magtayo
hlboké	malalim
hlboké	deep
odhad	tinatantiyang
odhad	tinatayang
odhad	pagtantiya
odhad	tantiya
odhad	pagtatantya
vojnový	digmaan
vojnový	digmaang
folk	katutubong
folk	folk
koalície	samahan
koalície	coalition
charakteristiky	katangian
charakteristiky	tampok
charakteristiky	katangian
briti	british
čínske	intsik
čínske	tsino
čínske	chinese
mama	mama
mama	nanay
mama	nanay
mama	ina
zisku	tubo
zisku	kumikita
zaznamenané	recorded
zaznamenané	naitala
zaznamenané	mapapansin
zaznamenané	noted
zaznamenané	kilala
prepustený	pinakawalan
prepustený	pinalabas
venuša	venus
väzení	bilangguan
centrálne	central
centrálne	gitnang
porážku	pagkatalo
budúci	kasunod
budúci	susunod
budúci	next
harvard	harvard
olympic	olimpiko
olympic	olympic
geometria	heometriya
reprezentácia	representasyon
reprezentácia	pagsasalarawan
priatelia	kaibigan
priatelia	magkaibigan
verše	verses
socialistická	soviet
prince	prinsipe
prince	prince
titan	titan
cook	lutuin
cook	kusinero
diely	parts
diely	biyak
charlotte	charlotte
veciach	usapin
počuť	marinig
počuť	maririnig
počuť	naririnig
matthew	mateo
emanuel	emanuel
oskar	oskar
oskar	oscar
predstavenie	pagtatanghal
predstavenie	pagganap
predstavenie	magpakita
predstavenie	ipakita
predstavenie	pakita
predstavenie	show
vraždy	homicide
vraždy	murder
vraždy	murders
zavedená	nagpakilala
zavedená	pinakilala
zavedená	nagpasimula
zavedená	ipinakilala
ensign	ensign
lisa	lisa
vybrať	pumili
vybrať	pumili
vybrať	piliin
činiteľ	factor
činiteľ	kadahilanan
premenné	variable
premenné	variables
fred	fred
adrian	adrian
štandardy	pamantayan
planéte	planeta
čisté	net
čisté	purong
čisté	pure
čisté	dalisay
čisté	malinis
ukončený	wakasan
súbežne	sabay
súbežne	kahilera
tvrdenia	claims
tvrdenia	paratang
tvrdenia	argumento
alois	alois
súkromný	pribado
súkromný	pribadong
scaleminor	scaleminor
plody	prutas
plody	bunga
plody	fruits
plody	prutas
fórum	forums
fórum	forum
pestovanie	lumalaki
pestovanie	lumalaking
pestovanie	planting
pestovanie	paglilinang
relácia	sesyon
relácia	session
cooper	cooper
nahradená	superseded
nahradená	pinagpalit
nahradená	pinalitan
logiky	lohika
logiky	logic
pohyby	paggalaw
pohyby	moves
pohyby	gumagalaw
slávnosti	festival
terminológia	terminolohiya
bytosti	nilalang
samice	babae
samice	female
súradnice	coordinate
súradnice	mangasiwa
súradnice	coordinate
senátu	senado
grafický	graphical
grafický	maliwanag
grafický	graphic
plukovník	colonel
potomkov	anak
potomkov	descendants
melbourne	melbourne
korunu	korona
agent	ahente
agent	agent
tém	paksa
kapitola	chapter
kapitola	kabanata
železo	bakal
železo	iron
spisy	writings
labe	elbe
konečný	pinal
konečný	pangwakas
konečný	final
konečný	panghuling
efektívne	mabisa
efektívne	epektibo
efektívne	epektibong
efektívne	effective
efektívne	mabisa
najnovšie	kamakailan
najnovšie	recent
najnovšie	pinakabago
najnovšie	pinakabagong
najnovšie	pinakabago
najnovšie	pinakahuling
najnovšie	pinakahuli
najnovšie	latest
poľnohospodárske	agrikultura
podal	kamay
kaplnke	kapilya
sasko	sahonya
modra	blue
modra	bughaw
modra	asul
jadrom	ubod
jadrom	core
papiera	papel
platňa	plate
platňa	plato
spol	associates
hlasovať	boto
hlasovať	bumoto
hlasovať	pagboto
hlasovať	voting
hlasovať	boboto
liverpool	liverpool
opravy	repair
opravy	pagsasaayos
dia	dia
trestné	kriminal
trestné	penal
brigády	brigada
teológia	teolohiya
ľudský	pantao
ľudský	tao
ľudský	makatao
ľudský	human
potrieb	pangangailangan
útek	makatakas
útek	escape
zaťaženie	load
zaťaženie	nilo
tal	tal
sarah	sarah
československo	czechoslovakia
spolupracovať	magtulungan
spolupracovať	makipagtulungan
spolupracovať	magtulungan
vyhlásenia	pahayag
vyhlásenia	anunsyo
sebastian	sebastian
klaus	klaus
obsahujúce	naglalaman
dôsledky	kahihinatnan
váhy	scales
váhy	libra
zámer	intention
hladina	antas
hladina	level
iniciatívy	inisyatiba
mons	mons
empire	imperyo
empire	monggol
vietname	vietnam
piatok	biyernes
štúdiá	studios
používateľ	gumagamit
používateľ	user
made	ginawa
etapy	yugto
pristál	dumapo
rozširuje	pinapalawak
rozširuje	nagpalawak
rozširuje	expands
osád	settlements
žltý	dilaw
žltý	yellow
abd	abd
odmietli	tumanggi
odmietli	tinanggihan
jamie	jamie
náčelník	chief
náčelník	hepe
sociálny	panlipunan
sociálny	social
sociálny	sosyal
porto	porto
rozdielne	ibang
rozdielne	ebolusyong
deutsche	deutsche
adresu	tirahan
adresu	address
rumunský	romanian
lebky	bungo
priemyselná	industrial
priemyselná	industriyal
uhlie	uling
uhlie	uling
uhlie	charcoal
abeceda	alpabeto
komédie	katatawanan
komédie	comedy
vrh	tuta
vrh	biik
kopa	tumpok
kopa	pagtira
kopa	buntong
duchovné	espirituwal
duchovné	spiritual
extra	dagdag
extra	extra
udržanie	pagpapanatili
snahu	effort
snahu	pagsisikap
nárok	claim
nárok	paghahabol
nárok	angkinin
chýb	pagkakamali
chýb	bugs
medi	tanso
pokryté	sakop
poskytnúť	ibigay
zavedený	nagpakilala
zavedený	pinakilala
zavedený	nagpasimula
zavedený	ipinakilala
archeológ	archaeologist
organizmus	organismo
junior	junior
životy	buhay
životy	lives
životy	nakatira
frekvencie	dalas
frekvencie	kadalasan
autobus	bus
výrobcu	producer
výrobcu	tagagawa
výrobcu	gumagawa
tisícročia	milenyo
tisícročia	millennium
prednášky	lektura
prednášky	lecture
prednášky	panayam
ulrich	ulrich
akademický	akademikong
návrhov	mungkahi
praktické	praktikal
počasie	panahon
trio	trio
skúsenosť	maranasan
skúsenosť	karanasan
najmladší	bunso
sklo	baso
sklo	salamin
sklo	pampalaki
preložené	isinalin
disciplíne	disiplina
wwe	wwe
elektrických	electrical
elektrických	electric
family	kapamilya
family	pamilya
operáciu	surgery
operáciu	operasyon
vzdialený	malayo
vzdialený	remote
naučil	natutunan
naučil	natuto
naučil	tinuturuan
naučil	itinuro
naučil	tinuruan
naučil	nagturo
dmitrij	dmitri
pohlavia	kasarian
pohlavia	sexes
pohlavia	pakikipagtalik
pohlavia	sex
wars	wars
dallas	dallas
karibiku	caribbean
broughton	broughton
timeaxis	timeaxis
zrýchlenie	akselerasyon
core	ubod
core	core
paralelne	kahilera
lipa	lipa
challenger	challenger
bytov	bytes
centrálny	central
centrálny	gitnang
rodičmi	parents
rodičmi	magulang
eddie	eddie
ross	ross
média	media
média	midya
fritz	fritz
afganistane	afghanistan
prístupné	mapupuntahan
rádia	radio
rádia	radyo
afrických	aprikano
afrických	african
terminál	terminal
memoriam	memoriam
konstantin	konstantin
výstupy	kalalabasan
bruins	bruins
armstrong	armstrong
lekára	physician
lekára	doktor
lekára	doctor
rukopis	manuskrito
shoemaker	shoemaker
projektom	proyekto
prózy	tuluyan
margaret	margaret
samostatnú	standalone
pridáva	naidagdag
pridáva	idinadagdag
pridáva	nadagdag
nebezpečné	mapanganib
pristáli	dumapo
škótsku	scotland
škótsku	scotch
berkeley	berkeley
outline	plot
outline	outline
venovaná	nakatutok
venovaná	dedikado
bočné	patagilid
platnosť	valid
platnosť	bisang
platnosť	validity
platnosť	bisa
child	anak
child	bata
zostať	lumalayo
zostať	mananatiling
zostať	manatili
zostať	manatiling
zostať	stay
polo	polo
sporné	contentious
sporné	nasuri
sporné	tumutol
neba	heaven
neba	kalangitan
neba	langit
baktérie	bacteria
baktérie	germs
main	pangunahing
main	pangunahin
grafika	artwork
grafika	graphics
estónsko	estonia
sodný	sodium
médium	media
médium	midya
médium	psychic
médium	katamtaman
úteku	runaway
geometrie	heometriya
zachránil	save
pravdepodobnosť	odds
pravdepodobnosť	probabilidad
guide	patnubay
guide	gabay
airbus	airbus
komentár	comment
komentár	comments
neskoro	late
neskoro	huli
dokázať	patunayan
vybraný	pinili
vybraný	napili
vybraný	pinili
vybraný	piling
zvon	bell
kult	kargo
kult	kulto
usb	usb
veží	towers
tajne	palihim
reedy	reedy
dodáva	naghahatid
dodáva	naidagdag
dodáva	idinadagdag
dodáva	nadagdag
dodáva	ibinigay
unit	yunit
unit	unit
belfort	belfort
príbuzných	relatives
príbuzných	kamaganak
polomer	radius
nákladné	mahal
nákladné	kargada
nákladné	kargamento
nechce	gustong
užitočné	makatutulong
užitočné	nakatulong
užitočné	nakakatulong
športovcov	athlete
športovcov	atleta
dos	dos
plemena	lahi
otázok	katanungan
otázok	tanong
širokú	malawak
širokú	malapad
buffalo	kalabaw
chemickej	chemical
chemickej	kemikal
špecifikácie	detalye
obnoviť	reset
obnoviť	ibalik
obnoviť	ipagpatuloy
obnoviť	ituloy
obnoviť	itutuloy
ueda	ueda
vodiča	driver
vodiča	drayber
vajíčka	itlog
zavedené	nagpakilala
zavedené	pinakilala
zavedené	nagpasimula
zavedené	ipinakilala
zavedené	ipinatupad
odborník	dalubhasa
odborník	expert
odborník	eksperto
odborník	espesyalista
bordeaux	burdeos
sietí	nets
matematické	matematikal
magazín	magazine
magazín	magasin
hrdinovia	heroes
bloky	blocks
táborov	kampo
predkov	ancestral
guinea	guinea
ralph	ralph
dáma	lady
populárna	popular
populárna	sikat
drámy	drama
pavilón	pavilion
hospodárska	ekonomiya
hospodárska	economic
hodnotenia	review
hodnotenia	rating
hodnotenia	ratings
robotník	manggagawa
premena	conversion
premena	pagkakamali
premena	pagbabagong
premena	transformation
vyriešiť	lutasin
mobile	cellphone
živí	feeds
živí	buhay
pietro	pietro
roland	roland
spracovania	pinoproseso
spracovania	pagpoproseso
spracovania	processing
spracovania	pagproseso
výslovnosť	pagbigkas
výslovnosť	bigkas
vydávanie	issuing
vydávanie	isyu
vydávanie	issue
vydávanie	problema
vydávanie	paglalathala
vydávanie	publishing
autorka	author
politikov	pulitiko
uzavretá	kalakip
uzavretá	nakasara
uzavretá	sarado
uzavretá	saradong
jeruzalem	herusalem
jeruzalem	jerusalem
stôp	talampakan
stôp	paa
stôp	track
stôp	bakas
kennedy	kennedy
pilotov	pilots
odráža	naaninag
spoločná	dugtong
spoločná	pinagsamang
dolu	down
dolu	pababa
progress	progreso
obľúbené	favourite
obľúbené	popular
obľúbené	sikat
obľúbené	paborito
obľúbené	favorite
obľúbené	paborito
kino	kino
kino	sinehan
kino	cinema
značku	tatak
bomba	bomba
aplikácia	aplikasyon
aplikácia	app
vyšetrenie	pagsusulit
ázijské	asyano
ázijské	asian
zástupcu	deputy
štandardný	default
štandardný	pamantayan
štandardný	karaniwang
štandardný	standard
psychológie	sikolohiya
zameranie	nakatuon
zameranie	pagtuon
zameranie	focus
zameranie	tuon
meter	metro
meter	meter
príbehov	tales
príbehov	kuwento
jevgenij	yevgeny
pozor	ingat
pozor	maingat
pozor	atensyon
pozor	pansin
podrobnosti	detalye
podrobnosti	detalye
obnovenie	pagpapanumbalik
obnovenie	renewal
metódu	paraan
malta	malta
malta	mehiko
uzol	node
uzol	buhol
prednosť	priority
prednosť	prayoridad
prednosť	kagustuhan
prednosť	precedence
ean	ean
káder	ayatollah
menšiny	minorities
prietok	daloy
striedavo	alternating
prevzaté	taken
mŕtvy	patay
vyrábali	manufactured
vyrábali	panindang
leonard	leonard
algoritmus	algorithm
ovládanie	kontrol
ovládanie	kontrolin
ovládanie	pagkontrol
ovládanie	kinokontrol
strieborná	pilak
strieborná	silver
vchod	pasukan
niesol	dala
popravený	naisakatuparan
bel	bel
neoficiálne	unofficial
chicagu	chicago
tvoj	iyong
tvoj	your
tvoj	yours
sekundárne	pangalawang
skok	tumalon
zoskupenie	kumpol
zoskupenie	cluster
gnu	gnu
obmedzenia	paghihigpit
obmedzenia	limitasyon
obmedzenia	limitasyon
reakciu	reaksyon
reakciu	reaction
tisíce	libo
nezahŕňa	excludes
pec	pugon
pec	hurno
pec	hurno
pec	pec
testovanie	pagsubok
testovanie	testing
testovanie	sinusubukan
original	orihinal
ekvivalent	katumbas
ekvivalent	equivalent
formáte	format
kapitánom	captain
kapitánom	kapitan
kapitánom	kapitana
bejzbal	baseball
križovatky	kanto
križovatky	junction
križovatky	crossroads
hollywood	hollywood
obchodník	negosyante
vegas	vegas
rekonštrukcie	tatag
ken	ken
chaos	nagkagulo
chaos	kaguluhan
viacej	pa
viacej	pang
schneider	schneider
collins	collins
vysielač	transmitter
nominácie	nominations
chýbajú	nawawala
chýbajú	kulang
alba	alba
sledovanie	pagsubaybay
sledovanie	pagmamanman
sledovanie	pagsubaybay
sledovanie	pagbabantay
sledovanie	subaybayan
sledovanie	sundan
scénu	pinangyarihan
scénu	eksena
scénu	tanawin
bohatstvo	fortune
bohatstvo	yaman
titulok	headline
titulok	caption
titulok	paliwanag
titulok	titulo
titulok	pamagat
titulok	title
ovocie	prutas
ovocie	bunga
ovocie	fruits
ovocie	prutas
kaneda	kaneda
observatórium	obserbatoryo
proste	lng
proste	nalang
proste	basta
minca	barya
minca	coin
označiť	tag
označiť	mark
videli	seen
videli	nakita
videli	saw
videli	nakita
baptiste	baptiste
náboženská	relihiyoso
nápad	idea
nápad	ideya
morgan	morgan
albánska	albanian
albánska	albanya
albánska	albania
hovoril	sinasalita
hovoril	nakausap
hovoril	kinausap
hovoril	nagsalita
navrhnutá	pagkakagawa
navrhnutá	dinisenyo
navrhnutá	idinisenyo
miestnosť	silid
miestnosť	kuwarto
miestnosť	kwarto
letel	lumipad
zásob	imbentaryo
zásob	inventory
zásob	sapi
zásob	stock
hole	butas
dateformat	dateformat
brothers	brothers
vládcu	ruler
monika	monica
ovplyvnená	naaapektuhan
ovplyvnená	naapektuhan
ovplyvnená	nadamay
ovplyvnená	affected
ovplyvnená	apektado
ovplyvnená	maaapektuhan
presnosť	precision
presnosť	kawastuhan
jam	jam
komplexné	complex
komplexné	kumplikadong
komplexné	komplikadong
komplexné	masalimuot
uložená	save
turecký	turko
zemetrasenie	lumindol
zemetrasenie	lindol
zemetrasenie	paglindol
zemetrasenie	quake
zemetrasenie	lindol
zemetrasenie	paglindol
pochopiť	maunawaan
pochopiť	intindihin
pochopiť	naiintindihan
pochopiť	maintindihan
pochopiť	intindi
pochopiť	unawa
zväzkov	pinagsasama
efekty	effects
efekty	epekto
plošina	platform
plošina	plataporma
plošina	plateau
myslel	inakala
myslel	akala
myslel	naisip
myslel	kala
myslel	iniisip
obmedzená	limitado
obmedzená	limitadong
obmedzená	limited
obmedzená	nililimitahan
obmedzená	limitado
obmedzená	nilimitahan
uverejnil	nagpaskil
beck	beck
obchody	tindahan
obchody	negosyong
obchody	negosyo
obchody	trades
obchody	trato
obchody	deal
realizácia	pagpapatupad
realizácia	katuparan
realizácia	pagpapatupad
kriticky	critically
zachrániť	pol
zachrániť	save
zachrániť	pagsagip
zachrániť	pagligtas
zachrániť	rescue
pohrebu	libing
zvukové	naririnig
rozpad	disintegration
rozpad	decay
apoštolov	apostol
houston	houston
slabé	mahina
pearl	pearl
pearl	perlas
priemerne	karaniwan
alignbars	alignbars
presadiť	ipatupad
kolesá	gulong
uzavretý	kalakip
prichádzajú	makakarating
mississippi	mississippi
zajatcov	pinalaya
blog	blog
samec	male
samec	lalaki
ramená	balikat
ramená	arms
ramená	armas
plní	gumaganap
libreto	libretto
western	kanluranin
western	western
vedené	guided
vedené	ginagabayan
špecifický	tukoy
špecifický	tiyak
špecifický	partikular
trvalé	matibay
trvalé	permanente
trvalé	permanent
trvalé	panghabang
trvalé	pangmatagalang
baňa	akin
baňa	mine
gilbert	gilbert
double	dobleng
double	double
double	doble
dakota	dakota
očí	mata
vrstvu	patong
baker	baker
utiekol	tumatakas
utiekol	nakalabas
mini	mini
pracovníci	manggagawa
kolumbii	colombia
zoskupenia	kumpol
zoskupenia	cluster
zoskupenia	clusters
ovplyvnené	naaapektuhan
ovplyvnené	naapektuhan
ovplyvnené	nadamay
ovplyvnené	affected
ovplyvnené	apektado
ovplyvnené	maaapektuhan
kansas	kansas
ľudská	pantao
ľudská	tao
ľudská	makatao
ľudská	human
šťastný	masaya
trek	trek
breh	shore
breh	baybayin
mladí	bata
povinný	sapilitan
povinný	sapilitan
graz	graz
krásne	ganda
krásne	maganda
krásne	lovely
známky	stamps
známky	grades
známky	grado
rektor	rector
predal	nabenta
predal	nabili
obor	giant
obor	higante
prekonať	malampasan
prekonať	nagtagumpay
prekonať	overcome
predpokladu	palagay
prezidentských	presidential
ira	ira
brániť	ipagtanggol
bohatá	mayaman
bohatá	rich
bohatá	mayayaman
turecká	turko
site	site
martín	martín
maxim	maxim
príbuzné	relatives
príbuzné	kamaganak
príbuzné	kaugnayan
príbuzné	kaugnay
súrodenci	magkakapatid
súrodenci	magkapatid
súrodenci	kapatid
primátor	alkalde
primátor	mayor
jordan	jordan
rozpočet	badyet
rozpočet	budget
philipp	philipp
franklin	franklin
batérie	baterya
academia	academia
knižnici	aklatan
knižnici	library
zriadené	itinatag
backgroundcolors	backgroundcolors
alkoholu	alak
alkoholu	alkohol
maría	maría
dublin	dublin
veronika	veronica
rom	rom
terry	terry
výmenu	palitan
výmenu	palit
okolnosti	pangyayari
vianoce	pasko
vianoce	christmas
zaútočili	sinugod
zaútočili	umatake
predpoklad	palagay
predpoklad	hipotesis
predpoklad	palagay
pokoj	katahimikan
pokoj	peace
pokoj	kapayapaan
pokoj	mahinahon
pokoj	kalmado
atentát	asasinasyon
bonaparte	bonaparte
plánovaná	binalak
aspekty	aspeto
pacienta	pasyente
borngen	börngen
letiská	airports
odmietla	tumanggi
odmietla	tinanggihan
matke	nanay
matke	ina
kollár	kollár
diamond	diamond
diamond	brilyante
zajatí	captive
hrobky	puntod
hrobky	libingan
hrobky	tombs
jadrová	nuclear
realizovať	ipatupad
kľúčové	susi
kľúčové	key
desaťročia	dekada
grace	grace
grace	biyaya
cestoval	dumayo
cestoval	bumiyahe
kartu	tab
kartu	card
dana	dana
edgar	edgar
stuart	stuart
dokazuje	nagpapatunay
zákone	tipan
kitami	kitami
toulouse	toulouse
bowell	bowell
tokov	daloy
tokov	umaagos
tokov	lumilitaw
urán	uranyo
urán	urano
čeľustnatce	gnathostomata
strecha	rooftop
strecha	bubong
utiecť	nakatakas
utiecť	tumakas
utiecť	makatakas
utiecť	escape
nížina	lowland
danny	danny
obyvateľom	naninirahan
obyvateľom	residente
magic	salamangka
magic	magic
materskej	pagbubuntis
materskej	magulang
bonus	bonus
náhrada	compensation
náhrada	sweldo
náhrada	kapalit
dominika	dominique
dominika	ehipto
dominika	dominica
autorských	copyright
marcela	marcel
marcela	marcela
jakob	jakob
dostupná	available
dostupná	magagamit
dostupná	makukuha
obmedzenie	pagbabawal
obmedzenie	limitasyon
obmedzenie	limitasyon
obmedzenie	limitahan
obmedzenie	constraint
true	totoo
true	true
topenia	melting
topenia	natutunaw
nariadenia	regulasyon
nariadenia	regulasyon
moru	seaside
sedan	sedan
als	als
pobočky	sanga
pobočky	sangay
kritiku	kritika
téme	paksa
meč	tabak
meč	espada
meč	sword
chad	chad
inštitúcia	institusyon
federálny	federal
federálny	pederal
zistí	nagtanggal
nádeje	aasa
externý	panlabas
voyager	voyager
zeus	zeus
experimentálne	ekonomiks
ostro	mahigpit
ostro	matalim
ostro	pagkagising
mních	monk
roh	kanto
roh	sulok
roh	sungay
všimol	mapansin
všimol	napansin
povolené	pinapagana
povolené	pinagana
povolené	pinahintulutan
povolené	pinahintulutan
povolené	pinayagan
povolené	pinapayagang
povolené	pinapayagan
povolené	pinahihintulutang
jedenásť	labing
magnus	magnus
epizódy	episodes
dočasné	pansamantala
dočasné	probisyonal
objavovať	galugarin
objavovať	tumuklas
objavovať	explore
objavovať	siyasatin
objavovať	tuklasin
objavovať	tuklasin
objavovať	tumuklas
objavovať	matuklasan
objavovať	natuklasan
stúpa	pagsikat
stúpa	sumisikat
stúpa	rising
potraviny	groserya
potraviny	pagkain
očami	mata
reinmuth	reinmuth
kategóriu	kategorya
spomienky	alaala
ťažkosti	nahirapan
edmund	edmund
protest	protesta
graham	graham
riadené	pinamamahalaan
riadené	pinamamahalaang
riadené	guided
riadené	ginagabayan
riadené	kinokontrol
riadené	kontrolado
poškodený	nasira
zadný	hulihan
isto	sure
isto	tiyak
existujúcich	umiiral
radosť	tuwa
radosť	galak
radosť	joy
radosť	tuwa
radosť	kasiyahan
elektróny	electrons
hus	goose
hus	hus
facebook	facebook
štandardná	default
prístupná	mapupuntahan
správna	tama
správna	correct
správna	itama
sála	hall
sála	ballroom
sála	awditoryum
odkazuje	tumutukoy
stretáva	nakakatugon
stretáva	meets
auta	kotse
auta	sasakyan
krk	leeg
magyar	magyar
prach	alikabok
nadácia	pundasyong
nadácia	foundation
nadácia	pundasyon
výmeny	pagpapalitan
colin	colin
pocity	nadarama
pocity	damdamin
pocity	feelings
werner	werner
ľahký	liwanag
ľahký	magaan
ľahký	ilaw
salzburg	salzburg
africké	aprikano
africké	african
vrtuľník	helicopter
dcér	daughters
zložité	nakakalito
zložité	complex
zložité	kumplikadong
zložité	komplikadong
zložité	masalimuot
zložité	komplikado
zložité	kumplikado
zložité	mahirap
panva	balakang
advokát	abugado
advokát	attorney
advokát	tagapagtanggol
advokát	counsel
advokát	abugado
advokát	abogado
existujúce	umiiral
ťažšie	harder
zaujímavý	interesting
zaujímavý	interesante
odborníci	eksperto
oceľ	bakal
oceľ	steel
oceľ	asero
dokopy	sama
dokopy	magkasama
skúmanie	exploring
skúmanie	imbestigasyon
skúmanie	pagsisiyasat
skúmanie	pagsusulit
vták	ibon
roberto	roberto
zriedka	bihira
zriedka	madalang
zriedka	bihira
pól	pole
pól	poste
štvornožce	tetrapoda
brusel	brussels
významnosť	kaugnayan
reťazec	string
reťazec	kadena
reťazec	chain
rozvíja	develops
zomreli	namatay
pripraviť	ihanda
pripraviť	maghanda
sľub	pangako
sľub	promise
vhodná	naaangkop
vhodná	angkop
vhodná	angkop
barrett	barrett
saxofón	saxophone
metallica	metallica
produkuje	produces
apr	abr
