категория	類別
източно	東部
източно	東方
източно	東區
източно	東方
източно	東部
сити	城市
сити	市
сити	城
любов	戀愛
любов	愛
любов	love
любов	愛情
методи	方法
галерия	畫廊
камък	stone
камък	石
камък	斯通
камък	石頭
камък	岩
камък	岩石
камък	石頭
камък	rock
камък	搖滾
църкви	教會
църкви	教堂
древен	古代
древен	古老
блокиране	阻擋
блокиране	區塊
блокиране	block
народни	民謠
народни	民間
народни	民俗
мюнхен	慕尼黑
квартал	鄰里
квартал	鄰里
конго	剛果
открито	室外
открито	戶外
защитата	辯護
защитата	國防
защитата	防禦
защитата	防守
защитата	防衛
лекар	內科醫生
лекар	醫師
лекар	醫生
лекар	博士
крепостта	堡壘
крепостта	要塞
емил	emile
женен	已婚
играта	game
играта	比賽
играта	博弈
играта	遊戲
промяна	改變
промяна	更改
промяна	變更
промяна	變
собственост	擁有
собственост	地產
собственост	屬性
собственост	財產
собственост	物業
собственост	所有權
собственост	擁有權
хенри	亨利
хенри	henry
жените	婦女
жените	女性
специални	特別
независимост	獨立
транспорт	運輸
транспорт	交通
транспорт	運輸
транспорт	交通
правила	規則
правила	細則
ван	貨車
ван	梵
ван	範
линии	線條
линии	線
омъжена	已婚
трудно	難
трудно	硬
трудно	辛苦
трудно	困難
трудно	難
трудно	艱難
номинация	提名
средната	中位數
изглежда	看起來
шумен	大聲
корпус	赫爾
корпус	船體
участък	組織
конгрес	國會
лице	臉
лице	臉部
художници	畫家
художници	藝術家
художници	藝人
машини	機械
машини	機器
оръжие	武器
оръжие	兵器
оръжие	武器
оръжие	兵器
оръжие	槍支
оръжие	槍
оръжие	炮
оръжие	軍火
нидерландия	荷蘭
съединени	加入
паша	放牧
гара	站
гара	車站
размер	大小
размер	體積
размер	尺寸
малките	小熊
споменава	提及
споменава	mentions
количество	金額
количество	款額
количество	數額
количество	數量
количество	量
брега	岸上
брега	岸
брега	岸邊
брега	海岸
снимка	照片
снимка	圖片
снимка	像片
снимка	照片
снимка	像片
снимка	照片
басейн	盆地
басейн	海盆
басейн	流域
басейн	盆
басейн	撞球
басейн	池
басейн	游泳池
басейн	泳池
бас	低音
бас	bass
бял	white
бял	白
бял	白色
оръдия	大炮
оръдия	砲
оръдия	大砲
оръдия	炮
етнически	族裔
виктор	viktor
виктор	victor
освобождението	解放
дърво	木
дърво	木材
дърво	wood
дърво	木頭
дърво	樹
дърво	樹木
граждани	市民
граждани	公民
граждани	國民
върха	頂
върха	top
върха	頂端
върха	熱門
върха	最高
поредица	系列
поредица	序列
поредица	數列
поредица	順序
членовете	成員
фаза	階段
високи	高
високи	高
високи	高大
документи	論文
храна	糧食
храна	食品
храна	食物
храна	餐
храна	飯
имената	人名
имената	名稱
имената	姓名
вашингтон	華盛頓
глобус	全球
глобус	環球
хан	可汗
хан	大汗
хан	khan
хан	汗
хан	韓
хан	漢
хан	han
използвана	使用
библиография	書目
бригада	旅
важни	重要
графство	郡
графство	縣
изследователи	探險家
изследователи	研究者
неща	事情
езера	湖泊
принцип	原則
принцип	原理
проекти	項目
медицина	藥品
медицина	藥物
медицина	醫學
медицина	藥
медицина	醫藥
иран	伊朗
приятел	朋友
приятел	好友
войска	部隊
наследник	繼承人
наследник	繼任者
наследник	繼任
поезия	詩
поезия	詩歌
бяла	white
бяла	白
бяла	白色
функции	功能
функции	職能
функции	函數
функции	函數
герб	gerb
герб	國徽
племена	部族
племена	部落
руска	俄語
руска	俄文
журналист	記者
дворец	皇宮
дворец	宮殿
дворец	王宮
дворец	宮廷
дворец	宮
географски	地理
норвегия	挪威
лос	麋鹿
лос	麋鹿
виетнам	越南
зала	廳
зала	霍爾
зала	大廳
зала	hall
арабски	阿拉伯
арабски	阿拉伯文
арабски	阿拉伯語
пътища	公路
пътища	道路
пътища	路線
пътища	路徑
пътища	途徑
пътища	小徑
пътища	路徑
латински	拉丁
латински	拉丁文
мост	橋
мост	艦橋
мост	大橋
мост	橋梁
мост	橋牌
активност	動態
активност	活動
лейтенант	中尉
западно	西邊
западно	西
западно	西方
западно	西部
епизод	插曲
епизод	集
деление	組織
есента	秋季
есента	秋天
есента	秋
есента	秋季
есента	秋天
есента	跌倒
западните	西方
западните	西部
перу	秘魯
фестивал	節
фестивал	節慶
фестивал	節日
управител	管理者
управител	經理人
управител	經理
управител	省長
управител	總督
управител	州長
северен	北方
северен	北部
важна	重要
пилот	試點
пилот	飛行員
пилот	駕駛員
играят	玩
играят	播放
двигател	引擎
двигател	發動機
двигател	馬達
двигател	發動機
двигател	電機
събор	會眾
музиканти	樂手
бизнес	企業
бизнес	業務
бизнес	商業
бизнес	商務
орган	權威
орган	器官
орган	風琴
убити	被殺
интервю	面試
интервю	面談
интервю	約談
интервю	採訪
интервю	訪談
избрана	選取
антон	安東
антон	anton
стар	老
стар	舊的
стар	舊
стар	老了
стар	starr
пролетта	春
пролетта	春秋
пролетта	春天
пролетта	彈簧
пролетта	春季
планини	山
планини	山脈
планини	山區
сравнение	對比
сравнение	比較
сравнение	比較
бира	啤酒
художествена	藝術
позиции	職位
позиции	項目
сътрудничество	協作
сътрудничество	合作
сътрудничество	合作
щаб	總部
ръка	手臂
ръка	臂
ръка	胳膊
ръка	手
ричард	理查
ричард	richard
песните	歌曲
песните	歌
текстове	歌詞
седмици	星期
седмици	周
седмици	週數
изградена	建
изградена	內建
драма	電視劇
драма	劇情
драма	戲劇
драма	劇
архитектура	結構
архитектура	架構
архитектура	建築
владетел	尺子
владетел	統治者
христос	christos
христос	基督
власти	當局
указ	法令
указ	政令
указ	法令
указ	政令
повод	場合
тегло	重量
тегло	體重
тегло	份量
старши	資深
японски	日本人
японски	日文
тома	托馬斯
тома	thomas
местни	當地
местни	局部
местни	本地
местни	原生
внимание	注意
внимание	注意力
глас	語音
глас	嗓子
глас	聲音
погребан	埋
погребан	埋葬
луис	lewis
луис	luis
луис	louis
луис	路易
луис	路易斯
учен	科學家
учен	學人
учен	狀元
учен	學者
оскар	oscar
крайбрежие	海岸線
крайбрежие	沿海
крайбрежие	沿岸
крайбрежие	海岸線
крайбрежие	海岸
певец	singer
певец	歌手
наса	nasa
търговия	商務
търговия	商業
търговия	買賣
търговия	貿易
търговия	交易
търговия	貿易
кара	kara
кара	cara
дания	丹麥
елемент	項目
елемент	元件
елемент	元素
елемент	元件
елемент	要件
програми	方案
програми	方案
програми	程式
конфликт	衝突
запазени	預留
запазени	保留
мнение	意見
мнение	評論
мнение	意見
мнение	意見
осем	八個
осем	八
югоизточна	東南
югоизточна	東南
метод	法
метод	方法
метод	辦法
метод	方式
династията	朝代
династията	王朝
институции	機構
резултати	成果
резултати	結果
фердинанд	ferdinand
къщата	屋
къщата	房屋
къщата	房子
празник	假期
празник	holiday
празник	假日
празник	度假
празник	節日
празник	宴會
празник	盛宴
празник	慶典
празник	慶祝
княжество	公國
империята	帝國
устройство	裝置
консули	領事
символ	象徵
символ	符號
прекарва	花費
отдел	部門
млади	年輕
млади	young
свобода	自由
свобода	自由
краля	國王
краля	king
краля	王
градовете	城鎮
градовете	城市
евро	歐元
евро	eur
евро	歐元
евро	歐元
сирия	敘利亞
обновяване	升級
обновяване	提升
обновяване	更新
дял	切
дял	削減
дял	剪
дял	割
дял	共用
дял	共享
дял	分享
дял	share
дял	標題
самолети	飛機
издания	版本
значимост	關聯性
значимост	重要
значимост	重要性
физика	物理學
физика	物理
обхваща	封面
големина	大小
големина	體積
големина	尺寸
историк	歷史學家
парламент	國會
парламент	議會
философ	哲學家
асоциация	結社
асоциация	協會
сейнт	聖人
сейнт	聖
памет	記憶力
памет	記憶
памет	記憶體
памет	回憶
музикален	音樂
музикален	音樂劇
археологически	考古
археологически	考古學
археологически	考古
култури	莊稼
култури	農作物
култури	作物
култури	文化
пазар	市場
пазар	買東西
пазар	購物
пазар	市場
уеб	web
уеб	網
уеб	網路
тайланд	泰國
религия	宗教信仰
религия	宗教
веднъж	一次
веднъж	一旦
поход	討伐
поход	十字軍
банка	銀行
експедиция	探險
станция	站
станция	車站
достъп	存取
малайзия	馬來西亞
родителите	父母親
родителите	父母
родителите	家長
въоръжени	武裝
мисия	任務
гражданство	國籍
гражданство	公民權
подготовка	籌備
подготовка	籌備
категории	類別
народ	人
народ	人們
народ	人民
политиката	政策
политиката	政治學
политиката	政治
отговор	回答
отговор	答
отговор	答案
отговор	回覆
отговор	答復
технологии	技術
технологии	技術
технологии	科技
времена	時代
времена	times
времена	時報
общи	通用
общи	常見
общи	通用
общи	共同
досега	先前
вещества	物質
основател	創辦人
основател	創始人
поведение	行為
поведение	態度
поведение	行為
поведение	行為
енциклопедия	百科全書
знак	簽名
знак	簽字
знак	簽
функция	功能
функция	職能
функция	函數
преподавател	講師
етап	階段
етап	舞台
етап	階段
тодоров	todorov
приет	接受
ранен	受傷
ранен	傷
ранен	負傷
десет	十
десет	十個
десет	ten
института	研究所
писмо	信
писмо	來信
писмо	字母
писмо	信函
писмо	信件
склонове	山坡
склонове	斜坡
състезания	競賽
състезания	種族
състезания	賽車
характеристики	特徵
характеристики	特性
характеристики	特點
характеристики	功能
характеристики	特色
характеристики	特徵
характеристики	地物
характеристики	特點
зимата	winter
зимата	冬
зимата	冬季
зимата	冬天
загуба	滅失
загуба	虧損
загуба	損失
загуба	喪失
певци	歌手
домакинства	住戶
кула	tower
кула	塔
кула	塔台
формат	格式
формат	形式
формат	格式化
анализ	分析
тим	tim
тим	添
излъчване	廣播
излъчване	直播
излъчване	播放
излъчване	播出
излъчване	放送
излъчване	廣播
светлина	光線
светлина	光
светлина	燈光
светлина	輕
светлина	光明
светлина	燈
светлина	電燈
залива	海灣
допълнителни	附加
допълнителни	額外
допълнителни	多餘
фамилия	姓
фамилия	姓氏
органи	當局
органи	器官
повърхността	表面
повърхността	地面
повърхността	地表
обществени	公眾
обществени	公開
стопанство	農場
стопанство	持有
стопанство	控股
юлий	julius
червен	紅
червен	red
червен	紅色
затвор	監禁
затвор	囚禁
затвор	監獄
затвор	監獄
пристига	抵達
важно	重要
армения	亞美尼亞
единици	各單位
единици	單元
единици	單位
теми	主題
теми	題目
теми	議題
теми	專題
теми	主題
теми	科目
лидер	領導人
лидер	領導者
лидер	領袖
търси	搜尋
търси	尋求
хилядолетие	千禧年
хилядолетие	千年
сериозно	認真
сериозно	嚴重
сериозно	嚴肅
сериозно	認真
включени	包括
произвежда	製成品
улица	街頭
улица	街道
улица	街
холандия	荷蘭
арестуван	逮捕
арестуван	被捕
арестуван	拘捕
арестуван	被捕
седмица	星期
седмица	周
седмица	週
изкуства	藝術
свободен	free
свободен	自由
свободен	免費
свързана	相關
свещеник	祭司
гласуване	表決
гласуване	投票
гласуване	表決
гласуване	投票
дядо	爺爺
дядо	祖父
природата	大自然
природата	自然
природата	性質
виктория	維多利亞
виктория	victoria
идеи	想法
речник	詞彙
речник	詞彙
речник	字彙
речник	詞典
речник	字典
партньор	伴侶
партньор	夥伴
партньор	合伙人
партньор	搭檔
турнири	錦標賽
полза	受益
йосиф	約瑟夫
йосиф	joseph
йосиф	約瑟
атака	攻擊
атака	襲擊
атака	進攻
мъжка	男性
мъжка	男
бежанци	難民
чужбина	海外
чужбина	國外
чужбина	國外
чужбина	出國
ляв	左側
ляв	左
ляв	左翼
ляв	左邊
класа	階級
класа	類
класа	類別
класа	課堂
класа	班級
финал	決賽
чин	下巴
изборите	選舉
нощта	夜晚
нощта	晚上
нощта	夜
ресурси	資源
ресурси	資源
сен	sen
сен	森
потребители	使用者
потребители	消費者
специалност	專長
специалност	專業
специалност	專長
специалност	特殊性
самолет	飛機
самолет	平面
самолет	飛機
чили	辣椒
чили	智利
венецуела	委內瑞拉
македонска	馬其頓
градина	園
градина	園林
градина	花園
градина	園藝
науката	科學
ниска	低低
ниска	低
судан	蘇丹
дейности	活動
научно	科學
приблизително	大致
приблизително	近似
жанрове	流派
централен	中央
тур	游
тур	遊覽
тур	導覽
тур	旅遊
дел	del
дел	dell
ученици	學生
номинации	提名
санта	聖誕老人
важен	重要
ернст	ernst
вестници	報紙
вестници	報
вестници	報章
вестници	報章
вестници	報刊
вестници	論文
решения	決定
марко	marco
клетки	細胞
клетки	籠子
бозайник	哺乳動物
необходимо	必要
необходимо	必需
сваляне	下載
сваляне	下載
промишленост	工業
промишленост	產業
промишленост	行業
промишленост	業界
агенция	代理商
агенция	機構
учители	教師
карти	卡
карти	紙牌
карти	卡片
карти	牌
карти	地圖
кино	電影院
кино	電影
кино	戲院
лицето	臉
лицето	臉部
киселина	酸
киселина	酸性
оставя	樹葉
оставя	葉子
традиция	傳統
инструмент	儀器
инструмент	樂器
инструмент	文書
инструмент	工具
градче	城鎮
градче	鎮
слабо	弱
слабо	虛弱
слабо	弱者
слабо	軟弱
слабо	薄弱
свързан	相關
паметници	古蹟
паметници	紀念碑
модели	模型
модели	模特
модели	型號
модели	模特兒
северозапад	西北
летище	機場
природа	大自然
природа	自然
природа	性質
мисията	任務
събитие	事件
събитие	活動
финландия	芬蘭
островите	群島
островите	島嶼
версии	版本
милано	米蘭
парламента	國會
парламента	議會
сценарий	劇本
сценарий	編劇
сценарий	電影劇本
сценарий	情景
сценарий	設想
сценарий	劇本
шарл	charles
оръжия	武器
оръжия	兵器
оръжия	槍支
оръжия	槍械
оръжия	軍火
инженер	工程師
увеличава	增加
диалект	話
диалект	方言
тежки	重
тежки	重型
тежки	沈重
тежки	嚴重
тежки	重度
нос	角
нос	鼻
нос	鼻子
международна	國際
нобелова	諾貝爾
прага	布拉格
черни	黑
черни	black
черни	黑色
черни	黑人
картата	地圖
труда	勞動
труда	勞工
труда	勞動力
търсене	搜尋
процеси	審判
предложение	優惠
предложение	命題
предложение	提議
предложение	建議
предложение	提議
предложение	建議
предложение	提案
директно	直接
директно	直接
затвора	監獄
надпис	標題
конкурс	競爭
конкурс	競賽
конкурс	比賽
конкурс	競賽
личен	個人
личен	隱私
личен	私人
личен	私營
разстояние	距離
червено	紅
червено	red
червено	紅色
операции	交易
удар	撞擊
удар	影響力
удар	影響
удар	衝擊
удар	中風
удар	吹
удар	炸
приятели	朋友
приятели	好友
приложение	申請
приложение	申請書
приложение	app
разположение	處置
думите	言語
думите	詞語
думите	字
думите	詞
представяне	提交
представяне	介紹
климат	氣候
останки	殘骸
пълна	飽
пълна	完整
пълна	滿
пълна	完整
пълна	完成
различен	不同
теодор	theodor
осъден	定罪
осъден	判刑
уязвим	脆弱
уязвим	弱勢
съдове	容器
съдове	貨櫃
съдове	船隻
съдове	菜
неделя	星期日
неделя	週日
неделя	星期天
неделя	周日
иначе	否則
спечели	贏了
спечели	勝利
спечели	贏
спечели	win
спечели	元
годишно	每年
услуги	服務業
услуги	服務
услуги	服務
теорията	理論
теорията	論
мерки	措施
качеството	素質
качеството	品質
качеството	優質
качеството	質量
граници	極限
граници	限額
граници	邊界
граници	界線
граници	界限
граници	邊界
граници	邊框
граници	邊境
жертви	犧牲
жертви	傷亡
жертви	傷亡人數
жертви	受害人
жертви	受害者
жертви	受害人
жертви	受害者
жертви	死者
древна	古代
древна	古老
опити	審判
опити	企圖
опити	試驗
опити	實驗
пада	瀑布
стивън	stephen
стивън	steven
ръцете	手
ръцете	雙手
любовта	戀愛
любовта	愛
любовта	love
любовта	愛情
местен	當地
местен	局部
местен	本地
нужда	需求
нужда	需要
махала	鄰里
орбита	軌道
музикална	音樂
музикална	音樂劇
североизточна	東北
североизточна	東北
концерт	協奏曲
концерт	音樂會
концерт	演唱會
четвърти	第四
барабани	鼓
барабани	鼓聲
барабани	鼓
въоръжение	軍備
въоръжение	軍備
определят	界定
определят	定義
желание	願望
желание	慾望
желание	願望
желание	祝願
мъж	男性
мъж	男
мъж	人
мъж	男人
мъж	man
въоръжена	武裝
споразумение	協定
споразумение	協議
споразумение	安排
казахстан	哈薩克
трима	三
трима	三個
евреи	猶太人
евреи	猶太
правилата	規則
правилата	細則
реал	real
реал	真實
избрани	選取
шотландия	蘇格蘭
софтуер	軟體
помощник	助手
помощник	助理
смит	smith
смит	史密斯
освободен	獲釋
освободен	解放
командване	命令
командване	指揮
допълнително	進一步
допълнително	附加
допълнително	額外
допълнително	多餘
наем	租賃
наем	租金
наем	房租
наем	租
наем	租金
състезание	比賽
състезание	賽跑
състезание	種族
състезание	競賽
състезание	競爭
състезание	競賽
състезание	比賽
състезание	競賽
тенис	網球
уелс	威爾斯
свири	玩
свири	彈
свири	播放
североизток	東北
окончателно	決賽
албрехт	albrecht
горе	樓上
националност	國籍
източен	東方
източен	東部
тежко	重
тежко	重型
тежко	沈重
следи	曲目
следи	軌道
следи	痕跡
съществуването	存在
популярност	人氣
архитект	建築師
ръководство	手冊
ръководство	手動
ръководство	指南
ръководство	指引
ръководство	嚮導
събират	收集
ефект	特效
ефект	效果
ефект	效應
ефект	特效
ефект	效應
ефект	影響
ефект	效果
криза	危機
задача	委派
задача	指派
задача	任務
задача	轉讓
задача	任務
клон	分行
клон	分支
принуден	被迫
принуден	強迫
трето	第三
конференция	會議
ранни	提早
ранни	及早
ранни	早期
ранни	提前
предаване	傳送
предаване	傳輸
баба	祖母
баба	巴巴
баба	阿婆
баба	奶奶
баба	阿嬤
барселона	巴塞隆納
барселона	barcelona
сергей	sergei
лечение	治療
лечение	醫治
лечение	治癒
лечение	療傷
лечение	康復
продукт	商品
продукт	產品
продукт	產物
повърхност	表面
повърхност	地面
повърхност	地表
опера	opera
опера	歌劇
изграждане	大樓
изграждане	建築
изграждане	建築物
изграждане	施工
изграждане	建設
изграждане	建築
изграждане	建
изграждане	建立
социални	社會
социални	社交
бяло	white
бяло	白
бяло	白色
професионален	專業
професионални	專業
почетен	名譽
морето	大海
морето	海上
морето	海
марка	品牌
оркестър	樂團
оркестър	樂隊
оркестър	管弦樂隊
оркестър	樂團
югоизток	東南
звезди	星星
звезди	明星
звезди	星空
звезди	星
звезди	恆星
съпруг	配偶
съпруг	丈夫
шампионат	錦標賽
шампионат	錦標賽
архиепископ	大主教
научен	科學
храни	糧食
храни	食品
храни	食物
храни	動態
храни	飼料
храни	食物
храни	食品
патриарх	族長
пощенски	郵政
кения	肯亞
познат	已知
познат	熟悉
познат	相識
познат	熟人
въздуха	空中
въздуха	air
въздуха	航空
въздуха	空氣
двора	院子
двора	庭院
двора	四方
скали	崖壁
скали	懸崖
скали	崖
скали	岩
скали	岩石
скали	石頭
скали	rock
скали	搖滾
скали	岩
скали	岩石
стени	牆壁
стени	城牆
стени	牆
питър	彼得
питър	peter
венеция	威尼斯
замък	城堡
замък	castle
замък	城
обем	體積
обем	音量
пиер	碼頭
пиер	pierre
специален	特別
фондация	基金會
китайски	中文
китайски	漢語
китайски	華人
играчи	球員
играчи	玩家
риба	魚類
риба	魚
риба	魚兒
хитлер	希特勒
долина	河谷
долина	谷
долина	山谷
долина	谷地
специална	特別
майстор	主人
майстор	大師
майстор	師父
майстор	師傅
трона	王座
трона	王位
трона	寶座
следваща	下一步
частично	局部
частично	部分
частично	局部
частично	部分
числа	數字
тексас	德州
тексас	德克薩斯州
ана	ana
ана	安娜
ана	anna
мюсюлмани	穆斯林
мюсюлмани	穆斯林
липса	缺席
силен	強大
силен	強壯
силен	強烈
силен	強
силен	堅強
мощност	電力
мощност	電源
мощност	動力
мощност	權力
лорд	主
лий	lee
лий	李
лий	leigh
имперски	帝王
борда	董事會
съвместно	關節
съвместно	聯合
различна	不同
революционен	革命性
главна	主要
югозапад	西南
гражданска	民事
гражданска	公民
луната	月球
луната	月亮
луната	月
защитник	後衛
пиано	鋼琴
общински	市政
двигатели	引擎
двигатели	發動機
двигатели	引擎
двигатели	發動機
литературен	文學
крайцери	巡洋艦
газ	氣
газ	天然氣
газ	汽油
газ	氣體
партизански	游擊
партизански	游擊隊
лъв	獅
лъв	獅子
лъв	拉夫
лъв	獅子座
лъв	leo
курс	課程
награден	授予
агент	代理商
агент	代理人
агент	特工
агент	代理
черен	黑
черен	black
черен	黑色
черен	黑人
широка	廣
широка	寬
широка	廣義
широка	廣
широка	寬
женски	女性
женски	女
женски	女性
лагер	露營
лагер	難民營
лагер	營
лагер	營地
машина	機械
машина	機
машина	機器
дух	鬼魂
дух	鬼
дух	幽靈
дух	精神
психология	心理
психология	心理學
листа	葉
листа	葉子
листа	樹葉
листа	葉子
онлайн	上線
онлайн	網上
онлайн	online
пристанище	埠
пристанище	港口
пристанище	港
пристанище	海港
пристанище	港灣
пристанище	港口
пристанище	港
проучвания	調查
проучвания	研究
проучвания	研究
северозападна	西北
северозападна	西北
тона	噸
тона	公噸
тона	音調
тона	色調
тона	音
тона	基調
тона	語氣
приета	接受
свободно	free
свободно	自由
свободно	免費
социалистическа	社會主義
сцената	舞台
сцената	階段
карлос	卡洛斯
карлос	carlos
грузия	喬治亞
провинцията	省
провинцията	省省
провинцията	省份
капацитет	容量
капацитет	能力
битки	戰役
напред	向前
старо	老
старо	舊的
старо	舊
старо	老了
ирак	伊拉克
поколение	一代
поколение	世代
устройства	裝置
условията	條件
двор	院子
двор	庭院
двор	院子
двор	碼
двор	庭院
двор	露台
интереси	興趣
интереси	利益
чисто	純潔
чисто	純純
чисто	純
чисто	純粹
чисто	乾淨
чисто	清潔
диаметър	直徑
водещ	主持人
водещ	主機
картини	油畫
картини	繪畫
картини	圖片
картини	像片
картини	圖畫
картини	照片
картини	藝術品
спортни	體育
спортни	運動
плоча	牌匾
плоча	石板
плоча	平板
плоча	板
тежка	重
тежка	重型
тежка	沈重
тежка	嚴重
тежка	重度
щат	國家
щат	州
поддръжка	支援
поддръжка	維護
поддръжка	維修
поддръжка	維持
поддръжка	保養
последователно	連續
алън	allen
алън	alan
литературни	文學
турне	游
турне	遊覽
турне	導覽
турне	旅遊
турне	巡演
международно	國際
закони	法律
завод	廠
завод	植物
завод	工廠
завод	廠
завод	工廠
свързано	相關
колеж	學院
колеж	書院
колеж	大學
термин	任期
термин	術語
термин	學期
бой	打架
бой	打
бой	戰鬥
живопис	畫畫
живопис	畫
живопис	油畫
живопис	繪畫
междувременно	與此同時
бей	灣
бей	海灣
кандидат	申請者
кандидат	候選人
кандидат	候選
устието	河口
автомобили	車
автомобили	汽車
автомобили	車輛
дизайн	設計
словакия	斯洛伐克
медицински	醫療
медицински	醫務
медицински	醫學
чичо	舅舅
чичо	伯父
чичо	叔叔
чичо	阿叔
рио	rio
мин	閔
мин	敏
историци	歷史學家
болница	醫院
гориво	燃料
гориво	燃油
съвременни	當代
понастоящем	目前
задачи	指派
задачи	轉讓
задачи	任務
свободна	free
свободна	自由
свободна	免費
публикуван	張貼
публикуван	出版
публикуван	發表
нощ	夜晚
нощ	晚上
нощ	夜
временно	暫時
млад	年輕
млад	young
преподаватели	教師
характерни	特性
характерни	特點
характерни	特徵
решението	決定
подобен	類似
подобен	相似
религиозни	宗教
предварително	預支
огън	消防
огън	火
огън	火焰
огън	火災
избор	挑選
избор	選取
избор	選擇
избор	甄選
избор	選擇
избор	選擇
избор	選取
избор	選擇
дълъг	久
дълъг	長
камъни	岩
камъни	岩石
мъжки	男性
мъжки	男性
мъжки	男
конституцията	憲法
обиколка	游
обиколка	遊覽
обиколка	導覽
обиколка	旅遊
победител	勝者
победител	贏家
силна	強大
силна	強壯
силна	強烈
силна	強
силна	堅強
примери	舉例
примери	例子
примери	範例
студенти	學生
свойства	屬性
пълно	飽
пълно	完整
пълно	滿
пълно	完整
пълно	完成
заглавие	頭條
заглавие	標題
заглавие	標題
европейска	歐洲
предмети	物體
предмети	天體
предмети	物件
предмети	項目
изследва	探索
писателка	作家
писателка	作者
писателка	編劇
хари	哈利
хари	harry
произведен	製造
императора	皇帝
императора	天皇
копия	副本
копия	拷貝
близки	關閉
туристически	遊客
туристически	旅遊
гвиана	蓋亞那
букурещ	布加勒斯特
цветове	顏色
цветове	色彩
цветове	色
цветове	彩色
цветове	顏色
цветове	色彩
цветове	顏色
цветове	色彩
цветове	彩色
цветове	顏色
цветове	色彩
корнелий	cornelius
водите	水域
концерти	音樂會
концерти	演唱會
сценарист	作家
сценарист	作者
сценарист	編劇
сценарист	編劇
особености	功能
особености	特色
особености	特徵
особености	地物
особености	特點
ранг	排名
оценка	估價
оценка	評估
оценка	評價
оценка	評估
правило	細則
али	盟友
али	ally
али	阿里
али	ali
очите	眼神
очите	雙眼
очите	眼睛
очите	眼
кучета	犬
кучета	狗
ски	滑雪板
ски	滑雪
ски	滑雪
написана	書寫
написана	撰寫
монети	硬幣
монети	錢幣
монети	硬幣
монети	錢幣
куба	立方
куба	方塊
куба	立方體
куба	古巴
акт	act
очи	眼神
очи	雙眼
очи	眼睛
очи	眼
храброст	英勇
индустрия	工業
индустрия	產業
индустрия	行業
индустрия	業界
стихове	詩
стихове	詩歌
стихове	經文
стихове	詩句
стихове	詩句
стихове	詩
стихове	詩歌
хуан	juan
хуан	黃
баня	廁所
баня	浴室
баня	洗手間
баня	浴
баня	洗澡
възможности	可能性
възможности	選項
възможности	機遇
възможности	機會
батальон	營
съпротива	抵制
съпротива	抗拒
съпротива	阻力
съпротива	電阻
съпротива	抵抗
съпротива	抵制
скот	scott
заболявания	病
заболявания	疾病
заболявания	疾病
заболявания	病
заболявания	疾病
екип	團隊
екип	球隊
екип	隊伍
появата	湧現
появата	興起
появата	外觀
появата	外表
появата	外貌
боливия	玻利維亞
ракети	導彈
ракети	火箭
даниел	丹尼爾
даниел	daniel
даниел	danielle
унгарски	匈牙利
унгарски	匈牙利語
мъжете	男性
мъжете	男人
мъжете	男子
апарат	儀器
апарат	器械
човешки	人類
сао	嘯
сао	aoc
пакистан	巴基斯坦
бул	牛
бул	公牛
леко	容易
леко	輕鬆
леко	簡單
златни	golden
златни	黃金
златни	金色
златни	金
златни	金子
златни	黃金
златни	金色
златни	gold
включен	包括
чешки	捷克
творчеството	創造性
творчеството	創意
творчеството	創造力
академията	學院
флорида	佛羅里達
флорида	佛羅里達州
дървета	樹
дървета	樹木
славия	slavia
нива	關卡
критика	批評
критика	批判
критика	批判
представителите	代表
широк	廣
широк	寬
успехи	成功
милан	米蘭
гръцка	希臘文
гръцка	希臘
наполеон	拿破崙
построени	建
построени	內建
нападател	前鋒
длъжност	功能
длъжност	職能
длъжност	函數
длъжност	職位
длъжност	位置
длъжност	立場
нека	讓
академик	學術
адрес	url
адрес	網址
адрес	地址
адрес	住址
бюджет	預算
марс	火星
календар	日曆
календар	曆法
календар	曆
стои	站立
стои	常備
стои	常設
стои	看台
центрове	樞紐
центрове	中樞
центрове	中心
срок	任期
срок	術語
срок	學期
оператор	經營者
седалище	總部
факти	事實
равнина	平原
равнина	平面
равнина	飛機
композитори	作曲家
скала	比例尺
скала	規模
скала	懸崖
скала	崖
скала	岩
скала	岩石
скала	石頭
скала	rock
скала	搖滾
кинг	國王
кинг	king
кинг	王
символи	符號
символи	字元
символи	角色
пътят	公路
пътят	道路
пътят	路
тит	titus
стоки	商品
стоки	商品
стоки	貨物
крило	永
крило	翼
десетилетия	幾十年
флота	艦隊
флота	船隊
флота	車隊
местно	當地
местно	局部
местно	本地
германска	德文
германска	德語
комунистическа	共產主義
замъка	城堡
замъка	castle
замъка	城
долу	往下
долу	向下
долу	下方
долу	以下
долу	樓下
дати	日期
фигури	數字
чужди	外國
чужди	外籍
налягане	壓力
налягане	氣壓
налягане	壓
алжир	阿爾及爾
алжир	阿爾及利亞
поздрави	問候
фонд	基金
люксембург	盧森堡
силни	強大
силни	強壯
силни	強烈
силни	強
силни	堅強
състезател	參賽者
ханс	hans
приходи	收入
приходи	收入
приходи	收益
приходи	收入
приходи	收益
приходи	稅收
приходи	收入
секунди	秒
секунди	秒數
наименование	名字
наименование	名稱
наименование	姓名
президентът	總統
президентът	主席
фирма	事務所
фирма	公司
многобройни	多重
многобройни	多種
многобройни	多個
отделно	分離
стените	牆壁
стените	城牆
стените	牆
държавно	國家
държавно	州
язовир	壩
