que	той
segell	печатка
segell	печатки
segell	емблема
segell	котик
segell	сіл
allen	аллен
constantí	костянтин
classificar	класифікувати
tossal	саміт
tossal	вершина
bits	біти
bits	бітів
bits	біт
lògica	логічна
lògica	логіка
lògica	логічні
coloma	колома
claus	клавіші
claus	ключі
llacs	озер
llacs	озера
varia	різною
varia	змінюється
síntesi	синтез
societats	товариств
menció	згадай
escuts	щити
cúpula	купол
propostes	пропозиції
argument	аргументом
argument	аргумент
màrtir	мученика
àlbums	альбомів
àlbums	альбоми
mèrit	заслуги
orientació	вказівки
orientació	орієнтація
orientació	орієнтацію
ministres	міністрів
ministres	міністри
actitud	attitude
actitud	ставлення
escultures	скульптури
vídua	вдова
vídua	вдови
reproducció	розмноження
tipologia	типологія
jueu	єврейський
jueu	єврейська
jueu	жид
jueu	жида
jueu	єврей
will	воля
will	буде
will	будуть
ambaixador	посол
còpia	скопіюйте
còpia	копіювання
còpia	скопіювати
còpia	копіювати
còpia	копія
integrat	комплексний
matriu	матриця
matriu	матриці
existia	існував
existia	існували
existia	існувало
proporciona	надає
proporciona	закладено
proporciona	забезпечує
competència	змагання
perruqueria	перукар
desconegut	невідомий
desconegut	невідомо
desconegut	невідома
desconegut	невідомі
desconegut	невідоме
impossible	неможлива
impossible	неможливе
impossible	неможливо
procediment	процедури
procediment	процедуру
procediment	процедура
constitucional	конституційний
constitucional	конституційного
liceu	ліцей
intents	спроб
intents	спроби
quaranta	сорок
alma	альма
alma	alma
germanes	сестрички
germanes	сестри
variables	змінні
gregori	ґреґорі
gregori	григорій
gregori	грегорі
africà	африканський
africà	африкан
africà	африканська
africà	африканський
africà	африканські
africà	африканських
villa	вілла
subordo	subordo
quadrats	клітинки
quadrats	клітинок
quadrats	квадрати
responsabilitat	відповідальність
responsabilitat	відповідальність
youtube	youtube
monarca	монарх
testimoni	свідок
testimoni	свідчення
testimoni	показання
temàtica	темою
temàtica	тему
temàtica	тема
temàtica	теми
temàtica	тему
temàtica	тема
temàtica	теми
massís	масив
alimentació	харчування
alimentació	їжа
metalls	метали
taylor	тейлор
sostre	дах
proporcionar	надають
proporcionar	надати
avi	дідусь
avi	дідусь
avi	дід
avi	дідуся
orleans	орлеан
orleans	орлеан
pobres	бідними
pobres	бідна
pobres	бідний
pobres	бідні
votació	голосування
votació	голосуйте
votació	проголосувати
votació	голосувати
molecular	молекулярна
maternal	материнська
pluja	дощ
brigada	бригада
brigada	бригади
típic	типові
típic	типова
típic	типовий
generar	створити
samuel	самуель
samuel	семюел
acords	угод
determinada	рішуче
rival	конкурувати
pagament	сплата
pagament	оплати
pagament	оплата
pagament	платіж
pagament	сплати
teixits	тканинах
bibliografia	бібліографію
reaccions	реакцій
reaccions	реакції
representat	представлено
acadèmic	академічна
acadèmic	навчального
acadèmic	академічний
lorenzo	лоренцо
prússia	пруссія
permís	дозволу
permís	дозвіл
permís	дозволяють
dei	dei
integració	інтеграція
vestit	сукня
vestit	костюм
marcel	марцелл
marcel	марсель
primària	основний
primària	основне
primària	основна
tones	тонни
tones	тонн
cerimònia	церемонія
panamà	панами
franz	франц
abella	бджола
abella	бджоли
dispositiu	пристрій
criteri	критерій
compositors	композиторів
recollir	зібрати
recollir	збирати
relacionada	схожі
condemnat	засуджений
cup	чашка
cup	чаша
cup	кубок
ciclistes	велосипедисти
triomf	тріумф
penya	пенья
cultiu	вирощування
cultiu	обрізання
cultiu	обрізати
francs	франки
teologia	теології
administratiu	адміністративні
administratiu	адміністративний
administratiu	адміністративне
pou	глибині
pou	ямі
agrupació	групування
espectadors	глядачі
espectadors	спостерігачів
espectadors	глядача
espectadors	глядачів
espectadors	глядачі
espectadors	глядач
creador	творець
creador	автор
creador	створив
subjecte	темою
subjecte	тема
subjecte	предмет
artificial	штучна
artificial	штучний
artificial	штучне
artificial	штучні
perspectiva	перспективу
perspectiva	перспектива
perspectiva	перспективи
candidats	кандидатів
magdalena	магдалена
carmen	кармен
gegants	гіганти
banderes	прапорці
banderes	прапори
decisions	рішення
decisions	рішень
canvia	перемикання
canvia	перемикач
canvia	зміна
canvia	change
canvia	змінити
habilitat	майстерність
habilitat	уміння
habilitat	ввімкнено
habilitat	увімкнено
ajudant	помічники
ajudant	помічника
ajudant	помічник
ajudant	помічник
tripulació	екіпаж
lineal	лінійна
lineal	лінійний
air	air
air	повітряна
air	повітря
etiòpia	ефіопії
tecnologies	технологій
tecnologies	technologies
tecnologies	технології
temples	храмів
temples	храми
palestina	автономії
literalment	буквально
estocolm	стокгольм
monjo	монах
assumir	припустимо
conseqüències	наслідки
jueva	єврейський
jueva	єврейська
xxi	xxi
pompeu	помпей
mascle	чоловічий
mascle	самець
mascle	чоловічі
mascle	чоловіча
elisabet	єлизавета
elisabet	елізабет
zootaxa	zootaxa
passen	перевал
passen	передати
passen	проїхати
fracàs	невдача
fracàs	відмова
fracàs	провал
fracàs	помилка
atlantic	атлантичний
atlantic	атлантична
atlantic	atlantic
consens	консенсусу
green	зелене
green	зелені
green	зелений
maurice	моріс
granota	жаба
mapes	карти
mapes	мапи
mapes	картах
restar	відняти
lieja	льєж
fidel	вірний
fidel	вірним
fidel	фідель
madagascar	мадагаскар
capítols	подається
capítols	розділи
capítols	глави
arte	arte
redacció	вибірка
fruits	фрукти
fruits	плоди
franja	стрічки
publicitat	реклама
transformar	перетворити
transformar	перетворення
conjunts	набори
conjunts	встановлює
conjunts	заходить
confiança	довіра
marbre	marble
marbre	мармур
dominar	захоплюють
record	сувенір
començat	почалося
començat	почалось
començat	почали
començat	розпочато
començat	почався
començat	почато
espinosa	еспіноса
descendent	низом
ànima	душу
ànima	душа
ànima	soul
ànima	душею
marcat	помічено
andrés	андрес
canons	гарматами
canons	гармат
ffffff	ffffff
possessions	майно
mata	припинення
mata	вбити
mata	kill
mata	mata
lima	ліма
àngels	янголи
àngels	angels
àngels	ангели
múrcia	мурсія
amateur	аматорського
amateur	аматорський
amateur	аматор
castellana	кастеллана
envair	захоплено
envair	захоплюють
teixit	тканина
teixit	тканину
teixit	тканина
abandonat	покинуті
abandonat	відмовилися
orgue	орган
dvd	dvd
aprovació	згоду
aprovació	схвалення
aprovació	затвердження
aprovació	підтвердження
ric	багаті
ric	багатий
ric	rich
vegetals	овочі
preparació	приготування
virgínia	вірджинія
dominant	домінанта
diversitat	різноманітність
diversitat	diversity
diversitat	різноманітності
diversitat	різноманіття
comunistes	комуністи
gegant	giant
gegant	велетенська
gegant	гігант
gegant	велетень
eduardo	едуардо
executat	виконано
claudi	клавдій
derivats	похідні
joe	джо
joaquín	хоакіна
joaquín	хоакін
pamplona	pamplona
doctrina	доктрина
rendiment	ефективність
rendiment	виступ
rendiment	порції
rendiment	прибуток
dipòsit	депозит
integrar	інтегрувати
assentament	поселення
precisió	точність
precisió	точність
ponts	мости
ponts	мостів
usant	користування
usant	використання
leipzig	лейпциг
famosos	відома
famosos	знамениті
famosos	відомий
famosos	знаменитий
famosos	знаменитостей
famosos	знаменитості
mina	міна
mina	копальня
mina	моє
mina	мій
mina	міна
creek	крік
creek	струмок
biologia	біологія
biologia	біології
pal	костюм
pres	taken
pres	взято
pres	забрала
pres	зроблено
pennsilvània	pennsylvania
indiana	індіана
ubicació	розміщення
ubicació	місцезнаходження
ubicació	локація
ubicació	місце
ubicació	розташування
femella	жіноча
femella	жіночий
femella	самка
femella	жінка
situacions	ситуаціях
situacions	ситуацій
cridar	крик
cors	серця
cors	сердець
documentat	описана
celebrat	тримали
celebrat	проведено
quadrat	квадратний
quadrat	площа
quadrat	квадрат
pisces	риби
adreça	адреса
adreça	звертайтеся
adreça	адресу
escollir	виберіть
escollir	вибрати
escollir	обрати
gir	крути
dificultat	складності
dificultat	складність
cooperació	співпраці
cooperació	співробітництво
cooperació	співпрацю
bíblia	біблія
conferències	конференцій
mart	mart
mart	марс
mart	mars
segura	сегура
oferta	пропозиція
oferta	пропонуємо
emissió	трансляція
emissió	емісія
destruïda	знищені
destruïda	знищено
destruïda	зруйновано
destruïda	знищили
animació	анімація
editat	змінені
editat	змінений
trens	перевізників
trens	потяги
trens	поїзди
cabrera	кабрера
cita	зустріч
cotxes	автомобілі
cotxes	тачки
gruix	жирна
gruix	товстий
gruix	товста
gruix	густе
gruix	товщина
existent	існуюче
existent	існуючий
existent	існуючі
existent	існуючу
afegeix	додавання
afegeix	додавати
afegeix	додати
campo	campo
intercanvi	обмін
consciència	сумління
consciència	совісті
consciència	совість
consciència	свідомість
preses	пострілів
preses	постріли
jackson	джексон
confirmar	підтвердити
evident	очевидно
evident	очевидне
evident	банально
evident	очевидна
fortament	сильно
modificacions	зміни
soldat	солдат
acta	acta
relleus	естафета
addicionals	додаткові
signat	підписано
signat	підписав
signat	підписали
capturat	полон
capturat	спіймав
capturat	захопили
capturat	захоплені
signe	підписати
signe	знак
dolor	біль
llenguadoc	лангедок
terminal	термінала
terminal	термінал
tècnics	технічні
tècnics	технічна
tècnics	технічний
tècnics	інженери
ideologia	ідеологія
espiritual	духовні
soprano	сопрано
metal	метали
metal	металевий
metal	метал
absolut	абсолютна
absolut	абсолютний
absolut	абсолютне
nba	нба
impostos	податки
intensitat	інтенсивність
actius	активи
llegat	застаріла
llegat	спадок
millores	вдосконалення
millores	покращення
singular	однини
monte	монте
high	високий
high	висока
high	значне
high	високе
high	високі
socialistes	соціалістів
vendes	продажів
vendes	продаж
vendes	продажі
reduït	зведена
cinta	стрічку
cinta	стрічка
cinta	плівка
cinta	стрічки
stephen	стівен
stephen	степан
menja	їж
menja	їсти
marco	марко
patriarca	патріарх
exercici	вправа
exercici	вправи
paulo	паулу
paulo	пауло
díaz	діас
díaz	діаз
díaz	діас
capes	шари
capes	шарів
alfonso	альфонсо
proporció	пропорції
proporció	коефіцієнт
proporció	співвідношення
proporció	пропорція
proporció	співвідношення
freqüents	часті
ahmad	ахмад
cantar	співають
cantar	співай
cantar	співаю
apartament	квартира
símptomes	симптоми
fases	етапів
fases	фази
establerta	встановлено
establerta	подальшому
establerta	заснований
negoci	бізнес
negoci	справа
negoci	ділова
negoci	business
negoci	діловий
mars	марс
mars	mars
lewis	льюїс
lewis	льюіс
separa	відділяє
separa	відрізняє
missatges	повідомлення
missatges	повідомлень
fam	голод
rurals	сільське
rurals	сільська
dirigeix	направляє
arròs	рис
arròs	рису
estable	стабільна
estable	стійкий
davis	девіс
negociacions	переговори
perd	втратить
perd	програє
inaugurar	освятити
rol	ролі
rol	роль
guarnició	гарнізон
cadenes	ланцюги
cadenes	рядків
cadenes	рядки
torí	плащаниця
iowa	айова
oviedo	oviedo
circumstàncies	обставини
dient	мовляв
dient	кажу
dient	кажеш
biblioteques	бібліотек
biblioteques	бібліотеки
biblioteques	бібліотеках
bretó	бретонська
aventures	пригоди
venus	венера
rivera	рівера
separats	відокремлених
separats	розійшлися
separats	розділені
guanya	перемог
guanya	посіла
guanya	виграє
iugoslàvia	югославії
donació	пожертва
donació	пожертву
places	клітинки
places	клітинок
places	квадрати
continu	продовження
continu	континуум
adolf	адольф
eric	ерік
memorial	меморіал
este	este
revolucionari	революційний
canàries	канарські
catedràtic	професор
algèria	алжиру
algèria	алжир
hebreu	єврейська
hebreu	іврит
uniforme	форма
incendi	fire
incendi	вогнем
incendi	вогонь
incendi	пожежа
depressió	депресія
substància	речовини
substància	речовина
sens	sens
sens	сан
mir	мір
cervera	сервера
assalt	десант
assalt	напад
investigadors	вчені
seminari	семінарії
seminari	семінар
single	окремі
single	single
single	самотній
regulars	формальні
regulars	регулярний
regulars	звичайний
regulars	формальний
roc	орс
roc	рок
mike	майк
mike	майка
informar	інформувати
aplica	застосувати
governant	лінійка
oral	оральний
minnesota	міннесота
estètica	естетика
álvarez	альварес
anne	анн
anne	анна
passió	passion
passió	пристрасті
passió	пристрасть
mater	матер
mater	сирник
forn	піч
ray	рей
ray	ray
ones	хвилі
ones	хвилями
cao	цао
andrea	андреа
indústries	industries
indústries	галузі
indústries	індустрії
claustre	клуатр
miller	міллер
repressió	репресії
santos	сантос
voluntaris	волонтери
voluntaris	волонтерів
voluntaris	добровольці
himne	гімн
himne	гімн
croàcia	хорватія
croàcia	хорватії
ana	анно
ana	ана
ana	ена
pascual	паскуаль
springer	springer
parlant	говоримо
parlant	говорили
parlant	говорячи
parlant	speaking
legió	легіон
puntuació	рейтинг
puntuació	оцінкою
puntuació	оцінка
puntuació	рахунок
puntuació	результат
puntuació	оцінка
tancs	танки
tancs	танків
bomba	бомба
microsoft	microsoft
marne	марн
marne	марна
nomenament	зустріч
pavelló	павільйон
bolívia	болівії
retrats	портрети
pilars	колони
pilars	стовпи
amant	коханець
restaurar	відновлення
restaurar	відновити
matemàtica	математична
matemàtica	математичні
matemàtica	математичної
matemàtica	математика
matemàtica	математичний
matemàtica	математика
matemàtica	математика
matemàtica	математичний
matemàtica	математичні
matemàtica	математики
quedant	залишаюся
quedant	перебуваючи
pacients	пацієнти
pacients	пацієнтам
pacients	пацієнтів
gasos	гази
destí	доля
kong	конг
subsp	subsp
ciudad	сьюдад
asteroides	астероїди
exactament	саме
maryland	меріленд
pèrdues	втрат
pèrdues	збитки
pèrdues	програш
traduccions	переклади
convenció	конвенції
convenció	конвенція
consells	поради
consells	підказки
elevació	висота
enginyers	інженери
mòdul	модуль
intervenir	втрутитися
corba	крива
fulla	лист
fulla	листок
fulla	leaf
maine	мен
creix	росте
creix	зростати
creix	зростає
hoquei	хокей
setanta	сімдесят
silva	сілва
dieta	дієта
mundo	mundo
indi	індійська
indi	індійський
continuïtat	неперервність
istat	istat
youthclubs	youthclubs
césar	сезар
talla	різати
talla	вирізати
empúries	ампуріас
anti	анти
anti	anti
planetes	планети
confondre	збивати
confondre	плутайте
inicials	ініціали
rellevant	актуальна
anvers	антверпен
agències	організаціями
agències	агентства
delegació	спрямування
delegació	делегації
delegació	делегація
rené	рене
solucions	рішення
solucions	вирішення
inspiració	натхнення
berlin	берлін
integral	інтеграл
geometria	геометрія
ferits	поранений
ferits	поранених
ferits	поранені
ferits	поранений
rutes	шляхи
rutes	маршрутів
rutes	маршрути
steve	стів
beneficis	переваги
beneficis	вигоди
wilhelm	вільгельм
vega	вега
essencial	необхідних
essencial	необхідного
essencial	необхідний
moro	моро
colorado	колорадо
bestiar	корова
bestiar	порода
dramàtica	драматичного
compra	купити
compra	придбати
compra	покупка
compra	придбання
compra	покупку
compra	купити
compra	придбати
dialecte	діалект
gat	кіт
gat	кішка
professors	учителі
professors	вчителів
professors	вчителі
vents	вітри
originari	вихідного
amenaçada	погрожують
amenaçada	погрожував
liberals	лібералів
angles	кути
drac	dragon
drac	дракон
union	union
union	союз
union	юніон
governació	губернія
rugbi	регбі
ací	тут
milió	мільйон
hawaii	гаваї
empresonat	закрила
típica	типові
típica	типова
típica	типовий
convèncer	переконати
txeca	чеською
txeca	чеської
txeca	чеська
txeca	чех
bacteris	бактерії
adaptar	адаптувати
fiscal	прокурор
fiscal	прокурора
kansas	канзасі
kansas	канзас
tub	труби
tub	труба
java	java
java	ява
oliva	оліва
oliva	олива
patrick	патрік
identificació	ідентифікація
bbc	bbc
tombes	могили
cervell	мозок
cervell	мозку
herbert	герберт
tèxtil	текстиль
julio	хуліо
àtoms	атоми
àtoms	атомів
múscul	muscle
radi	радіус
júpiter	юпітер
mobles	меблі
eva	єва
acompanyar	супроводжувати
organitza	впорядковано
nil	суху
nil	nil
nil	ніла
químics	хімікатів
casas	будинках
casas	доми
casas	будинки
casas	будинків
casas	домів
casas	касас
interacció	взаємодія
interacció	взаємодії
directors	директорів
arizona	аризона
douglas	douglas
douglas	дуглас
recta	чесні
recta	стріт
recta	прямі
recta	прямо
recta	відверта
botànic	ботанік
anualment	щороку
arquitectes	архітекторів
entrades	квитки
trobades	могил
ciutadella	фортеці
ciutadella	citadel
propaganda	пропаганда
chris	кріс
abundant	надлишку
tòquio	токіо
tòquio	tokyo
manifest	маніфест
enfrontament	розбірки
repertori	репертуар
iguals	рівний
iguals	дорівнює
gordon	гордон
canviat	змінився
canviat	змінилася
canviat	змінено
canviat	змінений
canviat	змінені
commons	commons
irregular	неправильні
irregular	неправильне
eivissa	ібіца
sena	сена
sena	сен
lawrence	лоуренс
luigi	луїджі
volien	хотів
volien	захотіли
volien	хотіли
volien	хотіла
ribes	смородина
mira	погляд
mira	вигляд
mira	подивитися
mira	дивіться
mira	дивися
mira	дивись
pressupost	бюджет
argentí	аргентинське
argentí	аргентини
manchester	манчестер
observacions	коментарях
observacions	коментарів
observacions	коментарі
esfera	сфера
esfera	сфери
esfera	куля
tancament	закриття
tancament	замикання
bàsics	базові
bàsics	базове
bàsics	основні
bàsics	базовий
bàsics	основний
aviació	авіації
aviació	авіація
intern	внутрішнє
intern	внутрішній
intern	внутрішня
intern	внутрішні
forat	ями
forat	лунка
forat	дірка
forat	діра
brian	брайан
brian	браян
batalló	батальйон
sam	сем
sam	sam
córrer	запускати
córrer	запустити
córrer	run
córrer	виконати
natació	плавання
impuls	імпульс
impuls	імпульсу
cares	облич
cares	обличчя
patrons	шаблони
patrons	візерунки
caire	каїр
narrativa	творчість
narrativa	поема
azerbaidjan	азербайджану
azerbaidjan	азербайджанський
azerbaidjan	азербайджан
rànquing	рейтинг
rànquing	рейтингу
rànquing	рейтинги
rànquing	оцінки
captura	захоплення
captura	захопити
extern	зовнішнє
extern	зовнішні
extern	зовнішній
extern	зовнішня
pirates	пірати
destruït	знищені
destruït	знищено
destruït	зруйновано
destruït	знищили
compartir	акція
compartir	поширити
compartir	поділитися
compartir	поширення
compartir	поділитись
progrés	прогрес
progrés	поступ
tempesta	шторм
tempesta	буря
tanca	закрити
tanca	близький
tanca	близько
tanca	близькі
tanca	закриття
tanca	огорожу
tanca	огорожа
tanca	паркан
video	відео
video	відеозапис
dimensió	вимір
wagner	вагнер
plaques	знаки
plaques	тарілки
anells	кільця
anells	обручки
civilització	цивілізації
civilització	цивілізація
urbanització	урбанізація
stalin	сталін
url	url
resistir	опір
esquema	схема
esquema	схеми
esquema	схему
esquema	контур
esquema	схеми
esquema	схема
gros	гро
protocol	протокол
deessa	богиня
pons	понс
cobertes	розібралися
cobertes	покрита
cobertes	палуби
mac	mac
mac	мак
houten	гутен
otto	отто
afectar	вплине
afectar	вплинути
afectar	впливати
fragment	фрагмент
humor	настрій
humor	гумор
creuer	круз
creuer	круїз
rellevància	відповідність
ballet	балет
començant	починаючи
començant	починається
començant	початок
començant	починаються
començant	запуск
compon	написати
instruccions	інструкції
instruccions	настанови
instruccions	вказівки
xipre	кіпр
xipre	кіпрі
xipre	кіпру
igualtat	рівність
igualtat	доходів
manifestacions	демонстрацій
manifestacions	демонстрації
gilbert	гілберт
limitat	обмежені
limitat	обмежений
limitat	обмежена
vincent	вінсент
vincent	венсан
rotació	обертання
rotació	поворот
gossos	псів
gossos	собак
gossos	собаки
gossos	пси
jugant	грає
jugant	програвання
jugant	відтворення
inscripcions	написів
inscripcions	текстами
representada	представлено
contribucions	внески
contribucions	внесок
films	films
films	фільми
films	фільмів
operatiu	оперативного
operatiu	оперативна
operatiu	готовності
mòbil	мобільна
mòbil	мобільний
mòbil	мобільного
mòbil	мобільні
excavacions	excavations
costum	звичка
costum	звички
costum	звичкою
detingut	затримала
detingut	заарештовано
uefa	уєфа
gravetat	гравітація
gravetat	тяжіння
lema	девіз
roberto	роберто
classis	classis
dits	пальцями
dits	пальці
doctorat	phd
horitzontal	горизонтальний
horitzontal	горизонтальна
horitzontal	горизонтальне
horitzontal	горизонтально
campament	табір
contrast	контрастність
delegat	делегат
delegat	уповноваженого
capaços	здатний
capaços	здатен
noi	хлопчик
noi	закохалася
legislació	законодавства
legislació	законодавство
austríac	австрійська
austríac	австрійський
anton	антон
nicolas	ніколя
fortuna	фортуна
sòlid	суцільна
sòlid	твердий
sòlid	суцільний
sòlid	суцільне
guatemala	гватемали
arqueologia	археологія
calcular	обчислення
calcular	обчислити
calcular	підрахувати
coves	печер
coves	печери
mesquita	мечеть
equacions	рівняння
harold	гарольд
electricitat	електрику
electricitat	електрика
electricitat	електрики
electricitat	електроенергії
detectar	виявляти
detectar	виявити
detectar	виявлення
vaga	страйк
característic	характеристика
jacob	якоб
jacob	джейкоб
jacob	яків
march	березні
march	березень
march	березня
egipci	єгипетський
egipci	єгипетська
experiments	експерименти
entrenament	тренування
entrenament	тренінг
entrenament	тренінги
seguiment	стеження
descobreix	знайдіть
periodisme	журналісти
periodisme	журналістика
posant	удари
posant	напишу
fox	фокс
fox	лисиця
vaticà	ватикан
vaticà	ватикані
tenor	тенор
bwv	bwv
fòrum	форум
escales	сходи
escales	машинок
quartet	квартет
quartet	сметани
aràbia	аравія
aràbia	аравії
mecanismes	механізми
comentari	коментар
comentari	коментувати
comentari	прокоментувати
infància	дитинство
infància	дитинства
triangle	трикутник
reserves	замовлення
insecte	комахи
insecte	комаху
insecte	комаха
musulmà	мусульмани
musulmà	мусульманин
ucraïnès	український
ucraïnès	українець
ucraïnès	українська
projecció	проекція
suís	швейцарський
suís	швейцарська
determinats	певних
determinats	певні
determinats	конкретний
determinats	певна
ptolemeu	птолемей
leopold	леопольд
subfamília	підродина
sultan	султан
dirigents	лідери
dirigents	лідерів
gabinet	кабінет
gabinet	кабінету
deportivo	депортіво
pit	груди
facilitat	легкості
facilitat	простотою
facilitat	легкість
facilitat	полегшила
cobertura	покриття
bosch	bosch
jim	джим
ferit	боляче
fusionar	злиття
howard	говард
plus	плюс
plus	plus
conversió	перетворення
conversió	конверсія
concessió	виголосив
llistat	переліку
experts	експерти
experts	експертів
extensa	масштабний
extensa	масштабна
discos	диски
isaac	ісаак
visir	візир
franc	франк
hongarès	угорська
hongarès	угорський
duquessa	герцогиня
variació	варіант
variació	варіація
jurat	журі
jurat	жюрі
bull	бик
bull	бул
bull	бика
bull	булл
àcids	кислоти
receptor	рецептор
receptor	отримувач
barrera	баррера
roses	рози
roses	троянди
atlético	атлетіко
columbia	колумбія
associats	колегам
associats	спільників
viola	фіалка
escocès	шотландська
aparells	прилади
pensa	думаю
pensa	think
pensa	думайте
pensa	згадай
pensa	подумайте
pensa	думає
pensa	вважає
pensa	гадає
poetes	поетів
poetes	поети
addicional	додаткові
passatgers	пасажири
passatgers	пасажирів
plat	блюдо
plat	страва
ibrahim	ібрагім
alcohol	алкоголю
alcohol	алкоголь
alcohol	спирт
frankfurt	франкфурт
definit	визначений
definit	визначена
definit	визначені
definit	визначено
definit	визначається
definit	визначений
song	конкурс
song	пісня
classificat	оголошення
classificat	класифікованих
raigs	проміння
raigs	промені
victoria	вікторія
mantenint	супровід
olympic	олімпіади
olympic	олімпійська
olympic	олімпійський
olympic	олімпійські
especialitzat	спеціалізовані
especialitzat	спеціалізована
denis	деніс
denis	денис
configuració	налаштувати
configuració	налаштування
configuració	конфігурація
configuració	налаштування
alliberat	звільнені
alliberat	звільнено
adoptat	приймається
llop	вовк
danès	данська
realitzen	виконують
realitzen	виконати
evidència	докази
sydney	сідні
versos	вірші
protectorat	протекторат
marines	вмс
subfamilia	subfamilia
explicació	пояснення
globe	глобус
xinesos	китайською
xinesos	китайські
xinesos	китайська
xinesos	китайці
xinesos	китайський
derivat	похідна
lent	лінзи
lent	лан
lent	повільно
lent	повільні
lent	повільний
anthony	ентоні
anthony	антоні
adult	дорослих
adult	доросла
adult	дорослі
adult	доросле
adult	дорослий
sisè	шоста
sisè	шостий
sisè	шосте
directora	режисер
directora	директор
creus	хрестики
creus	порушила
creus	перехрестя
manuscrit	грамоти
manuscrit	рукопис
tretze	тринадцять
vuitanta	вісімдесят
ginebra	женеві
philippe	філіп
philippe	філіпп
desconeguda	невідомий
desconeguda	невідомо
desconeguda	невідома
desconeguda	невідомі
desconeguda	невідоме
estabilitat	стабільність
navarro	наварро
testimonis	свідки
expressa	виражає
negativa	відмову
kenya	кенії
kenya	кенія
mahmud	махмуд
víctima	жертва
víctima	жертви
correspondència	відповідності
correspondència	листів
expulsat	виключили
experimental	експериментальна
experimental	експериментальний
trama	креслення
trama	графіка
trama	графік
afganistan	афганістану
afganistan	афганістан
espines	колючки
brasiler	бразильська
dependències	одиниці
dependències	володіння
dependències	залежності
broadway	бродвей
immigrants	іммігранти
verds	зелень
verds	зелені
típicament	зазвичай
jornada	день
jornada	дню
jornada	дня
especialista	спеціаліст
circulació	обіг
síndrome	синдром
cronologia	хронологія
cronologia	життєписі
cronologia	життєпис
cronologia	життєпису
cronologia	розклад
croada	crusade
impressió	враження
impressió	друку
impressió	друк
pagesos	селяни
terror	жах
terror	терор
ricardo	рікардо
une	une
russell	расселл
russell	рассел
obrer	робітник
paisatges	пейзажів
paisatges	пейзажі
adams	адамс
reduïda	зведена
atorgat	розуміється
janeiro	жанейро
instrucció	інструкція
damasc	дамаску
descendència	offspring
metges	лікарів
metges	лікарі
refugiats	біженців
crema	спалити
crema	записати
crema	burn
crema	крем
crema	вершки
pseudònim	псевдонім
tresor	скарб
lea	леа
assentaments	місця
assentaments	сидіння
marta	марта
ossos	кістки
ossos	кісточки
lorena	лорейн
medina	медіна
dipòsits	скидає
afecta	впливає
exploració	дослідження
exploració	подібній
exploració	сканування
exploració	сканувати
generacions	комплексів
generacions	покоління
generacions	поколінь
heinrich	генріх
federico	федеріко
funcionaris	чиновники
funcionaris	чиновників
agulla	голка
genètica	генетика
probabilitat	ймовірність
parròquies	парафій
suposadament	вірогідно
privilegis	привілеїв
privilegis	привілеї
centro	centro
harmonia	гармонія
harmonia	harmony
esquena	back
esquena	назад
esquena	ззаду
esquena	повернулася
esquena	спина
declarada	заявила
declarada	оголосив
declarada	оголошені
permès	дозволено
permès	дозволені
eliminació	вилучення
eliminació	видалення
eliminació	ліквідацію
eliminació	усунення
astronomia	астрономія
istanbul	стамбула
istanbul	стамбулі
istanbul	стамбул
plural	множини
conte	конте
sobrenom	псевдонім
sobrenom	прізвисько
pregunta	запитання
pregunta	питання
visites	відвідувань
visites	відвідування
clients	клієнти
clients	клієнтів
clients	клієнтами
clients	клієнти
clients	клієнтів
clients	клієнтами
clients	клієнтам
adaptat	адаптовано
ramaderia	худоба
resultant	остаточні
resultant	отриманий
resultant	остаточна
dedica	присвятив
dedica	витрачає
pendent	очікуванні
pendent	очікує
pendent	очікується
pendent	затримані
gènova	генуя
dissenys	designs
espectacles	показує
caucas	кавказ
nacionalisme	націоналізм
tailàndia	таїланд
promesa	заручена
promesa	вивели
rey	рей
paràmetre	параметр
àmbits	області
àmbits	ділянки
àmbits	територіях
àmbits	площі
àmbits	районів
como	como
beta	бета
sri	шрі
aventura	пригодницький
aventura	adventure
aventura	пригоди
aventura	пригода
carib	caribbean
holanda	голландії
holanda	голландія
transferència	трансфер
transferència	перенесення
produccions	production
enviats	надіслано
enviats	надіслані
arguments	аргументи
arguments	аргументів
esquí	лижі
duresa	твердість
georg	георг
residents	мешканці
residents	мешканців
ombra	тіней
ombra	морок
ombra	shadow
ombra	тінь
magnètic	магнітний
magnètic	магнітна
parcs	парки
multitud	натовп
multitud	натовпі
concedit	розуміється
pistes	доріжок
pistes	слідкує
pistes	композиції
pistes	доріжки
pistes	сліди
bois	буа
preus	ціни
desembocadura	рот
desembocadura	рота
christopher	крістофер
racing	перегони
racing	гонки
racing	racing
llicenciat	випускниця
llicenciat	випускник
parlat	звертаючись
parlat	вимовити
muntatge	монтування
taques	плями
taques	плям
derivada	похідна
iniciat	почалося
iniciat	почалось
iniciat	почали
iniciat	розпочато
iniciat	почався
iniciat	почато
residus	відходи
residus	переводити
documentada	описана
crimea	криму
crimea	кримський
crimea	крим
sagrat	святе
sagrat	священна
sagrat	священні
tunísia	тунісі
tunísia	туніс
tunísia	тунісу
mercats	ринки
mercats	ринків
externa	зовнішнє
externa	зовнішні
externa	зовнішній
externa	зовнішня
zool	zool
fischer	фішер
moreno	морено
transmetre	передати
