категория	categorie
оружие	geweer
оружие	wapens
оружие	geweren
оружие	kanonnen
оружие	wapens
оружие	pistolen
столица	kapitaal
столица	hoofdstad
столица	hoofdletter
любовь	love
любовь	liefs
любовь	liefde
содержание	inhoud
содержание	inhoudsopgave
младший	jongsten
младший	jongste
младший	junior
студии	atelier
студии	studio
продюсер	producent
продюсер	producer
авторов	auteurs
авторов	schrijvers
поля	velden
поля	fields
поля	akkers
поля	veld
фотографии	fotografie
фотографии	fotograferen
фотографии	fotos
фотографии	plaatjes
рублей	roebels
рублей	roebel
опять	alweer
опять	opnieuw
опять	nogmaals
дал	dal
дал	dahl
дал	gaf
запад	west
запад	westen
запад	westelijk
швеции	zweedse
швеции	zweeds
швеции	zweden
появляется	verschijnt
появляется	verschijnen
появляется	lijkt
появляется	verschijnt
случай	geval
случай	case
случай	zaak
штаб	hoofdkantoor
штаб	hoofdkwartier
постепенно	geleidelijk
наконец	eindelijk
наконец	uiteindelijk
джеймс	james
джеймс	jacobus
появилась	verscheen
появилась	verschenen
очевидно	evident
очевидно	kennelijk
очевидно	blijkbaar
очевидно	schijnbaar
очевидно	duidelijk
философии	filosofie
достижения	prestaties
достижения	verwezenlijkingen
достижения	prestaties
достижения	prestatie
эпизод	episode
эпизод	aflevering
образ	imago
образ	beeld
образ	afbeelding
стихи	verzen
стихи	gedichten
стихи	poëzie
стихи	gedichten
фронт	front
фронт	voorkant
фронт	voorzijde
прямо	rechtdoor
прямо	straight
прямо	recht
лос	los
лос	vos
лос	voc
американская	amerikaan
американская	amerikaans
американская	amerikaanse
млн	miljoen
депутатов	afgevaardigden
депутатов	parlementsleden
китай	china
китай	porselein
отчёт	verslag
отчёт	rapporteren
отчёт	rapport
учёный	wetenschapper
учёный	geleerde
появился	verscheen
появился	verschenen
григорий	gregory
григорий	grigori
пол	geslacht
пол	paulus
пол	paul
пол	vloer
пол	verdieping
пол	floor
париже	parijs
дворец	paleis
частично	gedeeltelijk
частично	gedeeltelijke
частично	partiële
частично	deel
частично	gedeelte
частично	gedeeltelijk
частично	deels
частично	gedeeltelijk
частично	deels
считает	vindt
судья	rechter
судья	judge
судья	oordelen
судья	scheidsrechter
судья	scheidsrechter
судья	ref
романа	romana
обновление	updaten
обновление	update
обновление	bijwerken
обновление	updaten
обновление	bijwerking
обновление	bijwerken
бас	basgitaar
бас	baars
бас	bas
бас	bass
бас	bas
местности	terrein
последнее	laatste
организаций	organisaties
китая	chinezen
китая	chinees
китая	chinese
поддержку	ondersteuning
поддержку	steun
поддержку	support
поддержку	ondersteunen
искусство	kunsten
искусство	kunst
искусство	kunst
современных	modern
современных	moderne
современных	hedendaags
современных	hedendaagse
современных	eigentijdse
современных	eigentijds
венгрии	hongarije
венгрии	hongaarse
венгрии	hongaars
инженер	engineer
инженер	technicus
инженер	ingenieur
очков	punten
верхняя	upper
верхняя	bovenste
верхняя	opper
верхняя	haute
картины	schilderijen
авторы	auteurs
авторы	schrijvers
тома	toma
тома	thomas
тома	volumes
царь	konings
царь	king
царь	koning
царь	tsaar
деньги	geld
южная	zuidelijk
южная	zuid
южная	zuiden
канады	canadees
канады	canadese
делает	doet
делает	maakt
ночь	avond
ночь	nacht
ночь	avondje
пер	per
устройство	toestel
устройство	apparaat
началось	begonnen
началось	gestart
началось	begon
началось	opgestart
началось	begonnen
началось	begon
асср	usda
городское	urban
городское	stedelijk
городское	stedelijke
ролях	rollen
финляндии	finland
финляндии	fins
финляндии	finse
башкортостан	basjkirostan
доказательств	bewijzen
доказательств	bewijs
доказательств	bewijsmateriaal
голосов	stemmen
голосов	stemmingen
кораблей	schepen
успешно	succesvol
успешно	geslaagde
успешно	geslaagd
успешно	succesvolle
успешно	succesvol
алексеевич	aleksejevitsj
технологии	technologieën
технологии	technologie
сфера	bol
сфера	bol
сфера	orb
ибн	ibn
план	plan
план	plannen
исторический	historische
исторический	historisch
исторический	historisch
исторический	historische
органов	organen
выборы	verkiezing
выборы	verkiezingen
выборы	verkiezing
выборы	verkiezingen
батальон	bataljon
мгу	msu
директора	regisseurs
директора	directeurs
директора	bewindvoerders
директора	directeuren
лев	lion
лев	leeuw
лев	lev
лев	leo
думы	doema
шоссе	autowegen
шоссе	snelwegen
шоссе	snelweg
шоссе	snelweg
политический	politiek
политический	politieke
болгарии	bulgaarse
болгарии	bulgaars
болгарии	bulgarije
вне	buiten
вне	buitenkant
объекты	faciliteiten
объекты	objecten
объекты	voorwerpen
форму	form
форму	vorm
форму	formulier
форму	tenue
форму	uniform
метод	methode
сеть	netwerk
легко	eenvoudig
легко	makkelijk
легко	gemakkelijk
легко	rustig
легко	eenvoudig
легко	makkelijk
легко	easy
легко	gemakkelijk
реж	dir
основная	belangrijkste
основная	voornaamste
основная	main
минимум	minimaal
минимум	minimum
минимум	minimaal
минимум	minimale
миллионов	miljoen
миллионов	miljoenen
смерть	dood
смерть	doods
смерть	overlijden
правильно	juist
правильно	recht
правильно	rechts
правильно	correcte
правильно	corrigeren
правильно	correct
крупный	large
крупный	groot
крупный	grote
платформы	platforms
платформы	platformen
платформы	perron
платформы	platform
исторических	historisch
исторических	historische
руки	wapens
руки	armen
руки	handjes
руки	handen
руки	hands
предложил	voorgestelde
предложил	voorgesteld
предложил	gesuggereerd
предложил	aangeboden
собрания	meetings
собрания	ontmoetingen
собрания	vergaderingen
собрания	bijeenkomsten
редактор	uitgever
редактор	hoofdredacteur
редактор	redacteur
редактор	editor
редактор	bewerker
париж	parijs
канал	kanaal
канал	kanaal
традиции	traditie
традиции	tradities
традиции	tradities
языках	talen
потери	verliezen
потери	verlies
потери	verliezen
потери	verlies
потери	slachtoffers
потери	gewonden
происхождение	herkomst
происхождение	oorsprong
происхождение	herkomst
происхождение	herkomst
происхождение	oorsprong
принадлежит	behoort
принадлежит	hoort
беларусь	belarus
существование	bestaan
основана	gegrond
основана	opgericht
основана	gesticht
исключением	uitzondering
дать	geef
дать	geven
времена	tijden
времена	times
идеи	ideeën
идеи	ideeen
идеи	ideetjes
бригада	brigade
валерий	valeri
валерий	valery
валерий	valerius
объект	voorwerp
объект	object
объект	onderwerp
объект	proefpersoon
объект	subject
порядок	orde
порядок	bestellen
порядок	order
порядок	bestelling
машины	machines
уильям	willem
уильям	william
профессора	professoren
профессора	hoogleraren
азербайджана	azerbeidzjaanse
лига	league
лига	liga
династии	dynastie
династии	dynasty
порт	bakboord
порт	haven
порт	poort
гран	gran
гран	grand
структура	structuur
получения	ontvangst
получения	kwitantie
получения	ontvangstbewijs
получения	ontvangende
получения	ontvangen
полный	vol
полный	volledig
полный	full
полный	volledige
полный	volle
полный	voltooid
полный	invullen
полный	complete
полный	compleet
хотел	gezocht
бюро	bureau
местных	lokale
местных	plaatselijk
местных	lokaal
заслуги	verdiensten
заслуги	verdienste
месяц	maandje
месяц	maand
животные	dieren
тело	lichaam
тело	body
направления	richtingen
направления	routebeschrijving
направления	bestemmingen
температура	temperatuur
температура	temperaturen
температура	temperatuur
запись	opnemen
запись	opname
запись	record
ирландии	ierse
ирландии	ieren
ирландии	iers
ирландии	ierland
кому	coma
выпущен	vrijgelaten
выпущен	vrijgegeven
выпущен	uitgebracht
земля	aarde
земля	earth
земля	grond
земля	land
недели	week
недели	weekje
недели	weeks
недели	weken
отсутствует	afwezig
отсутствует	ontbreken
отсутствует	vermist
отсутствует	missen
отсутствует	ontbrekend
отсутствует	ontbrekende
отсутствует	ontbreekt
видимо	kennelijk
видимо	blijkbaar
видимо	schijnbaar
класс	klasse
класс	class
класс	klas
сингл	alleenstaande
сингл	single
сингл	alleenstaand
сингл	vrijgezel
фёдор	fedor
фёдор	fjodor
архитектуры	architectuur
работали	werkte
работали	gewerkt
местах	locaties
политика	beleid
политика	politiek
политика	beleid
речи	speeches
речи	redevoeringen
речи	toespraken
речи	spraak
речи	toespraak
речи	speech
речи	redevoering
старше	oudere
старше	ouder
понятие	concept
понятие	notie
выход	exit
выход	uitgang
материал	materiaal
игроков	spelers
добавить	toevoegen
добавить	voeg
архитектор	architecten
архитектор	architect
автоматически	automaat
автоматически	automatische
автоматически	automatisch
автоматически	automatisch
лучшая	best
лучшая	beste
белый	wit
белый	witte
кандидат	kandidaat
персонажей	personages
персонажей	tekens
персонажей	karakters
фразы	zinnen
фразы	uitdrukkingen
носители	vervoerders
носители	dragers
носители	vliegdekschepen
авиации	luchtvaart
северный	noorden
северный	noord
идея	idee
идея	ideetje
сергеевич	sergejevitsj
сооружения	installaties
играет	speelt
играет	toneelstukken
играет	spelen
ивана	ivana
писателей	schrijvers
женщина	vrouw
женщина	woman
женщина	vrouwelijke
женщина	vrouw
женщина	vrouwtje
женщина	vrouwelijk
голос	voice
голос	stem
преподаватели	professoren
преподаватели	hoogleraren
преподаватели	onderwijzers
преподаватели	leraren
преподаватели	docenten
преподаватели	leerkrachten
преподаватели	leraars
преподаватели	faculteit
серебряный	zilver
серебряный	zilveren
серебряный	silver
леонид	leonidas
леонид	leonid
обучения	leren
обучения	learning
опыт	ervaring
опыт	ervaringen
опыт	ervaar
опыт	ervaren
опыт	ervaring
опыт	ervaringen
свет	light
свет	lichte
свет	licht
свет	lichtjes
свет	verlichting
свет	licht
свет	lichten
свет	lampen
неделю	week
неделю	weekje
нарушения	schendingen
нарушения	overtredingen
нарушения	onregelmatigheden
получает	ontvangt
получает	krijgt
играть	speel
играть	spelen
играть	afspelen
интерес	belangstelling
интерес	rente
интерес	belang
интерес	interesse
применение	aanvraag
применение	toepassing
применение	applicatie
установлен	geïnstalleerde
установлен	geinstalleerd
установлен	geïnstalleerd
элементы	elementen
интересные	interessante
интересные	interessant
политических	politiek
политических	politieke
исторические	historische
исторические	historisch
исторические	historisch
исторические	historische
красная	rode
красная	rood
раунд	ronde
раунд	rondje
раунд	round
раунд	rond
транспорт	vervoer
транспорт	transport
транспорт	vervoer
транспорт	transport
специально	speciaal
премьера	première
премьера	premiere
премьера	premier
выставка	tentoonstelling
выставка	bewijsstuk
выставка	tentoonstelling
выставка	expositie
дни	dagen
дни	days
контроль	controle
контроль	control
контроль	monitoring
контроль	toezicht
контроль	controles
мнения	adviezen
мнения	meningen
мнения	opinies
мнения	weergaven
требования	eisen
требования	vereisten
требования	eisen
попытки	pogingen
семей	families
семей	gezinnen
портрет	portret
министров	ministers
приняли	omarmd
карла	carla
карла	karla
цели	doelstellingen
цели	doelstellingen
цели	doelpunten
цели	goals
цели	doelen
цели	doelwitten
цели	doelstellingen
цели	doelen
письмо	brief
письмо	letter
анализ	analyses
анализ	analyse
семь	seven
семь	zeven
зал	sportschool
зал	hal
зал	zaal
зал	hall
женат	gehuwd
женат	getrouwd
художественный	artistieke
художественный	artistiek
тур	rondreis
тур	tour
тур	rondleiding
тур	tournee
распространение	verspreiding
распространение	distributie
распространение	verdeling
курс	koers
курс	cursus
битва	battle
битва	slag
битва	strijd
битва	gevecht
битва	veldslag
каталог	map
каталог	catalogus
каталог	catalogus
оценки	kijkcijfers
оценки	ratings
оценки	waarderingen
оценки	beoordelingen
оценки	ramingen
оценки	schattingen
оценки	evaluaties
брата	verwant
дэвид	david
спорт	sport
спорт	sporten
турции	turkije
турции	turkse
турции	turks
томас	tomas
томас	thomas
условия	termen
условия	voorwaarden
условия	omstandigheden
условия	condities
условия	voorwaarden
назначения	benoemingen
назначения	afspraken
назначения	bestemmingen
построена	gebouwde
построена	gebouwd
невозможно	onmogelijke
невозможно	onmogelijk
самолёт	vliegtuig
самолёт	vliegtuigen
самолёт	luchtvaartuigen
самолёт	luchtvaartuig
самолёт	vliegtuig
самолёт	vliegtuig
даёт	geeft
привести	breng
привести	brengen
осенью	herfst
осенью	fall
осенью	vallen
понял	begrepen
счет	rekening
счет	account
счет	scoren
счет	score
счет	factuur
восстания	opstanden
финал	finale
финал	finales
финал	finale
паломар	palomar
обе	allebei
обе	beiden
обе	beide
количества	hoeveelheden
фонд	stichting
фонд	fundering
фонд	fonds
применения	aanvraag
применения	toepassing
применения	applicatie
установлены	geïnstalleerde
установлены	geinstalleerd
установлены	geïnstalleerd
ольга	olga
открытия	ontdekkingen
открытия	openen
открытия	opening
академия	academy
академия	academie
конфликт	conflicten
конфликт	conflict
аргументы	argumenten
аргументы	argument
выступления	speeches
выступления	redevoeringen
выступления	toespraken
выступления	prestaties
выступления	optredens
выступления	uitvoeringen
выступления	voorstellingen
выступления	presentaties
протокол	protocol
крест	oversteken
крест	kruis
крест	cross
воду	water
ученики	studenten
ученики	leerlingen
ученики	pupillen
ученики	leerlingen
ученики	discipelen
марка	stamp
марка	stempel
марка	postzegel
марка	markeren
марка	merkteken
марка	markeer
марка	mark
депутаты	afgevaardigden
депутаты	parlementsleden
евреев	joden
требует	vereist
требует	eisen
этап	fase
этап	podium
этап	fase
этап	toneel
этап	stadium
символ	symbool
символ	personage
символ	karakter
ооо	ooo
фамилии	achternamen
определение	vastberadenheid
определение	bepaling
определение	definitie
определение	definiëren
сад	tuintje
сад	tuin
швейцарии	zwitserland
швейцарии	zwitserse
швейцарии	zwitsers
соединения	connecties
соединения	aansluitingen
соединения	verbindingen
соединения	verbindingen
приблизительно	ca
приблизительно	ongeveer
приблизительно	grofweg
приблизительно	ruwweg
батальона	bataljon
остался	verbleef
остался	verbleven
остался	gebleven
остался	bleef
качества	kwaliteiten
свободы	freedom
свободы	vrijheid
свободы	vrijheden
гол	doelstelling
гол	doel
гол	goal
гол	doelpunt
грузии	georgisch
грузии	georgische
грузии	georgië
грузии	georgia
рек	rivieren
верхней	upper
верхней	bovenste
верхней	opper
отдельный	aparte
отдельный	gescheiden
отдельный	apart
направление	richting
флот	zeemacht
флот	marine
флот	vloot
флот	wagenpark
авторитетных	autoritair
авторитетных	gezaghebbende
матчи	wedstrijden
матчи	lucifers
лондоне	londen
представитель	representatief
представитель	representatieve
представитель	vertegenwoordiger
подготовки	trainen
подготовки	training
подготовки	opleiding
труды	geschriften
отношений	betrekkingen
отношений	relaties
павлович	pavlovitsj
проекты	projecten
латвии	letland
латвии	letse
муниципальных	gemeentelijk
муниципальных	gemeentelijke
показатель	indicator
показатель	indicatie
пара	paar
пара	pair
пара	paar
пара	koppel
муниципальные	gemeentelijk
муниципальные	gemeentelijke
итальянский	italiaanse
итальянский	italiaan
итальянский	italiaans
требуется	vereiste
требуется	vereist
требуется	nodig
требуется	benodigd
поражение	verslagen
поражение	nederlaag
поражение	verslaan
веков	eeuwenlang
веков	eeuwen
крепости	forten
крепости	forten
джона	jonah
журналист	journalisten
журналист	journaliste
журналист	journalist
московская	moskou
политическая	politiek
политическая	politieke
молодой	jonge
молодой	jong
молодой	young
крупнейших	grootste
сценарист	scenario
сценарист	schrijver
сценарист	schrijfster
сценарист	scenarioschrijver
принят	geaccepteerde
принят	aanvaard
принят	aanvaarde
принят	geaccepteerd
принят	geadopteerd
принят	aangenomen
принят	goedgekeurd
переехал	bewoog
переехал	verplaatst
переехал	bewogen
переехал	verhuisd
август	august
август	augustus
август	augustus
звезда	ster
звезда	star
причиной	veroorzaken
причиной	oorzaak
растения	planten
растения	plantjes
растения	plant
понятно	begrijpelijke
понятно	begrijpelijk
формирования	formatie
формирования	vorming
чемпионов	kampioenen
чемпионов	champions
работала	werkte
работала	gewerkt
музыку	muziek
джордж	joris
джордж	george
генрих	heinrich
генрих	hendrik
генрих	henry
говорить	talk
говорить	praten
говорить	praat
говорить	spreek
говорить	spreken
причина	reden
причина	rede
причина	veroorzaken
причина	oorzaak
персонаж	personage
персонаж	karakter
архиепископ	aartsbisschop
героев	heroes
героев	helden
епархия	bisdom
убит	vermoord
убит	vermoorde
убит	gedood
убит	vermoord
убит	gedood
убит	gesneuveld
соответствие	overeenstemming
соответствие	conformiteit
генри	hendrik
генри	henry
политик	politica
политик	politicus
свойства	eigendommen
свойства	eigenschappen
доход	inkomsten
доход	ontvangsten
доход	inkomen
доход	inkomsten
майкл	michiel
майкл	michaël
майкл	michael
став	worden
проектов	projecten
корабли	schepen
усть	oest
царя	tsaar
договор	verdrag
татьяна	tatiana
татьяна	tatjana
методы	methoden
методы	methodes
методы	technieken
предложения	voorstellen
предложения	aanbiedingen
предложения	biedt
предложения	suggesties
гора	berg
гора	mount
гора	aankoppelen
связанные	gekoppelde
связанные	gelinkt
связанные	verbonden
связанные	gekoppeld
связанные	gerelateerd
связанные	verwant
связанные	verwante
связанные	gerelateerde
моя	mijne
марки	postzegels
марки	stempels
марки	zegels
определения	definities
многочисленные	talrijk
многочисленные	talrijke
округов	districten
округов	wijken
португалии	portugese
португалии	portugees
португалии	portugezen
португалии	portugal
ворота	gate
ворота	poort
ворота	hek
ворота	toegangspoort
ворота	doorgang
ворота	gateway
ворота	poort
ворота	gates
ворота	poorten
британский	britten
британский	britse
британский	brits
япония	japan
певица	zanger
певица	singer
певица	zangeres
пытается	probeert
олимпийские	olympic
олимпийские	olympisch
собрание	montage
собрание	assemblee
собрание	assemblage
собрание	verzamelen
собрание	samenkomst
собрание	ontmoeting
собрание	vergadering
собрание	meeting
собрание	bijeenkomst
собрание	vergaderen
защитник	verdediger
защитник	beschermer
старый	ouwe
старый	oude
старый	oud
студентов	studenten
студентов	leerlingen
задачи	uitdagingen
задачи	doelstellingen
задачи	taken
веб	web
болезни	ziektes
болезни	ziekten
болезни	ziekte
болезни	ziekte
болезни	ziektes
болезни	ziekten
болезни	ziekte
сторона	feest
сторона	partij
сторона	feestje
сторона	party
сторона	kant
сторона	zijde
сторона	side
сторона	zijkant
основатель	stichter
основатель	oprichter
тонн	ton
тонн	tonnen
тонн	ton
компаний	bedrijven
подпись	onderschrift
подпись	titel
подпись	ondertekenen
подпись	ondertekening
подпись	ondertekend
подпись	ondertekende
подпись	gesigneerd
подпись	getekend
подпись	handtekening
подпись	ondertekening
новости	nieuwsberichten
новости	nieuws
англия	engeland
англия	england
портал	portal
портал	poort
портал	portaal
исследование	studeer
исследование	studeren
исследование	studie
исследование	bestuderen
исследование	onderzoek
исследование	research
света	sveta
света	light
света	lichte
света	licht
остаётся	blijft
памятники	monumenten
нижняя	lager
нижняя	lagere
зоны	zones
зоны	gebied
зоны	zone
сюжет	plot
сюжет	perceel
сюжет	complot
малая	malaya
хан	hahn
хан	khan
хан	han
пространство	ruimte
пространство	spatie
поражения	laesies
поражения	letsels
поражения	nederlaag
поражения	verslaan
поп	pop
битвы	veldslagen
битвы	gevechten
восстание	opstand
восстание	opstand
восстание	opstand
восстание	rebellie
восстание	opstand
наступление	aanstootgevend
наступление	beledigend
наступление	offensief
западная	west
западная	westen
западная	westelijk
западная	western
западная	westelijk
экспедиции	expedities
экспедиции	expeditie
успех	succes
успех	success
открытие	ontdekking
открытие	ontdekkingen
открытие	discovery
открытие	openen
открытие	opening
полиции	politie
физики	natuurkunde
физики	fysica
физики	natuurkundigen
физики	fysici
цель	doelstelling
цель	objectief
цель	doel
цель	doelstelling
цель	doel
цель	goal
цель	doelpunt
цель	doel
цель	doelwit
переименовать	hernoemen
обучение	lesgeven
обучение	onderwijzen
обучение	trainen
обучение	training
обучение	opleiding
обучение	leren
обучение	learning
альма	alma
личности	identiteiten
личности	identiteit
личности	persoonlijkheden
личности	persoonlijkheid
далеко	far
далеко	ver
персонажи	personages
персонажи	tekens
персонажи	karakters
объём	volume
южный	zuidelijk
южный	zuid
южный	zuiden
картина	schilderen
картина	verven
картина	schilderkunst
картина	schilderij
министерство	ministerie
женился	gehuwd
женился	getrouwd
километров	kilometer
километров	kilometers
километров	kilometer
километров	kilometers
семейство	familie
семейство	gezin
андерсон	anderson
казахстан	kazachstan
польский	pools
польский	poolse
положения	bepalingen
круг	kring
круг	cirkel
круг	lap
испания	spanje
высшего	superior
высшего	superieure
высшего	superieur
умеренно	matig
умеренно	gematigd
окончательно	definitief
окончательно	definitieve
предприятий	bedrijven
предприятий	ondernemingen
победа	win
победа	winnen
победа	zege
победа	overwinning
победа	victorie
победа	victory
победа	winnende
победа	winnend
победа	winning
победа	winnen
крепость	burcht
крепость	vesting
крепость	fort
крепость	fort
крым	krim
жанр	genre
ежегодно	jaarlijks
хочет	wil
самостоятельно	zelfstandig
самостоятельно	onafhankelijk
драмы	drama
база	base
база	basis
хочу	wilt
хочу	wil
хочу	willen
поддержки	ondersteuning
поддержки	steun
поддержки	support
поддержки	ondersteunen
леса	bossen
леса	woud
леса	bos
леса	bossen
половины	helft
половины	half
добавил	toegevoegd
добавил	toegevoegde
композиции	samenstellingen
композиции	composities
энергии	energie
названа	genoemd
названа	genaamd
названа	benoemde
мартин	maarten
мартин	martin
отставку	ontslagbrief
отставку	aftreden
отставку	ontslag
главная	belangrijkste
главная	voornaamste
главная	main
местный	lokale
местный	plaatselijk
местный	lokaal
крайней	extreme
крайней	extreem
помочь	helpen
помочь	hulp
помочь	help
принимает	accepteert
принимает	aanvaardt
этапе	fase
этапе	podium
этапе	fase
этапе	toneel
этапе	stadium
скорости	snelheid
скорости	speed
скорости	toerental
отказался	afgewezen
отказался	geweigerd
отказался	weigerde
отказался	geweigerd
отказался	weigerden
тысячи	duizend
тысячи	duizenden
арестован	opgepakt
арестован	aangehouden
арестован	gearresteerd
мастера	meesters
мастера	masters
мастера	tovenaars
абсолютно	absoluut
екатерина	catherine
екатерина	catharina
екатерина	jekaterina
объединение	samenvoeging
объединение	samenvoegen
объединение	samenvoeging
объединение	samenvoegen
объединение	eenwording
объединение	eenmaking
прошли	doorgegeven
прошли	geslaagd
комментарии	toelichting
комментарии	commentaar
комментарии	opmerkingen
комментарии	commentaren
комментарии	reacties
комментарии	commentaar
оставил	linkse
оставил	linker
оставил	links
глаза	ogen
глаза	oogjes
поиск	zoektocht
поиск	zoeken
поиск	doorzoeken
поиск	zoek
поиск	zoekopdracht
поиск	zoekende
закончил	voltooid
закончил	afgewerkt
закончил	klaar
закончил	afgewerkte
физико	fysisch
последняя	laatste
санта	kerstman
санта	santa
отдел	divisie
отдел	afdeling
отдел	deling
отдел	division
сержант	sarge
сержант	sergeant
сержант	sergeant
международные	internationaal
мои	mijne
критерии	criteria
способ	methode
способ	manier
способ	way
лондон	londen
процесса	proces
процесса	verwerken
север	noorden
север	noord
фестиваль	festival
взял	nam
преподавал	onderwezen
преподавал	onderwees
короткая	kort
короткая	short
короткая	korte
польша	polen
географии	geografie
географии	aardrijkskunde
огонь	brand
огонь	vuren
огонь	vuur
нижний	nizjni
нижний	lager
нижний	lagere
критики	critici
жены	vrouw
жены	echtgenote
жены	echtgenotes
независимости	zelfstandigheid
независимости	onafhankelijkheid
независимости	independence
независимости	onafhankelijk
подробно	gedetailleerd
подробно	gedetailleerde
предмет	voorwerp
предмет	object
предмет	onderwerp
предмет	proefpersoon
предмет	subject
ричард	richard
губернатор	gouverneur
география	geografie
география	aardrijkskunde
белые	blanken
белые	wit
белые	witte
понятия	begrippen
понятия	concepten
понятия	begrippen
какая	wat
нападающий	aanvaller
нападающий	spits
нападающий	striker
папа	pap
папа	vader
папа	pa
папа	papa
папа	paps
папа	daddy
папа	papa
папа	pappie
папа	pappa
папа	papa
папа	pappa
двигатель	engine
двигатель	motor
наталья	natalya
наталья	natalia
крови	bloed
крови	blood
переименован	hernoemd
современные	modern
современные	moderne
современные	hedendaags
современные	hedendaagse
современные	eigentijdse
современные	eigentijds
сообщество	gemeenschap
сообщество	community
кампании	campagnes
кампании	campagne
кампании	veldtocht
граждан	burgers
граждан	staatsburgers
нидерландов	nederland
полузащитник	middenvelder
рейтинг	waardering
рейтинг	rating
рейтинг	beoordeling
рейтинг	rangschikking
рейтинг	ranglijst
рейтинг	rangschikken
рейтинг	kijkcijfers
рейтинг	ratings
рейтинг	waarderingen
рейтинг	beoordelingen
общие	gemeenschappelijk
общие	vaak
общие	algemene
общие	generaal
общие	algemeen
судов	vaartuigen
молодых	jonge
молодых	jong
молодых	young
представлен	ingezonden
представлен	ingediende
представлен	ingediend
труд	werk
труд	arbeid
труд	werken
труд	arbeid
труд	labour
труд	arbeid
эль	ale
предыдущий	voorgaande
предыдущий	vorig
предыдущий	vorige
предыдущий	eerdere
реформы	hervormingen
реформы	hervorming
реформы	hervormen
реформы	hervormingen
реформы	hervorming
борьба	worstel
борьба	worstelen
борьба	worsteling
борьба	worstel
борьба	strijd
оператор	operator
оператор	exploitant
оператор	telefoniste
оператор	cameraman
пресс	pers
пресс	druk
пресс	buikspieren
пресс	abs
войн	oorlog
войн	oorlogen
чёрный	zwarte
чёрный	black
чёрный	zwart
письма	letteren
письма	letters
письма	brieven
плохо	slechte
плохо	bad
плохо	slecht
очки	punten
очки	zonnebril
очки	zonnebrillen
очки	brillen
очки	glazen
очки	bril
луи	louis
луи	lodewijk
луи	louie
назвал	genoemd
назвал	genaamd
назвал	benoemde
норвегии	noors
норвегии	noorse
норвегии	noorwegen
фридрих	friedrich
фридрих	frederik
фридрих	frederick
лучшие	best
лучшие	beste
служба	dienst
служба	service
примеры	voorbeelden
баку	baku
библиотеки	bibliotheken
библиотеки	bibliotheek
музыкант	musicus
музыкант	muzikant
продолжил	voortgezet
продолжил	vervolg
интересно	interessante
интересно	interessant
интересно	geïnteresseerd
интересно	interesse
супруга	echtgenoot
супруга	echtgenote
супруга	gemalin
муж	echtgenoot
существенно	substantieel
существенно	aanzienlijk
существенно	beduidend
существенно	significant
офф	offs
офф	af
обязанности	verplichtingen
обязанности	verantwoordelijkheid
обязанности	verantwoordelijkheden
обязанности	plichten
обязанности	taken
давление	druk
запрос	query
запрос	opvragen
запрос	zoekopdracht
запрос	aanvraag
запрос	aanvragen
запрос	verzoek
запрос	verzoeken
отметить	taggen
отметить	tag
отметить	vieren
отметить	markeren
отметить	merkteken
отметить	markeer
отметить	mark
известность	bekendheid
известность	bekendheid
известность	beroemdheid
известность	roem
известность	faam
плен	gevangenschap
другая	overige
другая	andere
другая	ander
другая	overig
сестра	zus
сестра	zusje
сестра	zuster
сестра	verpleegkundige
сестра	verpleegster
сестра	zuster
сестра	verpleger
иоанна	johanna
иоанна	joanna
детский	kind
детский	kindje
ваш	je
ваш	uw
ваш	jouw
ваш	uwe
режим	modus
режим	mode
режим	regime
птиц	vogels
канада	canada
обратно	terug
обратно	rug
обратно	back
аниме	anime
принцип	beginsel
принцип	principe
учреждения	instellingen
учреждения	agentschappen
учреждения	bureaus
уефа	uefa
блок	bloc
блок	blokkering
блок	blokkeren
блок	blok
блок	block
прошла	doorgegeven
прошла	geslaagd
администраторов	administrateurs
администраторов	beheerders
администраторов	beheerders
военная	militairen
военная	militair
военная	militaire
военная	krijgsmacht
восточная	oosten
восточная	oost
восточная	oosters
восточная	oosterse
восточная	oostelijk
восточная	oostelijke
максим	maximus
максим	maxim
максим	maxime
федерального	federale
федерального	federaal
предприятие	enterprise
предприятие	onderneming
лидер	leider
лидер	leader
выбор	selectie
выбор	kies
выбор	kiezen
выбор	kies
выбор	selecteren
выбор	selecteer
выбор	keuze
выбор	keus
питер	petrus
питер	peter
редко	zelden
редко	zelden
редко	zeldzame
редко	zelden
редко	zeldzaam
меры	action
меры	optreden
меры	aktie
меры	actie
меры	maatregelen
меры	acties
иванов	ivanov
специалистов	specialisten
специалистов	professionals
специалистов	professionelen
специалистов	vakmensen
югославии	joegoslavië
характеристики	karakteristieken
характеристики	kenmerken
характеристики	eigenschappen
тел	tel
тел	lijken
тел	carrosserieën
тел	lichamen
али	ali
регулярно	regelmatig
понять	begrijpen
понять	begrijp
отдельно	afzonderlijk
отдельно	apart
даты	data
даты	dadels
даты	datums
знает	weet
носит	draagt
личная	persoonlijke
личная	persoonlijk
ваши	je
ваши	uw
ваши	jouw
ваши	uwe
прошлом	voorbij
прошлом	verleden
справочник	map
справочник	handboek
специалист	specialist
специалист	gespecialiseerd
каждая	elk
каждая	ieder
каждая	iedere
каждая	elke
каждая	elk
каждая	ieder
каждая	elke
зданий	gebouwen
побережье	kust
могла	kan
могла	kon
