категория	kategori
коста	costa
коста	kosta
коста	kosta
шаблони	template
шаблони	templat
операция	operasi
операция	operasi
операция	pembedahan
операция	bedah
изпраща	mengirimkan
трета	sepertiga
трета	ketiga
томас	thomas
срещи	kurma
срещи	tanggal
срещи	rapat
срещи	pertemuan
срещи	kencan
срещи	dating
срещи	berkencan
едуард	edward
едуард	eduard
основна	utama
основна	dasar
основна	basic
програмата	program
материал	matre
материал	bahan
материал	materi
материал	material
възстановяване	kembalikan
възстановяване	mengembalikan
възстановяване	pulihkan
възстановяване	restorasi
възстановяване	pemulihan
възстановяване	recovery
възстановяване	kesembuhan
възстановяване	pelunasan
причини	alasan
причини	penyebabnya
причини	penyebab
причини	menyebabkan
кралица	ratu
кралица	queen
хил	bukit
хил	hill
ирландия	irlandia
висок	high
висок	tinggi
висок	tall
висок	jangkung
крепост	benteng
размери	dimensi
размери	ukuran
размери	ukuran
размери	size
философия	filsafat
философия	filosofi
обратно	kembali
обратно	balik
обратно	mundur
обратно	back
обратно	belakang
сцена	adegan
сцена	scene
сцена	pentas
сцена	tahap
сцена	panggung
сцена	stage
изглед	dilihat
изглед	tayangan
изглед	tampilan
изглед	melihat
изглед	tampilan
изглед	lihat
звезда	star
звезда	bintang
провинции	propinsi
провинции	provinsi
училища	sekolah
атина	athens
атина	athena
атина	athena
лично	personal
лично	pribadi
лично	pribadi
участник	peserta
участник	partisipan
участник	kontestan
седем	seven
седем	tujuh
общност	komunitas
общност	masyarakat
общност	community
използване	penggunaan
използване	kegunaan
използване	pemakaian
използване	menggunakan
използване	gunakan
използване	pakai
използване	penggunaan
проблем	masalah
проблем	problem
проблем	solat
проблем	masalah
проблем	trouble
проблем	kesulitan
технически	teknis
технически	teknisnya
полковник	kolonel
полковник	colonel
лица	muka
лица	wajah
лица	faces
характер	kepribadian
характер	character
характер	tokoh
характер	karakter
габрово	gabrovo
пропаганда	propaganda
цезар	caesar
цезар	cesar
словения	slovenia
труд	pekerjaan
труд	kerja
труд	bekerja
труд	buruh
труд	buruh
наследство	pewaris
наследство	legacy
наследство	warisan
наследство	warisan
наследство	warisan
наследство	heritage
залив	gulf
залив	teluk
залив	teluk
залив	bay
рода	rhoda
общ	common
общ	total
международен	internasional
международен	international
международен	mancanegara
ангел	bidadari
ангел	malaikat
ангел	angel
знаме	bendera
знаме	panji
знаме	banner
знаме	spanduk
митология	mitologi
главата	head
главата	kepala
федерация	persemakmuran
федерация	federasi
федерация	federation
методий	metodius
бели	white
бели	putih
настоящ	current
настоящ	arus
настоящ	skrg
режим	moda
режим	modus
режим	mode
режим	rezim
попов	popov
дълги	lama
дълги	panjang
дълги	long
обществото	society
обществото	masyarakat
нейните	miliknya
революционна	revolusioner
кипър	cyprus
кипър	siprus
легенда	legend
легенда	legenda
източно	east
източно	timur
източно	timur
източно	eastern
сити	city
сити	kota
любов	rpp
любов	love
любов	cintai
любов	cinta
спартак	spartacus
спартак	spartak
методи	metoda
методи	metode
галерия	galeri
галерия	gallery
камък	batu
камък	stone
камък	batuan
камък	batu
камък	rock
църкви	gereja
древен	kuno
блокиране	memblokir
блокиране	pemblokiran
блокиране	blokir
блокиране	blok
блокиране	block
блокиране	blokir
народни	kaum
народни	rakyat
народни	folk
мюнхен	münchen
мюнхен	munchen
мюнхен	munich
квартал	lingkungan
квартал	lingkungan
конго	kongo
конго	ekuador
открито	outdoor
открито	terangan
защитата	defense
защитата	pembela
защитата	pertahanan
лекар	dokter
лекар	tabib
лекар	doktor
лекар	dokter
лекар	doctor
крепостта	benteng
емил	emile
емил	emil
женен	married
женен	menikah
играта	permainan
играта	game
промяна	berubah
промяна	ganti
промяна	perubahan
промяна	mengubah
промяна	ubah
собственост	dimiliki
собственост	milik
собственост	property
собственост	properti
собственост	kepemilikan
помага	membantu
хенри	henry
етнография	etnografi
кампания	campania
кампания	kampanye
кампания	campaign
жените	wanita
жените	perempuan
жените	women
специални	istimewa
специални	spesial
специални	special
специални	khusus
наистина	memang
наистина	sesungguhnya
наистина	sungguh
независимост	merdeka
независимост	kemerdekaan
независимост	kemandirian
независимост	independence
транспорт	transportasi
транспорт	pengangkutan
транспорт	transportasi
транспорт	transpor
транспорт	angkut
транспорт	transport
транспорт	pengangkutan
правила	rules
правила	peraturan
правила	aturan
ван	van
линии	baris
линии	lines
линии	garis
омъжена	married
омъжена	menikah
трудно	susah
трудно	hard
трудно	keras
трудно	susah
трудно	sulit
трудно	sukar
номинация	nominasi
средната	median
изглежда	tampaknya
изглежда	sepertinya
шумен	shumen
шумен	nyaring
шумен	berisik
шумен	loud
шумен	keras
шумен	bawel
шумен	berisik
шумен	bising
корпус	hull
корпус	lambung
корпус	corpus
корпус	kesatuan
корпус	corps
корпус	korps
участък	divisi
участък	pembagian
участък	division
конгрес	kongres
конгрес	konvensi
лице	muka
лице	wajah
лице	face
страницата	page
страницата	halaman
художници	pelukis
художници	seniman
художници	artis
машини	mesin
машини	mesin
оръжие	senjata
оръжие	weapon
оръжие	senjata
оръжие	senapan
оръжие	pistol
оръжие	gun
оръжие	senjata
оръжие	gendongan
оръжие	lengan
оръжие	arms
нидерландия	belanda
съединени	bergabung
паша	pasha
паша	grazing
паша	merumput
основана	didirikan
схема	skema
гара	stasiun
гара	station
наречена	disebut
наречена	dipanggil
размер	ukuran
размер	size
малките	cubs
споменава	mention
споменава	penyebutan
споменава	mentions
споменава	sebutan
количество	jumlah
количество	kuantitas
количество	jumlah
брега	shore
снимка	picture
снимка	gambar
снимка	foto
снимка	photograph
снимка	photo
снимка	foto
басейн	cekungan
басейн	kolam
басейн	pool
бас	bass
бас	kakap
бял	white
бял	putih
оръдия	meriam
оръдия	cannon
етнически	etnis
етнически	etnik
виктор	viktor
виктор	victor
министерство	kementrian
министерство	pelayanan
министерство	kementerian
освобождението	pembebasan
дърво	kayu
дърво	wood
дърво	pohon
дърво	tree
граждани	warga
върха	top
върха	puncak
върха	teratas
поредица	deret
поредица	series
поредица	seri
поредица	urutan
членовете	anggota
фаза	fase
високи	high
високи	tinggi
високи	tall
високи	jangkung
документи	makalah
документи	kertas
документи	dokumen
храна	food
храна	makanan
храна	pangan
храна	meal
имената	nama
имената	names
имената	mamang
вашингтон	washington
глобус	globe
хан	hahn
хан	khan
хан	han
използвана	digunakan
използвана	terpakai
използвана	used
използвана	dipakai
босна	bosnia
библиография	bibliografi
бригада	brigade
важни	jga
важни	penting
графство	kabupaten
графство	county
графство	daerah
графство	powiat
графство	shire
изследователи	penjelajah
изследователи	peneliti
цяла	keseluruhan
цяла	whole
цяла	utuh
неща	things
неща	hal
неща	perkara
неща	hal
неща	barang
езера	lakes
езера	danau
андрей	andrei
андрей	andrey
андрей	andrei
принцип	prinsip
принцип	prinsipnya
проекти	proyek
медицина	kedokteran
медицина	obat
иран	iran
иран	banten
участници	peserta
участници	partisipan
участници	peserta
приятел	teman
приятел	sahabat
приятел	friend
войска	pasukan
наследник	pewaris
наследник	waris
наследник	penerus
белград	belgrade
поезия	puisi
бяла	white
бяла	putih
функции	fungsi
функции	fungsi
герб	gerb
герб	jambul
герб	crest
герб	lambang
герб	emblem
племена	suku
руска	russian
руска	rusia
журналист	jurnalis
журналист	wartawan
дворец	puput
дворец	istana
дворец	keraton
географски	geografi
географски	geographic
географски	geografis
географски	geografis
норвегия	norwegia
лос	elk
лос	moose
лос	rusa
лос	los
виетнам	vietnam
зала	balai
зала	hall
зала	aula
арабски	arab
арабски	arab
арабски	arabic
пътища	rute
пътища	path
латински	latin
мост	bridge
мост	anjungan
мост	jembatan
активност	kegiatan
активност	aktivitas
лейтенант	letnan
западно	maghrib
западно	barat
западно	west
епизод	episode
деление	divisi
деление	pembagian
деление	division
есента	autumn
есента	fall
есента	jatuh
западните	barat
западните	western
революционери	revolusioner
перу	peru
фестивал	festival
управител	manager
управител	manajer
управител	pengelola
управител	gubernur
северен	utara
северен	northern
важна	jga
важна	penting
пилот	pilot
играят	memainkan
играят	diputar
играят	bermain
двигател	engine
двигател	mesin
двигател	motor
населени	dihuni
населени	dihuni
събор	jemaat
музиканти	musisi
бизнес	bisnis
бизнес	business
орган	otoritas
орган	kewenangan
орган	authority
орган	organ
дебютира	debut
дебютира	debutnya
убити	dibunuh
убити	terbunuh
убити	dibunuh
убити	tewas
убити	terbunuh
интервю	interview
интервю	wawancarai
интервю	wawancara
петков	petkov
избрана	dipilih
избрана	terpilih
избрана	dipilih
избрана	terpilih
антон	anton
стар	tua
стар	lama
стар	old
пролетта	spring
пролетта	pegas
планини	gunung
планини	pegunungan
сравнение	perbandingan
сравнение	bandingkan
сравнение	membandingkan
бира	beer
бира	bir
художествена	artistik
позиции	posisi
позиции	item
позиции	butir
позиции	barang
сътрудничество	kolaborasi
сътрудничество	kerjasama
щаб	markas
ръка	lengan
ръка	arm
ръка	lengannya
ръка	hand
ръка	tangan
симеон	simeon
ричард	richard
турци	turki
песните	lagu
песните	songs
сливен	sliven
защитава	melindungi
текстове	sms
текстове	lirik
текстове	lyrics
седмици	minggu
изградена	membangun
изградена	dibangun
изградена	built
дадена	diberikan
дадена	diberi
драма	drama
архитектура	architecture
архитектура	arsitektur
владетел	penguasa
владетел	penggaris
христос	christos
христос	kristus
христос	christ
власти	otoritas
власти	berwenang
указ	dekrit
указ	dekrit
указ	titah
повод	kesempatan
годишен	tahunan
тегло	berat
старши	senior
японски	jepang
японски	japanese
тома	ikuta
тома	thomas
местни	local
местни	lokal
местни	lokal
местни	setempat
местни	native
внимание	perhatian
глас	voice
глас	suara
глас	suaranya
погребан	dimakamkan
погребан	dikuburkan
погребан	terkubur
погребан	dikubur
луис	lewis
луис	luis
луис	louis
учен	ilmuwan
учен	ilmuan
учен	cendekia
учен	sarjana
учен	terpelajar
учен	cendekiawan
оскар	oscar
оскар	oskar
крайбрежие	pesisir
крайбрежие	coast
певец	penyanyi
певец	singer
наса	nasa
търговия	commerce
търговия	perdagangan
търговия	dagang
търговия	perdagangan
търговия	trading
търговия	barter
търговия	dagang
търговия	berdagang
търговия	perdagangan
търговия	trade
кара	kara
кара	kandar
кара	drive
кара	cara
мико	miko
турците	turki
дания	denmark
елемент	barang
елемент	butir
елемент	item
елемент	komponen
елемент	unsur
елемент	elemen
дебют	debut
дебют	debutnya
програми	program
конфликт	konflik
запазени	dipesan
запазени	dipelihara
запазени	diawetkan
запазени	dipertahankan
георг	georg
преподава	mengajarkan
мнение	opini
мнение	pendapat
мнение	komentar
мнение	opini
мнение	pendapat
осем	eight
осем	delapan
югоизточна	tenggara
югоизточна	tenggara
метод	metoda
метод	method
метод	metode
династията	wangsa
династията	dinasti
институции	institusi
институции	lembaga
резултати	hasilnya
резултати	hasil
петербург	petersburg
фердинанд	ferdinand
къщата	house
къщата	rumah
празник	libur
празник	holiday
празник	liburan
празник	pesta
празник	perayaan
княжество	kepangeranan
империята	imperium
империята	empire
империята	kekaisaran
устройство	perangkat
устройство	peranti
квинт	quintus
символ	simbol
прекарва	pembelanjaan
прекарва	menghabiskan
отдел	departemen
фауна	fauna
млади	muda
млади	young
млади	mudanya
открита	ditemukan
открита	menemukan
открита	ketahuan
свобода	kebebasan
свобода	freedom
свобода	peterpan
свобода	kemerdekaan
свобода	kebebasan
свобода	liberty
краля	raja
краля	king
изпратен	dikirim
изпратен	terkirim
изпратен	dikirimkan
градовете	kota
представляват	mewakili
представляват	wakili
евро	eur
евро	euro
евро	euro
сирия	syria
сирия	suriah
обновяване	mutakhirkan
обновяване	upgrade
обновяване	tingkatkan
обновяване	perbarui
обновяване	pembaruan
обновяване	mutakhirkan
обновяване	update
обновяване	perbarui
обновяване	pemutakhiran
обновяване	penyegaran
обновяване	segarkan
обновяване	refresh
обновяване	pembaharuan
обновяване	pembaruan
обновяване	perpanjangan
дял	partisi
дял	cut
дял	potong
дял	bagikan
дял	berbagi
дял	share
дял	gelar
дял	jabatan
дял	judul
самолети	pesawat
самолети	pesawat
самолети	aircraft
издания	edisi
значимост	relevansi
значимост	pentingnya
значимост	makna
значимост	signifikansi
физика	fisika
обхваща	sampul
обхваща	mencakup
обхваща	meliputi
големина	ukuran
големина	size
историк	sejarawan
парламент	parlemen
парламент	dpr
философ	filsuf
каза	said
каза	berkata
каза	mengatakan
каза	katanya
каза	kata
обявен	dideklarasikan
обявен	mengumumkan
обявен	diumumkan
обявен	umumkan
асоциация	asosiasi
асоциация	perhimpunan
асоциация	association
музикант	pemusik
музикант	musisi
сейнт	santo
сейнт	saint
такова	such
танзания	tanzania
памет	memory
памет	kenangan
памет	ingatan
памет	memori
музикален	musik
музикален	musikal
музикален	musical
археологически	arkeologi
археологически	purbakala
култури	tanaman
култури	tanam
култури	kultur
пазар	shopping
пазар	berbelanja
пазар	belanja
пазар	pasar
уеб	web
тайланд	thailand
религия	agama
веднъж	once
веднъж	sekali
поход	expedisi
хърватия	kroasia
банка	bank
експедиция	ekspedisi
херцеговина	herzegovina
станция	stasiun
станция	station
достъп	akses
малайзия	malaysia
родителите	orangtua
въоръжени	dipersenjatai
въоръжени	bersenjata
народи	bangsa
народи	nations
бавария	bayern
бавария	bavaria
идея	gagasan
идея	ide
идея	idea
мисия	mission
мисия	misi
гражданство	kewarganegaraan
гражданство	kebangsaan
гражданство	kewarganegaraan
подготовка	persiapan
подготовка	menyiapkan
подготовка	mempersiapkan
подготовка	persiapan
публий	publius
категории	kategori
народ	rakyat
народ	orang
народ	people
политиката	polis
политиката	kebijakan
политиката	politik
отговор	jawab
отговор	jawaban
отговор	jawablah
отговор	menjawab
отговор	balas
отговор	reply
отговор	balasan
отговор	respon
отговор	tanggapan
отговор	respons
технологии	technologies
технологии	teknologi
технологии	teknologi
времена	kali
времена	times
общи	generik
общи	common
общи	umum
общи	jendral
общи	jenderal
вещества	zat
основател	pendiri
основател	founder
поведение	perilaku
поведение	kelakuan
поведение	sikapnya
поведение	attitude
поведение	sikap
поведение	tingkah
поведение	perilaku
поведение	kelakuan
поведение	prilaku
поведение	perilaku
поведение	pimpin
енциклопедия	ensiklopedi
енциклопедия	encyclopedia
енциклопедия	ensiklopedia
знак	tanda
знак	tandatangani
знак	menandatangani
функция	fungsi
преподавател	dosen
етап	fase
етап	pentas
етап	tahap
етап	panggung
етап	stage
тодоров	todorov
приет	diterima
приет	diadopsi
приет	adopsi
приет	mengadopsi
приет	mengaku
офицери	pejabat
офицери	petugas
офицери	perwira
ранен	cedera
ранен	terluka
ранен	terluka
десет	ten
десет	sepuluh
михайлов	mikhailov
института	institute
института	institut
писмо	surat
писмо	huruf
писмо	letter
склонове	lereng
състезания	kompetisi
състезания	balapan
състезания	ras
състезания	balapan
състезания	balap
състезания	racing
състезания	membalap
характеристики	karakteristik
характеристики	fitur
зимата	winter
загуба	kerugian
загуба	kehilangan
загуба	rugi
певци	penyanyi
кула	tower
кула	menara
видин	vidin
формат	format
анализ	analisa
анализ	analisis
тим	tim
събира	mengoleksi
събира	mengumpulkan
културно	kebudayaan
културно	budaya
науките	sciences
науките	ilmu
науките	sains
излъчване	siarkan
излъчване	siaran
излъчване	broadcast
излъчване	penyiaran
излъчване	siaran
излъчване	penyiaran
осигурява	menyediakan
осигурява	sediakan
светлина	cahaya
светлина	lampu
светлина	light
светлина	terang
светлина	ringan
светлина	lampu
светлина	pelita
светлина	lamp
залива	gulf
залива	teluk
допълнителни	tambahan
допълнителни	kelebihan
допълнителни	ekstra
допълнителни	tambahan
допълнителни	extra
фамилия	marga
органи	otoritas
органи	berwenang
органи	organ
повърхността	permukaan
обществени	publik
обществени	public
стопанство	farm
стопанство	perkebunan
стопанство	peternakan
стопанство	ladang
стопанство	pertanian
стопанство	menahan
стопанство	memegang
стопанство	holding
уефа	uefa
юлий	julius
червен	merah
червен	red
затвор	penjara
затвор	penjara
затвор	prison
пристига	tiba
хасково	haskovo
важно	jga
важно	penting
намалява	mengurangi
армения	armenia
поети	penyair
поети	pujangga
единици	satuan
единици	unit
теми	tema
теми	topik
теми	subyek
теми	subjek
лидер	leader
лидер	pemimpin
търси	mencari
търси	pencarian
търси	cari
търси	search
търси	seek
хилядолетие	milenium
хилядолетие	millennium
сериозно	serius
сериозно	serious
сериозно	serius
сериозно	seriously
включени	disertakan
включени	termasuk
включени	menyertakan
включени	diikutsertakan
произвежда	memproduksi
улица	jalanan
улица	street
холандия	belanda
холандия	holland
холандия	belanda
министри	menteri
арестуван	penangkapan
арестуван	tangkap
арестуван	ditahan
арестуван	ditangkap
седмица	week
седмица	minggu
изкуства	arts
изкуства	seni
изкуства	kesenian
анджелис	angeles
свободен	bebas
свободен	gratis
свободен	free
вокали	vokal
адолф	adolph
адолф	adolphe
адолф	adolf
свързана	berhubungan
свързана	berkaitan
свързана	terkait
свързана	terhubung
свързана	terkoneksi
свързана	tersambung
свещеник	imam
свещеник	pendeta
свещеник	priest
гласуване	vote
гласуване	suara
гласуване	voting
гласуване	voting
дядо	kakek
дядо	kakek
природата	alam
природата	nature
виктория	victoria
идеи	gagasan
идеи	ide
речник	glosarium
речник	kosakata
речник	kamus
партньор	partner
партньор	mitra
партньор	pasangan
партньор	rekan
турнири	turnamen
полза	manfaatnya
полза	benefit
полза	manfaat
йосиф	yusuf
йосиф	joseph
йосиф	josef
признава	mengakui
признава	dikenalnya
атака	menyerang
атака	serangan
атака	serang
атака	penyerangan
мъжка	jantan
мъжка	male
бежанци	pengungsi
чужбина	perantauan
ляв	kiri
ляв	tersisa
класа	angkatan
класа	kelas
класа	class
създадени	tercipta
създадени	dibuat
финал	final
финал	finale
финал	final
чин	dagu
чин	chin
изборите	pemilu
нощта	malam
нощта	night
ресурси	sumberdaya
ресурси	sumberdaya
сен	sen
потребители	pemakai
потребители	pengguna
потребители	konsumen
специалност	spesialisasi
специалност	khusus
специалност	spesialisasi
самолет	pesawat
самолет	pesawat
самолет	plane
чили	cabe
чили	sambal
чили	cabai
чили	chili
чили	cabe
чили	chili
секция	daerah
секция	bagian
секция	seksi
предава	mentransmisikan
венецуела	venezuela
патриаршия	patriarchate
македонска	makedonia
градина	masya
градина	taman
градина	garden
градина	kebun
науката	ilmu
науката	sains
ниска	rendah
ниска	low
судан	sudan
дейности	kegiatan
дейности	aktifitas
дейности	aktivitas
научно	ilmiah
научно	scientific
приблизително	perkiraan
жанрове	genre
жанрове	aliran
централен	central
централен	tengah
централен	pusat
централен	sentral
централен	upt
бяха	were
тур	tour
тур	tur
тур	wisata
дел	del
дел	dell
изисква	membutuhkan
изисква	memerlukan
изисква	mensyaratkan
изисква	mengharuskan
ученици	pelajar
ученици	santri
ученици	mahasiswa
ученици	murid
ученици	siswa
ученици	pupil
номинации	nominasi
австрийски	austria
санта	sinterklas
санта	santa
важен	jga
важен	penting
ернст	ernst
вестници	koran
вестници	koran
вестници	makalah
вестници	kertas
решения	keputusan
решения	larutan
решения	solusi
насау	nassau
марко	marko
марко	marco
клетки	sel
клетки	sangkar
клетки	kandang
бозайник	mamalia
необходимо	diperlukan
необходимо	perlu
сваляне	download
сваляне	unduhan
сваляне	mengunduh
сваляне	unduh
сваляне	pengunduhan
сваляне	mengunduh
промишленост	industri
агенция	agency
агенция	agen
агенция	agensi
агенция	badan
учители	guru
карти	kartu
карти	maps
карти	peta
кино	cinema
кино	bioskop
кино	sinema
лицето	muka
лицето	wajah
лицето	face
киселина	asam
киселина	acid
оставя	dedaunan
оставя	daun
традиция	tradisi
инструмент	instrumen
инструмент	perkakas
инструмент	alat
битоля	bitola
градче	kotamadya
градче	town
градче	kota
слабо	lemah
свързан	dikaitkan
свързан	diasosiasikan
свързан	terkait
свързан	berhubungan
свързан	berkaitan
свързан	terkait
свързан	terhubung
свързан	terkoneksi
свързан	tersambung
паметници	monumen
модели	models
модели	model
северозапад	northwest
летище	airport
летище	bandara
уилямс	doank
уилямс	williams
природа	alam
природа	nature
мисията	mission
мисията	misi
събитие	peristiwa
събитие	acara
финландия	finlandia
франц	franz
островите	pulau
островите	kepulauan
версии	versi
монтана	montana
милано	milan
милано	milano
парламента	parlemen
парламента	dpr
дължи	berutang
дължи	berhutang
сценарий	skenario
сценарий	skenario
сценарий	skrip
сценарий	naskah
сценарий	script
шарл	charles
сръбска	serbia
оръжия	senjata
оръжия	senapan
оръжия	guns
оръжия	senjata
оръжия	gendongan
оръжия	lengan
оръжия	arms
инженер	teknisi
инженер	insinyur
инженер	engineer
диалект	dialek
диалект	amoy
тежки	heavy
тежки	berat
тежки	parah
враца	vratsa
нос	cape
нос	tanjung
нос	hidung
нос	nose
международна	internasional
международна	international
международна	mancanegara
горно	gorno
нобелова	nobel
прага	prague
прага	praha
британска	britania
британска	british
черни	hitam
черни	black
картата	map
картата	peta
труда	buruh
търсене	mencari
търсене	pencarian
търсене	cari
търсене	search
процеси	cobaan
процеси	proses
предложение	promo
предложение	menawarkan
предложение	penawaran
предложение	tawarkan
предложение	tawaran
предложение	proposisi
предложение	usul
предложение	sugesti
предложение	saran
предложение	proposal
предложение	usul
предложение	usulan
предложение	lamaran
сборник	kompendium
директно	direct
директно	langsung
директно	langsung
затвора	penjara
затвора	prison
надпис	inskripsi
надпис	prasasti
надпис	caption
надпис	keterangan
конкурс	kompetisi
конкурс	persaingan
конкурс	lomba
конкурс	kontes
конкурс	contest
личен	personal
личен	pribadi
личен	swasta
личен	privat
личен	private
личен	pribadi
рудолф	rudolph
рудолф	rudolf
разделя	split
разстояние	kejauhan
разстояние	jarak
червено	merah
червено	red
византийски	bizantium
операции	operasi
операции	bertransaksi
операции	transaksi
удар	impact
удар	berdampak
удар	dampak
удар	benturan
удар	stroke
удар	sapuan
удар	blow
удар	tiup
удар	meniup
приятели	teman
приятели	friends
приятели	berteman
приложение	lamaran
приложение	aplikasi
приложение	app
приложение	apl
приложение	aplikasi
приложение	annex
външна	outer
външна	eksternal
разположение	pembuangan
думите	kata
представяне	pengiriman
представяне	pengajuan
представяне	penyerahan
представяне	presentasi
демократична	demokratik
демократична	demokratis
демократична	demokrat
демократична	demokrasi
херман	hermann
херман	herman
климат	iklim
останки	rongsokan
останки	reruntuhan
останки	puing
пълна	full
пълна	kenyang
пълна	penuh
пълна	melengkapi
пълна	lengkapi
пълна	selesaikan
пълна	komplit
пълна	lengkap
различен	beda
различен	berbeda
теодор	theodore
теодор	theodor
теодор	teodor
осъден	divonis
осъден	terpidana
осъден	dihukum
осъден	divonis
осъден	dikutuk
осъден	dihukum
уязвим	rapuh
уязвим	rentan
съдове	kontainer
съдове	wadah
съдове	bejana
съдове	piring
неделя	minggu
иначе	sebaliknya
спечели	win
спечели	menang
спечели	menangkan
спечели	won
спечели	dimenangkan
спечели	menang
годишно	tahunan
годишно	tahunan
връзката	sambungan
връзката	koneksi
дела	deeds
дела	della
услуги	servis
услуги	pelayanan
услуги	layanan
услуги	jasa
услуги	service
услуги	jasa
услуги	layanan
услуги	servis
услуги	pelayanan
теорията	teori
направен	made
направен	dibuat
мерки	mengukur
качеството	berkualitas
качеството	kualitas
граници	batas
граници	perbatasan
жертви	pengorbanan
жертви	korban
жертви	korban
жертви	korban
сицилия	sisilia
древна	kuno
опити	cobaan
опити	upaya
опити	percobaan
опити	eksperimen
пада	terjun
пада	falls
пада	jatuh
графиня	countess
стивън	stephen
стивън	steven
ръцете	hands
ръцете	tangan
любовта	rpp
любовта	love
любовта	cintai
любовта	cinta
местен	local
местен	lokal
нужда	membutuhkan
нужда	perlukan
нужда	perlu
нужда	kebutuhan
нужда	need
нужда	butuh
махала	lingkungan
орбита	orbit
пирин	pirin
музикална	musik
музикална	musikal
музикална	musical
североизточна	northeastern
североизточна	northeast
концерт	concerto
концерт	konser
четвърти	keempat
барабани	genderang
барабани	drum
барабани	genderang
барабани	drum
барабани	gendang
въоръжение	armament
въоръжение	persenjataan
определят	definisikan
определят	jelaskan
определят	mendefinisikan
определят	tentukan
желание	desire
желание	keinginan
желание	hasrat
желание	wish
желание	berharap
мъж	jantan
мъж	male
мъж	pria
мъж	manusia
мъж	man
въоръжена	dipersenjatai
въоръжена	bersenjata
споразумение	kesepakatan
споразумение	perjanjian
споразумение	persetujuan
споразумение	pengaturan
еквадор	ekuador
баден	baden
баден	jambore
казахстан	kazakhstan
трима	tiga
трима	three
евреи	yahudi
правилата	rules
правилата	peraturan
правилата	aturan
реал	real
реал	nyata
реал	ril
реал	riil
добрич	dobrich
избрани	dipilih
избрани	terpilih
избрани	dipilih
избрани	terpilih
шотландия	scotland
шотландия	skotlandia
каролина	carolina
софтуер	software
помощник	pembantu
помощник	asisten
помощник	pembantu
помощник	helper
помощник	penolong
смит	smith
освободен	dilepaskan
освободен	dirilis
освободен	dibebaskan
пазарджик	odessa
командване	perintah
командване	komando
допълнително	tambahan
допълнително	kelebihan
допълнително	ekstra
допълнително	tambahan
допълнително	extra
наем	rental
наем	sewa
наем	persewaan
наем	penyewaan
наем	disewa
наем	sewa
наем	rent
състезание	balapan
състезание	race
състезание	perlombaan
състезание	ras
състезание	lomba
състезание	kompetisi
състезание	persaingan
състезание	lomba
състезание	kontes
състезание	contest
тенис	tennis
тенис	tenis
уелс	wales
уелс	sumur
уелс	wells
свири	mainkan
свири	putar
свири	bermain
свири	main
североизток	northeast
окончателно	final
окончателно	definitif
албрехт	albrecht
националност	kewarganegaraan
националност	kebangsaan
източен	timur
източен	eastern
тежко	heavy
тежко	berat
следи	trek
следи	jejak
съществуването	keberadaan
съществуването	keberadaannya
съществуването	eksistensi
популярност	popularitas
архитект	architect
архитект	arsitek
ръководство	manual
ръководство	pedoman
ръководство	panduan
ръководство	pemandu
събират	mengkoleksi
събират	mengumpulkan
събират	kumpulkan
ефект	efek
ефект	efek
криза	krisis
криза	crisis
задача	penetapan
задача	penugasan
задача	tugas
кърджали	kardzhali
основано	didirikan
клон	cabang
клон	ranting
клон	branch
клон	dahan
принуден	dipaksakan
принуден	dipaksa
принуден	paksakan
принуден	terpaksa
трето	ketiga
трето	sepertiga
трето	ketiga
конференция	conference
конференция	konferensi
ранни	early
ранни	dini
ранни	awal
истанбул	istanbul
предаване	transmisi
баба	nenek
баба	baba
баба	granny
баба	nenek
баба	grandma
съдържат	mengandung
съдържат	berisi
барселона	barcelona
сергей	sergei
сергей	sergey
лечение	pengobatan
лечение	perawatan
лечение	pemulihan
лечение	penyembuh
лечение	kesembuhan
лечение	penyembuhan
продукт	product
продукт	produk
повърхност	permukaan
качване	mengunggah
качване	upload
качване	pengunggahan
качване	upload
качване	unggah
качване	unggahan
мала	mala
опера	opera
изграждане	building
изграждане	membangun
изграждане	bangunan
изграждане	gedung
изграждане	konstruksi
изграждане	pembangunan
изграждане	membangun
изграждане	bina
изграждане	build
социални	social
социални	sosial
бяло	white
бяло	putih
професионален	profesional
професионален	professional
професионални	profesional
професионални	professional
почетен	kehormatan
почетен	dihormati
почетен	terhormat
морето	laut
манчестър	manchester
василий	vasily
василий	vassili
цял	keseluruhan
цял	whole
цял	utuh
марка	brand
марка	merk
марка	merek
оркестър	band
оркестър	orkestra
оркестър	orkes
оркестър	orchestra
югоизток	tenggara
звезди	bintang
звезди	stars
направени	made
направени	dibuat
съпруг	pasangan
съпруг	suamiku
съпруг	suaminya
съпруг	suami
съпруг	husband
шампионат	kejuaraan
шампионат	championship
шампионат	kejuaraan
молдова	moldova
юнайтед	bersatu
научен	ilmiah
научен	scientific
храни	food
храни	makanan
храни	pangan
храни	pakan
храни	feed
храни	kabar
храни	umpan
храни	makanan
храни	foods
храни	feed
храни	kabar
храни	feeds
храни	asupan
патриарх	patriarkh
пощенски	pos
кения	kenya
познат	dikenal
познат	diketahui
познат	familiar
познат	akrab
познат	terbiasa
познат	kenalan
въздуха	udara
въздуха	air
двора	quad
марица	maritza
франк	frank
скали	tebing
скали	batuan
скали	batu
скали	rock
скали	batuan
скали	rocks
косово	kosovo
стени	tembok
стени	dinding
питър	petrus
питър	peter
венеция	venesia
венеция	venice
