категория	kategória
бивша	korábbi
избухва	felrobban
роби	robbie
роби	szolgák
роби	rabszolgák
роби	robby
будапеща	budapest
будапеща	budapesten
будапеща	budapesti
дипломатически	diplomáciai
дипломатически	diplomata
вратар	kapus
вратар	kapus
максимална	legfeljebb
максимална	maximum
максимална	maximális
колежа	kollégium
колежа	főiskola
колежа	egyetem
съществуване	lét
съществуване	létezése
съществуване	létezés
анимационни	rajzfilm
анимационни	rajzfilmeket
огромна	hatalmas
огромна	óriási
губят	veszteni
губят	veszíteni
плочи	feljegyzések
плочи	records
плочи	nyilvántartások
плочи	nyilvántartás
плочи	rendszám
плочи	tányér
плочи	lemezek
милиарда	milliárd
милиарда	egymilliárd
легион	légió
крайно	szélsőséges
крайно	extrém
близко	szoros
близко	közel
близко	bezárása
близко	közeli
близко	közel
хижа	lodge
хижа	kunyhó
хижа	kabin
животът	élet
животът	életem
животът	life
арсенал	arsenal
ювентус	juventus
тейлър	taylor
реално	real
реално	valós
реално	igazi
реално	valódi
варианти	változatok
копие	másolat
копие	másolatot
копие	másolat
копие	lándzsa
истината	igazság
палестина	palesztin
корпуса	burkolat
корпуса	hull
корпуса	hajótest
джорджия	grúzia
джорджия	georgia
заменен	levált
заменен	helyébe
ситуация	szituáció
ситуация	helyzet
сталин	sztálin
ефекти	hatások
ефекти	hatásai
ефекти	hatás
просветен	felvilágosult
свободни	ingyenes
свободни	ingyen
свободни	free
свободни	szabad
валентин	valentin
валентин	valentin
валентин	bálint
валентин	valentine
синовете	fiaim
синовете	fiai
кон	lovas
кон	ló
кон	kon
периоди	időszakok
рей	ray
яйца	tojást
яйца	tojások
яйца	tojás
яйца	tojást
яйца	tojás
компютри	számítógép
компютри	számítógépek
пристанището	kikötők
пристанището	kikötő
пристанището	port
вътре	belül
повлиян	befolyásolták
молба	kérelem
молба	alkalmazás
молба	jelentkezés
молба	megkeresés
молба	kérésére
молба	kérésre
молба	kérés
молба	kérelem
боя	festés
боя	festék
боя	festék
максимилиан	maximilian
постоянен	állandó
постоянен	végleges
постоянен	tartós
постоянен	maradandó
постоянен	állandó
постоянен	folyamatos
щаба	főhadiszállás
щаба	székhely
спор	érvelés
спор	érv
спор	vitás
спор	vita
спор	jogvita
форд	ford
юрий	yuri
юрий	jurij
сиера	sierra
земеделие	gazdálkodás
земеделие	tenyésztés
земеделие	mezőgazdasági
земеделие	mezőgazdaság
бен	ben
жертва	áldozat
жертва	áldozatot
жертва	áldozat
изисквания	követelmény
изисквания	előírások
изисквания	követelmények
ирина	irina
тиберий	tiberius
дъното	alul
дъното	alja
дъното	alsó
дъното	fenék
цифри	számjegye
цифри	számjegy
цифри	számadatok
цифри	számok
цифри	figurák
цифри	számok
спортове	sport
спортове	sportban
кралски	királyi
кралски	royal
присъствие	részvétel
присъствие	jelenlét
присъствие	jelenlét
присъствие	jelenléte
музикално	zenés
музикално	zenei
музикално	musical
музикално	zeneileg
изучаване	tanulok
изучаване	tanul
изучаване	tanulás
изучаване	vizsgálat
изучаване	tanulmányok
изучаване	tanulás
изучаване	tanulmány
писма	leveleket
писма	betűk
писма	levelek
сестри	nővérek
сестри	testvérek
сестри	nővérek
сестри	ápolók
разликата	különbség
независими	független
независими	önálló
независими	függetlenek
договори	szerződések
личността	személyiség
личността	személyisége
личността	egyéniség
образ	kép
образ	képet
небето	mennyben
небето	mennyország
небето	menny
небето	égbolt
небето	sky
небето	ég
огромни	hatalmas
огромни	óriási
ирландски	írek
ирландски	írország
ирландски	ír
характеристика	jellemző
характеристика	jellegzetes
характеристика	funkció
звука	hang
звука	hangot
емигрира	emigrált
емигрира	emigrálni
магдалена	magdolna
магдалена	magdalena
допълнителна	kiegészítő
допълнителна	további
млада	fiatalok
млада	fiatal
млада	fiatalos
някъде	valahol
камера	kamera
камера	fényképezőgép
токио	tokió
токио	tokiói
токио	tokyo
съобщения	üzenetek
съобщения	üzeneteket
завършил	végzett
рила	rila
изгражда	építi
изгражда	épít
пиеси	játszik
нейни	övé
нидерландски	hollandia
нидерландски	holland
нидерландски	holland
нидерландски	dutch
фактор	faktor
фактор	tényező
бъдещето	jövőbeli
бъдещето	jövő
възстановява	helyreállítja
стената	wall
стената	fali
стената	falat
стената	fal
домакин	fogadó
домакин	házigazda
домакин	műsorvezető
масата	táblázat
масата	asztali
масата	tábla
масата	asztal
лед	jég
лед	ice
стойности	érték
стойности	értékek
основание	indokolás
основание	indokok
джърси	jersey
производители	gyártói
производители	gyártók
производители	gyártói
производители	gyártók
производители	producerek
производители	termelők
аудио	audio
аудио	hang
светилище	szentély
светилище	szentély
светилище	menedék
светилище	szentély
тясно	szűk
тясно	keskeny
четвърта	negyedszer
четвърта	negyedik
франческо	francesco
превежда	lefordítja
боб	bob
сатурн	szaturnusz
демокрация	demokrácia
моя	enyém
моя	moya
артилерия	tüzérség
полето	mező
планета	planet
планета	bolygónak
планета	bolygónk
планета	bolygó
масло	vaj
масло	vajat
масло	olaj
масло	kőolaj
масло	olajjal
масло	olajat
понятие	elképzelés
понятие	koncepció
понятие	fogalom
сложни	összetett
сложни	komplex
сложни	komplikált
сложни	bonyolult
разширява	kitágul
разширява	kiterjeszti
познати	ismerős
познати	ismerősök
съвременна	kortárs
умения	készségek
умения	képességek
умения	készség
умения	szakértelem
умения	képesség
умения	készség
реформи	reformok
реформи	reform
реформи	reformokat
реформи	reformok
феновете	rajongók
феновете	rajongói
феновете	szurkolók
компютър	számítógép
компютър	komputer
компютър	computer
ливърпул	liverpool
сърце	szívem
сърце	szívvel
сърце	szív
дивизии	körzetek
дивизии	osztályok
соленост	sótartalom
чуждестранни	külföldi
чуждестранни	kül
чуждестранни	külföldiek
частен	magán
частен	privát
таблица	táblázat
таблица	asztali
таблица	tábla
таблица	asztal
опасност	veszélyességi
опасност	veszély
опасност	veszély
купи	vegyél
купи	venni
купи	vásárol
купи	megvásárolni
назад	vissza
роберт	robert
роберт	róbert
фройд	freud
завърши	befejezés
завърши	végzett
завърши	befejezés
завърши	befejezése
реклама	reklám
реклама	kereskedelmi
реклама	hirdetési
реклама	hirdetések
реклама	hirdetés
реклама	reklám
реклама	hirdetés
реклама	reklám
намибия	namíbia
мехмед	mehmet
кули	tornyok
кули	cooley
фирми	cégek
фирми	vállalatok
фирми	társaságok
фирми	cégek
фирми	vállalkozások
търговци	kereskedők
търговци	kereskedők
търговци	árusok
търговци	kereskedők
синове	fiaim
синове	fiai
дрехи	ruházata
дрехи	ruhák
дрехи	ruházat
дрехи	ruha
дрехи	ruhák
дрехи	ruha
дрехи	ruhát
сайтове	helyszínek
сайтове	oldalak
сайтове	weboldalak
събрани	összegyűlt
събрани	összegyűjtött
събрани	beszedett
събрани	begyűjtött
събрани	összeszedett
събрани	összegyűjtött
събрани	gyűjtött
рид	reed
кулата	tower
кулата	torony
кулата	őrtorony
исляма	iszlám
дълбока	mély
кралят	kinga
върхове	csúcsok
заплаха	fenyegetés
етаж	emelet
етаж	padló
наименования	nevek
наименования	neveket
адмирал	admirális
рак	rák
рак	rákot
рак	rákos
рак	rák
рак	rack
прости	egyszerű
прости	szimpla
интересни	érdekes
лична	személyes
лична	személyi
джонсън	johnson
вещество	anyag
механизъм	mechanizmus
израз	kifejezés
тела	holttestek
тела	hullák
тела	testek
тела	szervek
йемен	jemen
владение	birtoklás
владение	domain
владение	tartomány
равнище	szint
равнище	szintű
ливан	libanon
ливан	libanoni
плен	fogságban
териториите	területek
подобряване	javítása
подобряване	javulást
подобряване	fejlesztés
подобряване	javulás
подобряване	javítása
подобряване	javul
подобряване	javítása
строеж	építkezés
строеж	építési
строеж	építés
диего	diego
медичи	medici
снимката	fényképek
снимката	kép
снимката	fénykép
снимката	fotó
политическо	politikai
политическо	politika
войниците	katonák
общности	közösségek
същество	teremtmények
същество	teremtmény
същество	lény
същество	teremtmény
задачата	feladat
хълм	mount
хълм	hegy
хълм	dombon
хълм	domb
хълм	hegy
хълм	dombra
хълм	hegyen
хълм	hill
естествен	természetes
изяви	látszat
европейско	európai
катастрофа	ütközés
катастрофа	baleset
катастрофа	crash
катастрофа	katasztrófa
гражданите	állampolgárok
гражданите	polgárok
регистрирани	bejegyzett
регистрирани	regisztrált
регистрирани	nyilvántartott
континента	kontinens
континента	szárazföld
континента	kontinensen
континента	kontinens
врати	ajtó
врати	ajtók
врати	ajtókat
философията	filozófia
натиск	nyomás
боян	bojan
двойка	páros
двойка	pár
хит	ütés
хит	találat
техники	technikák
мохамед	mohammad
мохамед	muhammad
мохамед	mohammed
мохамед	mohamed
мохамед	mohammed
мохамед	mohamed
мохамед	muhammed
мохамед	mohamed
избяга	elmenekült
избяга	megszökött
действителност	valóság
файлове	akták
файлове	fájlok
снимките	fotók
снимките	fényképek
снимките	képek
пещерата	barlang
пещерата	barlangot
самоа	szamoa
убийство	emberölés
убийство	gyilkosság
убийство	merénylet
убийство	gyilkosság
губернатор	kormányzó
мед	réz
китарист	gitáros
карло	carlo
фернандо	fernando
бази	bázisok
харесва	kedvel
харесва	szereti
харесва	kedveli
предвижда	nyújt
джими	jimmy
джей	jay
знамето	zászló
знамето	megjelölés
знамето	lobogó
квартали	körzetek
народите	népek
еврейски	zsidó
еврейски	zsidók
еврейски	héber
средни	közepes
младежи	fiatalok
младежи	ifjúsági
младежи	fiatalság
младежи	ifjúság
младежи	juniors
знаци	karakterek
знаци	szereplők
знаци	jelek
знаци	jelzések
знаци	táblák
кнр	kína
кнр	knk
нации	nemzetek
стилове	styles
въглища	szén
въглища	szenet
германците	németek
непал	nepál
индийски	indián
индийски	indiai
сидни	sydney
допринася	hozzájárul
лекари	orvosok
лекари	orvosok
лекари	doktorok
мина	mina
форт	erőd
форт	fort
коса	haj
коса	szőr
стая	terem
стая	szoba
изпратени	elküldött
изпратени	elküldve
изпратени	küldött
страх	félelem
дървени	fából
дървени	fa
дървени	wood
дървени	erdő
дървени	fát
исландия	izlandi
исландия	izland
корени	gyökér
корени	gyökerek
предложения	ajánlások
предложения	javaslatok
предложения	ajánlatok
предложения	kínál
предложения	ajánlat
предложения	ajánlatokat
предложения	pályázatok
предложения	javaslatok
предложения	javaslatokat
растенията	üzemek
растенията	növények
растенията	növény
създател	teremtő
създател	készítő
създател	alapítója
създател	alapító
създател	alkotó
създател	teremtő
жив	live
жив	élni
жив	élőben
жив	élő
жив	élve
жив	életben
жив	él
митрополия	érsekség
епир	epiruszi
измерване	mérés
измерване	mérési
измерване	mérés
венера	vénusz
тайно	titokban
тайно	titok
тайно	titkos
случайно	véletlenül
сто	sto
сто	wto
стандарти	standardok
стандарти	előírások
стандарти	szabványok
престъпления	bűncselekmények
престъпления	jogsértések
престъпления	bűncselekmények
престъпления	bűnök
престъпления	bűnözés
престъпления	bűn
престъпления	bűntény
престъпления	bűncselekmény
престъпления	bűncselekmények
жаба	varangy
жаба	béka
дроб	tüdő
дроб	máj
провеждане	magatartás
класификация	osztályozási
класификация	besorolás
класификация	osztályozás
сметки	számlák
сметки	számlákat
сметки	számlák
сметки	fiókok
сметки	beszámoló
кацане	landolás
кацане	leszállás
кристина	christina
кристина	cristina
кристина	kristina
черти	jellemvonások
черти	funkciók
черти	jellemzők
черти	jellemzői
челси	chelsea
присъствието	részvétel
присъствието	jelenlét
последва	követett
последва	követte
младеж	fiatalok
младеж	ifjúsági
младеж	fiatalság
младеж	ifjúság
кутия	box
кутия	rovat
кутия	láda
кутия	doboz
кутия	dobozos
джоузеф	joseph
джоузеф	józsef
мрежата	hálózat
мрежата	hálózati
мрежата	network
блус	blues
хамбург	hamburg
живял	élt
живял	lakott
живял	éltem
ферари	ferrari
следващ	következő
позната	ismeretes
позната	ismertek
позната	ismert
позната	ismerős
леон	léon
леон	león
леон	leon
совалката	sikló
совалката	transzfer
совалката	komp
кардинал	bíboros
потоци	patakok
потоци	flow
торино	torino
торино	torinói
крепости	erődök
волейбол	röplabda
фолклор	folklór
атаки	támadások
атаки	támad
атаки	támadásokat
честота	frekvenciákat
честота	frekvencia
честота	gyakoriság
честота	gyakorisága
финансите	kincstár
навсякъде	mindenütt
навсякъде	mindenhol
педро	pedro
тайна	titok
тайна	titkos
ломбардия	lombardia
стъпка	lépés
стъпка	lépcső
запази	mentés
запази	megmenteni
запази	mentése
лов	vadászat
лов	hunt
лов	vadászatot
лов	vadászik
лов	vadászat
лов	vadászik
лов	vadászni
лов	vadász
списъци	listák
списъци	listákat
кампанията	kampány
добавен	hozzáadott
добавен	felvéve
икономическо	gazdasági
астронавт	űrhajós
астронавт	űrhajósok
церемония	szertartás
церемония	ceremónia
церемония	ünnepség
електронна	elektronikusan
електронна	elektronikus
октавиан	octavianus
мотиви	motívumok
взето	foglalt
наследници	örökösök
наследници	leszármazottai
леки	enyhe
синьо	kék
синьо	blue
затворен	bezárt
затворен	zárva
затворен	zárt
растителност	növényzet
принудени	kényszer
принудени	kényszerített
принудени	erőltetett
стив	steve
ким	kim
компоненти	alkatrész
компоненти	komponensek
компоненти	alkatrészek
компоненти	összetevők
продуценти	gyártói
продуценти	gyártók
продуценти	producerek
продуценти	termelők
орегон	oregon
вход	beviteli
вход	bevitel
вход	bemeneti
вход	belépő
вход	bejárat
вход	belépés
вход	bejelentkezés
университети	egyetemek
зип	irányítószám
зип	zip
опазване	megőrzése
майк	mike
общините	önkormányzatok
общините	települések
общините	commons
съюзниците	szövetséges
съюзниците	szövetségesek
възрастни	felnőtt
възрастни	felnőtteknek
възрастни	felnőttek
възрастни	idős
възрастни	idősek
възрастни	felnőtt
възрастни	nagykorú
мали	malley
мали	mali
героите	hősök
равни	egyenlők
равни	egyenlőek
равни	egyenlő
равни	egyenlők
равни	egyenlő
африкански	afrikai
осигуряване	rögzítés
осигуряване	rendelkezés
расте	növekszik
расте	növekvő
расте	növekszik
цивилизация	civilizációt
цивилизация	civilizáció
цивилизация	civilizáció
публика	célközönség
публика	közönség
удари	ütés
удари	találat
новини	hírek
новини	hír
патрик	patrik
патрик	patrick
охрана	őrök
охрана	biztonsági
охрана	biztonság
водно	vízi
тест	vizsgálati
тест	vizsgálat
тест	próba
тест	teszt
тест	kvíz
островът	sziget
островът	szigeten
охайо	ohio
джаксън	jackson
посланици	nagykövetek
актьорите	szereplők
актьорите	színészek
фредерик	frederic
фредерик	frederick
фредерик	frederik
фредерик	frédéric
фредерик	frederic
разширение	bővítési
разширение	bővítés
разширение	terjeszkedés
разширение	bővítés
разширение	meghosszabbítás
разширение	kiterjesztés
разширение	kiterjesztése
разширение	bővítés
бвп	gdp
знания	tudás
знания	ismeretek
съобщение	bejelentés
съобщение	közlemény
съобщение	üzenetet
съобщение	üzenet
дисертация	szakdolgozat
тоскана	toszkána
богати	gazdag
богати	gazdagok
богати	rich
бунт	felkelés
бунт	lázadás
бунт	lázadás
бунт	lázadás
бунт	felkelés
бунт	lázadás
учените	tudósok
учените	kutatók
кога	mikor
кога	amikor
око	szemet
око	szeme
око	eye
око	szem
уотсън	watson
леоне	leone
получаване	kapni
получаване	nyugta
получаване	átvétel
получаване	átvevő
основи	alap
основи	alapítvány
основи	alapokat
основи	alapok
основи	alapokat
основи	alapok
основи	alapelvek
основи	bázisok
основи	alapítványok
събиране	összegyűjti
събиране	gyűjteni
събиране	összegyűlt
събиране	gyülekező
събиране	összejövetel
събиране	adatgyűjtés
събиране	gyűjtés
събиране	gyűjtemény
събиране	kollekció
събиране	találkozó
икона	ikonikus
икона	ikon
ман	mann
слънце	napsütés
слънце	sun
слънце	nap
слънце	napfény
слънце	napsütés
слънце	napsugár
слънце	napfény
нашата	miénk
вълни	hullám
вълни	hullámok
базирана	alapú
базирана	alapozott
покрити	fedett
покрити	lefedett
покрити	fedezett
покрити	borított
покрити	bevont
покрити	bevonva
дмитрий	dmitry
дмитрий	dmitri
дмитрий	dimitri
норвежки	norvégia
норвежки	norvég
библията	biblia
библията	bibliát
голмайстор	pontszerző
опашката	sorba
опашката	sor
опашката	sorban
опашката	farka
опашката	farok
икономист	közgazdász
лекции	előadások
лекции	előadás
способност	képesség
способност	kapacitások
способност	kapacitás
способност	képesség
способност	képességek
богове	istenek
копа	copa
колорадо	colorado
разкопки	ásatás
разкопки	ásni
разкопки	ásatások
постоянна	állandó
постоянна	végleges
постоянна	tartós
постоянна	maradandó
постоянна	állandó
постоянна	folyamatos
топка	bál
топка	labdát
топка	golyó
топка	labda
топка	ball
порта	kapu
порта	kaput
порта	porta
петер	peter
петер	péter
кенеди	kennedy
разработка	fejlesztés
разработка	fejlődés
разработка	fejlesztési
разработка	fejlesztő
уест	nyugat
уест	nyugati
катрин	katherine
катрин	katalin
катрин	catherine
статус	állapot
статус	státusz
картинки	képeket
картинки	képek
картинки	fényképek
херцогиня	hercegnő
нашите	miénk
италианска	olasz
италианска	olaszország
престол	trón
престол	trónt
разпространението	terjed
момче	fiú
западни	nyugati
западни	nyugat
западни	western
императори	császárok
царица	királynő
царица	queen
царица	dáma
царица	királyné
градини	kertek
препратка	hivatkozás
препратка	referencia
препратка	utalás
александрия	alexandria
отговорност	kötelezettség
отговорност	felelősség
отговорност	felelősséget
отговорност	felelősség
ракетата	rakéta
барбара	barbara
бангладеш	banglades
съдии	bírók
съдии	zsűri
съдии	bírák
сената	szenátus
сената	szenátusi
обикновен	közönséges
обикновен	hétköznapi
краката	lábak
краката	láb
краката	lábát
краката	lábak
краката	lábai
краката	láb
краката	lábakat
байерн	bayern
обединена	egységes
обединена	egyesített
обединена	united
обединена	egyesült
предишен	előző
предишен	korábbi
марина	marina
марина	kikötő
последствие	következmény
последствие	következménye
сардиния	szardínia
монаси	szerzetesek
генерали	tábornokok
андреа	andrea
майстори	masters
майстори	mesterek
доцент	docens
терен	terep
коне	lovak
коне	lovakat
споменат	említett
говор	dialektus
говор	beszéde
говор	beszéd
вътрешен	belső
вътрешен	belseje
вътрешен	belső
вътрешен	belső
бракът	házasság
бракът	házasságot
медиите	media
медиите	média
бела	béla
бела	bella
малави	malawi
съвременно	modern
съвременно	korszerű
съвременно	kortárs
латинска	latin
латинска	latinul
александра	alexandra
доказателство	bizonyíték
доказателство	bizonyítékok
доказателство	bizonyíték
доказателство	bizonyítás
критик	bíráló
критик	kritikus
домашни	hazai
домашни	belföldi
домашни	házi
изделия	árucikkek
изделия	cikkek
петрова	petrova
медицинска	orvosi
набор	szett
набор	set
набор	beállítva
набор	forgatás
вярва	bízik
порт	kikötők
порт	kikötő
порт	port
наказание	szankció
наказание	büntető
наказание	büntetés
наказание	büntetés
момичета	csajok
момичета	lányok
боговете	istenek
френско	francia
френско	franciák
автономна	autonóm
автономна	önálló
автономна	vegetatív
започна	kezdődött
започна	kezdte
започна	elkezdődött
военноморски	haditengerészeti
военноморски	tengerészeti
парите	pénz
парите	pénzt
танци	dance
танци	tánc
танци	táncolj
танци	táncolni
танци	tánc
танци	táncolni
танци	táncol
бюро	elnökség
бюро	íróasztal
бюро	asztal
легенди	legendák
контакти	kapcsolatfelvétel
контакти	kapcsolattartó
контакти	kontakt
контакти	érintkezés
контакти	kapcsolat
контакти	kapcsolatba
контакти	kapcsolattartás
контакти	kapcsolatok
малта	máltai
малта	málta
дирекция	igazgatóság
значителен	jelentős
значителен	jelentős
значителен	szignifikáns
смяна	műszak
смяна	váltás
смяна	változás
смяна	változtatás
смяна	megváltozott
смяна	változások
ривър	folyami
ривър	folyó
студент	hallgató
студент	tanítvány
студент	diák
студент	tanuló
моли	molly
комунистически	kommunisták
комунистически	kommunista
подходящи	helyénvaló
подходящи	megfelelő
подходящи	alkalmas
подходящи	megfelelő
електронно	elektronikusan
електронно	elektronikus
електронно	elektronikusan
монах	monk
монах	szerzetes
критерии	kritérium
критерии	szempontok
критерии	kritériumok
спаси	mentés
спаси	megmenteni
спаси	mentése
монголия	mongólia
задължения	tartozások
задължения	kötelezettségek
задължения	források
задължения	kötelezettség
задължения	kötelezettségek
задължения	kötelezettségei
задължения	kötelezettségekkel
задължения	kötelezettségek
задължения	kötelezettség
задължения	feladatai
задължения	feladatok
задължения	vámok
чувство	érzés
чувство	érzem
чувство	érezni
чувство	érzéssel
преводи	transzfer
преводи	fordítás
преводи	fordítások
начини	módok
комуникация	kommunikáció
комуникация	közlemény
комуникация	kommunikációs
авиация	repülés
авиация	légiközlekedés
авиация	légiközlekedési
пенсилвания	pennsylvania
твърдо	tömör
твърдо	szilárd
твърдо	cég
твърдо	határozott
твърдо	nehéz
твърдо	kemény
собствено	saját
статуя	szobrot
статуя	szobor
успешен	sikeres
успешен	sikeresen
специфични	specifikus
специфични	konkrét
стадиона	stadion
стадиона	stadionban
шотландски	skót
кук	cook
кук	főzni
кук	főz
кук	szakács
кук	főzés
животински	állati
животински	állatok
животински	állat
паркове	parkok
паркове	parks
лист	levél
лист	lap
лист	lepedő
широки	széles
широки	tág
широки	széles
гости	vendég
гости	vendégek
дал	dal
дал	dahl
управители	kezelők
управители	vezetők
полезни	hasznos
полезни	segítőkész
полезни	hasznos
насилие	erőszak
насилие	erőszakos
скулптор	szobrász
сенегал	szenegál
замъкът	vár
замъкът	várban
замъкът	castle
замъкът	kastély
връщане	visszatér
връщане	visszatérés
връщане	vissza
връщане	visszatér
катедрала	katedrális
аполо	apollo
аполо	apolló
роза	rózsa
роза	rose
роза	rosa
духовна	spirituális
духовна	szellemi
духовна	lelki
тропически	trópusi
финалист	döntős
стрелба	lövöldözés
стрелба	lő
стрелба	lövés
стрелба	forgatás
стрелба	lövések
стрелба	tüzelést
замяна	csere
замяна	helyettesíteni
замяна	csere
замяна	helyettesítő
замяна	csere
замяна	cseréje
защитена	védett
франкфурт	frankfurt
религията	vallás
термини	fogalmak
термини	feltételek
термини	kifejezések
годишнината	évforduló
годишнината	évfordulója
годишнината	évfordulót
кларк	clarke
кларк	clark
волфганг	wolfgang
депутати	törvényhozók
базиликата	bazilika
съюзници	szövetséges
съюзници	szövetségesek
отгоре	fölötte
отгоре	felett
отгоре	fölött
отгоре	fent
отгоре	fenti
отгоре	felette
валтер	walther
валтер	walter
женева	genfi
предназначени	tervezett
предназначени	szándékolt
габон	gabon
предавания	adások
философски	filozófiai
писателите	írók
сантяго	santiago
сражения	csaták
оригинал	eredeti
терена	terep
швейцарски	svájc
швейцарски	svájci
съгласен	egyetértek
квартала	környéken
квартала	szomszédság
квартала	környék
илинойс	illinois
цигани	cigányok
женитба	házasság
женитба	házasságot
товар	terhelés
товар	rakomány
товар	szállítmány
сферата	gömb
смесени	kevert
смесени	vegyes
смесени	keverve
смесени	kevert
аспекти	szempontok
аспекти	szempontjai
немска	németül
немска	német
шести	hatodik
дадени	megadott
дадени	adva
дадени	megadva
дадени	adott
бохемия	csehország
равенство	nyakkendő
равенство	döntetlen
равенство	egyenlőséget
равенство	egyenlőség
драми	drámák
артър	artúr
артър	arthur
австралийски	ausztrál
австралийски	ausztrália
племенник	unoka
племенник	unokaöccse
заведения	létesítmények
жертвите	áldozatok
жертвите	áldozatai
магистър	tanácsos
змия	snake
змия	kígyó
змия	kígyó
обявено	bejelentett
обявено	bejelentette
обявено	bejelentett
обявено	meghirdetett
заселници	telepesek
уилсън	wilson
амстердам	amsterdam
амстердам	amszterdam
амстердам	amszterdami
наблюдения	megfigyelések
наблюдения	észrevétel
наблюдения	észrevételek
наблюдения	észrevétel
наблюдения	megfigyelés
обикновена	közönséges
обикновена	hétköznapi
богдан	bogdan
морис	morris
морис	maurice
направено	készítette
направено	készült
направено	tett
направено	kész
явление	jelenség
лацио	lazio
вина	bor
вина	borok
вина	bűntudat
вина	borok
алекс	alex
елеонора	eleonora
душата	lélek
душата	soul
душата	lelkem
душата	lelked
предназначение	cél
описани	leírt
президенти	elnökök
атлас	atlas
каталог	katalógus
каталог	katalógus
историческо	történelmi
историческо	történelmi
историческо	történeti
китари	gitár
специализирани	szakosodott
специализирани	szakosított
специализирани	szakosodott
специализирани	szakosított
организирани	szervezett
организирани	rendezett
организирани	szervezett
артисти	előadók
артисти	művészek
имоти	tulajdonság
имоти	tulajdonságai
имоти	ingatlanok
имоти	tulajdonságok
пристигането	érkezés
котка	cica
котка	macska
фен	ventilátor
фен	rajongó
фен	fan
фен	fanni
джейн	jane
бистрица	bistrica
характерен	jellemző
характерен	jellegzetes
сочи	szocsi
разузнаване	felderítés
разузнаване	felderítő
разузнаване	értelem
разузнаване	hírszerzés
разузнаване	intelligencia
разузнаване	felderítés
разузнаване	felderítő
алфа	alpha
алфа	alfa
алфа	alfa
библиотеки	könyvtárak
масачузетс	massachusetts
клетка	cella
клетка	sejt
клетка	box
клетка	rovat
клетка	láda
клетка	doboz
клетка	ketrecben
клетка	ketrec
рене	rené
рене	renee
градско	városi
параклис	kápolna
повишен	hirdetett
повишен	fokozott
повишен	emelkedett
повишен	megnövelt
повишен	megnőtt
повишен	megnövekedett
повишен	nőtt
повишен	emelkedett
повишен	megemelkedett
организми	szervezetek
организми	organizmus
организми	élőlények
атакува	támadások
атакува	támad
атакува	támadásokat
атакува	támad
отвъд	túl
орел	sas
орел	eagle
същият	ugyanez
същият	ugyanaz
породи	fajták
записани	rögzített
записани	rögzítve
записани	regisztrált
записани	nyilvántartott
лаос	laosz
българин	bolgár
риск	kockázat
риск	kockázatos
процедура	eljárás
кралицата	királynő
кралицата	queen
кралицата	dáma
кралицата	királyné
същества	lények
същества	teremtmények
същества	lények
пънк	punk
испанска	spanyolul
испанска	spanyolok
испанска	spanyol
йордания	jordán
йордания	jordan
архитектурата	felépítés
архитектурата	építészet
съгласие	hozzájárulás
съгласие	beleegyezése
съгласие	megállapodás
съгласие	egyetértés
съгласие	megegyezés
съгласие	egyezség
разбиране	megértés
разбиране	egyetértés
разбиране	megértő
разбиране	megértést
филмова	filmet
филмова	mozi
филмова	film
намеса	interferencia
намеса	beavatkozás
намеса	beavatkozás
намеса	intervenciós
намеса	intervenció
арменски	örmény
борисов	boriszov
евгений	jevgenyij
мисъл	hittem
мисъл	gondoltam
мисъл	gondolat
финансова	pénzügyi
танкове	tankok
танкове	tartályok
бари	bari
бари	barry
буш	bush
буш	bokor
премиер	premier
известност	népszerűség
известност	nyilvánosság
купува	vesz
купува	megveszi
купува	venni
апарати	berendezések
апарати	készülék
апарати	készülékek
апарати	berendezés
апарати	készülék
апарати	készülékek
апарати	műszer
мениджър	menedzser
мениджър	vezető
мениджър	kezelő
мениджър	igazgató
съставено	összeállított
механика	mechanika
механика	szerelők
механика	autószerelő
механика	szerelő
овце	bárány
овце	juh
овце	birkák
овце	juhok
овце	birka
ръката	kezét
ръката	kéz
коли	autókat
коли	autók
коли	kocsik
стъпки	lépéseket
стъпки	lépések
стъпки	léptek
стъпки	lépcső
стъпки	lépcsők
стъпки	lépések
стъпки	lépés
стъпки	lépéseket
възел	csomópont
възел	csomópont
възел	junction
възел	csomót
възел	csomó
инж	eng
роджър	roger
улрих	ulrich
редовен	rendszeresen
редовен	rendszeres
редовен	normál
заседание	ülés
заседание	gyűlés
заседание	találkozás
заседание	találkozó
заседание	megbeszélés
албанци	albánok
математически	matematika
математически	matematikai
математически	matematikailag
калабрия	calabria
критици	kritikusok
електрическа	elektromos
електрическа	villamos
електрическа	villany
електрическа	elektromos
записан	rögzített
записан	rögzítve
записан	regisztrált
записан	nyilvántartott
марио	mario
почви	talaj
почви	talajban
почви	talaj
чарлс	károly
чарлс	charles
пожар	tűz
войник	katona
преводачи	tolmácsok
преводачи	translators
командващ	parancsnok
наличие	jelenlét
наличие	jelenléte
разработен	fejlett
разработен	fejlesztett
разработен	kifejlesztett
разработен	kidolgozott
потвърждава	megerősíti
поддържаща	támogatása
поддържаща	támogató
зимбабве	zimbabwei
зимбабве	zimbabwe
курсове	tanfolyam
курсове	tanfolyamok
гари	garry
гари	gary
гърците	görögök
дружества	vállalatok
дружества	társaságok
дружества	cégek
дружества	vállalkozások
юноши	serdülők
архангел	arkangyal
птолемей	ptolemaiosz
