から	fra
道具	redskaber
道具	instrument
道具	instrumentet
天気	vejret
天気	vejr
粒子	partikler
粒子	partiklerne
粒子	partikel
謝罪	undskyldning
謝罪	undskyldningen
認知	kognitiv
認知	kognitive
避ける	undgås
避ける	undgå
比率	nøgletal
比率	forhold
比率	andel
牧場	ranch
牧場	ranchen
エリ	eli
ビール	øl
ビール	bajer
ビール	beers
ビール	øl
美人	skønheder
クリスタル	krystal
クリスタル	crystal
リレー	relæer
リレー	relæ
中田	nakata
バイク	cykler
バイク	cyklerne
バイク	bike
バイク	cykel
バイク	cyklen
バイク	motorcykel
バイク	motorcykler
ボクサー	bokser
ボクサー	boxer
チャンピオンズ	mestre
チャンピオンズ	vindere
チャンピオンズ	champions
ドクター	lægen
ドクター	læge
ドクター	doktor
ドクター	doctor
放棄	afkald
放棄	afkald
放棄	fritagelse
あゆみ	ayumi
マレーシア	malaysia
マレーシア	malaysiske
マジ	seriøst
マジ	alvorligt
マジ	maji
考え方	tankegang
考え方	mentalitet
考え方	sindelag
山内	yamauchi
山内	yamanouchi
告知	meddelelse
告知	bekendtgørelse
告知	udmelding
告知	annoncering
告知	meddelelse
告知	bemærk
告知	bekendtgørelse
八代	yashiro
符号	koder
符号	kode
符号	koden
古川	furukawa
無限	uendeligt
無限	uendelig
無限	infinity
無限	uendelighed
当局	myndighederne
当局	myndigheder
バイオ	bio
バイオ	biografi
ハロー	hejsa
ハロー	goddag
ハロー	hej
コーポレーション	corporation
池袋	ikebukuro
付与	bevilgede
付与	ydet
付与	tildelt
付与	bevilget
付与	indrømmet
付与	ydelse
付与	yde
付与	skænk
付与	tilskud
付与	grant
エリック	erik
研究員	forsker
研究員	forskeren
麻雀	mahjong
ハーフ	halvt
ハーフ	halvleg
ハーフ	halvdelen
ハーフ	halv
村田	murata
ジェン	jen
ネオ	neo
幸せ	lykken
幸せ	glæde
幸せ	lykke
幸せ	lykkelig
幸せ	tillykke
幸せ	glade
幸せ	tilfreds
幸せ	glad
幸せ	happy
人種	kapløb
人種	race
人種	kapsejlads
運河	kanal
運河	canal
運河	kanalen
運河	kanalerne
運河	kanaler
日向	hyuga
同等	ækvivalent
同等	ligestillet
同等	tilsvarende
リトアニア	litauen
グローバル	global
グローバル	globalt
グローバル	globale
安倍	abe
パラダイス	paradiset
パラダイス	paradis
パラダイス	paradise
小沢	ozawa
農民	bonde
農民	bønder
農民	bønderne
台詞	dialogen
台詞	dialog
候補者	kandidaterne
候補者	kandidater
候補者	ansøgere
候補者	ansøger
候補者	kandidat
候補者	kandidaten
彗星	komet
彗星	kometen
彗星	kometer
スプリング	foråret
スプリング	forår
スプリング	fjeder
アナウンス	meddelelse
アナウンス	bekendtgørelse
アナウンス	udmelding
アナウンス	annoncering
アナウンス	annoncerer
アナウンス	meddele
アナウンス	bekendtgør
アナウンス	annoncere
アナウンス	annoncerer
アナウンス	bekendtgørelser
心臓	heart
心臓	hjerte
心臓	hjertet
日光	solstråle
日光	solskin
日光	sunshine
日光	nikko
日光	sollys
日光	sollyset
ウエスト	west
ウエスト	vest
ウエスト	vestpå
ウエスト	talje
ウエスト	taljen
ゆり	yuri
大使館	ambassader
大使館	ambassade
大使館	ambassaden
肉体	kød
食事	måltid
食事	måltider
豊富	rigelige
豊富	rigelig
バイト	byte
バイト	byte
バイト	bytes
ジェフ	jeff
避難	evakuere
避難	tilflugtssted
避難	tilflugt
避難	evakueringen
避難	evakuering
三河	mikawa
君主	monark
境内	politistation
みゆき	miyuki
装飾	dekoration
装飾	udsmykning
装飾	dekorationer
装飾	pynt
装飾	pynt
ドラゴンズ	drager
ドラゴンズ	dragerne
あや	aya
アテネ	athen
アテネ	athens
モンテ	monte
テーブル	bordet
テーブル	bord
テーブル	tabel
テーブル	tabellerne
テーブル	tabeller
テーブル	borde
リボン	bånd
シード	såsæd
シード	udsæd
シード	frø
シード	fro
シード	såsæd
シード	frø
シード	seed
チリ	chiles
チリ	chilenske
チリ	chili
チリ	chile
サマー	summer
サマー	sommer
サマー	sommerferie
併合	konsolidering
併合	indlemmelse
併合	annektering
有馬	arima
処刑	gennemførelse
処刑	fuldbyrdelse
処刑	udførelse
処刑	henrettelse
武士	samurai
感覚	sanser
感覚	fornemmelse
感覚	sensation
警告	advarsel
警告	varsling
警告	advarsler
プログラミング	programmering
プログラミング	programmeringen
プログラミング	planlægning
白鳥	svaner
白鳥	swan
白鳥	swann
白鳥	svane
頻繁	hyppigt
頻繁	tit
頻繁	ofte
頻繁	tit
頻繁	ofte
頻繁	hyppigt
頻繁	hyppige
頻繁	hyppig
公爵	duke
公爵	hertug
差分	uoverensstemmelser
差分	forskelle
差分	forskellene
差分	forskel
ネコ	katte
ネコ	cats
ネコ	cat
ネコ	katten
ネコ	kat
才能	talentfulde
才能	dygtige
才能	talent
才能	talentfuld
山頂	højdepunkt
山頂	peak
ゲージ	sporvidde
グラフィック	grafik
グラフィック	grafisk
グラフィック	grafik
グラフィック	grafisk
ハイム	haim
マスク	maske
マスク	masken
マスク	masker
公国	fyrstedømmer
公国	fyrstendømmet
圧倒的	overvældende
麻生	aso
バレー	volley
バレー	dal
バレー	valley
バレー	dalen
緑色	green
緑色	grønt
緑色	grønne
緑色	grøn
川島	kawashima
強調	fremhævelse
強調	understregning
強調	understreget
金額	beløb
金額	beløb
金額	mængde
チップ	jetoner
チップ	chips
チップ	chip
チップ	spids
チップ	drikkepenge
チップ	tip
辞職	fratræden
辞職	opsigelse
辞職	fratrædelse
チョウ	butterfly
チョウ	sommerfugl
チョウ	sommerfugle
アルコール	alkohol
同志	kammerat
同志	kammerater
平田	hirata
尾崎	ozaki
保育	dagpleje
テープ	båndet
テープ	tape
テープ	bånd
テープ	bånd
要因	faktorer
予報	prognose
直樹	naoki
マネジメント	management
マネジメント	forvaltning
マネジメント	ledelsen
マネジメント	ledelse
サーバ	servere
サーバ	serverne
サーバ	serveren
サーバ	server
化合物	forbindelser
化合物	sammensatte
所有者	ejer
所有者	ejers
所有者	ejeren
所有者	ejere
所有者	ejerne
大介	daisuke
ルカ	luke
ルカ	lukas
ルカ	luca
弱い	svagere
弱い	svagt
弱い	svage
弱い	svag
祝日	holiday
祝日	ferie
祝日	helligdag
祝日	helligdage
祝日	fridage
祝日	ferie
祝日	feriedage
祝日	ferier
マーケット	markedspladsen
マーケット	markedsplads
マーケット	markederne
マーケット	markeder
マーケット	markedet
マーケット	market
マーケット	marked
ちく	chikuma
デッキ	dækket
デッキ	dæk
偶然	tilfældigt
偶然	tilfældigheder
偶然	tilfældighed
偶然	sammentræf
商標	varemærke
商標	varemærker
年金	pension
年金	pensioner
年金	pension
芸能人	entertainer
芸能人	entertainere
三人	tre
三人	three
バランス	afbalanceret
バランス	balanceret
バランス	saldo
バランス	balance
バランス	ligevægt
バランス	balancen
液体	væsker
液体	flydende
液体	væske
ウェールズ	wales
審判	bedømmelse
審判	dømmekraft
審判	prøveperiode
審判	retssag
タンパク質	proteinindhold
タンパク質	protein
タンパク質	proteiner
バット	bat
バット	flagermus
ルパン	lupin
予測	forudsige
予測	forudser
予測	forudsiger
予測	forudse
予測	prognose
予測	forudsigelse
予測	forudsigelser
暗号	kryptering
暗号	kryptografi
メアリー	mary
メアリー	maria
欲しい	ønsker
欲しい	vil
栄養	ernæring
栄養	ernærings
不安	ivrig
不安	ængstelig
不安	urolig
不安	angst
不安	ængstelse
不安	uro
不安	bekymring
食べる	spiser
食べる	spisning
食べる	spise
食べる	spis
食べる	spiser
食べる	æd
食べる	spise
住吉	sumiyoshi
トマス	thomas
メタ	meta
検事	anklagemyndighed
検事	anklager
検事	anklagemyndigheden
検事	anklageren
理想	ideal
理想	idealer
理想	ideal
理想	ideelt
理想	ideelle
理想	ideel
ひろし	hiroshi
たけし	takeshi
遊び	play
遊び	spille
遊び	spil
遊び	leg
水道	vandværk
服部	hattori
ハリウッド	hollywood
ショック	chokere
ショック	chok
ショック	stød
ショック	shock
ショック	chokerede
ショック	chokeret
フェイス	faith
フェイス	troen
フェイス	tro
フェイス	ansigt
フェイス	ansigtet
フェイス	fjæs
フェイス	face
行使	øvelse
行使	øvelsen
行使	udøve
行使	udøvelse
行使	motion
京王	keio
ピット	hul
ピット	pit
ピット	pitt
伏見	fushimi
松岡	matsuoka
炭素	kulstof
炭素	kul
炭素	carbon
体操	gymnast
体操	gymnastik
体操	gymnaster
チェロ	cello
チェロ	cellist
ワーク	arbejder
ワーク	arbejd
ワーク	arbejde
ワーク	arbejdet
プライバシー	privatliv
美濃	mino
道場	dojo
濃度	koncentration
セーブ	gemme
セーブ	gem
セーブ	spar
看板	plakat
エンジェル	engel
エンジェル	angel
大西洋	atlantic
大西洋	atlanterhavet
大西洋	atlanterhav
大西洋	atlantisk
ダース	dusin
単語	ord
単語	ordet
単語	word
単語	ord
懸念	bekymring
懸念	betænkeligheder
懸念	bekymringer
懸念	vedrører
テキスト	tekst
テキスト	sms
テキスト	teksten
テキスト	tekster
品質	kvalitet
品質	kvaliteten
工芸	fartøj
工芸	craft
工芸	håndværk
工芸	kunsthåndværk
工芸	håndværk
ジア	gia
ジア	zia
主婦	husmødre
主婦	husmor
主婦	hjemmegående
倉庫	lager
倉庫	oplag
倉庫	pakhus
倉庫	lageret
日本橋	nihonbashi
ワイルド	vildt
ワイルド	vilde
ワイルド	vildtlevende
ワイルド	wild
ワイルド	vild
ワイルド	wilde
チーフ	chef
チーフ	chief
チーフ	høvding
内側	inderste
内側	indre
内側	inder
内側	indvendig
珍しい	usædvanligt
珍しい	usædvanlige
珍しい	usædvanlig
誰か	nogen
寄付	donation
寄付	donerer
寄付	donere
寄付	donationer
寄付	donation
艦船	skibe
学問	læring
学問	lærer
学問	lære
学問	indlæring
復元	genoprette
復元	restaurering
復元	genopretning
復元	genskabelse
復元	genoprettelse
死ぬ	die
死ぬ	dør
死ぬ	dø
オハイオ	ohio
河合	kawai
フランツ	franz
個別	individuelt
個別	enkeltvis
個別	individuelt
個別	individ
個別	individuelle
個別	individuel
ベクトル	vektor
古河	furukawa
軍艦	krigsskibe
軍艦	krigsskib
津波	tsunamien
津波	tsunami
津波	tsunamier
美女	skønheder
テック	tech
プラットフォーム	perron
プラットフォーム	platform
プラットフォーム	perronen
プラットフォーム	platformen
プラットフォーム	platforme
水泳	svømning
水泳	svømme
水泳	svømmetur
水泳	svøm
水泳	svømmer
水泳	svømning
水泳	svømmer
水泳	svømme
ダンサー	dansere
ダンサー	danser
考古学	arkæolog
考古学	arkæologi
噴火	vulkanudbrud
外側	ydre
外側	udad
外側	udvendige
外側	udvendig
外側	udvendigt
レム	lem
レム	rem
征服	erobringer
征服	erobring
征服	erobrer
征服	erobre
監査	audit
監査	revision
監査	revisioner
監査	audit
監査	revision
監査	audit
監査	revision
監査	reviderede
監査	revideret
アミ	ami
杉山	sugiyama
早い	tidlig
早い	tidligt
通路	passagen
通路	passage
港湾	havne
港湾	portvin
港湾	havn
港湾	port
集会	montage
集会	samling
集会	forsamling
集会	forsamlingen
ミラノ	milan
ミラノ	milano
ミラノ	milano
封印	forsegling
封印	forsegler
封印	lukning
封印	segl
封印	sæl
封印	forsegling
封印	seal
切り替え	skift
切り替え	byt
切り替え	switch
切り替え	skifter
嫌い	had
嫌い	hadefuld
嫌い	hade
嫌い	hate
嫌い	hader
教科書	lærebøger
教科書	lærebog
サイン	skiltning
サイン	skilte
サイン	tegn
サイン	tegn
人材	personel
人材	personale
人材	personalet
スティック	pinde
スティック	stokke
スティック	stik
スティック	stick
スティック	pind
密度	densitet
密度	massefylde
密度	befolkningstæthed
密度	vægtfylde
密度	tæthed
同僚	kollega
同僚	kolleger
同僚	kollegaer
同僚	kollega
同僚	kollegaer
同僚	kolleger
建築物	bygningers
建築物	bygninger
建築物	bygningerne
建築物	ejendomme
藩士	hanshi
方程式	ligning
方程式	ligninger
スイッチ	afbrydere
スイッチ	skifter
スイッチ	skift
スイッチ	byt
スイッチ	switch
レスリング	wrestle
レスリング	brydning
レスリング	wrestling
壊滅	tilintetgørelse
知的	intelligente
知的	intelligent
花火	fyrværkeri
花火	fyrværkeriet
花火	fyrværkeri
椎名	shiina
豊臣	toyotomi
フラッシュ	flash
フラッシュ	blitz
フラッシュ	blink
フラッシュ	skylle
ボイス	voice
ボイス	stemme
修復	restaurering
修復	genopretning
修復	genskabelse
修復	genoprettelse
字幕	undertitel
トライ	prøv
闘争	kamp
宿泊	indkvartering
宿泊	bolig
宿泊	indgivelse
宿泊	logi
洪水	oversvømmelse
洪水	oversvømmelser
洪水	oversvømmelse
洪水	oversvømmelser
洪水	oversvømmelserne
洪水	oversvømmelse
ナス	aubergine
くま	winnie
くま	kuma
保証	garanti
保証	garanteres
保証	garanteret
保証	sikret
保証	garanterede
保証	garantier
保証	garanti
保証	garanti
三田	sanda
三十	tredive
三十	thirty
想い	tanker
ホラー	skræk
ホラー	rædsler
ホラー	rædsel
ホラー	gru
ホラー	gyser
ダグラス	douglas
流用	omdirigering
流用	afledning
流用	afledningsmanøvre
偵察	rekognoscering
偵察	rekognoscering
ラウ	lau
維新	restaurering
維新	genopretning
維新	genskabelse
維新	genoprettelse
コナ	kona
コイン	euromønter
コイン	mønter
コイン	mønt
コイン	mønter
踊り	danser
踊り	danse
踊り	dansende
踊り	danser
踊り	dans
刑務所	fængslerne
刑務所	fængsler
刑務所	fængsler
刑務所	fængsel
刑務所	fængslet
重力	tyngdekraften
重力	tyngdekraft
重力	tyngde
ドメイン	domæne
パーティ	party
パーティ	fest
パーティ	part
パーティ	parti
パーティ	fester
パーティ	parter
パーティ	parterne
パーティ	partier
スーツ	dragter
スーツ	jakkesæt
スーツ	dragt
スーツ	jakkesæt
クラーク	clarke
クラーク	clark
信託	stoler
ジャージー	trøje
ジャージー	jersey
漁業	fiskeri
漁業	fiskeriet
漁業	fiskerier
漁業	fiskeri
松下	matsushita
追跡	forfølgelsen
彫刻	indgravering
彫刻	skulptur
彫刻	skulpturer
彫刻	billedhugger
彫刻	skulpturer
彫刻	skærer
彫刻	udskæring
フィル	phil
無関係	irrelevante
無関係	ligegyldig
無関係	irrelevant
砂漠	ørken
砂漠	ørkenen
砂漠	desert
砂漠	ørkener
セミ	cicada
セミ	cikader
マーガレット	margaret
砲撃	bombardement
科目	emner
科目	fag
ひかり	hikari
新井	arai
スロー	langsomme
スロー	langsom
スロー	langsomt
曲線	kurve
曲線	kurver
恐竜	dinosaur
恐竜	dinosaurus
恐竜	dinosaurer
恐竜	dinosaurerne
レビュー	anmeldelser
レビュー	gennemgang
レビュー	gennemgå
レビュー	gennemse
レビュー	anmeldelse
セックス	køn
セックス	sex
小笠原	ogasawara
出品	notering
ピア	peer
ピア	pia
ピア	ligestillede
ピア	jævnaldrende
ピア	ligemænd
パレード	optog
パレード	paraden
パレード	parade
ゴム	gummi
フィン	finne
フィン	fin
フィン	finn
レオン	león
レオン	leon
警察官	politimænd
警察官	politifolk
警察官	politibetjente
警察官	politi
警察官	politiet
警察官	police
部族	stamme
部族	stammen
メロディ	melodi
メロディ	melodi
メロディ	tune
プレート	plader
プレート	plade
プレート	nummerplade
プレート	tallerken
結晶	krystal
結晶	crystal
ハンド	hånd
ハンド	hand
見出し	overskriften
見出し	overskrift
見出し	overskrifter
見出し	overskrifterne
見出し	overskrift
真田	sanada
カレー	karry
カレー	curry
妖精	feen
妖精	fe
昆虫	insekter
昆虫	insekt
墓地	kirkegårde
墓地	kirkegårde
墓地	kirkegård
墓地	kirkegården
墓地	kirkegård
妊娠	graviditet
妊娠	gravide
妊娠	drægtige
妊娠	gravid
野菜	vegetabilsk
野菜	grøntsag
野菜	grønsager
野菜	grøntsager
叔父	onkel
叔父	uncle
叔父	farbror
コンクリート	konkret
コンクリート	konkrete
コンクリート	beton
河口	flodmunding
足立	adachi
エントリー	indtræden
エントリー	indgang
エントリー	indrejse
エントリー	indgange
エントリー	angivelser
釣り	lystfiskeri
釣り	fiskeri
釣り	fiskede
釣り	fisker
釣り	fiske
ストア	opbevares
ストア	butik
フロー	strømning
フロー	flow
フロー	strøm
南極	antarktis
南極	antarktis
パシフィック	stillehavet
パシフィック	pacific
ハッピー	lykkelig
ハッピー	tillykke
ハッピー	glade
ハッピー	tilfreds
ハッピー	glad
ハッピー	happy
ノーベル	nobels
ノーベル	nobel
センチメートル	centimeter
センチメートル	centimeter
センチメートル	centimeter
スクリーン	skærmen
スクリーン	skærm
シェル	shell
シェル	skal
シェル	granater
シェル	skaller
シェル	patroner
グラス	glas
グラス	glass
雰囲気	atmosfære
雰囲気	stemning
雰囲気	atmosfæren
化粧	sminke
化粧	makeup
海底	havbunden
恒星	star
恒星	stjerne
恒星	stjernen
ビス	bis
シュート	skyde
シュート	skyd
シュート	skyder
介護	omsorg
介護	pleje
介護	pasning
介護	care
ハンス	hans
プー	bæ
主流	mainstream
下流	downstream
上回る	overskride
上回る	overstige
上回る	overskrider
ヒュー	hugh
横綱	yokozuna
水平	vandret
水平	vandrette
水平	horisontalt
水平	horisontal
ネル	nell
本多	honda
スカウト	scout
スカウト	spejder
スカウト	spejderne
スカウト	spejdere
じゅん	jun
職人	håndværkere
職人	håndværker
職人	faglært
職人	håndværker
職人	håndværkere
改定	revidering
改定	revision
調理	kogning
調理	koge
調理	madlavning
秀樹	hideki
エロ	erotisk
エロ	erotiske
週末	weekends
週末	weekenderne
週末	weekender
週末	weekenden
週末	weekend
ホセ	jose
ホセ	josé
ホセ	josé
コーン	majs
コーン	vaffel
コーン	kegle
スキル	kvalifikationer
スキル	kompetencer
スキル	færdigheder
スキル	dygtighed
スキル	færdighed
スキル	færdigheder
サイクル	cyklusser
サイクル	cykler
サイクル	cyklus
サイクル	cycle
名作	mesterværk
マット	matt
マット	mat
マット	måtten
マット	mat
ツイン	tvilling
ツイン	twin
最小	minimum
最小	mindst
フォーラム	fora
フォーラム	forum
フォーラム	forummet
書き込み	skrive
書き込み	skriv
書き込み	skriver
書き込み	skrive
書き込み	skrivning
書き込み	brænding
書き込み	skriver
地中海	middelhavsområdet
地中海	middelhavslandene
地中海	middelhavet
地中海	middelhavslande
勇者	tappert
勇者	modigt
勇者	modige
勇者	modig
勇者	tapper
貫通	gennemtrænge
貫通	gennemtrængt
シェア	deler
シェア	deling
シェア	dele
シェア	deler
シェア	del
シェア	andel
シェア	deling
シェア	delinger
シェア	aktier
シェア	andele
大洋	havene
大洋	oceaner
大洋	havet
大洋	hav
大洋	ocean
カリ	cali
カリ	kari
ハインリヒ	heinrich
鈴鹿	suzuka
俳句	haiku
悲劇	tragedier
悲劇	tragedier
悲劇	tragedie
悲劇	tragedien
マルクス	marcus
マルクス	marx
ヴァン	varevogn
ヴァン	van
ヴァン	varevognen
喪失	tab
エール	råb
エール	råbe
エール	hyl
エール	ale
分散	varians
分散	fordelt
分散	uddelt
分散	distribueret
分散	omdelt
ビリー	billy
垂直	vinkelret
乾燥	tørre
乾燥	tørt
乾燥	tør
乾燥	tørring
落下	falder
落下	faldende
落下	dalende
落下	falder
落下	falde
落下	efterår
落下	fald
告示	meddelelse
告示	bemærk
告示	bekendtgørelse
マリン	marin
マリン	marín
マリン	marinesoldat
マリン	marine
スタンダード	standarden
スタンダード	norm
スタンダード	standard
繊維	tekstil
繊維	tekstilindustrien
繊維	fibre
繊維	fiber
繊維	fiber
繊維	fibre
繊維	fibre
待ち	ventetid
待ち	venter
待ち	afventer
待ち	vente
スパ	spa
エンターテイメント	underholdning
演習	øvelser
演習	manøvrer
検出	detektion
検出	afsløring
検出	påvisning
検出	detektering
検出	opdage
検出	detektere
検出	detektion
検出	detektere
配列	arrays
配列	array
体力	styrke
体力	modstandsdygtighed
コンテナ	containere
コンテナ	beholder
コンテナ	container
コンテナ	containere
コンテナ	beholdere
ライアン	ryan
ペルー	peruvianske
ペルー	perú
ペルー	peru
はるか	haruka
ケンタッキー	kentucky
荒木	araki
拳銃	pistoler
拳銃	håndvåben
ルシア	lucia
アンテナ	antennen
アンテナ	antenne
ヒロ	hiro
ラマ	lama
ラマ	lamas
ラマ	lama
フェニックス	phoenix
船体	skrog
船体	skroget
狩り	jagten
狩り	hunt
狩り	jagt
狩り	jage
狩り	jagten
狩り	jagt
狩り	jage
キッド	knægten
キッド	dreng
キッド	knægt
キッド	kid
エコ	eco
エコ	øko
クリスチャン	christian
クリスチャン	kristen
チケット	billetter
チケット	billetterne
チケット	billetten
チケット	billet
青葉	aoba
幻想	illusion
幻想	illusioner
幻想	illusioner
イリノイ	illinois
フォト	foto
フォト	billede
フォト	photo
石炭	kul
石炭	stenkul
グラム	gram
グラム	grams
グラム	gram
グラム	grams
ウィルソン	wilson
ボウ	buk
ボウ	sløjfe
ボウ	bov
ボウ	bue
キリスト	kristus
ループ	loops
ループ	løkke
ループ	sløjfe
ループ	loop
ループ	løkken
ラジ	raj
書き換え	omskrivning
書き換え	omskrive
せつ	koger
せつ	koger
せつ	byld
せつ	kog
せつ	koge
開く	åbent
開く	åbn
開く	åben
開く	åbnes
開く	åbner
開く	åbning
開く	åbner
電圧	spænding
流し	synke
流し	vasken
ジェリー	jerry
和解	forsoning
和解	forlig
和解	afvikling
和解	afregning
喜劇	komedie
光学	optiske
光学	optisk
光学	optik
トミー	tommy
ライター	lightere
ライター	forfatter
ライター	skribent
ライター	lysere
ライター	lettere
ライター	lighter
信用	kredit
信用	credit
タイガー	tiger
タイガー	tigeren
キット	kit
ビジュアル	visuelle
ビジュアル	visuelt
ビジュアル	visuel
増田	masuda
歩行	går
歩行	walking
歩行	gående
歩行	gå
歩行	gåtur
歩行	walk
デヴィッド	david
割引	rabat
割引	nedslag
割引	rabatter
カナ	kana
クレイ	cray
クレイ	ler
クレイ	clay
変数	variable
変数	variabel
変数	variablen
変数	variable
変数	variabler
影響力	indflydelsen
影響力	indflydelse
影響力	påvirkning
カテゴリー	kategori
カテゴリー	kategorierne
カテゴリー	kategorier
ストレート	lige
ストレート	straight
ストレート	nydeligt
牧師	præst
牧師	pastor
ウルフ	wolf
ウルフ	ulven
ウルフ	ulve
ウルフ	ulv
フロンティア	grænse
純粋	rene
純粋	ren
純粋	rent
役職	position
役職	stilling
役職	holdning
役職	titler
支払	indbetaling
支払	betaling
支払	udbetaling
支払	betalingen
正しく	korrekt
薬物	narko
薬物	narkotika
薬物	stoffer
薬物	narkotika
誘拐	kidnapningen
誘拐	kidnapning
誘拐	bortførelse
誘拐	kidnappede
誘拐	kidnappet
誘拐	bortført
侵略	invasion
侵略	invasionen
侵略	invaderet
侵略	aggressivitet
侵略	aggression
侵略	aggressioner
いずみ	izumi
冷却	afkøling
冷却	køling
冷却	køle
冷却	køling
フード	hætte
フード	hætten
フード	hood
化石	fossiler
化石	fossile
化石	fossilt
化石	fossil
市原	ichihara
踊る	danse
踊る	dansende
踊る	danser
踊る	dans
ジョニー	johnny
渓谷	slugten
推奨	anbefales
推奨	anbefalede
推奨	anbefalet
デッド	dødt
デッド	døde
デッド	død
デッド	dead
天文台	overvågningscenter
天文台	observatoriet
天文台	observatorium
指数	eksponenten
北西部	northwestern
北西部	nordvestlige
高島	takashima
エアロ	aero
ドット	prikker
ドット	prik
ドット	dot
果実	frugt
果実	frugter
果実	frugt
果実	frugter
虐殺	massakrer
虐殺	massakre
虐殺	massakren
魅力	charme
土屋	tsuchiya
玩具	legetøj
玩具	legetøjet
玩具	legetøjs
玩具	legetøj
広がる	spreder
広がる	spredning
広がる	spreder
南京	nanjing
住宅地	beboelse
昼間	dagtimerne
大気	atmosfære
大気	stemning
大気	atmosfæren
解任	afsættelse
解任	afskedigelse
インディアナ	indiana
エンターテインメント	underholdning
津田	tsuda
傑作	mesterværk
傑作	mesterværker
ソニック	sonic
稲葉	inaba
交戦	engagere
返還	tilbagelevering
クライ	græd
クライ	græder
クライ	tud
クライ	græde
ヴェネツィア	venice
ヴェネツィア	venedig
ヴェネツィア	venezia
起動	opstart
起動	opsendelse
起動	lancering
起動	iværksætte
起動	affyring
ディーン	dekan
ディーン	dean
ボルト	bolt
カーブ	kurve
カーブ	kurver
荷物	bagage
荷物	bagage
アイデア	ideer
アイデア	forestillinger
アイデア	idéer
アイデア	ide
アイデア	idé
弾薬	ammunition
弾薬	ammunition
グレー	gråt
グレー	gray
グレー	grå
グレー	gråt
グレー	grå
グレー	grey
コナン	conan
抽選	lotteriet
抽選	lotto
抽選	lotteri
ユリウス	julius
品種	race
品種	racen
品種	sorter
品種	sort
品種	forskelligartethed
品種	variation
久保田	kubota
角度	vinkel
エレベーター	elevatorer
エレベーター	elevator
エレベーター	lift
エレベーター	løfte
エレベーター	løft
エレベーター	elevatoren
エレベーター	elevator
アンドレ	andré
アンドレ	andré
批評家	kritiker
召喚	hidkalde
召喚	tilkalde
召喚	indkalde
召喚	indkaldelse
召喚	stævning
ヤマハ	yamaha
拘束	fastholdelse
拘束	beherskelse
拘束	tilbageholdenhed
拘束	bindemiddel
拘束	bindende
拘束	binding
花嫁	bruden
花嫁	brud
マンチェスター	manchester
マウント	montering
マウント	mount
マウント	montere
ダート	snavs
ダート	skidt
ダート	smuds
動物園	zoologiske
動物園	zoo
音楽家	musiker
訂正	korrektion
訂正	rettelse
訂正	berigtigelse
ソックス	sox
ソックス	sokker
ソックス	strømper
幽霊	ghost
幽霊	spøgelset
幽霊	spøgelse
調達	udbud
調達	indkøb
秋元	akimoto
予防	forebyggelse
飛鳥	asuka
豊島	toshima
胴体	overkrop
胴体	torso
フランシス	frans
フランシス	francis
ロッテ	lotte
友情	venskaber
友情	venskaber
友情	venskab
機材	udstyr
ブッシュ	busk
ブッシュ	bush
ブッシュ	bushs
ブッシュ	busken
ブッシュ	busch
コンパクト	kompakt
パロディ	parodi
反射	refleksion
反射	spejlbillede
反射	afspejling
反射	overvejelser
反射	reflekser
反射	overvejelser
小売	detailhandel
小売	detail
北川	kitagawa
後で	senere
死体	lig
死体	kadaver
村山	murayama
平井	hirai
刺激	stimuli
刺激	stimulans
刺激	stimuleret
刺激	stimuli
テイラー	taylor
アルファベット	alfabet
アルファベット	alfabetet
アルファベット	alfabeter
達也	tatsuya
フォーマット	formatering
フォーマット	formater
フォーマット	formater
フォーマット	format
ケア	omsorg
ケア	pleje
ケア	pasning
ケア	care
アース	jorden
アース	earth
アース	jord
アース	jordens
バルブ	ventil
バルブ	ventiler
伊賀	iga
富田	tomita
鉱物	mineralske
鉱物	mineral
鉱物	mineraler
幸福	lykken
幸福	glæde
幸福	lykke
振動	vibrerende
振動	vibrerer
振動	rystelser
振動	vibrationer
振動	vibration
ピーク	højdepunkt
ピーク	peak
台北	taipei
阿波	awa
任天堂	nintendo
山地	bjergene
山地	bjerge
症候群	syndromet
症候群	syndrom
汚染	forurening
汚染	forureningen
汚染	forureningsbekæmpelse
汚染	forurenede
汚染	forurenet
汚染	forurening
ひとみ	hitomi
フランソワ	francois
フランソワ	françois
メニュー	menu
メニュー	menukort
メニュー	menuen
メニュー	menuer
メニュー	menukort
洋子	yoko
火星	mars
細菌	bakterie
細菌	bakteriel
細菌	bakterier
細菌	bakterie
リンカーン	lincoln
中尉	løjtnant
ハーン	hahn
ハーン	khan
民主主義	demokratiske
民主主義	demokratisk
民主主義	demokratiet
民主主義	demokrati
背中	retur
背中	ryg
背中	tilbage
競合	konkurrerende
競合	konkurrent
競合	konkurrenten
競合	konflikten
競合	konflikter
競合	konflikt
久美子	kumiko
ミスター	mister
水路	vandveje
水路	farvand
水路	vandveje
小屋	hytte
キュー	køen
キュー	kø
キュー	køer
元素	grundstoffer
元素	elementer
元素	elementerne
元素	grundstof
元素	elementet
元素	element
ヒューストン	houston
ヒューストン	huston
アーク	bue
アーク	arc
性的	seksuelt
性的	seksuel
グレン	glen
グレン	glenn
薔薇	rose
薔薇	steg
薔薇	roser
スズキ	suzuki
カート	vogn
カート	gokart
技法	teknikken
技法	teknik
