bagdad	bagdad
crecín	crescut
tratei	încercat
camiñas	mersul
camiñas	mergând
camiñas	ai
camiñas	te
camiñas	tu
camiñas	plimbare
camiñas	walk
entramos	plimbat
rescate	salvare
rescate	răscumpărare
xerar	generează
xerar	genera
racismo	rasismul
racismo	rasismului
racismo	rasism
esposo	soț
esposo	soțul
esposo	sotul
esposo	sot
disposta	dispus
disposta	pregătit
disposta	gata
grecia	grecia
xove	tânără
xove	tânăr
xove	tinere
xove	young
xove	tineri
demáis	altele
demáis	altii
demáis	alții
xenético	genetic
xenético	genetică
xenético	genetice
frecuencia	frecvent
frecuencia	deseori
frecuencia	adeseori
frecuencia	adesea
frecuencia	des
caeron	au
kilos	kilograme
kilos	kilograme
agradecido	recunoscator
agradecido	recunoscător
agradecido	recunoscătoare
agradecido	recunoscători
aburrida	plictisită
aburrida	plictisit
aburrida	plictisitoare
aburrida	plictisitor
tentan	încercați
tentan	încearcă
tentan	incearca
tentan	au
tentan	ei
tentan	ele
tentan	încerc
tentan	încercând
axencia	agenția
axencia	agentie
axencia	agenție
axencia	agentia
motel	motel
motel	motelul
responsables	responsabil
responsables	răspunzător
responsables	responsabili
responsables	responsabilă
responsables	responsabilitatea
responsables	responsabilitate
responsables	pentru
responsables	cine
responsables	care
nobel	nobel
nobel	premiu
nobel	premiul
bonos	timbre
bonos	timbrele
sentiu	simți
sentiu	simte
sentiu	simțiți
sentiu	simt
sentiu	simtit
sentiu	simțit
sentiu	au
sentiu	ei
sentiu	ele
falen	vorbitul
memorias	amintiri
memorias	amintirile
cultivar	creste
cultivar	crească
cultivar	crește
cultivar	cresc
cultivar	creşte
cultivar	cultiva
cultivar	cultivă
industriais	industriala
industriais	industrială
industriais	industrial
industriais	industriale
industriais	fabrică
industriais	fabrica
desigualdade	inegalitatea
ameazas	amenintari
ameazas	amenințări
belfast	belfast
posesión	posesie
posesión	posesia
poderiades	ai
poderiades	te
poderiades	tu
poderiades	putea
curva	curba
curva	curbă
curva	întoarce
entradas	bilete
entradas	biletele
pasas	ai
pasas	te
pasas	tu
pasas	cheltuie
cultivo	cultura
cultivo	cultură
tratamentos	tratamentul
tratamentos	tratamentului
tratamentos	tratament
tratamentos	tratamentele
tratamentos	tratamente
tratamentos	sunt
almacéns	magazine
almacéns	departamentul
almacéns	departament
almacéns	magazin
almacéns	magazinul
almacéns	store
almacéns	stochează
mecanismo	mecanismului
mecanismo	mecanism
mecanismo	mecanismul
mecanismo	dispozitivul
mecanismo	dispozitiv
taylor	taylor
quinto	iadul
quinto	iad
mandei	trimisă
mandei	trimis
mandei	trimise
divino	divine
divino	divina
divino	divin
divino	divină
xoguetes	jucărie
xoguetes	jucăria
xoguetes	jucarie
xoguetes	jucarii
xoguetes	jucării
vilas	oraşe
vilas	sate
vilas	satele
arquivos	fișiere
arquivos	fisiere
arquivos	dosare
arquivos	arhive
arquivos	arhiva
arquivos	arhivele
arquivos	arhivă
cambiaron	au
cambiaron	schimbat
cambiaron	schimbată
encargo	comanda
encargo	ordinea
encargo	comandă
encargo	ordine
encargo	ordin
encargo	ia
encargo	luati
empece	strike
empece	grevă
empece	greva
empece	afara
empece	afară
empece	out
asiáticos	asiatic
asiáticos	asiatice
asiáticos	asiatici
asiáticos	asiatică
asiáticos	asiaticii
asiáticos	asiatici
factor	factorul
factor	factor
labor	munca
labor	lucru
labor	muncă
labor	sarcină
queimado	arse
queimado	ars
queimado	arsă
déronlle	au
déronlle	ei
déronlle	ele
perpetua	life
perpetua	viaţa
perpetua	viaţă
perpetua	viața
perpetua	viață
perpetua	viata
perpetua	perpetuă
aparencia	uite
aparencia	aspectul
aparencia	aspect
mesas	tabelele
mesas	tabele
mesas	mese
abraham	avraam
abraham	abraham
temer	frica
temer	teama
temer	frică
temer	teamă
temer	frică
cinto	curea
cinto	centură
cinto	centura
camiñamos	plimbat
camiñamos	plimbare
camiñamos	walk
lectura	citirea
lectura	citire
lectura	citesc
lectura	citind
lectura	lectură
lectura	citire
lectura	citește
lectura	citeste
batallas	bătălii
batallas	bătăliile
bendiga	binecuvântează
bendiga	ai
bendiga	te
bendiga	tu
propietaria	proprietar
propietaria	proprietarul
bonitos	frumoase
bonitos	frumoasă
bonitos	frumos
bonitos	frumoasa
bonitos	nice
bonitos	frumos
esperade	pentru
usaba	folosit
usaba	utilizate
usaba	folosite
usaba	folosită
usaba	utilizată
usaba	utilizat
ida	ida
matamos	ucidere
matamos	uciderea
matamos	ucis
matamos	ucisă
matamos	omorât
sentou	sat
mates	ucide
mates	kill
mates	omoară
mates	matematică
mates	matematica
carl	carl
columnas	coloanele
columnas	coloane
furgoneta	dubă
furgoneta	van
furgoneta	duba
numerosos	multi
numerosos	mulți
numerosos	multe
reforma	reformei
reforma	reforma
reforma	reformă
incendio	focul
incendio	incendiu
incendio	foc
estuda	studiază
estuda	studii
estuda	studiul
estuda	studiu
estuda	studiez
estuda	studiind
decepción	dezamăgirea
decepción	dezamăgire
reportaxe	raport
reportaxe	raportul
reportaxe	raportează
móvese	mutarea
leopardo	leopardul
leopardo	leopard
elvis	elvis
europea	europene
europea	europeană
europea	europeni
europea	european
mona	mona
ruína	ruină
ruína	ruina
ruína	falit
alzhéimer	alzheimer
oracións	rugăciuni
oracións	rugăciunile
xentes	oamenii
xentes	oameni
xentes	persoane
remedio	au
radiación	iradiere
radiación	radiații
radiación	radiatii
marco	sol
marco	cadru
marco	rama
marco	ramă
marco	marco
agradecer	mulțumesc
viena	viena
viena	vienna
rumbo	cursul
rumbo	curs
modesto	modestă
modesto	modest
modesto	modesta
modesto	modeste
vestíbulo	hol
vestíbulo	lobby
vestíbulo	hall
burguesa	burghez
ave	pasare
ave	pasăre
ave	pasărea
ave	bird
ave	ave
voa	muste
higgs	higgs
chegado	vino
chegado	cu
brutalidade	brutalitatea
brutalidade	brutalitate
cosmos	cosmos
cosmos	cosmosul
transición	tranziție
transición	tranziția
usou	folosit
usou	utilizate
usou	folosite
usou	folosită
usou	utilizată
usou	utilizat
actuando	actorie
actuando	actoria
actuando	hotărând
caldeiro	închisoare
caldeiro	puscarie
caldeiro	închisoarea
caldeiro	galeata
caldeiro	găleată
caldeiro	găleata
paulo	paulo
atopaba	găsiți
atopaba	găseşte
atopaba	găsește
bandas	trupe
delincuencia	crimă
delincuencia	crima
delincuencia	criminalitate
capa	mantie
permitirei	will
permitirei	va
permitirei	nu
permitirei	lasă
permitirei	won
permitirei	câștigat
permitirei	ea
iii	iii
levareite	ia
levareite	luati
levareite	ai
levareite	te
levareite	tu
prométocho	promit
prométocho	promite
prométocho	ai
prométocho	te
prométocho	tu
virei	vino
choras	sunt
choras	ai
choras	te
choras	tu
choras	plângând
choras	plâns
choras	plânsul
choras	plânge
choras	plâng
choras	plângi
pagalo	plateste
pagalo	pentru
municipal	municipale
municipal	municipal
municipal	municipală
peste	ciumă
peste	ciuma
peste	plagă
peste	pacoste
peste	pesta
estrañas	ciudat
estrañas	straniu
representantes	reprezentanti
representantes	reprezentanți
representantes	reprezentanții
envexa	invidia
envexa	invidie
vente	vino
mel	dragă
mel	miere
cuartel	sediu
cuartel	sedii
cuartel	barăci
cuartel	cazarmă
cuartel	cazarma
calmo	calm
afecto	afecțiune
afecto	afectiune
mineiros	minerii
mineiros	mineri
coide	uite
coide	ia
coide	luati
coide	îngrijire
coide	ingrijire
coide	grija
culler	lingura
culler	lingură
disparan	trage
disparan	focul
disparan	incendiu
disparan	foc
mantas	pături
mantas	păturile
entendiches	înțelege
entendiches	intelege
pálida	palid
pálida	palidă
continúe	continuați
continúe	continuă
continúe	continua
fresca	proaspete
fresca	proaspătă
fresca	proaspat
fresca	proaspăt
fresca	fresh
fresca	fain
fresca	misto
alice	alice
volverás	ai
volverás	te
volverás	tu
honrado	onorat
honrado	onorată
honrado	onest
honrado	sincer
honrado	cinstit
braun	braun
levarei	ia
levarei	luati
serpe	sarpe
serpe	șarpe
serpe	sarpele
serpe	sarpe
serpe	șarpe
serpe	snake
valen	sunt
valen	worth
proletarios	proletariatului
strand	strand
garrett	garrett
víchelo	văzut
víchelo	fierăstrău
víchelo	ferăstrău
víchelo	el
víchelo	ai
víchelo	te
víchelo	tu
walter	walter
bebo	bea
bebo	băutură
dicides	spune
dicides	ai
dicides	te
dicides	tu
paras	ai
paras	te
paras	tu
pelota	ball
pelota	minge
pelota	mingea
pelota	bilă
pelota	bila
pagaron	plătite
pagaron	platit
pagaron	plătit
pagaron	plătită
chamaches	ai
chamaches	te
chamaches	tu
chamaches	numit
peggy	peggy
semellas	ai
semellas	te
semellas	tu
semellas	uite
estragar	ruină
estragar	ruina
debiches	ai
debiches	te
debiches	tu
debiches	au
debiches	trebuie
patrulla	patrulă
patrulla	patrula
patrulla	patrulare
£	trimestrul
£	trimestru
£	sfert
£	milioane
£	milion
salta	sari
salta	salt
rematará	sfârșit
rematará	sfarsit
rematará	final
rematará	will
rematará	va
traidores	trădătorii
traidores	trădători
alabama	alabama
desexas	ai
desexas	te
desexas	tu
desexas	vrei
desexas	vreau
morrese	mor
morrese	mori
morrese	murit
norton	norton
serea	sirenă
serea	sirena
serea	suflă
serea	sufla
chamando	chemarea
chamando	chemare
chamando	apelarea
prepara	ai
prepara	te
prepara	tu
gustouche	ai
gustouche	te
gustouche	tu
gustouche	ca
gustouche	like
comerciantes	comercianți
comerciantes	comercianți
comerciantes	negustori
comerciantes	negustorii
arrestado	arestată
arrestado	arestat
facela	face
facela	ea
varón	bărbat
varón	masculin
varón	mascul
varón	barbat
varón	băiat
varón	baiat
probábel	probabil
probábel	improbabil
giuseppe	giuseppe
indio	indiană
indio	indian
indio	indianul
berce	leagăn
berce	leagănul
berce	leagan
traficante	traficant
traficante	dealer
benditos	binecuvântat
benditos	binecuvântată
benditos	cum
benditos	sunt
boden	boden
estuardo	stuart
reféns	ostatici
reféns	ostaticii
reféns	ostateci
dios	doamne
dios	dumnezeu
dios	sake
dios	isus
dios	iisus
frota	flotei
frota	flota
frota	flotă
celoso	geloasa
celoso	geloasă
celoso	gelos
serventes	servitori
serventes	slujitori
serventes	servitorii
seo	seo
punishment	pedeapsă
punishment	pedeapsa
mercadorías	mărfuri
mercadorías	bunuri
mercadorías	marfuri
mercadorías	mărfuri
anano	pitică
anano	pitic
anano	bărbat
anano	om
anano	omul
anano	barbat
anano	man
gueto	ghetou
drummer	baterist
drummer	bateristul
asger	asger
esmeralda	esmeralda
mali	mali
mali	înapoi
mali	inapoi
mali	back
mali	spate
daenerys	daenerys
dorne	dorne
impulso	pulsul
impulso	puls
impulso	îndemn
corán	coran
corán	coranul
dígolles	ai
dígolles	te
dígolles	tu
clínicas	clinici
clínicas	clinică
clínicas	clinic
clínicas	clinice
lombo	înapoi
lombo	inapoi
lombo	back
lombo	spate
parei	oprit
procedemento	procedură
procedemento	procedura
custo	costuri
custo	costul
custo	cost
aforros	economii
aforros	economiile
previr	preveni
previr	previne
chiste	gluma
chiste	glumă
chiste	banc
tigre	tiger
tigre	tigrul
tigre	tigru
crecen	creste
crecen	crească
crecen	crește
crecen	cresc
crecen	creşte
crecen	ia
crecen	obține
crecen	au
crecen	ei
crecen	ele
cáncer	cancerul
cáncer	cancer
empezan	au
empezan	ei
empezan	ele
empezan	start
empezan	începe
empezan	pornire
conectados	conectat
conectados	conectate
conectados	conectată
tradución	traducere
tradución	traducerea
pintar	vopsele
pintar	vopsea
pintar	pictează
colectivo	colective
colectivo	colectivă
colectivo	colectivul
colectivo	colectiv
instintos	instincte
instintos	instinctele
alimentación	mancare
alimentación	mâncare
alimentación	alimentare
alimentación	alimente
alimentación	hrană
alimentación	îmbrăcăminte
doulle	dați
doulle	dă
loitas	luptă
loitas	lupta
bunker	bunker
bunker	buncăr
bunker	buncăre
favorito	preferat
favorito	favorita
favorito	favorite
favorito	favorit
favorito	preferata
favorito	preferate
camboxa	cambodgia
defensores	apărători
defensores	apărătorii
defensores	apărătorilor
axencias	agenții
axencias	agențiile
axencias	agentii
axencias	agenția
axencias	agentie
axencias	agenție
axencias	agentia
pausa	pauza
pausa	pauză
celas	celule
celas	celulele
celas	celulelor
alfombra	covor
alfombra	covor
botarlle	ia
botarlle	luati
visións	viziunile
visións	viziuni
conceptos	concepte
conceptos	conceptele
xenéticas	gene
xenéticas	genă
xenéticas	gena
xenéticas	genetic
xenéticas	genetică
xenéticas	genetice
asociados	asociate
asociados	asociat
asociados	asociată
asociados	cu
confuso	derutat
confuso	confuzi
confuso	confuz
confuso	confuză
confuso	pierdut
confuso	pierdute
confuso	pierdută
confuso	lost
empregar	utilizează
empregar	utilizarea
empregar	folosește
empregar	utilizare
oposición	opoziția
oposición	opozitie
oposición	opoziție
mecánica	mecanice
mecánica	mecanic
mecánica	mecanică
agochados	ascunderea
agochados	ascunsa
agochados	ascuns
agochados	ascunsă
agochados	ascunse
pesados	heavy
pesados	greu
pesados	grele
pesados	grea
pesados	grei
buraco	hole
buraco	gaură
buraco	gaura
chamámoslle	sună
chamámoslle	suna
chamámoslle	apel
chamámoslle	call
inevitable	inevitabile
inevitable	inevitabilă
inevitable	inevitabilul
inevitable	inevitabil
elevado	high
elevado	înaltă
elevado	inalta
direccións	direcţia
direccións	direcție
direccións	directie
direccións	direcția
situacións	situațiile
situacións	situații
situacións	situatii
odia	urăsc
odia	ura
odia	ură
odia	urăște
odia	uraste
afectan	afectează
afectan	afecta
susan	susan
facerte	face
facerte	ai
facerte	te
facerte	tu
continúan	și
continúan	si
continúan	şi
continúan	continuați
continúan	continuă
continúan	continua
mundiais	lumea
mundiais	lume
mundiais	world
tentarei	încercați
tentarei	încearcă
tentarei	incearca
tentarei	ia
tentarei	obține
prioridade	prioritar
prioridade	prioritatea
prioridade	prioritate
descuberto	descoperite
descuberto	descoperită
descuberto	descoperit
pensabamos	gândit
pensabamos	crezut
revistas	revista
revistas	revistă
revistas	reviste
revistas	revistele
bocas	gurile
bocas	guri
lograr	ia
lograr	obține
lograr	face
distinguir	distinge
lagos	lagos
lagos	lacurile
lagos	lacuri
recentes	recente
recentes	recent
recentes	recenta
recentes	recentă
funcione	munca
funcione	lucru
funcione	muncă
certificado	certificat
certificado	certificatul
pipa	pipe
pipa	conductă
pipa	pipa
pipa	pipă
conversas	conversații
radical	radical
radical	radicale
radical	radicală
obesidade	obezitate
cuando	cand
cuando	când
cadrado	pătrat
cadrado	square
cadrado	patrat
prosperidade	prosperitatea
prosperidade	prosperitate
exilio	exil
exilio	exilul
palma	palm
palma	palma
palma	palmier
relativamente	relativ
cordas	sfori
cordas	corzi
cordas	coarde
gráficos	grafice
gráficos	grafica
gráficos	grafică
órganos	organe
órganos	organele
decatarse	notificare
penicilina	penicilină
penicilina	penicilina
comunicarse	comunică
comunicarse	comunica
apple	mar
apple	mere
apple	măr
apple	apple
apple	are
funcións	funcțiile
funcións	funcții
modernos	moderni
modernos	moderna
modernos	modern
modernos	moderne
modernos	modernă
colonial	colonial
colonial	coloniale
colonial	colonială
exceso	din
exceso	exces
exceso	excesul
ostras	scoici
ostras	stridiile
ostras	stridii
vermellas	rosu
vermellas	roşu
vermellas	red
vermellas	roșu
ocupados	ocupat
ocupados	ocupate
ocupados	ocupata
ocupados	ocupată
avanzada	avansată
avanzada	avansate
avanzada	avansat
darvos	dați
darvos	dă
darvos	ai
darvos	te
darvos	tu
darvos	ca
darvos	like
botóns	butoanele
botóns	butoane
botóns	nasturi
interésame	interesate
interésame	interesat
interésame	interesați
interésame	interesată
afirmación	declarație
afirmación	declarația
afirmación	afirmare
emocionado	încântată
emocionado	entuziasmat
emocionado	încântat
champaña	champagne
champaña	șampanie
inda	inca
inda	încă
inda	tot
nalgo	ceva
chamaría	ar
chamaría	sună
chamaría	suna
chamaría	apel
chamaría	call
austria	austria
agricultura	agricultura
agricultura	agricultură
unidas	unită
unidas	united
unidas	unite
unidas	unit
unidas	împreuna
unidas	impreuna
unidas	împreună
ratos	soareci
dispoñible	disponibile
dispoñible	disponibilă
dispoñible	disponibila
dispoñible	disponibil
plataforma	platformă
plataforma	platforma
celebración	sărbătorire
celebración	sărbătoare
soubera	știa
soubera	știut
soubera	știam
soubera	știu
provén	vine
provén	din
provén	tulpini
provén	tulpinile
avós	bunici
avós	bunicii
avós	bunicilor
namorada	iubire
namorada	iubesc
namorada	iubirea
namorada	dragoste
namorada	dragostea
namorada	cu
enfadado	suparat
enfadado	furioasă
enfadado	supărată
enfadado	furios
enfadado	supărat
enfadado	mad
enviado	trimisă
enviado	trimis
enviado	trimise
demasiadas	prea
demasiadas	multi
demasiadas	mulți
demasiadas	multe
dígoo	doar
impórtalle	îngrijire
impórtalle	ingrijire
impórtalle	grija
impórtalle	ai
impórtalle	te
impórtalle	tu
impórtalle	minte
impórtalle	mintea
evidencias	dovezi
evidencias	probe
evidencias	dovadă
evidencias	dovada
preocupados	îngrijorat
preocupados	îngrijorată
preocupados	despre
secundaria	high
secundaria	înaltă
secundaria	inalta
secundaria	scoala
secundaria	școala
secundaria	şcoala
secundaria	școală
secundaria	şcoală
secundaria	secundar
secundaria	secundară
secundaria	secundare
primas	materiale
primas	materialele
irlanda	irlanda
irlanda	irlandei
seguín	urmate
seguín	urmărit
seguín	urmat
seguín	urmărită
seguín	păstrate
seguín	păstrat
seguín	ținut
mercou	cumparat
mercou	cumpărată
mercou	cumpărat
mercou	cumpărate
escritores	scriitorii
escritores	scriitorilor
escritores	scriitori
universidades	facultate
universidades	university
universidades	universitate
universidades	universitatea
ridícula	ridicol
ridícula	ridicolă
podre	putredă
podre	putrezit
podre	putred
calcetíns	dumneavoastră
calcetíns	ta
calcetíns	ciorapi
buscamos	pentru
buscamos	caut
anual	anuale
anual	anual
anual	anuală
avances	avansurile
avances	avansuri
partidos	părți
partidos	partide
partidos	petreceri
partidos	partidele
partidos	meciuri
partidos	chibrituri
necesarias	necesara
necesarias	necesare
necesarias	necesară
necesarias	necesar
posiblemente	posibil
delicado	delicata
delicado	delicată
delicado	delicate
delicado	delicat
ofrecerlle	oferta
ofrecerlle	ofertă
ofrecerlle	ofer
durmas	dormi
durmas	somn
durmas	treaz
durmas	trează
repito	repet
repito	repeta
repito	repetă
repito	peste
repito	over
crían	crezut
crían	au
crían	ei
crían	ele
crían	crede
mensaxeiro	mesager
mensaxeiro	messenger
mensaxeiro	mesagerul
respiro	break
respiro	rupe
respiro	pauza
respiro	sparge
respiro	pauză
respiro	respiratie
respiro	respirație
respiro	odihnă
respiro	odihna
controla	controalele
controla	controale
combustible	combustibili
combustible	combustibilul
combustible	combustibil
combustible	carburant
sutil	subtil
sutil	subtile
sutil	subtilă
crendo	crede
crendo	gândire
crendo	gândirea
crendo	gândind
crendo	crezând
crendo	crezand
adoitaban	folosit
adoitaban	utilizate
adoitaban	folosite
adoitaban	folosită
adoitaban	utilizată
adoitaban	utilizat
adoitaban	au
adoitaban	ei
adoitaban	ele
alexander	alexandru
alexander	alexander
mortalidade	mortalitate
mortalidade	mortalitatea
mortalidade	deces
mortalidade	moartea
mortalidade	moarte
accidentes	accidente
accidentes	accidentele
accidentes	accidentul
accidentes	accident
inclúe	include
seco	usca
seco	uscate
seco	uscat
seco	uscată
materias	raw
materias	crud
misericordioso	milostiv
xesucristo	isus
xesucristo	iisus
xesucristo	christos
xesucristo	hristos
xesucristo	cristos
xesucristo	hristoase
tradicións	traditiile
tradicións	traditia
tradicións	tradiție
tradicións	traditie
tradicións	tradiția
alcohol	alcool
alcohol	alcoolul
alivio	relief
insectos	insectele
insectos	insectelor
insectos	insecte
túnel	tunelul
túnel	tunel
duelo	duel
duelo	duelul
mares	mare
mares	marea
mares	mările
mares	mări
vivas	living
vivas	trăind
viaxando	călătorind
viaxando	călătoresc
artística	artistice
artística	artistic
artística	artistică
artística	direcţia
artística	direcție
artística	directie
artística	direcția
marxe	cameră
marxe	camera
sigamos	lasă
resolución	rezoluția
resolución	rezoluție
ensinou	predat
ensinou	învățat
cegos	orbi
cegos	oarba
cegos	chior
cegos	orb
cegos	oarbă
feixe	gramada
feixe	pile
feixe	grămadă
feixe	morman
feixe	grămada
feixe	lot
rexistros	discuri
rexistros	records
rexistros	înregistrări
rexistros	recorduri
focas	foci
focas	focile
globo	balonul
globo	balon
choraba	plângând
choraba	plâns
choraba	plânsul
continuou	continuat
continuou	și
continuou	si
continuou	şi
elefante	elefant
elefante	elefantul
golf	golf
golf	golful
creceu	acolo
venden	au
venden	ei
venden	ele
venden	vând
venden	vinde
venden	vand
venden	vind
camas	paturi
camas	paturile
atopara	avea
atopara	avut
atopara	met
dixestes	ai
dixestes	te
dixestes	tu
dixestes	spuse
dixestes	said
dixestes	spus
bonecas	papusi
evento	eveniment
evento	evenimentul
festival	festival
festival	festivalul
festival	festivalului
determinación	determinarea
determinación	determinare
chamaron	au
chamaron	ei
chamaron	ele
chamaron	numit
brasil	brazilia
afeita	folosit
afeita	utilizate
afeita	folosite
afeita	folosită
afeita	utilizată
afeita	utilizat
afeita	ai
afeita	te
afeita	tu
ilusións	iluzii
ilusións	iluziile
tiran	aruncă
tiran	arunca
tiran	au
tiran	ei
tiran	ele
separar	separat
separar	separă
separar	separată
separar	separate
arriscar	riscul
arriscar	risc
arriscar	riscuri
pito	găină
pito	pui
pito	gaina
censura	cenzura
censura	cenzură
crianzas	copii
crianzas	copiii
montes	munti
montes	muntii
montes	munţii
montes	munții
chamados	numit
proveito	unele
proveito	unii
cualificación	rating
cualificación	evaluare
insultar	insulta
insultar	insultă
insultar	insultător
insultar	jignitoare
insultar	jignitor
insultar	insultă
liberal	liberali
liberal	liberale
liberal	liberală
liberal	liberal
descoñecidos	straini
descoñecidos	străini
descoñecidos	străinii
stewart	stewart
perdera	pierdut
perdera	pierdute
perdera	pierdută
perdera	lost
perdera	avea
perdera	avut
escuros	adanc
escuros	profund
escuros	adâncă
escuros	adânc
escuros	dark
escuros	întuneric
escuros	intuneric
escuros	întunecat
internacionais	internațional
internacionais	international
internacionais	internaţională
internacionais	internațională
internacionais	internaţional
socio	partenere
socio	parteneră
socio	partenerul
socio	partener
socio	asociat
socio	asociază
socio	asociată
extrema	extremă
extrema	extrem
extrema	extrema
extrema	extreme
esquecido	uitat
esquecido	uitată
esquecido	uitate
escoitarme	ascultând
escoitarme	ascult
escoitarme	ascultare
escoitarme	ascultă
escoitarme	asculta
escoitarme	auzi
rabia	furia
rabia	mânia
rabia	furie
rabia	mânie
rabia	furia
rabia	furie
rabia	afara
rabia	afară
rabia	out
caros	scump
caros	scumpi
caros	scumpa
caros	scumpă
caros	scumpe
católica	catolică
católica	catolica
católica	catolic
sacrificar	sacrificiu
sacrificar	jertfa
sacrificar	sacrificii
sacrificar	sacrificiul
sacrificar	sacrificarea
apropiado	adecvată
apropiado	corespunzătoare
apropiado	corespunzător
apropiado	adecvat
apropiado	ar
carreta	phantom
carreta	fantoma
carreta	fantomă
carreta	coș
carreta	cărucior
deberá	trebuie
buscaba	caut
buscaba	pentru
dubido	îndoiala
dubido	îndoială
dubido	indoiala
suor	sudoare
suor	sudoarea
merca	cumpără
merca	cumpara
merca	cumpăr
merca	cumpăra
atraso	tarziu
atraso	întârziat
atraso	târziu
copas	băuturile
copas	bauturi
copas	băuturi
recto	drepte
recto	direct
recto	drept
saúda	spune
prusianos	prusaci
caramba	vino
falabamos	despre
contarllo	el
escríbeme	scrieti
escríbeme	scrieți
escríbeme	scriu
escríbeme	scrie
dáma	dați
dáma	dă
dicircho	ai
dicircho	te
dicircho	tu
veo	vălul
veo	voal
veo	văl
chámao	sună
chámao	suna
chámao	apel
chámao	call
chámao	el
parécelle	ai
parécelle	te
parécelle	tu
parécelle	ea
tea	cârpă
prefires	ai
prefires	te
prefires	tu
bicar	pup
sirvo	servi
sirvo	serveste
sirvo	servesc
lotaría	loteria
lotaría	loterie
inspección	inspecția
inspección	inspecție
máximo	maximă
máximo	maxima
máximo	maxim
máximo	maximum
cambiaches	ai
cambiaches	te
cambiaches	tu
cambiaches	haven
cambiaches	schimbat
cambiaches	schimbată
cambiaches	schimba
cambiaches	schimbare
cambiaches	schimbă
cambiaches	schimbarea
almorzar	prânzul
almorzar	prânz
almorzar	pranz
liscou	ea
liscou	stâng
liscou	stânga
liscou	stanga
liscou	stînga
interesan	dobânzi
interesan	interese
interesan	interes
interesan	dobânda
interesan	dobândă
interesan	interesul
interesan	interesate
interesan	interesat
interesan	interesați
interesan	interesată
peitos	ea
peitos	sâni
peitos	sânii
peitos	sani
peitos	sânul
peitos	sân
peitos	piept
despedido	concediată
despedido	concediat
baleiras	gol
baleiras	goale
baleiras	goală
baleiras	goala
furioso	furioasă
furioso	furios
sacalo	ia
sacalo	obține
sacalo	afara
sacalo	afară
sacalo	out
sacalo	ia
sacalo	luati
vina	văzut
vina	fierăstrău
vina	ferăstrău
vina	ea
unida	împreuna
unida	impreuna
unida	împreună
retiro	pensionare
retiro	pensionarea
retiro	ia
retiro	luati
peles	piei
peles	blana
peles	blană
cranio	craniu
cranio	skull
cranio	craniul
fique	stand
destruíron	au
destruíron	ei
destruíron	ele
destruíron	distrusa
destruíron	distruse
destruíron	distrus
destruíron	distrusă
fitzgerald	fitzgerald
batallóns	batalioane
conquista	cucerire
conquista	cucerirea
conquista	cuceriri
veteranos	veteranii
veteranos	veteranilor
veteranos	veterani
veteranos	veterinari
veteranos	veterani
valentía	curaj
valentía	curajul
defende	pentru
cecais	poate
torna	devine
faiche	ai
faiche	te
faiche	tu
métete	minte
métete	mintea
cheguemos	ia
cheguemos	obține
atoparei	găsiți
atoparei	găseşte
atoparei	găsește
tesouro	comoară
tesouro	comoara
tesouro	comori
despedidos	demis
véxote	vezi
véxote	ai
véxote	te
véxote	tu
destruído	distrusa
destruído	distruse
destruído	distrus
destruído	distrusă
roubando	fur
roubando	furt
chamarme	sună
chamarme	suna
chamarme	apel
chamarme	call
delicioso	delicioasă
delicioso	delicios
delicioso	delicioase
coñeciches	ai
coñeciches	te
coñeciches	tu
coñeciches	el
pixamas	pijamale
pixamas	pijama
marion	marion
pénsao	despre
pénsao	gandeste
pénsao	gândiți
blue	albastră
blue	albastru
andrews	andrews
andrews	din
perdóeme	iartă
chalana	vapor
chalana	barcă
chalana	barca
pau	stick
filliña	scrisoare
filliña	scrisoarea
filliña	literă
filliña	dragă
filliña	dragi
filliña	draga
filliña	fată
filliña	fata
sagrada	sacre
sagrada	sacru
sagrada	sacra
sagrada	sacră
sagrada	sfânt
sagrada	sfântă
sagrada	sfinte
insolente	insolent
mineral	minerale
mineral	mineral
mineral	minerală
mineral	minereu
andabas	ai
andabas	te
andabas	tu
andabas	fost
andabas	erau
andabas	au
geoffrey	geoffrey
cantaba	cântă
cantaba	canta
cantaba	cânta
cantaba	sang
cantaba	cântat
tróuxenche	adusă
tróuxenche	adusa
tróuxenche	adus
tróuxenche	ai
tróuxenche	te
tróuxenche	tu
tentaron	încercat
gaspare	gaspare
armadas	armat
armadas	înarmat
executado	executate
executado	executată
executado	executat
foches	ai
foches	te
foches	tu
anarquista	anarhist
escribo	scrieti
escribo	scrieți
escribo	scriu
escribo	scrie
irlandeses	irlandezi
irlandeses	irish
irlandeses	irlandez
irlandeses	irlandeză
fodidos	sunt
dámo	dați
dámo	dă
mátao	ucide
mátao	kill
mátao	omoară
mátao	el
ianqui	american
ianqui	americană
ianqui	americancă
detido	arestată
detido	arestat
shirley	shirley
artillería	artileria
artillería	artilerie
claude	claude
ping	ping
fodendo	cu
barricada	baricada
barricada	baricadă
barricada	baricade
punk	derbedeu
punk	punk
jerry	jerry
guaraná	guarana
condesa	contesă
condesa	contesa
condesa	dowager
zhong	zhong
private	privată
private	privat
private	private
profes	profesorilor
profes	profesorii
profes	profesori
asteroides	asteroizi
asteroides	asteroid
mormont	mormont
pender	pender
desexaba	dorit
desexaba	dorită
desexaba	vrut
desexaba	sperat
ensina	predă
