категорія	kategorya
заборонено	ipinagbabawal
заборонено	ipinagbabawal
заборонено	bawal
заборонено	pinagbabawal
заборонено	tinanggihan
мислення	iniisip
цивілізації	sibilisasyon
цивілізації	kabihasnan
вбити	pumatay
вбити	patayin
помічником	sidekick
парі	taya
тестування	pagsubok
тестування	testing
тестування	sinusubukan
сліди	trail
сліди	track
сліди	bakas
добрі	mabait
печери	tabon
ганс	hans
дитинство	pagkabata
вузол	node
вузол	host
вузол	buhol
вузол	ganglion
перебуваючи	lumalayo
норвегія	norway
додатковий	opsiyonal
додатковий	opsyonal
додатковий	pauna
додатковий	advanced
додатковий	dagdag
додатковий	extra
колонія	kolonya
королі	kings
королі	hari
рухи	paggalaw
обробка	paghawak
обробка	pinoproseso
обробка	pagpoproseso
обробка	processing
обробка	pagproseso
обробка	parsing
зробила	ginawa
культурні	pangkultura
культурні	cultural
культурні	nilinang
міфологія	mitolohiya
дійсний	valid
дійсний	bisang
арк	arc
зареєстровано	nakarehistro
майдан	rotonda
колеса	gulong
вірменська	armenian
збільшується	tataas
товари	kalakal
товари	paninda
виконати	magsagawa
виконати	isagawa
виконати	maisagawa
виконати	maipatupad
виконати	takbo
виконати	run
виконати	tumakbo
кіл	activities
кіл	stake
календар	kalendaryo
кракові	krakow
дошки	lupon
дошки	board
поетів	poets
увага	atensyon
увага	pansin
увага	babala
спробу	attempt
спробу	susubukan
спробу	pagtatangka
спробу	susubukang
діви	virginis
чорне	itim
перенесення	transmission
перенесення	paghahatid
перенесення	paglipat
перенесення	paglilipat
перенесення	paglilipat
перенесення	ilipat
перенесення	transfer
прибули	dumating
спільнота	grupo
спільнота	pangkat
спільнота	group
спільнота	pamayanan
спільнота	komunidad
займаються	isali
займаються	kasali
важливо	kahalaga
важливо	mahalaga
почати	simula
почати	simulan
почати	magsimula
абу	abu
розвиваються	pagbuo
побудувати	bumuo
побудувати	magtayo
організовано	nakaayos
янська	slavonic
конгрес	kongreso
фрагменти	fragments
гімн	himno
гімн	awit
технічна	teknikal
лейтенанта	tenyente
географічні	geographic
географічні	heograpikong
географічні	heograpikong
хана	han
знов	ulit
знов	again
знов	muli
знов	nanaman
кріс	chris
кріс	kris
скотт	scott
трамвай	bagon
передати	gumawa
передати	convey
передати	pumasa
передати	ipasa
передати	pass
охолодження	pampalamig
оскар	oscar
оскар	oskar
будова	komposisyon
відповідності	matching
відповідності	tumutugmang
відповідності	pagtutugma
голосу	boses
клієнтів	kliyente
підтримую	suportahan
підтримую	support
підтримую	sumusuporta
підтримую	suporta
підтримую	sumuporta
підтримую	sinusuportahan
підтримую	aprubahan
підтримую	pagsuporta
підтримую	sinusuportahan
представлено	kinakatawan
фінансові	pinansyal
фінансові	financial
втік	tumatakas
втік	nakalabas
записав	recorded
записав	naitala
поведінка	gawi
поведінка	kabutihan
поведінка	ugali
поведінка	inasal
поведінка	gawi
єпископи	bishops
єпископи	obispo
стандартів	pamantayan
важливий	kahalaga
важливий	mahalaga
страхування	seguro
страхування	insurance
кін	matalim
кін	keen
трапляються	mangyari
трапляються	mangyayari
інтерфейс	interface
ядерної	nuclear
пані	madam
пані	ladies
пані	lady
пані	ginang
пані	misis
важкі	deutschland
човни	bangka
султан	sultana
султан	sultan
промислові	industrial
промислові	industriyal
акула	pating
елізабет	elizabeth
грали	naglaro
грали	nilalaro
грали	nilaro
корони	korona
марина	marina
кухня	ulam
кухня	pagkain
кухня	lutong
кухня	kusina
містяться	nakapaloob
містяться	naglaman
містяться	naglalaman
дисертації	thesis
плавець	manlalangoy
академічний	akademikong
фантастичні	fantastic
рухів	paggalaw
мирний	mapayapang
мирний	mapayapa
аспекти	aspeto
досягли	naabot
армійський	hukbo
армійський	army
суддів	judges
батареї	baterya
релігійна	relihiyoso
сектор	sektor
сектор	sector
техас	texas
браун	brown
браун	kayumanggi
браун	braun
друзі	kaibigan
друзі	magkaibigan
обчислення	kalkulahin
обчислення	kinakalkula
обчислення	computing
обчислення	pagkalkula
обчислення	kalkulasyon
авто	awtomatiko
авто	auto
авто	kotse
авто	sasakyan
злочини	felony
злочини	massacre
кладовище	cemetery
кладовище	libingan
кладовище	sementeryo
дід	lolo
звинувачення	singil
звинувачення	paratang
отець	ama
отець	tatay
отець	father
намагаючись	sinusubukang
намагаючись	sinusubukan
бойовики	aksiyon
бойовики	pagkilos
бойовики	aksyon
ена	aisne
ена	ana
повідомляє	nagsasabi
ввп	gdp
здібності	kapangyarihan
ростуть	lumago
ростуть	paglaki
ростуть	paramihin
множина	set
множина	itakda
автомобільна	sasakyan
іслам	islam
валенсія	valencia
завантаження	load
завантаження	nilo
завантаження	boot
тривало	tumagal
дисципліни	disiplina
включені	kasama
включені	nasama
операцію	transaksiyon
операцію	transaksyon
механізми	mekanismo
традиція	kaugalian
традиція	tradisyon
показати	ipakita
показати	ipapakita
показати	display
показати	maibigay
показати	magpakita
показати	ipakita
показати	pakita
показати	show
форум	forum
капітал	capital
капітал	kabisera
капітал	kapital
капітал	sapi
капітал	stock
капітал	principal
бургундія	borgonya
легка	madali
легка	madaling
легка	easy
онтаріо	ontario
мілан	milan
мілан	milano
спостережень	obserbasyon
канали	channels
канали	channel
канали	canals
згоден	agree
дол	dol
лікарів	doctors
стратегії	estratehiya
стратегії	estratehiya
стратегії	diskarte
казки	tales
завершено	nakumpleto
завершено	natapos
завершено	tapos
азія	asya
представляють	represent
представляють	kumatawan
представляють	kinakatawan
представляють	kumakatawan
розроблено	binuo
розроблено	pagkakagawa
розроблено	dinisenyo
розроблено	idinisenyo
колі	lap
входу	login
зіграла	cast
кароліна	caroline
кароліна	karolina
кароліна	carolina
близький	close
близький	malapit
близький	isara
підтримувати	mapanatili
підтримувати	maintain
підтримувати	magpanatili
підтримувати	supportive
хвиля	alon
стародавній	ancient
стародавній	sinaunang
учитель	guro
учитель	teacher
графіка	balangkas
графіка	grapo
графіка	graphics
графіка	artwork
ключ	radical
ключ	susi
ключ	key
кільце	ring
кільце	singsing
кільце	tawagan
ділянку	rehiyon
комахи	insekto
комахи	barang
постійний	permanente
постійний	permanent
постійний	constant
постійний	matiyaga
сіль	sel
сіль	asin
сіль	salts
сіль	sil
доки	till
доки	hanggang
просування	promotion
просування	promotion
просування	promosyon
рей	rey
рей	rei
рей	sinag
рей	ray
доповнення	pagkumpleto
запуск	ilunsad
запуск	paglulunsad
запуск	sinisimulan
запуск	nagsisimula
запуск	simula
дом	dom
моє	akin
моє	mine
повноважний	plenipotentiary
чистий	malinis
гімназія	gymnasium
єва	eva
єва	ewa
єва	eve
єва	eba
почесна	marangal
флоренції	florence
додавання	idinadagdag
додавання	pagdagdag
додавання	idinaragdag
додавання	addition
додавання	karagdagan
додавання	appending
додавання	magdagdag
додавання	add
додавання	idagdag
додавання	karagdagan
додавання	append
монографія	monograph
факс	fax
борисович	gul
ранку	umaga
ранку	morning
вершина	summit
вершина	tuktok
вершина	vertex
годину	oras
збільшити	pagtaas
збільшити	dagdagan
збільшити	taasan
збільшити	palakihin
збільшити	lumaki
збільшити	paramihin
необхідних	mahalaga
необхідних	mahahalagang
мкс	iss
мкс	tiki
літера	sulat
літера	liham
літера	letter
продовжити	magpatuloy
продовжити	ipagpatuloy
продовжити	magpatuloy
продовжити	ipagpatuloy
продовжити	ituloy
продовжити	itutuloy
цвинтар	cemetery
цвинтар	libingan
цвинтар	sementeryo
величезний	napakalaki
величезний	malawak
скупчення	kumpol
скупчення	cluster
скупчення	clusters
мирного	mapayapang
мирного	mapayapa
закінчився	tinapos
закінчився	natapos
колони	haligi
викликати	hingin
модуль	modulus
модуль	module
маленькі	liit
маленькі	maliit
маленькі	kaunti
маленькі	maliit
маленькі	tiny
емблема	sagisag
емблема	emblem
емблема	seal
кафе	cafe
кафе	cafe
кафе	café
експедиція	tiki
монголії	mongolia
колумбія	columbia
колумбія	colombia
традиційні	tradisyunal
традиційні	tradisyonal
ісландії	iceland
переможці	winners
єлизавета	elizabeth
єлизавета	elisabeth
джозеф	joseph
керує	handles
судно	vessel
судно	barko
лас	las
заголовок	header
заголовок	titulo
заголовок	pamagat
заголовок	title
псевдонім	nick
псевдонім	palayaw
псевдонім	alyas
внесення	ginagawang
буквально	literal
хліб	tinapay
філія	philia
будувати	bumuo
будувати	magtayo
франческо	francesco
містер	mister
розі	rose
розі	rosie
пошкодження	damage
пошкодження	pinsala
нащадки	descendants
нідерландах	netherlands
сенс	meaning
сенс	kahulugan
альфред	alfred
лгбт	lgbt
дружби	pagkakaibigan
дружби	pakikipagkaibigan
міннесота	minnesota
американці	amerikano
рот	mabulok
рот	bunganga
рот	bibig
рот	roth
популярний	popular
популярний	sikat
пушкіна	pushkin
незалежні	malayang
незалежні	independent
денис	dennis
денис	denis
вирішила	nagpasya
вирішила	naisipang
вирішила	nagdesisyon
вирішила	napagdesisyunan
записів	entries
електроенергії	elektrisidad
електроенергії	kuryente
кожні	kada
кожні	tuwing
кожні	bawat
відсутній	absent
відсутній	wala
відсутній	nawawala
відсутній	kulang
напруги	boltahe
виділити	highlight
вдосконалення	pagpapabuti
вдосконалення	pagpapahusay
вдосконалення	pagpapabuti
вдосконалення	pagpapahusay
звичайні	ordinaryo
звичайні	ordinaryong
межа	limitasyon
межа	limitahan
межа	hangganan
червоне	pula
червоне	red
соціальний	panlipunan
соціальний	social
соціальний	sosyal
тім	tim
асфальт	asphalt
меса	mesa
майданчик	kurso
майданчик	course
мон	mont
мон	mon
вбито	pinaslang
екс	aix
перекладачі	translators
аргентина	argentina
служити	magsilbi
служити	paglingkuran
служити	serve
служити	maglingkod
виконавець	nagtatanghal
виконавець	mapagkukunan
виконавець	resource
виконавець	artista
виконавець	artist
образу	kasalanan
образу	pagkakasala
образу	offense
виправити	ayusin
виправити	tama
виправити	correct
виправити	itama
виявилися	padlock
корея	korea
несе	dalang
несе	dala
визнано	nakakilala
визнано	kinikilalang
визнано	nakilalang
визнано	kinikilala
визнано	nakilala
юридичний	legal
транспортування	transportasyon
транспортування	sasakyan
визначні	outstanding
вела	vela
щойно	lng
щойно	nalang
щойно	basta
скоро	nagtagal
скоро	soon
панк	punk
присвятив	nakatutok
присвятив	dedikado
знищено	nawasak
виробники	producers
виробники	producer
виробники	tagagawa
ваші	iyong
ваші	your
ваші	yours
агентство	ahensiya
агентство	agency
продуктивність	produktibo
психологія	sikolohiya
відсотків	percentages
відсотків	porsiyento
відсотків	percent
франциско	francisco
їхнє	kanila
їхнє	kanilang
інформаційні	informative
ареал	areal
загибель	doom
домашніх	domestic
домашніх	alaga
латинської	latin
археологія	arkeolohiya
московська	moscow
експозиції	lantad
експозиції	exposure
сербія	serbiya
молока	gatas
молока	milk
голоду	istarbasyon
ліцей	lyceum
координат	coordinate
координат	mangasiwa
дозволили	pinahihintulutang
криза	sakuna
криза	krisis
медицина	medisina
медицина	gamot
кнр	prc
принцеса	princess
принцеса	prinsesa
представника	tagapagsalita
представника	kinatawan
вказано	ibinigay
вказано	tinukoy
приватні	pribado
приватні	pribadong
угорський	hungarian
вітер	hangin
тон	tone
тон	tono
синдром	syndrome
електронний	elektronikong
електронний	electronic
обіг	sirkulasyon
забруднення	polusyon
небо	sky
небо	kalangitan
небо	himpapawid
небо	skies
постійні	matiyaga
дитячої	infant
дитячої	sanggol
балів	points
дискусії	talakayan
дискусії	talakayan
дискусії	debate
припинив	ceased
вирішити	lutasin
вирішити	magdesisyon
вирішити	magpasya
жертви	biktima
жертви	biktima
лежать	kasinungalingan
лежать	magsinungaling
лежать	lie
церемонія	seremonya
хімія	kimika
хімія	kimikang
поема	tula
поема	tulang
поема	narrative
поема	salaysay
світовий	mundo
комплексів	henerasyon
карло	carlo
китайська	intsik
китайська	tsino
китайська	chinese
листі	sulat
листі	liham
листі	letter
подобається	mahilig
подобається	parang
подобається	like
подобається	gustuhin
подобається	likes
сцена	pinangyarihan
сцена	eksena
сцена	tanawin
єна	jena
мільйони	milyon
мільйони	millions
збірок	collections
точку	puntong
точку	punto
точку	point
сон	matulog
сон	tulog
сон	sleep
сон	dream
сон	pinapangarap
сон	panaginip
сон	pangarap
сон	sung
сон	nananaginip
сон	mangarap
сон	nangangarap
міжнародне	internasyonal
міжнародне	international
міжнародне	internasyunal
міжнародне	pandaigdig
збереглося	retained
студент	studyante
студент	student
студент	estudyante
наполеона	napoleon
руку	kamay
іванов	ivanov
гілка	sinulid
гілка	thread
гілка	sangay
документальний	documentary
йозеф	jozef
йозеф	joseph
йозеф	josef
ріка	ilog
ріка	rika
справжній	real
випускає	shoots
маленький	kaunti
маленький	maliit
заміни	wildcard
лариса	larissa
підготував	naghanda
підготував	handa
підготував	inihanda
співпрацю	pagtutulungan
співпрацю	kooperasyon
лісовий	buff
хлопець	guy
хлопець	bf
хлопець	boyfriend
мексика	mehiko
використано	ginamit
використано	nagamit
використано	ginagamit
проводили	isinasagawa
дату	date
дату	petsa
каплиці	cartoons
очей	mata
республік	republics
опубліковані	nagpaskil
модифікація	pagbabago
заборону	pagbawalan
глибоко	malalim
глибоко	deep
вірменія	armenia
серйозно	seryoso
серйозно	seryoso
словаччині	slovakia
георг	george
георг	georg
дивно	weird
дивно	kakaiba
дивно	kaiba
дивно	kakaiba
наявні	available
наявні	magagamit
наявні	makukuha
італійської	italian
італійської	italyano
тепла	maiinit
тепла	mainit
внутрішня	panloob
внутрішня	internal
кожну	bawat
наше	ating
наше	aming
православний	ortodoksong
відповідність	kaugnayan
відповідність	matching
відповідність	tumutugmang
відповідність	pagtutugma
відповідність	laban
відповідність	tugma
відповідність	tumugma
показана	ipinapakita
показана	ipinakita
показана	ipinapakita
показана	ipapakita
співпраця	collaboration
співпраця	pakikipagtulungan
співпраця	kolaborasyon
співпраця	magtulungan
венеція	venice
венеція	venezia
венеція	venezia
конвенції	convention
конвенції	conventions
меморіал	memorial
ендрю	andrew
спектр	spectrum
колорадо	colorado
буття	pagiging
буття	genesis
стів	steve
словника	talasalitaan
навіщо	bakit
конкретних	tukoy
конкретних	tiyak
конкретних	partikular
затока	sinus
затока	gilagid
затока	golpo
затока	gulf
затока	look
затока	bay
цивільних	sibilyan
цивільних	civilian
сходження	asensiyon
сходження	umaakyat
сходження	umakyat
сходження	akyatin
піднесення	vowel
агент	ahente
агент	agent
паулу	paulo
маріуполь	mariupol
дітям	pambata
росту	paglago
росту	paglaki
теодор	theodore
теодор	theodor
воріт	gates
лот	madami
лот	lot
відповідний	naaangkop
відповідний	angkop
відповідний	kaukulang
фунтів	pounds
вільямс	williams
ціни	presyo
алан	alan
сірий	gray
сірий	abo
сірий	grey
змія	ahas
ризик	panganib
спробував	tinangkang
спробував	sinubukang
спробував	tinangka
спробував	sinubukan
спробував	tried
спробував	sumubok
спробував	nasubukan
спробував	sinubukan
мечеть	mosque
гей	bading
гей	gay
гей	bakla
кратер	crater
збирання	pangongolekta
збирання	compilation
збирання	bumuo
збирання	magtayo
набуває	tumatagal
набуває	inaabot
розпочали	inilunsad
прихильники	tagasuporta
прихильники	supporters
стояли	tumindig
духовного	bedtime
бажано	preferably
бажано	desirable
статут	regulasyon
статут	statute
отримувати	makatanggap
отримувати	matanggap
отримувати	tumanggap
механіка	mechanics
береги	pampang
береги	bangko
камені	bato
камені	bato
висловив	ipinahayag
висловив	nagpahayag
висловив	nakiramay
ген	gene
мости	tulay
ступені	cascade
ймовірність	probabilidad
атомів	atoms
жовті	dilaw
жовті	yellow
повернулася	likod
повернулася	bumalik
повернулася	balikan
повернулася	balik
повернулася	ibabalik
повернулася	binalik
усунення	natatanggal
правопис	palabaybayan
правопис	pagbaybay
правопис	baybay
залози	glandula
залози	gland
іспанська	spanish
іспанська	kastila
іспанська	espanyol
придушення	suppression
представлення	representasyon
представлення	pagsasalarawan
представлення	representasyon
славу	fame
славу	glory
славу	luwalhati
славу	kaluwalhatian
жовтого	dilaw
жовтого	yellow
бюджет	badyet
бюджет	budget
македонія	masedonya
технологічного	teknolohikal
стоять	standing
стоять	nakatayo
водосховище	imbakan
водяний	tubig
афіни	athens
струмок	creek
струмок	batis
струмок	daloy
хотіли	wanted
швидке	mabilisan
швидке	dali
швидке	mabilis
швидке	kabilis
швидке	fast
книжка	book
книжка	libro
книжка	aklat
дізнається	naririnig
завершився	tinapos
завершився	natapos
завершився	nilabasan
реалізація	pagpapatupad
реалізація	implements
реалізація	nagpapatupad
реалізація	katuparan
сімферополь	simferopol
ряди	serye
ряди	series
ряди	prusisyon
дін	ding
дін	dean
дін	dene
нещодавно	kamakailan
лісова	kahoy
лісова	wood
лісова	kagubatan
лісова	gubat
викликала	dulot
викликала	tinawagan
викликала	tinatawag
викликала	tinawag
плата	plata
усть	ust
брама	gate
доньки	daughters
електронні	elektronikong
електронні	electronic
загрозу	banta
маршрути	journeys
теорема	theorem
звучить	tunog
звучить	sounds
написи	palatandaan
поглядів	paniniwala
адресу	tirahan
адресу	address
алжиру	algeria
александра	alexandra
молекули	molecule
молекули	molecules
кути	angulo
кути	angles
міру	sukatin
міру	masukat
значне	high
значне	mataas
зала	hall
трек	track
трек	subaybayan
безпека	security
безпека	seguridad
безпека	kaligtasan
башта	tore
башта	tower
башта	toreng
майк	mike
коментарі	comments
резиденція	paninirahan
резиденція	residence
резиденція	tirahan
спеціаліст	espesyalista
крістіан	christian
крістіан	kristiyano
подібна	kapareho
подібна	magkatulad
подібна	katulad
біологія	biology
біологія	biyolohiya
особливі	specials
особливі	magkakaibang
особливі	espesyal
особливі	special
тем	tema
тем	paksa
тем	themed
яни	gentry
ефекти	effects
ефекти	epekto
садок	hardin
виконано	naisakatuparan
виконано	nakumpleto
виконано	natapos
виконано	done
монреаль	montréal
монреаль	montreal
погодився	pumayag
дихання	paghinga
визначено	tinukoy
визначено	kinilala
визначено	nakilala
коаліції	samahan
коаліції	coalition
кордони	borders
суперечки	alitan
сади	hardin
сади	gardens
словаччина	slovakia
широка	malapad
барселона	barcelona
банків	pampang
банків	bangko
перевірити	pagsubok
перевірити	subukan
перевірити	pagsusulit
перевірити	patunayan
перевірити	patunayan
перевірити	tingnan
перевірити	check
процедури	pamamaraan
процедури	pamamaraan
сильні	malakas
сильні	strong
стандарту	pagsunod
планета	planeta
включено	kasama
включено	nasama
включено	kasama
включено	inclusive
голод	kagutuman
голод	gutom
валерія	valeria
чайковського	tchaikovsky
герельс	gehrels
діапазон	saklaw
діапазон	hanay
вовк	lobo
вовк	wolf
кдб	kgb
конте	conte
комісар	commissioner
тобі	toby
ветеранів	beterano
ветеранів	veterans
вдалось	ma
припинити	pagtigil
припинити	tma
припинити	tumigil
припинити	itigil
припинити	tigil
припинити	huminto
звуки	tunog
звуки	sounds
око	mata
ікона	imahen
ікона	icon
ска	ska
близькі	close
близькі	malapit
близькі	isara
водню	hydrogen
трійці	trinity
трійці	trinidad
кальвадос	calvados
зняти	unset
темою	paksa
темою	sasailalim
темою	paksa
темою	subject
зуби	ngipin
зуби	ngipin
європейські	europeo
європейські	european
йоганн	johann
адольф	adolphe
адольф	adolph
адольф	adolf
щодня	daily
каміння	bato
збігається	tumutugma
збігається	parehong
збігається	same
литва	lithuania
реклами	ads
реклами	patalastas
гірська	bundok
іоанн	juan
іоанн	john
краків	krakow
краків	kraków
серп	sickle
прямий	direktang
прямий	direct
прямий	direkta
молекул	molecules
гонки	racing
гонки	karera
рейнланд	rhineland
ранній	maagang
ранній	maaga
підприємець	entrepreneur
підприємець	negosyante
іран	iran
алекс	alex
панорама	panorama
довідка	tulong
довідка	tulungan
поїзди	tren
блоків	blocks
хлопчик	boy
чарлі	charlie
чарлі	charley
придбання	bilhin
придбання	pagbili
придбання	bumili
невеликими	slight
водія	driver
водія	drayber
чин	baba
чин	chin
мотиви	motifs
реєстр	pagpapatala
простий	simple
простий	simpleng
простий	payak
простий	kapatagan
відзначається	bantog
турне	touring
труби	pipa
труби	tube
запросив	naimbitahan
запросив	inimbitahan
запросив	inanyayahan
шотландія	scotia
шотландія	scotland
вбиває	kills
старе	matanda
старе	luma
коста	costa
коста	kosta
дорогою	darling
дорогою	irog
стандарти	pamantayan
шер	cher
прибуття	pagdating
прибуття	arrival
дар	dar
активним	active
активним	aktibong
активним	aktibo
пілот	pilot
пілот	piloto
воля	wola
назавжди	forever
назавжди	magpakailanman
назавжди	permanente
назавжди	permanenteng
помилка	pagkabigo
помилка	sawi
помилка	nabigo
помилка	palpak
помилка	pagkakamali
помилка	error
помилка	pagkakamali
монтаж	editing
ліцензії	lisensiya
ліцензії	lisensya
пат	pat
епоха	epoch
епоха	era
регіональний	pampook
регіональний	regional
регіональний	rehiyonal
монумент	monumento
коріння	roots
взуття	sapatos
виконавчий	executive
сем	sem
сем	sam
мис	cape
мис	tangos
мис	kabo
стюарт	stuart
стюарт	stewart
рудольф	rudolph
рудольф	rudolph
рудольф	rudolf
поїхав	nagpunta
тулуб	punungkatawan
грала	naglaro
грала	nilalaro
грала	nilaro
вілла	villa
часопис	magazine
часопис	magasin
періодично	sini
магазини	tindahan
ельст	elst
баз	buzz
пиво	serbesa
пиво	beer
оболонки	shell
оболонки	sigay
оболонки	shells
війн	wars
сотня	daang
фігура	pigura
фігура	personalidad
фігура	figure
статуя	rebulto
статуя	statue
затверджено	inaprubahan
затверджено	naaprubahan
прототип	tularan
прототип	prototype
кислота	acid
кислота	asido
джонсон	johnson
грузія	georgia
коментар	comment
поштова	postal
малюнки	drawings
малюнки	artwork
скасовано	kinansela
скасовано	kinansela
крило	wing
крило	pakpak
прискорення	akselerasyon
прискорення	mapabilis
самці	males
поранених	nasugatan
жіночого	pambabae
визнати	umamin
визнати	aminin
відвідував	pinuntahan
відвідував	bumisita
відвідував	binisita
смоленська	smolensk
підписали	pinirmahan
жіночі	lady
скоріше	halip
добрий	mabait
добрий	mabuti
ударів	bumps
правові	legal
житло	abode
житло	pabahay
наталя	natalia
монте	monte
гриби	mushrooms
гриби	fungi
гриби	kabute
ілюстрації	illustrations
ілюстрації	illustration
метрополітен	subway
метрополітен	kalakhang
метрополітен	metro
бактерій	bacterial
тривали	tumagal
строк	panahon
строк	regla
затоці	golpo
затоці	gulf
спеціальність	pinagtutuunan
спеціальність	concentration
командувача	commander
внизу	ibaba
внизу	ilalim
талант	talent
талант	talento
фази	phase
фази	phases
іспанської	spanish
іспанської	kastila
іспанської	espanyol
хіт	tumama
хіт	hit
хіт	tinamaan
хіт	heath
засновника	progenitor
турки	turks
активна	active
активна	aktibong
активна	aktibo
керувати	pamahalaan
меч	tabak
меч	espada
меч	sword
лорд	lord
лорд	panginoon
комунікації	komunikasyon
привід	dahilan
привід	magmaneho
привід	drive
встановлюється	establishing
боги	gods
боги	diyos
боги	olimpiyano
тимчасовий	pansamantala
тимчасовий	probisyonal
тимчасовий	temp
шахта	poste
кімнати	kuwarto
кімнати	kwarto
зберігати	panatilihin
зберігати	mapanatili
зберігати	maintain
зберігати	magpanatili
зберігати	tindahan
зберігати	store
походять	evolved
христос	christos
христос	cristo
христос	christ
христос	kristo
позначає	marks
аргумент	argumento
аргумент	argument
аргумент	pagtatalo
біле	maputi
біле	puti
європу	europa
європу	gresya
єдність	unity
єдність	pagkakaisa
марино	marino
відкрити	buksan
відкрити	bukas
відкрити	open
кім	kim
янської	nave
натрію	sodium
представництва	ambassadors
представництва	representasyon
офіс	tanggapan
офіс	katungkulan
офіс	opisina
поширюється	ipinamamahagi
народилась	ipinanganak
народилась	pinanganak
джексон	jackson
популярні	popular
популярні	sikat
популярні	nauuso
популярні	trending
гірнича	pagmimina
гірнича	mining
зупинки	tma
зупинки	tumigil
зупинки	itigil
зупинки	tigil
зупинки	huminto
зупинки	hihinto
кавказ	kaukasya
повертає	pagbabalik
повертає	returns
градусів	degrees
особливе	espesyal
особливе	special
потреба	need
потреба	kailangan
річна	taunang
оригінальний	orihinal
педро	pedro
тейлор	taylor
переселення	trek
мексиці	mehiko
присутність	presensya
присутність	iral
присутність	presence
присутність	presensiya
захищає	pinoprotektahan
призвела	nagresulta
призвела	dulot
біллі	billy
біллі	billie
трапляється	mangyayari
біг	ran
біг	big
біг	malaking
біг	malaki
біг	takbo
біг	pagtakbo
біг	tumatakbo
біг	runner
тлумачення	interpretation
тлумачення	nakakalito
посередині	gitnang
посередині	gitna
стіні	dingding
стіні	pader
елементом	element
елементом	elementong
елементом	elemento
шарль	charles
типовий	default
януковича	yanukovych
удосконалення	pagpapabuti
узбекистану	uzbekistan
диску	disk
викликали	tinawagan
викликали	tinatawag
викликали	tinawag
архітекторів	arkitekto
фредерік	frederik
фредерік	frederick
фредерік	federico
фредерік	frédéric
середина	gitnang
середина	gitna
середина	mid
смак	lasa
леді	ladies
леді	lady
альфа	alpha
джей	jay
протоки	straits
просить	palimos
просить	pulubi
анатолія	anatolia
шиї	nagyeyelo
альберта	alberta
панелі	panel
хлопці	guys
манш	manche
організувати	maisaayos
організувати	isaayos
організувати	ayusin
подано	binibigyan
подано	nagbibigay
сайти	site
сайти	sites
сайти	website
світлі	liwanag
світлі	magaan
світлі	ilaw
ракета	rocket
ракета	missile
приніс	nagdala
приніс	dinala
фактори	factor
фактори	kadahilanan
виявити	nakilalang
виявити	detect
кліп	clip
андреа	andrea
когось	somebody
підходить	angkop
підходить	ugma
підходить	kasya
підходить	fit
підходить	magkasya
вівтар	dambana
грецька	hellenic
судом	hinusgahan
дисципліна	disiplina
частота	rate
частота	dalas
частота	kadalasan
конкретні	tukoy
конкретні	tiyak
конкретні	partikular
потяг	tren
франш	franche
афганістану	afghanistan
гвінея	guinea
персоналу	tauhan
запити	hiling
метри	meters
метри	metro
подачі	feeds
євгенія	eugenia
особлива	espesyal
особлива	special
особлива	custom
важкий	mabigat
важкий	rough
важкий	magaspang
важкий	hard
важкий	mahirap
естонія	estonia
подання	isinumite
технологічний	teknolohikal
хрещення	binyagan
хрещення	binyag
хрещення	bautismo
професійно	vocational
вуха	tenga
вуха	tainga
джейн	jane
рідна	katutubo
рідна	katutubong
позитивні	positive
позитивні	positibong
позитивні	positibo
опублікований	inilathala
опублікований	publish
поразка	pagkatalo
багаті	mayaman
багаті	rich
багаті	mayayaman
багаті	yaman
багаті	mayayamang
фердинанд	ferdinand
сильним	malakas
сильним	strong
нік	nick
антонія	antonia
співробітництво	pagtutulungan
співробітництво	kooperasyon
ясно	okay
водні	tubig
водні	nabubuhay
водні	aquatic
німецькій	deutsch
вірджинія	virginia
знали	alam
рене	rené
рене	renee
рене	rene
печера	cave
печера	kuweba
ода	oda
ода	oda
ода	ode
джиммі	jimmie
джиммі	jimmy
винахідник	imbentor
важлива	kahalaga
важлива	mahalaga
бажанням	hinahangad
савойя	savoie
пояснює	nagpapaliwanag
експорт	exports
експорт	export
ден	dan
ден	deng
ден	dun
ден	den
стародавні	ancient
стародавні	sinaunang
братства	fellowship
братства	samahan
вступає	sasali
потому	mamaya
робочий	trabaho
робочий	magtrabaho
робочий	work
робочий	working
робочий	pagtatrabaho
робочий	gumagana
робочий	nagtatrabaho
патріарх	patriarchate
патріарх	patriarka
розповідь	story
розповідь	kuwento
розповідь	kwento
носять	suot
вал	val
коваль	panday
коваль	kowal
дистанції	layo
дистанції	distansya
дистанції	distansiya
зняття	paggasta
зняття	pagalis
приїхав	dumating
обставини	pangyayari
галичина	galicia
електричний	electrical
електричний	electric
філадельфія	philadelphia
аргентині	argentina
автобуси	bus
автобуси	bus
піхота	infantry
оголосили	inihayag
оголосили	inanunsyo
жанейро	janeiro
лідія	lydia
міс	tamaan
міс	mis
міс	miss
міс	binibining
антоній	antonius
антоній	antoni
кер	kare
стіл	lamesa
стіл	mesa
стіл	talahanayan
стіл	table
стіл	desk
поєднанні	kasabay
люксембург	luxembourg
автономії	palestine
судів	courts
полонених	pinalaya
кальцію	calcium
брак	kakulangan
людовик	louis
ернст	ernst
потрібен	kailangan
потрібен	kinakailangan
потрібен	kailangan
будапешт	budapest
