και	en
κατάλογο	katalogus
κατάλογο	katalogus
κυριαρχία	soewereiniteit
κυριαρχία	dominansie
κυριαρχία	dominion
βασικά	eintlik
διαχειριστές	administrateurs
διαχειριστές	admins
διαχειριστές	bestuurders
ευρώ	uraan
ευρώ	eur
ευρώ	euro
αντίστοιχο	ooreenstemmend
κυβερνήτης	goewerneur
προγράμματα	programme
προσωπικά	persoonlik
προσωπικά	persoonlike
εισβολή	inval
εισβολή	inpersing
στρατιωτικός	militêre
οργανισμός	agentskap
τούρκους	turke
ρόλος	rol
απόλλων	apollo
ιστότοπος	webwerf
ιστότοπος	webtuiste
μεγαλύτερα	groter
νοσοκομείο	hospitaal
κριτικές	resensies
πολιτικοί	politici
δει	gesien
εκδόθηκε	uitgereik
όριο	beperk
βουλγαρίας	bulgaria
προφανώς	apparently
προφανώς	duidelik
προφανώς	obviously
εμπόριο	verruil
εμπόριο	handel
ανάγκες	verlang
τίτλοι	titels
χάρτη	kaart
ελληνίδα	griekse
ποιήματα	poems
ποιήματα	gedigte
στόχος	oogmerk
στόχος	doelwit
στόχος	teiken
αυστρία	oostenryk
κέντρα	sentrums
άνοιξη	lente
ηλικίας	ouderdom
φέρεται	lekkernye
συγκροτήματα	orkeste
συγκροτήματα	bands
σκοπός	aspris
φαν	waaier
φαν	aanhanger
φαν	bewonderaar
διαμερίσματα	woonstelle
λόγια	woorde
παραλία	strand
πράγματι	inderdaad
παραιτήθηκε	opgegee
δυτικό	westerse
δυτικό	western
δυτικό	westelike
συνεχώς	voortdurend
συνεχώς	deurlopend
συνεχώς	heeltyd
συνεχώς	heeltyd
συνεχώς	deurentyd
μικρότερο	kleiner
σώματα	bodies
εξαίρεση	uitsondering
εξαίρεση	uitsonderings
αιτία	rede
αιτία	oorsaak
αιτία	saak
αιτία	veroorsaak
αθλητική	athletic
πολιτισμός	kultuur
πολιτισμός	beskawing
τράπεζα	bank
καπ	cap
διαφορετική	verskillende
διαφορετική	anders
εκκλησίες	kerke
υποψήφιος	kandidaat
πύργος	tower
πύργος	toring
πύργος	toring
σχολεία	skole
ντέιβιντ	dawid
ντέιβιντ	david
προπονητή	afrigter
συζητήσεις	besprekings
συζητήσεις	debatte
αρχαίο	antieke
προώθηση	promosie
προώθηση	bevorder
προώθηση	promoveer
προώθηση	bemark
επίσκοπος	biskop
επίσκοπος	loper
πλούσια	ryk
παράσταση	werkverrigting
παράσταση	prestasie
παράσταση	opvoering
παράσταση	gewys
παράσταση	wys
περάσει	verbygaan
πολωνία	pole
απόλλωνα	apollo
σοφία	sofia
σοφία	sophia
σοφία	wysheid
παρουσίαση	voorlegging
παρουσίαση	presentation
δυνατόν	moontlik
αναγνώριση	identifikasie
αναγνώριση	herkenning
σήμα	kenteken
ευχαριστώ	dankie
αεροσκάφος	vliegtuie
αεροσκάφος	vliegtuig
χρόνος	tyd
χρόνος	tydstip
πράξεις	bewerkings
πράξεις	dade
πράξεις	aksies
πράξεις	handelinge
φίλιππος	philip
δυνατό	sterk
βασιλείς	konings
βασιλείς	kings
βασιλείς	royals
τουρκική	turkse
τουρκική	turkish
επάνω	upstairs
τέταρτη	vierde
αιγαίου	egeïese
χώρους	ruimtes
χώρους	spasies
τούρκοι	turke
ορθόδοξη	ortodokse
παραστάσεις	optredes
παραστάσεις	vertonings
παραστάσεις	programme
περιοδικά	tydskrifte
περιοδικά	periodicals
παρακαλώ	asb
παρακαλώ	asseblief
παράγοντες	agente
παράγοντες	faktore
τεχνικές	techniques
αστέρας	ster
αστέρας	star
φυτά	plants
φυτά	plante
αγίων	saints
προτάσεις	voorstelle
προτάσεις	aanbevelings
σύμβουλος	konsultant
τεχνολογία	tegnologie
όπλα	arms
όπλα	wapens
όπλα	bewapen
όπλα	vuurwapens
έκρηξη	uitbarsting
έκρηξη	vernietig
έκρηξη	ontploffing
συνέλευση	saamstel
συνέλευση	gemeente
συνέλευση	konvensie
συνέλευση	convention
επιτυχίες	suksesse
βασιλικό	basil
βασιλικό	koninklike
βασιλικό	royal
πάρκο	park
ποίηση	poësie
εθνών	nasies
ανατολικό	oos
διαστάσεις	dimensies
διαστάσεις	dimensie
διαστάσεις	dimension
ασφάλεια	sekuriteit
ασφάλεια	veiligheid
ασφάλεια	versekering
γραφείο	kantoor
γραφείο	lessenaar
καθημερινή	alledaagse
καθημερινή	daaglikse
καθημερινή	weeksdag
εσωτερική	intern
εσωτερική	interne
απλή	eenvoudige
απλή	eenvoudig
αρχεία	lêers
αρχεία	rekords
αρχεία	records
αρχεία	argiewe
διάκριση	diskriminasie
διάκριση	distinction
εβδομάδες	weke
επιστολή	brief
επιστολή	letter
συνεισφορά	bydrae
ιταλικά	italiaanse
ιταλικά	italiaans
πιθανότητα	waarskynlikheid
πιθανότητα	moontlikheid
μόσχα	moskou
εξέδωσε	uitgereik
ηρακλή	hercules
καλιφόρνια	california
καλιφόρνια	kalifornië
πέρασμα	passage
πέρασμα	verbygaan
έμβλημα	insignia
γύρος	rondte
παύλος	paulus
παύλος	paul
γερμανικό	duits
βρετανική	brits
συγκρούσεις	teenstrydighede
συγκρούσεις	botsings
συγκρούσεις	konflik
προ	pre
προ	vooraf
χειμώνα	winter
πράσινο	groen
δία	zeus
δία	jupiter
εταιρείες	korporasies
εταιρείες	maatskappye
εταιρείες	companies
εφημερίδες	koerant
εφημερίδες	koerante
εφημερίδες	papers
αρχαιολογικό	argeologiese
μουσικός	musikant
χρήματα	geld
τραγουδίστρια	sangeres
τραγουδίστρια	sanger
τραγουδίστρια	singer
βερολίνο	berlyn
κλίμακα	skaal
ανέβηκε	opgelaaide
ανέβηκε	opgelaai
μέλλον	toekomstige
μέλλον	toekoms
κύκλος	sirkel
κύκλος	siklus
νωρίτερα	earlier
νωρίτερα	vroeër
βιέννη	wene
βιέννη	wenen
σκοτώθηκε	gedood
σκοτώθηκε	doodgemaak
σκοτώθηκε	vermoor
δεδομένου	gegee
πρότεινε	voorgestelde
πρότεινε	aanbevole
πρότεινε	voorgestel
βασιλείας	basel
εφαρμογές	toepassings
εφαρμογές	programme
εφαρμογές	aanwendings
εφαρμογές	aansoeke
εφαρμογές	toepassings
αλλάξει	gewysig
αιώνες	centuries
αιώνες	eons
ιστορίες	berigte
ιστορίες	stories
ισπανικά	spaanse
ισπανικά	spaans
βρετανικό	brits
έρευνες	opnames
έρευνες	navorsing
έρευνες	navrae
έρευνες	navrae
εκλογή	verkiesing
κάνοντας	toelae
πρακτική	praktiese
πρακτική	practice
πρακτική	praktyk
πρακτική	oefen
ρίζες	wortels
μερικοί	sommige
ποιητές	digters
σύνδεση	aanteken
σύνδεση	konneksie
σύνδεση	skakel
σύνδεση	verbind
σύνδεση	koppel
αυτοκίνητα	motors
αυτοκίνητα	karre
αυτοκίνητα	cars
αυτοκίνητα	motors
πλευρές	kante
τεράστια	huge
διαδίκτυο	internet
νούμερο	nommer
νούμερο	getalle
νούμερο	getal
καφέ	bruin
καφέ	koffie
πατριάρχης	patriarg
ευρύτερη	wyer
ευρύτερη	breër
οδός	roete
οδός	straat
οδός	pad
οδός	road
συμπεριλαμβανομένων	insluitende
συμπεριλαμβανομένων	insluitend
άμυνας	verdediging
άμυνας	defence
μάτια	oë
εκδηλώσεις	gebeure
εκδηλώσεις	aktiwiteite
εκδηλώσεις	geleenthede
σερβία	serwies
σερβία	serwië
εσσδ	ussr
ποικιλία	verskeidenheid
ποικιλία	verskeidenheid
κώστα	costas
κώστα	costa
χρονικά	chronicles
δολοφονία	sluipmoord
δολοφονία	moord
αθλητής	atleet
φιλόσοφος	philosopher
παρασκευή	vrydag
καθήκοντα	take
καθήκοντα	pligte
απώλειες	verlies
απώλειες	casualties
συνεχίζει	continues
αποφοίτησε	gegradueer
αποφοίτησε	klaargemaak
εκπομπή	uitgesaai
εκπομπή	uitsending
εκπομπή	uitsaai
εκπομπή	uitsending
κινητήρα	masjien
κινητήρα	engine
κινητήρα	enjin
κινητήρα	motor
τόμας	thomas
απλό	eenvoudige
απλό	eenvoudig
απλό	gewoon
απλό	eenvoudig
εβδομάδα	week
εβδομάδα	vakansie
έρχεται	oppad
επιστήμες	wetenskap
επιστήμες	sciences
επιστήμες	wetenskappe
αυλή	courtyard
αυλή	jaart
αυλή	yard
αυλή	agterplaas
επαγγελματική	professioneel
επαγγελματική	professionele
γαλλικό	frans
γαλλικό	franse
φήμη	reputasie
φήμη	bekendheid
φήμη	fame
δημοσίευσε	geplaas
δημοσίευσε	posted
κόλπο	strik
τύμπανα	drum
τύμπανα	drom
τύμπανα	dromme
τύμπανα	drums
ανακάλυψη	ontdek
ανακάλυψη	ontdekking
ανακάλυψη	discovery
διαφορές	verskille
διαφορές	geskille
διαφορές	dispute
κινήσεις	skuiwe
κινήσεις	movements
πυρήνα	kern
πυρήνα	kernel
ποιος	wie
νόμπελ	nobel
κανονική	gereelde
κανονική	normale
κανονική	normal
κανονική	normaal
αδελφή	suster
άγαλμα	standbeeld
βραζιλία	brasilië
βορρά	noorde
βορρά	noord
δύσκολο	hard
δύσκολο	harde
δύσκολο	moeilik
δύσκολο	moeilik
προσπαθεί	tries
προσπαθεί	gepoog
αριθμούς	getalle
αριθμούς	nommers
ιερουσαλήμ	jerusalem
στρατόπεδο	kamp
εννέα	nege
διαφορετικό	verskillende
διαφορετικό	anders
αλήθεια	waar
αλήθεια	true
αλήθεια	waarheid
ποσότητα	hoeveelheid
ποσότητα	aantal
ποσότητα	kwantiteit
δισκογραφία	diskografie
διαδρομή	roete
νερά	waters
σουηδία	swede
λατινική	latyns
ολόκληρο	hele
ολόκληρο	geheel
έκφραση	uitdrukking
υπολογιστή	rekenaar
γνωστοί	kennisse
προσφορά	aanbod
προσφορά	bod
προσφορά	bied
προσφορά	aanbod
φρούριο	fortress
φρούριο	fort
ανεξάρτητα	onafhanklik
παρατηρήσεις	remarks
παρατηρήσεις	observations
παρατηρήσεις	opmerkings
δίκη	verhoor
αρκετοί	klomp
σχόλια	opmerkings
άξονα	axis
νομική	wettig
νομική	legal
γράμμα	brief
γράμμα	letter
υποψηφιότητα	nomination
πνεύμα	gees
βουνά	mountains
βουνά	berge
παλιό	oud
παλιό	ou
τομείς	sektore
έκδοσης	uitreiking
συρία	sirië
γενιά	generasie
κατανομή	ontleding
κατανομή	uiteensetting
κατανομή	toewysing
κατανομή	verspreiding
στίχους	verses
στίχους	lirieke
κλειστό	geslote
κλειστό	gesluit
κλειστό	toegemaak
αυτοκίνητο	kar
αυτοκίνητο	motor
αυτοκίνητο	motorvoertuig
κατάταξη	klassifikasie
κατάταξη	wêreldranglys
δικαιοσύνης	geregtigheid
δικαιοσύνης	justice
δικαιοσύνης	justisie
μεξικό	meksiko
μεξικό	mexico
φυσικός	natuurlike
τουρνουά	toernooi
σωματεία	unions
αντίτυπα	afskrifte
αντίτυπα	kopieë
ημερολόγιο	kalender
ημερολόγιο	dagboek
στατιστικά	statistiek
στατιστικά	statistieke
συμβολή	bydrae
βασικές	basies
βασικές	basic
βασικές	basiese
στυλ	styles
στυλ	uitsonderings
στυλ	style
ήλιο	helium
τοπικές	lokale
τοπικές	plaaslike
τοπικές	plaaslik
ρεάλ	regte
ρεάλ	egte
βοήθησε	gehelp
κρατών	provinsies
κρατών	deelstate
κρατών	state
γράφτηκε	geskryf
βοηθός	assistent
βοηθός	helper
βοηθός	adjunk
ελβετία	switserland
αναζήτηση	soek
αναζήτηση	search
αναζήτηση	deursoek
αναζήτηση	quest
βιομηχανία	bedryf
υποστήριξε	gesteun
υποστήριξε	ondersteunde
καλλιτεχνικό	artistieke
τεύχος	kwessie
εσύ	julle
εσύ	jy
μπάσκετ	basketball
μπάσκετ	basketbal
μουσικοί	musikante
κοιλάδα	valley
κοιλάδα	vallei
προϊόν	produk
παλάτι	paleis
πασά	pasha
συγχώνευση	samesmelting
συγχώνευση	versmelt
συγχώνευση	samevoeging
συγχώνευση	saamsmelt
συγχώνευση	saamvoeg
εμπειρία	ervaar
εμπειρία	ervaring
εμπειρία	ondervinding
σκηνές	skerms
σκηνές	scenes
σκηνές	tonele
σκηνές	tente
αθλητικά	sportsoorte
αθλητικά	sport
χρυσός	goue
χρυσός	golden
χρυσός	goud
φίλος	vriend
τρίτος	derde
ανακοινώθηκε	aangekondig
επιστήμονες	scientists
περιφέρειες	streke
ηττήθηκε	verslaan
δώδεκα	twaalf
δικηγόρος	prokureur
δικηγόρος	dronkbestuur
διεξαγωγή	optrede
πρίγκιπας	vors
πρίγκιπας	prinse
πρίγκιπας	prince
πρίγκιπας	prins
έφυγε	gone
έφυγε	gegaan
οδηγός	drywer
οδηγός	aandrywer
δρόμος	straat
δρόμος	pad
δρόμος	road
τελικός	finale
τελικός	finaal
πιστεύεται	believed
τοπικά	lokale
τοπικά	plaaslike
τοπικά	plaaslik
πίστη	geloof
παραδοσιακά	tradisioneel
παραδοσιακά	tradisionele
προέλευση	oorsprong
ισχυρή	powerful
ισχυρή	kragtige
διαχείριση	bestuur
διαχείριση	bestuur
σταδιοδρομία	loopbaan
σταδιοδρομία	loopbane
ιράν	iran
πιθανό	geneë
πιθανό	moontlik
τζορτζ	george
συναυλίες	konserte
συναυλίες	gigs
αίμα	bloed
ιστορικές	geskiedkundige
ιστορικές	historiese
αντίστοιχη	ooreenstemmend
ζωγραφική	skilder
ζωγραφική	skildery
βελτίωση	verbetering
βελτίωση	verbeterings
βέλγιο	belgië
διάμετρος	deursnee
εξωτερική	eks
εξωτερική	eksterne
κτήριο	gebou
αστυνομία	polisie
πτήση	vlug
καρκίνο	kreef
καρκίνο	kanker
αλεξάνδρεια	alexandrië
αλεξάνδρεια	alexandria
στίχοι	verses
στίχοι	lirieke
απευθείας	direk
απευθείας	rig
απευθείας	direkte
σύμβολα	simbole
ρωσικά	russies
ρωσικά	russiese
πρίγκιπα	vors
πρίγκιπα	prinse
πρίγκιπα	prince
πρίγκιπα	prins
ηλίας	elijah
ηλίας	elias
φυλή	clan
φυλή	tribe
φυλή	ras
φυλή	resies
βενετία	venesië
βενετία	venice
κόστος	koste
κόστος	kos
τύποι	soorte
τύποι	tipes
προηγουμένως	voorheen
σύζυγο	gade
σύζυγο	eggenoot
σύζυγο	man
σύζυγο	vrou
δημοκρατικό	demokratiese
σκωτίας	skotland
λατινικά	latyns
σημείωσε	genoteer
σημείωσε	gelet
δυνατή	sterk
μέτρο	meet
κλασική	klassieke
κλασική	klassiek
κλασική	klassieke
πιάνο	klavier
διπλό	dubbel
διπλό	dubbele
προεδρικές	presidensiële
μηχανική	mechanics
μηχανική	ingenieurswese
απώλεια	verlies
πραγματική	ware
πραγματική	werklike
καν	khan
ψήφους	stemme
αποστολές	missions
κυριακή	sondag
βουνό	berg
ανθρώπινη	menslik
ανθρώπινη	mens
πωλήσεις	verkope
παραμείνει	remain
ηλείας	elis
γεωμετρία	afmetings
γεωμετρία	meetkunde
ερρίκος	henry
σωστά	regterkant
σωστά	regs
σωστά	korrek
άνοιξε	ope
άνοιξε	oopmaak
άνοιξε	oop
τρόπους	wyses
τρόπους	maniere
τρόπους	maniere
κάποτε	eenmaal
κάποτε	sodra
κάποτε	eens
εμπορικό	mall
νικήτρια	winner
νικήτρια	wenner
γιουγκοσλαβίας	yugoslavia
σοβαρά	erg
αφαίρεση	verwydering
συμπτώματα	simptome
προσωρινά	tydelik
προσωρινά	geheue
προσωρινά	tydelike
προσωρινά	provisional
κερδίζει	wins
υδρογόνου	waterstof
άγνωστο	onbekend
εντούτοις	egter
κύτταρα	selle
συνέντευξη	interview
ρουμανία	roemenië
συνάντηση	ontmoet
συνάντηση	ontmoeting
συνάντηση	besigheid
συνάντηση	vergadering
μετακόμισε	gekuif
μετακόμισε	geskuif
μετακόμισε	verhuis
οικισμούς	nedersettings
λουδοβίκος	louis
λουδοβίκος	lodewyk
λουδοβίκος	ludovico
αντ	ant
αντ	mier
αντ	eerder
αντ	pleks
αντ	ade
ανακάλυψε	ontdekte
λογισμικό	sagteware
ενέργειες	aksies
ενέργειες	handelinge
πολωνίας	pole
αεροπορία	lugvaart
μαδρίτης	madrid
σωματείο	union
σωματείο	unie
σωματείο	unión
παρόν	hede
παρόν	tans
παρόν	voordra
παρόν	teenwoordig
ιησού	jesus
νομίσματα	coins
νομίσματα	munte
νομίσματα	muntstukke
νομίσματα	geldeenhede
πρακτικά	praktiese
πρακτικά	prakties
σημαντικός	belangrik
σημαντικός	belangrike
ενεργό	onaktiewe
ενεργό	aktief
προβολή	vertoon
προβολή	aansig
προβολή	aansig
προβολή	besigtig
προβολή	bekyk
βορειοδυτικά	noordwes
καλλιτέχνης	kunstenaar
άντζελες	angeles
μαύρη	swart
νόμισμα	geldeenheid
νόμισμα	muntstuk
νόμισμα	coin
αξιωματικός	beampte
συλλογές	versamelings
στόλου	fleet
καταστράφηκε	vernietig
βιογραφία	biografie
καθηγητή	professor
καρδιά	hart
καρδιά	hartjie
στάδια	stadions
στάδια	fases
στάδια	stages
στάδια	stappe
καθαρά	skoonmaak
καθαρά	skoon
καθαρά	skoon
καθαρά	netto
αντίπαλο	teenstander
ολοκλήρωση	voltooiïng
ολοκλήρωση	integrasie
ολοκλήρωση	voltooi
ολοκλήρωση	afgehandel
τέταρτο	vierde
έδειξε	gewys
θεωρίες	teorieë
ανεξάρτητη	independent
ανεξάρτητη	onafhanklike
ανεξάρτητη	onafhanklik
ανεξάρτητη	selfstandige
εργαστήριο	laboratorium
εργαστήριο	werkswinkel
εργαστήριο	laboratorium
εργαστήριο	lab
αντικατέστησε	oordra
αντικατέστησε	spasie
δείγμα	voorbeeld
δείγμα	specimen
δημιουργήθηκαν	geskep
πληροφορία	informasie
πληροφορία	inligting
πορτογαλία	portugal
ιστορικοί	historians
πού	waar
πού	waarheen
παραμονή	eva
παραμονή	eve
παραμονή	bly
εμμανουήλ	emmanuel
βάσεις	foundations
βάσεις	basisse
ελάχιστα	minima
ελάχιστα	minimum
ελάχιστα	minimum
ελάχιστα	minimale
απαιτείται	vereiste
απαιτείται	benodigde
απαιτείται	benodig
απαιτείται	vereis
μεγάλωσε	ingesamel
νομικά	legally
νομικά	wettig
νομικά	legal
χωρητικότητας	tonnemaat
διαχειριστής	admin
διαχειριστής	bestuurder
διαχειριστής	administrateur
ακρίβεια	presisie
ακρίβεια	akkuraatheid
υγεία	gesondheid
ιαπωνίας	japan
ιαπωνίας	japannees
δημήτρη	dimitri
πολέμους	oorloë
πολέμους	wars
υπογραφή	handtekening
σταθμοί	stasies
αναγέννηση	renaissance
σταμάτησε	opgehou
σταμάτησε	gestop
σταμάτησε	gestaak
μέσος	gemiddelde
μέσος	gemiddeld
επάγγελμα	beroep
επάγγελμα	besetting
αγωνιστής	fighter
ιράκ	irak
διάλυση	ontbinding
πρωτοβουλία	inisiatief
μηχανικός	engineer
μηχανικός	ingenieur
αριθμοί	figure
αριθμοί	getalle
αριθμοί	nommers
εμπορίου	verruil
εμπορίου	handel
οπτικά	visuele
οπτικά	optiese
απαιτεί	verlang
έληξε	geëindig
έληξε	verstryk
έληξε	verstreke
γάμος	huwelik
γάμος	troue
μηχανή	masjien
μηχανή	masjien
μηχανή	engine
μηχανή	enjin
μηχανή	motor
βραζιλίας	brasiliaanse
ειδικές	spesifiek
ειδικές	spesifieke
πότε	wanneer
εγχώρια	domestic
εγχώρια	huishoudelike
ισπανική	spaanse
ισπανική	spaans
βασιλεία	basel
βασιλεία	reign
όπερα	opera
όπερα	sepie
λεπτομέρειες	besonderhede
λεπτομέρειες	besonderheid
νήσοι	eilande
συγκέντρωσε	assemble
όψη	aansig
όψη	besigtig
όψη	bekyk
εργαλεία	gereedskap
ευθύνη	aanspreeklikheid
ευθύνη	verantwoordelikheid
κανονικά	gewoonlik
κανονικά	normaalweg
νικητές	wenners
μα	maar
φοιτητές	studente
οδηγήσει	lei
οδηγήσει	lood
οδηγήσει	aanvoer
αποφάσεις	besluite
κύκλου	siklus
εγκατάσταση	installasie
εγκατάσταση	fasiliteit
νόημα	betekenis
ψηφοφορία	stem
βρετανός	brits
ατμόσφαιρα	atmosfeer
τύπους	soorte
τύπους	tipes
άμυνα	verdediging
άμυνα	defence
άμυνα	verdediging
απεικόνιση	vertoon
απεικόνιση	aansig
απεικόνιση	illustrasie
κωνσταντίνο	constantino
κέρκυρα	corfu
εκτίμηση	beoordeling
εκτίμηση	skatting
εκτίμηση	beraming
εκτίμηση	skat
σχετικό	relatief
σχετικό	relatiewe
σχετικό	relevante
σχετικό	relevant
σχετικό	gepas
σχετικό	verwante
σχετικό	verwant
βράδυ	aand
βράδυ	naand
ποσό	bedrag
τέχνες	kunste
παντρεμένος	getroude
παντρεμένος	getrou
παντρεμένος	getroud
μεθόδους	metodes
τελετή	ceremony
τελετή	seremonie
κόμης	tel
αθανάσιος	athanasios
καθιερώθηκε	ingestel
συγκέντρωση	konsentrasie
συγκέντρωση	studierigting
συγκέντρωση	byeenkoms
ήττες	nederlae
δυστυχώς	ongelukkig
τάξεις	klasse
νέοι	jeug
ζωγράφοι	skilders
πολ	paulus
πολ	paul
κοινά	gehore
απόπειρα	gepoogde
απόπειρα	poog
λεπτό	maer
λεπτό	dun
λεπτό	minuut
παράγοντας	factor
παράγοντας	faktor
αλλού	elders
βρίσκει	bevind
ηχογραφήσεις	opnames
εκατοστά	sentimeters
εκατοστά	sentimeter
εκατοστά	duime
εκατοστά	duim
ορχήστρα	band
ορχήστρα	musiekgroep
ορχήστρα	orkes
άνοιγμα	ope
άνοιγμα	oopmaak
άνοιγμα	oop
χαρακτηριστική	characteristic
ιρλανδία	ierland
δεκάδες	dosyne
υγρό	vog
υγρό	vloeistof
υγρό	nat
ηγέτες	leiers
ζευγάρι	paartjie
ιωσήφ	joseph
αργεντινή	argentinië
διαθήκη	testament
καλλιτέχνη	kunstenaar
αλβανία	albanië
πριγκίπισσα	prinses
λι	lee
ήχου	oudio
γένους	genus
σχεδιασμό	ontwerp
παρόμοιο	soortgelyke
αθλητικός	athletic
δημοψήφισμα	referendum
πουλιά	voëls
ποιότητα	kwaliteit
ποιότητα	gehalte
σύντομη	kort
σύντομη	kortliks
σύντομη	sorteer
διδασκαλία	teaching
απόδειξη	kwitansie
απόδειξη	proeflees
απόδειξη	bewys
καταστροφές	rampe
διάθεση	bui
διάθεση	gemoed
διάθεση	gemoedstoestand
διοικητικές	administratiewe
διοικητικές	verrig
ρώσος	russies
ρώσος	russiese
είκοσι	twintig
κατοικία	woonplek
διοικητικό	administratiewe
διοικητικό	verrig
άντρες	mans
άντρες	manne
κινηματογράφο	cinema
ποιητή	digter
ποιότητας	kwaliteit
ποιότητας	gehalte
συνδέονται	verbind
παλαιό	oud
παλαιό	ou
διέταξε	gesorteer
διέταξε	bestel
φαινόμενα	phenomena
κοινοβουλίου	parlement
διάταγμα	edik
ινδίας	india
ινδίας	indië
τείχη	mure
σύγχρονο	modern
σύγχρονο	moderne
σύγχρονο	kontemporêre
στόλο	fleet
υπεύθυνος	verantwoordelik
νοτιοανατολικά	suidoos
δάσος	woods
δάσος	woud
δάσος	bos
οδηγίες	instruksies
ρίτσαρντ	richard
φθινόπωρο	herfs
φθινόπωρο	herfs
φθινόπωρο	val
διαδικασίες	verrigtinge
διαδικασίες	prosedures
ερευνητές	navorsers
θράκη	thrakië
δύση	wes
διάταξη	verskaffing
διάταξη	voorsiening
διάταξη	uitleg
νοτιοδυτικά	suidwes
ρώσοι	russe
μεταγραφή	transkripsie
βασικός	basies
βασικός	basic
βασικός	basiese
σκ	naweek
άνοδος	opkoms
άνοδος	anode
κόμη	tel
οριστικά	definitiewe
δράμα	drama
έλεγχος	kontrole
έλεγχος	beheer
έλεγχος	check
έλεγχος	tsjeggië
έλεγχος	kontroleer
έμφαση	beklemtoning
έμφαση	benadruk
υπηκοότητα	nasionaliteit
υπηκοότητα	burgerskap
βορειοανατολικά	noordelike
μηδέν	nul
μηδέν	zero
φωτιά	brand
φωτιά	vuur
εκατοντάδες	honderde
ήπειρο	kontinent
χάλκινο	brons
αντίληψη	perception
δρόμους	paaie
δρόμους	strate
πλατφόρμα	platform
σπύρος	spiro
διοικητή	commandant
διοικητή	commander
ρωμαίοι	romeine
δάσκαλος	onderwyser
χάρι	harry
ανασκαφές	blyplekke
ουγγαρίας	hongarye
ελισάβετ	elizabeth
ελισάβετ	elisabeth
ελισάβετ	elisabeth
διαμάχη	controversy
διαμάχη	dispuut
διαμάχη	geskil
βαθμός	graad
βαθμός	graad
βαθμός	rang
βαθμός	rank
σταθερή	reggemaak
σταθερή	steady
σταθερή	stabiel
σταθερή	stable
σταθερή	stabiele
κοινωνικές	maatskaplike
κοινωνικές	sosiale
κοινωνικές	sosiaal
φρανκ	frank
δάση	bosbou
δάση	woud
δάση	bos
φιλόσοφοι	filosowe
ουγγαρία	hongarye
ακρόπολη	akropolis
ακρόπολη	citadel
μαθητής	pupil
μαθητής	student
γιους	seuns
πρεμιέρα	premiere
βιογραφικό	bio
βιογραφικό	biografie
βιογραφικό	voortgaan
βιογραφικό	hervat
θεά	godin
πελοποννήσου	peloponnese
κρίσιμη	kritieke
κρίσιμη	krities
κρίσιμη	kritiese
κρίσιμη	kritiek
κωδικός	kode
τύχη	fortuin
παραμένουν	remain
επικοινωνία	kommunikasie
επικοινωνία	kontak
επικοινωνία	kommunikasie
είδε	saag
δόξα	bekendheid
δόξα	fame
δόξα	glorie
δόξα	glory
κέρκυρας	corfu
πέμπτη	donderdag
ποσότητες	hoeveelheid
ποσότητες	aantal
ποσότητες	kwantiteit
καθολική	katolieke
καθολική	katoliek
καθολική	bekyk
αίσθηση	voel
αίσθηση	sensation
αίσθηση	sin
εξίσωση	vergelyking
μοίρα	eskader
μοίρα	destiny
μοίρα	lot
μοίρα	fate
αραβικά	arabies
αραβικά	arabiese
αραβικά	arabic
ασθένεια	illness
ασθένεια	siekte
ασθένεια	siekte
αρχαίος	antieke
σύνοδο	summit
φυλακή	tronk
φυλακή	tronk
φυλακή	gevangenis
πλήρης	vol
πλήρης	volle
πλήρης	voltooi
πλήρης	afgehandel
στρατιωτικοί	militêre
αποσύρθηκε	afgetree
αποσύρθηκε	teruggetrokke
αγγλικό	engels
περιουσία	fortuin
περιουσία	estate
περιουσία	landgoed
αθλητικό	athletic
αθλητικό	sporting
οργανώσεις	organisasies
κενό	gap
κενό	void
κενό	leeg
κενό	leë
κενό	egipte
κενό	leë
κενό	blank
ιβάν	ivan
ιβάν	iwan
προτείνει	beveel
βαθμοί	uraan
βαθμοί	punte
βαθμοί	grade
σάντα	santa
στέλεχος	strain
αριστερό	gelaat
σίγουρα	seker
σίγουρα	beslis
λαμβάνοντας	vat
σχετικές	relevante
σχετικές	relevant
σχετικές	gepas
σχετικές	verwante
σχετικές	verwant
μοριακή	molekulêre
σχηματισμό	stigting
τυπικά	tipiese
τυπικά	typical
τυπικά	tipies
πέραν	verby
άγγελος	engel
άγγελος	angel
συνεχή	aaneenlopende
ευαισθησία	sensitief
ευαισθησία	teerheid
κόρες	leerders
κόρες	daughters
οργανική	organiese
εργοστάσιο	plant
εργοστάσιο	fabriek
θερμοκρασίες	temperature
προσωρινή	tydelik
προσωρινή	geheue
προσωρινή	tydelike
προσωρινή	provisional
προσωρινή	temp
κωμωδία	komedie
συρίας	sirië
ηθοποιό	aktrise
ηθοποιό	actress
φυλές	tribes
φυλές	clans
φυλές	races
κύπρος	cyprus
κυβερνήτη	kaptein
κυβερνήτη	goewerneur
ζωντανά	regstreekse
ζωντανά	lewendige
ζωντανά	gepubliseer
ζωντανά	regstreeks
πίτερ	petrus
πίτερ	peter
αποφασίζει	besluit
εκπρόσωπος	verteenwoordiger
εκπρόσωπος	delegeer
βλέπει	sees
κατασκευές	oprigting
κατασκευές	konstruksie
κατασκευές	konstruksies
γέννηση	geboorte
αλεξάντερ	alexander
άκρη	rand
