ngc	एनजीसी
pitanja	सवाल
turska	तुर्क
turska	तुर्की
turska	तुर्कों
gola	नंगे
gola	नंगा
gola	नग्न
henry	हेनरी
sile	शक्तियों
sile	शक्तियाँ
sile	शक्तियां
kategorija	वर्ग
kategorija	श्रेणी
kategorija	श्रेणियाँ
kategorija	श्रेणी
vladimir	व्लादिमीर
bas	बेस
bas	बास
jasno	साफ
načina	तरीके
max	अधिकतम
padding	पैडिंग
sud	निर्णय
sud	कोर्ट
sud	न्यायालय
sud	अदालत
pokret	चाल
pokret	मूव
pokret	आन्दोलन
pokret	आंदोलन
pokret	गति
opis	विवरण
opis	वर्णन
noći	रातें
noći	राते
noći	रातों
noći	नाइट्स
austro	austro
duž	साथ
princ	राजकुमार
princ	प्रिन्स
princ	प्रिंस
uspješno	सफलतापूर्वक
rijetko	दुर्लभ
rijetko	विरल
objavljen	प्रकाशित
rođenja	जन्म
rođenja	जनम
medalja	मैडल
medalja	मेडल
medalja	पदक
lahko	आसान
traje	दौड़
traje	रन
traje	रनों
centru	शहर
četvrti	चौथा
četvrti	चौथी
ide	आईडीई
zmaj	ड्रैगन
izgrađena	बनवाया
izgrađena	बनवाई
izgrađena	निर्मित
takve	ऐसी
takve	ऐसे
vodio	led
set	सेट
set	समुच्चय
set	नियत
set	seth
set	सेठ
ideja	आईडिया
ideja	विचार
ideja	विचारों
ideja	विचार
događaja	घटनाएँ
događaja	ईवेंट
događaja	कार्यक्रम
stewart	स्टीवर्ट
glasova	वोट
glasova	वोटों
glasova	मत
vijeće	मंत्रिपरिषद
vijeće	काउंसिल
vijeće	परिषद
posljednja	अंतिम
posljednja	आखरी
posljednja	आखिरी
posljednja	पिछला
treća	तृतीय
treća	तीसरे
treća	तीसरा
ostatak	आराम
ostatak	रेस्ट
ostatak	बाकी
želi	बधाइयां
austrija	आस्ट्रिया
austrija	ऑस्ट्रिया
srednjem	मिडवेस्ट
daleko	दूर
primjeri	उदाहरण
bijela	सफेद
bijela	सफ़ेद
bijela	श्वेत
royal	नवाबी
royal	रॉयल
royal	शाही
royal	royal
materijal	वस्तु
materijal	पदार्थ
materijal	सामग्री
barcelona	बार्सिलोना
kina	चीन
inače	वरना
udruženja	सम्बद्धता
udruženja	एसोसिएशन
sovjetski	सोवियत
danska	डेनमार्क
titule	शीर्षक
rak	कर्क
rak	कैंसर
rak	कर्कट
oženio	विवाहित
oženio	शादीशुदा
istočne	पूर्वी
energija	ऊर्जा
energija	उर्जा
kolu	कोक
odgovor	उत्तर
odgovor	जवाब
odgovor	जवाब
odgovor	प्रतिक्रिया
odgovor	अनुक्रिया
odgovor	जवाब
najstariji	ज्येष्ठ
glas	आवाज
glas	वॉइस
glas	आवाज़
arapski	अरबी
britanske	ब्रिटिश
britanske	अंग्रेजों
open	खुला
open	ओपन
open	खोलें
prikaz	प्रदर्शन
prikaz	प्रदर्शित
prikaz	प्रदर्शक
mercedes	मर्सिडीज
kolo	सर्किट
egipat	इजिप्ट
egipat	मिस्त्र
egipat	मिस्र
egipat	मिश्र
raspada	ब्रेकअप
raspada	विघटन
raspada	विच्छेद
raspada	विघटन
raspada	अलावा
živio	जिया
type	क़िस्म
type	प्रकार
motora	इंजन
marko	मार्को
islam	इस्लाम
islam	islam
objavljena	प्रकाशित
značaj	अहमियत
značaj	महत्ता
značaj	महत्व
domena	डोमेन
osnivač	संस्थापक
korisnika	उपयोगकर्ताओं
korisnika	प्रयोगकर्ता
korisnika	उपयोगकर्ता
korisnika	उपयोक्ता
sredinom	मिड
studije	अध्ययन
težina	भार
težina	वजन
težina	वज़न
članica	सदस्य
jersey	जर्सी
osobina	गुण
osobina	विशेषता
japan	जापान
japan	जापानी
sposobnost	क्षमता
izgled	प्रकटन
izgled	रूप
razlike	भिन्नताएं
razlike	मतभेद
dvostruka	दोहरा
dvostruka	डुअल
osnovni	अनिवार्य
pogled	देखें
pogled	दृश्य
južni	दक्षिणी
spomenik	मकबरा
spomenik	स्मारक
bbc	बीबीसी
igrači	खिलाडी
igrači	खिलाड़ी
pola	हाफ़
pola	आधा
pola	आधी
pola	हाफ
institut	इंस्टीट्यूट
institut	संस्थान
aerodrom	एयरपोर्ट
aerodrom	विमानक्षेत्र
stvaranje	बनाने
stvaranje	बनाना
stvaranje	रचना
stvaranje	सृजन
stvaranje	निर्माण
stvaranje	सृष्टि
prethodno	पिछले
prethodno	पिछला
odbrana	रक्षा
odbrana	रक्षा
zaštitu	संरक्षण
zaštitu	सुरक्षा
majke	माताएं
majke	माताओं
don	डॉन
nazvan	उतावले
nazvan	नामित
nazvan	बुलाया
nazvan	पुकारा
kula	कुल्ला
dijele	साझेदारी
dijele	साझा
hemijski	रसायन
hemijski	केमिकल
hemijski	रासायनिक
hemijski	chem
iowa	आयोवा
major	मेजर
major	प्रमुख
dolaze	आईये
dolaze	आइये
oskar	ऑस्कर
oskar	oskar
josip	जोसिप
karijere	कैरियर
karijere	आजीविका
karijere	करियर
karijere	कैरियर
karijere	करियर
josé	जोस
michigan	मिशिगन
karakteristike	विशेषताएं
karakteristike	विशेषताएँ
karakteristike	सुविधाएँ
pjevačica	singer
pjevačica	गायक
pjevačica	सिंगर
turski	तुर्की
will	करेंगे
will	होगी
will	करेगा
will	करेगी
will	होगा
kratko	छोटा
kratko	छोटी
kratko	संक्षिप्त
kratko	ब्रैड
proizvod	उत्पाद
minnesota	मिनेसोटा
sličan	समान
dubrovnik	dubrovnik
klubova	चिड़ी
klubova	क्लब
holandija	नीदरलैंड
holandija	नीदरलैंड्स
holandija	हॉलैंड
ugljik	कार्बन
niko	निको
sporazum	डील
sporazum	सौदा
sporazum	सौदे
sporazum	अनुबंध
sporazum	संधि
sporazum	सन्धि
operacija	संचालन
operacija	परिचालन
operacija	ऑपरेशन
operacija	संचालन
operacija	आपरेशन
značenje	अर्थ
kost	हड्डी
kost	बोन
kost	अस्थि
football	फुटबॉल
football	फुटबाल
football	फ़ुटबॉल
direktor	निर्देशक
direktor	निदेशक
pokušava	कोशिशें
tenk	टैंक
williams	विलियम्स
filip	फिलिप
sami	अकेला
sami	अकेले
sami	अलोन
sami	सामी
gradovima	कस्बों
spomenika	स्मारक
nivo	स्तर
rast	उदय
rast	वृद्धि
rast	वृद्धि
rast	विकास
astronomski	खगोलीय
wilhelm	विल्हेम
istraživanje	सर्वेक्षण
istraživanje	अनुसंधान
istraživanje	शोध
novac	मुद्रा
novac	मनी
novac	पैसा
novac	पैसे
novac	धन
novac	नकद
novac	cash
novac	नकदी
kanton	कैण्टन
carlos	कार्लोस
gori	गोरी
gori	बदतर
doprinos	इनपुट
doprinos	योगदान
naseljena	आबादी
industrija	उद्योगों
industrija	उद्योग
industrija	उद्योग
moru	सागर
moru	समुद्र
natrij	सोडियम
zastave	फ़्लैग
zastave	फ्लैग
zastave	पताका
zastave	फ्लैग्स
zastave	ध्वज
proveo	खर्च
istočni	पूर्वी
geografski	भौगोलिक
split	विभाजित
lica	चेहरे
lica	चेहरों
divizija	विभाग
divizija	विभाजन
divizija	प्रभाग
županije	काउंटी
meksiko	मेक्सिको
meksiko	मैक्सिको
rang	रैंकिंग
vii	vii
vii	सात
luke	ल्यूक
vladao	शासित
edward	एडवर्ड
završila	सम्पन्न
završila	समाप्त
argentina	अर्जेंटीना
ital	ital
manchester	मैनचेस्टर
zašto	क्यूँ
zašto	क्यों
nastavio	जारी
kategoriju	वर्ग
kategoriju	श्रेणी
juan	जुआन
mreža	नेटवर्क
mreža	संजाल
mreža	नेटवर्क
mreža	संजाल
dvorana	हॉल
korisnici	उपयोगकर्ताओं
korisnici	प्रयोगकर्ता
korisnici	उपयोगकर्ता
korisnici	उपयोक्ता
kćerka	बेटी
elseif	elseif
korišten	प्रयुक्त
your	आपकी
your	आपके
your	आपका
your	अपने
your	अपना
rod	रॉड
rod	लाठी
misli	सोचो
misli	विचार
meč	माचिस
meč	मिलाएँ
meč	मिलान
meč	मैच
sat	बैठा
sat	शनि
sat	शनिवार
sat	सत
sat	घंटा
sat	घड़ी
sat	क्लॉक
takva	ऐसी
takva	ऐसे
vozač	ड्राईवर
vozač	ड्राइवर
sadržaj	विषयवस्तु
sadržaj	सामग्री
sadržaj	विषयवस्तु
sadržaj	सामग्री
font	फ़ॉन्ट
carl	कार्ल
uzima	लेने
kipar	साइप्रस
poraz	हार
poraz	शिकस्त
njihovi	उनकी
njihovi	इनकी
njihovi	उनका
njihovi	उनके
čast	इज्ज़त
čast	सम्मान
profesionalni	पेशेवर
razvija	उद्गम
razvija	विकासशील
sekundi	सेकेण्ड
sekundi	सेकंड
sekundi	सेकण्ड
sekundi	सेकेंड
mreže	नेटवर्क
mreže	संजाल
mreže	नेटवर्क
mreže	संजाल
približno	लगभग
friedrich	फ्रेडरिक
metode	विधियाँ
metode	विधियां
metode	विधि
queen	रानी
queen	महारानी
rasta	रास्ता
sunce	सूरज
sunce	रवि
sunce	सन
sunce	सूर्य
sunce	धूप
sunce	सनशाइन
iso	आईएसओ
pismo	लेटर
pismo	पत्र
pismo	अक्षर
ploče	प्लेटों
nastup	निष्पादन
nastup	प्रदर्शन
nastup	दिखाओ
nastup	शो
nastup	दिखाएं
nastup	दिखाएँ
tona	टन
tona	टन
tona	टन
kvalifikacijama	क्वालीफायर
georgia	जॉर्जिया
moskva	मॉस्को
moskva	मास्को
pierre	पियरे
kontrolom	नियंत्रित
pokušao	आजमाया
olimpijski	ओलम्पिक
beg	बेग
manja	छोटी
manja	लघु
manja	हीन
manja	माइनर
manja	नाबालिग
nadimak	उपनाम
doći	आईये
doći	आइये
dinamo	डायनेमो
kanala	चैनल
kanala	चैनलों
kanala	चैनल्स
srednji	मध्य
srednji	मध्यम
srednji	माध्यम
srednji	मीडियम
reći	बताओ
reći	बताना
antonio	एंटोनियो
antonio	अंतोनियो
parlament	संसद
parlament	लोकसभा
parlament	पार्लियामेंट
jug	जुग
jug	दक्षिणी
jug	साउथ
jug	दक्षिण
stadiona	स्टेडियम
povećava	उठाता
mit	एमआईटी
mit	मिथक
kretanje	आंदोलनों
tvrđava	किला
kanal	नहर
kanal	नहरों
kanal	नहरें
kanal	कनाल
kanal	चैनल
utjecaj	प्रभाव
sport	खेल
zlato	सोने
zlato	सोना
zlato	गोल्ड
zlato	स्वर्ण
zlato	सुनहरा
ferdinand	फर्डिनेंड
uskoro	जल्द
izvorima	स्प्रिंग्स
izvorima	स्रोतों
ubijen	मारे
britanija	ब्रिटेन
test	परीक्षा
test	जांच
test	जाँच
test	परीक्षण
ebu	abi
ebu	अबी
ebu	आबू
ebu	abu
paša	पाशा
daniel	डैनियल
daniel	डेनियल
domaćin	होस्ट
elementi	तत्वों
elementi	तत्व
drama	नौटंकी
drama	ड्रामा
drama	नाटक
prethodna	पिछले
prethodna	पिछला
muzički	संगीतमय
muzički	musical
razvio	विकसित
razvio	विकसित
leži	झूठ
rio	रियो
rio	रिओ
indiana	इंडियाना
zadatak	असाइनमेंट
zadatak	कार्यभार
zadatak	कार्य
posebna	ख़ास
posebna	विशेष
posebna	खास
otišao	गए
otišao	गये
otišao	गया
otišao	गई
postojanje	वजूद
postojanje	अस्तित्व
britanska	ब्रिटिश
britanska	अंग्रेजों
zajednički	कॉमन
zajednički	सामान्य
zajednički	आम
sultan	सुल्तान
sultan	सुलतान
veću	बड़ा
veću	वृहद
tok	टोक
organizma	जीव
organizma	सजीव
postaju	बनने
press	प्रेस
press	दबाएँ
press	दबाएं
press	दबायें
taylor	टेलर
smith	स्मिथ
island	आयरलैंड
island	आइसलैंड
tenkova	टैंक
historičar	इतिहासकार
scene	दृश्यों
mladi	युवा
mladi	जवान
mladi	यंग
bend	band
bend	बैंड
kamen	पत्थर
kamen	स्टोन
visini	ऊँचाई
beč	वियना
pritoka	उपनदी
projekat	परियोजना
projekat	प्रोजेक्ट
profil	रूपरेखा
profil	प्रोफाइल
profil	प्रोफ़ाइल
pitanju	सादर
pitanju	प्रणाम
umire	मरता
umire	मरना
otkriveni	खोजा
nasljednik	उत्तराधिकारी
nasljednik	वारिस
same	सैम
same	sam
splitsko	विभाजित
poljska	पोलैंड
poljska	कैंडल
kansas	कान्सास
postavio	सेट
postavio	समुच्चय
postavio	नियत
ustav	संविधान
švedski	स्वीडिश
prilično	सुन्दर
prilično	सुंदर
prilično	सुदंर
prilično	pretty
prilično	काफी
vjeruje	मानता
sedmica	हफ्ते
sedmica	सप्ताह
sedmica	हफ्ते
sedmica	सप्ताह
tema	विषय
tema	टॉपिक
tema	प्रसंग
tema	थीम
brojevi	संख्या
brojevi	संख्याएँ
otvoren	खुला
otvoren	ओपन
otvoren	खोलें
otvoren	खोला
otvoren	खोली
švicarska	स्विट्जरलैंड
švicarska	स्विट्ज़रलैंड
švicarska	स्विस
istočnoj	पूर्वी
anne	ऐनी
činjenica	तथ्य
činjenica	तथ्य
činjenica	फैक्ट
ubio	मारे
ideje	विचारों
ideje	विचार
sukob	टकराव
sukob	क्लैश
sukob	संघर्ष
sukob	विरोध
jack	जैक
jack	जोकर
poraza	हार
poraza	शिकस्त
cijena	कीमत
cijena	मूल्य
cijena	दाम
usa	यूएसए
uredi	संपादन
prijedlog	प्रस्ताव
prijedlog	सुझाव
počelo	शुरू
počelo	प्रारंभ
prednost	फायदा
prednost	लाभ
politička	राजनीतिक
politička	राजनैतिक
slične	समान
sposobnosti	क्षमता
berlin	बर्लिन
beta	बेटा
beta	beta
beta	बीटा
naše	हमारा
naše	हमारे
naše	हमारी
karla	कार्ला
dati	दे
igraju	खेल
navodno	माना
aktivnost	क्रिया
aktivnost	गतिविधि
aktivnost	सक्रियता
aktivnost	क्रियाएँ
aktivnost	कार्यकलाप
proglasio	घोषित
pdf	पीडीएफ
pdf	पीडीएफ़
tvrdi	दावे
tvrdi	दावा
sjeverni	उत्तरी
počinju	शुरू
zona	zona
zona	मण्डल
snimanje	रिकार्डिंग
snimanje	रिकॉर्डिंग
austrijski	आस्ट्रिया
guverner	गवर्नर
guverner	राज्यपाल
armija	आर्मी
armija	फ़ौज
armija	सेना
armija	फौज
last	अंतिम
last	आखरी
last	आखिरी
last	पिछला
odluka	फैसला
odluka	निर्णय
odluka	फैसले
odluka	निर्णय
ljeto	summer
ljeto	ग्रीष्म
ljeto	गर्मियों
ljeto	गर्मी
ljeto	गर्मियाँ
lee	ली
hemijska	रसायन
hemijska	केमिकल
hemijska	रासायनिक
desno	सही
održavanje	रखरखाव
održavanje	मेंटेनेंस
dužnosti	कर्तव्य
dužnosti	ड्यूटी
dužnosti	कर्तव्य
otvorena	खुला
otvorena	ओपन
otvorena	खोलें
php	पीएचपी
linux	लिनक्स
cfg	cfg
važno	महत्वपूर्ण
sloj	लेयर
sloj	परत
politika	पॉलिसी
politika	नीति
politika	राजनीति
politika	पॉलिटिक्स
politika	राजनीती
formiraju	फ़ॉर्म
formiraju	प्रपत्र
formiraju	फॉर्म
formiraju	फार्म
formiraju	रूप
homo	होमो
modela	मॉडल
želio	चाही
pisao	लिखी
pisao	लिखा
pisao	लिखा
teme	प्रसंग
teme	थीम
teme	विषयवस्तु
teme	विषयों
teme	विषय
mira	शांति
mira	सलाम
istok	पूर्वी
istok	पूर्व
istok	ईस्ट
postepeno	क्रमिक
postepeno	धीरे
srca	दिलों
srca	दिल
novinar	पत्रकार
novinar	रिपोर्टर
epizode	धारावाहिक
epizode	एपिसोड
epizode	एपीसोड
epizode	प्रकरण
epizode	एपिसोड
epizode	एपीसोड
scenarij	स्क्रीनप्ले
scenarij	पटकथा
scenarij	कथानक
scenarij	परिदृश्य
učešće	भागीदारी
učešće	भागीदारी
massachusetts	मैसाचुसेट्स
mustafa	मुस्तफा
mustafa	mustafa
povezana	कनेक्टेड
povezana	कनेक्ट
populacija	जनसंख्या
populacija	आबादी
populacija	जनसांख्यिकी
utype	utype
pobjednici	विजेताओं
pobjednici	विजेता
urednik	संपादक
urednik	एडिटर
formiranje	गठन
nivoa	होवर
alabama	अलबामा
mjere	उपाय
mjere	उपायों
planeta	ग्रहों
planeta	ग्रह
planeta	ग्रहों
planeta	ग्रह
prof	प्रो
kompleks	परिसर
kompleks	जटिल
visok	लंबा
visok	लंबी
visok	लम्बा
srce	हृदय
srce	ह्रदय
srce	दिल
stepen	डिग्री
stepen	उपाधि
milion	मिलियन
milion	लाख
muzičar	संगीतकार
sredstva	संपत्ति
sredstva	एसेट
sredstva	निधि
klima	जलवायु
power	पावर
power	शक्ति
las	लास
trenutna	धारा
trenutna	मौजूदा
trenutna	मौज़ूदा
trenutna	वर्तमान
tehnički	तकनीकी
milijardi	अरबों
prisustvo	उपस्थिति
prisustvo	मौजूदगी
prisustvo	उपस्थिति
mađarska	हंगरी
mađarska	हंगेरियाई
kineski	चीनी
kineski	चाइनीज
johann	योहान
brda	हिल्स
brda	पहाड़ियाँ
oblici	फ़ॉर्म
svojstva	गुण
gov	gov
ušao	डाला
marka	ब्रांड
marka	मार्क
marka	चिह्नित
ekonomski	आर्थिक
centralna	केंद्रीय
centralna	मध्य
centralna	सेंट्रल
stoji	खड़ी
stoji	खड़े
stoji	खड़ा
stoji	स्टैंड
enzim	एंजाइम
slova	letters
slova	अक्षर
let	फ्लाइट
let	फ़्लाइट
let	उडान
let	उड़ान
franjo	फ्रांसिस
povratak	वापसी
povratak	रिटर्न
povratak	वापसी
kritike	आलोचना
boris	बोरिस
stariji	वरिष्ठ
stariji	पुराने
stariji	पुराना
stariji	वृद्ध
stariji	पुरानी
različita	भिन्न
različita	अलग
različita	विभिन्न
uspjela	कामयाब
uspjela	प्रबंधित
istočna	पूर्वी
prenosi	संचारित
prenosi	संचारण
grana	शाखाएं
grana	शाखाएँ
grana	शाखा
grana	शाखाओं
grana	शाखा
sajt	साइटें
sajt	साइट
sajt	साईट
copa	कोपा
tehnika	तकनीक
smanjuje	अवरोहण
solo	solo
solo	सोलो
glava	दिमाग़
glava	सिर
slovo	लेटर
slovo	पत्र
slovo	अक्षर
pravilo	शासन
pravilo	नियम
kruna	ताज
kruna	मुकुट
kruna	क्राउन
avion	विमान
avion	वायुयान
avion	समतल
avion	प्लेन
takmičenjima	प्रतियोगिताओं
css	सीएसएस
dužnost	कर्तव्य
dužnost	ड्यूटी
pobijedila	जीता
pobijedila	जीत
pobijedila	विन्स
pobijedila	जीता
pobijedila	जीते
pobijedila	जीती
ministar	मंत्री
norveška	नॉर्वे
norveška	नार्वे
pregled	समीक्षा
pregled	पुनर्विलोकन
mišljenje	राय
rješenje	हल
rješenje	समाधान
dizajn	डिजाइन
dizajn	डिज़ाइन
potok	धारा
potok	स्ट्रीम
banka	बैंकर
banka	बैंक
banka	बैंको
krila	पंखों
krila	पंख
krila	विंग्स
han	हान
održan	आयोजित
santa	संता
santa	सांता
visoka	लंबा
visoka	लंबी
visoka	लम्बा
sloboda	आज़ादी
sloboda	आजादी
sloboda	स्वतंत्रता
sloboda	लिबर्टी
sloboda	स्वाधीनता
sloboda	स्वतंत्रता
planete	ग्रहों
planete	ग्रह
roditelji	अभिभावक
latinski	लातिन
latinski	लैटिन
važna	महत्वपूर्ण
talk	बात
ishod	निष्कर्ष
odbio	अस्वीकृत
filmovi	फिल्में
filmovi	मूवी
filmovi	फ़िल्में
filmovi	फिल्मों
francis	फ्रांसिस
pokazao	दिखाया
pokazao	दिखाया
oštećenja	नुक्सान
oštećenja	नुकसान
oštećenja	क्षति
poslao	भेजी
poslao	प्रेषित
poslao	भेजा
juventus	जुवेंटस
bolnica	चिकित्सालय
bolnica	अस्पताल
bolnica	हॉस्पिटल
svrhe	उद्देश्य
sestra	बहन
sestra	सिस्टर
ernst	अर्नस्ट
široko	वाइड
široko	व्यापक
široko	चौड़ी
alfa	अल्फ़ा
alfa	पारदर्शिता
alfa	अल्फा
alfa	अल्फा
king	राजा
king	बादशाह
king	किंग
viii	viii
čin	एक्ट
čin	अधिनियम
snimljen	दर्ज
snimljen	अंकित
sadržaja	विषयवस्तु
sadržaja	सामग्री
javno	सार्वजनिक
javno	जनता
javno	लोक
javno	पब्लिक
javno	सरेआम
oči	निगाहों
oči	आँखे
oči	आंखें
oči	आँखें
jednačina	समीकरण
alfred	अल्फ्रेड
karte	टिकट
karte	टिकटें
karte	कार्ड
karte	ताश
portugal	पुर्तगाल
generacije	पीढियां
otpor	प्रतिरोध
super	सूपर
super	super
super	सुपर
predložio	प्रस्तावित
centralni	केंद्रीय
centralni	मध्य
centralni	सेंट्रल
opisao	वर्णित
završetka	समाप्ति
završetka	पूर्णता
uspjeli	कामयाब
uspjeli	प्रबंधित
pisma	letters
pisma	अक्षर
paun	मोर
paun	मोरनी
medalju	मैडल
medalju	मेडल
medalju	पदक
hit	हिट
hit	hit
vidio	देखा
vidio	देखी
vidio	देखा
vidio	आरी
vidio	देखी
kanada	कनाडा
zapadni	पश्चिमी
ponašanje	व्यवहार
ponašanje	बर्ताव
ponašanje	आचरण
ponašanje	व्यवहार
ponašanje	बर्ताव
izbori	चुनाव
izbori	चुनाव
izbori	चुनावों
izbori	चुनाव
nedostatak	कमी
nedostatak	कमियां
start	आरंभ
start	प्रारंभ
ciklus	चक्र
ciklus	साईकिल
gubi	खोने
srebro	चाँदी
srebro	चांदी
raketa	रॉकेट
raketa	प्रक्षेपास्त्र
raketa	प्रक्षेपास्त्र
raketa	मिसाइल
osnova	आधार
trupe	सैनिकों
pas	डॉग
pas	कुत्ता
pas	कुत्ते
pas	श्वान
oklahoma	ओक्लाहोमा
aleksandra	एलेक्जेंड्रा
skupština	असेम्बली
skupština	विधानसभा
skupština	सभा
domet	सीमा
domet	दायरा
krunu	ताज
krunu	मुकुट
krunu	क्राउन
hemijske	क्लीनर
komandant	कमांडेंट
komandant	कमांडर
ask	पूछें
ask	पूछो
faktor	कारक
faktor	फ़ैक्टर
katarina	कैथरीन
ključ	चाबी
ključ	कुंजी
jan	jan
jan	जन
bolji	बेहतर
instituta	संस्थान
povezani	कनेक्टेड
povezani	कनेक्ट
kulturni	सांस्कृतिक
korisnik	यूजर
korisnik	प्रयोक्ता
korisnik	उपयोगकर्ता
korisnik	उपयोक्ता
sistemi	सिस्टम
sistemi	सिस्टम्स
sistemi	प्रणालियों
teksta	गीत
stanovnici	निवासी
stanovnici	निवासियों
kulturno	सांस्कृतिक
podjele	विभाजन
podjele	पार्टिशन
podjele	पार्टीशन
podjele	विभाजन
vojnici	सैनिकों
vojnici	सैनिको
stekao	अर्जित
došla	आया
došla	आये
došla	आए
tehnike	तकनीक
tehnike	तकनीकों
analiza	विश्लेषण
elizabeta	एलिजाबेथ
elizabeta	एलिज़ाबेथ
stijena	चट्टानें
stijena	रॉक्स
okean	महासागर
okean	समंदर
australija	आस्ट्रेलिया
australija	ऑस्ट्रेलिया
petra	पीट्रा
agg	agg
izrael	इज़राइल
izrael	इजरायल
izrael	इसराइल
izrael	इसराईल
apps	एप्लिकेशन
apps	ऐप्स
sigurno	बेशक
makedonija	मकदूनिया
indija	भारत
indija	इंडिया
indija	इण्डिया
predmeta	आइटम
predmeta	वस्तुएँ
predmeta	मद
predmeta	वस्तुएं
šume	वनों
belgija	बेल्जियम
muškarci	पुरुष
muškarci	पुरुषों
muškarci	मर्द
muškarci	मेन
art	कला
art	आर्ट
nose	पहनें
ubistvo	कत्ल
ubistvo	मर्डर
ubistvo	हत्या
ubistvo	किल
ubistvo	मारो
ubistvo	मार
ubistvo	हत्या
terenu	मैदान
terenu	ग्राउंड
terenu	जमीन
terenu	मैदान
best	बेस्ट
best	सर्वश्रेष्ठ
best	बेहतरीन
pronaći	ढूंढें
pronaći	ढूँढें
olovo	लीड
olovo	सीसा
olovo	सीसे
nato	नाटो
gorivo	ईंधन
maine	मेन
maine	maine
rani	rani
liste	सूची
liste	सूचियां
liste	सूचियाँ
ista	समान
ista	वही
gradove	कस्बों
mario	मारियो
čestica	कण
sindrom	सिंड्रोम
kapetan	कैप्टन
kapetan	क्षेत्ररक्षण
kapetan	कप्तान
kritičara	आलोचक
jones	जोन्स
muzičke	संगीतमय
muzičke	musical
učenje	सीख
učenje	सीखना
ferrari	फेरारी
izmjena	परिवर्तन
izmjena	बदलाव
izmjena	बदलें
zid	दीवार
zid	wall
zid	वॉल
predstavnici	प्रतिनिधियों
predstavnici	प्रतिनिधि
uzrok	ध्येय
uzrok	निमित्त
uzrok	कारण
holandski	डच
reference	संदर्भ
reference	सन्दर्भ
odluke	फैसले
odluke	निर्णय
odbranu	रक्षा
postojanja	वजूद
postojanja	अस्तित्व
borba	झगडा
borba	लड़ाई
borba	लड़ो
određenim	निश्चित
treninga	प्रशिक्षण
zavisnosti	निर्भरता
ubistva	हत्याओं
ubistva	हत्याएं
događaj	ईवेंट
događaj	घटना
događaj	कार्यक्रम
događaj	इवेंट
prag	पठार
prag	दहलीज
prag	प्राग
slična	समान
davis	डेविस
maria	मारिया
maria	मरिया
princeza	राजकुमारी
nasuprot	विरोध
nasuprot	कंट्रास्ट
biblioteka	लाइब्रेरी
biblioteka	पुस्तकालय
biblioteka	पुस्तकालयों
bataljon	बटालियन
muhamed	मोहम्मद
krv	खून
krv	लहू
krv	रक्त
play	खेल
sjever	उत्तर
bugarska	बुल्गारिया
radnika	कार्यकर्त्ता
radnika	कार्यकर्ताओं
radnika	मजदुर
radnika	श्रमिकों
radnika	मजदूर
varijante	विसंगतियाँ
iran	ईरानी
iran	ईरान
iran	इरान
unutrašnje	आंतरिक
unutrašnje	आन्तरिक
unutrašnje	आतंरिक
jednako	बराबर
jednako	बराबर
jednako	बराबरी
ulica	सड़क
ulica	गली
ulica	सड़कें
ulica	गलियां
ulica	गलियों
zatvora	जेलों
prijatelj	मित्र
prijatelj	दोस्त
prijatelj	dost
automobila	कार
automobila	कारों
automobila	कारें
automobila	गाड़ियाँ
okolini	परिवेश
pad	अस्वीकार
pad	मनाही
pad	क्रेश
pad	क्रैश
pad	छोडें
pad	बूंद
pad	बूँद
pad	pad
pad	गिरा
pad	पतझड़
pad	गिरना
pad	गिर
pad	पतन
roger	रोजर
parameter	पैरामीटर
parameter	प्राचल
sveta	पवित्र
sveta	पवित्र
sveta	पावन
genetički	जेनेटिक
religija	मजहब
religija	धर्म
religija	धर्म
religija	धर्मों
strijelaca	गोले
strijelaca	शॉट
strijelaca	गोलियाँ
strijelaca	शूटर्स
strijelaca	निशानेबाज
sudija	रेफरी
ban	बैन
korist	फायदा
korist	लाभ
ratovi	वॉर्स
ratovi	युद्धों
alexander	अलेक्जेंडर
alexander	सिकंदर
kraljevina	हुकूमत
kraljevina	किंगडम
kraljevina	फ्रेम
formi	आकृति
formi	आकार
formi	फ़ॉर्म
formi	प्रपत्र
formi	फॉर्म
formi	फार्म
formi	रूप
likovi	किरदार
likovi	अक्षर
likovi	वर्ण
rodila	जन्म
rodila	जनम
takvih	ऐसी
takvih	ऐसे
sestre	बहनें
sestre	बहनो
sestre	बहनों
sestre	नर्स
pokušaj	कोशिश
akademija	अकादमी
pisaca	लेखकों
pisaca	लेखक
kombinacija	संयोजन
kentucky	केंटकी
enciklopedija	ज्ञानकोष
potencijal	क्षमता
potencijal	सामर्थ्य
potencijal	संभावित
ahmed	अहमद
gubitak	नुकसान
gubitak	घाटा
show	दिखाओ
show	शो
show	दिखाएं
show	दिखाएँ
izgradnja	निर्माण
uzrokuje	ध्येय
uzrokuje	कारण
uzrokuje	कल्याणकारी
url	यूआरएल
url	url
generacija	पीढ़ी
generacija	जेनरेशन
generacija	पीढी
generacija	पीढियां
evropa	यूरोप
evropa	यूरोपीय
tehnologija	तकनीक
tehnologija	प्रौद्योगिकी
irska	आयरलैंड
opisan	वर्णित
matematičar	गणितीय
matematičar	गणित
matematičar	गणितज्ञ
wikimedia	विकिमीडिया
trening	प्रशिक्षण
angeles	एंजिल्स
društvene	सामाजिक
društvene	सोशल
proljeće	स्प्रिंग
proljeće	बसंत
