категорія	kategori
постійна	konstan
кулемета	minigun
євгеній	eugene
хоп	hop
підвищити	naikkan
підвищити	tingkatkan
підвищити	meningkat
підвищити	meningkatkan
підвищити	peningkatan
змії	ular
змії	ular
безпосередній	immediate
провідник	pedoman
провідник	panduan
провідник	pemandu
провідник	kondektur
провідник	konduktor
партизан	gerilyawan
партизан	partisan
допомагали	terbantu
допомагали	dibantu
аграрної	agraria
ютери	mesin
мільярдів	milyar
мільярдів	miliar
протести	protes
ельзас	alsace
шеф	chef
шеф	koki
шеф	chief
шеф	ketua
шеф	kepala
завтра	besok
завтра	esok
завтра	tomorrow
обряд	rite
обряд	ritus
боксери	petinju
боксери	boxer
жозеф	yusuf
жозеф	joseph
зупинка	menghentikan
зупинка	dihentikan
зупинка	terhenti
зупинка	berhenti
зупинка	stop
допомагати	menolong
допомагати	membantu
дзвін	lonceng
дзвін	bells
дзвін	lonceng
дзвін	belle
дзвін	bel
дзвін	bell
проміжок	interval
проміжок	spasi
удари	ketuk
удари	keran
удари	ketukan
холодний	cold
холодний	kedinginan
холодний	dingin
кавалерії	kavaleri
сорок	forty
вантажний	pengangkutan
вантажний	angkutan
епізоди	episode
відпочинок	rekreasi
відпочинок	istirahat
відпочинок	beristirahat
автомат	mesin
автомат	automaton
апостол	rasul
липа	lipa
липа	tilia
калію	kalium
пилип	filipp
цифр	digit
змінився	diubah
змінився	berubah
замінено	tergantikan
замінено	digantikan
замінено	diganti
пів	separuh
пів	setengahnya
пів	half
пів	setengah
спираючись	bersandar
спираючись	dekapan
подвійний	double
подвійний	ganda
подвійний	dobel
подвійний	gandakan
подвійний	dual
товариш	kamerad
відверто	memukul
вирішують	tekad
нараховується	diberikan
нараховується	dianugerahi
сортування	urut
сортування	urutkan
сортування	mengurutkan
сортування	menyortir
сортування	pengurutan
розробок	perkembangan
організми	organisme
красний	krasny
десант	serbu
десант	serangan
десант	penyerangan
місій	misi
путін	putin
кравчук	kravchuk
юридичні	hukum
юридичні	sah
юридичні	legal
труси	celana
труси	celana
труси	petinju
труси	boxer
пишеться	spell
пишеться	mantra
пишеться	eja
пишеться	dieja
організували	diatur
барбара	barbara
виняток	pengecualian
виняток	terkecuali
виняток	eksepsi
законодавчих	legislatif
колу	coke
колу	kokain
колу	kola
сосни	pines
павільйон	paviliun
павільйон	pavilion
копіювання	menyalin
копіювання	copy
копіювання	salin
копіювання	salinan
копіювання	menyalin
копіювання	penyalinan
подарунок	hadiah
подарунок	pemberian
подарунок	kado
подарунок	sajikan
подарунок	hadir
подарунок	present
шляхтич	gentilhomme
буркіна	burkina
польова	arvense
блиск	shine
блиск	bersinar
обстеження	dievaluasi
осип	osip
продати	jual
продати	sell
продати	menjual
аркадій	arkady
помічника	pembantu
помічника	asisten
стамбул	istanbul
рівність	persamaan
рівність	kesetaraan
захоплено	menangkap
захоплено	diserbu
захоплено	menginvasi
захоплено	menyerbu
фаза	fase
відчуває	indera
відчуває	indra
прочитати	bacalah
прочитати	baca
прочитати	read
прочитати	dibaca
прочитати	membaca
мовознавство	linguistik
електроніка	elektronika
електроніка	electronics
електроніка	elektronik
електроніка	elektronika
електроніка	electronic
електроніка	elektronik
зімбабве	zimbabwe
координації	koordinasi
перетворити	mengkonversi
перетворити	mengonversi
перетворити	konversi
перетворити	transformasi
перетворити	mengubah
зварювання	las
ескадрильї	skuadron
дизайнер	perancang
дизайнер	designer
дизайнер	desainer
цинку	seng
узагальнення	generalisasi
комуністи	komunis
судові	court
судові	sidang
судові	pengadilan
судові	mahkamah
ленін	lenin
болгарський	bulgaria
говорили	berbicara
фрукти	buah
фрукти	buah
марсі	marcy
міф	mitos
промені	balok
промені	sinar
партнер	partner
партнер	mitra
партнер	pasangan
партнер	rekan
дельта	delta
чудовий	wonderful
чудовий	indah
очікування	waiting
очікування	menunggu
очікування	menanti
налаштування	setup
налаштування	penyiapan
налаштування	pengaturan
налаштування	konfigurasi
налаштування	preferensi
налаштування	setingan
налаштування	mengkonfigurasi
налаштування	pengaturan
рушій	engine
рушій	mesin
навички	keahlian
навички	skill
навички	keterampilan
рядовий	pvt
зустрічей	rapat
зустрічей	pertemuan
діалог	pertanyaan
діалог	kueri
діалог	dialog
діалог	dialog
едо	edo
порошенко	poroshenko
купити	pembelian
купити	membeli
купити	beli
купити	membeli
олесь	ales
геральдика	heraldik
цивільний	civil
цивільний	sipil
цивільний	perdata
цивільний	sipil
принцеси	putri
доставки	pengiriman
доставки	perkapalan
неволі	bersuka
неволі	bergembiralah
неволі	bersukacita
неволі	bergembira
неволі	bersukacitalah
практичне	praktis
завершується	berakhir
завершується	ending
завершується	berakhiran
завершується	mengakhiri
завершується	berakhir
редакторів	penyunting
редакторів	redaksi
редакторів	editor
організаціях	lsm
шини	ban
шини	bus
шини	bis
продовжили	dilanjutkan
передумови	persyaratan
переробка	recycle
дане	dane
житель	warga
житель	citizen
брокгауза	efron
демократичний	demokratik
демократичний	demokratis
демократичний	demokrat
демократичний	demokrasi
демократичний	demokrat
сирія	syria
сирія	suriah
індіана	indiana
боже	gosh
боже	god
боже	tuhan
боже	allah
прикрашені	dihiasi
ситуаціях	situasi
зараження	terinfeksi
зараження	kejatuhan
форд	ford
фірмі	firma
фірмі	teguh
фірмі	tegas
юхимович	rasputin
лід	memimpin
лід	prospek
лід	pimpin
лід	lead
лід	ice
лід	es
мор	maure
помітні	mencolok
соціалістів	sosialis
дунай	danube
дунай	donau
демо	demo
прибрати	bersihkan
прибрати	bersih
прибрати	clean
прибрати	buang
прибрати	hapus
прибрати	menghapus
прибрати	hilangkan
палаті	ward
палаті	bangsal
нагірно	nagorno
темний	dark
темний	gelap
темний	kegelapan
мусульмани	muslim
мусульмани	muslim
видобування	ekstraksi
видобування	pencabutan
видобування	ripper
видобування	merobek
видобування	menyobek
видобування	mengekstrak
облога	pengepungan
облога	mengepung
облога	kepung
ходів	moves
ніколас	nicholas
брами	gates
брами	gerbang
уфа	ufa
баррі	barry
лувр	louvre
фішер	fisher
фішер	fischer
додаткова	kelebihan
додаткова	ekstra
додаткова	tambahan
додаткова	extra
додаткова	supplemental
припинено	digagalkan
припинено	dibatalkan
припинено	menggugurkan
казані	kazan
гарно	nice
перетворено	dikonversi
перетворено	mengonversi
геологічних	geologis
перекласти	menerjemahkan
перекласти	terjemahkan
перекласти	translate
корі	corey
корі	cory
корі	cori
трудові	buruh
перемагає	memenangkan
перемагає	menang
груди	chest
груди	dada
груди	payudara
груди	dada
груди	breast
чекати	tunggu
чекати	wait
допоміжні	asisten
вченим	cendekia
вченим	sarjana
вченим	terpelajar
вченим	cendekiawan
птаха	bird
птаха	burung
стадія	pentas
стадія	tahap
стадія	panggung
стадія	stage
повідомили	diinformasikan
ззовні	eksternal
ззовні	luar
ззовні	diluar
рейд	rahmatullah
рейд	raid
рейд	serbuan
пояснив	diluruskan
пояснив	dijelaskan
пояснив	menjelaskan
автоматична	automatic
автоматична	otomatis
партизани	gerilyawan
партизани	gerilyawan
отвори	lubang
сухі	dry
сухі	mengeringkan
сухі	kering
сухі	keringkan
поповнення	penggantian
поповнення	pasukan
жива	hidup
жива	alive
фасо	faso
фізично	fisik
дивитися	menonton
дивитися	watch
дивитися	tonton
дивитися	nonton
дивитися	menonton
дивитися	watching
ставлять	breed
ставлять	biak
жанна	jeanne
таємниця	misteri
таємниця	mystery
таємниця	rahasia
таємниця	secret
таємниця	kerahasiaan
творців	pembuat
застосувати	terapkan
печер	gua
коротко	ringkas
коротко	singkat
коротко	brief
вагон	wagon
вагон	gerobak
тяжко	susah
тяжко	hard
тяжко	keras
тяжко	keperawatan
тяжко	perawat
тяжко	menyusui
тяжко	nursing
потрібний	bobs
ректора	rektor
молодша	younger
молодша	muda
описи	deskripsi
куб	cube
куб	kubus
напали	menyerang
напали	diserang
універсальний	bersatu
універсальний	unified
універсальний	universal
подивитися	lihat
подивитися	menonton
подивитися	watch
подивитися	tonton
подивитися	look
подивитися	lihat
подивитися	lihatlah
процесори	pengolah
процесори	prosesor
очікується	diduga
очікується	diharapkan
очікується	menduga
очікується	mengharapkan
очікується	ditunda
очікується	tertunda
очікується	menunggu
очікується	pending
матвій	matius
матвій	matthew
печерської	benteng
членство	keanggotaan
оригінальне	asli
оригінальне	original
звернутися	konsultasi
звернутися	berkonsultasi
звернутися	konsultan
повітряна	udara
повітряна	udara
повітряна	air
подають	dilayani
подають	dihidangkan
подають	disajikan
подають	melayani
битв	battlefield
ірак	irak
гомер	homer
орда	gerombolan
смирнов	smirnov
пострілів	tembakan
пострілів	shots
тінь	bayangan
тінь	shadow
тінь	bayang
переглянути	jelajahi
переглянути	jelajah
переглянути	ramban
переглянути	tinjauan
переглянути	review
переглянути	tinjau
переглянути	ulasan
переглянути	ulas
переглянути	meninjau
переглянути	lihat
переглянути	melihat
переглянути	tampilan
переглянути	lihat
антологія	antologi
започаткував	melembagakan
інтенсивність	intensitas
інтенсивність	kekuatan
поклав	disetorkan
християни	christian
християни	kristiani
християни	kristen
християни	nasrani
християни	kristen
паша	pasha
викрадення	menculik
викрадення	penculikan
знімок	snapshot
знімок	kilasan
пилипович	turko
сусідів	sekamar
горами	numpuk
олівер	oliver
фундамент	foundation
фундамент	fondasi
фундамент	yayasan
фундамент	pondasi
окреме	terpisah
окреме	pisahkan
окреме	memisahkan
окреме	dipisah
позов	gugatan
оподаткування	perpajakan
ходити	berjalan
ходити	walking
заборонені	terlarang
заборонені	dilarang
заборонені	blacklist
хоккайдо	hokkaido
волтер	walter
орест	orestes
ключі	keys
ключі	kunci
ключі	key
ключі	token
салоні	pondok
салоні	kabin
землеробство	pertanian
бак	buck
бак	kudaan
бак	bak
бак	bac
самка	permpuan
самка	female
самка	betina
самка	perempuan
таблиць	meja
таблиць	tabel
гарольд	harold
турин	torino
скрізь	kemanapun
приєднатися	bergabung
приєднатися	gabung
приєднатися	bergabunglah
приєднатися	join
меблі	perabotan
меблі	mebel
меблі	perabot
меблі	furnitur
меблі	furniture
відзначено	mengindikasikan
відзначено	menandakan
відзначено	menunjukkan
платон	plato
грудей	payudara
грудей	dada
грудей	breast
збережені	tersimpan
збережені	disimpan
збережені	diselamatkan
сенатор	senator
гітари	harmonisa
буш	semak
буш	bush
глибокий	sedalam
глибокий	mendalam
глибокий	deep
просте	simple
просте	simpel
просте	sederhana
хутро	bulu
зареєстрований	didaftarkan
зареєстрований	terdaftar
іванова	ivanova
чеської	ceko
дано	dano
дано	diberikan
дано	diberi
посадку	landing
посадку	pendaratan
посадку	mendarat
скандал	skandal
скандал	scandal
скандал	skandal
арабські	arab
арабські	arabic
кей	kay
реп	rep
реп	rap
подальшим	pengekangan
астронавти	astronot
обеліск	obelisk
збирає	mengoleksi
збирає	mengumpulkan
збирає	membangun
референдум	referendum
патент	paten
супер	super
аматорів	amatiran
аматорів	amatir
їсти	makan
їсти	makan
їсти	eat
їсти	makanlah
відправлення	pemberangkatan
відправлення	keberangkatan
відправлення	keberangkatan
зручності	kenyamanan
прихід	kedatangan
прихід	timbulnya
чверть	triwulan
чверть	quarter
чверть	kuartal
чверть	seperempat
протест	keberatan
протест	protes
фермі	fermi
інтенсивно	intens
інтенсивно	menegangkan
меню	menu
меню	menunya
меню	menu
меню	enu
брюссель	brussels
брюссель	brussel
забезпечувати	memadai
яйце	egg
яйце	telur
боснія	bosnia
турецькі	turki
турецькі	turkish
побачила	gergaji
побачила	saw
складна	susah
складна	hard
складна	keras
владимир	vladimir
сир	cheese
сир	keju
трилер	thriller
путіна	putin
півфіналі	semifinal
всесвітньо	terkenal
сніг	salju
сніг	bersalju
сніг	salju
сніг	snow
необхідним	diperlukan
необхідним	perlu
мануель	manuel
луганський	lugansk
дейв	dave
вілен	vilaine
візит	kunjungi
візит	kunjungan
візит	mengunjungi
чинний	valid
чинний	sah
чинний	validitas
чинний	keabsahan
напої	minuman
напої	minumlah
напої	minum
напої	minuman
напої	minum
збирають	memanen
збирають	panen
попович	popović
куль	peluru
куль	bulet
співає	bernyanyi
співає	dancin
співає	menyanyi
співає	bernyanyi
діалектів	dialek
попередніми	prabayar
альфонсо	alfonso
класичні	klasik
класичні	classic
картах	maps
картах	peta
грант	kabulkan
грант	hibah
грант	grant
співав	sang
фінансова	financial
фінансова	keuangan
фінансова	finansial
жук	kumbang
надані	asalkan
надані	disediakan
ведмідь	beruang
ведмідь	pikul
ведмідь	bear
сьомий	ketujuh
сьомий	seventh
протока	selat
імператриця	permaisuri
імператриця	maharani
контролює	kontrol
контролює	mengontrol
контролює	kendali
ісландія	islandia
компаніями	bisnis
компаніями	perusahaan
еро	hérault
логічно	logis
анджей	andrzej
вдова	janda
кан	kang
кан	kahn
кан	kan
ботаніка	botani
надійності	keandalan
сов	sauve
грін	greene
фрази	frase
фрази	terjemahan
фрази	frasa
символіка	simbol
символіка	simbolisme
суха	dry
суха	mengeringkan
суха	kering
суха	keringkan
нормандії	normandie
гая	gaia
розрахунків	pemukiman
розрахунків	permukiman
негативний	negative
негативний	negatif
звернув	membelok
звернув	meliuk
вказівки	bimbingan
вказівки	pedoman
вказівки	panduan
вказівки	petunjuk
вказівки	instruksi
їздив	ditunggangi
здобич	mangsanya
здобич	mangsa
благодійний	sedekah
благодійний	amal
благодійний	bersedekah
руб	rube
цезар	caesar
географ	geographer
теннессі	tennessee
ханство	kekhanan
інна	inna
боббі	bobby
боббі	bobbi
організовані	terorganisasi
організовані	terorganisir
організовані	teratur
організовані	tertata
номера	bernomor
номера	angka
номера	nomor
номера	bilangan
номера	nomer
озброєні	dipersenjatai
озброєні	bersenjata
анголи	angola
приймав	karyawan
вінсент	vincent
графи	grafik
нікола	nicola
нікола	nikola
традиційне	traditional
традиційне	tradisional
підземний	underground
голосувати	vote
голосувати	suara
голосувати	voting
екологічний	ekologi
юра	jura
домашній	home
домашній	rumah
домашній	pulang
домашній	beranda
домашній	homemade
різноманіття	keragaman
різноманіття	keanekaragaman
різноманіття	keberagaman
кримінальний	pidana
кримінальний	kriminal
кримінальний	criminal
кримінальний	penjahat
запиту	pertanyaan
запиту	kueri
соціальне	social
соціальне	sosial
будує	membangun
буддизм	buddhisme
описати	deskripsikan
описати	gambarkan
описати	uraikan
описати	jelaskan
вихідного	berasal
практичні	praktis
палермо	palermo
готовність	ready
готовність	siap
готовність	kesiapan
узбекистан	uzbekistan
черепа	tengkorak
черепа	skull
геометрія	geometri
учасникам	peserta
учасникам	partisipan
християнська	christian
християнська	kristiani
християнська	kristen
справжня	real
справжня	nyata
справжня	ril
справжня	riil
ледве	nyaris
шум	noise
шум	bising
шум	kebisingan
шум	derau
базиліка	basilika
віа	via
віа	melalui
віа	lewat
релігій	agama
гальмування	pengereman
конвенція	konvensi
атакували	dikejar
насадження	belukar
архіпелаг	kepulauan
прорив	terobosan
маркетинг	marketing
маркетинг	memasarkan
маркетинг	pemasaran
джоан	joan
джекі	jackie
інвестиції	investasi
інвестиції	investasi
альберто	alberto
муніципальний	kotamadya
муніципальний	municipal
футів	feet
футів	kaki
буріння	bor
складів	syllables
рекорди	catatan
рекорди	rekor
рекорди	records
дикі	wild
дикі	liar
підвіски	liontin
нести	carry
їжа	food
їжа	makanan
їжа	pangan
їжа	pangsit
пристосування	kustomisasi
пристосування	penyesuaian
білгород	belgorod
християнський	christian
християнський	kristiani
християнський	kristen
морально	sosial
чеська	ceko
показані	ditampilkan
показані	diperlihatkan
показані	ditunjukkan
показані	ditampilkan
повертаються	mengembalikan
думав	pikir
думав	pemikiran
думав	berpikir
меценат	maecenas
громадське	publik
громадське	public
гарний	tampan
гарний	ganteng
гарний	handsome
перевал	oper
перевал	lulus
перевал	pass
білок	protein
гвинтівка	senapan
гвинтівка	rifle
бергамо	bergamo
юнацтва	pemuda
злочинців	kriminal
злочинців	penjahat
вопросы	pertanyaan
сату	satu
рідина	cairan
рідина	fluida
рідина	cairan
рідина	liquid
рідина	cair
натхнення	inspirasi
репутацію	reputasi
чимось	something
чимось	sesuatu
надійність	keandalan
надійність	dipercaya
надійність	terpercaya
надійність	trusted
джеррі	gerry
джеррі	jerry
грузинська	georgia
сумський	sumy
знімати	merekam
знімати	syuting
знімати	memfilmkan
випадкових	random
випадкових	acak
спинний	spinal
персональний	personal
персональний	pribadi
командири	atasan
землетрус	gempa
богу	god
богу	tuhan
богу	allah
невідоме	bruk
регулярний	biasa
регулярний	regular
регулярний	reguler
мартен	maarten
покращити	tingkatkan
покращити	meningkatkan
робітника	karyawan
мюллер	müller
мюллер	mueller
мюллер	muller
рой	roy
лампи	lampu
еріка	erika
еріка	erica
клієнта	klien
допомогли	terbantu
допомогли	dibantu
чесно	sejujurnya
чесно	jujur
медики	medis
медики	medik
найближча	terdekat
запах	bau
запах	penciuman
запах	wangi
запах	aroma
запах	bau
запах	penciuman
запах	bau
гострий	sharp
гострий	tajam
деніел	daniel
циклів	siklus
робін	robin
робін	robyn
закрити	close
закрити	dekat
закрити	tutup
стануть	menjadi
експерт	ahli
експерт	pakar
мається	tersirat
гетто	ghetto
голуб	merpati
маркус	markus
маркус	marcus
монгольська	mongol
монгольська	mongolia
брюсселі	brussels
брюсселі	brussel
мовний	linguistik
пальці	fingers
явка	lintah
модулів	modul
плита	piring
плита	lempeng
плита	pelat
плита	plat
плита	tungku
плита	kompor
присягу	sumpah
ініціатива	inisiatif
ініціатива	initiative
саундтрек	soundtrack
робот	robot
визначати	definisikan
визначати	jelaskan
визначати	mendefinisikan
визначати	tentukan
ігорович	kiva
переробити	regenerasi
агломерація	agglomeration
цифра	digit
обрати	pilih
фред	fred
зворотний	kebalikan
зворотний	reverse
зворотний	terbalik
зворотний	retrograde
зоряний	starship
вузькі	sempit
професорів	profesor
лоуренс	lawrence
глибокі	terdalam
дощ	hujan
дощ	hujan
дощ	rain
навігації	navigasi
балет	balet
розпізнавання	otentikasi
розпізнавання	autentikasi
джин	gin
джин	jean
джин	jeni
джин	gene
джин	gen
ліжок	ranjang
проникає	bocor
проникає	bocoran
проникає	kebocoran
взаємодію	interaksi
оману	oman
маямі	miami
плакат	poster
виставку	pameran
увійти	login
увійти	masuk
увійти	masukkan
увійти	enter
залишилось	sisa
залишилось	tersisa
плату	fee
плату	biaya
плату	biayanya
взяті	terlampir
ранок	pagi
ранок	morning
освітні	edukasi
освітні	mendidik
освітні	pendidikan
аллен	allen
презентації	presentasi
презентації	presentasi
спеціальностей	spesialisasi
отруєння	keracunan
вайт	white
вайт	putih
вайт	whyte
гвардія	pengawal
гвардія	penjaga
гвардія	guard
овочі	sayuran
овочі	nabati
овочі	sayur
овочі	sayuran
овочі	sayur
неаполь	napoli
альє	allier
абсолютний	mutlak
абсолютний	absolut
абсолютний	absolute
ахмед	ahmed
стажування	magang
вимагати	klaim
вимагати	mengklaim
вимагати	membutuhkan
вимагати	memerlukan
вимагати	mengharuskan
пагорб	bukit
пагорб	hill
горіння	pembakaran
франциска	franziska
рейси	penerbangan
дром	drôme
бін	bean
бін	kacang
бін	buncis
корону	mahkota
корону	crown
росс	ross
реалізм	realisme
темна	dark
темна	gelap
темна	kegelapan
ернест	ernest
певне	spesifik
певне	tertentu
певне	khusus
петренко	petrenko
канзас	kansas
нбу	nbu
ринків	pasar
розробили	dikembangkan
розробили	mengembangkan
варіації	variasi
артиста	feat
майбутні	mendatang
подорожей	perjalanan
леві	lewi
леві	levi
леві	levy
консенсусу	konsensus
заповнення	padding
заповнення	isian
заповнення	mengisi
заповнення	mengisi
заповнення	isi
заповнення	isian
заповнення	fill
допоможе	membantu
загрожує	mengancam
умань	uman
кваліфікація	kualifikasi
лініями	baris
лініями	lines
лініями	garis
приріст	peningkatan
нікарагуа	nikaragua
відвідати	mengunjungi
відвідати	berkunjung
митець	artis
митець	seniman
алея	mall
алея	mal
алея	gang
алея	alley
змінної	variable
змінної	variabel
початковій	sd
космонавт	astronot
вогні	beacon
вогні	lampu
вогні	lights
обладнанням	hardware
потенційно	berpotensi
веслування	mendayung
заколот	pemberontakan
напій	minuman
напій	minumlah
напій	minum
сумніву	meragukan
сумніву	keraguan
сумніву	ragukan
сумніву	ragu
далекий	far
далекий	jauh
александер	alexander
мінор	kecil
мінор	minor
колегія	pemilu
колегія	collegium
кілометри	kilometer
кілометри	kilometer
біхор	bihor
оплати	pembayaran
джонатан	jonathan
конкакаф	concacaf
зруйнували	hancur
безвісти	mia
ном	nyam
ном	nom
товар	product
товар	produk
товар	dagangan
товар	merchandise
товар	barang
невже	sungguh
виділив	dialokasikan
гострі	sharp
гострі	tajam
сплави	paduan
сплави	paduan
франсіско	francisco
режисерів	fortnight
видала	diterbitkan
видала	dikeluarkan
забрали	took
оае	uae
оае	uea
конкуренції	bersaing
конкуренції	kompetitif
повідомила	memperingatkan
повідомила	diperingatkan
відповідали	cocok
відповідали	dicocokkan
проїзд	ride
проїзд	tumpangan
проїзд	penghindaran
рококо	rokoko
хотіла	buronan
хотіла	diinginkan
хотіла	dicari
хотіла	wanted
математична	matematis
математична	matematika
математична	matematika
факто	facto
живим	hidup
живим	alive
бабуся	nenek
бабуся	nenek
бабуся	grandma
навчальна	edukasi
навчальна	mendidik
навчальна	pendidikan
сигізмунд	sigismund
кішки	cats
кішки	kucing
кішки	calico
катастрофа	bencana
катастрофа	musibah
катастрофа	bencana
катастрофа	malapetaka
ідеологія	ideologi
тренто	trento
різноманітність	keragaman
різноманітність	keanekaragaman
різноманітність	keberagaman
різноманітність	variety
різноманітність	keberagaman
різноманітність	varietas
різноманітність	variasi
тонкий	halus
тонкий	tipis
тонкий	kurus
компетенції	yuridiksi
компетенції	yurisdiksi
христина	christina
христина	krystyna
христина	christine
крісті	kristi
крісті	christie
крісті	christy
анти	anti
мадам	madame
бал	bal
бал	bola
бал	ball
ралі	rally
ралі	reli
темп	pijakan
темп	tempo
дружині	isteri
дружині	istrinya
дружині	istri
дружині	wife
павел	pawel
павел	paweł
павел	pavel
вероніки	berenices
переїхали	dipindahkan
бізнесмен	pebisnis
бізнесмен	pengusaha
верде	verde
підкорення	penaklukan
підкорення	menaklukan
підкорення	taklukkan
підкорення	menaklukkan
підкорення	pengiriman
підкорення	pengajuan
підкорення	penyerahan
заєць	hare
заєць	kelinci
цвіте	bloom
цвіте	mekar
акцент	logat
акцент	aksen
жертва	kurban
жертва	pengorbanan
жертва	pengorbanannya
жертва	korban
ланцюга	amok
туркменістану	turkmenistan
анімаційний	animasi
надруковано	dicetak
назовні	keluar
назовні	out
фехтування	anggar
креслення	plot
креслення	alur
креслення	makar
креслення	ploter
креслення	merencanakan
креслення	gambar
креслення	menggambar
сорт	kultivar
складчастість	orogeny
японці	jepang
японці	japanese
ініціатор	inisiator
націоналізм	nasionalisme
лівану	libanon
лівану	lebanon
моніторинг	pemantauan
моніторинг	monitoring
моніторинг	memonitor
моніторинг	memantau
ізоляції	isolasi
ангел	bidadari
ангел	malaikat
ангел	angel
юнайтед	bersatu
успішний	sukses
успішний	berhasil
клітинах	janin
прокурор	jaksa
кроків	langkah
данте	dante
снаряд	amunisinya
снаряд	amunisi
снаряд	proyektil
біблія	bible
біблія	alkitab
поттер	potter
гамільтон	hamilton
масиві	array
масиві	larik
вали	poros
старіння	penuaan
старіння	penuaan
обговорювати	membahas
обговорювати	bahas
обговорювати	diskusikan
обговорювати	berdiskusi
подавати	sajikan
подавати	melayani
подавати	layani
подавати	pancarkan
юань	yuan
ресурсу	sumberdaya
рейс	reyes
рейс	flight
рейс	penerbangan
рейс	reis
вимога	kewajiban
вбиті	dibantai
круглий	ronde
круглий	bulat
круглий	round
круглий	melingkar
оснащені	memadai
знайомство	bertemu
знайомство	meet
знайомство	temui
киргизстану	kirgizstan
ніколя	nicolas
типова	default
типова	baku
типова	bawaan
типова	standar
типова	khas
типова	tipikal
дракон	dragon
дракон	naga
звірі	binatang
звірі	hewan
звірі	animals
звірі	binatang
просив	ditanyakan
просив	ditanya
просив	bertanya
ногу	stride
ногу	kaki
ногу	tungkai
ногу	leg
фінська	finlandia
сек	detik
сек	detik
сек	sec
колін	colleen
колін	collin
колін	colin
пляж	beach
пляж	pantai
батальйони	batalyon
базова	dasar
базова	pangkalan
базова	base
базова	markas
базова	basis
заплановано	terjadwal
заплановано	dijadwalkan
заплановано	merencanakan
заплановано	terencana
заплановано	direncanakan
резонанс	resonansi
перешкоди	hambatan
перешкоди	rintangan
відомому	dihadapkan
яскраві	terang
яскраві	bright
яскраві	cerah
кімнат	ruangan
кімнат	kamar
кімнат	forum
кук	masak
кук	cook
кук	memasak
кук	kuk
черги	antrian
черги	antri
черги	antrean
розрахунки	kalkulasi
розрахунки	perhitungan
розрахунки	penghitungan
розрахунки	komputasi
розрахунки	berderak
розрахунки	perhitungan
розрахунки	kalkulasi
народами	suku
канадська	kanada
канадська	canadian
каное	kano
каное	sampan
ньюкасл	newcastle
домашня	prt
домашня	domestik
піт	pete
піт	keringat
піт	piet
канцлер	kanselir
даллас	dallas
антоніна	antonina
оболонка	penahanan
оболонка	tempurung
оболонка	cangkang
оболонка	shell
оболонка	kerang
оболонка	antarmuka
оболонка	kulit
оболонка	skin
розмовляють	berbicara
розмовляють	bicaralah
розмовляють	bicara
мусить	harus
мусить	mesti
мусить	keharusan
мусить	must
рекламу	iklan
рекламу	komersial
кароль	karol
кароль	carole
дзвони	lonceng
дзвони	bells
ардеш	ardèche
ємність	kapasitansi
телескопа	teleskop
готова	ready
готова	siap
скрипка	violin
скрипка	biola
складати	angkat
складати	naikkan
складати	galang
волков	volkov
перевели	dipindahkan
перевели	ditransfer
бот	bot
ключа	token
тех	tek
тех	tech
тех	teknologi
мінімальна	minimum
мінімальна	minimal
мінімальна	minimal
мінімальна	minim
боєць	petarung
боєць	fighter
боєць	tempur
викладати	mengajarkan
викладати	mengajari
викладати	mengajar
викладати	pengajaran
есперанто	esperanto
пейдж	paige
пейдж	page
пейдж	halaman
юність	pemuda
джеффрі	geoffrey
джеффрі	jeffrey
втрату	kerugian
втрату	kehilangan
втрату	rugi
сонячний	cerah
сонячний	sunny
сонячний	surya
сонячний	solar
протоколи	protokol
виді	spesies
виді	species
гонок	balapan
гонок	ras
налагодження	debug
налагодження	tuning
ціла	integer
ціла	keseluruhan
ціла	whole
ціла	utuh
єрусалим	yerusalem
єрусалим	jerusalem
єрусалим	jambu
приїхали	tiba
стамбулі	istanbul
залізна	besi
залізна	iron
денний	siang
бернард	bernard
ногами	feet
ногами	kaki
нормальний	biasa
нормальний	normal
почуттів	sentimen
відмінностей	perbedaan
відмінностей	perbedaannya
вибачте	maaf
пацієнта	sabar
пацієнта	pasien
атлантичний	atlantic
атлантичний	atlantik
нестор	nestor
нестор	néstor
сера	sera
коліна	lutut
береза	beech
береза	betula
береза	birch
судан	sudan
картер	carter
ніка	nika
ніка	nike
базар	bazar
базар	bazar
базар	bazaar
грам	gram
палаццо	palazzo
лілія	lily
водоростей	pariwisata
гасло	slogan
вантажу	payload
вантажу	muatan
квартет	kuartet
гуго	hugo
гуго	hugh
піраміда	pyramid
піраміда	piramida
скарб	harta
скарб	treasure
незначна	kecil
незначна	minor
грузинський	iberia
щелепи	jaws
щелепи	rahang
щелепи	rahang
дуги	arcs
саймон	simon
григор	gregor
горж	gorges
юстон	euston
морозов	morozov
кенії	kenya
ваза	vas
маска	masker
маска	mask
маска	topeng
севр	sèvre
недолік	diselesaikan
недолік	terselesaikan
недолік	terpecahkan
кілець	hoops
зазначені	dispesifikasikan
зазначені	ditentukan
зазначені	dinyatakan
режими	moda
режими	mode
прихильник	fan
прихильник	penggemar
прихильник	kipas
морган	morgan
рівномірно	merata
бота	botha
маркс	marx
відокремлення	pemisahan
відокремлення	berpisah
профспілки	perserikatan
терористи	teroris
бельгійський	belgia
зуміли	dikelola
імператорський	imperial
мігель	miguel
домінік	dominic
домінік	dominique
домінік	dominik
пабло	pablo
точна	akurat
точна	persis
