인피니티	nieskończoność
일시적	tymczasowy
일시적	tymczasowo
일시적	tymczasowa
일시적	tymczasowe
일시적	czasowe
맥도널드	mcdonald
맥도널드	macdonald
마늘	czosnek
마늘	czosnku
절벽	klify
절벽	urwiska
절벽	urwiska
절벽	cliff
유머	humoru
유머	humor
유머	humoru
유머	humor
박쥐	kij
박쥐	bat
박쥐	nietoperz
박쥐	nietoperze
박쥐	kije
올림푸스	olimp
빙하	lodowce
푸앵카레	poincaré
듀엣	duet
스타킹	pończochy
스타킹	rajstopy
스타킹	pończochy
발광	świetliste
콤플렉스	złożone
콤플렉스	złożona
콤플렉스	złożony
콤플렉스	kompleks
콤플렉스	skomplikowane
빈곤	bieda
빈곤	biedy
빈곤	ubóstwa
빈곤	ubóstwo
럭셔리	luksus
럭셔리	luksusowy
럭셔리	luksusu
럭셔리	luksusowe
보츠와나	botswanie
물결	fala
물결	fali
물결	fale
스트레이트	prosto
이탈리아인	włosi
이탈리아인	włochów
이탈리아인	włoska
이탈리아인	włochy
이탈리아인	włoski
이탈리아인	włoch
이탈리아인	włoskie
생태계	ekosystemu
생태계	ekosystemy
생태계	ekosystemów
듀티	obowiązek
듀티	obowiązki
듀티	cło
홀리	holly
로체스터	rochester
무작위	przypadkowość
무작위	przypadkowe
무작위	przypadkowa
무작위	przypadkowy
무작위	losowo
무작위	losowe
발렌타인	walentynki
발렌타인	walentynki
발렌타인	valentine
처칠	churchill
랜스	lance
보손	bozony
엑셀	excel
서스펜션	zawiesina
서스펜션	zawieszenie
서스펜션	zawiesiny
서스펜션	zawieszenia
투자가	inwestora
투자가	inwestorzy
투자가	inwestor
스킨	skóry
스킨	skórę
스킨	skóra
니노미야	ninomiya
지배자	dominujące
지배자	dominującej
지배자	dominująca
지배자	dominującą
지배자	dominujący
헬레나	helena
헬레나	heleny
이사벨라	izabela
이사벨라	isabella
각도	kąt
각도	kąta
도망자	zbiega
도망자	zbieg
도망자	ścigany
파이트	bójki
파이트	walki
파이트	walk
토네이도	tornado
습지	bagna
습지	bagno
습지	marsh
습지	mokradeł
습지	podmokłych
열쇠	klucze
열쇠	klawisze
봄바디어	bombardier
아들들	synowie
아들들	synów
구두	buty
구두	buta
구두	but
시리얼	serial
시리얼	seryjny
시리얼	seryjne
시리얼	zboża
시리얼	zbóż
시리얼	zboża
시리얼	zbóż
시리얼	płatki
예언	przepowiednie
예언	prorocy
예언	proroków
예언	proroctwo
예언	przepowiednia
점화	zapłon
점화	zapłonu
프레스	prasa
프레스	prasie
프레스	naciśnij
프레스	prasy
마스터스	mistrzowie
마스터스	masters
마스터스	mistrz
마스터스	mistrzu
토양	glebie
토양	gleba
토양	gleby
토양	ziemia
레이첼	rachel
레이첼	rachael
아론	aaron
아론	aarona
아론	aron
신념	wierze
신념	faith
신념	wiara
신념	wiary
신념	wiarę
신념	przekonania
신념	wierzenia
신념	wiara
신념	wierzenia
얼티밋	ostateczna
얼티밋	ostateczne
얼티밋	ultimate
얼티밋	ostateczny
변조	modulacji
플라즈마	osoczu
플라즈마	osocza
플라즈마	plazmy
복음	ewangelii
복음	gospel
복음	przewodnictwo
복음	wytyczne
우표	znaczek
우표	pieczęć
우표	znaczki
조앤	joan
조앤	joanna
일본항공	jal
히사시	hisashi
이온화	jonizacji
오리온자리	orion
소수점	dziesiętny
소수점	dziesiętnych
타악기	perkusja
썬더	grom
썬더	piorun
썬더	grzmot
마샬	marshall
마샬	marszałek
마샬	marshalla
라이징	rośnie
셰이크	szejk
셰이크	szejk
아이카와	aikawa
창문	okna
창문	window
창문	okienko
창문	okno
댄싱	tańczy
댄싱	taniec
댄싱	tańce
저수지	zbiorniki
저수지	zbiorników
저수지	zbiornik
슈가	cukrem
슈가	sugar
슈가	cukru
슈가	cukier
관리하기	zarządzanie
관리하기	zarządzać
불쾌한	nieprzyjemne
불쾌한	nieprzyjemna
불쾌한	nieprzyjemny
불쾌한	niemiłe
버뮤다	bermudy
피사	pisa
체스터	chester
리오넬	lionela
리오넬	lionel
판도라	pandora
인터럽트	przerywa
인터럽트	przerwanie
인터럽트	przerywa
인터럽트	przerwania
매스	mass
매스	masie
매스	masy
매스	masa
매스	msza
인디애나폴리스	indianapolis
주님	panie
마돈나	madonna
마돈나	madonny
반영	odzwierciedlają
반영	odbicie
반영	odbicia
반영	refleksji
미화	usd
인플루엔자	grypa
인플루엔자	grypy
인플루엔자	grypę
인플루엔자	grypa
인플루엔자	grypę
자바스크립트	javascript
마르티네스	martinez
전시관	wystawę
전시관	targi
전시관	wystawa
전시관	wystawy
콜롬보	colombo
암살자	zabójców
암살자	mordercy
암살자	zabójcy
암살자	morderca
암살자	zabójcy
암살자	zabójca
알랭	alain
코스모스	kosmos
코스모스	kosmosu
더럼	durham
세타	theta
시아파	shia
요시노리	yoshinori
궁궐	pałac
궁궐	pałacu
궁궐	palace
미묘한	subtelne
미묘한	subtelny
퓨전	fuzja
퓨전	fusion
캄차카	kamczatka
랭커스터	lancaster
일하기	pracujący
일하기	pracujemy
프레이저	fraser
마커스	marek
마커스	markus
마커스	marcusa
마커스	marcus
슈테판	stefana
슈테판	stefan
슈테판	stefanie
슈테판	stephan
아나키즘	anarchizm
사보이	savoy
애비뉴	aleja
애비뉴	avenue
다운타운	centrum
입법부	legislatura
기쁨	radość
기쁨	radości
기쁨	joy
기쁨	zachwyca
기쁨	przyjemności
오자키	ozaki
클러스터	grupowania
클러스터	klaster
클러스터	klastrów
핼리팩스	halifax
첸나이	chennai
프록시	proxy
프록시	pełnomocnik
프록시	proxy
프록시	pośrednik
바스	wanna
바스	kąpiel
바스	łazienka
핵분열	rozszczepienia
인피니트	nieskończona
인피니트	nieskończenie
인피니트	nieskończone
인피니트	nieskończoność
인피니트	nieskończonej
아무나	ktokolwiek
아무나	każdy
스텔라	stella
릴리즈	zwolnienie
릴리즈	uwolnienie
릴리즈	wydania
릴리즈	uwalnia
제라드	gerrard
제라드	gerard
모금	zbiórka
모금	funduszy
아바스	abbas
궁수자리	strzelec
궁수자리	strzelca
클레오파트라	kleopatra
시편	psalm
시편	psalm
시편	psalmy
잉카	inków
카라카스	caracas
도도	stopnie
도도	stopni
서식	formatowanie
산토스	santos
크라쿠프	kraków
산책	spacer
산책	chodzić
산책	walk
플라잉	latające
플라잉	pływające
플라잉	latający
플라잉	latanie
추첨	remis
추첨	losowanie
추첨	rysować
추첨	wyciągnąć
추첨	czerpania
제롬	jerome
패트리어트	patriota
미학	estetyka
미학	estetycznej
물품	towarów
물품	towary
물품	towar
그리기	remis
그리기	losowanie
그리기	rysować
그리기	wyciągnąć
그리기	rysunek
그리기	losowanie
헤라클레스	herkulesa
헤라클레스	herkules
헤라클레스	heracles
쥐라기	jurajskiego
용품	dostawy
용품	zaopatrzenie
용품	zapasy
콘스탄티노스	constantine
서포터	kibic
하코네	hakone
마술	czary
마술	magiczne
마술	czary
마술	magic
마술	magii
마술	magia
부담	ciężar
부담	obciążenie
부담	obciążenia
부담	brzemię
각색	dostosowania
각색	adaptacji
폭력적인	gwałtowne
폭력적인	przemoc
폭력적인	przemocy
폭력적인	brutalny
폭력적인	gwałtowny
그리니치	greenwich
매운	ostre
매운	ostra
바리톤	baryton
허락	zezwolenie
허락	pozwolenie
네덜란드인	niderlandy
네덜란드인	holandii
네덜란드인	holandia
네덜란드인	holender
네덜란드인	dutch
네덜란드인	holenderskie
네덜란드인	holenderski
본드	obligacji
본드	więź
본드	wiązanie
본드	bond
섹터	sektor
섹터	branża
섹터	sektory
섹터	sektory
우주인	astronauta
우주인	astronauci
장벽	barier
장벽	bariery
장벽	przeszkody
장벽	bariera
장벽	bariery
비와	biwa
강조	wyróżnienie
강조	podkreślić
강조	podkreślenie
강조	wyróżnić
강조	podkreślenie
강조	nacisk
강조	podkreślenie
강조	podkreślając
강조	natężenie
강조	intensywności
강조	intensywność
리브	liv
리브	reeve
탐구	dochodzeń
탐구	śledztwa
탐구	dochodzenia
탈선	wykoleił
탈선	wykolejenia
트라이스타	tristar
포춘	fortuna
포춘	fortunę
포춘	fortuny
수염	brodaty
수염	brody
수염	brodę
수염	broda
미쳐	szalona
미쳐	szalone
미쳐	szaleństwo
미쳐	wariatka
미쳐	wariat
미쳐	szalony
트리오	trio
카네코	kaneko
본질	istota
리젠시	regency
돼지고기	wieprzowe
돼지고기	wieprzowiny
돼지고기	wieprzowina
까다로운	podstępny
욕망	pragnienie
욕망	pożądanie
욕망	pragnienia
욕망	pożądania
욕망	pożądanie
욕망	żądza
욕망	pożądania
욕망	pragnienia
욕망	pragnień
매뉴얼	ręczne
매뉴얼	instrukcja
매뉴얼	ręczna
매뉴얼	podręcznik
챌린저	challenger
킹덤	królestwie
킹덤	królestwa
킹덤	królestwo
카노	kano
안전성	bezpieczeństwa
안전성	bezpieczeństwo
우산	parasol
예매	rezerwacja
예매	rezerwacji
삼각	trójkątne
보두앵	baldwin
남방	południowa
남방	południowej
남방	southern
남방	południowe
서커스	cyrk
서커스	cyrku
컴파일	kompilacji
컴파일	skompilowane
컴파일	kompilacji
컴파일	kompilacji
컴파일	kompilacja
이브라힘	ibrahim
볼링	kręgle
초과	przekracza
초과	przewyższa
초과	nadmiar
초과	nadwyżka
초과	przekroczył
초과	przekroczony
초과	przekroczenie
초과	przekroczona
초과	przekroczone
향수	zapachowych
향수	zapachy
향수	nostalgia
향수	perfumy
향수	aromat
향수	zapach
향수	perfum
향수	perfumy
브라질인	brazylijczycy
국민투표	referendum
페가수스자리	pegasus
가와구치	kawaguchi
서스펜스	niepewności
서스펜스	niepewność
셀틱	celtyckie
실무	praktyczne
실무	praktyczna
실무	praktyczny
수니파	sunnitów
케이타	keita
술집	puby
술집	pubie
술집	pub
이더넷	ethernet
포브스	forbes
돌고래	delfiny
돌고래	delfina
돌고래	delfinów
돌고래	delfinów
돌고래	delfiny
고소	oskarżenie
고소	oskarżenia
고소	sue
퍼시	percy
실비아	sylvia
실비아	sylwia
실비아	silvia
실비아	sylwia
에볼루션	ewolucja
에볼루션	ewolucję
에볼루션	ewolucji
올림피아	olympia
동행	towarzyszyć
비문	napis
지니	dżin
지니	ginny
귄터	günter
권장	zalecany
권장	zalecana
권장	zalecane
권장	polecane
부관	zastępca
부관	pośmiertne
부관	pośmiertnie
조슈아	joshua
우즈	lasu
우즈	lasy
우즈	lesie
우즈	woods
우즈	las
가이아	gaia
사카타	sakata
신탁	zaufanie
신탁	trust
엉덩이	dupa
엉덩이	hip
엉덩이	biodra
엉덩이	biodro
엉덩이	pośladki
엉덩이	biodra
빌뉴스	wilno
가르침	nauczanie
가르침	uczenie
가르침	nauczania
웍스	działa
웍스	prace
웍스	dziala
웍스	wok
가쓰라	katsura
마쓰우라	matsuura
셀프	cela
셀프	celi
가봉	gabon
칙령	edykt
셔먼	sherman
인테리어	wnętrze
인테리어	wnętrz
인테리어	wnętrza
인테리어	wewnętrzne
인테리어	wnętrz
인테리어	wnętrza
상어	rekiny
상어	rekinów
상어	rekiny
상어	rekina
상어	rekin
블룸	kwitną
블룸	bloom
근로자	pracowników
근로자	pracownicy
근로자	robotnicy
근로자	robotnik
근로자	pracownik
근로자	pracownika
응답	odpowiedz
응답	odpowiedzi
응답	odpowiedzi
응답	odpowiedz
응답	odpowiedź
응답	odpowiedz
응답	odpowiedź
응답	odpowiedź
응답	odpowiedzi
응답	reakcja
응답	reagowanie
대략적인	przybliżony
저널리즘	dziennikarstwo
조립	zmontowane
조립	montowane
텅스텐	wolframu
카불	kabulu
앵글로	anglo
로사리오	rosario
장점	korzyści
장점	zalet
장점	zalety
장점	przewaga
장점	korzyść
장점	przewagę
오렌지색	pomarańczowy
오렌지색	orange
오렌지색	pomarańczowe
오렌지색	pomarańczowa
내시	nash
검사관	inspektor
검사관	inspektorze
등대	latarni
제이콥	jacob
제이콥	jakuba
제이콥	jakub
차이콥스키	czajkowskiego
우디	woody
우디	chudy
던지기	rzucać
던지기	rzucanie
던지기	rzuć
던지기	rzut
디럭스	deluxe
디럭스	luksusowy
브롱크스	bronksie
상상	wyobraźnia
상상	wyobraźni
상상	wyobraźnię
상상	wymyślony
상상	wyobrazić
밀스	mills
카르타고	carthage
통계학	statystyka
통계학	statystyki
통계학	statystyczne
통계학	statystyczny
커넥션	znajomości
커넥션	powiązania
커넥션	połączenia
커넥션	związku
커넥션	podłączenie
커넥션	powiązanie
커넥션	połączenie
커넥션	połączenia
서프라이즈	zaskoczenie
서프라이즈	niespodzianka
픽션	fikcja
픽션	fiction
학업	akademickich
학업	akademickie
호화	luksusowy
호화	luksusowe
포츠담	poczdamie
혐오	zniesmaczony
혐오	nienawiści
혐오	nienawiść
혐오	nienawiści
혐오	nienawidzę
혐오	nienawiść
블라인드	ślepe
블라인드	niewidomy
블라인드	ślepy
블라인드	ślepa
등산	wspinaczka
등산	alpinizm
등산	wspinaczka
착용	załóż
착용	nosić
레베카	rebecca
레베카	rebeka
천장	sufitu
천장	suficie
천장	sufit
천장	pułap
페라리	ferrari
다면체	wielościan
슈트라우스	strauss
아우크스부르크	augsburg
하든	harden
옴니아	omnia
모리셔스	mauritius
신용카드	kredytu
신용카드	kredyt
신용카드	credit
달팽이	ślimaki
달팽이	ślimaków
달팽이	ślimak
달팽이	ślimak
달팽이	ślimaki
러닝	biegnie
러닝	biega
가상화	wirtualizacji
대리석	marble
대리석	marmuru
대리석	kulki
노르만	norman
노르만	normana
계란	jaja
계란	jaj
계란	jajka
계란	jajeczka
계란	jajko
계란	jajka
계란	jajo
렉스	rex
자비	mercy
자비	miłosierdzie
자비	litości
자비	łaski
핸드	rękę
핸드	dłoń
핸드	ręka
외모	pozory
외모	wygląd
외모	wystąpienie
보행자	pieszych
보행자	pieszych
실외	odkrytym
실외	odkryty
이르쿠츠크	irkucka
미네르바	minerva
당구	bilard
당구	bilard
노블	noble
노블	szlachetnych
노블	szlachetne
노블	szlachetna
노블	szlachetny
형제들	bracia
형제들	braci
행진곡	marzec
행진곡	marca
행진곡	marsz
사치코	sachiko
외로운	samotny
외로운	samotna
외로운	samotni
외로운	samotne
외로운	samotność
라벨	etykiety
라벨	etykieta
라벨	etykiety
라벨	etykiecie
라벨	oznakowanie
트레이시	tracy
팔이	ręka
팔이	ramię
프레스턴	preston
벽돌	cegieł
벽돌	cegły
벽돌	brick
벽돌	cegła
벽돌	cegły
라이	lai
파라나	parana
폴란드인	polacy
폴란드인	polonia
폴란드인	polaków
백금	platyny
하인	służący
하인	służąca
하인	sługa
미완성	niedokończony
미완성	niedokończone
캘린더	terminarz
캘린더	kalendarz
캘린더	kalendarza
캘린더	kalendarze
사이공	sajgonie
오타쿠	otaku
재규어	jaguary
재규어	jaguar
걷기	chodzenie
걷기	spacery
걷기	spaceru
걷기	spacer
걷기	spacery
걷기	chodził
걷기	szedł
걷기	spacer
걷기	chodzić
걷기	walk
카를스루에	karlsruhe
사바나	savannah
바지	spodnie
바지	majtki
바지	spodnie
라플라스	laplace
설득	przekonał
설득	perswazji
설득	przekonać
설득	przekonać
광업	wydobycie
광업	górnictwa
광업	kopalnia
페가수스	pegasus
부트	bagażnik
부트	buta
부트	boot
부트	but
애슬론	athlon
써니	słoneczna
써니	słoneczny
써니	słoneczne
타타르	tatar
니카라과의	nikaragui
아크라	akrze
어려움	trudności
어려움	trudność
어려움	trudności
어려움	trudna
어려움	trudny
어려움	trudne
껍질	powłoka
껍질	powłoki
껍질	shell
껍질	obrać
껍질	peel
오르기	wspinaczka
완화	zmniejszające
완화	złagodzenie
그리드	sieć
그리드	siatka
그리드	siatki
그리드	siatki
부록	dodatek
부록	wyrostek
부록	załącznik
부록	dodatku
클랜시	clancy
파이어니어	pioneer
탱고	tanga
탱고	tango
윌리스	willis
회귀	regresji
텐서	tensor
언리얼	nierealne
떠나기	zostaw
떠나기	odejście
떠나기	odchodzi
떠나기	wyjazd
떠나기	pozostawienie
떠나기	zostawiając
떠나기	opuszczenie
푸리에	fouriera
농도	stężenia
농도	stężenie
농도	stężeń
농도	stężenia
농도	koncentracja
농도	stężenie
농도	głębokość
농도	głębokości
코코	nosy
코코	nosie
코코	nosa
코코	nosek
코코	nos
코스타	costa
슬롯	slot
슬롯	gniazdo
슬롯	sloty
폴라	pauli
폴라	paula
다이오드	dioda
다이오드	diody
엘레나	elena
엘레나	eleny
샘플링	przykładowe
샘플링	próbka
샘플링	próbki
샘플링	próba
지평선	horyzoncie
지평선	horyzont
팬더	panda
팬더	pantera
튜브	rurki
튜브	rurka
튜브	rur
튜브	rurki
홍대	hong
원더	wonder
카트	wózek
카트	koszyk
카트	koszyka
레저	rozrywka
레저	wypoczynek
마르코프	markov
직위	położenie
직위	stanowisko
직위	pozycja
직위	stanowiska
직위	pozycje
비아	via
진흙	błota
진흙	błoto
진흙	błocie
브리타니아	brytania
브리타니아	britannia
쿼터	kwartał
쿼터	kwartale
추론	rozumowanie
헐리우드	hollywood
케리	kerry
모모	momo
적응	przystosowanie
적응	adaptacyjne
적응	dostosowanie
적응	dostosowania
적응	przystosowanie
레니	lenny
체이스	gonić
체이스	pogoń
체이스	pościg
체이스	chase
코뮌	gminy
인디아	indie
입원	hospitalizowany
흡연	palenie
흡연	palacz
복권	lotto
복권	loteria
복권	losowanie
복권	loterii
양키	yankee
로마노프	romanow
자율	autonomiczne
가이아나	gujana
섀도우	cieniu
섀도우	cienia
섀도우	shadow
섀도우	cień
피아트	fiat
블레이크	blake
이방인	nieznajomy
이방인	obcy
아드리안	adrian
프로포즈	oświadczyny
포르쉐	porsche
벤처	przedsięwzięcie
벤처	venture
부스	stoisko
부스	booth
대머리	łysy
대머리	łysy
마티아스	maciej
마티아스	matthias
호스팅	hosting
호스팅	organizowane
호스팅	gospodarzem
스탬프	znaczek
스탬프	pieczęć
스탬프	znaczki
베트남어	wietnamski
드러낸다	ujawnia
드러낸다	odkrywa
에메랄드	emerald
아프로	afro
색인	indeksowane
색인	indeks
색인	spis
색인	wskaźnik
색인	indeksu
색인	wskaźniki
색인	indeksy
파우스트	faust
테두리	granice
테두리	granicy
테두리	granica
테두리	granicę
하퍼	harper
카우보이	kowboja
카우보이	kowboj
카우보이	kowbojów
카우보이	kowboje
부탄	bhutan
포화	nasycenie
포화	nasyconych
로이스	reuss
로이스	royce
로이스	lois
목차	treść
목차	zawartości
목차	zawartość
오카	oka
서류	papiery
서류	gazety
국수	makaron
국수	kluski
결핵	gruźlica
결핵	gruźlicę
결핵	gruźlicy
불평등	nierówności
불평등	nierówne
비정규	niekonwencjonalne
남용	nadużycie
남용	nadużycia
남용	nadużycie
남용	nadużyć
남용	nadużywanie
화해	uzgodnienia
화해	pojednania
화해	uzgodnienie
화해	pojednanie
편집기	wydawca
편집기	redaktor
편집기	edytor
편집기	redaktorzy
편집기	wydawcy
줄무늬	paski
벅스	buck
벅스	robaki
벅스	błędy
벅스	owady
니컬러스	nicholas
니컬러스	mikołaj
베일	bale
베일	welon
베일	vale
무의미한	bezcelowe
사드	saad
사드	sad
퇴직	emeryturę
퇴직	emerytura
퇴직	emerytowany
포인터	wskaźnik
무지	niewiedza
무지	ignorancja
무지	niewiedzy
박격포	moździerz
포괄적	kompleksowa
포괄적	kompleksowy
포괄적	kompleksowe
자이	jiayi
재활	odwyk
재활	rehabilitację
재활	rehabilitacji
통증	ból
통증	bólu
통증	bóle
통증	cierpienie
마당	yard
마당	stocznia
마당	podwórko
플랫	mieszkanie
크로스오버	crossover
복합체	złożone
복합체	złożona
복합체	złożony
복합체	kompleks
복합체	skomplikowane
카누	kajaki
카누	kajakarstwo
만찬	kolacja
만찬	kolację
시그널	sygnał
볼셰비키	bolszewików
더그	douga
더그	doug
앵커리지	anchorage
앵커리지	mocowania
숨겨져	ukryty
숨겨져	ukryta
숨겨져	schowane
숨겨져	ukryte
깔끔하게	zadbany
찾아보기	przeglądanie
찾아보기	przeglądania
찾아보기	przeglądać
찾아보기	odkryć
찾아보기	odkrywanie
어디서나	wszędzie
어디서나	wszedzie
블레어	blair
니콜라우스	nicholas
니콜라우스	mikołaj
댓글	komentarz
댓글	komentować
댓글	komentowanie
댓글	skomentował
댓글	skomentowała
댓글	uwagi
댓글	komentarzy
댓글	komentarze
카렐리야	karelia
아래쪽	niższy
아래쪽	niżej
아래쪽	lower
아래쪽	niższa
아래쪽	dolna
아래쪽	niżej
아래쪽	poniżej
아래쪽	dół
아래쪽	dno
아래쪽	dnie
아래쪽	dole
아래쪽	dolna
수족관	akwarium
수족관	akwariach
편리하다	wygodnie
편리하다	wygodna
편리하다	wygodne
편리하다	wygodny
콜라	koksu
콜라	koks
콜라	koka
콜라	cola
콜라	cola
조달	zamówienia
조달	przetargi
미드	meade
미드	mead
리바운드	odbicia
리바운드	zbiórek
검출	wykrycie
검출	wykrywania
검출	wykrywanie
네티즌	internautów
손상된	uszkodzone
손상된	uszkodzona
손상된	uszkodzenie
손상된	uszkodzony
걷고	chodzenie
걷고	spacery
걷고	spaceru
걷고	spacer
범죄자	przestępcy
범죄자	przestępców
범죄자	kryminalne
범죄자	karnego
범죄자	przestępcy
범죄자	przestępca
범죄자	kryminalista
범죄자	przestępca
범죄자	sprawca
명성	sława
명성	sławę
명성	sławy
명성	reputacji
명성	reputację
명성	reputacja
입술	wargi
입술	usta
입술	lipa
입술	lip
입술	usta
마티	marty
섀넌	shannon
농부	rolników
농부	farmerzy
농부	rolnicy
농부	rolnik
농부	rolnika
농부	farmer
호위	eskorty
호위	eskortę
호위	eskorta
베니	benny
비선형	nieliniowych
응급	nagłe
응급	awaryjne
카즈오	kazuo
스무	dwadzieścia
실린더	cylinder
실린더	cylindra
우분투	ubuntu
리타	rity
리타	rita
샤이니	shah
샤이니	szach
샤이니	shinee
손해	strat
손해	straty
손해	zniszczenia
손해	uszkodzenie
손해	szkody
손해	uszkodzenia
버추얼	wirtualny
버추얼	wirtualna
버추얼	wirtualne
어시스트	asyst
어시스트	wspomaga
브람스	brahmsa
아이비	ivy
스플리트	podział
스플리트	podziel
스플리트	split
코니	connie
혈관	statki
혈관	naczynia
치프	szef
노스웨스턴	northwestern
에베레스트	everest
타원형	eliptyczne
마일스	miles
마일스	kilometrów
마일스	mile
마일스	kilometry
마일스	mil
디나르	dinar
리처드슨	richardson
마인드	umysłach
마인드	umysłów
마인드	umysły
노래방	karaoke
피드백	opinia
피드백	opinię
피드백	opinie
공지	zawiadomienia
공지	zauważa
공지	ogłoszenie
공지	zapowiedź
공지	zauważ
공지	zawiadomienie
공지	ogłoszenia
공지	zapowiedzi
공지	ogłoszeń
잠금	zamknij
잠금	zablokuj
잠금	zamek
잠금	zamykanie
잠금	blokowanie
바하마	bahamy
바하마	bahamach
설리번	sullivan
설리번	sullivana
훌리오	julio
루니	rooney
무례한	niegrzeczny
무례한	rude
무례한	niegrzeczne
매트	matt
매트	mat
매트	matta
매트	matte
매트	mat
매트	mat
매트	maty
항아리	jar
엘런	ellen
고마쓰	komatsu
온실	szklarni
온실	cieplarnianych
온실	szklarni
온실	szklarniach
우동	udon
지불	płacić
지불	płacenie
지불	płaci
지불	zapłacić
지불	płacą
지불	opłaca
지불	płaci
지불	wypłata
지불	zapłata
지불	płatności
지불	płatność
감지	wykrycie
감지	wykrywania
감지	wykrywanie
감지	wykryto
감지	wykryte
감지	wykrywa
감지	wykryć
네이션	narodu
네이션	naród
통역	tłumacz
통역	tłumacza
연습생	praktyce
연습생	trening
연습생	praktyki
연습생	ćwiczenia
연습생	praktyka
민병대	milicja
민병대	milicji
워프	warp
갈라	gala
갈라	gali
아브라함	ibrahim
아브라함	abraham
아브라함	abrahama
전갈자리	scorpio
전갈자리	skorpion
아리스토텔레스	arystoteles
체계적	systematyczny
체계적	systematycznie
체계적	systematyczne
크로니클	chronicle
코다마	kodama
가까워	bliżej
자격증	certyfikacja
자격증	certyfikacji
자격증	certyfikaty
자격증	certyfikat
자격증	zaświadczenie
자격증	kwalifikacje
자격증	kwalifikacji
자격증	certyfikat
자격증	kwalifikowanego
가정교사	guwernantka
루미	rumi
매리너	marynarz
매리너	mariner
남서	southwest
벤치	ławy
벤치	ławki
벤치	ławki
벤치	ławkę
벤치	ławce
스완	swan
스완	łabędź
흔적	ślad
흔적	szlak
흔적	ślady
흔적	śladu
흔적	ślad
흔적	ścieżki
흔적	szlaki
에드먼턴	edmonton
말라위	malawi
캐치	połów
캐치	złap
캐치	złapać
캐치	łap
비자	wizę
비자	wizy
비자	visa
비자	wiza
세르비아인	serbem
세르비아인	serbów
세르비아인	serbski
플루트	flet
넷스케이프	netscape
오늘도	dzisiaj
오늘도	today
오늘도	dziś
파서	parser
부모님	rodzicami
부모님	rodziców
부모님	rodzice
부모님	rodzic
부모님	rodzica
부모님	rodziców
부모님	rodzice
스위프트	swift
수류탄	granat
수류탄	granaty
수류탄	granatów
콜렉션	zbieranie
콜렉션	kolekcja
콜렉션	zbiór
콜렉션	kolekcji
단점	minusem
단점	wady
몬테레이	monterrey
펀자브	punjab
단락	akapitu
단락	ustęp
단락	paragraf
단락	akapit
단락	paragrafy
단락	akapity
단락	ustępy
하버	harbour
무제한	nieograniczony
무제한	nieograniczony
무제한	nieograniczone
숨김	ukryty
숨김	ukryta
숨김	schowane
숨김	ukryte
메사	mesa
메사	moja
매기	maggie
카세트	kasetę
카세트	kaseta
카세트	kasety
행복하게	szczęśliwie
귀도	guido
거품	pęcherzyki
거품	bańki
거품	piany
거품	pianki
거품	bańka
거품	bańki
랠리	rally
랠리	zlot
랠리	rajd
닫습니다	zamknij
닫습니다	blisko
닫습니다	zamyka
독립기념일	niezależność
독립기념일	niezależności
독립기념일	niepodległości
독립기념일	niepodległość
스캇	scotta
스캇	scott
배너	banner
의사당	kapitolu
의사당	capitol
억제	zahamowania
억제	zahamowanie
억제	hamowanie
억제	tłumienia
억제	inhibitory
억제	inhibitorem
방학	urlop
방학	wakacji
사우샘프턴	southampton
베네딕트	benedict
도달	osiągnięta
도달	osiągnięte
도달	osiągnął
도달	osiągnięto
도달	osiągnięty
도달	zasięg
도달	reach
도달	osiągnie
도달	sięga
도달	osiąga
가정부	służąca
가정부	gosposia
가정부	pokojówka
가정부	gospodyni
가정부	gosposia
라그나로크	ragnarok
플레어	rozbłysk
인덱스	indeksowane
인덱스	indeks
인덱스	spis
인덱스	wskaźnik
인덱스	indeksu
인덱스	wskaźniki
인덱스	indeksy
플라워	kwiat
플라워	kwiaty
플라워	kwiecie
플라워	kwiatek
아메드	ahmed
피어	peer
리비우	lwowie
리비우	lwów
멤버들	posłowie
멤버들	członkowie
멤버들	członkom
멤버들	członków
멤버들	członkami
말린스	marlins
위트레흐트	utrecht
비스마르크	bismarck
볼륨	objętości
볼륨	wielkość
볼륨	objętość
볼륨	pojemność
볼륨	objętości
파도	fal
파도	fale
파도	fala
파도	fali
파도	fale
엘프	elf
엘프	elfy
엘프	elfów
웬디	wendy
백조	łabędzie
백조	swan
백조	łabędź
심어	podłożył
스노우	śnieg
스노우	śnieżka
스노우	śniegu
라디에이터	chłodnicy
외출	wypad
거스	gus
거스	gusa
출판물	publikacja
출판물	publikacji
출판물	publikowanie
출판물	publikacje
출판물	publikacji
출판물	wydawnictwa
출판물	publikacje
타라	tara
타라	tary
마르코스	marcos
바빌론	babylon
바빌론	babilon
발목	kostce
발목	kostkę
발목	kostka
발목	kostki
발목	kostki
발목	kostek
중성미자	neutrino
베일리	bailey
새우	krewetki
새우	krewetek
새우	krewetki
새우	krewetek
새우	krewetki
새우	krewetek
다코타	dakota
에식스	essex
페니	grosz
페니	penny
페니	cent
혼돈	niejasności
혼돈	zamęt
혼돈	zamieszanie
혼돈	zakłopotanie
혼돈	chaosie
혼돈	chaosu
혼돈	chaos
레딩	redding
워렌	warren
브라보	bravo
브라보	brawo
볼프	wolf
볼프	wilka
볼프	wilk
하이라이트	zaznaczone
하이라이트	podkreślono
