dhe	dan
vazhdimisht	konsisten
roma	rome
roma	romawi
roma	roma
këngëtar	penyanyi
këngëtar	singer
kalaja	kastil
kalaja	istana
kalaja	castle
kalaja	benteng
kalaja	benteng
rilindja	renaisans
rilindja	renaissance
rilindja	rebirth
përpjekje	upaya
përpjekje	usaha
përpjekje	upaya
banuar	dihuni
detare	marinir
detare	marine
detare	laut
detare	kelautan
detare	naval
detare	maritime
detare	maritim
secili	setiap
secili	tiap
secili	each
kudo	kemanapun
mbështetur	didukung
gratë	wanita
gratë	perempuan
gratë	women
kulturor	kebudayaan
kulturor	budaya
sistemet	sistem
sistemet	systems
pierre	pierre
famshme	famous
famshme	terkenal
shtuar	menambahkan
shtuar	ditambahkan
kompania	perusahaan
kompania	company
kategoria	kategori
herët	early
herët	dini
herët	awal
vendim	keputusan
social	social
social	sosial
saktë	akurat
saktë	betulkan
gol	gol
gol	tujuan
gol	gawang
gol	sasaran
gol	goal
gol	gol
britanik	britania
britanik	british
përfunduar	diselesaikan
përfunduar	selesai
përfunduar	selesai
ben	ben
instituti	institute
instituti	institut
njëjtë	same
online	daring
online	online
shërbeu	dilayani
shërbeu	dihidangkan
shërbeu	disajikan
letër	koran
letër	makalah
letër	paper
letër	kertas
letër	surat
letër	huruf
letër	letter
problemet	masalah
formula	formula
formula	rumus
formula	rumus
njësia	satuan
njësia	unit
njësia	utilitas
energji	tenaga
energji	energi
energji	energy
rregullt	tertib
rregullt	biasa
rregullt	regular
rregullt	reguler
diskutimet	diskusi
diskutimet	diskusi
druri	kayu
druri	wood
druri	pohon
druri	tree
librat	pembukuan
librat	buku
spanjës	spanyol
kujdes	perhatian
kujdes	menonton
kujdes	watch
kujdes	tonton
mbuluar	tertutupi
mbuluar	ditutupi
mbuluar	tercakup
përfundimisht	akhirnya
përfundimisht	pasti
tema	topik
tema	theme
tema	temanya
tema	tema
kufizuar	limited
kufizuar	terbatas
kufizuar	dibatasi
kufizuar	terbatas
kufizuar	dibatasi
pavarësinë	merdeka
pavarësinë	kemerdekaan
pavarësinë	kemandirian
pavarësinë	independence
red	merah
red	red
tom	tom
rusia	rusia
rusia	russia
shkaktuar	memicu
shkaktuar	terpicu
shkaktuar	dipicu
shkaktuar	ditimbulkan
zezë	hitam
zezë	black
ftohtë	cold
ftohtë	kedinginan
ftohtë	dingin
kokë	head
kokë	kepala
emra	nama
emra	names
emra	mamang
bajram	bayram
bajram	bajram
muret	tembok
muret	dinding
zhvillohet	kembangkan
zhvillohet	mengembangkan
zhvillohet	berevolusi
armë	senjata
armë	weapon
armë	senjata
armë	senapan
armë	pistol
armë	gun
armë	senjata
armë	senapan
armë	guns
armë	senjata
teknike	teknis
formimin	membentuk
deti	laut
trupin	body
trupin	bodi
trupin	buh
trupin	tubuh
trupin	badan
sud	sud
katalonia	catalunya
lojtar	player
lojtar	pemain
lojtar	pemutar
seine	seine
shkuar	gone
problem	masalah
problem	problem
objekt	obyek
objekt	objek
brendshëm	interior
metal	logam
metal	metal
nis	mulai
nis	mulailah
nis	start
nis	meluncurkan
nis	peluncuran
nis	luncurkan
nis	nis
përfaqësues	perwakilan
përfaqësues	perwakilan
armatosur	dipersenjatai
armatosur	bersenjata
martuar	married
martuar	menikah
prishtina	prishtina
prishtina	pristina
zënë	sibuk
kan	cannes
kan	kan
studimi	kajian
studimi	belajar
studimi	studi
perandor	kaisar
familjet	keluarga
bregu	shore
bregu	pesisir
bregu	coast
termi	term
termi	istilah
maja	maya
maja	maja
maja	ragi
role	peran
programi	program
japoni	jepang
japoni	japan
britania	britania
britania	britania
britania	britannia
krijimi	pembuatan
krijimi	ciptaan
krijimi	penciptaan
krijimi	kreasi
sipërme	upper
sipërme	atas
india	india
fiton	menang
kuvendin	biara
roli	peran
roli	peranan
element	barang
element	butir
element	item
google	google
rrethuar	dikelilingi
rrethuar	terkepung
rrethuar	mengepung
rrethuar	dikepung
rrethuar	terkepung
qindra	seratus
qindra	hundred
qindra	ratus
qindra	ratusan
dritë	cahaya
dritë	lampu
dritë	light
dritë	terang
dritë	ringan
nëntë	sembilan
nëntë	nine
nëntë	kesembilan
nëntë	ninth
llojet	jenis
llojet	tipe
rexhep	rexhep
rexhep	recep
thomas	thomas
vendoset	berlokasi
vendoset	bertempat
vendoset	terletak
vendoset	disebarkan
vendoset	dikerahkan
vendoset	menyebarkan
letrar	sastra
max	max
max	maks
max	maksimal
sportive	olahraga
sportive	sports
egër	wild
egër	liar
egër	savage
egër	buas
egër	biadab
egër	sengit
egër	galak
fushat	bidang
fushat	fields
fushat	ruas
fushat	kolom
mbrojtje	pembela
mbrojtje	pertahanan
mbrojtje	defense
mbrojtje	pembela
mbrojtje	pertahanan
mbrojtje	perlindungan
mbrojtje	proteksi
faza	fase
faza	tahapan
faza	bertahap
faza	phased
faza	pentas
faza	tahap
faza	panggung
faza	stage
gjithsej	total
drejtues	setir
drejtues	kemudi
manchester	manchester
has	muka
has	wajah
has	faces
shprehje	expresi
shprehje	ekspresi
princ	pangeran
princ	prince
baza	base
baza	basis
baza	dasar
baza	pangkalan
baza	base
baza	markas
baza	basis
ndonëse	meskipun
ndonëse	walaupun
ndonëse	though
ndonëse	meskipun
ndonëse	walaupun
ndonëse	meski
ndonëse	walau
normale	biasa
normale	normal
shpirtërore	spiritual
shpirtërore	rohani
shërbyer	dilayani
shërbyer	dihidangkan
shërbyer	disajikan
park	park
park	taman
shah	shah
shah	syah
shah	catur
shah	chess
valign	valign
festa	party
festa	berpesta
festa	partai
festa	pesta
festa	pihak
festa	libur
festa	holiday
festa	liburan
gjuhët	bahasa
gjuhët	lidah
naim	naim
organizimin	mengorganisir
politikë	polis
politikë	kebijakan
politikë	politik
mësimet	pelajaran
mësimet	ajarannya
mësimet	ajaran
mundi	beat
mundi	mengalahkan
mundi	kalahkan
mundi	mengalahkan
mundi	terkalahkan
mundi	kalah
mundi	dikalahkan
teoria	teori
psh	suka
psh	sukai
psh	seperti
psh	like
hershëm	early
hershëm	dini
hershëm	awal
autorit	copyright
mbaroi	selesai
term	term
term	istilah
hyrje	akses
hyrje	entri
hyrje	masukan
hyrje	entry
hyrje	login
hyrje	masuk
sri	sri
detyra	duty
detyra	kewajiban
detyra	tugas
detyra	penetapan
detyra	penugasan
detyra	penetapan
detyra	penugasan
detyra	tugas
gjendja	status
shkenca	ilmu
shkenca	sains
end	akhiri
end	end
end	akhir
ballkanit	balkan
muhammad	muhammad
trup	body
trup	bodi
trup	buh
trup	tubuh
trup	badan
lojë	permainan
lojë	game
barabartë	sama
barabartë	setara
barabartë	sederajat
poet	penyair
poet	pujangga
finlandë	finlandia
kuptim	akal
kuptim	sense
kuptim	indera
bayern	bayern
ndryshon	mengubah
ndryshon	berubah
ndryshon	perubahan
ndryshon	mengubah
krijon	menciptakan
përballë	kebalikan
përballë	berlawanan
sali	sali
sëmundje	penyakit
sëmundje	penyakit
sëmundje	penyakit
sëmundje	penyakit
përdoruesit	pemakai
përdoruesit	pengguna
dega	cabang
dega	ranting
dega	branch
dega	dahan
projekti	project
projekti	proyek
projekti	projek
imam	imam
dëshmi	bukti
dëshmi	testimoni
dëshmi	kesaksian
dëshmi	buktinya
dëshmi	bukti
dëshmi	pembuktian
popull	rakyat
popull	orang
popull	people
popull	ummah
popull	bangsa
popull	nation
kryen	berkomitmen
australia	australia
rhône	rhône
sheh	seer
sheh	lihat
javë	week
javë	minggu
javë	minggu
alexander	alexander
prindërit	orangtua
ndryshimet	perubahan
ndryshimet	mengubah
mbretërore	regal
mbretërore	royal
org	org
henry	henry
donte	buronan
donte	diinginkan
donte	dicari
donte	wanted
gjithçka	everything
gjithçka	semuanya
gjithçka	segalanya
mijëra	ribuan
mijëra	beribu
energjia	tenaga
energjia	energi
energjia	energy
simbol	simbol
atdheut	homeland
atdheut	nusa
tempujt	candi
tempujt	kuil
lejuar	diizinkan
lejuar	diijinkan
lejuar	diperbolehkan
lejuar	diizinkan
lejuar	diijinkan
anët	pinggir
anët	tepi
anët	pinggiran
anët	sisi
shtesë	kelebihan
shtesë	ekstra
shtesë	tambahan
shtesë	extra
shtesë	tambahan
shtesë	supplement
shtesë	suplemen
shtesë	addendum
shtesë	tambahan
listë	daftar
listë	list
origjinal	asli
origjinal	original
europian	eropa
europian	european
kongresit	kongres
abdullah	abdullah
lejon	lets
rënë	fallen
rënë	jatuh
shënime	catatan
shënime	notes
shënime	clipboard
artist	artis
artist	seniman
vazhdueshme	constant
vazhdueshme	konstanta
vazhdueshme	konstan
vazhdueshme	berkelanjutan
vazhdueshme	kontinu
gjata	lama
gjata	panjang
gjata	long
muzikë	music
muzikë	musik
lidhjen	konektivitas
ide	gagasan
ide	ide
ide	gagasan
ide	ide
ide	idea
liri	kebebasan
liri	freedom
liri	peterpan
liri	kemerdekaan
shkrimet	tulisannya
shkrimet	log
vëllezërit	saudara
vëllezërit	bersaudara
vëllezërit	brothers
sekretar	sekretaris
sekretar	menteri
sekretar	sekertaris
final	final
shpellat	gua
përkatësisht	masing
rrugët	jalanan
rrugët	rute
agim	dawn
agim	fajar
agim	sunrise
varet	bergantung
varet	tergantung
est	est
windows	windows
windows	jendela
date	tanggal
date	tgl
tituj	gelar
tituj	titel
kongresi	kongres
elbasan	elbasan
jugor	southern
jugor	selatan
xiii	xiii
amerika	amerika
amerika	america
vdes	die
vdes	mati
vdes	sekarat
vdes	dying
vdes	die
vdes	dies
manastirit	vihara
manastirit	biara
pjesërisht	sebagian
pjesërisht	agak
pjesërisht	lumayan
pjesërisht	sebagian
kishë	kapel
kishë	chapel
kishë	gereja
kishë	church
model	model
metoda	metoda
metoda	method
metoda	metode
metoda	metoda
metoda	metode
kina	tiongkok
kina	china
kina	jatim
kina	cina
nxënës	pelajar
nxënës	santri
nxënës	mahasiswa
nxënës	murid
nxënës	siswa
nxënës	pupil
nxënës	pupil
nxënës	pelajar
nxënës	mahasiswa
nxënës	murid
nxënës	siswa
nxënës	student
nxënës	magang
interes	minat
çështjet	masalah
çështjet	isu
antonio	antonio
viii	viii
trupave	pasukan
trupave	pasukan
ministria	kementrian
ministria	pelayanan
ministria	kementerian
hapi	step
hapi	langkah
hapi	melangkah
shprehur	diungkapkan
mbahet	dipegang
mbahet	ditahan
mbahet	diadakan
mbahet	dipelihara
mbahet	dikelola
mbahet	dipertahankan
ndahen	dipisahkan
ndahen	dipisah
ndahen	berpisah
ndahen	terpisah
ndahen	pisahkan
ndahen	memisahkan
ndahen	dipisah
ndërtesa	building
ndërtesa	membangun
ndërtesa	bangunan
ndërtesa	gedung
ndërtesa	bangunan
ndërtesa	gedung
italisht	italia
muzeu	museum
muzeu	musium
klima	iklim
vlerësuar	dihargai
vlerësuar	disyukuri
christian	christian
christian	kristiani
christian	kristen
greqia	yunani
baba	baba
baba	ayah
baba	ayah
baba	bapa
baba	bapak
rumani	rumania
rumani	romania
mësuar	dipelajari
porta	gate
porta	gerbang
porta	porta
ushtri	tentara
ushtri	army
gazetar	jurnalis
gazetar	wartawan
gazetar	wartawan
gazetar	reporter
grupet	grup
grupet	kelompok
detyrën	duty
detyrën	kewajiban
krahasim	perbandingan
abu	abu
krahina	propinsi
krahina	provinsi
richard	richard
ndryshim	berubah
ndryshim	ganti
ndryshim	perubahan
ndryshim	mengubah
ndryshim	ubah
ndryshim	bedanya
ndryshim	perbedaan
vlen	layak
vlen	worth
ekonomi	economics
ekonomi	ekonomi
ekonomi	perekonomian
ekonomi	ekonomi
sytë	eyes
sytë	mata
rus	russian
rus	rusia
rus	rus
uçk	kla
kodër	bukit
kodër	hill
veprim	tindakan
veprim	aksi
ndaluar	terlarang
ndaluar	dilarang
ndaluar	banned
ndaluar	dilarang
pozita	posisi
shoqëria	society
shoqëria	masyarakat
shoqëria	persahabatan
shoqëria	pertemanan
master	master
master	guru
punimet	karya
punimet	bekerja
punimet	works
themelues	pendiri
themelues	founder
dobët	pingsan
dobët	redup
dobët	samar
dobët	lemah
lokal	local
lokal	lokal
moment	moment
moment	momen
direkt	direct
direkt	langsung
direkt	langsung
isa	isa
politika	politik
kryeqytet	capital
kryeqytet	ibukota
kryeqytet	modal
besim	faith
besim	iman
besim	keyakinan
besim	keimanan
besim	keyakinan
besim	percayai
besim	kepercayaan
besim	trust
besim	percaya
besim	kepercayaan
besim	keyakinan
besim	yakin
pushteti	tenaga
pushteti	kekuasaan
pushteti	kekuatan
pushteti	power
pushteti	daya
pop	pop
website	website
feja	agama
pastër	bersihkan
pastër	bersih
pastër	clean
pastër	murni
pastër	pure
stil	gaya
stil	style
stil	bergaya
but	boot
studio	studio
fazën	fase
islamike	islamic
islamike	islam
vëllai	bâ
vëllai	saudara
vëllai	brother
vëllai	kakak
serbë	serbia
armatosura	dipersenjatai
armatosura	bersenjata
verë	summer
verë	arak
verë	anggur
verë	wine
kuptohet	mengerti
kuptohet	dimengerti
kuptohet	dipahami
gjëra	things
gjëra	hal
gjëra	perkara
gjëra	hal
gjëra	barang
urbane	urban
urbane	perkotaan
erës	kincir
erës	angin
erës	wind
teksti	sms
teksti	teks
ligjore	hukum
ligjore	sah
ligjore	legal
përpjekjet	upaya
përpjekjet	upaya
personal	personal
personal	pribadi
ndarja	membagikan
ndarja	bagikan
ndarja	sharing
ndarja	berbagi
ndarja	partisi
ndarja	perpisahan
bregdetare	pesisir
kompani	perusahaan
kompani	company
kompani	perusahaan
tokësore	terestrial
tokësore	duniawi
ekonomia	economics
ekonomia	ekonomi
ekonomia	perekonomian
ekonomia	ekonomi
ari	ari
ari	beruang
ari	pikul
ari	bear
ari	emas
ari	gold
media	media
dyte	detik
dyte	kedua
dyte	second
dielli	mentari
dielli	matahari
dielli	sun
friedrich	friedrich
origjinale	asli
origjinale	genuine
origjinale	asli
origjinale	original
anije	kapal
anije	kapal
anije	ship
anije	kapal
anije	perahu
anije	boat
indi	india
shoqëri	perusahaan
shoqëri	company
shoqëri	society
shoqëri	masyarakat
gjak	blood
gjak	darah
egjipt	mesir
lule	bunganya
lule	bunga
lule	bunga
lule	flower
pyll	woods
pyll	hutan
pyll	hutan
pyll	forest
speciale	speciale
speciale	istimewa
speciale	spesial
speciale	special
speciale	khusus
carlos	carlos
makina	mesin
makina	car
makina	mobil
makina	cars
makina	mobil
përshkruar	dijelaskan
përshkruar	digambarkan
përshkruar	diterangkan
producent	produsen
producent	produser
përfaqëson	mewakili
gjatësia	panjang
përshtatshme	fitting
përshtatshme	pas
arabisht	arab
arabisht	arabic
berlin	berlin
kitarë	guitar
kitarë	gitar
përgatitur	mempersiapkan
përgatitur	prepare
përgatitur	siapkan
përgatitur	persiapkan
përgatitur	dipersiapkan
përgatitur	disiapkan
anti	anti
mbajt	dipegang
mbajt	ditahan
mbajt	diadakan
flasin	bicaralah
flasin	talk
flasin	bicara
flasin	berbicara
flasin	bicaralah
flasin	bicara
gur	batu
gur	stone
gur	batuan
gur	batu
gur	rock
special	istimewa
special	spesial
special	special
special	khusus
dendësia	kepadatan
vone	terlambat
vone	telat
vone	larut
figurë	gambar
figurë	image
figurë	citra
figurë	figure
figurë	figur
figurë	tokoh
figurë	sosok
përshkruan	menjabarkan
organet	organ
shokët	buddies
shokët	teman
shokët	friends
shokët	berteman
trajneri	pelatih
trajneri	coach
gjermanisht	german
gjermanisht	jerman
sërish	lagi
aftë	terampil
aftë	mampu
teatrin	theater
teatrin	teater
teatrin	bioskop
teatrin	theatre
teatrin	teater
teatrin	bioskop
marre	taken
marre	dibawa
marre	diambil
spanjolle	spanish
spanjolle	spanyol
american	american
american	amerika
moshë	usia
moshë	umur
hindu	hindu
air	udara
air	air
prapa	kembali
prapa	balik
prapa	mundur
prapa	back
prapa	belakang
prapa	rear
prapa	belakang
veprimet	tindakan
veprimet	aksi
kategorisë	kategori
japonia	jepang
japonia	japan
gjysmën	separuh
gjysmën	setengahnya
gjysmën	half
gjysmën	setengah
vendas	local
vendas	lokal
vendas	prt
vendas	domestik
vendas	native
beograd	belgrade
arkeologjik	arkeologi
arkeologjik	purbakala
grua	woman
grua	wanita
grua	perempuan
niveli	aras
niveli	level
niveli	tingkatan
niveli	tingkat
mysliman	muslim
klub	club
klub	klub
përmbledhje	rangkuman
përmbledhje	ringkasan
përmbajtja	isi
përmbajtja	konten
përmbajtja	isi
çlirimtare	pembebasan
qytetare	sipil
qytetare	kewarganegaraan
qytetare	civic
qytetare	warga
qytetare	citizen
tradita	tradisi
tradita	tradisi
della	della
panjohur	bruk
copa	potongan
copa	kepingan
copa	keping
copa	potong
elementet	unsur
elementet	elemen
elementet	elemental
giovanni	giovanni
lëshuar	diterbitkan
lëshuar	dikeluarkan
lëshuar	dilepaskan
lëshuar	dirilis
mesëm	medium
mesëm	sedang
mesëm	menengah
dukshëm	kelihatan
dukshëm	nampak
dukshëm	terlihat
dukshëm	tampak
das	das
official	official
official	resmi
dashuria	rpp
dashuria	love
dashuria	cintai
dashuria	cinta
shfaqur	ditampilkan
shfaqur	diperlihatkan
shfaqur	ditunjukkan
shfaqur	ditampilkan
akademia	akademi
akademia	academy
free	bebas
free	gratis
free	free
nacional	nacional
det	laut
zvicër	swiss
tash	sekarang
tash	now
tash	kini
juaj	your
dikush	seseorang
dikush	someone
dikush	seseorang
dikush	somebody
piktura	melukis
piktura	lukisan
piktura	lukisan
verior	utara
verior	northern
tërësisht	menyeluruh
tërësisht	teliti
tërësisht	seutuhnya
tërësisht	sepenuhnya
mbajnë	carry
shoqatës	asosiasi
shoqatës	perhimpunan
shoqatës	association
studiuar	dipelajari
studiuar	belajar
ngjashëm	serupa
ngjashëm	mirip
mbushur	kekenyangan
mbushur	terisi
mbushur	dimuat
mbushur	sarat
mbushur	terisi
mbushur	diisi
banka	banks
banka	bank
banka	bank
marrëdhënie	hubungan
plan	rencana
plan	plan
plan	rencanakan
duhen	membutuhkan
duhen	perlukan
duhen	perlu
duhen	kebutuhan
duhen	need
duhen	butuh
dyshim	meragukan
dyshim	keraguan
dyshim	ragukan
dyshim	ragu
sllave	slavia
shenjë	tanda
shenjë	tandatangani
shenjë	menandatangani
bashkim	union
bashkim	uni
bashkim	serikat
bashkim	reuni
thatë	dry
thatë	mengeringkan
thatë	kering
thatë	keringkan
artin	seni
artin	art
artin	kesenian
nderi	kehormatan
nderi	kehormatan
nderi	honor
vaj	oli
vaj	oil
vaj	minyak
ndersa	sambil
ndersa	sementara
ndersa	selagi
rinisë	pemuda
milan	milan
dhoma	ruangan
dhoma	kamar
dhoma	forum
dhoma	ruang
dhoma	ruangan
dhoma	kamar
dhoma	forum
dhoma	room
datë	tanggal
datë	tgl
kish	kish
artikujt	artikel
gjeneral	umum
gjeneral	jendral
gjeneral	jenderal
show	tunjukkan
show	show
show	tampilkan
show	perlihatkan
show	pertunjukan
institucionet	institusi
institucionet	lembaga
kufijtë	perbatasan
kufijtë	margin
kufijtë	marjin
doktor	doc
doktor	mbah
doktor	dok
doktor	doktor
doktor	dokter
doktor	doctor
personi	person
personi	orang
mëparshme	sebelumnya
ligj	hukum
ligj	law
futur	diperkenalkan
futur	memperkenalkan
futur	dikenalkan
futur	disisipkan
futur	dimasukkan
futur	dimasukan
futur	menyisipkan
futur	ditanamkan
prodhim	memproduksi
prodhim	output
prodhim	keluaran
prodhim	product
prodhim	produk
prodhim	production
prodhim	produksi
prodhim	manufaktur
prodhim	pabrikasi
gjerësisht	ekstensif
çmime	harga
çmime	penghargaan
çmime	hadiah
varg	rentang
varg	kisaran
varg	range
varg	jangkauan
varg	varg
varg	untaian
varg	string
line	line
line	baris
line	garis
sekretari	sekretaris
sekretari	menteri
sekretari	sekertaris
fort	ketat
fort	susah
fort	hard
fort	keras
fort	tegar
fort	strong
fort	kuat
fort	benteng
fort	fort
shoqëruar	ditemani
shoqëruar	didampingi
shoqëruar	disertai
shoqëruar	diiringi
shoqëruar	dikawal
valle	dance
valle	dansa
valle	tari
valle	menari
valle	tarian
industriale	industri
industriale	industrial
mëparshëm	sebelumnya
piktor	pelukis
stili	gaya
stili	style
stili	bergaya
ndikuar	terpengaruh
ndikuar	memengaruhi
ndikuar	dipengaruhi
ndikuar	terdampak
filmat	films
filmat	film
filmat	movies
filmat	bioskop
filmat	film
teori	teori
natën	malam
natën	night
andrea	andrea
marr	dapatkan
fisi	klan
fisi	clan
fisi	tribe
fisi	suku
klasa	kelas
klasa	angkatan
klasa	kelas
klasa	class
kampion	champ
kampion	juara
kampion	champion
manuel	manuel
butë	gentle
butë	lembut
butë	mild
butë	empuk
butë	soft
butë	lembut
butë	lancar
butë	smooth
butë	kelancaran
butë	halus
butë	mulus
karakteristike	karakteristik
skenë	adegan
skenë	scene
skenë	pentas
skenë	tahap
skenë	panggung
skenë	stage
ndikimi	impact
ndikimi	berdampak
ndikimi	dampak
ndikimi	benturan
ndikimi	pengaruhi
ndikimi	memengaruhi
ndikimi	pengaruh
daniel	daniel
publikuar	dipublikasikan
publikuar	diterbitkan
publikuar	terbitkan
tekst	sms
tekst	teks
institutit	institute
institutit	institut
futbolli	sepakbola
futbolli	soccer
futbolli	sepakbola
futbolli	football
pushtimin	invasi
austria	austria
marie	marie
përgjithësisht	umumnya
zemër	sayang
zemër	baby
zemër	sayang
zemër	bayi
lidh	sambung
lidh	connect
lidh	hubungkan
lidh	terhubung
gjat	lama
gjat	panjang
gjat	long
djalë	boy
djalë	bocah
djalë	nak
pejë	pec
rasti	case
rasti	kasus
rasti	berkarat
rasti	rusty
rasti	karatan
currentclub	currentclub
south	selatan
south	south
paraqitje	presentasi
paraqitje	presentasi
loja	permainan
loja	game
usa	as
usa	usa
kategori	kategori
kategori	kategori
spanjoll	spaniard
spanjoll	spanish
spanjoll	spanyol
gjurmë	lacak
gjurmë	trace
gjurmë	jejak
gjurmë	trail
gjurmë	setapak
gjurmë	jejak
gjurmë	trek
veçanti	khususnya
shehu	shehu
emëruar	ditunjuk
ekzekutiv	executive
ekzekutiv	eksekutif
rregullat	rules
rregullat	peraturan
rregullat	aturan
rregullat	peraturan
breg	shore
çoi	choi
pos	pos
besimi	faith
besimi	iman
besimi	keyakinan
besimi	keimanan
besimi	keyakinan
besimi	percayai
besimi	kepercayaan
besimi	trust
besimi	percaya
grand	grand
indian	indian
indian	india
indian	hindia
çmim	harga
çmim	price
çmim	harganya
çmim	penghargaan
çmim	award
konferenca	conference
konferenca	konferensi
konferenca	konferensi
luis	louis
luis	lewis
luis	luis
marne	marne
hollanda	belanda
privat	privat
privat	swasta
privat	privat
privat	private
privat	pribadi
ashpër	sengit
ashpër	galak
nënë	mother
nënë	ibu
nënë	bunda
pro	pro
letra	kartu
letra	koran
letra	makalah
letra	paper
letra	kertas
letra	letters
letra	huruf
letra	card
letra	kartu
shtresa	lapis
shtresa	lapisan
aleksandër	alexander
hapësira	spasi
hapësira	ruang
hapësira	spasi
hapësira	space
hapësira	angkasa
gjoni	john
gjoni	yohanes
kineze	tionghoa
kineze	china
kineze	cina
emërohet	ditunjuk
toke	daratan
toke	tanah
toke	land
toke	tanah
toke	ground
standard	standar
standard	standard
ouest	ouest
fat	keberuntungan
fat	beruntung
fat	peruntungan
fat	luck
muzikor	musik
muzikor	musikal
muzikor	musical
norvegji	norwegia
mbledhur	dikumpulkan
mbledhur	dirakit
mjete	perkakas
mjete	alat
mjete	peralatan
mjete	tools
baden	baden
baden	jambore
shpirtit	jiwa
shpirtit	soul
lojtarët	pemain
lojtarët	gamers
lojtarët	gamer
super	hebat
super	mengagumkan
super	keren
super	super
inter	inter
studiues	peneliti
studiues	cendekia
studiues	sarjana
studiues	terpelajar
studiues	cendekiawan
ndihmon	assist
ndihmon	membantu
objektet	prasasti
objektet	obyek
objektet	objek
objektet	benda
dem	dem
dem	banteng
dem	bull
gjen	jeni
gjen	gene
gjen	gen
gjen	temuan
shfaqen	tampil
shfaqen	muncul
hedhur	cor
hedhur	dilemparkan
hedhur	pemeran
hedhur	cast
hedhur	melemparkan
hedhur	dilempar
hedhur	dilemparkan
planet	planet
planet	rencana
nxjerrë	diekstrak
nxjerrë	mengekstrak
shërbimeve	utilitas
shërbimeve	keperluan
territoret	wilayah
territoret	teritori
rritja	pertumbuhan
rritja	perkembangan
rritja	pertumbuhannya
dallohet	membedakan
raporti	lapor
raporti	laporkan
raporti	melaporkan
raporti	laporan
raporti	rasio
idetë	gagasan
idetë	ide
kodra	bukit
kodra	hill
kodra	bukit
kodra	hills
kodra	perbukitan
albume	album
shërbimet	servis
shërbimet	pelayanan
shërbimet	layanan
shërbimet	jasa
shërbimet	utilitas
shërbimet	keperluan
dërgoi	dikirim
dërgoi	terkirim
dërgoi	dikirimkan
kërkesat	persyaratan
kërkesat	permintaan
treg	pasar
eteeq	eteeq
phoiac	phoiac
vepron	act
vepron	beroperasi
vepron	mengoperasikan
zogu	kicau
zogu	birdie
zogu	bird
zogu	burung
zogu	zogu
strukturë	struktur
strukturë	fasilitas
sulmues	penyerang
sulmues	penyerang
sulmues	striker
veshur	mengenakan
veshur	berpakaian
akademik	akademik
akademik	akademisi
akademik	akademis
japoneze	jepang
japoneze	japanese
japoneze	jap
zef	zef
nënkupton	menyiratkan
nënkupton	berarti
nënkupton	artinya
nënkupton	sarana
sport	sport
sport	olahraga
sport	olahraga
sport	sports
rowspan	rowspan
civil	civil
civil	sipil
civil	perdata
civil	sipil
ppsh	ppsh
turistike	wisatawan
turistike	turis
pajisje	perangkat
pajisje	peranti
pajisje	perlengkapan
pajisje	peralatan
pajisje	perangkat
pajisje	peralatan
pajisje	gear
mosha	usia
mosha	umur
dallim	bedakan
dallim	membedakan
dallim	perbedaan
dallim	bedanya
dallim	perbedaan
përjashtim	pengecualian
përjashtim	terkecuali
përjashtim	eksepsi
biblioteka	pustaka
biblioteka	perpustakaan
biblioteka	library
biblioteka	pustaka
biblioteka	perpustakaan
shpirti	semangat
shpirti	ruh
shpirti	spirit
shpirti	jiwa
shpirti	soul
vesh	kuping
vesh	telinga
vesh	pakailah
vesh	aus
vesh	wear
vesh	pakai
total	total
paqe	damai
paqe	kedamaian
paqe	peace
paqe	perdamaian
botim	publikasi
botim	penerbitan
botim	terbitan
ligë	league
ligë	liga
përmbajnë	mengandung
përmbajnë	berisi
patriotike	patriotik
francisco	francisco
zhanri	genre
rrugëve	jalanan
suksesshëm	sukses
suksesshëm	berhasil
qendrat	pusat
qendrat	pusat
kampionati	championship
kampionati	kejuaraan
net	net
net	bersih
net	jala
net	jaring
net	nights
tone	our
force	force
force	memaksa
force	angkatan
force	paksa
force	paksakan
përbën	pose
referenca	referensi
referenca	rujukan
referenca	acuan
referenca	referensi
referenca	rujukan
mungesa	ketidakhadiran
mungesa	ketiadaan
mungesa	absen
mungesa	kurangnya
mungesa	kekurangan
mungesa	ketidakhadiran
mungesa	absen
din	din
din	dekan
din	dean
shfaqje	tunjukkan
shfaqje	show
shfaqje	tampilkan
shfaqje	perlihatkan
shfaqje	pertunjukan
dallohen	dibedakan
dallohen	terhormat
poetike	puitis
nato	nato
bien	falling
bien	berjatuhan
bien	jatuh
bien	fall
bien	jatuh
policia	polisi
policia	kepolisian
policia	police
koka	head
koka	kepala
fuqia	tenaga
fuqia	kekuasaan
fuqia	kekuatan
fuqia	power
fuqia	daya
funksioni	fungsi
tirane	tirana
grafik	grafik
grafik	graf
grafik	grafis
grafik	sadis
adem	adem
adem	adam
rama	rama
asht	bone
asht	tulang
shpellë	gua
shpellë	cave
rrjeti	grid
rrjeti	kisi
rrjeti	petak
rrjeti	jaringan
rrjeti	jaringannya
rrjeti	network
tregoi	diindikasikan
tregoi	ditunjukkan
tregoi	ditunjukan
kulturë	kultur
kulturë	kebudayaan
kulturë	budaya
edit	edith
vija	bergaris
vija	belang
vija	stripes
brazil	brazil
brazil	brasil
brazil	brasil
victoria	victoria
calais	calais
vërtet	sungguh
afro	afro
ferdinand	ferdinand
