분류	categoría
국경	fronteira
유대인	xudeu
유대인	bebé
유대인	xudeo
유대인	xudeus
또다른	outro
또다른	outra
인기가	popular
인기가	populares
인기가	frente
인기가	cantante
인기가	impopular
로드	carguen
로드	estrada
로드	camiño
비교	comparar
비교	comparamos
오토	otto
오디오	audio
자리	asentos
자리	sentar
자리	asento
자리	sitio
자리	senta
자리	séntese
자리	sente
능력	capacidade
능력	habilidade
능력	capacidade
능력	habilidade
전사	guerreiro
전사	forte
전사	guerreiros
저장	aforrando
저장	salvar
저장	aforro
저장	aforraban
저장	almacenamento
저장	consigna
저장	salvar
저장	aforrar
저장	salvalo
모험	aventura
병원	hospital
병원	hospitais
병원	os
행사	nunha
행사	ocasión
행사	eventos
행사	sucesos
행사	feitos
행사	adversos
행사	os
행사	xuntanzas
행사	acontecementos
사무소	oficina
사무소	despacho
사무소	correo
여동생	irmá
여동생	a
인치	cm
변화	cambios
변화	cambia
변화	os
변화	muda
변화	cambiar
변화	mudar
변화	cambio
실내	ambientes
실내	pechados
실내	interiores
결승전	final
결승전	derradeira
결승전	último
결승전	axuntémonos
결승전	todos
결승전	definitivo
안전	salvo
안전	segura
안전	seguro
안전	seguros
안전	a
안전	seguridade
통일	unidade
통일	reunificación
대체	substituír
소리	son
소리	de
소리	parece
소리	soa
소리	parece
소리	sons
소리	en
소리	sona
동일	mesmo
동일	mesmas
동일	mesma
주기	período
주기	periodo
주기	tempo
주기	a
주기	adolescencia
주기	ciclo
가스	gas
가스	gasolina
가스	de
가스	gases
거기에	alí
거기에	hai
거기에	aí
아테네	atenas
엔딩	final
숫자	número
숫자	números
숫자	das
숫자	os
숫자	número
체중	peso
체중	importancia
상황	situación
탄생	nacín
탄생	naceu
탄생	nacer
탄생	naciches
탄생	nacen
탄생	a
탄생	luz
탄생	nacemento
탄생	orixe
탄생	de
이해	que
이해	comprendín
이해	entendían
이해	entendeu
이해	entendía
이해	entender
이해	comprender
이해	entendo
이해	entender
이해	comprensión
이해	entendemento
이해	comprender
관측	observación
정원	xardín
정원	horta
출판	publicar
명예	de
명예	honra
명예	honor
명예	honra
명예	señoría
명예	súa
청년	xuventude
청년	mozos
청년	a
청년	mocidade
청년	francia
청년	de
카메라	cámaras
카메라	cámara
카메라	cámaras
배경	de
배경	fondo
혼자	soa
혼자	só
혼자	sós
혼자	soas
혼자	en
혼자	paz
퍼시픽	pacífico
하우스	casa
영구	permanente
표현	representación
표현	expresións
표현	expresión
라이선스	licencia
찾기	atopar
찾기	de
찾기	que
찾기	a
찾기	buscar
찾기	procura
찾기	busca
찾기	atopar
찾기	descubrir
찾기	que
찾기	descobren
천체	obxecto
천체	que
천체	obxectos
천체	os
트윈스	xemelgos
개인적인	persoal
개인적인	persoais
주어진	lle
주어진	a
주어진	dado
주어진	se
확대	extensión
확대	estensión
확대	fixarnos
확대	expandíndose
리더	líderes
리더	os
리더	lectores
리더	líder
닌텐도	nintendo
살인	homicidio
살인	cometidos
살인	asasinatos
살인	un
살인	homicidio
살인	asasinato
살인	asasino
백만	millóns
백만	de
백만	millón
약한	débil
중국어	os
중국어	chineses
중국어	chinés
중국어	chinesas
중국어	chinesa
민간	civil
일곱	sete
일곱	7
인종	razas
인종	carreira
인종	raza
인종	a
인종	internacional
백과사전	enciclopedia
생방송	vivir
생방송	vivo
생방송	viven
생방송	vive
생방송	viva
프로덕션	produción
프로덕션	de
프로덕션	producción
고양이	gatos
고양이	gato
고양이	ao
미키	mickey
미키	micky
크리스마스	nadal
클래스	clases
클래스	clase
클래스	da
주제	temas
주제	tema
주제	asunto
주제	suxeito
주제	tema
주제	materia
법칙	leis
법칙	lei
법칙	a
법칙	norma
법칙	regra
법칙	reglamento
법칙	gobernar
이벤트	eventos
이벤트	sucesos
이벤트	feitos
이벤트	adversos
이벤트	os
이벤트	xuntanzas
이벤트	acontecementos
이벤트	acontecemento
이벤트	de
이벤트	eventos
이벤트	evento
이벤트	suceso
아마	se
아마	quizáis
아마	quizais
아마	cadra
아마	talvez
아마	se
아마	cadra
아마	quizais
아마	pode
아마	talvez
아마	probablemente
아마	que
스피드	velocidade
스피드	rapidez
나이에	anos
나이에	idade
제안	suxerir
제안	que
제안	suxiro
제안	propoñen
제안	suxiren
제안	unha
제안	suxestión
제안	proposta
제안	proposición
존스	jones
교체	substituír
직원	empregados
직원	os
직원	persoal
직원	bastón
직원	de
직원	plantilla
앨런	allen
메리	mary
메리	maría
시각	visual
시각	visuais
시각	visión
시각	vista
시각	vision
대신에	en
대신에	vez
대신에	lugar
대신에	no
대신에	canto
대신에	diso
셋째	terceira
셋째	terceiro
셋째	terzo
저녁	cear
저녁	cea
저녁	a
저녁	tarde
저녁	noite
저녁	serán
저녁	noites
저녁	tardes
편지	correo
편지	envía
편지	envíe
편지	cartas
편지	letras
편지	carta
편지	letra
효과	efecto
효과	efectos
효과	efectos
하늘	ceo
하늘	deus
하늘	ceos
하늘	ceo
하늘	ceos
하늘	ceo
조건	condicións
조건	patoloxías
조건	as
조건	condición
조건	situación
조건	doenza
조건	estado
언론인	xornalista
푸른	azul
푸른	azuis
뒤로	volver
뒤로	volta
뒤로	atrás
녹색	verde
녹색	verdes
녹색	green
확실히	claro
확실히	que
확실히	certo
확실히	certamente
확실히	seguramente
확실히	definitivamente
확실히	seguramente
확실히	que
세인트	santo
세인트	san
코너	esquina
코너	recuncho
의학	medicinas
의학	medicina
의학	baseada
의학	na
의학	médicos
의학	menciña
의학	medicina
의학	médico
의학	médicos
의학	médica
라틴어	latín
달린	darlene
일간	día
일간	diariamente
일간	daily
일간	cotiá
일간	diario
스미스	smith
스미스	veña
여왕	raíña
여왕	queen
개별	persoa
개별	cada
개별	individuais
개별	individuo
개별	individual
개별	tipo
이익	beneficios
이익	ganancias
전체적으로	xeral
전체적으로	para
전체적으로	todo
금융	financeira
금융	finanzas
물이	auga
교향곡	sinfonía
가상	virtual
매니저	director
매니저	encargados
광장	cadrado
광장	square
광장	cadradas
광장	praza
광장	limpo
쌍둥이	picos
쌍둥이	xemelgos
사이드	lado
사이드	secundarios
스카이	ceo
훌륭한	excelentes
훌륭한	excelente
훌륭한	de
쉬운	sinxelo
쉬운	fácil
쉬운	doado
쉬운	calma
쉬운	acouguen
또다시	outra
또다시	vez
또다시	máis
또다시	novo
또다시	de
기호	símbolo
기호	sinal
기호	asinar
카페	café
카페	cafetaría
위험한	perigoso
위험한	perigosos
위험한	perigosa
위험한	perigosas
목적	propósitos
목적	para
목적	propósito
목적	fin
목적	intención
목적	serve
목적	obxectivo
목적	obxectivo
목적	obxectiva
아무도	ninguén
아무도	non
아무도	a
장기	órganos
장기	órgano
무대	escenario
무대	etapa
무대	no
무대	palco
녹음	de
녹음	gravar
녹음	disco
전략	estratexias
전략	táctica
전략	estratexia
항성	estrela
항성	star
항성	estrelas
항성	das
선생님	señor
선생님	xefe
선생님	profesor
선생님	mestra
선생님	mestre
로켓	foguetes
로켓	pasaron
로켓	foguete
파이널	final
파이널	derradeira
파이널	último
파이널	axuntémonos
파이널	todos
파이널	definitivo
읽기	lin
읽기	ler
읽기	leo
읽기	le
읽기	lendo
읽기	ler
읽기	lectura
읽기	a
평화	paz
평화	a
합계	suma
나이트	noite
나이트	pola
나이트	noites
월요일	o
월요일	luns
월요일	10
노동	traballo
웨스트	oeste
웨스트	occidente
웨스트	occidental
웨스트	do
웨스트	da
웨스트	west
훈련	formación
훈련	estudan
훈련	adestramento
훈련	adestrados
훈련	para
훈련	adestrada
훈련	adestrado
훈련	perforar
범위	de
범위	rango
범위	cadea
범위	montañosa
범위	abano
에릭	eric
콩고	congo
경영	de
경영	xestión
경영	dirección
경영	a
사령관	comandante
표시	amosar
표시	espectáculo
표시	mark
표시	marca
표시	a
표시	marcos
표시	visible
표시	visibles
시드	sementes
시드	semente
시드	sid
장비	equipamento
아서	arthur
명령	orde
명령	motoras
명령	ordes
명령	mando
명령	de
명령	comando
전력	electricidade
전력	a
전력	poder
전력	o
주인	dono
행동	acción
행동	condutas
행동	as
행동	accións
행동	comportamento
행동	conducta
행동	comportamentos
행동	seu
행동	conduta
보조	axudante
보조	asistente
보조	de
자세히	detalle
자세히	detalles
통화	chama
통화	chamadas
통화	á
통화	as
통화	chamada
통화	trompetas
통화	ninguén
통화	moeda
통화	chamada
통화	chamamos
통화	chamar
부족	falta
부족	de
부족	carecen
스테이지	escenario
스테이지	etapa
스테이지	no
스테이지	palco
성격	carácter
성격	personalidade
가게	tenda
가게	de
가게	mae
가게	choio
가게	delegados
가게	almacéns
가게	depósitos
가게	provisións
가게	almacenar
가게	tenda
가게	almacéns
가게	almacén
소유자	dono
소유자	os
동경	tokio
원인	porque
원인	causa
원인	causar
원인	provoca
원인	causa
원인	causas
원인	que
동방	orientais
동방	oriental
동방	este
해안	costa
해안	costeiras
해안	costeira
해안	costa
해안	costa
해안	marfil
해안	na
노예	de
노예	escravos
노예	escrava
노예	escravos
익스프레스	expresar
동영상	vídeo
동영상	video
동영상	videoxogos
동영상	vídeos
마법	maxia
마법	máxico
마법	máxica
마법	máxicos
마법	máxico
금속	de
금속	metal
금속	metais
잠수함	submarinos
정확하게	exactamente
어두운	escuras
어두운	escuro
어두운	escura
어두운	escuridade
어두운	noite
신호	sinais
신호	sinal
대화	fío
대화	conversas
대화	conversacións
대화	conversación
대화	conversa
대화	sobre
생물	organismo
생물	criatura
수사	investigación
포트	forte
포트	porto
열심히	difícil
열심히	duro
주일	semana
주일	á
미스터	señor
미스터	cabaleiro
미스터	mire
미스터	gravata
미스터	señor
미스터	mr
미스터	o
정신	espírito
정신	o
정신	déixate
정신	mentais
정신	mental
금요일	venres
고문	tortura
고급	avanzado
고급	avanzada
개혁	reforma
개혁	reformatorio
물질	importa
물질	materia
물질	che
물질	pasa
물질	materiais
물질	material
물질	prima
물질	substancia
베어스	osos
성별	sexo
성별	sexual
간단히	simplemente
간단히	que
간단히	só
간단히	sen
음식	comida
음식	alimentos
음식	alimentaria
단어	palabra
단어	palabras
단어	as
단어	verbas
설정	conxunto
뜨거운	quente
뜨거운	calor
라틴	latín
하드	difícil
하드	duro
아파트	apartamento
아파트	piso
인터뷰	entrevista
인터뷰	unha
인터뷰	entrevisto
인터뷰	entrevistas
리듬	ritmos
리듬	ritmo
리듬	ritmo
달성	independencia
달성	lograr
누구나	ninguén
누구나	calquera
누구나	alguén
누구나	a
입력	entrar
역할	rol
역할	papel
그리스어	grego
사격	a
사격	disparar
사격	disparando
사격	tiro
히어로즈	heroes
히어로즈	son
히어로즈	heroínas
모임	reunión
모임	xunta
모임	reunión
모임	encontro
모임	cita
스티브	steve
얼굴	rostros
얼굴	caras
얼굴	cara
얼굴	rostro
비행	a
비행	voando
비행	voar
비행	voo
프랑크	frank
프랑크	franco
유전자	xenética
유전자	xenéticas
유전자	xenéticos
유전자	xenético
유전자	xenéticas
유전자	xene
유전자	xenes
유전자	xen
유전자	xenes
유전자	os
전달	fronte
전달	cara
전달	adiante
군대	tropas
군대	as
군대	exército
군대	do
권리	dereitos
권리	os
권리	dos
권리	carta
권리	dereito
부상	feridos
부상	ferida
부상	lesión
부상	ferida
플레이어	músicos
플레이어	entidades
가입	á
가입	a
가입	aquí
가입	únete
세상	mundo
영웅	heroes
영웅	son
영웅	heroínas
영웅	heroe
영웅	heroicos
때때로	veces
때때로	ás
때때로	cando
홍보	promoción
홍보	ascenso
홍보	a
스콧	scott
무게	peso
무게	importancia
실행	execución
실행	correr
실행	corre
완료	rematei
완료	xa
완료	rematado
완료	remate
완료	acabado
완료	rematar
완료	rematou
완료	remataches
완료	a
완료	terminar
완료	rematar
완료	acabar
완료	unllas
완료	fixen
완료	feito
완료	fixemos
완료	facer
완료	fixeches
완료	total
완료	completa
완료	completar
완료	completo
완료	os
터널	túneles
새벽	alborecer
새벽	amencer
그들	eles
그들	os
그들	deles
전화	teléfono
전화	chamada
전화	chamamos
전화	chamar
전화	teléfono
전화	ao
전화	telefonar
알렉산더	alexander
재단	fundación
재단	alicerce
재단	alicerces
재단	base
재단	foundation
재단	cimentos
재단	transformado
피트	pete
마이크	mike
마이크	micrófono
순간	momentos
순간	momento
순간	intres
순간	momento
순간	agora
순간	intre
밤에	noite
밤에	pola
밤에	noites
어드벤처	aventura
장교	de
장교	oficial
장교	policía
장교	axente
장교	oficiais
장교	os
장교	seus
장교	policías
동맹	unión
동맹	sindicato
동맹	sindicalista
동맹	sindical
동맹	do
고향	fogar
고향	casa
고향	á
고향	na
타워	torre
자전거	bicicleta
자전거	en
자전거	moto
자전거	bici
자전거	bicicleta
자전거	en
인터내셔널	international
인터내셔널	internacional
인터내셔널	internacionais
지침	instrucións
때로는	veces
때로는	ás
리스트	lista
리스트	listaxe
카를로스	carlos
카를로스	oh
노트	nota
노트	a
노트	notas
왜냐하면	porque
왜냐하면	por
헬로	ola
집으로	fogar
집으로	casa
집으로	á
집으로	na
화재	lume
화재	fogo
두번째	segundo
두번째	segunda
프랭크	frank
프랭크	franco
점프	así
점프	saltar
점프	chimpa
기지	base
공동체	comunidades
공동체	as
공동체	comunidade
개인적으로	personalmente
개인적으로	persoalmente
개인적으로	eu
개인적으로	unha
그러면	logo
그러면	despois
그러면	entón
그러면	e
그러면	daquela
디비전	división
힘든	dura
힘든	por
힘든	duro
힘든	duros
힘든	difícil
항의	protesto
항의	protesta
골프	golf
골프	ao
아마도	se
아마도	quizáis
아마도	quizais
아마도	cadra
아마도	talvez
아마도	se
아마도	cadra
아마도	quizais
아마도	pode
아마도	talvez
아마도	probablemente
아마도	que
연애	romance
연애	relación
연애	relacións
연애	relación
개념	concepto
개념	noción
개념	idea
개념	conceptos
스타일	estilo
오렌지	laranxa
장면	escena
장면	escea
장면	escenas
무거운	pesada
무거운	pesados
무거운	pesado
무거운	forte
무거운	pesa
무거운	moito
무거운	peso
무거운	intenso
본인	identidade
서명	sinal
서명	asinar
인디언	indios
신부	noiva
신부	cura
더블	o
더블	dobre
더블	double
정치가	políticos
빌리	billy
성공적으로	éxito
성공적으로	con
차이	diferenzas
차이	diferenza
차이	diferenzas
차이	diferencia
차이	mesmo
친척	parente
친척	parentes
친척	familiares
고정	prendedor
지식	coñecemento
지식	coñecía
지식	coñecementos
단순	simples
단순	simple
단순	sinxelo
단순	sinxela
마스터	mestre
마스터	máster
마스터	dono
마스터	o
마스터	propietario
마스터	patrón
마스터	señor
거리가	rúa
거리가	street
알파	chan
기억	lembrar
기억	lembro
기억	lembra
기억	lembras
기억	memoria
노동자	traballadores
노동자	os
노동자	obreiros
노동자	traballador
노동자	social
노동자	obreiro
노동자	obreiros
노동자	parado
포인트	puntos
포인트	momento
포인트	punto
연인	querida
연인	cariño
연인	amantes
허리케인	furacán
반응	reacción
반응	interaccións
반응	cós
반응	á
반응	resposta
반응	reacción
상업	o
상업	comercio
상업	comercial
상업	anuncio
떨어지는	a
떨어지는	namorarse
떨어지는	caendo
떨어지는	derrube
떨어지는	ardendo
떨어지는	caída
떨어지는	outono
떨어지는	caer
원수	cabezas
토니	tony
리틀	pouco
리틀	algo
리틀	pequeno
리틀	pequena
미래	futuro
브라더스	irmáns
브라더스	os
접근	acceso
접근	aos
접근	enfoque
유닛	unidades
유닛	unidade
가면	máscaras
원자	atómicos
원자	núcleo
원자	atómica
아티스트	artistas
아티스트	de
아티스트	artista
아티스트	artistas
개선	mellorar
개선	a
개선	mellora
개선	vexas
개선	mellor
물리적	física
물리적	físicos
물리적	físicas
물리적	físico
유튜브	youtube
유튜브	de
홀로	soa
홀로	só
홀로	sós
홀로	soas
홀로	en
홀로	paz
오빠	irmán
오빠	meu
사용하기	uso
사용하기	usamos
사용하기	usar
사용하기	usan
사용하기	usando
사용하기	usar
사용하기	usan
생일	aniversario
현상	fenómeno
필름	filmes
필름	película
필름	filme
협정	acordo
강제로	obrigado
강제로	a
강제로	forzado
강제로	todo
강제로	obrigoume
강제로	recrutado
충돌	conflito
고유	único
고유	únicas
지지	apoio
지지	apoiar
지지	de
하트	corazón
하트	cardíacas
하트	cardíaca
하트	corazóns
하트	corazón
의료	medicina
의료	médico
의료	médicos
의료	médica
의료	saúde
불법	ilegal
잭슨	jackson
물리학	da
물리학	física
크로스	cruzar
크로스	cruz
크로스	atravesar
크로스	crosstree
날개	as
날개	ás
날개	nunha
날개	á
시위	manifestación
시위	demostración
시위	protesto
시위	protesta
쿠바	cubana
쿠바	cubanas
쿠바	cuba
쿠바	cubana
공공	público
공공	pública
공공	públicos
공공	públicas
화성	marte
빌딩	construír
빌딩	edificio
빌딩	construción
빌딩	edificios
제이	jay
변환	transformar
변환	transformación
블라디미르	vladimir
피에르	pierre
바이올린	violín
성공	éxito
성공	exitosos
성공	éxito
대량	foxas
대량	masa
대량	masiva
대량	masas
대량	de
대량	misa
내역	historia
내역	da
대기	atmosfera
대기	ambiente
리드	conducir
리드	levar
리드	a
리드	até
플래시	de
가격	prezos
가격	os
가격	prezos
가격	prezo
가격	precio
가격	caché
가격	valor
가격	incalculábel
측면	lado
측면	secundarios
측면	lados
측면	bandos
측면	caras
커뮤니티	comunidades
커뮤니티	as
커뮤니티	comunidade
필드	campo
필드	campos
필드	terreo
필드	foxa
필드	campos
필드	campo
필드	leiras
애리조나	arizona
공기	aire
공기	ar
순수한	puro
순수한	pura
순수한	puros
마일	milla
마일	km
마일	quilómetros
마일	millas
마일	kilómetros
마일	a
특이한	estraño
조각	rebándenme
조각	rebanda
조각	faise
조각	esculturas
조각	pezas
조각	clave
조각	anacos
조각	pedazos
민주주의	democracia
스페이스	espazo
스페이스	espacio
스페이스	no
가정	fogar
가정	casa
가정	á
가정	na
쓰기	escribir
쓰기	escribe
쓰기	escribo
쓰기	escribir
쓰기	a
쓰기	escribía
쓰기	facendo
쓰기	súas
쓰기	escrita
쓰기	escribe
함대	negro
함대	frota
안나	anna
언제	cando
언제	se
사촌	primo
사촌	curmán
언니	irmá
언니	a
비즈니스	negocios
비즈니스	negocio
비즈니스	asunto
비즈니스	traballo
마무리	a
마무리	terminar
마무리	rematar
마무리	acabar
마무리	unllas
인터페이스	interface
인터페이스	usuario
인터페이스	interfaces
신사	señores
신사	cabaleiros
신사	cabaleiro
신사	cabaleiros
신사	señor
신사	home
빨간색	vermello
빨간색	vermella
빨간색	vermellos
빨간색	roxa
빨간색	comunista
테일러	taylor
선전	propaganda
폭탄	bomba
폭탄	bombas
폭탄	as
반란	rebelión
반란	rebeldes
제작자	produtor
적용	se
적용	aplica
애플	mazá
애플	apple
애플	asadas
애플	mazás
거북이	de
거북이	tartaruga
거북이	tartarugas
디자이너	estilista
무료	libre
무료	libres
무료	balde
승인	aprobación
참가자	participantes
석유	petróleo
석유	aceite
석유	de
아빠	pai
아빠	papá
폭발	explosión
교류	interactuar
교류	interaccións
교류	cós
타입	escribir
타입	tipo
타입	de
타입	clase
방어	defensa
방어	da
방어	defensa
여기	aquí
포크	folk
긴급	urxente
공학	enxeñería
공학	enxeñaría
민주화	democracia
성장	de
성장	medrando
성장	medrar
성장	crecemento
성장	crecendo
성장	medra
성장	crecemento
파란색	azul
파란색	azuis
연주	tocar
연주	xogar
연주	xogan
연주	xogo
연주	xoga
아트	arte
아트	art
아트	a
모양	formas
모양	forma
모양	dunha
모양	figura
결합	combinados
결합	combinadas
결합	deben
결합	as
정신적	espiritual
정신적	senda
진화	evolucionar
진화	evolución
진화	evolucionou
주교	bispo
몬스터	monstro
몬스터	monstros
연료	combustible
성당	catedral
아프가니스탄	afganistán
아프가니스탄	afghanistán
할머니	avoa
할머니	avoa
할머니	a
아래로	abaixo
스페인어	español
스페인어	española
마이애미	miami
경계	fronteira
하얀	brancos
하얀	branco
하얀	branca
하얀	brancas
오피스	oficina
오피스	despacho
오피스	correo
바이러스	virus
포스트	posto
포스트	poste
포스트	correos
포스트	correo
포스트	de
보이	neno
보이	rapaz
보이	mozo
보이	fillo
행복한	feliz
행복한	contento
행복한	felices
행복한	contenta
수입	os
수입	ingresos
수입	do
수입	ingreso
수입	renda
패밀리	familia
패밀리	familiar
사이즈	tamaños
사이즈	tamaño
사이즈	do
현장	campo
현장	campos
현장	terreo
현장	foxa
현장	escena
현장	escea
일시적으로	temporalmente
근처	preto
근처	do
근처	da
근처	de
근처	preto
소울	alma
디트로이트	detroit
플러스	máis
플러스	mais
모형	modelos
모형	modelo
일찍	cedo
일찍	primeiras
도구	de
도구	ferramenta
도구	ferramentas
도구	ferramentas
도구	as
준비	listos
준비	lista
준비	preparados
준비	listo
준비	preparado
준비	preparar
칼리지	universidade
칼리지	na
칼리지	estudantes
칼리지	facultade
칼리지	que
칼리지	college
칼리지	colexio
독자	lectores
배틀	batalla
학습	aprendín
학습	que
학습	aprenderon
학습	aprendemos
학습	aprendeu
학습	descubrimos
학습	aprender
학습	aprendizaxe
학습	aprendendo
학습	a
오류	erro
표지	a
표지	cubrir
표지	cuberto
표지	cuberta
누나	irmá
누나	a
완벽한	perfecto
완벽한	perfecta
완벽한	perfectos
존슨	johnson
공정	xusto
공정	feira
공룡	de
공룡	dinosauro
공룡	dinosauros
공룡	dinosauros
공룡	os
의식	cerimonia
의식	ritual
의식	rituais
의식	consciencia
의식	a
의식	conciencia
의식	da
받기	recibir
청춘	xuventude
청춘	mozos
청춘	a
청춘	mocidade
청춘	francia
청춘	de
회로	federal
회로	circuíto
중지	deter
중지	de
중지	parar
중지	para
중지	deixa
물리학자	físico
규칙	regras
규칙	as
규칙	normas
규칙	norma
규칙	regra
규칙	reglamento
규칙	gobernar
재정	finanzas
요새	forte
안토니오	antonio
조성	a
조성	modelando
바람	vento
바람	do
바람	corda
바람	chupo
장수	lonxevidade
장수	da
장수	máis
장수	vello
수소	de
수소	hidróxeno
펑크	un
상품	bens
상품	luxo
상품	o
상품	ben
상품	obxectos
상품	os
상품	puntos
상품	artigos
상품	das
상품	produtos
상품	orixe
상품	mercadoría
원칙	principio
원칙	principios
불가능한	imposible
불가능한	imposíbel
보스	xefe
보스	patrón
지배	dominante
지배	educativa
골드	ouro
골드	de
성공적인	éxito
성공적인	exitosos
케네디	kennedy
사기	mercar
사기	comprar
사기	fraude
아님	non
아님	ou
건강	san
건강	saúde
건강	sans
건강	saudable
건강	saúde
건강	a
건강	health
물고기	peixes
물고기	peixe
물고기	pescar
시내	cidade
시내	pobo
시내	vila
시내	aldea
시내	los
시내	centro
키스	bico
키스	bícame
키스	bicar
키스	un
키스	biquiño
대성당	catedral
중단	deter
중단	de
중단	parar
중단	para
중단	deixa
공업	industrial
테스트	probar
테스트	proba
테스트	exame
테스트	probas
테스트	de
테스트	test
테스트	exames
테스트	exames
테스트	probas
테스트	tests
테스트	probas
테스트	probando
재판	ensaio
재판	xuízo
재판	proceso
재판	ensaios
재판	xuízos
사우스	sur
사우스	do
사우스	sudáfrica
부동산	inmobiliario
건너	cruzar
건너	cruzando
피해자	vítimas
피해자	da
피해자	vítima
거대	enormes
거대	enorme
거대	gran
거대	xigante
거대	grande
거대	un
거대	xigantes
거대	xigante
특성	características
특성	as
특성	propiedades
가구	mobles
지점	puntos
지점	póla
지점	sucursal
지점	momento
지점	punto
무슬림	musulmáns
온도	temperatura
온도	a
버라이어티	variedade
버라이어티	de
스트리트	rúa
스트리트	street
베네치아	venecia
흰색	brancos
흰색	branco
흰색	branca
흰색	brancas
가짜	falsa
가짜	falso
가짜	finxilo
건축가	arquitecto
건축가	arquitectos
이혼	divorcio
이혼	o
이혼	divorciar
생각	que
생각	pensaba
생각	pensei
생각	pensando
생각	pensar
생각	en
생각	que
생각	penso
생각	pensar
생각	creo
생각	pensamentos
생각	pensamento
생각	que
그녀	ela
그녀	que
그녀	ela
그녀	a
그녀	seu
그녀	súa
다크	escuras
다크	escuro
다크	escura
다크	escuridade
다크	noite
미시시피	mississippi
기념일	aniversario
학술	revista
무덤	foxas
무덤	comúns
무덤	tumbas
무덤	tumba
무덤	grave
단백질	proteína
단백질	proteínas
레이저	láser
치료	tratamentos
치료	cura
치료	curación
치료	interesábame
치료	curar
치료	terapia
치료	de
치료	tratamento
치료	tratamentos
치료	trato
스튜어트	stuart
스튜어트	estuardo
스튜어트	stewart
이사회	xunta
이사회	de
이사회	reunión
이사회	bordo
이사회	comida
기초	a
기초	base
기초	básica
기초	básicos
기초	básico
기초	básicas
기초	as
쿠웨이트	kuwait
대령	coronel
식품	comida
식품	alimentos
식품	alimentaria
실수	erros
실수	culpa
실수	erro
공유	compartidos
공유	compartiron
공유	compartido
공유	compartida
공유	compartimos
공유	compartiu
공유	compartir
공유	compartir
공유	comparten
공유	compartimos
공유	a
공유	parte
해결	solucionar
해결	resolver
복귀	a
복귀	volvo
복귀	regresar
복귀	volva
복귀	cambio
복귀	volver
복귀	retorno
해석	interpretación
해석	análise
가벼운	luz
논리	lóxica
지미	jimmy
정지	deter
정지	de
정지	parar
정지	para
정지	deixa
여덟	oito
여덟	8
비주얼	visual
비주얼	visuais
장애	trastorno
장애	desorde
대응	á
대응	resposta
대응	reacción
복합	combinados
복합	combinadas
복합	deben
복합	as
사령부	orde
사령부	motoras
사령부	ordes
사령부	mando
사령부	de
사령부	comando
눈물	bágoas
눈물	chorar
눈물	aburrimento
여단	brigade
여단	a
여단	brigada
중요	importante
중요	importantes
주주	accionistas
로맨틱	romántico
로맨틱	románticos
자연스럽게	natural
자연스럽게	forma
자연스럽게	naturalmente
자연스럽게	non
사상자	baixas
시애틀	seattle
알렉산드르	alexander
입구	entrada
인식	percepción
인식	recoñecemento
인식	recoñecer
인식	te
인식	recoñecera
인식	conciencia
인식	cognición
러시아어	rusa
러시아어	ruso
이탈리아어	italiano
이탈리아어	italiana
이탈리아어	italianos
컬러	cor
컬러	cores
컬러	de
컬러	cor
컬러	ser
재팬	xapón
읽고	lin
읽고	ler
읽고	leo
읽고	le
읽고	lendo
읽고	ler
읽고	lectura
읽고	a
범주	categoría
권력	poderes
권력	poder
권력	o
이후부터	desde
이후부터	xa
이후부터	que
이후부터	dende
아이들	nenos
아이들	fillos
아이들	rapaces
아이들	os
아이들	cativos
아이들	mozos
아이들	nenos
아이들	os
아이들	cativos
아이들	fillos
아이들	nenas
침공	invasión
경로	camiño
경로	senda
경로	seu
경로	ruta
콘텐츠	contido
콘텐츠	dóeme
제네바	xenebra
황금	de
황금	ouro
황금	ouro
황금	de
마우스	rato
최악의	peores
최악의	peor
방문	visitar
방문	visita
수십	ducias
프라하	praga
가치	valores
가치	ser
가치	a
가치	pena
가치	paga
가치	valor
가치	vale
가치	valor
가치	canto
가치	revenda
평소	usual
평소	de
평소	sempre
평소	normalidade
평소	habitual
평소	costume
판사	xuíz
판사	xulgar
판사	xuíces
판사	os
실패	fracasar
실패	fallan
실패	non
실패	por
실패	cardíacos
실패	imaxinación
실패	fracaso
실패	fracasado
실패	a
실패	fallaron
실패	non
실패	amosaban
실패	fallamos
실패	fracasei
실패	suspendeu
논쟁	debate
위기	crise
분포	distribución
분포	de
패배	vencer
패배	derrota
해병대	marines
끊임없이	constantemente
제프	geoff
미셸	michele
정상	normal
정상	normais
물리	da
물리	física
물리	física
물리	físicos
물리	físicas
물리	físico
아동	nenos
아동	os
아동	cativos
아동	fillos
아동	nenas
챌린지	retos
챌린지	desafíos
판단	xuíz
판단	xulgar
판단	xuízo
판단	xuízos
불가능하다	imposible
불가능하다	imposíbel
학살	masacre
로즈	rose
컨트리	país
라이온스	leóns
자살	suicidio
자살	suicidarse
드라이브	conducir
드라이브	coche
드라이브	conduzo
드라이브	conduce
원리	principio
원리	principios
인공	artificiais
인공	artifical
인공	artificial
신경	nervios
신경	os
신경	nerviosas
블루스	esa
블루스	tristeza
블루스	blues
승무원	acompañante
승무원	enfermeiro
승무원	tripulación
승무원	equipo
청각	que
청각	oído
청각	escoita
청각	escoito
병사	soldado
병사	soldados
병사	soldados
병사	os
목요일	xoves
도전	retos
