категорија	categoria
економска	economic
економска	econòmiques
модели	models
даме	dame
корисник	usuari
попис	cens
попис	inventari
коска	os
ликови	personatges
ликови	caràcters
независна	independents
независна	independent
претставник	representant
задача	cessió
задача	tasca
профил	perfil
нации	nacions
акција	acció
насока	direcció
парламентот	parlament
искуство	experiencia
искуство	experiència
рака	mà
турците	turcs
сина	blau
наспроти	versus
покажуваат	suggereix
покажуваат	suggerir
живеел	vivia
живеел	viscut
мехмед	mehmet
мехмед	mehmet
органи	òrgans
органи	orgue
органи	òrgan
дата	data
ѕид	paret
ѕид	mur
порта	port
млад	joves
млад	young
млад	jove
конфликти	conflictes
кредити	crèdits
прикажува	espectacles
водство	orientació
водство	lideratge
водство	plom
јохан	johann
јохан	johan
пишување	escrivint
пишување	escriptura
стои	casetes
пријатели	amics
пријатели	amistats
режисер	director
режисер	directora
режисер	realitzador
комуникација	comunicació
комуникација	comuniqueu
корисникот	usuari
велосипедист	ciclista
тврдината	ciutadella
династијата	dinastia
слој	capa
иран	iran
убиени	matat
враќање	restaurar
враќање	restaura
враќање	retornar
враќање	retorn
враќање	devolució
враќање	remuntada
народен	folk
акции	estoc
акции	stock
акции	participacions
акции	existències
акции	estocs
краток	curt
ученици	estudiants
ученици	alumnat
ученици	alumnes
приближно	aproximadament
приближно	aproximadament
бранови	ona
бранови	ones
бранови	onades
марк	marc
марк	marca
марк	mark
провинција	província
комбинација	combinats
комбинација	combinada
комбинација	combinades
комбинација	combinat
комбинација	combinació
комбинација	combo
решение	solució
зголеми	increment
зголеми	augment
уметници	artistes
димензија	dimensió
одбор	tauler
одбор	junta
населби	barris
португалија	portugal
слободен	lliure
слободен	gratuït
слободен	lliures
племиња	tribus
тодор	todor
значаен	significativa
значаен	significatiu
значаен	transcendental
значаен	significatives
значаен	significatius
велс	wales
велс	pous
георги	giorgi
учесник	participant
изведба	actuació
изведба	rendiment
падот	crash
падот	caiguda
долината	vall
труд	laborals
собранието	assemblea
настап	actuació
настап	rendiment
политичари	polítics
поседува	posseeix
говор	discurs
дијалекти	là
венеција	venècia
венеција	venezia
преглед	resum
преглед	ressenya
преглед	revisió
преглед	revisa
преглед	previsualitza
преглед	previsualització
вселенски	aeroespacials
пренос	transmissió
пренос	traspàs
пренос	transferència
пренос	trasllat
постигна	anotat
постигна	marcó
студенти	estudiants
студенти	alumnat
студенти	alumnes
зрачење	radiació
зрачење	radiacions
методиј	metodi
почнувајќи	començant
влијанието	impacte
императорот	emperador
објавени	publicat
учител	mestra
велосипедизам	cycling
велосипедизам	ciclisme
сместени	emplaçat
публика	públic
публика	audiència
публика	auditoris
пораз	derrota
техники	tècniques
сообраќај	trànsit
сообраќај	tràfic
крв	sang
теории	teories
милијарди	bilions
парламент	parlament
периоди	períodes
табела	taula
табела	quadre
табела	fitxa
банките	banks
банките	bancs
климент	clement
квалитет	qualitat
терен	terreny
капитал	capital
сликар	pintor
присуство	assiduïtat
присуство	presència
мисли	pensa
мисли	pensaments
техника	tècnica
арсенал	arsenal
претпоставува	assumeix
претпоставува	presumeix
математика	matemàtiques
математика	matemàtica
математика	mates
математика	matemàtica
внатрешни	intern
внатрешни	interna
тежина	pes
музичари	músics
милано	milà
милано	milano
битки	batalles
општо	generalment
општо	comunes
општо	comú
општо	comuns
општо	general
рамки	fotogrames
рамки	marcs
конфликт	conflicte
софтвер	programari
мислење	opinió
мислење	dictamen
раст	creixement
распоред	horari
гробишта	cementiris
гробишта	cementiri
оскар	òscar
оскар	oscar
оскар	oskar
православни	ortodox
сместена	situat
кинески	xinès
кинески	xinesos
развива	desenvolupa
артур	arthur
кола	cotxe
сметка	compte
циклус	cicle
отворена	oberta
отворена	oberts
отворена	open
отворена	obre
отворена	obert
зграда	edifici
зграда	edificació
фотографии	fotos
придонес	aportació
рид	reid
рид	reed
рид	turó
бранденбург	brandenburg
претстави	actuacions
претстави	presents
претстави	present
претстави	presentat
претстави	presentats
однесуваат	comportant
нуди	ofertes
нуди	ofereix
постоење	existència
титули	títols
сала	gimnàs
сала	gym
сала	hall
златни	golden
златни	or
златни	gold
народни	folk
управа	governança
управа	autoritat
машки	homes
машки	nois
машки	boys
машки	virils
машки	masculí
машки	mascle
патријарх	patriarca
храмот	temple
слична	similars
слична	semblants
слична	similar
можноста	ampliable
можноста	possibilitat
единствена	single
перу	perú
перу	peru
браќа	germans
браќа	bros
тече	discorre
тече	fluxos
тече	cabals
тече	abocat
добитник	guanyador
добитник	guanyadora
албанци	albanesos
населено	habitat
широко	àmpliament
граѓани	ciutadans
формирана	establerta
сезони	temporades
сезони	estacions
јавно	públic
јавно	públics
јавно	public
јавно	públiques
јавно	públicament
својства	propietats
именуван	anomenat
позиции	posicions
казахстан	kazakhstan
дефинира	definir
дефинира	defineix
дефинира	defineix
лежи	mentides
шуми	woods
шуми	bosc
шуми	boscos
загреб	zagreb
змеј	drac
освоени	conquerit
умрел	morí
црн	black
црн	negre
судија	jutge
судија	jutjar
судија	àrbitre
судија	ref
децении	dècades
критики	crítica
критики	ressenyes
критики	crítiques
критики	revisions
средба	conèixer
средба	sessió
средба	reunió
средба	trobada
средба	encontre
капацитет	capacitat
природен	naturals
природен	natural
музичка	musical
минута	minut
предност	avantatge
направен	fetes
направен	feta
синот	fill
никој	cap
никој	ningú
формирање	formant
формирање	establiment
селаните	cercavila
селаните	pagesos
селаните	camperols
автори	autors
степени	graus
потекнуваат	originat
серии	sèries
серии	sèrie
злато	or
злато	gold
идеја	idea
медицина	medicament
медицина	medicina
дејство	acció
албански	albanesa
вики	vicky
вики	wiki
вики	vicki
вики	viki
јато	cúmul
јато	clúster
јато	eixam
согласка	consonant
византиски	bizantí
јавни	públic
јавни	públics
јавни	public
јавни	públiques
колумбија	columbia
колумбија	colòmbia
збирка	recollida
учење	estudiant
учење	aprenentatge
дивизија	divisió
пејач	singer
пејач	cantant
муслимани	musulmans
уредник	editor
котлина	vall
вашингтон	washington
важно	important
договори	contractes
договори	tractes
договори	acords
стандарди	estàndards
европска	european
намера	intenció
намера	intencionalitat
дискусија	debat
дискусија	discussió
слободна	lliure
слободна	gratuït
слободна	lliures
еридан	eridà
наскоро	aviat
жител	resident
римска	roman
римска	romà
патишта	camins
крива	corba
домот	domicili
домот	llar
слава	slava
слава	elogi
слава	elogis
слава	glòria
слава	glory
слава	fama
слава	fame
грешка	error
грешка	error
последна	darrer
последна	últim
последна	última
последна	darrera
целосна	plens
целосна	ple
целосна	plena
пропаганда	propaganda
избрани	triats
избрани	elegit
избрани	escollida
избрани	seleccionat
избрани	seleccionats
воздух	aire
воздух	air
патување	viatges
патување	trajecte
патување	viatge
конференција	conferència
старо	antic
поточно	específicament
поточно	concretament
создадени	creades
создадени	creats
создадени	creat
гас	gas
предлог	proposta
предлог	suggeriment
возила	vehicles
соло	solo
мажите	homes
контакт	contacte
шума	woods
шума	bosc
шума	bosc
соодветно	adequadament
соодветно	apropiat
соодветно	correspongui
сер	senyor
посветена	dedicat
посветена	dedicada
подобрување	milloren
подобрување	millorar
подобрување	millora
значајна	transcendental
значајна	significatives
значајна	significatius
значајна	significativa
значајна	significatiu
припаѓаат	pertanyen
помага	coadjuvar
спротивно	contrari
спротивно	contraris
спротивно	oposat
спротивно	contrari
активно	actiu
активно	activament
ноќ	nit
градина	jardí
учествувале	participat
црно	black
црно	negre
намали	disminució
воден	aigua
воден	guiat
сен	sen
сам	sola
работници	obrers
работници	treballadors
волф	llop
волф	wolf
волф	wolff
буква	carta
учесници	participants
примероци	espècimens
примероци	mostres
имот	propietat
забележал	notat
забележал	adonat
борби	baralles
борби	batalles
финска	finlàndia
фактор	factor
научно	científicament
рајна	rin
рајна	rhein
термин	termini
напушти	abandona
напушти	excedència
разлики	diff
разлики	diferències
хит	encertar
хит	hit
музичар	músic
кратки	curt
донесе	portat
силите	forces
плочи	lloses
комплекс	complexes
комплекс	complex
ослободување	alliberació
ослободување	alliberament
ослободување	absolució
традиционално	tradicional
традиционално	tradicionals
традиционално	tradicionalment
медицински	mèdicament
медицински	mèdica
продуцент	productor
добитници	premiats
добитници	guanyadores
добитници	guanyadors
обезбедува	proporciona
локални	local
локални	locals
руска	rus
непознат	desconegut
непознат	desconeguda
влијае	afecta
пад	caiguda
создаден	creades
создаден	creats
создаден	creat
верски	religiós
жената	dona
ситуација	situació
евреи	jueus
генерал	general
конгресот	congrés
овозможи	habilita
можности	possibilitats
можности	oportunitats
криза	crisi
вера	vera
вера	fe
вилхелм	wilhelm
густина	densitat
рани	ferides
рани	rani
принцип	principi
хрватски	croat
хрватски	croata
мисијата	missió
датум	data
арена	arena
звук	so
специјални	especial
специјални	especials
галерија	galeria
силен	forts
силен	forta
силен	fort
актерка	actriu
размена	intercanvi
претпријатија	empreses
претпријатија	companyies
операции	operacions
операции	cirurgies
обработка	tramitació
обработка	processament
баба	baba
баба	àvia
кулата	torre
кулата	tower
градоначалник	alcalde
леќеста	lenticular
женска	chica
женска	femení
женска	femella
женска	tia
асоцијација	associació
асоцијација	association
популација	població
израз	expressió
граѓанска	civil
граѓанска	cívic
граѓанска	civic
поим	idea
двор	pati
бенд	banda
рипка	aleví
шампиони	champions
шампиони	campions
објавено	publicat
објавено	publicat
дух	ghost
дух	fantasma
дух	esperit
загуби	pèrdues
загуби	perduda
загуби	perduts
загуби	lost
загуби	perdut
сектор	sector
пораст	creixement
хајнрих	heinrich
антонио	antonio
гвинеја	guinea
лично	personals
лично	personalment
возачи	controladors
возачи	conductors
возачи	xofers
фердинанд	ferran
стр	str
јордан	jordà
јордан	jordània
архитект	arquitecte
победник	guanyador
победник	guanyadora
дополнително	addicional
дополнително	addicionals
дополнително	addicionalment
основното	elemental
медиуми	mitjans
произведува	produeixin
произведува	produeixen
произведува	produeix
реакции	reaccions
почна	començat
почна	iniciat
али	aly
али	alí
али	ali
елена	helena
елена	elena
елена	helen
остануваат	romanen
посветен	dedicat
посветен	dedicada
интервју	entrevista
основач	fundador
независни	independents
независни	independent
независни	independents
набрзо	aviat
архитектонски	arquitectòniques
пронајдени	trobat
напишани	escrit
турци	turcs
љубовта	amor
став	actitud
став	postura
централен	centrals
централен	central
ерик	erik
ерик	eric
киселина	àcid
казна	càstig
казна	frase
давид	david
јорк	york
верзии	versions
дадена	donades
дадена	donada
тракија	tràcia
џексон	jackson
водач	manava
водач	líder
црни	black
црни	negre
рамка	fotograma
рамка	marc
боливија	bolívia
бугарска	búlgar
критика	crítica
критика	crítica
иднина	futur
шампионите	champions
шампионите	campions
генерално	generalment
апостол	apòstol
исхрана	nutrició
целина	sencer
целина	sencera
седиштето	seu
потреби	necessitats
одржа	celebrat
улица	carrer
командант	comandant
важи	vàlida
важи	vàlid
векови	segles
проширување	expansió
дефиниција	definició
домашни	domèstics
домашни	domèstica
домашни	domèstic
најдобри	millors
најдобри	millor
изврши	executa
изврши	executa
изврши	córrer
спречи	impedit
копии	còpies
копии	exemplars
продукција	producció
пејачка	singer
пејачка	cantant
богатство	tresor
богатство	fortuna
богатство	riquesa
вест	notícia
вест	notícies
вест	oest
финансии	finances
грешки	errors
електронски	electró
електронски	electronic
електронски	electrònicament
лидер	manava
лидер	líder
морал	moral
морал	moralitat
морал	moral
питер	peter
питер	pere
занимање	vocació
занимање	ocupació
часови	hores
часови	classes
одговорен	responsable
различна	diferent
различна	diferents
виктор	víctor
виктор	victor
виктор	viktor
освојување	conquesta
освојување	conquerir
обиди	intents
тимови	equips
чин	rang
чин	acte
чин	act
корист	benefici
богови	déus
пост	publicació
девојка	xicota
девојка	nòvia
девојка	noia
робови	esclaus
назив	denominacions
тата	tata
граѓаните	ciutadans
присутни	assistents
присутни	presents
присутни	present
демократска	democràtica
демократска	democràtic
месечината	lluna
слободни	lliure
слободни	gratuït
слободни	lliures
подобри	milloren
подобри	millorar
влез	entrada
баварија	baviera
бран	bran
бран	ona
жртви	víctimes
жртви	sacrificis
гласови	votacions
гласови	vots
гласови	veus
крило	winger
устав	constitució
изработка	cosint
хан	hahn
хан	khan
хан	han
општа	general
хемија	química
шах	xah
шах	xa
шах	escacs
џез	jazz
различен	diferent
различен	diferents
илјади	mil
правило	regla
животно	animal
кале	kale
кале	calais
мајката	mare
достапни	disponibles
достапни	disponible
колеџ	college
открива	revela
полицијата	policia
формула	fórmula
реките	rius
нивоа	nivells
задачи	assignacions
задачи	cessions
задачи	tasques
задачи	treballs
бас	bas
обединување	unificació
обединување	retrobament
српска	srpska
српска	serbi
желба	desig
желба	desig
рио	rio
рио	río
заменик	vici
заменик	vice
заменик	adjunt
час	chas
час	hora
зашто	perqué
позадина	antecedents
позадина	fons
шампион	champ
шампион	campió
шампион	campiona
шампион	champion
локација	localització
локација	ubicació
локација	emplaçament
реформи	reformes
реформи	reforma
генерација	generació
викторија	victòria
викторија	victoria
прикажани	mostrat
драмски	drama
извршен	executiu
извршен	executiva
демир	demir
личен	personals
празник	holiday
празник	festiu
поети	poetes
железничка	ferrocarril
сет	estableix
сет	conjunt
сет	seth
дебар	debar
силна	forts
силна	forta
силна	fort
тројца	valldoreix
тројца	tres
природно	naturals
природно	natural
природно	naturalment
студентите	estudiants
студентите	alumnat
студентите	alumnes
луксембург	luxemburg
џек	jack
месо	carn
чекор	pas
простори	espais
плоча	tauleta
плоча	comprimit
реон	districte
продолжение	continuació
продолжение	seqüela
продолжение	ampliació
продолжение	extensió
продолжение	pròrroga
нба	nba
принцот	príncep
принцот	prince
површини	superfícies
површини	escriptoris
соединенија	compostos
слободата	llibertat
физичка	físic
варијанта	variant
расте	creixent
расте	creix
културен	cultural
културен	culturals
културен	educat
говори	discursos
говори	parla
домашен	domèstics
домашен	domèstica
домашен	domèstic
врховниот	suprem
врховниот	suprema
индустриски	industrials
индустриски	industrial
супер	impressionant
супер	super
супер	gran
коњ	cavall
гранки	branques
тешки	heavy
тешки	pesats
тешки	pesada
тешки	pesant
тешки	pesades
тешки	difícil
значајно	significativa
значајно	significatiu
значајно	significatives
значајно	significatius
постапка	procediment
човечки	humà
човечки	humans
британскиот	britànic
британскиот	british
британскиот	britànica
трошоци	despesa
трошоци	costos
трошоци	despesa
трошоци	despeses
затворен	tancat
наредба	ordre
наредба	comandament
наредба	orde
наредба	ordre
подрачја	zones
подрачја	àrees
подрачја	àmbits
санта	santa
смит	smith
мари	marie
мраз	gel
плоштад	quadrat
плоштад	plaça
четвртата	quart
четвртата	quarta
приватни	privat
приватни	privats
важност	importància
важност	transcendència
важност	significació
раководство	lideratge
сирија	síria
снимка	instantània
дваесет	vint
наредил	ordenant
дозволено	permesos
дозволено	permès
трето	tercera
трето	tercer
одговара	fits
принципи	principis
поврзано	relacionat
поврзано	relacionada
поврзано	relacionats
поврзано	connectat
поврзано	enllaçat
независноста	independència
меч	espasa
клептон	clapton
мозокот	cervell
вештини	aptituds
вештини	habilitats
вештини	competències
вештини	destresa
вештини	habilitat
снимањето	filmació
вилијамс	williams
апликации	aplicacions
апликации	aplicacions
филмска	film
револуционерен	revolucionari
посета	visiteu
посета	visita
пјер	pierre
структури	estructures
операција	funcionament
операција	operació
операција	cirurgia
тест	test
тест	prova
холандски	neerlandès
холандски	holandès
земјиште	land
огромен	tremenda
огромен	enorme
редовно	regularment
универзитети	universitats
зраци	raigs
исклучиво	exclusivament
искачување	trepa
искачување	escalar
искачување	ascens
фрагменти	fragments
милион	milions
милион	milió
реал	real
чикаго	chicago
одделение	grau
василиј	basili
василиј	basil
василиј	alfàbrega
василиј	vassili
војводство	voivodat
дворот	pati
блиску	tanca
основна	bàsic
основна	bàsics
основна	bàsiques
основна	basic
постојан	permanent
постојан	permanents
режим	modalitat
режим	mode
хаџи	hadji
судир	clash
автомобили	cars
автомобили	cotxes
автомобили	automòbils
потребна	requerit
потребна	requerida
потребна	requerits
величина	grandesa
можни	possible
можни	possibles
кампања	campanya
барања	peticions
барања	requeriments
барања	requisits
барања	exigències
барања	demandes
канали	canals
ирак	iraq
леон	leon
души	souls
души	ànimes
петка	dap
постоела	existia
постоела	existit
постоела	existien
полски	polonès
кожа	cuir
кожа	pell
концепт	concepte
кипар	xipre
фази	aproximada
фази	fases
фази	etapes
аспекти	aspectes
хуан	juan
симптоми	símptomes
даниел	daniel
диск	disc
количество	quantitat
количество	import
количество	quantia
количество	quantitat
споменици	monuments
мерење	mesura
мерење	mesurament
користени	emprat
користени	utilitzat
користени	utilitzats
користени	usat
менаџер	gestor
нил	neal
нил	neil
нил	nil
доктор	metge
доктор	doctor
исламот	islam
германска	alemany
словачка	eslovac
словачка	eslovàquia
исти	mateixa
исти	mateix
балканска	balcànica
комитетот	comitè
кралеви	kings
кралеви	reis
табелата	gràfic
табелата	diagrama
користен	emprat
користен	utilitzat
користен	utilitzats
користен	usat
честопати	freqüentment
честопати	sovint
недостаток	desavantatge
недостаток	manca
недостаток	falta
едната	one
идентитет	identitat
претходник	predecessor
претходник	precursor
силни	forts
силни	forta
силни	fort
исланд	islàndia
франкфурт	frankfurt
орган	orgue
орган	òrgan
отвори	oberta
отвори	oberts
отвори	open
отвори	obre
отвори	obert
грчко	greco
мерка	mesura
вила	fada
вила	villa
контекст	context
дин	din
дин	degà
дин	dean
дин	vicedegà
дин	degana
покажал	demostrat
епархија	eparquia
епархија	diòcesi
вози	conducció
вози	impulsa
бело	white
бело	blanc
лазар	llàtzer
лазар	lazar
кристофер	cristòfor
кристофер	christopher
кнез	duke
кнез	duc
кнез	knez
фигури	xifres
фигури	figures
здравје	sanitat
здравје	salut
женките	femelles
замок	castell
околина	entorn
пристаниште	moll
пристаниште	port
срби	serbis
гости	convidats
активен	actiu
одреди	determinar
одреди	determinen
одреди	determini
активни	actiu
снимен	rodat
претставен	presentat
претставен	presentats
спомен	memòria
отпор	resistir
отпор	resistència
формат	format
стандард	estàndard
дозвола	permís
дозвола	llicència
дозвола	permís
прусија	prússia
браун	marró
браун	brown
истоимениот	homònim
болница	hospital
владеел	regnar
пар	parella
равенка	equació
домен	domini
меѓународно	internacionalment
планови	plans
популарност	popularitat
рунда	ronda
облици	formes
керамички	ceràmica
јадрото	core
јадрото	nucli
здружение	associació
здружение	association
долина	vall
даден	donades
даден	donada
трудови	papers
објаснува	explica
обезбедување	seguretat
днк	adn
днк	dna
темели	fonament
темели	fundació
темели	fundacions
елба	elba
вино	vi
биографија	biografia
откривање	revelador
откривање	detecció
откривање	descobrint
откривање	descobriment
европско	european
белите	blancs
дисциплини	disciplines
елизабета	elizabeth
елизабета	elisabet
хартии	papers
отворени	pelat
отворени	pelada
отворени	oberta
отворени	oberts
отворени	open
отворени	obre
отворени	obert
повреда	perjudici
повреда	lesió
формиран	establerta
натпреварување	competició
натпреварување	competència
патека	pista
патека	peça
патека	camí
патека	sender
патека	trail
патека	rastre
мустафа	mustafa
мустафа	mustafà
џонс	jones
џонс	johns
франциско	francisco
водени	guiat
карактеристика	característic
карактеристика	característics
карактеристика	característica
влијанија	impactes
влијанија	influències
празници	festes
празници	festius
празници	vacances
курс	curs
курс	rumb
кратка	curt
веруваат	confiar
веруваат	confia
веруваат	confiança
веруваат	creure
автоматски	auto
автоматски	automàtica
автоматски	automàtic
автоматски	automàtica
автоматски	automàticament
соба	room
соба	sala
соба	habitació
бајконур	baikonur
настапува	realitza
настапува	efectua
промоција	promoció
поход	croada
вработени	empleats
силата	força
ранг	rang
гранка	subdivisió
гранка	sucursal
гранка	branca
јајца	ous
јајца	pilotes
јајца	boles
британска	britànic
британска	british
британска	britànica
наполеон	napoleó
логика	lògica
социјална	socials
социјална	social
азербејџан	azerbaidjan
освојувањето	conquerint
пијано	piano
престолнина	capital
епизода	episodi
жанр	gènere
физичар	físic
украински	ucraïnès
сонце	sol
сонце	solana
сонце	sunshine
револуционерно	revolucionari
одлуки	decisions
лансирање	llançament
крис	chris
крис	kris
порака	missatge
триаголник	triangle
грци	grecs
финансиска	financer
финансиска	financera
математички	matemàticament
подршка	suport
пекинг	pequín
пекинг	beijing
успева	gestiona
новинар	periodista
новинар	reporter
четвртиот	quart
четвртиот	quarta
протокол	protocol
транспорт	transport
транспорт	transports
транспорт	transport
туризам	turisme
очекува	esperada
очекува	esperats
атракции	atraccions
еврејски	jueva
еврејски	jueu
еврејски	hebreu
наводно	suposadament
наводно	presumptament
проток	estret
проток	flux
проток	cabal
проток	riera
неодамна	recentment
пораки	missatges
истакнува	destaca
истакнува	destacats
истакнува	ressaltats
победници	premiats
победници	guanyadores
победници	guanyadors
годишен	anual
годишен	anuals
спектар	espectre
спектар	spectre
живеење	vivint
владетели	regles
владетели	governants
маж	marit
маж	home
маж	man
независно	independents
независно	independent
уметности	arts
добивање	obtenció
катедрала	catedral
количина	quantitat
флорида	bolvir
флорида	florida
ница	bonic
ница	niça
лекување	curació
лекување	millorant
лекување	tractament
лудвиг	ludwig
домаќинства	llars
интереси	interessos
интереси	consideracions
интереси	interès
дадени	donades
дадени	donada
куче	gos
херкул	hèrcules
печат	press
печат	premsa
печат	segell
печат	foca
печат	segell
содржини	contingut
содржини	continguts
теренот	pitch
јавна	públic
јавна	públics
јавна	public
јавна	públiques
возачот	xofer
возачот	conductor
гради	pits
гради	pit
гради	mamella
херој	heroi
јавен	públic
јавен	públics
јавен	public
јавен	públiques
ерменија	armènia
цицачи	mamífers
цицачи	mamífer
заедничка	comunes
заедничка	comú
заедничка	comuns
заедничка	conjunta
фотографија	foto
фотографија	fotografia
атанас	atanas
списание	revista
физичари	físics
поразен	derrotat
поразен	vençut
поразен	vençuts
постојана	permanent
постојана	permanents
лето	estiu
кралски	royal
анти	anti
нозе	peus
нозе	cames
риба	peixos
риба	peix
инструмент	instrument
научник	científic
опсег	àmbit
опсег	abast
опсег	interval
полиција	policia
насилство	violència
повлече	retirar
кафе	cafè
хектари	hectàrees
комедија	comèdia
чиле	xile
мандат	termini
мандат	tinença
мандат	mandat
студио	studio
студио	estudi
христијанство	cristianisme
многумина	moltes
многумина	molts
собирање	recollint
очи	ulls
очи	eyes
тапани	drum
тапани	tambor
тапани	tambors
пакистан	pakistan
објаснување	explicació
тешка	heavy
тешка	pesats
тешка	pesada
тешка	pesant
тешка	pesades
тешка	difícil
монети	monedes
отомански	otomà
организира	organitza
рано	primerenc
црвено	roig
црвено	vermell
црвено	red
освоено	guanyat
понудата	oferta
убиство	homicidi
убиство	assassinat
машини	maquinària
машини	màquines
торино	torino
торино	torí
весници	periòdic
весници	periódico
весници	diari
весници	periòdics
весници	diaris
весници	papers
камени	pedra
опасност	perill
опасност	perillositat
колонии	colònies
основање	establiment
сопруг	marit
енциклопедија	enciclopèdia
списанија	revistes
снимање	gravació
снимање	enregistrament
снимање	cremant
стилови	estils
адреса	adreça
современи	contemporani
современи	contemporània
знамиња	estendards
знамиња	banderoles
знамиња	banderes
знамиња	indicadors
додавање	sumant
додавање	afegir
додавање	afegeix
алфа	alpha
алфа	alfa
напишано	escrit
чувство	sentiment
турскиот	turc
уметник	artista
влакна	pèl
влакна	cabells
влакна	fibra
влакна	fibres
современа	contemporani
современа	contemporània
способности	aptituds
способности	habilitats
способности	competències
способности	habilitats
способности	capacitats
кошарка	basquetbol
кошарка	bàsquet
стрелец	tirador
стрелец	sagitari
стрелец	arquer
стрелец	archer
запис	rècord
родителите	pares
јадро	core
јадро	nucli
јадро	nucli
историчари	historiadors
земјоделство	agrícola
земјоделство	agricultura
земјоделство	agricultura
петербург	petersburg
раѓање	naixement
воглавно	principalment
воглавно	majoritàriament
индонезија	indonèsia
дедо	avi
дедо	avi
црвен	roig
црвен	vermell
црвен	red
композитори	compositors
критичари	crítics
критичари	crític
свештеник	sacerdot
катерина	caterina
катерина	catherine
класична	clàssica
класична	classic
класична	clàssic
рана	rana
рана	ferida
епизоди	episodis
момче	noi
ткиво	teixit
огромна	enorme
вкупна	total
бегалци	refugiats
концерти	concerts
обука	entrenament
обука	formació
подразбира	implica
ставови	actituds
ставови	visualitzacions
гробот	sepultura
статистички	estadísticament
статистички	estadístic
тито	tito
карпи	cingles
карпи	roques
концерт	concert
дисциплина	disciplina
внатрешна	intern
внатрешна	interna
кристијан	christian
кристијан	cristià
уапсен	rebentat
уапсен	detingut
анри	enric
анри	henry
анри	henri
секако	segur
документ	document
изведува	realitzant
изведува	escèniques
изведува	realitza
изведува	efectua
гранд	grand
психологија	psicologia
николај	nikolai
николај	nicolai
николај	nikolai
фиренца	florence
фиренца	florència
носител	portadora
носител	transportista
носител	titular
институција	institució
јан	jan
јан	yan
јан	lan
јан	ian
брисел	brussels
стјуарт	stewart
стјуарт	stuart
стив	steve
аспект	aspecte
граматика	gramàtica
бугарите	búlgars
несреќа	contratemps
несреќа	accident
камења	pedres
камења	roques
претставени	representada
претставени	representats
претставени	representades
претставени	representat
опсада	setge
раса	raça
раса	cursa
осигурување	assegurança
осигурување	assegurances
појаснување	desambiguació
појаснување	aclariment
состојби	situacions
прага	praga
умира	mor
умира	morint
богата	ric
богата	rich
богата	rics
материја	matèria
оган	incendi
оган	foc
оган	foguera
амстердам	amsterdam
редови	files
редови	escalafó
редови	files
илинден	ilinden
организми	organismes
потрага	quest
понуда	oferta
речник	vocabulari
речник	diccionari
грузија	georgia
грузија	geòrgia
внатре	inside
внатре	endins
внатре	dins
земјоделски	agrícola
куба	cuba
суштества	éssers
инсекти	insectes
инсекти	insecte
рамнотежа	balanç
рамнотежа	saldo
рамнотежа	equilibri
зале	saale
мисија	missió
будимпешта	budapest
законите	lleis
континентална	continental
теодор	theodore
теодор	teodor
теодор	theodor
настанот	esdeveniment
поезијата	poesia
синглови	singles
синглови	senzills
ѕидови	murs
ѕидови	parets
ален	allen
ален	alen
ален	alan
птиците	aus
птиците	ocells
легенда	llegenda
легенда	legend
сулејман	suleiman
сулејман	suleyman
класи	classes
вечер	vespre
вечер	nit
приходи	ingrés
приходи	ingressos
издава	traeix
метали	metalls
дрва	fusta
дрва	arbrat
дрва	arbres
маало	barri
литванија	lituània
длабоко	deep
длабоко	profunds
длабоко	profund
организмот	organisme
данок	impost
координати	coordenades
илјадници	mil
илјадници	milers
конго	congo
детали	detalls
детали	detall
студија	estudi
парохија	parròquia
срце	baby
срце	nadó
срце	cor
срце	nineta
базилика	basílica
историска	històric
историска	històrica
социјалистичка	socialista
кентаур	centauri
одговори	respost
одговори	respostes
одговори	respostes
одговори	resposta
одговори	respon
одржан	celebrat
белорусија	bielorússia
музеи	museus
поседуваат	posseir
напаѓач	invasor
напаѓач	assaltant
зачувани	desat
зачувани	salvat
вистинска	real
сума	sumatori
сума	suma
сума	quantitat
сума	import
сума	quantia
последици	seqüeles
последици	conseqüències
проценти	percentatges
проценти	percentatge
проценти	percentatge
варијанти	variants
популарна	popular
популарна	populars
популарна	trending
исклучително	excepcionalment
исклучително	extremadament
исклучително	excepcionals
исклучително	excepcional
финале	finals
носел	gastats
верувања	creences
информација	informació
познатата	famós
познатата	famosos
хитлер	hitler
компјутери	pcs
компјутери	ordinadors
направено	fet
пошта	correu
симон	simone
симон	simó
симон	simon
симон	simón
србите	serbis
дејвис	davis
дејвис	davies
градско	ciutat
плен	presa
манастири	monestirs
одред	esquadra
станици	estacions
станици	emissores
граѓанската	cívic
граѓанската	civic
решавање	resolent
решавање	resoldre
решавање	resoldre
решавање	resol
муслиманите	musulmans
гроб	tomba
гроб	sepultura
отворање	obertura
историчар	historiador
произлегува	derivaven
произлегува	tiges
сопственик	propietari
врнежи	precipitacions
врнежи	precipitació
врнежи	ruixats
врнежи	dutxes
преговори	negociació
преговори	negociant
преговори	negociar
преговори	negociacions
карлос	carlos
поврзување	connexió
поврзување	connectant
паркови	parcs
постави	estableix
постави	conjunt
прифати	acceptar
прифати	accepta
тома	toma
тома	thomas
тома	tomàs
научниците	científics
глумци	actors
филипините	filipines
турска	turc
зелена	green
зелена	verd
одредено	específics
одредено	específic
критериум	criteri
критериум	criteris
унгарски	hongarès
