और	en
अपील	beroep
दर्शक	viewer
दर्शक	kijker
दर्शक	doelgroep
दर्शक	publiek
दर्शक	toeschouwer
दर्शक	kijkers
इनपुट	input
इनपुट	invoer
सैकड़ों	honderden
पार्वती	parvati
क्लास	klasse
क्लास	class
क्लास	klas
लीला	leila
लीला	leela
कलात्मक	artistieke
कलात्मक	artistiek
मंगोल	mongolen
मंगोल	mongolië
उपनिषद	upanishads
शुभ	lekker
शुभ	goed
स्वीकृत	geaccepteerde
स्वीकृत	aanvaard
स्वीकृत	aanvaarde
स्वीकृत	geaccepteerd
स्वीकृत	accepteert
स्वीकृत	aanvaardt
स्वीकृत	goedgekeurde
स्वीकृत	goedgekeurd
बैटरी	accu
बैटरी	batterij
बैटरी	batterijen
कहानियाँ	verslagen
कहानियाँ	verhalen
कहानियाँ	verhaaltjes
पुष्प	bloemen
पुष्प	bloemetjes
पुष्प	bloem
पुष्प	bloempje
पुष्प	bloemetje
सुविधाएं	faciliteiten
अक्षांश	breedtegraad
मियामी	miami
सम्पर्क	contact
सम्पर्क	contactpersoon
सम्पर्क	contacten
सम्पर्क	contactpersonen
दृश्यों	schermen
दृश्यों	taferelen
दृश्यों	scenes
दृश्यों	scènes
श्वसन	ademhaling
संक्षेप	beknoptheid
आतंकवाद	terrorisme
परिस्थिति	situatie
परिस्थिति	toestand
परिस्थिति	omstandigheden
परिस्थिति	omstandigheid
लोकतंत्र	democratie
उपलब्धि	prestatie
कुश्ती	worstel
कुश्ती	worstelen
क्लिक	klikt
क्लिक	klikken
क्लिक	klik
क्लिक	klikken
लेबल	labels
लेबल	etiketten
लेबल	etiket
लेबल	label
अकाल	hongersnood
अकाल	hongersnoden
फैशन	kleding
फैशन	mode
पैलेस	paleis
नीला	blue
नीला	blauw
नीला	blauwe
पोर्ट	bakboord
पोर्ट	haven
पोर्ट	poort
पोर्ट	havens
पोर्ट	poorten
विधेयक	bill
विधेयक	wetsontwerp
विधेयक	wetsvoorstel
बलों	forces
बलों	krachten
स्टील	staal
स्टील	stalen
स्टील	steele
रोशन	roshan
यूनान	griekenland
थोड़े	lichtjes
थोड़े	enigszins
थोड़े	lichtelijk
ऑस्टिन	austin
एकड़	hectare
एकड़	acres
एकड़	hectare
सेकंड	seconden
सेकंड	tweede
अवयव	bestanddeel
अवयव	onderdeel
अवयव	component
अवयव	element
आलेख	artikel
आलेख	artikelen
आलेख	artikels
आलेख	grafiek
दिव्य	goddelijk
दिव्य	goddelijke
फ्लोरिडा	florida
नली	slang
पूर्वोत्तर	noordoost
पूर्वोत्तर	noordoosten
साक्ष्य	bewijzen
साक्ष्य	bewijs
साक्ष्य	bewijsmateriaal
कहाँ	waar
आवरण	envelop
आवरण	enveloppe
आवरण	cover
आवरण	dekking
आवरण	omslag
आवरण	dekken
निकला	afgeleid
निकला	afgeleide
मौर्य	maurya
आंकड़े	statistieken
आंकड़े	statistiek
आंकड़े	statistieken
आंकड़े	figuren
आंकड़े	cijfers
उपदेश	preken
उपदेश	prediken
उपदेश	preek
उपदेश	preken
उपदेश	preek
उपदेश	prediken
एकीकरण	integratie
फोटो	foto
फोटो	fotos
चोरी	gestolen
चोरी	diefstal
चोरी	stelen
चोरी	steel
चोरी	stelen
सिंहासन	troon
आचरण	gedrag
आचरण	gedragingen
क्लोराइड	chloor
हरी	groen
हरी	groene
हरी	hari
शरण	toevluchtsoord
शरण	toevlucht
परिकल्पना	hypothese
बयान	statement
बयान	verklaring
मुंह	mond
विनाश	verwoesting
विनाश	vernietiging
विनाश	destructie
विनाश	vernieling
विनाश	verdoemenis
पाक	pak
एजेंट	agent
बेल्जियम	belgie
बेल्जियम	belgië
वितरित	geleverd
वितरित	geleverde
वितरित	bezorgd
वितरित	afgeleverd
वितरित	uitdelen
वितरित	verdelen
वितरित	verspreiden
वितरित	distribueren
वितरित	verspreid
वितरित	gedistribueerd
वितरित	uitgedeeld
वितरित	verdeeld
श्रेणियाँ	gilde
श्रेणियाँ	categorieën
शाब्दिक	letterlijke
शाब्दिक	letterlijk
खूब	nou
खूब	wel
आतंकवादी	terroristische
आतंकवादी	terrorist
आतंकवादी	terroristisch
आतंकवादी	terroristen
प्रतिबंधित	beperken
प्रतिबंधित	beperkt
प्रतिबंधित	beperkte
प्रतिबंधित	verbannen
प्रतिबंधित	verboden
साथियों	collegae
न्यूटन	newton
पारस्परिक	wederzijds
पारस्परिक	wederzijdse
अद्यतन	updaten
अद्यतन	update
अद्यतन	bijwerken
अद्यतन	updates
बैठे	zittend
बैठे	zittende
पारम्परिक	traditioneel
पारम्परिक	traditionele
विलुप्त	uitgestorven
सिक्किम	sikkim
प्रशिक्षित	opgeleid
प्रशिक्षित	getrainde
प्रशिक्षित	getraind
पारिस्थितिकी	ecologie
सैद्धांतिक	theoretische
सैद्धांतिक	theoretisch
स्पेनी	spaanse
स्पेनी	spaans
पौधा	plant
माई	mai
माई	moi
संलग्न	bijvoegen
संलग्न	aaneengesloten
संलग्न	bijgevoegd
संलग्न	bijgevoegde
संलग्न	gehecht
होम	thuis
होम	home
होम	huis
होम	startpagina
होम	huizen
सिक्के	muntstukken
सिक्के	munten
काउंसिल	raad
ट्यूब	tube
ट्यूब	buis
अवलोकन	overzicht
अवलोकन	observatie
अवलोकन	waarneming
अवलोकन	observaties
नमूने	specimen
नमूने	specimens
नमूने	monsters
नमूने	stalen
बन्द	af
बन्द	gesloten
बन्द	afgesloten
बन्द	close
बन्द	afsluiten
बन्द	sluiten
बन्द	sluit
बन्द	dichtbij
कब	wanneer
तारीख	datum
एकदम	absoluut
समावेश	insluitsels
समावेश	insluiting
समावेश	inclusie
समावेश	opneming
खुदाई	opgraving
खुदाई	graven
खुदाई	dig
खुदाई	graaf
खुदाई	boren
खुदाई	boringen
भरत	bharat
भरत	bharata
फलों	vruchten
फलों	fruit
वस्तुएँ	items
वस्तुएँ	objecten
वस्तुएँ	voorwerpen
हमलों	aanslagen
हमलों	aanvallen
हमलों	stakingen
बीस	twintig
बीस	twenty
शिकायत	klachten
शिकायत	klachten
शिकायत	klacht
शिकायत	klaag
शिकायत	klagen
शिकायत	beklagen
सफाई	netheid
सफाई	reinheid
सफाई	reiniging
सफाई	reinigen
सफाई	schoonmaken
सफाई	schoonmaak
टेलीविज़न	televisietoestellen
टेलीविज़न	televisies
टेलीविज़न	televisie
अन्ना	anna
विन्यास	configuratie
विन्यास	instellingen
ध्रुवीय	polar
पार्श्व	flank
पार्श्व	flanken
पार्श्व	kant
पार्श्व	zijde
पार्श्व	side
पार्श्व	zijkant
घड़ी	klok
रोशनी	lichtjes
रोशनी	verlichting
रोशनी	licht
रोशनी	lichten
रोशनी	lampen
रोशनी	light
रोशनी	lichte
रोशनी	licht
आलोचक	criticus
रखरखाव	onderhoud
डीएनए	dna
नाना	nana
स्पर्श	touch
स्पर्श	aanraken
स्पर्श	aanraking
गणितज्ञ	wiskundige
वनों	ontbossing
वनों	woud
वनों	bos
वनों	bossen
वनों	bossen
कृतियाँ	geschriften
कृतियाँ	meesterwerken
जीते	gewonnen
जीते	won
कबीर	kabir
हानिकारक	schadelijke
हानिकारक	schadelijk
हानिकारक	nadelig
आमंत्रित	uitgenodigde
आमंत्रित	uitgenodigd
शिल्प	shillong
शिल्प	ambacht
हिन्दुस्तान	hindustan
पीला	gele
पीला	geel
सीधी	rechtdoor
सीधी	straight
सीधी	recht
श्लोक	vers
किलो	kilo
बादल	wolken
बादल	bewolking
बादल	wolk
बादल	cloud
बादल	wolken
चंद्रमा	maan
चंद्रमा	moon
कोयला	steenkool
कोयला	kolen
कोयला	kool
कोयला	houtskool
संवैधानिक	constitutionele
संवैधानिक	grondwettelijke
संवैधानिक	constitutioneel
संवैधानिक	grondwettelijk
पादप	plant
चौड़ाई	breedte
उपयोगिता	bruikbaarheid
उपयोगिता	nut
उपयोगिता	hulpprogramma
उपयोगिता	bruikbaarheid
उपयोगिता	nut
उपयोगिता	bruikbaarheid
प्रमेय	stelling
संवेदनशील	gevoelig
संवेदनशील	gevoelige
मान्य	valide
मान्य	geldig
मान्य	geldige
अनुसूचित	gepland
अनुसूचित	geplande
अनुसूचित	ingepland
सम्पन्न	voltooid
सम्पन्न	afgewerkt
सम्पन्न	klaar
सम्पन्न	afgewerkte
सम्पन्न	gedaan
सम्पन्न	done
सम्पन्न	klaar
हॉलीवुड	hollywood
शहीद	martelaar
तेज़	sneller
तेज़	snellere
तेज़	vlugger
तेज़	snel
तेज़	vasten
तेज़	snelle
तेज़	fast
पीछा	achtervolging
पीछा	chase
अर्ध	quasi
अर्ध	semi
विकासशील	ontwikkelen
अल्प	alp
तिवारी	tiwari
पारी	innings
न्यायिक	justitiële
फंड	fonds
नाक	neus
बाई	bai
राणा	rana
निवेदन	aanvragen
निवेदन	verzoeken
निवेदन	aanvraag
निवेदन	aanvragen
निवेदन	verzoek
निवेदन	verzoeken
इंदौर	indore
ब्रायन	brian
ब्रायन	bryan
अनुभाग	afdeling
अनुभाग	sectie
अनुभाग	afdelingen
अनुभाग	secties
बीसवीं	twintigste
बीसवीं	twentieth
रंगीन	kleurrijke
रंगीन	kleurrijk
रंगीन	gekleurde
रंगीन	gekleurd
रंगीन	kleurrijke
रंगीन	kleurrijk
अपेक्षित	verwachtte
अपेक्षित	verwacht
अपेक्षित	verwachte
मूलभूत	fundamenteel
मूलभूत	fundamentele
मूलभूत	standaard
मूलभूत	fundamentele
मूलभूत	basic
मूलभूत	intrinsieke
मूलभूत	intrinsiek
विभागों	afdelingen
विभागों	departementen
अदा	betaal
अदा	betalen
जिम	sportschool
जिम	jim
एटा	eta
अनिल	anil
नरेन्द्र	narendra
पूछा	vroegen
पूछा	gevraagd
कहानियां	verslagen
कहानियां	verhalen
कहानियां	verhaaltjes
उत्पादित	produceerde
उत्पादित	geproduceerd
उत्पादित	geproduceerde
दोषी	schuldigen
दोषी	schuldig
दोषी	schuldige
ज्वर	koorts
क्रिसमस	kerstmis
क्रिसमस	kerst
क्रिसमस	christmas
क्रिसमस	kerstfeest
राहत	reliëf
राहत	opluchting
रखें	houd
रखें	houden
भंडार	opslag
गार्डन	tuintje
गार्डन	tuin
कार्टून	cartoon
कार्टून	tekenfilm
फ़्रांस	frankrijk
व्यंग्य	satire
व्यंग्य	parodie
छंद	rijm
छंद	rijmen
ठंडा	koude
ठंडा	kou
ठंडा	koud
नाडु	nadu
पत्थरों	steentjes
पत्थरों	stones
पत्थरों	stenen
अक्ष	bijlen
अक्ष	assen
अक्ष	as
इमारतें	gebouwen
प्रतिपादन	renderen
पन्ने	bladzijden
मोदी	modi
एपिसोड	afleveringen
एपिसोड	episode
एपिसोड	aflevering
डोमेन	domeinen
डोमेन	domein
मैक	mac
वचन	covenant
वचन	verbond
वचन	convenant
आकलन	vermoeden
आकलन	gissen
मध्यकालीन	middeleeuwse
मध्यकालीन	middeleeuws
पसंदीदा	favoriet
पसंदीदा	favoriete
पसंदीदा	fav
पसंदीदा	bladwijzers
पसंदीदा	favoriet
पसंदीदा	favoriete
पसंदीदा	favorieten
अनुयायी	volgers
अनुयायी	volgelingen
मुकदमा	beproeving
मुकदमा	proces
मुकदमा	rechtzaak
मुकदमा	rechtszaak
मुकदमा	proef
मुकदमा	aanklagen
मुकदमा	sue
मुकदमा	rechtzaak
मुकदमा	rechtszaak
कार्ल	carl
वियतनाम	vietnam
तलवार	lance
तलवार	lans
तलवार	degen
तलवार	zwaard
तुलनात्मक	vergelijkende
तुलनात्मक	vergelijkend
उत्पादक	productief
उत्पादक	productieve
उत्पादक	producent
उत्पादक	producer
उत्पादक	producent
उत्पादक	fabrikant
आयरिश	ierse
आयरिश	ieren
आयरिश	iers
अभिलेख	archief
अभिलेख	archiveren
अभिलेख	archief
अभिलेख	archieven
राजकुमारी	prinsesje
राजकुमारी	prinses
राजकुमारी	princess
अनुचित	respectloos
अनुचित	oneerbiedig
अनुचित	oneerlijk
अनुचित	onrechtvaardig
अनुचित	oneerlijke
अनुचित	onredelijk
अनुचित	ongepast
कल	morgen
कल	tomorrow
कल	gisteren
कल	gister
इनकार	godslastering
इनकार	ontkent
इनकार	ontken
इनकार	ontkennen
प्रतिकूल	vijandelijk
प्रतिकूल	vijandige
प्रतिकूल	vijandig
नींद	slapen
नींद	slaap
कार्यान्वयन	uitvoering
कार्यान्वयन	tenuitvoerlegging
कार्यान्वयन	implementatie
नाइट	nite
बाँध	dam
बाँध	stuwdam
विवादास्पद	controversieel
विवादास्पद	controversiële
विवादास्पद	omstreden
कथानक	verhaallijn
कथानक	scenario
बल्लेबाज	batsman
प्रभुत्व	dominantie
प्रभुत्व	machtspositie
बेहतरीन	best
बेहतरीन	beste
बेहतरीन	uitstekend
बेहतरीन	excellent
बेहतरीन	voortreffelijk
बेहतरीन	uitmuntend
तालिका	tafel
तालिका	tafeltje
तालिका	tabel
तालिका	catalogus
वायुमंडल	sfeer
वायुमंडल	atmosfeer
वायुमंडल	dampkring
यथार्थ	real
यथार्थ	echte
यथार्थ	echt
यथार्थ	reëel
रहस्य	geheimen
रहस्य	mysterie
रहस्य	mystery
रहस्य	geheim
रहस्य	secret
फसलों	gewassen
वृत्त	rondjes
वृत्त	cirkels
वृत्त	kringen
वृत्त	kring
वृत्त	cirkel
रुपए	roepie
रुपए	inr
मोक्ष	verlossing
मोक्ष	redding
मोक्ष	zaligheid
मोक्ष	moksja
पूरक	aanvulling
पूरक	aanvullen
पूरक	supplementen
पूरक	aanvullingen
पूरक	toeslagen
पूरक	complementair
पूरक	aanvullend
पूरक	complementaire
पूरक	aanvullen
स्पेस	ruimte
स्पेस	spatie
नाटकीय	dramatische
नाटकीय	dramatisch
वाशिंगटन	washington
बर्लिन	berlijn
रद्द	geannuleerd
रद्द	afgelast
रद्द	geannuleerde
रद्द	geannuleerd
रद्द	afgelast
रद्द	ingetrokken
रद्द	herroepen
पैटर्न	patronen
पैटर्न	patroon
गोल्डन	golden
गोल्डन	gouden
गोल्डन	gulden
प्रभु	heer
प्रभु	lord
प्रभु	heere
खण्ड	afdelingen
खण्ड	secties
खण्ड	afdeling
खण्ड	sectie
खण्ड	segment
खण्ड	segmenten
नेत्र	oog
नेत्र	eye
पोप	paus
लायक	worth
लायक	waard
गरीबी	armoede
सांता	kerstman
सांता	santa
लेजर	grootboek
संगणक	computer
रूचि	belangen
रूचि	interesses
रूचि	belangstelling
रूचि	rente
रूचि	belang
रूचि	interesse
रेगिस्तान	woestijn
रेगिस्तान	woestijnen
व्यायाम	lichaamsbeweging
व्यायाम	uitoefening
व्यायाम	oefening
व्यायाम	uitoefenen
एट	gegeten
एट	at
भीतरी	binnenste
भीतरी	innerlijke
भीतरी	innerlijk
पूर्ववर्ती	voorganger
सेनाओं	legers
इंजीनियर	engineer
इंजीनियर	technicus
इंजीनियर	ingenieur
भंडारण	opslag
रोल	rollen
रोल	rol
रहमान	rehman
रहमान	rahman
रहमान	barmhartig
रहमान	genadig
रहमान	barmhartige
मुफ्त	free
मुफ्त	vrij
मुफ्त	gratis
लवण	zouten
तूफान	noodweer
तूफान	onweer
तूफान	storm
बलि	onthoofden
बलि	onthoofding
वर्णमाला	alfabet
वर्णमाला	alfabetische
वर्णमाला	alfabetisch
लम्बा	tall
टर्मिनल	terminal
टर्मिनल	terminaal
टर्मिनल	terminale
उद्धृत	aangehaalde
उद्धृत	aangehaald
उद्धृत	geciteerde
उद्धृत	geciteerd
दुबई	dubai
पावर	macht
पावर	kracht
पावर	power
पावर	vermogen
भूत	ghost
भूत	geest
भूत	spook
भूत	spoken
भूत	geesten
चिंतन	mediteren
चिंतन	meditatie
चिंतन	mijmeringen
चिंतन	muze
क्यूबा	cuba
संश्लेषण	synthese
मूत्र	urine
संस्कृतियों	cultures
संस्कृतियों	culturen
उपासना	aanbidding
उपासना	verering
उपासना	aanbidden
अनंत	oneindig
अनंत	oneindige
अनंत	oneindigheid
अनंत	oneindig
बालों	haar
बालों	haren
बालों	haartjes
बालों	hair
बालों	haren
बालों	haartjes
कुत्ते	honden
कुत्ते	hond
कुत्ते	hondje
फैली	wijdverbreid
फैली	wijdverspreide
फैली	wijdverbreide
मुँह	uitroep
मुँह	mond
कम्युनिस्ट	communistische
कम्युनिस्ट	communist
कम्युनिस्ट	communistisch
प्रसंग	thema
बिहारी	bihari
पेड़ों	bomen
धूप	zon
धूप	zonneschijn
धूप	zonnetje
धूप	zonlicht
अफ़ग़ानिस्तान	afghanistan
इन्द्र	indra
कॉमेडी	comedy
कॉमेडी	komedie
बर्तन	afwas
अस्वीकार	achteruitgang
अस्वीकार	verval
अस्वीकार	afwijzen
अस्वीकार	ontkent
अस्वीकार	ontken
अस्वीकार	ontkennen
अस्वीकार	afwijzen
अस्वीकार	verwerpen
जाएगी	tremor
मधुमेह	diabetici
मधुमेह	diabetische
मधुमेह	suikerziekte
मधुमेह	diabetes
हॉट	warm
हॉट	heet
पाठकों	lezers
पाठकों	lezer
दमन	onderdrukking
दमन	repressie
दमन	onderdrukking
दमन	onderdrukking
दमन	daman
नाइट्रोजन	stikstof
मार्गदर्शन	begeleiding
मार्गदर्शन	oriëntatie
मार्गदर्शन	leidraad
समाजशास्त्र	sociologie
समापन	vereffening
समापन	liquidatie
कर्तव्य	duty
कर्तव्य	plicht
कर्तव्य	plichten
कर्तव्य	taken
नस्ल	fokken
नस्ल	voortplanten
नस्ल	ras
नस्ल	etniciteit
केबल	kabels
केबल	kabel
सिडनी	sydney
परिचालन	bewerkingen
परिचालन	operaties
परिचालन	stuurinrichting
हाइड्रोकार्बन	koolwaterstof
कश्मीरी	kasjmir
कश्मीरी	kashmir
स्वप्न	droom
स्वप्न	dromen
स्वप्न	dream
प्रसिद्धि	bekendheid
प्रसिद्धि	beroemdheid
प्रसिद्धि	roem
प्रसिद्धि	faam
अपराधी	misdadiger
अपराधी	misdadig
अपराधी	crimineel
अपराधी	schuldigen
अपराधी	schuldig
अपराधी	schuldige
अपराधी	dader
अपराधी	overtreder
नाट्य	theatrale
नाट्य	theatraal
दुकान	winkel
नियत	instellen
नियत	set
नियत	ingesteld
सुना	hoorde
सुना	gehoord
सुना	luisterden
सुना	beluisterd
सुना	geluisterd
सुना	luisterde
सर्जरी	chirurgie
सर्जरी	opereren
सर्जरी	operatie
सर्जरी	operaties
झारखण्ड	jharkhand
स्वरुप	formaten
भयंकर	macabere
भयंकर	vreselijk
भयंकर	verschrikkelijk
भयंकर	afschuwelijk
भयंकर	vreselijk
भयंकर	verschrikkelijk
भयंकर	gruwelijk
भयंकर	afschuwelijk
मेयर	burgemeester
औषधीय	geneeskrachtige
धमनी	slagader
आर्थर	arthur
डाउनलोड	download
डाउनलोड	downloaden
डाउनलोड	gedownload
डाउनलोड	downloads
खुदरा	detailhandel
खुदरा	kleinhandel
नीदरलैंड	nederland
धर्मों	religies
प्रशंसकों	fans
प्रशंसकों	ventilatoren
घाव	wond
घाव	wonde
स्पोर्ट्स	sporten
क्रॉस	oversteken
क्रॉस	kruis
क्रॉस	cross
साप्ताहिक	wekelijks
साप्ताहिक	weekoverzicht
साप्ताहिक	wekelijkse
साप्ताहिक	weekly
सुनील	sunil
अनुभूति	voelen
अनुभूति	gevoel
मेजर	majoor
मेजर	major
मेजर	hoofdvak
मेजर	maj
स्वतः	automaat
स्वतः	automatisch
स्टीव	steve
थिएटर	theaters
थिएटर	bioscopen
थिएटर	bioscoop
थिएटर	theater
थिएटर	theater
दूरसंचार	telecommunicatie
खपत	geconsumeerd
खपत	verbruikte
खपत	verbruikt
खपत	verteerd
खपत	verbruik
खपत	consumptie
चक्कर	duizeligheid
चक्कर	vertigo
चक्कर	hoogtevrees
चक्कर	duizelig
परिवेश	omgeving
परिवेश	milieu
परिवेश	omgeving
सूजन	opzwellen
सूजन	zwelling
सूजन	zwellingen
सूजन	ontsteking
प्रतिरक्षा	immuun
दृढ़	vasthoudend
दृढ़	hardnekkig
दृढ़	volhardend
दृढ़	resolute
दृढ़	resoluut
दृढ़	vastberaden
रोकथाम	voorkoming
रोकथाम	preventie
सदियों	eeuwenlang
सदियों	eeuwen
गुलाब	rozen
गुलाब	roses
गुलाब	rose
गुलाब	roos
झिल्ली	membraan
भालू	koala
भालू	beer
भालू	beertje
भालू	bear
भालू	beren
दूरदर्शन	televisie
सोमवार	maandag
सोमवार	maandag
सर्दियों	winters
सर्दियों	winter
गांवों	dorpen
गांवों	dorpjes
ऑटो	automaat
ऑटो	automatisch
सामान्यत	normaliteit
इलेक्ट्रिक	elektrische
इलेक्ट्रिक	electrische
इलेक्ट्रिक	elektrisch
शतक	eeuw
हालत	conditie
हालत	aandoening
हालत	voorwaarde
हालत	toestand
मक्का	mekka
मक्का	maïs
मक्का	mais
आस्था	faith
आस्था	geloof
आस्था	vertrouwen
अफगानिस्तान	afghanistan
प्रभाग	divisie
प्रभाग	afdeling
प्रभाग	deling
प्रभाग	division
निष्पादन	uitvoeren
निष्पादन	executeren
निष्पादन	prestaties
निष्पादन	prestatie
निष्पादन	uitvoering
निष्पादन	terechtstelling
निष्पादन	executie
पहचाना	geïdentificeerde
पहचाना	geïdentificeerd
पहचाना	herkende
पहचाना	erkende
पहचाना	herkend
पहचाना	erkend
वाहक	drager
वाहक	vervoerder
वाहक	carrier
वाहक	vervoerders
वाहक	dragers
वाहक	vliegdekschepen
स्वदेशी	inheems
स्वदेशी	inheemse
अभिक्रिया	reactie
सुनने	gehoor
सुनने	hoorzitting
भ्रमण	rondreis
भ्रमण	tour
भ्रमण	rondleiding
भ्रमण	tournee
भ्रमण	pendelen
भ्रमण	odyssey
हड्डी	botten
हड्डी	bot
हड्डी	botje
हड्डी	bone
तन्त्र	tantra
तन्त्र	systeem
तन्त्र	stelsel
तन्त्र	programmatuur
तन्त्र	software
वक्र	kromme
वक्र	curve
वक्र	bochten
वक्र	rondingen
पुरातत्व	archeologisch
पुरातत्व	archeologische
पुरातत्व	archeologie
वरुण	varuna
वरुण	neptunus
वरुण	neptune
आजाद	free
आजाद	vrij
आजाद	gratis
आजाद	azad
मेहता	mehta
कॉर्पोरेट	corporate
सांस	adem
आयाम	afmetingen
आयाम	afmeting
आयाम	dimensie
आयाम	amplitude
आयाम	afmetingen
आयाम	dimensies
चन्द्रमा	maan
चन्द्रमा	moon
बेटियाँ	vrouwtjes
बेटियाँ	vrouwen
बेटियाँ	dochters
जादू	magie
जादू	magic
जादू	magisch
कोच	coaches
कोच	trainers
कोच	trainer
कोच	coach
कोच	coachen
कोच	koets
बंदी	gevangene
विष	gif
विष	vergif
ऑक्सफोर्ड	oxford
वाद	geschillen
वाद	ism
ऑडियो	audio
ऑडियो	geluid
निधि	fondsen
निधि	fonds
पैसा	geld
लोहा	strijkijzer
लोहा	ijzer
स्मरण	gedenken
स्मरण	herinnering
स्मरण	herinneringen
सेतु	brug
सेतु	bridge
छिद्र	poriën
फ़ोन	telefoon
फ़ोन	telefoons
अवकाश	feestdag
अवकाश	vakantie
अवकाश	vakantie
अवकाश	ontspanning
अवकाश	recreatie
अवकाश	vermaak
अवकाश	feestdagen
अवकाश	vakanties
अवकाश	vakantie
बंगलौर	bangalore
अध्यक्षता	voorzitterschap
मुलाकात	benoemingen
मुलाकात	afspraken
मुलाकात	afspraak
मुलाकात	benoeming
मुलाकात	aanstelling
बुरा	kwaad
बुरा	slechtheid
बुरा	evil
अफ़्रीकी	afrika
अफ़्रीकी	afrikaanse
अफ़्रीकी	afrikaans
ब्रेक	break
ब्रेक	pauze
ब्रेक	breken
ब्रेक	breekt
ब्रेक	pauzes
ब्रेक	remmen
ब्रेक	rem
एक्सचेंज	ruil
एक्सचेंज	uitwisseling
एक्सचेंज	uitwisselen
दक्षता	efficiency
दक्षता	efficiëntie
दक्षता	doeltreffendheid
दक्षता	doelmatigheid
पतली	mager
पतली	skinny
पतली	magere
पतली	mager
पतली	thin
पतली	dun
बच्चा	kind
बच्चा	kindje
बच्चा	kind
बच्चा	jongen
बच्चा	kid
बिन	bin
न्यूज़	nieuwsberichten
न्यूज़	nieuws
जलप्रपात	waterval
जलप्रपात	vallen
जलप्रपात	waterval
जलप्रपात	valt
जलप्रपात	watervallen
जलप्रपात	falls
टॉप	top
टॉप	bovenste
टॉप	bovenkant
टॉप	tops
रावण	ravana
प्रिंस	prince
प्रिंस	prins
सशस्त्र	bewapend
सशस्त्र	gewapend
सशस्त्र	gewapende
अमृतसर	amritsar
टेलीफोन	telefoon
सवार	rider
सवार	rijder
सवार	ruiter
नारी	vrouw
नारी	woman
हार्ड	moeilijk
हार्ड	hard
हार्ड	harde
उर्फ	aka
उर्फ	alias
वसंत	voorjaar
वसंत	lente
बपतिस्मा	dopen
बपतिस्मा	doopsel
बपतिस्मा	doop
रचयिता	auteurs
रचयिता	schrijvers
रचयिता	auteur
रचयिता	schrijver
यकृत	lever
मेन	belangrijkste
मेन	voornaamste
मेन	main
मेन	mannen
मेन	maine
डेनमार्क	denemarken
ऑपरेटिंग	opereren
लाइब्रेरी	bibliotheken
लाइब्रेरी	bibliotheek
एलन	allen
एलन	alan
यॉर्क	york
जॉनी	johnny
जॉनी	jonny
प्राप्तकर्ता	begunstigde
प्राप्तकर्ता	geadresseerde
प्राप्तकर्ता	ontvanger
प्राप्तकर्ता	begunstigden
प्राप्तकर्ता	ontvangers
मरम्मत	herstelling
मरम्मत	reparatie
मरम्मत	repareren
मरम्मत	herstelling
मरम्मत	reparatie
मरम्मत	reparaties
मरम्मत	herstellingen
योद्धा	strijder
योद्धा	krijger
बचत	spaargeld
बचत	besparingen
बचत	besparing
प्रदर्शनी	tentoonstelling
प्रदर्शनी	bewijsstuk
प्रदर्शनी	tentoonstelling
प्रदर्शनी	expositie
पोशाक	aankleden
पोशाक	jurk
पोशाक	jurkje
पोशाक	jurken
अजमेर	ajmer
नैतिकता	ethisch
नैतिकता	ethiek
नैतिकता	moraal
नैतिकता	moraliteit
नैतिकता	moraal
झीलें	meren
युक्ति	toestel
युक्ति	apparaat
युक्ति	tip
युक्ति	fooi
युक्ति	apparaten
शोषण	uitbuiting
शोषण	exploitatie
समाधि	samadhi
मशीनों	machines
मशीनों	machines
सुन	hoor
सुन	horen
तुलसी	basil
तुलसी	basilicum
भूमिगत	ondergronds
भूमिगत	ondergrondse
भूमिगत	underground
पत्ते	bladeren
पत्ते	blaadjes
मोटी	dikke
मोटी	dik
मोटी	vet
मोटी	dikke
मोटी	dik
अखबार	krant
अखबार	kranten
अखबार	dagblad
स्टोन	steen
स्टोन	natuursteen
स्टोन	stone
स्टोन	stenen
मल	ontlasting
मल	feces
मल	uitwerpselen
मल	mal
मकान	huis
मकान	huizen
एचआईवी	hiv
क्षय	ebb
क्षय	verval
मजदूर	werkers
मजदूर	werkenden
मजदूर	arbeiders
मजदूर	werknemers
मजदूर	arbeid
जोन्स	jones
अनुदान	subsidies
अनुदान	beurzen
हार्डी	hardy
लेंस	lens
लेंस	objectief
गतिशील	dynamic
गतिशील	dynamiek
गतिशील	dynamische
गतिशील	dynamisch
अनुकरण	gesimuleerde
अनुकरण	gesimuleerd
हट	hut
आक्रामक	agressieve
आक्रामक	agressief
प्राथमिकता	prioriteit
प्राथमिकता	prioritair
प्राथमिकता	voorrang
प्राथमिकता	preferentie
प्राथमिकता	voorkeur
एंजिल्स	angeles
जागरण	wake
कटौती	aftrek
कटौती	verlaging
कटौती	reductie
कटौती	vermindering
कटौती	snijwonden
कटौती	bezuinigingen
देगा	preta
पोलैंड	polen
शाखाएँ	bijkantoren
शाखाएँ	takken
शाखाएँ	branches
शाखाएँ	filialen
शिलालेख	opschrift
शिलालेख	inscriptie
विल्सन	wilson
कॉल	oproep
कॉल	bellen
कॉल	bel
कॉल	telefoontjes
कॉल	oproepen
कॉल	noemt
सख्त	strikt
सख्त	strikte
सख्त	streng
त्योहार	festival
मंगोलिया	mongolen
