kategória	kategori
kontroly	mengontrol
kontroly	kendali
kontroly	inspeksi
kontroly	cek
vybrané	diunggulkan
vybrané	ditampilkan
vybrané	unggulan
vybrané	feature
vybrané	dipilih
vybrané	terpilih
dánska	denmark
dánska	denmark
milión	juta
milión	million
milión	sejuta
boys	boys
producenti	produsen
producenti	produser
diskusiu	diskusi
set	tetapkan
set	set
set	setel
set	atur
spôsoby	modalitas
spôsoby	cara
spôsoby	metoda
spôsoby	metode
dosiahnutie	menjangkau
dosiahnutie	mencapai
dosiahnutie	pencapaian
dosiahnutie	prestasi
dosiahnutie	berprestasi
dosiahnutie	mencapainya
dosiahnutie	mencapai
dosiahnutie	meraih
syndróm	syndrome
syndróm	sindrom
individuálne	individual
individuálne	individu
individuálne	individual
individuálne	perorangan
pravdy	kebenaran
pravdy	truth
iau	iau
písmen	letters
písmen	huruf
software	software
demo	demo
grafické	grafis
grafické	sadis
grafické	grafik
grafické	grafis
grafické	grafika
záliv	cove
záliv	gulf
záliv	teluk
záliv	teluk
záliv	bay
romány	novel
moon	rembulan
moon	bulan
moon	moon
izraela	israel
spravodlivosti	keadilan
spravodlivosti	keadilan
regióny	daerah
regióny	wilayah
regióny	region
regióny	kawasan
kurt	kurt
osobu	person
osobu	orang
vlasti	motherland
vlasti	homeland
vlasti	nusa
polície	polisi
polície	kepolisian
polície	police
výrazné	ekspresif
výrazné	signifikan
výrazné	diucapkan
zelený	green
zelený	hijau
wright	wright
moderátor	moderator
profesionálne	profesional
profesionálne	professional
lucia	lucie
lucia	lucia
ročné	tahunan
ročné	tahunan
prísne	ketat
nájdené	menemukan
nájdené	mendapati
nájdené	nemu
nájdené	ditemukan
juhoslávie	yugoslavia
zabrániť	mencegah
zabrániť	cegah
zabrániť	hindari
zabrániť	menghindari
typická	khas
typická	tipikal
oscar	oscar
hrdinu	hero
hrdinu	pahlawan
erupcie	letusan
vnútorná	indoor
vnútorná	internal
vnútorná	batin
vnútorná	inner
verejný	publik
verejný	public
ivanovič	ivanovich
poézia	puisi
indický	indian
indický	india
indický	hindia
hĺbka	kedalaman
hĺbka	mendalam
ferrari	ferrari
sky	sky
sky	langit
sky	angkasa
maršal	marshall
maršal	marsekal
maršal	marshal
vedcov	ilmuwan
tvary	bentuk
príprava	persiapan
príprava	menyiapkan
príprava	mempersiapkan
rohu	pojok
rohu	corner
rohu	pojokan
rohu	sudut
alice	alice
chaty	obrolan
chaty	chatting
chaty	chat
allen	allen
znojmo	znojmo
chyba	kekeliruan
chyba	khilaf
chyba	kesalahan
chyba	galat
chyba	error
chyba	eror
chyba	kesalahan
baby	baby
baby	sayang
baby	bayi
španielske	spanish
španielske	spanyol
povesť	reputasi
jonathan	jonathan
informácia	information
informácia	informasi
kože	kulit
kože	skins
kože	menyembunyikan
kože	kulit
kože	skin
slovak	inggris
slovak	indonesian
slovak	english
julien	julien
poznatky	pengetahuan
poznatky	knowledge
československý	cekoslowakia
poste	poste
konferencii	conference
konferencii	konferensi
two	dua
two	two
pevne	erat
pevne	ketat
staroveké	kuno
kúpil	dibeli
kúpil	membeli
édouard	édouard
marseille	marseille
marseille	marseille
turistický	wisatawan
turistický	turis
guy	cowok
guy	guy
rozhraní	antarmuka
kronika	chronicles
pausanias	pausanias
predné	front
predné	depan
helin	helin
dame	dame
ovplyvnil	terpengaruh
ovplyvnil	memengaruhi
ovplyvnil	dipengaruhi
nahradené	tergantikan
nahradené	tergantikan
nahradené	digantikan
nahradené	diganti
škótska	scotch
škótska	wiski
škótska	skotlandia
wild	wild
wild	liar
prirodzený	alamiah
prirodzený	natural
prirodzený	alami
clanok	rekap
clanok	rangkuman
clanok	ikhtisar
hrubý	kotor
hrubý	gross
hrubý	jorok
hrubý	jijik
hrubý	menjijikan
hrubý	tebal
hrubý	rude
hrubý	kasar
absolútne	mutlak
absolútne	absolut
absolútne	absolute
hľadanie	mencari
hľadanie	pencarian
hľadanie	cari
hľadanie	search
ponuku	penawaran
ponuku	bid
ponuku	tawaran
ponuku	promo
ponuku	menawarkan
ponuku	penawaran
ponuku	tawarkan
ponuku	tawaran
amd	amd
zriadenie	pembentukan
zriadenie	pendirian
aréne	arena
aréne	gelanggang
aténach	athens
aténach	athena
party	party
party	berpesta
party	partai
party	pesta
party	pihak
marth	marth
spektrum	spektrum
ročná	tahunan
metoda	metodius
povodia	cekungan
vlastníctva	kepemilikan
gustav	gustav
gustav	gustave
niekoho	seseorang
niekoho	someone
niekoho	seseorang
niekoho	somebody
zničená	dihancurkan
zničená	hancur
zničená	dimusnahkan
zničená	menghancurkan
zničená	hancur
business	bisnis
business	business
neil	neil
zodpovednosť	tanggungjawab
zodpovednosť	pertanggungjawaban
zodpovednosť	akuntabilitas
rokovania	negoisasi
rokovania	negosiasi
rokovania	bernegosiasi
rokovania	negosiasi
rokovania	perundingan
rokovania	negosiasi
rýchly	ngakak
rýchly	cepat
rýchly	fast
rýchly	cepat
rýchly	puasa
uhlíka	karbon
nemocnica	hospital
nemocnica	rs
priame	direct
priame	langsung
dôvody	alasan
charlie	charlie
zložený	komposit
zložený	terdiri
zložený	senyawa
krátka	short
krátka	singkat
krátka	pendek
revue	revue
dieťaťa	ank
dieťaťa	anakan
dieťaťa	child
dieťaťa	anak
kariet	kartu
kariet	tab
zúčastnila	menghadiri
zúčastnila	dihadiri
zúčastnila	hadir
zúčastnila	berpartisipasi
rastislav	rastislav
synonymá	sinonim
princa	pangeran
princa	prince
správny	betulkan
škótsko	scotland
škótsko	skotlandia
priemyselné	industri
priemyselné	industrial
jon	jon
pacientov	pasien
jasnosť	kejelasan
jasnosť	kejernihan
jednoty	bhinneka
jednoty	unity
jednoty	persatuan
jednoty	kesatuan
jednoty	kekompakan
živý	hidup
živý	alive
manažment	management
manažment	manajemen
manažment	pengelolaan
príchod	kedatangan
príchod	datang
príchod	coming
priniesla	dibawa
vydať	masalah
vydať	isu
nariadenie	peraturan
nariadenie	regulasi
sklon	gradien
sklon	gradasi
sklon	kemiringan
sklon	lereng
ukončenie	penyelesaian
ukončenie	pelengkapan
ukončenie	ending
ukončenie	berakhiran
ukončenie	mengakhiri
ukončenie	berakhir
ukončenie	pemutusan
ukončenie	penghentian
verejná	publik
verejná	public
príčin	penyebabnya
príčin	penyebab
príčin	menyebabkan
celosvetovo	worldwide
celosvetovo	mendunia
zložená	terdiri
zložená	komposit
židovský	yahudi
gordon	gordon
dusík	nitrogen
ihneď	segera
ihneď	seketika
slovania	slavs
jako	suka
jako	sukai
jako	seperti
jako	like
marse	mars
alternatívne	alternatifnya
alternatívne	alternative
alternatívne	alternatif
alternatívne	alternative
alternatívne	alternatif
kamil	kamil
odstrániť	buang
odstrániť	hapus
odstrániť	menghapus
odstrániť	hilangkan
odstrániť	hapus
odstrániť	delete
teba	you
teba	anda
teba	kau
teba	kamu
ťah	dorong
ťah	dorongan
ťah	move
ťah	pindah
ťah	pindahkan
ťah	bergerak
mol	mol
občianstvo	kewarganegaraan
čínska	tionghoa
čínska	china
čínska	cina
centrálna	central
centrálna	tengah
centrálna	pusat
centrálna	sentral
centrálna	upt
xiii	xiii
ľahké	gampang
ľahké	mudah
ľahké	easy
opatrenia	pencegahan
opatrenia	mengukur
silná	ampuh
silná	kuat
silná	tegar
silná	strong
silná	kuat
atmosféra	atmosfer
atmosféra	suasana
atmosféra	atmosfir
možný	mungkin
možný	kemungkinan
možný	dimungkinkan
definuje	mendefinisikan
štatút	status
rangers	rangers
rangers	ranger
prax	magang
prax	praktek
prax	latihan
prax	praktik
prax	berlatih
prax	pengalaman
marco	marco
akékoľvek	setiap
akékoľvek	sembarang
akékoľvek	any
zálive	gulf
zálive	teluk
zálive	teluk
zálive	bay
lópez	lópez
potter	potter
firiem	firma
nebezpečenstvo	bahaya
nebezpečenstvo	danger
nebezpečenstvo	bahaya
nebezpečenstvo	hazard
major	major
major	mayor
major	jurusan
koncepcie	konsep
koncepcie	konsepsi
koncepcie	konsep
dne	bawah
dne	terbawah
dne	bottom
chuť	taste
chuť	rame
chuť	selera
chuť	rasa
chuť	flavor
chuť	rasa
chuť	keinginan
chuť	ngidam
prejsť	oper
prejsť	lulus
prejsť	pass
zlé	buruk
zlé	jahat
zlé	bad
chcela	buronan
chcela	diinginkan
chcela	dicari
chcela	wanted
valley	valley
valley	lembah
holt	holt
fond	fund
fond	dana
útokov	menyerang
útokov	serangan
útokov	penyerangan
wales	wales
normy	norma
normy	standar
ťažký	heavy
ťažký	berat
motív	motif
motív	motif
motív	fitur
sekcia	daerah
sekcia	bagian
sekcia	seksi
zastúpenie	perwakilan
zastúpenie	representasi
rozlíšenie	resolusi
čítanie	bacalah
čítanie	baca
čítanie	read
čítanie	dibaca
čítanie	membaca
čítanie	pembacaan
čítanie	bacaan
čítanie	membaca
čítanie	reading
prípady	kasusnya
prípady	kasus
gitaru	guitar
gitaru	gitar
odmeny	imbalan
odmeny	reward
takáto	such
georgia	georgia
kongres	kongres
zlepšenie	penyempurnaan
zlepšenie	ditingkatkan
zlepšenie	peningkatan
zlepšenie	disempurnakan
zlepšenie	perbaikan
zlepšenie	peningkatan
zlepšenie	perbaikan
zlepšenie	penyempurnaan
zlepšenie	meningkatkan
sport	sport
sport	olahraga
wings	sayap
wings	wings
kvalita	berkualitas
kvalita	kualitas
duša	jiwa
duša	soul
duša	semangat
duša	ruh
duša	spirit
kombinácia	kombinasi
kombinácia	menggabungkan
kombinácia	combining
hity	hits
hity	hantaman
led	led
strach	takut
strach	fear
strach	ketakutan
strach	takut
strach	ketakutan
pozorovanie	observasi
pozorovanie	pengamatan
pozorovanie	mengamati
pozorovanie	pengamatan
nízka	rendah
nízka	low
paláci	puput
paláci	istana
paláci	keraton
biblie	bible
biblie	alkitab
biblie	alkitab
rudy	rudy
rudy	bijih
rudy	ore
vladislav	vladislav
leo	leo
výchova	didikan
výchova	asuhan
výchova	pelihara
výchova	edukasi
výchova	pendidikan
zásady	prinsip
benjamin	benjamin
benjamin	benyamin
deviatich	sembilan
deviatich	nine
horské	gunung
horské	mountain
horské	pegunungan
klasický	klasik
klasický	klasik
klasický	classic
československá	cekoslowakia
spoločenstiev	komunitas
prudko	melonjak
paula	paulie
paula	paula
ano	ya
ano	yes
ano	iya
ano	ya
ano	yeah
indiana	indiana
snímka	cuplikan
snímka	screenshot
snímka	snapshot
snímka	kilasan
vojnové	perang
vojnové	peperangan
vojnové	war
preklady	translation
preklady	terjemahan
preklady	penerjemahan
preklady	terjemahan
preklady	penerjemahan
vytváranie	membuat
vytváranie	menciptakan
vytváranie	berkreasi
vytváranie	pembuatan
vytváranie	ciptaan
vytváranie	penciptaan
vytváranie	kreasi
hádzanárske	handball
hádzanárske	hantam
pôdu	tanah
pôdu	tanahnya
kiss	cium
kiss	kiss
kiss	ciuman
neapol	napoli
neapol	napoli
mníchove	münchen
mníchove	munchen
mníchove	munich
rovnica	persamaan
potrebný	diperlukan
potrebný	dibutuhkan
spotreba	konsumsi
sex	seks
sex	sex
vystúpenie	manggung
vystúpenie	kinerja
vystúpenie	performa
vystúpenie	suntuk
vystúpenie	pidato
vystúpenie	speech
vystúpenie	ucapan
vystúpenie	berpidato
vládne	pemerintahan
vládne	reigns
vládne	pemerintah
vládne	pemerintahan
turistika	pariwisata
turistika	wisata
turistika	mendaki
turistika	hiking
severovýchod	northeast
vetra	angin
vetra	wind
povýšený	dipromosikan
negatívne	negative
negatívne	negatif
médií	media
elizabeth	elizabeth
dôchodku	pensiun
dôchodku	pensiunan
dôchodku	pensiun
akcia	tindakan
akcia	aksi
ruchu	pariwisata
ruchu	wisata
všade	kemanapun
zimný	winter
nasledovalo	diikuti
menovanie	janji
stefan	stefan
michigan	michigan
antoine	antoine
luna	luna
neznámy	bruk
študovala	dipelajari
študovala	belajar
križovatka	menyeberang
križovatka	crossing
križovatka	penyeberangan
križovatka	melintas
križovatka	perempatan
križovatka	perpotongan
križovatka	persimpangan
križovatka	junction
križovatka	persimpangan
križovatka	perempatan
križovatka	persimpangan
spôsobiť	penyebab
spôsobiť	sebab
spôsobiť	sebabkan
spôsobiť	cause
spôsobiť	menyebabkan
grant	kabulkan
grant	hibah
grant	grant
výmena	tukar
výmena	exchange
výmena	pertukaran
výmena	bursa
výmena	swap
výmena	pengganti
výmena	penggantian
vstupe	inlet
zachovanie	melestarikan
zachovanie	memelihara
zachovanie	pelestarian
zachovanie	konservasi
zachovanie	pemeliharaan
zachovanie	perawatan
zachovanie	retensi
hudobníkov	musisi
domáca	indoor
domáca	prt
domáca	domestik
domáca	home
domáca	rumah
domáca	pulang
domáca	beranda
oka	oka
oka	eye
oka	mata
explorer	penjelajah
explorer	explorer
zrušený	membatalkan
zrušený	dibatalkan
zrušený	batalkan
zrušený	membatalkan
zrušený	dibatalkan
dominik	dominik
dominik	dominic
chelsea	chelsea
horváth	horváth
horváth	horvath
študent	pelajar
študent	mahasiswa
študent	murid
študent	siswa
študent	student
duch	ghost
duch	hantu
duch	semangat
duch	ruh
duch	spirit
čestný	terhormat
pľúc	paru
pľúc	lung
pľúc	paru
ulicu	jalanan
ulicu	street
stupne	derajat
lokálne	lokal
lokálne	local
lokálne	lokal
miller	miller
hit	ramaikan
hit	memukul
zobraziť	melihat
zobraziť	tampilan
zobraziť	lihat
zobraziť	tampilkan
zobraziť	tampilan
zobraziť	display
zobraziť	tunjukkan
zobraziť	show
zobraziť	tampilkan
zobraziť	perlihatkan
zobraziť	pertunjukan
zadná	rear
zadná	belakang
belgický	belgia
juniorov	yunior
juniorov	juniors
moderná	modern
wayne	wayne
vietor	angin
vietor	wind
obyčajná	ordinary
dosiahlo	raih
dosiahlo	tercapai
dosiahlo	dicapai
dosiahlo	diraih
ekonomický	perekonomian
ekonomický	ekonomi
land	daratan
land	tanah
land	land
stephan	stephan
trvanie	durasi
zlom	istirahat
zlom	break
zlom	terobosan
zlom	kejahatan
zlom	jahat
zlom	evil
goya	goya
takých	such
odstránenie	buang
odstránenie	hapus
odstránenie	menghapus
odstránenie	hilangkan
odstránenie	penghilangan
odstránenie	penghapusan
odstránenie	penghapusan
odstránenie	eliminasi
trance	kesurupan
trance	kerasukan
trance	trans
nórsky	norwegia
relácie	sesi
relácie	memperlihatkan
relácie	menunjukkan
relácie	menampilkan
relácie	pertunjukan
mont	mont
vzal	took
sezón	seasons
sezón	musim
sekundy	detik
vysiela	siaran
pedro	pedro
duchovný	spiritual
duchovný	rohani
výhra	win
výhra	menang
výhra	menangkan
výhra	memenangkan
výhra	menang
odchádza	dedaunan
odchádza	daun
odchádza	meninggalkan
odchádza	leaving
skutočný	aktual
iron	besi
iron	iron
esa	esa
koncepcia	konsep
koncepcia	konsepsi
nasledovala	diikuti
myslí	qii
hydra	hydra
ndr	gdr
plánov	rencana
okom	eye
okom	mata
nikolajevič	nikolaevich
kapitoly	bab
konečná	final
pripojené	lampirkan
pripojené	terlampir
pripojené	dilampirkan
pripojené	terhubung
pripojené	terkoneksi
pripojené	tersambung
funkčné	fungsional
bruno	bruno
prijať	menerima
prijať	adopsi
prijať	mengadopsi
prijať	menerima
prijať	terimalah
prijať	terima
stavovce	vertebrates
sólo	solo
sns	sns
právomoci	yuridiksi
právomoci	yurisdiksi
právomoci	powers
rakúske	austria
papier	koran
papier	makalah
papier	paper
papier	kertas
otakar	otakar
pôda	tanah
pôda	tanahnya
pôda	daratan
pôda	tanah
pôda	land
pôda	tanah
bot	bot
bot	bot
zuby	gigi
zuby	giginya
mšk	mšk
zrušenie	pembatalan
zrušenie	pencabutan
zrušenie	penarikan
nebo	sorga
nebo	kayangan
nebo	surga
nebo	heaven
nebo	sky
nebo	langit
nebo	angkasa
experiment	percobaan
experiment	eksperimen
experiment	bereksperimen
spoločenstvá	komunitas
učiteľa	guru
šancu	chance
šancu	peluang
šancu	berpeluang
šancu	kesempatan
kamene	batu
kamene	batuan
kamene	rocks
kontrola	control
kontrola	kendali
kontrola	kontrol
kontrola	pengendalian
kontrola	mengontrol
kontrola	kendalikan
kontrola	mengecek
kontrola	pengecekan
kontrola	memeriksa
kontrola	inspeksi
kontrola	memeriksa
kontrola	skak
kontrola	cek
kontrola	ksa
kontrola	periksa
kontrola	centang
canadiens	canadiens
men	pria
men	men
tradíciu	tradisi
testy	pengujian
testy	uji
testy	tes
materská	bersalin
materská	maternity
materská	orangtua
materská	induk
šťastie	beruntung
šťastie	mujur
šťastie	lucky
šťastie	beruntungnya
šťastie	kebahagiaan
šťastie	happiness
šťastie	kebahagian
šťastie	keberuntungan
šťastie	beruntung
šťastie	peruntungan
šťastie	luck
indonézia	indonesian
indonézia	indonesia
továreň	pabrik
oznámila	mengumumkan
oznámila	diumumkan
oznámila	umumkan
caesar	caesar
quebec	quebec
biskupov	uskup
ruku	lengan
ruku	arm
ruku	lengannya
ruku	hand
ruku	tangan
emi	emi
vyrábajú	menghasilkan
vyrábajú	memproduksi
had	ular
had	ular
podstatné	substansial
nice	nice
argentínsky	argentina
mechanika	mekanik
mechanika	mekanika
mechanika	mekanik
mechanika	montir
rozpadu	disintegrasi
prachu	dust
prachu	debu
hell	hell
hell	neraka
krištof	christopher
oddelení	kompartemen
sofia	sofia
norman	norman
branislav	branislav
tvorca	pembuat
tvorca	pencipta
tvorca	maker
tvorca	pembuat
tvorca	pencipta
tvorca	creator
vlákna	serat
vlákna	fiber
vlákna	serat
vlákna	benang
vlákna	thread
vlákna	utas
vlákna	serat
predchádzajúce	sebelumnya
umožnilo	difungsikan
umožnilo	mengaktifkan
umožnilo	aktif
umožnilo	diaktifkan
držiteľ	pemegang
držiteľ	holder
existovať	eksis
znalosti	pengetahuan
znalosti	knowledge
pozadia	background
pozadia	latar
vysvetliť	jelaskan
vysvetliť	menjelaskan
vysvetliť	dijelaskan
vysvetliť	menjelaskan
tel	tel
hlohovec	hlohovec
alexej	alexei
alexej	alexey
plánované	terjadwal
plánované	dijadwalkan
plánované	merencanakan
plánované	terencana
plánované	direncanakan
hardcore	hardcore
vína	arak
vína	anggur
vína	wine
židovské	yahudi
zápal	radang
zápal	peradangan
nedostatku	kekurangan
mtv	mtv
ukončené	dihentikan
ukončené	diakhiri
ukončené	diselesaikan
ukončené	selesai
ukončené	berakhir
ukončené	selesai
hodinu	jam
prešlo	berlalu
prešlo	dilewati
prešlo	lulus
ústie	muara
fort	benteng
fort	fort
animalia	animalia
udelená	diberikan
udelená	dikabulkan
udelená	diberikan
udelená	dianugerahi
označený	ditandai
aux	aux
arabských	arab
úsilie	upaya
úsilie	usaha
úsilie	upaya
kontrakt	kontrak
bush	semak
bush	bush
označená	ditandai
označená	ditandai
trojuholník	segitiga
vedomie	kesadaran
design	disain
design	design
design	desain
nariadil	terurut
nariadil	dipesan
nariadil	memerintahkan
mierou	moderasi
here	disini
here	here
here	sini
spolupracuje	kolaborasi
spolupracuje	berkolaborasi
spolupracuje	bekerjasama
zvýšiť	naikkan
zvýšiť	tingkatkan
zvýšiť	meningkat
zvýšiť	meningkatkan
zvýšiť	peningkatan
zvýšiť	angkat
zvýšiť	naikkan
zvýšiť	galang
autobusy	bus
autobusy	bis
vieru	faith
vieru	iman
vieru	keyakinan
vieru	keimanan
geologické	geologis
detail	perincian
detail	rincian
detail	detail
detail	detil
priama	direct
priama	langsung
podmienkou	syarat
podmienkou	kondisi
účet	rekening
účet	account
účet	akun
matematiku	matematika
matematiku	matematika
matematiku	math
matematiku	matematika
maľba	dilukis
maľba	dicat
maľba	melukis
maľba	lukisan
vedúca	memimpin
vedúca	terkemuka
este	este
záležitosti	affairs
záležitosti	yudha
záležitosti	penting
záležitosti	masalah
záležitosti	isu
doplniť	melengkapi
doplniť	tambahan
doplniť	supplement
doplniť	suplemen
menu	menu
menu	menunya
menu	menu
menu	enu
upraviť	edit
upraviť	sunting
upraviť	setel
upraviť	menyesuaikan
upraviť	sesuaikan
upraviť	modifikasi
upraviť	ubah
upraviť	memodifikasi
časové	temporal
párov	pasangan
párov	pair
prirodzene	alami
seč	cet
povinnosť	duty
povinnosť	kewajiban
povinnosť	kewajiban
náhle	mendadak
rozličné	bermacam
rozličné	berbagai
rozličné	beragam
rozličné	miscellaneous
mail	surat
mail	mail
mail	surel
daň	pajak
daň	tax
head	head
head	kepala
ťahu	dorong
ťahu	dorongan
robin	robin
víťaza	pemenang
víťaza	winner
osobná	personal
osobná	pribadi
osobná	penumpang
mexika	meksiko
mexika	mexico
čin	bertindak
čin	bertindaklah
čin	act
právny	hukum
právny	sah
právny	legal
voľba	opsi
voľba	pilihan
voľba	choice
prijatie	kuitansi
prijatie	resi
prijatie	pengakuan
prijatie	kepasrahan
prijatie	penerimaan
prijatie	adopsi
rick	rick
leva	lion
leva	singa
novinári	jurnalis
novinári	wartawan
položka	barang
položka	butir
položka	item
položka	tajuk
položka	menuju
položka	heading
kone	kuda
sprievodca	penyihir
sprievodca	wizard
sprievodca	pedoman
sprievodca	panduan
sprievodca	pemandu
zničený	dihancurkan
zničený	hancur
zničený	dimusnahkan
zničený	menghancurkan
zničený	hancur
missouri	missouri
messier	messier
kontexte	konteks
kontexte	kontek
vedená	dipandu
vedená	hidayah
podnet	pengaduan
podnet	keluhan
podnet	komplain
podnet	insentif
alternatívny	alternative
alternatívny	alternatif
alternatívny	alternative
alternatívny	alternatif
vaucluse	vaucluse
dedín	desa
bane	bane
bane	ranjau
bane	tambang
bane	mines
hamilton	hamilton
perry	perry
centier	pusat
centier	pusat
philip	philip
philip	philipp
páry	pasangan
páry	pair
vplyvy	pengaruh
vplyvy	dampak
vplyvy	efek
prekážky	rintangan
prekážky	hambatan
prekážky	rintangan
dobytka	sapi
dobytka	ternak
nárast	naikkan
nárast	tingkatkan
nárast	meningkat
nárast	meningkatkan
nárast	peningkatan
nárast	rise
nárast	bangkit
nárast	bangkitlah
nárast	pertumbuhan
nárast	perkembangan
nárast	pertumbuhannya
prescott	prescott
ekonomická	perekonomian
ekonomická	ekonomi
roy	roy
starosti	kekhawatiran
starosti	khawatir
starosti	cemas
starosti	kekhawatiran
starosti	kawatir
starosti	khawatir
starosti	cemas
starosti	khawatir
sporu	sengketa
sporu	persengketaan
sporu	perselisihan
charakteristická	karakteristik
pravý	asli
pravý	genuine
alberta	alberta
časy	kali
časy	times
prírodovedec	naturalis
experimenty	percobaan
experimenty	eksperimen
zástupcov	perwakilan
zástupcov	deputi
triede	grade
oddiely	bagian
oddiely	pasukan
kosť	bones
kosť	tulangku
kosť	tulang
kosť	bone
kosť	tulang
vatikán	vatikan
transport	transportasi
transport	transpor
transport	angkut
transport	transport
transport	pengangkutan
predstavy	gagasan
predstavy	ide
trhová	pasar
veronica	veronica
astronomické	astronomi
svadba	pernikahan
svadba	wedding
harris	harris
sas	sas
špeciálny	istimewa
špeciálny	spesial
špeciálny	special
špeciálny	khusus
brazílsky	brazil
brazílsky	brasil
sochu	patung
express	ekspres
express	express
express	ungkapkan
express	mengungkapkan
prístavu	pelabuhan
prístavu	dermaga
prístavu	port
prístavu	pelabuhan
prístavu	harbour
age	usia
age	umur
miami	miami
stretnúť	bertemu
stretnúť	meet
stretnúť	temui
rozsiahla	ekstensif
lough	lough
elena	elena
slovenčina	slowakia
slovenčina	inggris
slovenčina	indonesian
slovenčina	english
sudca	judge
sudca	menghakimi
sudca	hakim
howard	howard
julius	julius
kroeger	kroeger
prebiehajú	berlangsung
prebiehajú	berkelanjutan
roll	roll
roll	gulung
populárne	populer
populárne	trending
populárne	tren
nízky	rendah
nízky	low
definovaný	ditentukan
definovaný	dijelaskan
definovaný	didefinisikan
definovaný	terdefinisi
aktívna	active
aktívna	aktif
facto	facto
vládcov	overlord
kladno	kladno
fontána	pancuran
fontána	mancur
peugeot	peugeot
kennedyho	kennedy
panvy	panggul
populácia	bursa
populácia	stock
populácia	saham
populácia	stok
populácia	penduduk
populácia	populasi
databáza	database
minúty	menit
minúty	mnt
minúty	menit
steel	baja
steel	steel
černý	černý
spieva	bernyanyi
zvýšil	meningkat
ihrisko	playground
kontinentálne	continental
kontinentálne	kontinental
kontinentálne	benua
delá	senapan
delá	guns
delá	senjata
delá	meriam
delá	cannon
revúca	mengomel
ženská	feminim
ženská	feminin
ženská	kewanitaan
ženská	woman
ženská	wanita
ženská	perempuan
ženská	permpuan
ženská	female
ženská	betina
ženská	perempuan
fox	fox
fox	rubah
rozpráva	perundingan
rozpráva	pembicaraan
libier	pound
libier	pounds
libier	pon
libier	poundsterling
turecka	kalkun
turecka	turki
boulevard	boulevard
naznačuje	mengindikasikan
naznačuje	menandakan
naznačuje	menunjukkan
naznačuje	menyarankan
naznačuje	sarankan
tovar	komoditi
tovar	komoditas
tovar	barangnya
tovar	barang
tovar	dagangan
tovar	merchandise
tovar	barang
krásna	beautiful
krásna	cantiknya
krásna	cantik
krásna	indah
légie	legion
légie	legiun
légie	legiun
kontakty	kontak
ľadu	ice
ľadu	es
listina	charter
listina	piagam
listina	akta
chordata	chordata
základného	dasar
základného	basic
mačka	cat
mačka	kucing
manuel	manuel
potrebná	diperlukan
potrebná	dibutuhkan
potrebná	diperlukan
potrebná	perlu
sekcie	bagian
médiá	media
chrámy	candi
chrámy	kuil
pridať	tambah
pridať	add
pridať	tambahkan
programovanie	programming
programovanie	pemrograman
väzňov	tahanan
väzňov	narapidana
väzňov	narapidana
väzňov	tahanan
väzňov	narapidana
jason	jason
podpísaná	menandatangani
podpísaná	ditandatangani
podpísaná	signed
podpísaná	ditandatangani
priniesli	dibawa
fiat	fiat
bojovníkov	laskar
bojovníkov	warriors
bojovníkov	pejuang
bojovníkov	prajurit
bojovníkov	pejuang
bojovníkov	petarung
bojovníkov	fighters
kruh	lingkar
kruh	circle
kruh	melingkar
kruh	lingkaran
cestovateľ	pengembara
cestovateľ	wisatawan
cestovateľ	musafir
cestovateľ	traveler
cestovateľ	pelancong
cestovateľ	wisatawan
cestovateľ	traveller
cestovateľ	musafir
písanie	mengetikkan
písanie	mengetik
písanie	penulisan
písanie	menulis
písanie	tulisan
koňa	horse
koňa	kuda
rozšíriť	extend
rozšíriť	memperpanjang
rozšíriť	perpanjang
rozšíriť	perluas
rozšíriť	ekspansi
rozšíriť	kembangkan
rozšíriť	luaskan
rozšíriť	memperluas
square	square
square	persegi
square	kuadrat
bunka	sel
prevádzkuje	beroperasi
prevádzkuje	mengoperasikan
idea	gagasan
idea	ide
idea	idea
pan	pan
notre	notre
mäso	meat
mäso	daging
mäso	kedagingan
mäso	daging
zastaviť	berhenti
zastaviť	stop
spirit	semangat
spirit	ruh
spirit	spirit
zničili	dihancurkan
zničili	hancur
zničili	dimusnahkan
zničili	menghancurkan
obsahovala	terkandung
obsahovala	berisi
zabiť	membunuh
zabiť	kill
zabiť	bunuh
zabiť	bunuhlah
zabiť	membunuh
zabiť	bunuhlah
zabiť	bunuh
vyvinula	berevolusi
étienne	étienne
jazier	lakes
jazier	danau
zviera	beast
zviera	binatang
zviera	sangar
zviera	hewan
zviera	binatang
zviera	animal
strata	kerugian
strata	kehilangan
strata	rugi
kresťanská	christian
kresťanská	kristiani
kresťanská	kristen
moore	moore
prekonal	mengatasi
publikované	dipublikasikan
publikované	diterbitkan
publikované	terbitkan
publikované	dikirimkan
publikované	mengirim
publikované	dikirim
ville	ville
technicky	teknisnya
predchodcu	pendahulu
predchodcu	pendahulunya
stalin	stalin
kandidátov	calon
kandidátov	kandidat
ovplyvňuje	berpengaruh
ovplyvňuje	memengaruhi
ovplyvňuje	mempengaruhi
via	via
via	melalui
via	lewat
hale	hale
hale	lobi
hale	lobby
kampaň	kampanye
kampaň	campaign
ozbrojené	dipersenjatai
ozbrojené	bersenjata
sabbath	sabat
sabbath	sabbath
tichý	silent
tichý	sunyi
dar	dar
dar	hadiah
dar	pemberian
dar	kado
zapísané	didaftarkan
zapísané	terdaftar
zapísané	dimasukkan
satelit	satellite
satelit	satelit
