から	din
年齢	vârstă
年齢	vârsta
年齢	vârstele
エリア	elia
エリア	zonă
エリア	zona
エリア	suprafață
形態	morfologia
形態	formulare
形態	forme
形態	formularele
派遣	expediere
派遣	dispecer
派遣	dispeceratul
ポーランド	poloniei
ポーランド	polonia
シン	shin
シン	păcatul
シン	sin
作曲家	compunere
作曲家	compozitor
作曲家	compozitorul
精神	spiritul
精神	spirit
日付	data
日付	dată
日付	date
日付	datele
スタート	start
スタート	începe
スタート	pornire
範囲	intervale
範囲	interval
範囲	intervalul
宣伝	promovare
宣伝	promovarea
宣伝	promovează
宣伝	promova
宣伝	promovează
宣伝	impuls
哲学	filozofia
哲学	filosofie
哲学	filozofie
哲学	filosofia
財団	fundatia
財団	fundaţia
財団	fundatie
財団	fundația
反応	reactie
反応	reacția
反応	reacție
反応	reacţie
教師	profesor
教師	profesoară
教師	profesorilor
教師	profesorii
教師	profesori
宗教	religie
宗教	religia
武器	armele
武器	arme
武器	armă
武器	arma
住宅	rezidențiale
住宅	locuințe
住宅	locuinţe
住宅	cazare
住宅	carcasă
保存	salveaza
保存	salvați
保存	salvează
保存	economisire
保存	salvarea
保存	conservarea
保存	conservare
岩手	iwate
辞典	dictionar
機関車	locomotiva
機関車	locomotivă
機関車	locomotive
緊急	urgent
緊急	urgentă
緊急	urgenta
緊急	urgență
地下	underground
地下	subteran
地下	beci
地下	subsolul
地下	subsol
連隊	regimentul
連隊	regiment
連隊	regimente
ウィキペディア	wikipedia
連結	consolidat
連結	consolidate
連結	consolidată
レン	wren
ストーリー	poveste
ストーリー	story
ストーリー	povestea
ストーリー	povestiri
ストーリー	povesti
ストーリー	povești
太陽	soare
太陽	soarele
太陽	sun
交換	schimb
交換	schimbul
保険	asigurare
保険	asigurarea
保険	asigurari
保険	asigurări
制限	limitările
制限	limitări
制限	restricții
制限	limite
制限	limitele
制限	restricție
制限	restricții
制限	restricționat
制限	limitează
制限	limita
制限	limită
キー	keys
キー	taste
キー	cheile
キー	chei
キー	cheie
キー	tasta
キー	cheia
渋谷	shibuya
栃木	tochigi
責任	responsabilitate
責任	răspundere
責任	răspunderea
責任	responsabilitatea
責任	responsabilitate
児童	copile
児童	copila
児童	copil
児童	copilă
群馬	gunma
フル	plina
フル	full
フル	plin
フル	plină
ボール	ball
ボール	minge
ボール	mingea
ボール	bilă
ボール	bila
ボール	bile
ボール	mingi
急行	exprim
急行	expres
急行	express
急行	exprimă
急行	exprima
電力	electricitatea
電力	electricitate
医学	medicament
医学	medicina
医学	medicină
医学	medical
医学	medicală
医学	medicale
所有	deținută
ブラック	neagră
ブラック	negru
ブラック	neagra
ブラック	black
サー	domnule
自己	self
シーン	scena
シーン	scenă
シーン	scene
シーン	scenele
憲法	constituţia
憲法	constitutie
憲法	constituție
憲法	constituția
支店	creangă
支店	ramură
支店	filială
支店	sucursala
支店	branch
鳥取	tottori
管理者	administrator
管理者	administratorul
管理者	administratori
管理者	administratorii
管理者	administrator
管理者	administratorul
管理者	administratori
管理者	administratorii
略称	abrevierea
オープニング	deschiderea
オープニング	deschidere
オープニング	deschid
ロン	ron
田村	tamura
カリフォルニア	california
タウン	oraș
タウン	oras
タウン	oraşul
タウン	oraş
カバー	acoperi
カバー	acoperă
カバー	coperta
カバー	copertă
カバー	cover
カバー	acoperire
コンピュータ	calculator
コンピュータ	computer
コンピュータ	calculatorul
コンピュータ	calculatoare
コンピュータ	calculatoarele
コンピュータ	computere
取引	tranzacția
取引	tranzacție
取引	tranzacționare
取引	tranzacții
取引	operațiuni
取引	tranzacțiile
取引	comerțul
取引	comerț
長い	lung
長い	lungă
長い	long
禁止	interzis
禁止	interzisă
禁止	interzise
禁止	interdicția
禁止	interzicerea
禁止	interdicție
統計	statistici
統計	statistică
統計	statisticile
統計	statistica
統計	statistici
フォー	four
フォー	patru
フォー	pho
強化	consolida
強化	consolidează
強化	întărirea
強化	consolidare
強化	consolidarea
パン	tigaie
パン	pan
パン	paine
パン	pâine
パン	pâinea
物理	fizice
物理	fizică
物理	fizic
インターネット	internetul
インターネット	internet
和歌山	wakayama
管轄	competență
回避	evaziune
藤原	fujiwara
パーク	park
パーク	parc
パーク	parcul
思想	gânditor
アフリカ	africa
アフリカ	africani
アフリカ	africană
アフリカ	africane
アフリカ	african
先生	sensei
先生	profesor
先生	profesoară
先生	doctore
先生	doctor
訓練	antrenamente
訓練	antrenament
訓練	pregătire
訓練	formare
ハウス	house
ハウス	casa
ハウス	casă
展示	expozitie
展示	expoziţia
展示	expozitie
展示	expoziţie
展示	exponate
展示	expozitii
徳川	tokugawa
月刊	lunare
月刊	lunar
月刊	lunară
検索	căutare
検索	cautare
検索	cauta
検索	caută
池田	ikeda
ポール	paul
ポール	pavel
会員	membru
会員	membră
会員	membrul
リスト	lista
リスト	listă
リスト	liste
リスト	listele
トンネル	tunelul
トンネル	tunel
トンネル	tuneluri
トンネル	tunelele
トンネル	tunelurile
トンネル	tunele
チャート	diagrame
チャート	grafice
チャート	grafic
チャート	graficul
チャート	diagramă
共通	comună
共通	comun
共通	comuna
共通	frecvente
ケン	ken
内部	interior
内部	interioare
内部	internă
内部	intern
内部	interne
グリーン	verzi
グリーン	verde
グリーン	green
竣工	completarea
竣工	finalizarea
竣工	finalizare
竣工	completare
カール	curl
戦車	tank
戦車	rezervor
戦車	tanc
戦車	tancuri
戦車	cisterne
戦車	tancurile
戦車	rezervoare
スキー	ski
スキー	schi
スキー	ski
スキー	schi
愛称	supranumit
愛称	poreclit
愛称	porecla
愛称	poreclă
愛称	porecle
再開	redeschide
再開	reluarea
再開	relua
再開	reia
ミニ	mini
機器	dispozitivul
機器	dispozitiv
機器	echipament
機器	echipamente
機器	echipare
機器	aparate
機器	dispozitive
プロダクション	producere
プロダクション	producție
プロダクション	producția
プロダクション	productie
スタッフ	personal
スタッフ	personalul
スタッフ	staff
いくつか	unele
いくつか	unii
プログラム	program
プログラム	programul
プログラム	program
プログラム	programul
プログラム	programe
プログラム	programele
アカデミー	academy
アカデミー	academia
アカデミー	academie
アカデミー	academii
司会	moderator
司会	prezentator
司会	prezentatoare
合意	consens
合意	consensul
合意	convenit
合意	convenite
合意	acordul
合意	acord
二人	doua
二人	doi
二人	două
改善	îmbunătățirea
改善	îmbunătățiri
改善	ameliorare
改善	îmbunătățire
文書	documentul
文書	document
文書	documente
文書	documentele
世代	generaţie
世代	generație
世代	generarea
世代	generatie
世代	generatii
世代	generații
ブラジル	brazilia
ブラジル	braziliană
ブラジル	brazilian
ネットワーク	reţeaua
ネットワーク	retea
ネットワーク	rețea
ネットワーク	network
ネットワーク	rețele
ネットワーク	retele
審査	recenzie
審査	revizuirea
審査	revizuire
審査	examinarea
審査	examinare
ダン	dan
重量	greutate
重量	greutatea
観測	observate
観測	observat
観測	observată
観測	observare
観測	observarea
観測	observare
観測	observație
観測	observații
木村	kimura
プレイヤー	player
プレイヤー	jucator
プレイヤー	jucătorul
プレイヤー	jucător
プレイヤー	jucători
プレイヤー	jucatori
プレイヤー	jucătorii
シャー	shah
シャー	sah
河川	râu
河川	râul
河川	river
河川	râurilor
河川	rivers
河川	râurile
河川	râuri
巨大	imensă
巨大	imens
巨大	gigant
巨大	uriaș
伝統	traditia
伝統	tradiție
伝統	traditie
伝統	tradiția
伝統	traditiile
ナイト	knight
ナイト	cavaler
ナイト	cavalerul
ナイト	noapte
ナイト	noaptea
区分	categoria
区分	categorii
区分	categorie
命令	instruire
命令	ordine
命令	ordinele
命令	comenzi
ジャン	jean
旅行	călătorii
旅行	călătorie
旅行	excursie
旅行	trip
旅行	călătorie
旅行	calatorie
旅行	călătorie
旅行	călătorind
旅行	călătoresc
旅行	călătorind
旅行	excursii
ルー	lew
ルー	lou
一郎	ichirō
一郎	ichiro
後継	succesorii
月曜	lunea
比較	compară
比較	compara
貴族	nobililor
貴族	nobili
貴族	nobilii
貴族	nobilimea
バトル	luptă
バトル	bătălia
バトル	bătălie
日曜	duminica
日曜	duminicile
ダンス	dance
ダンス	danseaza
ダンス	dansează
ダンス	dans
ダンス	dansez
ダンス	dans
ダンス	dansul
ダンス	dansând
資格	calificări
資格	calificările
資格	calificare
資格	calificarea
資格	calificare
プロデュース	produc
プロデュース	produce
実現	realizat
実現	realizarea
実現	realizare
ミサイル	rachetele
ミサイル	rachete
ミサイル	rachetă
セント	cent
文章	teză
文章	frază
文章	sentinta
ルート	trasee
ルート	rutele
ルート	rute
ルート	traseu
ルート	rută
ルート	ruta
ルート	traseul
ルート	radacina
ルート	root
ルート	rădăcina
ルート	rădăcină
わずか	ușoară
到着	sosirea
到着	sosire
到着	sosind
到着	sosiri
トラ	tiger
トラ	tigrul
トラ	tigru
平和	pace
平和	pacea
注意	atentie
注意	atenție
ドラゴン	dragoni
ドラゴン	dragonii
ドラゴン	balaur
ドラゴン	dragonul
ドラゴン	dragon
一度	odată
今日	astazi
今日	azi
今日	astăzi
集合	setată
集合	stabilește
集合	set
集合	setează
集合	setat
集合	seturi
コンサート	concertul
コンサート	concert
コンサート	concertele
コンサート	concerte
回転	rotativă
回転	rotire
回転	rotație
回転	rotire
ロボット	robotul
ロボット	robot
ロボット	roboti
歩兵	infanterie
歩兵	infanteria
青年	tinerete
青年	tineret
青年	tineretul
小惑星	asteroizi
小惑星	asteroid
用語	termenul
用語	termen
用語	mențiune
用語	termenii
用語	termeni
用語	terminologia
用語	terminologie
前身	predecesorul
前身	predecesorii
姉妹	surori
姉妹	surorilor
姉妹	surorile
姉妹	sora
姉妹	soră
小さな	mic
小さな	mică
小さな	micii
小さな	mici
テン	marten
テン	ten
テン	zece
秘密	secretele
秘密	secrete
秘密	secretă
秘密	secret
秘密	secreta
秘密	secrete
秘密	secretul
操作	operatiuni
操作	operațiuni
操作	operații
操作	operație
操作	operațiune
操作	operațiunea
操作	operaţiunea
残り	rămase
一致	meciuri
一致	chibrituri
一致	meci
一致	match
一致	potrivire
適用	aplica
適用	aplică
オーストリア	austrieci
オーストリア	austriece
オーストリア	austriac
オーストリア	austriacă
オーストリア	austria
山梨	yamanashi
イオン	ion
イオン	ioane
イオン	ioni
ジャック	jack
ソロ	solo
フィールド	câmp
フィールド	câmpul
フィールド	field
フィールド	teren
フィールド	domenii
フィールド	câmpuri
フィールド	câmpurile
キロ	kilometri
キロ	kilometrii
キロ	kilogram
論文	teză
論文	teza
諸島	insulele
諸島	insule
休止	suspendare
休止	suspendarea
休止	suspensie
休止	suspensia
休止	pauza
休止	pauză
高知	kochi
メキシコ	mexicana
メキシコ	mexicani
メキシコ	mexicană
メキシコ	mexicane
メキシコ	mexican
メキシコ	mexicul
メキシコ	mexico
メキシコ	mexic
フォード	ford
福祉	bunăstarea
福祉	bunăstare
属する	aparțin
レポート	raport
レポート	raportul
レポート	raportează
レポート	raportare
レポート	raportarea
レポート	raportez
レポート	rapoarte
レポート	rapoartele
要素	elemente
要素	elementul
要素	element
市町村	comuna
ブラ	sutien
ブラ	bra
地図	harta
地図	hartă
地図	harti
地図	hărți
ブリ	bri
違反	încălcare
違反	încălcarea
違反	violare
違反	încălcare
違反	încălcări
衛星	satelitul
衛星	satelit
性能	performanțe
性能	performanta
性能	performanța
性能	performanță
役割	rolul
役割	rol
役割	roluri
役割	rolurile
野村	nomura
十分	destul
ティー	tee
改良	îmbunătățiri
改良	îmbunătățit
ワイド	larg
ワイド	largă
講師	lector
講師	instructori
講師	instructor
ルイ	louis
ルイ	ludovic
ルイ	rui
ルイ	louie
曖昧	ambiguu
曖昧	vagă
曖昧	vag
曖昧	vagi
曖昧	ambiguitate
録音	înregistrare
録音	înregistrarea
サブ	submarin
ニッポン	nippon
読み	citire
読み	citește
読み	citeste
指名	nominalizare
指名	nominalizarea
冒険	aventură
冒険	aventura
冒険	aventuri
冒険	aventurile
冒険	aventuri
コレクション	colectie
コレクション	colecţie
コレクション	colecţia
コレクション	colecție
コレクション	colectare
コレクション	colecția
犯罪	crimă
犯罪	crima
犯罪	criminalitate
大陸	continentul
大陸	continent
大陸	continente
大陸	continentele
バイパス	bypass
画面	ecran
画面	ecranul
医師	medic
医師	doctorii
医師	medicii
医師	doctori
医師	doctorilor
医師	medici
医師	medici
医師	medicii
医師	doctore
医師	doctor
国会	parlamentul
国会	parlament
国会	parlamentului
国会	dietă
国会	dieta
インタビュー	interviu
インタビュー	interviul
インタビュー	interviurile
インタビュー	interviuri
ワシントン	washington
ワシントン	washingtonul
マガジン	revista
マガジン	revistă
生命	life
生命	viaţa
生命	viaţă
生命	viața
生命	viață
生命	viata
執行	execuție
執行	executare
執行	executie
執行	executarea
コミュニティ	comunitățile
コミュニティ	comunități
コミュニティ	comunitate
コミュニティ	comunitatea
弁護士	avocații
弁護士	avocați
弁護士	avocată
弁護士	avocat
弁護士	avocatul
危険	periculoasa
危険	periculoasă
危険	periculos
危険	periculoase
危険	pericolul
危険	primejdie
危険	pericol
健康	sănătos
健康	sănătoasă
健康	sanatos
健康	sănătoase
健康	sanatate
健康	sănătatea
健康	sănătate
愛媛	ehime
設備	facilitati
設備	facilități
わか	waka
価格	prețurile
価格	preturi
価格	prețuri
価格	pret
価格	prețul
価格	pretul
価格	preț
価格	tarifare
アニメーション	animație
アニメーション	animații
対立	conflictul
対立	conflicte
対立	conflict
参考	referință
参考	referința
参考	trimitere
香川	kagawa
カン	kang
工学	inginerie
工学	ingineria
タン	tan
タン	bronz
母親	mamelor
母親	mame
母親	mamele
母親	mama
母親	mamă
ベン	ben
専攻	major
専攻	maiorul
専攻	maior
専攻	majore
ドア	uşă
ドア	ușa
ドア	ușă
ドア	usa
ドア	uși
ドア	uşi
ドア	usi
順位	clasament
順位	clasamentul
数学	matematică
数学	matematica
数学	mate
数学	matematică
数学	matematica
信号	semnale
信号	semnalele
信号	semnal
信号	semnalizează
信号	semnalul
ドン	don
ダイレクト	directa
ダイレクト	directe
ダイレクト	directă
ダイレクト	direct
審議	deliberare
あまり	ușor
ゴール	obiectivele
ゴール	goluri
ゴール	obiective
ゴール	gol
ゴール	obiectiv
ゴール	scopul
金融	finante
金融	finanțare
金融	finanțe
金融	finanţe
スウェーデン	suedia
ミス	dor
ミス	domnisoara
ミス	domnișoară
ロバート	robert
金沢	kanazawa
周囲	perimetrul
周囲	perimetru
動画	video
動画	videoclipuri
わら	paie
広告	reclame
広告	anunturi
広告	reclamele
広告	publicitatea
広告	reclamă
広告	publicitate
ユダヤ	iudeea
幕府	bakufu
幕府	shogunatului
佐賀	saga
実行	execută
実行	execuție
実行	executare
実行	executie
実行	executarea
始める	start
始める	începe
始める	pornire
入口	intrarea
入口	intrare
チャンピオン	campion
チャンピオン	campioană
チャンピオン	campioana
チャンピオン	campionul
チャンピオン	campionii
チャンピオン	campioni
チャンピオン	campionilor
日記	jurnale
日記	journal
日記	jurnalul
日記	jurnal
日記	jurnalul
日記	jurnal
日記	jurnale
日記	jurnalele
セル	celulă
セル	celula
セル	celule
セル	celulele
セル	celulelor
有効	activate
有効	activat
有効	activată
有効	valabil
有効	valabile
有効	valid
有効	valabilă
有効	validă
フラン	franc
フラン	fran
歌詞	versuri
歌詞	versurile
鎌倉	kamakura
サイ	rinocer
サイ	rinocerii
サイ	rinocer
パワー	putere
パワー	puterea
パワー	power
アーティスト	artisti
アーティスト	artiști
アーティスト	artistă
アーティスト	artista
アーティスト	artistul
アーティスト	artist
食品	mancare
食品	mâncare
食品	alimentare
食品	alimente
食品	hrană
サポート	suport
サポート	sprijin
サポート	sprijinul
ステーション	staţie
ステーション	gara
ステーション	stația
ステーション	statie
ステーション	stație
ステーション	gară
戦艦	cuirasat
騎士	knight
騎士	cavaler
騎士	cavalerul
騎士	cavalerilor
騎士	cavaleri
騎士	cavalerii
音声	glas
音声	voice
音声	voce
音声	vocea
音声	audio
音声	discurs
音声	discursul
音声	vorbire
音声	vorbirea
うた	uta
ティン	ting
遺産	patrimoniu
遺産	patrimoniului
遺産	patrimoniul
権利	drepturile
権利	drepturi
トロ	toro
学習	învățat
学習	invatat
学習	învățare
学習	invata
学習	află
学習	învață
バンク	bancă
バンク	banca
バンク	bank
スコア	scorul
スコア	punctaj
スコア	scor
スコア	scoruri
スコア	scorurile
スペース	spatii
スペース	spațiile
スペース	spații
スペース	spaţiul
スペース	spațiu
スペース	spațiul
スペース	spatiu
スペース	spaţiu
四国	shikoku
潜水艦	submarinul
潜水艦	submarin
潜水艦	submarine
人生	life
人生	viaţa
人生	viaţă
人生	viața
人生	viață
人生	viata
ウェブサイト	website
大和	yamato
コピー	copia
コピー	copiere
コピー	copie
コピー	copiază
コピー	copiile
コピー	copierea
コピー	copiere
ステークス	mize
ステークス	mizele
ステークス	miza
ステークス	miză
エピソード	episoadele
エピソード	episoade
エピソード	episod
エピソード	episodul
イラスト	ilustrare
中山	nakayama
すでに	deja
収容	angajament
収容	angajamentul
収容	detenție
希望	speranțe
希望	speră
希望	speranta
希望	sper
希望	speranța
希望	speranță
三郎	saburo
マリア	maria
航空機	aeronavă
航空機	avioane
航空機	aeronave
ジェイ	jay
マシン	mașină
練習	practici
練習	exersează
練習	practică
練習	practica
練習	practicarea
ソフトウェア	software
燃料	combustibili
燃料	combustibilul
燃料	combustibil
燃料	carburant
燃料	combustibili
燃料	combustibilii
燃料	combustibililor
再生	redarea
再生	redare
再生	reabilitare
再生	reabilitarea
ウィン	wynn
古い	bătrân
古い	vechi
古い	old
古い	veche
古い	bătrâne
撤退	retragere
撤退	retragerea
撤退	retragere
撤退	retragerea
撤退	sevraj
領域	zonă
領域	zona
領域	suprafață
司令官	comandante
司令官	comandantul
司令官	comandant
防御	apărarea
防御	apărare
防御	aparare
防御	apararea
防御	apărarea
防御	apărare
防御	aparare
歴代	succesive
天使	ingeri
天使	ingerii
天使	angels
天使	îngeri
天使	îngerii
天使	inger
天使	înger
天使	angel
無料	liberă
無料	liber
無料	liberi
無料	free
無料	gratuit
ビジネス	business
ビジネス	afacere
ビジネス	afacerea
ビジネス	afaceri
ジャンプ	sari
ジャンプ	salt
ジャンプ	salturi
友人	prieten
友人	prietenă
友人	prietene
ソウル	seul
ソウル	seoul
ソウル	sufletul
ソウル	suflet
ソウル	soul
滋賀	shiga
期待	așteptări
期待	așteptări
期待	așteptările
期待	așteptat
期待	așteptam
傾向	tendinta
自転車	biciclete
自転車	motociclete
自転車	bicicletele
自転車	biciclete
自転車	biciclete
自転車	bicicletă
自転車	bicicleta
自転車	bicicletă
自転車	bicicleta
動き	mișcări
動き	miscari
銀河	galaxie
銀河	galaxia
銀河	galaxy
困難	dificultate
困難	dificultăți
困難	dificultatea
困難	dificultățile
困難	dificultăți
モンスター	monstrul
モンスター	monster
モンスター	monstru
供給	furnizare
供給	aprovizionare
アカウント	cont
アカウント	contul
アカウント	conturi
アカウント	conturile
記憶	memorie
記憶	memoria
記憶	amintirea
記憶	amintire
フィルム	peliculă
フィルム	film
ロケット	racheta
ロケット	rachetă
ロケット	rocket
早稲田	waseda
低い	scăzută
低い	scăzut
低い	low
まとめ	recapitulare
まとめ	sumar
まとめ	rezumatul
まとめ	rezumat
兵器	armele
兵器	arme
ウェイ	way
はい	da
北京	beijing
北京	peking
引用	cita
引用	citez
引用	citat
引用	citatul
サイド	lateral
サイド	side
トリ	tori
原則	principiile
原則	principii
ラブ	iubire
ラブ	iubesc
ラブ	iubirea
ラブ	dragoste
ラブ	dragostea
株式	distribuiri
株式	acțiuni
株式	stocul
株式	stoc
信頼	încrederea
信頼	incredere
信頼	încredere
信頼	incredere
信頼	încredere
分析	analizează
分析	analizând
分析	analizez
分析	analize
分析	analiză
分析	analiza
収入	veniturile
収入	venituri
収入	venitul
収入	venituri
収入	veniturile
ベルリン	berlin
ベルリン	berlinul
流れる	curgând
流れる	curge
惑星	planet
惑星	planeta
惑星	planetă
惑星	planete
惑星	planetelor
惑星	planetele
同時	simultan
同時	simultane
同時	simultană
中野	nakano
ルイス	lewis
ルイス	louis
ルイス	ludovic
目標	obiectivele
目標	goluri
目標	obiective
しばしば	deseori
しばしば	adeseori
しばしば	adesea
しばしば	des
裁判所	tribunal
裁判所	curtea
裁判所	court
裁判所	curte
裁判所	instanță
裁判所	instanțe
裁判所	instanțele
裁判所	tribunalele
裁判所	tribunale
計算	calcul
計算	calculare
計算	calcularea
計算	calcule
計算	calculul
計算	calcula
計算	calculează
自治	autonomie
自治	autonomia
バイ	pa
テスト	test
テスト	testul
テスト	încercarea
テスト	încercare
テスト	testare
テスト	încercări
テスト	teste
テスト	testele
テスト	testare
テスト	testarea
意識	constiinta
意識	constient
意識	conștient
物質	materia
物質	materie
物質	substanță
物質	substanța
許可	permisiune
許可	permisiunea
許可	permite
許可	permit
許可	permisiunile
許可	permisiuni
回復	recuperează
回復	recupera
回復	recuperarea
回復	redresare
回復	redresarea
回復	recuperare
画家	pictori
画家	pictor
中止	abandonează
拡張	prelungită
拡張	prelungit
拡張	extins
拡張	extinsă
拡張	extensii
書籍	cărţi
書籍	carti
書籍	cărți
大きい	mare
大きい	mari
大きい	big
ハート	inima
ハート	inimă
ハート	heart
ハート	hart
伊勢	ise
メン	barbatii
メン	bărbați
メン	barbati
治療	terapie
治療	terapia
治療	tratamentul
治療	tratamentului
治療	tratament
固定	fixare
固定	fixă
固定	fix
固定	reparat
固定	fixat
マイケル	mihai
マイケル	michael
マイケル	mihail
観客	spectatorii
観客	spectatori
観客	audiență
観客	audiența
観客	audiențe
免許	licență
免許	licența
免許	licenta
装甲	armură
装甲	armura
装甲	armuri
装甲	armură
装甲	armura
装甲	armuri
寺院	templul
寺院	templu
寺院	temple
寺院	templele
占領	ocupat
占領	ocupate
占領	ocupată
占領	ocupaţie
占領	ocupatie
青春	tinerete
青春	tineret
青春	tineretul
佐々木	sasaki
出現	apariția
背景	fundal
背景	fundalul
比較的	comparativ
比較的	relativ
準備	pregătiri
準備	preparat
準備	pregatire
準備	pregătire
準備	pregătirea
準備	pregătirea
準備	pregătiți
アート	arta
アート	artă
アート	art
規格	standarde
規格	standardele
スイス	elvetia
スイス	elveţia
スイス	elveția
スイス	elvețiană
除去	eliminare
除去	eliminarea
除去	îndepărtare
除去	îndepărtarea
形状	forme
形状	formă
形状	forma
シアター	teatrul
シアター	teatru
知事	guvernatorilor
知事	guvernator
知事	guvernatorul
崩壊	colapsul
崩壊	colaps
崩壊	descompunere
最新	ultimele
キリスト教	creștin
キリスト教	creștină
キリスト教	creştin
キリスト教	christian
キリスト教	crestin
交渉	negocieri
交渉	negocierea
交渉	negociere
交渉	negociatorul
交渉	negociator
交渉	negocieri
交渉	negocierile
交渉	negocierea
普及	difuzarea
普及	difuzare
普及	diseminarea
武田	takeda
マスター	maestru
マスター	maestre
オール	vâslă
アナ	ana
アナ	anna
最近	recente
最近	recent
最近	recenta
最近	recentă
最近	recent
無期限	nedeterminată
アウト	afara
アウト	afară
アウト	out
付属	grupată
協定	acordul
協定	acord
協定	acorduri
協定	acordurile
スクール	scoala
スクール	școala
スクール	şcoala
スクール	școală
スクール	şcoală
推定	prezumție
推定	estimat
推定	estimată
推定	estimate
推定	presupus
推定	presupusă
山崎	yamazaki
協議	consultarea
協議	consultare
吸収	absorbind
吸収	absorbție
ダウン	jos
前田	maeda
処分	eliminare
処分	eliminarea
処分	dispoziție
大佐	colonel
ブック	cartii
ブック	cartea
ブック	carte
軍団	corps
高松	takamatsu
遺跡	ruinele
遺跡	ruine
遺跡	ruină
ケイ	kay
ケイ	kei
中間	intermediare
中間	intermediar
中間	intermediară
アクション	acţiune
アクション	actiune
アクション	acțiune
アクション	acțiunile
アクション	acțiuni
検証	verifică
検証	verificarea
検証	verificare
検証	valida
検証	validarea
検証	validare
上野	ueno
認識	recunoașterea
認識	recunoastere
認識	recunoaștere
逮捕	arestati
逮捕	arest
逮捕	arestarea
逮捕	arestare
逮捕	arestată
逮捕	arestat
逮捕	arestări
逮捕	arestările
オフ	off
キャラ	chara
キャラ	cara
キャラ	carei
金属	metale
金属	metalul
金属	metalic
金属	metal
金属	metale
金属	metalele
古墳	kofun
トーク	vorbim
バラ	trandafiri
バラ	trandafirii
バラ	trandafir
バラ	rose
松山	matsuyama
拒否	refuză
拒否	declinul
拒否	declin
拒否	refuza
拒否	refuză
拒否	refuz
拒否	refuzul
拒否	refuz
拒否	neg
拒否	neaga
拒否	neagă
拒否	negi
拒否	nega
拒否	respinge
拒否	resping
ボス	boss
戦略	strategii
戦略	strategiile
戦略	strategie
戦略	strategia
ゴールデン	aurit
ゴールデン	auriu
ゴールデン	golden
トル	toru
クロス	crucea
クロス	cruce
クロス	cross
興行	animatoare
興行	performanțe
興行	performanta
興行	performanța
興行	performanță
スケート	patina
スケート	patine
解除	anularea
解除	anulare
関数	funcție
関数	funcţie
関数	funcţia
関数	funcția
関数	funcțiile
関数	funcții
負傷	răniți
負傷	ranit
負傷	rănită
負傷	rănit
ルス	luz
ソビエト	sovietică
ソビエト	sovietici
ソビエト	sovietice
ソビエト	sovietic
中島	nakajima
ガール	fată
ガール	fata
フランク	frank
ハンガリー	ungaria
職員	salariat
職員	angajatul
職員	angajat
職員	angajată
職員	personal
職員	personalul
職員	oficial
職員	oficiale
職員	oficiala
職員	oficială
ポート	portul
ポート	port
ポート	porturile
ポート	porturi
検査	examinarea
検査	examinare
検査	inspecția
検査	inspecție
ホワイト	albi
ホワイト	albe
ホワイト	albă
ホワイト	alb
中華人民共和国	rpc
ミックス	amestecate
ミックス	amestecat
ミックス	mixt
ミックス	mixtă
ミックス	amestecă
ミックス	amestec
ミックス	amesteca
ミックス	mix
資金	fonduri
資金	fondurile
質問	întrebare
質問	întrebarea
質問	intrebare
質問	intrebari
質問	întrebări
閉鎖	închidere
閉鎖	încheiere
閉鎖	închiderea
演劇	teatrul
演劇	teatru
演劇	teatrul
演劇	teatru
言及	menționez
言及	menționat
言及	menționează
テイ	tay
ギリシャ	grecia
金曜日	vineri
金曜日	vinerea
金曜日	vinerea
ライフ	life
ライフ	viaţa
ライフ	viaţă
ライフ	viața
ライフ	viață
ライフ	viata
否定	neg
否定	neaga
否定	neagă
否定	negi
否定	nega
否定	negare
否定	negarea
大使	ambasadorul
大使	ambasador
大使	ambasadorii
大使	ambasadori
広場	pătrat
広場	square
広場	patrat
ビッグ	mare
ビッグ	mari
ビッグ	big
ヤング	tânără
ヤング	tânăr
ヤング	tinere
ヤング	young
ヤング	tineri
テル	teru
ヘンリー	henric
ヘンリー	henry
常に	mereu
常に	intotdeauna
常に	întotdeauna
振興	avansare
爆発	explozia
爆発	explozie
爆発	exploziile
爆発	explozii
売上	vânzările
売上	vanzari
売上	vânzări
モスクワ	moscova
モスクワ	moscovei
重複	dubluri
重複	dublură
重複	duplicat
重複	suprapune
重複	suprapunere
さくら	sakura
橋本	hashimoto
概念	concept
概念	conceptul
概念	concepte
概念	conceptele
パート	parte
パート	partea
危機	crizele
危機	crize
危機	criză
危機	criza
かし	kashi
ドライバー	sofer
ドライバー	driver
ドライバー	șofer
裁判	proces
裁判	procesul
巨人	giants
巨人	gigant
巨人	uriaș
トーナメント	turneul
トーナメント	turneu
トーナメント	turnir
エース	ace
エース	asul
アクセス	access
アクセス	acces
アクセス	accesul
アクセス	accesate
アクセス	accesat
安定	stabilitate
安定	stabilitatea
安定	stabil
安定	stabile
安定	grajd
安定	stabilă
青山	aoyama
調整	ajustări
調整	reglare
調整	ajustarea
調整	ajustare
調整	ajustează
調整	ajusta
調整	coordonare
調整	coordonarea
中世	medievale
中世	medieval
中世	medievală
不足	lipsa
解釈	interpretări
解釈	interpretarea
解釈	interpretare
岡田	okada
買収	preluare
買収	preluarea
買収	achiziția
買収	achiziție
募集	recrutări
募集	recrutarea
募集	recrutare
プレイ	joacă
プレイ	joaca
ビット	bit
ビット	biți
日曜日	duminica
日曜日	duminicile
日曜日	duminica
日曜日	duminică
注目	recomandate
注目	atentie
