மற்றும்	og
பெண்களின்	jenter
ஜே	jay
இயக்குனர்	direktør
இயக்குனர்	regissør
உயிரியல்	biologien
உயிரியல்	biologi
திருச்சிராப்பள்ளி	tiruchirappalli
தொடக்கம்	oppstart
தொடக்கம்	begynne
தொடக்கம்	start
தொடக்கம்	starte
தொடக்கம்	begynn
தொடக்கம்	begynnelsen
தொடக்கம்	begynner
தொடக்கம்	begynnelse
தொடக்கம்	innvielse
தொடக்கம்	starter
தொடக்கம்	begynner
பூங்கா	park
இளம்	ungt
இளம்	young
இளம்	ung
இளம்	unge
அருகே	nært
அருகே	near
அருகே	nær
உயர்ந்த	high
உயர்ந்த	rus
உயர்ந்த	høy
உயர்ந்த	høyt
உயர்ந்த	høgt
உயர்ந்த	høyest
உயர்ந்த	høyeste
உயர்ந்த	forhøyet
காவல்	politi
காவல்	police
காவல்	politiet
குடும்பம்	familien
குடும்பம்	familie
குடும்பம்	slekt
ஆதரவு	støtter
ஆதரவு	støtte
ஆதரவு	brukerstøtte
ஆதரவு	support
கைது	arrest
கைது	arrestere
கைது	arrestasjon
கைது	arresterte
கைது	arrestert
கைது	anholdt
கைது	pågrepet
எழுதினார்	skrev
எழுதினார்	skreiv
வலது	riktig
வலது	høyre
வலது	rett
தன்னை	seg
இராகம்	raga
மாலை	kveld
மாலை	aften
மாலை	eva
மாலை	eve
ஆய்வுகள்	studier
ஆய்வுகள்	diagnostikk
குறிக்கிறது	står
எடுத்து	tar
எடுத்து	take
எடுத்து	tar
எடுத்து	ta
சிவப்பு	gjenopprett
சிவப்பு	rødt
சிவப்பு	rød
சிவப்பு	red
நடைபெற்றது	held
நடைபெற்றது	holdt
நடைபெற்றது	avholdt
எதுவும்	ingenting
முஸ்லிம்	muslimske
முஸ்லிம்	muslim
முஸ்லிம்	muslimsk
இன்றும்	today
இன்றும்	idag
தலைவர்கள்	høvdingene
தலைவர்கள்	ledere
இரத்த	blod
இரத்த	blood
இருந்தனர்	var
சிவன்	sivan
சிவன்	shiva
ஜார்ஜ்	george
ஜார்ஜ்	georg
முழுமையான	komplett
முழுமையான	fullføre
முழுமையான	fullført
இரண்டும்	både
இரண்டும்	begge
காங்கிரஸ்	kongressen
காங்கிரஸ்	kongress
இங்குள்ள	skildre
அவள்	hun
அவள்	she
சுவாமி	swami
வரிசை	seriemorder
வரிசை	bestille
வரிசை	orden
வரிசை	bestilling
வரிசை	order
வரிசை	rekkefølge
வரிசை	rad
காற்று	vind
காற்று	wind
மாத	månedlige
மாத	månedlig
பயனர்கள்	brukere
பயனர்கள்	brukerne
கான்	khan
கான்	khanen
இரவு	night
இரவு	kveld
இரவு	natt
நடவடிக்கை	aktivitet
நடவடிக்கை	action
நடவடிக்கை	aksjon
நடவடிக்கை	handling
அவரின்	hans
அவரின்	sin
நேரங்களில்	tidspunkter
நேரங்களில்	tider
நேரங்களில்	tidene
நேரங்களில்	ganger
நேரங்களில்	times
தாம்	oppvartet
வழக்கு	case
வழக்கு	sak
வழக்கு	kasus
வழக்கு	saken
அகாதமி	akademi
அகாதமி	academy
சேவைகள்	tjenester
தளத்தில்	nettsted
தளத்தில்	nettstedet
தளத்தில்	site
மக்கள்தொகை	befolkningen
மக்கள்தொகை	befolkning
கவிதை	dikt
கவிதை	diktet
கவிதை	poesi
இதுவரை	langt
நேரடியாக	direkte
அறிக்கை	rapportere
அறிக்கை	rapporterer
அறிக்கை	rapporter
அறிக்கை	rapport
அறிக்கை	erklæring
அறிக்கை	uttalelse
அறிக்கை	utsagn
பணம்	money
பணம்	penger
பணம்	kontant
பணம்	cash
பணம்	kontanter
பணம்	valuta
பணம்	valutaen
உண்மையான	real
உண்மையான	ekte
உண்மையான	reelt
உண்மையான	ekte
உண்மையான	genuint
உண்மையான	ekte
உண்மையான	sant
உண்மையான	true
உண்மையான	sanne
பிரிவுகள்	deler
பிரிவுகள்	seksjon
பிரிவுகள்	seksjoner
பிரிவுகள்	kategoriene
பிரிவுகள்	kategorier
அடிக்கடி	ofte
அடிக்கடி	ofte
அடிக்கடி	hyppige
அடிக்கடி	hyppig
மரம்	trevirke
மரம்	wood
மரம்	treverk
மரம்	tree
மரம்	tre
மரம்	treet
இராணுவ	militæret
இராணுவ	militær
இராணுவ	militære
சீனா	china
சீனா	kina
உண்மையில்	egentlig
உண்மையில்	faktisk
உண்மையில்	egentlig
உண்மையில்	virkelig
ரயில்	trene
ரயில்	tog
ரயில்	tren
கவிஞர்	poet
கவிஞர்	dikter
சுதந்திர	independent
சுதந்திர	uavhengige
சுதந்திர	uavhengig
சுதந்திர	selvstendig
சுதந்திர	uavhengighet
சுதந்திர	independence
சுதந்திர	frihet
செய்தல்	lager
செய்தல்	making
செய்தல்	lage
வெளியிட்டார்	utstedt
வடிவமைப்பு	oppsett
வடிவமைப்பு	konfigurasjon
வடிவமைப்பு	design
வடிவமைப்பு	konfigurere
வடிவமைப்பு	formatet
வடிவமைப்பு	format
வெப்பநிலை	temperatur
நிலையை	status
கப்பல்	skip
கப்பல்	skipet
அறிமுகம்	innføring
அறிமுகம்	presentasjon
அறிமுகம்	innledning
அறிமுகம்	introduksjon
அறிமுகம்	om
அறிமுகம்	angående
அறிமுகம்	omtrent
காங்கிரசு	kongressen
காங்கிரசு	kongress
கோயம்புத்தூர்	coimbatore
வரி	strek
வரி	linje
வரி	line
வரி	moms
வரி	skatt
காட்டும்	returnerer
மாறாக	heller
மாறாக	motsatte
குரல்	voice
குரல்	stemma
குரல்	røst
குரல்	stemme
இயக்குநர்	direktør
இயக்குநர்	regissør
ஜேம்ஸ்	james
தயாரிப்பு	forberedelse
தயாரிப்பு	forberedelser
தயாரிப்பு	produkt
தயாரிப்பு	produktet
தயாரிப்பு	produksjonen
தயாரிப்பு	produksjon
புள்ளி	poeng
புள்ளி	punkt
புள்ளி	point
இணைப்புக்கள்	tilknytninger
இணைப்புக்கள்	tilkoblinger
இணைப்புக்கள்	forbindelser
இணைப்புக்கள்	koblinger
இணைப்புக்கள்	linker
இணைப்புக்கள்	lenker
கருவி	enheten
கருவி	enhets
கருவி	enhet
கருவி	verktøy
டேவிட்	david
இயங்கும்	aktive
இயங்கும்	aktivt
இயங்கும்	aktiv
இயங்கும்	active
இயங்கும்	løping
இயங்கும்	løper
இயங்கும்	kjører
புராணம்	puranaene
புராணம்	legende
புராணம்	legend
நிகழ்ச்சி	vis
நிகழ்ச்சி	vise
நிகழ்ச்சி	show
பௌத்த	buddhistisk
பௌத்த	buddhist
எழுதப்பட்ட	skriftlige
எழுதப்பட்ட	skrevet
கொலை	myrde
கொலை	drap
கொலை	mord
வண்ணம்	farge
வண்ணம்	farge
நிலையங்கள்	salonger
நிலையங்கள்	stasjoner
நிலையங்கள்	stasjonene
பரப்பளவு	areal
பரப்பளவு	område
பரப்பளவு	området
பரப்பளவு	area
உறுதி	bekreftet
நடத்திய	gjennomført
வழக்கம்	regulært
வழக்கம்	regelmessige
வழக்கம்	vanlig
குறைவாக	lavmål
குறைவாக	lav
குறைவாக	lavt
குறைவாக	low
குறைவாக	lave
குறைவாக	færre
குறைவாக	less
குறைவாக	mindre
கலைஞர்கள்	artister
கலைஞர்கள்	artister
கலைஞர்கள்	kunstnere
செ	døv
செ	døve
பாகிஸ்தான்	pakistan
பாகிஸ்தான்	pakistansk
சற்று	litt
அங்கே	der
இன	raser
இன	arrangement
வசதி	anlegg
வசதி	komfort
வசதி	comfort
வசதி	trøst
வசதி	funksjonen
வசதி	komfortable
வசதி	komfortabelt
வசதி	behagelig
வசதி	komfortabel
வழங்கப்படும்	oppgitt
வழங்கப்படும்	tilbød
வழங்கப்படும்	tilbudt
வழங்கப்படும்	tilbys
முயற்சி	prøv
முயற்சி	forsøk
முயற்சி	try
முயற்சி	prøve
முயற்சி	innsats
முயற்சி	anstrengelse
கதைகள்	fortellinger
கதைகள்	hendelser
கதைகள்	historier
கதைகள்	hendingar
கதைகள்	fortellinger
அரபு	arabiske
அரபு	araber
அரபு	arabisk
இவற்றை	desse
இவற்றை	disse
பிரான்சு	frankrike
பிரான்சு	france
விண்வெளி	rom
விண்வெளி	space
விண்வெளி	verdensrommet
விண்வெளி	plass
மாற்றங்கள்	endringer
மாற்றங்கள்	forandringer
மாற்றங்கள்	endringene
அடர்த்தி	tetthet
படங்கள்	bilete
படங்கள்	bilder
படங்கள்	fotografier
படங்கள்	pictures
படங்கள்	bilder
படங்கள்	bilder
ஆயிரம்	tusen
வார்ப்புருக்கள்	maler
இனம்	breed
இனம்	rase
இனம்	oppdretter
இனம்	kappløp
இனம்	rase
இனம்	race
இனம்	etnisitet
புரிந்து	forstår
புரிந்து	forstå
புரிந்து	skjønner
செய்கிறது	tine
வாக்குகள்	stemmer
ரூபாய்	rupi
ரூபாய்	rupi
அமைச்சர்	minister
கூட்டு	union
கூட்டு	fagforening
கூட்டு	unionen
கூட்டு	add
கூட்டு	sum
கூட்டு	summen
கூட்டு	assosiasjoner
கூட்டு	foreninger
திட்டங்கள்	planlegger
திட்டங்கள்	planene
திட்டங்கள்	planer
திட்டங்கள்	prosjekter
திட்டங்கள்	prosjektene
அண்ணா	anna
உயரம்	høyden
உயரம்	høyde
தரம்	grade
தரம்	kvalitet
தரம்	kvaliteten
வரையில்	until
வரையில்	inntil
எளிய	enkelt
எளிய	enkle
எளிய	enkel
தமிழர்கள்	tamiler
ஒப்பந்தம்	pakt
ஒப்பந்தம்	pakten
ஒப்பந்தம்	kontrakt
பணிகள்	oppgaver
பணிகள்	jobs
பணிகள்	jobber
பணிகள்	arbeidsplasser
தேவி	devi
நிலம்	land
யார்	kven
யார்	who
யார்	hvem
மண்டலம்	region
மண்டலம்	sone
மண்டலம்	zone
குற்றம்	skyldig
குற்றம்	kriminalitet
குற்றம்	forbrytelse
அன்னை	mor
அன்னை	moder
அன்னை	mother
இரட்டை	dobbelt
இரட்டை	dobbeltgjenger
இரட்டை	dobbel
இரட்டை	tvilling
இரட்டை	twin
இரட்டை	tvillingen
இரட்டை	dual
அலுவலகம்	kontor
அலுவலகம்	kontoret
அலுவலகம்	office
வீடு	hjemme
வீடு	heime
வீடு	hjem
வீடு	hjemmet
வீடு	home
வீடு	bosted
வீடு	bopel
வீடு	bolig
வீடு	residens
வீடு	house
வீடு	huset
வீடு	hus
சந்தை	markedsplass
சந்தை	markedsplassen
சந்தை	markedet
சந்தை	market
சந்தை	marked
தலை	hode
தலை	hodet
தலை	head
அனைத்துலக	international
அனைத்துலக	internasjonalt
அனைத்துலக	internasjonale
அனைத்துலக	internasjonal
உரிமைகள்	rettigheter
உரிமைகள்	rettighetene
நீ	du
நீ	deg
கிராம	landsby
கிராம	village
கிராம	bygda
திறந்த	åpne
திறந்த	åpen
திறந்த	åpent
திறந்த	open
முழுமையாக	fullt
முழுமையாக	helt
முழுமையாக	fullstendig
நெடுஞ்சாலை	landevei
நெடுஞ்சாலை	highway
கோட்பாடு	teori
மாதிரி	utvalg
மாதிரி	prøve
மாதிரி	eksempel
மாதிரி	løypene
மாதிரி	stier
மாதிரி	modell
மாதிரி	forhåndsvisningen
நடிகைகள்	skuespillerinner
தெரிவு	valg
குமார்	kumar
கட்டி	svulst
பிரதான	majoren
பிரதான	major
பிரதான	dur
பிரதான	avdelingsleder
பிரதான	main
பிரதான	hoved
அறிவு	kunnskap
கன்னியாகுமரி	kanyakumari
தெரியவில்லை	nøytralt
தெரியவில்லை	nøytrale
தெரியவில்லை	nøytral
வழங்கி	server
பண்பாடு	kulturen
பண்பாடு	kultur
ராஜா	raja
ராஜா	konge
ராஜா	dobbelseng
சூழல்	miljø
சூழல்	kontekst
சூழல்	sammenheng
சூழல்	konteksten
கடுமையான	tøffe
கடுமையான	tøff
கடுமையான	tøft
கடுமையான	alvorlige
கடுமையான	alvorlig
கடுமையான	kraftig
எண்ணெய்	olje
பொருட்களை	stuff
பொருட்களை	saker
பொருட்களை	greier
வானியல்	astronomi
மாற்று	switch
மாற்று	bytt
மாற்று	bytte
மாற்று	konverterer
மாற்று	konvertere
மாற்று	konverter
மாற்று	omvende
மாற்று	forandring
மாற்று	endring
மாற்று	endre
மாற்று	erstatte
மாற்று	erstatt
இராச்சியம்	riket
இணையதளம்	nettsted
இணையதளம்	nettside
இணையதளம்	nettstedet
வாழ்ந்து	bodd
வாழ்ந்து	levende
மழை	regnfull
மழை	regn
மழை	rain
தெரிகிறது	virker
தெரிகிறது	looks
கார்பன்	karbon
கார்பன்	carbon
உலகளாவிய	worldwide
உலகளாவிய	verdensbasis
உலகளாவிய	globalt
உலகளாவிய	verdensomspennende
உலகளாவிய	global
உலகளாவிய	globalt
தோன்றும்	splash
ஏற்றுக்	godtatt
ஏற்றுக்	godtas
ஏற்றுக்	akseptert
ஏற்றுக்	godkjent
ஏற்றுக்	aksepterte
நான்காவது	fjerde
பேருந்து	buss
பேருந்து	bus
வழக்கமாக	regelmessig
வழக்கமாக	jevnlig
வழக்கமாக	vanligvis
வழக்கமாக	pleier
விதி	skjebnen
விதி	skjebne
விதி	regelen
விதி	regel
தெரு	gate
தெரு	street
தெரு	gaten
தெரு	gata
இறைவன்	herre
இறைவன்	lord
நிகழும்	oppstår
யூ	yoo
கண்	øyet
கண்	øye
மகள்	dotter
மகள்	datter
மகள்	daughter
மகள்	dattera
மகள்	datteren
தேசியக்	nasjonale
தேசியக்	national
தேசியக்	nasjonal
தேசியக்	nasjonalt
மூல	originalt
மூல	originalen
மூல	opprinnelig
மூல	originale
மூல	opprinnelige
மூல	original
இடது	venstresiden
இடது	venstre
இடது	forlatt
இடது	left
எல்லாம்	everything
எல்லாம்	alt
எல்லாம்	allting
எல்லாம்	alle
எல்லாம்	alt
எல்லாம்	all
நிலையான	fikset
நிலையான	fast
நிலையான	reparert
நிலையான	standard
சிறப்பான	spesielt
சிறப்பான	special
சிறப்பான	spesiell
சிறப்பான	spesielle
சிறப்பான	spesial
தோல்	skinn
தோல்	lær
தோல்	hud
தோல்	flå
தோல்	huden
கூடுதலாக	ekstra
கூடுதலாக	extra
கால்	benet
கால்	etappe
கால்	beinet
கால்	kveg
கால்	storfe
கால்	kyr
கால்	fot
கால்	foten
கால்	kvart
ஆர்வம்	interesserte
ஆர்வம்	interessert
ஆர்வம்	rente
ஆர்வம்	interesse
கவனம்	konsentrasjon
கவனம்	oppmerksomhet
கவனம்	fokus
மூத்த	senior
மூத்த	eldste
நினைவு	minnet
நினைவு	hukommelse
நினைவு	minne
நினைவு	memory
கோடி	crore
உருவானது	formet
உருவானது	dannet
தூய	pur
தூய	ren
தூய	rent
தூய	pure
கவிதைகள்	dikt
நிறுவப்பட்டது	installerte
நிறுவப்பட்டது	installert
வாய்ப்பு	sjanse
வாய்ப்பு	chance
வாய்ப்பு	sjans
வாய்ப்பு	mulighet
மருந்து	medisin
மருந்து	farmasøytisk
மா	maa
மா	mango
ஏன்	hvorfor
ஏன்	why
ஏன்	kvifor
ஆனார்	ble
கிடைத்தது	fikk
கிடைத்தது	henta
கிடைத்தது	got
கிடைத்தது	har
தொலைபேசி	telefon
தொலைபேசி	telefon
ரவி	ravi
கட்டமைப்பு	strukturell
கட்டமைப்பு	oppsett
கட்டமைப்பு	konfigurasjon
கட்டமைப்பு	struktur
பாரம்பரிய	klassisk
பாரம்பரிய	tradisjonelt
பாரம்பரிய	tradisjonelle
பாரம்பரிய	tradisjonell
சின்னம்	ikonet
சின்னம்	ikon
எண்கள்	tall
எண்கள்	numre
தொழில்நுட்பம்	technology
தொழில்நுட்பம்	teknologi
ஏரி	innsjø
ஏரி	sjø
ஏரி	lake
பாடிய	sunget
பாடிய	sung
சிலை	idol
சிலை	statue
வெள்ளி	fre
வெள்ளி	fredag
வெள்ளி	silver
வெள்ளி	sølv
இலத்தீன்	latin
இலத்தீன்	latinske
இலத்தீன்	latinsk
சோழன்	chola
நேரடி	direkte
நேரடி	live
நேரடி	lev
நேரடி	direktesending
நேரடி	bodd
நேரடி	direkte
நேரடி	direct
சுற்றுலா	turist
சுற்றுலா	omvisning
சுற்றுலா	tour
சுற்றுலா	turné
சுற்றுலா	tours
சுற்றுலா	turisme
கிராமத்தில்	landsby
கிராமத்தில்	village
கிராமத்தில்	bygda
நமது	thw
நமது	våre
நமது	vår
நமது	vårt
புலிகள்	tigers
புலிகள்	tigere
புலிகள்	tigre
அவர்களை	them
அவர்களை	dem
அனுமதி	avtale
அனுமதி	tillatelse
அனுமதி	tillat
அனுமதி	tillate
அனுமதி	godkjenner
அனுமதி	godkjenne
பயன்	bruken
பயன்	benefit
நிகழ்வு	hendelse
நிகழ்வு	arrangementet
நிகழ்வு	hending
நிகழ்வு	arrangement
ஆதி	adi
மைல்	miles
மைல்	mil
மைல்	mile
வளரும்	gror
வளரும்	dyrket
வளரும்	vokser
வளரும்	voksende
வளரும்	vokser
வளரும்	utvikle
கால்பந்து	fotball
உடலில்	body
உடலில்	legeme
உடலில்	kropp
உடலில்	kroppen
உடலில்	lik
பக்க	sida
பக்க	side
சான்	chan
சான்	san
உயரத்தில்	høyden
உயரத்தில்	høyde
அமிலம்	syre
விண்டோஸ்	windows
விண்டோஸ்	vinduer
கூட்டமைப்பு	føderasjonen
கூட்டமைப்பு	federation
கூட்டமைப்பு	føderasjon
கூட்டமைப்பு	confederation
உத்தரப்	uttar
தொழிலாளர்	arbeidskraft
தொழிலாளர்	rier
விலங்குகள்	animals
விலங்குகள்	dyr
மறு	avslå
மறு	nedgang
மறு	fornekte
மறு	nekt
மறு	nekte
மறு	benekte
மறு	avslå
மறு	avvise
முடிவுகள்	resultater
முடிவுகள்	resultat
மனிதன்	menneskelig
மனிதன்	mannfolk
மனிதன்	mannen
மனிதன்	mann
மாணவர்	elev
மாணவர்	student
பேசும்	snakker
குறிப்பிடுகிறது	spesifiserer
நோக்கம்	målsetting
நோக்கம்	målsettingen
நோக்கம்	misjon
நோக்கம்	mission
நோக்கம்	oppdrag
கடந்து	besto
கடந்து	bestått
கடந்து	forbifarten
கடந்து	bortgang
கடந்து	passerer
உருவாக்கி	generator
உருவாக்கி	skaper
உருவாக்கி	skaperen
உருவாக்கி	komponist
உருவாக்கி	publiseringsverktøy
உருவாக்கி	utvikler
உருவாக்கி	utviklere
ஒத்த	lignende
ஒத்த	liknende
பச்சை	grønn
பச்சை	green
பச்சை	grønt
பச்சை	grønne
அலகு	unit
அலகு	enhet
அலகு	automat
உள்நாட்டு	hjemlige
நகராட்சி	kommune
உறவு	relasjon
உறவு	relasjon
உறவு	forholdet
உறவு	forhold
நூலகம்	bibliotek
நூலகம்	biblioteket
சண்டை	kamp
சண்டை	slaget
சண்டை	slåss
சண்டை	slåssing
சண்டை	fighting
சண்டை	kjempende
சண்டை	kjempe
சண்டை	slåsskamp
சண்டை	kjemp
சண்டை	fight
நிறம்	farge
நிறம்	farge
விமானம்	fly
விமானம்	flyreise
விமானம்	flytur
விமானம்	flyging
விமானம்	fly
பதில்	svar
பதில்	svare
பதில்	svar
திருவிழா	festival
திருவிழா	karneval
திருவிழா	karnevalet
நான்காம்	fjerde
வெளியிடப்பட்ட	utgitt
வெளியிடப்பட்ட	publiserte
வெளியிடப்பட்ட	publisert
கூடாது	ikke
கூடாது	not
கூடாது	ikkje
காலை	morgon
காலை	morgen
காலை	formiddag
காலை	morning
சமூகம்	society
சமூகம்	samfunnet
சமூகம்	samfunn
சமூகம்	fellesskap
சமூகம்	samfunnet
சமூகம்	samfunn
சமூகம்	fellesskapet
சமூகம்	sosialt
சமூகம்	sosiale
சமூகம்	sosial
புற்றுநோய்	kreft
சு	chu
ஆன்	ann
மெய்யியல்	filosofi
மெய்யியல்	hengivenhet
நாட்களில்	dager
நாட்களில்	dagene
நாட்களில்	days
பயணிகள்	passasjerene
பயணிகள்	passasjerer
அறுவை	kirurgi
இணை	join
இணை	tilkobling
இணை	koble
இணை	connect
இணை	medarbeider
அழுத்தம்	fremdrift
அழுத்தம்	press
அழுத்தம்	trykk
அழுத்தம்	kompresjon
கல்லூரிகள்	høyskoler
மன்றம்	club
மன்றம்	klubb
மன்றம்	kommunestyret
மன்றம்	council
மன்றம்	forum
மன்றம்	forumet
இஸ்லாமிய	islamsk
உண்மை	ekte
உண்மை	sant
உண்மை	true
உண்மை	sanne
உண்மை	faktum
உண்மை	fact
உண்மை	sannhet
உண்மை	virkeligheten
உண்மை	realitet
உண்மை	reality
உண்மை	realiteten
உண்மை	virkelighet
அவனது	hans
அவனது	sin
இத்தாலிய	italiener
இத்தாலிய	italienske
இத்தாலிய	italiensk
இனங்கள்	avler
இனங்கள்	art
இனங்கள்	arter
தலைவன்	høvding
நின்று	står
நின்று	stående
நடக்கும்	skjer
நடக்கும்	skje
டைம்ஸ்	tidspunkter
டைம்ஸ்	tider
டைம்ஸ்	tidene
டைம்ஸ்	ganger
டைம்ஸ்	times
மட்டக்களப்பு	batticaloa
பிரிட்டிஷ்	britisk
பிரிட்டிஷ்	britiske
நிகழ்ச்சிகள்	hendelser
நிகழ்ச்சிகள்	arrangementer
நிகழ்ச்சிகள்	hendingar
புதிதாக	ny
புதிதாக	nyhet
புதிதாக	nye
புதிதாக	new
புதிதாக	nytt
புதிதாக	nylig
புதிதாக	ferske
புதிதாக	fresh
புதிதாக	friskt
புதிதாக	fersk
புதிதாக	ferskt
வரைபடம்	kart
வரைபடம்	diagrammet
வரைபடம்	diagram
வரைபடம்	kart
தாவரங்கள்	planter
தண்ணீர்	vann
கர்நாடக	karnataka
விளையாட்டுகள்	spill
விளையாட்டுகள்	spel
விளையாட்டுகள்	games
விளையாட்டுகள்	kamper
விளையாட்டுகள்	sport
விளையாட்டுகள்	idretter
விளையாட்டுகள்	idrett
கட்டப்பட்டது	bygget
கட்டப்பட்டது	bygde
கட்டப்பட்டது	bygd
உள்	intern
உள்	internt
உள்	lokale
உள்	lokalt
உள்	lokal
உள்	local
உள்	indre
மொழிபெயர்ப்பு	oversettelse
மொழிபெயர்ப்பு	oversettelsen
மொழிபெயர்ப்பு	oversette
மொழிபெயர்ப்பு	oversett
வின்	winn
விளையாட்டுக்கள்	spill
விளையாட்டுக்கள்	spel
விளையாட்டுக்கள்	games
விளையாட்டுக்கள்	kamper
விளையாட்டுக்கள்	sport
விளையாட்டுக்கள்	idretter
விளையாட்டுக்கள்	idrett
நிமிடங்கள்	minutter
நிமிடங்கள்	minuttene
கருப்பு	sort
கருப்பு	svarte
கருப்பு	svart
கருப்பு	black
குறுகிய	kort
குறுகிய	short
குறுகிய	korte
தொடங்கப்பட்டது	started
தொடங்கப்பட்டது	begynte
தொடங்கப்பட்டது	begynt
தொடங்கப்பட்டது	startet
தொடங்கப்பட்டது	starta
நம்	våre
நம்	vår
நம்	vårt
அரசர்கள்	konger
அரசர்கள்	kings
பொருளியல்	økonomi
பொருளியல்	samfunnsøkonomi
நிறைய	tomter
நிறைய	massevis
நிறைய	lot
கொடி	flagg
எப்போதும்	always
எப்போதும்	bestandig
எப்போதும்	alltid
எப்போதும்	altid
எப்போதும்	forever
எப்போதும்	evig
எப்போதும்	evighet
எப்போதும்	noensinne
எப்போதும்	ever
எழுத்துக்கள்	alfabet
எழுத்துக்கள்	alfabetet
எழுத்துக்கள்	bokstaver
எழுத்துக்கள்	brev
எழுத்துக்கள்	rollefigurer
எழுத்துக்கள்	tegn
சுருக்கம்	oppsummering
சுருக்கம்	sammendrag
சுருக்கம்	oppsummering
சுருக்கம்	sammendrag
அரசாங்கம்	regjering
மாறி	variabel
பாதை	sti
வென்று	vinnes
வென்று	vunnet
வென்று	won
வென்று	vant
சரியாக	presis
சரியாக	nøyaktig
சரியாக	akkurat
சரியாக	nettopp
சரியாக	eksakt
மாகாண	provinsiell
நாடகம்	drama
நாடகம்	dramatikk
ஓவியம்	malerkunst
ஓவியம்	maleri
இறந்த	dødt
இறந்த	døde
இறந்த	død
இறந்த	dead
உள்ளே	innenfor
உள்ளே	innafor
உள்ளே	inside
உள்ளே	innsiden
உள்ளே	innvendig
உள்ளே	inne
கோ	coe
கூட்டணி	alliance
கூட்டணி	allianse
கூட்டணி	alliansen
அதிகாரப்பூர்வ	offisielt
அதிகாரப்பூர்வ	offisiell
அதிகாரப்பூர்வ	official
அதிகாரப்பூர்வ	offisielle
அப்துல்	abdul
செலவு	forbruk
செலவு	tilbragt
சுழற்சி	rotasjon
சுழற்சி	spiral
சுழற்சி	sløyfe
சுழற்சி	loop
சுழற்சி	syklus
மனம்	sinn
மனம்	mind
மனம்	sjelene
மனம்	sjeler
நோய்கள்	sykdommer
அண்மையில்	nylig
எளிதில்	enkel
எளிதில்	enkelt
எளிதில்	rolig
எளிதில்	lett
எளிதில்	easy
அதிகாரம்	kraft
அதிகாரம்	makt
அதிகாரம்	strøm
அதிகாரம்	power
நகைச்சுவை	komedie
கணித	matte
கணித	matematikk
விநாயகர்	ganesh
விநாயகர்	ganesha
சரி	okei
சரி	vel
சரி	neimen
சரி	vell
பக்கங்கள்	sidene
பக்கங்கள்	sider
நீதிமன்றம்	court
நீதிமன்றம்	hoff
நீதிமன்றம்	retten
நீதிமன்றம்	domstol
செயல்படும்	aktive
செயல்படும்	aktivt
செயல்படும்	aktiv
செயல்படும்	active
அதிபர்	president
அதிபர்	presidenten
அதிபர்	presto
அலுவலர்	offiser
அலுவலர்	konstabel
அமைவிடம்	beliggenhet
அமைவிடம்	sted
அமைவிடம்	lokalisering
அமைவிடம்	lokasjon
அமைவிடம்	posisjon
அமைவிடம்	plassering
லீக்	league
லீக்	forbund
லீக்	liga
லீக்	purre
நிர்வாகம்	management
நிர்வாகம்	ledelse
நிர்வாகம்	administrasjonen
நிர்வாகம்	administrasjon
முறையை	metoden
முறையை	metode
ஆசியா	asia
ஓய்வு	rekreasjon
ஓய்வு	pensjonisttilværelsen
ஓய்வு	hvil
ஓய்வு	rest
ஓய்வு	hvile
ஓய்வு	avslappende
தாக்கம்	sammenstøt
தாக்கம்	innvirkning
தாக்கம்	nedslag
புரட்சி	revolusjon
வலைத்தளம்	nettsted
வலைத்தளம்	nettside
வலைத்தளம்	nettstedet
போராட்டம்	protest
போராட்டம்	protestere
போராட்டம்	kamp
ஏதேனும்	noen
ஏதேனும்	any
நிறைவு	fullføring
நிறைவு	ferdigstillelse
நிறைவு	fullført
நிறைவு	gjennomført
நிறைவு	fullførte
நிறைவு	komplett
நிறைவு	fullføre
நிறைவு	fullført
நடவடிக்கைகள்	aktivitetene
நடவடிக்கைகள்	aktiviteter
கூகுள்	google
மரியா	mary
மரியா	maria
மலர்	blomst
மலர்	flower
இடைப்பட்ட	mellom
விரைவில்	snart
விரைவில்	soon
பாடகர்	sanger
ஏற்பாடு	organisert
ஏற்பாடு	arranger
ஏற்பாடு	arrangere
நிறைந்த	full
நிறைந்த	fullt
நிறைந்த	fult
நிறைந்த	mett
கட்டிடக்கலை	arkitektur
ஆட்டம்	spill
ஆட்டம்	kampstart
ஆட்டம்	game
ஆட்டம்	fyrstikk
ஆட்டம்	treff
ஆட்டம்	match
மண்	jord
மண்	sand
குழுக்கள்	grupper
குழுக்கள்	gruppene
தொடர்பாக	vedrørende
தொடர்பாக	angående
சூரியன்	sun
சூரியன்	sol
சூரியன்	søn
இந்திரா	indira
இந்திரா	indra
தீ	brann
தீ	fyre
தீ	ild
சேர்ந்தார்	sluttet
உருவாக்கிய	komponert
கடற்கரை	beach
கடற்கரை	stranda
கடற்கரை	strand
முற்றிலும்	absolutt
வீட்டில்	hjemmelaget
இயக்கிய	regissert
எடை	tyngde
யின்	yin
உருவான	formet
உருவான	dannet
ஜனதா	janata
தொடர்ச்சியாக	kontinuerlig
பெற்றோர்	barneoppdragelse
பெற்றோர்	oppdragelse
பெற்றோர்	foreldre
பெற்றோர்	foreldre
பெற்றோர்	forelder
பெற்றோர்	overordnet
ஒற்றை	single
ஒற்றை	singel
ஒற்றை	enslig
அச்சு	akse
