και	та
λογική	логічне
λογική	логічна
λογική	логіка
λογική	логічні
βυζαντινή	візантійська
αφρικής	африканська
αφρικής	африканський
αφρικής	африканські
αφρικής	африканських
κριτήρια	критерії
κριτήρια	критерій
άμεσα	напряму
άμεσα	безпосередньо
ολυμπιακούς	олімпіада
ολυμπιακούς	іграх
μοναδικό	унікальний
μοναδικό	унікальне
μοναδικό	унікальні
δικαιωμάτων	права
κατακτήσει	підкорити
κατακτήσει	підкорення
όρια	межі
όρια	кордони
όρια	ліміт
όρια	межа
όρια	обмежити
όρια	обмеження
όρια	границі
όρια	межі
όρια	обмеження
λύση	розчин
λύση	вирішення
φυσικό	натуральний
φυσικό	натуральна
φυσικό	натуральні
φυσικό	природний
φυσικό	природні
συνθέτης	композитор
συνθέτης	редактор
αίγυπτο	єгипту
αίγυπτο	єгипет
αίγυπτο	єгипті
τρέχουσα	поточні
τρέχουσα	поточний
τρέχουσα	поточна
τρέχουσα	течія
τρέχουσα	струм
κώδικα	код
αέρα	air
αέρα	повітряна
αέρα	повітря
δήλωσε	заявила
δήλωσε	оголосив
δήλωσε	оголошені
ακαδημία	академія
ακαδημία	академії
πτώση	відхилити
πτώση	падає
πτώση	падав
πτώση	falling
πτώση	крапля
πτώση	викинути
πτώση	скинути
πτώση	кинути
πτώση	падати
πτώση	осінь
πτώση	fall
πτώση	падіння
ζαν	жан
ζαν	джин
ζαν	жанна
κτίριο	будівля
κτίριο	будівництво
κτίριο	будуємо
κτίριο	будівельні
κτίριο	будівлі
προσωπικό	особисті
προσωπικό	особисте
προσωπικό	особистий
προσωπικό	персональний
προσωπικό	персоналу
προσωπικό	персонал
προσωπικό	штаб
αυστραλία	австралія
αυστραλία	australia
αυστραλία	австралії
κίνα	china
κίνα	китаї
κίνα	китаю
κίνα	китай
επαρχίες	провінції
παίκτης	гравця
παίκτης	програвач
παίκτης	гравець
κοινωνική	соціальне
κοινωνική	соціальні
κοινωνική	соціальна
κοινωνική	соціальний
φεβρουάριο	лютому
φεβρουάριο	лютий
φεβρουάριο	лютого
πολιτεία	стан
πολιτεία	держава
μυθιστόρημα	фантастика
μυθιστόρημα	культурі
αεροδρόμιο	аеропорт
κατοχή	зберігання
κατοχή	одержимість
κατοχή	володіння
κατοχή	окупаційні
κατοχή	окупація
κατοχή	окупації
αμερικανική	американський
αμερικανική	американець
αμερικανική	американські
αμερικανική	американська
αμερικανική	американської
πιθανόν	ймовірно
πιθανόν	орієнтовно
λειτουργίας	операційну
λειτουργίας	операційна
λεξικό	лексика
λεξικό	словник
πλειοψηφία	більшість
πλειοψηφία	більшістю
νόμο	закон
νόμο	право
ζώα	звірі
ζώα	тварини
ζώα	худоба
συμβόλαιο	договір
συμβόλαιο	контракт
σενάριο	сценарій
σενάριο	сценарій
σενάριο	скрипт
σενάριο	сценарії
σενάριο	сценарій
ενάντια	проти
περαιτέρω	далі
επαφή	контакт
επαφή	контактна
μπλε	blue
μπλε	блакитні
μπλε	блакитний
μπλε	блакитна
μπλε	синій
μπλε	сині
εργασίες	роботи
εργασίες	робота
εργασίες	працюю
εργασίες	працюють
εργασίες	роботу
εργασίες	робочий
εργασίες	завдання
εργασίες	задачі
εργασίες	джобс
ολόκληρη	цілу
ολόκληρη	цілий
ολόκληρη	ціла
δήμαρχος	мер
δήμαρχος	мера
δήμαρχος	майор
κινδύνου	ризик
κινδύνου	небезпека
ρόμπερτ	роберт
ρόμπερτ	робер
σταδιακά	поступово
επίσημο	офіційні
επίσημο	офіційна
επίσημο	офіційний
επίσημο	офіційне
επίσημο	формальні
επίσημο	формальна
οικονομία	економіка
οικονομία	господарство
οικονομία	економіка
οικονομία	економія
βιβλιογραφία	бібліографію
κρήτη	крит
πλήρη	повна
πλήρη	повний
πλήρη	повне
πλήρη	завершене
πλήρη	завершити
πλήρη	повний
πλήρη	завершення
πλήρη	завершений
λεζάντα	напис
λεζάντα	підпис
ανάγκη	need
ανάγκη	треба
ανάγκη	потрібно
ανάγκη	потреби
ανάγκη	потреба
προϊόντα	продукція
προϊόντα	виріб
προϊόντα	вироби
προϊόντα	продукти
σημειώσεις	нотаток
σημειώσεις	нотатки
σημειώσεις	примітки
γνώμη	думка
καλλιτέχνες	виконавців
καλλιτέχνες	художники
καλλιτέχνες	виконавців
καλλιτέχνες	виконавці
καλλιτέχνες	художників
καλλιτέχνες	митці
ισχύει	чинного
ισχύει	дійсний
ισχύει	чинний
ισχύει	чинну
ισχύει	стосується
ισχύει	застосовує
ισχύει	застосовується
οδηγεί	веде
οδηγεί	провідних
οδηγεί	вели
οδηγεί	провідний
οδηγεί	сходять
συμβαίνει	трапляється
συμβαίνει	стається
ρώμης	рим
πλήθος	натовпи
πλήθος	натовп
πλήθος	натовпі
ιερά	святі
ιερά	святе
ιερά	свята
ιερά	священні
ιερά	святий
ιερά	святе
ιερά	священна
ιερά	священні
πόλεων	міста
πόλεων	городи
πόλεων	містах
πόλεων	міст
ηγεσία	лідерство
ηγεσία	лідерства
συνδυασμό	поєднання
συνδυασμό	комбінація
συνάρτηση	функція
συνάρτηση	функцію
συνάρτηση	функції
αξία	значення
αξία	вартість
μάζα	маса
μάζα	mass
φράση	фраза
φράση	фразу
φυσικής	фізика
ειρήνη	миру
ειρήνη	мир
προσπάθησε	спробувати
προσπάθησε	try
προσπάθησε	спробуйте
φωνή	голос
φωνή	голосом
φωνή	голосу
οικογένειες	сімей
οικογένειες	родин
οικογένειες	родини
ομώνυμο	омоніми
εντολή	наказую
εντολή	командний
εντολή	команда
εντολή	мандат
γάλλοι	френч
γάλλοι	французька
γάλλοι	французькою
γάλλοι	французький
γάμο	шлюб
γάμο	весілля
θρησκεία	релігія
θρησκεία	релігії
επιτρέπει	дозволяє
επιτρέπει	допускає
παρέχει	надають
παρέχει	надати
παρέχει	надає
παρέχει	закладено
παρέχει	забезпечує
αδελφός	брат
αδελφός	брата
αδελφός	братик
ζήτησε	надійшов
ζήτησε	звертався
ζήτησε	запит
ζήτησε	запитали
ζήτησε	запитала
ζήτησε	просили
ζήτησε	просив
ζήτησε	запитав
επιρροή	перебіг
επιρροή	впливати
επιρροή	вплив
κατάκτηση	завоювання
κατάκτηση	conquest
κατάκτηση	підкорення
κατάκτηση	підкорити
κατάκτηση	підкорення
υπέγραψε	підписано
υπέγραψε	підписав
υπέγραψε	підписали
σοβιετική	радянський
σοβιετική	радянська
σοβιετική	радянські
αντιδράσεις	реакцій
αντιδράσεις	реакції
συγγραφέα	writer
συγγραφέα	письменник
συγγραφέα	автор
συγγραφέα	автора
συγγραφέα	автором
κερδίσει	win
κερδίσει	переможе
παγκοσμίως	worldwide
μακριά	відійшов
μακριά	відсутність
μακριά	away
μακριά	геть
βασικό	базові
βασικό	базове
βασικό	основні
βασικό	базовий
βασικό	основний
προσπάθειες	спроб
προσπάθειες	спроби
προσπάθειες	зусилля
κρίση	суд
κρίση	криза
περ	приблизно
περ	пер
περιγραφή	опис
πύλη	брама
πύλη	gate
πύλη	ворота
πύλη	портал
πύλη	шлюз
ανακοίνωσε	оголошувати
ανακοίνωσε	оголосити
ανακοίνωσε	оголосили
ελ	elle
μήνυμα	повідомлення
βαθμολογία	рейтинг
βαθμολογία	оцінкою
βαθμολογία	оцінка
βαθμολογία	рахунок
βαθμολογία	результат
βαθμολογία	оцінка
βαθμολογία	рахунку
προκάλεσε	призвела
προκάλεσε	викликала
προκάλεσε	завдали
μεγαλύτερος	старші
μεγαλύτερος	старше
μεγαλύτερος	старіші
μεγαλύτερος	старша
μεγαλύτερος	точніше
μεγαλύτερος	більший
μεγαλύτερος	більшого
μεγαλύτερος	більшим
μεγαλύτερος	більший
μεγαλύτερος	більші
μεγαλύτερος	більше
μεγαλύτερος	більша
γεννημένος	народження
γεννημένος	народився
γεννημένος	борн
γεννημένος	народилась
γεννημένος	народилася
μοναστήρι	монастир
μοναστήρι	монастир
δραστηριότητες	заняття
δραστηριότητες	діяльності
δραστηριότητες	діяльність
χίτλερ	гітлера
χίτλερ	гітлер
γραμματέας	секретар
περιέχουν	містити
περιέχουν	містить
περιέχουν	міститься
περιέχουν	містять
ελευθερία	свобода
ελευθερία	свобода
ταξίδι	подорож
ταξίδι	подорож
ταξίδι	подорожувати
ταξίδι	подорожі
ταξίδι	мандрівка
ταξίδι	подорож
ταξίδι	подорожі
ταξίδι	подорож
μοναδική	унікальний
μοναδική	унікальне
μοναδική	унікальні
ακτή	берега
ακτή	берег
ακτή	узбережжя
ακτή	берег
αρχαιότητα	стаж
αρχαιότητα	низки
ομοσπονδίας	федерація
ιδιότητα	властивості
ιδιότητα	властивість
ιδιότητα	майна
ιδιότητα	власність
ιδιότητα	майно
πλήρως	повноцінного
πλήρως	повністю
μελέτες	студій
μελέτες	вивчає
μελέτες	дослідження
ήθελε	хотів
ήθελε	захотіли
ήθελε	хотіли
ήθελε	хотіла
ντεμπούτο	дебют
χέρι	рука
χέρι	кисть
χέρι	хенд
χέρι	правиця
χέρι	рука
χέρι	руку
μέθοδος	метод
στρατεύματα	поповнення
στρατεύματα	війська
στούντιο	studios
στούντιο	студія
στούντιο	студії
στούντιο	studio
στούντιο	студію
στούντιο	майстерні
στούντιο	денне
κάρολος	шарль
κάρολος	чарльз
πέτρος	петро
πέτρος	пітер
πέτρος	петрос
επιστημονική	науковий
επιστημονική	наукових
επιστημονική	наукова
μέτωπο	front
μέτωπο	спереду
μέτωπο	передні
μέτωπο	фронт
μέτωπο	передній
μέτωπο	чоло
μέτωπο	лоб
ουσία	речовини
ουσία	речовина
δούκα	герцог
δούκα	дюк
ρεύμα	поточні
ρεύμα	поточний
ρεύμα	поточна
ρεύμα	течія
ρεύμα	струм
τίποτα	nothing
τίποτα	ніщо
τίποτα	небуття
τίποτα	нічого
δίκαιο	закон
δίκαιο	право
δίκαιο	ярмарок
δίκαιο	справедливо
δίκαιο	справедлива
δίκαιο	справедливий
εταιρία	компанія
ναυτικό	вмс
ναυτικό	флот
ανεξαρτησία	незалежність
ανεξαρτησία	незалежності
επιστήμη	наука
επιστήμη	науки
θεραπεία	лікують
θεραπεία	вакцина
θεραπεία	вилікувати
θεραπεία	терапія
θεραπεία	лікування
θεραπεία	лікуванні
θεραπεία	розглядати
μόνος	наодинці
μόνος	поодинці
μόνος	сама
μόνος	самі
στάση	attitude
στάση	ставлення
στάση	поза
πάπα	папи
πάπα	папа
χάρτης	карта
χάρτης	мапа
μοντέλα	models
μοντέλα	моделі
μοντέλα	моделей
σχόλιο	коментар
σχόλιο	коментувати
σχόλιο	прокоментувати
νομό	графство
νομό	повіт
νομό	жупанія
μόνη	наодинці
μόνη	поодинці
μόνη	сама
μόνη	самі
οθωμανική	турецький
απελευθέρωση	випуск
απελευθέρωση	реліз
απελευθέρωση	випуску
απελευθέρωση	звільнення
απελευθέρωση	визволення
απελευθέρωση	звільнення
σύγκρουση	вплив
σύγκρουση	зіткнення
σύγκρουση	конфлікт
μαθητές	студенти
μαθητές	учням
μαθητές	студентів
μαθητές	студентам
μαθητές	учні
μαθητές	учням
μαθητές	учнів
μαθητές	учні
ασφαλείας	безпека
ασφαλείας	безпеки
ασφαλείας	security
σούπερ	супер
τραγουδιστής	співак
τραγουδιστής	співачка
τραγουδιστής	співака
τραγουδιστής	вокаліст
τραγουδιστής	вокал
πρόσβαση	доступ
ηπείρου	деспотат
ηπείρου	континенті
ηπείρου	континент
ηπείρου	континенту
παίζει	грає
παίζει	відтворює
παίζει	грає
παίζει	програвання
παίζει	відтворення
θεός	божі
θεός	боже
θεός	бога
θεός	бог
θεός	богу
ελέγχου	контроль
ελέγχου	контрольна
ελέγχου	керування
ευκαιρία	шанс
ευκαιρία	вірогідність
ευκαιρία	нагода
ευκαιρία	можливість
ινστιτούτο	інститут
τάση	тренд
τάση	напруги
περιοδεία	гастролі
περιοδεία	tour
περιοδεία	тур
περιοδεία	турне
ειδική	особливий
ειδική	спеціальний
ειδική	особливі
ειδική	особливе
ειδική	спеціальні
ειδική	особлива
βασίλης	василіс
εκτέλεση	виконати
εκτέλεση	виконання
παίρνει	здобуває
παίρνει	отримує
παίρνει	фотографує
παίρνει	приймає
παίρνει	набуває
ανατολή	схід
ανατολή	світанок
σταθερά	постійна
σταθερά	стала
σταθερά	постійний
σταθερά	фіксована
σταθερά	виправлено
σταθερά	фіксований
σταθερά	стабільний
σταθερά	рівно
σταθερά	стабільна
σταθερά	стійкий
κεφάλι	head
κεφάλι	голова
κεφάλι	голівка
πλάτος	широта
πλάτος	ширина
πλάτος	ширину
πλάτος	товщина
πλάτος	ширину
εγκαταστάθηκε	встановлені
εγκαταστάθηκε	встановлено
εγκαταστάθηκε	встановлений
ιστορικός	історичний
ιστορικός	історичної
ιστορικός	історичні
ιστορικός	історик
ιστορικός	історична
ιστορικός	історичне
ιστορικός	історичні
νύχτα	ночі
νύχτα	ніч
μάικλ	михайло
μάικλ	майкл
μάικλ	michael
μάικλ	михаїл
συνέδριο	конференція
συνέδριο	конференції
μπάσο	бас
μπάσο	басс
απόδοση	ефективність
απόδοση	порції
απόδοση	прибуток
απόδοση	ефективність
απόδοση	виступ
επεισόδιο	епізод
κτίρια	будівлі
κτίρια	будівель
ελεύθερη	вільна
ελεύθερη	безкоштовне
ελεύθερη	вільний
ελεύθερη	безкоштовно
ελεύθερη	вільно
εντελώς	цілком
εντελώς	повністю
εντελώς	повністю
παπανδρέου	папандреу
άλλαξε	змінився
άλλαξε	змінилася
άλλαξε	змінено
άλλαξε	змінений
άλλαξε	змінені
ποταμός	річка
ποταμός	ріка
υπόλοιπο	баланс
υπόλοιπο	залишок
υπόλοιπο	залишку
χρυσή	золотий
χρυσή	голден
χρυσή	золоті
χρυσή	золоте
μαθήματα	уроки
μαθήματα	курси
μαθήματα	класи
ιταλική	італійською
ιταλική	італійський
ιταλική	італієць
ιταλική	італійська
ιταλική	італійської
παραδείγματα	приклади
ηγέτης	ватажок
ηγέτης	лідер
ιταλός	італійською
ιταλός	італійський
ιταλός	італієць
ιταλός	італійська
ιταλός	італійської
πολίτες	громадяни
πολίτες	громадян
πολίτες	громадянам
ιερό	святі
ιερό	святе
ιερό	свята
ιερό	священні
ιερό	святий
ιερό	святе
ιερό	священна
ιερό	священні
πόδια	ногами
πόδια	ноги
πόδια	стопи
πόδια	футів
πόδια	ніжки
πόδια	ноги
πολιορκία	облога
τίτλους	заголовки
αρχικό	початкова
αρχικό	початковий
αρχικό	початкове
αρχικό	оригінал
αρχικό	оригінальна
αρχικό	оригінальне
αρχικό	початкове
αρχικό	оригінальний
επίπεδα	рівні
επίπεδα	рівнів
τηλεόραση	телебачення
χρήστος	христос
λευκό	білий
λευκό	біла
λευκό	біле
λευκό	білі
λευκό	вайт
μικρός	малий
μικρός	малі
μικρός	маленькі
περιόδους	строк
περιόδους	строків
μισό	пів
μισό	півтори
μισό	половина
μισό	половину
μισό	наполовину
λέξεις	слів
λέξεις	слова
δούκας	герцог
δούκας	дюк
γωνία	кутку
γωνία	куточок
γωνία	куті
γωνία	кут
δεκαετίες	грунту
κανάλι	канал
κανάλι	канал
κανάλι	каналом
κανάλι	channel
κανάλι	каналу
νίκησε	перемогли
νίκησε	поразки
γράψει	писав
γράψει	записано
γράψει	написано
γράψει	записані
γεωγραφία	географія
έστειλε	надіслано
έστειλε	надіслані
ολοκληρώθηκε	завершено
ολοκληρώθηκε	завершені
ολοκληρώθηκε	виконано
ολοκληρώθηκε	завершене
ολοκληρώθηκε	завершити
ολοκληρώθηκε	повний
ολοκληρώθηκε	завершення
ολοκληρώθηκε	завершений
γεωργία	землеробство
αγάπη	любов
αγάπη	кохаю
αγάπη	кохання
βουλγαρία	болгарії
βουλγαρία	болгарія
φτάσει	прилітають
φτάσει	приїхати
φτάσει	охоплення
άμεση	пряма
άμεση	прямий
άμεση	direct
άμεση	прямі
άμεση	негайно
άμεση	негайного
άμεση	безпосередній
θεόδωρος	теодорос
διοικητικά	адміністративні
διοικητικά	адміністративний
διοικητικά	адміністративне
ελένη	елені
ελένη	гелен
ελένη	хелен
παναγιώτης	панайотіс
δράσης	бойовики
δράσης	дії
δράσης	дія
τοποθεσία	розміщення
τοποθεσία	місцезнаходження
τοποθεσία	локація
τοποθεσία	місце
τοποθεσία	розташування
σύνδεσμος	посиланням
σύνδεσμος	посилання
σύνδεσμος	link
σύνδεσμος	лінк
ανανέωση	поновити
ανανέωση	оновити
ανανέωση	оновлення
πλήρες	повна
πλήρες	повний
πλήρες	повне
πλήρες	завершене
πλήρες	завершити
πλήρες	повний
πλήρες	завершення
πλήρες	завершений
θάνατος	death
θάνατος	смерть
θάνατος	смерті
τοπικό	локальні
τοπικό	місцеві
τοπικό	локальна
τοπικό	локальний
τοπικό	місцевий
γενικό	загальні
γενικό	генерал
γενικό	загальний
γενικό	загальне
τζάκσον	джексон
πατρίδα	вітчизна
πατρίδα	вітчизну
πατρίδα	вітчизни
πατρίδα	дім
πατρίδα	домівка
πατρίδα	домашній
πατρίδα	додому
πατρίδα	батьківщина
φωτογραφία	світлину
φωτογραφία	світлина
φωτογραφία	світлині
φωτογραφία	фото
φωτογραφία	фотографія
φωτογραφία	фотографії
φωτογραφία	фотографія
φωτογραφία	фотографію
φωτογραφία	picture
φωτογραφία	зображення
φωτογραφία	картинка
φωτογραφία	фото
κατεύθυνση	напрям
κατεύθυνση	напрямок
κατεύθυνση	шапки
ηρακλής	hercules
κόσμος	світовий
κόσμος	світ
κόσμος	світе
κόσμος	world
κόσμος	народ
κόσμος	людей
κόσμος	люди
καλύπτει	обкладинки
καλύπτει	охоплює
καλύπτει	обкладинок
καλύπτει	перекриття
αναπτύχθηκε	розробили
αναπτύχθηκε	розроблений
αναπτύχθηκε	розроблено
δυναστεία	династія
μεταφέρθηκε	зворушений
μεταφέρθηκε	переїхала
μεταφέρθηκε	переїхали
μεταφέρθηκε	переїхав
μεταφέρθηκε	перенесені
μεταφέρθηκε	перевели
περιγράφει	описано
περιγράφει	описує
νικητής	переможець
νικητής	переможниці
μουσικό	музикант
προσφέρει	пропонує
προσφέρει	пропозиції
όργανο	орган
γένος	стать
γένος	статі
γένος	гендерна
γένος	рід
μόνον	лише
μόνον	тільки
παράγει	створює
παράγει	виробляє
παράγει	дає
ανδρέα	андреас
προκαλεί	причинами
προκαλεί	причини
μείωση	заднє
μείωση	зменшити
κατασκευάστηκε	побудовано
κατασκευάστηκε	побудували
κατασκευάστηκε	зібрано
κατασκευάστηκε	побудовано
κατασκευάστηκε	проведена
ιατρική	ліки
ιατρική	медицина
ιατρική	медичних
ιατρική	медичний
ιατρική	medical
ιατρική	медична
ιατρική	медичні
κύπελλα	чашки
κύπελλα	склянки
κύπελλα	cups
κύπελλα	чашок
προσέγγιση	наближення
προσέγγιση	підхід
πλανήτη	planet
πλανήτη	планета
δημοσιογράφος	журналіст
δημοσιογράφος	репортер
εξέγερση	повстання
εξέγερση	повстання
εξέγερση	бунт
εξέγερση	повстання
εξέγερση	бунт
εξέγερση	повстання
λήξη	завершити
λήξη	кінець
λήξη	закінчити
λήξη	закінчиться
λήξη	закінчення
λήξη	завершення
άγγλος	англієць
ινδία	індію
ινδία	індія
ινδία	індії
ακτές	узбережжя
ακτές	берег
εμπορική	комерційне
εμπορική	комерційного
εμπορική	комерційні
εμπορική	комерційна
εμπορική	комерційний
επεισόδια	епізоди
επεισόδια	серії
αντίσταση	опору
αντίσταση	опір
διακρίσεις	дискримінації
διακρίσεις	дискримінація
φωτογραφίες	photos
φωτογραφίες	фотографій
φωτογραφίες	фотографії
φωτογραφίες	світлини
φωτογραφίες	світлин
φωτογραφίες	фото
φωτογραφίες	зображення
φωτογραφίες	картинки
καρλ	карл
καρλ	карл
διάδοχος	заразом
διάδοχος	спадкоємець
διάδοχος	нащадок
διάδοχος	наступником
γιάννη	янніс
έντονη	інтенсивний
έντονη	інтенсивно
παλαιά	старі
παλαιά	старе
παλαιά	старим
παλαιά	стара
παλαιά	старий
παίκτες	гравців
παίκτες	гравці
κύκλο	коло
κύκλο	гурток
κύκλο	цикл
αρνήθηκε	відмовлено
αρνήθηκε	заборонено
αρνήθηκε	відмовились
αρνήθηκε	відмовилися
αρνήθηκε	відхилено
αρνήθηκε	відхилити
αρνήθηκε	відмовився
αρνήθηκε	відмовилися
αρνήθηκε	відмовив
αρνήθηκε	відмовлено
υλικά	матеріал
υλικά	матеріали
υλικά	матеріали
γνώση	знань
γνώση	знання
βρήκε	знайшов
βρήκε	знайдено
βρήκε	знайшовся
βρήκε	знайшла
βρήκε	знайдені
βασική	базові
βασική	базове
βασική	основні
βασική	базовий
βασική	основний
πρόσφατα	недавно
πρόσφατα	нещодавно
πρόσφατα	недавні
πρόσφατα	нещодавні
λογοτεχνία	література
ρωσική	російська
ρωσική	російською
ρωσική	російську
χημεία	хімія
συμμαχία	альянс
ιδέες	ідеї
πίνακες	столи
πίνακες	столики
πίνακες	таблиці
πίνακες	таблиць
πίνακες	картини
πίνακες	картин
λογαριασμό	рахунок
παραγωγός	виготовлено
παραγωγός	виробник
παραγωγός	продюсер
παραγωγός	виробник
γενικές	загальні
γενικές	генерал
γενικές	загальний
γενικές	загальне
ολλανδία	нідерланди
ολλανδία	нідерландах
ολλανδία	нідерландів
προφίλ	профілю
προφίλ	профіль
προφίλ	профілі
κλίμα	клімат
σπίτια	земляк
σπίτια	домівки
σπίτια	будинки
σπίτια	будинків
σπίτια	будинках
σπίτια	доми
σπίτια	будинки
σπίτια	будинків
σπίτια	домів
ικανότητα	майстерність
ικανότητα	уміння
ικανότητα	потужність
ικανότητα	спроможність
ικανότητα	здатність
ικανότητα	можливість
αποκτήσει	придбані
αποκτήσει	отримання
λαμβάνει	отримує
σπάνια	рідко
σπάνια	рідкісна
σπάνια	рідкісні
σπάνια	рідкісний
σπάνια	рідкість
σπάνια	рідкісне
διαγωνισμό	конкурс
διαγωνισμό	євробачення
μαθηματικά	математична
μαθηματικά	математичні
μαθηματικά	математичної
μαθηματικά	математика
μαθηματικά	математичний
μαθηματικά	математика
μαθηματικά	математика
μαθηματικά	математичний
μαθηματικά	математичні
μαθηματικά	математики
γέφυρα	міст
γέφυρα	місток
προσοχή	увага
είσοδο	вхід
πυκνότητα	щільність
πυκνότητα	щільності
πιθανότατα	ймовірно
πιθανότατα	орієнтовно
υπουργοί	міністрів
υπουργοί	міністри
μαύρο	чорні
μαύρο	чорне
μαύρο	чорна
μαύρο	чорний
φύλλα	карт
φύλλα	карти
φύλλα	карток
φύλλα	картки
φύλλα	листочки
φύλλα	листя
φύλλα	аркушів
φύλλα	аркуші
κίνδυνο	ризик
κίνδυνο	небезпека
κίνδυνο	небезпеки
κίνδυνο	небезпеці
αλλιώς	інакше
ζει	життів
ζει	живе
πραγματικά	насправді
πραγματικά	справді
πραγματικά	дійсно
πραγματικά	невже
μικρότερη	меншим
μικρότερη	менша
μικρότερη	менший
μικρότερη	менше
μικρότερη	менші
μικρότερη	коротше
μικρότερη	виступи
σφαίρα	сфера
σφαίρα	сфери
σφαίρα	куля
σφαίρα	кулю
σφαίρα	постріли
σφαίρα	позначки
σφαίρα	куля
βάθος	глибина
βήμα	крок
βήμα	кроком
έλλειψη	відсутність
έλλειψη	бракує
έλλειψη	брак
έλλειψη	нестача
εγκαταστάσεις	встановленого
εγκαταστάσεις	встановлюється
εγκαταστάσεις	споруди
υψηλή	високий
υψηλή	висока
υψηλή	значне
υψηλή	високе
υψηλή	високі
κοινότητες	громад
βρέθηκαν	знайшов
βρέθηκαν	знайдено
βρέθηκαν	знайшовся
βρέθηκαν	знайшла
βρέθηκαν	знайдені
κατάλογο	каталог
κατάλογο	каталог
κατάλογο	каталог
κυριαρχία	суверенітет
κυριαρχία	суверенітету
κυριαρχία	панування
κυριαρχία	домінування
κυριαρχία	dominion
βασικά	коротше
βασικά	насправді
βασικά	взагалі
διαχειριστές	адміністраторів
διαχειριστές	адміністратори
διαχειριστές	менеджерів
ευρώ	eur
ευρώ	євро
αντίστοιχο	відповідний
κυβερνήτης	губернатора
κυβερνήτης	губернатор
προγράμματα	програми
προγράμματα	програми
προσωπικά	особисті
προσωπικά	особисте
προσωπικά	особистий
προσωπικά	персональний
προσωπικά	особисто
εισβολή	вторгнення
γραφή	написання
γραφή	запис
γραφή	писати
γραφή	запису
στρατιωτικός	військові
στρατιωτικός	військовий
οργανισμός	організація
οργανισμός	установа
οργανισμός	установа
οργανισμός	організація
οργανισμός	агенція
οργανισμός	агентство
τούρκους	турки
ρόλος	ролі
ρόλος	роль
απόλλων	аполлон
ιστότοπος	сайті
ιστότοπος	сайт
μεγαλύτερα	точніше
μεγαλύτερα	більший
νοσοκομείο	лікарня
νοσοκομείο	шпиталь
κριτικές	огляди
κριτικές	відгуки
συμμετέχουν	долучитись
συμμετέχουν	участь
πολιτικοί	політики
δει	бачили
δει	бачив
εκδόθηκε	видала
εκδόθηκε	виданий
εκδόθηκε	випущено
όριο	ліміт
όριο	межа
όριο	обмежити
όριο	обмеження
βουλγαρίας	болгарії
βουλγαρίας	болгарія
προφανώς	начебто
προφανώς	очевидно
προφανώς	мабуть
προφανώς	виявляється
προφανώς	вочевидь
προφανώς	очевидно
προφανώς	явно
εμπόριο	комерційні
εμπόριο	комерційна
εμπόριο	комерційну
εμπόριο	торгівлі
εμπόριο	торгівля
ανάγκες	вимагає
ανάγκες	потребує
ανάγκες	потреб
ανάγκες	потреби
τίτλοι	злочинна
τίτλοι	заголовки
χάρτη	карта
χάρτη	мапа
χάρτη	хартія
ελληνίδα	грецька
ελληνίδα	грецький
ελληνίδα	грецьке
ελληνίδα	грек
ελληνίδα	грецькі
προηγούμενη	попереднє
προηγούμενη	попередні
προηγούμενη	попередній
προηγούμενη	попередня
ποιήματα	вірші
έντονα	сильно
στόχος	ціллю
στόχος	ціль
στόχος	мета
στόχος	призначення
στόχος	ціль
δημιουργεί	створює
αυστρία	австрія
αυστρία	австрії
κέντρα	центрах
άνοιξη	весняна
άνοιξη	весна
άνοιξη	весняний
άνοιξη	весняні
ηλικίας	віці
ηλικίας	вік
ηλικίας	ера
ηλικίας	доба
ηλικίας	віком
φέρεται	трактує
φέρεται	ставиться
συγκροτήματα	гурти
σκοπός	мета
φαν	прихильник
φαν	фан
φαν	шанувальник
φαν	шанувальників
φαν	вентилятор
διαμερίσματα	апартаменти
λόγια	слів
λόγια	слова
παραλία	пляжний
παραλία	біч
παραλία	пляж
υποστηρίζει	підтримує
πράγματι	воістину
παραιτήθηκε	здалися
παραιτήθηκε	звільнився
δυτικό	західний
δυτικό	західні
δυτικό	західна
συνεχώς	неодноразово
συνεχώς	постійно
συνεχώς	постійно
μικρότερο	меншим
μικρότερο	менша
μικρότερο	менший
μικρότερο	менше
μικρότερο	менші
σώματα	тіл
σώματα	тіла
εξαίρεση	виняток
εξαίρεση	винятки
εξαίρεση	виключення
εξαίρεση	відчуження
εξαίρεση	винятки
αιτία	причина
αιτία	привід
αιτία	спричинити
αιτία	причина
αιτία	причиною
ξεκινά	починається
ξεκινά	починає
ξεκινά	починається
ξεκινά	запускає
ξεκινά	стартує
πολιτισμός	культура
πολιτισμός	цивілізації
πολιτισμός	цивілізація
τράπεζα	банк
διατηρεί	здійснює
καπ	шапка
καπ	кап
διαφορετική	different
διαφορετική	інше
διαφορετική	різні
διαφορετική	різних
διαφορετική	відмінні
εκκλησίες	церкви
εκκλησίες	церквах
εκκλησίες	храми
εκκλησίες	церков
σκόρερ	scorer
υποψήφιος	кандидат
πύργος	вежа
πύργος	tower
πύργος	башта
πύργος	тура
σχολεία	школах
σχολεία	шкіл
ντέιβιντ	давід
ντέιβιντ	девід
ντέιβιντ	давид
προπονητή	тренер
προπονητή	тренера
συζητήσεις	дискусії
συζητήσεις	обговорення
συζητήσεις	пленарному
αρχαίο	давніх
αρχαίο	стародавні
αρχαίο	давні
